이녹스(088390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-01-26,9788,9788,9644,9673,46359,206778.0,12308242.0
2015-01-27,9788,9874,9183,9385,150548,200624.0,12308242.0
2015-01-28,9414,9414,9039,9213,101679,196932.0,12308242.0
2015-01-29,9270,9270,9011,9097,56058,194470.0,12308242.0
2015-01-30,9097,9212,8809,9097,94248,194470.0,12308242.0
2015-02-02,9097,9241,8982,9155,24778,195701.0,12308242.0
2015-02-03,9241,9241,8435,8608,285943,184008.0,12308242.0
2015-02-04,8550,8550,8291,8493,316512,181547.0,12308242.0
2015-02-05,8492,8780,8377,8694,130486,185854.0,12308242.0
2015-02-06,8665,8751,8435,8464,76000,180931.0,12308242.0
2015-02-09,8492,8608,8291,8291,61629,177239.0,12308242.0
2015-02-10,8320,8492,8204,8349,98471,178470.0,12308242.0
2015-02-11,8348,8406,8176,8263,64374,176623.0,12308242.0
2015-02-12,8521,8838,8147,8147,240860,174162.0,12308242.0
2015-02-13,8147,8176,7859,8003,203931,171085.0,12308242.0
2015-02-16,8061,8176,7974,8003,130804,171085.0,12308242.0
2015-02-17,7974,8176,7974,8147,82546,174162.0,12308242.0
2015-02-23,8176,8204,8089,8205,56172,175392.0,12308242.0
2015-02-24,8291,8348,8176,8291,61989,177239.0,12308242.0
2015-02-25,8377,8406,8320,8407,46407,179700.0,12308242.0
2015-02-26,8377,8521,8320,8435,65244,180316.0,12308242.0
2015-02-27,8521,8694,8377,8550,99253,182777.0,12308242.0
2015-03-02,8723,8982,8579,8694,184876,185854.0,12308242.0
2015-03-03,8694,9126,8521,8867,221815,189547.0,12308242.0
2015-03-04,8924,9097,8780,8867,162086,189547.0,12308242.0
2015-03-05,8924,9586,8867,9328,593697,199394.0,12308242.0
2015-03-06,9442,9874,9385,9875,498362,211086.0,12308242.0
2015-03-09,9874,9961,9558,9788,212319,209240.0,12308242.0
2015-03-10,9788,10220,9586,10076,286593,215394.0,12308242.0
2015-03-11,9961,10076,9615,9990,218875,213548.0,12308242.0
2015-03-12,9874,10191,9845,9904,114054,211702.0,12308242.0
2015-03-13,9932,10047,9673,9932,157351,212317.0,12308242.0
2015-03-16,9845,10133,9730,9904,111672,211702.0,12308242.0
2015-03-17,9989,10565,9903,9932,305435,212317.0,12308242.0
2015-03-18,10047,10047,9471,9501,191171,203086.0,12308242.0
2015-03-19,9586,9932,9356,9932,204573,212317.0,12308242.0
2015-03-20,9932,10105,9788,9875,133035,211086.0,12308242.0
2015-03-23,10018,10047,9500,9817,127110,209856.0,12308242.0
2015-03-24,9702,9845,9586,9587,85897,204932.0,12308242.0
2015-03-25,9730,9730,9241,9357,169084,200009.0,12308242.0
2015-03-26,9270,9414,9126,9155,108330,195701.0,12308242.0
2015-03-27,9155,9442,9068,9414,85059,201240.0,12308242.0
2015-03-30,9298,9500,9155,9414,88060,201240.0,12308242.0
2015-03-31,9414,9471,9241,9299,65844,198778.0,12308242.0
2015-04-01,9241,9241,8924,9097,180763,194470.0,12308242.0
2015-04-02,9011,9298,8982,9241,111953,197547.0,12308242.0
2015-04-03,9241,9327,9011,9184,132026,196316.0,12308242.0
2015-04-06,9183,9270,8867,8925,112327,190778.0,12308242.0
2015-04-07,8953,9155,8924,9155,65958,195701.0,12308242.0
2015-04-08,9500,9615,9155,9184,350633,196316.0,12308242.0
2015-04-09,9298,9817,9183,9644,441208,206163.0,12308242.0
2015-04-10,9903,9989,9702,9788,281908,209240.0,12308242.0
2015-04-13,9874,9874,9558,9644,174102,206163.0,12308242.0
2015-04-14,9644,10018,9644,9990,277897,213548.0,12308242.0
2015-04-15,9989,10824,9874,10681,527816,228318.0,12308242.0
2015-04-16,10882,10968,10565,10710,404261,228933.0,12308242.0
2015-04-17,10738,10796,10364,10451,303122,223395.0,12308242.0
2015-04-20,10220,10277,9932,10134,406868,216625.0,12308242.0
2015-04-21,10133,10133,9817,9904,265997,211702.0,12308242.0
2015-04-22,9989,10047,9442,9702,326794,207394.0,12308242.0
2015-04-23,9759,9961,9558,9558,178448,204317.0,12308242.0
2015-04-24,9673,9759,9385,9558,197983,204317.0,12308242.0
2015-04-27,9558,9673,9356,9443,163777,201855.0,12308242.0
2015-04-28,9500,9759,9414,9616,191352,205548.0,12308242.0
2015-04-29,9558,9730,8895,9213,472673,196932.0,12308242.0
2015-04-30,9298,9298,8867,8982,244186,192009.0,12308242.0
2015-05-04,8895,9298,8809,9213,146022,196932.0,12308242.0
2015-05-06,9126,9471,9097,9385,182089,200624.0,12308242.0
2015-05-07,9500,9500,9097,9328,203683,199394.0,12308242.0
2015-05-08,9385,9500,9183,9328,105116,199394.0,12308242.0
2015-05-11,9414,9442,9039,9155,200362,195701.0,12308242.0
2015-05-12,9155,9212,8953,9011,164791,192624.0,12308242.0
2015-05-13,9011,9011,8809,8867,165212,189547.0,12308242.0
2015-05-14,8867,9097,8867,8896,131685,190162.0,12308242.0
2015-05-15,8953,9183,8953,9011,137570,192624.0,12308242.0
2015-05-18,9039,9097,8608,8666,185201,185239.0,12308242.0
2015-05-19,8608,8694,8406,8464,166531,180931.0,12308242.0
2015-05-20,8464,8780,8464,8666,177981,185239.0,12308242.0
2015-05-21,8751,8924,8636,8867,140050,189547.0,12308242.0
2015-05-22,8924,8924,8665,8723,121928,186470.0,12308242.0
2015-05-26,8723,8838,8550,8694,70384,185854.0,12308242.0
2015-05-27,8694,8694,8406,8522,119804,182162.0,12308242.0
2015-05-28,8550,8636,8348,8407,174329,179700.0,12308242.0
2015-05-29,8348,8579,8348,8464,69461,180931.0,12308242.0
2015-06-01,8492,8492,8320,8378,68219,179085.0,12308242.0
2015-06-02,8377,8377,8089,8176,127675,174777.0,12308242.0
2015-06-03,8176,8291,7945,7975,198857,170469.0,12308242.0
2015-06-04,7974,8176,7945,8119,76197,173546.0,12308242.0
2015-06-05,8061,8061,7830,7946,99027,169854.0,12308242.0
2015-06-08,8032,8492,8032,8435,197500,180316.0,12308242.0
2015-06-09,8492,8492,8262,8291,81903,177239.0,12308242.0
2015-06-10,8348,8492,8348,8378,95128,179085.0,12308242.0
2015-06-11,8406,8694,8377,8493,131502,181547.0,12308242.0
2015-06-12,8521,8550,7974,8032,375921,171700.0,12308242.0
2015-06-15,7917,8147,7801,8061,77091,172315.0,12308242.0
2015-06-16,7945,8089,7686,8003,188624,171085.0,12308242.0
2015-06-17,8003,8089,7773,8061,86683,172315.0,12308242.0
2015-06-18,7974,8061,7917,8003,169194,171085.0,12308242.0
2015-06-19,7945,8003,7715,7975,288737,170469.0,12308242.0
2015-06-22,7945,8118,7888,7975,118799,170469.0,12308242.0
2015-06-23,8003,8061,7888,8032,124504,171700.0,12308242.0
2015-06-24,8003,8089,7945,8032,101785,171700.0,12308242.0
2015-06-25,8061,8061,7917,7975,104263,170469.0,12308242.0
2015-06-26,8003,8032,7715,7744,189239,165546.0,12308242.0
2015-06-29,7629,7657,7398,7456,197856,159392.0,12308242.0
2015-06-30,7341,7629,7254,7572,131069,161853.0,12308242.0
2015-07-01,7542,7657,7370,7600,129814,162469.0,12308242.0
2015-07-02,7514,7600,7226,7313,215310,156315.0,12308242.0
2015-07-03,7312,7370,7082,7284,183895,155699.0,12308242.0
2015-07-06,7168,7370,7110,7197,132685,153853.0,12308242.0
2015-07-07,7254,7283,7053,7197,158919,153853.0,12308242.0
2015-07-08,7226,7283,6995,7082,198862,151391.0,12308242.0
2015-07-09,7082,7139,6938,7082,167730,151391.0,12308242.0
2015-07-10,7082,7254,7024,7255,237546,155084.0,12308242.0
2015-07-13,7254,7571,7226,7514,395639,160623.0,12308242.0
2015-07-14,7542,7801,7485,7744,321057,165546.0,12308242.0
2015-07-15,7773,7859,7571,7802,238325,166777.0,12308242.0
2015-07-16,7773,7917,7657,7888,221996,168623.0,12308242.0
2015-07-17,7859,7945,7715,7917,172879,169238.0,12308242.0
2015-07-20,7945,8176,7917,7975,147714,170469.0,12308242.0
2015-07-21,7974,8089,7744,8032,147637,171700.0,12308242.0
2015-07-22,8061,8061,7917,8003,63482,171085.0,12308242.0
2015-07-23,8003,8032,7859,7975,69385,170469.0,12308242.0
2015-07-24,7974,8003,7859,7917,53781,169238.0,12308242.0
2015-07-27,7917,7917,7600,7629,106149,163084.0,12308242.0
2015-07-28,7629,7744,7485,7744,124804,165546.0,12308242.0
2015-07-29,7744,8118,7744,7917,174912,169238.0,12308242.0
2015-07-30,7283,7283,6189,6276,1505197,134160.0,12308242.0
2015-07-31,6333,6563,6160,6305,369965,134775.0,12308242.0
2015-08-03,6333,6563,6247,6564,152857,140314.0,12308242.0
2015-08-04,6448,7571,6420,7111,315404,152007.0,12308242.0
2015-08-05,7082,7859,7024,7716,345571,164930.0,12308242.0
2015-08-06,7715,8089,7600,7975,266997,170469.0,12308242.0
2015-08-07,7917,8118,7744,7946,148997,169854.0,12308242.0
2015-08-10,7945,8003,7715,7917,72834,169238.0,12308242.0
2015-08-11,7859,8032,7485,7543,120754,161238.0,12308242.0
2015-08-12,7456,7859,7197,7716,154988,164930.0,12308242.0
2015-08-13,7629,8061,7629,8061,170157,172315.0,12308242.0
2015-08-17,8061,8061,7456,7543,166947,161238.0,12308242.0
2015-08-18,7542,7571,7082,7111,155380,152007.0,12308242.0
2015-08-19,6909,7024,6247,6564,328558,140314.0,12308242.0
2015-08-20,6707,6967,6304,6420,107126,137237.0,12308242.0
2015-08-21,6045,6218,5757,6046,269522,129237.0,12308242.0
2015-08-24,5901,6621,5901,6305,155467,134775.0,12308242.0
2015-08-25,6333,6563,6074,6449,96102,137852.0,12308242.0
2015-08-26,6506,6765,6420,6478,80929,138468.0,12308242.0
2015-08-27,6563,6736,6535,6708,97656,143391.0,12308242.0
2015-08-28,6679,7082,6679,6938,72310,148314.0,12308242.0
2015-08-31,6967,6967,6794,6881,69707,147083.0,12308242.0
2015-09-01,7053,7053,6823,6967,40970,148930.0,12308242.0
2015-09-02,6707,6938,6679,6852,36569,146468.0,12308242.0
2015-09-03,7024,7197,6938,7082,76951,151391.0,12308242.0
2015-09-04,7082,7082,6592,6881,130167,147083.0,12308242.0
2015-09-07,6880,7024,6736,6909,60702,147699.0,12308242.0
2015-09-08,7024,7024,6736,6794,90905,145237.0,12308242.0
2015-09-09,6851,7629,6851,7313,168629,156315.0,12308242.0
2015-09-10,7370,7686,7312,7514,124274,160623.0,12308242.0
2015-09-11,7514,7686,7485,7572,73220,161853.0,12308242.0
2015-09-14,7571,7571,7312,7370,76948,157545.0,12308242.0
2015-09-15,7283,7485,7168,7284,31641,155699.0,12308242.0
2015-09-16,7485,7485,7312,7370,34028,157545.0,12308242.0
2015-09-17,7629,7773,7427,7456,76770,159392.0,12308242.0
2015-09-18,7485,7686,7341,7658,87117,163700.0,12308242.0
2015-09-21,7830,8003,7629,7629,165697,163084.0,12308242.0
2015-09-22,7801,8320,7715,8205,390272,175392.0,12308242.0
2015-09-23,8147,8291,8003,8032,116812,171700.0,12308242.0
2015-09-24,8061,8176,7830,8061,91347,172315.0,12308242.0
2015-09-25,8003,8118,7686,8061,105058,172315.0,12308242.0
2015-09-30,7830,8061,7744,7888,65791,168623.0,12308242.0
2015-10-01,7974,8061,7830,7946,72617,169854.0,12308242.0
2015-10-02,8003,8406,7974,8407,186342,179700.0,12308242.0
2015-10-05,8464,8492,8003,8061,196747,172315.0,12308242.0
2015-10-06,8176,8233,7945,8003,119353,171085.0,12308242.0
2015-10-07,7888,8089,7888,7946,101952,169854.0,12308242.0
2015-10-08,8061,8435,8032,8291,239259,177239.0,12308242.0
2015-10-12,8435,8464,8118,8234,109357,176008.0,12308242.0
2015-10-13,8262,8377,8118,8176,84891,174777.0,12308242.0
2015-10-14,8636,8838,8233,8291,463371,177239.0,12308242.0
2015-10-15,8291,8406,8147,8320,132450,177854.0,12308242.0
2015-10-16,8406,8492,8204,8407,130099,179700.0,12308242.0
2015-10-19,8348,8435,8204,8263,66808,176623.0,12308242.0
2015-10-20,8233,8636,8176,8608,251597,184008.0,12308242.0
2015-10-21,8636,8636,8377,8435,112790,180316.0,12308242.0
2015-10-22,8435,8608,8147,8176,137029,174777.0,12308242.0
2015-10-23,8262,8348,7830,8119,131933,173546.0,12308242.0
2015-10-26,8118,8204,7888,8003,116384,171085.0,12308242.0
2015-10-27,8061,8406,7657,7773,300192,166161.0,12308242.0
2015-10-28,7917,7945,7456,7687,332364,164315.0,12308242.0
2015-10-29,7715,7859,7485,7629,204234,163084.0,12308242.0
2015-10-30,7715,7801,7571,7773,122002,166161.0,12308242.0
2015-11-02,7801,7801,7341,7341,132601,156930.0,12308242.0
2015-11-03,7427,7686,7312,7687,135988,164315.0,12308242.0
2015-11-04,7657,7715,7456,7600,74979,162469.0,12308242.0
2015-11-05,7542,7744,7398,7572,80557,161853.0,12308242.0
2015-11-06,7542,7629,7398,7399,59690,158161.0,12308242.0
2015-11-09,7398,7398,7082,7111,74114,152007.0,12308242.0
2015-11-10,7082,7082,6707,6852,125862,146468.0,12308242.0
2015-11-11,6851,7082,6794,6909,66990,147699.0,12308242.0
2015-11-12,6967,6967,6823,6881,25670,147083.0,12308242.0
2015-11-13,6736,6823,6679,6766,55908,144622.0,12308242.0
2015-11-16,6621,6765,6563,6650,87464,142160.0,12308242.0
2015-11-17,6707,7053,6707,6996,42222,149545.0,12308242.0
2015-11-18,6938,7226,6880,6881,53200,147083.0,12308242.0
2015-11-19,6967,8061,6938,7888,248787,168623.0,12308242.0
2015-11-20,7801,8348,7657,7946,269822,169854.0,12308242.0
2015-11-23,8061,8061,7542,7629,101696,163084.0,12308242.0
2015-11-24,7629,7715,7485,7600,31842,162469.0,12308242.0
2015-11-25,7629,7744,7283,7399,57486,158161.0,12308242.0
2015-11-26,7485,7773,7398,7428,92517,158776.0,12308242.0
2015-11-27,7542,7715,7427,7543,57582,161238.0,12308242.0
2015-11-30,7485,7571,7398,7543,40957,161238.0,12308242.0
2015-12-01,7456,7773,7456,7716,50202,164930.0,12308242.0
2015-12-02,7686,7686,7485,7485,51108,160007.0,12308242.0
2015-12-03,7514,7629,7312,7428,43213,158776.0,12308242.0
2015-12-04,7283,7657,7226,7514,56073,160623.0,12308242.0
2015-12-07,7571,7686,7254,7313,61168,156315.0,12308242.0
2015-12-08,7254,7341,6909,7197,102565,153853.0,12308242.0
2015-12-09,7139,7254,7110,7111,25361,152007.0,12308242.0
2015-12-10,7110,7226,6880,7082,69783,151391.0,12308242.0
2015-12-11,7168,7197,6938,7111,79500,152007.0,12308242.0
2015-12-14,6880,6967,6794,6881,43066,147083.0,12308242.0
2015-12-15,6823,7024,6794,6852,30399,146468.0,12308242.0
2015-12-16,6938,7082,6909,6967,22111,148930.0,12308242.0
2015-12-17,7110,7254,6995,7226,51221,154468.0,12308242.0
2015-12-18,7110,7283,7082,7197,32793,153853.0,12308242.0
2015-12-21,7226,7341,7168,7284,52027,155699.0,12308242.0
2015-12-22,7370,7398,7082,7313,51132,156315.0,12308242.0
2015-12-23,7370,7370,7139,7169,84196,153238.0,12308242.0
2015-12-24,7226,7226,7110,7140,63679,152622.0,12308242.0
2015-12-28,7110,7485,7082,7313,117138,156315.0,12308242.0
2015-12-29,7370,7542,7312,7428,60257,158776.0,12308242.0
2015-12-30,7427,7686,7398,7514,87835,160623.0,12308242.0
2016-01-04,7514,7945,7456,7773,172677,166161.0,12308242.0
2016-01-05,7629,8003,7600,7888,98059,168623.0,12308242.0
2016-01-06,7773,7888,7600,7773,87355,166161.0,12308242.0
2016-01-07,7600,7744,7312,7399,96834,158161.0,12308242.0
2016-01-08,7283,7485,7024,7485,69536,160007.0,12308242.0
2016-01-11,7485,7485,7110,7111,88350,152007.0,12308242.0
2016-01-12,7197,7370,7168,7341,76258,156930.0,12308242.0
2016-01-13,7341,7744,7312,7687,141109,164315.0,12308242.0
2016-01-14,7542,8061,7485,8061,207538,172315.0,12308242.0
2016-01-15,8061,8147,7686,7802,230198,166777.0,12308242.0
2016-01-18,7600,7859,7456,7773,97044,166161.0,12308242.0
2016-01-19,7715,7888,7398,7399,157590,158161.0,12308242.0
2016-01-20,7456,7657,7226,7428,93761,158776.0,12308242.0
2016-01-21,7427,7571,7341,7428,60657,158776.0,12308242.0
2016-01-22,7485,7600,7427,7572,43179,161853.0,12308242.0
2016-01-25,7657,7801,7571,7716,77364,164930.0,12308242.0
2016-01-26,7629,7629,7341,7399,81162,158161.0,12308242.0
2016-01-27,7571,7600,7024,7226,197093,154468.0,12308242.0
2016-01-28,7226,7226,7024,7053,84741,150776.0,12308242.0
2016-01-29,7139,7254,7053,7111,69854,152007.0,12308242.0
2016-02-01,7139,7254,7024,7053,66498,150776.0,12308242.0
2016-02-02,7053,7283,7024,7140,70973,152622.0,12308242.0
2016-02-03,7110,7254,7053,7053,48128,150776.0,12308242.0
2016-02-04,7082,7226,7053,7169,36617,153238.0,12308242.0
2016-02-05,7168,7254,7110,7169,46916,153238.0,12308242.0
2016-02-11,6967,7024,6621,6650,136788,142160.0,12308242.0
2016-02-12,6448,6621,5873,6247,155078,133544.0,12308242.0
2016-02-15,6218,6621,6189,6506,48443,139083.0,12308242.0
2016-02-16,6506,6707,6391,6650,76702,142160.0,12308242.0
2016-02-17,6650,6679,6563,6622,51622,141545.0,12308242.0
2016-02-18,6736,7082,6679,6794,119346,145237.0,12308242.0
2016-02-19,6794,6909,6679,6794,33078,145237.0,12308242.0
2016-02-22,6823,6995,6679,6938,33377,148314.0,12308242.0
2016-02-23,6967,7053,6851,6967,29375,148930.0,12308242.0
2016-02-24,6880,7024,6851,6996,34725,149545.0,12308242.0
2016-02-25,7024,7082,6967,6996,43846,149545.0,12308242.0
2016-02-26,7024,7110,6823,6967,52182,148930.0,12308242.0
2016-02-29,6938,7024,6736,6909,101698,147699.0,12308242.0
2016-03-02,6938,6938,6823,6852,44884,146468.0,12308242.0
2016-03-03,6851,7110,6851,7025,48114,150161.0,12308242.0
2016-03-04,7082,7139,6967,7140,51684,152622.0,12308242.0
2016-03-07,7139,7139,6938,6967,28513,148930.0,12308242.0
2016-03-08,6909,7024,6909,7025,22999,150161.0,12308242.0
2016-03-09,7024,7024,6765,6881,34570,147083.0,12308242.0
2016-03-10,6967,6967,6851,6938,38687,148314.0,12308242.0
2016-03-11,6880,7082,6851,7053,51576,150776.0,12308242.0
2016-03-14,7053,7082,6938,7025,46542,150161.0,12308242.0
2016-03-15,7024,7024,6880,6967,53020,148930.0,12308242.0
2016-03-16,6967,7024,6823,6996,53456,149545.0,12308242.0
2016-03-17,6995,7053,6794,6938,82604,148314.0,12308242.0
2016-03-18,6967,7168,6851,7169,88920,153238.0,12308242.0
2016-03-21,7197,7370,7197,7313,112481,156315.0,12308242.0
2016-03-22,7312,7398,7226,7370,78392,157545.0,12308242.0
2016-03-23,7370,7686,7312,7572,188385,161853.0,12308242.0
2016-03-24,7571,7571,7427,7514,87598,160623.0,12308242.0
2016-03-25,7600,7744,7456,7572,94292,161853.0,12308242.0
2016-03-28,7600,7830,7514,7572,155446,161853.0,12308242.0
2016-03-29,7657,7830,7571,7572,157177,161853.0,12308242.0
2016-03-30,7629,7715,7514,7716,76172,164930.0,12308242.0
2016-03-31,7830,7859,7456,7600,107399,162469.0,12308242.0
2016-04-01,7571,7571,7370,7428,70716,158776.0,12308242.0
2016-04-04,7485,7657,7341,7658,77232,163700.0,12308242.0
2016-04-05,7600,7773,7571,7716,83445,164930.0,12308242.0
2016-04-06,7744,7744,7485,7629,67673,163084.0,12308242.0
2016-04-07,7686,8061,7542,8032,172749,171700.0,12308242.0
2016-04-08,8003,8061,7830,8003,112059,171085.0,12308242.0
2016-04-11,7974,8176,7917,8003,134956,171085.0,12308242.0
2016-04-12,8003,8089,7917,7946,63499,169854.0,12308242.0
2016-04-14,7945,8003,7744,7888,126555,168623.0,12308242.0
2016-04-15,7888,8032,7859,7860,80746,168008.0,12308242.0
2016-04-18,7801,7859,7370,7802,106757,166777.0,12308242.0
2016-04-19,7744,7888,7715,7831,52325,167392.0,12308242.0
2016-04-20,7974,8003,7773,7773,82298,166161.0,12308242.0
2016-04-21,7830,7830,7657,7744,59295,165546.0,12308242.0
2016-04-22,7801,7830,7600,7600,111030,162469.0,12308242.0
2016-04-25,7657,7917,7542,7917,111485,169238.0,12308242.0
2016-04-26,7974,7974,7773,7773,86954,166161.0,12308242.0
2016-04-27,7801,7888,7600,7716,65235,164930.0,12308242.0
2016-04-28,7686,7801,7542,7629,82727,163084.0,12308242.0
2016-04-29,7571,7715,7571,7716,46724,164930.0,12308242.0
2016-05-02,7686,7686,7398,7572,55947,161853.0,12308242.0
2016-05-03,7571,7657,7456,7658,53156,163700.0,12308242.0
2016-05-04,7600,7715,7398,7600,100775,162469.0,12308242.0
2016-05-09,7514,7600,7341,7485,95644,160007.0,12308242.0
2016-05-10,7485,7571,7370,7514,53293,160623.0,12308242.0
2016-05-11,7485,7600,7427,7543,47903,161238.0,12308242.0
2016-05-12,7456,7571,7398,7543,41531,161238.0,12308242.0
2016-05-13,7600,7600,7427,7428,46070,158776.0,12308242.0
2016-05-16,7283,7283,6823,6938,292715,148314.0,12308242.0
2016-05-17,6967,6995,6794,6967,74691,148930.0,12308242.0
2016-05-18,6851,6967,6794,6938,42414,148314.0,12308242.0
2016-05-19,6938,6995,6592,6823,130966,145853.0,12308242.0
2016-05-20,6736,6794,6679,6708,62076,143391.0,12308242.0
2016-05-23,6765,6995,6592,6852,54300,146468.0,12308242.0
2016-05-24,6794,6851,6650,6823,78634,145853.0,12308242.0
2016-05-25,6823,6880,6736,6766,73292,144622.0,12308242.0
2016-05-26,6765,6794,6679,6737,42532,144006.0,12308242.0
2016-05-27,6794,7082,6707,6909,33199,147699.0,12308242.0
2016-05-30,6967,6967,6765,6766,18078,144622.0,12308242.0
2016-05-31,6736,6880,6707,6852,44936,146468.0,12308242.0
2016-06-01,6967,7082,6851,6996,78917,149545.0,12308242.0
2016-06-02,6995,7024,6880,6967,49095,148930.0,12308242.0
2016-06-03,6967,6967,6851,6852,33431,146468.0,12308242.0
2016-06-07,6851,6967,6851,6909,32550,147699.0,12308242.0
2016-06-08,6938,6967,6794,6823,25143,145853.0,12308242.0
2016-06-09,6880,6880,6707,6737,56350,144006.0,12308242.0
2016-06-10,6765,6794,6592,6708,91051,143391.0,12308242.0
2016-06-13,6679,7139,6621,7025,147944,150161.0,12308242.0
2016-06-14,7053,7168,6967,7025,66344,150161.0,12308242.0
