네오팜(092730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-11-14,5520,5520,5360,5520,9314,41186.0,7461237.0
2013-11-15,5520,5520,5270,5370,19739,40067.0,7461237.0
2013-11-18,5440,5440,5150,5270,17144,39321.0,7461237.0
2013-11-19,5230,5290,5100,5130,18855,38276.0,7461237.0
2013-11-20,5100,5250,5090,5150,4812,38425.0,7461237.0
2013-11-21,5260,5270,5080,5210,3457,38873.0,7461237.0
2013-11-22,5200,5270,5050,5100,14120,38052.0,7461237.0
2013-11-25,5150,5200,5110,5140,4505,38351.0,7461237.0
2013-11-26,5200,5220,5000,5050,5337,37679.0,7461237.0
2013-11-27,5030,5150,5030,5100,5335,38052.0,7461237.0
2013-11-28,5150,5180,5070,5140,3343,38351.0,7461237.0
2013-11-29,5200,5550,5200,5410,14412,40365.0,7461237.0
2013-12-02,5470,5470,5320,5380,3027,40141.0,7461237.0
2013-12-03,5340,5390,5150,5150,10718,38425.0,7461237.0
2013-12-04,5240,5240,5020,5050,19287,37679.0,7461237.0
2013-12-05,4910,5100,4875,4930,30094,36784.0,7461237.0
2013-12-06,5010,5100,4940,4970,10213,37082.0,7461237.0
2013-12-09,4975,5050,4935,4995,10481,37269.0,7461237.0
2013-12-10,5050,5090,4930,5040,8808,37605.0,7461237.0
2013-12-11,5040,5060,4965,5040,2913,37605.0,7461237.0
2013-12-12,5040,5080,4975,5080,1944,37903.0,7461237.0
2013-12-13,5090,5090,5000,5030,1363,37530.0,7461237.0
2013-12-16,5100,5100,4995,5050,3122,37679.0,7461237.0
2013-12-17,5020,5060,4960,5050,4537,37679.0,7461237.0
2013-12-18,4950,5070,4900,5030,6469,37530.0,7461237.0
2013-12-19,4990,5030,4920,4975,7034,37120.0,7461237.0
2013-12-20,4920,4950,4890,4950,8321,36933.0,7461237.0
2013-12-23,4930,5000,4910,4915,7080,36672.0,7461237.0
2013-12-24,4910,4985,4910,4915,10416,36672.0,7461237.0
2013-12-26,4915,4915,4815,4820,20848,35963.0,7461237.0
2013-12-27,4825,4930,4820,4930,7075,36784.0,7461237.0
2013-12-30,4950,5020,4940,4995,9799,37269.0,7461237.0
2014-01-02,4970,5010,4810,4900,10550,36560.0,7461237.0
2014-01-03,4850,4890,4785,4810,15712,35889.0,7461237.0
2014-01-06,4810,4810,4710,4715,16306,35180.0,7461237.0
2014-01-07,4705,4830,4685,4715,24948,35180.0,7461237.0
2014-01-08,4715,4820,4710,4800,16660,35814.0,7461237.0
2014-01-09,4800,4850,4760,4815,12576,35926.0,7461237.0
2014-01-10,4790,4850,4725,4750,8240,35441.0,7461237.0
2014-01-13,4750,4755,4675,4720,20381,35217.0,7461237.0
2014-01-14,4700,4700,4605,4670,13541,34844.0,7461237.0
2014-01-15,4685,4715,4620,4665,20497,34807.0,7461237.0
2014-01-16,4680,4705,4660,4700,9169,35068.0,7461237.0
2014-01-17,4700,4740,4680,4720,26715,35217.0,7461237.0
2014-01-20,4725,4735,4690,4735,43509,35329.0,7461237.0
2014-01-21,4780,4780,4660,4750,35933,35441.0,7461237.0
2014-01-22,4725,4775,4725,4760,42763,35515.0,7461237.0
2014-01-23,4990,4990,4710,4780,31019,35665.0,7461237.0
2014-01-24,4725,4795,4630,4675,14088,34881.0,7461237.0
2014-01-27,4590,4590,4455,4485,26089,33464.0,7461237.0
2014-01-28,4485,4565,4470,4555,8642,33986.0,7461237.0
2014-01-29,4560,4570,4500,4560,10105,34023.0,7461237.0
2014-02-03,4480,4580,4480,4565,6922,34061.0,7461237.0
2014-02-04,4480,4530,4355,4430,8454,33053.0,7461237.0
2014-02-05,4430,4530,4355,4435,12418,33091.0,7461237.0
2014-02-06,4445,4545,4380,4545,7522,33911.0,7461237.0
2014-02-07,4545,4560,4445,4535,15321,33837.0,7461237.0
2014-02-10,4570,4575,4485,4575,7140,34135.0,7461237.0
2014-02-11,4585,4620,4535,4600,14089,34322.0,7461237.0
2014-02-12,4600,4645,4550,4645,10719,34657.0,7461237.0
2014-02-13,4645,4670,4590,4635,25552,34583.0,7461237.0
2014-02-14,4610,5330,4610,5330,840921,39768.0,7461237.0
2014-02-17,5360,5400,5130,5200,266478,38798.0,7461237.0
2014-02-18,5230,5310,5150,5280,125474,39395.0,7461237.0
2014-02-19,5260,5350,5220,5310,101299,39619.0,7461237.0
2014-02-20,5340,5340,5070,5070,63849,37828.0,7461237.0
2014-02-21,5100,5130,4990,5100,33255,38052.0,7461237.0
2014-02-24,5120,5120,4960,5030,62465,37530.0,7461237.0
2014-02-25,5030,5130,5010,5100,37263,38052.0,7461237.0
2014-02-26,5170,5860,5110,5510,1022897,41111.0,7461237.0
2014-02-27,5630,6050,5550,5930,428791,44245.0,7461237.0
2014-02-28,5920,6060,5770,6040,148926,45066.0,7461237.0
2014-03-03,6030,6110,5800,6000,87219,44767.0,7461237.0
2014-03-04,5920,6240,5920,6030,108952,44991.0,7461237.0
2014-03-05,6090,6310,6080,6300,97629,47006.0,7461237.0
2014-03-06,6270,6400,6150,6220,55295,46409.0,7461237.0
2014-03-07,6250,6260,5910,5910,75794,44096.0,7461237.0
2014-03-10,6090,6150,5930,6030,58620,44991.0,7461237.0
2014-03-11,6030,6230,6010,6220,50038,46409.0,7461237.0
2014-03-12,6250,6300,5920,6090,54559,45439.0,7461237.0
2014-03-13,6140,6400,6000,6230,105986,46484.0,7461237.0
2014-03-14,6270,6850,6250,6410,208318,47827.0,7461237.0
2014-03-17,6510,6700,6320,6410,111231,47827.0,7461237.0
2014-03-18,6490,6490,6180,6260,119518,46707.0,7461237.0
2014-03-19,6240,6380,6030,6090,109816,45439.0,7461237.0
2014-03-20,6240,6310,6120,6190,144979,46185.0,7461237.0
2014-03-21,6160,6340,6120,6340,84287,47304.0,7461237.0
2014-03-24,6370,6370,6100,6180,82068,46110.0,7461237.0
2014-03-25,6150,6180,6050,6050,61540,45140.0,7461237.0
2014-03-26,6050,6210,6030,6120,48293,45663.0,7461237.0
2014-03-27,6190,6190,6070,6080,40127,45364.0,7461237.0
2014-03-28,6050,6280,6040,6170,60822,46036.0,7461237.0
2014-03-31,6170,6170,5960,5970,57599,44544.0,7461237.0
2014-04-01,5950,6090,5950,6050,37426,45140.0,7461237.0
2014-04-02,6100,6160,6050,6080,38054,45364.0,7461237.0
2014-04-03,6080,6130,6070,6120,33588,45663.0,7461237.0
2014-04-04,6140,6180,6070,6130,22734,45737.0,7461237.0
2014-04-07,6130,6130,5970,6000,37209,44767.0,7461237.0
2014-04-08,5960,5960,5660,5960,78134,44469.0,7461237.0
2014-04-09,5960,5960,5790,5790,26573,43201.0,7461237.0
2014-04-10,5790,5850,5710,5750,10702,42902.0,7461237.0
2014-04-11,5650,5790,5630,5760,23012,42977.0,7461237.0
2014-04-14,5770,6620,5730,6620,322134,49393.0,7461237.0
2014-04-15,6880,7020,6630,6700,344183,49990.0,7461237.0
2014-04-16,6820,6860,6660,6760,171435,50438.0,7461237.0
2014-04-17,6790,6790,6410,6420,84736,47901.0,7461237.0
2014-04-18,6520,6520,6360,6500,22911,48498.0,7461237.0
2014-04-21,6500,6620,6430,6480,29142,48349.0,7461237.0
2014-04-22,6480,6500,6260,6310,46875,47080.0,7461237.0
2014-04-23,6310,6500,6250,6500,30111,48498.0,7461237.0
2014-04-24,6490,6750,6270,6270,60549,46782.0,7461237.0
2014-04-25,6340,6340,6050,6060,34237,45215.0,7461237.0
2014-04-28,6070,6190,6000,6180,22453,46110.0,7461237.0
2014-04-29,6200,6230,6000,6070,27457,45290.0,7461237.0
2014-04-30,6100,6150,6000,6080,34387,45364.0,7461237.0
2014-05-02,6090,6150,6030,6140,17179,45812.0,7461237.0
2014-05-07,6240,6520,6090,6460,72461,48200.0,7461237.0
2014-05-08,6510,6640,6310,6400,67868,47752.0,7461237.0
2014-05-09,6500,6720,6350,6650,68610,49617.0,7461237.0
2014-05-12,6660,6660,6450,6450,14393,48125.0,7461237.0
2014-05-13,6460,6600,6370,6510,29530,48573.0,7461237.0
2014-05-14,6510,6610,6390,6590,41191,49170.0,7461237.0
2014-05-15,6850,7450,6850,7030,314084,52452.0,7461237.0
2014-05-16,7070,7290,6900,7160,94337,53422.0,7461237.0
2014-05-19,7160,7320,7060,7170,85033,53497.0,7461237.0
2014-05-20,7170,7400,7020,7220,90440,53870.0,7461237.0
2014-05-21,7160,7280,7110,7130,22805,53199.0,7461237.0
2014-05-22,7160,7190,7000,7110,35078,53049.0,7461237.0
2014-05-23,7110,7230,7060,7110,24515,53049.0,7461237.0
2014-05-26,7080,7110,6910,6910,30138,51557.0,7461237.0
2014-05-27,6900,7080,6820,7050,30251,52602.0,7461237.0
2014-05-28,7090,7680,7000,7410,166122,55288.0,7461237.0
2014-05-29,7370,7490,7350,7490,57093,55885.0,7461237.0
2014-05-30,7420,7660,7360,7650,48120,57078.0,7461237.0
2014-06-02,7550,7670,7190,7500,60980,55959.0,7461237.0
2014-06-03,7500,7500,7240,7350,34932,54840.0,7461237.0
2014-06-05,7420,7480,7100,7310,30212,54542.0,7461237.0
2014-06-09,7310,7540,7310,7380,22847,55064.0,7461237.0
2014-06-10,7390,7560,7180,7520,32343,56109.0,7461237.0
2014-06-11,7500,8320,7470,8150,269798,60809.0,7461237.0
2014-06-12,8290,8330,8050,8180,68571,61033.0,7461237.0
2014-06-13,8150,8180,7980,8020,42453,59839.0,7461237.0
2014-06-16,8090,8730,8000,8700,153695,64913.0,7461237.0
2014-06-17,8700,8940,8610,8850,90792,66032.0,7461237.0
2014-06-18,8850,9290,8780,8780,110465,65510.0,7461237.0
2014-06-19,8800,9080,8400,8860,125649,66107.0,7461237.0
2014-06-20,8860,9120,8830,8990,78045,67077.0,7461237.0
2014-06-23,8990,9240,8990,9110,55444,67972.0,7461237.0
2014-06-24,9020,9130,8840,8850,32893,66032.0,7461237.0
2014-06-25,8770,8850,8420,8520,50129,63570.0,7461237.0
2014-06-26,8520,8740,8350,8510,45222,63495.0,7461237.0
2014-06-27,8660,8660,8280,8330,31552,62152.0,7461237.0
2014-06-30,8330,8600,8300,8360,32577,62376.0,7461237.0
2014-07-01,8410,8490,8260,8370,39961,62451.0,7461237.0
2014-07-02,8410,8800,8350,8800,84273,65659.0,7461237.0
2014-07-03,8800,8900,8410,8410,54393,62749.0,7461237.0
2014-07-04,8450,8580,7950,8150,101005,60809.0,7461237.0
2014-07-07,8110,8220,7980,8150,40269,60809.0,7461237.0
2014-07-08,8100,8240,8000,8150,33911,60809.0,7461237.0
2014-07-09,8150,8550,8090,8490,115672,63346.0,7461237.0
2014-07-10,8550,8660,8160,8450,105629,63047.0,7461237.0
2014-07-11,8460,9490,8410,9250,261940,69016.0,7461237.0
2014-07-14,9350,10050,9350,9450,295286,70509.0,7461237.0
2014-07-15,9700,9970,9400,9640,194564,71926.0,7461237.0
2014-07-16,9800,9800,9400,9510,89435,70956.0,7461237.0
2014-07-17,9500,10900,9500,10900,716385,81327.0,7461237.0
2014-07-18,11150,11300,10800,11150,483093,83193.0,7461237.0
2014-07-21,11200,11450,10800,10800,293085,80581.0,7461237.0
2014-07-22,10900,10900,10400,10550,204924,78716.0,7461237.0
2014-07-23,10800,12000,10500,10500,870161,78343.0,7461237.0
2014-07-24,10600,10850,10300,10700,229437,79835.0,7461237.0
2014-07-25,10650,10800,10400,10700,86217,79835.0,7461237.0
2014-07-28,10700,10750,10000,10250,162030,76478.0,7461237.0
2014-07-29,10350,10600,9750,10100,122383,75358.0,7461237.0
2014-07-30,10100,10600,9800,10250,114126,76478.0,7461237.0
2014-07-31,10400,10950,10300,10800,180355,80581.0,7461237.0
2014-08-01,10450,11050,10450,10700,76028,79835.0,7461237.0
2014-08-04,10700,10950,10250,10700,167294,79835.0,7461237.0
2014-08-05,10800,11400,10700,10850,199159,80954.0,7461237.0
2014-08-06,10950,12000,10800,11600,408732,86550.0,7461237.0
2014-08-07,11450,11900,11350,11600,109772,86550.0,7461237.0
2014-08-08,11600,12350,11550,11900,201945,88789.0,7461237.0
2014-08-11,11900,11950,11500,11600,111309,86550.0,7461237.0
2014-08-12,11700,11850,10850,11250,187956,83939.0,7461237.0
2014-08-13,11150,11350,11000,11250,49942,83939.0,7461237.0
2014-08-14,11450,11800,11000,11200,102546,83566.0,7461237.0
2014-08-18,11200,12050,11200,11850,125243,88416.0,7461237.0
2014-08-19,12150,12350,11600,12000,128078,89535.0,7461237.0
2014-08-20,12000,12950,12000,12700,211751,94758.0,7461237.0
2014-08-21,12600,12750,12400,12550,70238,93639.0,7461237.0
2014-08-22,12700,12750,12350,12750,54776,95131.0,7461237.0
2014-08-25,12800,13200,12100,12200,115479,91027.0,7461237.0
2014-08-26,12150,12500,12000,12250,71530,91400.0,7461237.0
2014-08-27,12400,12400,11550,12250,97836,91400.0,7461237.0
2014-08-28,12300,12300,11950,12000,41076,89535.0,7461237.0
2014-08-29,12000,12050,11150,11750,128594,87670.0,7461237.0
2014-09-01,11600,11900,11250,11600,37061,86550.0,7461237.0
2014-09-02,11500,12200,11400,12000,108116,89535.0,7461237.0
2014-09-03,12000,12450,12000,12300,114771,91773.0,7461237.0
2014-09-04,12400,12400,11600,11700,68727,87296.0,7461237.0
2014-09-05,11750,12000,11400,11700,42023,87296.0,7461237.0
2014-09-11,11950,12100,11700,11900,31075,88789.0,7461237.0
2014-09-12,11850,12050,11400,11850,61233,88416.0,7461237.0
2014-09-15,11850,11850,11250,11400,48435,85058.0,7461237.0
2014-09-16,11550,11750,11100,11400,46259,85058.0,7461237.0
2014-09-17,11400,11550,11200,11500,28164,85804.0,7461237.0
2014-09-18,11650,11700,11200,11200,25533,83566.0,7461237.0
2014-09-19,11150,11400,10700,10750,106261,80208.0,7461237.0
2014-09-22,10950,11150,10500,10500,76620,78343.0,7461237.0
2014-09-23,10500,10950,10500,10900,56832,81327.0,7461237.0
2014-09-24,10800,12350,10650,12200,219373,91027.0,7461237.0
2014-09-25,12300,13800,11950,13400,502978,99981.0,7461237.0
2014-09-26,13450,13950,13200,13600,235526,101473.0,7461237.0
2014-09-29,13800,14050,13500,13900,215850,103711.0,7461237.0
2014-09-30,14100,15000,13700,14000,296508,104457.0,7461237.0
2014-10-01,14000,14150,12950,13900,283347,103711.0,7461237.0
2014-10-02,13850,14300,13850,14100,91380,105203.0,7461237.0
2014-10-06,14450,15550,14150,14450,198332,107815.0,7461237.0
2014-10-07,14500,15050,14100,14700,88596,109680.0,7461237.0
2014-10-08,14500,15000,14250,14850,56571,110799.0,7461237.0
2014-10-10,15250,15500,14750,15050,136612,112292.0,7461237.0
2014-10-13,14700,14800,13450,13500,199585,100727.0,7461237.0
2014-10-14,13500,14350,13250,14000,146720,104457.0,7461237.0
2014-10-15,14300,14300,13400,13800,102696,102965.0,7461237.0
2014-10-16,13750,14000,13200,13900,144339,103711.0,7461237.0
2014-10-17,14150,15050,14000,14700,205978,109680.0,7461237.0
2014-10-20,14700,16450,14500,16200,372887,120872.0,7461237.0
2014-10-21,16250,16550,15750,16550,202416,123483.0,7461237.0
2014-10-22,16650,16750,16300,16300,87860,121618.0,7461237.0
2014-10-23,16300,16800,15550,16200,163139,120872.0,7461237.0
2014-10-24,16200,16450,15700,15700,80685,117141.0,7461237.0
2014-10-27,15850,15850,15300,15500,63637,115649.0,7461237.0
2014-10-28,15800,16550,15500,16550,104518,123483.0,7461237.0
2014-10-29,16450,16550,15850,15850,84806,118261.0,7461237.0
2014-10-30,15850,15900,14350,15450,205058,115276.0,7461237.0
2014-10-31,15700,16150,14850,15000,92354,111919.0,7461237.0
2014-11-03,14900,15400,14400,14900,68384,111172.0,7461237.0
2014-11-04,15100,15350,14350,14500,56392,108188.0,7461237.0
2014-11-05,14350,14950,13600,13850,104364,103338.0,7461237.0
2014-11-06,13800,14250,13100,13650,112691,101846.0,7461237.0
2014-11-07,14600,15650,14300,15650,566919,116768.0,7461237.0
2014-11-10,15900,16250,15200,15300,319292,114157.0,7461237.0
2014-11-11,15300,15350,14050,14500,273774,108188.0,7461237.0
2014-11-12,14500,15100,14300,14800,130266,110426.0,7461237.0
2014-11-13,14800,16150,14750,16000,263008,119380.0,7461237.0
2014-11-14,15750,15800,15200,15250,124730,113784.0,7461237.0
2014-11-17,14900,14950,14200,14500,148570,108188.0,7461237.0
2014-11-18,14350,14900,14050,14400,94060,107442.0,7461237.0
2014-11-19,15150,15750,14700,14700,195951,109680.0,7461237.0
2014-11-20,14850,14950,14400,14600,59644,108934.0,7461237.0
2014-11-21,14800,14950,14300,14700,53240,109680.0,7461237.0
2014-11-24,14700,14750,13950,14200,108102,105950.0,7461237.0
2014-11-25,14300,14650,13950,14150,76922,105577.0,7461237.0
2014-11-26,14150,14650,14050,14450,72639,107815.0,7461237.0
2014-11-27,14450,14550,14050,14200,50085,105950.0,7461237.0
2014-11-28,14200,14750,14050,14400,66807,107442.0,7461237.0
2014-12-01,14500,14550,13800,13900,66394,103711.0,7461237.0
2014-12-02,13700,14000,13150,13500,102281,100727.0,7461237.0
2014-12-03,13550,13900,13300,13750,55626,102592.0,7461237.0
2014-12-04,13900,14650,13800,14100,92807,105203.0,7461237.0
2014-12-05,14200,14250,13750,14100,41734,105203.0,7461237.0
2014-12-08,13950,14050,13700,13800,28908,102965.0,7461237.0
2014-12-09,13800,14250,13650,14150,46593,105577.0,7461237.0
2014-12-10,14150,14150,12950,12950,126662,96623.0,7461237.0
2014-12-11,12950,13350,12750,12750,62756,95131.0,7461237.0
2014-12-12,12850,13100,12550,12950,38316,96623.0,7461237.0
2014-12-15,12950,13050,12400,12750,50073,95131.0,7461237.0
2014-12-16,12850,13400,11700,12350,178218,92146.0,7461237.0
2014-12-17,12100,12700,12100,12450,79237,92892.0,7461237.0
2014-12-18,12700,12750,11950,12250,64995,91400.0,7461237.0
2014-12-19,12500,13100,12400,13000,65734,96996.0,7461237.0
2014-12-22,12850,13400,12650,13150,52798,98115.0,7461237.0
2014-12-23,13350,13600,13050,13550,41688,101100.0,7461237.0
2014-12-24,13550,13600,13200,13450,22845,100354.0,7461237.0
2014-12-26,13600,13700,13300,13350,23587,99608.0,7461237.0
2014-12-29,13550,14250,13400,14100,60812,105203.0,7461237.0
2014-12-30,14300,14350,13500,14350,40984,107069.0,7461237.0
2015-01-02,14450,14650,14200,14300,30895,106696.0,7461237.0
2015-01-05,14200,14400,13850,14350,41279,107069.0,7461237.0
2015-01-06,14250,14650,14000,14600,43230,108934.0,7461237.0
2015-01-07,14450,14800,14450,14700,52401,109680.0,7461237.0
2015-01-08,14650,14800,14050,14050,45435,104830.0,7461237.0
2015-01-09,14200,14850,13750,14800,87250,110426.0,7461237.0
2015-01-12,15050,15050,14550,14700,28993,109680.0,7461237.0
2015-01-13,14600,14900,14550,14600,40774,108934.0,7461237.0
2015-01-14,14600,14650,14000,14350,46946,107069.0,7461237.0
2015-01-15,14350,14750,14150,14500,28957,108188.0,7461237.0
2015-01-16,14550,14650,13900,14000,43146,104457.0,7461237.0
2015-01-19,14150,14200,13700,13900,27165,103711.0,7461237.0
2015-01-20,13900,14250,13600,13800,26950,102965.0,7461237.0
2015-01-21,13850,14200,13600,13800,29706,102965.0,7461237.0
2015-01-22,13850,13850,13350,13350,76064,99608.0,7461237.0
2015-01-23,13500,13750,13300,13300,50454,99234.0,7461237.0
2015-01-26,13150,13600,13000,13500,63013,100727.0,7461237.0
2015-01-27,13650,13800,13350,13600,44095,101473.0,7461237.0
2015-01-28,13550,13950,13450,13900,40280,103711.0,7461237.0
2015-01-29,13900,14450,13150,14450,103719,107815.0,7461237.0
2015-01-30,14550,14700,14150,14550,60409,108561.0,7461237.0
2015-02-02,14700,14700,14250,14250,40162,106323.0,7461237.0
2015-02-03,14150,14300,13800,14000,49499,104457.0,7461237.0
2015-02-04,13850,14550,13850,14000,64740,104457.0,7461237.0
2015-02-05,14000,16100,13900,15950,148804,119007.0,7461237.0
2015-02-06,16050,16250,15600,16000,114012,119380.0,7461237.0
2015-02-09,16100,16100,15150,15350,60617,114530.0,7461237.0
2015-02-10,15150,15900,14650,15850,107551,118261.0,7461237.0
2015-02-11,15850,17200,15500,15500,295597,115649.0,7461237.0
2015-02-12,15700,15700,14900,15500,85922,115649.0,7461237.0
2015-02-13,16300,16950,15600,16100,308372,120126.0,7461237.0
2015-02-16,16000,16600,15850,16150,101805,120499.0,7461237.0
2015-02-17,16650,16650,15900,16100,49139,120126.0,7461237.0
2015-02-23,16050,16500,16000,16250,42133,121245.0,7461237.0
2015-02-24,16400,17800,16300,17500,143803,130572.0,7461237.0
2015-02-25,17500,17750,16900,17000,91268,126841.0,7461237.0
2015-02-26,17100,17200,16100,16400,136553,122364.0,7461237.0
2015-02-27,16600,16700,16100,16550,82041,123483.0,7461237.0
2015-03-02,16600,16900,16100,16450,60981,122737.0,7461237.0
2015-03-03,16600,16750,16150,16200,46009,120872.0,7461237.0
2015-03-04,16200,16300,15550,15650,74137,116768.0,7461237.0
2015-03-05,15550,16050,15550,15650,69471,116768.0,7461237.0
2015-03-06,15650,16000,15650,15800,43631,117888.0,7461237.0
2015-03-09,15650,16000,15600,15600,30479,116395.0,7461237.0
2015-03-10,15650,15700,14700,15150,55954,113038.0,7461237.0
2015-03-11,14950,15200,14400,14450,113487,107815.0,7461237.0
2015-03-12,14450,16600,14400,15400,330262,114903.0,7461237.0
2015-03-13,15400,17700,15200,17200,546623,128333.0,7461237.0
2015-03-16,17200,19100,17200,18700,372564,139525.0,7461237.0
2015-03-17,18800,20500,18450,19650,326261,146613.0,7461237.0
2015-03-18,19650,19800,18650,19300,202970,144002.0,7461237.0
2015-03-19,19300,22150,18800,22150,298467,165266.0,7461237.0
2015-03-20,22350,23350,21600,22250,327995,166013.0,7461237.0
2015-03-23,22350,24050,21700,21900,235983,163401.0,7461237.0
2015-03-24,22150,23100,21600,22550,149873,168251.0,7461237.0
2015-03-25,22450,23500,22100,22750,201016,169743.0,7461237.0
2015-03-26,22450,24000,21800,24000,229149,179070.0,7461237.0
2015-03-27,24000,24800,22950,23400,192251,174593.0,7461237.0
2015-03-30,23900,23950,22900,23200,78948,173101.0,7461237.0
2015-03-31,23200,23450,22300,23100,99011,172355.0,7461237.0
2015-04-01,23100,24100,22300,23250,184666,173474.0,7461237.0
2015-04-02,23050,26300,21600,23250,518758,173474.0,7461237.0
2015-04-03,23150,23500,21450,22600,239819,168624.0,7461237.0
2015-04-06,22200,22650,21850,22000,87340,164147.0,7461237.0
2015-04-07,22400,24600,22000,23950,242279,178697.0,7461237.0
2015-04-08,23650,24700,23350,23500,151427,175339.0,7461237.0
2015-04-09,23550,24650,23200,23900,153058,178324.0,7461237.0
2015-04-10,23900,27400,23850,25500,469115,190262.0,7461237.0
2015-04-13,26200,27000,25500,26000,183262,193992.0,7461237.0
2015-04-14,26000,26000,23850,24350,148465,181681.0,7461237.0
2015-04-15,24350,25900,24350,25000,118349,186531.0,7461237.0
2015-04-16,25200,26250,24500,26000,135065,193992.0,7461237.0
2015-04-17,26000,29300,25600,28050,335995,209288.0,7461237.0
2015-04-20,28050,28750,27000,28000,191759,208915.0,7461237.0
2015-04-21,28550,32050,28150,32000,465249,238760.0,7461237.0
2015-04-22,32000,33050,27200,30100,364792,224583.0,7461237.0
2015-04-23,30000,30000,26500,28300,303245,211153.0,7461237.0
2015-04-24,28000,29950,27200,27900,184930,208169.0,7461237.0
2015-04-27,27600,29100,27600,28700,123003,214138.0,7461237.0
2015-04-28,29000,29000,27850,27950,58723,208542.0,7461237.0
2015-04-29,28100,28350,26250,27000,113567,201453.0,7461237.0
2015-04-30,27200,27250,24850,25000,156467,186531.0,7461237.0
2015-05-04,25200,28750,22950,27650,448842,206303.0,7461237.0
2015-05-06,27700,27800,25300,26000,177349,193992.0,7461237.0
2015-05-07,26000,28000,25700,25850,237661,192873.0,7461237.0
2015-05-08,26050,29700,26000,29450,310255,219733.0,7461237.0
2015-05-11,30000,32150,29550,30950,279298,230925.0,7461237.0
2015-05-12,31000,32550,30200,30900,203065,230552.0,7461237.0
2015-05-13,31600,31750,30450,31500,206738,235029.0,7461237.0
2015-05-14,31800,33050,31300,32400,441551,241744.0,7461237.0
2015-05-15,32400,34950,32050,33100,417404,246967.0,7461237.0
2015-05-18,33500,33500,31000,32300,184262,240998.0,7461237.0
2015-05-19,32900,33700,32300,33250,137498,248086.0,7461237.0
2015-05-20,33950,38200,33400,38200,633740,285019.0,7461237.0
2015-05-21,39200,39400,36550,38800,334579,289496.0,7461237.0
2015-05-22,39250,39250,36650,36900,208262,275320.0,7461237.0
2015-05-26,37150,37600,35950,35950,118067,268231.0,7461237.0
2015-05-27,35400,36200,33500,35250,163918,263009.0,7461237.0
2015-05-28,34450,37000,33650,35800,303272,267112.0,7461237.0
2015-05-29,35800,35800,33950,34750,162816,259278.0,7461237.0
2015-06-01,35700,36000,33000,35150,133963,262262.0,7461237.0
2015-06-02,34900,39450,34150,36350,446309,271216.0,7461237.0
2015-06-03,35900,38300,34200,37400,253638,279050.0,7461237.0
2015-06-04,37300,38300,36800,37400,162446,279050.0,7461237.0
2015-06-05,37600,38500,36650,38300,153902,285765.0,7461237.0
2015-06-08,38050,39900,38000,39500,161507,294719.0,7461237.0
2015-06-09,39800,39800,37450,37450,140839,279423.0,7461237.0
2015-06-10,37850,38450,36250,36850,94275,274947.0,7461237.0
2015-06-11,37500,38150,36250,37700,68196,281289.0,7461237.0
2015-06-12,38000,39350,37650,38100,163975,284273.0,7461237.0
2015-06-15,38250,38950,35600,36650,85842,273454.0,7461237.0
2015-06-16,35900,37150,35350,36050,67152,268978.0,7461237.0
2015-06-17,36500,37100,35650,36050,52548,268978.0,7461237.0
2015-06-18,36500,43800,36300,42000,430939,313372.0,7461237.0
2015-06-19,43000,43500,40050,41150,132437,307030.0,7461237.0
2015-06-22,40700,41000,39550,40700,72156,303672.0,7461237.0
2015-06-23,41000,41950,40000,41000,70328,305911.0,7461237.0
2015-06-24,40700,42200,40300,40650,67204,303299.0,7461237.0
2015-06-25,40700,44800,40500,43850,179529,327175.0,7461237.0
2015-06-26,43700,47000,43400,44500,160191,332025.0,7461237.0
2015-06-29,43000,44450,42600,42600,91048,317849.0,7461237.0
2015-06-30,42000,45300,39600,44800,109938,334263.0,7461237.0
2015-07-01,45250,49400,44600,48100,150670,358885.0,7461237.0
2015-07-02,48400,52500,48400,51700,304401,385746.0,7461237.0
2015-07-03,51900,53600,50600,51700,115887,385746.0,7461237.0
2015-07-06,51200,52800,49500,50500,129001,376792.0,7461237.0
2015-07-07,51100,51400,42500,44200,265396,329787.0,7461237.0
2015-07-08,43950,49150,40500,48100,261733,358885.0,7461237.0
2015-07-09,47550,50000,44750,48400,155612,361124.0,7461237.0
2015-07-10,49500,52400,48700,49950,151099,372689.0,7461237.0
2015-07-13,50200,51800,48450,50500,72712,376792.0,7461237.0
2015-07-14,51500,53300,50600,50800,131747,379031.0,7461237.0
2015-07-15,51400,52500,49800,50200,145548,374554.0,7461237.0
2015-07-16,50600,50900,47300,48700,130854,363362.0,7461237.0
2015-07-17,49200,50000,47800,49000,63457,365601.0,7461237.0
2015-07-20,49350,50800,48700,50100,51649,373808.0,7461237.0
2015-07-21,50400,50600,48250,49950,48664,372689.0,7461237.0
2015-07-22,49000,49400,46600,47100,71257,351424.0,7461237.0
2015-07-23,47000,48600,47000,47400,49634,353663.0,7461237.0
2015-07-24,48000,48000,46500,47800,36459,356647.0,7461237.0
2015-07-27,47550,48300,45150,45500,44425,339486.0,7461237.0
2015-07-28,45000,45700,41750,44500,97867,332025.0,7461237.0
2015-07-29,44500,44500,41900,41900,74996,312626.0,7461237.0
2015-07-30,41950,42800,38100,39000,129586,290988.0,7461237.0
2015-07-31,37900,43400,37800,41950,143152,312999.0,7461237.0
