피앤이솔루션(131390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-11-09,6220,6270,5670,5790,267017,82681.0,14280000.0
2016-11-10,5900,6050,5770,5840,236036,83395.0,14280000.0
2016-11-11,5770,5870,5650,5720,162524,81682.0,14280000.0
2016-11-14,5720,5880,5700,5840,89980,83395.0,14280000.0
2016-11-15,5840,5940,5750,5820,83062,83110.0,14280000.0
2016-11-16,5810,5920,5800,5800,90535,82824.0,14280000.0
2016-11-17,5930,5940,5830,5850,88926,83538.0,14280000.0
2016-11-18,5960,5960,5700,5740,97633,81967.0,14280000.0
2016-11-21,5700,5700,5390,5420,163611,77398.0,14280000.0
2016-11-22,5450,5560,5330,5360,111171,76541.0,14280000.0
2016-11-23,5370,5420,4900,5030,256178,71828.0,14280000.0
2016-11-24,5030,5100,4760,4760,221450,67973.0,14280000.0
2016-11-25,4800,4855,4675,4790,114380,68401.0,14280000.0
2016-11-28,4735,4850,4610,4710,140581,67259.0,14280000.0
2016-11-29,4660,4745,4610,4710,107822,67259.0,14280000.0
2016-11-30,4685,4710,4625,4630,60790,66116.0,14280000.0
2016-12-01,4635,4670,4500,4535,62101,64760.0,14280000.0
2016-12-02,4500,4685,4375,4635,183237,66188.0,14280000.0
2016-12-05,4650,4695,4550,4600,81656,65688.0,14280000.0
2016-12-06,4600,4795,4600,4760,103647,67973.0,14280000.0
2016-12-07,4800,4800,4670,4745,74037,67759.0,14280000.0
2016-12-08,4755,4895,4725,4830,111289,68972.0,14280000.0
2016-12-09,4830,4950,4815,4915,91586,70186.0,14280000.0
2016-12-12,4995,5210,4955,5130,122768,73256.0,14280000.0
2016-12-13,5180,5190,5060,5090,81564,72685.0,14280000.0
2016-12-14,5120,5150,5000,5030,67406,71828.0,14280000.0
2016-12-15,4985,5480,4980,5440,334229,77683.0,14280000.0
2016-12-16,5380,5450,5340,5370,106902,76684.0,14280000.0
2016-12-19,5310,5410,5310,5370,46962,76684.0,14280000.0
2016-12-20,5310,5410,5310,5360,37298,76541.0,14280000.0
2016-12-21,5360,5470,5360,5400,75696,77112.0,14280000.0
2016-12-22,5400,5430,5320,5340,50529,76255.0,14280000.0
2016-12-23,5340,5410,5260,5340,77890,76255.0,14280000.0
2016-12-26,5260,5390,5250,5310,42806,75827.0,14280000.0
2016-12-27,5270,5450,5270,5430,82095,77540.0,14280000.0
2016-12-28,5430,6640,5430,5910,831326,84395.0,14280000.0
2016-12-29,5840,5890,5660,5740,218215,81967.0,14280000.0
2017-01-02,5680,5680,5530,5630,150857,80396.0,14280000.0
2017-01-03,5570,6590,5570,5900,1521940,84252.0,14280000.0
2017-01-04,6000,6000,5890,5940,175442,84823.0,14280000.0
2017-01-05,5980,6080,5910,5980,166539,85394.0,14280000.0
2017-01-06,5950,6140,5880,6030,209603,86108.0,14280000.0
2017-01-09,6030,6080,5910,5980,119078,85394.0,14280000.0
2017-01-10,5990,6100,5940,6010,96958,85823.0,14280000.0
2017-01-11,6040,6050,5880,5910,109407,84395.0,14280000.0
2017-01-12,5890,5910,5800,5880,82410,83966.0,14280000.0
2017-01-13,5920,6000,5850,5870,58542,83824.0,14280000.0
2017-01-16,5810,5910,5770,5770,79308,82396.0,14280000.0
2017-01-17,5730,5880,5730,5780,65576,82538.0,14280000.0
2017-01-18,5780,5880,5740,5800,44544,82824.0,14280000.0
2017-01-19,5810,5850,5760,5800,37252,82824.0,14280000.0
2017-01-20,5810,5850,5740,5800,37173,82824.0,14280000.0
2017-01-23,5790,6100,5690,5700,159668,81396.0,14280000.0
2017-01-24,5670,5770,5490,5500,102362,78540.0,14280000.0
2017-01-25,5460,5620,5460,5480,56366,78254.0,14280000.0
2017-01-26,5490,5610,5470,5600,30985,79968.0,14280000.0
2017-01-31,5690,5710,5510,5620,28048,80254.0,14280000.0
2017-02-01,5620,5810,5590,5720,56820,81682.0,14280000.0
2017-02-02,5690,5760,5610,5650,51789,80682.0,14280000.0
2017-02-03,5650,5710,5530,5630,57257,80396.0,14280000.0
2017-02-06,5420,5620,5420,5510,88938,78683.0,14280000.0
2017-02-07,5700,5920,5570,5720,125840,81682.0,14280000.0
2017-02-08,5810,6060,5730,5850,330145,83538.0,14280000.0
2017-02-09,5970,6370,5920,5920,877139,84538.0,14280000.0
2017-02-10,5930,6060,5830,6000,138663,85680.0,14280000.0
2017-02-13,6000,6040,5890,5900,75395,84252.0,14280000.0
2017-02-14,5910,5990,5840,5940,67952,84823.0,14280000.0
2017-02-15,5980,5980,5840,5850,81800,83538.0,14280000.0
2017-02-16,5850,6220,5850,6160,249890,87965.0,14280000.0
2017-02-17,6160,6340,6110,6160,154841,87965.0,14280000.0
2017-02-20,6190,6490,6100,6390,351707,91249.0,14280000.0
2017-02-21,6460,6600,6400,6410,315254,91535.0,14280000.0
2017-02-22,6420,6470,6260,6360,128614,90821.0,14280000.0
2017-02-23,6300,6500,6300,6390,96570,91249.0,14280000.0
2017-02-24,6380,6410,6150,6190,102096,88393.0,14280000.0
2017-02-27,6300,6380,6140,6280,65540,89678.0,14280000.0
2017-02-28,6280,6330,6200,6200,56266,88536.0,14280000.0
2017-03-02,6200,6500,6180,6230,191431,88964.0,14280000.0
2017-03-03,6220,6270,6060,6140,69196,87679.0,14280000.0
2017-03-06,6010,6100,5980,6070,117236,86680.0,14280000.0
2017-03-07,6070,6320,6000,6290,64235,89821.0,14280000.0
2017-03-08,6280,6290,6160,6250,57979,89250.0,14280000.0
2017-03-09,6300,6730,6220,6270,478553,89536.0,14280000.0
2017-03-10,6370,6450,6210,6390,97803,91249.0,14280000.0
2017-03-13,6440,6560,6350,6430,172102,91820.0,14280000.0
2017-03-14,6450,6520,6390,6500,112178,92820.0,14280000.0
2017-03-15,6540,6590,6370,6400,100378,91392.0,14280000.0
2017-03-16,6400,6540,6380,6430,78136,91820.0,14280000.0
2017-03-17,6540,6810,6540,6710,425082,95819.0,14280000.0
2017-03-20,6970,7660,6920,6970,1511107,99532.0,14280000.0
2017-03-21,7070,7240,6820,7030,473988,100388.0,14280000.0
2017-03-22,7050,7320,6950,7060,302315,100817.0,14280000.0
2017-03-23,7050,7130,6950,7000,168854,99960.0,14280000.0
2017-03-24,7050,7070,6850,6920,156553,98818.0,14280000.0
2017-03-27,6920,7150,6810,6910,136869,98675.0,14280000.0
2017-03-28,6970,7100,6860,7080,177832,101102.0,14280000.0
2017-03-29,7180,7200,7010,7070,121487,100960.0,14280000.0
2017-03-30,7070,7100,6840,6880,131755,98246.0,14280000.0
2017-03-31,6840,6950,6830,6860,68456,97961.0,14280000.0
2017-04-03,6880,6900,6790,6820,87701,97390.0,14280000.0
2017-04-04,6930,7190,6860,7050,234785,100674.0,14280000.0
2017-04-05,7050,7140,6920,6990,119338,99817.0,14280000.0
2017-04-06,6990,7050,6840,6970,104377,99532.0,14280000.0
2017-04-07,6970,7000,6910,6970,74482,99532.0,14280000.0
2017-04-10,6810,6880,6650,6650,165942,94962.0,14280000.0
2017-04-11,6670,6800,6500,6670,92357,95248.0,14280000.0
2017-04-12,6670,6810,6650,6720,68277,95962.0,14280000.0
2017-04-13,6860,6860,6660,6680,59789,95390.0,14280000.0
2017-04-14,6670,6730,6550,6590,71641,94105.0,14280000.0
2017-04-17,6590,6760,6560,6750,59720,96390.0,14280000.0
2017-04-18,6700,6780,6600,6680,115430,95390.0,14280000.0
2017-04-19,6680,6740,6600,6720,49827,95962.0,14280000.0
2017-04-20,6690,6810,6690,6730,76789,96104.0,14280000.0
2017-04-21,6730,6760,6630,6680,60307,95390.0,14280000.0
2017-04-24,6640,6680,6460,6500,77773,92820.0,14280000.0
2017-04-25,6420,6700,6420,6660,94352,95105.0,14280000.0
2017-04-26,6730,7180,6660,6860,403513,97961.0,14280000.0
2017-04-27,6890,6940,6720,6870,84706,98104.0,14280000.0
2017-04-28,6770,6870,6770,6780,70925,96818.0,14280000.0
2017-05-02,6850,6890,6780,6780,86571,96818.0,14280000.0
2017-05-04,6750,6960,6750,6910,107417,98675.0,14280000.0
2017-05-08,6920,7030,6870,6940,94408,99103.0,14280000.0
2017-05-10,7000,7110,7000,7100,163990,101388.0,14280000.0
2017-05-11,7110,7160,7010,7030,138939,100388.0,14280000.0
2017-05-12,7030,7090,6960,7040,78265,100531.0,14280000.0
2017-05-15,7150,7210,7060,7150,158344,102102.0,14280000.0
2017-05-16,7150,7170,7040,7100,99057,101388.0,14280000.0
2017-05-17,7140,7140,6910,6910,162418,98675.0,14280000.0
2017-05-18,6840,6940,6720,6940,85392,99103.0,14280000.0
2017-05-19,6960,7110,6960,7090,122098,101245.0,14280000.0
2017-05-22,7090,7140,6980,7050,108537,100674.0,14280000.0
2017-05-23,7070,7080,6950,6970,99341,99532.0,14280000.0
2017-05-24,7050,7140,6900,6910,77824,98675.0,14280000.0
2017-05-25,7030,7030,6750,6790,194671,96961.0,14280000.0
2017-05-26,6830,7140,6780,7130,390230,101816.0,14280000.0
2017-05-29,7280,7670,7240,7600,1298215,108528.0,14280000.0
2017-05-30,7670,7670,7350,7520,398109,107386.0,14280000.0
2017-05-31,7560,7620,7430,7490,231146,106957.0,14280000.0
2017-06-01,7600,7600,7340,7380,187282,105386.0,14280000.0
2017-06-02,7330,7470,7260,7370,200693,105244.0,14280000.0
2017-06-05,7440,7490,7140,7170,212241,102388.0,14280000.0
2017-06-07,7200,7380,7130,7370,144402,105244.0,14280000.0
2017-06-08,7380,7400,7230,7320,137383,104530.0,14280000.0
2017-06-09,7550,7670,7410,7420,523872,105958.0,14280000.0
2017-06-12,7360,7410,7180,7200,180065,102816.0,14280000.0
2017-06-13,7190,7280,7090,7150,149475,102102.0,14280000.0
2017-06-14,7240,7370,7200,7260,228078,103673.0,14280000.0
2017-06-15,7300,7780,7240,7780,908364,111098.0,14280000.0
2017-06-16,7870,8120,7660,7730,1083748,110384.0,14280000.0
2017-06-19,7720,7900,7560,7900,416073,112812.0,14280000.0
2017-06-20,7910,7950,7570,7610,359799,108671.0,14280000.0
2017-06-21,7600,7910,7450,7910,331297,112955.0,14280000.0
2017-06-22,7900,8160,7690,7690,598770,109813.0,14280000.0
2017-06-23,7710,8070,7710,7990,307832,114097.0,14280000.0
2017-06-26,8100,8380,7970,8190,894145,116953.0,14280000.0
2017-06-27,8280,8280,8100,8160,238152,116525.0,14280000.0
2017-06-28,8100,8120,7910,7950,307539,113526.0,14280000.0
2017-06-29,8050,8050,7720,7800,273054,111384.0,14280000.0
2017-06-30,7750,8030,7670,8000,241029,114240.0,14280000.0
2017-07-03,8100,8100,7610,7610,331780,108671.0,14280000.0
2017-07-04,7620,7670,7270,7400,312515,105672.0,14280000.0
2017-07-05,7420,7560,7360,7440,150770,106243.0,14280000.0
2017-07-06,7440,7480,7260,7320,160389,104530.0,14280000.0
2017-07-07,7260,7540,7250,7360,176456,105101.0,14280000.0
2017-07-10,7440,7870,7270,7620,428387,108814.0,14280000.0
2017-07-11,7930,7950,7670,7880,353153,112526.0,14280000.0
2017-07-12,7840,8280,7820,8070,692992,115240.0,14280000.0
2017-07-13,8180,8230,7860,7900,424108,112812.0,14280000.0
2017-07-14,7900,8010,7750,7990,188313,114097.0,14280000.0
2017-07-17,8090,8310,8010,8310,631131,118667.0,14280000.0
2017-07-18,8410,8500,7860,7980,986499,113954.0,14280000.0
2017-07-19,8000,8120,7760,8120,535690,115954.0,14280000.0
2017-07-20,8150,8170,7890,7890,388049,112669.0,14280000.0
2017-07-21,7890,8250,7850,8200,542002,117096.0,14280000.0
2017-07-24,8180,8790,8160,8630,1717578,123236.0,14280000.0
2017-07-25,8720,8720,8270,8370,726231,119524.0,14280000.0
2017-07-26,8500,8580,7980,8080,672795,115382.0,14280000.0
2017-07-27,8130,8280,7740,8100,416251,115668.0,14280000.0
2017-07-28,8000,8090,7780,7800,269474,111384.0,14280000.0
2017-07-31,7580,7880,7570,7880,261669,112526.0,14280000.0
2017-08-01,7860,7960,7730,7790,169269,111241.0,14280000.0
2017-08-02,7790,7910,7700,7820,181268,111670.0,14280000.0
2017-08-03,7870,8020,7620,7740,294472,110527.0,14280000.0
2017-08-04,7810,7860,7640,7800,130218,111384.0,14280000.0
2017-08-07,7810,7860,7700,7700,138669,109956.0,14280000.0
2017-08-08,7710,7870,7530,7870,211260,112384.0,14280000.0
2017-08-09,7790,7950,7650,7700,230843,109956.0,14280000.0
2017-08-10,7680,7790,7350,7500,266579,107100.0,14280000.0
2017-08-11,7350,7470,7170,7250,259266,103530.0,14280000.0
2017-08-14,7250,7380,6950,7010,267657,100103.0,14280000.0
2017-08-16,7080,7280,7060,7150,172570,102102.0,14280000.0
2017-08-17,7190,7310,7190,7290,129451,104101.0,14280000.0
2017-08-18,7240,7490,7180,7450,170950,106386.0,14280000.0
2017-08-21,7480,7610,7400,7440,179428,106243.0,14280000.0
2017-08-22,7530,7980,7460,7900,638902,112812.0,14280000.0
2017-08-23,8030,8070,7830,8050,273086,114954.0,14280000.0
2017-08-24,8130,8450,7980,8280,662335,118238.0,14280000.0
2017-08-25,8330,8350,8100,8200,306504,117096.0,14280000.0
2017-08-28,8190,8300,7930,7950,230626,113526.0,14280000.0
2017-08-29,7800,8300,7800,8240,269196,117667.0,14280000.0
2017-08-30,8350,8380,8060,8070,219536,115240.0,14280000.0
2017-08-31,8080,8240,8010,8120,174457,115954.0,14280000.0
2017-09-01,8180,8230,8010,8100,195953,115668.0,14280000.0
2017-09-04,7710,8000,7700,7880,258906,112526.0,14280000.0
2017-09-05,8100,8200,7800,7870,351240,112384.0,14280000.0
2017-09-06,7850,8020,7830,7900,128194,112812.0,14280000.0
2017-09-07,7950,8050,7860,8010,221759,114383.0,14280000.0
2017-09-08,8000,8070,7750,7750,232156,110670.0,14280000.0
2017-09-11,7840,8280,7770,8180,831067,116810.0,14280000.0
2017-09-12,8350,8440,8100,8170,608220,116668.0,14280000.0
2017-09-13,8330,9890,8300,9560,7339641,136517.0,14280000.0
2017-09-14,9840,9980,9320,9730,2376570,138944.0,14280000.0
2017-09-15,9600,9680,9200,9480,1309720,135374.0,14280000.0
2017-09-18,9490,9710,9350,9570,1032106,136660.0,14280000.0
2017-09-19,9570,9870,9120,9250,1010024,132090.0,14280000.0
2017-09-20,9640,10150,9220,9250,3185958,132090.0,14280000.0
2017-09-21,9300,9400,8850,8860,650187,126521.0,14280000.0
2017-09-22,8860,8970,8550,8570,482299,122380.0,14280000.0
2017-09-25,8700,9560,8700,9170,2467515,130948.0,14280000.0
2017-09-26,9050,9450,8800,9450,777374,134946.0,14280000.0
2017-09-27,9290,9640,9230,9300,744045,132804.0,14280000.0
2017-09-28,9230,9490,9160,9400,450793,134232.0,14280000.0
2017-09-29,9340,9560,9120,9230,511839,131804.0,14280000.0
2017-10-10,9280,9440,9040,9270,471587,132376.0,14280000.0
2017-10-11,9300,9330,9140,9160,246539,130805.0,14280000.0
2017-10-12,9230,9300,9060,9060,239337,129377.0,14280000.0
2017-10-13,9100,9170,8500,8510,649820,121523.0,14280000.0
2017-10-16,8540,8590,7890,8010,540988,114383.0,14280000.0
2017-10-17,8090,8280,7980,8010,308902,114383.0,14280000.0
2017-10-18,8010,8150,7820,7980,271178,113954.0,14280000.0
2017-10-19,7990,8250,7890,8130,275141,116096.0,14280000.0
2017-10-20,8130,8180,7910,7960,189037,113669.0,14280000.0
2017-10-23,7960,8020,7830,7950,170774,113526.0,14280000.0
2017-10-24,7910,8140,7900,7950,205931,113526.0,14280000.0
2017-10-25,8050,8190,7930,8100,331150,115668.0,14280000.0
2017-10-26,8120,8500,8080,8200,545145,117096.0,14280000.0
2017-10-27,8260,8310,8160,8180,205361,116810.0,14280000.0
2017-10-30,8230,8240,8030,8030,176764,114668.0,14280000.0
2017-10-31,8040,8230,7930,8160,208648,116525.0,14280000.0
2017-11-01,8160,8380,8120,8230,198128,117524.0,14280000.0
2017-11-02,8260,8680,8230,8550,584611,122094.0,14280000.0
2017-11-03,8570,8600,8390,8600,204163,122808.0,14280000.0
2017-11-06,8600,8630,8350,8450,203411,120666.0,14280000.0
2017-11-07,8410,8570,8350,8370,121834,119524.0,14280000.0
2017-11-08,8350,8570,8250,8490,181127,121237.0,14280000.0
2017-11-09,8520,8720,8490,8630,203063,123236.0,14280000.0
2017-11-10,8900,9090,8620,8660,844959,123665.0,14280000.0
2017-11-13,8630,8820,8450,8660,311694,123665.0,14280000.0
2017-11-14,8800,8860,8570,8650,286323,123522.0,14280000.0
2017-11-15,8900,9200,8650,8720,937104,124522.0,14280000.0
2017-11-16,8790,9490,8750,9250,1503152,132090.0,14280000.0
2017-11-17,9290,9620,9150,9170,1141166,130948.0,14280000.0
2017-11-20,9180,9230,8990,9130,696821,130376.0,14280000.0
2017-11-21,9220,9550,9180,9280,697936,132518.0,14280000.0
2017-11-22,9700,11500,9520,11100,6696261,158508.0,14280000.0
2017-11-23,11300,11450,10550,10850,1994061,154938.0,14280000.0
2017-11-24,10900,11450,10750,11000,1210758,157080.0,14280000.0
2017-11-27,11050,11100,10500,10750,782848,153510.0,14280000.0
2017-11-28,10700,10800,10150,10250,980856,146370.0,14280000.0
2017-11-29,10350,10450,10000,10200,633638,145656.0,14280000.0
2017-11-30,10150,10200,9760,9780,777913,139658.0,14280000.0
2017-12-01,9860,10350,9680,10350,833264,147798.0,14280000.0
2017-12-04,10300,10350,9940,10150,373816,144942.0,14280000.0
2017-12-05,10100,10250,9960,9960,336042,142229.0,14280000.0
2017-12-06,10100,10600,10050,10200,710624,145656.0,14280000.0
2017-12-07,10250,10300,9690,10000,490038,142800.0,14280000.0
2017-12-08,10100,10100,9750,9770,285570,139516.0,14280000.0
2017-12-11,9890,10100,9620,10050,259860,143514.0,14280000.0
2017-12-12,10150,10450,9950,9950,448406,142086.0,14280000.0
2017-12-13,9990,10200,9990,10100,198678,144228.0,14280000.0
2017-12-14,10150,10350,10000,10000,290991,142800.0,14280000.0
2017-12-15,10100,10250,9840,9930,228185,141800.0,14280000.0
2017-12-18,10650,10650,9930,9930,739964,141800.0,14280000.0
2017-12-19,9990,10050,9710,9870,301144,140944.0,14280000.0
2017-12-20,9920,10000,9680,9780,195078,139658.0,14280000.0
2017-12-21,9750,10000,9440,9550,429247,136374.0,14280000.0
2017-12-22,9570,9920,9480,9840,234478,140515.0,14280000.0
2017-12-26,9850,9870,9630,9630,213672,137516.0,14280000.0
2017-12-27,9650,10200,9650,10000,354836,142800.0,14280000.0
2017-12-28,10050,10400,9970,10000,320685,142800.0,14280000.0
2018-01-02,10200,10450,9980,10450,488555,149226.0,14280000.0
2018-01-03,10750,10750,10150,10450,460057,149226.0,14280000.0
2018-01-04,10450,10500,10150,10150,250655,144942.0,14280000.0
2018-01-05,10200,10500,10200,10300,304794,147084.0,14280000.0
2018-01-08,10450,10450,10050,10100,240696,144228.0,14280000.0
2018-01-09,10200,10250,9980,9980,273465,142514.0,14280000.0
2018-01-10,10050,10100,9900,10000,218170,142800.0,14280000.0
2018-01-11,10050,10400,9950,10150,235450,144942.0,14280000.0
2018-01-12,10150,10250,9800,10050,341218,143514.0,14280000.0
2018-01-15,10050,10050,9850,9870,236889,140944.0,14280000.0
2018-01-16,9870,10550,9860,10500,901960,149940.0,14280000.0
2018-01-17,10600,10900,10400,10450,499806,149226.0,14280000.0
2018-01-18,10650,10700,10300,10450,321034,149226.0,14280000.0
2018-01-19,10500,10750,10350,10500,380921,149940.0,14280000.0
2018-01-22,10650,11200,10500,11200,957184,159936.0,14280000.0
2018-01-23,11700,11850,11100,11200,958936,159936.0,14280000.0
2018-01-24,11250,12700,11150,12450,2054699,177786.0,14280000.0
2018-01-25,12300,12350,11800,12100,736943,172788.0,14280000.0
2018-01-26,12150,12650,11800,12000,754619,171360.0,14280000.0
2018-01-29,12050,12350,11800,11850,370879,169218.0,14280000.0
2018-01-30,11950,12000,11500,11650,286944,166362.0,14280000.0
2018-01-31,11400,12100,11250,12000,505704,171360.0,14280000.0
2018-02-01,11950,11950,11500,11650,287306,166362.0,14280000.0
2018-02-02,11750,11850,11150,11750,570114,167790.0,14280000.0
2018-02-05,11300,11650,11000,11000,351873,157080.0,14280000.0
2018-02-06,10300,10900,10000,10800,726312,154224.0,14280000.0
2018-02-07,11050,11050,10250,10300,378633,147084.0,14280000.0
2018-02-08,10350,10800,10300,10800,227823,154224.0,14280000.0
2018-02-09,10300,10650,10300,10450,204121,149226.0,14280000.0
2018-02-12,10600,10650,10350,10350,174315,147798.0,14280000.0
2018-02-13,10600,10800,10300,10300,252062,147084.0,14280000.0
2018-02-14,10400,10900,10400,10850,246847,154938.0,14280000.0
2018-02-19,11100,11200,10900,11100,228662,158508.0,14280000.0
2018-02-20,11100,11350,10750,10850,261191,154938.0,14280000.0
2018-02-21,10950,11450,10800,11250,209390,160650.0,14280000.0
2018-02-22,11250,11250,10950,10950,142600,156366.0,14280000.0
2018-02-23,11050,11350,10950,11100,212546,158508.0,14280000.0
2018-02-26,11200,11450,11050,11050,153711,157794.0,14280000.0
2018-02-27,11050,11250,10950,11000,152349,157080.0,14280000.0
2018-02-28,10900,11100,10600,10900,160735,155652.0,14280000.0
2018-03-02,10800,10800,10450,10600,278317,151368.0,14280000.0
2018-03-05,10850,11200,10600,10600,516973,151368.0,14280000.0
2018-03-06,10800,11350,10750,11300,519985,161364.0,14280000.0
2018-03-07,11200,11600,11050,11100,357757,158508.0,14280000.0
2018-03-08,11250,11500,11200,11400,207966,162792.0,14280000.0
2018-03-09,11550,11750,11250,11250,275802,160650.0,14280000.0
2018-03-12,11550,11950,11500,11750,510078,167790.0,14280000.0
2018-03-13,11750,11950,11600,11900,214827,169932.0,14280000.0
2018-03-14,12450,12450,11850,11950,796010,170646.0,14280000.0
2018-03-15,12050,12500,12000,12350,415682,176358.0,14280000.0
2018-03-16,12600,12650,12200,12450,309071,177786.0,14280000.0
2018-03-19,12500,12500,11950,12050,311235,172074.0,14280000.0
2018-03-20,11900,12550,11650,12550,418593,179214.0,14280000.0
2018-03-21,12650,13000,12300,12350,537698,176358.0,14280000.0
2018-03-22,12300,13700,12300,13250,1250642,189210.0,14280000.0
2018-03-23,12950,14400,12850,13650,1684331,194922.0,14280000.0
2018-03-26,13700,16450,13650,16050,2735383,229194.0,14280000.0
2018-03-27,16200,16250,15600,16100,904424,229908.0,14280000.0
2018-03-28,15750,16900,15650,16200,1031264,231336.0,14280000.0
2018-03-29,15900,16350,15150,16200,791001,231336.0,14280000.0
2018-03-30,16600,17450,15400,15850,1244906,226338.0,14280000.0
2018-04-02,15950,16200,15500,15900,454474,227052.0,14280000.0
2018-04-03,15550,16500,15500,16250,409999,232050.0,14280000.0
2018-04-04,16500,16700,15000,15400,513541,219912.0,14280000.0
2018-04-05,15650,16150,15450,15900,373282,227052.0,14280000.0
2018-04-06,15950,17500,15550,17200,899038,245616.0,14280000.0
2018-04-09,17100,17250,15350,15350,1387271,219198.0,14280000.0
2018-04-10,15400,16100,15300,16000,626679,228480.0,14280000.0
2018-04-11,15900,16150,15500,15600,440757,222768.0,14280000.0
2018-04-12,15550,16650,15550,16050,644916,229194.0,14280000.0
2018-04-13,16600,18250,16100,16750,2395145,239190.0,14280000.0
2018-04-16,17000,18000,16600,17900,793014,255612.0,14280000.0
2018-04-17,17950,19100,17550,18150,1220700,259182.0,14280000.0
2018-04-18,18200,18250,16750,17200,1233181,245616.0,14280000.0
2018-04-19,17000,17350,16250,17100,557380,244188.0,14280000.0
2018-04-20,17050,17400,16900,17100,248567,244188.0,14280000.0
2018-04-23,16900,16950,16050,16650,460424,237762.0,14280000.0
2018-04-24,16900,17050,16200,16500,315167,235620.0,14280000.0
2018-04-25,16250,16700,16050,16100,288215,229908.0,14280000.0
2018-04-26,16200,16800,16200,16400,189366,234192.0,14280000.0
2018-04-27,16400,17100,16300,16400,306281,234192.0,14280000.0
2018-04-30,16400,16400,15550,15800,517383,225624.0,14280000.0
2018-05-02,15450,15950,15350,15500,333949,221340.0,14280000.0
2018-05-03,15850,16200,15350,15450,203812,220626.0,14280000.0
2018-05-04,15500,15800,15250,15350,177228,219198.0,14280000.0
2018-05-08,15550,15850,15150,15200,253065,217056.0,14280000.0
2018-05-09,15400,16400,15200,16400,327128,234192.0,14280000.0
2018-05-10,16200,16500,15950,16000,190138,228480.0,14280000.0
2018-05-11,16150,17000,16150,16500,330127,235620.0,14280000.0
2018-05-14,16350,16450,15750,15750,247899,224910.0,14280000.0
2018-05-15,14500,15050,13700,14050,1485596,200634.0,14280000.0
2018-05-16,13950,13950,12850,13050,858003,186354.0,14280000.0
2018-05-17,13100,13600,12900,12900,560216,184212.0,14280000.0
2018-05-18,13350,13850,13150,13750,538005,196350.0,14280000.0
2018-05-21,13700,13950,13550,13800,238763,197064.0,14280000.0
2018-05-23,13800,14450,13750,13900,384552,198492.0,14280000.0
2018-05-24,13800,14000,13300,13550,223283,193494.0,14280000.0
2018-05-25,13400,14150,13200,13950,281259,199206.0,14280000.0
2018-05-28,13850,14150,13450,14150,314816,202062.0,14280000.0
2018-05-29,14000,14350,13750,14100,287457,201348.0,14280000.0
2018-05-30,14000,14100,13600,13700,207368,195636.0,14280000.0
2018-05-31,13650,13900,13400,13500,169075,192780.0,14280000.0
2018-06-01,13500,14050,13450,13900,192427,198492.0,14280000.0
2018-06-04,14100,15000,13950,14800,641836,211344.0,14280000.0
2018-06-05,15150,15400,14550,14800,476789,211344.0,14280000.0
2018-06-07,14950,16100,14850,15650,659351,223482.0,14280000.0
2018-06-08,15850,16050,15400,16050,378374,229194.0,14280000.0
2018-06-11,16050,16500,15550,15550,360465,222054.0,14280000.0
2018-06-12,15600,16000,15300,15500,242289,221340.0,14280000.0
2018-06-14,15450,16750,15450,16600,775283,237048.0,14280000.0
2018-06-15,16600,16900,16050,16150,416070,230622.0,14280000.0
2018-06-18,16100,16150,14550,14900,505489,212772.0,14280000.0
2018-06-19,14800,15200,14250,14350,243519,204918.0,14280000.0
2018-06-20,14300,15250,14200,15250,252937,217770.0,14280000.0
2018-06-21,15200,15750,14950,15250,267059,217770.0,14280000.0
2018-06-22,15100,15650,14800,15200,256404,217056.0,14280000.0
2018-06-25,15250,15700,15150,15400,177881,219912.0,14280000.0
2018-06-26,15100,15300,14750,15300,187889,218484.0,14280000.0
2018-06-27,15450,15750,15150,15200,234106,217056.0,14280000.0
2018-06-28,15100,15350,14600,14600,228493,208488.0,14280000.0
2018-06-29,14750,14900,14050,14450,212851,206346.0,14280000.0
2018-07-02,14550,14650,13950,14100,199393,201348.0,14280000.0
2018-07-03,14150,14600,13800,14150,190008,202062.0,14280000.0
2018-07-04,14100,14300,13700,13800,223511,197064.0,14280000.0
2018-07-05,13850,13900,13000,13550,264112,193494.0,14280000.0
2018-07-06,13600,13800,13000,13750,210219,196350.0,14280000.0
2018-07-09,13600,14400,13600,14200,184621,202776.0,14280000.0
2018-07-10,14350,14500,13850,14050,163913,200634.0,14280000.0
2018-07-11,13900,14100,13600,13850,127433,197778.0,14280000.0
2018-07-12,13900,14400,13750,14250,192902,203490.0,14280000.0
2018-07-13,14400,15500,14250,14900,597735,212772.0,14280000.0
2018-07-16,14950,15600,14850,15150,299439,216342.0,14280000.0
2018-07-17,15250,15600,15000,15300,263057,218484.0,14280000.0
2018-07-18,15700,16400,15350,15950,783154,227766.0,14280000.0
2018-07-19,16150,16400,15800,16200,678080,231336.0,14280000.0
2018-07-20,16100,16300,15250,15750,424011,224910.0,14280000.0
2018-07-23,15850,15900,15000,15100,312965,215628.0,14280000.0
2018-07-24,15100,15950,14850,15650,264999,223482.0,14280000.0
2018-07-25,15700,16100,15300,15500,304695,221340.0,14280000.0
2018-07-26,15750,15850,15350,15800,222956,225624.0,14280000.0
2018-07-27,16000,17000,15850,16650,1053000,237762.0,14280000.0
2018-07-30,16600,17200,16500,16550,512640,236334.0,14280000.0
