아이디스홀딩스(054800),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-06-18,14689,15242,14571,14769,573637,182138.0,9740000.0
2003-06-19,15242,15598,14887,15480,779555,190904.0,9740000.0
2003-06-20,15045,15321,14808,14808,249317,182625.0,9740000.0
2003-06-23,14571,15005,14018,14018,284201,172885.0,9740000.0
2003-06-24,13663,14373,13663,14216,213081,175320.0,9740000.0
2003-06-25,14057,14373,13978,14018,257335,172885.0,9740000.0
2003-06-26,13702,14018,13307,13505,426140,166554.0,9740000.0
2003-06-27,13742,14018,13663,13663,289393,168502.0,9740000.0
2003-06-30,13544,13821,13426,13703,213977,168989.0,9740000.0
2003-07-01,13702,14136,13663,14137,233587,174346.0,9740000.0
2003-07-02,14255,14492,14057,14137,267057,174346.0,9740000.0
2003-07-03,14334,14926,13978,14769,619108,182138.0,9740000.0
2003-07-04,14847,15124,14689,14927,478717,184086.0,9740000.0
2003-07-07,15163,15913,14926,15756,918597,194313.0,9740000.0
2003-07-08,15992,15992,15045,15203,391585,187495.0,9740000.0
2003-07-09,14847,15321,14610,14650,350241,180677.0,9740000.0
2003-07-10,14729,15163,14650,15006,305229,185060.0,9740000.0
2003-07-11,14531,14808,14531,14808,172845,182625.0,9740000.0
2003-07-14,15321,16387,15242,15677,754350,193339.0,9740000.0
2003-07-15,15834,16071,14887,14887,339538,183599.0,9740000.0
2003-07-16,15282,15321,14650,14848,215857,183112.0,9740000.0
2003-07-18,14531,14650,14176,14216,318595,175320.0,9740000.0
2003-07-21,14215,14373,13742,13742,242100,169476.0,9740000.0
2003-07-22,13742,13900,13584,13900,355458,171424.0,9740000.0
2003-07-23,14215,14373,13742,13821,297148,170450.0,9740000.0
2003-07-24,13663,13939,13584,13782,219067,169963.0,9740000.0
2003-07-25,13623,14255,13623,14255,230985,175807.0,9740000.0
2003-07-28,14531,14768,14373,14769,192999,182138.0,9740000.0
2003-07-29,14650,14729,14176,14690,200627,181164.0,9740000.0
2003-07-30,14610,14610,14057,14058,164565,173372.0,9740000.0
2003-07-31,13978,14215,13663,13742,222109,169476.0,9740000.0
2003-08-01,14018,14018,13821,13979,106995,172398.0,9740000.0
2003-08-04,13584,13939,13465,13584,102436,167528.0,9740000.0
2003-08-05,13584,14097,13584,13939,151934,171911.0,9740000.0
2003-08-06,13663,13821,13505,13545,103687,167041.0,9740000.0
2003-08-07,13544,13702,13228,13347,180641,164606.0,9740000.0
2003-08-08,13347,13505,13228,13268,117964,163632.0,9740000.0
2003-08-11,13070,13268,12952,13229,86210,163145.0,9740000.0
2003-08-12,13307,13781,13189,13426,152936,165580.0,9740000.0
2003-08-13,13505,13663,13307,13505,181072,166554.0,9740000.0
2003-08-14,13505,13781,13465,13663,188832,168502.0,9740000.0
2003-08-18,13821,13900,13386,13505,174261,166554.0,9740000.0
2003-08-19,13821,13821,13386,13387,233805,165093.0,9740000.0
2003-08-20,13584,13584,12952,12952,297838,159736.0,9740000.0
2003-08-21,12952,13228,12833,12952,252750,159736.0,9740000.0
2003-08-22,13031,13584,12952,12952,280318,159736.0,9740000.0
2003-08-25,12952,13228,12952,13031,138229,160710.0,9740000.0
2003-08-26,13031,13149,12991,12992,131084,160223.0,9740000.0
2003-08-27,12991,13149,12833,12834,205247,158275.0,9740000.0
2003-08-28,12833,12991,12123,12202,373319,150483.0,9740000.0
2003-08-29,12241,12596,12201,12360,185813,152431.0,9740000.0
2003-09-01,12399,12715,12359,12557,128884,154866.0,9740000.0
2003-09-02,12438,12794,12438,12557,201875,154866.0,9740000.0
2003-09-03,12794,12833,12399,12439,350233,153405.0,9740000.0
2003-09-04,12517,12754,12478,12755,158013,157301.0,9740000.0
2003-09-05,12873,12873,12438,12478,155064,153892.0,9740000.0
2003-09-08,12083,12596,11886,11886,161756,146587.0,9740000.0
2003-09-09,11886,12004,11530,11689,211839,144152.0,9740000.0
2003-09-15,11609,11767,11609,11728,90678,145976.0,9830000.0
2003-09-16,11649,11846,11451,11491,175735,143026.0,9830000.0
2003-09-17,11570,11649,11135,11215,484835,139586.0,9830000.0
2003-09-18,11372,11372,10582,10662,398963,132705.0,9830000.0
2003-09-19,10780,11333,10661,11136,565760,138603.0,9830000.0
2003-09-22,11214,11372,10069,10978,461877,136637.0,9830000.0
2003-09-23,11254,11372,10622,11215,610608,139586.0,9830000.0
2003-09-24,11372,11491,11175,11254,419523,140078.0,9830000.0
2003-09-25,10819,11017,10661,10899,284809,135654.0,9830000.0
2003-09-26,10819,11688,10819,11412,656848,142044.0,9830000.0
2003-09-29,11412,11412,10977,11057,192651,137620.0,9830000.0
2003-09-30,11254,11530,11056,11057,328099,137620.0,9830000.0
2003-10-01,10740,10819,10503,10820,229641,134671.0,9830000.0
2003-10-02,11056,11096,10898,10938,208465,136146.0,9830000.0
2003-10-06,11017,11293,10859,10938,333092,136146.0,9830000.0
2003-10-07,11056,11728,10977,11452,875475,142535.0,9830000.0
2003-10-08,11649,11649,11017,11017,331309,137128.0,9830000.0
2003-10-09,11056,11254,10938,11175,307830,139094.0,9830000.0
2003-10-10,11254,11451,11214,11373,371698,141552.0,9830000.0
2003-10-13,11412,11807,11254,11768,491341,146467.0,9830000.0
2003-10-14,11925,11925,11254,11333,658350,141060.0,9830000.0
2003-10-15,11372,11412,10938,11136,403624,138603.0,9830000.0
2003-10-16,11056,11214,10740,10741,456229,133688.0,9830000.0
2003-10-17,10740,10898,10622,10662,244114,132705.0,9830000.0
2003-10-20,10503,10819,10503,10741,161982,133688.0,9830000.0
2003-10-21,10740,10859,10543,10543,289691,131230.0,9830000.0
2003-10-22,10543,10701,9990,10070,413559,125332.0,9830000.0
2003-10-23,9872,9911,9437,9477,427733,117960.0,9830000.0
2003-10-24,9398,9793,9358,9556,192962,118943.0,9830000.0
2003-10-27,9556,9793,9477,9793,189556,121892.0,9830000.0
2003-10-28,9477,9793,9477,9793,248832,121892.0,9830000.0
2003-10-29,9872,10148,9635,9635,263551,119926.0,9830000.0
2003-10-30,9635,9753,9437,9477,139950,117960.0,9830000.0
2003-10-31,9358,9398,8924,9082,464459,113045.0,9830000.0
2003-11-03,9082,9556,8924,9477,320288,117960.0,9830000.0
2003-11-04,9516,9872,9279,9793,454024,121892.0,9830000.0
2003-11-05,9872,10148,9279,9280,548425,115502.0,9830000.0
2003-11-06,9279,9358,8411,8648,499355,107638.0,9830000.0
2003-11-07,8529,8569,8213,8530,277438,106164.0,9830000.0
2003-11-10,8687,9082,8687,9082,428495,113045.0,9830000.0
2003-11-11,8924,9358,8924,9161,220881,114028.0,9830000.0
2003-11-12,9161,9240,8963,9043,151327,112554.0,9830000.0
2003-11-13,9240,9279,9042,9280,198013,115502.0,9830000.0
2003-11-14,9240,9319,8963,8964,162806,111570.0,9830000.0
2003-11-17,8845,9121,8805,8924,141428,111079.0,9830000.0
2003-11-18,9042,9398,8963,9398,188181,116977.0,9830000.0
2003-11-19,9279,9279,8924,8924,247329,111079.0,9830000.0
2003-11-20,8924,9516,8884,9438,279296,117468.0,9830000.0
2003-11-21,9437,9832,9279,9477,354158,117960.0,9830000.0
2003-11-24,9714,9832,8766,8845,385944,110096.0,9830000.0
2003-11-25,9042,9200,8805,8845,264858,110096.0,9830000.0
2003-11-26,8845,9003,8805,8845,243915,110096.0,9830000.0
2003-11-27,9319,9595,9240,9398,572626,116977.0,9830000.0
2003-11-28,9398,9477,9161,9280,367669,115502.0,9830000.0
2003-12-01,9358,9635,9319,9635,379165,119926.0,9830000.0
2003-12-02,9793,9832,9516,9556,324240,118943.0,9830000.0
2003-12-03,9516,9911,9398,9912,482685,123366.0,9830000.0
2003-12-04,9911,10069,9793,9872,529523,122875.0,9830000.0
2003-12-05,9911,9951,9477,9477,199216,117960.0,9830000.0
2003-12-08,9477,9635,9398,9438,164791,117468.0,9830000.0
2003-12-09,9516,9595,9398,9477,165198,117960.0,9830000.0
2003-12-10,9319,9477,9240,9398,162781,116977.0,9830000.0
2003-12-11,9319,9793,9319,9675,281051,120418.0,9830000.0
2003-12-12,9832,9872,9635,9675,213688,120418.0,9830000.0
2003-12-15,9832,9832,9635,9793,222585,121892.0,9830000.0
2003-12-16,9595,10740,9437,10386,1083392,129264.0,9830000.0
2003-12-17,10661,11135,10622,10820,1378483,134671.0,9830000.0
2003-12-18,10819,10819,10425,10701,428800,133196.0,9830000.0
2003-12-19,10898,11056,10503,10543,508017,131230.0,9830000.0
2003-12-22,10503,10819,9951,9991,432931,124350.0,9830000.0
2003-12-23,10188,10425,9911,9912,295130,123366.0,9830000.0
2003-12-24,10030,10188,9832,10070,220966,125332.0,9830000.0
2003-12-26,10069,10543,10069,10464,352531,130248.0,9830000.0
2003-12-29,10582,10701,10425,10701,258039,133196.0,9830000.0
2003-12-30,10701,10898,10503,10583,295663,131722.0,9830000.0
2004-01-02,10740,10859,10543,10662,257617,132705.0,9830000.0
2004-01-05,10661,10701,10227,10267,309541,127790.0,9830000.0
2004-01-06,10385,10464,10148,10464,256115,130248.0,9830000.0
2004-01-07,10425,10503,10267,10346,214606,128773.0,9830000.0
2004-01-08,10385,11096,10385,10978,1218433,136637.0,9830000.0
2004-01-09,11135,11333,10938,11215,749527,139586.0,9830000.0
2004-01-12,11293,11570,10977,11452,555575,142535.0,9830000.0
2004-01-13,11491,11570,11175,11215,349627,139586.0,9830000.0
2004-01-14,11175,11925,11175,11847,908339,147450.0,9830000.0
2004-01-15,11925,12083,11767,11886,566333,147942.0,9830000.0
2004-01-16,12004,12359,11767,12202,685283,151874.0,9830000.0
2004-01-19,12241,12320,11886,11926,260018,148433.0,9830000.0
2004-01-20,11846,12044,11451,11610,356569,144501.0,9830000.0
2004-01-26,11609,12162,11530,12163,297147,151382.0,9830000.0
2004-01-27,12123,12241,11570,11570,248196,144010.0,9830000.0
2004-01-28,11451,11767,11333,11491,309845,143026.0,9830000.0
2004-01-29,11372,11649,10740,10938,585876,136146.0,9830000.0
2004-01-30,11017,11056,10503,10701,322885,133196.0,9830000.0
2004-02-02,10701,11372,10701,10899,579713,135654.0,9830000.0
2004-02-03,10819,10938,10306,10346,388370,128773.0,9830000.0
2004-02-04,10425,10622,10188,10188,311538,126807.0,9830000.0
2004-02-05,10188,10582,10188,10543,320633,131230.0,9830000.0
2004-02-06,10661,10938,10503,10938,358279,136146.0,9830000.0
2004-02-09,11096,11135,10819,10938,187584,136146.0,9830000.0
2004-02-10,10977,11056,10701,10741,159442,133688.0,9830000.0
2004-02-11,10898,10898,10622,10701,229153,133196.0,9830000.0
2004-02-12,10740,10819,10425,10464,176392,130248.0,9830000.0
2004-02-13,10464,10740,10464,10622,188030,132214.0,9830000.0
2004-02-16,10622,10938,10464,10859,264075,135162.0,9830000.0
2004-02-17,10898,11214,10819,11096,289980,138112.0,9830000.0
2004-02-18,11214,11214,10898,10899,236366,135654.0,9830000.0
2004-02-19,11135,11530,11056,11254,407005,140078.0,9830000.0
2004-02-20,11214,11214,10819,10820,187224,134671.0,9830000.0
2004-02-23,10740,10898,10661,10780,138577,134180.0,9830000.0
2004-02-24,10661,10740,10425,10425,180542,129756.0,9830000.0
2004-02-25,10267,10503,9951,9951,265663,123858.0,9830000.0
2004-02-26,10069,10148,9793,9793,123531,121892.0,9830000.0
2004-02-27,9714,10069,9674,10070,96283,125332.0,9830000.0
2004-03-02,10069,10346,9911,9951,137278,123858.0,9830000.0
2004-03-03,10188,10464,10148,10267,144304,127790.0,9830000.0
2004-03-04,10346,10464,10188,10267,99268,127790.0,9830000.0
2004-03-05,10267,10661,10188,10504,202034,130739.0,9830000.0
2004-03-08,10464,11214,10464,11057,378641,137620.0,9830000.0
2004-03-09,10977,11135,10859,11096,185560,138112.0,9830000.0
2004-03-10,11056,11056,10503,10583,162617,131722.0,9830000.0
2004-03-11,10661,10977,10622,10978,221039,136637.0,9830000.0
2004-03-12,10898,10938,9714,10622,340589,132214.0,9830000.0
2004-03-15,10661,11254,10661,11175,447517,139094.0,9830000.0
2004-03-16,11056,11333,11017,11215,339406,139586.0,9830000.0
2004-03-17,11372,11412,11096,11215,230382,139586.0,9830000.0
2004-03-18,11333,11491,10977,11096,378128,138112.0,9830000.0
2004-03-19,11214,11372,11056,11096,160699,138112.0,9830000.0
2004-03-22,11017,11254,10819,10820,188155,134671.0,9830000.0
2004-03-23,10661,10898,10543,10820,150334,134671.0,9830000.0
2004-03-24,10859,11056,10819,10978,151875,136637.0,9830000.0
2004-03-25,10898,10977,10464,10504,156257,130739.0,9830000.0
2004-03-26,10701,10780,10188,10228,291539,127298.0,9830000.0
2004-03-29,10188,10425,10148,10425,137151,129756.0,9830000.0
2004-03-30,10582,10780,10267,10267,178129,127790.0,9830000.0
2004-03-31,10464,10582,10188,10307,196739,128282.0,9830000.0
2004-04-01,10425,10543,10385,10543,125375,131230.0,9830000.0
2004-04-02,10661,11056,10582,10978,347152,136637.0,9830000.0
2004-04-06,11175,11214,10898,10938,168711,136146.0,9830000.0
2004-04-07,10977,11175,10938,11057,194290,137620.0,9830000.0
2004-04-08,11135,11214,10859,11096,248803,138112.0,9830000.0
2004-04-09,11096,11096,10661,10662,141968,132705.0,9830000.0
2004-04-12,10701,10859,10622,10662,142327,132705.0,9830000.0
2004-04-13,10740,11056,10661,10662,227984,132705.0,9830000.0
2004-04-14,10582,11096,10582,11096,313307,138112.0,9830000.0
2004-04-16,11135,11135,10977,11096,127290,138112.0,9830000.0
2004-04-19,11254,11609,11175,11610,536177,144501.0,9830000.0
2004-04-20,11609,11688,11372,11649,396950,144992.0,9830000.0
2004-04-21,11530,12044,11491,11649,440830,144992.0,9830000.0
2004-04-22,11846,11846,11254,11254,288697,140078.0,9830000.0
2004-04-23,11412,11688,11214,11570,365447,144010.0,9830000.0
2004-04-26,11570,11728,11175,11531,355568,143518.0,9830000.0
2004-04-27,11649,11965,11175,11689,675171,147408.0,9960000.0
2004-04-28,12004,12162,11570,11570,820487,145914.0,9960000.0
2004-04-29,11333,11412,10543,10662,366228,134460.0,9960000.0
2004-04-30,10425,10898,10385,10820,253611,136452.0,9960000.0
2004-05-03,10898,10938,10543,10662,225079,134460.0,9960000.0
2004-05-04,10582,10701,9398,9398,1494157,118524.0,9960000.0
2004-05-06,9398,9516,8648,8766,529366,110556.0,9960000.0
2004-05-07,8845,9121,8569,9082,350696,114540.0,9960000.0
2004-05-10,8884,8963,8016,8214,330424,103584.0,9960000.0
2004-05-11,7937,8213,7265,7361,904905,92827.0,9960000.0
2004-05-12,7581,7763,7471,7692,406858,97010.0,9960000.0
2004-05-13,7550,8055,7542,7700,527675,97110.0,9960000.0
2004-05-14,7858,8213,7660,7740,445993,97608.0,9960000.0
2004-05-17,8055,8055,6815,6816,405170,85955.0,9960000.0
2004-05-18,6634,7068,6476,7037,315162,88744.0,9960000.0
2004-05-19,7107,7400,7028,7329,348339,92429.0,9960000.0
2004-05-20,7115,7210,6460,6776,242956,85457.0,9960000.0
2004-05-21,6839,6973,6784,6895,153591,86951.0,9960000.0
2004-05-24,7028,7534,7028,7424,341539,93624.0,9960000.0
2004-05-25,7415,7415,7147,7250,155444,91433.0,9960000.0
2004-05-27,7597,7700,7392,7408,310784,93425.0,9960000.0
2004-05-28,7542,7787,7510,7716,328630,97309.0,9960000.0
2004-05-31,7795,7802,7463,7582,155165,95616.0,9960000.0
2004-06-01,7573,7739,7566,7637,125868,96313.0,9960000.0
2004-06-02,7581,7637,7463,7511,75459,94720.0,9960000.0
2004-06-03,7716,7874,7186,7187,258345,90636.0,9960000.0
2004-06-04,7123,7258,7060,7132,173113,89939.0,9960000.0
2004-06-07,7171,7258,7171,7211,104367,90935.0,9960000.0
2004-06-08,7400,7455,7186,7187,164598,90636.0,9960000.0
2004-06-09,7265,7313,7028,7108,118926,89640.0,9960000.0
2004-06-10,7147,7147,6981,6997,132166,88246.0,9960000.0
2004-06-11,7076,7092,6792,6847,110427,86353.0,9960000.0
2004-06-14,6799,6942,6634,6634,119409,83664.0,9960000.0
2004-06-15,6634,6713,6333,6579,126368,82967.0,9960000.0
2004-06-16,6578,6681,6412,6476,87774,81672.0,9960000.0
2004-06-17,6397,6713,6381,6476,208885,81672.0,9960000.0
2004-06-18,6468,6523,6357,6460,91769,81473.0,9960000.0
2004-06-21,6436,6515,6357,6366,64813,80278.0,9960000.0
2004-06-22,6333,6357,6018,6279,182873,79182.0,9960000.0
2004-06-23,6278,6333,6120,6160,115331,77688.0,9960000.0
2004-06-24,6239,6460,6239,6373,217995,80377.0,9960000.0
2004-06-25,6341,6531,6255,6516,138634,82170.0,9960000.0
2004-06-28,6523,6594,6405,6555,113227,82668.0,9960000.0
2004-06-29,6586,6973,6539,6895,234204,86951.0,9960000.0
2004-06-30,6950,7139,6855,7068,196065,89142.0,9960000.0
2004-07-01,7107,7226,6989,6989,95026,88146.0,9960000.0
2004-07-02,6792,6871,6618,6634,89038,83664.0,9960000.0
2004-07-05,6578,6736,6515,6689,103140,84361.0,9960000.0
2004-07-06,6641,6768,6641,6674,74215,84162.0,9960000.0
2004-07-07,6420,6555,6397,6516,62678,82170.0,9960000.0
2004-07-08,6468,6689,6444,6563,84008,82768.0,9960000.0
2004-07-09,6563,6792,6563,6792,80123,85656.0,9960000.0
2004-07-12,6950,7147,6815,6966,190758,87847.0,9960000.0
2004-07-13,7171,7171,6902,6903,66310,87050.0,9960000.0
2004-07-14,6839,6950,6673,6674,61924,84162.0,9960000.0
2004-07-15,6570,6744,6531,6634,96988,83664.0,9960000.0
2004-07-16,6626,6878,6531,6847,87591,86353.0,9960000.0
2004-07-19,6792,6950,6792,6918,68992,87250.0,9960000.0
2004-07-20,6839,6926,6665,6705,71049,84560.0,9960000.0
2004-07-21,6792,6886,6784,6871,61712,86652.0,9960000.0
2004-07-22,6776,6776,6523,6650,47047,83863.0,9960000.0
2004-07-23,6602,6807,6602,6745,61959,85058.0,9960000.0
2004-07-26,6555,6705,6555,6689,54774,84361.0,9960000.0
2004-07-27,6641,6926,6641,6887,125377,86851.0,9960000.0
2004-07-28,6989,7028,6807,6808,97805,85855.0,9960000.0
2004-07-29,6768,6768,6428,6429,120349,81074.0,9960000.0
2004-07-30,6555,6657,6476,6516,121251,82170.0,9960000.0
2004-08-02,6365,6476,6333,6405,77534,80776.0,9960000.0
2004-08-03,6436,6594,6428,6500,38062,81971.0,9960000.0
2004-08-04,6373,6547,6373,6531,42061,82369.0,9960000.0
2004-08-05,6563,6752,6563,6737,48720,84959.0,9960000.0
2004-08-06,6547,6657,6515,6531,30582,82369.0,9960000.0
2004-08-09,6444,6555,6381,6476,31230,81672.0,9960000.0
2004-08-10,6476,6547,6436,6500,104679,81971.0,9960000.0
2004-08-11,6515,6555,6373,6389,127484,80576.0,9960000.0
2004-08-12,6365,6452,6357,6358,44528,80178.0,9960000.0
2004-08-13,6318,6436,6318,6389,58146,80576.0,9960000.0
2004-08-16,6389,6499,6349,6460,42645,81473.0,9960000.0
2004-08-17,6507,6539,6460,6484,53684,81772.0,9960000.0
2004-08-18,6428,6594,6428,6445,70921,81274.0,9960000.0
2004-08-19,6460,6602,6460,6555,64554,82668.0,9960000.0
2004-08-20,6491,6594,6428,6445,49645,81274.0,9960000.0
2004-08-23,6547,6555,6468,6484,41712,81772.0,9960000.0
2004-08-24,6523,6618,6499,6603,62849,83266.0,9960000.0
2004-08-25,6657,6839,6634,6792,144559,85656.0,9960000.0
2004-08-26,6839,6926,6736,6745,56910,85058.0,9960000.0
2004-08-27,6752,6807,6665,6792,63908,85656.0,9960000.0
2004-08-30,6792,6855,6673,6674,55320,84162.0,9960000.0
2004-08-31,6634,6713,6626,6634,53953,83664.0,9960000.0
2004-09-01,6634,6792,6602,6666,65885,84062.0,9960000.0
2004-09-02,6649,6894,6649,6871,131901,86652.0,9960000.0
2004-09-03,6910,7052,6910,6997,328863,88246.0,9960000.0
2004-09-06,7186,7218,7036,7092,207354,89441.0,9960000.0
2004-09-07,6997,7092,6918,6958,112266,87748.0,9960000.0
2004-09-08,7226,7226,6752,6753,171816,85158.0,9960000.0
2004-09-09,6752,6894,6752,6839,91534,86254.0,9960000.0
2004-09-10,6760,6871,6720,6871,77397,86652.0,9960000.0
2004-09-13,6965,7052,6910,6974,82328,87947.0,9960000.0
2004-09-14,7186,7186,6942,6958,77764,87748.0,9960000.0
2004-09-15,6989,7289,6973,7053,134634,88943.0,9960000.0
2004-09-16,6989,7858,6878,7440,894563,93823.0,9960000.0
2004-09-17,7494,7518,7297,7329,139797,92429.0,9960000.0
2004-09-20,7305,7415,7226,7369,157744,92927.0,9960000.0
2004-09-21,7368,7518,7321,7511,154431,94720.0,9960000.0
2004-09-22,7581,7581,7028,7029,146185,88644.0,9960000.0
2004-09-23,6918,7028,6855,6855,81712,86453.0,9960000.0
2004-09-24,6847,6926,6768,6784,59615,85556.0,9960000.0
2004-09-30,6784,6863,6736,6839,42299,86254.0,9960000.0
2004-10-01,6910,7068,6894,6958,47800,87748.0,9960000.0
2004-10-04,7092,7202,7092,7171,73099,90437.0,9960000.0
2004-10-05,7179,7258,7092,7132,60954,89939.0,9960000.0
2004-10-06,7147,7297,7107,7187,52886,90636.0,9960000.0
2004-10-07,7155,7186,6918,6926,104832,87349.0,9960000.0
2004-10-08,6831,7084,6831,6966,68808,87847.0,9960000.0
2004-10-11,6886,7052,6886,7045,40554,88843.0,9960000.0
2004-10-12,7036,7052,6752,6792,77905,85656.0,9960000.0
2004-10-13,6792,6871,6713,6729,75983,84859.0,9960000.0
2004-10-14,6673,6792,6626,6658,88764,83963.0,9960000.0
2004-10-15,6555,6799,6555,6713,41386,84660.0,9960000.0
2004-10-18,6673,6752,6539,6555,45489,82668.0,9960000.0
2004-10-19,6563,6673,6507,6555,55076,82668.0,9960000.0
2004-10-20,6515,6515,6278,6279,107730,79182.0,9960000.0
