크리스탈(083790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-01-24,3961,3981,3933,3967,21920,75329.0,10319040.0
2011-01-25,3966,3971,3879,3902,64731,74091.0,10319040.0
2011-01-26,3923,3955,3867,3896,33359,73988.0,10319040.0
2011-01-27,3895,3906,3313,3788,88141,71924.0,10319040.0
2011-01-28,3830,3879,3547,3804,90938,72233.0,10319040.0
2011-01-31,3682,3830,3667,3804,29251,72233.0,10319040.0
2011-02-01,3856,3928,3830,3859,36597,73265.0,10319040.0
2011-02-07,3867,4433,3867,4434,158928,84203.0,10319040.0
2011-02-08,5096,5096,4895,5098,1284879,96793.0,10319040.0
2011-02-09,5096,5487,4960,5245,1415646,99579.0,10319040.0
2011-02-10,5242,5303,4792,4836,636982,91839.0,10319040.0
2011-02-11,4748,4830,4493,4494,508645,85338.0,10319040.0
2011-02-14,4471,4585,4411,4564,261098,86680.0,10319040.0
2011-02-15,4618,4688,4508,4527,276232,85958.0,10319040.0
2011-02-16,4482,4482,4264,4265,260986,81004.0,10319040.0
2011-02-17,4313,4313,3923,4048,174646,76877.0,10319040.0
2011-02-18,4047,4166,4020,4120,73315,78218.0,10319040.0
2011-02-21,4112,4155,3900,3983,154294,75639.0,10319040.0
2011-02-22,3993,4574,3846,4147,955231,78734.0,10319040.0
2011-02-23,4020,4041,3803,3809,310075,72336.0,10319040.0
2011-02-24,3856,4025,3721,3967,177324,75329.0,10319040.0
2011-02-25,3917,4210,3917,4033,392632,76567.0,10319040.0
2011-02-28,4031,4210,3998,4043,305573,76774.0,10319040.0
2011-03-02,4025,4025,3911,3912,81377,74297.0,10319040.0
2011-03-03,3911,4313,3884,4082,523012,77496.0,10319040.0
2011-03-04,4129,4205,4052,4059,85886,77083.0,10319040.0
2011-03-07,4068,4085,3993,4087,60652,77599.0,10319040.0
2011-03-08,4085,4123,4025,4103,82400,77909.0,10319040.0
2011-03-09,3966,4047,3911,3989,187699,75742.0,10319040.0
2011-03-10,4087,4168,4068,4082,102628,72336.0,10319040.0
2011-03-11,3964,3971,3725,3861,83012,68415.0,10319040.0
2011-03-14,3772,3830,3638,3680,57805,65216.0,10319040.0
2011-03-15,3614,3766,3458,3593,53783,63668.0,10319040.0
2011-03-16,3562,3662,3557,3627,32925,64288.0,10319040.0
2011-03-17,3527,4133,3516,3727,221955,66042.0,10319040.0
2011-03-18,3673,3761,3632,3727,51831,66042.0,10319040.0
2011-03-21,3709,3784,3709,3761,33006,66661.0,10319040.0
2011-03-22,3737,3889,3737,3843,25073,68106.0,10319040.0
2011-03-23,3842,3895,3783,3884,21710,68828.0,10319040.0
2011-03-24,3871,3940,3853,3855,22712,68312.0,10319040.0
2011-03-25,3842,3947,3836,3843,29419,68106.0,10319040.0
2011-03-28,3807,3842,3731,3744,29805,66351.0,10319040.0
2011-03-29,3702,3906,3685,3878,38397,68725.0,10319040.0
2011-03-30,3871,3895,3789,3791,24297,67177.0,10319040.0
2011-03-31,3807,4308,3807,3977,391298,70479.0,10319040.0
2011-04-01,3976,4046,3947,3977,80632,70479.0,10319040.0
2011-04-04,4011,4017,3889,3925,82316,69550.0,10319040.0
2011-04-05,3924,3947,3889,3919,25226,69447.0,10319040.0
2011-04-06,3917,3981,3883,3908,46389,69241.0,10319040.0
2011-04-07,3953,3953,3871,3902,26902,69138.0,10319040.0
2011-04-08,3900,3936,3493,3785,85112,67074.0,10319040.0
2011-04-11,3749,3924,3749,3820,29961,67693.0,10319040.0
2011-04-12,3796,4390,3784,4390,705657,77806.0,10319040.0
2011-04-13,4541,4803,4087,4088,1147729,72440.0,10319040.0
2011-04-14,4115,4290,4034,4280,450726,75845.0,10319040.0
2011-04-15,4180,4314,4028,4030,200495,71408.0,10319040.0
2011-04-18,4011,4395,3947,4134,499009,73265.0,10319040.0
2011-04-19,4075,4284,4017,4070,228001,72130.0,10319040.0
2011-04-20,4105,4308,4034,4088,200985,72440.0,10319040.0
2011-04-21,4087,4226,4040,4117,150613,72956.0,10319040.0
2011-04-22,4122,4290,4075,4216,156873,74710.0,10319040.0
2011-04-25,4256,4418,4092,4105,167106,72749.0,10319040.0
2011-04-26,4168,4168,4058,4070,77401,72130.0,10319040.0
2011-04-27,4098,4162,4046,4077,93396,72233.0,10319040.0
2011-04-28,4081,4243,4081,4239,108621,75123.0,10319040.0
2011-04-29,4503,4760,4367,4406,240290,60057.0,10319040.0
2011-05-02,4548,4594,4397,4451,73853,60676.0,10319040.0
2011-05-03,4443,4503,4382,4467,52333,60882.0,10319040.0
2011-05-04,4503,4602,4481,4542,31833,61914.0,10319040.0
2011-05-06,4541,4602,4397,4512,30538,61501.0,10319040.0
2011-05-09,4632,4829,4488,4497,115237,61295.0,10319040.0
2011-05-11,4715,5116,4663,4807,681299,65526.0,10319040.0
2011-05-12,4556,5109,4390,4519,728721,61605.0,10319040.0
2011-05-13,4473,4920,4443,4467,446896,60882.0,10319040.0
2011-05-16,4390,4451,4132,4178,216383,56961.0,10319040.0
2011-05-17,4148,4148,3875,3891,249764,66300.0,12898800.0
2011-05-18,3905,3988,3890,3891,89975,66300.0,12898800.0
2011-05-19,3905,3920,3685,3687,104503,62817.0,12898800.0
2011-05-20,3693,3822,3693,3709,66384,63204.0,12898800.0
2011-05-23,3561,3633,3511,3539,83959,60302.0,12898800.0
2011-05-24,3485,3584,3428,3584,55602,61076.0,12898800.0
2011-05-25,3557,3618,3451,3618,151523,80153.0,16768440.0
2011-05-26,3633,3667,3542,3626,94990,80321.0,16768440.0
2011-05-27,3588,3625,3542,3570,48897,81024.0,17184352.0
2011-05-30,4049,4102,3685,3709,1206893,84203.0,17184352.0
2011-05-31,3762,3762,3618,3633,268348,82485.0,17184352.0
2011-06-01,3671,3830,3614,3637,332725,82571.0,17184352.0
2011-06-02,3602,3742,3527,3641,219471,82657.0,17184352.0
2011-06-03,3651,3739,3606,3618,160060,82141.0,17184352.0
2011-06-07,3625,3792,3625,3679,212714,83516.0,17184352.0
2011-06-08,3678,3758,3595,3596,106978,81626.0,17184352.0
2011-06-09,3595,3629,3534,3535,93679,80251.0,17184352.0
2011-06-10,3598,3598,3436,3437,61997,78017.0,17184352.0
2011-06-13,3580,3580,3258,3293,104003,74752.0,17184352.0
2011-06-14,3254,3383,3239,3338,57089,75783.0,17184352.0
2011-06-15,3352,3534,3330,3376,107985,76642.0,17184352.0
2011-06-16,3277,3360,3247,3255,91699,73893.0,17184352.0
2011-06-17,3254,3289,3118,3202,139825,72690.0,17184352.0
2011-06-20,3201,3285,3118,3183,51596,72260.0,17184352.0
2011-06-21,3160,3228,3103,3142,50802,71315.0,17184352.0
2011-06-22,3118,3212,3118,3142,47731,71315.0,17184352.0
2011-06-23,3141,3352,3141,3217,76066,73033.0,17184352.0
2011-06-24,3292,3334,3224,3297,57012,74838.0,17184352.0
2011-06-27,3330,3568,3330,3399,269347,77158.0,17184352.0
2011-06-28,3455,3459,3277,3281,134190,74494.0,17184352.0
2011-06-29,3295,3322,3178,3187,105621,72346.0,17184352.0
2011-06-30,3186,3591,3168,3274,353243,74322.0,17184352.0
2011-07-01,3330,3390,3292,3358,67954,76213.0,17184352.0
2011-07-04,3368,3443,3330,3406,111336,77330.0,17184352.0
2011-07-05,3413,3473,3376,3406,94525,77330.0,17184352.0
2011-07-06,3417,3913,3402,3698,2162903,83946.0,17184352.0
2011-07-07,3712,3720,3588,3633,274691,82485.0,17184352.0
2011-07-08,3701,3822,3618,3622,278160,82227.0,17184352.0
2011-07-11,3754,3897,3724,3781,280974,85836.0,17184352.0
2011-07-12,3754,3784,3655,3657,158151,83000.0,17184352.0
2011-07-13,3709,3712,3534,3543,131172,80423.0,17184352.0
2011-07-14,3572,3602,3443,3573,132354,81110.0,17184352.0
2011-07-15,3629,3883,3595,3815,382268,86609.0,17184352.0
2011-07-18,3837,4382,3772,4330,1224202,98294.0,17184352.0
2011-07-19,4329,4329,4041,4088,496016,92796.0,17184352.0
2011-07-20,4155,4374,4095,4095,482664,92967.0,17184352.0
2011-07-21,4079,4314,4071,4148,390468,94170.0,17184352.0
2011-07-22,4223,4352,4170,4292,391155,97435.0,17184352.0
2011-07-25,4352,4352,4200,4201,219560,95373.0,17184352.0
2011-07-26,4193,4451,4186,4217,419998,95717.0,17184352.0
2011-07-27,4238,4715,4200,4542,674955,103106.0,17184352.0
2011-07-28,4579,4791,4548,4671,704555,106027.0,17184352.0
2011-07-29,4685,4829,4541,4671,353217,106027.0,17184352.0
2011-08-01,4715,4730,4609,4716,187888,107059.0,17184352.0
2011-08-02,4663,4723,4495,4542,246897,103106.0,17184352.0
2011-08-03,4397,4617,4337,4390,261149,99669.0,17184352.0
2011-08-04,4488,4685,4352,4429,515543,100528.0,17184352.0
2011-08-05,4307,4314,4049,4171,262044,94686.0,17184352.0
2011-08-08,3943,4155,3550,3649,338484,82829.0,17184352.0
2011-08-09,3334,3519,3103,3104,374116,70456.0,17184352.0
2011-08-10,3345,3568,3269,3570,460436,81024.0,17184352.0
2011-08-11,3568,4102,3485,4103,736946,93139.0,17184352.0
2011-08-12,4238,4669,4162,4231,622458,96061.0,17184352.0
2011-08-16,4420,4564,4352,4383,310699,99497.0,17184352.0
2011-08-17,4390,4851,4291,4519,1192152,102591.0,17184352.0
2011-08-18,4564,4669,4299,4504,317419,102247.0,17184352.0
2011-08-19,4162,4352,4057,4126,278069,93655.0,17184352.0
2011-08-22,4065,4216,3974,4080,203133,92624.0,17184352.0
2011-08-23,4193,4655,4140,4315,267980,97951.0,17184352.0
2011-08-24,4374,4511,4216,4217,161531,95717.0,17184352.0
2011-08-25,4283,4806,4200,4277,1044663,97092.0,17184352.0
2011-08-26,4276,4541,4216,4436,262908,100700.0,17184352.0
2011-08-29,4693,5003,4548,4883,830732,110839.0,17184352.0
2011-08-30,4889,4942,4738,4762,328985,108090.0,17184352.0
2011-08-31,4837,5132,4760,4981,455977,113073.0,17184352.0
2011-09-01,5109,5389,4972,5027,580724,114104.0,17184352.0
2011-09-02,5063,5669,4912,5330,627324,120978.0,17184352.0
2011-09-05,5184,5692,5184,5413,758209,122868.0,17184352.0
2011-09-06,5306,5389,4972,4974,384252,112901.0,17184352.0
2011-09-07,5336,5631,5267,5360,1044453,121665.0,17184352.0
2011-09-08,5306,5449,4980,5132,353982,116510.0,17184352.0
2011-09-09,5079,5079,4768,4920,342066,111698.0,17184352.0
2011-09-14,4920,5222,4881,5102,327233,115823.0,17184352.0
2011-09-15,5192,5404,5041,5299,401806,120290.0,17184352.0
2011-09-16,5465,5593,5321,5556,428921,126133.0,17184352.0
2011-09-19,5639,5775,5556,5572,393998,126477.0,17184352.0
2011-09-20,5525,5730,5358,5677,208479,128883.0,17184352.0
2011-09-21,5790,6047,5639,5677,404093,128883.0,17184352.0
2011-09-22,5563,5669,5366,5458,267424,123899.0,17184352.0
2011-09-23,5124,5328,4798,4853,569695,110152.0,17184352.0
2011-09-26,4995,5071,4200,4201,456409,95373.0,17184352.0
2011-09-27,4390,4693,4352,4686,189638,106371.0,17184352.0
2011-09-28,4829,4905,4435,4436,238964,100700.0,17184352.0
2011-09-29,4397,4708,4360,4618,169658,104825.0,17184352.0
2011-09-30,4669,4760,4609,4641,117284,105340.0,17184352.0
2011-10-04,4261,5177,4261,4731,383038,107402.0,17184352.0
2011-10-05,4784,4897,4541,4542,132814,103106.0,17184352.0
2011-10-06,4708,4889,4655,4731,146152,107402.0,17184352.0
2011-10-07,4912,4950,4760,4807,176379,109121.0,17184352.0
2011-10-10,4746,4867,4655,4776,254325,108433.0,17184352.0
2011-10-11,4844,5192,4768,4867,641928,110495.0,17184352.0
2011-10-12,4837,4972,4784,4792,135546,108777.0,17184352.0
2011-10-13,4776,4972,4768,4845,170276,109980.0,17184352.0
2011-10-14,4844,4844,4617,4671,198175,106027.0,17184352.0
2011-10-17,4677,4988,4677,4890,267686,111011.0,17184352.0
2011-10-18,4806,5079,4746,4974,362297,112901.0,17184352.0
2011-10-19,5094,5192,4920,5110,291145,115994.0,17184352.0
2011-10-20,5139,5207,4881,4905,239144,111355.0,17184352.0
2011-10-21,4965,4995,4693,4776,195754,108433.0,17184352.0
2011-10-24,4844,4950,4837,4920,168507,111698.0,17184352.0
2011-10-25,5003,5154,4889,4890,271044,111011.0,17184352.0
2011-10-26,4844,5298,4821,4958,343286,112558.0,17184352.0
2011-10-27,4958,5049,4897,4898,177052,111183.0,17184352.0
2011-10-28,4965,5033,4867,4920,182824,111698.0,17184352.0
2011-10-31,4980,5116,4859,5102,243493,115823.0,17184352.0
2011-11-01,5865,5865,5865,5867,104170,133179.0,17184352.0
2011-11-02,6676,6744,6320,6744,3581346,153113.0,17184352.0
2011-11-03,6797,7176,6457,6752,3002465,153284.0,17184352.0
2011-11-04,6888,7183,6592,7116,2923842,161533.0,17184352.0
2011-11-07,7115,7872,6843,7759,2599576,176140.0,17184352.0
2011-11-08,7758,7796,7387,7645,1344909,173562.0,17184352.0
2011-11-09,7872,7872,6509,6510,2619765,147785.0,17184352.0
2011-11-10,6320,7168,6116,6132,2069133,139193.0,17184352.0
2011-11-11,6237,7047,6161,7047,3291905,159986.0,17184352.0
2011-11-14,7418,7493,6736,6790,1706130,154144.0,17184352.0
2011-11-15,6699,6918,6419,6442,819668,146239.0,17184352.0
2011-11-16,6502,6706,6245,6336,482775,143833.0,17184352.0
2011-11-17,6343,6676,6297,6526,1046589,148129.0,17184352.0
2011-11-18,6373,6419,6063,6207,505033,140912.0,17184352.0
2011-11-21,6146,6328,5911,5920,410227,134382.0,17184352.0
2011-11-22,5707,5942,5661,5806,352231,131804.0,17184352.0
2011-11-23,5805,5980,5465,5677,322361,128883.0,17184352.0
2011-11-24,5510,5972,5510,5730,228785,130086.0,17184352.0
2011-11-25,5730,5821,5336,5413,259216,122868.0,17184352.0
2011-11-28,6070,6222,5987,6223,353395,141255.0,17184352.0
2011-11-29,6706,6736,5775,5912,1203235,134210.0,17184352.0
2011-11-30,5980,6085,5722,5814,383634,131976.0,17184352.0
2011-12-01,5964,5964,5730,5814,284502,131976.0,17184352.0
2011-12-02,5722,5798,5624,5663,187444,128539.0,17184352.0
2011-12-05,5699,5851,5624,5806,159674,131804.0,17184352.0
2011-12-06,5752,5964,5677,5677,311272,128883.0,17184352.0
2011-12-07,5677,5821,5601,5677,207115,128883.0,17184352.0
2011-12-08,5714,5904,5677,5738,176971,130257.0,17184352.0
2011-12-09,5661,5722,5586,5609,123860,127336.0,17184352.0
2011-12-12,5631,5760,5556,5579,220500,126649.0,17184352.0
2011-12-13,5472,6040,5442,5693,359497,129226.0,17184352.0
2011-12-14,5692,5828,5533,5534,174810,125618.0,17184352.0
2011-12-15,5563,5677,5321,5360,175454,121665.0,17184352.0
2011-12-16,5366,5472,5222,5367,147001,121837.0,17184352.0
2011-12-19,5525,5525,4639,4845,262976,109980.0,17184352.0
2011-12-20,4776,5124,4776,5079,114326,115307.0,17184352.0
2011-12-21,5132,5389,5132,5284,95446,119947.0,17184352.0
2011-12-22,5283,5366,5177,5261,72253,119431.0,17184352.0
2011-12-23,5261,5677,5237,5413,361047,122868.0,17184352.0
2011-12-26,5382,5533,5336,5413,110642,122868.0,17184352.0
2011-12-27,5472,5525,5237,5291,121711,120119.0,17184352.0
2011-12-28,5261,5525,5261,5435,75742,123384.0,17184352.0
2011-12-29,5313,5593,5313,5511,81673,125102.0,17184352.0
2012-01-02,5578,5828,5525,5708,176948,129570.0,17184352.0
2012-01-03,5752,5798,5616,5768,162673,130945.0,17184352.0
2012-01-04,5768,5873,5730,5829,128715,132320.0,17184352.0
2012-01-05,5859,6085,5752,5950,200469,135069.0,17184352.0
2012-01-06,5956,5964,5744,5837,122280,132491.0,17184352.0
2012-01-09,5859,5889,5684,5784,87467,131288.0,17184352.0
2012-01-10,5752,6055,5752,5972,109749,135585.0,17184352.0
2012-01-11,6033,6033,5865,5942,88199,134897.0,17184352.0
2012-01-12,5980,6502,5828,6465,689411,146754.0,17184352.0
2012-01-13,6524,6948,6207,6207,1687585,140912.0,17184352.0
2012-01-16,6055,6578,5859,5950,799993,135069.0,17184352.0
2012-01-17,6063,6116,5813,5814,173623,131976.0,17184352.0
2012-01-18,5821,5942,5768,5768,106523,130945.0,17184352.0
2012-01-19,5768,5865,5578,5594,146474,126992.0,17184352.0
2012-01-20,5647,5677,5389,5511,152124,125102.0,17184352.0
2012-01-25,5495,5677,5465,5526,96095,125446.0,17184352.0
2012-01-26,5533,5745,5533,5685,89137,129054.0,17184352.0
2012-01-27,5684,5768,5669,5677,81183,128883.0,17184352.0
2012-01-30,5647,5744,5586,5587,81208,126821.0,17184352.0
2012-01-31,5533,5707,5525,5647,83812,128195.0,17184352.0
2012-02-01,5624,5813,5586,5776,88409,131117.0,17184352.0
2012-02-02,5813,6123,5775,6079,190407,137990.0,17184352.0
2012-02-03,6199,6199,5843,5972,134010,139015.0,17619135.0
2012-02-06,6025,6025,5828,5889,91473,137077.0,17619135.0
2012-02-07,5889,5919,5768,5829,80941,135667.0,17619135.0
2012-02-08,5889,6070,5790,5920,112077,137782.0,17619135.0
2012-02-09,5926,5942,5760,5882,68637,136901.0,17619135.0
2012-02-10,5865,5904,5730,5837,100731,135844.0,17619135.0
2012-02-13,5782,5911,5752,5844,47102,136020.0,17619135.0
2012-02-14,6123,6714,5919,6412,849494,149234.0,17619135.0
2012-02-15,6471,7077,6366,6366,514920,148177.0,17619135.0
2012-02-16,6366,6744,6366,6744,336659,156986.0,17619135.0
2012-02-17,6774,6978,6668,6813,268341,158572.0,17619135.0
2012-02-20,6805,6948,6653,6700,133123,155929.0,17619135.0
2012-02-21,6699,6699,6388,6389,196046,148705.0,17619135.0
2012-02-22,6403,6457,6290,6321,95046,147120.0,17619135.0
2012-02-23,6433,6744,6305,6449,194603,150115.0,17619135.0
2012-02-24,6433,6736,6396,6700,142501,155929.0,17619135.0
2012-02-27,6706,6850,6540,6661,147175,155048.0,17619135.0
2012-02-28,6668,6706,6328,6427,143825,149586.0,17619135.0
2012-02-29,6471,6562,6336,6518,100526,151701.0,17619135.0
2012-03-02,6578,6721,6457,6661,95696,155048.0,17619135.0
2012-03-05,6729,7039,6623,6775,320596,157691.0,17619135.0
2012-03-06,6736,6873,6540,6639,142955,154520.0,17619135.0
2012-03-07,6457,6668,6449,6465,103050,150467.0,17619135.0
2012-03-08,6509,7342,6373,7259,459242,168968.0,17619135.0
2012-03-09,6964,7152,6835,6889,264682,160334.0,17619135.0
2012-03-12,6986,6994,6827,6866,135884,159806.0,17619135.0
2012-03-13,6835,6850,6623,6851,130505,159453.0,17619135.0
2012-03-14,6865,7017,6766,6813,101336,158572.0,17619135.0
2012-03-15,6812,7062,6706,7033,168550,163682.0,17619135.0
2012-03-16,7077,7107,6948,7002,84948,162977.0,17619135.0
2012-03-19,7001,7069,6721,6744,121044,156986.0,17619135.0
2012-03-20,6805,6843,6554,6578,110967,153110.0,17619135.0
2012-03-21,6547,6661,6449,6457,75085,150291.0,17619135.0
2012-03-22,6487,6502,6108,6245,170774,145358.0,17619135.0
2012-03-23,6222,6457,6191,6427,74005,149586.0,17619135.0
2012-03-26,6426,6502,6336,6336,65634,147472.0,17619135.0
2012-03-27,6419,6759,6282,6563,174222,152758.0,17619135.0
2012-03-28,6615,6615,6457,6556,41087,152582.0,17619135.0
2012-03-29,6554,6812,6554,6684,107476,155577.0,17619135.0
2012-03-30,6766,6766,6615,6700,43657,155929.0,17619135.0
2012-04-02,6631,6789,6509,6571,54874,152934.0,17619135.0
2012-04-03,6585,6638,6343,6358,55453,148001.0,17619135.0
2012-04-04,6380,6524,6343,6412,57196,149234.0,17619135.0
2012-04-05,6411,6585,6380,6578,52842,153110.0,17619135.0
2012-04-06,6592,6714,6479,6578,57022,153110.0,17619135.0
2012-04-09,6578,6645,6358,6358,54386,148001.0,17619135.0
2012-04-10,6494,6494,6237,6245,71379,145358.0,17619135.0
2012-04-12,6275,6343,6055,6109,76739,142186.0,17619135.0
2012-04-13,6063,6305,6063,6283,58389,146239.0,17619135.0
2012-04-16,6191,6554,6191,6412,39459,149234.0,17619135.0
2012-04-17,6494,6562,6290,6291,42925,146415.0,17619135.0
2012-04-18,6320,6419,6229,6245,38688,145358.0,17619135.0
2012-04-19,6252,6789,6245,6336,271419,147472.0,17619135.0
2012-04-20,6290,6320,5881,5995,159412,139544.0,17619135.0
2012-04-23,5980,6033,5639,5639,162034,131263.0,17619135.0
2012-04-24,5570,5737,5479,5677,78839,132144.0,17619135.0
2012-04-25,5752,5752,5344,5473,88579,127386.0,17619135.0
2012-04-26,5382,5503,5184,5186,98787,120691.0,17619135.0
2012-04-27,5245,5389,5184,5314,47975,123686.0,17619135.0
2012-04-30,5215,5768,5215,5518,137806,128443.0,17619135.0
2012-05-02,5570,5570,5275,5451,49900,126858.0,17619135.0
2012-05-03,5457,5608,5344,5473,34453,127386.0,17619135.0
2012-05-04,5472,5548,5404,5481,26547,127563.0,17619135.0
2012-05-07,5479,5586,5404,5465,36796,127210.0,17619135.0
2012-05-08,5495,5563,5336,5397,55970,125624.0,17619135.0
2012-05-09,5374,5427,5192,5239,67785,121924.0,17619135.0
2012-05-10,5237,5328,5184,5330,51117,124039.0,17619135.0
2012-05-11,5351,5624,5245,5284,128559,122982.0,17619135.0
2012-05-14,5237,5419,5237,5261,25819,122453.0,17619135.0
2012-05-15,5222,5298,5010,5049,63263,117520.0,17619135.0
2012-05-16,5261,5261,4995,5072,28790,118048.0,17619135.0
2012-05-17,4995,5184,4988,5034,34862,117167.0,17619135.0
2012-05-18,4965,4980,4723,4807,73483,111882.0,17619135.0
2012-05-21,4730,4844,4685,4693,45028,109239.0,17619135.0
2012-05-22,4708,4821,4708,4746,53219,110472.0,17619135.0
2012-05-23,4663,4798,4663,4716,37987,109767.0,17619135.0
2012-05-24,4738,4829,4738,4784,27377,111353.0,17619135.0
2012-05-25,4897,4897,4768,4784,27945,111353.0,17619135.0
2012-05-29,4881,5026,4746,4920,126452,114524.0,17619135.0
2012-05-30,5018,5018,4806,4845,43929,112762.0,17619135.0
2012-05-31,4829,4829,4708,4762,62283,110824.0,17619135.0
2012-06-01,4768,4881,4738,4867,38686,113291.0,17619135.0
2012-06-04,4700,4784,4526,4564,61042,106243.0,17619135.0
2012-06-05,4579,4655,4564,4655,33088,108358.0,17619135.0
2012-06-07,4776,4806,4708,4754,24608,110648.0,17619135.0
2012-06-08,4768,4768,4572,4648,33219,108181.0,17619135.0
2012-06-11,4700,4867,4685,4731,36944,110120.0,17619135.0
2012-06-12,4617,4768,4617,4716,23207,109767.0,17619135.0
2012-06-13,4814,4814,4693,4746,35804,110472.0,17619135.0
2012-06-14,4715,4806,4677,4807,28283,111882.0,17619135.0
2012-06-15,4867,4867,4776,4807,31550,111882.0,17619135.0
2012-06-18,4844,5041,4844,4920,59505,114524.0,17619135.0
2012-06-19,4927,5253,4874,5125,140131,119282.0,17619135.0
2012-06-20,5124,5237,5124,5162,47531,120163.0,17619135.0
2012-06-21,5184,5200,5063,5201,40916,121043.0,17619135.0
2012-06-22,5026,5177,5018,5148,42584,119810.0,17619135.0
2012-06-25,5146,5177,4995,5011,36417,116639.0,17619135.0
2012-06-26,4995,5071,4927,4996,33532,116286.0,17619135.0
2012-06-27,4995,5071,4942,4996,34081,116286.0,17619135.0
2012-06-28,4995,5101,4958,5095,22400,118577.0,17619135.0
2012-06-29,5071,5139,5033,5132,26984,119458.0,17619135.0
2012-07-02,5170,5261,5109,5193,26050,120867.0,17619135.0
2012-07-03,5215,5366,5071,5367,71479,124920.0,17619135.0
2012-07-04,5389,5404,5313,5360,29884,124743.0,17619135.0
2012-07-05,5412,5782,5412,5716,146472,133024.0,17619135.0
2012-07-06,5647,5911,5563,5617,56864,130734.0,17619135.0
2012-07-09,5601,5654,5487,5526,34444,128620.0,17619135.0
2012-07-10,5525,5525,5321,5352,36154,124567.0,17619135.0
2012-07-11,5275,5435,5275,5390,26899,125448.0,17619135.0
2012-07-12,5419,5449,5298,5299,30868,123334.0,17619135.0
2012-07-13,5298,5449,5222,5322,46468,123863.0,17619135.0
2012-07-16,5336,5412,5321,5374,34344,125096.0,17619135.0
2012-07-17,5427,5427,5261,5299,14087,123334.0,17619135.0
