솔브레인(036830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-08-17,20350,21000,17900,18250,467084,268038.0,14686988.0
2007-08-20,19250,20950,18700,20950,267712,307692.0,14686988.0
2007-08-21,21550,22000,20300,21000,259841,308427.0,14686988.0
2007-08-22,21000,21550,20550,21500,256864,315770.0,14686988.0
2007-08-23,22100,24350,21800,21900,315031,321645.0,14686988.0
2007-08-24,21900,22750,21500,21950,106260,322379.0,14686988.0
2007-08-27,22900,23850,22800,23500,188947,345144.0,14686988.0
2007-08-28,23050,24100,23000,23850,70329,350285.0,14686988.0
2007-08-29,22800,23250,22250,22400,190760,328989.0,14686988.0
2007-08-30,23200,25700,23100,25600,344549,375987.0,14686988.0
2007-08-31,26000,26850,25100,26100,198664,383330.0,14686988.0
2007-09-03,26300,27050,25800,25850,172845,379659.0,14686988.0
2007-09-04,26100,26600,24900,25500,100333,374518.0,14686988.0
2007-09-05,26000,26300,24950,25000,93574,367175.0,14686988.0
2007-09-06,24500,24850,24300,24400,107825,358363.0,14686988.0
2007-09-07,24750,26150,24600,24600,168260,361300.0,14686988.0
2007-09-10,23700,23900,23200,23200,108640,340738.0,14686988.0
2007-09-11,23500,23800,22050,22050,194593,323848.0,14686988.0
2007-09-12,22450,22600,20500,20900,203760,306958.0,14686988.0
2007-09-13,20550,22000,20550,21600,115895,317239.0,14686988.0
2007-09-14,21900,22250,21500,22200,207046,326051.0,14686988.0
2007-09-17,22250,22850,21800,22100,80848,324582.0,14686988.0
2007-09-18,21900,21900,21050,21200,71064,311364.0,14686988.0
2007-09-19,22400,22700,21700,21800,119798,320176.0,14686988.0
2007-09-20,21850,22400,21350,22100,95418,324582.0,14686988.0
2007-09-21,22100,22650,21700,22650,121277,332660.0,14686988.0
2007-09-27,23100,23200,22150,22900,162407,336332.0,14686988.0
2007-09-28,22600,23200,22450,23200,80028,340738.0,14686988.0
2007-10-01,23300,24100,23200,23800,93287,349550.0,14686988.0
2007-10-02,24200,24250,23500,24000,107115,352488.0,14686988.0
2007-10-04,23950,24050,22950,23000,112027,337801.0,14686988.0
2007-10-05,23000,23000,22000,22450,145019,329723.0,14686988.0
2007-10-08,22500,22900,22000,22000,165437,323114.0,14686988.0
2007-10-09,22150,22350,21200,21450,125904,315036.0,14686988.0
2007-10-10,21900,22250,21650,22000,287709,323114.0,14686988.0
2007-10-11,21850,22150,21350,22000,171556,323114.0,14686988.0
2007-10-12,21750,22050,21350,21800,81869,320176.0,14686988.0
2007-10-15,21700,22000,21150,21150,121734,310630.0,14686988.0
2007-10-16,20850,20850,18200,19700,605410,289334.0,14686988.0
2007-10-17,19400,20000,18850,19400,186498,284928.0,14686988.0
2007-10-18,19400,20150,19400,19700,66755,289334.0,14686988.0
2007-10-19,19550,19700,18950,19250,166636,282725.0,14686988.0
2007-10-22,18200,19250,17350,19250,78232,282725.0,14686988.0
2007-10-23,19900,20900,19500,20900,114428,306958.0,14686988.0
2007-10-24,21450,21550,20100,20350,41394,298880.0,14686988.0
2007-10-25,21200,21500,20000,20000,125790,293740.0,14686988.0
2007-10-26,20400,20800,20050,20100,52444,295208.0,14686988.0
2007-10-29,20350,20800,20050,20150,84156,295943.0,14686988.0
2007-10-30,20200,20500,19550,20100,76257,295208.0,14686988.0
2007-10-31,20100,20750,19900,20700,72633,304021.0,14686988.0
2007-11-01,21150,21600,20600,21500,118422,315770.0,14686988.0
2007-11-02,20850,21850,20800,21800,85778,320176.0,14686988.0
2007-11-05,21800,22200,21050,21800,68737,320176.0,14686988.0
2007-11-06,22200,24400,22200,24000,213818,352488.0,14686988.0
2007-11-07,24100,24700,22700,22750,152426,334129.0,14686988.0
2007-11-08,22500,22750,21000,21250,121638,312098.0,14686988.0
2007-11-09,22000,22000,20850,20900,82448,306958.0,14686988.0
2007-11-12,20300,20700,19800,20350,61051,298880.0,14686988.0
2007-11-13,20000,20950,20000,20850,83141,306224.0,14686988.0
2007-11-14,21400,23300,21300,22200,151208,326051.0,14686988.0
2007-11-15,22500,22750,22050,22200,97909,326051.0,14686988.0
2007-11-16,22050,23100,21700,23000,44693,337801.0,14686988.0
2007-11-19,23200,24000,22800,23000,119288,337801.0,14686988.0
2007-11-20,22600,22900,22150,22900,60761,336332.0,14686988.0
2007-11-21,22900,23300,21800,22400,66364,328989.0,14686988.0
2007-11-22,21800,22900,21800,22900,73648,336332.0,14686988.0
2007-11-23,23150,23200,22150,22600,120491,331926.0,14686988.0
2007-11-26,23000,23500,22850,22900,142377,336332.0,14686988.0
2007-11-27,22200,23100,21850,22350,88188,328254.0,14686988.0
2007-11-28,22600,23000,22150,22500,70328,330457.0,14686988.0
2007-11-29,22950,23650,22700,23550,131942,345879.0,14686988.0
2007-11-30,23850,24850,23850,24450,180368,359097.0,14686988.0
2007-12-03,24450,24950,23900,24950,98271,366440.0,14686988.0
2007-12-04,24750,25250,24550,24850,62414,364972.0,14686988.0
2007-12-05,25250,25700,24600,24600,107659,361300.0,14686988.0
2007-12-06,25000,25300,23750,24300,105641,356894.0,14686988.0
2007-12-07,24450,24600,24000,24300,64766,356894.0,14686988.0
2007-12-10,24450,24500,23450,24300,73130,356894.0,14686988.0
2007-12-11,24300,24500,23550,24200,57502,355425.0,14686988.0
2007-12-12,24000,25300,23900,25000,178105,367175.0,14686988.0
2007-12-13,25100,25300,24700,24800,66600,364237.0,14686988.0
2007-12-14,25000,25000,23750,23750,81356,348816.0,14686988.0
2007-12-17,23500,23500,22600,23100,62976,339269.0,14686988.0
2007-12-18,22350,23800,22150,23400,46520,343676.0,14686988.0
2007-12-20,23500,23700,22800,22950,24195,337066.0,14686988.0
2007-12-21,22800,23200,22650,22950,18263,337066.0,14686988.0
2007-12-24,23250,23250,22400,23100,56594,339269.0,14686988.0
2007-12-26,23050,23300,22700,23000,23093,337801.0,14686988.0
2007-12-27,22800,23700,22600,23550,28128,345879.0,14686988.0
2007-12-28,23500,24800,23150,24800,20434,364237.0,14686988.0
2008-01-02,24400,24400,23700,24000,30945,352488.0,14686988.0
2008-01-03,24000,24150,23600,23700,30562,348082.0,14686988.0
2008-01-04,23950,23950,23400,23850,14335,350285.0,14686988.0
2008-01-07,23250,23650,23000,23400,31130,343676.0,14686988.0
2008-01-08,23500,23700,23150,23450,16210,344410.0,14686988.0
2008-01-09,23300,23850,23050,23850,20811,350285.0,14686988.0
2008-01-10,23950,23950,23300,23300,33952,342207.0,14686988.0
2008-01-11,24000,25200,23000,23000,126579,337801.0,14686988.0
2008-01-14,22950,23300,22050,22500,30161,330457.0,14686988.0
2008-01-15,22850,22850,20250,21800,110156,320176.0,14686988.0
2008-01-16,20350,22100,20350,22100,47426,324582.0,14686988.0
2008-01-17,22250,22300,21600,21650,19799,317973.0,14686988.0
2008-01-18,21100,21900,21100,21800,21099,320176.0,14686988.0
2008-01-21,21450,22000,21450,21600,15886,317239.0,14686988.0
2008-01-22,21150,21200,19950,21000,43835,308427.0,14686988.0
2008-01-23,21150,21750,20450,20950,38263,307692.0,14686988.0
2008-01-24,21050,21900,21000,21900,37995,321645.0,14686988.0
2008-01-25,21550,22250,21500,21850,21124,320911.0,14686988.0
2008-01-28,21900,21900,20150,20300,35467,298146.0,14686988.0
2008-01-29,20600,20850,20150,20500,19155,301083.0,14686988.0
2008-01-30,20550,21000,19900,20400,33526,299615.0,14686988.0
2008-01-31,20000,20500,19900,20000,24719,293740.0,14686988.0
2008-02-01,20100,20700,20000,20350,34687,298880.0,14686988.0
2008-02-04,20550,20950,20450,20800,31702,305489.0,14686988.0
2008-02-05,20600,21200,20450,20850,35530,306224.0,14686988.0
2008-02-11,20400,20800,19800,19800,40505,290802.0,14686988.0
2008-02-12,20000,20850,20000,20550,26634,301818.0,14686988.0
2008-02-13,20950,21100,20450,20900,12906,306958.0,14686988.0
2008-02-14,21000,21700,21000,21500,31465,315770.0,14686988.0
2008-02-15,21550,22300,21350,22300,44870,327520.0,14686988.0
2008-02-18,22600,22600,22050,22250,13137,326785.0,14686988.0
2008-02-19,22450,22800,22250,22750,35100,334129.0,14686988.0
2008-02-20,22800,22850,22200,22250,21095,326785.0,14686988.0
2008-02-21,22850,22850,22250,22700,14679,333395.0,14686988.0
2008-02-22,22500,22800,22200,22750,18754,334129.0,14686988.0
2008-02-25,22450,22750,21450,21800,78393,320176.0,14686988.0
2008-02-26,21800,21800,20950,21800,46525,320176.0,14686988.0
2008-02-27,21800,22050,21050,21300,48972,312833.0,14686988.0
2008-02-28,21200,21950,21150,21950,21963,322379.0,14686988.0
2008-02-29,21650,22150,21550,21950,16462,322379.0,14686988.0
2008-03-03,21100,21600,21100,21500,7975,315770.0,14686988.0
2008-03-04,21750,21950,21150,21950,17886,322379.0,14686988.0
2008-03-05,21800,21950,21500,21800,26246,320176.0,14686988.0
2008-03-06,21800,23100,21750,23100,125780,339269.0,14686988.0
2008-03-07,22700,23250,22450,22600,35858,331926.0,14686988.0
2008-03-10,22250,22500,21600,22000,92547,323114.0,14686988.0
2008-03-11,21950,22150,21400,21850,56139,320911.0,14686988.0
2008-03-12,22600,23500,22200,22850,91111,335598.0,14686988.0
2008-03-13,23050,23600,22750,23300,60585,342207.0,14686988.0
2008-03-14,23300,24650,23300,23700,64856,348082.0,14686988.0
2008-03-17,24000,24250,22600,23200,33699,340738.0,14686988.0
2008-03-18,23500,24250,23250,23900,45657,351019.0,14686988.0
2008-03-19,24600,24600,23050,23600,58123,346613.0,14686988.0
2008-03-20,23100,23600,23000,23000,38925,337801.0,14686988.0
2008-03-21,23300,23500,22750,23000,37990,337801.0,14686988.0
2008-03-24,23150,23450,23000,23200,29624,340738.0,14686988.0
2008-03-25,23600,23800,22850,23150,61360,340004.0,14686988.0
2008-03-26,23150,23400,22850,23100,20709,339269.0,14686988.0
2008-03-27,22900,23500,22800,22900,33553,336332.0,14686988.0
2008-03-28,23150,24300,22950,24200,77493,355425.0,14686988.0
2008-03-31,24200,24850,24000,24350,56732,357628.0,14686988.0
2008-04-01,24600,24850,24000,24650,55593,362034.0,14686988.0
2008-04-02,25000,25200,24200,24250,71231,356159.0,14686988.0
2008-04-03,25000,25000,24050,24200,42026,355425.0,14686988.0
2008-04-04,24250,24350,23900,24250,24679,356159.0,14686988.0
2008-04-07,23950,25100,23750,24800,67020,364237.0,14686988.0
2008-04-08,24500,24700,24200,24550,18462,360566.0,14686988.0
2008-04-10,24500,24650,24200,24500,11726,359831.0,14686988.0
2008-04-11,24300,25250,23850,24150,28928,354691.0,14686988.0
2008-04-14,23850,23850,23150,23200,38896,340738.0,14686988.0
2008-04-15,23200,23250,22350,22950,53737,337066.0,14686988.0
2008-04-16,23300,23450,22950,23450,35765,344410.0,14686988.0
2008-04-17,23400,24000,23250,23700,53915,348082.0,14686988.0
2008-04-18,23700,23900,23450,23700,16836,348082.0,14686988.0
2008-04-21,23950,23950,23000,23200,120517,340738.0,14686988.0
2008-04-22,23200,23200,22900,22900,55637,336332.0,14686988.0
2008-04-23,22900,22900,22400,22400,64792,328989.0,14686988.0
2008-04-24,22450,22600,21500,21850,85307,320911.0,14686988.0
2008-04-25,21900,22150,21100,21300,95298,312833.0,14686988.0
2008-04-28,21400,21800,21300,21400,44141,314302.0,14686988.0
2008-04-29,21400,21750,21200,21450,33295,315036.0,14686988.0
2008-04-30,21450,22050,21400,21450,77448,315036.0,14686988.0
2008-05-02,21850,21850,21350,21450,63244,315036.0,14686988.0
2008-05-06,21700,21700,20750,20850,73545,306224.0,14686988.0
2008-05-07,21000,21450,20150,21450,70553,315036.0,14686988.0
2008-05-08,21400,21600,21000,21400,39654,314302.0,14686988.0
2008-05-09,21700,22600,21400,22400,92980,328989.0,14686988.0
2008-05-13,22500,23050,22250,22400,47064,328989.0,14686988.0
2008-05-14,22400,23100,21900,23050,140909,338535.0,14686988.0
2008-05-15,23000,23100,22650,23000,61180,337801.0,14686988.0
2008-05-16,22950,23200,22250,23200,58697,340738.0,14686988.0
2008-05-19,23150,23150,22500,22800,43700,334863.0,14686988.0
2008-05-20,22600,22800,22150,22200,32009,326051.0,14686988.0
2008-05-21,21700,23050,21550,22900,60412,336332.0,14686988.0
2008-05-22,22900,24100,22700,24000,216940,352488.0,14686988.0
2008-05-23,24250,25100,23550,25000,165792,367175.0,14686988.0
2008-05-26,24700,26100,24700,25150,183721,369378.0,14686988.0
2008-05-27,25500,26050,25150,26000,86416,381862.0,14686988.0
2008-05-28,26400,26500,24550,25000,71495,367175.0,14686988.0
2008-05-29,25000,25500,24750,25300,140060,371581.0,14686988.0
2008-05-30,25300,25850,24950,25250,66850,370846.0,14686988.0
2008-06-02,25250,25500,24350,24600,51671,361300.0,14686988.0
2008-06-03,24500,25700,24200,25400,81323,373049.0,14686988.0
2008-06-04,25600,25900,25100,25650,37465,376721.0,14686988.0
2008-06-05,25450,26300,25200,25800,59752,378924.0,14686988.0
2008-06-09,25300,26500,25100,26450,52429,388471.0,14686988.0
2008-06-10,26800,26800,25600,25900,34310,380393.0,14686988.0
2008-06-11,26500,26500,25500,26000,48984,381862.0,14686988.0
2008-06-12,25950,25950,25100,25850,37023,379659.0,14686988.0
2008-06-13,25600,25850,24900,25550,20568,375253.0,14686988.0
2008-06-16,25550,25750,24800,25000,24096,367175.0,14686988.0
2008-06-17,24950,25450,24000,24900,43875,365706.0,14686988.0
2008-06-18,24950,25100,24300,25100,13417,368643.0,14686988.0
2008-06-19,25050,25050,23950,25000,37111,367175.0,14686988.0
2008-06-20,25100,25100,24300,24500,13300,359831.0,14686988.0
2008-06-23,23850,26000,23750,24000,43152,352488.0,14686988.0
2008-06-24,24000,24400,23150,23500,43938,345144.0,14686988.0
2008-06-25,23250,23500,22600,23000,64458,337801.0,14686988.0
2008-06-26,22800,23300,22700,23300,18134,342207.0,14686988.0
2008-06-27,22500,24000,22500,24000,36116,352488.0,14686988.0
2008-06-30,23550,24000,23050,24000,32679,352488.0,14686988.0
2008-07-01,23800,24050,23000,23100,16823,339269.0,14686988.0
2008-07-02,23400,23400,21950,22850,33841,335598.0,14686988.0
2008-07-03,22250,22850,22000,22500,43785,330457.0,14686988.0
2008-07-04,22100,22600,21600,21600,52346,317239.0,14686988.0
2008-07-07,21450,21550,20850,21200,44006,311364.0,14686988.0
2008-07-08,21200,21900,20800,21200,27277,311364.0,14686988.0
2008-07-09,21900,21900,20900,20900,21712,306958.0,14686988.0
2008-07-10,20500,23700,20350,23700,41812,348082.0,14686988.0
2008-07-11,23150,23150,22250,22900,25995,336332.0,14686988.0
2008-07-14,23200,23200,22250,22650,13208,332660.0,14686988.0
2008-07-15,22650,22650,20950,21200,16502,311364.0,14686988.0
2008-07-16,21100,21200,20500,20900,37611,306958.0,14686988.0
2008-07-17,21300,21300,20800,20950,53637,307692.0,14686988.0
2008-07-18,21300,21300,20000,20350,19308,298880.0,14686988.0
2008-07-21,21000,21000,20200,20250,42146,297412.0,14686988.0
2008-07-22,20300,20300,19000,19600,152307,287865.0,14686988.0
2008-07-23,19850,20050,19450,19850,41623,291537.0,14686988.0
2008-07-24,19900,20000,19600,19850,99559,291537.0,14686988.0
2008-07-25,19350,19950,19350,19650,69454,288599.0,14686988.0
2008-07-28,19650,20100,19550,20000,70073,293740.0,14686988.0
2008-07-29,19800,19850,19350,19850,32236,291537.0,14686988.0
2008-07-30,20100,20100,19650,20000,22309,293740.0,14686988.0
2008-07-31,19900,20100,19700,20000,22170,293740.0,14686988.0
2008-08-01,20000,20000,19700,19850,22854,291537.0,14686988.0
2008-08-04,19900,20000,19350,19400,25110,284928.0,14686988.0
2008-08-05,19200,21300,19150,20000,252651,293740.0,14686988.0
2008-08-06,20900,21350,20100,21000,125172,308427.0,14686988.0
2008-08-07,21200,21200,20350,20500,40748,301083.0,14686988.0
2008-08-08,20200,20900,20150,20450,19214,300349.0,14686988.0
2008-08-11,20700,21050,20450,20550,26677,301818.0,14686988.0
2008-08-12,20550,20750,20200,20700,29272,304021.0,14686988.0
2008-08-13,20500,20800,20200,20450,19920,300349.0,14686988.0
2008-08-14,20450,20700,20100,20700,28319,304021.0,14686988.0
2008-08-18,20450,20650,20000,20100,53440,295208.0,14686988.0
2008-08-19,19850,20000,19450,19450,48316,285662.0,14686988.0
2008-08-20,19450,19500,18500,18950,34432,278318.0,14686988.0
2008-08-21,18700,18750,17500,18600,108105,273178.0,14686988.0
2008-08-22,18100,18400,17100,17950,62476,263631.0,14686988.0
2008-08-25,18350,18700,17650,17950,43219,263631.0,14686988.0
2008-08-26,17500,17800,15400,17550,45010,257757.0,14686988.0
2008-08-27,17350,17900,16650,17900,45960,262897.0,14686988.0
2008-08-28,17700,18000,17500,17900,11709,262897.0,14686988.0
2008-08-29,17900,18100,17600,17900,16120,262897.0,14686988.0
2008-09-01,17400,17750,16800,17350,22807,254819.0,14686988.0
2008-09-02,17500,17500,16150,16450,38938,241601.0,14686988.0
2008-09-03,15950,16350,14900,15900,200212,233523.0,14686988.0
2008-09-04,15950,16400,15450,16200,84715,237929.0,14686988.0
2008-09-05,15800,16300,15500,16200,74703,237929.0,14686988.0
2008-09-08,16600,17600,16600,16950,110124,248944.0,14686988.0
2008-09-09,17350,17450,16750,16850,66515,247476.0,14686988.0
2008-09-10,16600,17500,16450,17500,31876,257022.0,14686988.0
2008-09-11,17750,18150,17400,17800,37172,261428.0,14686988.0
2008-09-12,17850,19000,17850,19000,73550,279053.0,14686988.0
2008-09-16,17300,18050,16900,17900,41227,262897.0,14686988.0
2008-09-17,18600,19650,18200,19500,63573,286396.0,14686988.0
2008-09-18,18600,19500,18550,19100,35120,280521.0,14686988.0
2008-09-19,19750,19850,19200,19500,46637,286396.0,14686988.0
2008-09-22,19200,19650,18400,18400,63920,270241.0,14686988.0
2008-09-23,18600,18800,18350,18350,30216,269506.0,14686988.0
2008-09-24,18500,18700,18150,18250,42321,268038.0,14686988.0
2008-09-25,18200,18650,18100,18550,32685,272444.0,14686988.0
2008-09-26,18650,18800,18300,18600,23692,273178.0,14686988.0
2008-09-29,18700,19150,18550,18700,15701,274647.0,14686988.0
2008-09-30,18100,19000,17300,19000,23036,279053.0,14686988.0
2008-10-01,19050,19200,18700,18950,6847,278318.0,14686988.0
2008-10-02,18900,19150,18500,18900,25885,277584.0,14686988.0
2008-10-06,18700,18700,17950,18300,29853,268772.0,14686988.0
2008-10-07,17900,19300,17700,19300,23656,283459.0,14686988.0
2008-10-08,18400,19150,18000,18900,64019,277584.0,14686988.0
2008-10-09,18400,18900,17750,17750,34158,260694.0,14686988.0
2008-10-10,17700,17700,16350,17700,34034,259960.0,14686988.0
2008-10-13,17500,20300,17500,17750,147786,260694.0,14686988.0
2008-10-14,18400,18700,17800,17900,73756,262897.0,14686988.0
2008-10-15,17950,18150,17700,17800,32234,261428.0,14686988.0
2008-10-16,16700,17000,16100,16800,56739,246741.0,14686988.0
2008-10-17,17000,17000,16000,17000,37779,249679.0,14686988.0
2008-10-20,17000,17250,16100,16600,44609,243804.0,14686988.0
2008-10-21,16750,17000,16400,16500,16566,242335.0,14686988.0
2008-10-22,16200,16650,14700,15900,32102,233523.0,14686988.0
2008-10-23,15200,15400,13550,13800,118722,202680.0,14686988.0
2008-10-24,13100,13600,11750,13500,102670,198274.0,14686988.0
2008-10-27,12500,13300,12000,12000,24621,176244.0,14686988.0
2008-10-28,10500,13250,10200,13100,86659,192400.0,14686988.0
2008-10-29,13500,14300,11150,12000,43562,176244.0,14686988.0
2008-10-30,13400,13800,12600,13600,52834,199743.0,14686988.0
2008-10-31,13800,13900,12800,13450,47404,197540.0,14686988.0
2008-11-03,13600,14200,13500,14050,34734,206352.0,14686988.0
2008-11-04,14300,14400,13500,14250,71006,209290.0,14686988.0
2008-11-05,14500,15150,14100,14400,116692,211493.0,14686988.0
2008-11-06,13500,13600,12350,13350,41402,196071.0,14686988.0
2008-11-07,12400,14150,12100,13300,102575,195337.0,14686988.0
2008-11-10,13900,13900,13300,13450,44480,197540.0,14686988.0
2008-11-11,13500,13850,12850,13100,55096,192400.0,14686988.0
2008-11-12,12500,13250,12500,12850,26920,188728.0,14686988.0
2008-11-13,12350,12350,11500,11750,40154,172572.0,14686988.0
2008-11-14,12300,12400,11650,11700,27045,171838.0,14686988.0
2008-11-17,11600,12000,11350,11800,30802,173306.0,14686988.0
2008-11-18,11550,11950,11050,11050,43137,162291.0,14686988.0
2008-11-19,11200,11200,9400,9400,356675,138058.0,14686988.0
2008-11-20,8170,8400,7990,7990,492862,117349.0,14686988.0
2008-11-21,7500,8820,7300,8650,274709,127042.0,14686988.0
2008-11-24,8650,8800,7950,8010,142822,117643.0,14686988.0
