에스엔유(080000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-11-13,9709,10040,9453,10041,233074,216595.0,20433470.0
2013-11-14,10135,10372,9898,10372,232254,223746.0,20433470.0
2013-11-15,10324,10514,10135,10230,145017,220681.0,20433470.0
2013-11-18,10135,10466,9946,10088,222653,217616.0,20433470.0
2013-11-19,9946,10135,9519,9662,327762,208421.0,20433470.0
2013-11-20,9661,10088,9661,9993,169236,215573.0,20433470.0
2013-11-21,9993,10088,9756,9851,104427,212508.0,20433470.0
2013-11-22,10040,10609,9993,10562,373590,227833.0,20433470.0
2013-11-25,10609,10798,10372,10656,229451,229877.0,20433470.0
2013-11-26,10561,10845,10466,10704,231704,230898.0,20433470.0
2013-11-27,10798,11035,10703,10799,494111,232942.0,20433470.0
2013-11-28,10893,10987,10609,10751,152633,231920.0,20433470.0
2013-11-29,10845,11082,10751,10988,193597,237028.0,20433470.0
2013-12-02,11082,11224,10893,10893,221372,234985.0,20433470.0
2013-12-03,10987,11082,10656,11083,284937,239072.0,20433470.0
2013-12-04,10845,11082,10372,10704,293117,230898.0,20433470.0
2013-12-05,10798,10798,10419,10799,138994,232942.0,20433470.0
2013-12-06,10703,11130,10656,10656,230995,229877.0,20433470.0
2013-12-09,10656,10893,10466,10846,178955,233963.0,20433470.0
2013-12-10,10893,10940,10561,10562,165869,227833.0,20433470.0
2013-12-11,10466,10845,10466,10656,157424,229877.0,20433470.0
2013-12-12,10609,10845,10561,10609,100289,228855.0,20433470.0
2013-12-13,10656,10751,10182,10420,200708,224768.0,20433470.0
2013-12-16,10277,10466,9993,9993,149819,215573.0,20433470.0
2013-12-17,10135,10324,9993,10135,113277,218638.0,20433470.0
2013-12-18,10040,10230,9993,10183,47681,219660.0,20433470.0
2013-12-19,10277,10561,10230,10372,134159,223746.0,20433470.0
2013-12-20,10324,10561,10324,10562,88134,227833.0,20433470.0
2013-12-23,11082,11130,10088,10088,668759,217616.0,20433470.0
2013-12-24,10135,10561,9803,10514,253368,226812.0,20433470.0
2013-12-26,10609,10609,10182,10230,157197,220681.0,20433470.0
2013-12-27,9946,10419,9946,10135,133461,218638.0,20433470.0
2013-12-30,10230,10419,10135,10325,169267,222725.0,20433470.0
2014-01-02,10324,10324,9803,9851,215324,212508.0,20433470.0
2014-01-03,9851,9898,9453,9757,204551,210465.0,20433470.0
2014-01-06,9756,10040,9567,9899,124275,213530.0,20433470.0
2014-01-07,9898,9946,9709,9757,108813,210465.0,20433470.0
2014-01-08,9803,9851,9406,9453,301811,203926.0,20433470.0
2014-01-09,9453,9472,9055,9207,314907,198613.0,20433470.0
2014-01-10,9282,9614,9264,9453,179724,203926.0,20433470.0
2014-01-13,9453,9462,9226,9226,142756,199022.0,20433470.0
2014-01-14,9216,9320,9084,9169,176238,197796.0,20433470.0
2014-01-15,9188,9264,8875,9122,230007,196774.0,20433470.0
2014-01-16,9169,9188,8989,9027,98260,194731.0,20433470.0
2014-01-17,9027,9226,8951,8999,145067,194118.0,20433470.0
2014-01-20,8875,9197,8581,9160,225313,197592.0,20433470.0
2014-01-21,9226,9226,8932,8999,112058,194118.0,20433470.0
2014-01-22,9084,9084,8818,8914,119884,192279.0,20433470.0
2014-01-23,8913,9140,8913,8951,204400,193096.0,20433470.0
2014-01-24,8960,8970,8487,8648,296021,186558.0,20433470.0
2014-01-27,8402,8439,7956,7957,341867,171641.0,20433470.0
2014-01-28,7909,8250,7843,8194,295399,176750.0,20433470.0
2014-01-29,8193,8383,8042,8203,166905,176954.0,20433470.0
2014-02-03,8117,8184,7899,7900,118134,170415.0,20433470.0
2014-02-04,7748,7767,7615,7767,199238,167554.0,20433470.0
2014-02-05,7824,7937,7615,7616,154544,164285.0,20433470.0
2014-02-06,7701,7814,7568,7654,272046,165102.0,20433470.0
2014-02-07,7663,7966,7663,7966,234616,171845.0,20433470.0
2014-02-10,8136,8136,7814,7853,209956,169393.0,20433470.0
2014-02-11,7947,8184,7890,7900,287467,170415.0,20433470.0
2014-02-12,7966,7975,7672,7739,180815,166941.0,20433470.0
2014-02-13,7767,7843,7596,7663,165670,165307.0,20433470.0
2014-02-14,7682,7720,7293,7388,516873,159381.0,20433470.0
2014-02-17,7483,7644,7388,7436,257844,160403.0,20433470.0
2014-02-18,7454,7615,7378,7388,188946,159381.0,20433470.0
2014-02-19,7388,7492,7322,7398,140512,159585.0,20433470.0
2014-02-20,7445,7454,7000,7000,402550,151003.0,20433470.0
2014-02-21,7028,7397,7028,7398,257401,159585.0,20433470.0
2014-02-24,7388,7521,7199,7294,209353,157338.0,20433470.0
2014-02-25,7341,7378,7236,7246,118907,156316.0,20433470.0
2014-02-26,7227,7350,7037,7313,191874,157746.0,20433470.0
2014-02-27,7322,7483,7255,7313,218625,157746.0,20433470.0
2014-02-28,7303,7350,7142,7161,130736,154477.0,20433470.0
2014-03-03,7104,7227,6962,7171,181449,154681.0,20433470.0
2014-03-04,7056,7331,7056,7332,173113,158155.0,20433470.0
2014-03-05,7360,7388,7236,7313,129563,157746.0,20433470.0
2014-03-06,7397,7757,7246,7606,685549,164081.0,20433470.0
2014-03-07,7672,7701,7558,7654,204307,165102.0,20433470.0
2014-03-10,7767,7767,7521,7616,264054,164285.0,20433470.0
2014-03-11,7596,7691,7530,7578,170083,163468.0,20433470.0
2014-03-12,7577,7577,7341,7341,226264,158359.0,20433470.0
2014-03-13,7331,7464,7151,7464,249904,161016.0,20433470.0
2014-03-14,7255,7378,7246,7284,149911,157133.0,20433470.0
2014-03-17,7303,7388,7104,7123,166357,153660.0,20433470.0
2014-03-18,7170,7331,7132,7275,99535,156929.0,20433470.0
2014-03-19,7293,7341,7208,7227,67804,155907.0,20433470.0
2014-03-20,7217,7236,7142,7218,73649,155703.0,20433470.0
2014-03-21,7246,7558,7246,7502,200535,161833.0,20433470.0
2014-03-24,7511,7530,7388,7426,110139,160198.0,20433470.0
2014-03-25,7388,7483,7236,7237,157410,156112.0,20433470.0
2014-03-26,7293,7397,7236,7398,129303,159585.0,20433470.0
2014-03-27,7416,7596,7331,7436,251665,160403.0,20433470.0
2014-03-28,7483,7738,7388,7692,399706,165920.0,20433470.0
2014-03-31,7691,7852,7596,7606,266893,164081.0,20433470.0
2014-04-01,7710,7890,7596,7881,326091,170006.0,20433470.0
2014-04-02,7956,8023,7843,7938,292055,171232.0,20433470.0
2014-04-03,7937,7985,7786,7786,171459,167963.0,20433470.0
2014-04-04,7729,7899,7625,7872,196621,169802.0,20433470.0
2014-04-07,7786,7871,7710,7739,103124,166941.0,20433470.0
2014-04-08,7738,7738,7577,7729,159253,166737.0,20433470.0
2014-04-09,7748,7748,7558,7568,138844,163263.0,20433470.0
2014-04-10,7644,7909,7558,7862,302851,169598.0,20433470.0
2014-04-11,7748,8155,7738,8014,569374,172867.0,20433470.0
2014-04-14,7975,8108,7899,7985,199091,172254.0,20433470.0
2014-04-15,7985,8032,7729,7786,225185,167963.0,20433470.0
2014-04-16,7862,7947,7729,7786,184951,167963.0,20433470.0
2014-04-17,7852,8013,7738,7976,227524,172050.0,20433470.0
2014-04-18,8079,8146,7975,7995,366329,172458.0,20433470.0
2014-04-21,8051,8051,7814,7824,154356,168780.0,20433470.0
2014-04-22,7862,7966,7795,7834,134750,168985.0,20433470.0
2014-04-23,7918,7928,7606,7606,288605,164081.0,20433470.0
2014-04-24,7596,7701,7341,7445,198427,160607.0,20433470.0
2014-04-25,7341,7521,7303,7351,126096,158564.0,20433470.0
2014-04-28,7312,7511,7312,7388,104398,159381.0,20433470.0
2014-04-29,7388,7530,7378,7398,83889,159585.0,20433470.0
2014-04-30,7473,7521,7341,7370,61177,158972.0,20433470.0
2014-05-02,7369,7502,7360,7398,79278,159585.0,20433470.0
2014-05-07,7388,7454,7104,7161,111711,154477.0,20433470.0
2014-05-08,7180,7246,6905,7019,159393,151412.0,20433470.0
2014-05-09,6962,7047,6829,6877,147612,148347.0,20433470.0
2014-05-12,6924,7009,6734,6735,151996,145282.0,20433470.0
2014-05-13,6696,6706,6355,6678,459726,144056.0,20433470.0
2014-05-14,6706,6801,6668,6725,146178,145078.0,20433470.0
2014-05-15,6706,6744,6535,6574,120543,141808.0,20433470.0
2014-05-16,6573,6621,6251,6280,276116,135474.0,20433470.0
2014-05-19,6393,6507,6308,6309,188628,136087.0,20433470.0
2014-05-20,6261,6384,6166,6271,93088,135270.0,20433470.0
2014-05-21,6223,6403,6223,6290,65085,135678.0,20433470.0
2014-05-22,6308,6393,6289,6309,44067,136087.0,20433470.0
2014-05-23,6289,6526,6289,6517,84451,140582.0,20433470.0
2014-05-26,6450,6535,6308,6309,81737,136087.0,20433470.0
2014-05-27,6346,6412,6204,6280,66724,135474.0,20433470.0
2014-05-28,6299,6384,6119,6157,103747,132818.0,20433470.0
2014-05-29,6176,6318,6062,6167,75301,133022.0,20433470.0
2014-05-30,6119,6194,5778,5854,263872,126279.0,20433470.0
2014-06-02,5778,5872,5446,5589,303387,120557.0,20433470.0
2014-06-03,5588,5740,5588,5636,116839,121579.0,20433470.0
2014-06-05,5569,5749,5569,5598,65751,120762.0,20433470.0
2014-06-09,5645,5759,5569,5627,92777,121375.0,20433470.0
2014-06-10,5645,5967,5645,5911,98571,127505.0,20433470.0
2014-06-11,5967,6071,5778,5920,108756,127709.0,20433470.0
2014-06-12,5977,6005,5853,5977,42252,128935.0,20433470.0
2014-06-13,5929,6024,5882,5996,36005,129344.0,20433470.0
2014-06-16,6109,6138,5853,5920,43960,127709.0,20433470.0
2014-06-17,5863,5967,5834,5930,56601,127914.0,20433470.0
2014-06-18,5929,5967,5825,5873,37360,126688.0,20433470.0
2014-06-19,5863,5958,5711,5750,63981,124031.0,20433470.0
2014-06-20,5692,5749,5617,5683,54119,122601.0,20433470.0
2014-06-23,5749,5749,5399,5522,112622,119127.0,20433470.0
2014-06-24,5408,5484,5323,5399,72079,116471.0,20433470.0
2014-06-25,5323,5664,5276,5522,98272,119127.0,20433470.0
2014-06-26,5655,5664,5503,5532,41480,119331.0,20433470.0
2014-06-27,5503,5636,5503,5503,37407,118718.0,20433470.0
2014-06-30,5465,5740,5465,5598,87212,120762.0,20433470.0
2014-07-01,5560,5863,5560,5788,102829,124849.0,20433470.0
2014-07-02,5853,6052,5787,5996,141745,129344.0,20433470.0
2014-07-03,6071,6469,6062,6337,296392,136700.0,20433470.0
2014-07-04,6441,6460,6337,6403,111604,138130.0,20433470.0
2014-07-07,6374,6431,6071,6375,64244,137517.0,20433470.0
2014-07-08,6346,6659,6251,6659,169029,143647.0,20433470.0
2014-07-09,6630,6715,6573,6602,102425,142421.0,20433470.0
2014-07-10,6573,6649,6393,6441,92391,138948.0,20433470.0
2014-07-11,6422,6422,6261,6271,67802,135270.0,20433470.0
2014-07-14,6280,6384,6261,6299,45104,135883.0,20433470.0
2014-07-15,6270,6308,6071,6119,101672,132000.0,20433470.0
2014-07-16,6157,6261,6090,6110,67751,131796.0,20433470.0
2014-07-17,6166,6469,6166,6470,103150,139561.0,20433470.0
2014-07-18,6460,6649,6374,6536,136670,140991.0,20433470.0
2014-07-21,6583,6611,6393,6413,62071,138335.0,20433470.0
2014-07-22,6450,6498,6327,6394,54316,137926.0,20433470.0
2014-07-23,6393,6545,6355,6545,101467,141195.0,20433470.0
2014-07-24,6592,6592,6355,6356,63539,137109.0,20433470.0
2014-07-25,6318,6412,6261,6384,68151,137722.0,20433470.0
2014-07-28,6450,6479,6166,6185,50261,133431.0,20433470.0
2014-07-29,6119,6213,6043,6043,87175,130366.0,20433470.0
2014-07-30,5996,6166,5996,6024,47649,129957.0,20433470.0
2014-07-31,6119,6119,5730,5882,91226,126892.0,20433470.0
2014-08-01,5692,5958,5692,5873,47561,126688.0,20433470.0
2014-08-04,5834,6176,5834,6129,60719,132205.0,20433470.0
2014-08-05,6176,6176,5872,6072,51836,130979.0,20433470.0
2014-08-06,6100,6138,5778,5797,88512,125053.0,20433470.0
2014-08-07,5778,5863,5711,5788,71279,124849.0,20433470.0
2014-08-08,5853,5891,5711,5844,53430,126075.0,20433470.0
2014-08-11,5853,5977,5853,5949,43342,128322.0,20433470.0
2014-08-12,5920,6014,5730,5778,108967,124644.0,20433470.0
2014-08-13,5825,5853,5711,5759,50725,124235.0,20433470.0
2014-08-14,5759,5872,5721,5759,59348,124235.0,20433470.0
2014-08-18,5721,5834,5702,5759,57444,124235.0,20433470.0
2014-08-19,5768,5977,5768,5949,86135,128322.0,20433470.0
2014-08-20,5967,6033,5853,5863,48488,126483.0,20433470.0
2014-08-21,5967,5967,5797,5844,54661,126075.0,20433470.0
2014-08-22,5844,5939,5768,5797,67548,125053.0,20433470.0
2014-08-25,5834,5891,5759,5769,62199,124440.0,20433470.0
2014-08-26,5740,5787,5626,5731,109553,123622.0,20433470.0
2014-08-27,5692,5787,5626,5646,91550,121783.0,20433470.0
2014-08-28,5636,5730,5531,5551,105085,119740.0,20433470.0
2014-08-29,5522,5816,5512,5778,111445,124644.0,20433470.0
2014-09-01,5730,5825,5683,5759,65411,124235.0,20433470.0
2014-09-02,5759,5759,5683,5693,32377,122805.0,20433470.0
2014-09-03,5749,5749,5645,5664,53830,122192.0,20433470.0
2014-09-04,5740,5749,5626,5655,61046,121988.0,20433470.0
2014-09-05,5655,5721,5493,5579,67561,120353.0,20433470.0
2014-09-11,5579,5683,5569,5636,43109,121579.0,20433470.0
2014-09-12,5730,5787,5645,5712,53964,123214.0,20433470.0
2014-09-15,5702,5740,5588,5589,53815,120557.0,20433470.0
2014-09-16,5550,5655,5550,5570,29447,120149.0,20433470.0
2014-09-17,5598,5730,5560,5617,48297,121170.0,20433470.0
2014-09-18,5607,5844,5607,5788,92357,124849.0,20433470.0
2014-09-19,5816,5816,5655,5702,72309,123009.0,20433470.0
2014-09-22,5664,5702,5588,5627,63798,121375.0,20433470.0
2014-09-23,5541,5655,5456,5485,83098,118310.0,20433470.0
2014-09-24,5437,5560,5437,5532,65337,119331.0,20433470.0
2014-09-25,5617,5617,5465,5466,73567,117901.0,20433470.0
2014-09-26,5370,5427,5304,5305,88643,114427.0,20433470.0
2014-09-29,5276,5389,4849,4992,148761,107684.0,20433470.0
2014-09-30,4991,5020,4684,4784,162434,103189.0,20433470.0
2014-10-01,4693,4783,4428,4428,218102,95526.0,20433470.0
2014-10-02,4314,4546,4281,4395,122173,94811.0,20433470.0
2014-10-06,4404,4499,4276,4338,82381,93585.0,20433470.0
2014-10-07,4290,4579,4290,4570,115983,98591.0,20433470.0
2014-10-08,4504,4698,4499,4613,77837,99511.0,20433470.0
2014-10-10,4613,4736,4556,4689,60339,101146.0,20433470.0
2014-10-13,4641,4736,4366,4466,73273,96344.0,20433470.0
2014-10-14,4461,4551,4461,4547,53529,98081.0,20433470.0
2014-10-15,4613,4622,4418,4547,42931,98081.0,20433470.0
2014-10-16,4461,4551,4395,4518,33815,97468.0,20433470.0
2014-10-17,4584,4584,4499,4518,32870,97468.0,20433470.0
2014-10-20,4518,4594,4518,4575,40140,98694.0,20433470.0
2014-10-21,4537,4632,4442,4471,32719,96446.0,20433470.0
2014-10-22,4480,4551,4480,4514,37155,97365.0,20433470.0
2014-10-23,4485,4546,4466,4485,39949,96752.0,20433470.0
2014-10-24,4485,4603,4485,4556,62189,98285.0,20433470.0
2014-10-27,4575,4627,4527,4604,21746,99307.0,20433470.0
2014-10-28,4603,5171,4603,5020,266391,108297.0,20433470.0
2014-10-29,5020,5115,4991,5068,75342,109319.0,20433470.0
2014-10-30,5115,5134,4973,5058,38536,109115.0,20433470.0
2014-10-31,5115,5257,4954,4982,54114,107480.0,20433470.0
2014-11-03,5086,5579,5086,5560,273225,119944.0,20433470.0
2014-11-04,5531,5768,5465,5579,201168,120353.0,20433470.0
2014-11-05,5361,5579,5314,5380,114023,116062.0,20433470.0
2014-11-06,5323,5456,5077,5115,120235,110341.0,20433470.0
2014-11-07,5115,5285,5096,5210,69299,112384.0,20433470.0
2014-11-10,5228,5361,5190,5219,63632,112588.0,20433470.0
2014-11-11,5219,5361,5162,5314,39973,114632.0,20433470.0
2014-11-12,5266,5380,5238,5305,50819,114427.0,20433470.0
2014-11-13,4925,5446,4925,5361,179920,115653.0,20433470.0
2014-11-14,5342,5408,5209,5342,52474,115245.0,20433470.0
2014-11-17,5238,5399,5238,5314,53039,114632.0,20433470.0
2014-11-18,5228,5342,5181,5191,67369,111975.0,20433470.0
2014-11-19,5134,5228,4982,5115,52003,110341.0,20433470.0
2014-11-20,5115,5209,5029,5039,21999,108706.0,20433470.0
2014-11-21,5058,5115,4973,5068,27772,109319.0,20433470.0
2014-11-24,4982,5096,4982,4992,51024,107684.0,20433470.0
2014-11-25,4963,5086,4963,5077,29604,109523.0,20433470.0
2014-11-26,5115,5181,5096,5134,27104,110749.0,20433470.0
2014-11-27,5096,5228,5058,5125,24596,110545.0,20433470.0
2014-11-28,5124,5219,5048,5049,18691,108910.0,20433470.0
2014-12-01,5001,5190,4811,4812,31286,103802.0,20433470.0
2014-12-02,4878,5077,4579,4736,95809,102167.0,20433470.0
2014-12-03,4736,4783,4613,4689,31440,101146.0,20433470.0
2014-12-04,4641,4707,4466,4480,103369,96650.0,20433470.0
2014-12-05,4494,4627,4494,4627,40213,99818.0,20433470.0
2014-12-08,4745,4802,4660,4765,48184,102780.0,20433470.0
2014-12-09,4731,4811,4712,4731,34269,102065.0,20433470.0
2014-12-10,4755,4755,4613,4627,34022,99818.0,20433470.0
2014-12-11,4627,4641,4257,4319,216996,93177.0,20433470.0
2014-12-12,4333,4362,4073,4130,169349,89090.0,20433470.0
2014-12-15,3945,4167,3907,4068,90401,87762.0,20433470.0
2014-12-16,4068,4129,4025,4092,63177,88273.0,20433470.0
2014-12-17,4063,4101,3788,3798,228500,81938.0,20433470.0
2014-12-18,3798,3973,3751,3798,59221,81938.0,20433470.0
2014-12-19,3907,3921,3822,3907,47036,84288.0,20433470.0
2014-12-22,3940,3940,3855,3869,44518,83471.0,20433470.0
2014-12-23,3907,4054,3860,4016,93560,86638.0,20433470.0
2014-12-24,4044,4044,3926,4002,45439,86331.0,20433470.0
2014-12-26,4073,4096,4002,4016,52606,86638.0,20433470.0
2014-12-29,3997,4163,3997,4139,68893,89294.0,20433470.0
2014-12-30,4196,4376,4139,4338,63720,93585.0,20433470.0
2015-01-02,4343,4442,4309,4428,49531,95526.0,20433470.0
2015-01-05,4380,4480,4276,4277,57046,92257.0,20433470.0
2015-01-06,4229,4385,4167,4334,60051,93483.0,20433470.0
2015-01-07,4286,4380,4219,4315,52495,93074.0,20433470.0
2015-01-08,4324,4404,4324,4381,37939,94505.0,20433470.0
2015-01-09,4343,4404,4343,4381,25093,94505.0,20433470.0
2015-01-12,4437,4437,4305,4376,45483,94403.0,20433470.0
2015-01-13,4376,4376,4163,4163,78098,89805.0,20433470.0
2015-01-14,4205,4257,4144,4210,50791,90827.0,20433470.0
2015-01-15,4167,4224,4030,4073,63988,87864.0,20433470.0
2015-01-16,4025,4087,3945,3988,43948,86025.0,20433470.0
2015-01-19,3959,4002,3907,3907,55711,84288.0,20433470.0
2015-01-20,3893,4035,3836,3917,57797,84492.0,20433470.0
2015-01-21,3912,4148,3912,3978,66179,85821.0,20433470.0
2015-01-22,4016,4058,3959,3983,48991,85923.0,20433470.0
2015-01-23,3987,4073,3987,4073,47611,87864.0,20433470.0
2015-01-26,4077,4139,4058,4116,29460,88783.0,20433470.0
2015-01-27,4115,4153,4011,4035,44206,87047.0,20433470.0
2015-01-28,4073,4120,4025,4092,40608,88273.0,20433470.0
2015-01-29,4111,4115,3997,4021,41480,86740.0,20433470.0
2015-01-30,3978,4030,3916,3917,65337,84492.0,20433470.0
2015-02-02,3888,3987,3888,3931,47475,84799.0,20433470.0
2015-02-03,3983,3983,3883,3884,51068,83777.0,20433470.0
2015-02-04,3945,3945,3836,3874,90713,83573.0,20433470.0
2015-02-05,3864,3897,3803,3817,104302,82347.0,20433470.0
2015-02-06,3803,4035,3798,4035,116277,87047.0,20433470.0
2015-02-09,4167,4177,4092,4120,144382,88886.0,20433470.0
2015-02-10,4073,4111,3987,4049,71463,87353.0,20433470.0
2015-02-11,4049,4125,3931,3969,62500,85616.0,20433470.0
2015-02-12,3997,4111,3949,4111,87846,88681.0,20433470.0
2015-02-13,4129,4328,4111,4220,146197,91031.0,20433470.0
2015-02-16,4219,4347,4134,4267,90267,92053.0,20433470.0
2015-02-17,4300,4314,4201,4201,46178,90622.0,20433470.0
2015-02-23,4253,4560,4215,4518,180020,97468.0,20433470.0
2015-02-24,4518,4560,4452,4523,83478,97570.0,20433470.0
2015-02-25,4537,4684,4537,4580,126120,98796.0,20433470.0
2015-02-26,4579,4622,4489,4580,56185,98796.0,20433470.0
2015-02-27,4641,4783,4613,4727,129343,101963.0,20433470.0
2015-03-02,4736,5029,4736,5020,244096,108297.0,20433470.0
2015-03-03,5039,5143,4925,5020,125126,108297.0,20433470.0
2015-03-04,5067,5067,4916,4992,84844,107684.0,20433470.0
2015-03-05,4991,5105,4991,5001,61046,107889.0,20433470.0
2015-03-06,4935,5096,4897,4973,50819,107276.0,20433470.0
2015-03-09,4973,4973,4736,4765,107023,102780.0,20433470.0
2015-03-10,4745,4868,4560,4793,89790,103393.0,20433470.0
2015-03-11,4755,4887,4655,4878,82803,105232.0,20433470.0
2015-03-12,4935,5162,4935,5125,165338,110545.0,20433470.0
2015-03-13,5181,5351,5086,5248,149071,113201.0,20433470.0
2015-03-16,5238,5314,5162,5238,85767,112997.0,20433470.0
2015-03-17,5351,5351,5096,5153,97032,111158.0,20433470.0
2015-03-18,5257,5257,4991,4992,93126,107684.0,20433470.0
2015-03-19,4973,5171,4973,5125,42189,110545.0,20433470.0
2015-03-20,5039,5228,4982,5115,79931,110341.0,20433470.0
2015-03-23,5115,5238,5048,5181,126452,111771.0,20433470.0
2015-03-24,5181,5200,4878,4897,129412,105641.0,20433470.0
2015-03-25,4925,4973,4811,4821,100298,104006.0,20433470.0
2015-03-26,4811,4821,4613,4656,129106,100431.0,20433470.0
2015-03-27,4717,4830,4594,4665,71636,100635.0,20433470.0
2015-03-30,4783,4783,4603,4708,73964,101554.0,20433470.0
2015-03-31,4721,4721,4546,4575,90848,98694.0,20433470.0
2015-04-01,4570,4575,4300,4419,118610,95322.0,20433470.0
2015-04-02,4404,4404,4215,4263,154977,91951.0,20433470.0
2015-04-03,4262,4352,4172,4315,97812,93074.0,20433470.0
2015-04-06,4248,4395,4248,4395,100327,94811.0,20433470.0
2015-04-07,4461,4461,4324,4386,54892,94607.0,20433470.0
2015-04-08,4395,4418,4352,4390,38814,94709.0,20433470.0
2015-04-09,4362,4414,4352,4395,79343,94811.0,20433470.0
2015-04-10,4376,4579,4376,4547,141169,98081.0,20433470.0
2015-04-13,4546,4546,4452,4537,46636,97876.0,20433470.0
2015-04-14,4494,4542,4404,4509,104568,97263.0,20433470.0
2015-04-15,4518,4518,4423,4471,93543,96446.0,20433470.0
2015-04-16,4470,4532,4418,4461,67841,96242.0,20433470.0
2015-04-17,4508,4508,4333,4357,105775,93994.0,20433470.0
2015-04-20,4305,4380,4300,4362,61957,94096.0,20433470.0
2015-04-21,4376,4404,4205,4220,228198,91031.0,20433470.0
2015-04-22,4215,4281,3968,4040,203634,87149.0,20433470.0
2015-04-23,4063,4167,3983,4092,103030,88273.0,20433470.0
2015-04-24,4229,4243,4125,4163,85190,89805.0,20433470.0
2015-04-27,4167,4362,4163,4310,104291,92972.0,20433470.0
2015-04-28,4309,4338,4167,4177,67923,90112.0,20433470.0
