동일금속(109860),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-02-07,9000,9010,8830,8990,2038,62930.0,7000000.0
2018-02-08,8850,9020,8710,8790,5590,61530.0,7000000.0
2018-02-09,8790,9720,8700,9220,155518,64540.0,7000000.0
2018-02-12,9420,9420,8860,8860,5648,62020.0,7000000.0
2018-02-13,8900,8990,8500,8750,8071,61250.0,7000000.0
2018-02-14,8580,8750,8450,8560,8396,59920.0,7000000.0
2018-02-19,8560,8930,8560,8890,5742,62230.0,7000000.0
2018-02-20,8830,8850,8720,8840,4077,61880.0,7000000.0
2018-02-21,8930,9160,8910,9030,16004,63210.0,7000000.0
2018-02-22,9030,9200,8920,9000,15895,63000.0,7000000.0
2018-02-23,9000,9090,8930,8940,15984,62580.0,7000000.0
2018-02-26,8870,9120,8840,9010,3785,63070.0,7000000.0
2018-02-27,9010,9020,8580,9010,2903,63070.0,7000000.0
2018-02-28,9010,9010,8800,8800,1210,61600.0,7000000.0
2018-03-02,8800,8840,8590,8800,2189,61600.0,7000000.0
2018-03-05,8800,8890,8600,8720,1152,61040.0,7000000.0
2018-03-06,8710,8720,8470,8520,4323,59640.0,7000000.0
2018-03-07,8520,8800,8510,8790,12835,61530.0,7000000.0
2018-03-08,8790,8790,8330,8400,39772,58800.0,7000000.0
2018-03-09,8400,8700,8400,8520,63348,59640.0,7000000.0
2018-03-12,8520,8900,8520,8610,54373,60270.0,7000000.0
2018-03-13,8720,8800,8570,8800,24554,61600.0,7000000.0
2018-03-14,8800,8800,8600,8660,12387,60620.0,7000000.0
2018-03-15,8660,8800,8530,8700,1273,60900.0,7000000.0
2018-03-16,8520,8830,8520,8670,3600,60690.0,7000000.0
2018-03-19,8670,8800,8420,8600,7477,60200.0,7000000.0
2018-03-20,8600,8690,8390,8540,12654,59780.0,7000000.0
2018-03-21,8540,8590,8450,8520,5527,59640.0,7000000.0
2018-03-22,8520,8610,8460,8590,4376,60130.0,7000000.0
2018-03-23,8590,8590,8110,8350,10096,58450.0,7000000.0
2018-03-26,8350,8350,8160,8270,5572,57890.0,7000000.0
2018-03-27,8030,8270,8030,8160,40579,57120.0,7000000.0
2018-03-28,8160,8160,8020,8100,7710,56700.0,7000000.0
2018-03-29,8100,8190,8100,8150,1859,57050.0,7000000.0
2018-03-30,8150,8670,8080,8660,2485,60620.0,7000000.0
2018-04-02,8600,8790,8500,8500,9250,59500.0,7000000.0
2018-04-03,8500,8500,8300,8320,3327,58240.0,7000000.0
2018-04-04,8260,8430,8150,8200,11767,57400.0,7000000.0
2018-04-05,8200,8560,8200,8460,1574,59220.0,7000000.0
2018-04-06,8460,8560,8300,8560,3262,59920.0,7000000.0
2018-04-09,8560,8560,8420,8520,4415,59640.0,7000000.0
2018-04-10,8400,8550,8370,8400,1464,58800.0,7000000.0
2018-04-11,8550,8550,8300,8500,5756,59500.0,7000000.0
2018-04-12,8500,8560,8390,8530,2958,59710.0,7000000.0
2018-04-13,8420,8790,8420,8710,5434,60970.0,7000000.0
2018-04-16,8710,8790,8620,8670,10280,60690.0,7000000.0
2018-04-17,8820,8990,8800,8880,12013,62160.0,7000000.0
2018-04-18,8800,9280,8800,9260,19575,64820.0,7000000.0
2018-04-19,9260,9390,9020,9390,10156,65730.0,7000000.0
2018-04-20,9420,9420,9160,9210,5343,64470.0,7000000.0
2018-04-23,9430,10300,9210,9780,111516,68460.0,7000000.0
2018-04-24,9780,9820,9260,9440,18287,66080.0,7000000.0
2018-04-25,9400,9400,9100,9120,15162,63840.0,7000000.0
2018-04-26,9120,9290,8910,9220,3547,64540.0,7000000.0
2018-04-27,9220,9320,9110,9200,3017,64400.0,7000000.0
2018-04-30,9330,9500,9120,9350,14932,65450.0,7000000.0
2018-05-02,9410,9800,9270,9600,15787,67200.0,7000000.0
2018-05-03,9730,10050,9710,9940,80317,69580.0,7000000.0
2018-05-04,9990,9990,9650,9810,17581,68670.0,7000000.0
2018-05-08,9770,9850,9420,9690,26869,67830.0,7000000.0
2018-05-09,9710,9950,9710,9770,27148,68390.0,7000000.0
2018-05-10,9800,10150,9770,10000,23285,70000.0,7000000.0
2018-05-11,10000,10050,9840,9920,21435,69440.0,7000000.0
2018-05-14,9940,10900,9940,10900,217044,76300.0,7000000.0
2018-05-15,10800,12750,10350,10600,921666,74200.0,7000000.0
2018-05-16,9800,11100,9640,10750,327836,75250.0,7000000.0
2018-05-17,10950,11950,10600,10900,379600,76300.0,7000000.0
2018-05-18,11050,11100,10550,10800,117131,75600.0,7000000.0
2018-05-21,10650,10800,10050,10700,174941,74900.0,7000000.0
2018-05-23,10300,11300,10300,11300,278659,79100.0,7000000.0
2018-05-24,11300,11300,10350,10750,217048,75250.0,7000000.0
2018-05-25,9510,10150,9500,9600,139064,67200.0,7000000.0
2018-05-28,10800,11400,10350,10850,284939,75950.0,7000000.0
2018-05-29,10700,10800,9970,10450,236939,73150.0,7000000.0
2018-05-30,10450,12000,10450,11250,834473,78750.0,7000000.0
2018-05-31,11150,11350,10750,11200,183981,78400.0,7000000.0
2018-06-01,11250,11300,10400,10750,145973,75250.0,7000000.0
2018-06-04,11400,12150,11100,11700,529474,81900.0,7000000.0
2018-06-05,11500,12000,11200,12000,188687,84000.0,7000000.0
2018-06-07,11850,12200,11350,11450,162921,80150.0,7000000.0
2018-06-08,11550,11600,11050,11400,138651,79800.0,7000000.0
2018-06-11,11350,12150,11200,11900,330605,83300.0,7000000.0
2018-06-12,11800,11800,10850,11000,210117,77000.0,7000000.0
2018-06-14,10400,10900,10350,10500,161830,73500.0,7000000.0
2018-06-15,10750,11050,10450,11000,142235,77000.0,7000000.0
2018-06-18,10950,11650,10900,11500,390895,80500.0,7000000.0
2018-06-19,11500,11650,10450,10500,233312,73500.0,7000000.0
2018-06-20,10500,10750,10250,10500,71416,73500.0,7000000.0
2018-06-21,10500,10800,10300,10450,55673,73150.0,7000000.0
2018-06-22,10500,10550,9920,9960,179386,69720.0,7000000.0
2018-06-25,9960,10500,9910,10250,87288,71750.0,7000000.0
2018-06-26,10250,10250,9670,9670,78274,67690.0,7000000.0
2018-06-27,9680,9800,9250,9420,89733,65940.0,7000000.0
2018-06-28,9480,10150,9400,9740,123008,68180.0,7000000.0
2018-06-29,9740,10100,9600,9870,44557,69090.0,7000000.0
2018-07-02,9990,9990,9240,9240,40518,64680.0,7000000.0
2018-07-03,9330,9460,8790,9150,47691,64050.0,7000000.0
2018-07-04,9020,9180,8880,8880,45261,62160.0,7000000.0
2018-07-05,8990,9060,8860,8970,27484,62790.0,7000000.0
2018-07-06,9090,9780,8840,9290,49223,65030.0,7000000.0
2018-07-09,8980,8990,8730,8730,37031,61110.0,7000000.0
2018-07-10,8770,9040,8770,8900,11248,62300.0,7000000.0
2018-07-11,8890,9250,8800,9180,16741,64260.0,7000000.0
2018-07-12,9120,9390,9000,9080,9907,63560.0,7000000.0
2018-07-13,9060,9310,9060,9220,9863,64540.0,7000000.0
2018-07-16,9150,9320,9150,9280,6661,64960.0,7000000.0
2018-07-17,9190,9380,9100,9160,6910,64120.0,7000000.0
2018-07-18,9110,9220,8800,8850,13406,61950.0,7000000.0
2018-07-19,8850,8900,8660,8660,11665,60620.0,7000000.0
2018-07-20,8660,8790,8500,8780,12618,61460.0,7000000.0
2018-07-23,8650,8780,8360,8380,17756,58660.0,7000000.0
2018-07-24,8390,8950,8390,8870,21959,62090.0,7000000.0
2018-07-25,8810,8940,8640,8710,13091,60970.0,7000000.0
2018-07-26,8610,8960,8610,8900,8702,62300.0,7000000.0
2018-07-27,8890,9110,8890,9110,10503,63770.0,7000000.0
2018-07-30,9090,9440,9070,9410,22970,65870.0,7000000.0
2018-07-31,9450,9650,9330,9420,22730,65940.0,7000000.0
2018-08-01,9420,9600,9260,9370,10204,65590.0,7000000.0
2018-08-02,9350,9350,8930,9050,14108,63350.0,7000000.0
2018-08-03,9050,9180,8950,9000,11485,63000.0,7000000.0
2018-08-06,8970,8980,8850,8850,11174,61950.0,7000000.0
2018-08-07,8850,8940,8710,8930,8765,62510.0,7000000.0
2018-08-08,8930,8990,8670,8960,7942,62720.0,7000000.0
2018-08-09,8920,9010,8610,8960,16340,62720.0,7000000.0
2018-08-10,9060,9200,8980,8980,21168,62860.0,7000000.0
2018-08-13,9070,9070,8440,8440,24108,59080.0,7000000.0
2018-08-14,8420,9260,8420,9050,33478,63350.0,7000000.0
2018-08-16,9100,9450,8850,9320,70747,65240.0,7000000.0
2018-08-17,9320,10450,9320,10200,250476,71400.0,7000000.0
2018-08-20,10200,10350,9820,10300,93465,72100.0,7000000.0
2018-08-21,10300,10650,10200,10500,99739,73500.0,7000000.0
2018-08-22,10500,10650,10400,10450,33448,73150.0,7000000.0
2018-08-23,10450,10600,10250,10350,25750,72450.0,7000000.0
2018-08-24,10350,10800,10350,10650,31924,74550.0,7000000.0
2018-08-27,10550,10600,10050,10300,28098,72100.0,7000000.0
2018-08-28,10500,10600,10350,10450,20122,73150.0,7000000.0
2018-08-29,10400,10800,10400,10800,42877,75600.0,7000000.0
2018-08-30,10700,10900,10550,10700,35177,74900.0,7000000.0
2018-08-31,10650,10800,10550,10600,15990,74200.0,7000000.0
2018-09-03,10600,11300,10600,11100,139795,77700.0,7000000.0
2018-09-04,11200,11200,10900,10950,44924,76650.0,7000000.0
2018-09-05,11000,11050,10700,10700,43161,74900.0,7000000.0
2018-09-06,10750,10900,10550,10550,26918,73850.0,7000000.0
2018-09-07,10550,10800,10450,10550,23106,73850.0,7000000.0
2018-09-10,10650,10750,10500,10700,19416,74900.0,7000000.0
2018-09-11,10700,10900,10550,10550,27188,73850.0,7000000.0
2018-09-12,10600,10800,10500,10700,19241,74900.0,7000000.0
2018-09-13,10750,10750,10550,10600,7547,74200.0,7000000.0
2018-09-14,10700,10750,10550,10600,25819,74200.0,7000000.0
2018-09-17,10600,10750,10600,10700,18000,74900.0,7000000.0
2018-09-18,10700,11150,10650,10750,77513,75250.0,7000000.0
2018-09-19,10800,10800,10450,10700,42385,74900.0,7000000.0
2018-09-20,10700,10700,10200,10450,108538,73150.0,7000000.0
2018-09-21,10500,10900,10450,10750,82005,75250.0,7000000.0
2018-09-27,10900,10900,10600,10650,18262,74550.0,7000000.0
2018-09-28,10800,10800,10650,10750,13808,75250.0,7000000.0
2018-10-01,10750,10900,10600,10700,7190,74900.0,7000000.0
2018-10-02,10700,10750,10600,10600,15294,74200.0,7000000.0
2018-10-04,10900,10900,10550,10600,16188,74200.0,7000000.0
2018-10-05,10750,10750,10350,10500,17268,73500.0,7000000.0
2018-10-08,10450,10650,10200,10200,23141,71400.0,7000000.0
2018-10-10,10300,10400,10150,10200,31202,71400.0,7000000.0
2018-10-11,10100,10450,9950,10300,41518,72100.0,7000000.0
2018-10-12,10100,10600,10050,10550,13085,73850.0,7000000.0
2018-10-15,10450,10650,10200,10350,13061,72450.0,7000000.0
2018-10-16,10300,10350,10200,10350,14244,72450.0,7000000.0
2018-10-17,10350,10650,10350,10600,11012,74200.0,7000000.0
2018-10-18,10600,11200,10500,10700,18637,74900.0,7000000.0
2018-10-19,10650,10650,10350,10500,8736,73500.0,7000000.0
2018-10-22,10350,10400,10250,10300,14259,72100.0,7000000.0
2018-10-23,10450,10750,10250,10250,17360,71750.0,7000000.0
2018-10-24,10250,10500,10150,10200,13714,71400.0,7000000.0
2018-10-25,10050,10350,9940,10000,27746,70000.0,7000000.0
2018-10-26,10050,10200,9700,10150,78518,71050.0,7000000.0
2018-10-29,9830,10050,9600,9910,117072,69370.0,7000000.0
2018-10-30,9710,9890,9660,9870,53252,69090.0,7000000.0
2018-10-31,9870,9900,9690,9750,24861,68250.0,7000000.0
2018-11-01,9750,9950,9730,9730,16135,68110.0,7000000.0
2018-11-02,9750,9870,9750,9850,26672,68950.0,7000000.0
2018-11-05,9820,10150,9760,10050,63835,70350.0,7000000.0
2018-11-06,10050,10300,10000,10100,14135,70700.0,7000000.0
2018-11-07,9970,10250,9830,9990,11159,69930.0,7000000.0
2018-11-08,10150,10150,9980,9980,5879,69860.0,7000000.0
2018-11-09,9980,10350,9930,10300,11033,72100.0,7000000.0
2018-11-12,10300,10500,10000,10250,4298,71750.0,7000000.0
2018-11-13,10000,10100,9860,9980,12497,69860.0,7000000.0
2018-11-14,10150,10450,10000,10450,33576,73150.0,7000000.0
2018-11-15,10700,10700,10100,10450,7768,73150.0,7000000.0
2018-11-16,10450,10750,10250,10700,25633,74900.0,7000000.0
2018-11-19,10850,10850,10650,10750,17454,75250.0,7000000.0
2018-11-20,10750,10750,10450,10750,7838,75250.0,7000000.0
2018-11-21,10600,10900,10550,10800,16681,75600.0,7000000.0
2018-11-22,10800,10800,10550,10750,9158,75250.0,7000000.0
2018-11-23,10750,10750,10500,10700,11318,74900.0,7000000.0
2018-11-26,10700,10800,10450,10700,9946,74900.0,7000000.0
2018-11-27,10650,10700,10600,10700,4574,74900.0,7000000.0
2018-11-28,10700,10700,10500,10700,4250,74900.0,7000000.0
2018-11-29,10600,10700,10500,10650,7835,74550.0,7000000.0
2018-11-30,10650,10650,10500,10600,7315,74200.0,7000000.0
2018-12-03,10600,10700,10550,10600,13206,74200.0,7000000.0
2018-12-04,10600,10800,10600,10800,11328,75600.0,7000000.0
2018-12-05,10600,10800,10600,10700,6370,74900.0,7000000.0
2018-12-06,10900,11050,10350,10700,225018,74900.0,7000000.0
2018-12-07,10500,10850,10500,10700,13265,74900.0,7000000.0
2018-12-10,10450,10500,10350,10350,13775,72450.0,7000000.0
2018-12-11,10400,10600,10200,10400,9297,72800.0,7000000.0
2018-12-12,10600,10600,10300,10450,6441,73150.0,7000000.0
2018-12-13,10450,10650,10450,10650,13578,74550.0,7000000.0
2018-12-14,10650,10650,10450,10500,5850,73500.0,7000000.0
2018-12-17,10500,10700,10450,10700,11428,74900.0,7000000.0
2018-12-18,10650,10700,10550,10600,10414,74200.0,7000000.0
2018-12-19,10500,10700,10500,10600,7759,74200.0,7000000.0
2018-12-20,10450,10600,10450,10600,5691,74200.0,7000000.0
2018-12-21,10500,10700,10450,10600,8939,74200.0,7000000.0
2018-12-24,10600,10700,10500,10650,9824,74550.0,7000000.0
2018-12-26,10550,10650,10450,10650,33825,74550.0,7000000.0
2018-12-27,10500,10550,10250,10550,14879,73850.0,7000000.0
2018-12-28,10550,10550,10400,10500,3182,73500.0,7000000.0
2019-01-02,10450,10550,10450,10550,8424,73850.0,7000000.0
2019-01-03,10450,10600,10400,10500,6817,73500.0,7000000.0
2019-01-04,10600,10600,10250,10450,9924,73150.0,7000000.0
2019-01-07,10450,10650,10350,10450,11037,73150.0,7000000.0
2019-01-08,10550,10550,10350,10400,10168,72800.0,7000000.0
2019-01-09,10400,10900,10400,10500,23134,73500.0,7000000.0
2019-01-10,10500,10600,10350,10500,12098,73500.0,7000000.0
2019-01-11,10400,10650,10350,10500,7365,73500.0,7000000.0
2019-01-14,10500,10600,10400,10550,7824,73850.0,7000000.0
2019-01-15,10650,10750,10500,10750,10175,75250.0,7000000.0
2019-01-16,10750,10800,10650,10800,12660,75600.0,7000000.0
2019-01-17,10800,10900,10650,10750,13629,75250.0,7000000.0
2019-01-18,10750,10800,10450,10500,20005,73500.0,7000000.0
2019-01-21,10600,11100,10600,11000,131582,77000.0,7000000.0
2019-01-22,11150,11200,10800,10950,35968,76650.0,7000000.0
2019-01-23,10950,11000,10750,10850,15350,75950.0,7000000.0
2019-01-24,10900,11050,10750,11000,40251,77000.0,7000000.0
2019-01-25,11000,11200,10750,11100,27401,77700.0,7000000.0
2019-01-28,11100,11250,11000,11100,15708,77700.0,7000000.0
2019-01-29,11100,11100,10750,10850,18502,75950.0,7000000.0
2019-01-30,10800,11100,10750,10950,11521,76650.0,7000000.0
2019-01-31,10850,11150,10850,11100,7955,77700.0,7000000.0
2019-02-01,11100,11100,10750,11000,8436,77000.0,7000000.0
2019-02-07,11000,11250,10950,11100,15227,77700.0,7000000.0
2019-02-08,11100,11100,10850,10850,12141,75950.0,7000000.0
2019-02-11,10950,11050,10700,10850,17948,75950.0,7000000.0
2019-02-12,10850,11050,10750,10900,12283,76300.0,7000000.0
2019-02-13,10900,11200,10800,11200,29650,78400.0,7000000.0
2019-02-14,11200,11450,11000,11400,26437,79800.0,7000000.0
2019-02-15,11200,11250,10950,11000,29629,77000.0,7000000.0
2019-02-18,11150,11200,10800,10950,18655,76650.0,7000000.0
2019-02-19,10950,11050,10850,10900,10888,76300.0,7000000.0
2019-02-20,10950,11100,10800,10900,19833,76300.0,7000000.0
2019-02-21,10900,11100,10850,10900,18085,76300.0,7000000.0
2019-02-22,10900,11100,10900,11000,19234,77000.0,7000000.0
2019-02-25,11000,11000,10850,10850,26090,75950.0,7000000.0
2019-02-26,10900,11100,10850,10950,7083,76650.0,7000000.0
2019-02-27,11000,11000,10850,11000,10228,77000.0,7000000.0
2019-02-28,11000,11100,10700,10750,25487,75250.0,7000000.0
2019-03-04,10650,10900,10650,10900,15657,76300.0,7000000.0
2019-03-05,10750,10850,10650,10750,17137,75250.0,7000000.0
2019-03-06,10700,10750,10600,10700,8887,74900.0,7000000.0
2019-03-07,10600,10750,10500,10700,43923,74900.0,7000000.0
2019-03-08,10800,10800,10600,10650,8339,74550.0,7000000.0
2019-03-11,10650,10700,10500,10700,14330,74900.0,7000000.0
2019-03-12,10700,10750,10550,10600,7728,74200.0,7000000.0
2019-03-13,10600,10700,10500,10650,9358,74550.0,7000000.0
2019-03-14,10800,10800,10550,10650,15147,74550.0,7000000.0
2019-03-15,10600,10650,10450,10650,26200,74550.0,7000000.0
2019-03-18,10650,10700,10600,10700,8570,74900.0,7000000.0
2019-03-19,10650,10800,10500,10800,120289,75600.0,7000000.0
2019-03-20,10700,10850,10550,10600,14014,74200.0,7000000.0
2019-03-21,10550,10700,10500,10700,10914,74900.0,7000000.0
2019-03-22,10600,10650,10550,10600,8648,74200.0,7000000.0
2019-03-25,10550,10600,10450,10500,12261,73500.0,7000000.0
2019-03-26,10550,10550,10450,10500,12805,73500.0,7000000.0
2019-03-27,10500,10600,10500,10500,12366,73500.0,7000000.0
2019-03-28,10500,10600,10400,10600,26286,74200.0,7000000.0
2019-03-29,10550,10550,10500,10550,7262,73850.0,7000000.0
2019-04-01,10500,10700,10500,10600,9703,74200.0,7000000.0
2019-04-02,10550,10650,10500,10600,6684,74200.0,7000000.0
2019-04-03,10550,10600,10500,10550,10045,73850.0,7000000.0
2019-04-04,10550,10600,10500,10600,6881,74200.0,7000000.0
2019-04-05,10550,10600,10500,10600,10313,74200.0,7000000.0
2019-04-08,10600,10650,10450,10500,12602,73500.0,7000000.0
2019-04-09,10500,10700,10500,10650,12996,74550.0,7000000.0
2019-04-10,10700,10700,10500,10550,15322,73850.0,7000000.0
2019-04-11,10550,10650,10500,10650,10825,74550.0,7000000.0
2019-04-12,10600,10700,10550,10700,7930,74900.0,7000000.0
2019-04-15,10700,10850,10650,10800,32655,75600.0,7000000.0
2019-04-16,10900,10950,10750,10800,5699,75600.0,7000000.0
2019-04-17,10850,10850,10750,10850,7911,75950.0,7000000.0
2019-04-18,10750,10900,10700,10750,8637,75250.0,7000000.0
2019-04-19,10850,10900,10750,10800,7178,75600.0,7000000.0
2019-04-22,10900,11150,10850,11000,28003,77000.0,7000000.0
2019-04-23,11050,11100,10900,11000,6431,77000.0,7000000.0
2019-04-24,11050,11550,10950,11000,52813,77000.0,7000000.0
2019-04-25,11000,11100,10900,11050,7535,77350.0,7000000.0
2019-04-26,11200,11300,10950,11150,7539,78050.0,7000000.0
2019-04-29,11200,11200,11000,11100,12037,77700.0,7000000.0
2019-04-30,11000,11050,10900,11000,10082,77000.0,7000000.0
2019-05-02,11000,11000,10800,11000,7434,77000.0,7000000.0
2019-05-03,11000,11000,10900,10950,1699,76650.0,7000000.0
2019-05-07,10950,10950,10800,10800,3692,75600.0,7000000.0
2019-05-08,10950,10950,10450,10750,12496,75250.0,7000000.0
2019-05-09,10800,11150,10800,10950,9100,76650.0,7000000.0
2019-05-10,10800,11050,10750,10900,4542,76300.0,7000000.0
2019-05-13,10900,11000,10750,10750,2477,75250.0,7000000.0
2019-05-14,10750,10900,10550,10800,9550,75600.0,7000000.0
2019-05-15,10800,11100,10700,11000,12879,77000.0,7000000.0
2019-05-16,11200,11250,10800,11150,32990,78050.0,7000000.0
2019-05-17,11150,11250,11050,11200,13215,78400.0,7000000.0
2019-05-20,11200,11550,11150,11400,28715,79800.0,7000000.0
2019-05-21,11750,11800,11300,11500,89506,80500.0,7000000.0
2019-05-22,11550,11800,11400,11600,24750,81200.0,7000000.0
2019-05-23,11550,11700,11300,11550,27548,80850.0,7000000.0
2019-05-24,11550,11650,11350,11550,21694,80850.0,7000000.0
2019-05-27,11350,11900,11350,11700,45361,81900.0,7000000.0
2019-05-28,11800,11850,11650,11800,17907,82600.0,7000000.0
2019-05-29,11750,11800,11550,11600,9732,81200.0,7000000.0
2019-05-30,11550,11600,11200,11450,27206,80150.0,7000000.0
2019-05-31,11450,11550,11250,11550,12964,80850.0,7000000.0
2019-06-03,11600,11600,11400,11600,5192,81200.0,7000000.0
2019-06-04,11600,11750,11400,11500,9819,80500.0,7000000.0
2019-06-05,11500,11650,11450,11650,4895,81550.0,7000000.0
2019-06-07,11650,11750,11450,11750,22931,82250.0,7000000.0
2019-06-10,11750,11750,11550,11750,12933,82250.0,7000000.0
2019-06-11,11850,12150,11700,12000,52106,84000.0,7000000.0
2019-06-12,12000,12250,11750,11850,16774,82950.0,7000000.0
2019-06-13,11850,12000,11700,11850,22797,82950.0,7000000.0
2019-06-14,11800,12050,11750,11900,8470,83300.0,7000000.0
2019-06-17,11850,11950,11750,11950,5432,83650.0,7000000.0
2019-06-18,11950,11950,11650,11650,28362,81550.0,7000000.0
2019-06-19,11650,11800,11500,11650,8667,81550.0,7000000.0
2019-06-20,11600,11700,11500,11650,6620,81550.0,7000000.0
2019-06-21,11500,11650,11500,11650,7440,81550.0,7000000.0
2019-06-24,12000,12000,11650,11800,9589,82600.0,7000000.0
2019-06-25,12000,12000,11550,11600,7113,81200.0,7000000.0
2019-06-26,11600,11650,11550,11600,4264,81200.0,7000000.0
2019-06-27,11550,11700,11550,11600,3465,81200.0,7000000.0
2019-06-28,11550,11700,11550,11650,9822,81550.0,7000000.0
2019-07-01,11650,11900,11600,11700,19707,81900.0,7000000.0
2019-07-02,11850,11850,11650,11750,3518,82250.0,7000000.0
2019-07-03,11900,11900,11600,11700,8791,81900.0,7000000.0
2019-07-04,11850,11850,11600,11650,9648,81550.0,7000000.0
2019-07-05,11750,11750,11600,11700,8107,81900.0,7000000.0
2019-07-08,11700,11800,11300,11550,26586,80850.0,7000000.0
2019-07-09,11650,11700,11450,11500,7897,80500.0,7000000.0
2019-07-10,11500,11700,11500,11600,2672,81200.0,7000000.0
2019-07-11,11600,11700,11500,11650,3173,81550.0,7000000.0
2019-07-12,11650,11700,11500,11700,23310,81900.0,7000000.0
2019-07-15,11700,11700,11550,11650,54309,81550.0,7000000.0
2019-07-16,11550,11700,11550,11650,1832,81550.0,7000000.0
2019-07-17,11600,11700,11550,11700,6148,81900.0,7000000.0
2019-07-18,11650,11700,11500,11600,10306,81200.0,7000000.0
2019-07-19,11550,11650,11500,11600,4453,81200.0,7000000.0
2019-07-22,11500,11650,11500,11600,4463,81200.0,7000000.0
2019-07-23,11600,11800,11400,11800,69631,82600.0,7000000.0
2019-07-24,11800,11800,11650,11750,4829,82250.0,7000000.0
2019-07-25,11700,11750,11400,11600,12559,81200.0,7000000.0
2019-07-26,11550,11600,11450,11600,10632,81200.0,7000000.0
2019-07-29,11600,11600,11350,11550,14655,80850.0,7000000.0
2019-07-30,11450,11700,11450,11650,9367,81550.0,7000000.0
2019-07-31,11650,11650,11400,11550,11516,80850.0,7000000.0
2019-08-01,11450,11650,11450,11600,3991,81200.0,7000000.0
2019-08-02,11450,11550,11450,11550,5189,80850.0,7000000.0
2019-08-05,11450,11550,11350,11450,21218,80150.0,7000000.0
2019-08-06,11400,11450,11300,11400,14546,79800.0,7000000.0
2019-08-07,11400,11600,11300,11450,10613,80150.0,7000000.0
2019-08-08,11350,11600,11350,11550,3550,80850.0,7000000.0
2019-08-09,11600,11850,11400,11650,7226,81550.0,7000000.0
2019-08-12,11850,11850,11400,11500,13012,80500.0,7000000.0
2019-08-13,11500,11600,11450,11600,2126,81200.0,7000000.0
2019-08-14,11650,11850,11500,11700,13087,81900.0,7000000.0
2019-08-16,11650,11750,11400,11550,17638,80850.0,7000000.0
2019-08-19,11550,11650,11450,11600,12353,81200.0,7000000.0
2019-08-20,11600,11650,11400,11600,25547,81200.0,7000000.0
2019-08-21,11500,11600,11450,11450,5857,80150.0,7000000.0
2019-08-22,11500,11700,11450,11550,7438,80850.0,7000000.0
2019-08-23,11450,11500,11450,11500,3346,80500.0,7000000.0
2019-08-26,11450,11550,11400,11400,9842,79800.0,7000000.0
2019-08-27,11400,11500,11400,11450,1915,80150.0,7000000.0
2019-08-28,11450,11500,11350,11350,4354,79450.0,7000000.0
2019-08-29,11350,11450,11350,11400,1418,79800.0,7000000.0
2019-08-30,11500,11500,11300,11450,15328,80150.0,7000000.0
2019-09-02,11450,11500,11350,11450,3247,80150.0,7000000.0
2019-09-03,11450,11450,11350,11450,1502,80150.0,7000000.0
2019-09-04,11350,11550,11350,11400,1607,79800.0,7000000.0
2019-09-05,11450,11450,11400,11450,3862,80150.0,7000000.0
2019-09-06,11400,11500,11350,11450,4890,80150.0,7000000.0
2019-09-09,11350,11550,11350,11450,6927,80150.0,7000000.0
2019-09-10,11600,11600,11400,11500,2545,80500.0,7000000.0
2019-09-11,11550,11600,11450,11600,3747,81200.0,7000000.0
2019-09-16,11600,11600,11450,11550,15383,80850.0,7000000.0
2019-09-17,11550,11600,11500,11550,4485,80850.0,7000000.0
2019-09-18,11500,11650,11500,11600,7869,81200.0,7000000.0
2019-09-19,11600,11650,11550,11650,4379,81550.0,7000000.0
2019-09-20,11750,11750,11550,11700,2770,81900.0,7000000.0
2019-09-23,11750,11750,11600,11700,4596,81900.0,7000000.0
2019-09-24,11750,11750,11650,11700,3109,81900.0,7000000.0
2019-09-25,11750,11750,11500,11650,11710,81550.0,7000000.0
2019-09-26,11700,11700,11550,11600,3648,81200.0,7000000.0
2019-09-27,11650,11650,11550,11600,1296,81200.0,7000000.0
2019-09-30,11750,11750,11600,11650,3487,81550.0,7000000.0
2019-10-01,11650,11750,11550,11550,1696,80850.0,7000000.0
2019-10-02,11550,11600,11500,11500,4465,80500.0,7000000.0
2019-10-04,11550,11550,11450,11500,3917,80500.0,7000000.0
2019-10-07,11450,11550,11450,11500,4434,80500.0,7000000.0
