아이디스(143160),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-08-07,8820,8870,8700,8800,7392,94304.0,10716390.0
2018-08-08,8970,8980,8660,8820,21191,94519.0,10716390.0
2018-08-09,8820,8890,8740,8810,16590,94411.0,10716390.0
2018-08-10,8810,8870,8660,8720,11480,93447.0,10716390.0
2018-08-13,8650,8800,8330,8370,28936,89696.0,10716390.0
2018-08-14,8370,8480,8210,8460,17054,90661.0,10716390.0
2018-08-16,8450,8450,8300,8400,7395,90018.0,10716390.0
2018-08-17,8410,8850,8410,8690,19097,93125.0,10716390.0
2018-08-20,8720,10750,8720,9670,2176860,103627.0,10716390.0
2018-08-21,9570,11750,9480,11100,2212828,118952.0,10716390.0
2018-08-22,11200,11450,10850,11150,415108,119488.0,10716390.0
2018-08-23,11150,13750,11050,12350,2505700,132347.0,10716390.0
2018-08-24,12400,12950,12400,12900,245028,138241.0,10716390.0
2018-08-27,12900,13150,12500,12500,180976,133955.0,10716390.0
2018-08-28,12650,13350,12550,13350,266981,143064.0,10716390.0
2018-08-29,13400,15100,12750,14400,821703,154316.0,10716390.0
2018-08-30,14350,15600,14100,15400,518818,165032.0,10716390.0
2018-08-31,15650,15750,14650,14750,267205,158067.0,10716390.0
2018-09-03,14700,16950,14300,15700,1238379,168247.0,10716390.0
2018-09-04,15650,16750,15400,16150,412926,173070.0,10716390.0
2018-09-05,16150,16650,15700,16400,232599,175749.0,10716390.0
2018-09-06,16500,19400,16500,17900,870432,191823.0,10716390.0
2018-09-07,18050,19150,17750,17850,338688,191288.0,10716390.0
2018-09-10,17550,18850,17450,18350,167807,196646.0,10716390.0
2018-09-11,18550,18650,17050,17450,204857,187001.0,10716390.0
2018-09-12,17650,18250,16300,16650,279149,178428.0,10716390.0
2018-09-13,16900,18800,16700,18300,502905,196110.0,10716390.0
2018-09-14,18300,21200,18000,21000,764038,225044.0,10716390.0
2018-09-17,20950,24250,20650,23450,601736,251299.0,10716390.0
2018-09-18,23500,25400,22250,22950,551113,245941.0,10716390.0
2018-09-19,22950,27050,22850,25450,1084154,272732.0,10716390.0
2018-09-20,26300,27200,25150,25150,559663,269517.0,10716390.0
2018-09-21,25500,27450,24450,24950,651749,267374.0,10716390.0
2018-09-27,25400,26250,24800,24950,197988,267374.0,10716390.0
2018-09-28,25400,25750,23850,25350,256668,271660.0,10716390.0
2018-10-01,25000,26650,24600,25700,252754,275411.0,10716390.0
2018-10-02,25850,25900,24550,25200,210564,270053.0,10716390.0
2018-10-04,24900,24950,21700,23450,632845,251299.0,10716390.0
2018-10-05,23500,24750,23350,24100,296033,258265.0,10716390.0
2018-10-08,23450,24600,22250,22700,205752,243262.0,10716390.0
2018-10-10,22700,23050,20850,21450,433337,229867.0,10716390.0
2018-10-11,20250,21250,19700,20550,345155,220222.0,10716390.0
2018-10-12,20650,23650,20600,22800,475850,244334.0,10716390.0
2018-10-15,22800,22900,21450,21900,251574,234689.0,10716390.0
2018-10-16,22050,23200,21750,22000,269171,235761.0,10716390.0
2018-10-17,22600,22700,20700,22250,248817,238440.0,10716390.0
2018-10-18,23000,24500,22500,22950,599400,245941.0,10716390.0
2018-10-19,22900,26250,22800,26000,1020157,278626.0,10716390.0
2018-10-22,26100,26900,25550,26450,401729,283449.0,10716390.0
2018-10-23,26450,26500,24050,24550,375028,263087.0,10716390.0
2018-10-24,24900,25750,23200,24100,375799,258265.0,10716390.0
2018-10-25,23100,24200,22400,22850,318044,244870.0,10716390.0
2018-10-26,23300,23500,18450,18450,935770,197717.0,10716390.0
2018-10-29,18950,19050,17500,18250,343209,195574.0,10716390.0
2018-10-30,17750,19500,17450,19000,480764,203611.0,10716390.0
2018-10-31,19250,19900,18500,19400,221422,207898.0,10716390.0
2018-11-01,19850,21200,19550,19750,422886,211649.0,10716390.0
2018-11-02,20350,21600,18700,21250,682002,227723.0,10716390.0
2018-11-05,21050,23200,20600,22600,372089,242190.0,10716390.0
2018-11-06,22700,25000,22650,23700,433128,253978.0,10716390.0
2018-11-07,23950,25000,23050,24400,263552,261480.0,10716390.0
2018-11-08,25000,25450,23950,24650,183357,264159.0,10716390.0
2018-11-09,24200,25400,23550,24650,128525,264159.0,10716390.0
2018-11-12,24600,25250,23700,25250,141438,270589.0,10716390.0
2018-11-13,24600,25250,23500,24800,150388,265766.0,10716390.0
2018-11-14,25200,25200,23500,24100,208649,258265.0,10716390.0
2018-11-15,23900,24550,23500,24000,127197,257193.0,10716390.0
2018-11-16,24300,26650,24200,26000,466541,278626.0,10716390.0
2018-11-19,26000,26250,24550,25050,236385,268446.0,10716390.0
2018-11-20,24400,24500,23600,24150,178123,258801.0,10716390.0
2018-11-21,23550,24000,22750,23750,156986,254514.0,10716390.0
2018-11-22,23750,24150,23150,23650,79920,253443.0,10716390.0
2018-11-23,23950,24300,22950,23100,68192,247549.0,10716390.0
2018-11-26,23500,24800,23150,24300,121247,260408.0,10716390.0
2018-11-27,24450,24800,23850,24750,87747,265231.0,10716390.0
2018-11-28,24750,29350,24750,26800,1258071,287199.0,10716390.0
2018-11-29,26800,30300,26600,30300,658816,324707.0,10716390.0
2018-11-30,30400,32700,29050,31500,607748,337566.0,10716390.0
2018-12-03,32150,34500,30600,32350,355035,346675.0,10716390.0
2018-12-04,32350,33650,31650,32400,180524,347211.0,10716390.0
2018-12-05,31150,32000,23250,24950,2266473,267374.0,10716390.0
2018-12-06,25300,26100,20000,20000,1536777,214328.0,10716390.0
2018-12-07,19850,20150,17500,19000,1617866,203611.0,10716390.0
2018-12-10,19000,19600,17550,19200,969653,205755.0,10716390.0
2018-12-11,19000,19350,17200,17850,541376,191288.0,10716390.0
2018-12-12,17800,21550,17350,20800,1524883,222901.0,10716390.0
2018-12-13,21100,23100,20750,20850,793971,223437.0,10716390.0
2018-12-14,21000,21700,19900,20600,326523,220758.0,10716390.0
2018-12-17,20350,20400,17500,18450,378766,197717.0,10716390.0
2018-12-18,18300,18850,17200,17550,244169,188073.0,10716390.0
2018-12-19,17450,17850,16250,17100,386682,183250.0,10716390.0
2018-12-20,16900,17800,16250,17050,238289,182714.0,10716390.0
2018-12-21,16900,19700,16650,18700,614363,200396.0,10716390.0
2018-12-24,18550,19450,18200,18900,197359,202540.0,10716390.0
2018-12-26,18400,19800,18200,19400,292384,207898.0,10716390.0
2018-12-27,19900,21400,19900,20350,269499,218079.0,10716390.0
2018-12-28,20350,22200,20150,21150,446987,226652.0,10716390.0
2019-01-02,21400,21650,20700,21000,131531,225044.0,10716390.0
2019-01-03,21950,21950,19700,20000,216179,214328.0,10716390.0
2019-01-04,19800,20000,18950,19850,105241,212720.0,10716390.0
2019-01-07,20200,23800,19500,22800,540114,244334.0,10716390.0
2019-01-08,22600,23650,22100,22750,231984,243798.0,10716390.0
2019-01-09,22800,23900,22800,23250,136359,249156.0,10716390.0
2019-01-10,23000,23750,22600,23250,88142,249156.0,10716390.0
2019-01-11,23250,23400,22400,22850,84401,244870.0,10716390.0
2019-01-14,23000,23050,22050,22550,42333,241655.0,10716390.0
2019-01-15,22800,24750,22550,24550,194991,263087.0,10716390.0
2019-01-16,24750,25550,24250,24850,133652,266302.0,10716390.0
2019-01-17,24850,25800,24150,24550,112319,263087.0,10716390.0
2019-01-18,25150,26950,25150,26350,299253,282377.0,10716390.0
2019-01-21,26400,26800,25800,26150,101011,280234.0,10716390.0
2019-01-22,25900,26450,24650,25250,116365,270589.0,10716390.0
2019-01-23,25100,25550,24500,25150,83648,269517.0,10716390.0
2019-01-24,25050,25750,24700,25200,65614,270053.0,10716390.0
2019-01-25,25200,26500,24950,26150,118474,280234.0,10716390.0
2019-01-28,26350,26350,24700,25200,85448,270053.0,10716390.0
2019-01-29,24750,25150,24200,24950,60977,267374.0,10716390.0
2019-01-30,25350,26150,24350,25750,100965,275947.0,10716390.0
2019-01-31,25850,26000,25050,25850,77806,277019.0,10716390.0
2019-02-01,25850,25850,21950,23700,614970,253978.0,10716390.0
2019-02-07,23250,23650,21350,21950,341520,235225.0,10716390.0
2019-02-08,21950,22450,21400,22400,200528,240047.0,10716390.0
2019-02-11,22400,22600,21900,22100,101955,236832.0,10716390.0
2019-02-12,21800,22800,21150,22750,219470,243798.0,10716390.0
2019-02-13,22700,24450,22550,23550,233762,252371.0,10716390.0
2019-02-14,23600,23750,22800,23450,88345,251299.0,10716390.0
2019-02-15,23650,23650,22550,22800,70149,244334.0,10716390.0
2019-02-18,22800,23100,22000,22350,83979,239511.0,10716390.0
2019-02-19,22600,24100,22350,23350,222178,250228.0,10716390.0
2019-02-20,23450,26400,23450,25250,491871,270589.0,10716390.0
2019-02-21,25000,26600,24650,25600,240052,274340.0,10716390.0
2019-02-22,25200,25850,23600,24150,190325,258801.0,10716390.0
2019-02-25,24350,24800,23500,24100,109537,258265.0,10716390.0
2019-02-26,24100,24300,23300,23350,70982,250228.0,10716390.0
2019-02-27,23650,23700,22900,23400,74748,250764.0,10716390.0
2019-02-28,23600,24750,23150,23800,125486,255050.0,10716390.0
2019-03-04,24050,25950,24050,24800,112493,265766.0,10716390.0
2019-03-05,24800,25600,24450,24750,89364,265231.0,10716390.0
2019-03-06,24750,27450,24450,26800,396701,287199.0,10716390.0
2019-03-07,26550,29200,26250,28000,353821,300059.0,10716390.0
2019-03-08,27700,29150,26900,27950,170125,299523.0,10716390.0
2019-03-11,28150,29500,27750,29150,131622,312383.0,10716390.0
2019-03-12,29200,29300,27900,28950,127421,310239.0,10716390.0
2019-03-13,29050,31400,29000,30200,197651,323635.0,10716390.0
2019-03-14,29800,31100,29800,30250,113449,324171.0,10716390.0
2019-03-15,30500,31500,29650,30700,131148,328993.0,10716390.0
2019-03-18,30750,32150,26050,27150,478690,290950.0,10716390.0
2019-03-19,27550,29150,27200,28100,167110,301131.0,10716390.0
2019-03-20,28350,29500,27500,29450,101010,315598.0,10716390.0
2019-03-21,29100,29800,26850,27600,130816,295772.0,10716390.0
2019-03-22,28000,28300,25150,26000,341101,278626.0,10716390.0
2019-03-25,25750,26150,24700,25700,127006,275411.0,10716390.0
2019-03-26,25600,27300,25600,26550,154111,284520.0,10716390.0
2019-03-27,26500,29400,25800,27900,310108,298987.0,10716390.0
2019-03-28,28300,28900,27300,27600,139086,295772.0,10716390.0
2019-03-29,27300,28000,24900,27600,319562,295772.0,10716390.0
2019-04-01,27850,30400,27850,30000,333837,321492.0,10716390.0
2019-04-02,30050,31100,29050,30350,152809,325242.0,10716390.0
2019-04-03,30050,30800,29000,29950,93890,320956.0,10716390.0
2019-04-04,30300,30300,29150,29500,66217,316134.0,10716390.0
2019-04-05,29850,32800,29000,31600,217053,338638.0,10716390.0
2019-04-08,31500,32850,30950,31600,138739,338638.0,10716390.0
2019-04-09,31600,33400,30850,32600,223874,349354.0,10716390.0
2019-04-10,32500,33100,30550,32300,212634,346139.0,10716390.0
2019-04-11,32000,33900,30600,32800,194603,351498.0,10716390.0
2019-04-12,33350,33550,32450,33000,151256,353641.0,10716390.0
2019-04-15,32600,32900,30050,32650,191802,349890.0,10716390.0
2019-04-16,32650,32900,30200,30650,195892,328457.0,10716390.0
2019-04-17,30650,31400,24800,25650,1012245,274875.0,10716390.0
2019-04-18,25900,26550,23100,23400,651363,250764.0,10716390.0
2019-04-19,23900,25850,23450,24650,608071,264159.0,10716390.0
2019-04-22,23800,24450,21500,23750,1057081,254514.0,10716390.0
2019-04-23,23550,23950,22300,22700,300597,243262.0,10716390.0
2019-04-24,23000,23500,22550,22700,199280,243262.0,10716390.0
2019-04-25,22750,23250,22050,22850,151534,244870.0,10716390.0
2019-04-26,22650,22850,21800,22000,147338,235761.0,10716390.0
2019-04-29,22250,24300,21300,23900,390721,256122.0,10716390.0
2019-04-30,23750,24400,23400,24000,226309,257193.0,10716390.0
2019-05-02,24000,25100,23500,24600,192379,263623.0,10716390.0
2019-05-03,24750,25250,24300,24750,118058,265231.0,10716390.0
2019-05-07,24200,24700,23650,24650,125150,264159.0,10716390.0
2019-05-08,24400,24850,23800,24500,112291,262552.0,10716390.0
2019-05-09,24150,24500,22250,22900,232889,245405.0,10716390.0
2019-05-10,22600,23450,21800,23300,162051,249692.0,10716390.0
2019-05-13,23400,23400,21700,22400,182136,240047.0,10716390.0
2019-05-14,21800,23400,21650,23300,132748,249692.0,10716390.0
2019-05-15,23300,24650,23150,24100,123410,258265.0,10716390.0
2019-05-16,24150,24700,23550,24000,73670,257193.0,10716390.0
2019-05-17,24250,24450,22600,23050,202294,247013.0,10716390.0
2019-05-20,24550,25050,22950,23600,357298,252907.0,10716390.0
2019-05-21,23400,25600,23250,25400,288115,272196.0,10716390.0
2019-05-22,25150,30450,25150,29150,1348157,312383.0,10716390.0
2019-05-23,29950,30850,28750,29600,488357,317205.0,10716390.0
2019-05-24,29500,29550,25500,25650,502681,274875.0,10716390.0
2019-05-27,25250,26350,24500,25150,196711,269517.0,10716390.0
2019-05-28,25100,25450,23700,23900,230793,256122.0,10716390.0
2019-05-29,24250,25000,24000,24800,163849,265766.0,10716390.0
2019-05-30,24800,25300,23700,24600,160385,263623.0,10716390.0
2019-05-31,24600,25900,24600,25300,177798,271125.0,10716390.0
2019-06-03,25050,25600,24500,25150,111972,269517.0,10716390.0
2019-06-04,24950,25550,24250,25550,134362,273804.0,10716390.0
2019-06-05,25750,26000,25000,25950,130994,278090.0,10716390.0
2019-06-07,26000,26250,25350,26200,76166,280769.0,10716390.0
2019-06-10,26100,29250,25800,28750,344760,308096.0,10716390.0
2019-06-11,28650,29150,27300,27850,158316,298451.0,10716390.0
2019-06-12,27600,28350,27350,27650,106416,296308.0,10716390.0
2019-06-13,27650,28000,26500,27250,143795,292022.0,10716390.0
2019-06-14,27250,28150,27000,27300,99086,292557.0,10716390.0
2019-06-17,27300,28750,26250,26550,232749,284520.0,10716390.0
2019-06-18,26450,27000,24200,25050,231493,268446.0,10716390.0
2019-06-19,25350,25350,23700,24500,237280,262552.0,10716390.0
2019-06-20,24550,25750,24450,25700,206234,275411.0,10716390.0
2019-06-21,25750,26150,24900,24900,75831,266838.0,10716390.0
2019-06-24,25400,25550,24350,24800,61740,265766.0,10716390.0
2019-06-25,24750,25250,24100,24450,53179,262016.0,10716390.0
2019-06-26,24500,24900,24000,24400,49774,261480.0,10716390.0
2019-06-27,24400,25050,24250,24450,77852,262016.0,10716390.0
2019-06-28,23800,24400,23100,23700,150338,253978.0,10716390.0
2019-07-01,23550,24200,23450,23900,72092,256122.0,10716390.0
2019-07-02,24000,25500,23950,24600,126380,263623.0,10716390.0
2019-07-03,24600,24700,24200,24700,29753,264695.0,10716390.0
2019-07-04,24700,24850,24150,24550,44877,263087.0,10716390.0
2019-07-05,24600,24950,23050,24100,201968,258265.0,10716390.0
2019-07-08,24000,24450,23550,23900,64699,256122.0,10716390.0
2019-07-09,23600,24250,23450,23900,52501,256122.0,10716390.0
2019-07-10,23500,24850,23500,24000,59619,257193.0,10716390.0
2019-07-11,23800,24300,23350,23700,102184,253978.0,10716390.0
2019-07-12,23700,23850,23050,23350,83598,250228.0,10716390.0
2019-07-15,23300,23750,21750,22950,174242,245941.0,10716390.0
2019-07-16,23250,23500,22500,23000,63910,246477.0,10716390.0
2019-07-17,23150,26900,22850,25800,452964,276483.0,10716390.0
2019-07-18,25600,26950,25350,25550,261589,273804.0,10716390.0
2019-07-19,25550,26250,25450,26000,110098,278626.0,10716390.0
2019-07-22,26000,26600,25800,26350,83564,282377.0,10716390.0
2019-07-23,26600,26600,25500,25950,73148,278090.0,10716390.0
2019-07-24,26000,27950,18200,19200,3257472,205755.0,10716390.0
2019-07-25,19900,20300,18500,19200,679751,205755.0,10716390.0
2019-07-26,18850,20650,18650,19350,547757,207362.0,10716390.0
2019-07-29,19500,20300,19300,19500,295592,208970.0,10716390.0
2019-07-30,19200,19700,18900,19550,112666,209505.0,10716390.0
2019-07-31,19350,19700,18850,19450,91231,208434.0,10716390.0
2019-08-01,19300,20600,19150,19450,140082,208434.0,10716390.0
2019-08-02,18900,19550,18800,19550,62599,209505.0,10716390.0
2019-08-05,19350,19450,14700,15100,619209,161817.0,10716390.0
2019-08-06,14200,14950,12400,13000,564344,139313.0,10716390.0
2019-08-07,13400,14150,13100,13350,304661,143064.0,10716390.0
2019-08-08,13700,15950,13500,15800,519433,169319.0,10716390.0
2019-08-09,16200,16850,15500,16150,296669,173070.0,10716390.0
2019-08-12,16150,17100,16150,16450,168646,176285.0,10716390.0
2019-08-13,16400,16750,15750,16200,176330,173606.0,10716390.0
2019-08-14,16250,16350,15200,16100,273504,172534.0,10716390.0
2019-08-16,15200,20850,14600,19950,1493676,213792.0,10716390.0
2019-08-19,19850,20700,18450,19050,369632,204147.0,10716390.0
2019-08-20,19100,19150,17350,18450,330381,197717.0,10716390.0
2019-08-21,18100,19050,18100,18800,140080,201468.0,10716390.0
2019-08-22,18800,20150,18500,19550,297043,209505.0,10716390.0
2019-08-23,19550,19950,18750,19750,216994,211649.0,10716390.0
2019-08-26,19250,21350,19250,20000,342363,214328.0,10716390.0
2019-08-27,20350,21300,20200,21000,207829,225044.0,10716390.0
2019-08-28,20650,22650,20650,22200,235197,237904.0,10716390.0
2019-08-29,22500,22500,20950,21750,185919,233081.0,10716390.0
2019-08-30,21850,23400,21300,23150,190201,248084.0,10716390.0
2019-09-02,23400,23400,21450,22300,298206,238975.0,10716390.0
2019-09-03,22300,22900,21350,21450,207905,229867.0,10716390.0
2019-09-04,26900,27850,25200,27850,1285070,298451.0,10716390.0
2019-09-05,29050,35950,27600,33300,1661864,356856.0,10716390.0
2019-09-06,32500,36650,31200,31850,1285552,341317.0,10716390.0
2019-09-09,32250,32250,28500,29300,660774,313990.0,10716390.0
2019-09-10,28900,31050,28300,28850,672770,309168.0,10716390.0
2019-09-11,29100,29600,28500,28850,275026,309168.0,10716390.0
2019-09-16,27750,28350,25400,25750,527950,275947.0,10716390.0
2019-09-17,25900,26300,24850,25700,310930,275411.0,10716390.0
2019-09-18,25500,26650,25300,26100,256175,279698.0,10716390.0
2019-09-19,26250,28450,26100,27950,424220,299523.0,10716390.0
2019-09-20,28550,29300,28000,28850,180120,309168.0,10716390.0
2019-09-23,29100,29400,28050,29150,121268,312383.0,10716390.0
2019-09-24,29100,29150,28150,29000,107602,310775.0,10716390.0
2019-09-25,28650,29400,28250,29200,99164,312919.0,10716390.0
2019-09-26,29350,30350,28800,29250,118895,313454.0,10716390.0
2019-09-27,29100,32000,29100,30200,245538,323635.0,10716390.0
2019-09-30,29900,31600,29700,31200,99556,334351.0,10716390.0
2019-10-01,30900,32450,30600,31200,136785,334351.0,10716390.0
2019-10-02,31250,32300,30600,31500,117514,337566.0,10716390.0
2019-10-04,31300,32100,30600,31100,99577,333280.0,10716390.0
2019-10-07,31100,31350,29450,29900,140472,320420.0,10716390.0
