톱텍(108230),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-03-23,8524,8524,8033,8157,52828,270425.0,16290656.0
2015-03-24,8082,8352,8057,8353,57833,276941.0,16290656.0
2015-03-25,8278,8376,8106,8279,77581,274498.0,16290656.0
2015-03-26,8253,8278,8082,8157,47413,270425.0,16290656.0
2015-03-27,8155,8573,8155,8549,124133,283457.0,16290656.0
2015-03-30,8671,8720,8451,8697,77988,288345.0,16290656.0
2015-03-31,8745,8941,8475,8574,73627,284272.0,16290656.0
2015-04-01,8549,8647,8376,8647,52695,286716.0,16290656.0
2015-04-02,8671,8941,8402,8623,138561,285901.0,16290656.0
2015-04-03,8647,8720,8475,8574,330454,284272.0,16290656.0
2015-04-06,8573,8720,8500,8549,67476,283457.0,16290656.0
2015-04-07,8598,8647,8500,8574,90843,284272.0,16290656.0
2015-04-08,8696,9630,8598,9581,642913,317668.0,16290656.0
2015-04-09,9581,9581,9138,9237,295457,306264.0,16290656.0
2015-04-10,9187,9555,9040,9532,255582,316039.0,16290656.0
2015-04-13,9581,9851,9237,9312,263607,308708.0,16290656.0
2015-04-14,9384,9457,8843,8845,116958,293232.0,16290656.0
2015-04-15,8843,9408,8696,9410,197478,311966.0,16290656.0
2015-04-16,9408,9482,9261,9361,89007,310337.0,16290656.0
2015-04-17,9359,9581,9114,9483,155032,314410.0,16290656.0
2015-04-20,9384,9408,9187,9287,87877,307893.0,16290656.0
2015-04-21,9359,9384,9065,9114,84206,302192.0,16290656.0
2015-04-22,9089,9237,8500,8918,145681,295675.0,16290656.0
2015-04-23,8917,8917,8303,8500,199189,281828.0,16290656.0
2015-04-24,8598,8622,7861,8132,276330,269610.0,16290656.0
2015-04-27,8082,8549,8082,8476,94643,281014.0,16290656.0
2015-04-28,8549,8549,8278,8402,52634,278570.0,16290656.0
2015-04-29,8475,8549,8082,8378,70830,277756.0,16290656.0
2015-04-30,8426,8475,8229,8427,38520,279385.0,16290656.0
2015-05-04,8278,8549,8229,8353,50145,276941.0,16290656.0
2015-05-06,8352,8475,8106,8378,86936,277756.0,16290656.0
2015-05-07,8352,8475,8033,8206,56379,272054.0,16290656.0
2015-05-08,8155,8549,8106,8549,66539,283457.0,16290656.0
2015-05-11,8549,8573,8352,8451,37164,280199.0,16290656.0
2015-05-12,8451,8451,7935,8083,147647,267981.0,16290656.0
2015-05-13,8155,8475,7959,8353,85471,276941.0,16290656.0
2015-05-14,8352,8868,8253,8845,127748,293232.0,16290656.0
2015-05-15,8941,9310,8745,9041,282029,299748.0,16290656.0
2015-05-18,9089,9237,8770,9065,83972,300563.0,16290656.0
2015-05-19,8892,9187,8843,8943,59055,296490.0,16290656.0
2015-05-20,8917,9065,8770,8967,113059,297304.0,16290656.0
2015-05-21,8941,8966,8720,8796,68508,291603.0,16290656.0
2015-05-22,8745,9237,8671,9114,224316,302192.0,16290656.0
2015-05-26,9138,9212,8966,9114,101743,302192.0,16290656.0
2015-05-27,9040,9089,8770,9016,74236,298934.0,16290656.0
2015-05-28,9187,9261,8819,9090,126755,301377.0,16290656.0
2015-05-29,9138,9138,8843,8967,62246,297304.0,16290656.0
2015-06-01,8892,8966,8524,8672,77744,287530.0,16290656.0
2015-06-02,8720,8843,8155,8304,159581,275312.0,16290656.0
2015-06-03,8253,8451,8106,8279,54461,274498.0,16290656.0
2015-06-04,8278,8451,8057,8279,64366,274498.0,16290656.0
2015-06-05,8131,8794,8131,8647,136307,286716.0,16290656.0
2015-06-08,8598,8598,8180,8255,118303,273683.0,16290656.0
2015-06-09,8204,8426,8204,8378,31625,277756.0,16290656.0
2015-06-10,8426,8524,8229,8378,56338,277756.0,16290656.0
2015-06-11,8402,8549,8106,8230,34158,272868.0,16290656.0
2015-06-12,8155,8327,7737,7862,145788,260650.0,16290656.0
2015-06-15,7861,7984,7320,7419,95848,245989.0,16290656.0
2015-06-16,7369,7713,7369,7714,44658,255763.0,16290656.0
2015-06-17,7762,7762,7492,7616,26684,252505.0,16290656.0
2015-06-18,7590,7713,7296,7370,84069,244360.0,16290656.0
2015-06-19,7394,8033,7394,7690,135878,254949.0,16290656.0
2015-06-22,7664,7737,7566,7592,37912,251691.0,16290656.0
2015-06-23,7664,7959,7468,7911,67814,262280.0,16290656.0
2015-06-24,7886,7984,7787,7886,37088,261465.0,16290656.0
2015-06-25,7910,7935,7762,7886,43550,261465.0,16290656.0
2015-06-26,8033,8426,7984,8279,132714,274498.0,16290656.0
2015-06-29,8155,8376,8057,8083,50761,267981.0,16290656.0
2015-06-30,8082,8573,8008,8476,115635,281014.0,16290656.0
2015-07-01,8524,9286,8524,9114,291939,302192.0,16290656.0
2015-07-02,9138,9555,9138,9434,408068,312781.0,16290656.0
2015-07-03,9482,9506,9310,9434,160772,312781.0,16290656.0
2015-07-06,9384,9384,8720,8845,162986,293232.0,16290656.0
2015-07-07,8868,9089,8770,8967,109161,297304.0,16290656.0
2015-07-08,8966,9433,8868,9336,143057,309522.0,16290656.0
2015-07-09,9187,9310,8843,9312,102645,308708.0,16290656.0
2015-07-10,9408,10465,9237,10343,646541,342918.0,16290656.0
2015-07-13,10563,10834,10145,10441,359492,346176.0,16290656.0
2015-07-14,10465,10489,10047,10491,231475,347806.0,16290656.0
2015-07-15,10440,11079,10391,10859,379167,360023.0,16290656.0
2015-07-16,10883,11300,10710,11105,287447,368169.0,16290656.0
2015-07-17,11054,11275,10907,11154,128573,369798.0,16290656.0
2015-07-20,11104,11202,10563,10859,143036,360023.0,16290656.0
2015-07-21,10834,11791,10661,11547,313420,382830.0,16290656.0
2015-07-22,11546,11914,11448,11547,293409,382830.0,16290656.0
2015-07-23,11546,12185,11546,12112,369620,401565.0,16290656.0
2015-07-24,12381,12504,11669,12063,289931,399936.0,16290656.0
2015-07-27,11742,12381,11300,11744,249434,389347.0,16290656.0
2015-07-28,11521,11816,11104,11326,187653,375500.0,16290656.0
2015-07-29,11399,12283,11177,11940,189748,395863.0,16290656.0
2015-07-30,11988,12013,11202,11203,155680,371427.0,16290656.0
2015-07-31,11054,11374,10318,11375,245312,377129.0,16290656.0
2015-08-03,11202,11497,11079,11228,60485,372241.0,16290656.0
2015-08-04,11054,11423,10710,11375,159959,377129.0,16290656.0
2015-08-05,11399,11865,11300,11744,101971,389347.0,16290656.0
2015-08-06,11865,12111,11644,12063,133666,399936.0,16290656.0
2015-08-07,11889,12971,11840,12923,313386,428444.0,16290656.0
2015-08-10,12823,13069,12455,12824,147874,425186.0,16290656.0
2015-08-11,12872,14396,12774,13831,549859,458582.0,16290656.0
2015-08-12,13634,14248,13118,14200,405603,470800.0,16290656.0
2015-08-13,14346,14666,13831,14003,232163,464284.0,16290656.0
2015-08-17,14003,14272,13880,14102,131452,503683.0,17549913.0
2015-08-18,14101,14101,12995,13168,234036,470338.0,17549913.0
2015-08-19,12995,13782,12676,13782,220720,492275.0,17549913.0
2015-08-20,13756,13856,13315,13463,155230,480868.0,17549913.0
2015-08-21,12627,13217,12356,12923,180085,461563.0,17549913.0
2015-08-24,12774,13142,12381,12431,131110,444013.0,17549913.0
2015-08-25,12627,12971,12356,12898,160615,460685.0,17549913.0
2015-08-26,12995,13732,12897,13733,222488,490520.0,17549913.0
2015-08-27,13954,14150,13634,13660,168987,487888.0,17549913.0
2015-08-28,13806,14346,13806,14003,126133,500173.0,17549913.0
2015-08-31,13954,14052,13756,13954,78452,498418.0,17549913.0
2015-09-01,13905,14248,13831,13905,115718,496663.0,17549913.0
2015-09-02,13364,14027,13217,13905,82821,496663.0,17549913.0
2015-09-03,14052,14125,13658,13684,87321,488765.0,17549913.0
2015-09-04,13806,13954,12087,12382,292966,442258.0,17549913.0
2015-09-07,12381,12528,11889,12185,103800,435238.0,17549913.0
2015-09-08,12479,12479,11349,11793,179988,421198.0,17549913.0
2015-09-09,12087,13020,11963,12530,209085,447523.0,17549913.0
2015-09-10,12430,12627,12258,12505,65473,446645.0,17549913.0
2015-09-11,12553,12971,12013,12530,115276,447523.0,17549913.0
2015-09-14,12603,12603,11938,11989,86386,428218.0,17549913.0
2015-09-15,11914,12062,11693,11866,94787,423830.0,17549913.0
2015-09-16,11914,12381,11889,12063,75195,430850.0,17549913.0
2015-09-17,12136,12258,11472,11817,119993,422075.0,17549913.0
2015-09-18,11791,12307,11791,12087,92689,431728.0,17549913.0
2015-09-21,12038,12553,11914,12481,103446,445768.0,17549913.0
2015-09-22,12750,13511,12479,13144,228736,469460.0,17549913.0
2015-09-23,13020,13192,12823,12997,78862,464195.0,17549913.0
2015-09-24,12995,13192,12603,12972,68363,463318.0,17549913.0
2015-09-25,12725,12995,12430,12824,79254,458053.0,17549913.0
2015-09-30,12479,12603,12307,12579,44298,449278.0,17549913.0
2015-10-01,12701,12848,12307,12603,83692,450155.0,17549913.0
2015-10-02,12603,12922,12504,12677,100073,452788.0,17549913.0
2015-10-05,12701,13217,12455,13119,113867,468583.0,17549913.0
2015-10-06,13168,13339,12971,13193,78384,471215.0,17549913.0
2015-10-07,13217,14052,13192,14003,262495,500173.0,17549913.0
2015-10-08,13856,13856,13315,13758,162538,491398.0,17549913.0
2015-10-12,13756,14101,13560,13758,83517,491398.0,17549913.0
2015-10-13,13609,13732,13118,13217,87647,472093.0,17549913.0
2015-10-14,13118,13585,13118,13340,84171,476480.0,17549913.0
2015-10-15,13438,13856,13290,13660,82152,487888.0,17549913.0
2015-10-16,13683,14174,13585,13954,129991,498418.0,17549913.0
2015-10-19,14027,14101,13756,13979,76959,499295.0,17549913.0
2015-10-20,14052,14346,13905,14274,133600,509825.0,17549913.0
2015-10-21,14272,14272,13806,13979,99730,499295.0,17549913.0
2015-10-22,13954,15501,13954,15355,483576,548435.0,17549913.0
2015-10-23,15723,16631,15624,16313,338783,582657.0,17549913.0
2015-10-26,16312,16779,15943,16657,206045,594942.0,17549913.0
2015-10-27,16705,16828,15673,16215,175285,579147.0,17549913.0
2015-10-28,16361,17270,16214,17198,240900,614247.0,17549913.0
2015-10-29,17393,17516,16705,17149,153822,612492.0,17549913.0
2015-10-30,17147,17442,16508,16510,126517,589677.0,17549913.0
2015-11-02,16214,17590,16214,17541,148253,626532.0,17549913.0
2015-11-03,17614,18130,17294,17345,172343,619512.0,17549913.0
2015-11-04,17393,17565,16926,17492,133781,624777.0,17549913.0
2015-11-05,17516,17590,17000,17049,93652,608982.0,17549913.0
2015-11-06,17049,17270,16459,16902,119216,603717.0,17549913.0
2015-11-09,17098,17098,16508,16927,69786,604595.0,17549913.0
2015-11-10,16705,16853,16066,16264,107551,580902.0,17549913.0
2015-11-11,16410,17172,15968,16853,121451,601962.0,17549913.0
2015-11-12,17123,17343,16754,17149,82731,612492.0,17549913.0
2015-11-13,17024,17098,16582,16755,67095,598452.0,17549913.0
2015-11-16,16582,17442,16435,17394,128610,621267.0,17549913.0
2015-11-17,17369,17639,17049,17124,146907,611614.0,17549913.0
2015-11-18,17418,17442,16828,17000,51627,607227.0,17549913.0
2015-11-19,17098,17270,16705,17173,77637,613369.0,17549913.0
2015-11-20,17172,17442,16926,17025,62419,608104.0,17549913.0
2015-11-23,17172,17172,15992,15994,171012,571250.0,17549913.0
2015-11-24,15992,16017,15157,15674,193125,559842.0,17549913.0
2015-11-25,15723,15968,15501,15723,74582,561597.0,17549913.0
2015-11-26,15919,16090,15525,15871,86936,566862.0,17549913.0
2015-11-27,15796,15968,15108,15232,142524,544047.0,17549913.0
2015-11-30,15231,16190,15206,16190,187505,578270.0,17549913.0
2015-12-01,15919,16361,15772,16067,93487,573882.0,17549913.0
2015-12-02,15968,16288,15624,16018,83660,579810.0,17785580.0
2015-12-03,15968,15968,15649,15699,61014,568249.0,17785580.0
2015-12-04,15476,16140,15452,16141,61136,584256.0,17785580.0
2015-12-07,16410,16779,16361,16731,563028,605599.0,17785580.0
2015-12-08,16951,16951,16239,16510,133944,597595.0,17785580.0
2015-12-09,16631,16631,15501,15674,151206,567360.0,17785580.0
2015-12-10,15673,15673,14617,15207,141571,550464.0,17785580.0
2015-12-11,15157,15157,14272,14274,122624,516671.0,17785580.0
2015-12-14,14076,14174,13192,13562,167696,490882.0,17785580.0
2015-12-15,13782,14003,12774,13438,196217,486436.0,17785580.0
2015-12-16,13511,13707,13339,13562,95634,490882.0,17785580.0
2015-12-17,13560,13707,13069,13463,105254,487325.0,17785580.0
2015-12-18,13364,13782,13168,13537,67002,489993.0,17785580.0
2015-12-21,13487,13732,13118,13193,70322,477543.0,17785580.0
2015-12-22,13290,13339,12676,13021,91107,471318.0,17785580.0
2015-12-23,13069,13168,12676,12726,67959,460647.0,17785580.0
2015-12-24,12774,12823,12038,12038,179413,435747.0,17785580.0
2015-12-28,11963,12750,11889,12750,129354,461536.0,17785580.0
2015-12-29,12603,13192,12603,13095,98602,473986.0,17785580.0
2015-12-30,13069,13732,12971,13340,84522,482878.0,17785580.0
2016-01-04,13315,13487,13093,13095,54756,473986.0,17785580.0
2016-01-05,12823,13168,12750,12923,91630,467761.0,17785580.0
2016-01-06,12872,13044,12234,12358,110182,447307.0,17785580.0
2016-01-07,12332,12603,11791,12530,128560,453532.0,17785580.0
2016-01-08,12185,12528,12038,12382,82329,448197.0,17785580.0
2016-01-11,12209,12479,11840,12038,80964,435747.0,17785580.0
2016-01-12,12062,12528,12062,12431,99849,449975.0,17785580.0
2016-01-13,12479,12799,12307,12456,83156,450864.0,17785580.0
2016-01-14,12209,12652,11938,12603,60161,456200.0,17785580.0
2016-01-15,12627,12823,12160,12185,118138,441082.0,17785580.0
2016-01-18,11938,12356,11840,12234,69414,442861.0,17785580.0
2016-01-19,12136,12356,11742,12112,74435,438415.0,17785580.0
2016-01-20,12038,12307,11791,11964,91187,433079.0,17785580.0
2016-01-21,11840,12136,11791,11817,52068,427743.0,17785580.0
2016-01-22,11865,12111,11816,12087,57805,437525.0,17785580.0
2016-01-25,12136,12185,11816,11989,86025,433968.0,17785580.0
2016-01-26,11840,11988,11816,11842,33296,428632.0,17785580.0
2016-01-27,11988,12258,11816,11964,85871,433079.0,17785580.0
2016-01-28,11963,12111,11718,12038,67274,435747.0,17785580.0
2016-01-29,11938,13339,11938,13193,283767,477543.0,17785580.0
2016-02-01,13339,13462,12922,13266,98595,480211.0,17785580.0
2016-02-02,13290,13585,13217,13266,91831,480211.0,17785580.0
2016-02-03,13266,13609,13069,13611,56033,492661.0,17785580.0
2016-02-04,13609,14003,13462,13635,87773,493550.0,17785580.0
2016-02-05,13536,13806,13389,13660,58252,494439.0,17785580.0
2016-02-11,13413,13511,12872,12948,77629,468650.0,17785580.0
2016-02-12,12627,12897,12234,12726,129123,460647.0,17785580.0
2016-02-15,13020,13020,12528,12923,41544,467761.0,17785580.0
2016-02-16,12872,13560,12872,13488,65138,488214.0,17785580.0
2016-02-17,13536,13536,13020,13070,38988,473096.0,17785580.0
2016-02-18,13339,13880,13168,13709,87501,496218.0,17785580.0
2016-02-19,13756,14199,13560,14127,94851,511335.0,17785580.0
2016-02-22,14150,14421,13831,13881,72477,502443.0,17785580.0
2016-02-23,13905,14174,13266,13463,75997,487325.0,17785580.0
2016-02-24,13364,13856,13315,13709,53594,496218.0,17785580.0
2016-02-25,13707,14003,13511,13513,78402,489103.0,17785580.0
2016-02-26,13658,13658,13364,13463,45249,487325.0,17785580.0
2016-02-29,13462,13560,12946,13242,54993,479321.0,17785580.0
2016-03-02,13339,13462,13118,13168,67870,476654.0,17785580.0
2016-03-03,13192,13364,12946,13364,64732,483768.0,17785580.0
2016-03-04,13364,13536,13093,13266,48518,480211.0,17785580.0
2016-03-07,13315,13831,13217,13782,106089,498886.0,17785580.0
2016-03-08,13856,13856,13487,13586,40543,491771.0,17785580.0
2016-03-09,13560,13560,13266,13364,38494,476351.0,17512913.0
2016-03-10,13266,13389,13192,13389,44204,477227.0,17512913.0
2016-03-11,13217,13683,13168,13635,57025,485983.0,17512913.0
2016-03-14,13634,13634,13266,13364,41102,476351.0,17512913.0
2016-03-15,13266,13438,13118,13193,38195,470222.0,17512913.0
2016-03-16,13093,13290,13093,13193,25061,470222.0,17512913.0
2016-03-17,13093,13290,12971,13168,62314,469346.0,17512913.0
2016-03-18,13192,13192,12848,13144,56079,468470.0,17512913.0
2016-03-21,13192,13339,12995,13340,56113,475476.0,17512913.0
2016-03-22,13511,13658,13339,13537,83540,482481.0,17512913.0
2016-03-23,13487,13560,13266,13266,38075,472849.0,17512913.0
2016-03-24,13217,13315,13069,13070,46897,465843.0,17512913.0
2016-03-25,13044,13266,12897,12948,39501,461465.0,17512913.0
2016-03-28,12872,13364,12332,13315,58840,474600.0,17512913.0
2016-03-29,13389,13438,13044,13266,69675,472849.0,17512913.0
2016-03-30,13266,13389,13217,13364,45097,476351.0,17512913.0
2016-03-31,13364,13707,13290,13660,126938,486859.0,17512913.0
2016-04-01,13658,14003,13634,13758,100514,490362.0,17512913.0
2016-04-04,13756,13978,13511,13954,78829,497367.0,17512913.0
2016-04-05,13782,14027,13756,13954,38986,497367.0,17512913.0
2016-04-06,14003,14003,13707,13905,54079,495615.0,17512913.0
2016-04-07,14052,14125,13782,14102,61673,502621.0,17512913.0
2016-04-08,14101,14101,13806,13979,64093,498242.0,17512913.0
2016-04-11,14052,14174,13856,14052,60302,500869.0,17512913.0
2016-04-12,14052,14174,13880,14003,35983,499118.0,17512913.0
2016-04-14,13929,14125,13929,14003,31705,499118.0,17512913.0
2016-04-15,13880,14125,13806,14052,44515,500869.0,17512913.0
2016-04-18,14003,15256,14003,15256,258158,543776.0,17512913.0
2016-04-19,15231,15476,15084,15355,145833,547279.0,17512913.0
2016-04-20,15329,15550,15059,15380,103880,548154.0,17512913.0
2016-04-21,15403,16361,15403,16116,274925,574424.0,17512913.0
2016-04-22,16263,16263,15943,16166,98338,576175.0,17512913.0
2016-04-25,15919,16090,15600,15674,89226,558662.0,17512913.0
2016-04-26,15501,16115,15501,16018,93826,570921.0,17512913.0
2016-04-27,15894,16066,15035,15282,708291,544652.0,17512913.0
2016-04-28,15476,15624,15108,15380,183145,548154.0,17512913.0
2016-04-29,15231,15427,15059,15232,106113,542900.0,17512913.0
2016-05-02,15133,15378,14838,14888,83848,530641.0,17512913.0
2016-05-03,14936,15084,14592,14593,86583,520134.0,17512913.0
2016-05-04,14421,14617,14076,14470,106371,515755.0,17512913.0
2016-05-09,14494,14592,14223,14470,49639,515755.0,17512913.0
2016-05-10,14470,14543,14199,14519,78637,517507.0,17512913.0
2016-05-11,14641,14641,14346,14397,53833,513128.0,17512913.0
2016-05-12,14125,14519,14076,14470,50354,515755.0,17512913.0
2016-05-13,14470,14494,14346,14470,30280,515755.0,17512913.0
2016-05-16,14396,14470,14125,14200,36867,506123.0,17512913.0
2016-05-17,14248,14248,13487,13586,122363,484232.0,17512913.0
2016-05-18,13585,13732,13118,13562,82766,483356.0,17512913.0
2016-05-19,13536,13658,13241,13463,56244,479854.0,17512913.0
2016-05-20,13560,14027,13462,13856,67823,493864.0,17512913.0
2016-05-23,13905,14248,13831,14225,73204,506999.0,17512913.0
2016-05-24,14346,14445,14052,14274,64279,508750.0,17512913.0
2016-05-25,14199,14421,14101,14151,44930,504372.0,17512913.0
2016-05-26,14125,15231,13856,14741,204968,525387.0,17512913.0
2016-05-27,15133,15698,14936,15699,332182,559538.0,17512913.0
2016-05-30,15870,15894,15329,15429,130158,549905.0,17512913.0
2016-05-31,15329,15698,15157,15158,125117,540273.0,17512913.0
2016-06-01,15157,15525,14986,15256,114892,543776.0,17512913.0
2016-06-02,15403,15427,15133,15256,84757,543776.0,17512913.0
2016-06-03,15378,15501,15231,15429,77364,549905.0,17512913.0
2016-06-07,15378,15673,15378,15551,121920,554284.0,17512913.0
2016-06-08,15673,15673,15305,15355,143980,547279.0,17512913.0
2016-06-09,15231,15231,14813,14962,820787,533268.0,17512913.0
2016-06-10,15697,15991,14765,15747,398848,281082.0,17512913.0
2016-06-13,15746,15893,15206,15305,144964,273201.0,17512913.0
2016-06-14,15256,15599,15157,15452,120614,275828.0,17512913.0
2016-06-15,15206,15648,15108,15207,65952,271450.0,17512913.0
2016-06-16,15059,15403,15010,15158,103218,270575.0,17512913.0
2016-06-17,15206,15403,14814,14864,84962,265321.0,17512913.0
2016-06-20,14863,15059,14618,14815,75142,264445.0,17512913.0
2016-06-21,14814,14961,14618,14864,68566,265321.0,17512913.0
2016-06-22,14814,16531,14716,15992,480260,285460.0,17512913.0
2016-06-23,15991,17365,15844,16826,332968,300346.0,17512913.0
2016-06-24,17022,20063,17022,18543,2444008,330994.0,17512913.0
2016-06-27,18689,20897,18591,19622,966688,350258.0,17512913.0
2016-06-28,19425,19867,18935,19279,411906,344129.0,17512913.0
2016-06-29,19425,19916,19033,19426,258163,346756.0,17512913.0
2016-06-30,19621,19621,18689,18690,281434,333621.0,17512913.0
2016-07-01,18935,19965,18738,19524,475338,348507.0,17512913.0
2016-07-04,19818,19916,19327,19622,174892,350258.0,17512913.0
2016-07-05,19670,21289,19376,20603,344118,367771.0,17512913.0
2016-07-06,20603,21093,20308,20456,334698,365144.0,17512913.0
2016-07-07,20652,21093,19916,19965,221348,356388.0,17512913.0
2016-07-08,19965,20210,19278,19916,246785,355512.0,17512913.0
2016-07-11,19965,20014,19523,19867,145807,354636.0,17512913.0
2016-07-12,19867,19867,18984,19180,370179,342377.0,17512913.0
2016-07-13,19180,19621,18984,19377,273406,345880.0,17512913.0
2016-07-14,18984,20210,18984,19573,776640,698765.0,35025826.0
2016-07-15,19769,19818,19131,19131,253482,683004.0,35025826.0
2016-07-18,19033,19572,18297,18641,445894,665491.0,35025826.0
2016-07-19,18738,19033,17954,18150,512012,647978.0,35025826.0
2016-07-20,18150,18640,17512,18592,527731,663739.0,35025826.0
2016-07-21,18591,18935,18248,18494,238769,660237.0,35025826.0
2016-07-22,18346,18787,18297,18641,146721,665491.0,35025826.0
2016-07-25,18640,19033,18395,18641,227476,665491.0,35025826.0
2016-07-26,18493,18689,18052,18297,213306,653232.0,35025826.0
2016-07-27,18199,18444,17855,18003,187515,642724.0,35025826.0
2016-07-28,18101,19720,18052,19720,737013,704019.0,35025826.0
2016-07-29,19965,20455,19425,19916,533096,711024.0,35025826.0
2016-08-01,19867,20750,19720,20309,380276,725035.0,35025826.0
2016-08-02,20014,20897,19670,19965,2428926,734197.0,36078457.0
2016-08-03,20308,22221,20112,21780,1848396,800942.0,36078457.0
2016-08-04,21731,22368,21289,21878,670214,804550.0,36078457.0
2016-08-05,21878,22123,21289,21731,364652,799138.0,36078457.0
2016-08-08,21731,22270,21142,21339,346444,784706.0,36078457.0
2016-08-09,21436,21584,20504,21192,391970,779295.0,36078457.0
2016-08-10,21191,21535,20848,21192,213231,779295.0,36078457.0
2016-08-11,21191,21387,20652,20848,230095,766667.0,36078457.0
2016-08-12,20897,21044,20308,20603,240539,757648.0,36078457.0
2016-08-16,20652,21584,20210,20603,445651,757648.0,36078457.0
2016-08-17,20799,21044,20161,21045,282231,773883.0,36078457.0
2016-08-18,21142,21142,20652,20995,214031,772079.0,36078457.0
2016-08-19,21093,21093,20406,20505,170120,754040.0,36078457.0
2016-08-22,20504,20504,19082,19426,439409,714353.0,36078457.0
2016-08-23,19229,19474,18738,19328,314781,710746.0,36078457.0
2016-08-24,19229,19474,18787,19180,149476,705334.0,36078457.0
2016-08-25,18935,19376,18591,18592,194102,683687.0,36078457.0
2016-08-26,18591,18886,18297,18739,185105,689099.0,36078457.0
2016-08-29,18837,18837,17610,17807,259829,654824.0,36078457.0
2016-08-30,17659,18493,17659,18396,159169,676471.0,36078457.0
2016-08-31,18199,18493,17610,17905,112569,658432.0,36078457.0
2016-09-01,17708,18640,17708,18592,125002,683687.0,36078457.0
2016-09-02,18493,18738,18003,18543,226403,681883.0,36078457.0
2016-09-05,18591,18738,18052,18543,167194,681883.0,36078457.0
2016-09-06,18738,19131,18542,18935,148010,696314.0,36078457.0
2016-09-07,18984,18984,18052,18199,185296,669255.0,36078457.0
2016-09-08,18199,18640,18052,18052,337921,663844.0,36078457.0
2016-09-09,17806,18346,17610,18248,166623,671059.0,36078457.0
2016-09-12,17659,18199,17610,17758,196603,653020.0,36078457.0
2016-09-13,17905,18640,17905,18641,365847,685491.0,36078457.0
2016-09-19,18444,19131,18395,19131,145953,703530.0,36078457.0
2016-09-20,19327,20504,19278,19622,406807,721569.0,36078457.0
2016-09-21,19670,19867,19376,19622,165865,721569.0,36078457.0
2016-09-22,19818,20112,19621,19965,191467,734197.0,36078457.0
2016-09-23,20063,20063,19376,20063,239167,737804.0,36078457.0
2016-09-26,20161,20210,19376,19475,234314,716157.0,36078457.0
2016-09-27,19474,19720,19131,19426,135565,714353.0,36078457.0
2016-09-28,19474,20014,19474,19818,175191,728785.0,36078457.0
2016-09-29,19916,19965,19425,19524,134395,717961.0,36078457.0
2016-09-30,19670,19670,19082,19180,145422,705334.0,36078457.0
2016-10-04,19180,19425,18984,19131,106262,703530.0,36078457.0
2016-10-05,19131,19327,18738,19229,163766,707138.0,36078457.0
2016-10-06,19278,19621,19131,19475,192417,716157.0,36078457.0
2016-10-07,19474,19670,19229,19426,94675,714353.0,36078457.0
2016-10-10,19327,19621,19033,19082,133027,701726.0,36078457.0
2016-10-11,18886,19278,18738,19033,114162,699922.0,36078457.0
2016-10-12,19082,19327,18984,19033,112829,699922.0,36078457.0
2016-10-13,19229,19229,18591,18641,125870,685491.0,36078457.0
2016-10-14,18837,19082,18493,18886,155978,694510.0,36078457.0
2016-10-17,18935,19033,18493,18886,96518,694510.0,36078457.0
2016-10-18,18787,19229,18738,19082,118891,701726.0,36078457.0
2016-10-19,19033,19229,18935,19229,97250,707138.0,36078457.0
2016-10-20,19278,19621,19082,19229,84841,707138.0,36078457.0
2016-10-21,19278,19376,19082,19082,46125,701726.0,36078457.0
2016-10-24,18984,19180,18738,18837,59729,692706.0,36078457.0
2016-10-25,18591,18837,18297,18788,105094,690902.0,36078457.0
2016-10-26,18787,18787,18346,18543,98332,681883.0,36078457.0
2016-10-27,18444,19376,18444,19377,134742,712550.0,36078457.0
2016-10-28,19376,19425,18984,19033,59246,699922.0,36078457.0
2016-10-31,19033,19033,18444,18837,152790,692706.0,36078457.0
2016-11-01,18935,19082,18395,18445,166649,678275.0,36078457.0
2016-11-02,18837,18935,18346,18494,212881,680079.0,36078457.0
2016-11-03,18248,18935,18248,18494,140315,680079.0,36078457.0
2016-11-04,18689,18689,18346,18445,64109,678275.0,36078457.0
2016-11-07,18640,19082,18444,19082,96615,701726.0,36078457.0
2016-11-08,19229,19278,18984,19131,124017,703530.0,36078457.0
2016-11-09,19180,19180,17610,18396,313447,676471.0,36078457.0
2016-11-10,18837,19131,18493,19131,204888,703530.0,36078457.0
2016-11-11,19131,19131,18689,19082,84436,701726.0,36078457.0
2016-11-14,19131,19229,18199,18592,139498,683687.0,36078457.0
2016-11-15,18591,18787,18150,18690,110795,687295.0,36078457.0
2016-11-16,18738,18837,18444,18641,65294,685491.0,36078457.0
2016-11-17,18591,18640,18199,18199,85082,669255.0,36078457.0
2016-11-18,18199,18297,17954,18101,89504,665648.0,36078457.0
2016-11-21,18101,18444,17757,18445,116538,678275.0,36078457.0
2016-11-22,18444,18591,18101,18150,77203,667451.0,36078457.0
2016-11-23,18150,18346,17806,18199,78577,669255.0,36078457.0
2016-11-24,18052,18346,18052,18150,56913,667451.0,36078457.0
2016-11-25,18346,18444,18003,18248,50673,671059.0,36078457.0
2016-11-28,18003,18150,17610,17660,185825,649412.0,36078457.0
2016-11-29,17659,18199,17659,18150,114128,667451.0,36078457.0
2016-11-30,18199,18444,18150,18297,54809,672863.0,36078457.0
2016-12-01,18297,18346,17954,18347,89707,674667.0,36078457.0
2016-12-02,18346,18346,18003,18101,101433,665648.0,36078457.0
