삼표시멘트(038500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-10-22,3125,3125,3080,3090,70606,331734.0,107357173.0
2014-10-23,3000,3000,2900,2990,267653,320998.0,107357173.0
2014-10-24,2990,2990,2920,2970,162719,318851.0,107357173.0
2014-10-27,3050,3105,3005,3105,77798,333344.0,107357173.0
2014-10-28,3150,3150,3100,3120,100179,334954.0,107357173.0
2014-10-29,3180,3180,3040,3100,54112,332807.0,107357173.0
2014-10-30,3100,3100,3005,3015,88115,323682.0,107357173.0
2014-10-31,3085,3085,3045,3055,45914,327976.0,107357173.0
2014-11-03,3085,3100,3050,3100,96590,332807.0,107357173.0
2014-11-04,3100,3100,3040,3040,101912,326366.0,107357173.0
2014-11-05,3030,3030,3000,3025,60402,324755.0,107357173.0
2014-11-06,3020,3070,3005,3070,58407,329587.0,107357173.0
2014-11-07,3060,3070,3010,3070,76609,329587.0,107357173.0
2014-11-10,3070,3070,3030,3035,45411,325829.0,107357173.0
2014-11-11,3100,3100,3040,3065,58836,329050.0,107357173.0
2014-11-12,3070,3070,3035,3035,64904,325829.0,107357173.0
2014-11-13,3020,3050,3020,3035,70259,325829.0,107357173.0
2014-11-14,3030,3030,2980,3030,112259,325292.0,107357173.0
2014-11-17,3020,3020,2845,2985,185605,320461.0,107357173.0
2014-11-18,2940,2980,2780,2865,243941,307578.0,107357173.0
2014-11-19,2860,2900,2785,2900,125045,311336.0,107357173.0
2014-11-20,2805,2930,2750,2850,247073,305968.0,107357173.0
2014-11-21,2895,2895,2755,2895,112113,310799.0,107357173.0
2014-11-24,2900,2920,2795,2910,158062,312409.0,107357173.0
2014-11-25,2855,2960,2855,2960,105860,317777.0,107357173.0
2014-11-26,2960,3005,2900,3000,89825,322072.0,107357173.0
2014-11-27,3005,3005,2940,3000,59449,322072.0,107357173.0
2014-11-28,3000,3000,2910,2975,82199,319388.0,107357173.0
2014-12-01,2985,3100,2915,3100,318278,332807.0,107357173.0
2014-12-02,2920,3010,2865,3000,163445,322072.0,107357173.0
2014-12-03,3085,3085,2960,3020,147643,324219.0,107357173.0
2014-12-04,3050,3050,2950,2970,84533,318851.0,107357173.0
2014-12-05,2995,2995,2930,2975,68558,319388.0,107357173.0
2014-12-08,3005,3005,2900,2955,151919,317240.0,107357173.0
2014-12-09,2955,2955,2865,2920,189441,313483.0,107357173.0
2014-12-10,2920,2920,2840,2875,66307,308652.0,107357173.0
2014-12-11,2825,2945,2820,2900,68218,311336.0,107357173.0
2014-12-12,2840,2890,2800,2870,112844,308115.0,107357173.0
2014-12-15,2870,2875,2775,2825,154132,303284.0,107357173.0
2014-12-16,2770,2825,2750,2810,119552,301674.0,107357173.0
2014-12-17,2800,2800,2595,2670,394005,286644.0,107357173.0
2014-12-18,2685,2745,2610,2670,146808,286644.0,107357173.0
2014-12-19,2660,2730,2615,2730,99607,293085.0,107357173.0
2014-12-22,2665,2830,2665,2830,127063,303821.0,107357173.0
2014-12-23,2860,2890,2750,2885,160863,309725.0,107357173.0
2014-12-24,2885,2950,2850,2945,132884,316167.0,107357173.0
2014-12-26,2970,3040,2905,3040,172576,326366.0,107357173.0
2014-12-29,2960,3065,2950,3015,149202,323682.0,107357173.0
2014-12-30,2980,3080,2910,3025,183771,324755.0,107357173.0
2015-01-02,3035,3340,2970,3300,394406,354279.0,107357173.0
2015-01-05,3295,3295,3075,3125,339970,335491.0,107357173.0
2015-01-06,3130,3350,3015,3300,497455,354279.0,107357173.0
2015-01-07,3300,3330,3210,3265,228479,350521.0,107357173.0
2015-01-08,3290,3290,3205,3255,86926,349448.0,107357173.0
2015-01-09,3210,3290,3190,3290,158251,353205.0,107357173.0
2015-01-12,3280,3370,3225,3345,194445,359110.0,107357173.0
2015-01-13,3325,3525,3325,3470,411577,372529.0,107357173.0
2015-01-14,3435,3500,3385,3500,155869,375750.0,107357173.0
2015-01-15,3700,3850,3540,3660,628601,392927.0,107357173.0
2015-01-16,3610,3670,3515,3550,190738,381118.0,107357173.0
2015-01-19,3500,3600,3445,3480,173607,373603.0,107357173.0
2015-01-20,3430,3650,3430,3630,196229,389707.0,107357173.0
2015-01-21,3630,3670,3545,3630,127596,389707.0,107357173.0
2015-01-22,3575,3650,3545,3600,111078,386486.0,107357173.0
2015-01-23,3660,3660,3560,3635,177174,390243.0,107357173.0
2015-01-26,3585,3685,3565,3645,158050,391317.0,107357173.0
2015-01-27,3675,3675,3590,3650,96742,391854.0,107357173.0
2015-01-28,3650,3655,3560,3620,188552,388633.0,107357173.0
2015-01-29,3720,3745,3645,3710,131426,398295.0,107357173.0
2015-01-30,3750,3760,3650,3760,135836,403663.0,107357173.0
2015-02-02,3760,4050,3740,3850,389860,413325.0,107357173.0
2015-02-03,3850,4025,3830,4000,290841,429429.0,107357173.0
2015-02-04,3980,4160,3965,4155,321775,446069.0,107357173.0
2015-02-05,4185,4450,4160,4450,532409,477739.0,107357173.0
2015-02-06,4560,4595,4315,4435,473817,476129.0,107357173.0
2015-02-09,4435,4580,4350,4525,259207,485791.0,107357173.0
2015-02-10,4475,4705,4475,4675,426121,501895.0,107357173.0
2015-02-11,4750,4810,4650,4715,297465,506189.0,107357173.0
2015-02-12,4655,4785,4600,4685,252710,502968.0,107357173.0
2015-02-13,4705,4720,4590,4590,232825,492769.0,107357173.0
2015-02-16,4590,4725,4505,4695,253685,504042.0,107357173.0
2015-02-17,4750,4800,4590,4690,268165,503505.0,107357173.0
2015-02-23,4570,4705,4570,4650,135702,499211.0,107357173.0
2015-02-24,4695,4695,4310,4380,490930,470224.0,107357173.0
2015-02-25,4450,4450,4335,4430,189592,475592.0,107357173.0
2015-02-26,4650,4985,4570,4985,962782,535176.0,107357173.0
2015-02-27,4990,5100,4810,4980,541053,534639.0,107357173.0
2015-03-02,4950,4975,4810,4940,339695,530344.0,107357173.0
2015-03-03,4940,5010,4870,4995,223609,536249.0,107357173.0
2015-03-04,4950,5050,4950,5050,188607,542154.0,107357173.0
2015-03-05,5050,5050,4885,4960,288780,532492.0,107357173.0
2015-03-06,4930,4995,4815,4900,366636,526050.0,107357173.0
2015-03-09,4845,4900,4390,4500,556983,483107.0,107357173.0
2015-03-10,4580,4580,4130,4510,658106,484181.0,107357173.0
2015-03-11,4405,5180,4360,4980,1618914,534639.0,107357173.0
2015-03-12,5000,5070,4735,4800,465560,515314.0,107357173.0
2015-03-13,4725,4945,4650,4820,287369,517462.0,107357173.0
2015-03-16,4810,4865,4690,4780,171510,513167.0,107357173.0
2015-03-17,4785,4805,4710,4750,192261,509947.0,107357173.0
2015-03-18,4795,5020,4750,4900,337039,526050.0,107357173.0
2015-03-19,4960,4985,4850,4900,160542,526050.0,107357173.0
2015-03-20,4915,4930,4850,4910,126454,527124.0,107357173.0
2015-03-23,4910,4915,4820,4895,251562,525513.0,107357173.0
2015-03-24,4950,5100,4920,5060,444189,543227.0,107357173.0
2015-03-25,5140,5660,5140,5530,1107280,593685.0,107357173.0
2015-03-26,5530,5860,5420,5620,749892,603347.0,107357173.0
2015-03-27,5720,5790,5450,5560,444315,596906.0,107357173.0
2015-03-30,5560,5690,5430,5660,362641,607642.0,107357173.0
2015-03-31,5690,5800,5630,5800,259293,622672.0,107357173.0
2015-04-01,5890,5970,5820,5910,412269,634481.0,107357173.0
2015-04-02,5970,6000,5820,6000,416596,644143.0,107357173.0
2015-04-03,6000,6300,5870,6180,649325,663467.0,107357173.0
2015-04-06,6270,6550,6180,6510,817552,698895.0,107357173.0
2015-04-07,7000,7000,6600,6850,1307129,735397.0,107357173.0
2015-04-08,6900,7270,6760,7190,1210493,771898.0,107357173.0
2015-04-09,7230,7490,7020,7390,712092,793370.0,107357173.0
2015-04-10,7430,7570,7290,7570,681419,812694.0,107357173.0
2015-04-13,7570,7860,7520,7570,572773,812694.0,107357173.0
2015-04-14,7450,7470,6810,7050,1418681,756868.0,107357173.0
2015-04-15,7130,7480,7020,7450,621418,799811.0,107357173.0
2015-04-16,7600,7780,7300,7340,616129,788002.0,107357173.0
2015-04-17,7400,7440,6830,7180,805708,770825.0,107357173.0
2015-04-20,7250,7300,6950,7100,445713,762236.0,107357173.0
2015-04-21,7050,7080,6800,6860,579392,736470.0,107357173.0
2015-04-22,6830,7090,6680,6950,692191,746132.0,107357173.0
2015-04-23,7000,7000,6690,6730,344323,722514.0,107357173.0
2015-04-24,6660,7040,6480,6970,637154,748279.0,107357173.0
2015-04-27,6850,7020,6800,6940,180101,745059.0,107357173.0
2015-04-28,6840,7350,6840,7080,570440,760089.0,107357173.0
2015-04-29,7150,7160,6960,7080,233426,760089.0,107357173.0
2015-04-30,7100,7110,6910,7040,233448,755794.0,107357173.0
2015-05-04,7040,7040,6760,6760,208945,725734.0,107357173.0
2015-05-06,6650,6650,6130,6490,539377,696748.0,107357173.0
2015-05-07,6490,6660,6200,6570,352609,705337.0,107357173.0
2015-05-08,6650,6860,6550,6860,179700,736470.0,107357173.0
2015-05-11,6820,6900,6750,6890,169631,739691.0,107357173.0
2015-05-12,6900,6970,6600,6890,224832,739691.0,107357173.0
2015-05-13,6950,6960,6770,6780,193113,727882.0,107357173.0
2015-05-14,6780,7280,6720,7000,405632,751500.0,107357173.0
2015-05-15,7010,7110,6950,7020,175087,753647.0,107357173.0
2015-05-18,6720,6880,6600,6680,420115,717146.0,107357173.0
2015-05-19,6680,6850,6620,6800,194174,730029.0,107357173.0
2015-05-20,6720,6860,6600,6670,221029,716072.0,107357173.0
2015-05-21,6770,6770,6380,6380,405828,684939.0,107357173.0
2015-05-22,6380,6550,6150,6550,317474,703189.0,107357173.0
2015-05-26,6530,6770,6410,6750,380178,724661.0,107357173.0
2015-05-27,6750,6760,6500,6600,216039,708557.0,107357173.0
2015-05-28,6730,6730,6470,6650,220449,713925.0,107357173.0
2015-05-29,6750,6750,6450,6550,301450,703189.0,107357173.0
2015-06-01,6640,6650,6350,6540,149785,702116.0,107357173.0
2015-06-02,6500,6550,6230,6230,266234,668835.0,107357173.0
2015-06-03,6230,6350,5930,6230,218653,668835.0,107357173.0
2015-06-04,6050,6340,6050,6230,190723,668835.0,107357173.0
2015-06-05,6140,6360,6140,6320,171530,678497.0,107357173.0
2015-06-08,6390,6500,6320,6460,178309,693527.0,107357173.0
2015-06-09,6530,6530,6250,6380,176520,684939.0,107357173.0
2015-06-10,6380,6500,6150,6490,254180,696748.0,107357173.0
2015-06-11,6870,6920,6650,6800,439633,730029.0,107357173.0
2015-06-12,6850,6880,6600,6840,278455,734323.0,107357173.0
2015-06-15,6820,6850,6250,6330,355923,679571.0,107357173.0
2015-06-16,6300,6340,6050,6240,258580,669909.0,107357173.0
2015-06-17,6130,6400,6030,6400,140133,687086.0,107357173.0
2015-06-18,6290,6500,6230,6380,165385,684939.0,107357173.0
2015-06-19,6310,6420,6270,6400,119781,687086.0,107357173.0
2015-06-22,6400,6400,6160,6160,216046,661320.0,107357173.0
2015-06-23,6060,6270,6060,6220,194157,667762.0,107357173.0
2015-06-24,6260,6290,6160,6220,109634,667762.0,107357173.0
2015-06-25,6220,6290,6130,6260,167929,672056.0,107357173.0
2015-06-26,6280,6280,6140,6240,160367,669909.0,107357173.0
2015-06-29,6160,6190,5690,5790,576110,621598.0,107357173.0
2015-06-30,5550,6020,5550,6020,281054,646290.0,107357173.0
2015-07-01,6130,6130,6030,6120,182923,657026.0,107357173.0
2015-07-02,6110,6190,6050,6180,147299,663467.0,107357173.0
2015-07-03,6010,6190,6010,6190,179749,664541.0,107357173.0
2015-07-06,6140,6150,5920,5930,224825,636628.0,107357173.0
2015-07-07,6100,6100,5850,6080,176220,652732.0,107357173.0
2015-07-08,6070,6070,5880,6030,111814,647364.0,107357173.0
2015-07-09,6000,6100,5780,6100,251898,654879.0,107357173.0
2015-07-10,6100,6390,6050,6310,191486,677424.0,107357173.0
2015-07-13,6440,6570,6390,6500,229602,697822.0,107357173.0
2015-07-14,6500,6520,6370,6480,225595,695674.0,107357173.0
2015-07-15,6500,7110,6400,7080,539070,760089.0,107357173.0
2015-07-16,7150,7670,6870,7100,929637,762236.0,107357173.0
2015-07-17,7110,7300,6940,7150,206599,767604.0,107357173.0
2015-07-20,7130,7250,6780,7050,365892,756868.0,107357173.0
2015-07-21,7200,7320,7050,7200,290681,772972.0,107357173.0
2015-07-22,7110,7190,6860,7000,336700,751500.0,107357173.0
2015-07-23,7500,8230,6940,6990,2276518,750427.0,107357173.0
2015-07-24,6810,6900,6250,6330,1213137,679571.0,107357173.0
2015-07-27,6310,6310,5850,6080,547883,652732.0,107357173.0
2015-07-28,5850,5970,5580,5700,570117,611936.0,107357173.0
2015-07-29,5670,6040,5660,5850,372476,628039.0,107357173.0
2015-07-30,5850,5950,5690,5850,200469,628039.0,107357173.0
2015-07-31,5850,5990,5750,5990,152421,643069.0,107357173.0
2015-08-03,6100,6100,5890,5890,140856,632334.0,107357173.0
2015-08-04,5800,6000,5800,5970,79897,640922.0,107357173.0
2015-08-05,5910,6040,5860,5940,160096,637702.0,107357173.0
2015-08-06,5940,6050,5880,6010,170361,645217.0,107357173.0
2015-08-07,6100,6590,5960,6560,609987,704263.0,107357173.0
2015-08-10,6550,6550,6250,6380,257648,684939.0,107357173.0
2015-08-11,6360,6390,6230,6330,176982,679571.0,107357173.0
2015-08-12,6320,6320,6040,6180,206740,663467.0,107357173.0
2015-08-13,6180,6280,6130,6260,85393,672056.0,107357173.0
2015-08-17,6320,6320,5980,6120,119025,657026.0,107357173.0
2015-08-18,6070,6080,5840,5900,197636,633407.0,107357173.0
2015-08-19,5850,5900,5580,5770,217647,619451.0,107357173.0
2015-08-20,5800,6050,5740,5900,129939,633407.0,107357173.0
2015-08-21,5220,5770,5220,5650,244993,606568.0,107357173.0
2015-08-24,5640,5870,5450,5470,215376,587244.0,107357173.0
2015-08-25,5550,5970,5450,5900,197235,633407.0,107357173.0
2015-08-26,5900,6000,5770,5940,126913,637702.0,107357173.0
2015-08-27,5890,6160,5890,6020,121792,646290.0,107357173.0
2015-08-28,6030,6080,5940,6020,125754,646290.0,107357173.0
2015-08-31,6000,6000,5790,5900,95775,633407.0,107357173.0
2015-09-01,5900,5910,5770,5850,61886,628039.0,107357173.0
2015-09-02,5760,5800,5650,5800,94849,622672.0,107357173.0
2015-09-03,5860,5860,5690,5750,83420,617304.0,107357173.0
2015-09-04,5790,5800,5610,5700,155662,611936.0,107357173.0
2015-09-07,5700,5720,5580,5700,120390,611936.0,107357173.0
2015-09-08,5700,5700,5500,5650,75547,606568.0,107357173.0
2015-09-09,5650,5750,5560,5750,76293,617304.0,107357173.0
2015-09-10,5650,5760,5640,5700,76559,611936.0,107357173.0
2015-09-11,5750,5750,5600,5650,90299,606568.0,107357173.0
2015-09-14,5690,5690,5420,5500,132711,590464.0,107357173.0
2015-09-15,5500,5500,5390,5450,79074,585097.0,107357173.0
2015-09-16,5450,5640,5450,5630,94144,604421.0,107357173.0
2015-09-17,5640,5680,5560,5600,69708,601200.0,107357173.0
2015-09-18,5610,5790,5610,5790,99992,621598.0,107357173.0
2015-09-21,5680,5790,5630,5700,101764,611936.0,107357173.0
2015-09-22,5700,5740,5640,5700,121759,611936.0,107357173.0
2015-09-23,5700,5700,5500,5600,178052,601200.0,107357173.0
2015-09-24,5610,5640,5480,5600,98713,601200.0,107357173.0
2015-09-25,5530,5740,5480,5740,113365,616230.0,107357173.0
2015-09-30,5710,5790,5520,5790,101342,621598.0,107357173.0
2015-10-01,5800,5850,5680,5800,116718,622672.0,107357173.0
2015-10-02,5740,5830,5700,5790,74327,621598.0,107357173.0
2015-10-05,5730,5850,5730,5820,51481,624819.0,107357173.0
2015-10-06,5840,5850,5720,5800,105767,622672.0,107357173.0
2015-10-07,5810,5820,5720,5800,81371,622672.0,107357173.0
2015-10-08,5850,5920,5770,5920,112672,635554.0,107357173.0
2015-10-12,5880,5950,5830,5900,98896,633407.0,107357173.0
2015-10-13,5900,5910,5830,5880,62200,631260.0,107357173.0
2015-10-14,5900,5900,5800,5890,62102,632334.0,107357173.0
2015-10-15,5830,5930,5830,5890,79578,632334.0,107357173.0
2015-10-16,5870,5980,5850,5940,120085,637702.0,107357173.0
2015-10-19,5990,6090,5930,6090,138973,653805.0,107357173.0
2015-10-20,6110,6180,6060,6100,121068,654879.0,107357173.0
2015-10-21,6120,6120,6050,6070,81321,651658.0,107357173.0
2015-10-22,6050,6070,5940,6000,169359,644143.0,107357173.0
2015-10-23,5960,6000,5750,5890,125396,632334.0,107357173.0
2015-10-26,5880,5880,5640,5700,179938,611936.0,107357173.0
2015-10-27,5650,5790,5640,5690,48532,610862.0,107357173.0
2015-10-28,5700,5700,5420,5570,102125,597979.0,107357173.0
2015-10-29,5570,5720,5500,5710,68726,613009.0,107357173.0
2015-10-30,5740,5740,5550,5620,81999,603347.0,107357173.0
2015-11-02,5620,5630,5430,5520,91410,592612.0,107357173.0
2015-11-03,5420,5650,5420,5650,86594,606568.0,107357173.0
2015-11-04,5650,5790,5560,5640,71010,605494.0,107357173.0
2015-11-05,5580,5690,5440,5550,66419,595832.0,107357173.0
2015-11-06,5630,5630,5300,5380,127777,577582.0,107357173.0
2015-11-09,5350,5360,4995,5050,146069,542154.0,107357173.0
2015-11-10,4810,5030,4605,4810,205351,516388.0,107357173.0
2015-11-11,4945,4945,4770,4820,50629,517462.0,107357173.0
2015-11-12,4850,4885,4780,4860,29146,521756.0,107357173.0
2015-11-13,4825,5000,4825,5000,56508,536786.0,107357173.0
2015-11-16,4940,5140,4870,5000,51940,536786.0,107357173.0
2015-11-17,4980,5010,4925,4995,41236,536249.0,107357173.0
2015-11-18,4970,4970,4805,4880,76532,523903.0,107357173.0
2015-11-19,4860,4920,4845,4880,48707,523903.0,107357173.0
2015-11-20,4820,5070,4820,5040,47419,541080.0,107357173.0
2015-11-23,5040,5070,4975,5070,53445,544301.0,107357173.0
2015-11-24,5040,5060,4910,4960,67227,532492.0,107357173.0
2015-11-25,4920,4965,4820,4890,49002,524977.0,107357173.0
2015-11-26,4940,4940,4840,4900,30459,526050.0,107357173.0
2015-11-27,4900,4970,4850,4960,58349,532492.0,107357173.0
2015-11-30,5020,5020,4875,4995,63062,536249.0,107357173.0
2015-12-01,4890,4920,4790,4820,75204,517462.0,107357173.0
2015-12-02,4880,4880,4700,4755,57076,510483.0,107357173.0
2015-12-03,4755,4800,4545,4660,98748,500284.0,107357173.0
2015-12-04,4655,4675,4525,4675,109873,501895.0,107357173.0
2015-12-07,4675,4725,4605,4675,60349,501895.0,107357173.0
2015-12-08,4675,4675,4355,4470,124988,479887.0,107357173.0
2015-12-09,4470,4470,4250,4330,75396,464857.0,107357173.0
2015-12-10,4180,4240,4020,4120,169364,442312.0,107357173.0
2015-12-11,4125,4195,4000,4000,90177,429429.0,107357173.0
2015-12-14,3865,3985,3730,3830,161498,411178.0,107357173.0
2015-12-15,3700,4000,3700,3945,125368,423524.0,107357173.0
2015-12-16,3940,4090,3915,4070,79329,436944.0,107357173.0
2015-12-17,4110,4185,4065,4150,70371,445532.0,107357173.0
2015-12-18,4120,4200,4040,4070,78333,436944.0,107357173.0
2015-12-21,4000,4100,3935,3970,66725,426208.0,107357173.0
2015-12-22,3970,4005,3800,3850,106692,413325.0,107357173.0
2015-12-23,3850,3900,3830,3870,296382,415472.0,107357173.0
2015-12-24,3890,4180,3860,3990,196379,428355.0,107357173.0
2015-12-28,4120,4120,3985,4025,103382,432113.0,107357173.0
2015-12-29,3980,4090,3980,4090,76149,439091.0,107357173.0
2015-12-30,4095,4200,4075,4200,78181,450900.0,107357173.0
2016-01-04,4200,4200,4010,4030,83566,432649.0,107357173.0
2016-01-05,3955,4000,3885,3990,177531,428355.0,107357173.0
2016-01-06,3960,4045,3890,3890,127684,417619.0,107357173.0
2016-01-07,3860,3900,3720,3815,125244,409568.0,107357173.0
2016-01-08,3840,3840,3665,3725,83938,399905.0,107357173.0
2016-01-11,3635,3675,3570,3630,102194,389707.0,107357173.0
2016-01-12,3640,3680,3525,3615,78155,388096.0,107357173.0
2016-01-13,3675,3690,3530,3665,44926,393464.0,107357173.0
2016-01-14,3600,3640,3550,3620,45387,388633.0,107357173.0
2016-01-15,3620,3710,3605,3700,39422,397222.0,107357173.0
2016-01-18,3700,3700,3605,3670,27467,394001.0,107357173.0
2016-01-19,3675,3675,3550,3600,47677,386486.0,107357173.0
2016-01-20,3540,3600,3455,3570,102464,383265.0,107357173.0
2016-01-21,3590,3590,3470,3500,81841,375750.0,107357173.0
2016-01-22,3505,3550,3455,3495,68546,375213.0,107357173.0
2016-01-25,3560,3560,3460,3505,64980,376287.0,107357173.0
2016-01-26,3490,3520,3395,3425,65309,367698.0,107357173.0
2016-01-27,3425,3465,3400,3440,48900,369309.0,107357173.0
2016-01-28,3375,3430,3375,3420,80129,367162.0,107357173.0
2016-01-29,3475,3545,3390,3545,64027,380581.0,107357173.0
2016-02-01,3575,4550,3495,4200,520096,450900.0,107357173.0
2016-02-02,4190,4500,4045,4300,261352,461636.0,107357173.0
2016-02-03,4155,4250,3950,4080,118353,438017.0,107357173.0
2016-02-04,4080,4080,3860,4030,67254,432649.0,107357173.0
2016-02-05,4070,4080,3960,4030,65922,432649.0,107357173.0
2016-02-11,4030,4030,3830,3895,77502,418156.0,107357173.0
2016-02-12,3950,3950,3725,3800,167215,407957.0,107357173.0
2016-02-15,3740,3960,3740,3935,88834,422450.0,107357173.0
2016-02-16,3835,3955,3805,3950,84049,424061.0,107357173.0
2016-02-17,3880,4080,3880,4020,52059,431576.0,107357173.0
2016-02-18,4020,4180,4010,4170,53920,447679.0,107357173.0
2016-02-19,4100,4155,4035,4085,30601,438554.0,107357173.0
2016-02-22,4085,4140,4030,4055,62786,435333.0,107357173.0
2016-02-23,4090,4100,3950,4005,55727,429965.0,107357173.0
2016-02-24,4005,4040,3960,4000,32929,429429.0,107357173.0
2016-02-25,4005,4010,3960,4005,86447,429965.0,107357173.0
2016-02-26,4000,4145,3965,3975,52040,426745.0,107357173.0
2016-02-29,4010,4050,3895,3920,67601,420840.0,107357173.0
2016-03-02,3920,3955,3850,3900,73805,418693.0,107357173.0
2016-03-03,3860,3930,3850,3910,64045,419767.0,107357173.0
2016-03-04,3940,3940,3850,3895,44646,418156.0,107357173.0
2016-03-07,3910,3930,3865,3900,53610,418693.0,107357173.0
2016-03-08,3915,3925,3880,3910,38861,419767.0,107357173.0
2016-03-09,3900,3935,3870,3935,68199,422450.0,107357173.0
2016-03-10,3965,4350,3945,4275,349654,458952.0,107357173.0
2016-03-11,4350,4350,4220,4300,112853,461636.0,107357173.0
2016-03-14,4250,4315,4180,4295,78675,461099.0,107357173.0
2016-03-15,4290,4290,4200,4250,62023,456268.0,107357173.0
2016-03-16,4245,4290,4160,4200,106359,450900.0,107357173.0
2016-03-17,4155,4220,4100,4110,241168,441238.0,107357173.0
2016-03-18,4185,4185,4060,4105,124715,440701.0,107357173.0
2016-03-21,4080,4240,4080,4150,64269,445532.0,107357173.0
2016-03-22,4150,4170,4090,4160,33633,446606.0,107357173.0
2016-03-23,4150,4240,4115,4160,61438,446606.0,107357173.0
2016-03-24,4160,4245,4115,4210,106053,451974.0,107357173.0
2016-03-25,4205,4210,4140,4195,215589,450363.0,107357173.0
2016-03-28,4240,4350,4165,4300,112414,461636.0,107357173.0
2016-03-29,4400,4485,4325,4485,177018,481497.0,107357173.0
2016-03-30,4510,4745,4450,4675,297454,501895.0,107357173.0
2016-03-31,4745,4745,4585,4675,147914,501895.0,107357173.0
2016-04-01,4650,4740,4605,4680,92211,502432.0,107357173.0
2016-04-04,4610,4750,4610,4740,98361,508873.0,107357173.0
2016-04-05,4740,4845,4700,4825,92850,517998.0,107357173.0
2016-04-06,4875,4875,4775,4825,121087,517998.0,107357173.0
2016-04-07,4885,4885,4765,4770,61050,512094.0,107357173.0
2016-04-08,4710,4765,4615,4680,103621,502432.0,107357173.0
2016-04-11,4710,4730,4630,4630,102797,497064.0,107357173.0
2016-04-12,4610,4690,4495,4565,132157,490085.0,107357173.0
2016-04-14,4650,4670,4550,4665,112833,500821.0,107357173.0
2016-04-15,4595,4765,4595,4765,98413,511557.0,107357173.0
2016-04-18,4840,4840,4765,4835,152974,519072.0,107357173.0
2016-04-19,4835,4960,4835,4930,148752,529271.0,107357173.0
2016-04-20,4930,4975,4890,4935,88877,529808.0,107357173.0
2016-04-21,4905,4985,4850,4850,93680,520682.0,107357173.0
2016-04-22,4850,4850,4790,4840,77927,519609.0,107357173.0
2016-04-25,4920,4930,4840,4915,48902,527661.0,107357173.0
2016-04-26,4870,4965,4870,4955,71983,531955.0,107357173.0
2016-04-27,4995,4995,4900,4950,89737,531418.0,107357173.0
2016-04-28,4950,4990,4910,4980,55214,534639.0,107357173.0
2016-04-29,4980,5000,4910,4980,106145,534639.0,107357173.0
2016-05-02,5100,5100,4795,4875,152247,523366.0,107357173.0
2016-05-03,4875,4900,4815,4820,63955,517462.0,107357173.0
2016-05-04,4870,4870,4680,4750,100737,509947.0,107357173.0
2016-05-09,4730,4790,4600,4720,77763,506726.0,107357173.0
2016-05-10,4745,4790,4690,4735,42558,508336.0,107357173.0
2016-05-11,4785,4850,4685,4850,81358,520682.0,107357173.0
2016-05-12,4800,4935,4800,4935,124249,529808.0,107357173.0
2016-05-13,4990,4990,4900,4930,83685,529271.0,107357173.0
2016-05-16,4990,4990,4705,4880,92920,523903.0,107357173.0
2016-05-17,4915,4915,4690,4780,100517,513167.0,107357173.0
2016-05-18,4780,4780,4600,4675,92016,501895.0,107357173.0
2016-05-19,4560,4670,4490,4490,123116,482034.0,107357173.0
2016-05-20,4500,4590,4490,4560,66643,489549.0,107357173.0
2016-05-23,4595,4595,4400,4490,78957,482034.0,107357173.0
2016-05-24,4405,4540,4405,4540,60515,487402.0,107357173.0
2016-05-25,4540,4680,4540,4680,85577,502432.0,107357173.0
2016-05-26,4630,4750,4610,4670,50442,501358.0,107357173.0
2016-05-27,4670,4670,4530,4585,56744,492233.0,107357173.0
2016-05-30,4585,4590,4485,4555,50527,489012.0,107357173.0
2016-05-31,4555,4730,4490,4730,72607,507799.0,107357173.0
2016-06-01,4615,4700,4600,4630,42725,497064.0,107357173.0
2016-06-02,4650,4730,4600,4640,71337,498137.0,107357173.0
2016-06-03,4700,4700,4590,4655,57506,499748.0,107357173.0
2016-06-07,4655,4800,4565,4660,107973,500284.0,107357173.0
2016-06-08,4675,4725,4580,4720,92130,506726.0,107357173.0
2016-06-09,4780,4785,4645,4785,132674,513704.0,107357173.0
2016-06-10,4790,4790,4700,4740,67198,508873.0,107357173.0
2016-06-13,4740,5050,4665,4700,141867,504579.0,107357173.0
2016-06-14,4660,4795,4650,4780,102865,513167.0,107357173.0
2016-06-15,4780,4800,4685,4790,62557,514241.0,107357173.0
2016-06-16,4780,4805,4695,4735,90157,508336.0,107357173.0
2016-06-17,4790,4800,4700,4770,78492,512094.0,107357173.0
2016-06-20,4725,4820,4725,4805,86000,515851.0,107357173.0
2016-06-21,4845,4845,4715,4715,97174,506189.0,107357173.0
2016-06-22,4700,4735,4585,4640,126368,498137.0,107357173.0
2016-06-23,4640,4670,4555,4600,24799,493843.0,107357173.0
2016-06-24,4600,4625,4160,4465,226086,479350.0,107357173.0
2016-06-27,4455,4455,4265,4345,223924,466467.0,107357173.0
2016-06-28,4260,4390,4260,4300,91696,461636.0,107357173.0
2016-06-29,4330,4360,4300,4350,71731,467004.0,107357173.0
2016-06-30,4340,4395,4300,4345,98337,466467.0,107357173.0
2016-07-01,4315,4440,4315,4425,91987,475055.0,107357173.0
2016-07-04,4450,4585,4450,4480,86398,480960.0,107357173.0
2016-07-05,4500,4560,4415,4470,41468,479887.0,107357173.0
2016-07-06,4470,4470,4400,4460,40343,478813.0,107357173.0
