엘엠에스(073110),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-04-14,8690,9090,8690,8960,158138,79706.0,8895755.0
2016-04-15,9010,9190,8820,8860,86406,78816.0,8895755.0
2016-04-18,8920,9060,8850,9010,61563,80151.0,8895755.0
2016-04-19,8990,9090,8950,9000,55935,80062.0,8895755.0
2016-04-20,9080,9080,8890,8950,48698,79617.0,8895755.0
2016-04-21,8950,9040,8900,8950,47425,79617.0,8895755.0
2016-04-22,9000,9140,8900,9090,78654,80862.0,8895755.0
2016-04-25,9080,9180,9070,9130,40832,81218.0,8895755.0
2016-04-26,9130,9130,8950,9020,48338,80240.0,8895755.0
2016-04-27,9010,9080,8860,8860,48200,78816.0,8895755.0
2016-04-28,8890,9010,8840,8890,58471,79083.0,8895755.0
2016-04-29,8920,8950,8710,8740,61686,77749.0,8895755.0
2016-05-02,8690,8720,8370,8370,134931,74457.0,8895755.0
2016-05-03,8480,8540,8380,8420,41711,74902.0,8895755.0
2016-05-04,8450,8500,8280,8310,71953,73924.0,8895755.0
2016-05-09,8390,8390,8290,8330,30588,74102.0,8895755.0
2016-05-10,8250,8370,8250,8330,23952,74102.0,8895755.0
2016-05-11,8380,8690,8340,8610,69244,76592.0,8895755.0
2016-05-12,8580,8580,8400,8440,46512,75080.0,8895755.0
2016-05-13,8450,8450,8330,8350,38719,74280.0,8895755.0
2016-05-16,8340,8410,8310,8360,43147,74369.0,8895755.0
2016-05-17,7110,7450,7050,7120,502365,63338.0,8895755.0
2016-05-18,7130,7220,6970,7110,85724,63249.0,8895755.0
2016-05-19,7010,7110,6810,6860,119749,61025.0,8895755.0
2016-05-20,6820,7000,6780,6860,44192,61025.0,8895755.0
2016-05-23,6860,7140,6860,7140,69724,63516.0,8895755.0
2016-05-24,7080,7210,7080,7110,39420,63249.0,8895755.0
2016-05-25,7190,7190,7050,7060,42354,62804.0,8895755.0
2016-05-26,7090,7130,7000,7000,33936,62270.0,8895755.0
2016-05-27,7000,7090,6970,7020,20535,62448.0,8895755.0
2016-05-30,7000,7100,6970,7080,40100,62982.0,8895755.0
2016-05-31,7020,7310,6970,7200,73575,64049.0,8895755.0
2016-06-01,7200,7270,7060,7090,28279,63071.0,8895755.0
2016-06-02,7030,7210,6980,7150,44121,63605.0,8895755.0
2016-06-03,7100,7190,7010,7090,32371,63071.0,8895755.0
2016-06-07,7160,7180,6930,7000,47416,62270.0,8895755.0
2016-06-08,6980,7060,6980,7000,21920,62270.0,8895755.0
2016-06-09,7060,7070,6990,6990,39935,62181.0,8895755.0
2016-06-10,6940,7040,6940,6970,22071,62003.0,8895755.0
2016-06-13,6950,7020,6910,6950,25113,61825.0,8895755.0
2016-06-14,6930,7040,6860,6960,55923,61914.0,8895755.0
2016-06-15,7020,7030,6860,6860,29373,61025.0,8895755.0
2016-06-16,6900,6920,6610,6610,70114,58801.0,8895755.0
2016-06-17,6660,6850,6570,6650,45919,59157.0,8895755.0
2016-06-20,6650,6770,6500,6720,34228,59779.0,8895755.0
2016-06-21,6730,6810,6720,6730,21309,59868.0,8895755.0
2016-06-22,6820,6920,6680,6850,26169,60936.0,8895755.0
2016-06-23,6920,6920,6700,6770,19549,60224.0,8895755.0
2016-06-24,6800,6950,6300,6320,94136,56221.0,8895755.0
2016-06-27,6120,6480,6120,6300,62042,56043.0,8895755.0
2016-06-28,6290,6610,6290,6420,22839,57111.0,8895755.0
2016-06-29,6430,6660,6430,6560,28528,58356.0,8895755.0
2016-06-30,6640,6640,6510,6560,20009,58356.0,8895755.0
2016-07-01,6560,6680,6520,6680,28231,59424.0,8895755.0
2016-07-04,6640,6800,6640,6760,27903,60135.0,8895755.0
2016-07-05,6760,6850,6720,6780,14384,60313.0,8895755.0
2016-07-06,6790,6930,6590,6630,50443,58979.0,8895755.0
2016-07-07,6700,6800,6640,6790,16736,60402.0,8895755.0
2016-07-08,6730,6890,6730,6860,30021,61025.0,8895755.0
2016-07-11,6860,7080,6840,6930,37535,61648.0,8895755.0
2016-07-12,6910,7030,6850,6880,17277,61203.0,8895755.0
2016-07-13,6870,6970,6820,6870,25176,61114.0,8895755.0
2016-07-14,6930,6970,6760,6850,42023,60936.0,8895755.0
2016-07-15,6830,6890,6760,6830,32395,60758.0,8895755.0
2016-07-18,6710,6920,6710,6900,30465,61381.0,8895755.0
2016-07-19,6900,7070,6900,7030,40685,62537.0,8895755.0
2016-07-20,7020,7080,6960,7040,24699,62626.0,8895755.0
2016-07-21,7070,7070,6960,7000,21930,62270.0,8895755.0
2016-07-22,7040,7170,6980,7160,24887,63694.0,8895755.0
2016-07-25,7170,7420,7170,7250,69839,64494.0,8895755.0
2016-07-26,7200,7300,7180,7270,18666,64672.0,8895755.0
2016-07-27,7220,7270,7190,7250,30600,64494.0,8895755.0
2016-07-28,7310,7320,7180,7220,15586,64227.0,8895755.0
2016-07-29,7200,8130,7170,7360,730385,65473.0,8895755.0
2016-08-01,7430,7430,7290,7420,77542,66007.0,8895755.0
2016-08-02,7420,7460,7330,7360,51553,65473.0,8895755.0
2016-08-03,7450,7950,7430,7600,314702,67608.0,8895755.0
2016-08-04,7560,7770,7550,7760,82143,69031.0,8895755.0
2016-08-05,7720,7920,7630,7720,102567,68675.0,8895755.0
2016-08-08,7720,7870,7650,7730,46872,68764.0,8895755.0
2016-08-09,7730,7770,7590,7590,43999,67519.0,8895755.0
2016-08-10,7530,7580,7300,7340,102383,65295.0,8895755.0
2016-08-11,7350,7390,7070,7170,83311,63783.0,8895755.0
2016-08-12,7200,7480,7150,7400,47452,65829.0,8895755.0
2016-08-16,7470,7480,7210,7280,25087,64761.0,8895755.0
2016-08-17,7260,7400,7180,7260,35676,64583.0,8895755.0
2016-08-18,7240,7380,7170,7280,14634,64761.0,8895755.0
2016-08-19,7280,7340,7180,7220,35085,64227.0,8895755.0
2016-08-22,7170,7310,7060,7240,41310,64405.0,8895755.0
2016-08-23,7300,7340,7200,7270,30608,64672.0,8895755.0
2016-08-24,7330,7710,7270,7570,110243,67341.0,8895755.0
2016-08-25,7590,7650,7390,7580,58342,67430.0,8895755.0
2016-08-26,7600,7620,7450,7560,56913,67252.0,8895755.0
2016-08-29,7590,7590,7270,7270,61728,64672.0,8895755.0
2016-08-30,7340,7430,7230,7320,17387,65117.0,8895755.0
2016-08-31,7280,7390,7020,7200,60293,64049.0,8895755.0
2016-09-01,7230,7280,7100,7200,19706,64049.0,8895755.0
2016-09-02,7200,7300,7100,7230,17496,64316.0,8895755.0
2016-09-05,7200,7370,7200,7340,27931,65295.0,8895755.0
2016-09-06,7300,7540,7300,7520,45899,66896.0,8895755.0
2016-09-07,7570,7850,7540,7800,203359,69387.0,8895755.0
2016-09-08,7900,7900,7440,7520,99699,66896.0,8895755.0
2016-09-09,7530,7540,7380,7500,26514,66718.0,8895755.0
2016-09-12,7400,7510,7220,7310,52552,65028.0,8895755.0
2016-09-13,7330,7570,7330,7480,31402,66540.0,8895755.0
2016-09-19,7470,7740,7470,7740,60365,68853.0,8895755.0
2016-09-20,7750,7800,7610,7720,44422,68675.0,8895755.0
2016-09-21,7760,7920,7720,7810,47203,69476.0,8895755.0
2016-09-22,7830,7940,7780,7900,61238,70276.0,8895755.0
2016-09-23,7900,8110,7760,7800,98302,69387.0,8895755.0
2016-09-26,7830,7830,7530,7600,74459,67608.0,8895755.0
2016-09-27,7550,7820,7530,7820,64112,69565.0,8895755.0
2016-09-28,7830,8410,7800,8380,422661,74546.0,8895755.0
2016-09-29,8380,8440,8220,8370,134060,74457.0,8895755.0
2016-09-30,8440,9480,8230,8800,775257,78283.0,8895755.0
2016-10-04,8910,9200,8730,8850,243650,78727.0,8895755.0
2016-10-05,8780,9070,8620,8880,142181,78994.0,8895755.0
2016-10-06,8880,8890,8500,8530,94897,75881.0,8895755.0
2016-10-07,8490,9120,8490,8740,232751,77749.0,8895755.0
2016-10-10,8750,8800,8490,8650,74107,76948.0,8895755.0
2016-10-11,8660,8790,8250,8330,93349,74102.0,8895755.0
2016-10-12,8160,8320,7820,7910,210741,70365.0,8895755.0
2016-10-13,7910,8040,7790,7970,82870,70899.0,8895755.0
2016-10-14,7880,8040,7830,7960,50425,70810.0,8895755.0
2016-10-17,7910,8000,7820,7900,36440,70276.0,8895755.0
2016-10-18,7800,7950,7750,7900,41088,70276.0,8895755.0
2016-10-19,7870,7900,7680,7730,55681,68764.0,8895755.0
2016-10-20,7850,7960,7730,7810,63011,69476.0,8895755.0
2016-10-21,7890,8330,7810,8270,168710,73568.0,8895755.0
2016-10-24,8370,8370,8070,8170,72688,72678.0,8895755.0
2016-10-25,8170,8270,7790,7930,72777,70543.0,8895755.0
2016-10-26,7930,8000,7520,7630,73920,67875.0,8895755.0
2016-10-27,7720,7720,7500,7610,90132,67697.0,8895755.0
2016-10-28,7620,7650,7520,7620,37473,67786.0,8895755.0
2016-10-31,7520,7600,7350,7570,44764,67341.0,8895755.0
2016-11-01,7310,7720,7310,7710,42014,68586.0,8895755.0
2016-11-02,7580,7730,7270,7280,55786,64761.0,8895755.0
2016-11-03,7060,7520,7060,7380,41284,65651.0,8895755.0
2016-11-04,7300,7780,7300,7710,40339,68586.0,8895755.0
2016-11-07,7880,8090,7750,8080,68429,71878.0,8895755.0
2016-11-08,8080,8080,7860,8010,37060,71255.0,8895755.0
2016-11-09,8090,8090,7200,7440,105810,66184.0,8895755.0
2016-11-10,7500,7930,7500,7840,59671,69743.0,8895755.0
2016-11-11,7840,8040,7720,7980,44524,70988.0,8895755.0
2016-11-14,8050,8120,7980,8050,53443,71611.0,8895755.0
2016-11-15,8050,8120,7950,8060,26283,71700.0,8895755.0
2016-11-16,7960,8100,7960,8040,20633,71522.0,8895755.0
2016-11-17,7970,8030,7840,7900,22749,70276.0,8895755.0
2016-11-18,7900,8000,7630,7790,31269,69298.0,8895755.0
2016-11-21,7640,7920,7560,7920,43692,70454.0,8895755.0
2016-11-22,7900,7950,7720,7800,25282,69387.0,8895755.0
2016-11-23,7800,7890,7420,7420,31107,66007.0,8895755.0
2016-11-24,7350,7500,7190,7350,60655,65384.0,8895755.0
2016-11-25,7310,7720,7310,7560,26509,67252.0,8895755.0
2016-11-28,7630,7640,7460,7580,16508,67430.0,8895755.0
2016-11-29,7460,7740,7460,7640,28393,67964.0,8895755.0
2016-11-30,7600,7720,7530,7640,19948,67964.0,8895755.0
2016-12-01,7540,7700,7540,7670,18901,68230.0,8895755.0
2016-12-02,7600,7700,7380,7490,46007,66629.0,8895755.0
2016-12-05,7400,7600,7270,7360,26666,65473.0,8895755.0
2016-12-06,7360,7450,7290,7360,10644,65473.0,8895755.0
2016-12-07,7420,7440,7210,7210,22255,64138.0,8895755.0
2016-12-08,7220,7350,7170,7210,27447,64138.0,8895755.0
2016-12-09,7340,7340,7140,7210,21382,64138.0,8895755.0
2016-12-12,7250,7370,7250,7350,15770,65384.0,8895755.0
2016-12-13,7420,7530,7280,7510,25318,66807.0,8895755.0
2016-12-14,7530,7530,7430,7440,15025,66184.0,8895755.0
2016-12-15,7410,7580,7400,7580,32659,67430.0,8895755.0
2016-12-16,7540,7660,7540,7590,17631,67519.0,8895755.0
2016-12-19,7540,7800,7540,7740,36015,68853.0,8895755.0
2016-12-20,7660,7810,7660,7750,18487,68942.0,8895755.0
2016-12-21,7770,7840,7730,7800,21328,69387.0,8895755.0
2016-12-22,7760,7850,7760,7800,14358,69387.0,8895755.0
2016-12-23,7840,7960,7780,7930,29952,70543.0,8895755.0
2016-12-26,7950,8100,7870,8000,44642,71166.0,8895755.0
2016-12-27,8000,8050,7960,7990,27661,71077.0,8895755.0
2016-12-28,8000,8130,7990,8110,45184,72145.0,8895755.0
2016-12-29,8110,8140,7970,7970,26346,70899.0,8895755.0
2017-01-02,8000,8340,7990,8340,59878,74191.0,8895755.0
2017-01-03,8420,8420,8120,8310,46555,73924.0,8895755.0
2017-01-04,8330,8330,8130,8280,22798,73657.0,8895755.0
2017-01-05,8280,8320,8120,8310,37150,73924.0,8895755.0
2017-01-06,8200,8310,8200,8290,36491,73746.0,8895755.0
2017-01-09,8290,8290,8050,8070,51697,71789.0,8895755.0
2017-01-10,8070,8180,7830,8040,45623,71522.0,8895755.0
2017-01-11,7980,8080,7870,7900,34885,70276.0,8895755.0
2017-01-12,7910,8190,7800,8150,55805,72500.0,8895755.0
2017-01-13,8150,8160,8000,8110,22915,72145.0,8895755.0
2017-01-16,8110,8160,7930,8070,17894,71789.0,8895755.0
2017-01-17,8000,8100,7970,8100,18920,72056.0,8895755.0
2017-01-18,8000,8130,7930,8030,34983,71433.0,8895755.0
2017-01-19,8030,8070,7920,8020,32776,71344.0,8895755.0
2017-01-20,7930,8070,7880,7950,30485,70721.0,8895755.0
2017-01-23,7950,8030,7910,8030,37108,71433.0,8895755.0
2017-01-24,8030,8060,7900,8040,28460,71522.0,8895755.0
2017-01-25,7960,8360,7960,8290,57102,73746.0,8895755.0
2017-01-26,8250,8780,8220,8740,177529,77749.0,8895755.0
2017-01-31,8800,8900,8690,8840,90093,78638.0,8895755.0
2017-02-01,8830,9480,8780,9400,440652,83620.0,8895755.0
2017-02-02,9340,10100,9290,9410,499033,83709.0,8895755.0
2017-02-03,9450,9770,9410,9620,149031,85577.0,8895755.0
2017-02-06,9540,9710,9320,9710,132423,86378.0,8895755.0
2017-02-07,9690,9740,9300,9500,113558,84510.0,8895755.0
2017-02-08,9400,9600,9370,9500,33629,84510.0,8895755.0
2017-02-09,9500,9500,9250,9340,64364,83086.0,8895755.0
2017-02-10,9340,9590,9310,9400,69056,83620.0,8895755.0
2017-02-13,9370,9430,9200,9300,46843,82731.0,8895755.0
2017-02-14,9300,9310,9040,9080,87298,80773.0,8895755.0
2017-02-15,9080,9230,9080,9190,33136,81752.0,8895755.0
2017-02-16,9120,9460,9120,9450,80892,84065.0,8895755.0
2017-02-17,9330,9620,9330,9500,71732,84510.0,8895755.0
2017-02-20,9700,10450,9600,10400,527981,92516.0,8895755.0
2017-02-21,10400,10400,10100,10100,105072,89847.0,8895755.0
2017-02-22,10200,10500,10050,10150,145463,90292.0,8895755.0
2017-02-23,10100,10350,9750,9750,108542,86734.0,8895755.0
2017-02-24,9670,9900,9560,9570,49108,85132.0,8895755.0
2017-02-27,9590,9860,9590,9760,34915,86823.0,8895755.0
2017-02-28,9750,9830,9500,9500,63741,84510.0,8895755.0
2017-03-02,9500,9500,9170,9250,90019,82286.0,8895755.0
2017-03-03,9210,9250,9000,9180,55243,81663.0,8895755.0
2017-03-06,9050,9570,9030,9470,52869,84243.0,8895755.0
2017-03-07,9330,9800,9330,9630,35775,85666.0,8895755.0
2017-03-08,9730,9860,9570,9600,87150,85399.0,8895755.0
2017-03-09,9360,9880,9260,9770,87634,86912.0,8895755.0
2017-03-10,9730,9850,9380,9830,53551,87445.0,8895755.0
2017-03-13,9830,9980,9630,9740,34888,86645.0,8895755.0
2017-03-14,9740,9840,9610,9650,43877,85844.0,8895755.0
2017-03-15,9560,9630,9400,9500,24674,84510.0,8895755.0
2017-03-16,9500,9590,9400,9440,22122,83976.0,8895755.0
2017-03-17,9410,9500,9180,9270,41722,82464.0,8895755.0
2017-03-20,9230,9400,9180,9370,27979,83353.0,8895755.0
2017-03-21,9320,9320,9100,9160,51648,81485.0,8895755.0
2017-03-22,9050,9220,9040,9220,30065,82019.0,8895755.0
2017-03-23,9220,9280,8960,9030,61018,80329.0,8895755.0
2017-03-24,8960,9160,8930,9120,22751,81129.0,8895755.0
2017-03-27,9120,9360,9000,9300,57784,82731.0,8895755.0
2017-03-28,9170,9580,9110,9580,52938,85221.0,8895755.0
2017-03-29,9590,9620,9270,9400,49810,83620.0,8895755.0
2017-03-30,9300,9490,9190,9300,33185,82731.0,8895755.0
2017-03-31,9380,9390,9070,9150,63365,81396.0,8895755.0
2017-04-03,9060,9460,9060,9430,41597,83887.0,8895755.0
2017-04-04,9430,9840,9300,9840,122128,87534.0,8895755.0
2017-04-05,9840,10400,9750,10250,200208,91181.0,8895755.0
2017-04-06,10250,10350,10000,10250,60248,91181.0,8895755.0
2017-04-07,10250,10600,10000,10450,171558,92961.0,8895755.0
2017-04-10,10550,10650,9950,10200,155299,90737.0,8895755.0
2017-04-11,10050,10350,10000,10150,68365,90292.0,8895755.0
2017-04-12,10200,10250,9950,10150,40017,90292.0,8895755.0
2017-04-13,10100,10350,10050,10350,42348,92071.0,8895755.0
2017-04-14,10350,10800,10000,10700,221095,95185.0,8895755.0
2017-04-17,10750,11200,10550,11200,190283,99632.0,8895755.0
2017-04-18,11200,11500,11050,11150,189803,99188.0,8895755.0
2017-04-19,11150,11750,11150,11400,174898,101412.0,8895755.0
2017-04-20,11400,11650,11250,11500,99461,102301.0,8895755.0
2017-04-21,11400,11500,11000,11050,105325,98298.0,8895755.0
2017-04-24,10850,11100,10850,10900,59427,96964.0,8895755.0
2017-04-25,10800,11050,10600,10850,63921,96519.0,8895755.0
2017-04-26,10800,11200,10800,11150,45774,99188.0,8895755.0
2017-04-27,11000,11250,10900,11050,47451,98298.0,8895755.0
2017-04-28,11250,11250,10800,11150,44587,99188.0,8895755.0
2017-05-02,11000,11000,10600,10650,103404,94740.0,8895755.0
2017-05-04,10600,10750,10050,10400,222675,92516.0,8895755.0
2017-05-08,10400,10400,10050,10400,104767,92516.0,8895755.0
2017-05-10,10400,10500,10100,10150,107351,90292.0,8895755.0
2017-05-11,10150,10350,10000,10150,116687,90292.0,8895755.0
2017-05-12,10100,10350,10100,10200,41392,90737.0,8895755.0
2017-05-15,10100,10400,9990,10300,141896,91626.0,8895755.0
2017-05-16,10200,10900,10100,10700,348036,95185.0,8895755.0
2017-05-17,10600,10700,10350,10450,132802,92961.0,8895755.0
2017-05-18,10200,10500,9990,10200,199582,90737.0,8895755.0
2017-05-19,10200,10300,9700,9800,231811,87178.0,8895755.0
2017-05-22,9780,9800,9340,9410,335390,83709.0,8895755.0
2017-05-23,9450,9480,9290,9400,128801,83620.0,8895755.0
2017-05-24,9400,9430,9200,9300,153809,82731.0,8895755.0
2017-05-25,9300,9430,9180,9240,114816,82197.0,8895755.0
2017-05-26,9250,9360,9160,9360,88289,83264.0,8895755.0
2017-05-29,0,0,0,9360,0,83264.0,8895755.0
2017-05-30,0,0,0,9360,0,,
2017-05-31,0,0,0,9360,0,,
2017-06-01,0,0,0,9360,0,,
2017-06-02,0,0,0,9360,0,,
2017-06-05,0,0,0,9360,0,,
2017-06-07,0,0,0,9360,0,,
2017-06-08,0,0,0,9360,0,,
2017-06-09,0,0,0,9360,0,,
2017-06-12,0,0,0,9360,0,,
2017-06-13,0,0,0,9360,0,,
2017-06-14,0,0,0,9360,0,,
2017-06-15,0,0,0,9360,0,,
2017-06-16,0,0,0,9360,0,,
2017-06-19,0,0,0,9360,0,,
2017-06-20,10000,10400,9350,10050,1240540,89402.0,8895755.0
2017-06-21,9950,10200,9760,10200,236205,90737.0,8895755.0
2017-06-22,10200,10750,10200,10350,293950,92071.0,8895755.0
2017-06-23,10350,10500,10000,10150,150059,90292.0,8895755.0
2017-06-26,10100,10250,9920,10150,84410,90292.0,8895755.0
2017-06-27,10150,10550,10000,10500,120270,93405.0,8895755.0
2017-06-28,10550,11750,10550,11100,796743,98743.0,8895755.0
2017-06-29,11150,11450,10900,11200,196119,99632.0,8895755.0
2017-06-30,11050,11700,10800,11600,343374,103191.0,8895755.0
2017-07-03,11650,12000,11400,11600,231468,103191.0,8895755.0
2017-07-04,11750,11850,11100,11300,175970,100522.0,8895755.0
2017-07-05,11300,11650,11150,11500,122747,102301.0,8895755.0
2017-07-06,11500,11900,11500,11900,145603,105859.0,8895755.0
2017-07-07,11800,12500,11750,12050,282459,107194.0,8895755.0
2017-07-10,12000,12350,11850,11950,102910,106304.0,8895755.0
2017-07-11,11950,12050,11700,11950,113620,106304.0,8895755.0
2017-07-12,12050,12100,11750,11800,73461,104970.0,8895755.0
2017-07-13,11800,12000,11600,11900,124530,105859.0,8895755.0
2017-07-14,11950,12400,11750,11950,99525,106304.0,8895755.0
2017-07-17,11900,12250,11850,12200,91242,108528.0,8895755.0
2017-07-18,12150,12300,11700,12100,115344,107639.0,8895755.0
2017-07-19,12150,12250,12000,12150,94293,108083.0,8895755.0
2017-07-20,12250,12250,11900,12100,115583,107639.0,8895755.0
2017-07-21,12100,12650,12000,12500,183442,111197.0,8895755.0
2017-07-24,12750,13200,12550,12950,310576,115200.0,8895755.0
2017-07-25,12850,13250,12550,12550,195844,111642.0,8895755.0
2017-07-26,12600,12750,11400,11800,320612,104970.0,8895755.0
2017-07-27,12000,12100,11650,11900,130477,105859.0,8895755.0
2017-07-28,11900,11900,11250,11500,123472,102301.0,8895755.0
2017-07-31,11300,11750,11200,11700,86404,104080.0,8895755.0
2017-08-01,11700,11850,11450,11650,74423,103636.0,8895755.0
2017-08-02,11600,11950,11550,11700,71526,104080.0,8895755.0
2017-08-03,11600,11650,10850,11000,121131,97853.0,8895755.0
2017-08-04,11050,11550,10900,11500,102081,102301.0,8895755.0
2017-08-07,11500,11600,11400,11450,47755,101856.0,8895755.0
2017-08-08,11450,11650,11200,11550,54258,102746.0,8895755.0
2017-08-09,11500,11500,11150,11250,42025,100077.0,8895755.0
2017-08-10,11250,11450,11000,11250,61307,100077.0,8895755.0
2017-08-11,11100,11400,11000,11200,75618,99632.0,8895755.0
2017-08-14,11150,11700,10900,11300,202628,100522.0,8895755.0
2017-08-16,11550,11650,11450,11600,64966,103191.0,8895755.0
2017-08-17,11600,12050,11600,12000,132008,106749.0,8895755.0
2017-08-18,11850,12200,11750,11950,78430,106304.0,8895755.0
2017-08-21,11950,12050,11750,12000,44784,106749.0,8895755.0
2017-08-22,11950,12150,11600,11750,95957,104525.0,8895755.0
2017-08-23,11750,11800,11350,11500,92620,102301.0,8895755.0
2017-08-24,11400,11600,11250,11400,78985,101412.0,8895755.0
2017-08-25,11400,11900,11400,11850,102956,105415.0,8895755.0
2017-08-28,11850,11950,11550,11600,80884,103191.0,8895755.0
2017-08-29,11500,11750,11350,11700,64449,104080.0,8895755.0
2017-08-30,11650,11650,11350,11350,70439,100967.0,8895755.0
2017-08-31,11450,12050,11450,12000,254324,106749.0,8895755.0
2017-09-01,12100,12250,11750,12100,122759,107639.0,8895755.0
2017-09-04,11550,12000,11550,11750,89335,104525.0,8895755.0
2017-09-05,11800,12000,11200,11400,173474,101412.0,8895755.0
2017-09-06,11350,12300,11300,12200,316881,108528.0,8895755.0
2017-09-07,12300,13200,12300,12850,576040,114310.0,8895755.0
2017-09-08,12900,13300,12400,12900,281983,114755.0,8895755.0
2017-09-11,13150,13200,12700,12900,189797,114755.0,8895755.0
2017-09-12,12900,13400,12700,13050,194886,116090.0,8895755.0
2017-09-13,13000,13050,12050,12050,332545,107194.0,8895755.0
2017-09-14,12150,12500,12000,12300,120931,109418.0,8895755.0
2017-09-15,12250,12450,12050,12050,96250,107194.0,8895755.0
2017-09-18,11950,12750,11900,12550,229214,111642.0,8895755.0
2017-09-19,12550,12600,12200,12200,112154,108528.0,8895755.0
2017-09-20,12200,12300,11800,12150,138848,108083.0,8895755.0
2017-09-21,12050,12150,11700,11900,94033,105859.0,8895755.0
2017-09-22,11850,11900,11200,11200,122849,99632.0,8895755.0
2017-09-25,11150,11400,10850,11000,78721,97853.0,8895755.0
2017-09-26,10900,11100,10250,10750,91534,95629.0,8895755.0
2017-09-27,10750,11150,10500,10850,63286,96519.0,8895755.0
2017-09-28,10850,11050,10800,10950,74443,97409.0,8895755.0
2017-09-29,10950,11100,10750,10800,46521,96074.0,8895755.0
2017-10-10,10900,10900,10300,10400,74163,92516.0,8895755.0
2017-10-11,10250,10800,10250,10750,67294,95629.0,8895755.0
2017-10-12,10750,10750,10350,10350,41477,92071.0,8895755.0
2017-10-13,10350,10600,9930,9990,131461,88869.0,8895755.0
2017-10-16,10050,10150,9900,10100,71431,89847.0,8895755.0
2017-10-17,9950,10450,9950,10150,56930,90292.0,8895755.0
2017-10-18,10150,10250,9980,10050,32174,89402.0,8895755.0
2017-10-19,10050,10450,10000,10450,98354,92961.0,8895755.0
2017-10-20,10450,10450,10250,10250,19853,91181.0,8895755.0
2017-10-23,10350,10450,10250,10450,17936,92961.0,8895755.0
2017-10-24,10450,10500,10250,10350,25892,92071.0,8895755.0
2017-10-25,10350,10400,10200,10300,21851,91626.0,8895755.0
2017-10-26,10300,10350,10000,10100,59886,89847.0,8895755.0
2017-10-27,10100,10200,10050,10100,21771,89847.0,8895755.0
2017-10-30,10100,10200,10000,10000,22813,88958.0,8895755.0
2017-10-31,10000,10150,9960,10150,39499,90292.0,8895755.0
2017-11-01,10200,10700,10100,10650,105287,94740.0,8895755.0
2017-11-02,10700,10700,10300,10350,32644,92071.0,8895755.0
2017-11-03,10400,10500,10150,10350,32088,92071.0,8895755.0
2017-11-06,10350,10350,10000,10100,46571,89847.0,8895755.0
2017-11-07,10250,10350,10150,10300,70543,91626.0,8895755.0
2017-11-08,10300,10350,10100,10100,30863,89847.0,8895755.0
2017-11-09,10100,10150,10000,10000,46408,88958.0,8895755.0
2017-11-10,10050,10350,10000,10350,56361,92071.0,8895755.0
2017-11-13,10300,10350,10150,10150,39921,90292.0,8895755.0
2017-11-14,10250,10600,10150,10450,69712,92961.0,8895755.0
2017-11-15,10400,10650,10000,10000,130538,88958.0,8895755.0
2017-11-16,10150,10150,9970,9980,97358,88780.0,8895755.0
2017-11-17,10000,10100,9920,10000,54033,88958.0,8895755.0
2017-11-20,10000,10100,9980,10000,48527,88958.0,8895755.0
2017-11-21,10100,10100,9830,9830,97894,87445.0,8895755.0
2017-11-22,9900,10950,9900,10650,384090,94740.0,8895755.0
2017-11-23,10550,10800,10400,10400,85688,92516.0,8895755.0
2017-11-24,10450,10500,10250,10400,68723,92516.0,8895755.0
2017-11-27,10400,10450,9950,10000,135974,88958.0,8895755.0
2017-11-28,10050,10100,9700,9770,137935,86912.0,8895755.0
2017-11-29,9800,9840,9680,9710,56788,86378.0,8895755.0
2017-11-30,9710,9710,9400,9420,119980,83798.0,8895755.0
2017-12-01,9430,9560,9300,9410,35992,83709.0,8895755.0
2017-12-04,9350,9450,9090,9130,89469,81218.0,8895755.0
2017-12-05,9020,9330,9020,9160,86066,81485.0,8895755.0
2017-12-06,9160,9470,9160,9430,105714,83887.0,8895755.0
2017-12-07,9400,9450,9080,9160,60667,81485.0,8895755.0
2017-12-08,9160,9190,9010,9010,31317,80151.0,8895755.0
2017-12-11,9010,9200,9010,9080,38377,80773.0,8895755.0
2017-12-12,9040,9180,9020,9050,45019,80507.0,8895755.0
2017-12-13,9120,9270,9050,9170,108191,81574.0,8895755.0
2017-12-14,9150,9170,8740,8740,96889,77749.0,8895755.0
2017-12-15,8750,9020,8750,8920,72035,79350.0,8895755.0
2017-12-18,8920,9010,8860,8940,31084,79528.0,8895755.0
2017-12-19,8850,9030,8850,8950,41036,79617.0,8895755.0
2017-12-20,9020,9600,9020,9440,133908,83976.0,8895755.0
2017-12-21,9440,9490,9150,9250,62398,82286.0,8895755.0
2017-12-22,9250,9620,8990,9490,78314,84421.0,8895755.0
2017-12-26,9500,9590,9200,9320,79787,82908.0,8895755.0
2017-12-27,9200,9480,9200,9420,45168,83798.0,8895755.0
2017-12-28,9420,9510,9400,9420,51627,83798.0,8895755.0
2018-01-02,9500,9500,9260,9260,37695,82375.0,8895755.0
2018-01-03,9300,9750,9280,9750,116091,86734.0,8895755.0
2018-01-04,9740,9770,9500,9600,63565,85399.0,8895755.0
2018-01-05,9680,9680,9460,9480,43602,84332.0,8895755.0
2018-01-08,9420,9470,8880,8920,150339,79350.0,8895755.0
2018-01-09,9000,9000,8740,8850,61512,78727.0,8895755.0
2018-01-10,8890,8890,8750,8850,34356,78727.0,8895755.0
