버킷스튜디오(066410),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-11-23,6693,6787,6172,6362,1925454,82947.0,61670933.0
2015-11-24,6338,6432,6054,6386,531817,83256.0,61670933.0
2015-11-25,6314,6503,6290,6504,596929,84798.0,61670933.0
2015-11-26,6456,6574,6338,6457,308328,84181.0,61670933.0
2015-11-27,6480,6480,6148,6244,543576,81406.0,61670933.0
2015-11-30,6220,6385,6007,6338,549998,82639.0,61670933.0
2015-12-01,6385,6385,6054,6149,565511,80172.0,61670933.0
2015-12-02,6148,6243,5935,6007,702768,78322.0,61670933.0
2015-12-03,5983,5983,5699,5723,685559,74622.0,61670933.0
2015-12-04,5699,5911,5581,5819,470438,75855.0,61670933.0
2015-12-07,5817,6385,5817,6149,904924,80172.0,61670933.0
2015-12-08,6148,6266,5911,6007,395390,78322.0,61670933.0
2015-12-09,6007,6007,5747,5771,363540,75239.0,61670933.0
2015-12-10,5699,5889,5557,5676,433864,74005.0,61670933.0
2015-12-11,5675,5723,5534,5582,432218,72772.0,61670933.0
2015-12-14,5510,5510,5061,5061,557639,65988.0,61670933.0
2015-12-15,5084,5368,5084,5346,302724,69688.0,61670933.0
2015-12-16,5392,5486,5273,5298,315399,69071.0,61670933.0
2015-12-17,5438,5557,5392,5440,311573,70922.0,61670933.0
2015-12-18,5416,5699,5250,5629,403143,73388.0,61670933.0
2015-12-21,5534,5793,5486,5676,440773,74005.0,61670933.0
2015-12-22,5675,5675,5462,5464,420411,71230.0,61670933.0
2015-12-23,5486,5557,5155,5203,587656,67838.0,61670933.0
2015-12-24,5202,5368,5131,5274,447354,68763.0,61670933.0
2015-12-28,5344,5462,5179,5346,468662,69688.0,61670933.0
2015-12-29,5368,5581,5344,5392,400951,70305.0,61670933.0
2015-12-30,5462,5628,5368,5534,339949,72155.0,61670933.0
2016-01-04,5534,5699,5392,5558,466193,72463.0,61670933.0
2016-01-05,5486,6290,5462,5771,2169840,75239.0,61670933.0
2016-01-06,5911,5983,5652,5771,810430,75239.0,61670933.0
2016-01-07,5793,5817,5581,5771,669835,75239.0,61670933.0
2016-01-08,5675,6054,5510,5819,1095258,75855.0,61670933.0
2016-01-11,5865,5935,5793,5819,399683,75855.0,61670933.0
2016-01-12,5911,5911,5699,5889,291226,76780.0,61670933.0
2016-01-13,6007,6007,5817,5889,376074,76780.0,61670933.0
2016-01-14,5817,6030,5747,5889,389673,76780.0,61670933.0
2016-01-15,5889,6101,5865,5913,591860,77089.0,61670933.0
2016-01-18,5841,5911,5747,5747,256702,74930.0,61670933.0
2016-01-19,5747,5817,5368,5416,610311,70613.0,61670933.0
2016-01-20,5462,5486,4943,5037,793250,65680.0,61670933.0
2016-01-21,5013,5013,4729,4778,714613,62288.0,61670933.0
2016-01-22,4777,4943,4729,4754,465826,61979.0,61670933.0
2016-01-25,4800,4800,4663,4730,532932,61671.0,61670933.0
2016-01-26,4729,4753,4696,4721,240371,61548.0,61670933.0
2016-01-27,4720,4800,4658,4669,524212,60869.0,61670933.0
2016-01-28,4706,4800,4663,4778,269761,62288.0,61670933.0
2016-01-29,4753,4824,4682,4702,296956,61301.0,61670933.0
2016-02-01,4800,4800,4611,4730,383373,61671.0,61670933.0
2016-02-02,4777,4777,4706,4730,271856,61671.0,61670933.0
2016-02-03,4729,4729,4644,4650,187146,60623.0,61670933.0
2016-02-04,4696,4701,4592,4640,385602,60499.0,61670933.0
2016-02-05,4672,4706,4611,4678,204491,60993.0,61670933.0
2016-02-11,4634,4640,4389,4399,378815,57354.0,61670933.0
2016-02-12,4422,4422,4029,4163,534142,54270.0,61670933.0
2016-02-15,4237,4398,4223,4399,201226,57354.0,61670933.0
2016-02-16,4422,4574,4394,4546,180255,59266.0,61670933.0
2016-02-17,4626,4626,4460,4512,222206,58834.0,61670933.0
2016-02-18,4564,4616,4530,4612,123345,60129.0,61670933.0
2016-02-19,4611,4654,4554,4593,198226,59882.0,61670933.0
2016-02-22,4620,4672,4554,4664,155409,60808.0,61670933.0
2016-02-23,4725,4989,4682,4730,587067,61671.0,61670933.0
2016-02-24,4800,4847,4729,4754,153098,61979.0,61670933.0
2016-02-25,4753,4943,4729,4919,387113,64138.0,61670933.0
2016-02-26,4847,5013,4847,4943,241951,64446.0,61670933.0
2016-02-29,4989,5179,4895,5014,285717,65371.0,61670933.0
2016-03-02,5013,5061,4871,4896,258518,63829.0,61670933.0
2016-03-03,4895,4965,4753,4919,263028,64138.0,61670933.0
2016-03-04,5013,5013,4824,4872,129679,63521.0,61670933.0
2016-03-07,4824,5013,4777,4991,256659,65063.0,61670933.0
2016-03-08,4989,5013,4919,4991,180657,65063.0,61670933.0
2016-03-09,4943,5416,4895,5416,1073721,70613.0,61670933.0
2016-03-10,5392,5723,5392,5700,885652,74313.0,61670933.0
2016-03-11,5723,5889,5462,5819,960309,75855.0,61670933.0
2016-03-14,5911,6693,5865,6623,4048998,86339.0,61670933.0
2016-03-15,6503,7071,6385,6953,2927780,90656.0,61670933.0
2016-03-16,6858,7047,6811,7001,975583,91273.0,61670933.0
2016-03-17,6929,7189,6621,6906,1429701,90040.0,61670933.0
2016-03-18,6787,7260,6787,7166,1307886,93431.0,61670933.0
2016-03-21,7331,7331,7047,7214,774925,94048.0,61670933.0
2016-03-22,7402,7402,7094,7284,626882,94973.0,61670933.0
2016-03-23,8230,8727,6929,7474,8645753,97440.0,61670933.0
2016-03-24,7189,7236,6669,6906,1074532,90040.0,61670933.0
2016-03-25,6787,8017,6739,7947,1429297,103607.0,61670933.0
2016-03-28,7946,8206,7733,7923,1371961,103299.0,61670933.0
2016-03-29,8158,8182,7378,7805,1591677,101757.0,61670933.0
2016-03-30,7827,8986,7827,8561,3362168,111624.0,61670933.0
2016-03-31,8490,8986,8230,8703,1493260,113475.0,61670933.0
2016-04-01,8727,9200,8324,8539,1873000,111316.0,61670933.0
2016-04-04,8537,8821,8301,8443,918310,110083.0,61670933.0
2016-04-05,8324,8443,7473,8325,2355190,108541.0,61670933.0
2016-04-06,8136,8845,7899,8467,1194302,110391.0,61670933.0
2016-04-07,8348,8655,8112,8160,885058,106382.0,61670933.0
2016-04-08,8136,8868,7827,8703,1323076,113475.0,61670933.0
2016-04-11,8537,9152,8513,8515,1168869,111008.0,61670933.0
2016-04-12,8513,8655,8136,8349,1029707,108849.0,61670933.0
2016-04-14,8348,8537,8064,8278,1074636,107924.0,61670933.0
2016-04-15,8324,10028,8182,9389,4533796,122417.0,61670933.0
2016-04-18,9413,10122,9365,9839,3046457,128276.0,61670933.0
2016-04-19,9932,10737,9034,9910,3897153,129201.0,61670933.0
2016-04-20,9932,10122,9555,9650,1338279,125809.0,61670933.0
2016-04-21,9555,10642,9341,9910,2171365,129201.0,61670933.0
2016-04-22,9767,10169,9531,9839,1329258,128276.0,61670933.0
2016-04-25,9128,9625,8845,9437,2256174,123034.0,61670933.0
2016-04-26,9555,11115,9436,10690,6885985,139376.0,61670933.0
2016-04-27,10713,11824,10311,11423,4743135,148935.0,61670933.0
2016-04-28,11541,12369,10405,10738,3881961,139993.0,61670933.0
2016-04-29,11020,11305,10217,10289,2209994,134134.0,61670933.0
2016-05-02,10169,10217,9389,9744,2668454,127042.0,61670933.0
2016-05-03,9743,10004,9601,9721,1173475,126734.0,61670933.0
2016-05-04,9578,11659,9483,9816,7314876,127967.0,61670933.0
2016-05-09,9886,10595,9814,10312,2239060,134443.0,61670933.0
2016-05-10,10429,11044,10122,10241,2260878,133518.0,61670933.0
2016-05-11,10169,10429,9555,9555,2438481,124575.0,61670933.0
2016-05-12,9673,10004,9270,9531,2510691,124267.0,61670933.0
2016-05-13,9507,9720,9223,9555,1284698,124575.0,61670933.0
2016-05-16,9601,9625,8040,8207,4104058,106999.0,61670933.0
2016-05-17,8230,8537,7970,8207,2078025,106999.0,61670933.0
2016-05-18,8277,8655,8182,8302,1538779,108232.0,61670933.0
2016-05-19,8537,8561,8088,8325,694863,108541.0,61670933.0
2016-05-20,8254,8963,8040,8680,1512587,113166.0,61670933.0
2016-05-23,8609,8774,8372,8491,716819,110699.0,61670933.0
2016-05-24,8513,8513,8158,8396,505783,109466.0,61670933.0
2016-05-25,8395,9034,8158,8822,1669683,115016.0,61670933.0
2016-05-26,8916,9034,8679,8893,777125,115941.0,61670933.0
2016-05-27,9176,9176,8774,8869,662408,115633.0,61670933.0
2016-05-30,8868,9128,8868,8988,524794,117175.0,61670933.0
2016-05-31,8986,9010,8750,8869,506996,115633.0,61670933.0
2016-06-01,8963,9152,8655,9106,1018727,118717.0,61670933.0
2016-06-02,9104,9294,8916,9034,727016,117791.0,61670933.0
2016-06-03,9034,9862,8963,9792,3155557,127659.0,61670933.0
2016-06-07,9767,10169,9767,9839,1255984,128276.0,61670933.0
2016-06-08,9956,10122,9436,9792,1160728,127659.0,61670933.0
2016-06-09,9673,9956,9152,9366,1136373,122108.0,61670933.0
2016-06-10,9365,9459,8750,9153,1607529,119333.0,61670933.0
2016-06-13,8916,9200,8750,8964,878633,116866.0,61670933.0
2016-06-14,8750,9058,8750,8988,350788,117175.0,61670933.0
2016-06-15,9176,9223,8821,9058,625475,118100.0,61670933.0
2016-06-16,8963,9200,8631,8657,850041,112858.0,61670933.0
2016-06-17,8797,8963,8609,8893,534141,115941.0,61670933.0
2016-06-20,8892,8892,8230,8420,1373269,109774.0,61670933.0
2016-06-21,8513,8513,7851,8042,777684,104841.0,61670933.0
2016-06-22,7875,8158,7733,8042,537507,104841.0,61670933.0
2016-06-23,8088,10453,7922,10454,8718070,136293.0,61670933.0
2016-06-24,11163,12983,9838,11613,26499266,151402.0,61670933.0
2016-06-27,11351,12771,11163,11896,7934346,155102.0,61670933.0
2016-06-28,12700,13220,10642,10714,10180893,139685.0,61670933.0
2016-06-29,11351,12534,11068,11708,9534579,152636.0,61670933.0
2016-06-30,11848,13338,11636,11968,10006598,156027.0,61670933.0
2016-07-01,12133,14332,11872,13907,12799250,181313.0,61670933.0
2016-07-04,14687,15326,14001,15137,8702942,197347.0,61670933.0
2016-07-05,14616,15112,13953,15113,5655603,197039.0,61670933.0
2016-07-06,14899,14899,11730,11731,14127902,152944.0,61670933.0
2016-07-07,11967,11967,10926,11329,10050280,147702.0,61670933.0
2016-07-08,11423,11636,10690,10927,6795874,142460.0,61670933.0
2016-07-11,11044,11068,10264,10596,4401255,138143.0,61670933.0
2016-07-12,10619,10926,10429,10808,2585510,140918.0,61670933.0
2016-07-13,10737,10950,10311,10312,2030294,134443.0,61670933.0
2016-07-14,10217,10547,9909,10312,2317774,134443.0,61670933.0
2016-07-15,10405,10405,10004,10265,1202906,133826.0,61670933.0
2016-07-18,10359,10595,10004,10265,1406205,133826.0,61670933.0
2016-07-19,10382,10973,10335,10762,4520576,140301.0,61670933.0
2016-07-20,10713,10713,10429,10431,1199889,135984.0,61670933.0
2016-07-21,10571,10571,10193,10359,983263,135059.0,61670933.0
2016-07-22,10477,10477,10169,10217,902467,133209.0,61670933.0
2016-07-25,10217,10405,9956,9980,714352,130126.0,61670933.0
2016-07-26,10051,10074,9176,9555,1662391,124575.0,61670933.0
2016-07-27,9507,10217,9436,10076,1262685,131359.0,61670933.0
2016-07-28,9980,10311,9932,10028,879926,130742.0,61670933.0
2016-07-29,10051,10122,9649,9792,552253,127659.0,61670933.0
2016-08-01,9720,9886,9483,9507,417958,123959.0,61670933.0
2016-08-02,9459,9649,9058,9153,727242,119333.0,61670933.0
2016-08-03,9152,9413,8916,9177,700262,119642.0,61670933.0
2016-08-04,9247,9720,9152,9342,736725,121800.0,61670933.0
2016-08-05,9270,9413,8940,8988,640053,117175.0,61670933.0
2016-08-08,9010,9104,8443,8515,845253,111008.0,61670933.0
2016-08-09,8513,8821,8490,8775,501681,114400.0,61670933.0
2016-08-10,8797,9034,8609,8893,552051,115941.0,61670933.0
2016-08-11,9058,10146,8916,9319,5087359,121492.0,61670933.0
2016-08-12,9341,9365,8868,9058,724192,118100.0,61670933.0
2016-08-16,9082,9270,8845,8846,333705,115325.0,61670933.0
2016-08-17,8609,8821,8490,8727,508125,113783.0,61670933.0
2016-08-18,8585,9318,8585,9130,779459,119025.0,61670933.0
2016-08-19,9176,9625,9176,9603,1070315,125192.0,61670933.0
2016-08-22,9673,9767,9436,9626,766050,125500.0,61670933.0
2016-08-23,9696,9909,9459,9768,891572,127350.0,61670933.0
2016-08-24,9791,10405,9791,10194,2219970,132901.0,61670933.0
2016-08-25,10335,10973,10335,10596,4093349,138143.0,61670933.0
2016-08-26,10666,10784,9743,9934,2250574,129509.0,61670933.0
2016-08-29,9791,10642,9507,10170,2645946,132593.0,61670933.0
2016-08-30,10453,10547,10193,10335,1535783,134751.0,61670933.0
2016-08-31,10335,10500,10122,10241,1472322,133518.0,61670933.0
2016-09-01,10382,11305,10335,10832,6536140,141226.0,61670933.0
2016-09-02,10878,10973,10217,10477,2237960,136601.0,61670933.0
2016-09-05,10619,11068,9578,10690,4032713,139376.0,61670933.0
2016-09-06,11139,11588,9932,9958,4896161,129817.0,61670933.0
2016-09-07,9932,10122,9459,9461,2034656,123342.0,61670933.0
2016-09-08,9483,9507,8585,8822,2018158,115016.0,61670933.0
2016-09-09,8868,9058,8419,8964,955631,116866.0,61670933.0
2016-09-12,8561,8797,8513,8561,645681,111624.0,61670933.0
2016-09-13,8585,8986,8561,8657,416935,112858.0,61670933.0
2016-09-19,8679,8750,8372,8467,492215,110391.0,61670933.0
2016-09-20,8537,9365,8372,9200,1066637,119950.0,61670933.0
2016-09-21,9294,9294,8821,8940,661049,116558.0,61670933.0
2016-09-22,8892,9247,8845,9082,502354,118408.0,61670933.0
2016-09-23,9082,9152,8868,8893,342294,115941.0,61670933.0
2016-09-26,8845,8892,8655,8657,406040,112858.0,61670933.0
2016-09-27,8679,9082,8513,8585,605550,111933.0,61670933.0
2016-09-28,8585,8892,8561,8633,385692,112549.0,61670933.0
2016-09-29,8774,9104,8631,9058,402631,118100.0,61670933.0
2016-09-30,9058,9956,8868,8893,1754773,115941.0,61670933.0
2016-10-04,9010,10760,8986,10028,8866587,130742.0,61670933.0
2016-10-05,10028,10169,9673,9934,1586056,129509.0,61670933.0
2016-10-06,9956,10240,9696,10170,1246879,132593.0,61670933.0
2016-10-07,10217,10311,9909,9934,939940,129509.0,61670933.0
2016-10-10,9956,10004,9578,9579,590348,124884.0,61670933.0
2016-10-11,9555,9767,9459,9697,403608,126425.0,61670933.0
2016-10-12,9577,9743,9176,9342,486728,121800.0,61670933.0
2016-10-13,9341,9507,9104,9106,378638,118717.0,61670933.0
2016-10-14,9058,9176,8940,9082,335049,118408.0,61670933.0
2016-10-17,9223,9838,9010,9555,746974,124575.0,61670933.0
2016-10-18,10027,10264,9673,9768,1502863,127350.0,61670933.0
2016-10-19,9696,9838,9318,9319,448695,121492.0,61670933.0
2016-10-20,9270,9459,9152,9295,379031,121183.0,61670933.0
2016-10-21,9365,9365,8940,9106,362995,118717.0,61670933.0
2016-10-24,9104,9459,8986,9012,422227,117483.0,61670933.0
2016-10-25,9104,9176,8774,8798,402912,114708.0,61670933.0
2016-10-26,8561,8750,8040,8302,697886,108232.0,61670933.0
2016-10-27,8372,8821,8324,8585,303863,111933.0,61670933.0
2016-10-28,8585,8655,8136,8160,394522,106382.0,61670933.0
2016-10-31,8206,8277,7781,7900,383681,102990.0,61670933.0
2016-11-01,7663,8017,7663,7829,208060,102065.0,61670933.0
2016-11-02,7922,7922,7094,7142,492504,93123.0,61670933.0
2016-11-03,7166,7591,7166,7379,301853,96207.0,61670933.0
2016-11-04,7402,7804,7260,7450,618698,97132.0,61670933.0
2016-11-07,7567,7639,7354,7615,159805,99290.0,61670933.0
2016-11-08,7757,7757,7449,7521,206619,98057.0,61670933.0
2016-11-09,7567,7615,6598,6953,583462,90656.0,61670933.0
2016-11-10,7024,7354,7024,7284,293523,94973.0,61670933.0
2016-11-11,7378,7663,7212,7521,223328,98057.0,61670933.0
2016-11-14,7520,7639,7331,7615,169141,99290.0,61670933.0
2016-11-15,7615,7639,7331,7356,183493,95898.0,61670933.0
2016-11-16,7378,7709,7378,7545,208501,98365.0,61670933.0
2016-11-17,7663,7663,7426,7497,120825,97748.0,61670933.0
2016-11-18,7497,7567,7260,7426,131617,96823.0,61670933.0
2016-11-21,7426,7449,6739,6835,493915,89114.0,61670933.0
2016-11-22,6858,6929,6527,6528,240356,85106.0,61670933.0
2016-11-23,6527,6598,6101,6102,397193,79556.0,61670933.0
2016-11-24,6030,6669,6030,6126,684559,79864.0,61670933.0
2016-11-25,6101,6362,6054,6244,155097,81406.0,61670933.0
2016-11-28,6266,6550,6243,6315,204655,82331.0,61670933.0
2016-11-29,6266,6456,6148,6268,128902,81714.0,61670933.0
2016-11-30,6338,6385,6196,6244,72921,81406.0,61670933.0
2016-12-01,6196,6314,6030,6078,166578,79247.0,61670933.0
2016-12-02,6030,6338,5983,6338,141871,82639.0,61670933.0
2016-12-05,6243,6432,6077,6126,114176,79864.0,61670933.0
2016-12-06,6148,6314,6077,6149,88821,80172.0,61670933.0
2016-12-07,6077,6196,5959,5960,129299,77705.0,61670933.0
2016-12-08,6101,6148,5817,6126,116907,79864.0,61670933.0
2016-12-09,6125,6220,6054,6196,87568,80789.0,61670933.0
2016-12-12,6243,6408,6243,6338,107066,82639.0,61670933.0
2016-12-13,6338,6503,6266,6504,162825,84798.0,61670933.0
2016-12-14,6503,6550,6314,6480,121774,84489.0,61670933.0
2016-12-15,6408,7402,6338,6457,1151115,84181.0,61670933.0
2016-12-16,6456,6669,6362,6551,221027,85414.0,61670933.0
2016-12-19,6598,6621,6314,6386,140262,83256.0,61670933.0
2016-12-20,6362,6456,6290,6386,129988,83256.0,61670933.0
2016-12-21,6314,6645,6314,6646,436969,86648.0,61670933.0
2016-12-22,6739,7284,6550,6930,1135243,90348.0,61670933.0
2016-12-23,7071,8136,6835,7569,4921983,98673.0,61670933.0
2016-12-26,7544,7567,7094,7166,764981,93431.0,61670933.0
2016-12-27,7189,7970,6905,7569,2346270,98673.0,61670933.0
2016-12-28,7544,7709,7047,7119,878694,92815.0,61670933.0
2016-12-29,7118,7236,6953,7190,288426,93740.0,61670933.0
2017-01-02,7047,8088,6929,7757,2409442,101140.0,61670933.0
2017-01-03,7685,7970,7497,7639,775097,99599.0,61670933.0
2017-01-04,7685,7970,7544,7734,950762,100832.0,61670933.0
2017-01-05,7804,7922,7639,7663,387197,99907.0,61670933.0
2017-01-06,7781,7781,7544,7592,261597,98982.0,61670933.0
2017-01-09,7591,7733,7449,7569,292879,98673.0,61670933.0
2017-01-10,7520,7591,7189,7261,566739,94665.0,61670933.0
2017-01-11,7331,7473,7236,7284,224634,94973.0,61670933.0
2017-01-12,7236,7308,7000,7119,245536,92815.0,61670933.0
2017-01-13,7118,7378,6976,7119,311792,92815.0,61670933.0
2017-01-16,7071,7118,6787,6883,200728,89731.0,61670933.0
2017-01-17,6881,7567,6787,7048,1281791,91890.0,61670933.0
2017-01-18,7142,7142,6811,6811,256557,88806.0,61670933.0
2017-01-19,6858,6976,6739,6906,215232,90040.0,61670933.0
2017-01-20,6881,7071,6598,7072,248813,92198.0,61670933.0
2017-01-23,7047,7047,6669,6669,136589,86956.0,61670933.0
2017-01-24,6669,6669,6480,6480,90169,84489.0,61670933.0
2017-01-25,6408,6574,6314,6315,128121,82331.0,61670933.0
2017-01-26,6314,6645,6314,6646,70531,86648.0,61670933.0
2017-01-31,6598,6669,6480,6551,64795,85414.0,61670933.0
2017-02-01,6480,7071,6480,7001,645336,91273.0,61670933.0
2017-02-02,6763,7000,6621,6765,429248,88189.0,61670933.0
2017-02-03,6763,6905,6338,6528,241034,85106.0,61670933.0
2017-02-06,6527,6621,6338,6433,124789,83872.0,61670933.0
2017-02-07,6408,6598,6385,6386,88163,83256.0,61670933.0
2017-02-08,6385,6480,6196,6292,143548,82022.0,61670933.0
2017-02-09,6266,6362,6077,6268,176283,81714.0,61670933.0
2017-02-10,6220,6338,6148,6268,119757,81714.0,61670933.0
2017-02-13,6338,6338,6148,6268,63334,81714.0,61670933.0
2017-02-14,6362,6362,6125,6196,123451,80789.0,61670933.0
2017-02-15,6101,6385,6054,6173,167757,80481.0,61670933.0
2017-02-16,6196,6314,6101,6173,84993,80481.0,61670933.0
2017-02-17,6172,6787,6054,6292,1379559,82022.0,61670933.0
2017-02-20,6314,6456,6243,6315,221424,82331.0,61670933.0
2017-02-21,6408,6503,6290,6433,255415,83872.0,61670933.0
2017-02-22,6220,6527,6077,6504,374794,84798.0,61670933.0
2017-02-23,6550,6550,6338,6362,162177,82947.0,61670933.0
2017-02-24,6362,6456,6196,6315,118503,82331.0,61670933.0
2017-02-27,6266,6669,6220,6433,531655,83872.0,61670933.0
2017-02-28,6385,6503,6266,6315,100405,82331.0,61670933.0
2017-03-02,6314,6338,6077,6173,258143,80481.0,61670933.0
2017-03-03,6077,6172,5911,6055,188707,78939.0,61670933.0
2017-03-06,6054,6054,5747,5913,206164,77089.0,61670933.0
2017-03-07,6007,6007,5817,5865,97428,76472.0,61670933.0
2017-03-08,5911,5935,5675,5842,128948,76164.0,61670933.0
2017-03-09,5793,6030,5793,6031,225495,78630.0,61670933.0
2017-03-10,5959,6266,5770,6078,263261,79247.0,61670933.0
2017-03-13,6172,6172,5959,6078,71813,79247.0,61670933.0
2017-03-14,6243,6243,5935,6078,190945,79247.0,61670933.0
2017-03-15,6077,6077,5911,5937,93428,77397.0,61670933.0
2017-03-16,6007,6077,5865,6031,155504,78630.0,61670933.0
2017-03-17,6101,6220,5911,6007,198343,78322.0,61670933.0
2017-03-20,5935,6054,5911,5984,95445,78014.0,61670933.0
2017-03-21,5935,6054,5911,6007,98666,78322.0,61670933.0
2017-03-22,6030,6030,5889,5960,64359,77705.0,61670933.0
2017-03-23,5911,5959,5770,5819,154683,75855.0,61670933.0
2017-03-24,5911,5911,5486,5629,194101,73388.0,61670933.0
2017-03-27,5581,5581,4965,4967,456797,64754.0,61670933.0
2017-03-28,5013,5486,5013,5203,326464,67838.0,61670933.0
2017-03-29,5344,5344,5155,5250,103558,68455.0,61670933.0
2017-03-30,5344,5368,4753,4801,487586,62596.0,61670933.0
2017-03-31,4871,5155,4720,4896,455198,63829.0,61670933.0
2017-04-03,5108,5604,4943,5014,1666687,65371.0,61670933.0
2017-04-04,4989,5747,4989,5250,1686759,68455.0,61670933.0
2017-04-05,5202,5534,5131,5487,330687,71538.0,61670933.0
2017-04-06,5628,5628,5273,5322,206839,69380.0,61670933.0
2017-04-07,5320,5320,5155,5274,135075,68763.0,61670933.0
2017-04-10,5297,5320,5061,5109,120428,66605.0,61670933.0
2017-04-11,4965,5202,4965,5061,88162,65988.0,61670933.0
2017-04-12,5108,5911,4965,5346,1483813,69688.0,61670933.0
2017-04-13,5320,5344,5084,5109,273813,66605.0,61670933.0
2017-04-14,5131,5226,4989,5227,144378,68146.0,61670933.0
2017-04-17,5226,5581,5179,5322,878944,69380.0,61670933.0
2017-04-18,5392,5416,5226,5274,111122,68763.0,61670933.0
2017-04-19,5202,5297,5155,5180,175160,67530.0,61670933.0
2017-04-20,5131,5202,5061,5061,143840,65988.0,61670933.0
2017-04-21,5084,5179,5084,5180,59940,67530.0,61670933.0
2017-04-24,5202,5202,4989,5037,112659,65680.0,61670933.0
2017-04-25,5037,5108,5013,5061,62044,65988.0,61670933.0
2017-04-26,5084,5273,5061,5203,136000,67838.0,61670933.0
2017-04-27,5273,5510,5250,5274,432651,68763.0,61670933.0
2017-04-28,5273,5344,5108,5132,191429,66913.0,61670933.0
2017-05-02,5155,5297,5131,5203,167245,67838.0,61670933.0
2017-05-04,5226,5392,5226,5346,188395,69688.0,61670933.0
2017-05-08,5392,5392,5250,5298,126382,69071.0,61670933.0
2017-05-10,5368,5368,5226,5274,96839,68763.0,61670933.0
2017-05-11,5273,5320,5155,5227,79906,68146.0,61670933.0
2017-05-12,5226,5297,5155,5298,154276,69071.0,61670933.0
2017-05-15,5250,5297,5084,5085,156772,66296.0,61670933.0
2017-05-16,5131,5652,5013,5250,1016428,68455.0,61670933.0
2017-05-17,5250,5462,5202,5250,314554,68455.0,61670933.0
2017-05-18,5202,5628,5202,5510,595738,71847.0,61670933.0
2017-05-19,5581,5865,5534,5795,563104,75547.0,61670933.0
2017-05-22,5841,5841,5604,5629,311585,73388.0,61670933.0
2017-05-23,5652,5793,5581,5723,242545,74622.0,61670933.0
2017-05-24,5793,5841,5628,5629,172701,73388.0,61670933.0
2017-05-25,5581,5675,5438,5464,173925,71230.0,61670933.0
2017-05-26,5438,5604,5416,5416,156336,70613.0,61670933.0
2017-05-29,5416,5510,5226,5227,126966,68146.0,61670933.0
2017-05-30,5344,5368,5202,5346,116635,69688.0,61670933.0
2017-05-31,5344,5438,5273,5346,72008,69688.0,61670933.0
2017-06-01,5320,5416,5226,5298,117969,69071.0,61670933.0
2017-06-02,5297,6881,5250,6883,11882680,89731.0,61670933.0
2017-06-05,6739,7260,6480,6883,8619721,89731.0,61670933.0
2017-06-07,6905,7946,6693,6741,8695407,87881.0,61670933.0
2017-06-08,6574,6763,6220,6362,1942057,82947.0,61670933.0
2017-06-09,6385,6716,6172,6244,3568275,81406.0,61670933.0
2017-06-12,6266,6456,6196,6410,1172843,83564.0,61670933.0
2017-06-13,6645,8324,6621,8325,28482440,108541.0,61670933.0
2017-06-14,8395,8419,7615,7757,9276499,101140.0,61670933.0
2017-06-15,7733,7851,7284,7497,4806406,97748.0,61670933.0
2017-06-16,7497,7757,7284,7474,5431227,97440.0,61670933.0
2017-06-19,7827,8443,7354,7450,15696873,97132.0,61670933.0
2017-06-20,7378,7449,6811,7001,3402629,91273.0,61670933.0
2017-06-21,7024,7024,6716,6835,1471356,89114.0,61670933.0
2017-06-22,6835,7000,6739,6930,1681666,90348.0,61670933.0
2017-06-23,6858,6929,6693,6811,1034778,88806.0,61670933.0
2017-06-26,6811,7284,6172,6220,6581403,81097.0,61670933.0
2017-06-27,6290,6480,6077,6338,1595290,82639.0,61670933.0
2017-06-28,6290,6432,6148,6362,735351,82947.0,61670933.0
2017-06-29,6385,6503,6196,6292,1301230,82022.0,61670933.0
2017-06-30,6385,6503,6196,6338,1137583,82639.0,61670933.0
2017-07-03,6243,6338,5911,5913,1066341,77089.0,61670933.0
2017-07-04,5983,6314,5911,6102,1187933,79556.0,61670933.0
2017-07-05,6030,6220,6007,6173,484306,80481.0,61670933.0
2017-07-06,6220,6314,6148,6292,596797,82022.0,61670933.0
2017-07-07,6338,6621,5983,6031,1273610,78630.0,61670933.0
2017-07-10,6077,6338,5793,5865,808189,76472.0,61670933.0
2017-07-11,5959,5959,5604,5676,506759,74005.0,61670933.0
2017-07-12,5675,5747,5581,5653,212543,73697.0,61670933.0
2017-07-13,5675,5746,5581,5605,397706,73080.0,61670933.0
2017-07-14,5628,5747,5557,5676,206303,74005.0,61670933.0
2017-07-17,5675,5817,5675,5819,265136,75855.0,61670933.0
2017-07-18,5865,5865,5723,5819,194499,75855.0,61670933.0
2017-07-19,5770,6077,5747,5889,1009785,76780.0,61670933.0
2017-07-20,5911,5983,5817,5960,394364,77705.0,61670933.0
2017-07-21,6007,6007,5817,5819,319526,75855.0,61670933.0
2017-07-24,5865,5911,5793,5819,168840,75855.0,61670933.0
2017-07-25,5889,6101,5841,6102,805151,79556.0,61670933.0
2017-07-26,6054,6196,5865,5865,467011,76472.0,61670933.0
2017-07-27,5841,5935,5699,5819,204253,75855.0,61670933.0
2017-07-28,5817,5841,5581,5747,198577,74930.0,61670933.0
2017-07-31,5604,5699,5368,5369,260421,69997.0,61670933.0
2017-08-01,5438,5534,5344,5464,145815,71230.0,61670933.0
2017-08-02,5462,5699,5344,5605,184726,73080.0,61670933.0
