인터플렉스(051370),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-03-04,3702,4014,3657,4017,52053,55350.0,12300000.0
2009-03-05,4167,4167,3917,4017,23048,55350.0,12300000.0
2009-03-06,4010,4010,3739,3869,64026,53320.0,12300000.0
2009-03-09,3836,3979,3809,3954,80013,54489.0,12300000.0
2009-03-10,3925,4399,3925,4212,135919,58056.0,12300000.0
2009-03-11,4362,4435,4149,4258,77713,58671.0,12300000.0
2009-03-12,4318,4328,4042,4097,67344,56457.0,12300000.0
2009-03-13,4167,4167,3970,4038,47402,55658.0,12300000.0
2009-03-16,4118,4149,4038,4150,35830,57195.0,12300000.0
2009-03-17,4193,4193,4060,4150,31613,57195.0,12300000.0
2009-03-18,4149,4216,4082,4137,54639,57010.0,12300000.0
2009-03-19,4136,4176,4068,4070,48363,56088.0,12300000.0
2009-03-20,4060,4154,4033,4150,38312,57195.0,12300000.0
2009-03-23,4149,4532,4104,4337,102113,59778.0,12300000.0
2009-03-24,4407,4488,4376,4463,60529,61500.0,12300000.0
2009-03-25,4399,4479,4362,4463,30636,61500.0,12300000.0
2009-03-26,4541,4595,4488,4552,76382,62730.0,12300000.0
2009-03-27,4586,4622,4461,4463,67187,61500.0,12300000.0
2009-03-30,4461,4550,4376,4463,51772,61500.0,12300000.0
2009-03-31,4461,4505,4435,4471,52094,61623.0,12300000.0
2009-04-01,4622,4765,4456,4570,79201,62976.0,12300000.0
2009-04-02,4613,4684,4577,4686,87098,64575.0,12300000.0
2009-04-03,4729,4773,4586,4597,45146,63345.0,12300000.0
2009-04-06,4622,4684,4577,4677,37805,64452.0,12300000.0
2009-04-07,4720,4720,4505,4633,42783,63837.0,12300000.0
2009-04-08,4640,4649,4439,4570,61594,62976.0,12300000.0
2009-04-09,4550,4649,4505,4605,76313,63468.0,12300000.0
2009-04-10,4675,4872,4640,4757,105719,65559.0,12300000.0
2009-04-13,4836,4898,4747,4757,49428,65559.0,12300000.0
2009-04-14,4783,5121,4773,5025,111242,69249.0,12300000.0
2009-04-15,4978,5095,4595,4659,94553,64206.0,12300000.0
2009-04-16,4684,4881,4658,4730,67903,65190.0,12300000.0
2009-04-17,4738,4908,4350,4597,146246,63345.0,12300000.0
2009-04-20,4640,4640,4362,4498,49523,61992.0,12300000.0
2009-04-21,4292,4488,4229,4320,90024,59532.0,12300000.0
2009-04-22,4452,4720,4372,4605,65491,63468.0,12300000.0
2009-04-23,4524,4720,4461,4543,53652,62607.0,12300000.0
2009-04-24,4515,4622,4479,4543,70855,62607.0,12300000.0
2009-04-27,4550,4729,4524,4695,123731,64698.0,12300000.0
2009-04-28,4693,4854,4292,4498,129729,61992.0,12300000.0
2009-04-29,4470,4658,4470,4552,191486,62730.0,12300000.0
2009-04-30,4649,4818,4577,4748,204914,65436.0,12300000.0
2009-05-04,4755,4809,4613,4614,62142,63591.0,12300000.0
2009-05-06,4622,4720,4452,4570,134979,62976.0,12300000.0
2009-05-07,4577,4630,4497,4552,84326,62730.0,12300000.0
2009-05-08,4550,4604,4515,4552,45074,62730.0,12300000.0
2009-05-11,4550,4550,4452,4463,71202,61500.0,12300000.0
2009-05-12,4461,4586,4386,4418,48887,60885.0,12300000.0
2009-05-13,4386,4479,4345,4463,98111,61500.0,12300000.0
2009-05-14,4345,5131,4345,5132,556048,70725.0,12300000.0
2009-05-15,5478,5826,5131,5613,790055,77367.0,12300000.0
2009-05-18,5711,6139,5568,5784,484798,79704.0,12300000.0
2009-05-19,5808,5845,5577,5756,301570,79335.0,12300000.0
2009-05-20,5818,6478,5800,6336,396406,87330.0,12300000.0
2009-05-21,6273,6353,5979,5980,206442,82410.0,12300000.0
2009-05-22,5979,6148,5729,5873,140136,80934.0,12300000.0
2009-05-25,5764,5889,5060,5623,205487,77490.0,12300000.0
2009-05-26,5683,5693,5408,5444,112139,75030.0,12300000.0
2009-05-27,5532,5603,5184,5186,81027,71463.0,12300000.0
2009-05-28,4961,5354,4952,5355,80193,73800.0,12300000.0
2009-05-29,5363,5514,5229,5471,47055,75399.0,12300000.0
2009-06-01,5497,5497,5291,5444,78940,75030.0,12300000.0
2009-06-02,5532,5657,5443,5454,78477,75153.0,12300000.0
2009-06-03,5577,5577,5443,5454,42391,75153.0,12300000.0
2009-06-04,5505,5505,5131,5132,55406,70725.0,12300000.0
2009-06-05,5148,5265,5041,5159,40728,71094.0,12300000.0
2009-06-08,5104,5371,5068,5275,63282,72693.0,12300000.0
2009-06-09,5408,5408,5202,5265,27247,72570.0,12300000.0
2009-06-10,5237,5354,5113,5186,31424,71463.0,12300000.0
2009-06-11,5184,5300,5166,5195,24806,71586.0,12300000.0
2009-06-12,5140,5246,5131,5168,43860,71217.0,12300000.0
2009-06-15,5256,5256,5060,5124,28219,70602.0,12300000.0
2009-06-16,5121,5166,4961,4981,46334,68634.0,12300000.0
2009-06-17,4961,5104,4952,4998,24365,68880.0,12300000.0
2009-06-18,5041,5202,5041,5132,37633,70725.0,12300000.0
2009-06-19,5131,5202,5086,5168,22199,71217.0,12300000.0
2009-06-22,5300,5354,5176,5338,32174,73554.0,12300000.0
2009-06-23,5265,5265,5086,5221,40406,71955.0,12300000.0
2009-06-24,5220,5237,5113,5168,26054,71217.0,12300000.0
2009-06-25,5246,5478,5148,5319,80296,73308.0,12300000.0
2009-06-26,5478,5478,5265,5338,50179,73554.0,12300000.0
2009-06-29,5345,5488,5309,5435,68004,74907.0,12300000.0
2009-06-30,5488,5559,5335,5471,55658,75399.0,12300000.0
2009-07-01,5399,5524,5354,5507,34023,75891.0,12300000.0
2009-07-02,5594,5594,5415,5435,36525,74907.0,12300000.0
2009-07-03,5309,5478,5309,5480,32117,75522.0,12300000.0
2009-07-06,5470,5559,5434,5507,45837,75891.0,12300000.0
2009-07-07,5532,5800,5505,5712,87386,78720.0,12300000.0
2009-07-08,5756,5997,5639,5935,97282,81795.0,12300000.0
2009-07-09,6024,6104,5845,5954,63405,82041.0,12300000.0
2009-07-10,6005,6005,5746,5864,48581,80811.0,12300000.0
2009-07-13,5871,5871,5488,5488,53304,75645.0,12300000.0
2009-07-14,5524,5621,5434,5488,23855,75645.0,12300000.0
2009-07-15,5461,5613,5354,5488,33770,75645.0,12300000.0
2009-07-16,5514,5603,5443,5480,31884,75522.0,12300000.0
2009-07-17,5461,5603,5443,5543,14714,76383.0,12300000.0
2009-07-20,5594,5711,5514,5694,34240,78474.0,12300000.0
2009-07-21,5711,5800,5648,5686,29862,78351.0,12300000.0
2009-07-22,5764,5826,5639,5756,41333,79335.0,12300000.0
2009-07-23,5720,5818,5657,5686,23542,78351.0,12300000.0
2009-07-24,5693,5756,5639,5712,20571,78720.0,12300000.0
2009-07-27,5675,5808,5550,5641,85530,77736.0,12300000.0
2009-07-28,5657,5746,5577,5730,89724,78966.0,12300000.0
2009-07-29,5667,5773,5621,5623,31951,77490.0,12300000.0
2009-07-30,5683,5683,5408,5533,48391,76260.0,12300000.0
2009-07-31,5488,5568,5415,5498,51940,75768.0,12300000.0
2009-08-03,5532,5532,5354,5364,37492,73923.0,12300000.0
2009-08-04,5363,5505,5326,5444,43638,75030.0,12300000.0
2009-08-05,5470,5470,5291,5311,32873,73185.0,12300000.0
2009-08-06,5309,5399,5131,5400,52285,74415.0,12300000.0
2009-08-07,5488,5505,5265,5346,29808,73677.0,12300000.0
2009-08-10,5408,5434,5265,5391,40749,74292.0,12300000.0
2009-08-11,5389,5470,5335,5471,43893,75399.0,12300000.0
2009-08-12,5470,5577,5443,5507,82778,75891.0,12300000.0
2009-08-13,5532,5621,5443,5587,54258,76998.0,12300000.0
2009-08-14,5657,5657,5488,5551,23187,76506.0,12300000.0
2009-08-17,5488,5621,5363,5364,30525,73923.0,12300000.0
2009-08-18,5425,5979,5319,5543,237266,76383.0,12300000.0
2009-08-19,5639,5951,5577,5801,225126,79950.0,12300000.0
2009-08-20,5889,5979,5720,5962,105259,82164.0,12300000.0
2009-08-21,6024,6024,5737,5801,93029,79950.0,12300000.0
2009-08-24,5800,5845,5594,5722,50193,78843.0,12300000.0
2009-08-25,5648,5720,5514,5533,34932,76260.0,12300000.0
2009-08-26,5639,5764,5505,5766,36475,79458.0,12300000.0
2009-08-27,5836,5836,5568,5597,34751,77121.0,12300000.0
2009-08-28,5594,5737,5443,5712,81254,78720.0,12300000.0
2009-08-31,5818,6014,5711,5775,108618,79581.0,12300000.0
2009-09-01,5729,5951,5720,5891,116033,81180.0,12300000.0
2009-09-02,5853,6380,5836,6221,209318,85731.0,12300000.0
2009-09-03,6292,6550,6247,6408,275002,88314.0,12300000.0
2009-09-04,6442,6710,6255,6614,262458,91143.0,12300000.0
2009-09-07,6764,6809,6612,6730,129631,92742.0,12300000.0
2009-09-08,6782,6826,6577,6828,114941,94095.0,12300000.0
2009-09-09,7050,7272,6934,7007,276193,96555.0,12300000.0
2009-09-10,7103,7183,6915,7077,98799,97539.0,12300000.0
2009-09-11,7084,7084,6826,6962,110037,95940.0,12300000.0
2009-09-14,6790,6960,6710,6783,65037,93480.0,12300000.0
2009-09-15,6764,6960,6755,6882,71513,94833.0,12300000.0
2009-09-16,7004,7121,6800,7113,125499,98031.0,12300000.0
2009-09-17,7112,7166,6782,6793,97398,93603.0,12300000.0
2009-09-18,6692,6800,6469,6730,86958,92742.0,12300000.0
2009-09-21,6782,6782,6532,6541,52917,90159.0,12300000.0
2009-09-22,6514,6826,6505,6828,60995,94095.0,12300000.0
2009-09-23,6755,6871,6595,6712,43923,92496.0,12300000.0
2009-09-24,6612,6764,6469,6560,45227,90405.0,12300000.0
2009-09-25,6621,6621,6299,6382,91522,87945.0,12300000.0
2009-09-28,6514,6514,6380,6426,28287,88560.0,12300000.0
2009-09-29,6514,6558,6292,6292,54867,86715.0,12300000.0
2009-09-30,6255,6389,6255,6310,36693,86961.0,12300000.0
2009-10-01,6309,6424,6014,6346,37962,87453.0,12300000.0
2009-10-05,6372,6442,6157,6426,47039,88560.0,12300000.0
2009-10-06,6461,6461,6264,6310,36883,86961.0,12300000.0
2009-10-07,6344,6461,6210,6212,30673,85608.0,12300000.0
2009-10-08,6282,6292,5889,6283,52676,86592.0,12300000.0
2009-10-09,6292,6424,6202,6355,24942,87576.0,12300000.0
2009-10-12,6380,6424,6237,6328,20530,87207.0,12300000.0
2009-10-13,6327,6327,6219,6283,11921,86592.0,12300000.0
2009-10-14,6353,6353,6247,6319,21872,87084.0,12300000.0
2009-10-15,6380,6380,6247,6283,13846,86592.0,12300000.0
2009-10-16,6255,6299,6076,6159,16326,84870.0,12300000.0
2009-10-19,6166,6380,6157,6257,13791,86223.0,12300000.0
2009-10-20,6282,6282,6174,6221,5179,85731.0,12300000.0
2009-10-21,6273,6273,6086,6114,13234,84255.0,12300000.0
2009-10-22,6210,6210,6031,6069,7863,83640.0,12300000.0
2009-10-23,6068,6184,6068,6069,6135,83640.0,12300000.0
2009-10-26,6068,6139,6024,6096,7102,84009.0,12300000.0
2009-10-27,6113,6647,6113,6650,146399,91635.0,12300000.0
2009-10-28,6736,6782,6478,6650,77657,91635.0,12300000.0
2009-10-29,6603,6684,6424,6676,28089,92004.0,12300000.0
2009-10-30,6701,6818,6478,6525,26190,89913.0,12300000.0
2009-11-02,6496,6496,6166,6203,25571,85485.0,12300000.0
2009-11-03,6247,6282,6068,6159,25640,84870.0,12300000.0
2009-11-04,6202,6202,6113,6177,9095,85116.0,12300000.0
2009-11-05,6094,6202,6050,6069,12718,83640.0,12300000.0
2009-11-06,6202,6202,6059,6140,5063,84624.0,12300000.0
2009-11-09,6104,6202,5987,6114,10769,84255.0,12300000.0
2009-11-10,6210,6210,6104,6140,5957,84624.0,12300000.0
2009-11-11,6157,6166,6031,6149,10512,84747.0,12300000.0
2009-11-12,6184,6184,6086,6087,5361,83886.0,12300000.0
2009-11-13,6139,6174,6041,6043,9180,83271.0,12300000.0
2009-11-16,6014,6130,6014,6104,13260,84132.0,12300000.0
2009-11-17,6148,6157,6041,6096,8406,84009.0,12300000.0
2009-11-18,6121,6121,5987,6060,15253,83517.0,12300000.0
2009-11-19,5979,6094,5916,6087,32527,83886.0,12300000.0
2009-11-20,6113,6113,5979,5980,13759,82410.0,12300000.0
2009-11-23,5907,6059,5907,5927,15585,81672.0,12300000.0
2009-11-24,5925,6041,5871,5927,25373,81672.0,12300000.0
2009-11-25,5934,6014,5826,5891,19184,81180.0,12300000.0
2009-11-26,5934,5934,5800,5846,24592,80565.0,12300000.0
2009-11-27,5756,6024,5488,5533,15380,76260.0,12300000.0
2009-11-30,5676,5836,5676,5801,23275,79950.0,12300000.0
2009-12-01,5889,5934,5845,5899,15646,81303.0,12300000.0
2009-12-02,5969,6068,5907,6051,12518,83394.0,12300000.0
2009-12-03,6068,6121,6041,6069,10246,83640.0,12300000.0
2009-12-04,6104,6121,5979,6051,10438,83394.0,12300000.0
2009-12-07,6121,6139,6050,6078,6694,83763.0,12300000.0
2009-12-08,6094,6469,6076,6382,56747,87945.0,12300000.0
2009-12-09,6372,6701,6292,6703,58763,92373.0,12300000.0
2009-12-10,6826,6871,6684,6756,49507,93111.0,12300000.0
2009-12-11,6782,7139,6692,7113,74552,98031.0,12300000.0
2009-12-14,7130,7227,6978,6980,60306,96186.0,12300000.0
2009-12-15,6746,7290,6746,7230,113094,99630.0,12300000.0
2009-12-16,7210,7362,7157,7355,69376,101352.0,12300000.0
2009-12-17,7317,7389,7272,7336,23805,101106.0,12300000.0
2009-12-18,7237,7362,7237,7336,22354,101106.0,12300000.0
2009-12-21,7335,7620,7335,7560,68465,104181.0,12300000.0
2009-12-22,7558,7674,7478,7542,74487,103935.0,12300000.0
2009-12-23,7540,7638,7415,7417,36226,102213.0,12300000.0
2009-12-24,7451,7487,7256,7345,44794,101229.0,12300000.0
2009-12-28,7362,7362,7256,7310,18590,100737.0,12300000.0
2009-12-29,7317,7674,7256,7256,39952,99999.0,12300000.0
2009-12-30,7256,7398,7256,7363,25085,101475.0,12300000.0
2010-01-04,7362,7960,7362,7943,198151,109470.0,12300000.0
2010-01-05,7968,8389,7790,8068,191995,111192.0,12300000.0
2010-01-06,8058,8076,7862,8033,69949,110700.0,12300000.0
2010-01-07,8058,8184,7942,8024,69413,110577.0,12300000.0
2010-01-08,8041,8192,7960,8158,57546,112422.0,12300000.0
2010-01-11,8165,8379,8165,8273,70968,114021.0,12300000.0
2010-01-12,8210,8379,8165,8273,48421,114021.0,12300000.0
2010-01-13,8219,8299,8085,8184,51279,112791.0,12300000.0
2010-01-14,8147,8290,8130,8220,64262,113283.0,12300000.0
2010-01-15,8290,8343,8165,8309,50885,114513.0,12300000.0
2010-01-18,8281,9548,8281,9550,563948,131610.0,12300000.0
2010-01-19,9548,9727,9147,9282,248844,127920.0,12300000.0
2010-01-20,9415,10441,9237,9416,392669,129765.0,12300000.0
2010-01-21,9281,9772,9237,9729,168096,134070.0,12300000.0
2010-01-22,9504,10441,9415,9773,374936,134685.0,12300000.0
2010-01-25,9548,9772,8754,9104,194032,125460.0,12300000.0
2010-01-26,9147,9192,8701,8916,150254,122877.0,12300000.0
2010-01-27,9102,9192,8746,9014,86933,124230.0,12300000.0
2010-01-28,9013,9147,8594,8836,235656,121770.0,12300000.0
2010-01-29,8746,8835,8478,8684,123010,119679.0,12300000.0
2010-02-01,8603,8835,8210,8478,73356,116850.0,12300000.0
2010-02-02,8478,8603,8389,8478,31595,116850.0,12300000.0
2010-02-03,8673,9147,8567,8925,157322,123000.0,12300000.0
2010-02-04,9013,9370,8925,9148,75102,126075.0,12300000.0
2010-02-05,8790,8888,8611,8720,74357,120171.0,12300000.0
2010-02-08,8790,8790,8495,8497,36622,117096.0,12300000.0
2010-02-09,8405,8835,8405,8765,59705,120786.0,12300000.0
2010-02-10,8790,9682,8790,9237,228017,127305.0,12300000.0
2010-02-11,9326,9504,9147,9416,128290,129765.0,12300000.0
2010-02-12,9460,9593,9237,9505,61453,130995.0,12300000.0
2010-02-16,9460,9593,9281,9327,83887,128535.0,12300000.0
2010-02-17,9415,9949,9415,9640,130248,132840.0,12300000.0
2010-02-18,9637,10263,9637,10175,221964,140220.0,12300000.0
2010-02-19,10173,10307,9861,10041,84473,138375.0,12300000.0
2010-02-22,10217,10753,10084,10309,161778,142065.0,12300000.0
2010-02-23,10352,10485,10217,10264,68787,141450.0,12300000.0
2010-02-24,10263,10798,10128,10666,110824,146985.0,12300000.0
2010-02-25,10798,10932,10530,10800,153883,148830.0,12300000.0
2010-02-26,10976,11334,10932,11067,97596,152520.0,12300000.0
2010-03-02,11244,11244,10664,10756,104121,148215.0,12300000.0
2010-03-03,10709,10843,10263,10264,71634,141450.0,12300000.0
2010-03-04,10307,10932,10307,10889,88006,150060.0,12300000.0
2010-03-05,10798,11333,10798,11335,88484,156210.0,12300000.0
2010-03-08,11423,11691,11155,11200,81632,154365.0,12300000.0
2010-03-09,10932,11735,10932,11603,112546,159900.0,12300000.0
2010-03-10,11557,11824,11512,11781,56933,162360.0,12300000.0
2010-03-11,11869,11914,11557,11736,25585,161745.0,12300000.0
2010-03-12,11691,11780,11512,11736,34518,161745.0,12300000.0
2010-03-15,11824,11824,11423,11736,56358,161745.0,12300000.0
2010-03-16,11780,11780,11379,11603,62028,159900.0,12300000.0
2010-03-17,11601,11691,11155,11335,89635,156210.0,12300000.0
2010-03-18,11468,11735,11423,11424,98104,157440.0,12300000.0
2010-03-19,11557,12271,11468,11781,252454,162360.0,12300000.0
2010-03-22,11959,12539,11959,12495,205221,172200.0,12300000.0
2010-03-23,12628,12761,12316,12495,122809,172200.0,12300000.0
2010-03-24,12895,13074,12584,12807,155333,176505.0,12300000.0
2010-03-25,12985,12985,12539,12807,59750,176505.0,12300000.0
2010-03-26,12806,12939,12627,12897,58929,177735.0,12300000.0
2010-03-29,12672,12806,12092,12362,184495,170355.0,12300000.0
2010-03-30,12316,12628,12182,12629,54988,174045.0,12300000.0
2010-03-31,12628,12985,12583,12585,105278,173430.0,12300000.0
2010-04-01,12806,12939,12584,12674,61818,174660.0,12300000.0
2010-04-02,12717,12895,12539,12585,62222,173430.0,12300000.0
2010-04-05,12672,12672,12092,12138,93274,167280.0,12300000.0
2010-04-06,12048,12137,11244,11558,145469,159285.0,12300000.0
2010-04-07,11780,13207,11780,12853,358720,177120.0,12300000.0
2010-04-08,13029,13118,12628,12763,116491,175890.0,12300000.0
2010-04-09,12939,12939,12405,12540,71156,172815.0,12300000.0
2010-04-12,12717,12761,12405,12406,49748,170970.0,12300000.0
2010-04-13,12495,12495,11824,12094,76173,166665.0,12300000.0
2010-04-14,12137,12628,12137,12272,110257,169125.0,12300000.0
2010-04-15,12405,13163,12360,12406,144563,170970.0,12300000.0
2010-04-16,12583,12850,12271,12362,52796,170355.0,12300000.0
2010-04-19,12092,12495,11959,12183,51779,167895.0,12300000.0
2010-04-20,12271,12584,12182,12406,48498,170970.0,12300000.0
2010-04-21,12405,13074,12360,12763,128800,175890.0,12300000.0
2010-04-22,12850,14636,12717,14548,432360,200490.0,12300000.0
2010-04-23,14814,15128,14279,14592,318552,201105.0,12300000.0
2010-04-26,14592,15128,14413,14816,185397,204180.0,12300000.0
2010-04-27,14814,15885,14636,15887,515061,218940.0,12300000.0
2010-04-28,15573,16956,15306,16467,330127,226935.0,12300000.0
2010-04-29,16867,16867,16153,16735,146192,230625.0,12300000.0
2010-04-30,16867,16867,15618,16244,230391,223860.0,12300000.0
2010-05-03,16019,16242,15484,15976,166042,220170.0,12300000.0
2010-05-04,16064,16510,15708,15797,85669,217710.0,12300000.0
2010-05-06,15261,16599,15038,15797,109860,217710.0,12300000.0
2010-05-07,15350,16242,14904,15619,182658,215250.0,12300000.0
2010-05-10,15885,16376,15752,15887,155435,218940.0,12300000.0
2010-05-11,16331,17358,16242,16959,430224,233700.0,12300000.0
2010-05-12,17268,17582,16956,17226,134264,237390.0,12300000.0
2010-05-13,17671,17850,17091,17850,210517,246000.0,12300000.0
2010-05-14,17850,18206,17492,17939,136711,247230.0,12300000.0
2010-05-17,17536,18117,17224,17671,150592,243540.0,12300000.0
2010-05-18,17850,17850,15663,16378,274166,225705.0,12300000.0
2010-05-19,16019,16644,15038,16423,249169,226320.0,12300000.0
2010-05-20,16420,16599,15618,15887,85347,218940.0,12300000.0
2010-05-24,15663,16019,15172,15440,81138,212790.0,12300000.0
2010-05-25,15172,15350,13966,14325,123511,197415.0,12300000.0
2010-05-26,14369,16465,14324,16467,300313,226935.0,12300000.0
2010-05-27,16153,17358,16108,16646,182893,229395.0,12300000.0
2010-05-28,17403,17403,16599,16780,126239,231240.0,12300000.0
2010-05-31,16778,16956,16465,16869,106194,232470.0,12300000.0
2010-06-01,16912,16912,16064,16423,83507,226320.0,12300000.0
2010-06-03,16912,17224,16510,17226,166850,237390.0,12300000.0
2010-06-04,17268,18027,17224,17671,233590,243540.0,12300000.0
2010-06-07,16867,17536,16778,17449,145714,240465.0,12300000.0
2010-06-08,18072,18920,17447,17717,747638,244155.0,12300000.0
2010-06-09,17983,18027,16823,16959,175843,233700.0,12300000.0
2010-06-10,17179,17314,16510,17136,115866,236160.0,12300000.0
2010-06-11,17626,17626,16688,16780,93409,231240.0,12300000.0
2010-06-14,16823,17626,16599,17582,120622,242310.0,12300000.0
2010-06-15,17850,18206,17447,17761,119472,244770.0,12300000.0
2010-06-16,18117,18742,17671,18743,318398,258300.0,12300000.0
2010-06-17,19009,19589,18608,19278,309401,265680.0,12300000.0
2010-06-18,19410,19456,18876,19100,103690,263220.0,12300000.0
2010-06-21,19321,19410,18563,18966,129356,261375.0,12300000.0
2010-06-22,18742,19277,18474,19145,122000,263835.0,12300000.0
2010-06-23,19188,19634,18876,19145,128988,263835.0,12300000.0
2010-06-24,19009,19768,18964,19725,156290,271830.0,12300000.0
2010-06-25,19456,20036,19366,19636,109073,270600.0,12300000.0
2010-06-28,19857,20393,19634,20037,163785,276135.0,12300000.0
2010-06-29,20080,20393,19142,19145,96133,263835.0,12300000.0
2010-06-30,18742,19277,18206,19278,114960,265680.0,12300000.0
2010-07-01,18831,19277,18385,18520,103505,255225.0,12300000.0
2010-07-02,18698,18920,18027,18297,74667,252150.0,12300000.0
2010-07-05,18519,18563,17804,18118,88342,249690.0,12300000.0
2010-07-06,17894,18206,17671,18207,79655,250920.0,12300000.0
2010-07-07,18340,18698,17894,17895,77098,246615.0,12300000.0
2010-07-08,18385,18563,18027,18341,76209,252765.0,12300000.0
2010-07-09,18653,18742,18251,18252,68372,251535.0,12300000.0
2010-07-12,18608,18653,18251,18609,61713,256455.0,12300000.0
2010-07-13,18698,19366,17983,18029,222353,248460.0,12300000.0
2010-07-14,18474,18653,17983,18118,132379,249690.0,12300000.0
2010-07-15,18206,18385,18072,18073,70827,249075.0,12300000.0
2010-07-16,18206,18519,17939,18252,101885,251535.0,12300000.0
2010-07-19,18206,18742,18206,18520,166714,255225.0,12300000.0
2010-07-20,18920,19678,18787,19413,422917,267525.0,12300000.0
2010-07-21,19589,19634,19098,19145,136786,263835.0,12300000.0
2010-07-22,18920,19098,17715,18207,225946,250920.0,12300000.0
2010-07-23,18430,18653,17804,17895,130829,246615.0,12300000.0
2010-07-26,17894,18117,17268,17582,173717,242310.0,12300000.0
2010-07-27,17804,18027,17358,17359,90648,239235.0,12300000.0
2010-07-28,17314,17536,16465,16601,180973,228780.0,12300000.0
2010-07-29,16688,16956,15930,15976,216559,220170.0,12300000.0
2010-07-30,16064,16510,16019,16155,109965,222630.0,12300000.0
2010-08-02,16197,16197,15885,16065,113550,221400.0,12300000.0
2010-08-03,16153,16287,15885,15932,91330,219555.0,12300000.0
2010-08-04,15885,18162,15395,17403,430613,239850.0,12300000.0
2010-08-05,17314,17403,16331,16423,153375,226320.0,12300000.0
2010-08-06,16242,17135,15885,16735,127637,230625.0,12300000.0
2010-08-09,16912,17403,16912,17092,86517,235545.0,12300000.0
2010-08-10,17224,17224,16733,17136,65461,236160.0,12300000.0
2010-08-11,17135,17224,16823,16914,94360,233085.0,12300000.0
2010-08-12,16510,17268,16331,17270,122992,238005.0,12300000.0
