휴온스글로벌(084110),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-25,46182,46182,43284,44133,84851,272284.0,5500690.0
2016-08-26,44177,44311,42794,43108,58951,265958.0,5500690.0
2016-08-29,43196,43686,39763,40077,109680,436845.0,9718472.0
2016-08-30,39986,41725,39451,39453,93915,430042.0,9718472.0
2016-08-31,39808,43151,39808,41637,96600,453853.0,9718472.0
2016-09-01,42171,42660,41189,42216,41949,460170.0,9718472.0
2016-09-02,42215,42750,41413,41414,41496,451423.0,9718472.0
2016-09-05,41546,43062,41413,42974,42258,468430.0,9718472.0
2016-09-06,43864,44444,41903,41949,79061,457254.0,9718472.0
2016-09-07,42438,42705,41546,41771,42712,455310.0,9718472.0
2016-09-08,41456,41769,40164,40567,64687,442190.0,9718472.0
2016-09-09,40655,41011,40030,40567,35298,442190.0,9718472.0
2016-09-12,39941,40342,37801,37981,69578,414007.0,9718472.0
2016-09-13,38113,40298,38113,40299,75211,439275.0,9718472.0
2016-09-19,39272,40655,39272,39764,29945,433444.0,9718472.0
2016-09-20,39941,41859,39674,41815,49435,455796.0,9718472.0
2016-09-21,41814,43017,41101,42796,38516,466487.0,9718472.0
2016-09-22,42973,44044,42973,43955,39515,479121.0,9718472.0
2016-09-23,43552,44934,43463,44757,42306,487867.0,9718472.0
2016-09-26,44177,44756,42884,43375,47101,472804.0,9718472.0
2016-09-27,43463,44310,42304,44311,39870,483008.0,9718472.0
2016-09-28,44354,44444,43151,43331,28791,472318.0,9718472.0
2016-09-29,43196,43686,42705,43152,26851,470374.0,9718472.0
2016-09-30,42884,42884,41145,41191,61379,448993.0,9718472.0
2016-10-04,40922,42126,40566,41771,23462,455310.0,9718472.0
2016-10-05,41278,42036,41278,41503,21370,452395.0,9718472.0
2016-10-06,41011,41725,40253,40523,40565,441705.0,9718472.0
2016-10-07,40520,40966,39763,40032,43642,436359.0,9718472.0
2016-10-10,39317,40878,39317,39988,23186,435873.0,9718472.0
2016-10-11,41234,46093,41011,42974,235432,468430.0,9718472.0
2016-10-12,42393,45291,42215,44267,93576,482522.0,9718472.0
2016-10-13,44354,45469,43686,44669,47204,486895.0,9718472.0
2016-10-14,44311,44577,42483,42707,48352,465515.0,9718472.0
2016-10-17,42705,43686,42081,43241,26337,471346.0,9718472.0
2016-10-18,42884,42884,41368,41904,34235,456768.0,9718472.0
2016-10-19,42259,42259,40164,40745,47479,444134.0,9718472.0
2016-10-20,40655,41101,39674,39898,50853,434902.0,9718472.0
2016-10-21,39763,40120,39095,39363,39593,429071.0,9718472.0
2016-10-24,39362,40030,39362,39943,36598,435388.0,9718472.0
2016-10-25,40387,40387,38293,38560,33692,420324.0,9718472.0
2016-10-26,38916,39095,37890,38383,26324,418380.0,9718472.0
2016-10-27,38693,39763,38158,39675,26023,432472.0,9718472.0
2016-10-28,39317,39718,38336,39408,33273,429556.0,9718472.0
2016-10-31,39050,39272,37311,38383,54578,418380.0,9718472.0
2016-11-01,37890,38693,37490,37625,46590,410120.0,9718472.0
2016-11-02,37445,37490,34815,34816,70804,379506.0,9718472.0
2016-11-03,34502,35350,34012,34905,33992,380478.0,9718472.0
2016-11-04,34680,35216,34369,35083,25837,382422.0,9718472.0
2016-11-07,35082,35528,34680,34727,26955,378534.0,9718472.0
2016-11-08,35260,35483,34771,34995,18074,381450.0,9718472.0
2016-11-09,34948,35840,31694,32854,88240,358126.0,9718472.0
2016-11-10,34146,35662,33790,35663,44491,388739.0,9718472.0
2016-11-11,35662,36598,34860,36555,45091,398457.0,9718472.0
2016-11-14,36999,37535,35706,35708,25841,389225.0,9718472.0
2016-11-15,35706,36330,34502,34683,24263,378049.0,9718472.0
2016-11-16,35483,36063,34860,36065,19271,393112.0,9718472.0
2016-11-17,36153,36508,35216,35262,10000,384366.0,9718472.0
2016-11-18,35127,35394,34280,34415,16887,375133.0,9718472.0
2016-11-21,34725,34725,33032,33078,24188,360555.0,9718472.0
2016-11-22,33076,33566,32140,32320,37656,352295.0,9718472.0
2016-11-23,32140,32407,30892,30983,54784,337717.0,9718472.0
2016-11-24,30714,32542,29554,32186,85154,350837.0,9718472.0
2016-11-25,31472,32497,31472,32320,19159,352295.0,9718472.0
2016-11-28,32140,32542,31382,31517,15939,343548.0,9718472.0
2016-11-29,30981,32362,30981,31562,19154,344034.0,9718472.0
2016-11-30,31472,32006,30491,31829,37221,346949.0,9718472.0
2016-12-01,32051,32051,30758,30938,21853,337231.0,9718472.0
2016-12-02,30446,30936,29956,30002,21413,327027.0,9718472.0
2016-12-05,29644,29956,28529,28620,63739,311963.0,9718472.0
2016-12-06,28796,29554,28574,28977,46911,315850.0,9718472.0
2016-12-07,28930,29154,27637,28084,48007,306132.0,9718472.0
2016-12-08,28306,29554,28306,29199,43244,318280.0,9718472.0
2016-12-09,28930,29732,28707,29690,38435,323625.0,9718472.0
2016-12-12,30224,31025,29956,30805,31590,335773.0,9718472.0
2016-12-13,30446,31427,30044,30983,47024,337717.0,9718472.0
2016-12-14,31427,31427,30089,30625,48645,333830.0,9718472.0
2016-12-15,30624,31069,30135,30447,40637,331886.0,9718472.0
2016-12-16,30446,31069,30134,30938,23268,337231.0,9718472.0
2016-12-19,30936,31025,30135,30135,23898,328484.0,9718472.0
2016-12-20,30714,30847,30135,30224,22408,329456.0,9718472.0
2016-12-21,30491,30491,29911,30135,14899,328484.0,9718472.0
2016-12-22,30179,30268,28841,28887,38786,314878.0,9718472.0
2016-12-23,28841,29554,28796,29021,29420,316336.0,9718472.0
2016-12-26,29421,29421,28975,28977,13277,315850.0,9718472.0
2016-12-27,29020,30179,29020,30135,24535,328484.0,9718472.0
2016-12-28,30043,31134,29680,30999,34089,331400.0,9718472.0
2016-12-29,30680,31180,29999,31180,39477,333344.0,9718472.0
2017-01-02,30998,30998,30180,30181,25212,322653.0,9718472.0
2017-01-03,29907,29907,28862,28999,61275,310019.0,9718472.0
2017-01-04,28998,29317,28726,29044,39984,310505.0,9718472.0
2017-01-05,29044,30225,29044,30181,47404,322653.0,9718472.0
2017-01-06,30452,30680,29998,30454,37987,325569.0,9718472.0
2017-01-09,30452,30452,29589,29590,18013,316336.0,9718472.0
2017-01-10,29453,29953,28543,29953,47501,320224.0,9718472.0
2017-01-11,29953,29953,28816,28908,45018,309047.0,9718472.0
2017-01-12,29225,29225,27862,27908,66635,298357.0,9718472.0
2017-01-13,27998,28998,27907,28136,49206,300787.0,9718472.0
2017-01-16,28362,28407,27544,27681,40582,295927.0,9718472.0
2017-01-17,27680,27817,26089,26181,95371,279892.0,9718472.0
2017-01-18,25953,26771,25908,25999,78635,277948.0,9718472.0
2017-01-19,26362,26453,25726,25726,47024,275033.0,9718472.0
2017-01-20,25543,26816,25543,26681,84810,285237.0,9718472.0
2017-01-23,26862,27089,25543,25590,61242,273575.0,9718472.0
2017-01-24,25499,25816,24544,25044,56270,267744.0,9718472.0
2017-01-25,24862,25407,24316,24454,45033,261427.0,9718472.0
2017-01-26,24544,25362,24316,25363,43048,271145.0,9718472.0
2017-01-31,25317,25317,24408,24545,57974,262399.0,9718472.0
2017-02-01,24589,26271,24589,25862,66005,276491.0,9718472.0
2017-02-02,26089,26135,25453,25726,31389,275033.0,9718472.0
2017-02-03,25862,26089,24725,25908,48916,276976.0,9718472.0
2017-02-06,25908,25908,25090,25363,25191,271145.0,9718472.0
2017-02-07,25044,25862,25044,25772,34809,275519.0,9718472.0
2017-02-08,25453,25726,25180,25636,18153,274061.0,9718472.0
2017-02-09,25816,25816,25180,25453,19363,272117.0,9718472.0
2017-02-10,25499,25862,25407,25590,24891,273575.0,9718472.0
2017-02-13,25589,26453,25589,26454,36405,282808.0,9718472.0
2017-02-14,26634,26680,26089,26317,24969,281350.0,9718472.0
2017-02-15,26362,26907,26180,26772,42058,286209.0,9718472.0
2017-02-16,26726,26907,25998,26272,44638,280864.0,9718472.0
2017-02-17,26271,26680,26135,26317,31142,281350.0,9718472.0
2017-02-20,26317,26407,25680,26045,44087,278434.0,9718472.0
2017-02-21,26044,26407,25816,26272,22005,280864.0,9718472.0
2017-02-22,26544,26544,25908,26135,22201,279406.0,9718472.0
2017-02-23,26089,26362,25771,25818,28663,276005.0,9718472.0
2017-02-24,26043,26043,25407,25954,31345,277462.0,9718472.0
2017-02-27,25908,26907,25816,26181,52492,279892.0,9718472.0
2017-02-28,26271,26589,25862,26363,45450,281836.0,9718472.0
2017-03-02,26590,26590,25680,25726,39597,275033.0,9718472.0
2017-03-03,25635,25908,24180,24499,75964,261913.0,9718472.0
2017-03-06,24498,24725,23999,24090,38314,257540.0,9718472.0
2017-03-07,24180,24362,23590,24090,63597,257540.0,9718472.0
2017-03-08,23862,24089,23498,23544,50250,251708.0,9718472.0
2017-03-09,23498,23862,23089,23227,71727,248307.0,9718472.0
2017-03-10,23225,23544,22816,23408,51974,250251.0,9718472.0
2017-03-13,23408,23589,23181,23363,48510,249765.0,9718472.0
2017-03-14,23544,23589,22544,22681,75932,242476.0,9718472.0
2017-03-15,22680,22862,21725,21908,96382,234215.0,9718472.0
2017-03-16,22044,22180,21453,21681,80697,231786.0,9718472.0
2017-03-17,21771,22134,21589,21908,44785,234215.0,9718472.0
2017-03-20,21953,22090,21362,21408,48769,228870.0,9718472.0
2017-03-21,21453,21635,20907,21635,79024,231300.0,9718472.0
2017-03-22,21453,21953,21226,21635,64511,231300.0,9718472.0
2017-03-23,21771,21817,21408,21545,52031,230328.0,9718472.0
2017-03-24,21362,22317,21362,22000,55289,235187.0,9718472.0
2017-03-27,21908,22862,21908,22272,68295,238103.0,9718472.0
2017-03-28,22407,22407,21998,22181,54232,237131.0,9718472.0
2017-03-29,22544,22544,22044,22181,30192,237131.0,9718472.0
2017-03-30,22271,22544,22180,22317,22486,238588.0,9718472.0
2017-03-31,22317,22771,22317,22772,53715,243448.0,9718472.0
2017-04-03,22862,23862,22771,23726,96058,253652.0,9718472.0
2017-04-04,23907,25770,23634,25681,240731,274547.0,9718472.0
2017-04-05,25680,26590,25090,25590,203449,273575.0,9718472.0
2017-04-06,25726,25726,24771,25453,51768,272117.0,9718472.0
2017-04-07,25726,25771,25134,25499,59437,272603.0,9718472.0
2017-04-10,25499,25499,24044,24090,138507,257540.0,9718472.0
2017-04-11,24089,25226,24089,24727,76784,264342.0,9718472.0
2017-04-12,24498,24725,24180,24408,33352,260941.0,9718472.0
2017-04-13,24408,26089,24408,26045,157893,278434.0,9718472.0
2017-04-14,26044,26498,25453,25726,93436,280501.0,9911705.0
2017-04-17,25862,26680,25453,26636,89280,290413.0,9911705.0
2017-04-18,26634,27862,26135,27590,152369,300820.0,9911705.0
2017-04-19,27453,34543,27316,31545,830193,343936.0,9911705.0
2017-04-20,31543,31862,30680,30681,176845,334520.0,9911705.0
2017-04-21,31407,31407,29589,30090,149861,328077.0,9911705.0
2017-04-24,30452,31134,29726,29726,99131,324113.0,9911705.0
2017-04-25,30180,31407,29816,31044,155768,338485.0,9911705.0
2017-04-26,31225,31498,30180,30362,92934,331051.0,9911705.0
2017-04-27,30362,31498,29907,31136,81343,339476.0,9911705.0
2017-04-28,31271,31362,30225,30408,71280,331547.0,9911705.0
2017-05-02,30408,30408,28499,28499,139268,310732.0,9911705.0
2017-05-04,28089,29862,28089,29772,90577,324608.0,9911705.0
2017-05-08,29316,31952,29316,31908,180978,347901.0,9911705.0
2017-05-10,32180,32317,30725,30999,129907,337989.0,9911705.0
2017-05-11,30725,31725,30452,31363,76179,341954.0,9911705.0
2017-05-12,30998,31362,30589,30681,56681,334520.0,9911705.0
2017-05-15,30680,30907,30089,30135,47102,328573.0,9911705.0
2017-05-16,30635,30679,29544,29636,70697,323122.0,9911705.0
2017-05-17,29634,32589,29634,31590,208695,344432.0,9911705.0
2017-05-18,31180,31998,30589,31817,106769,346910.0,9911705.0
2017-05-19,32089,32089,31543,31817,66018,346910.0,9911705.0
2017-05-22,32044,32044,30817,31136,128387,339476.0,9911705.0
2017-05-23,31271,31680,30771,31590,50413,344432.0,9911705.0
2017-05-24,31589,33089,31134,31590,172113,344432.0,9911705.0
2017-05-25,31816,31908,31180,31180,67585,339971.0,9911705.0
2017-05-26,31361,31498,30861,31136,55140,339476.0,9911705.0
2017-05-29,31226,31226,30180,30226,79139,329564.0,9911705.0
2017-05-30,30362,31862,30180,31726,116969,345919.0,9911705.0
2017-05-31,31907,33407,31589,33362,191292,363760.0,9911705.0
2017-06-01,33634,34316,32816,33408,173921,364255.0,9911705.0
2017-06-02,33589,34407,33135,34272,127919,373671.0,9911705.0
2017-06-05,34180,36134,34088,35817,185697,390521.0,9911705.0
2017-06-07,36043,36998,34907,36681,193006,399937.0,9911705.0
2017-06-08,36680,37589,35726,36544,199276,398451.0,9911705.0
2017-06-09,36816,37543,36589,37180,97068,405389.0,9911705.0
2017-06-12,36725,37089,35089,35817,152012,390521.0,9911705.0
2017-06-13,35907,38543,35453,38090,213745,415300.0,9911705.0
2017-06-14,38498,39543,37498,37998,199990,414309.0,9911705.0
2017-06-15,37816,37862,36544,36953,131872,402911.0,9911705.0
2017-06-16,36907,36953,35271,35908,179809,391512.0,9911705.0
2017-06-19,35498,37089,35271,36498,108696,397955.0,9911705.0
2017-06-20,36907,38089,35634,35680,167287,389034.0,9911705.0
2017-06-21,35816,36771,35634,36272,75896,395477.0,9911705.0
2017-06-22,36907,37862,36407,37545,134082,409353.0,9911705.0
2017-06-23,37635,38089,36861,37635,71713,410345.0,9911705.0
2017-06-26,37543,37543,36589,36681,70339,399937.0,9911705.0
2017-06-27,36589,37635,36498,36817,58003,401424.0,9911705.0
2017-06-28,36544,36680,35726,35908,99267,391512.0,9911705.0
2017-06-29,36362,36771,35953,35953,49049,392008.0,9911705.0
2017-06-30,35953,36861,35180,35408,81314,386061.0,9911705.0
2017-07-03,35361,35680,34089,34545,91344,376645.0,9911705.0
2017-07-04,34453,35770,34362,34545,57967,376645.0,9911705.0
2017-07-05,34725,34907,33861,33999,70855,370698.0,9911705.0
2017-07-06,34226,34725,33953,34272,61215,373671.0,9911705.0
2017-07-07,34134,34635,33907,33999,37733,370698.0,9911705.0
2017-07-10,34134,34453,32680,32863,94996,358308.0,9911705.0
2017-07-11,32907,33680,32680,33408,51064,364255.0,9911705.0
2017-07-12,33544,33725,32544,32590,54836,355335.0,9911705.0
2017-07-13,32453,33043,31407,32999,89225,359795.0,9911705.0
2017-07-14,32953,32998,31725,31908,61899,347901.0,9911705.0
2017-07-17,31453,32317,31453,31817,48763,346910.0,9911705.0
2017-07-18,32180,32544,31543,31772,70576,346414.0,9911705.0
2017-07-19,31998,32134,31680,31817,49891,346910.0,9911705.0
2017-07-20,32134,34180,32089,34180,92725,372680.0,9911705.0
2017-07-21,34134,34180,33225,33681,59180,367229.0,9911705.0
2017-07-24,33861,33907,32771,32817,71899,357813.0,9911705.0
2017-07-25,32998,33907,32726,32953,60401,359299.0,9911705.0
2017-07-26,32726,33316,31998,32636,63649,355830.0,9911705.0
2017-07-27,32634,33407,32453,33408,31529,364255.0,9911705.0
2017-07-28,33271,33271,32271,32317,48653,352361.0,9911705.0
2017-07-31,31952,32544,31226,31681,55638,345423.0,9911705.0
2017-08-01,31271,32044,31180,31772,35891,346414.0,9911705.0
2017-08-02,31952,31952,31453,31681,24238,345423.0,9911705.0
2017-08-03,31680,32089,30089,30454,74033,332042.0,9911705.0
2017-08-04,30544,31044,30089,30454,48427,332042.0,9911705.0
2017-08-07,30452,32180,30452,32135,63508,350379.0,9911705.0
2017-08-08,32089,33498,31998,32953,78373,359299.0,9911705.0
2017-08-09,32862,33452,32134,32817,43187,357813.0,9911705.0
2017-08-10,32816,33452,32407,32817,52104,357813.0,9911705.0
2017-08-11,32271,32634,31543,31681,47110,345423.0,9911705.0
2017-08-14,31816,33316,31816,33045,83135,360290.0,9911705.0
2017-08-16,33589,35998,33544,34954,182627,381105.0,9911705.0
2017-08-17,35317,35953,34362,35590,90115,388043.0,9911705.0
2017-08-18,35180,36544,35044,35817,91654,390521.0,9911705.0
2017-08-21,35816,36452,35271,35726,36686,389530.0,9911705.0
2017-08-22,35998,36089,34453,34453,66521,375654.0,9911705.0
2017-08-23,34770,34907,34316,34453,42036,375654.0,9911705.0
2017-08-24,34543,36271,34270,36272,118430,395477.0,9911705.0
2017-08-25,36270,37043,35862,36498,86537,397955.0,9911705.0
2017-08-28,36589,38407,36544,38090,185427,415300.0,9911705.0
2017-08-29,37725,39089,37635,38181,147189,416292.0,9911705.0
2017-08-30,38225,39588,38180,38953,130609,424717.0,9911705.0
2017-08-31,39089,42179,37589,41590,308892,453461.0,9911705.0
2017-09-01,42498,47452,42271,45408,709309,495090.0,9911705.0
2017-09-04,44225,47452,43998,45453,348829,495585.0,9911705.0
2017-09-05,45634,45997,41907,42362,320403,461885.0,9911705.0
2017-09-06,41816,44680,41816,42863,239431,467337.0,9911705.0
2017-09-07,44088,45407,43770,44999,152209,490629.0,9911705.0
2017-09-08,46089,46089,43043,43362,167555,472788.0,9911705.0
2017-09-11,43498,44998,43180,44044,129225,480222.0,9911705.0
2017-09-12,44361,44816,42816,43362,107043,472788.0,9911705.0
2017-09-13,43589,43589,41816,42317,127183,461390.0,9911705.0
2017-09-14,41998,43316,41998,42317,85500,461390.0,9911705.0
2017-09-15,42361,43634,41725,42089,107946,458912.0,9911705.0
2017-09-18,42089,44088,41770,42726,108984,465850.0,9911705.0
2017-09-19,43043,43952,42271,42635,105250,464859.0,9911705.0
2017-09-20,42634,43725,42316,42771,105521,466346.0,9911705.0
2017-09-21,43225,43543,42452,42590,77144,464363.0,9911705.0
2017-09-22,42997,42997,39861,40362,179415,440080.0,9911705.0
2017-09-25,40362,40907,38725,39135,88633,426699.0,9911705.0
2017-09-26,39135,40498,39043,40226,66353,438593.0,9911705.0
2017-09-27,40816,40816,39407,39498,56039,430664.0,9911705.0
2017-09-28,39998,40134,38271,39362,69559,429177.0,9911705.0
2017-09-29,39452,39543,38634,39226,57084,427690.0,9911705.0
2017-10-10,39407,39544,37635,37635,106515,410345.0,9911705.0
2017-10-11,38089,39271,37998,38408,84564,418770.0,9911705.0
2017-10-12,38453,39135,37498,37681,54937,410840.0,9911705.0
2017-10-13,37907,38498,36998,37272,82698,406380.0,9911705.0
2017-10-16,37407,37635,36544,37226,61190,405884.0,9911705.0
2017-10-17,36816,38770,36816,38726,78383,422239.0,9911705.0
2017-10-18,38589,40452,38134,39999,136290,436115.0,9911705.0
2017-10-19,40361,40361,39316,39362,62211,429177.0,9911705.0
2017-10-20,39998,40043,38680,38999,39059,425212.0,9911705.0
2017-10-23,39179,41453,38816,40726,103571,444044.0,9911705.0
2017-10-24,41361,41543,40043,40408,60343,440575.0,9911705.0
2017-10-25,40543,40679,39634,40180,42167,438097.0,9911705.0
2017-10-26,39861,40089,38816,38817,82309,423230.0,9911705.0
2017-10-27,39179,39861,38816,39454,51846,430168.0,9911705.0
2017-10-30,39588,39680,38862,39271,65711,428186.0,9911705.0
2017-10-31,39452,39452,38543,38544,51965,420256.0,9911705.0
2017-11-01,38589,41770,38589,41772,142530,455443.0,9911705.0
2017-11-02,41998,42452,39998,40226,97293,438593.0,9911705.0
2017-11-03,40635,42225,40134,41816,91225,455938.0,9911705.0
2017-11-06,41816,42725,41180,42271,68901,460894.0,9911705.0
2017-11-07,42271,42634,41589,42453,55894,462877.0,9911705.0
2017-11-08,42452,42452,40998,41090,88857,448009.0,9911705.0
2017-11-09,41316,42179,40998,41590,62708,453461.0,9911705.0
2017-11-10,41452,41998,41088,41407,35852,451478.0,9911705.0
2017-11-13,41407,44952,41315,44544,266548,485674.0,9911705.0
2017-11-14,44724,49998,44361,49089,470645,535232.0,9911705.0
2017-11-15,49725,52725,48179,50998,373500,556047.0,9911705.0
2017-11-16,50998,51907,48271,51180,205329,558029.0,9911705.0
2017-11-17,50816,50906,48907,48907,128815,533250.0,9911705.0
2017-11-20,48816,50725,48179,49089,89761,535232.0,9911705.0
2017-11-21,48997,48997,46816,47180,190800,514417.0,9911705.0
2017-11-22,47634,47725,45907,46089,137667,502523.0,9911705.0
2017-11-23,46089,50270,45907,50090,177290,546135.0,9911705.0
2017-11-24,50361,50361,47361,47453,140025,517391.0,9911705.0
2017-11-27,47543,50088,47543,48726,139366,531267.0,9911705.0
2017-11-28,49089,49815,47725,48089,72518,524329.0,9911705.0
2017-11-29,48452,49361,47270,48089,40527,524329.0,9911705.0
2017-11-30,48179,49089,46816,46817,66345,510453.0,9911705.0
2017-12-01,47088,49452,47088,49180,95624,536223.0,9911705.0
2017-12-04,49452,50543,48270,48817,86986,532259.0,9911705.0
2017-12-05,48634,49089,47634,47998,63258,523338.0,9911705.0
2017-12-06,47997,48179,44407,45225,250085,493107.0,9911705.0
2017-12-07,45270,45543,43089,43453,134730,473779.0,9911705.0
2017-12-08,43907,44725,42953,42953,61990,468328.0,9911705.0
2017-12-11,42997,45452,42861,45453,73526,495585.0,9911705.0
2017-12-12,45043,46816,44634,45726,68828,498559.0,9911705.0
2017-12-13,45997,46998,45407,45907,58681,500541.0,9911705.0
2017-12-14,45997,45997,44725,44816,85344,488647.0,9911705.0
2017-12-15,45043,46543,44543,46362,80499,505497.0,9911705.0
2017-12-18,46452,49907,46362,47908,156197,522347.0,9911705.0
2017-12-19,48725,48725,46452,47908,76795,522347.0,9911705.0
2017-12-20,47906,48179,46816,47090,58854,513426.0,9911705.0
2017-12-21,47452,49998,47088,49271,161734,537214.0,9911705.0
2017-12-22,49815,53088,48542,52725,202263,574879.0,9911705.0
2017-12-26,54179,55907,53543,54544,207343,594702.0,9911705.0
2017-12-27,54829,55497,53685,54258,109035,563976.0,9911705.0
2017-12-28,54257,54829,52064,53018,108481,551091.0,9911705.0
2018-01-02,53113,55783,51301,55211,102450,573888.0,9911705.0
2018-01-03,54829,56260,53876,54544,83913,566950.0,9911705.0
2018-01-04,54352,55211,52159,52541,86843,546135.0,9911705.0
2018-01-05,51873,53780,51873,52923,59513,550100.0,9911705.0
2018-01-08,52731,53113,51110,51492,96274,535232.0,9911705.0
2018-01-09,51206,53876,50920,51588,89842,536223.0,9911705.0
2018-01-10,51682,53399,51206,53399,74390,555055.0,9911705.0
2018-01-11,52541,54925,52445,53876,55044,560011.0,9911705.0
2018-01-12,53780,57690,53017,56069,185004,582808.0,9911705.0
2018-01-15,56546,58548,55211,58549,130799,608579.0,9911705.0
2018-01-16,58643,63316,57118,61314,210753,637323.0,9911705.0
2018-01-17,61027,62744,59788,61409,107538,638314.0,9911705.0
2018-01-18,61790,65128,61218,63889,152112,664084.0,9911705.0
2018-01-19,65032,68751,64460,66177,169416,687872.0,9911705.0
2018-01-22,66844,66844,61695,62935,130760,654173.0,9911705.0
2018-01-23,63507,65223,61981,62935,88028,654173.0,9911705.0
2018-01-24,63316,66463,62839,64937,101815,674987.0,9911705.0
2018-01-25,64842,65986,62934,64556,65340,671022.0,9911705.0
2018-01-26,64460,65795,63888,64842,39475,673996.0,9911705.0
2018-01-29,65128,65318,63888,64651,55293,672014.0,9911705.0
2018-01-30,63983,65700,62458,64556,83589,671022.0,9911705.0
2018-01-31,63602,64460,62362,64365,59297,669040.0,9911705.0
2018-02-01,64746,65318,61886,63030,72152,655164.0,9911705.0
2018-02-02,62648,63221,60551,61409,76771,638314.0,9911705.0
2018-02-05,58167,60074,56546,56928,122396,591729.0,9911705.0
2018-02-06,54162,57690,51682,57690,241032,599658.0,9911705.0
2018-02-07,58643,60360,56832,56832,116695,590738.0,9911705.0
2018-02-08,57308,62744,56546,62744,152773,652190.0,9911705.0
2018-02-09,59978,61504,59120,59121,88898,614526.0,9911705.0
2018-02-12,59883,60551,58739,58930,59040,612543.0,9911705.0
2018-02-13,60169,60455,57976,57976,55871,602632.0,9911705.0
2018-02-14,58357,60646,57404,60551,55348,629393.0,9911705.0
2018-02-19,60932,62934,60837,62840,59421,653181.0,9911705.0
2018-02-20,62458,62839,60646,61123,40697,635340.0,9911705.0
2018-02-21,61123,62934,60551,61981,35337,644261.0,9911705.0
2018-02-22,61790,62648,60932,62267,22859,647234.0,9911705.0
2018-02-23,62553,63888,61981,62649,46464,651199.0,9911705.0
2018-02-26,63697,64174,62839,63602,53596,661111.0,9911705.0
2018-02-27,64174,64651,61790,62458,42938,649217.0,9911705.0
2018-02-28,61981,62458,59502,59693,76769,620473.0,9911705.0
2018-03-02,59120,60455,58071,60170,42380,625429.0,9911705.0
2018-03-05,60169,60169,58071,58072,31243,603623.0,9911705.0
2018-03-06,59406,60551,58548,60551,55675,629393.0,9911705.0
2018-03-07,60551,61790,59406,59502,37487,618490.0,9911705.0
2018-03-08,60455,60455,58739,59598,45883,619482.0,9911705.0
2018-03-09,60074,61600,59978,61409,42109,638314.0,9911705.0
2018-03-12,61981,63411,61981,63126,58439,656155.0,9911705.0
2018-03-13,63411,63888,61790,63793,29658,663093.0,9911705.0
2018-03-14,63888,64365,62458,63984,34464,665075.0,9911705.0
2018-03-15,63697,63888,62839,63507,35165,660120.0,9911705.0
2018-03-16,63411,64269,62458,63316,27672,658137.0,9911705.0
2018-03-19,62648,63507,61886,62554,42689,650208.0,9911705.0
2018-03-20,61981,64842,61600,64461,69678,670031.0,9911705.0
2018-03-21,64079,69895,63983,69324,220563,720581.0,9911705.0
2018-03-22,69323,70468,67416,67989,91000,706705.0,9911705.0
2018-03-23,66463,67321,63030,63030,122030,655164.0,9911705.0
2018-03-26,63125,65414,62744,65224,75487,677961.0,9911705.0
2018-03-27,65509,67226,64556,66749,69341,693819.0,9911705.0
2018-03-28,65604,66463,64079,65319,75494,678952.0,9911705.0
2018-03-29,65604,67988,64269,67798,87888,704722.0,9911705.0
2018-03-30,67702,68560,67130,67131,37416,697784.0,9911705.0
2018-04-02,67130,67607,66177,66845,29025,694811.0,9911705.0
2018-04-03,66272,68465,65318,67607,49675,702740.0,9911705.0
2018-04-04,67702,70086,67130,68847,115881,715625.0,9911705.0
2018-04-05,69609,73519,69133,72280,153907,751307.0,9911705.0
2018-04-06,71135,74187,70754,73901,95470,806333.0,10404299.0
2018-04-09,73710,75331,71993,72757,94338,793848.0,10404299.0
2018-04-10,73042,73042,70754,70850,64777,773039.0,10404299.0
2018-04-11,71898,71898,69419,70563,52091,769918.0,10404299.0
2018-04-12,70563,70658,68656,70087,54548,764716.0,10404299.0
2018-04-13,70754,72756,69895,72566,65741,791767.0,10404299.0
2018-04-16,73233,73233,70563,71231,46318,777201.0,10404299.0
2018-04-17,72279,72279,70086,70850,32933,773039.0,10404299.0
2018-04-18,70754,72375,70182,70182,48933,765756.0,10404299.0
2018-04-19,70182,71421,68942,71231,60907,777201.0,10404299.0
2018-04-20,71421,71898,69419,69801,54517,761595.0,10404299.0
2018-04-23,69800,69800,66177,67703,80461,738705.0,10404299.0
2018-04-24,67988,68751,66844,66845,38731,729341.0,10404299.0
2018-04-25,65795,69991,65604,69991,75343,763676.0,10404299.0
2018-04-26,70086,71993,68560,71326,67593,778242.0,10404299.0
2018-04-27,71612,72279,69991,71040,44251,775120.0,10404299.0
2018-04-30,71421,71517,67893,68275,55168,744948.0,10404299.0
2018-05-02,67512,69133,65700,66845,57989,729341.0,10404299.0
2018-05-03,66749,66844,65032,65033,49544,709573.0,10404299.0
2018-05-04,64651,64842,62458,62458,74677,681482.0,10404299.0
2018-05-08,63888,67798,62458,62935,115876,686684.0,10404299.0
2018-05-09,64269,66749,63125,66654,66733,727261.0,10404299.0
2018-05-10,66749,66749,64079,65224,51878,711654.0,10404299.0
2018-05-11,65414,65986,63602,64651,41411,705411.0,10404299.0
2018-05-14,63697,64651,62934,63126,52131,688765.0,10404299.0
2018-05-15,63793,65509,63125,63984,45182,698128.0,10404299.0
2018-05-16,64365,65604,63411,65224,38126,711654.0,10404299.0
