이엔에프테크놀로지(102710),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-06-26,8550,8640,8420,8500,18073,120700.0,14200000.0
2014-06-27,8590,8640,8400,8610,15957,122262.0,14200000.0
2014-06-30,8600,8700,8510,8570,12430,121694.0,14200000.0
2014-07-01,8520,8600,8500,8550,12644,121410.0,14200000.0
2014-07-02,8550,8650,8500,8500,14277,120700.0,14200000.0
2014-07-03,8530,8640,8490,8530,18793,121126.0,14200000.0
2014-07-04,8620,8890,8490,8890,46132,126238.0,14200000.0
2014-07-07,8910,8940,8750,8780,7802,124676.0,14200000.0
2014-07-08,8830,9110,8650,9100,98262,129220.0,14200000.0
2014-07-09,9170,9170,8940,9100,24953,129220.0,14200000.0
2014-07-10,9130,9130,8750,8760,53459,124392.0,14200000.0
2014-07-11,8720,8810,8700,8740,18511,124108.0,14200000.0
2014-07-14,8740,8960,8740,8880,37944,126096.0,14200000.0
2014-07-15,8950,9400,8900,9310,181711,132202.0,14200000.0
2014-07-16,9400,9490,9180,9390,86035,133338.0,14200000.0
2014-07-17,9360,9430,9110,9250,57381,131350.0,14200000.0
2014-07-18,9250,9340,9160,9160,37176,130072.0,14200000.0
2014-07-21,9110,9230,9040,9040,38232,128368.0,14200000.0
2014-07-22,9080,9420,9080,9230,43745,131066.0,14200000.0
2014-07-23,9240,9280,9050,9180,43499,130356.0,14200000.0
2014-07-24,9150,9360,9120,9230,18062,131066.0,14200000.0
2014-07-25,9240,9290,9170,9170,12478,130214.0,14200000.0
2014-07-28,9250,9250,9020,9030,17108,128226.0,14200000.0
2014-07-29,9070,9130,8950,9020,33645,128084.0,14200000.0
2014-07-30,9020,9230,8800,9220,48084,130924.0,14200000.0
2014-07-31,9200,9300,9010,9260,33609,131492.0,14200000.0
2014-08-01,9060,9310,9060,9260,20943,131492.0,14200000.0
2014-08-04,9270,9480,9260,9380,63928,133196.0,14200000.0
2014-08-05,9440,9470,9240,9270,14786,131634.0,14200000.0
2014-08-06,9350,9430,8900,9430,91129,133906.0,14200000.0
2014-08-07,9460,9460,9260,9340,18459,132628.0,14200000.0
2014-08-08,9350,9350,9160,9330,19485,132486.0,14200000.0
2014-08-11,9310,9390,9110,9330,23112,132486.0,14200000.0
2014-08-12,9270,9400,9210,9340,14868,132628.0,14200000.0
2014-08-13,9330,9380,9200,9240,17288,131208.0,14200000.0
2014-08-14,9230,9480,9230,9300,65826,132060.0,14200000.0
2014-08-18,9370,9440,9270,9380,24276,133196.0,14200000.0
2014-08-19,9330,9430,9140,9150,29440,129930.0,14200000.0
2014-08-20,9210,9210,8850,9100,91684,129220.0,14200000.0
2014-08-21,9100,9350,9000,9230,53678,131066.0,14200000.0
2014-08-22,9280,9390,9180,9190,41424,130498.0,14200000.0
2014-08-25,9200,9320,9070,9140,21608,129788.0,14200000.0
2014-08-26,9190,9240,9040,9050,24753,128510.0,14200000.0
2014-08-27,9120,9180,9010,9090,12975,129078.0,14200000.0
2014-08-28,9090,9190,9050,9190,24697,130498.0,14200000.0
2014-08-29,9180,9190,8850,8930,82319,126806.0,14200000.0
2014-09-01,8950,8950,8360,8590,173337,121978.0,14200000.0
2014-09-02,8650,8690,8410,8410,25786,119422.0,14200000.0
2014-09-03,8450,8500,8240,8340,45199,118428.0,14200000.0
2014-09-04,8400,8680,8300,8400,56398,119280.0,14200000.0
2014-09-05,8360,8420,8260,8310,33369,118002.0,14200000.0
2014-09-11,8310,8390,8250,8350,18766,118570.0,14200000.0
2014-09-12,8350,8420,8250,8320,20971,118144.0,14200000.0
2014-09-15,8390,8410,8310,8380,12668,118996.0,14200000.0
2014-09-16,8370,8410,8290,8340,24970,118428.0,14200000.0
2014-09-17,8360,8380,8260,8360,24134,118712.0,14200000.0
2014-09-18,8330,8570,8330,8560,25631,121552.0,14200000.0
2014-09-19,8550,8560,8370,8430,34455,119706.0,14200000.0
2014-09-22,8400,8490,8340,8430,14911,119706.0,14200000.0
2014-09-23,8440,8550,8110,8310,27900,118002.0,14200000.0
2014-09-24,8310,8360,7950,8010,125073,113742.0,14200000.0
2014-09-25,8060,8090,7650,7740,111484,109908.0,14200000.0
2014-09-26,7690,7790,7650,7730,29914,109766.0,14200000.0
2014-09-29,7790,7830,7550,7550,57332,107210.0,14200000.0
2014-09-30,7500,7620,7480,7520,26072,106784.0,14200000.0
2014-10-01,7530,7650,7500,7520,14531,106784.0,14200000.0
2014-10-02,7520,7700,7500,7550,15286,107210.0,14200000.0
2014-10-06,7550,7690,7550,7670,14555,108914.0,14200000.0
2014-10-07,7590,7730,7520,7530,20374,106926.0,14200000.0
2014-10-08,7540,7590,7250,7330,39477,104086.0,14200000.0
2014-10-10,7200,7300,6990,7100,27705,100820.0,14200000.0
2014-10-13,6820,6890,6200,6410,105465,91022.0,14200000.0
2014-10-14,6350,6730,6350,6500,58596,92300.0,14200000.0
2014-10-15,6660,6660,6470,6550,53105,93010.0,14200000.0
2014-10-16,6550,6550,6330,6420,51637,91164.0,14200000.0
2014-10-17,6490,6500,6250,6300,58221,89460.0,14200000.0
2014-10-20,6360,6540,6350,6440,92228,91448.0,14200000.0
2014-10-21,6490,6590,6110,6360,73725,90312.0,14200000.0
2014-10-22,6370,6440,6250,6420,37866,91164.0,14200000.0
2014-10-23,6420,6500,6120,6200,63898,88040.0,14200000.0
2014-10-24,6260,6380,6070,6120,87164,86904.0,14200000.0
2014-10-27,6110,6220,6040,6110,61135,86762.0,14200000.0
2014-10-28,6110,6180,5880,5970,89136,84774.0,14200000.0
2014-10-29,6010,6430,5980,6350,118815,90170.0,14200000.0
2014-10-30,6350,6470,6300,6300,78998,89460.0,14200000.0
2014-10-31,6350,6350,6130,6270,54226,89034.0,14200000.0
2014-11-03,6280,6300,6110,6240,71924,88608.0,14200000.0
2014-11-04,6310,6410,6160,6220,48356,88324.0,14200000.0
2014-11-05,6220,6320,6110,6280,70842,89176.0,14200000.0
2014-11-06,6300,6330,6190,6280,47762,89176.0,14200000.0
2014-11-07,6350,6400,6210,6400,28215,90880.0,14200000.0
2014-11-10,6410,6630,6400,6540,40952,92868.0,14200000.0
2014-11-11,6620,6700,6490,6700,85665,95140.0,14200000.0
2014-11-12,6800,6880,6700,6790,108306,96418.0,14200000.0
2014-11-13,6830,6980,6740,6950,52072,98690.0,14200000.0
2014-11-14,6900,6950,6690,6730,70228,95566.0,14200000.0
2014-11-17,6800,6880,6600,6710,19435,95282.0,14200000.0
2014-11-18,6740,6780,6490,6600,35553,93720.0,14200000.0
2014-11-19,6670,6700,6420,6540,43379,92868.0,14200000.0
2014-11-20,6560,6620,6480,6530,18252,92726.0,14200000.0
2014-11-21,6560,6670,6480,6640,16172,94288.0,14200000.0
2014-11-24,6680,6760,6560,6750,41237,95850.0,14200000.0
2014-11-25,6760,6840,6680,6750,58369,95850.0,14200000.0
2014-11-26,6730,6750,6500,6620,83130,94004.0,14200000.0
2014-11-27,6620,6680,6500,6530,33010,92726.0,14200000.0
2014-11-28,6530,6650,6450,6530,42343,92726.0,14200000.0
2014-12-01,6580,6580,6230,6300,35862,89460.0,14200000.0
2014-12-02,6260,6430,6220,6350,36560,90170.0,14200000.0
2014-12-03,6360,6380,6260,6330,18918,89886.0,14200000.0
2014-12-04,6330,6430,6280,6340,19095,90028.0,14200000.0
2014-12-05,6340,6400,6290,6300,15817,89460.0,14200000.0
2014-12-08,6310,6510,6250,6490,25637,92158.0,14200000.0
2014-12-09,6500,6600,6450,6540,72519,92868.0,14200000.0
2014-12-10,6500,6580,6310,6480,37771,92016.0,14200000.0
2014-12-11,6400,6470,6290,6460,37052,91732.0,14200000.0
2014-12-12,6460,7000,6430,6770,139943,96134.0,14200000.0
2014-12-15,6770,7000,6660,6750,37976,95850.0,14200000.0
2014-12-16,6650,6740,6570,6570,28240,93294.0,14200000.0
2014-12-17,6570,6670,6530,6560,14378,93152.0,14200000.0
2014-12-18,6620,6790,6500,6690,29472,94998.0,14200000.0
2014-12-19,6710,6960,6710,6790,47514,96418.0,14200000.0
2014-12-22,6790,6920,6750,6750,29815,95850.0,14200000.0
2014-12-23,6830,6860,6600,6700,10993,95140.0,14200000.0
2014-12-24,6730,6740,6610,6620,15675,94004.0,14200000.0
2014-12-26,6620,6710,6570,6610,9950,93862.0,14200000.0
2014-12-29,6680,6680,6530,6530,21850,92726.0,14200000.0
2014-12-30,6530,6660,6530,6610,14547,93862.0,14200000.0
2015-01-02,6740,6740,6600,6680,18459,94856.0,14200000.0
2015-01-05,6680,6790,6590,6790,41324,96418.0,14200000.0
2015-01-06,6750,7000,6620,7000,83945,99400.0,14200000.0
2015-01-07,7000,7230,6930,7070,86116,100394.0,14200000.0
2015-01-08,7070,7190,7010,7040,42625,99968.0,14200000.0
2015-01-09,7080,7450,7080,7390,87432,104938.0,14200000.0
2015-01-12,7370,7940,7340,7900,156668,112180.0,14200000.0
2015-01-13,7950,7950,7460,7470,116773,106074.0,14200000.0
2015-01-14,7550,7550,7240,7400,55820,105080.0,14200000.0
2015-01-15,7360,7470,7280,7280,33107,103376.0,14200000.0
2015-01-16,7240,7300,7060,7230,78307,102666.0,14200000.0
2015-01-19,7330,7590,7210,7460,67155,105932.0,14200000.0
2015-01-20,7610,7670,7400,7440,43473,105648.0,14200000.0
2015-01-21,7460,7820,7400,7760,94445,110192.0,14200000.0
2015-01-22,7760,7850,7500,7590,32593,107778.0,14200000.0
2015-01-23,7690,7940,7530,7800,80851,110760.0,14200000.0
2015-01-26,7790,8020,7760,7900,74782,112180.0,14200000.0
2015-01-27,8030,8090,7860,8000,41823,113600.0,14200000.0
2015-01-28,7990,8160,7910,8000,52976,113600.0,14200000.0
2015-01-29,8000,8190,7960,8150,45833,115730.0,14200000.0
2015-01-30,8150,8260,8030,8200,46645,116440.0,14200000.0
2015-02-02,8140,8340,8120,8130,48685,115446.0,14200000.0
2015-02-03,8200,8200,7900,8110,60647,115162.0,14200000.0
2015-02-04,8090,8200,7800,8030,65023,114026.0,14200000.0
2015-02-05,8160,8300,7880,8300,61422,117860.0,14200000.0
2015-02-06,8350,8470,8230,8370,54296,118854.0,14200000.0
2015-02-09,8380,8380,8100,8170,44628,116014.0,14200000.0
2015-02-10,8280,8280,7980,8090,30370,114878.0,14200000.0
2015-02-11,8090,8360,8080,8290,66905,117718.0,14200000.0
2015-02-12,8270,9100,8220,8970,419187,127374.0,14200000.0
2015-02-13,8880,9400,8840,9230,279210,131066.0,14200000.0
2015-02-16,9200,9300,8990,8990,64183,127658.0,14200000.0
2015-02-17,9170,9170,8780,8790,33952,124818.0,14200000.0
2015-02-23,8740,8950,8740,8900,41616,126380.0,14200000.0
2015-02-24,8820,9130,8820,9100,92648,129220.0,14200000.0
2015-02-25,9100,9300,8990,9200,140100,130640.0,14200000.0
2015-02-26,9100,9240,8920,9200,52476,130640.0,14200000.0
2015-02-27,9350,10550,9350,10550,737652,149810.0,14200000.0
2015-03-02,10750,11800,10600,11500,805304,163300.0,14200000.0
2015-03-03,11500,11750,11100,11600,325011,164720.0,14200000.0
2015-03-04,11600,11800,11350,11600,230892,164720.0,14200000.0
2015-03-05,11850,12200,10900,11700,527813,166140.0,14200000.0
2015-03-06,11650,11700,11100,11400,122597,161880.0,14200000.0
2015-03-09,11500,11900,11250,11550,314017,164010.0,14200000.0
2015-03-10,11650,11650,11100,11300,117683,160460.0,14200000.0
2015-03-11,11350,12050,11300,11600,357012,164720.0,14200000.0
2015-03-12,11650,12000,11450,11800,239960,167560.0,14200000.0
2015-03-13,11800,13500,11650,13350,843116,189570.0,14200000.0
2015-03-16,13350,13950,13150,13800,362708,195960.0,14200000.0
2015-03-17,13900,14050,13500,13800,216459,195960.0,14200000.0
2015-03-18,13850,14150,13500,13500,224240,191700.0,14200000.0
2015-03-19,13700,13800,12800,12800,410465,181760.0,14200000.0
2015-03-20,13000,14700,12950,14700,825731,208740.0,14200000.0
2015-03-23,14900,15050,14150,14150,410841,200930.0,14200000.0
2015-03-24,14200,14450,13950,14300,225747,203060.0,14200000.0
2015-03-25,14300,14550,13800,14000,242006,198800.0,14200000.0
2015-03-26,13750,14050,13300,13450,391805,190990.0,14200000.0
2015-03-27,13450,13700,12800,13000,340883,184600.0,14200000.0
2015-03-30,13100,13350,12600,13300,272585,188860.0,14200000.0
2015-03-31,13200,13700,12850,13500,232516,191700.0,14200000.0
2015-04-01,13600,13650,12600,12600,243540,178920.0,14200000.0
2015-04-02,12600,13000,12250,12300,275611,174660.0,14200000.0
2015-04-03,12350,12800,12100,12700,230399,180340.0,14200000.0
2015-04-06,12500,13300,12450,13000,184273,184600.0,14200000.0
2015-04-07,13250,13250,12700,12950,120776,183890.0,14200000.0
2015-04-08,12950,13150,12700,12950,107450,183890.0,14200000.0
2015-04-09,12950,13600,12600,12750,246456,181050.0,14200000.0
2015-04-10,12900,13600,12350,13500,223145,191700.0,14200000.0
2015-04-13,13600,14450,12700,14200,636135,201640.0,14200000.0
2015-04-14,14200,15850,14150,15100,912797,214420.0,14200000.0
2015-04-15,15150,15650,14600,15350,369745,217970.0,14200000.0
2015-04-16,15400,16000,15000,15850,337991,225070.0,14200000.0
2015-04-17,16000,16650,15600,16050,307639,227910.0,14200000.0
2015-04-20,15750,16000,15400,15850,199902,225070.0,14200000.0
2015-04-21,15950,16300,15250,16000,230579,227200.0,14200000.0
2015-04-22,16000,16050,13900,14950,546373,212290.0,14200000.0
2015-04-23,15000,15150,14050,14700,397281,208740.0,14200000.0
2015-04-24,14950,14950,13800,13900,343123,197380.0,14200000.0
2015-04-27,13900,14600,13900,14350,149351,203770.0,14200000.0
2015-04-28,14400,14650,13900,14500,156810,205900.0,14200000.0
2015-04-29,14250,14650,14150,14400,144662,204480.0,14200000.0
2015-04-30,14200,14400,13500,14000,275936,198800.0,14200000.0
2015-05-04,14000,14350,13300,13500,150777,191700.0,14200000.0
2015-05-06,13200,13600,12650,12750,184571,181050.0,14200000.0
2015-05-07,12850,14400,12850,14350,439502,203770.0,14200000.0
2015-05-08,14500,15000,14250,14750,263591,209450.0,14200000.0
2015-05-11,14800,15100,14600,14950,181593,212290.0,14200000.0
2015-05-12,14950,15250,14450,14450,82974,205190.0,14200000.0
2015-05-13,14350,14700,14100,14700,98479,208740.0,14200000.0
2015-05-14,14650,14700,14250,14300,111079,203060.0,14200000.0
2015-05-15,15000,16400,14800,16400,814362,232880.0,14200000.0
2015-05-18,17000,18850,16950,18750,1698219,266250.0,14200000.0
2015-05-19,19050,19750,18500,19500,842418,276900.0,14200000.0
2015-05-20,19400,19450,18400,18900,531909,268380.0,14200000.0
2015-05-21,19050,20500,18500,19700,752806,279740.0,14200000.0
2015-05-22,19700,19800,18700,18800,290647,266960.0,14200000.0
2015-05-26,18800,19850,18500,19200,282603,272640.0,14200000.0
2015-05-27,19600,20300,18800,19200,495115,272640.0,14200000.0
2015-05-28,19600,20900,19150,20250,688061,287550.0,14200000.0
2015-05-29,20200,20400,19450,19450,329626,276190.0,14200000.0
2015-06-01,19450,19850,18800,19400,229065,275480.0,14200000.0
2015-06-02,19750,19750,18800,19000,222478,269800.0,14200000.0
2015-06-03,18900,21200,18650,20500,680643,291100.0,14200000.0
2015-06-04,20750,21400,19500,19700,450773,279740.0,14200000.0
2015-06-05,19500,19750,18950,19200,263427,272640.0,14200000.0
2015-06-08,19700,21400,19500,20950,753097,297490.0,14200000.0
2015-06-09,20950,21150,19800,21100,536207,299620.0,14200000.0
2015-06-10,21250,21900,20000,20250,452018,287550.0,14200000.0
2015-06-11,20550,20650,19800,20050,221280,284710.0,14200000.0
2015-06-12,20300,20300,18950,19250,243061,273350.0,14200000.0
2015-06-15,18950,20150,18250,19600,254274,278320.0,14200000.0
2015-06-16,19700,19700,18350,18550,377490,263410.0,14200000.0
2015-06-17,18850,19900,18400,19600,267548,278320.0,14200000.0
2015-06-18,19550,20150,19150,20150,185782,286130.0,14200000.0
2015-06-19,20150,20450,19450,19900,206327,282580.0,14200000.0
2015-06-22,19900,20000,18900,19150,193793,271930.0,14200000.0
2015-06-23,19200,19500,18750,19100,180544,271220.0,14200000.0
2015-06-24,19200,19500,18900,19200,187962,272640.0,14200000.0
2015-06-25,19400,19750,18550,19200,188019,272640.0,14200000.0
2015-06-26,19400,19600,18250,18650,219676,264830.0,14200000.0
2015-06-29,17900,18600,17650,18000,175892,255600.0,14200000.0
2015-06-30,17800,18900,16750,18900,312606,268380.0,14200000.0
2015-07-01,18950,18950,18000,18150,204836,257730.0,14200000.0
2015-07-02,18250,19850,18000,19400,305246,275480.0,14200000.0
2015-07-03,19500,19600,18050,18650,238127,264830.0,14200000.0
2015-07-06,18050,18500,17650,17650,208989,250630.0,14200000.0
2015-07-07,18000,18400,17400,17750,207391,252050.0,14200000.0
2015-07-08,17900,18150,16850,16850,280009,239270.0,14200000.0
2015-07-09,16350,17100,15300,16500,790029,234300.0,14200000.0
2015-07-10,16450,18050,16300,17250,437252,244950.0,14200000.0
2015-07-13,17700,19150,17700,18600,448851,264120.0,14200000.0
2015-07-14,19000,20150,18700,18850,554942,267670.0,14200000.0
2015-07-15,19200,19500,18700,19050,228484,270510.0,14200000.0
2015-07-16,19850,24250,19200,24100,1781120,342220.0,14200000.0
2015-07-17,23400,23600,22400,22900,862747,325180.0,14200000.0
2015-07-20,23150,23550,22800,23150,423532,328730.0,14200000.0
2015-07-21,23250,23750,22500,23300,394807,330860.0,14200000.0
2015-07-22,23000,23700,22350,22700,359639,322340.0,14200000.0
2015-07-23,22600,22650,21250,21500,406515,305300.0,14200000.0
2015-07-24,21500,21950,20950,21150,268735,300330.0,14200000.0
2015-07-27,21000,21350,20250,20600,175806,292520.0,14200000.0
2015-07-28,20150,21100,19850,20200,357387,286840.0,14200000.0
2015-07-29,20500,22500,20250,21700,782766,308140.0,14200000.0
2015-07-30,21900,22150,18900,18900,869236,268380.0,14200000.0
2015-07-31,18650,20200,17550,19850,483680,281870.0,14200000.0
2015-08-03,19550,19850,18200,18600,270590,264120.0,14200000.0
2015-08-04,18400,19700,18150,19100,160714,271220.0,14200000.0
2015-08-05,19000,19600,18700,19050,130969,270510.0,14200000.0
2015-08-06,19350,21550,18900,19000,670053,269800.0,14200000.0
2015-08-07,19100,19950,19100,19600,200510,278320.0,14200000.0
2015-08-10,19600,20200,18500,20150,264782,286130.0,14200000.0
2015-08-11,20050,21250,19700,19950,446090,283290.0,14200000.0
2015-08-12,19850,21050,19100,21000,403762,298200.0,14200000.0
2015-08-13,21000,22500,20750,21900,748469,310980.0,14200000.0
2015-08-17,22700,22850,21400,21750,588468,308850.0,14200000.0
2015-08-18,22200,22200,19550,19800,707707,281160.0,14200000.0
2015-08-19,19150,20600,18800,19600,504176,278320.0,14200000.0
2015-08-20,19350,19950,18600,18600,280129,264120.0,14200000.0
2015-08-21,17400,18550,17150,17750,525373,252050.0,14200000.0
2015-08-24,17750,18750,17400,17800,315364,252760.0,14200000.0
2015-08-25,18000,19100,17400,18700,391652,265540.0,14200000.0
2015-08-26,18650,19500,18450,19350,228444,274770.0,14200000.0
2015-08-27,19800,19950,18800,19100,164473,271220.0,14200000.0
2015-08-28,19400,21200,19350,20950,504783,297490.0,14200000.0
2015-08-31,21100,21500,20350,21250,232681,301750.0,14200000.0
2015-09-01,21100,21550,20150,20450,278097,290390.0,14200000.0
2015-09-02,19650,20000,19150,19600,327171,278320.0,14200000.0
2015-09-03,20050,20150,18950,19050,159976,270510.0,14200000.0
2015-09-04,19100,19600,18750,18750,114155,266250.0,14200000.0
2015-09-07,18750,19250,18000,18850,89281,267670.0,14200000.0
2015-09-08,20000,20300,18900,19350,288231,274770.0,14200000.0
2015-09-09,19800,20150,19400,20000,166911,284000.0,14200000.0
2015-09-10,19900,20950,19850,20750,288083,294650.0,14200000.0
2015-09-11,21050,21400,20800,20900,317725,296780.0,14200000.0
2015-09-14,21000,21150,19700,19900,217434,282580.0,14200000.0
2015-09-15,19650,19850,19100,19250,184936,273350.0,14200000.0
2015-09-16,19500,19500,18800,19000,171741,269800.0,14200000.0
2015-09-17,19200,19250,18700,18800,174803,266960.0,14200000.0
2015-09-18,19100,19550,18850,19300,232345,274060.0,14200000.0
2015-09-21,19100,19700,18850,19600,163955,278320.0,14200000.0
2015-09-22,19600,19600,18900,19000,153036,269800.0,14200000.0
2015-09-23,18800,20300,18750,19850,506181,281870.0,14200000.0
2015-09-24,20150,20850,19700,20450,334117,290390.0,14200000.0
2015-09-25,20400,21200,20350,21000,379143,298200.0,14200000.0
2015-09-30,20750,21950,20500,20850,234168,296070.0,14200000.0
2015-10-01,21200,21400,20600,21000,210042,298200.0,14200000.0
2015-10-02,21050,21350,20500,20750,170845,294650.0,14200000.0
2015-10-05,20950,21400,20650,20700,120308,293940.0,14200000.0
2015-10-06,21050,22000,20800,21450,314520,304590.0,14200000.0
2015-10-07,21600,21700,20250,20450,188184,290390.0,14200000.0
2015-10-08,20500,20850,20050,20450,120005,290390.0,14200000.0
2015-10-12,20450,20850,19700,20150,151855,286130.0,14200000.0
2015-10-13,20350,20350,19500,19650,107449,279030.0,14200000.0
2015-10-14,19500,20300,19500,19550,113615,277610.0,14200000.0
2015-10-15,19850,20050,19550,19950,56193,283290.0,14200000.0
2015-10-16,20100,20100,19650,19700,56517,279740.0,14200000.0
2015-10-19,19650,19750,18950,19200,141066,272640.0,14200000.0
2015-10-20,19250,19500,18850,19300,121725,274060.0,14200000.0
2015-10-21,19300,19500,18800,19200,166378,272640.0,14200000.0
2015-10-22,19050,19200,18150,18400,229646,261280.0,14200000.0
2015-10-23,18400,18600,16850,17050,531653,242110.0,14200000.0
2015-10-26,17350,18150,16900,18150,260681,257730.0,14200000.0
2015-10-27,18200,18400,17900,18250,105531,259150.0,14200000.0
2015-10-28,18250,18300,17500,17600,146194,249920.0,14200000.0
2015-10-29,17900,17950,17200,17500,147240,248500.0,14200000.0
2015-10-30,17350,17800,17100,17800,95437,252760.0,14200000.0
2015-11-02,17600,17850,17500,17650,64102,250630.0,14200000.0
2015-11-03,17750,17800,17450,17550,58868,249210.0,14200000.0
2015-11-04,17700,18250,17550,18050,143639,256310.0,14200000.0
2015-11-05,18250,18350,17800,18050,120853,256310.0,14200000.0
2015-11-06,17950,18100,16750,17100,158025,242820.0,14200000.0
2015-11-09,17450,17800,15450,15750,358430,223650.0,14200000.0
2015-11-10,15550,16450,15000,15800,246913,224360.0,14200000.0
2015-11-11,15850,16550,15850,16200,117930,230040.0,14200000.0
2015-11-12,15850,16400,15850,16400,63024,232880.0,14200000.0
2015-11-13,16300,16850,15300,15800,230547,224360.0,14200000.0
2015-11-16,15550,16250,15300,15600,184661,221520.0,14200000.0
2015-11-17,15850,17500,15850,17250,321833,244950.0,14200000.0
2015-11-18,17300,18200,17200,17700,256930,251340.0,14200000.0
2015-11-19,18100,18150,17400,17700,164333,251340.0,14200000.0
2015-11-20,17950,17950,17200,17450,147908,247790.0,14200000.0
2015-11-23,17350,17700,16650,16800,169499,238560.0,14200000.0
2015-11-24,16800,17550,16300,17350,130582,246370.0,14200000.0
2015-11-25,17200,17400,16450,16600,169674,235720.0,14200000.0
2015-11-26,16600,17400,16550,17250,184331,244950.0,14200000.0
2015-11-27,17350,17500,16850,17350,113999,246370.0,14200000.0
2015-11-30,17600,18700,17600,18200,347896,258440.0,14200000.0
2015-12-01,18350,18650,18050,18200,206566,258440.0,14200000.0
2015-12-02,18350,18950,18350,18700,187865,265540.0,14200000.0
2015-12-03,18700,18750,17900,18100,136292,257020.0,14200000.0
2015-12-04,17800,18300,17650,18150,81470,257730.0,14200000.0
2015-12-07,18750,18950,18500,18500,154978,262700.0,14200000.0
2015-12-08,18450,18500,17900,18100,87918,257020.0,14200000.0
2015-12-09,18100,18950,18050,18900,164338,268380.0,14200000.0
2015-12-10,18800,19300,18400,18800,160856,266960.0,14200000.0
2015-12-11,18800,18950,18500,18650,69893,264830.0,14200000.0
2015-12-14,18100,18400,17200,17200,172226,244240.0,14200000.0
2015-12-15,17450,18000,17450,17750,67911,252050.0,14200000.0
2015-12-16,17950,18250,17850,18050,55492,256310.0,14200000.0
2015-12-17,18300,18950,18000,18900,120702,268380.0,14200000.0
2015-12-18,18650,19300,18550,19300,87533,274060.0,14200000.0
2015-12-21,19250,19500,18850,19450,129955,276190.0,14200000.0
2015-12-22,19500,19500,18800,19350,95890,274770.0,14200000.0
2015-12-23,19300,19750,19100,19650,98800,279030.0,14200000.0
2015-12-24,19600,19950,19050,19200,122381,272640.0,14200000.0
2015-12-28,19300,19600,19000,19250,62774,273350.0,14200000.0
2015-12-29,19450,19550,18750,19000,94339,269800.0,14200000.0
2015-12-30,19000,19300,18450,18750,200459,266250.0,14200000.0
2016-01-04,18700,19350,18450,18900,202794,268380.0,14200000.0
2016-01-05,18750,19100,18600,19000,120931,269800.0,14200000.0
2016-01-06,19100,19100,18300,19000,177094,269800.0,14200000.0
2016-01-07,18800,19000,17950,18250,169625,259150.0,14200000.0
2016-01-08,17700,18400,17500,18100,117259,257020.0,14200000.0
2016-01-11,17800,18400,17450,17600,103672,249920.0,14200000.0
2016-01-12,17750,17950,17350,17450,103072,247790.0,14200000.0
2016-01-13,17550,17900,17500,17750,71927,252050.0,14200000.0
2016-01-14,17350,17500,16850,17200,164353,244240.0,14200000.0
2016-01-15,17250,17550,16150,16450,230298,233590.0,14200000.0
2016-01-18,15950,16300,15700,16050,178943,227910.0,14200000.0
2016-01-19,16500,16950,16150,16750,179405,237850.0,14200000.0
2016-01-20,16750,16750,15300,15750,186427,223650.0,14200000.0
2016-01-21,15600,16100,15300,15700,94800,222940.0,14200000.0
2016-01-22,15750,15950,15100,15450,158675,219390.0,14200000.0
2016-01-25,15800,17250,15700,16900,298492,239980.0,14200000.0
2016-01-26,16750,16900,16150,16150,131894,229330.0,14200000.0
2016-01-27,16450,16500,15650,15700,172222,222940.0,14200000.0
2016-01-28,15700,16300,15700,15850,112899,225070.0,14200000.0
2016-01-29,16100,16100,15550,15650,105896,222230.0,14200000.0
2016-02-01,15800,16150,15700,15900,108487,225780.0,14200000.0
2016-02-02,15900,16400,15700,15750,114218,223650.0,14200000.0
2016-02-03,15650,15750,15350,15700,91980,222940.0,14200000.0
2016-02-04,15700,15950,15450,15700,86486,222940.0,14200000.0
2016-02-05,15800,15850,15500,15500,68080,220100.0,14200000.0
2016-02-11,14850,15150,14100,14100,211899,200220.0,14200000.0
2016-02-12,13900,14500,13550,14200,263898,201640.0,14200000.0
2016-02-15,14400,14700,14000,14300,104471,203060.0,14200000.0
2016-02-16,14300,14900,14300,14650,107815,208030.0,14200000.0
2016-02-17,14900,14900,14150,14200,106429,201640.0,14200000.0
2016-02-18,14550,15800,14550,15500,349471,220100.0,14200000.0
2016-02-19,15350,16650,15250,16350,331619,232170.0,14200000.0
2016-02-22,16400,17050,16400,16900,271063,239980.0,14200000.0
2016-02-23,16900,17000,16450,16550,159490,235010.0,14200000.0
2016-02-24,16700,16800,16150,16400,143296,232880.0,14200000.0
2016-02-25,16400,16800,15900,16800,142120,238560.0,14200000.0
2016-02-26,16900,17050,16200,16200,200992,230040.0,14200000.0
2016-02-29,16300,16850,16200,16550,196893,235010.0,14200000.0
2016-03-02,16850,17850,16700,17500,351227,248500.0,14200000.0
2016-03-03,17500,18450,17400,18250,347761,259150.0,14200000.0
2016-03-04,18600,18850,18100,18100,388861,257020.0,14200000.0
2016-03-07,18200,18400,17800,18150,249701,257730.0,14200000.0
2016-03-08,18100,18250,17150,17750,318074,252050.0,14200000.0
2016-03-09,17650,18500,17550,18200,243110,258440.0,14200000.0
2016-03-10,18250,18350,17850,18150,140212,257730.0,14200000.0
2016-03-11,18000,18200,17700,17950,130086,254890.0,14200000.0
2016-03-14,18200,18200,17350,17550,157964,249210.0,14200000.0
