코렌텍(104540),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-04-25,10600,10900,10500,10600,7686,105334.0,9937153.0
2018-04-26,10700,10700,10200,10500,28831,104340.0,9937153.0
2018-04-27,10700,10950,10550,10650,42898,105831.0,9937153.0
2018-04-30,10600,10850,10200,10350,53163,102850.0,9937153.0
2018-05-02,10650,10650,10200,10650,53739,105831.0,9937153.0
2018-05-03,10650,10700,10450,10650,19931,105831.0,9937153.0
2018-05-04,10750,10750,10200,10400,24167,103346.0,9937153.0
2018-05-08,10400,10500,9960,10000,46637,99372.0,9937153.0
2018-05-09,10000,10150,9880,9990,32724,99272.0,9937153.0
2018-05-10,10150,10250,9810,9990,29724,99272.0,9937153.0
2018-05-11,10050,10050,9900,9990,16833,99272.0,9937153.0
2018-05-14,10000,10100,9740,9860,28544,97980.0,9937153.0
2018-05-15,9880,9950,9690,9780,14662,97185.0,9937153.0
2018-05-16,9820,9820,9390,9440,63445,93807.0,9937153.0
2018-05-17,9490,9490,9120,9250,42282,91919.0,9937153.0
2018-05-18,9180,9490,9130,9460,25510,94005.0,9937153.0
2018-05-21,9480,9590,9300,9400,27928,93409.0,9937153.0
2018-05-23,9450,9450,9100,9300,28153,92416.0,9937153.0
2018-05-24,9310,9470,9150,9190,18584,91322.0,9937153.0
2018-05-25,9190,9190,8950,9080,35520,90229.0,9937153.0
2018-05-28,9020,9260,8950,9130,31765,90726.0,9937153.0
2018-05-29,9160,9200,9010,9130,19159,90726.0,9937153.0
2018-05-30,9130,9130,8770,8820,47145,87646.0,9937153.0
2018-05-31,8820,9090,8800,8800,10362,87447.0,9937153.0
2018-06-01,8890,9070,8750,9030,23997,89732.0,9937153.0
2018-06-04,9180,9180,8900,9010,13371,89534.0,9937153.0
2018-06-05,9050,9050,8820,8940,17318,88838.0,9937153.0
2018-06-07,8950,9060,8900,9030,9344,89732.0,9937153.0
2018-06-08,9060,9130,8950,9030,20236,89732.0,9937153.0
2018-06-11,9120,9120,8820,8940,13003,88838.0,9937153.0
2018-06-12,9040,9040,8890,8900,15643,88441.0,9937153.0
2018-06-14,9000,9000,8760,8760,11170,87049.0,9937153.0
2018-06-15,8850,8850,8580,8680,28012,86254.0,9937153.0
2018-06-18,8570,8680,8200,8220,36423,81683.0,9937153.0
2018-06-19,8000,8290,7700,7830,72605,77808.0,9937153.0
2018-06-20,7530,8170,7530,8140,23035,80888.0,9937153.0
2018-06-21,8220,8240,8000,8090,20215,80392.0,9937153.0
2018-06-22,8090,8170,7910,7960,11524,79100.0,9937153.0
2018-06-25,7990,8100,7840,8050,14087,79994.0,9937153.0
2018-06-26,8050,8050,7880,7990,8732,79398.0,9937153.0
2018-06-27,8000,8050,7890,7960,7526,79100.0,9937153.0
2018-06-28,7960,7960,7830,7830,11992,77808.0,9937153.0
2018-06-29,7830,7830,7410,7780,34372,77311.0,9937153.0
2018-07-02,7780,7780,7350,7450,17029,74032.0,9937153.0
2018-07-03,7310,7500,7270,7400,25175,73535.0,9937153.0
2018-07-04,7510,7510,7100,7180,16123,71349.0,9937153.0
2018-07-05,7270,7340,7000,7150,30279,71051.0,9937153.0
2018-07-06,7190,7240,7110,7200,12291,71548.0,9937153.0
2018-07-09,7270,7620,7210,7550,19392,75026.0,9937153.0
2018-07-10,7550,7640,7300,7640,14069,75920.0,9937153.0
2018-07-11,7670,7750,7490,7640,11160,75920.0,9937153.0
2018-07-12,7590,7620,7460,7620,13739,75721.0,9937153.0
2018-07-13,7600,8270,7540,8050,40660,79994.0,9937153.0
2018-07-16,8070,8080,7870,8000,7265,79497.0,9937153.0
2018-07-17,8050,8050,7810,7940,9455,78901.0,9937153.0
2018-07-18,7970,7970,7810,7900,7463,78504.0,9937153.0
2018-07-19,7800,7980,7460,7740,11501,76914.0,9937153.0
2018-07-20,7740,7840,7640,7730,11323,76814.0,9937153.0
2018-07-23,7750,7750,7410,7530,11113,74827.0,9937153.0
2018-07-24,7400,7590,7310,7310,12674,72641.0,9937153.0
2018-07-25,7360,7500,7050,7060,16059,70156.0,9937153.0
2018-07-26,7110,7340,7110,7310,5144,72641.0,9937153.0
2018-07-27,7270,7440,7210,7430,7297,73833.0,9937153.0
2018-07-30,7430,7450,7300,7350,6350,73038.0,9937153.0
2018-07-31,7320,7440,7310,7390,8817,73436.0,9937153.0
2018-08-01,7420,7600,7370,7450,4506,74032.0,9937153.0
2018-08-02,7500,7500,7350,7430,3969,73833.0,9937153.0
2018-08-03,7410,7430,7300,7410,9269,73634.0,9937153.0
2018-08-06,7430,7430,7270,7340,11228,72939.0,9937153.0
2018-08-07,7290,7340,7250,7320,5770,72740.0,9937153.0
2018-08-08,7350,7350,7250,7320,11721,72740.0,9937153.0
2018-08-09,7270,7340,7270,7320,7961,72740.0,9937153.0
2018-08-10,7320,7320,7170,7300,17880,72541.0,9937153.0
2018-08-13,7340,7340,7040,7140,18176,70951.0,9937153.0
2018-08-14,7030,7230,7030,7180,11685,71349.0,9937153.0
2018-08-16,7190,7190,6560,6900,46153,68566.0,9937153.0
2018-08-17,7010,7020,6650,6720,17814,66778.0,9937153.0
2018-08-20,6720,6750,6540,6740,20577,66976.0,9937153.0
2018-08-21,6650,6900,6650,6860,14039,68169.0,9937153.0
2018-08-22,6860,6910,6710,6830,13661,67871.0,9937153.0
2018-08-23,6950,6990,6780,6970,9797,69262.0,9937153.0
2018-08-24,7010,7090,6950,7060,8778,70156.0,9937153.0
2018-08-27,7180,7200,6870,7000,17776,69560.0,9937153.0
2018-08-28,6970,7510,6970,7220,32975,71746.0,9937153.0
2018-08-29,7350,7350,7180,7220,8646,71746.0,9937153.0
2018-08-30,7270,7270,7100,7240,6959,71945.0,9937153.0
2018-08-31,7250,7310,7170,7310,12398,72641.0,9937153.0
2018-09-03,7350,7430,7240,7400,15557,73535.0,9937153.0
2018-09-04,7420,7470,7320,7430,13010,73833.0,9937153.0
2018-09-05,7350,7600,7350,7520,17384,74727.0,9937153.0
2018-09-06,7580,7680,7510,7680,22155,76317.0,9937153.0
2018-09-07,7660,7950,7470,7820,40422,77709.0,9937153.0
2018-09-10,7870,7880,7700,7760,13386,77112.0,9937153.0
2018-09-11,7830,7890,7600,7830,14971,77808.0,9937153.0
2018-09-12,7820,7990,7670,7890,16569,78404.0,9937153.0
2018-09-13,7700,7850,7500,7640,40725,75920.0,9937153.0
2018-09-14,7530,7850,7530,7760,9311,77112.0,9937153.0
2018-09-17,7850,7850,7590,7750,10459,77013.0,9937153.0
2018-09-18,7730,7730,7600,7610,8734,75622.0,9937153.0
2018-09-19,7600,8000,7590,7710,7453,76615.0,9937153.0
2018-09-20,7750,7820,7660,7770,19730,77212.0,9937153.0
2018-09-21,7770,7830,7660,7800,6925,77510.0,9937153.0
2018-09-27,7770,7800,7650,7660,5442,76119.0,9937153.0
2018-09-28,7660,7670,7450,7520,6722,74727.0,9937153.0
2018-10-01,7510,7510,7320,7360,9811,73137.0,9937153.0
2018-10-02,7360,7420,7230,7300,11225,72541.0,9937153.0
2018-10-04,7300,7470,7200,7470,12225,74231.0,9937153.0
2018-10-05,7350,7490,7200,7370,11648,73237.0,9937153.0
2018-10-08,7370,7400,7190,7250,9764,72044.0,9937153.0
2018-10-10,7240,7260,6850,7020,24656,69759.0,9937153.0
2018-10-11,6870,6870,6320,6600,45296,65585.0,9937153.0
2018-10-12,6250,6600,6250,6450,8025,64095.0,9937153.0
2018-10-15,6340,6540,6320,6350,12831,63101.0,9937153.0
2018-10-16,6170,6590,6170,6480,15620,64393.0,9937153.0
2018-10-17,6460,6610,6440,6550,5951,65088.0,9937153.0
2018-10-18,6480,6610,6400,6460,9486,64194.0,9937153.0
2018-10-19,6380,6580,6200,6400,23156,63598.0,9937153.0
2018-10-22,6390,6430,6340,6400,4908,63598.0,9937153.0
2018-10-23,6470,6470,6240,6290,11804,62505.0,9937153.0
2018-10-24,6250,6320,6050,6160,19468,61213.0,9937153.0
2018-10-25,6160,6160,5750,5750,16084,57139.0,9937153.0
2018-10-26,5800,5810,5400,5650,22666,56145.0,9937153.0
2018-10-29,5600,5690,4890,5180,45054,51474.0,9937153.0
2018-10-30,5180,5210,4920,5200,32161,51673.0,9937153.0
2018-10-31,5270,5410,5010,5400,16208,53661.0,9937153.0
2018-11-01,5400,5750,5370,5730,27396,56940.0,9937153.0
2018-11-02,5690,6110,5690,6110,23883,60716.0,9937153.0
2018-11-05,6110,6310,6030,6290,21576,62505.0,9937153.0
2018-11-06,6290,6480,6280,6450,17364,64095.0,9937153.0
2018-11-07,6450,6470,6140,6450,18755,64095.0,9937153.0
2018-11-08,6430,6540,6380,6470,11332,64293.0,9937153.0
2018-11-09,6470,6580,6340,6440,7318,63995.0,9937153.0
2018-11-12,6420,6420,6220,6240,10132,62008.0,9937153.0
2018-11-13,6240,6240,5990,6170,6951,61312.0,9937153.0
2018-11-14,6030,6210,5950,6170,5291,61312.0,9937153.0
2018-11-15,6030,6260,6020,6210,5985,61710.0,9937153.0
2018-11-16,6400,6430,6200,6420,5548,63797.0,9937153.0
2018-11-19,6420,6540,6410,6410,5023,63697.0,9937153.0
2018-11-20,6300,6630,6300,6540,8011,64989.0,9937153.0
2018-11-21,6520,6800,6320,6610,6092,65685.0,9937153.0
2018-11-22,6600,6680,6530,6630,4981,65883.0,9937153.0
2018-11-23,6780,6780,6550,6660,1318,66181.0,9937153.0
2018-11-26,6660,6700,6480,6690,5127,66480.0,9937153.0
2018-11-27,6720,6720,6540,6720,7502,66778.0,9937153.0
2018-11-28,6750,6750,6660,6740,5193,66976.0,9937153.0
2018-11-29,6750,6800,6660,6740,4144,66976.0,9937153.0
2018-11-30,6740,6740,6600,6700,1486,66579.0,9937153.0
2018-12-03,6700,6770,6610,6710,3703,66678.0,9937153.0
2018-12-04,6710,6750,6520,6700,3037,66579.0,9937153.0
2018-12-05,6600,6660,6490,6600,4933,65585.0,9937153.0
2018-12-06,6670,6670,6220,6250,8284,62107.0,9937153.0
2018-12-07,6260,6360,6230,6350,4409,63101.0,9937153.0
2018-12-10,6350,6390,6090,6140,4251,61014.0,9937153.0
2018-12-11,6280,6280,6000,6150,5591,61113.0,9937153.0
2018-12-12,6040,6300,6040,6200,5194,61610.0,9937153.0
2018-12-13,6230,6330,6000,6100,5692,60617.0,9937153.0
2018-12-14,6100,6100,5890,6100,6883,60617.0,9937153.0
2018-12-17,5980,6170,5860,6170,8123,61312.0,9937153.0
2018-12-18,5970,6170,5970,6090,2556,60517.0,9937153.0
2018-12-19,6090,6300,6090,6200,4481,61610.0,9937153.0
2018-12-20,6200,6200,6010,6150,1685,61113.0,9937153.0
2018-12-21,5950,6170,5910,5950,11464,59126.0,9937153.0
2018-12-24,5870,6050,5800,5960,7203,59225.0,9937153.0
2018-12-26,5960,5960,5730,5960,5680,59225.0,9937153.0
2018-12-27,5970,6130,5970,6080,3533,60418.0,9937153.0
2018-12-28,5790,6270,5790,6080,3672,60418.0,9937153.0
2019-01-02,6190,6200,6120,6180,6798,61412.0,9937153.0
2019-01-03,6250,6250,6080,6100,4452,60617.0,9937153.0
2019-01-04,6190,6190,5910,6190,11263,61511.0,9937153.0
2019-01-07,6190,6290,6120,6240,7613,62008.0,9937153.0
2019-01-08,6240,6390,6140,6260,10195,62207.0,9937153.0
2019-01-09,6260,6440,6260,6410,9347,63697.0,9937153.0
2019-01-10,6410,6480,6370,6440,2792,63995.0,9937153.0
2019-01-11,6470,6590,6390,6530,7705,64890.0,9937153.0
2019-01-14,6530,6620,6440,6590,4063,65486.0,9937153.0
2019-01-15,6600,6630,6520,6610,7644,65685.0,9937153.0
2019-01-16,6640,6640,6450,6630,4255,65883.0,9937153.0
2019-01-17,6630,6640,6520,6600,2687,65585.0,9937153.0
2019-01-18,6590,6680,6350,6670,17041,66281.0,9937153.0
2019-01-21,6740,6740,6500,6530,11185,64890.0,9937153.0
2019-01-22,6540,6690,6520,6610,2811,65685.0,9937153.0
2019-01-23,6640,6650,6520,6630,7370,65883.0,9937153.0
2019-01-24,6560,6600,6550,6590,2495,65486.0,9937153.0
2019-01-25,6610,6630,6530,6620,7399,65784.0,9937153.0
2019-01-28,6650,6660,6550,6600,3364,65585.0,9937153.0
2019-01-29,6600,6600,6360,6580,4712,65386.0,9937153.0
2019-01-30,6580,6580,6480,6550,2227,65088.0,9937153.0
2019-01-31,6610,6610,6500,6550,2564,65088.0,9937153.0
2019-02-01,6590,6590,6450,6500,3174,64591.0,9937153.0
2019-02-07,6400,6490,6350,6450,8904,64095.0,9937153.0
2019-02-08,6470,6480,6310,6380,11069,63399.0,9937153.0
2019-02-11,6320,6380,6000,6300,16180,62604.0,9937153.0
2019-02-12,6300,6370,6200,6330,2302,62902.0,9937153.0
2019-02-13,6350,6400,6230,6350,4538,63101.0,9937153.0
2019-02-14,6400,6400,6230,6370,8631,63300.0,9937153.0
2019-02-15,6350,6400,6350,6400,15706,63598.0,9937153.0
2019-02-18,6380,6670,6380,6540,7592,64989.0,9937153.0
2019-02-19,6540,6590,6370,6520,12619,64790.0,9937153.0
2019-02-20,6460,6530,6410,6530,8943,64890.0,9937153.0
2019-02-21,6520,6710,6460,6710,29159,66678.0,9937153.0
2019-02-22,6710,8380,6710,7400,1486992,73535.0,9937153.0
2019-02-25,7410,7610,7290,7370,113794,73237.0,9937153.0
2019-02-26,7310,7580,7130,7580,97565,75324.0,9937153.0
2019-02-27,7540,7570,7300,7420,58448,73734.0,9937153.0
2019-02-28,7420,7620,7110,7110,49376,70653.0,9937153.0
2019-03-04,7170,7310,7100,7170,22465,71249.0,9937153.0
2019-03-05,7280,7280,6950,7060,24500,70156.0,9937153.0
2019-03-06,7150,7150,6950,7090,19784,70454.0,9937153.0
2019-03-07,7030,7090,7010,7050,14792,70057.0,9937153.0
2019-03-08,7170,7170,6980,6980,15315,69361.0,9937153.0
2019-03-11,6950,7080,6740,6780,20511,67374.0,9937153.0
2019-03-12,6780,6990,6740,6990,29800,69461.0,9937153.0
2019-03-13,6970,7070,6860,7060,8460,70156.0,9937153.0
2019-03-14,7020,7230,6990,7070,11221,70256.0,9937153.0
2019-03-15,7000,7080,6890,6960,12231,69163.0,9937153.0
2019-03-18,6960,7050,6840,6950,6002,69063.0,9937153.0
2019-03-19,6950,6950,6800,6900,13842,68566.0,9937153.0
2019-03-20,6840,6960,6730,6810,21100,67672.0,9937153.0
2019-03-21,6810,6810,6200,6210,54070,61710.0,9937153.0
2019-03-22,5760,6150,5720,5830,101935,57934.0,9937153.0
2019-03-25,5780,5920,5560,5580,90130,55449.0,9937153.0
2019-03-26,5580,5620,5320,5460,53425,54257.0,9937153.0
2019-03-27,5460,5630,5400,5630,30792,55946.0,9937153.0
2019-03-28,0,0,0,5630,0,55946.0,9937153.0
2019-03-29,0,0,0,5630,0,,
2019-04-01,0,0,0,5630,0,,
2019-04-02,0,0,0,5630,0,,
2019-04-03,0,0,0,5630,0,,
2019-04-04,0,0,0,5630,0,,
2019-04-05,0,0,0,5630,0,,
2019-04-08,0,0,0,5630,0,,
2019-04-09,0,0,0,5630,0,,
2019-04-10,0,0,0,5630,0,,
2019-04-11,0,0,0,5630,0,,
2019-04-12,0,0,0,5630,0,,
2019-04-15,0,0,0,5630,0,,
2019-04-16,0,0,0,5630,0,,
2019-04-17,0,0,0,5630,0,,
2019-04-18,0,0,0,5630,0,,
2019-04-19,0,0,0,5630,0,,
2019-04-22,0,0,0,5630,0,,
2019-04-23,0,0,0,5630,0,,
2019-04-24,0,0,0,5630,0,,
2019-04-25,0,0,0,5630,0,,
2019-04-26,0,0,0,5630,0,,
2019-04-29,0,0,0,5630,0,,
2019-04-30,0,0,0,5630,0,,
2019-05-02,0,0,0,5630,0,,
2019-05-03,0,0,0,5630,0,,
2019-05-07,0,0,0,5630,0,,
2019-05-08,0,0,0,5630,0,,
2019-05-09,0,0,0,5630,0,,
2019-05-10,0,0,0,5630,0,,
2019-05-13,0,0,0,5630,0,,
2019-05-14,0,0,0,5630,0,,
2019-05-15,0,0,0,5630,0,,
2019-05-16,0,0,0,5630,0,,
2019-05-17,0,0,0,5630,0,,
2019-05-20,0,0,0,5630,0,,
2019-05-21,0,0,0,5630,0,,
2019-05-22,0,0,0,5630,0,,
2019-05-23,0,0,0,5630,0,,
2019-05-24,0,0,0,5630,0,,
2019-05-27,0,0,0,5630,0,,
2019-05-28,0,0,0,5630,0,,
2019-05-29,0,0,0,5630,0,,
2019-05-30,0,0,0,5630,0,,
2019-05-31,0,0,0,5630,0,,
2019-06-03,0,0,0,5630,0,,
2019-06-04,0,0,0,5630,0,,
2019-06-05,0,0,0,5630,0,,
2019-06-07,0,0,0,5630,0,,
2019-06-10,0,0,0,5630,0,,
2019-06-11,0,0,0,5630,0,,
2019-06-12,0,0,0,5630,0,,
2019-06-13,0,0,0,5630,0,,
2019-06-14,0,0,0,5630,0,,
2019-06-17,0,0,0,5630,0,,
2019-06-18,0,0,0,5630,0,,
2019-06-19,0,0,0,5630,0,,
2019-06-20,0,0,0,5630,0,,
2019-06-21,0,0,0,5630,0,,
2019-06-24,0,0,0,5630,0,,
2019-06-25,0,0,0,5630,0,,
2019-06-26,0,0,0,5630,0,,
2019-06-27,0,0,0,5630,0,,
2019-06-28,0,0,0,5630,0,,
2019-07-01,0,0,0,5630,0,,
2019-07-02,0,0,0,5630,0,,
2019-07-03,0,0,0,5630,0,,
2019-07-04,0,0,0,5630,0,,
2019-07-05,0,0,0,5630,0,,
2019-07-08,0,0,0,5630,0,,
2019-07-09,0,0,0,5630,0,,
2019-07-10,0,0,0,5630,0,,
2019-07-11,0,0,0,5630,0,,
2019-07-12,0,0,0,5630,0,,
2019-07-15,0,0,0,5630,0,,
2019-07-16,0,0,0,5630,0,,
2019-07-17,0,0,0,5630,0,,
2019-07-18,0,0,0,5630,0,,
2019-07-19,0,0,0,5630,0,,
2019-07-22,0,0,0,5630,0,,
2019-07-23,0,0,0,5630,0,,
2019-07-24,0,0,0,5630,0,,
2019-07-25,0,0,0,5630,0,,
2019-07-26,0,0,0,5630,0,,
2019-07-29,0,0,0,5630,0,,
2019-07-30,0,0,0,5630,0,,
2019-07-31,0,0,0,5630,0,,
2019-08-01,0,0,0,5630,0,,
2019-08-02,0,0,0,5630,0,,
2019-08-05,0,0,0,5630,0,,
2019-08-06,0,0,0,5630,0,,
2019-08-07,0,0,0,5630,0,,
2019-08-08,0,0,0,5630,0,,
2019-08-09,0,0,0,5630,0,,
2019-08-12,0,0,0,5630,0,,
2019-08-13,0,0,0,5630,0,,
2019-08-14,0,0,0,5630,0,,
2019-08-16,0,0,0,5630,0,,
2019-08-19,0,0,0,5630,0,,
2019-08-20,0,0,0,5630,0,,
2019-08-21,0,0,0,5630,0,,
2019-08-22,0,0,0,5630,0,,
2019-08-23,0,0,0,5630,0,,
2019-08-26,0,0,0,5630,0,59607.0,10587341.0
2019-08-27,0,0,0,5630,0,,
2019-08-28,0,0,0,5630,0,,
2019-08-29,0,0,0,5630,0,,
2019-08-30,0,0,0,5630,0,,
2019-09-02,0,0,0,5630,0,,
2019-09-03,0,0,0,5630,0,,
2019-09-04,0,0,0,5630,0,,
2019-09-05,0,0,0,5630,0,,
2019-09-06,0,0,0,5630,0,,
2019-09-09,0,0,0,5630,0,,
2019-09-10,0,0,0,5630,0,,
2019-09-11,0,0,0,5630,0,,
2019-09-16,0,0,0,5630,0,,
2019-09-17,0,0,0,5630,0,,
2019-09-18,0,0,0,5630,0,,
2019-09-19,0,0,0,5630,0,,
2019-09-20,0,0,0,5630,0,,
2019-09-23,0,0,0,5630,0,,
2019-09-24,0,0,0,5630,0,,
2019-09-25,0,0,0,5630,0,,
2019-09-26,0,0,0,5630,0,,
2019-09-27,0,0,0,5630,0,,
2019-09-30,0,0,0,5630,0,,
2019-10-01,0,0,0,5630,0,,
2019-10-02,0,0,0,5630,0,,
2019-10-04,0,0,0,5630,0,,
2019-10-07,0,0,0,5630,0,,
