대주전자재료(078600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-03-11,7209,7685,7137,7493,258067,76384.0,8222140.0
2010-03-12,7581,7919,7500,7831,507480,79837.0,8222140.0
2010-03-15,8065,8266,7831,7904,581219,80577.0,8222140.0
2010-03-16,7903,8186,7782,8186,292551,83455.0,8222140.0
2010-03-17,8065,8266,7984,7985,166774,81399.0,8222140.0
2010-03-18,8024,8508,7863,8186,356324,83455.0,8222140.0
2010-03-19,8186,8589,8105,8509,315263,86744.0,8222140.0
2010-03-22,8508,8750,8387,8509,155933,86744.0,8222140.0
2010-03-23,8589,9032,8508,8913,490636,90855.0,8222140.0
2010-03-24,8911,9194,8589,9033,246175,92088.0,8222140.0
2010-03-25,9032,9233,8710,8953,170333,91266.0,8222140.0
2010-03-26,8952,9073,8508,8751,270228,89210.0,8222140.0
2010-03-29,8589,8952,8548,8711,168685,88799.0,8222140.0
2010-03-30,8750,9073,8548,8872,237223,90444.0,8222140.0
2010-03-31,8992,9395,8911,9114,297274,92910.0,8222140.0
2010-04-01,9154,9154,8468,8469,291854,86332.0,8222140.0
2010-04-02,8468,8589,7903,7904,409491,80577.0,8222140.0
2010-04-05,7992,8065,7508,7734,290478,78850.0,8222140.0
2010-04-06,7742,8427,7742,8388,258322,85510.0,8222140.0
2010-04-07,8387,8508,7895,8388,255186,85510.0,8222140.0
2010-04-08,8346,8427,8105,8307,124466,84688.0,8222140.0
2010-04-09,8387,8387,8049,8227,146245,83866.0,8222140.0
2010-04-12,8266,8306,7943,8065,100030,82221.0,8222140.0
2010-04-13,8065,8266,8016,8186,85579,83455.0,8222140.0
2010-04-14,8186,8387,8065,8146,129499,83044.0,8222140.0
2010-04-15,8145,8226,8000,8017,81945,81728.0,8222140.0
2010-04-16,8016,8065,7839,7977,68880,81317.0,8222140.0
2010-04-19,7822,7927,7661,7662,92673,78110.0,8222140.0
2010-04-20,7661,7984,7629,7912,125346,80659.0,8222140.0
2010-04-21,8105,8266,7984,8146,145936,83044.0,8222140.0
2010-04-22,8145,8145,7863,7985,75803,81399.0,8222140.0
2010-04-23,8000,8710,7984,8509,457785,86744.0,8222140.0
2010-04-26,8629,8952,8346,8751,289219,89210.0,8222140.0
2010-04-27,8790,9154,8508,9073,230002,92499.0,8222140.0
2010-04-28,8830,9435,8670,9396,331073,95788.0,8222140.0
2010-04-29,9557,9717,8790,8832,432246,90032.0,8222140.0
2010-04-30,9073,9597,8871,9235,378616,94144.0,8222140.0
2010-05-03,9314,9395,8911,9033,138304,92088.0,8222140.0
2010-05-04,9274,9274,8871,8992,181675,91677.0,8222140.0
2010-05-06,8346,8750,8266,8630,260137,87977.0,8222140.0
2010-05-07,8105,8508,7984,8307,266464,84688.0,8222140.0
2010-05-10,8589,8871,8427,8872,165972,90444.0,8222140.0
2010-05-11,9154,9194,8589,9073,204946,92499.0,8222140.0
2010-05-12,9274,9717,8952,9719,565204,99077.0,8222140.0
2010-05-13,9960,10968,9919,10444,908449,106477.0,8222140.0
2010-05-14,10484,11895,10484,11171,1239116,113877.0,8222140.0
2010-05-17,10928,11653,10646,11292,520866,115110.0,8222140.0
2010-05-18,11492,11614,10282,10405,471517,106066.0,8222140.0
2010-05-19,10000,10887,9516,10808,468920,110177.0,8222140.0
2010-05-20,10685,10887,9435,10122,281986,103188.0,8222140.0
2010-05-24,9919,10201,9314,9356,421087,95377.0,8222140.0
2010-05-25,9435,9597,8226,8670,549857,88388.0,8222140.0
2010-05-26,8992,9516,8670,9437,381244,96199.0,8222140.0
2010-05-27,9435,10363,9314,9921,372996,101132.0,8222140.0
2010-05-28,10121,10525,9879,10324,429596,105243.0,8222140.0
2010-05-31,10484,11089,10363,10606,371606,108121.0,8222140.0
2010-06-01,10726,10847,10323,10606,341188,108121.0,8222140.0
2010-06-03,10847,11049,10444,10606,302880,108121.0,8222140.0
2010-06-04,10605,10685,10121,10122,279300,103188.0,8222140.0
2010-06-07,9678,9919,9435,9840,363963,100310.0,8222140.0
2010-06-08,9960,10363,9879,10324,231735,105243.0,8222140.0
2010-06-09,10484,10525,10000,10485,182730,106888.0,8222140.0
2010-06-10,10525,10766,10323,10687,192324,108943.0,8222140.0
2010-06-11,10847,10847,10403,10565,132311,107710.0,8222140.0
2010-06-14,10646,10646,10041,10203,276300,104010.0,8222140.0
2010-06-15,10162,10403,10041,10364,229612,105654.0,8222140.0
2010-06-16,10484,10525,10162,10405,177354,106066.0,8222140.0
2010-06-17,10403,10444,10081,10405,150173,106066.0,8222140.0
2010-06-18,10565,10806,10444,10565,290260,107710.0,8222140.0
2010-06-21,10646,10726,10081,10364,260554,105654.0,8222140.0
2010-06-22,10323,10605,10162,10364,195191,105654.0,8222140.0
2010-06-23,10323,10847,10242,10565,214792,107710.0,8222140.0
2010-06-24,10685,11452,10484,11292,507925,115110.0,8222140.0
2010-06-25,11290,11573,11049,11251,531782,114699.0,8222140.0
2010-06-28,11290,11653,11169,11412,299782,116343.0,8222140.0
2010-06-29,11492,12097,11210,11493,813167,117165.0,8222140.0
2010-06-30,11130,11412,10766,11372,373220,115932.0,8222140.0
2010-07-01,11331,11331,10766,10928,254947,111410.0,8222140.0
2010-07-02,10928,11452,10726,10928,344900,111410.0,8222140.0
2010-07-05,10928,11089,10685,10727,141595,109354.0,8222140.0
2010-07-06,10685,10887,10363,10727,194055,109354.0,8222140.0
2010-07-07,10847,10887,10363,10444,126654,106477.0,8222140.0
2010-07-08,10565,10806,10363,10364,125280,105654.0,8222140.0
2010-07-09,10403,11089,10363,11090,227895,113054.0,8222140.0
2010-07-12,11210,11693,10968,11574,267509,117988.0,8222140.0
2010-07-13,11573,11693,11130,11614,228658,118399.0,8222140.0
2010-07-14,11693,11855,11412,11856,260757,120865.0,8222140.0
2010-07-15,11855,12258,11573,11574,341741,117988.0,8222140.0
2010-07-16,11734,11976,11452,11776,275546,120043.0,8222140.0
2010-07-19,11533,11815,11290,11372,180500,115932.0,8222140.0
2010-07-20,11412,12339,11250,12219,482443,124565.0,8222140.0
2010-07-21,12299,12904,12017,12260,514517,124977.0,8222140.0
2010-07-22,12339,12702,11936,12260,527930,124977.0,8222140.0
2010-07-23,12460,12541,11533,11936,372487,121688.0,8222140.0
2010-07-26,11895,12501,11573,12219,233323,124565.0,8222140.0
2010-07-27,12339,12379,12017,12017,158405,122510.0,8222140.0
2010-07-28,12017,12177,11855,12058,124610,122921.0,8222140.0
2010-07-29,11936,12017,11533,11614,205193,118399.0,8222140.0
2010-07-30,11412,11573,10565,10969,580323,111821.0,8222140.0
2010-08-02,10806,11049,10484,10606,276255,108121.0,8222140.0
2010-08-03,10766,11049,10323,10889,361264,110999.0,8222140.0
2010-08-04,10806,10806,10041,10203,261521,104010.0,8222140.0
2010-08-05,10363,10605,9758,9759,223012,99488.0,8222140.0
2010-08-06,9758,10403,9516,10364,161459,105654.0,8222140.0
2010-08-09,10484,10525,10162,10324,102408,105243.0,8222140.0
2010-08-10,10282,10444,9798,9880,136409,100721.0,8222140.0
2010-08-11,9879,9879,9314,9316,202874,94966.0,8222140.0
2010-08-12,8952,9637,8871,9316,187608,94966.0,8222140.0
2010-08-13,9355,10242,9274,10041,181150,102366.0,8222140.0
2010-08-16,10041,10121,9758,10001,60532,101955.0,8222140.0
2010-08-17,10081,10242,9839,10243,78549,104421.0,8222140.0
2010-08-18,10363,10525,10081,10364,143527,105654.0,8222140.0
2010-08-19,10444,11130,10444,11090,284304,113054.0,8222140.0
2010-08-20,10968,11452,10887,11090,152365,113054.0,8222140.0
2010-08-23,11089,11331,10484,10565,139803,107710.0,8222140.0
2010-08-24,10565,10847,10323,10767,91526,109766.0,8222140.0
2010-08-25,10685,10766,10282,10405,64148,106066.0,8222140.0
2010-08-26,10484,10646,9960,10001,64081,101955.0,8222140.0
2010-08-27,9879,10081,9758,10041,67286,102366.0,8222140.0
2010-08-30,10162,10484,10162,10444,67216,106477.0,8222140.0
2010-08-31,10282,10968,10201,10808,186887,110177.0,8222140.0
2010-09-01,10847,10928,10646,10808,105227,110177.0,8222140.0
2010-09-02,10968,11936,10806,11695,507233,119221.0,8222140.0
2010-09-03,11855,12621,11693,12300,528278,125388.0,8222140.0
2010-09-06,12420,12501,11895,12340,251116,125799.0,8222140.0
2010-09-07,12258,12863,12017,12864,310540,131143.0,8222140.0
2010-09-08,12904,13025,12339,12420,273073,126621.0,8222140.0
2010-09-09,12299,13912,12299,13429,595400,136899.0,8222140.0
2010-09-10,13468,13589,13186,13348,253956,136076.0,8222140.0
2010-09-13,13549,13710,13226,13550,248820,138132.0,8222140.0
2010-09-14,13710,13710,12702,12703,330930,129499.0,8222140.0
2010-09-15,12742,12823,11895,12179,331783,124154.0,8222140.0
2010-09-16,12299,12621,11976,12340,111102,125799.0,8222140.0
2010-09-17,12541,12863,12137,12622,175712,128676.0,8222140.0
2010-09-20,12742,12742,12177,12260,95959,124977.0,8222140.0
2010-09-24,12460,12460,11976,12260,104280,124977.0,8222140.0
2010-09-27,12258,12944,12218,12743,323559,129910.0,8222140.0
2010-09-28,12501,12661,12299,12300,242782,125388.0,8222140.0
2010-09-29,12339,12379,10484,10485,1508310,106888.0,8222140.0
2010-09-30,10484,10806,10323,10687,311350,108943.0,8222140.0
2010-10-01,10525,10685,9798,10041,616496,102366.0,8222140.0
2010-10-04,9960,10242,9839,10001,234144,101955.0,8222140.0
2010-10-05,9960,10444,9879,10324,345626,105243.0,8222140.0
2010-10-06,10525,10605,10282,10324,153280,105243.0,8222140.0
2010-10-07,10484,10968,10363,10808,372419,110177.0,8222140.0
2010-10-08,10605,11049,10605,10928,128771,111410.0,8222140.0
2010-10-11,10847,10928,10444,10565,144445,107710.0,8222140.0
2010-10-12,10645,10645,10201,10243,116354,104421.0,8222140.0
2010-10-13,10444,10484,10282,10485,64617,106888.0,8222140.0
2010-10-14,10565,10726,10323,10687,98379,108943.0,8222140.0
2010-10-15,10444,10806,10121,10767,277988,109766.0,8222140.0
2010-10-18,10847,12218,10766,11776,592072,120043.0,8222140.0
2010-10-19,11855,11976,11250,11251,196679,114699.0,8222140.0
2010-10-20,11290,12017,10968,11735,196949,119632.0,8222140.0
2010-10-21,12057,12057,11533,11695,158856,119221.0,8222140.0
2010-10-22,11693,11815,11210,11412,153840,116343.0,8222140.0
2010-10-25,11492,11976,11250,11614,188211,118399.0,8222140.0
2010-10-26,11614,11614,11210,11292,153186,115110.0,8222140.0
2010-10-27,11290,11412,10806,11130,211859,113466.0,8222140.0
2010-10-28,11210,11290,10646,10646,139928,108532.0,8222140.0
2010-10-29,10645,10766,10403,10606,143916,108121.0,8222140.0
2010-11-01,10605,10726,10323,10485,100334,106888.0,8222140.0
2010-11-02,10444,10726,10201,10405,154360,106066.0,8222140.0
2010-11-03,10525,10645,10201,10243,117942,104421.0,8222140.0
2010-11-04,10444,10766,10444,10687,128449,108943.0,8222140.0
2010-11-05,10806,10887,10403,10405,112210,106066.0,8222140.0
2010-11-08,10565,10565,10282,10364,78927,105654.0,8222140.0
2010-11-09,10484,10484,9960,10001,279113,101955.0,8222140.0
2010-11-10,10000,10162,9717,9800,200802,99899.0,8222140.0
2010-11-11,9879,9919,9717,9759,129923,99488.0,8222140.0
2010-11-12,9919,9919,8710,8992,404769,91677.0,8222140.0
2010-11-15,8952,9758,8952,9476,184905,96610.0,8222140.0
2010-11-16,9597,9839,9355,9476,162978,96610.0,8222140.0
2010-11-17,9274,9476,9113,9437,54647,96199.0,8222140.0
2010-11-18,9637,9758,9476,9638,39515,98255.0,8222140.0
2010-11-19,9758,9919,9314,9476,114516,96610.0,8222140.0
2010-11-22,9435,9717,9435,9678,90728,98666.0,8222140.0
2010-11-23,9839,10081,9717,9759,128741,99488.0,8222140.0
2010-11-24,9113,9758,9113,9638,111042,98255.0,8222140.0
2010-11-25,9717,9839,9476,9517,85446,97021.0,8222140.0
2010-11-26,9435,9557,9113,9114,111837,92910.0,8222140.0
2010-11-29,9113,9233,8952,8992,57335,91677.0,8222140.0
2010-11-30,8992,9274,8952,9235,40684,94144.0,8222140.0
2010-12-01,9194,9274,9073,9194,36411,93732.0,8222140.0
2010-12-02,9355,9435,9194,9194,52545,93732.0,8222140.0
2010-12-03,9355,9355,9032,9194,39878,93732.0,8222140.0
2010-12-06,9314,9314,9032,9194,40219,93732.0,8222140.0
2010-12-07,9274,9476,9032,9476,46150,96610.0,8222140.0
2010-12-08,9516,9597,9314,9316,42459,94966.0,8222140.0
2010-12-09,9355,9597,9355,9476,45580,96610.0,8222140.0
2010-12-10,9476,10242,9314,10001,278579,101955.0,8222140.0
2010-12-13,10121,10162,9879,9921,89199,101132.0,8222140.0
2010-12-14,9960,10121,9919,10001,69471,101955.0,8222140.0
2010-12-15,10081,10081,9597,9800,123563,99899.0,8222140.0
2010-12-16,9717,9758,9557,9598,40176,97843.0,8222140.0
2010-12-17,9677,9919,9597,9880,76886,100721.0,8222140.0
2010-12-20,9516,9678,9395,9476,55369,96610.0,8222140.0
2010-12-21,9678,10242,9678,10001,110954,101955.0,8222140.0
2010-12-22,10121,10121,9919,9960,45367,101543.0,8222140.0
2010-12-23,10162,10484,10121,10283,225642,104832.0,8222140.0
2010-12-24,10282,10565,10081,10364,131753,105654.0,8222140.0
2010-12-27,10363,10363,10121,10243,65711,104421.0,8222140.0
2010-12-28,10242,10323,9879,9960,65606,101543.0,8222140.0
2010-12-29,9879,10242,9839,10203,53261,104010.0,8222140.0
2010-12-30,10242,11008,10201,11009,252155,112232.0,8222140.0
2011-01-03,11130,11452,10968,11251,245864,114699.0,8222140.0
2011-01-04,11331,11452,11169,11251,129828,114699.0,8222140.0
2011-01-05,11371,12057,11290,11856,292519,120865.0,8222140.0
2011-01-06,11936,12661,11895,12179,673968,124154.0,8222140.0
2011-01-07,12017,12177,11693,11735,267415,119632.0,8222140.0
2011-01-10,11855,11976,11693,11856,153476,120865.0,8222140.0
2011-01-11,12017,12017,11614,11977,147952,122099.0,8222140.0
2011-01-12,12258,12904,12137,12904,458659,131554.0,8222140.0
2011-01-13,13629,13791,13145,13227,1215839,134843.0,8222140.0
2011-01-14,13226,13347,12783,13227,241986,134843.0,8222140.0
2011-01-17,13105,13388,12702,12703,261913,129499.0,8222140.0
2011-01-18,12702,13307,12702,12985,188242,132376.0,8222140.0
2011-01-19,12984,13266,12621,13268,162361,135254.0,8222140.0
2011-01-20,13347,13347,12944,12985,56496,132376.0,8222140.0
2011-01-21,12702,12984,12460,12501,133183,127443.0,8222140.0
2011-01-24,12501,12742,12218,12501,127945,127443.0,8222140.0
2011-01-25,12823,13428,12501,13066,314834,133199.0,8222140.0
2011-01-26,13186,13307,12984,13227,117809,134843.0,8222140.0
2011-01-27,13145,13872,13065,13590,302239,138543.0,8222140.0
2011-01-28,13670,13750,13347,13469,147205,137310.0,8222140.0
2011-01-31,13226,13589,13025,13308,122188,135665.0,8222140.0
2011-02-01,13428,13831,13428,13590,178255,138543.0,8222140.0
2011-02-07,13750,14557,13670,14518,379081,147999.0,8222140.0
2011-02-08,14517,14557,13952,14195,184677,144710.0,8222140.0
2011-02-09,14153,14355,13549,13550,157694,138132.0,8222140.0
2011-02-10,13388,14033,13307,13550,165640,138132.0,8222140.0
2011-02-11,13831,13993,13548,13630,103719,138954.0,8222140.0
2011-02-14,13629,13993,13428,13671,84146,139365.0,8222140.0
2011-02-15,13912,13912,13347,13671,97050,139365.0,8222140.0
2011-02-16,13750,14517,13509,14195,294297,144710.0,8222140.0
2011-02-17,14275,14839,14033,14356,256104,146354.0,8222140.0
2011-02-18,14396,14436,14033,14396,114552,146765.0,8222140.0
2011-02-21,14517,14557,14033,14114,105565,143887.0,8222140.0
2011-02-22,13952,13952,13266,13509,137052,137721.0,8222140.0
2011-02-23,13266,13468,12460,12784,175298,130321.0,8222140.0
2011-02-24,12783,13186,12581,12582,90717,128265.0,8222140.0
2011-02-25,12823,13347,12581,13268,125316,135254.0,8222140.0
2011-02-28,13266,13307,12783,12824,94523,130732.0,8222140.0
2011-03-02,12702,13065,12460,12945,88558,131965.0,8222140.0
2011-03-03,13025,13428,13025,13268,106199,135254.0,8222140.0
2011-03-04,13307,13347,13065,13227,86203,134843.0,8222140.0
2011-03-07,13186,13589,13064,13268,105914,135254.0,8222140.0
2011-03-08,13266,13428,12944,13227,96062,134843.0,8222140.0
2011-03-09,13307,13388,12661,12663,171473,129088.0,8222140.0
2011-03-10,12581,12823,12581,12743,55985,129910.0,8222140.0
2011-03-11,12661,13186,12501,13025,140623,132788.0,8222140.0
2011-03-14,13347,13388,12218,12743,175041,129910.0,8222140.0
2011-03-15,12742,12944,11089,11977,179488,122099.0,8222140.0
2011-03-16,12299,12661,12097,12300,150921,125388.0,8222140.0
2011-03-17,12177,12783,11895,12541,120354,127854.0,8222140.0
2011-03-18,12661,12783,12460,12703,77029,129499.0,8222140.0
2011-03-21,12863,13226,12823,13066,115745,133199.0,8222140.0
2011-03-22,13105,13186,12904,12904,80712,131554.0,8222140.0
2011-03-23,13065,13629,12984,13469,212212,137310.0,8222140.0
2011-03-24,13750,14073,13629,13792,174625,140599.0,8222140.0
2011-03-25,13952,15081,13831,14679,619486,149643.0,8222140.0
2011-03-28,14920,15242,14557,14840,269950,151287.0,8222140.0
2011-03-29,14678,15323,14637,15203,190441,154987.0,8222140.0
2011-03-30,15041,15444,14920,15244,213303,155398.0,8222140.0
2011-03-31,15404,15404,14920,15042,122755,153343.0,8222140.0
2011-04-01,14961,15162,14678,15163,128082,154576.0,8222140.0
2011-04-04,15283,15283,14597,14598,119690,148821.0,8222140.0
2011-04-05,14557,14839,14234,14679,146196,149643.0,8222140.0
2011-04-06,14799,16130,14759,15687,458278,159921.0,8222140.0
2011-04-07,15686,16533,15524,16534,283301,168554.0,8222140.0
2011-04-08,16332,16372,15807,15808,190392,161154.0,8222140.0
2011-04-11,16130,16332,15807,16131,125649,164443.0,8222140.0
2011-04-12,16210,16533,15565,16131,221045,164443.0,8222140.0
2011-04-13,15807,16170,15565,15848,125601,161565.0,8222140.0
2011-04-14,15969,16008,15364,15607,125055,159098.0,8222140.0
2011-04-15,15605,16694,15444,16332,190839,166498.0,8222140.0
2011-04-18,16332,16492,15888,16010,107304,163209.0,8222140.0
2011-04-19,15726,15888,15242,15485,150568,157865.0,8222140.0
2011-04-20,15646,16210,15565,15808,105865,161154.0,8222140.0
2011-04-21,15848,16654,15848,16494,176853,168143.0,8222140.0
2011-04-22,16372,16453,15807,15848,106049,161565.0,8222140.0
2011-04-25,15888,16008,15202,15485,139518,157865.0,8222140.0
2011-04-26,15485,15485,14597,14760,189049,150465.0,8222140.0
2011-04-27,14759,15121,14275,14760,152266,150465.0,8222140.0
2011-04-28,14799,15162,14557,14639,61494,149232.0,8222140.0
2011-04-29,14759,14799,14234,14356,49947,146354.0,8222140.0
2011-05-02,14194,15202,14194,15203,69332,154987.0,8222140.0
2011-05-03,14839,15081,14517,14799,48972,150876.0,8222140.0
2011-05-04,14637,14759,14315,14437,41921,147176.0,8222140.0
2011-05-06,14315,14799,14194,14760,40408,150465.0,8222140.0
2011-05-09,14718,14839,14477,14558,19899,148410.0,8222140.0
2011-05-11,14557,14637,13549,13711,136577,139776.0,8222140.0
2011-05-12,13710,14153,13710,13993,50637,142654.0,8222140.0
2011-05-13,13952,14920,13670,14840,138211,151287.0,8222140.0
2011-05-16,14839,15001,14557,14961,38768,152521.0,8222140.0
2011-05-17,14799,15041,14517,14921,43401,152110.0,8222140.0
2011-05-18,14799,15041,14678,15042,61426,153343.0,8222140.0
2011-05-19,15121,15524,14637,14760,99897,150465.0,8222140.0
2011-05-20,14799,15081,14637,14921,26806,152110.0,8222140.0
2011-05-23,15041,15041,13952,14276,57346,145532.0,8222140.0
2011-05-24,13993,14275,13750,14276,32156,145532.0,8222140.0
2011-05-25,14275,14920,13872,14316,52845,145943.0,8222140.0
2011-05-26,14355,15162,14355,15163,64430,154576.0,8222140.0
2011-05-27,15121,15444,14961,15324,110412,156221.0,8222140.0
2011-05-30,15242,15524,14799,15082,93093,153754.0,8222140.0
2011-05-31,14920,15162,13952,14558,209830,148410.0,8222140.0
2011-06-01,14637,14637,14153,14195,62666,144710.0,8222140.0
2011-06-02,14113,14637,13993,14034,150703,143065.0,8222140.0
2011-06-03,14113,14234,13750,13872,65059,141421.0,8222140.0
2011-06-07,13710,14033,12984,13429,99192,136899.0,8222140.0
2011-06-08,13307,13629,13186,13227,28627,134843.0,8222140.0
2011-06-09,13226,14113,13145,13671,94067,139365.0,8222140.0
2011-06-10,13791,13912,13428,13671,28413,139365.0,8222140.0
2011-06-13,13589,13872,13226,13872,63401,141421.0,8222140.0
2011-06-14,13872,13952,13468,13832,37917,141010.0,8222140.0
2011-06-15,14033,14113,13750,13752,30609,140187.0,8222140.0
2011-06-16,13710,14033,13589,13792,31310,140599.0,8222140.0
2011-06-17,13791,13952,13670,13832,34054,141010.0,8222140.0
2011-06-20,13872,14153,13791,13832,23263,141010.0,8222140.0
2011-06-21,13872,14033,13428,13429,36390,136899.0,8222140.0
2011-06-22,13468,13629,13226,13509,38443,137721.0,8222140.0
2011-06-23,13509,13509,13105,13187,42608,134432.0,8222140.0
2011-06-24,13388,14033,13186,14034,74971,143065.0,8222140.0
2011-06-27,13791,13993,13549,13792,26029,140599.0,8222140.0
2011-06-28,13872,13952,13428,13429,36646,136899.0,8222140.0
2011-06-29,13549,13750,13388,13509,27101,137721.0,8222140.0
2011-06-30,13388,13589,13145,13308,82111,135665.0,8222140.0
2011-07-01,13428,13670,13428,13509,29118,137721.0,8222140.0
2011-07-04,13670,14275,13549,14195,114718,144710.0,8222140.0
2011-07-05,14033,14477,13993,14316,74580,145943.0,8222140.0
2011-07-06,14194,14436,14033,14236,44941,145121.0,8222140.0
2011-07-07,14234,14396,13831,13872,52774,141421.0,8222140.0
2011-07-08,13872,14033,13589,13590,33667,138543.0,8222140.0
2011-07-11,13347,13589,13307,13348,49730,136076.0,8222140.0
2011-07-12,13186,13307,12460,13066,135210,133199.0,8222140.0
2011-07-13,12661,12984,12581,12622,72829,128676.0,8222140.0
2011-07-14,12501,12904,12460,12582,57031,128265.0,8222140.0
2011-07-15,12501,12823,12097,12260,124127,124977.0,8222140.0
2011-07-18,12379,12702,12339,12582,112181,128265.0,8222140.0
2011-07-19,12581,13065,12581,12743,76671,129910.0,8222140.0
2011-07-20,12984,12984,12702,12824,115803,130732.0,8222140.0
2011-07-21,13145,13307,12863,12864,95462,131143.0,8222140.0
2011-07-22,13064,13145,12218,12300,185317,125388.0,8222140.0
2011-07-25,12137,12258,11452,11493,176234,117165.0,8222140.0
2011-07-26,11614,11936,11412,11856,103591,120865.0,8222140.0
2011-07-27,11734,11895,11250,11332,158279,115521.0,8222140.0
2011-07-28,11290,11412,11049,11211,129513,114288.0,8222140.0
2011-07-29,11412,11412,11049,11049,85764,112643.0,8222140.0
2011-08-01,11250,11573,11250,11574,53938,117988.0,8222140.0
2011-08-02,11533,11533,11089,11171,61970,113877.0,8222140.0
2011-08-03,10645,10928,10444,10727,97572,109354.0,8222140.0
2011-08-04,10806,11774,10685,10969,164227,111821.0,8222140.0
2011-08-05,9678,10323,9476,9759,190815,99488.0,8222140.0
2011-08-08,9233,9758,8306,8307,360829,84688.0,8222140.0
2011-08-09,7532,7540,7097,7477,325592,76219.0,8222140.0
2011-08-10,8145,8226,7661,7743,217915,78933.0,8222140.0
2011-08-11,7016,8056,7016,8057,158710,82139.0,8222140.0
2011-08-12,8306,8710,8008,8065,250718,82221.0,8222140.0
2011-08-16,8427,8589,8306,8589,158949,87566.0,8222140.0
2011-08-17,8387,8670,8346,8630,113403,87977.0,8222140.0
2011-08-18,8629,8911,7984,8186,230207,83455.0,8222140.0
2011-08-19,7540,7790,7097,7138,217761,72766.0,8222140.0
2011-08-22,7104,7725,6984,7074,182017,72108.0,8222140.0
