파나진(046210),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-05-02,5280,5650,5090,5430,244836,145560.0,26806666.0
2016-05-03,5470,5470,5320,5410,45394,145024.0,26806666.0
2016-05-04,5400,5550,5320,5400,182322,144756.0,26806666.0
2016-05-09,5320,5380,5240,5270,144642,141271.0,26806666.0
2016-05-10,5260,5310,5050,5050,393730,135374.0,26806666.0
2016-05-11,5070,5180,4990,5170,69971,138590.0,26806666.0
2016-05-12,5200,5280,5100,5230,88661,142375.0,27222754.0
2016-05-13,5260,5260,5150,5180,66614,141014.0,27222754.0
2016-05-16,5180,5240,5150,5240,426291,149188.0,28471020.0
2016-05-17,5250,5420,5160,5190,125831,147765.0,28471020.0
2016-05-18,5200,5220,5080,5160,122958,146910.0,28471020.0
2016-05-19,5160,5240,5000,5080,146993,144633.0,28471020.0
2016-05-20,5180,5180,5080,5130,110438,146056.0,28471020.0
2016-05-23,5250,5750,5160,5350,1272791,152320.0,28471020.0
2016-05-24,5500,5500,5160,5200,765233,148049.0,28471020.0
2016-05-25,5280,5700,5250,5700,527875,162285.0,28471020.0
2016-05-26,5690,6400,5640,6050,1187260,172250.0,28471020.0
2016-05-27,6140,6300,5950,6170,365175,175666.0,28471020.0
2016-05-30,6200,6500,6130,6370,357291,181360.0,28471020.0
2016-05-31,6420,6570,6200,6350,267016,180791.0,28471020.0
2016-06-01,6300,6300,5900,6200,393579,176520.0,28471020.0
2016-06-02,6200,7000,6050,6800,862662,193603.0,28471020.0
2016-06-03,6900,7180,6740,7100,650427,202144.0,28471020.0
2016-06-07,7100,7410,7050,7190,411877,204707.0,28471020.0
2016-06-08,7240,7300,6880,7140,232545,203283.0,28471020.0
2016-06-09,7050,7340,7000,7140,240492,203283.0,28471020.0
2016-06-10,7060,7600,7060,7310,294609,208123.0,28471020.0
2016-06-13,7200,7270,6980,6980,256587,198728.0,28471020.0
2016-06-14,6930,7440,6920,7290,290990,207554.0,28471020.0
2016-06-15,7300,8120,7300,8020,729198,228338.0,28471020.0
2016-06-16,8190,8500,7970,8100,567204,230615.0,28471020.0
2016-06-17,8100,8100,7590,7900,366217,224921.0,28471020.0
2016-06-20,7940,8100,7650,8090,198039,230331.0,28471020.0
2016-06-21,8090,8150,7970,8150,162369,232039.0,28471020.0
2016-06-22,8150,8190,8050,8160,140519,232324.0,28471020.0
2016-06-23,8150,8150,7680,7820,260146,222643.0,28471020.0
2016-06-24,8000,8000,7000,7330,380731,208693.0,28471020.0
2016-06-27,7040,7380,7040,7200,181127,204991.0,28471020.0
2016-06-28,7200,7900,7110,7630,241921,217234.0,28471020.0
2016-06-29,7800,7920,7610,7890,102792,226038.0,28648720.0
2016-06-30,7900,7980,7580,7690,114395,220309.0,28648720.0
2016-07-01,7690,8080,7690,7970,213647,228330.0,28648720.0
2016-07-04,7990,8060,7910,7980,100612,228617.0,28648720.0
2016-07-05,7980,7980,7730,7780,129081,222887.0,28648720.0
2016-07-06,7750,7950,7720,7790,102803,223174.0,28648720.0
2016-07-07,7850,7950,7650,7810,111463,223747.0,28648720.0
2016-07-08,7790,7840,7400,7450,178973,213433.0,28648720.0
2016-07-11,7380,7440,6990,7190,341483,205984.0,28648720.0
2016-07-12,7210,7290,7100,7170,77410,205411.0,28648720.0
2016-07-13,7170,7180,6950,7050,196524,201973.0,28648720.0
2016-07-14,7000,7120,6870,6980,141006,199968.0,28648720.0
2016-07-15,7120,7120,6930,7040,97604,201687.0,28648720.0
2016-07-18,7080,7500,7050,7450,131531,213433.0,28648720.0
2016-07-19,7450,8250,7440,8000,657304,229190.0,28648720.0
2016-07-20,8050,8120,7900,8090,139488,231768.0,28648720.0
2016-07-21,8110,8120,7800,7800,135715,223460.0,28648720.0
2016-07-22,7820,7880,7530,7800,114045,223460.0,28648720.0
2016-07-25,7820,8580,7800,8170,416792,234060.0,28648720.0
2016-07-26,8200,8370,8060,8140,119599,233201.0,28648720.0
2016-07-27,8230,8390,8070,8180,192312,234347.0,28648720.0
2016-07-28,8180,8320,8070,8290,107224,237498.0,28648720.0
2016-07-29,8240,8420,8210,8300,102296,237784.0,28648720.0
2016-08-01,8300,8400,7990,8150,85049,233487.0,28648720.0
2016-08-02,8110,8230,7850,7920,124640,226898.0,28648720.0
2016-08-03,8050,8070,7830,8000,64901,229190.0,28648720.0
2016-08-04,8010,8100,7960,7990,51998,228903.0,28648720.0
2016-08-05,8100,8140,7970,8040,64148,230336.0,28648720.0
2016-08-08,8090,8090,7900,7990,53875,228903.0,28648720.0
2016-08-09,8020,8020,7880,7990,43476,228903.0,28648720.0
2016-08-10,8000,8160,7900,8160,74705,233774.0,28648720.0
2016-08-11,8160,8420,8080,8310,223261,238071.0,28648720.0
2016-08-12,8230,8550,8120,8160,237948,233774.0,28648720.0
2016-08-16,8300,8300,8070,8110,75202,232341.0,28648720.0
2016-08-17,8050,8090,7810,7870,95495,225465.0,28648720.0
2016-08-18,7870,8000,7850,7990,58909,228903.0,28648720.0
2016-08-19,8000,8080,7930,7990,14356,228903.0,28648720.0
2016-08-22,7900,7980,7710,7840,121834,224873.0,28682720.0
2016-08-23,7780,7880,7640,7750,81037,222291.0,28682720.0
2016-08-24,7840,7840,7550,7610,86788,218275.0,28682720.0
2016-08-25,7670,7770,7350,7380,107640,211678.0,28682720.0
2016-08-26,7490,7510,7130,7510,86505,215407.0,28682720.0
2016-08-29,7510,7640,7250,7300,74243,209384.0,28682720.0
2016-08-30,7350,7450,7120,7290,77247,209097.0,28682720.0
2016-08-31,7400,7400,7000,7020,77810,201353.0,28682720.0
2016-09-01,7160,7230,6990,7000,52973,200779.0,28682720.0
2016-09-02,6990,7100,6980,7000,53726,200779.0,28682720.0
2016-09-05,6960,7050,6760,6810,83317,195329.0,28682720.0
2016-09-06,6800,6870,6460,6780,189589,194469.0,28682720.0
2016-09-07,6870,6870,6440,6680,94189,191601.0,28682720.0
2016-09-08,6650,6650,6440,6480,65595,185864.0,28682720.0
2016-09-09,6760,7710,6630,6910,513650,198198.0,28682720.0
2016-09-12,6700,6810,6550,6560,110490,188159.0,28682720.0
2016-09-13,6540,7120,6540,6800,40054,195042.0,28682720.0
2016-09-19,6900,6980,6740,6910,39448,198198.0,28682720.0
2016-09-20,7000,7000,6810,6950,61438,199345.0,28682720.0
2016-09-21,6960,7250,6900,7250,93083,207950.0,28682720.0
2016-09-22,7250,7430,6960,7010,120654,201066.0,28682720.0
2016-09-23,6950,7090,6730,6770,102718,194182.0,28682720.0
2016-09-26,6750,6900,6700,6860,50783,196763.0,28682720.0
2016-09-27,6890,6890,6650,6770,94327,194182.0,28682720.0
2016-09-28,6800,7000,6700,7000,129524,200779.0,28682720.0
2016-09-29,7100,7350,6940,7160,125077,205368.0,28682720.0
2016-09-30,7160,7500,7050,7050,72977,202213.0,28682720.0
2016-10-04,6950,7080,6760,7050,47248,202213.0,28682720.0
2016-10-05,7060,7110,7000,7110,40338,203934.0,28682720.0
2016-10-06,7120,7280,7120,7200,72260,206516.0,28682720.0
2016-10-07,7200,7230,6930,7100,58994,203647.0,28682720.0
2016-10-10,7030,7250,7000,7060,54921,202500.0,28682720.0
2016-10-11,7060,7070,6800,6890,64505,197624.0,28682720.0
2016-10-12,6850,7170,6850,7090,85808,203360.0,28682720.0
2016-10-13,7180,7180,6930,6950,44129,199345.0,28682720.0
2016-10-14,7000,7050,6850,6850,52069,196477.0,28682720.0
2016-10-17,6840,6890,6500,6600,94017,189306.0,28682720.0
2016-10-18,6600,6670,6480,6500,47298,186438.0,28682720.0
2016-10-19,6600,6880,6500,6760,50633,193895.0,28682720.0
2016-10-20,6840,7140,6760,6970,107394,199919.0,28682720.0
2016-10-21,7070,7100,6900,6990,44457,200492.0,28682720.0
2016-10-24,7100,7100,6830,6990,60508,200492.0,28682720.0
2016-10-25,6990,7160,6910,6910,81582,198198.0,28682720.0
2016-10-26,6990,6990,6620,6900,62271,197911.0,28682720.0
2016-10-27,6890,6920,6740,6840,37586,196190.0,28682720.0
2016-10-28,6850,7000,6760,6890,40615,197624.0,28682720.0
2016-10-31,6940,7050,6700,6890,38487,197624.0,28682720.0
2016-11-01,6890,6930,6700,6770,37406,194182.0,28682720.0
2016-11-02,6860,6860,6580,6760,58779,193895.0,28682720.0
2016-11-03,6720,6800,6520,6780,38496,194469.0,28682720.0
2016-11-04,6790,6800,6580,6580,29120,188732.0,28682720.0
2016-11-07,6580,7000,6520,6750,71349,193608.0,28682720.0
2016-11-08,6860,7000,6750,6950,92262,199345.0,28682720.0
2016-11-09,6950,7000,6540,6600,76441,189306.0,28682720.0
2016-11-10,6670,7100,6670,6900,99034,197911.0,28682720.0
2016-11-11,6900,7080,6860,6960,35453,199632.0,28682720.0
2016-11-14,7060,7080,6970,7000,15358,200779.0,28682720.0
2016-11-15,7000,7070,6930,6980,41107,200205.0,28682720.0
2016-11-16,6980,7010,6920,6990,27102,200492.0,28682720.0
2016-11-17,7050,7100,6930,7100,46848,203647.0,28682720.0
2016-11-18,7100,7130,7050,7110,30494,203934.0,28682720.0
2016-11-21,7130,7130,6970,7100,37978,203647.0,28682720.0
2016-11-22,7390,7450,7100,7200,142694,206516.0,28682720.0
2016-11-23,7200,7300,7130,7300,61336,209384.0,28682720.0
2016-11-24,7300,7430,7280,7390,92615,211965.0,28682720.0
2016-11-25,7330,7460,7330,7400,49320,212252.0,28682720.0
2016-11-28,7380,7420,7000,7250,43361,207950.0,28682720.0
2016-11-29,7370,7370,7140,7150,72294,205081.0,28682720.0
2016-11-30,7160,7160,7070,7100,57189,203647.0,28682720.0
2016-12-01,7090,7190,6780,6800,56895,195042.0,28682720.0
2016-12-02,6850,6890,6680,6810,26703,195329.0,28682720.0
2016-12-05,6810,7000,6750,6780,14011,194469.0,28682720.0
2016-12-06,6760,6980,6760,6820,13115,195616.0,28682720.0
2016-12-07,6800,6980,6800,6980,8099,200205.0,28682720.0
2016-12-08,7000,7000,6850,6930,37408,198771.0,28682720.0
2016-12-09,6990,7030,6900,7000,27904,207779.0,29682720.0
2016-12-12,7090,7150,6900,6900,464429,204811.0,29682720.0
2016-12-13,7000,7000,6860,6900,6180,204811.0,29682720.0
2016-12-14,6990,6990,6770,6770,38539,200952.0,29682720.0
2016-12-15,6680,6820,6640,6750,29563,200358.0,29682720.0
2016-12-16,6980,6980,6710,6810,13639,202139.0,29682720.0
2016-12-19,6850,6990,6770,6870,39310,203920.0,29682720.0
2016-12-20,6880,6980,6770,6810,45918,202139.0,29682720.0
2016-12-21,6770,6870,6730,6730,77426,199765.0,29682720.0
2016-12-22,6820,6820,6680,6680,25928,198281.0,29682720.0
2016-12-23,6800,6800,6660,6690,16939,198577.0,29682720.0
2016-12-26,6670,6780,6670,6760,59587,200655.0,29682720.0
2016-12-27,6770,6840,6710,6750,14583,200358.0,29682720.0
2016-12-28,6860,6880,6760,6870,10278,203920.0,29682720.0
2016-12-29,6870,6890,6790,6820,24036,202436.0,29682720.0
2017-01-02,6820,6890,6500,6850,27397,203327.0,29682720.0
2017-01-03,6850,6890,6740,6780,20695,201249.0,29682720.0
2017-01-04,6880,6880,6680,6780,38640,201249.0,29682720.0
2017-01-05,6760,6780,6660,6740,41259,200062.0,29682720.0
2017-01-06,6740,6740,6640,6740,57753,200062.0,29682720.0
2017-01-09,6680,6750,6600,6720,38886,199468.0,29682720.0
2017-01-10,6740,6770,6650,6750,45870,200358.0,29682720.0
2017-01-11,6750,6790,6690,6780,37475,201249.0,29682720.0
2017-01-12,6980,6990,6770,6810,38231,202139.0,29682720.0
2017-01-13,6810,6870,6760,6850,32811,203327.0,29682720.0
2017-01-16,6840,6860,6730,6790,18719,201546.0,29682720.0
2017-01-17,6800,6860,6700,6740,33632,200062.0,29682720.0
2017-01-18,6660,6750,6660,6710,14526,199171.0,29682720.0
2017-01-19,6720,6740,6670,6690,13853,198577.0,29682720.0
2017-01-20,6780,6790,6650,6700,18133,198874.0,29682720.0
2017-01-23,6780,6780,6470,6470,37835,192047.0,29682720.0
2017-01-24,6490,6500,6380,6470,18678,192047.0,29682720.0
2017-01-25,6470,6550,6430,6500,20045,192938.0,29682720.0
2017-01-26,6540,6770,6440,6520,37634,193531.0,29682720.0
2017-01-31,6520,6590,6430,6510,48006,193235.0,29682720.0
2017-02-01,6500,6550,6400,6450,39975,191454.0,29682720.0
2017-02-02,6480,6550,6430,6450,23800,191454.0,29682720.0
2017-02-03,6430,6680,6410,6440,17568,191157.0,29682720.0
2017-02-06,6470,6470,6390,6440,12178,191157.0,29682720.0
2017-02-07,6480,6510,6420,6500,18354,192938.0,29682720.0
2017-02-08,6500,6600,6210,6400,35570,189969.0,29682720.0
2017-02-09,6400,6490,6200,6350,25899,188485.0,29682720.0
2017-02-10,6350,6400,6130,6200,47164,184033.0,29682720.0
2017-02-13,6200,6600,6200,6360,62828,188782.0,29682720.0
2017-02-14,6360,6400,6200,6200,23378,184033.0,29682720.0
2017-02-15,6200,6240,6050,6190,45619,183736.0,29682720.0
2017-02-16,6240,6420,6110,6170,23922,183142.0,29682720.0
2017-02-17,6250,6250,6050,6100,24893,181065.0,29682720.0
2017-02-20,6170,6170,5950,6030,41119,178987.0,29682720.0
2017-02-21,6030,6180,5990,6160,33000,182846.0,29682720.0
2017-02-22,6170,6240,6120,6160,41159,182846.0,29682720.0
2017-02-23,6250,6300,6130,6250,25399,185517.0,29682720.0
2017-02-24,6250,7220,6210,6800,122201,201842.0,29682720.0
2017-02-27,6950,7080,6840,6990,115724,207482.0,29682720.0
2017-02-28,7000,7380,6810,6810,188162,202139.0,29682720.0
2017-03-02,6950,7000,6720,6760,37213,200655.0,29682720.0
2017-03-03,6770,6780,6500,6530,46975,193828.0,29682720.0
2017-03-06,6600,6610,6470,6600,14515,195906.0,29682720.0
2017-03-07,6670,6670,6500,6630,19933,196796.0,29682720.0
2017-03-08,6630,6650,6500,6650,30630,197390.0,29682720.0
2017-03-09,6690,6880,6680,6730,48090,199765.0,29682720.0
2017-03-10,6740,6770,6490,6510,46017,193235.0,29682720.0
2017-03-13,6490,6550,6440,6450,30973,191454.0,29682720.0
2017-03-14,6450,6470,6350,6360,39766,188782.0,29682720.0
2017-03-15,6360,6500,6250,6360,23360,188782.0,29682720.0
2017-03-16,6350,6420,6230,6300,29233,187001.0,29682720.0
2017-03-17,6310,6350,6200,6330,24043,187892.0,29682720.0
2017-03-20,6330,6340,6180,6180,20387,183625.0,29712720.0
2017-03-21,6130,6200,6130,6180,27116,183625.0,29712720.0
2017-03-22,6150,6190,6100,6160,19068,183030.0,29712720.0
2017-03-23,6170,6190,5950,6040,70425,179465.0,29712720.0
2017-03-24,6140,6140,5880,5970,32338,177385.0,29712720.0
2017-03-27,6100,6100,5940,6000,29647,178276.0,29712720.0
2017-03-28,6100,6100,5770,5890,55121,175008.0,29712720.0
2017-03-29,5920,5990,5830,5960,24427,177088.0,29712720.0
2017-03-30,5990,6040,5900,5950,12546,176791.0,29712720.0
2017-03-31,5940,6050,5850,5950,18453,176791.0,29712720.0
2017-04-03,6050,6050,5850,5950,43629,189995.0,31931860.0
2017-04-04,5950,6050,5890,5950,28397,189995.0,31931860.0
2017-04-05,5950,6050,5950,6050,16319,193188.0,31931860.0
2017-04-06,6000,6050,5940,6030,24819,192549.0,31931860.0
2017-04-07,6040,6640,6000,6370,102481,203406.0,31931860.0
2017-04-10,6490,6490,6150,6150,54880,196381.0,31931860.0
2017-04-11,6390,6390,6200,6290,15329,200851.0,31931860.0
2017-04-12,6300,6370,6180,6280,7507,200532.0,31931860.0
2017-04-13,6290,6400,6280,6350,5114,202767.0,31931860.0
2017-04-14,6400,6400,6160,6230,9305,198935.0,31931860.0
2017-04-17,6230,6380,6210,6300,6044,201234.0,31941860.0
2017-04-18,6310,6400,6190,6350,12385,202831.0,31941860.0
2017-04-19,6360,6360,6200,6260,8983,199956.0,31941860.0
2017-04-20,6270,6350,6170,6350,14775,202831.0,31941860.0
2017-04-21,6350,6350,6230,6340,10510,202511.0,31941860.0
2017-04-24,6340,6340,6090,6150,56246,196442.0,31941860.0
2017-04-25,6190,6190,5990,6050,26617,193248.0,31941860.0
2017-04-26,6150,6150,6040,6070,14796,193887.0,31941860.0
2017-04-27,6010,6190,6010,6030,7849,192609.0,31941860.0
2017-04-28,6100,6100,6000,6030,23112,192609.0,31941860.0
2017-05-02,6030,6030,5840,6000,42944,191651.0,31941860.0
2017-05-04,6010,6010,5710,5970,31099,190693.0,31941860.0
2017-05-08,6100,6200,5820,6140,54392,196123.0,31941860.0
2017-05-10,6200,6200,6110,6140,9257,196123.0,31941860.0
2017-05-11,6200,6270,6000,6060,7334,193568.0,31941860.0
2017-05-12,6230,6230,5940,6000,29275,191651.0,31941860.0
2017-05-15,6100,6120,5960,5960,20385,190373.0,31941860.0
2017-05-16,6040,6040,5900,5940,12342,189735.0,31941860.0
2017-05-17,6000,6000,5860,5990,27752,191332.0,31941860.0
2017-05-18,6040,6040,5900,5990,15650,191332.0,31941860.0
2017-05-19,6000,6000,5900,5990,12339,191332.0,31941860.0
2017-05-22,6090,6130,5990,6040,25080,192929.0,31941860.0
2017-05-23,6100,6100,5940,6000,21916,191651.0,31941860.0
2017-05-24,6000,6390,5810,5940,53738,189735.0,31941860.0
2017-05-25,5980,6030,5810,5970,35440,190693.0,31941860.0
2017-05-26,6000,6040,5950,6020,23489,192290.0,31941860.0
2017-05-29,6040,6040,5900,5900,39203,188457.0,31941860.0
2017-05-30,5950,6180,5950,6020,19606,192290.0,31941860.0
2017-05-31,6000,6150,6000,6140,19187,196123.0,31941860.0
2017-06-01,6190,6190,6140,6150,11383,196442.0,31941860.0
2017-06-02,6190,6200,6150,6180,7155,197401.0,31941860.0
2017-06-05,6180,6200,6080,6180,6408,197401.0,31941860.0
2017-06-07,6200,6350,6100,6130,60939,195804.0,31941860.0
2017-06-08,6200,6200,6140,6190,8713,197720.0,31941860.0
2017-06-09,6190,6200,6130,6130,17329,195804.0,31941860.0
2017-06-12,6140,6200,6120,6130,16438,195804.0,31941860.0
2017-06-13,6130,6180,6120,6130,17206,195804.0,31941860.0
2017-06-14,6130,6380,6130,6220,54869,198678.0,31941860.0
2017-06-15,6250,6250,6110,6210,11958,198359.0,31941860.0
2017-06-16,6210,6210,6080,6170,22455,197081.0,31941860.0
2017-06-19,6150,6250,6150,6150,15391,196442.0,31941860.0
2017-06-20,6190,6220,5960,6080,49774,194207.0,31941860.0
2017-06-21,6190,6190,6050,6080,30228,194207.0,31941860.0
2017-06-22,6100,6140,6000,6080,21377,194207.0,31941860.0
2017-06-23,6080,6120,6030,6110,15024,195165.0,31941860.0
2017-06-26,6110,6150,6040,6110,11881,195165.0,31941860.0
2017-06-27,6110,6170,6050,6090,27828,194526.0,31941860.0
2017-06-28,6000,6090,5980,6010,20918,191971.0,31941860.0
2017-06-29,6070,6070,5950,6020,11719,192290.0,31941860.0
2017-06-30,6010,6140,6000,6030,6785,192609.0,31941860.0
2017-07-03,6030,6120,5950,5980,13683,191012.0,31941860.0
2017-07-04,6030,6030,5890,5930,11378,189415.0,31941860.0
2017-07-05,5950,5950,5860,5930,11493,189415.0,31941860.0
2017-07-06,5930,5940,5870,5920,11008,189096.0,31941860.0
2017-07-07,6000,6000,5850,5900,9812,188457.0,31941860.0
2017-07-10,5950,5950,5780,5900,20133,188457.0,31941860.0
2017-07-11,5900,5900,5650,5880,40848,187818.0,31941860.0
2017-07-12,5880,5880,5700,5820,19992,185902.0,31941860.0
2017-07-13,5880,5880,5540,5540,73260,176958.0,31941860.0
2017-07-14,5530,5540,5200,5540,108497,176958.0,31941860.0
2017-07-17,5450,5650,5360,5510,19515,176000.0,31941860.0
2017-07-18,5510,5510,5330,5350,13789,170889.0,31941860.0
2017-07-19,5350,5450,5190,5250,32808,167695.0,31941860.0
2017-07-20,5260,5400,5200,5280,14959,168653.0,31941860.0
2017-07-21,5430,5430,5250,5370,23590,171528.0,31941860.0
2017-07-24,5370,5470,5250,5320,9311,169931.0,31941860.0
2017-07-25,5440,5440,5130,5130,29152,163862.0,31941860.0
2017-07-26,5180,5400,5060,5140,19137,164181.0,31941860.0
2017-07-27,5320,5320,5130,5180,4249,165459.0,31941860.0
2017-07-28,5210,5210,5140,5180,13206,165459.0,31941860.0
2017-07-31,5300,5360,4990,5180,37398,165459.0,31941860.0
2017-08-01,5190,5290,5150,5220,9956,166737.0,31941860.0
2017-08-02,5210,5240,5110,5200,3738,166098.0,31941860.0
2017-08-03,5200,5200,5080,5180,3521,165459.0,31941860.0
2017-08-04,5180,5180,4900,5170,31970,165139.0,31941860.0
2017-08-07,5120,5150,5060,5150,6135,164501.0,31941860.0
2017-08-08,5080,5140,5020,5040,19291,160987.0,31941860.0
2017-08-09,4950,5080,4900,5070,38541,161945.0,31941860.0
2017-08-10,4935,5100,4800,5100,35357,162903.0,31941860.0
2017-08-11,5050,5090,4890,5060,13388,161626.0,31941860.0
2017-08-14,4935,5190,4935,5110,20977,163223.0,31941860.0
2017-08-16,5350,6500,5300,5710,551561,182388.0,31941860.0
2017-08-17,5710,5750,5420,5630,75806,179833.0,31941860.0
2017-08-18,5600,5750,5460,5710,42811,182388.0,31941860.0
2017-08-21,5710,5760,5530,5530,20904,176638.0,31941860.0
2017-08-22,5420,5670,5360,5630,21071,179833.0,31941860.0
2017-08-23,5830,5830,5450,5540,14382,176958.0,31941860.0
2017-08-24,5570,5600,5410,5490,6914,175361.0,31941860.0
2017-08-25,5400,5510,5290,5400,38092,172486.0,31941860.0
2017-08-28,5500,5550,5370,5530,13839,176638.0,31941860.0
2017-08-29,5530,5540,5300,5360,24796,171208.0,31941860.0
2017-08-30,5380,5500,5300,5370,8474,171528.0,31941860.0
2017-08-31,5370,5480,5370,5420,17915,173125.0,31941860.0
2017-09-01,5430,5480,5350,5440,9897,173764.0,31941860.0
2017-09-04,5180,5400,5180,5310,15954,169611.0,31941860.0
2017-09-05,5320,5450,5200,5260,30173,168014.0,31941860.0
2017-09-06,5380,5380,5210,5220,17777,166737.0,31941860.0
2017-09-07,5270,6290,5270,5520,1135863,176319.0,31941860.0
2017-09-08,5560,5570,5320,5390,83831,172167.0,31941860.0
2017-09-11,5370,5480,5260,5270,60296,168334.0,31941860.0
2017-09-12,5270,5360,5210,5350,25420,170889.0,31941860.0
2017-09-13,5360,5430,5250,5390,34215,172167.0,31941860.0
2017-09-14,5400,5800,5400,5800,139261,185263.0,31941860.0
2017-09-15,5940,6150,5800,5980,153585,191012.0,31941860.0
2017-09-18,6000,6080,5870,5950,48164,190054.0,31941860.0
2017-09-19,6100,6100,5820,5890,67363,188138.0,31941860.0
2017-09-20,5980,5980,5650,5850,31199,186860.0,31941860.0
2017-09-21,5890,5940,5700,5850,56755,186860.0,31941860.0
2017-09-22,5970,5980,5680,5700,50111,182069.0,31941860.0
2017-09-25,5750,5890,5640,5640,42525,180152.0,31941860.0
2017-09-26,5610,5760,5530,5720,36638,182707.0,31941860.0
2017-09-27,5860,5860,5630,5740,30684,183346.0,31941860.0
2017-09-28,5850,5850,5650,5760,13003,183985.0,31941860.0
2017-09-29,5770,6220,5750,6200,113523,198040.0,31941860.0
2017-10-10,6320,6380,6200,6270,98164,200275.0,31941860.0
2017-10-11,6260,6300,6120,6180,51809,197401.0,31941860.0
2017-10-12,6180,6180,5960,6040,53246,192929.0,31941860.0
2017-10-13,6040,6100,5880,6050,23109,193248.0,31941860.0
2017-10-16,6050,6050,5860,5920,27425,189096.0,31941860.0
2017-10-17,5920,6300,5880,6140,117829,196123.0,31941860.0
2017-10-18,6260,6290,5750,5780,240973,184624.0,31941860.0
2017-10-19,5780,5780,5550,5630,53490,179833.0,31941860.0
2017-10-20,5650,5670,5530,5600,16494,178874.0,31941860.0
2017-10-23,5670,5670,5510,5600,42704,178874.0,31941860.0
2017-10-24,5610,5700,5490,5560,39026,177597.0,31941860.0
2017-10-25,5540,5590,5420,5560,52735,177597.0,31941860.0
2017-10-26,5620,5690,5470,5630,21546,179833.0,31941860.0
2017-10-27,5690,5690,5490,5600,42724,178874.0,31941860.0
2017-10-30,5500,5590,5420,5420,29820,173125.0,31941860.0
2017-10-31,5450,5490,5330,5430,37460,173444.0,31941860.0
2017-11-01,5550,5670,5430,5430,20802,173444.0,31941860.0
2017-11-02,5490,5620,5480,5550,33873,177277.0,31941860.0
2017-11-03,5640,5900,5500,5850,62495,186860.0,31941860.0
2017-11-06,5890,5890,5720,5860,26360,187179.0,31941860.0
2017-11-07,5780,5880,5710,5800,26851,185263.0,31941860.0
2017-11-08,5800,6370,5790,5930,331130,189415.0,31941860.0
2017-11-09,6060,6190,5860,6130,121888,195804.0,31941860.0
2017-11-10,6070,6130,5830,5850,69004,186860.0,31941860.0
2017-11-13,6030,6030,5750,5750,60287,183666.0,31941860.0
2017-11-14,5750,6040,5750,6020,77735,192290.0,31941860.0
2017-11-15,5940,6400,5940,6080,132536,194207.0,31941860.0
2017-11-16,6150,6250,5860,6200,62977,198040.0,31941860.0
2017-11-17,6200,6200,6000,6110,43134,195165.0,31941860.0
2017-11-20,6220,6270,6010,6010,131879,191971.0,31941860.0
2017-11-21,6010,6020,5810,5980,74778,191012.0,31941860.0
2017-11-22,5980,5980,5750,5940,107120,189735.0,31941860.0
2017-11-23,5940,6030,5900,6000,25948,191651.0,31941860.0
2017-11-24,5990,6070,5900,6050,48790,193248.0,31941860.0
2017-11-27,6090,6130,5970,6000,51825,191651.0,31941860.0
2017-11-28,6000,6060,5950,6010,45462,191971.0,31941860.0
2017-11-29,6130,6270,5980,6250,211073,199637.0,31941860.0
2017-11-30,6560,6850,6280,6600,525417,210816.0,31941860.0
2017-12-01,6700,8510,6690,8160,1942326,260646.0,31941860.0
2017-12-04,8180,8490,7770,8090,736639,258410.0,31941860.0
2017-12-05,7960,8730,7900,8150,703570,260326.0,31941860.0
2017-12-06,8280,8900,8200,8900,1000847,284283.0,31941860.0
2017-12-07,9400,9480,8560,9150,705089,292268.0,31941860.0
2017-12-08,9200,9200,8310,8430,423923,269270.0,31941860.0
2017-12-11,8500,8670,8080,8440,335087,269589.0,31941860.0
2017-12-12,8490,9000,8320,8650,314883,276297.0,31941860.0
2017-12-13,8680,8780,8450,8610,122635,275019.0,31941860.0
2017-12-14,8640,8930,8570,8830,230536,282047.0,31941860.0
2017-12-15,8830,8940,8550,8880,170901,283644.0,31941860.0
2017-12-18,8940,8950,8390,8440,254628,269589.0,31941860.0
2017-12-19,8300,8390,7890,8150,270954,260326.0,31941860.0
2017-12-20,8200,8300,7990,8050,89526,257132.0,31941860.0
2017-12-21,8050,8200,7960,8000,144336,255535.0,31941860.0
2017-12-22,8000,8010,7760,7790,182206,248827.0,31941860.0
2017-12-26,7720,8050,7720,7820,162983,249785.0,31941860.0
2017-12-27,7930,8640,7930,8400,358406,268312.0,31941860.0
2017-12-28,8410,8860,8410,8480,326024,270867.0,31941860.0
2018-01-02,8580,9080,8520,9000,230633,287477.0,31941860.0
2018-01-03,9200,9200,8770,8770,151175,280130.0,31941860.0
2018-01-04,8840,8840,8420,8590,155956,274381.0,31941860.0
2018-01-05,8490,9210,8490,9190,284294,293546.0,31941860.0
2018-01-08,9250,9400,8870,9150,174749,292268.0,31941860.0
2018-01-09,9150,9190,8790,8900,178859,284283.0,31941860.0
2018-01-10,8930,9100,8800,9010,108265,287796.0,31941860.0
2018-01-11,8980,10250,8940,10000,1367492,319419.0,31941860.0
2018-01-12,9990,11450,9850,10450,1187093,333792.0,31941860.0
2018-01-15,10450,10700,9990,10450,344252,333792.0,31941860.0
2018-01-16,10500,11050,9770,9930,700126,317183.0,31941860.0
2018-01-17,9950,9950,9200,9700,416685,309836.0,31941860.0
2018-01-18,9700,9870,9350,9800,214209,313030.0,31941860.0
