바이온(032980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-10-22,148280,151608,141614,143278,1150760,9139.0,21252400.0
2003-10-23,141616,141616,136623,136614,399255,8713.0,21252400.0
2003-10-24,134946,138283,133282,133282,386623,8501.0,21252400.0
2003-10-27,133287,138289,133287,138280,161511,8820.0,21252400.0
2003-10-28,136625,143282,133287,138280,440529,8820.0,21252400.0
2003-10-29,139946,141610,136617,139946,236241,8926.0,21252400.0
2003-10-30,139948,151606,138283,149942,789227,9564.0,21252400.0
2003-10-31,148283,151612,143281,146610,629527,9351.0,21252400.0
2003-11-03,151606,153279,144949,149942,391409,9564.0,21252400.0
2003-11-04,149943,154945,146614,151609,1060741,9670.0,21252400.0
2003-11-05,148280,149944,139949,143278,526039,9139.0,21252400.0
2003-11-06,143278,153281,138285,143278,1524490,9139.0,21252400.0
2003-11-07,144953,144953,126619,128284,1441417,8182.0,21252400.0
2003-11-10,126614,136617,123286,131616,1544818,8395.0,21252400.0
2003-11-11,134948,144951,121625,126618,2288718,8076.0,21252400.0
2003-11-12,126619,134949,116624,119954,1896010,7651.0,21252400.0
2003-11-13,119960,123288,118286,118288,750094,7545.0,21252400.0
2003-11-14,118285,121622,116620,116622,664091,7438.0,21252400.0
2003-11-17,121624,121624,116622,118288,383058,7545.0,21252400.0
2003-11-18,118291,121629,116627,121620,500645,7757.0,21252400.0
2003-11-19,123288,123288,116622,118288,411426,7545.0,21252400.0
2003-11-20,118285,119958,114956,116622,330581,7438.0,21252400.0
2003-11-21,114957,129953,114957,124952,2424016,7970.0,21252400.0
2003-11-24,119958,123286,113292,116622,593932,7438.0,21252400.0
2003-11-25,116620,119958,116620,116622,310662,7438.0,21252400.0
2003-11-26,113299,116628,109961,114956,811254,7332.0,21252400.0
2003-11-27,113299,116628,113299,114956,253452,7332.0,21252400.0
2003-11-28,113299,116628,113299,114956,415637,7332.0,21252400.0
2003-12-01,114962,121629,113298,121620,364141,7757.0,21252400.0
2003-12-02,121625,134948,118287,134948,4619287,8607.0,21252400.0
2003-12-03,134948,139949,129955,134948,1231212,8607.0,21252400.0
2003-12-04,133287,141618,128294,129950,2587182,8288.0,21252400.0
2003-12-05,126614,131616,123286,123286,646580,7863.0,21252400.0
2003-12-08,119962,123290,118288,119954,590076,7651.0,21252400.0
2003-12-09,119959,131617,119959,124952,1574359,7970.0,21252400.0
2003-12-10,123293,126621,121629,121620,355390,7757.0,21252400.0
2003-12-11,123286,126614,121621,123286,314023,7863.0,21252400.0
2003-12-12,124957,133287,123292,129950,1088533,8288.0,21252400.0
2003-12-15,133285,144953,128292,144944,2299079,9245.0,21252400.0
2003-12-16,149945,159939,146616,153275,3738210,9776.0,21252400.0
2003-12-17,156606,159934,138282,139946,2761437,8926.0,21252400.0
2003-12-18,141609,156605,141609,156607,2187881,9989.0,21252400.0
2003-12-19,156612,174937,156612,171601,6690369,10945.0,21252400.0
2003-12-22,169941,176598,161610,168269,3150404,10732.0,21252400.0
2003-12-23,168264,171602,148276,148276,2571787,9457.0,21252400.0
2003-12-24,144947,153277,138282,139946,2795518,8926.0,21252400.0
2003-12-26,143281,149948,139953,146610,2172785,9351.0,21252400.0
2003-12-29,143282,146619,136625,138280,1221924,8820.0,21252400.0
2003-12-30,138283,141612,131617,133282,1772086,8501.0,21252400.0
2004-01-02,136619,136619,131617,133282,626635,8501.0,21252400.0
2004-01-05,134952,134952,128294,129950,911710,8288.0,21252400.0
2004-01-06,131616,133280,128287,131616,563808,8395.0,21252400.0
2004-01-07,131617,136619,128289,133282,1016238,8501.0,21252400.0
2004-01-08,134946,148278,134946,141612,2899894,9032.0,21252400.0
2004-01-09,141616,144953,134950,136614,1084783,8713.0,21252400.0
2004-01-12,138282,139946,134944,139946,797721,8926.0,21252400.0
2004-01-13,139946,141610,131616,131616,907010,8395.0,21252400.0
2004-01-14,129959,133287,124957,129950,504787,8288.0,21252400.0
2004-01-15,126616,129953,123287,124952,592736,7970.0,21252400.0
2004-01-16,123287,128289,123287,124952,213390,7970.0,21252400.0
2004-01-19,123289,133284,123289,126618,675877,8076.0,21252400.0
2004-01-20,128287,128287,123286,123286,263415,7863.0,21252400.0
2004-01-26,124952,126616,123287,124952,151067,7970.0,21252400.0
2004-01-27,129952,139946,129952,139946,2592448,8926.0,21252400.0
2004-01-28,136619,141612,133282,133282,1103872,8501.0,21252400.0
2004-01-29,133282,134946,129953,133282,611311,8501.0,21252400.0
2004-01-30,138282,146612,136617,139946,2086271,8926.0,21252400.0
2004-02-02,134951,141617,133287,138280,946681,8820.0,21252400.0
2004-02-03,136621,141614,134948,134948,1144296,8607.0,21252400.0
2004-02-04,133282,141612,131617,133282,1315651,8501.0,21252400.0
2004-02-05,133285,133285,126619,128284,769418,8182.0,21252400.0
2004-02-06,126621,133287,126621,129950,614329,8288.0,21252400.0
2004-02-09,129953,133282,128289,133282,245757,8501.0,21252400.0
2004-02-10,131621,136623,128293,128284,369956,8182.0,21252400.0
2004-02-11,128289,134946,128289,133282,361757,8501.0,21252400.0
2004-02-12,131616,136617,128287,131616,355972,8395.0,21252400.0
2004-02-13,129959,131623,128294,129950,321461,8288.0,21252400.0
2004-02-16,129951,133280,128287,131616,712648,8395.0,21252400.0
2004-02-17,133282,136619,129953,133282,732315,8501.0,21252400.0
2004-02-18,134951,146619,133287,146610,2138932,9351.0,21252400.0
2004-02-19,144953,146617,136623,144944,1106218,9245.0,21252400.0
2004-02-20,146612,146612,131616,139946,1463525,8926.0,21252400.0
2004-02-23,134950,139951,133285,136614,692942,8713.0,21252400.0
2004-02-24,136623,141616,128293,128284,1636058,8182.0,21252400.0
2004-02-25,128294,131623,126621,129950,475570,8288.0,21252400.0
2004-02-26,129959,131623,128294,129950,382564,8288.0,21252400.0
2004-02-27,128293,134950,126619,128284,1369635,8182.0,21252400.0
2004-03-02,131621,131621,128293,128284,280306,8182.0,21252400.0
2004-03-03,129957,129957,126619,128284,336262,8182.0,21252400.0
2004-03-04,128293,131621,128293,128284,221206,8182.0,21252400.0
2004-03-05,128291,129955,126618,126618,230167,8076.0,21252400.0
2004-03-08,126614,128287,123286,123286,375335,7863.0,21252400.0
2004-03-09,124952,126616,123287,124952,269035,7970.0,21252400.0
2004-03-10,123288,124952,116622,118288,434391,7545.0,21252400.0
2004-03-11,113296,114960,106630,111624,896414,7120.0,21252400.0
2004-03-12,113300,113300,98303,106626,796302,6801.0,21252400.0
2004-03-15,94971,94971,94971,94964,33610,6057.0,21252400.0
2004-03-16,84967,84967,84967,84967,25371,5419.0,21252400.0
2004-03-17,74972,93297,74972,84967,4594768,5419.0,21252400.0
2004-03-18,86645,93303,83308,89965,2250721,5738.0,21252400.0
2004-03-19,88306,89971,79976,86633,1370129,5526.0,21252400.0
2004-03-22,86642,89971,81640,86633,728350,5526.0,21252400.0
2004-03-23,83304,94972,81640,86633,3698889,5526.0,21252400.0
2004-03-24,89974,91638,86645,89965,569530,5738.0,21252400.0
2004-03-25,88303,98298,88303,93298,3497216,5951.0,21252400.0
2004-03-26,94969,94969,83301,83301,1921085,5313.0,21252400.0
2004-03-29,83305,83305,74974,78303,701503,4994.0,21252400.0
2004-03-30,76635,81637,74971,74971,358768,4782.0,21252400.0
2004-03-31,73310,76639,66644,69973,1561148,4463.0,21252400.0
2004-04-01,69982,73310,69982,69973,705819,4463.0,21252400.0
2004-04-02,71648,74976,69983,71639,1182516,4569.0,21252400.0
2004-04-06,74971,78308,71642,74971,1090896,4782.0,21252400.0
2004-04-07,73312,83307,71647,79969,2693650,5101.0,21252400.0
2004-04-08,79972,88303,76635,83301,1905239,5313.0,21252400.0
2004-04-09,81642,86644,78314,79969,2897455,5101.0,21252400.0
2004-04-12,81642,81642,78314,79969,721278,5101.0,21252400.0
2004-04-13,79978,83307,78314,79969,1125124,5101.0,21252400.0
2004-04-14,79974,83303,73308,76637,2456610,4888.0,21252400.0
2004-04-16,78314,79978,74976,79969,718443,5101.0,21252400.0
2004-04-19,78315,84973,78315,81635,1610873,5207.0,21252400.0
2004-04-20,83303,84967,81638,84967,636231,5419.0,21252400.0
2004-04-21,86637,93294,81636,91632,2069385,5844.0,21252400.0
2004-04-22,94972,94972,86642,86633,1465681,5526.0,21252400.0
2004-04-23,84969,88306,83304,86633,1170407,5526.0,21252400.0
2004-04-26,86642,96637,86642,96630,4778020,6163.0,21252400.0
2004-04-27,103300,104964,91632,93298,5602647,5951.0,21252400.0
2004-04-28,103960,103960,103960,103960,1148999,4144.0,21252400.0
2004-04-29,103960,103960,103960,103960,0,4144.0,21252400.0
2004-04-30,103960,103960,103960,103960,0,,
2004-05-03,103960,103960,103960,103960,0,,
2004-05-04,103960,103960,103960,103960,0,,
2004-05-06,103960,103960,103960,103960,0,,
2004-05-07,103960,103960,103960,103960,0,,
2004-05-10,103960,103960,103960,103960,0,,
2004-05-11,103960,103960,103960,103960,0,,
2004-05-12,103960,103960,103960,103960,0,,
2004-05-13,103960,103960,103960,103960,0,,
2004-05-14,103960,103960,103960,103960,0,,
2004-05-17,103960,103960,103960,103960,0,,
2004-05-18,103960,103960,103960,103960,0,,
2004-05-19,103960,103960,103960,103960,0,,
2004-05-20,103960,103960,103960,103960,0,,
2004-05-21,103960,103960,103960,103960,0,,
2004-05-24,103966,105006,91492,91485,230011,3740.0,4250480.0
2004-05-25,84205,86809,80569,80569,223661,3294.0,4250480.0
2004-05-27,76938,81099,74333,77970,453967,3188.0,4250480.0
2004-05-28,79532,85773,76936,82128,441166,3358.0,4250480.0
2004-05-31,79014,83690,75894,76411,246592,3124.0,4250480.0
2004-06-01,75371,83692,75371,81089,653498,3315.0,4250480.0
2004-06-02,82649,88365,79528,87327,490099,3570.0,4250480.0
2004-06-03,86814,87854,78493,79010,757739,3230.0,4250480.0
2004-06-04,76938,79019,69657,70173,404773,2869.0,4250480.0
2004-06-07,72257,75369,68612,68614,532069,2805.0,4250480.0
2004-06-08,69139,70694,63938,65495,277501,2678.0,4250480.0
2004-06-09,64455,72261,64455,72252,207691,2954.0,4250480.0
2004-06-10,69659,72779,66022,66015,127071,2699.0,4250480.0
2004-06-11,65492,67572,61856,61856,196798,2529.0,4250480.0
2004-06-14,62380,63411,57695,60817,321458,2487.0,4250480.0
2004-06-15,58222,63414,58222,63416,215937,2593.0,4250480.0
2004-06-16,59783,62904,57187,57178,445336,2338.0,4250480.0
2004-06-17,52509,54065,50428,50421,397552,2061.0,4250480.0
2004-06-18,50428,50428,50428,50421,0,2061.0,4250480.0
2004-06-21,50428,50428,50428,50421,0,,
2004-06-22,50428,50428,50428,50421,0,,
2004-06-23,44710,44710,44710,44703,4449,1828.0,4250480.0
2004-06-24,40028,44189,39512,39505,640878,1615.0,4250480.0
2004-06-25,39506,44183,35871,44183,387987,1806.0,4250480.0
2004-06-28,46779,47819,42102,42104,289838,1721.0,4250480.0
2004-06-29,40025,46266,39509,44703,460444,1828.0,4250480.0
2004-06-30,42108,45229,41068,41584,180424,3175.0,7938054.0
2004-07-01,42632,43672,40026,43663,130890,3334.0,7938054.0
2004-07-02,43668,43668,41063,43143,90831,3294.0,7938054.0
2004-07-05,43669,43669,39508,41064,179368,3136.0,7938054.0
2004-07-06,41588,42104,38467,40025,125862,3056.0,7938054.0
2004-07-07,37948,40553,35352,40544,214201,3096.0,7938054.0
2004-07-08,40548,42629,36387,41064,362499,3136.0,7938054.0
2004-07-09,40028,42634,38472,40544,149005,3096.0,7938054.0
2004-07-12,38988,41068,37947,39505,172295,3016.0,7938054.0
2004-07-13,40028,40028,36907,39505,124199,3016.0,7938054.0
2004-07-14,38467,41063,37427,40025,252255,3056.0,7938054.0
2004-07-15,40023,40023,38467,40025,73037,3056.0,7938054.0
2004-07-16,38985,39509,37944,38985,86566,2977.0,7938054.0
2004-07-19,38989,38989,37433,38465,60008,2937.0,7938054.0
2004-07-20,38474,38989,37433,38465,61542,2937.0,7938054.0
2004-07-21,37949,38989,37433,38465,151874,2937.0,7938054.0
2004-07-22,38985,38985,34308,36906,139890,2818.0,7938054.0
2004-07-23,37435,37435,35354,36386,196393,2778.0,7938054.0
2004-07-26,36903,36903,33267,33267,42868,2540.0,7938054.0
2004-07-27,34305,34305,29629,34307,304708,2620.0,7938054.0
2004-07-28,33268,34308,31188,31188,277500,2381.0,7938054.0
2004-07-29,29634,31714,28069,28069,71412,2143.0,7938054.0
2004-07-30,28595,28595,25474,25990,289487,1985.0,7938054.0
2004-08-02,24434,27039,24434,25990,48303,1985.0,7938054.0
2004-08-03,26513,28069,24432,28069,95411,2143.0,7938054.0
2004-08-04,25994,27550,25470,25470,174601,1945.0,7938054.0
2004-08-05,24957,27037,24957,27030,231763,2064.0,7938054.0
2004-08-06,25472,27553,25472,27030,97829,2064.0,7938054.0
2004-08-09,26514,27555,25474,25990,30496,1985.0,7938054.0
2004-08-10,26002,27558,24961,27549,148935,2104.0,7938054.0
2004-08-11,27033,27033,24953,26510,83057,2024.0,7938054.0
2004-08-12,26508,26508,25468,26510,66193,2024.0,7938054.0
2004-08-13,25468,27548,24953,26510,420932,2024.0,7938054.0
2004-08-16,27040,29636,25999,29629,314923,2262.0,7938054.0
2004-08-17,31191,32756,29110,31708,843116,2421.0,7938054.0
2004-08-18,31712,31712,29632,31188,332390,2381.0,7938054.0
2004-08-19,31717,34838,30677,30668,984002,2342.0,7938054.0
2004-08-20,31191,33796,30151,32747,632023,2500.0,7938054.0
2004-08-23,33271,33271,30150,31708,138150,2421.0,7938054.0
2004-08-24,31188,32228,30148,30148,124437,2302.0,7938054.0
2004-08-25,30147,31188,30147,31188,72636,2381.0,7938054.0
2004-08-26,30672,31712,30147,31188,35575,2381.0,7938054.0
2004-08-27,30672,34833,28592,31188,736650,2381.0,7938054.0
2004-08-30,31188,31712,30147,31188,104761,2381.0,7938054.0
2004-08-31,31188,31712,30147,31188,106710,2381.0,7938054.0
2004-09-01,30675,31715,30675,31708,102614,2421.0,7938054.0
2004-09-02,32756,32756,30675,31708,92686,2421.0,7938054.0
2004-09-03,30673,31713,29632,30148,160012,2302.0,7938054.0
2004-09-06,30672,32752,28067,31188,441445,2381.0,7938054.0
2004-09-07,31717,31717,30152,30668,145072,2342.0,7938054.0
2004-09-08,30147,32228,29632,31188,144023,2381.0,7938054.0
2004-09-09,31188,31712,30147,31188,72101,2381.0,7938054.0
2004-09-10,31186,32226,30146,32228,196614,2461.0,7938054.0
2004-09-13,32228,32228,30147,31188,154205,2381.0,7938054.0
2004-09-14,30147,31188,30147,31188,62125,2381.0,7938054.0
2004-09-15,30677,30677,29636,30668,38707,2342.0,7938054.0
2004-09-16,30677,30677,29636,30668,56332,2342.0,7938054.0
2004-09-17,30152,30677,28596,29629,115046,2262.0,7938054.0
2004-09-20,29109,29109,27553,28069,54220,2143.0,7938054.0
2004-09-21,25997,29109,25997,28069,75088,2143.0,7938054.0
2004-09-22,27038,29109,27038,28069,36813,2143.0,7938054.0
2004-09-23,28598,28598,26518,27549,5750,2104.0,7938054.0
2004-09-24,26513,28593,26513,27030,27247,2064.0,7938054.0
2004-09-30,27551,29632,27551,29109,91840,2223.0,7938054.0
2004-10-01,28590,32226,28590,32228,424929,2461.0,7938054.0
2004-10-04,32756,34837,30675,32747,597202,2500.0,7938054.0
2004-10-05,32228,32753,30148,30148,97244,2302.0,7938054.0
2004-10-06,29631,33267,29631,33267,425636,2540.0,7938054.0
2004-10-07,33793,36904,33268,36906,384613,2818.0,7938054.0
2004-10-08,39511,39511,33794,34827,518388,2659.0,7938054.0
2004-10-11,35354,35354,30677,30668,555105,2342.0,7938054.0
2004-10-12,29636,31192,29112,30668,133358,2342.0,7938054.0
2004-10-13,30146,34307,30146,33267,118139,2540.0,7938054.0
2004-10-14,34305,35870,31709,34307,169159,2620.0,7938054.0
2004-10-15,34312,34312,31191,32747,86305,2500.0,7938054.0
2004-10-18,31711,33791,31711,33267,65767,2540.0,7938054.0
2004-10-19,32231,33796,32231,32747,26605,2500.0,7938054.0
2004-10-20,33791,33791,31186,32228,107000,2461.0,7938054.0
2004-10-21,31192,32233,29111,29629,60849,2262.0,7938054.0
2004-10-22,29113,31194,27557,28589,108226,2183.0,7938054.0
2004-10-25,29109,29109,25997,28069,67991,2143.0,7938054.0
2004-10-26,27041,30154,26001,28589,188761,2183.0,7938054.0
2004-10-27,28073,29113,27041,28589,42063,2183.0,7938054.0
2004-10-28,27553,28593,27038,28069,94546,2143.0,7938054.0
2004-10-29,27042,29114,27042,27549,79257,2104.0,7938054.0
2004-11-01,28593,28593,27038,28069,20847,2143.0,7938054.0
2004-11-02,28593,28593,27038,28069,122903,2143.0,7938054.0
2004-11-03,28069,28593,27038,28069,118889,2143.0,7938054.0
2004-11-04,27553,29109,27553,28069,155648,2143.0,7938054.0
2004-11-05,28069,28593,27553,28069,68706,2143.0,7938054.0
2004-11-08,28069,29634,27553,28069,63881,2143.0,7938054.0
2004-11-09,28067,31188,27036,29109,413037,2223.0,7938054.0
2004-11-10,28593,29634,28069,28069,211865,2143.0,7938054.0
2004-11-11,28073,29113,28073,28589,50332,2183.0,7938054.0
2004-11-12,28598,29113,28073,28589,98623,2183.0,7938054.0
2004-11-15,28598,29113,28598,28589,103568,2183.0,7938054.0
2004-11-16,28592,30148,28592,29109,179798,2223.0,7938054.0
2004-11-17,28596,30152,28596,29629,45024,2262.0,7938054.0
2004-11-18,29635,32756,29110,32747,343466,2500.0,7938054.0
2004-11-19,32751,33791,30670,32228,216400,2461.0,7938054.0
2004-11-22,31189,35875,31189,35866,404388,2739.0,7938054.0
2004-11-23,38467,40023,37943,40025,401509,3056.0,7938054.0
2004-11-24,37948,42634,36392,40544,526136,3096.0,7938054.0
2004-11-25,41061,45221,41061,45223,572620,3453.0,7938054.0
2004-11-26,46783,50428,44187,50421,419137,3850.0,7938054.0
2004-11-29,54582,56147,54066,56138,312735,4287.0,7938054.0
2004-11-30,62385,62385,55103,62376,948442,4763.0,7938054.0
2004-12-01,62380,66531,58735,60817,475758,4644.0,7938054.0
2004-12-02,56662,60823,53551,55099,366266,4207.0,7938054.0
2004-12-03,55622,61348,48865,56138,448040,4287.0,7938054.0
2004-12-06,58228,59783,54582,56138,91522,4287.0,7938054.0
2004-12-07,58738,61859,53022,56658,224910,4326.0,7938054.0
2004-12-08,56139,56139,51978,53020,100383,4048.0,7938054.0
2004-12-09,49902,54063,46782,46782,251966,3572.0,7938054.0
2004-12-10,46263,51980,43667,51980,182777,3969.0,7938054.0
2004-12-13,54064,58225,54064,58218,161172,4445.0,7938054.0
2004-12-14,58740,62901,56144,61336,216093,4683.0,7938054.0
2004-12-15,61342,68098,56141,67574,438600,5160.0,7938054.0
2004-12-16,75371,75371,67574,75371,982189,5755.0,7938054.0
2004-12-17,81612,81612,72260,74331,289251,5676.0,7938054.0
2004-12-20,76937,76937,65495,71213,163666,5438.0,7938054.0
2004-12-21,72773,72773,66532,68614,122413,5239.0,7938054.0
2004-12-22,65499,76417,65499,72772,150784,5557.0,7938054.0
2004-12-23,72775,75371,64454,66534,294295,5080.0,7938054.0
2004-12-24,65495,71736,61858,63416,129289,4842.0,7938054.0
2004-12-27,66531,70691,63410,70693,272279,5398.0,7938054.0
2004-12-28,71737,74333,64456,70173,192776,5358.0,7938054.0
2004-12-29,67059,72259,66534,66534,62064,5080.0,7938054.0
