삼보모터스(053700),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-15,8043,8159,8005,8140,67279,102790.0,12178935.0
2016-07-18,8188,8207,8043,8101,49566,102303.0,12178935.0
2016-07-19,8101,8188,8053,8101,49085,102303.0,12178935.0
2016-07-20,8101,8159,7995,8121,42950,102547.0,12178935.0
2016-07-21,8197,8294,8072,8121,74163,102547.0,12178935.0
2016-07-22,8207,8246,8062,8150,53937,102912.0,12178935.0
2016-07-25,8246,8275,8159,8188,52057,103399.0,12178935.0
2016-07-26,8188,8554,8188,8458,160635,106809.0,12178935.0
2016-07-27,8458,8882,8419,8593,242572,108514.0,12178935.0
2016-07-28,8593,8757,8525,8613,42027,108758.0,12178935.0
2016-07-29,8612,8612,8410,8535,71983,107784.0,12178935.0
2016-08-01,8545,8593,8361,8391,83741,105957.0,12178935.0
2016-08-02,8439,8496,8294,8391,72972,105957.0,12178935.0
2016-08-03,8448,8506,8255,8507,44807,107418.0,12178935.0
2016-08-04,8583,8950,8487,8680,155333,109610.0,12178935.0
2016-08-05,8757,8757,8525,8670,53658,109489.0,12178935.0
2016-08-08,8795,8824,8631,8670,45071,109489.0,12178935.0
2016-08-09,8670,8834,8670,8806,80166,111194.0,12178935.0
2016-08-10,8873,9036,8699,8902,97146,112412.0,12178935.0
2016-08-11,8853,8950,8728,8902,70549,112412.0,12178935.0
2016-08-12,8834,8969,8815,8921,73990,112655.0,12178935.0
2016-08-16,8921,9056,8844,8912,55068,112533.0,12178935.0
2016-08-17,8844,8853,8574,8786,208496,110950.0,12178935.0
2016-08-18,8786,9152,8680,8902,101260,112412.0,12178935.0
2016-08-19,8950,9075,8882,8969,68400,113264.0,12178935.0
2016-08-22,8873,8901,8612,8613,109334,108758.0,12178935.0
2016-08-23,8602,8737,8390,8468,87086,106931.0,12178935.0
2016-08-24,8554,8554,8236,8458,86844,106809.0,12178935.0
2016-08-25,8448,8824,8390,8651,75926,109245.0,12178935.0
2016-08-26,8680,8805,8516,8670,42679,109489.0,12178935.0
2016-08-29,8670,8670,8371,8516,30652,107540.0,12178935.0
2016-08-30,8535,8795,8439,8603,35535,108636.0,12178935.0
2016-08-31,8583,8641,8361,8439,30238,106566.0,12178935.0
2016-09-01,8439,8545,8303,8372,25164,105713.0,12178935.0
2016-09-02,8332,8429,8332,8372,24601,105713.0,12178935.0
2016-09-05,8371,8477,8342,8429,30764,106444.0,12178935.0
2016-09-06,8429,8467,8332,8429,18343,106444.0,12178935.0
2016-09-07,8477,8477,8246,8372,30737,105713.0,12178935.0
2016-09-08,8275,8352,8033,8275,103789,104495.0,12178935.0
2016-09-09,8159,8265,8053,8198,25853,103521.0,12178935.0
2016-09-12,7956,8188,7956,8140,33051,102790.0,12178935.0
2016-09-13,8140,8313,8140,8294,18035,104739.0,12178935.0
2016-09-19,8381,8381,8178,8294,20150,104739.0,12178935.0
2016-09-20,8294,8294,8120,8130,28920,102668.0,12178935.0
2016-09-21,8130,8448,8120,8294,53943,104739.0,12178935.0
2016-09-22,8332,8824,8332,8487,61430,107175.0,12178935.0
2016-09-23,8583,8583,8371,8468,34777,106931.0,12178935.0
2016-09-26,8554,8554,8371,8449,46478,106687.0,12178935.0
2016-09-27,8535,8873,8477,8777,107516,110828.0,12178935.0
2016-09-28,8853,8873,8641,8748,46653,110463.0,12178935.0
2016-09-29,8689,9008,8680,8767,27719,110707.0,12178935.0
2016-09-30,8680,8766,8458,8632,61246,109001.0,12178935.0
2016-10-04,8680,8863,8564,8709,28409,109976.0,12178935.0
2016-10-05,8709,8737,8554,8632,23002,109001.0,12178935.0
2016-10-06,8631,8709,8583,8584,35608,108393.0,12178935.0
2016-10-07,8593,8612,8525,8555,20461,108027.0,12178935.0
2016-10-10,8554,8554,7908,8468,31755,106931.0,12178935.0
2016-10-11,8467,8487,8284,8439,30730,106566.0,12178935.0
2016-10-12,8439,8680,8371,8632,43934,109001.0,12178935.0
2016-10-13,8680,8718,8525,8574,24821,108271.0,12178935.0
2016-10-14,8699,8766,8574,8651,26862,109245.0,12178935.0
2016-10-17,8651,8776,8631,8757,30884,110585.0,12178935.0
2016-10-18,8805,8824,8583,8651,20062,109245.0,12178935.0
2016-10-19,8718,8728,8516,8564,27542,108149.0,12178935.0
2016-10-20,8564,8574,8390,8487,49307,107175.0,12178935.0
2016-10-21,8487,8535,8390,8478,19334,107053.0,12178935.0
2016-10-24,8477,8564,8294,8487,19878,107175.0,12178935.0
2016-10-25,8487,8487,8082,8208,58539,103643.0,12178935.0
2016-10-26,8207,8207,7378,7378,266913,93169.0,12178935.0
2016-10-27,7378,7561,7204,7320,82469,92438.0,12178935.0
2016-10-28,7368,7368,7136,7195,63765,90855.0,12178935.0
2016-10-31,7098,7281,6992,7050,28478,89028.0,12178935.0
2016-11-01,6992,7146,6866,7012,28793,88541.0,12178935.0
2016-11-02,6886,7079,6510,6703,103950,84644.0,12178935.0
2016-11-03,6702,6915,6548,6780,79102,85618.0,12178935.0
2016-11-04,6780,7262,6587,6809,133382,85983.0,12178935.0
2016-11-07,6866,6886,6780,6799,30431,85861.0,12178935.0
2016-11-08,6857,6876,6722,6799,24945,85861.0,12178935.0
2016-11-09,6799,6818,6240,6394,124443,80746.0,12178935.0
2016-11-10,6442,6702,6365,6597,51351,83304.0,12178935.0
2016-11-11,6539,6587,6481,6520,31235,82330.0,12178935.0
2016-11-14,6461,6490,6133,6317,85322,79772.0,12178935.0
2016-11-15,6317,6384,6114,6250,63961,78919.0,12178935.0
2016-11-16,6249,6413,6230,6356,46414,80259.0,12178935.0
2016-11-17,6297,7677,6288,6848,1135750,86470.0,12178935.0
2016-11-18,7001,7165,6606,6799,183466,85861.0,12178935.0
2016-11-21,7001,7522,6751,6886,345470,86958.0,12178935.0
2016-11-22,7059,7455,6886,7436,273929,93900.0,12178935.0
2016-11-23,7503,7628,7146,7272,331900,91829.0,12178935.0
2016-11-24,7146,7339,6905,6915,120392,87323.0,12178935.0
2016-11-25,6944,7108,6847,6983,68379,88175.0,12178935.0
2016-11-28,6944,7551,6944,7031,247517,88784.0,12178935.0
2016-11-29,7252,7252,6674,6906,151920,87201.0,12178935.0
2016-11-30,6857,6982,6674,6838,85032,86349.0,12178935.0
2016-12-01,6953,7850,6953,7417,1114128,93656.0,12178935.0
2016-12-02,7474,7715,7243,7330,596596,92560.0,12178935.0
2016-12-05,7599,7763,7098,7098,400164,89637.0,12178935.0
2016-12-06,7175,7223,6944,7079,199391,89393.0,12178935.0
2016-12-07,7079,7185,6953,6954,129570,87810.0,12178935.0
2016-12-08,6982,7165,6895,7012,145564,88541.0,12178935.0
2016-12-09,6992,7079,6789,7050,102860,89028.0,12178935.0
2016-12-12,7079,7223,6905,7050,132919,89028.0,12178935.0
2016-12-13,6953,7040,6799,6906,121942,87201.0,12178935.0
2016-12-14,6915,7136,6799,6828,173916,86227.0,12178935.0
2016-12-15,6828,6828,6645,6732,88425,85009.0,12178935.0
2016-12-16,6693,6809,6674,6674,74469,84278.0,12178935.0
2016-12-19,6654,6741,6519,6587,85569,83182.0,12178935.0
2016-12-20,6500,6645,6500,6558,66609,82817.0,12178935.0
2016-12-21,6558,6664,6432,6549,75218,82695.0,12178935.0
2016-12-22,6567,6616,6461,6481,69926,81842.0,12178935.0
2016-12-23,6413,6645,6413,6587,42370,83182.0,12178935.0
2016-12-26,6635,6645,6510,6529,30721,82451.0,12178935.0
2016-12-27,6220,6529,6201,6414,41687,80990.0,12178935.0
2016-12-28,6423,6664,6413,6664,55600,84156.0,12178935.0
2016-12-29,6616,6876,6577,6857,72347,86592.0,12178935.0
2017-01-02,6789,6866,6654,6867,27476,86714.0,12178935.0
2017-01-03,6866,6866,6770,6790,29166,85740.0,12178935.0
2017-01-04,6789,6886,6780,6886,40760,86958.0,12178935.0
2017-01-05,6886,6886,6558,6703,34138,84644.0,12178935.0
2017-01-06,6702,6780,6674,6751,19379,85253.0,12178935.0
2017-01-09,6751,6809,6702,6713,18391,84765.0,12178935.0
2017-01-10,6461,6500,6027,6173,343666,77945.0,12178935.0
2017-01-11,6201,6211,6027,6105,122597,77093.0,12178935.0
2017-01-12,6105,6162,5998,6038,74155,76240.0,12178935.0
2017-01-13,5989,6095,5979,6038,92547,76240.0,12178935.0
2017-01-16,6066,6114,5777,5806,154685,73317.0,12178935.0
2017-01-17,5777,5921,5767,5845,76295,73804.0,12178935.0
2017-01-18,5844,6423,5796,6028,469014,76118.0,12178935.0
2017-01-19,6056,6191,5941,5989,151269,75631.0,12178935.0
2017-01-20,5998,6047,5844,5883,88344,74292.0,12178935.0
2017-01-23,5941,5941,5825,5835,66141,73683.0,12178935.0
2017-01-24,5921,5931,5757,5854,55744,73926.0,12178935.0
2017-01-25,5941,5941,5767,5796,117292,73195.0,12178935.0
2017-01-26,5796,5998,5786,5970,112830,75388.0,12178935.0
2017-01-31,5910,5970,5710,5760,98096,70151.0,12178935.0
2017-02-01,5750,5850,5750,5760,22425,70151.0,12178935.0
2017-02-02,5780,5900,5770,5800,27718,70638.0,12178935.0
2017-02-03,5800,5840,5720,5790,11786,70516.0,12178935.0
2017-02-06,5710,5900,5710,5850,14891,71247.0,12178935.0
2017-02-07,5950,5950,5780,5780,15286,70394.0,12178935.0
2017-02-08,5890,5980,5770,5780,31924,70394.0,12178935.0
2017-02-09,5900,5900,5730,5800,21436,70638.0,12178935.0
2017-02-10,5790,5920,5790,5920,28681,72099.0,12178935.0
2017-02-13,5890,5980,5800,5870,32568,71490.0,12178935.0
2017-02-14,5870,5950,5820,5920,15267,72099.0,12178935.0
2017-02-15,5860,5990,5860,5990,12268,72952.0,12178935.0
2017-02-16,5990,6100,5950,6050,55763,73683.0,12178935.0
2017-02-17,6050,6060,5870,5910,31084,71978.0,12178935.0
2017-02-20,5900,5900,5690,5700,66696,69420.0,12178935.0
2017-02-21,5700,5890,5700,5830,54428,71003.0,12178935.0
2017-02-22,5830,6020,5830,5950,63697,72465.0,12178935.0
2017-02-23,5970,5990,5800,5850,32532,71247.0,12178935.0
2017-02-24,5810,5890,5790,5890,20273,71734.0,12178935.0
2017-02-27,5890,5930,5800,5910,38257,71978.0,12178935.0
2017-02-28,5830,5910,5800,5850,19841,71247.0,12178935.0
2017-03-02,5850,6270,5850,6070,180978,73926.0,12178935.0
2017-03-03,6070,6140,5890,5890,45187,71734.0,12178935.0
2017-03-06,5900,5900,5760,5770,39601,70272.0,12178935.0
2017-03-07,5780,5850,5750,5770,25753,70272.0,12178935.0
2017-03-08,5800,5820,5740,5760,24559,70151.0,12178935.0
2017-03-09,5760,5890,5730,5790,11900,70516.0,12178935.0
2017-03-10,5850,5850,5720,5800,23433,70638.0,12178935.0
2017-03-13,5800,5850,5800,5830,4157,71003.0,12178935.0
2017-03-14,5840,5940,5840,5880,21162,71612.0,12178935.0
2017-03-15,5940,5940,5810,5920,22713,72099.0,12178935.0
2017-03-16,5950,7090,5950,6260,2681080,76240.0,12178935.0
2017-03-17,6480,6620,6180,6350,612193,77336.0,12178935.0
2017-03-20,6350,6380,6200,6220,115546,75753.0,12178935.0
2017-03-21,6240,6560,6170,6330,337533,77093.0,12178935.0
2017-03-22,6330,6370,6220,6310,86732,76849.0,12178935.0
2017-03-23,6280,6290,6150,6190,87665,75388.0,12178935.0
2017-03-24,6280,6320,6190,6260,49845,76240.0,12178935.0
2017-03-27,6270,6270,6020,6050,97665,73683.0,12178935.0
2017-03-28,6060,6230,5950,6200,109833,75509.0,12178935.0
2017-03-29,6280,6400,6150,6180,188877,75266.0,12178935.0
2017-03-30,6160,6270,6100,6260,112027,89201.0,14249335.0
2017-03-31,6270,6540,6190,6310,291363,89913.0,14249335.0
2017-04-03,6390,6420,6330,6340,91502,90341.0,14249335.0
2017-04-04,6340,6340,6200,6200,87232,88346.0,14249335.0
2017-04-05,6160,6430,6160,6380,129351,90911.0,14249335.0
2017-04-06,6420,6530,6330,6420,126279,91481.0,14249335.0
2017-04-07,6400,6490,6330,6460,54774,92051.0,14249335.0
2017-04-10,6460,6540,6300,6390,83113,91053.0,14249335.0
2017-04-11,6390,6450,6300,6330,48086,90198.0,14249335.0
2017-04-12,6300,6370,6270,6320,30228,90056.0,14249335.0
2017-04-13,6320,6400,6220,6320,47539,90056.0,14249335.0
2017-04-14,6320,6400,6200,6230,66465,88773.0,14249335.0
2017-04-17,6650,6890,6410,6450,1059332,91908.0,14249335.0
2017-04-18,6620,6620,6390,6390,142875,91053.0,14249335.0
2017-04-19,6460,6460,6300,6320,90388,90056.0,14249335.0
2017-04-20,6300,6430,6300,6350,48113,90483.0,14249335.0
2017-04-21,6350,6440,6270,6280,66714,89486.0,14249335.0
2017-04-24,6390,6390,6180,6220,49991,88631.0,14249335.0
2017-04-25,6200,6370,6200,6310,36446,89913.0,14249335.0
2017-04-26,6290,6400,6260,6400,66169,91196.0,14249335.0
2017-04-27,6350,6390,6240,6270,63287,89343.0,14249335.0
2017-04-28,6270,6340,6160,6220,65459,88631.0,14249335.0
2017-05-02,6220,6290,6190,6250,62418,89058.0,14249335.0
2017-05-04,6290,6290,6180,6250,39749,89058.0,14249335.0
2017-05-08,6260,6350,6250,6340,39401,90341.0,14249335.0
2017-05-10,6390,6390,6270,6310,86515,89913.0,14249335.0
2017-05-11,6300,6430,6280,6380,56316,90911.0,14249335.0
2017-05-12,6380,6450,6320,6450,70990,91908.0,14249335.0
2017-05-15,6450,6450,6340,6350,90905,90483.0,14249335.0
2017-05-16,6340,6350,6260,6330,61691,90198.0,14249335.0
2017-05-17,6330,6330,6240,6280,34595,89486.0,14249335.0
2017-05-18,6270,6370,6210,6290,38159,89628.0,14249335.0
2017-05-19,6290,6390,6260,6370,37246,90768.0,14249335.0
2017-05-22,6370,6410,6340,6380,29376,90911.0,14249335.0
2017-05-23,6420,6470,6340,6440,62609,91766.0,14249335.0
2017-05-24,6440,6510,6400,6420,54059,91481.0,14249335.0
2017-05-25,6490,6500,6320,6350,54812,90483.0,14249335.0
2017-05-26,6320,6450,6320,6360,62734,90626.0,14249335.0
2017-05-29,6400,6410,6320,6350,37201,90483.0,14249335.0
2017-05-30,6310,6400,6290,6380,59395,90911.0,14249335.0
2017-05-31,6440,6440,6290,6350,67747,90483.0,14249335.0
2017-06-01,6320,6450,6310,6370,77088,90768.0,14249335.0
2017-06-02,6420,6470,6290,6460,88147,92051.0,14249335.0
2017-06-05,6460,6500,6390,6400,83568,91196.0,14249335.0
2017-06-07,6410,6450,6300,6370,34365,90768.0,14249335.0
2017-06-08,6370,6450,6260,6390,108552,91053.0,14249335.0
2017-06-09,6390,6400,6260,6310,123873,89913.0,14249335.0
2017-06-12,6280,6310,6240,6270,47809,89343.0,14249335.0
2017-06-13,6270,6330,6220,6270,39996,89343.0,14249335.0
2017-06-14,6270,6310,6250,6310,43594,89913.0,14249335.0
2017-06-15,6270,6340,6210,6250,64531,89058.0,14249335.0
2017-06-16,6250,6300,6210,6260,63351,89201.0,14249335.0
2017-06-19,6240,6270,6180,6210,66124,88488.0,14249335.0
2017-06-20,6210,6210,5950,5990,154561,85354.0,14249335.0
2017-06-21,5990,6020,5890,6000,64974,85496.0,14249335.0
2017-06-22,5950,6210,5950,6130,81184,87348.0,14249335.0
2017-06-23,6170,6180,6020,6070,22314,86493.0,14249335.0
2017-06-26,6110,6110,5980,6000,36217,85496.0,14249335.0
2017-06-27,6040,6200,5960,6200,72661,88346.0,14249335.0
2017-06-28,6180,6290,6140,6220,109050,88631.0,14249335.0
2017-06-29,6250,6250,6090,6180,25348,88061.0,14249335.0
2017-06-30,6180,6190,6070,6180,25052,88061.0,14249335.0
2017-07-03,6220,6230,6090,6170,36902,87918.0,14249335.0
2017-07-04,6190,6200,6040,6050,26469,86208.0,14249335.0
2017-07-05,6110,6140,5990,6060,52378,86351.0,14249335.0
2017-07-06,6110,6110,6000,6100,31627,86921.0,14249335.0
2017-07-07,6130,6130,5980,6020,28757,85781.0,14249335.0
2017-07-10,6020,6120,5910,6020,44630,85781.0,14249335.0
2017-07-11,5990,6200,5910,6010,131192,85639.0,14249335.0
2017-07-12,6000,6050,5960,6030,27340,85923.0,14249335.0
2017-07-13,6040,6040,5930,5930,44248,84499.0,14249335.0
2017-07-14,5930,5970,5650,5730,125825,81649.0,14249335.0
2017-07-17,5710,5770,5640,5680,38065,80936.0,14249335.0
2017-07-18,5720,5760,5630,5700,33672,81221.0,14249335.0
2017-07-19,5740,5810,5680,5770,19022,82219.0,14249335.0
2017-07-20,5840,5840,5750,5800,12059,82646.0,14249335.0
2017-07-21,5800,5800,5720,5750,28388,81934.0,14249335.0
2017-07-24,5810,5850,5700,5710,17517,81364.0,14249335.0
2017-07-25,5710,5740,5650,5700,30434,81221.0,14249335.0
2017-07-26,5750,5750,5630,5680,33317,80936.0,14249335.0
2017-07-27,5690,5690,5570,5610,59664,79939.0,14249335.0
2017-07-28,5580,5600,5500,5550,49741,79084.0,14249335.0
2017-07-31,5510,5550,5350,5450,47267,77659.0,14249335.0
2017-08-01,5360,5600,5360,5530,35425,78799.0,14249335.0
2017-08-02,5530,5620,5530,5590,24872,79654.0,14249335.0
2017-08-03,5620,5620,5480,5530,27605,78799.0,14249335.0
2017-08-04,5500,5550,5450,5500,15990,78371.0,14249335.0
2017-08-07,5550,5560,5460,5510,13403,78514.0,14249335.0
2017-08-08,5480,5560,5390,5440,22069,77516.0,14249335.0
2017-08-09,5400,5410,5250,5260,70519,74952.0,14249335.0
2017-08-10,5260,5300,5170,5280,32804,75236.0,14249335.0
2017-08-11,5280,5280,5030,5080,53967,72387.0,14249335.0
2017-08-14,5240,5240,5080,5130,19373,73099.0,14249335.0
2017-08-16,5120,5130,4995,5000,36838,71247.0,14249335.0
2017-08-17,5040,5080,4950,4975,15849,70890.0,14249335.0
2017-08-18,4925,5000,4910,5000,30707,71247.0,14249335.0
2017-08-21,5030,5130,5000,5060,18202,72102.0,14249335.0
2017-08-22,5160,5160,5020,5050,8432,71959.0,14249335.0
2017-08-23,5100,5100,4985,5010,15639,71389.0,14249335.0
2017-08-24,5010,5020,4935,5020,20224,71532.0,14249335.0
2017-08-25,5090,5090,5020,5060,12257,72102.0,14249335.0
2017-08-28,5010,5080,5010,5070,17933,72244.0,14249335.0
2017-08-29,5070,5070,5000,5040,17023,71817.0,14249335.0
2017-08-30,5040,5080,4975,5010,11393,71389.0,14249335.0
2017-08-31,5040,5040,4995,5000,13475,71247.0,14249335.0
2017-09-01,5000,5680,4990,5230,226684,74524.0,14249335.0
2017-09-04,5090,5270,5010,5120,47960,72957.0,14249335.0
2017-09-05,5150,5200,4990,5010,62476,71389.0,14249335.0
2017-09-06,5080,5080,4985,5040,64626,71817.0,14249335.0
2017-09-07,5040,5200,5040,5150,25631,73384.0,14249335.0
2017-09-08,5120,5540,5080,5110,159754,72814.0,14249335.0
2017-09-11,5110,5360,5110,5200,57394,74097.0,14249335.0
2017-09-12,5200,5650,5170,5420,373699,77231.0,14249335.0
2017-09-13,5530,5530,5350,5420,121989,77231.0,14249335.0
2017-09-14,5430,5560,5350,5470,77404,77944.0,14249335.0
2017-09-15,5520,7110,5500,6580,10607623,93761.0,14249335.0
2017-09-18,6990,7090,6580,6910,2455778,98463.0,14249335.0
2017-09-19,6810,7050,6670,7050,1142243,100458.0,14249335.0
2017-09-20,6940,7000,6610,6610,729015,94188.0,14249335.0
2017-09-21,6620,6740,6280,6440,600593,91766.0,14249335.0
2017-09-22,6360,6520,5920,6070,771838,86493.0,14249335.0
2017-09-25,6040,6070,5550,5610,1049823,79939.0,14249335.0
2017-09-26,5540,5870,5500,5500,629054,78371.0,14249335.0
2017-09-27,5550,5670,5420,5620,248767,80081.0,14249335.0
2017-09-28,5700,5790,5530,5550,195946,79084.0,14249335.0
2017-09-29,5550,5700,5520,5670,100225,80794.0,14249335.0
2017-10-10,5730,5740,5390,5420,211743,77231.0,14249335.0
2017-10-11,5490,5620,5440,5530,134258,78799.0,14249335.0
2017-10-12,5550,5620,5430,5480,152732,78086.0,14249335.0
2017-10-13,5480,5530,5130,5280,260807,75236.0,14249335.0
2017-10-16,5300,5340,5080,5140,116760,73242.0,14249335.0
2017-10-17,5150,5340,5100,5340,137956,76091.0,14249335.0
2017-10-18,5300,5310,5100,5140,140980,73242.0,14249335.0
2017-10-19,5150,5240,5080,5150,124775,73384.0,14249335.0
2017-10-20,5150,5230,5100,5160,60610,73527.0,14249335.0
2017-10-23,5180,5400,5180,5340,202844,76091.0,14249335.0
2017-10-24,5300,5670,5300,5450,509953,77659.0,14249335.0
2017-10-25,5450,5540,5350,5470,94616,77944.0,14249335.0
2017-10-26,5480,6020,5440,5610,1069741,79939.0,14249335.0
2017-10-27,5580,5630,5480,5540,157737,78941.0,14249335.0
2017-10-30,5590,5590,5350,5380,162148,76661.0,14249335.0
2017-10-31,5390,5600,5330,5440,116785,77516.0,14249335.0
2017-11-01,5490,5540,5420,5460,90777,77801.0,14249335.0
2017-11-02,5470,5760,5470,5600,419393,79796.0,14249335.0
2017-11-03,5620,5640,5530,5620,98017,80081.0,14249335.0
2017-11-06,5690,5690,5510,5600,105893,79796.0,14249335.0
2017-11-07,5600,5620,5480,5480,99982,78086.0,14249335.0
2017-11-08,5480,5600,5420,5600,308597,79796.0,14249335.0
2017-11-09,5940,6070,5600,5700,930482,81221.0,14249335.0
2017-11-10,5690,5780,5620,5690,223367,81079.0,14249335.0
2017-11-13,5690,5800,5660,5730,189079,81649.0,14249335.0
2017-11-14,5680,5820,5610,5780,280516,82361.0,14249335.0
2017-11-15,5760,5790,5270,5580,383666,79511.0,14249335.0
2017-11-16,5550,5790,5460,5640,307205,80366.0,14249335.0
2017-11-17,5650,5740,5590,5650,186127,80509.0,14249335.0
2017-11-20,5740,6310,5650,6130,1369609,87348.0,14249335.0
2017-11-21,6190,6280,5910,6280,599414,89486.0,14249335.0
2017-11-22,6380,6720,6300,6370,1420201,90768.0,14249335.0
2017-11-23,6360,6540,6160,6210,417133,88488.0,14249335.0
2017-11-24,6200,6500,6130,6270,265197,89343.0,14249335.0
2017-11-27,6330,6430,6080,6150,298230,87633.0,14249335.0
2017-11-28,6160,6210,5970,5990,177738,85354.0,14249335.0
2017-11-29,6000,6040,5890,5910,111713,84214.0,14249335.0
2017-11-30,5910,6030,5820,5820,137890,82931.0,14249335.0
2017-12-01,5850,5900,5760,5850,99468,83359.0,14249335.0
2017-12-04,5840,5840,5630,5700,216384,81221.0,14249335.0
2017-12-05,5700,5860,5690,5780,110974,82361.0,14249335.0
2017-12-06,5780,6050,5740,5790,204698,82504.0,14249335.0
2017-12-07,5850,5850,5530,5670,200580,80794.0,14249335.0
2017-12-08,5670,5860,5590,5590,148569,79654.0,14249335.0
2017-12-11,5600,5710,5550,5620,68078,80081.0,14249335.0
2017-12-12,5630,5810,5570,5650,82881,80509.0,14249335.0
2017-12-13,5710,6190,5670,6000,560657,85496.0,14249335.0
2017-12-14,6060,6480,6040,6270,647503,89343.0,14249335.0
2017-12-15,6300,6300,6020,6160,165693,87776.0,14249335.0
2017-12-18,6160,6170,5910,5910,188027,84214.0,14249335.0
2017-12-19,5920,6060,5810,5990,261441,85354.0,14249335.0
2017-12-20,5990,6340,5970,6270,330933,89343.0,14249335.0
2017-12-21,6210,6390,5990,6010,237352,85639.0,14249335.0
2017-12-22,6020,6270,5960,6250,123205,89058.0,14249335.0
2017-12-26,6350,6350,5990,6020,153986,85781.0,14249335.0
2017-12-27,6020,6100,5960,6010,110871,85639.0,14249335.0
2017-12-28,6070,6120,5990,6050,72430,86208.0,14249335.0
2018-01-02,6150,6750,6150,6750,1008283,96183.0,14249335.0
2018-01-03,6810,6980,6670,6950,539088,99033.0,14249335.0
2018-01-04,6950,7020,6740,7020,375137,100030.0,14249335.0
2018-01-05,7020,7700,6900,7650,680789,109007.0,14249335.0
2018-01-08,7650,7900,7500,7670,441167,109292.0,14249335.0
2018-01-09,7750,7780,7370,7410,273580,105588.0,14249335.0
2018-01-10,7360,7920,7320,7770,646313,110717.0,14249335.0
2018-01-11,7770,7810,7420,7600,337170,108295.0,14249335.0
2018-01-12,7550,7640,6970,7150,592402,101883.0,14249335.0
2018-01-15,7250,7280,7020,7070,183466,100743.0,14249335.0
2018-01-16,7000,7270,7000,7250,157242,103308.0,14249335.0
2018-01-17,7250,7280,7080,7180,139112,102310.0,14249335.0
2018-01-18,7370,7370,7110,7160,113795,102025.0,14249335.0
2018-01-19,7100,7250,7090,7110,120776,101313.0,14249335.0
2018-01-22,7110,7360,7090,7180,156748,102310.0,14249335.0
