하나마이크론(067310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-06-20,5929,6006,5667,5669,134336,78605.0,10680000.0
2007-06-21,5698,6461,5667,6216,296964,86188.0,10680000.0
2007-06-22,6516,6531,6123,6354,260904,88110.0,10680000.0
2007-06-25,6238,6315,5792,5946,160368,82450.0,10680000.0
2007-06-26,5945,6052,5675,5831,92972,80848.0,10680000.0
2007-06-27,5853,5853,5576,5630,61496,78071.0,10680000.0
2007-06-28,5675,5791,5675,5769,65529,79993.0,10680000.0
2007-06-29,5815,5922,5730,5730,42744,79459.0,10680000.0
2007-07-02,5721,5821,5660,5700,26611,79032.0,10680000.0
2007-07-03,5807,6161,5691,5884,157406,81595.0,10680000.0
2007-07-04,5929,6191,5852,6085,125273,84372.0,10680000.0
2007-07-05,6206,6553,6160,6470,945820,89712.0,10680000.0
2007-07-06,6462,6747,6315,6716,229978,93130.0,10680000.0
2007-07-09,6769,6769,6538,6547,142902,90780.0,10680000.0
2007-07-10,6454,6739,6408,6739,150679,93450.0,10680000.0
2007-07-11,6722,6923,6530,6886,123857,95479.0,10680000.0
2007-07-12,6924,7270,6862,7124,238814,98790.0,10680000.0
2007-07-13,7123,7316,7046,7225,250827,100178.0,10680000.0
2007-07-16,7223,7223,6861,7009,92386,97188.0,10680000.0
2007-07-18,7015,7084,6830,7009,77751,97188.0,10680000.0
2007-07-19,6854,7008,6723,6824,119533,94625.0,10680000.0
2007-07-20,6853,7161,6738,7163,124104,99324.0,10680000.0
2007-07-23,7046,7123,6853,6855,76711,95052.0,10680000.0
2007-07-24,6854,7008,6670,6924,92243,96013.0,10680000.0
2007-07-25,6700,7032,6700,6870,122584,95266.0,10680000.0
2007-07-26,6869,7007,6237,6701,169093,92916.0,10680000.0
2007-07-27,6461,6815,6430,6701,116826,92916.0,10680000.0
2007-07-30,6476,6776,6468,6778,90840,93984.0,10680000.0
2007-07-31,6738,7069,6707,7071,84468,98042.0,10680000.0
2007-08-01,7054,7054,6776,6932,40678,96120.0,10680000.0
2007-08-02,7007,7007,6738,6863,48887,95159.0,10680000.0
2007-08-03,6861,7046,6853,6932,28748,96120.0,10680000.0
2007-08-06,6776,6984,6769,6778,66580,93984.0,10680000.0
2007-08-07,6776,6892,6576,6624,91509,91848.0,10680000.0
2007-08-08,6669,7015,6669,6732,144082,93343.0,10680000.0
2007-08-09,6854,6916,6700,6870,56371,95266.0,10680000.0
2007-08-10,6700,6847,6593,6685,67551,92702.0,10680000.0
2007-08-13,6670,6839,6508,6562,46239,90994.0,10680000.0
2007-08-14,6622,6761,6230,6547,54360,90780.0,10680000.0
2007-08-16,6237,6461,5698,5700,109095,79032.0,10680000.0
2007-08-17,5730,5853,5507,5684,109193,78818.0,10680000.0
2007-08-20,5929,6083,5829,5846,108014,81061.0,10680000.0
2007-08-21,5975,6037,5791,5954,58575,82556.0,10680000.0
2007-08-22,6045,6045,5852,6031,17160,83624.0,10680000.0
2007-08-23,6084,6238,6046,6154,36296,85333.0,10680000.0
2007-08-24,6238,6246,6015,6154,44616,85333.0,10680000.0
2007-08-27,6231,6231,5915,5992,50266,83090.0,10680000.0
2007-08-28,5930,6046,5776,6046,114400,83838.0,10680000.0
2007-08-29,5946,5946,5776,5915,60739,82022.0,10680000.0
2007-08-30,6006,6137,5821,6077,45839,84265.0,10680000.0
2007-08-31,6161,6308,6038,6169,51241,85547.0,10680000.0
2007-09-03,6206,6260,6122,6162,15164,85440.0,10680000.0
2007-09-04,6230,6230,5875,6054,44560,83945.0,10680000.0
2007-09-05,6083,6153,5906,5985,48826,82984.0,10680000.0
2007-09-06,5991,6075,5852,6008,47396,83304.0,10680000.0
2007-09-07,5991,6114,5952,6085,23400,84372.0,10680000.0
2007-09-10,5698,5998,5698,6000,31022,83197.0,10680000.0
2007-09-11,5999,6046,5830,5969,11948,82770.0,10680000.0
2007-09-12,5891,6029,5644,5700,29790,79032.0,10680000.0
2007-09-13,5613,5767,5567,5700,27812,79032.0,10680000.0
2007-09-14,5607,5961,5607,5938,46844,82343.0,10680000.0
2007-09-17,5891,5991,5629,5638,63782,78178.0,10680000.0
2007-09-18,5552,5636,5359,5384,107933,74653.0,10680000.0
2007-09-19,5467,5660,5421,5623,63047,77964.0,10680000.0
2007-09-20,5552,5613,5482,5615,49258,77857.0,10680000.0
2007-09-21,5453,5568,5376,5530,53707,76682.0,10680000.0
2007-09-27,5530,5738,5522,5738,28088,79566.0,10680000.0
2007-09-28,5645,5730,5560,5684,10031,78818.0,10680000.0
2007-10-01,5684,5738,5545,5684,15876,78818.0,10680000.0
2007-10-02,5699,5799,5591,5676,51827,78712.0,10680000.0
2007-10-04,5675,5675,5475,5546,23086,76896.0,10680000.0
2007-10-05,5506,5536,5390,5492,81784,76148.0,10680000.0
2007-10-08,5598,5775,5552,5646,77443,78284.0,10680000.0
2007-10-09,5683,5698,5513,5515,25117,76469.0,10680000.0
2007-10-10,5553,5653,5545,5607,28880,77750.0,10680000.0
2007-10-11,5522,5637,5507,5584,30412,77430.0,10680000.0
2007-10-12,5613,5613,5490,5561,108045,77110.0,10680000.0
2007-10-15,5568,5584,5275,5376,52803,74546.0,10680000.0
2007-10-16,5251,5367,5005,5076,58562,70381.0,10680000.0
2007-10-17,5014,5075,4521,4698,315032,65148.0,10680000.0
2007-10-18,4775,4967,4628,4675,147344,64828.0,10680000.0
2007-10-19,4666,4751,4550,4606,140447,63866.0,10680000.0
2007-10-22,4436,4721,4397,4721,101065,65468.0,10680000.0
2007-10-23,4635,5105,4635,4868,69246,67498.0,10680000.0
2007-10-24,4835,5097,4835,5045,42238,69954.0,10680000.0
2007-10-25,4943,5167,4943,4968,42276,68886.0,10680000.0
2007-10-26,4890,5121,4890,5068,23166,70274.0,10680000.0
2007-10-29,5037,5352,5037,5160,68626,71556.0,10680000.0
2007-10-30,5159,5321,5159,5276,20347,73158.0,10680000.0
2007-10-31,5245,5352,5183,5291,28371,73372.0,10680000.0
2007-11-01,5298,5444,5228,5384,24127,74653.0,10680000.0
2007-11-02,5160,5368,5006,5222,68095,72410.0,10680000.0
2007-11-05,5236,5244,5090,5184,23268,71876.0,10680000.0
2007-11-06,5121,5237,5106,5191,28306,71983.0,10680000.0
2007-11-07,5191,5268,5060,5060,63733,70168.0,10680000.0
2007-11-08,5113,5113,4751,4976,54301,68993.0,10680000.0
2007-11-09,4883,5006,4744,4852,92437,67284.0,10680000.0
2007-11-12,4789,5043,4789,4968,60161,68886.0,10680000.0
2007-11-13,4929,5175,4890,5091,25140,70595.0,10680000.0
2007-11-14,5237,5352,5160,5237,31723,72624.0,10680000.0
2007-11-15,5305,5467,5182,5469,52270,75828.0,10680000.0
2007-11-16,5545,5545,5006,5222,78935,72410.0,10680000.0
2007-11-19,5305,5429,5197,5353,15579,74226.0,10680000.0
2007-11-20,5182,5305,5151,5153,16686,71449.0,10680000.0
2007-11-21,5151,5236,5013,5045,10518,69954.0,10680000.0
2007-11-22,5037,5075,4921,5037,41239,69847.0,10680000.0
2007-11-23,5006,5037,4852,4852,14333,67284.0,10680000.0
2007-11-26,4959,4989,4812,4991,57345,69206.0,10680000.0
2007-11-27,4989,5028,4735,4945,12544,68566.0,10680000.0
2007-11-28,4966,5067,4866,4868,4612,67498.0,10680000.0
2007-11-29,4966,5074,4882,5053,19414,70061.0,10680000.0
2007-11-30,5051,5290,5005,5276,36162,73158.0,10680000.0
2007-12-03,5168,5337,5091,5160,16740,71556.0,10680000.0
2007-12-04,5159,5344,5097,5261,52342,72944.0,10680000.0
2007-12-05,5259,5313,5128,5276,17480,73158.0,10680000.0
2007-12-06,5298,5359,5267,5361,66172,74333.0,10680000.0
2007-12-07,5360,5406,5160,5160,16810,71556.0,10680000.0
2007-12-10,5120,5267,5120,5199,16638,72090.0,10680000.0
2007-12-11,5314,5352,5121,5160,14224,71556.0,10680000.0
2007-12-12,5098,5237,5029,5160,11979,71556.0,10680000.0
2007-12-13,5051,5197,5043,5045,40912,69954.0,10680000.0
2007-12-14,5120,5120,4966,5045,29787,69954.0,10680000.0
2007-12-17,5120,5120,4812,4814,62567,66750.0,10680000.0
2007-12-18,4783,4913,4759,4798,10021,66536.0,10680000.0
2007-12-20,4797,4997,4789,4968,33661,68886.0,10680000.0
2007-12-21,5043,5059,4912,5022,29427,69634.0,10680000.0
2007-12-24,4960,5106,4913,4983,39773,69100.0,10680000.0
2007-12-26,5083,5083,4852,4852,29844,67284.0,10680000.0
2007-12-27,4829,5314,4767,5314,147752,73692.0,10680000.0
2007-12-28,5228,5467,5159,5469,99707,75828.0,10680000.0
2008-01-02,5468,5468,5283,5376,64810,74546.0,10680000.0
2008-01-03,5206,5414,5206,5376,33311,74546.0,10680000.0
2008-01-04,5351,5405,5159,5361,23969,74333.0,10680000.0
2008-01-07,5006,5314,5006,5291,17560,73372.0,10680000.0
2008-01-08,5291,5345,5106,5291,14119,73372.0,10680000.0
2008-01-09,5283,5368,5175,5368,29354,74440.0,10680000.0
2008-01-10,5283,5399,5237,5322,37576,73799.0,10680000.0
2008-01-11,5283,5352,5137,5291,14338,73372.0,10680000.0
2008-01-14,5237,5283,4967,5160,26015,71556.0,10680000.0
2008-01-15,5052,5237,4937,5006,20470,69420.0,10680000.0
2008-01-16,4966,5105,4812,4814,7141,66750.0,10680000.0
2008-01-17,4812,5082,4697,4760,23357,66002.0,10680000.0
2008-01-18,4782,4820,4728,4822,5047,66857.0,10680000.0
2008-01-21,4820,4959,4473,4475,36043,62051.0,10680000.0
2008-01-22,4435,4435,3988,4198,42225,58206.0,10680000.0
2008-01-23,4420,4420,3973,3990,51292,55322.0,10680000.0
2008-01-24,4081,4227,4004,4190,34617,58099.0,10680000.0
2008-01-25,4428,4428,4236,4344,12338,60235.0,10680000.0
2008-01-28,4389,4389,4258,4329,14225,60022.0,10680000.0
2008-01-29,4598,4598,4251,4367,27244,60556.0,10680000.0
2008-01-30,4336,4498,4197,4313,16282,59808.0,10680000.0
2008-01-31,4313,4544,4220,4290,21537,59488.0,10680000.0
2008-02-01,4236,4444,4097,4159,9861,57672.0,10680000.0
2008-02-04,4158,4466,4158,4352,7490,60342.0,10680000.0
2008-02-05,4320,4713,4320,4467,6082,61944.0,10680000.0
2008-02-11,4350,4466,4350,4383,4514,60769.0,10680000.0
2008-02-12,4327,4381,4250,4352,2247,60342.0,10680000.0
2008-02-13,4381,4420,4327,4375,9976,60662.0,10680000.0
2008-02-14,4443,4497,4312,4429,28862,61410.0,10680000.0
2008-02-15,4413,4421,4320,4390,4273,60876.0,10680000.0
2008-02-18,4350,4389,4258,4275,22099,59274.0,10680000.0
2008-02-19,4274,4351,4259,4313,46509,59808.0,10680000.0
2008-02-20,4343,4343,4196,4198,23580,58206.0,10680000.0
2008-02-21,4196,4304,4158,4175,23055,57886.0,10680000.0
2008-02-22,4174,4228,4066,4159,5091,57672.0,10680000.0
2008-02-25,4105,4159,4097,4159,11850,57672.0,10680000.0
2008-02-26,4158,4335,4019,4098,31931,56818.0,10680000.0
2008-02-27,4188,4188,4027,4067,32889,56390.0,10680000.0
2008-02-28,4065,4165,4050,4067,13689,56390.0,10680000.0
2008-02-29,4189,4189,4035,4051,10937,56177.0,10680000.0
2008-03-03,4120,4120,3989,4082,111868,56604.0,10680000.0
2008-03-04,4089,4159,4043,4082,7565,56604.0,10680000.0
2008-03-05,4120,4128,4043,4082,12373,56604.0,10680000.0
2008-03-06,4104,4450,4042,4452,40080,61730.0,10680000.0
2008-03-07,4236,4344,4159,4228,11927,58633.0,10680000.0
2008-03-10,4213,4213,4028,4159,16085,57672.0,10680000.0
2008-03-11,4058,4150,4034,4098,15468,56818.0,10680000.0
2008-03-12,4159,4266,4082,4105,19704,56924.0,10680000.0
2008-03-13,4105,4120,4051,4082,4516,56604.0,10680000.0
2008-03-14,4082,4120,3997,4005,121236,55536.0,10680000.0
2008-03-17,4005,4051,3720,4005,15255,55536.0,10680000.0
2008-03-18,4004,4073,3796,3905,10446,54148.0,10680000.0
2008-03-19,3943,4059,3920,3928,26861,54468.0,10680000.0
2008-03-20,3851,3928,3843,3920,12299,54361.0,10680000.0
2008-03-21,3927,4050,3919,3967,32751,55002.0,10680000.0
2008-03-24,4005,4059,3897,3982,24194,55216.0,10680000.0
2008-03-25,3935,4151,3935,4136,34210,57352.0,10680000.0
2008-03-26,4135,4165,4011,4121,11347,57138.0,10680000.0
2008-03-27,4065,4119,3965,4121,13962,57138.0,10680000.0
2008-03-28,4027,4150,4019,4113,5295,57031.0,10680000.0
2008-03-31,4043,4182,4012,4105,10726,56924.0,10680000.0
2008-04-01,4205,4205,4043,4151,6842,57565.0,10680000.0
2008-04-02,4197,4313,4089,4159,39861,57672.0,10680000.0
2008-04-03,4165,4196,4104,4190,28819,58099.0,10680000.0
2008-04-04,4212,4235,4165,4167,12005,57779.0,10680000.0
2008-04-07,4236,4251,4143,4205,18357,58313.0,10680000.0
2008-04-08,4150,4235,4081,4121,21479,57138.0,10680000.0
2008-04-10,4119,4158,4081,4121,14388,57138.0,10680000.0
2008-04-11,4158,4158,4004,4121,22284,57138.0,10680000.0
2008-04-14,4097,4097,3958,4028,452397,55856.0,10680000.0
2008-04-15,4081,4096,3942,3990,22603,55322.0,10680000.0
2008-04-16,3996,4081,3815,4044,94014,56070.0,10680000.0
2008-04-17,4082,4082,3974,3974,17645,55109.0,10680000.0
2008-04-18,3958,4082,3897,4082,55871,56604.0,10680000.0
2008-04-21,4127,4158,4011,4013,71444,55643.0,10680000.0
2008-04-22,4073,4073,3927,3936,27386,54575.0,10680000.0
2008-04-23,3920,4051,3866,3920,41154,54361.0,10680000.0
2008-04-24,3920,3920,3750,3851,82377,53400.0,10680000.0
2008-04-25,3851,3851,3785,3851,42195,53400.0,10680000.0
2008-04-28,3897,3897,3816,3843,30051,53293.0,10680000.0
2008-04-29,3874,3874,3812,3847,13702,53347.0,10680000.0
2008-04-30,3842,3850,3811,3832,17557,53133.0,10680000.0
2008-05-02,3831,3858,3820,3851,47594,53400.0,10680000.0
2008-05-06,3851,3858,3812,3843,44044,53293.0,10680000.0
2008-05-07,3804,3874,3804,3843,79873,53293.0,10680000.0
2008-05-08,3851,4035,3820,3851,73173,53400.0,10680000.0
2008-05-09,3874,3989,3851,3982,42859,55216.0,10680000.0
2008-05-13,4005,4028,3935,3997,75673,55429.0,10680000.0
2008-05-14,3997,4035,3958,3982,59708,55216.0,10680000.0
2008-05-15,3981,4081,3965,3990,109618,55322.0,10680000.0
2008-05-16,4012,4028,3812,3866,57972,53614.0,10680000.0
2008-05-19,3865,3927,3842,3859,21544,53507.0,10680000.0
2008-05-20,3834,3880,3757,3813,29623,52866.0,10680000.0
2008-05-21,3811,3811,3734,3736,37581,51798.0,10680000.0
2008-05-22,3627,3712,3623,3662,39853,50783.0,10680000.0
2008-05-23,3672,3769,3665,3759,26806,52118.0,10680000.0
2008-05-26,3758,3758,3646,3697,13966,51264.0,10680000.0
2008-05-27,3784,3784,3657,3705,29120,51371.0,10680000.0
2008-05-28,3726,4111,3680,4113,190263,57031.0,10680000.0
2008-05-29,4236,4459,4174,4305,406022,59701.0,10680000.0
2008-05-30,4296,4835,4250,4737,591849,65682.0,10680000.0
2008-06-02,4644,4713,4374,4575,187441,63439.0,10680000.0
2008-06-03,4575,4590,4390,4390,70889,60876.0,10680000.0
2008-06-04,4350,4558,4196,4275,196643,59274.0,10680000.0
2008-06-05,4336,4636,4120,4159,550772,57672.0,10680000.0
2008-06-09,4043,4120,3966,4005,141685,55536.0,10680000.0
2008-06-10,4042,4081,3811,3813,125766,52866.0,10680000.0
2008-06-11,3851,3874,3689,3843,112471,53293.0,10680000.0
2008-06-12,3773,3850,3722,3805,46597,52759.0,10680000.0
2008-06-13,3765,3842,3715,3728,41786,51691.0,10680000.0
2008-06-16,3850,3950,3784,3882,87156,53827.0,10680000.0
2008-06-17,3988,4065,3880,3913,88428,54254.0,10680000.0
2008-06-18,3996,4027,3842,3905,76098,54148.0,10680000.0
2008-06-19,3904,3951,3816,3851,48719,53400.0,10680000.0
2008-06-20,3865,3880,3742,3828,32935,53080.0,10680000.0
2008-06-23,3826,3934,3773,3882,81335,53827.0,10680000.0
2008-06-24,3919,4181,3826,4013,212394,55643.0,10680000.0
2008-06-25,4012,4043,3912,4005,59707,55536.0,10680000.0
2008-06-26,4019,4042,3888,3905,76168,54148.0,10680000.0
2008-06-27,3758,3766,3319,3762,72491,52172.0,10680000.0
2008-06-30,3697,3758,3646,3697,39879,51264.0,10680000.0
2008-07-01,3658,3697,3577,3620,52311,50196.0,10680000.0
2008-07-02,3558,3650,3404,3412,33344,47312.0,10680000.0
2008-07-03,3310,3403,3126,3297,143307,45710.0,10680000.0
2008-07-04,3295,3310,3195,3235,47350,44856.0,10680000.0
2008-07-07,3160,3310,3160,3235,28082,44856.0,10680000.0
2008-07-08,3211,3311,3042,3050,52701,42293.0,10680000.0
2008-07-09,3088,3219,3003,3019,94348,41866.0,10680000.0
2008-07-10,3003,3092,2957,3019,86825,41866.0,10680000.0
2008-07-11,3042,3053,2965,3019,104654,41866.0,10680000.0
2008-07-14,3033,3156,3010,3135,131963,43468.0,10680000.0
2008-07-15,3100,3115,3015,3015,97973,41812.0,10680000.0
2008-07-16,3018,3033,2945,3004,67948,41652.0,10680000.0
2008-07-17,3049,3149,3022,3089,68946,42827.0,10680000.0
2008-07-18,3088,3196,3065,3127,58950,43361.0,10680000.0
2008-07-21,3179,3287,3141,3235,67260,44856.0,10680000.0
2008-07-22,3188,3388,3188,3377,58886,46832.0,10680000.0
2008-07-23,3372,3464,3264,3362,78835,46618.0,10680000.0
2008-07-24,3372,3453,3360,3451,43260,47846.0,10680000.0
2008-07-25,3341,3534,3314,3420,48981,47419.0,10680000.0
2008-07-28,3464,3488,3430,3451,23688,47846.0,10680000.0
2008-07-29,3323,3396,3250,3273,52671,45390.0,10680000.0
2008-07-30,3388,3404,3273,3350,20219,46458.0,10680000.0
2008-07-31,3311,3361,3311,3354,27301,46511.0,10680000.0
2008-08-01,3349,3353,3272,3339,15093,46298.0,10680000.0
2008-08-04,3273,3342,3161,3246,21773,45016.0,10680000.0
2008-08-05,3237,3310,2945,3081,39253,42720.0,10680000.0
2008-08-06,3110,3149,3025,3081,40804,42720.0,10680000.0
2008-08-07,3142,3142,3003,3073,46193,42613.0,10680000.0
2008-08-08,3018,3091,3018,3081,19011,42720.0,10680000.0
2008-08-11,3087,3141,3033,3062,33164,42453.0,10680000.0
2008-08-12,3096,3127,3023,3073,43750,42613.0,10680000.0
2008-08-13,3079,3079,2968,3031,29844,42026.0,10680000.0
2008-08-14,3002,3064,3002,3062,16141,42453.0,10680000.0
2008-08-18,3025,3079,3018,3062,21867,42453.0,10680000.0
2008-08-19,3011,3046,2903,2961,48824,41065.0,10680000.0
2008-08-20,2787,2948,2787,2927,51557,40584.0,10680000.0
2008-08-21,2857,2926,2553,2553,161700,35404.0,10680000.0
2008-08-22,2552,2602,2309,2442,125252,33856.0,10680000.0
2008-08-25,2459,2482,2325,2334,146190,32360.0,10680000.0
2008-08-26,2240,2325,2201,2203,124839,30545.0,10680000.0
2008-08-27,2179,2179,1964,2068,210657,28676.0,10680000.0
2008-08-28,2098,2179,2079,2133,86756,29584.0,10680000.0
2008-08-29,2133,2179,2048,2064,54738,28622.0,10680000.0
2008-09-01,2040,2040,1755,1849,227935,25632.0,10680000.0
2008-09-02,1802,1925,1663,1698,108240,23549.0,10680000.0
2008-09-03,1755,1862,1693,1864,71844,25846.0,10680000.0
2008-09-04,1852,2041,1852,2006,52102,27821.0,10680000.0
2008-09-05,1947,2128,1889,2026,35748,28088.0,10680000.0
2008-09-08,2024,2228,2024,2157,58842,29904.0,10680000.0
2008-09-09,2155,2213,2043,2126,49977,29477.0,10680000.0
2008-09-10,2151,2174,2078,2149,19990,29797.0,10680000.0
2008-09-11,2160,2222,2145,2187,31630,30331.0,10680000.0
2008-09-12,2229,2295,2218,2268,41412,31453.0,10680000.0
2008-09-16,2071,2083,1991,2064,57670,28622.0,10680000.0
2008-09-17,2117,2178,1959,2003,142194,27768.0,10680000.0
2008-09-18,1901,2032,1889,2026,58367,28088.0,10680000.0
2008-09-19,2106,2133,2048,2083,45191,28889.0,10680000.0
2008-09-22,2156,2256,2118,2168,78196,30064.0,10680000.0
2008-09-23,2156,2206,2141,2195,32297,30438.0,10680000.0
2008-09-24,2233,2233,2133,2191,70587,30385.0,10680000.0
2008-09-25,2191,2256,2125,2195,20447,30438.0,10680000.0
2008-09-26,2229,2229,2060,2172,102614,30118.0,10680000.0
2008-09-29,2171,2171,2070,2149,39172,29797.0,10680000.0
2008-09-30,1871,2075,1860,2056,39167,28516.0,10680000.0
2008-10-01,2055,2124,1986,2080,32835,28836.0,10680000.0
2008-10-02,2117,2117,2016,2045,11243,28355.0,10680000.0
2008-10-06,2037,2037,1852,1887,42997,26166.0,10680000.0
2008-10-07,1916,1916,1762,1918,29860,26593.0,10680000.0
2008-10-08,1821,1910,1756,1756,18326,24350.0,10680000.0
2008-10-09,1693,1816,1670,1795,30330,24884.0,10680000.0
2008-10-10,1686,1767,1528,1602,146599,22214.0,10680000.0
2008-10-13,1551,1752,1551,1729,75116,23977.0,10680000.0
2008-10-14,1735,1874,1735,1787,76100,24778.0,10680000.0
2008-10-15,1713,1810,1694,1783,30165,24724.0,10680000.0
2008-10-16,1693,1766,1558,1668,49626,23122.0,10680000.0
2008-10-17,1663,1763,1540,1571,31852,21787.0,10680000.0
2008-10-20,1566,1681,1516,1610,20820,22321.0,10680000.0
2008-10-21,1608,1654,1547,1641,29266,22748.0,10680000.0
2008-10-22,1602,1644,1424,1540,109449,21360.0,10680000.0
2008-10-23,1390,1532,1370,1498,75281,20773.0,10680000.0
2008-10-24,1393,1500,1273,1275,85743,17675.0,10680000.0
2008-10-27,1124,1278,1086,1086,102992,15059.0,10680000.0
2008-10-28,950,1223,923,1202,141144,16661.0,10680000.0
2008-10-29,1212,1331,1085,1271,89484,17622.0,10680000.0
2008-10-30,1269,1458,1269,1460,65938,20239.0,10680000.0
2008-10-31,1513,1652,1424,1602,46465,22214.0,10680000.0
2008-11-03,1563,1625,1467,1567,32276,21734.0,10680000.0
2008-11-04,1567,1632,1563,1602,39539,22214.0,10680000.0
2008-11-05,1601,1839,1601,1733,110531,24030.0,10680000.0
2008-11-06,1616,1693,1539,1641,43859,22748.0,10680000.0
2008-11-07,1539,1693,1539,1687,71756,23389.0,10680000.0
2008-11-10,1690,1767,1617,1671,20758,23176.0,10680000.0
2008-11-11,1625,1663,1540,1617,48136,22428.0,10680000.0
2008-11-12,1616,1616,1520,1606,66168,22268.0,10680000.0
2008-11-13,1539,1577,1489,1564,23091,21680.0,10680000.0
2008-11-14,1578,1582,1478,1540,39572,21360.0,10680000.0
2008-11-17,1432,1540,1432,1525,43945,21146.0,10680000.0
2008-11-18,1459,1548,1413,1525,75988,21146.0,10680000.0
2008-11-19,1535,1539,1400,1433,36168,19865.0,10680000.0
2008-11-20,1386,1417,1224,1340,72460,18583.0,10680000.0
2008-11-21,1258,1416,1258,1402,20746,19438.0,10680000.0
2008-11-24,1369,1431,1354,1356,15324,18797.0,10680000.0
2008-11-25,1354,1431,1331,1375,20431,19064.0,10680000.0
2008-11-26,1424,1424,1347,1417,21917,19651.0,10680000.0
2008-11-27,1416,1447,1369,1375,33615,19064.0,10680000.0
2008-11-28,1436,1436,1374,1386,11994,19224.0,10680000.0
2008-12-01,1394,1428,1351,1363,20300,18904.0,10680000.0
2008-12-02,1401,1409,1351,1386,17532,19224.0,10680000.0
2008-12-03,1386,1594,1378,1594,92892,22108.0,10680000.0
2008-12-04,1832,1832,1458,1460,557430,20239.0,10680000.0
2008-12-05,1409,1474,1394,1413,51968,19598.0,10680000.0
2008-12-08,1423,1489,1412,1475,75162,20452.0,10680000.0
2008-12-09,1493,1493,1423,1429,18485,19811.0,10680000.0
2008-12-10,1394,1513,1394,1463,17865,20292.0,10680000.0
2008-12-11,1478,1478,1424,1463,29759,20292.0,10680000.0
2008-12-12,1439,1493,1400,1402,19528,19438.0,10680000.0
2008-12-15,1444,1455,1401,1436,29978,19918.0,10680000.0
2008-12-16,1404,1489,1404,1479,16975,20506.0,10680000.0
2008-12-17,1501,1540,1451,1490,32886,20666.0,10680000.0
2008-12-18,1500,1508,1462,1483,38587,20559.0,10680000.0
2008-12-19,1455,1571,1455,1525,80580,21146.0,10680000.0
2008-12-22,1562,1751,1524,1660,185144,23015.0,10680000.0
2008-12-23,1658,1901,1581,1668,198593,23122.0,10680000.0
2008-12-24,1666,1705,1585,1668,88711,23122.0,10680000.0
2008-12-26,1620,1689,1577,1579,61878,21894.0,10680000.0
2008-12-29,1578,1617,1528,1575,16998,21841.0,10680000.0
