메디톡스(086900),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-02-13,165474,166155,160902,162264,77168,943510.0,5656535.0
2014-02-14,163334,163334,158178,159248,68633,925975.0,5656535.0
2014-02-17,158470,160902,157108,157400,54458,915227.0,5656535.0
2014-02-18,157400,158956,154968,156330,78514,909005.0,5656535.0
2014-02-19,157594,163334,156719,161972,87018,941813.0,5656535.0
2014-02-20,162458,163723,158761,159151,48164,925409.0,5656535.0
2014-02-21,160999,162945,159151,161972,27755,941813.0,5656535.0
2014-02-24,163431,163431,159540,159637,20160,928237.0,5656535.0
2014-02-25,159053,161096,157594,158178,30661,919753.0,5656535.0
2014-02-26,158275,159442,156524,156622,41780,910702.0,5656535.0
2014-02-27,156621,157594,150395,150785,87094,876763.0,5656535.0
2014-02-28,150784,155162,150687,154093,52162,895995.0,5656535.0
2014-03-03,152730,154092,150298,150396,42611,874500.0,5656535.0
2014-03-04,148158,161972,148158,158081,131058,919187.0,5656535.0
2014-03-05,158956,161972,157886,161875,57015,941247.0,5656535.0
2014-03-06,162069,162847,158664,159346,38698,926540.0,5656535.0
2014-03-07,158470,166252,158081,165863,70040,964439.0,5656535.0
2014-03-10,167517,167614,162069,162848,50569,946904.0,5656535.0
2014-03-11,162945,163820,161485,161680,24651,940116.0,5656535.0
2014-03-12,164209,165960,160513,161778,40489,940682.0,5656535.0
2014-03-13,163236,165279,161193,163431,29734,950298.0,5656535.0
2014-03-14,161972,163334,158859,159346,41769,926540.0,5656535.0
2014-03-17,158664,160513,152827,153217,61879,890904.0,5656535.0
2014-03-18,154384,156524,154189,155065,33473,901652.0,5656535.0
2014-03-19,155940,158470,154287,154384,27960,897692.0,5656535.0
2014-03-20,154092,155357,150687,152731,44091,888076.0,5656535.0
2014-03-21,151855,153897,149909,150104,52320,872803.0,5656535.0
2014-03-24,150687,152146,148547,148548,46029,863753.0,5656535.0
2014-03-25,147769,148255,141056,144073,96500,837733.0,5656535.0
2014-03-26,145142,150395,144267,149715,75300,870541.0,5656535.0
2014-03-27,147380,150784,146601,148839,38590,865450.0,5656535.0
2014-03-28,147380,149812,147380,148839,22397,865450.0,5656535.0
2014-03-31,147866,147866,135122,140570,169396,817369.0,5656535.0
2014-04-01,142029,144753,140278,140570,90116,817369.0,5656535.0
2014-04-02,148742,152244,146504,148839,131283,865450.0,5656535.0
2014-04-03,150882,154189,148061,148061,61460,860925.0,5656535.0
2014-04-04,148061,151660,147380,149812,33329,871106.0,5656535.0
2014-04-07,148450,148450,143586,143975,57270,837167.0,5656535.0
2014-04-08,143780,143780,138235,140570,72796,817369.0,5656535.0
2014-04-09,141056,141543,138333,140084,37802,814541.0,5656535.0
2014-04-10,140375,141737,139305,140084,57680,814541.0,5656535.0
2014-04-11,136387,142029,136290,141154,41073,820763.0,5656535.0
2014-04-14,143099,152730,142613,150201,127492,873369.0,5656535.0
2014-04-15,149325,149714,146601,146602,61768,852440.0,5656535.0
2014-04-16,147088,149033,146601,147088,28252,855268.0,5656535.0
2014-04-17,149325,149520,143975,143975,43622,837167.0,5656535.0
2014-04-18,144948,146601,143780,145337,27085,845086.0,5656535.0
2014-04-21,143002,145726,143002,143392,21862,833773.0,5656535.0
2014-04-22,146601,154578,146601,153995,158534,895429.0,5656535.0
2014-04-23,157108,163917,156232,162070,161502,942379.0,5656535.0
2014-04-24,159540,160513,153606,156330,99530,909005.0,5656535.0
2014-04-25,156524,158275,151855,152536,45761,886945.0,5656535.0
2014-04-28,149228,151368,147185,149715,51862,870541.0,5656535.0
2014-04-29,150979,152438,147380,148353,41524,862622.0,5656535.0
2014-04-30,151465,154092,148255,148450,69935,863187.0,5656535.0
2014-05-02,149033,150201,145142,146115,51627,849612.0,5656535.0
2014-05-07,146115,147769,145142,146213,39055,850177.0,5656535.0
2014-05-08,145920,147088,141932,142030,57811,825854.0,5656535.0
2014-05-09,142029,143197,141154,141932,35154,825288.0,5656535.0
2014-05-12,140084,142126,138722,139111,47651,808885.0,5656535.0
2014-05-13,140375,144948,139986,141057,54716,820198.0,5656535.0
2014-05-14,142807,144461,141543,142613,40912,829248.0,5656535.0
2014-05-15,143099,145239,141543,143586,34973,834905.0,5656535.0
2014-05-16,143488,143586,140084,141057,61652,820198.0,5656535.0
2014-05-19,141154,142321,136387,138138,73719,803228.0,5656535.0
2014-05-20,135414,137652,129869,133761,144783,777774.0,5656535.0
2014-05-21,133177,135998,132301,134053,57475,779471.0,5656535.0
2014-05-22,134344,136776,133955,134345,43665,781167.0,5656535.0
2014-05-23,134830,135901,130939,130940,64865,761370.0,5656535.0
2014-05-26,132204,133760,131231,132496,40030,770420.0,5656535.0
2014-05-27,133274,135706,132398,135609,38159,788521.0,5656535.0
2014-05-28,135609,137652,132788,133274,58041,774945.0,5656535.0
2014-05-29,133760,134052,127145,127340,101053,740440.0,5656535.0
2014-05-30,128313,129869,127534,128410,56032,746663.0,5656535.0
2014-06-02,127437,128896,123546,127146,57335,739309.0,5656535.0
2014-06-03,126659,129869,126172,129870,72180,755147.0,5656535.0
2014-06-05,127534,128507,123740,124714,64334,725168.0,5656535.0
2014-06-09,122087,124130,109343,115667,245472,672562.0,5656535.0
2014-06-10,115569,126659,115374,124033,147205,721208.0,5656535.0
2014-06-11,126464,130161,124811,129481,61008,752885.0,5656535.0
2014-06-12,129480,131523,127632,131232,41285,763067.0,5656535.0
2014-06-13,131134,133760,128410,132983,56861,773248.0,5656535.0
2014-06-16,134539,134539,131328,132788,31182,772117.0,5656535.0
2014-06-17,132788,133760,129675,130356,39227,757976.0,5656535.0
2014-06-18,131912,132107,129772,129772,26025,754582.0,5656535.0
2014-06-19,129869,132107,127145,128994,35212,750057.0,5656535.0
2014-06-20,129772,130745,127437,128702,35901,748360.0,5656535.0
2014-06-23,128702,129675,126075,126270,33524,734218.0,5656535.0
2014-06-24,126270,132204,125978,131134,61729,762501.0,5656535.0
2014-06-25,130258,134441,129869,134150,46632,780036.0,5656535.0
2014-06-26,134149,135706,132788,134053,34615,779471.0,5656535.0
2014-06-27,134441,134928,133274,133955,24014,778905.0,5656535.0
2014-06-30,134344,135220,132982,133858,28046,778339.0,5656535.0
2014-07-01,133566,140570,133177,138236,74988,803794.0,5656535.0
2014-07-02,138722,141932,137457,141835,72116,824723.0,5656535.0
2014-07-03,141835,147185,141737,146407,84707,851309.0,5656535.0
2014-07-04,146893,149131,145045,147380,58619,856965.0,5656535.0
2014-07-07,147866,147963,144169,147283,34212,856399.0,5656535.0
2014-07-08,146310,146601,145045,145045,21135,843389.0,5656535.0
2014-07-09,145045,153216,143878,152536,54821,886945.0,5656535.0
2014-07-10,153216,155454,152633,153801,52583,894298.0,5656535.0
2014-07-11,154676,156621,153216,155649,49820,905046.0,5656535.0
2014-07-14,156135,157983,153800,156233,37145,908440.0,5656535.0
2014-07-15,157108,157108,153703,153703,42199,893733.0,5656535.0
2014-07-16,153703,154384,144850,148839,87805,865450.0,5656535.0
2014-07-17,149325,151855,146796,149131,24802,867147.0,5656535.0
2014-07-18,145337,152049,145337,149131,27690,867147.0,5656535.0
2014-07-21,150590,156621,150590,155454,56833,903914.0,5656535.0
2014-07-22,157302,157594,151271,151466,43647,880722.0,5656535.0
2014-07-23,152341,152730,148547,151563,39014,881288.0,5656535.0
2014-07-24,152536,156427,150784,155163,40006,902217.0,5656535.0
2014-07-25,155259,155648,151757,153509,33856,892601.0,5656535.0
2014-07-28,153508,154870,151952,154287,24523,897126.0,5656535.0
2014-07-29,152827,153995,148255,152341,50899,885813.0,5656535.0
2014-07-30,151757,153411,149520,150688,27222,876197.0,5656535.0
2014-07-31,150298,151465,143975,149618,42712,869975.0,5656535.0
2014-08-01,147866,151174,145920,147964,29896,860359.0,5656535.0
2014-08-04,148839,150590,147866,148839,22935,865450.0,5656535.0
2014-08-05,149423,155065,148936,152147,49101,884682.0,5656535.0
2014-08-06,151368,154870,150784,152536,28372,886945.0,5656535.0
2014-08-07,152925,153508,147671,147867,51275,859793.0,5656535.0
2014-08-08,148255,149033,143975,145337,45495,845086.0,5656535.0
2014-08-11,146115,147671,144948,145921,19614,848480.0,5656535.0
2014-08-12,148352,148352,144364,144364,17911,839430.0,5656535.0
2014-08-13,144753,152438,144753,151758,52965,882419.0,5656535.0
2014-08-14,153606,155746,151757,151855,52063,882985.0,5656535.0
2014-08-18,153703,157789,153703,157497,76179,915793.0,5656535.0
2014-08-19,164404,164404,160513,164404,73635,955954.0,5656535.0
2014-08-20,165377,168490,162945,167420,100106,973490.0,5656535.0
2014-08-21,172478,176953,169560,176078,145787,1023833.0,5656535.0
2014-08-22,178023,190572,177050,185320,181322,1077570.0,5656535.0
2014-08-25,185319,194366,181525,189308,103264,1100762.0,5656535.0
2014-08-26,190670,191156,184638,187460,79325,1090014.0,5656535.0
2014-08-27,189016,191448,184541,191448,79622,1113206.0,5656535.0
2014-08-28,189891,191156,185708,187752,55221,1091711.0,5656535.0
2014-08-29,185903,201662,185708,196507,95399,1142620.0,5656535.0
2014-09-01,197576,203997,195534,197480,76791,1148277.0,5656535.0
2014-09-02,197285,209056,194561,209056,93835,1215589.0,5656535.0
2014-09-03,210612,222188,209056,213531,116685,1241609.0,5656535.0
2014-09-04,210612,210904,197674,198452,137905,1153933.0,5656535.0
2014-09-05,198452,207499,198452,206819,83161,1202579.0,5656535.0
2014-09-11,207207,212849,201954,203803,68105,1185044.0,5656535.0
2014-09-12,205456,207694,196117,203900,70040,1185610.0,5656535.0
2014-09-15,205845,214017,199133,211099,67152,1227468.0,5656535.0
2014-09-16,211585,214017,208277,211002,56409,1226902.0,5656535.0
2014-09-17,212849,212849,203316,205262,65536,1193529.0,5656535.0
2014-09-18,204775,207013,198355,204289,68889,1187872.0,5656535.0
2014-09-19,205748,209445,205262,208472,45594,1212195.0,5656535.0
2014-09-22,209347,210904,204581,210710,24910,1225205.0,5656535.0
2014-09-23,210612,210904,207013,207402,26199,1205973.0,5656535.0
2014-09-24,207402,218784,206721,218687,73936,1271589.0,5656535.0
2014-09-25,218881,219854,209639,210126,67517,1221812.0,5656535.0
2014-09-26,209153,210515,204386,209445,43073,1217852.0,5656535.0
2014-09-29,211488,215476,205748,210126,57897,1221812.0,5656535.0
2014-09-30,214017,221897,212363,217909,114623,1267064.0,5656535.0
2014-10-01,220827,233084,216157,232695,112657,1353043.0,5656535.0
2014-10-02,232695,238823,226080,232695,89050,1353043.0,5656535.0
2014-10-06,233473,235905,229582,231625,57333,1346821.0,5656535.0
2014-10-07,231430,231527,221313,225886,48150,1313447.0,5656535.0
2014-10-08,224620,234251,223259,231431,46803,1345690.0,5656535.0
2014-10-10,229679,234251,229582,231917,34904,1348518.0,5656535.0
2014-10-13,229387,235419,221799,230361,41450,1339467.0,5656535.0
2014-10-14,228220,230360,222772,222773,54787,1295347.0,5656535.0
2014-10-15,225010,228414,223745,225399,41217,1310619.0,5656535.0
2014-10-16,225399,229193,220924,225594,27950,1311750.0,5656535.0
2014-10-17,228512,235613,227636,227831,47469,1324760.0,5656535.0
2014-10-20,230555,236489,228901,236392,42162,1374538.0,5656535.0
2014-10-21,239407,245925,237364,242812,62014,1411871.0,5656535.0
2014-10-22,243298,245147,239310,241937,43017,1406780.0,5656535.0
2014-10-23,241936,251178,240769,246023,52641,1430538.0,5656535.0
2014-10-24,248065,249038,238921,243007,38573,1413002.0,5656535.0
2014-10-27,245341,245925,238337,240770,34561,1399992.0,5656535.0
2014-10-28,241742,248065,240574,247093,35558,1436760.0,5656535.0
2014-10-29,247676,249427,244174,245634,30706,1428275.0,5656535.0
2014-10-30,245633,247871,239602,246315,25059,1432235.0,5656535.0
2014-10-31,246314,247773,241255,242812,22628,1411871.0,5656535.0
2014-11-03,241742,248065,241742,247871,26170,1441285.0,5656535.0
2014-11-04,252735,252735,246995,247093,34840,1436760.0,5656535.0
2014-11-05,249524,250497,244758,246120,30266,1431103.0,5656535.0
2014-11-06,246119,246119,237656,239797,43647,1394336.0,5656535.0
2014-11-07,244660,249038,241353,249038,32928,1448073.0,5656535.0
2014-11-10,249038,249330,243104,246606,33297,1433932.0,5656535.0
2014-11-11,244758,250983,244660,248066,20744,1442416.0,5656535.0
2014-11-12,249038,250205,246314,246606,23845,1433932.0,5656535.0
2014-11-13,246606,248357,230457,238240,61108,1385285.0,5656535.0
2014-11-14,239796,245439,227636,239310,42319,1391508.0,5656535.0
2014-11-17,239796,241158,220729,226177,74283,1315144.0,5656535.0
2014-11-18,223842,231041,220340,222383,60075,1293084.0,5656535.0
2014-11-19,223745,238337,222675,236684,73798,1376235.0,5656535.0
2014-11-20,238240,245438,236683,244855,39263,1423750.0,5656535.0
2014-11-21,246898,247773,240477,244174,22496,1419790.0,5656535.0
2014-11-24,244174,244466,236975,238338,31125,1385851.0,5656535.0
2014-11-25,241645,246606,238823,242715,33796,1411305.0,5656535.0
2014-11-26,240866,243201,233084,236878,42307,1377366.0,5656535.0
2014-11-27,235029,238629,231527,235614,22800,1370013.0,5656535.0
2014-11-28,236391,242326,233668,240089,20206,1396033.0,5656535.0
2014-12-01,241158,244952,237851,243202,23701,1414134.0,5656535.0
2014-12-02,245147,255361,240574,253805,60533,1475790.0,5656535.0
2014-12-03,254875,257307,252637,253319,27898,1472962.0,5656535.0
2014-12-04,253513,271121,253513,271121,88671,1576476.0,5656535.0
2014-12-05,271607,274039,267521,273164,50113,1588355.0,5656535.0
2014-12-08,273163,277736,268008,273164,40544,1588355.0,5656535.0
2014-12-09,273844,282113,272385,275110,37855,1599668.0,5656535.0
2014-12-10,281627,284059,270050,274915,64602,1598537.0,5656535.0
2014-12-11,272969,273942,269953,272580,40926,1584961.0,5656535.0
2014-12-12,276763,281919,272191,274818,42650,1597971.0,5656535.0
2014-12-15,274331,276374,271023,273650,24180,1591183.0,5656535.0
2014-12-16,272093,272093,265867,266549,36261,1549891.0,5656535.0
2014-12-17,263825,276763,263825,273359,39783,1589486.0,5656535.0
2014-12-18,278125,291452,274428,291355,100744,1694132.0,5656535.0
2014-12-19,291841,302834,290188,294274,56408,1711102.0,5656535.0
2014-12-22,294273,298456,286394,287367,33935,1670940.0,5656535.0
2014-12-23,287756,288826,279973,284935,41145,1656799.0,5656535.0
2014-12-24,285713,295538,285713,288437,34295,1677163.0,5656535.0
2014-12-26,291258,291355,278417,278417,36416,1618900.0,5656535.0
2014-12-29,281140,298067,278417,296706,39096,1725243.0,5656535.0
2014-12-30,297095,316064,297095,311298,64920,1810091.0,5656535.0
2015-01-02,313243,321026,304488,315189,35771,1832717.0,5656535.0
2015-01-05,313243,321026,308865,315773,26155,1836111.0,5656535.0
2015-01-06,314216,322485,309449,320831,34846,1865525.0,5656535.0
2015-01-07,323263,330656,323263,323361,41854,1880232.0,5656535.0
2015-01-08,323360,323944,313243,318108,47648,1849687.0,5656535.0
2015-01-09,322874,323458,319566,322777,30467,1876838.0,5656535.0
2015-01-12,327349,332505,322777,326279,34827,1897202.0,5656535.0
2015-01-13,328613,343400,326960,341941,45208,1988272.0,5656535.0
2015-01-14,348070,362467,336590,342428,92768,1991100.0,5656535.0
2015-01-15,343984,351474,338244,347681,40544,2021646.0,5656535.0
2015-01-16,344567,359938,344470,356242,46140,2071423.0,5656535.0
2015-01-19,356241,358089,348361,357117,37564,2076514.0,5656535.0
2015-01-20,357798,357798,350210,355074,31525,2064635.0,5656535.0
2015-01-21,354004,357798,350696,351475,29065,2043706.0,5656535.0
2015-01-22,352836,358284,342525,351183,56706,2042009.0,5656535.0
2015-01-23,353517,369666,347291,367721,66073,2138170.0,5656535.0
2015-01-26,368596,385231,367720,384258,54445,2234331.0,5656535.0
2015-01-27,384258,384452,356533,358674,91298,2085564.0,5656535.0
2015-01-28,351183,365580,345151,364802,59693,2121201.0,5656535.0
2015-01-29,365288,369666,356436,361397,27312,2101403.0,5656535.0
2015-01-30,360035,367720,357117,360133,25321,2094049.0,5656535.0
2015-02-02,359160,363343,350307,351669,35676,2044837.0,5656535.0
2015-02-03,355949,379880,352642,374530,68878,2177766.0,5656535.0
2015-02-04,377448,377546,359354,364802,62960,2121201.0,5656535.0
2015-02-05,369082,384355,365969,383577,61404,2230372.0,5656535.0
2015-02-06,381826,405854,381826,393889,60286,2290331.0,5656535.0
2015-02-09,395153,406146,385231,391749,51319,2277887.0,5656535.0
2015-02-10,381340,385717,365191,371612,89283,2160796.0,5656535.0
2015-02-11,369666,382410,344081,346805,158663,2016555.0,5656535.0
2015-02-12,350210,371611,333477,371612,127219,2160796.0,5656535.0
2015-02-13,377740,384355,360911,367332,78350,2135908.0,5656535.0
2015-02-16,360813,366553,349723,357895,67361,2081039.0,5656535.0
2015-02-17,362370,362370,348556,356047,48602,2070292.0,5656535.0
2015-02-23,359938,365386,349042,350988,52223,2040878.0,5656535.0
2015-02-24,343595,354198,343595,347584,42212,2021080.0,5656535.0
2015-02-25,351572,353128,342427,345541,34265,2009201.0,5656535.0
2015-02-26,346902,348751,329781,334645,71232,1945848.0,5656535.0
2015-02-27,337952,351280,336104,344276,53759,2001848.0,5656535.0
2015-03-02,347972,347972,334645,337077,45800,1959989.0,5656535.0
2015-03-03,339120,340190,336785,338926,35960,1970737.0,5656535.0
2015-03-04,336785,340190,328419,333381,62161,1938495.0,5656535.0
2015-03-05,328808,336201,324333,324334,74091,1885889.0,5656535.0
2015-03-06,327738,350210,324917,348556,104946,2026736.0,5656535.0
2015-03-09,348556,348556,329197,331046,62611,1924919.0,5656535.0
2015-03-10,331921,335131,318788,321610,56333,1870050.0,5656535.0
2015-03-11,320831,329781,314313,325793,42493,1894374.0,5656535.0
2015-03-12,329586,332602,326571,330949,26228,1924353.0,5656535.0
2015-03-13,331726,335034,326181,329781,39808,1917565.0,5656535.0
2015-03-16,328516,345346,328127,345152,47296,2006939.0,5656535.0
2015-03-17,347778,352058,338536,345443,44208,2008636.0,5656535.0
2015-03-18,342816,349237,342525,342817,30042,1993363.0,5656535.0
2015-03-19,346318,355171,343108,346903,41098,2017120.0,5656535.0
2015-03-20,348945,349431,337855,347292,46147,2019383.0,5656535.0
2015-03-23,345443,347291,332407,332505,46458,1933404.0,5656535.0
2015-03-24,331726,335812,323458,334353,39510,1944151.0,5656535.0
2015-03-25,335812,338925,329586,336688,30515,1957727.0,5656535.0
2015-03-26,331726,338439,327057,328128,25810,1907949.0,5656535.0
2015-03-27,328127,331240,306628,315189,86433,1832717.0,5656535.0
2015-03-30,315091,325209,311297,323944,31265,1883626.0,5656535.0
2015-03-31,325890,328224,319761,319761,35590,1859303.0,5656535.0
2015-04-01,320053,323847,313243,314119,21083,1826495.0,5656535.0
2015-04-02,314800,326376,308087,323847,37141,1883061.0,5656535.0
2015-04-03,325890,325890,315675,316940,21665,1842899.0,5656535.0
2015-04-06,316745,316745,309352,312854,26525,1819142.0,5656535.0
2015-04-07,309449,317815,306433,307018,40288,1785202.0,5656535.0
2015-04-08,306433,311200,298262,300597,53135,1747869.0,5656535.0
2015-04-09,300791,330754,300597,329781,93521,1917565.0,5656535.0
2015-04-10,336590,337369,321026,327738,56003,1905687.0,5656535.0
2015-04-13,325500,340482,321804,339218,54006,1972434.0,5656535.0
2015-04-14,341260,349918,339217,345249,95515,2007504.0,5656535.0
2015-04-15,351961,358965,345832,347000,61291,2017686.0,5656535.0
2015-04-16,348264,364802,347972,354977,76651,2064070.0,5656535.0
2015-04-17,359938,389122,357019,382799,109455,2225847.0,5656535.0
2015-04-20,377059,388927,364802,374822,58648,2179463.0,5656535.0
2015-04-21,376475,379297,359938,359938,54064,2092918.0,5656535.0
2015-04-22,355755,369569,340482,352156,78347,2047666.0,5656535.0
2015-04-23,357214,363537,346027,356533,36733,2073120.0,5656535.0
2015-04-24,354879,368693,350696,360911,32149,2098574.0,5656535.0
2015-04-27,360911,369666,358868,368888,32617,2144958.0,5656535.0
2015-04-28,369666,374335,364024,370153,32342,2152312.0,5656535.0
2015-04-29,368693,370055,357992,359938,34986,2092918.0,5656535.0
2015-04-30,359938,364121,353906,361495,31338,2101968.0,5656535.0
2015-05-04,367818,368109,349237,351183,28321,2042009.0,5656535.0
2015-05-06,346805,350112,325111,325112,61822,1890414.0,5656535.0
2015-05-07,326376,342719,311784,338537,62310,1968474.0,5656535.0
2015-05-08,334645,350210,334548,340579,28227,1980353.0,5656535.0
2015-05-11,344373,364802,341649,359452,36292,2090090.0,5656535.0
2015-05-12,360035,361689,344178,351183,40859,2042009.0,5656535.0
2015-05-13,350502,351183,341844,342136,24927,1989403.0,5656535.0
2015-05-14,344373,368985,343789,361884,67926,2104231.0,5656535.0
2015-05-15,367720,388636,364802,372001,117158,2163059.0,5656535.0
2015-05-18,393986,427742,392040,427743,167855,2487178.0,5656535.0
2015-05-19,454300,457121,419279,432801,120080,2516592.0,5656535.0
2015-05-20,433871,489321,433482,476286,141721,2769440.0,5656535.0
2015-05-21,480566,492629,451090,454300,110156,2641602.0,5656535.0
2015-05-22,447977,466655,438638,454592,79771,2643299.0,5656535.0
2015-05-26,461110,475604,454592,457608,52502,2660834.0,5656535.0
2015-05-27,453230,483387,442724,480080,69193,2791500.0,5656535.0
2015-05-28,483971,490586,458969,462958,52596,2691945.0,5656535.0
2015-05-29,470546,472005,453133,453133,45951,2634814.0,5656535.0
2015-06-01,448463,467822,441167,462569,46236,2689682.0,5656535.0
2015-06-02,468892,472978,447879,457219,37966,2658571.0,5656535.0
2015-06-03,444766,454981,434844,437763,53025,2545441.0,5656535.0
2015-06-04,437860,460720,437860,456441,38885,2654046.0,5656535.0
2015-06-05,450409,465487,440486,465488,52824,2706652.0,5656535.0
2015-06-08,462277,466557,452452,456343,29447,2653481.0,5656535.0
2015-06-09,457997,459164,441751,445545,39544,2590693.0,5656535.0
2015-06-10,447782,450409,436789,440681,54624,2562410.0,5656535.0
2015-06-11,455273,506734,446809,506735,188609,2946489.0,5656535.0
2015-06-12,511696,541853,496228,501287,154046,2914812.0,5656535.0
2015-06-15,496228,525218,486305,513933,71638,2988347.0,5656535.0
2015-06-16,513933,520451,498076,517046,43905,3006448.0,5656535.0
2015-06-17,520451,520645,504886,515587,41400,2997964.0,5656535.0
2015-06-18,531638,612381,531346,577847,161524,3359982.0,5656535.0
2015-06-19,580862,587866,547787,551289,107697,3205558.0,5656535.0
2015-06-22,543798,548857,516170,520743,112224,3027943.0,5656535.0
2015-06-23,539907,553429,520451,520743,101189,3027943.0,5656535.0
2015-06-24,525412,550121,525120,546814,71931,3179538.0,5656535.0
2015-06-25,547689,558196,527455,547106,63457,3181235.0,5656535.0
2015-06-26,549635,560141,542728,542826,52427,3156347.0,5656535.0
2015-06-29,530179,550802,524926,525315,42287,3054529.0,5656535.0
2015-06-30,520451,548662,513641,541853,54101,3150690.0,5656535.0
2015-07-01,541658,566659,535140,551387,49335,3206124.0,5656535.0
2015-07-02,562962,581446,557904,572788,60103,3330568.0,5656535.0
2015-07-03,570550,575998,555569,556445,53627,3235538.0,5656535.0
2015-07-06,544771,562184,535627,535627,63896,3114488.0,5656535.0
2015-07-07,544576,549538,437762,473367,174061,2752470.0,5656535.0
2015-07-08,473951,500897,455273,490781,111403,2853722.0,5656535.0
2015-07-09,476966,524342,468698,518895,81822,3017196.0,5656535.0
2015-07-10,530179,553526,512668,515587,81133,2997964.0,5656535.0
2015-07-13,517532,535043,515587,532028,38175,3093559.0,5656535.0
2015-07-14,537961,540685,521715,522105,36685,3035862.0,5656535.0
2015-07-15,522105,539810,518602,529498,38865,3078852.0,5656535.0
2015-07-16,538934,544674,529011,529693,27215,3079983.0,5656535.0
2015-07-17,534459,543604,526288,538935,23661,3133720.0,5656535.0
2015-07-20,554499,577068,547689,573956,69843,3337356.0,5656535.0
2015-07-21,584656,608003,554694,583684,81566,3393921.0,5656535.0
2015-07-22,577263,581640,560336,561990,35788,3267780.0,5656535.0
2015-07-23,567340,573858,547203,562671,25869,3271740.0,5656535.0
2015-07-24,562184,572399,554694,566465,21235,3293800.0,5656535.0
2015-07-27,561309,564227,531735,532903,37225,3098650.0,5656535.0
2015-07-28,532319,564227,532319,546717,57971,3178973.0,5656535.0
2015-07-29,535140,558585,532124,532125,49380,3094125.0,5656535.0
2015-07-30,535627,545744,491267,500606,66187,2910853.0,5656535.0
2015-07-31,500703,520937,482511,517825,38766,3010974.0,5656535.0
2015-08-03,514809,520451,486500,489808,29800,2848065.0,5656535.0
2015-08-04,483484,502454,476188,499925,33006,2906893.0,5656535.0
2015-08-05,500022,527844,494866,523370,34654,3043216.0,5656535.0
2015-08-06,532124,540588,525218,531249,27176,3089034.0,5656535.0
2015-08-07,522688,524342,510236,520159,28730,3024549.0,5656535.0
2015-08-10,524342,532708,517824,523564,18006,3044347.0,5656535.0
2015-08-11,527260,531152,498076,505470,27178,2939136.0,5656535.0
2015-08-12,505470,505859,447685,489322,72807,2845237.0,5656535.0
2015-08-13,480566,496131,468892,475410,85246,2764349.0,5656535.0
2015-08-17,475799,508972,467919,507805,70505,2952711.0,5656535.0
2015-08-18,509847,521521,486500,493505,53874,2869560.0,5656535.0
2015-08-19,482511,496131,466849,486111,60878,2826571.0,5656535.0
2015-08-20,486111,510236,480274,500022,38543,2907459.0,5656535.0
2015-08-21,483484,500022,472394,496131,40435,2884833.0,5656535.0
2015-08-24,495839,514517,468698,468698,59789,2725319.0,5656535.0
2015-08-25,475021,494088,467044,492045,39759,2861075.0,5656535.0
2015-08-26,487473,500022,476772,486889,41536,2831096.0,5656535.0
2015-08-27,493212,502843,481539,482512,47745,2805641.0,5656535.0
2015-08-28,495158,500995,484457,486403,36963,2828268.0,5656535.0
2015-08-31,492920,496909,481052,495256,33514,2879742.0,5656535.0
2015-09-01,492239,497784,471324,471422,44617,2741157.0,5656535.0
2015-09-02,465974,466946,449047,457219,48195,2658571.0,5656535.0
2015-09-03,464028,469768,446518,448269,51474,2606531.0,5656535.0
2015-09-04,448852,453327,408675,410038,80581,2384230.0,5656535.0
2015-09-07,404687,428618,396710,414902,64082,2412512.0,5656535.0
2015-09-08,410718,422100,386204,389122,61095,2262614.0,5656535.0
2015-09-09,401574,465974,401477,447588,134429,2602572.0,5656535.0
2015-09-10,442626,455078,432898,451966,35309,2628026.0,5656535.0
2015-09-11,456246,463055,443696,456441,39573,2654046.0,5656535.0
2015-09-14,461012,461012,437860,449826,33600,2615582.0,5656535.0
2015-09-15,449922,466946,448463,456052,44538,2651784.0,5656535.0
2015-09-16,464028,475313,458094,470352,40600,2734935.0,5656535.0
2015-09-17,474243,479593,460623,464612,43655,2701561.0,5656535.0
2015-09-18,469768,480858,468503,478621,41614,2783015.0,5656535.0
2015-09-21,469865,475799,467238,473270,18910,2751904.0,5656535.0
2015-09-22,466946,470546,458580,461305,34581,2682329.0,5656535.0
2015-09-23,454300,464417,441167,441168,36402,2565239.0,5656535.0
2015-09-24,449339,451771,443307,444572,20827,2585036.0,5656535.0
2015-09-25,444086,447977,426186,432899,36294,2517158.0,5656535.0
2015-09-30,416458,432996,408675,414707,78440,2411381.0,5656535.0
2015-10-01,422684,428910,418306,418307,33689,2432310.0,5656535.0
2015-10-02,422684,428910,419863,428327,20038,2490572.0,5656535.0
2015-10-05,436789,441654,432898,432899,31590,2517158.0,5656535.0
2015-10-06,436498,439027,427451,429980,30766,2500188.0,5656535.0
2015-10-07,427061,429980,405660,410524,77580,2387058.0,5656535.0
2015-10-08,415096,415874,393305,399531,51097,2323139.0,5656535.0
2015-10-12,399531,405660,399531,404882,38981,2354250.0,5656535.0
2015-10-13,404881,408384,399726,402742,30981,2341805.0,5656535.0
2015-10-14,399434,399920,387176,390971,50837,2273361.0,5656535.0
2015-10-15,390484,424046,389414,413734,53012,2405724.0,5656535.0
2015-10-16,422003,430953,422003,424143,48525,2466249.0,5656535.0
2015-10-19,424240,428034,415193,419571,33463,2439664.0,5656535.0
