코오롱생명과학(102940),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-05-02,34110,34110,33072,33203,24049,325139.0,6350368.0
2014-05-07,33137,33397,32067,32230,20532,315613.0,6350368.0
2014-05-08,31645,32424,31645,32230,13881,315613.0,6350368.0
2014-05-09,31938,32424,31808,32036,15435,313708.0,6350368.0
2014-05-12,32034,32164,31256,31290,23575,306405.0,6350368.0
2014-05-13,31419,31581,30641,31063,43434,304183.0,6350368.0
2014-05-14,30900,31354,30575,30803,32266,301642.0,6350368.0
2014-05-15,30803,31062,30641,30706,24515,301435.0,6366096.0
2014-05-16,30641,31483,30608,30965,31734,303981.0,6366096.0
2014-05-19,31127,31159,30381,30544,20745,299843.0,6366096.0
2014-05-20,30381,30705,28857,30188,92147,296342.0,6366096.0
2014-05-21,30154,31127,29895,31096,29892,305254.0,6366096.0
2014-05-22,31062,33332,31062,33138,76338,325308.0,6366096.0
2014-05-23,33397,33656,32489,32813,51135,322124.0,6366096.0
2014-05-26,33137,33656,32229,33397,36537,327854.0,6366096.0
2014-05-27,33397,33526,32748,33073,17364,324671.0,6366096.0
2014-05-28,32748,33656,32553,33527,19060,329127.0,6366096.0
2014-05-29,33137,33915,33072,33397,22125,327854.0,6366096.0
2014-05-30,33461,34499,33137,34500,41140,338676.0,6366096.0
2014-06-02,34499,34694,33786,34629,22077,339950.0,6366096.0
2014-06-03,34434,34888,33526,34046,32513,334220.0,6366096.0
2014-06-05,33721,34175,32878,33073,30012,324671.0,6366096.0
2014-06-09,32942,33267,32424,32424,38871,318305.0,6366096.0
2014-06-10,32424,32553,31581,32036,51287,314485.0,6366096.0
2014-06-11,32229,35018,32229,34759,48081,341223.0,6366096.0
2014-06-12,34758,35796,34110,35213,50233,346610.0,6383250.0
2014-06-13,35277,35796,35083,35084,34369,345334.0,6383250.0
2014-06-16,35018,35666,35018,35213,16347,346610.0,6383250.0
2014-06-17,35018,35537,34629,34889,16919,343419.0,6383250.0
2014-06-18,34694,35213,34369,35148,10618,345972.0,6383250.0
2014-06-19,35342,35537,34758,35408,20107,348525.0,6383250.0
2014-06-20,35537,37093,34888,36315,45079,357462.0,6383250.0
2014-06-23,36834,38001,36379,36705,68649,361292.0,6383250.0
2014-06-24,36704,36899,35731,36381,24390,358100.0,6383250.0
2014-06-25,36510,36510,34953,35408,31507,348525.0,6383250.0
2014-06-26,35407,35861,34953,35408,14135,348525.0,6383250.0
2014-06-27,35147,35471,34305,34435,32383,338951.0,6383250.0
2014-06-30,34694,35213,34564,35084,13233,345334.0,6383250.0
2014-07-01,34758,35147,34434,34889,10596,343419.0,6383250.0
2014-07-02,35018,35471,34888,35343,10317,347887.0,6383250.0
2014-07-03,36185,36704,35861,36705,24427,361292.0,6383250.0
2014-07-04,36704,36768,35926,36251,22831,356824.0,6383250.0
2014-07-07,36510,36639,35796,36315,15981,357462.0,6383250.0
2014-07-08,36055,36704,36055,36381,24833,358100.0,6383250.0
2014-07-09,36315,37547,36315,36705,31778,361292.0,6383250.0
2014-07-10,36768,37676,36704,37613,36660,370715.0,6391635.0
2014-07-11,37676,39622,37676,39169,96624,386055.0,6391635.0
2014-07-14,39168,39622,38584,39428,43035,388611.0,6391635.0
2014-07-15,39492,39557,38584,38974,31053,384137.0,6391635.0
2014-07-16,38909,39233,37223,39169,63713,386055.0,6391635.0
2014-07-17,39233,39557,39039,39234,23623,386694.0,6391635.0
2014-07-18,38714,39492,37741,39234,57628,386694.0,6391635.0
2014-07-21,39492,41438,38584,41439,90727,408425.0,6391635.0
2014-07-22,41438,41827,40984,41763,36441,411621.0,6391635.0
2014-07-23,42021,42021,40594,40660,26065,400756.0,6391635.0
2014-07-24,40270,41178,39817,40012,26487,394364.0,6391635.0
2014-07-25,39752,40465,39233,40077,18515,395003.0,6391635.0
2014-07-28,39687,40141,38584,38910,37746,383498.0,6391635.0
2014-07-29,38973,39298,37352,37353,41340,368158.0,6391635.0
2014-07-30,37936,39168,37352,39169,37200,386055.0,6391635.0
2014-07-31,39168,39168,38131,38715,21375,381581.0,6391635.0
2014-08-01,38066,38844,37871,38326,10811,377746.0,6391635.0
2014-08-04,38844,40206,38584,40142,45118,395642.0,6391635.0
2014-08-05,40336,40336,39492,40142,45068,414141.0,6690490.0
2014-08-06,40141,40725,39298,40531,47033,418156.0,6690490.0
2014-08-07,40530,40660,39363,40596,51212,418825.0,6690490.0
2014-08-08,40465,40660,39622,39947,19455,412134.0,6690490.0
2014-08-11,39946,40076,39233,39558,17489,408120.0,6690490.0
2014-08-12,39622,39687,38520,38844,25317,400760.0,6690490.0
2014-08-13,38455,39363,38455,39363,17068,406113.0,6690490.0
2014-08-14,39492,40725,39233,40336,43794,416148.0,6690490.0
2014-08-18,40141,40594,39298,39947,31244,412134.0,6690490.0
2014-08-19,39687,40206,39233,39818,35546,410796.0,6690490.0
2014-08-20,39622,39881,38520,38780,39718,400091.0,6690490.0
2014-08-21,39622,40076,38909,39299,58001,405468.0,6690890.0
2014-08-22,39752,40594,39233,40142,38164,414166.0,6690890.0
2014-08-25,40594,41049,39557,40660,38231,419519.0,6690890.0
2014-08-26,41114,41892,40789,41115,32904,424202.0,6690890.0
2014-08-27,42021,42021,40919,41179,27797,424872.0,6690890.0
2014-08-28,41568,43059,41568,42995,114789,443606.0,6690890.0
2014-08-29,43124,43189,41892,42412,36096,437584.0,6690890.0
2014-09-01,42410,42670,41957,42087,17040,434239.0,6690890.0
2014-09-02,42086,42605,41244,42412,22842,437584.0,6690890.0
2014-09-03,42670,42865,41178,42022,40118,433570.0,6690890.0
2014-09-04,42021,42021,40789,41504,35239,428217.0,6690890.0
2014-09-05,41244,42021,41178,41244,14980,425541.0,6690890.0
2014-09-11,41502,41502,39817,40142,35801,414166.0,6690890.0
2014-09-12,39881,40400,38973,39752,33836,410152.0,6690890.0
2014-09-15,40400,40400,39492,39752,6212,410152.0,6690890.0
2014-09-16,39363,40336,39363,40142,13541,414166.0,6690890.0
2014-09-17,40400,40919,39557,40725,13458,420188.0,6690890.0
2014-09-18,40789,40789,39752,40077,16855,413497.0,6690890.0
2014-09-19,39817,40530,39103,39428,21905,406806.0,6690890.0
2014-09-22,38973,39946,38973,39558,16164,408144.0,6690890.0
2014-09-23,39233,39557,38066,38520,28341,397439.0,6690890.0
2014-09-24,38260,39428,38260,38910,15082,401453.0,6690890.0
2014-09-25,38260,39817,38260,39363,16155,406137.0,6690890.0
2014-09-26,39168,39752,38973,39623,10030,408813.0,6690890.0
2014-09-29,39233,39557,37287,38391,33121,396101.0,6690890.0
2014-09-30,38455,38649,37612,37678,16349,388741.0,6690890.0
2014-10-01,38001,38001,36185,36510,18507,376697.0,6690890.0
2014-10-02,36768,38325,36444,37742,14194,389410.0,6690890.0
2014-10-06,37741,38325,37158,37742,9832,389410.0,6690890.0
2014-10-07,38066,38066,37417,37547,12723,387403.0,6690890.0
2014-10-08,36639,37223,36315,37029,32250,382050.0,6690890.0
2014-10-10,36574,36963,35277,35278,25257,363984.0,6690890.0
2014-10-13,35018,35796,34110,35797,25697,369337.0,6690890.0
2014-10-14,36250,36250,35018,35408,10470,365323.0,6690890.0
2014-10-15,35277,36444,34564,34759,17693,358632.0,6690890.0
2014-10-16,34434,35666,34369,34565,16104,356624.0,6690890.0
2014-10-17,34564,35018,33591,33981,19584,350603.0,6690890.0
2014-10-20,32813,33591,31872,31906,94665,329192.0,6690890.0
2014-10-21,32002,32067,30997,30998,44435,319825.0,6690890.0
2014-10-22,31905,31905,30737,31776,65715,327854.0,6690890.0
2014-10-23,31451,33721,31451,32165,87094,331868.0,6690890.0
2014-10-24,32197,33137,32132,33073,46652,341235.0,6690890.0
2014-10-27,33526,33526,32424,32944,21097,339897.0,6690890.0
2014-10-28,33008,33656,32748,33527,35262,345919.0,6690890.0
2014-10-29,33915,34305,33137,33268,30039,343243.0,6690890.0
2014-10-30,33526,33850,32164,33657,31776,347257.0,6690890.0
2014-10-31,33461,33461,32391,33332,39914,343912.0,6690890.0
2014-11-03,32942,33008,31451,31647,51481,326515.0,6690890.0
2014-11-04,31645,31678,28857,29701,99264,306443.0,6690890.0
2014-11-05,29084,30381,29084,29831,63876,307781.0,6690890.0
2014-11-06,29635,30835,29214,30641,33362,316145.0,6690890.0
2014-11-07,30641,31289,30641,30868,23844,318486.0,6690890.0
2014-11-10,31386,31743,30413,31420,36499,324174.0,6690890.0
2014-11-11,30932,31419,30900,30965,17007,319490.0,6690890.0
2014-11-12,30997,31386,30705,30868,14829,318486.0,6690890.0
2014-11-13,31386,32748,30932,32198,28945,332203.0,6690890.0
2014-11-14,32618,32748,32100,32424,30475,334544.0,6690890.0
2014-11-17,32618,32618,31451,31711,15342,327185.0,6690890.0
2014-11-18,31451,32813,31451,32295,36637,333206.0,6690890.0
2014-11-19,32424,32424,31159,31192,34317,321832.0,6690890.0
2014-11-20,31094,31581,30511,30998,13003,319825.0,6690890.0
2014-11-21,32294,34305,31840,33203,116693,342574.0,6690890.0
2014-11-24,33397,34239,33008,33851,25479,349264.0,6690890.0
2014-11-25,33656,34305,33072,33462,24273,345250.0,6690890.0
2014-11-26,33202,33786,32813,33592,11801,346588.0,6690890.0
2014-11-27,33332,33980,33008,33138,6906,341904.0,6690890.0
2014-11-28,32878,34175,32878,33138,8257,341904.0,6690890.0
2014-12-01,33526,33526,32618,32813,7748,338559.0,6690890.0
2014-12-02,32391,33397,32100,33397,11296,344581.0,6690890.0
2014-12-03,33397,33721,32942,33657,8368,347257.0,6690890.0
2014-12-04,33656,33721,32683,33008,19411,340566.0,6690890.0
2014-12-05,32748,33008,31678,32327,56457,333541.0,6690890.0
2014-12-08,32683,32748,31256,32003,25285,330195.0,6690890.0
2014-12-09,32002,32229,31483,31647,7859,326515.0,6690890.0
2014-12-10,31710,31970,31256,31776,9547,327854.0,6690890.0
2014-12-11,31808,32164,31321,31809,7517,328188.0,6690890.0
2014-12-12,31872,32197,30511,31160,42145,321497.0,6690890.0
2014-12-15,31159,31159,30543,31128,9815,321163.0,6690890.0
2014-12-16,30803,31256,30803,31192,7206,321832.0,6690890.0
2014-12-17,30932,32100,30900,32003,13848,330195.0,6690890.0
2014-12-18,31808,32683,31159,31679,17157,326850.0,6690890.0
2014-12-19,31581,32489,31581,32230,18863,332537.0,6690890.0
2014-12-22,32489,33786,32424,33008,35360,340566.0,6690890.0
2014-12-23,32748,33397,32359,33203,13746,342574.0,6690890.0
2014-12-24,33202,33850,32748,33592,19130,346588.0,6690890.0
2014-12-26,33591,33721,32391,32392,49560,334210.0,6690890.0
2014-12-29,32262,32683,31516,31938,24976,329526.0,6690890.0
2014-12-30,31938,32132,31645,32003,16068,330195.0,6690890.0
2015-01-02,32002,32002,30900,31160,33091,321497.0,6690890.0
2015-01-05,31224,31938,30932,31452,22785,324508.0,6690890.0
2015-01-06,31678,31872,30803,31452,9586,324508.0,6690890.0
2015-01-07,31743,32294,31256,32068,18722,330865.0,6690890.0
2015-01-08,32327,32327,30446,31549,11692,325512.0,6690890.0
2015-01-09,32100,32100,30997,31128,26245,321163.0,6690890.0
2015-01-12,31127,31419,30965,31258,21301,322501.0,6690890.0
2015-01-13,31451,31451,30737,30836,29604,318152.0,6690890.0
2015-01-14,31062,31062,30641,30803,14162,317817.0,6690890.0
2015-01-15,30641,30997,30024,30803,21484,317817.0,6690890.0
2015-01-16,31386,31386,30024,30025,31986,309788.0,6690890.0
2015-01-19,30024,30024,28079,28145,101192,290385.0,6690890.0
2015-01-20,28176,28954,27884,27885,65156,287708.0,6690890.0
2015-01-21,28046,28338,27625,28047,48166,289381.0,6690890.0
2015-01-22,28274,29116,28046,28209,36571,291054.0,6690890.0
2015-01-23,28241,28792,28112,28631,22345,295403.0,6690890.0
2015-01-26,28663,28663,27722,28047,34061,289381.0,6690890.0
2015-01-27,28403,28695,27981,28436,16042,293396.0,6690890.0
2015-01-28,28436,29052,28144,28274,15805,291723.0,6690890.0
2015-01-29,28014,28533,27852,27918,25897,288043.0,6690890.0
2015-01-30,28144,28565,27981,28534,16570,294399.0,6690890.0
2015-02-02,28533,28663,28208,28469,18841,293730.0,6690890.0
2015-02-03,28468,29116,28468,29053,31550,299752.0,6690890.0
2015-02-04,28987,29084,28306,28793,115522,297076.0,6690890.0
2015-02-05,28825,28825,28208,28209,52043,291054.0,6690890.0
2015-02-06,28241,28274,27139,27204,74454,280683.0,6690890.0
2015-02-09,27204,28857,26620,28339,73714,292392.0,6690890.0
2015-02-10,28857,30868,28727,29182,134447,301090.0,6690890.0
2015-02-11,28760,30868,28370,29960,85691,309119.0,6690890.0
2015-02-12,29960,30803,29895,30544,50132,315141.0,6690890.0
2015-02-13,30543,32424,30089,32424,94579,334544.0,6690890.0
2015-02-16,32553,33332,31840,32489,50828,335214.0,6690890.0
2015-02-17,32294,33008,31581,32684,41205,337221.0,6690890.0
2015-02-23,32748,32748,31905,32133,38051,331534.0,6690890.0
2015-02-24,32164,32683,31938,32230,23005,332537.0,6690890.0
2015-02-25,32229,32327,31840,32133,18963,331534.0,6690890.0
2015-02-26,31808,32067,31062,31516,33694,325177.0,6690890.0
2015-02-27,32034,32489,31192,31873,29818,328857.0,6690890.0
2015-03-02,31905,32294,31094,31711,20126,327185.0,6690890.0
2015-03-03,31451,31710,30900,31096,29545,320828.0,6690890.0
2015-03-04,31289,31613,30932,31452,19939,324508.0,6690890.0
2015-03-05,30965,31776,30965,31549,16810,325512.0,6690890.0
2015-03-06,31548,31776,30965,31258,34339,322501.0,6690890.0
2015-03-09,31256,31451,31030,31192,17247,321832.0,6690890.0
2015-03-10,31386,32683,31386,32392,40927,334210.0,6690890.0
2015-03-11,32164,32424,31289,31841,43316,328523.0,6690890.0
2015-03-12,31776,32489,31321,32392,25802,334210.0,6690890.0
2015-03-13,32424,34045,32002,33657,51131,347257.0,6690890.0
2015-03-16,33591,34045,33072,33851,35761,349264.0,6690890.0
2015-03-17,33721,33721,32942,33462,43050,345250.0,6690890.0
2015-03-18,33137,33526,32294,32684,34931,337221.0,6690890.0
2015-03-19,32878,33526,32748,33203,30987,342574.0,6690890.0
2015-03-20,33202,35926,33072,35278,92836,363984.0,6690890.0
2015-03-23,35796,37093,35213,36834,85960,380043.0,6690890.0
2015-03-24,36834,37223,36120,36899,40528,380712.0,6690890.0
2015-03-25,36899,37482,35991,36964,68688,381381.0,6690890.0
2015-03-26,36315,36768,35277,35862,57121,370006.0,6690890.0
2015-03-27,35861,36510,34564,35278,37595,363984.0,6690890.0
2015-03-30,36250,36250,34499,35213,33355,363315.0,6690890.0
2015-03-31,35666,36250,34694,35667,37860,367999.0,6690890.0
2015-04-01,35731,35926,35147,35343,19644,364654.0,6690890.0
2015-04-02,35342,35991,34758,35473,34765,365992.0,6690890.0
2015-04-03,35666,37417,35666,35991,49456,371344.0,6690890.0
2015-04-06,36315,37482,36315,36964,54539,381381.0,6690890.0
2015-04-07,37158,37676,36510,37094,34949,382719.0,6690890.0
2015-04-08,38131,38584,37093,37094,73949,382719.0,6690890.0
2015-04-09,37093,37612,36444,37547,39235,387403.0,6690890.0
2015-04-10,38065,38584,37676,38586,53090,398108.0,6690890.0
2015-04-13,38779,38779,37806,38196,37874,394093.0,6690890.0
2015-04-14,38260,38649,36639,36640,55370,378035.0,6690890.0
2015-04-15,36639,37482,36185,36770,63058,379373.0,6690890.0
2015-04-16,37093,38131,36379,37678,53767,388741.0,6690890.0
2015-04-17,37741,37741,36834,37159,43122,383388.0,6690890.0
2015-04-20,36639,37936,36315,37483,38580,386733.0,6690890.0
2015-04-21,37482,38001,37417,37678,36810,388741.0,6690890.0
2015-04-22,37741,43318,37482,43320,431544,446951.0,6690890.0
2015-04-23,44032,48182,41762,45394,458177,468362.0,6690890.0
2015-04-24,45070,49285,43124,47016,304846,485090.0,6690890.0
2015-04-27,48377,49349,46237,47794,136039,493119.0,6690890.0
2015-04-28,47858,49609,47275,47599,139409,491111.0,6690890.0
2015-04-29,46561,54732,44875,54733,532870,564711.0,6690890.0
2015-04-30,56224,60244,54083,57392,489890,592144.0,6690890.0
2015-05-04,56742,59661,56483,56873,234598,586791.0,6690890.0
2015-05-06,56937,59012,55445,58170,172740,600173.0,6690890.0
2015-05-07,59012,60050,55510,57262,156522,590806.0,6690890.0
2015-05-08,57261,59790,56872,59013,172885,608871.0,6690890.0
2015-05-11,60633,62514,59077,60374,156882,622922.0,6690890.0
2015-05-12,60698,61022,57715,58364,127288,602180.0,6690890.0
2015-05-13,58039,58039,52851,53435,355721,551329.0,6690890.0
2015-05-14,54148,54797,52267,52982,200309,546646.0,6690890.0
2015-05-15,53175,60892,52722,59208,349555,610878.0,6690890.0
2015-05-18,68026,68026,68026,68027,26646,701874.0,6690890.0
2015-05-19,78207,78207,78207,78208,160536,806921.0,6690890.0
2015-05-20,81709,87156,79440,85601,1117350,883197.0,6690890.0
2015-05-21,84174,90334,82358,86250,469366,889888.0,6690890.0
2015-05-22,84303,84303,77235,81386,240794,839707.0,6690890.0
2015-05-26,78791,80348,76197,79246,121222,817627.0,6690890.0
2015-05-27,78791,80672,74900,75614,105917,780158.0,6690890.0
2015-05-28,77818,78791,75289,76522,107966,789525.0,6690890.0
2015-05-29,76262,79569,72825,75225,94808,776143.0,6690890.0
2015-06-01,74770,74900,71333,71983,100632,742689.0,6690890.0
2015-06-02,72306,82747,72306,81645,305830,842383.0,6690890.0
2015-06-03,83006,83266,76846,79051,110412,815619.0,6690890.0
2015-06-04,79180,81580,77948,80608,80507,831678.0,6690890.0
2015-06-05,80736,86248,80607,86250,182007,889888.0,6690890.0
2015-06-08,90788,99154,88908,92605,314109,955459.0,6690890.0
2015-06-09,92604,96949,88843,94874,150406,978877.0,6690890.0
2015-06-10,94809,96495,89816,91373,117362,942746.0,6690890.0
2015-06-11,90788,100062,90269,95004,226435,980215.0,6690890.0
2015-06-12,96236,99089,89816,93318,141018,962819.0,6690890.0
2015-06-15,93058,102136,92409,94874,173236,978877.0,6690890.0
2015-06-16,97079,97273,91113,97274,72776,1003634.0,6690890.0
2015-06-17,98116,112188,98116,112189,361546,1157524.0,6690890.0
2015-06-18,115690,121916,112512,116469,292171,1201684.0,6690890.0
2015-06-19,116403,126455,113680,124705,150644,1286658.0,6690890.0
2015-06-22,124705,129179,120684,124770,221678,1287327.0,6690890.0
2015-06-23,123602,126455,119646,123992,154695,1279298.0,6690890.0
2015-06-24,122434,126909,120489,124186,109881,1281305.0,6690890.0
2015-06-25,123213,127558,122240,126586,121441,1306062.0,6690890.0
2015-06-26,128076,139425,127947,133395,292421,1376316.0,6690890.0
2015-06-29,130087,147856,129957,137740,262810,1421145.0,6690890.0
2015-06-30,139425,142214,131968,141372,132093,1458614.0,6690890.0
2015-07-01,143511,163419,142667,163420,302920,1686104.0,6690890.0
2015-07-02,170812,194807,163419,181253,469012,1870104.0,6690890.0
2015-07-03,184236,192796,177038,181383,225705,1871442.0,6690890.0
2015-07-06,176584,184236,173665,175417,173113,1809886.0,6690890.0
2015-07-07,180603,183781,123407,124510,1164841,1284651.0,6690890.0
2015-07-08,127493,139296,112059,133589,1078795,1378323.0,6690890.0
2015-07-09,129179,147207,126779,144225,593852,1488054.0,6690890.0
2015-07-10,148115,154081,134302,139685,435899,1441218.0,6690890.0
2015-07-13,135404,137480,126909,134822,355290,1391036.0,6690890.0
2015-07-14,139814,141176,132227,135016,226488,1393043.0,6690890.0
2015-07-15,135470,146883,133589,136832,304978,1411778.0,6690890.0
2015-07-16,124510,135858,115561,126456,973204,1304724.0,6690890.0
2015-07-17,126390,129503,112643,119777,514236,1235807.0,6690890.0
2015-07-20,119970,125871,117571,124835,220839,1287996.0,6690890.0
2015-07-21,124834,126390,118025,119647,143710,1234469.0,6690890.0
2015-07-22,119646,122758,117830,118479,144326,1222426.0,6690890.0
2015-07-23,119516,127947,118738,124316,205301,1282644.0,6690890.0
2015-07-24,124315,131384,123213,129699,168254,1338178.0,6690890.0
2015-07-27,126779,128076,119970,119971,174194,1237815.0,6690890.0
2015-07-28,115106,122175,111410,121398,241224,1252535.0,6690890.0
2015-07-29,125158,125807,100515,105056,249493,1083924.0,6690890.0
2015-07-30,105055,108233,96949,96950,251427,1000288.0,6690890.0
2015-07-31,97013,116598,95716,116599,385286,1203022.0,6690890.0
2015-08-03,115301,120619,111540,115691,179591,1193655.0,6690890.0
2015-08-04,113485,118219,111929,115951,128216,1196331.0,6690890.0
2015-08-05,118608,131643,117052,129504,334987,1336171.0,6690890.0
2015-08-06,130605,136118,128141,132941,266291,1371632.0,6690890.0
2015-08-07,128790,133718,126326,132033,167873,1362265.0,6690890.0
2015-08-10,134821,134821,130476,130736,80792,1348883.0,6690890.0
2015-08-11,132681,132810,119451,119453,192067,1232462.0,6690890.0
2015-08-12,117377,130541,112512,130542,262369,1346876.0,6690890.0
2015-08-13,129568,138193,125871,135665,312412,1399734.0,6690890.0
2015-08-17,135534,136183,130541,132098,123950,1362934.0,6690890.0
2015-08-18,133848,137220,131384,137026,255113,1413785.0,6690890.0
2015-08-19,143316,149736,123861,133654,825455,1378992.0,6690890.0
2015-08-20,131124,136118,126455,126456,225795,1304724.0,6690890.0
2015-08-21,118025,124963,113356,119906,306227,1237146.0,6690890.0
2015-08-24,119905,123213,115561,115951,159076,1196331.0,6690890.0
2015-08-25,118998,122175,113615,118674,236009,1224433.0,6690890.0
2015-08-26,119322,128920,118543,128142,244322,1322120.0,6690890.0
2015-08-27,130022,130152,122953,123538,135261,1274615.0,6690890.0
2015-08-28,126455,129568,124834,126391,96127,1304054.0,6690890.0
2015-08-31,126390,128076,123536,127364,85973,1314091.0,6690890.0
2015-09-01,125547,126650,117052,117053,123359,1207706.0,6690890.0
2015-09-02,114134,120943,113032,118674,75429,1224433.0,6690890.0
2015-09-03,120295,125742,118025,119711,80094,1235138.0,6690890.0
2015-09-04,120619,121008,107001,107650,201805,1110688.0,6690890.0
2015-09-07,107649,110438,104212,106093,102646,1094630.0,6690890.0
2015-09-08,106093,107001,96624,100516,226707,1037088.0,6690890.0
2015-09-09,105379,108557,102720,105704,139641,1090615.0,6690890.0
2015-09-10,103693,107195,100839,107066,102471,1104666.0,6690890.0
2015-09-11,106028,111280,105120,108169,101731,1116040.0,6690890.0
2015-09-14,107714,108881,102461,102462,79180,1057161.0,6690890.0
2015-09-15,102526,105249,101878,103434,43205,1067197.0,6690890.0
2015-09-16,105963,107325,104277,106288,57287,1096637.0,6690890.0
2015-09-17,107649,107843,103823,103888,62233,1071881.0,6690890.0
2015-09-18,105639,118674,105379,118350,216512,1221087.0,6690890.0
2015-09-21,116403,118868,113550,117701,83945,1214397.0,6690890.0
2015-09-22,115625,125158,114653,118350,123530,1221087.0,6690890.0
2015-09-23,118349,121851,114977,115237,75104,1188971.0,6690890.0
2015-09-24,117571,120554,115431,116793,60239,1205029.0,6690890.0
2015-09-25,118025,118155,110243,112967,73681,1165553.0,6690890.0
2015-09-30,106352,108167,104601,107650,81044,1110688.0,6690890.0
2015-10-01,110243,112188,107195,107650,74078,1110688.0,6690890.0
2015-10-02,107843,108816,105704,106158,46120,1095299.0,6690890.0
2015-10-05,107778,110502,106352,106417,67630,1097975.0,6690890.0
2015-10-06,108103,108686,104407,104667,55105,1079910.0,6690890.0
2015-10-07,103434,103758,96755,97598,171659,1006979.0,6690890.0
2015-10-08,98894,99543,95392,96236,72827,992928.0,6690890.0
2015-10-12,95716,97208,92021,92734,86384,956797.0,6690890.0
2015-10-13,92734,102591,89361,100192,169173,1033743.0,6690890.0
2015-10-14,98051,103044,97597,98312,61664,1014339.0,6690890.0
2015-10-15,98310,100645,97921,99219,34407,1023706.0,6690890.0
2015-10-16,102980,106676,101683,102851,124526,1061175.0,6690890.0
2015-10-19,102786,105055,102072,102332,33238,1055822.0,6690890.0
2015-10-20,102526,107714,100839,105769,94136,1091284.0,6690890.0
2015-10-21,104796,108038,103110,103240,60850,1065190.0,6690890.0
2015-10-22,103044,103044,98376,98700,83138,1018353.0,6690890.0
2015-10-23,99737,105379,99737,102332,76946,1055822.0,6690890.0
2015-10-26,106352,110243,105185,106742,116242,1101320.0,6690890.0
2015-10-27,106741,108881,105444,105510,46003,1088608.0,6690890.0
2015-10-28,106352,107843,104536,104537,36815,1078571.0,6690890.0
2015-10-29,104925,109465,104147,106223,72184,1095968.0,6690890.0
2015-10-30,105704,108622,103044,105056,62014,1083924.0,6690890.0
2015-11-02,104536,106676,103499,105769,39022,1091284.0,6690890.0
2015-11-03,107325,108362,103693,106223,49917,1095968.0,6690890.0
2015-11-04,106352,116598,105444,116404,178695,1201015.0,6690890.0
2015-11-05,115820,117830,114199,115432,111836,1190978.0,6690890.0
2015-11-06,125482,148828,123342,147727,855875,1524185.0,6690890.0
2015-11-09,142214,147726,123213,123603,600993,1275284.0,6690890.0
2015-11-10,123666,136507,114069,129374,504445,1334833.0,6690890.0
2015-11-11,126585,141565,126455,136573,413376,1409101.0,6690890.0
2015-11-12,136118,142473,134237,138453,185364,1428505.0,6690890.0
2015-11-13,135728,149217,134626,147597,313249,1522847.0,6690890.0
2015-11-16,146234,161474,145780,156222,450394,1611835.0,6690890.0
2015-11-17,155573,158231,153303,155638,165835,1605814.0,6690890.0
2015-11-18,158555,158880,143964,144614,232190,1492068.0,6690890.0
2015-11-19,145780,157258,142667,155638,272442,1605814.0,6690890.0
2015-11-20,155637,160696,150514,157584,169181,1625886.0,6690890.0
2015-11-23,158426,162965,155637,159140,190062,1641944.0,6690890.0
2015-11-24,160825,167699,152395,153044,253963,1579050.0,6690890.0
2015-11-25,150255,182355,150125,164587,1017561,1698148.0,6690890.0
2015-11-26,165235,167181,161992,162902,187974,1680752.0,6690890.0
2015-11-27,163873,166273,155767,157324,222550,1623210.0,6690890.0
2015-11-30,154276,164262,152395,159529,194157,1645959.0,6690890.0
2015-12-01,161149,161733,155184,155314,148691,1602468.0,6690890.0
2015-12-02,156610,161604,153562,158362,180963,1633915.0,6690890.0
2015-12-03,157713,160696,155702,157260,71718,1622541.0,6690890.0
2015-12-04,154989,157258,153043,153044,86415,1579050.0,6690890.0
2015-12-07,155637,157842,151682,151682,84452,1564999.0,6690890.0
2015-12-08,149282,149801,137804,140399,245037,1448578.0,6690890.0
2015-12-09,142732,146040,140073,140399,96512,1448578.0,6690890.0
2015-12-10,142862,142927,129373,134497,247614,1387691.0,6690890.0
2015-12-11,134496,135599,129957,133589,118880,1378323.0,6690890.0
2015-12-14,130216,131578,125223,125418,128797,1294018.0,6690890.0
2015-12-15,126779,130865,126779,130866,108012,1350222.0,6690890.0
2015-12-16,133005,133265,130022,130542,96946,1346876.0,6690890.0
2015-12-17,131643,132357,119581,128596,192944,1326803.0,6690890.0
2015-12-18,126779,130605,126779,130088,72786,1342193.0,6690890.0
2015-12-21,130087,130216,125871,126132,113665,1301378.0,6690890.0
2015-12-22,127104,127104,119192,122565,193417,1264578.0,6690890.0
2015-12-23,122889,123602,117441,117637,116251,1213727.0,6690890.0
2015-12-24,118025,122110,116858,119971,121391,1237815.0,6690890.0
2015-12-28,118868,119970,117052,118350,163316,1221087.0,6690890.0
2015-12-29,122110,130346,122110,129699,197462,1338178.0,6690890.0
2015-12-30,130865,132097,126909,128726,99033,1328142.0,6690890.0
2016-01-04,129633,133005,127104,128726,132050,1328142.0,6690890.0
2016-01-05,125353,131643,125353,131644,101679,1358251.0,6690890.0
2016-01-06,132227,145067,131643,141630,282366,1461290.0,6690890.0
2016-01-07,143964,145261,137480,139750,156995,1441887.0,6690890.0
2016-01-08,135534,143316,134302,142604,131206,1471327.0,6690890.0
2016-01-11,141046,143835,137155,137156,106758,1415123.0,6690890.0
2016-01-12,137025,139101,131968,132033,95116,1362265.0,6690890.0
2016-01-13,131902,137220,129697,135146,119560,1394381.0,6690890.0
