켐트로닉스(089010),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-04-03,7070,7230,6940,7210,91358,77472.0,10745020.0
2017-04-04,7260,7290,6960,7040,77236,75645.0,10745020.0
2017-04-05,7050,7470,6870,7420,257269,79728.0,10745020.0
2017-04-06,7500,7530,7280,7500,131631,80588.0,10745020.0
2017-04-07,7500,7580,7350,7530,55831,80910.0,10745020.0
2017-04-10,7450,7460,7090,7200,115312,77364.0,10745020.0
2017-04-11,7210,7680,7200,7500,228449,80588.0,10745020.0
2017-04-12,7500,7620,7370,7500,65170,80588.0,10745020.0
2017-04-13,7500,7580,7350,7360,59122,79083.0,10745020.0
2017-04-14,7390,7610,7280,7280,107055,78224.0,10745020.0
2017-04-17,7210,7350,7180,7210,95086,77472.0,10745020.0
2017-04-18,7210,7270,7020,7120,139683,76505.0,10745020.0
2017-04-19,7120,7230,7040,7140,55037,76719.0,10745020.0
2017-04-20,7100,7140,6920,7080,143054,79532.0,11233403.0
2017-04-21,7000,7180,6900,7110,82679,79869.0,11233403.0
2017-04-24,7110,7200,6980,7010,75495,78746.0,11233403.0
2017-04-25,6980,7080,6940,7000,34043,78634.0,11233403.0
2017-04-26,7010,7140,6980,7030,62633,78971.0,11233403.0
2017-04-27,7020,7140,6970,7040,25498,79083.0,11233403.0
2017-04-28,7000,7090,6880,6890,48348,77398.0,11233403.0
2017-05-02,6890,6950,6550,6560,90139,73691.0,11233403.0
2017-05-04,6640,6650,6550,6590,41298,74028.0,11233403.0
2017-05-08,6590,6590,6200,6200,338926,69647.0,11233403.0
2017-05-10,6220,6510,6220,6420,245004,72118.0,11233403.0
2017-05-11,6430,6960,6430,6780,251795,79044.0,11658403.0
2017-05-12,6830,6940,6730,6840,116938,79743.0,11658403.0
2017-05-15,6900,6900,6650,6780,84730,79044.0,11658403.0
2017-05-16,6800,6910,6770,6840,86025,79743.0,11658403.0
2017-05-17,6900,6910,6520,6550,101018,76363.0,11658403.0
2017-05-18,6490,6550,6350,6400,151147,74614.0,11658403.0
2017-05-19,6500,6760,6400,6740,155883,78578.0,11658403.0
2017-05-22,6880,7070,6810,6980,165038,81376.0,11658403.0
2017-05-23,7000,7210,6930,7110,130620,82891.0,11658403.0
2017-05-24,7110,7150,6830,6840,113903,79743.0,11658403.0
2017-05-25,6880,6990,6580,6770,83340,78927.0,11658403.0
2017-05-26,6850,6850,6600,6660,107445,77645.0,11658403.0
2017-05-29,6700,6740,6570,6660,69329,77645.0,11658403.0
2017-05-30,6710,6990,6600,6990,194899,81492.0,11658403.0
2017-05-31,7060,7300,7010,7090,309994,82658.0,11658403.0
2017-06-01,7090,7420,7090,7300,336443,85106.0,11658403.0
2017-06-02,7420,7440,7040,7190,249053,83824.0,11658403.0
2017-06-05,7180,7190,6980,7080,136853,82541.0,11658403.0
2017-06-07,7080,7170,6990,7140,162318,83241.0,11658403.0
2017-06-08,7150,7360,7140,7170,193143,83591.0,11658403.0
2017-06-09,7140,7350,7040,7350,154899,85689.0,11658403.0
2017-06-12,7310,7310,7050,7160,153509,83474.0,11658403.0
2017-06-13,7100,7430,7090,7270,165887,84757.0,11658403.0
2017-06-14,7270,7390,7200,7250,79292,84523.0,11658403.0
2017-06-15,7250,7350,7000,7100,120301,82775.0,11658403.0
2017-06-16,7100,7240,7060,7130,103440,83124.0,11658403.0
2017-06-19,7140,7230,7010,7120,75379,83008.0,11658403.0
2017-06-20,7140,7230,6850,6920,149249,80676.0,11658403.0
2017-06-21,6970,7010,6730,6820,84491,79510.0,11658403.0
2017-06-22,6760,7370,6760,6980,134917,81376.0,11658403.0
2017-06-23,6900,7030,6750,6910,45057,80560.0,11658403.0
2017-06-26,6910,6970,6680,6780,135455,79044.0,11658403.0
2017-06-27,6800,6800,6670,6710,57561,79067.0,11783403.0
2017-06-28,6710,6770,6530,6540,115279,77063.0,11783403.0
2017-06-29,6540,6640,6470,6540,79490,77063.0,11783403.0
2017-06-30,6470,6710,6390,6670,105830,78595.0,11783403.0
2017-07-03,6700,6760,6550,6650,52202,78360.0,11783403.0
2017-07-04,6670,6670,6500,6580,60227,77535.0,11783403.0
2017-07-05,6530,6680,6530,6680,51100,78713.0,11783403.0
2017-07-06,6680,7000,6660,6950,184271,81895.0,11783403.0
2017-07-07,6950,6980,6850,6880,48742,81070.0,11783403.0
2017-07-10,6880,8000,6800,7100,944318,83662.0,11783403.0
2017-07-11,7100,7390,7010,7330,336735,86372.0,11783403.0
2017-07-12,7350,7360,7040,7040,189745,82955.0,11783403.0
2017-07-13,7040,7240,7010,7220,173368,85076.0,11783403.0
2017-07-14,7290,7320,7010,7060,133027,83191.0,11783403.0
2017-07-17,7050,7270,7050,7250,143010,85430.0,11783403.0
2017-07-18,7300,7800,7120,7800,771375,91911.0,11783403.0
2017-07-19,7800,7930,7750,7890,262519,92971.0,11783403.0
2017-07-20,7870,7930,7650,7700,177238,90732.0,11783403.0
2017-07-21,7760,8160,7700,8000,488216,94267.0,11783403.0
2017-07-24,8130,8230,7880,7980,389648,94032.0,11783403.0
2017-07-25,8040,8040,7660,7690,203433,90614.0,11783403.0
2017-07-26,7790,7910,7560,7900,155959,93089.0,11783403.0
2017-07-27,7970,7970,7820,7870,102947,92735.0,11783403.0
2017-07-28,7770,7840,7580,7680,144155,90497.0,11783403.0
2017-07-31,7600,7750,7530,7590,60380,89436.0,11783403.0
2017-08-01,7590,7810,7550,7710,71878,90850.0,11783403.0
2017-08-02,7770,8020,7650,7730,131028,91086.0,11783403.0
2017-08-03,7700,7740,7300,7330,166685,86372.0,11783403.0
2017-08-04,7310,7450,7200,7360,57184,86726.0,11783403.0
2017-08-07,7380,7510,7300,7500,83360,88376.0,11783403.0
2017-08-08,7500,7500,7200,7300,130443,86019.0,11783403.0
2017-08-09,7290,7290,7060,7120,78294,83898.0,11783403.0
2017-08-10,7060,7170,6820,6960,96170,82012.0,11783403.0
2017-08-11,6800,6930,6610,6740,125322,79420.0,11783403.0
2017-08-14,6740,6850,6610,6740,86163,79420.0,11783403.0
2017-08-16,6500,6500,5900,6220,521206,73293.0,11783403.0
2017-08-17,6270,6330,6150,6260,122786,73764.0,11783403.0
2017-08-18,6160,6290,6100,6220,53320,73293.0,11783403.0
2017-08-21,6240,6480,6230,6460,76533,76121.0,11783403.0
2017-08-22,6510,6510,6360,6450,86425,76003.0,11783403.0
2017-08-23,6450,6450,6250,6290,61780,74118.0,11783403.0
2017-08-24,6290,6400,6210,6260,41952,73764.0,11783403.0
2017-08-25,6260,6330,6220,6300,70995,74235.0,11783403.0
2017-08-28,6300,6350,6190,6290,61643,74118.0,11783403.0
2017-08-29,6250,6270,6100,6160,69254,72586.0,11783403.0
2017-08-30,6160,6310,6110,6230,43053,73411.0,11783403.0
2017-08-31,6280,6290,6120,6190,66460,72939.0,11783403.0
2017-09-01,6230,6320,6150,6210,83332,73175.0,11783403.0
2017-09-04,6030,6130,5930,5970,143678,70347.0,11783403.0
2017-09-05,6000,6110,5940,6080,50629,71643.0,11783403.0
2017-09-06,6100,6120,5970,6080,54821,71643.0,11783403.0
2017-09-07,6110,6160,6030,6120,46131,72114.0,11783403.0
2017-09-08,6120,6170,6010,6070,41648,71525.0,11783403.0
2017-09-11,6070,6410,6050,6300,110834,74235.0,11783403.0
2017-09-12,6360,6830,6360,6830,299547,80481.0,11783403.0
2017-09-13,6790,6880,6620,6880,170262,81070.0,11783403.0
2017-09-14,6900,7270,6780,6780,326779,79891.0,11783403.0
2017-09-15,6710,6860,6510,6590,77633,77653.0,11783403.0
2017-09-18,6560,6680,6500,6590,53536,77653.0,11783403.0
2017-09-19,6590,6770,6530,6580,49457,81765.0,12426254.0
2017-09-20,6630,6630,6240,6350,106559,78907.0,12426254.0
2017-09-21,6380,6540,6250,6440,50141,80025.0,12426254.0
2017-09-22,6450,6520,6300,6360,48354,79031.0,12426254.0
2017-09-25,6360,6500,6280,6450,84318,80149.0,12426254.0
2017-09-26,6700,6700,6420,6480,81256,80522.0,12426254.0
2017-09-27,6440,6830,6400,6780,90963,84250.0,12426254.0
2017-09-28,6790,7130,6790,7020,152769,87232.0,12426254.0
2017-09-29,7020,7250,6950,6950,80506,86362.0,12426254.0
2017-10-10,6950,7080,6900,6950,46280,86362.0,12426254.0
2017-10-11,6910,7140,6900,6960,53986,86487.0,12426254.0
2017-10-12,6960,7090,6930,7000,51670,86984.0,12426254.0
2017-10-13,7090,7090,6710,6830,38132,84871.0,12426254.0
2017-10-16,6750,6840,6500,6550,82887,81392.0,12426254.0
2017-10-17,6490,6760,6450,6660,29210,82759.0,12426254.0
2017-10-18,6660,6830,6310,6480,70403,80522.0,12426254.0
2017-10-19,6630,6630,6360,6490,20873,80646.0,12426254.0
2017-10-20,6490,6530,6430,6450,23245,80149.0,12426254.0
2017-10-23,6540,6550,6250,6280,47132,78037.0,12426254.0
2017-10-24,6240,6680,6200,6610,96611,82138.0,12426254.0
2017-10-25,6560,6700,6470,6570,59294,81640.0,12426254.0
2017-10-26,6590,6640,6310,6570,47100,81640.0,12426254.0
2017-10-27,6570,6590,6440,6590,25211,81889.0,12426254.0
2017-10-30,6540,6620,6490,6510,36894,80895.0,12426254.0
2017-10-31,6510,6690,6480,6520,24509,81019.0,12426254.0
2017-11-01,6600,7250,6450,6600,609792,82013.0,12426254.0
2017-11-02,6690,6690,6270,6340,175210,78782.0,12426254.0
2017-11-03,6340,6460,6280,6450,40598,80149.0,12426254.0
2017-11-06,6500,6600,6300,6320,61373,78534.0,12426254.0
2017-11-07,6320,6390,6200,6330,56500,78658.0,12426254.0
2017-11-08,6380,6380,6210,6320,41514,78534.0,12426254.0
2017-11-09,6340,6390,6290,6370,34303,79155.0,12426254.0
2017-11-10,6330,6580,6280,6580,67003,81765.0,12426254.0
2017-11-13,6590,6600,6460,6600,68687,82013.0,12426254.0
2017-11-14,6600,6620,6400,6580,64943,81765.0,12426254.0
2017-11-15,6580,6580,6380,6440,51234,80025.0,12426254.0
2017-11-16,6490,6500,6280,6490,52665,80646.0,12426254.0
2017-11-17,6560,6560,6290,6370,66478,79155.0,12426254.0
2017-11-20,6340,6410,6040,6200,194367,77043.0,12426254.0
2017-11-21,6240,6240,6030,6140,131036,76297.0,12426254.0
2017-11-22,6140,6270,6010,6200,173300,77043.0,12426254.0
2017-11-23,6220,6220,6070,6140,77165,76297.0,12426254.0
2017-11-24,6110,6400,6100,6270,151661,77913.0,12426254.0
2017-11-27,6370,6650,6220,6340,184756,78782.0,12426254.0
2017-11-28,6360,6380,6140,6280,60773,78037.0,12426254.0
2017-11-29,6240,6340,6190,6280,21472,78037.0,12426254.0
2017-11-30,6310,6470,6220,6280,65764,78037.0,12426254.0
2017-12-01,6380,6380,6180,6250,77804,77664.0,12426254.0
2017-12-04,6240,6260,6050,6150,88666,76421.0,12426254.0
2017-12-05,6160,6190,6030,6130,105572,76173.0,12426254.0
2017-12-06,6100,6220,6090,6130,50366,76173.0,12426254.0
2017-12-07,6140,6160,6050,6100,47336,75800.0,12426254.0
2017-12-08,6060,6100,6000,6010,66759,74682.0,12426254.0
2017-12-11,6010,6090,5920,6080,31722,75552.0,12426254.0
2017-12-12,6090,6090,5990,6080,22173,75552.0,12426254.0
2017-12-13,6070,6120,5990,6070,27221,75427.0,12426254.0
2017-12-14,6070,6080,5970,6050,31935,75179.0,12426254.0
2017-12-15,6050,6050,5960,5970,30392,74185.0,12426254.0
2017-12-18,5970,6070,5880,6030,39611,74930.0,12426254.0
2017-12-19,6060,6060,5800,5810,64636,72197.0,12426254.0
2017-12-20,5800,5860,5650,5670,28295,70457.0,12426254.0
2017-12-21,5760,5760,5430,5500,44552,68344.0,12426254.0
2017-12-22,5410,5640,5400,5610,25725,69711.0,12426254.0
2017-12-26,5670,5730,5600,5680,13831,70581.0,12426254.0
2017-12-27,5640,5680,5500,5610,24355,69711.0,12426254.0
2017-12-28,5610,5730,5530,5670,27858,70457.0,12426254.0
2018-01-02,5730,6080,5690,6030,72787,74930.0,12426254.0
2018-01-03,6090,6430,6080,6320,154618,78534.0,12426254.0
2018-01-04,6400,6790,6380,6580,408833,81765.0,12426254.0
2018-01-05,6730,6910,6520,6580,214922,81765.0,12426254.0
2018-01-08,6580,6670,6580,6630,52245,82386.0,12426254.0
2018-01-09,6630,6740,6530,6600,56363,82013.0,12426254.0
2018-01-10,6550,6780,6260,6510,118624,80895.0,12426254.0
2018-01-11,6510,6610,6000,6550,127680,81392.0,12426254.0
2018-01-12,6600,6790,6500,6650,136964,82635.0,12426254.0
2018-01-15,6720,6800,6500,6500,125293,80771.0,12426254.0
2018-01-16,6670,6670,6440,6590,78089,81889.0,12426254.0
2018-01-17,6560,6890,6510,6730,196995,83629.0,12426254.0
2018-01-18,6710,7520,6680,7410,628253,92079.0,12426254.0
2018-01-19,7500,8000,7500,7750,626888,96303.0,12426254.0
2018-01-22,7850,8070,7650,8000,385761,99410.0,12426254.0
2018-01-23,8000,8110,7580,7800,232547,96925.0,12426254.0
2018-01-24,7760,8450,7700,8390,356507,104256.0,12426254.0
2018-01-25,8500,8880,8330,8360,247254,103883.0,12426254.0
2018-01-26,8520,8590,8310,8360,158193,103883.0,12426254.0
2018-01-29,8390,9000,8380,8950,384927,111215.0,12426254.0
2018-01-30,8960,8980,8570,8860,260044,110097.0,12426254.0
2018-01-31,8850,8850,8440,8680,176097,107860.0,12426254.0
2018-02-01,8560,8830,8330,8360,201655,103883.0,12426254.0
2018-02-02,8420,8440,7880,8040,290070,99907.0,12426254.0
2018-02-05,8040,8040,7390,7410,390960,92079.0,12426254.0
2018-02-06,7050,7870,6710,7760,342778,96428.0,12426254.0
2018-02-07,7880,7950,7490,7530,174516,93570.0,12426254.0
2018-02-08,7600,7720,7400,7570,59254,94067.0,12426254.0
2018-02-09,7410,7650,7380,7480,44810,92948.0,12426254.0
2018-02-12,7500,8000,7070,7120,187079,89885.0,12624273.0
2018-02-13,7130,7210,6930,7000,197280,88370.0,12624273.0
2018-02-14,7000,7060,6710,6880,168475,86855.0,12624273.0
2018-02-19,6990,7360,6950,7330,138964,92536.0,12624273.0
2018-02-20,7420,7420,7010,7100,204632,89632.0,12624273.0
2018-02-21,7090,7270,6930,7220,69639,91147.0,12624273.0
2018-02-22,7240,7240,6970,7070,66617,89254.0,12624273.0
2018-02-23,7210,7260,7040,7220,58387,91147.0,12624273.0
2018-02-26,7280,7380,7010,7090,76825,89506.0,12624273.0
2018-02-27,7060,7070,6560,6670,220190,84204.0,12624273.0
2018-02-28,6670,6820,6350,6570,115303,82941.0,12624273.0
2018-03-02,6640,6880,6310,6460,129859,81553.0,12624273.0
2018-03-05,6580,7660,6440,6830,358148,86224.0,12624273.0
2018-03-06,6800,7230,6700,6930,136923,87486.0,12624273.0
2018-03-07,6930,6960,6460,6700,86734,84583.0,12624273.0
2018-03-08,6700,7150,6500,7060,100107,89127.0,12624273.0
2018-03-09,7140,7270,7020,7180,73319,90642.0,12624273.0
2018-03-12,7250,7250,7020,7140,61509,90137.0,12624273.0
2018-03-13,7140,7360,7010,7340,61503,92662.0,12624273.0
2018-03-14,7380,7380,7220,7300,46321,92157.0,12624273.0
2018-03-15,7290,7290,7030,7090,114803,89506.0,12624273.0
2018-03-16,7190,7210,7000,7080,46084,89380.0,12624273.0
2018-03-19,7010,7370,6960,7340,149365,92662.0,12624273.0
2018-03-20,7330,7330,7000,7170,67347,90516.0,12624273.0
2018-03-21,7150,7150,6730,6830,156961,86224.0,12624273.0
2018-03-22,6750,6860,6650,6830,86855,86224.0,12624273.0
2018-03-23,6730,6730,6400,6400,121295,80795.0,12624273.0
2018-03-26,6390,6670,6380,6660,33868,84078.0,12624273.0
2018-03-27,6660,6750,6560,6650,33925,83951.0,12624273.0
2018-03-28,6540,6580,6400,6540,40544,82563.0,12624273.0
2018-03-29,6540,6640,6460,6500,22196,82058.0,12624273.0
2018-03-30,6500,6620,6350,6580,86914,83068.0,12624273.0
2018-04-02,6640,6640,6040,6130,189570,77387.0,12624273.0
2018-04-03,6020,6110,5780,5850,176034,73852.0,12624273.0
2018-04-04,5850,5910,5530,5720,168706,72211.0,12624273.0
2018-04-05,5840,5840,5510,5680,138181,71706.0,12624273.0
2018-04-06,5660,5780,5610,5700,43673,71958.0,12624273.0
2018-04-09,5760,5770,5500,5670,120451,71580.0,12624273.0
2018-04-10,5650,5750,5450,5720,147317,72211.0,12624273.0
2018-04-11,5720,5790,5450,5600,248720,70696.0,12624273.0
2018-04-12,5600,5900,5590,5800,141714,73221.0,12624273.0
2018-04-13,5890,5910,5720,5800,76187,73221.0,12624273.0
2018-04-16,5800,5870,5720,5720,67636,72211.0,12624273.0
2018-04-17,5810,5810,5610,5750,57341,72590.0,12624273.0
2018-04-18,5800,6450,5720,6300,363088,79533.0,12624273.0
2018-04-19,6300,6630,6150,6550,309159,82689.0,12624273.0
2018-04-20,6540,6710,6310,6550,134197,82689.0,12624273.0
2018-04-23,6590,6590,6350,6410,81857,80922.0,12624273.0
2018-04-24,6410,6500,6170,6380,111594,80543.0,12624273.0
2018-04-25,6350,6350,6100,6150,92488,77639.0,12624273.0
2018-04-26,6350,6350,6130,6250,50774,78902.0,12624273.0
2018-04-27,6190,6460,6190,6400,44219,80795.0,12624273.0
2018-04-30,6400,6470,6250,6370,39616,80417.0,12624273.0
2018-05-02,6310,6370,6060,6210,56772,78397.0,12624273.0
2018-05-03,6270,6270,6060,6160,25310,77766.0,12624273.0
2018-05-04,6250,6250,5950,6020,31462,75998.0,12624273.0
2018-05-08,6020,6150,5850,5930,30788,74862.0,12624273.0
2018-05-09,5930,6270,5760,6160,79634,77766.0,12624273.0
2018-05-10,6160,6270,6030,6190,45920,78144.0,12624273.0
2018-05-11,6250,6610,6130,6460,185608,81553.0,12624273.0
2018-05-14,6550,6550,6310,6500,46192,82058.0,12624273.0
2018-05-15,6500,6550,6350,6450,44034,81427.0,12624273.0
2018-05-16,6300,6540,6290,6420,29277,81048.0,12624273.0
2018-05-17,6500,6540,6140,6280,24606,79280.0,12624273.0
2018-05-18,6270,6380,6140,6340,43442,80038.0,12624273.0
2018-05-21,6400,6490,6300,6420,46328,81048.0,12624273.0
2018-05-23,6470,7100,6450,7050,556209,89001.0,12624273.0
2018-05-24,7080,7140,6910,7050,191045,89001.0,12624273.0
2018-05-25,6990,7230,6800,7080,173561,89380.0,12624273.0
2018-05-28,7080,7400,7050,7150,184443,90264.0,12624273.0
2018-05-29,7150,7150,6830,6850,143178,86476.0,12624273.0
2018-05-30,6850,6950,6670,6850,107076,86476.0,12624273.0
2018-05-31,6870,7410,6870,7190,457447,90769.0,12624273.0
2018-06-01,7220,7440,7160,7400,130022,93420.0,12624273.0
2018-06-04,7380,7450,7170,7310,97593,92283.0,12624273.0
2018-06-05,7350,7810,7250,7640,299931,96449.0,12624273.0
2018-06-07,7650,7800,7490,7530,109430,95061.0,12624273.0
2018-06-08,7420,7500,7210,7340,91512,92662.0,12624273.0
2018-06-11,7250,7400,7200,7310,62897,92283.0,12624273.0
2018-06-12,7320,7550,7210,7420,80315,93672.0,12624273.0
2018-06-14,7420,7420,6910,6970,157752,87991.0,12624273.0
2018-06-15,6980,7040,6700,6750,72108,85214.0,12624273.0
2018-06-18,6700,6830,6040,6350,133985,80164.0,12624273.0
2018-06-19,6330,6530,6270,6360,57474,80290.0,12624273.0
2018-06-20,6370,6640,6370,6580,32523,83068.0,12624273.0
2018-06-21,6500,6580,6400,6410,18141,80922.0,12624273.0
2018-06-22,6400,6460,6250,6450,33494,81427.0,12624273.0
2018-06-25,6640,6640,6400,6550,18283,82689.0,12624273.0
2018-06-26,6520,6540,6200,6540,45437,82563.0,12624273.0
2018-06-27,6560,6560,6410,6480,44992,81805.0,12624273.0
2018-06-28,6480,6480,6300,6400,19195,80795.0,12624273.0
2018-06-29,6410,6480,6260,6410,32053,80922.0,12624273.0
2018-07-02,6410,6470,6150,6150,17875,77639.0,12624273.0
2018-07-03,6160,6380,6120,6190,23629,78144.0,12624273.0
2018-07-04,6190,6400,6150,6300,21989,79533.0,12624273.0
2018-07-05,6380,6380,6120,6270,27310,79154.0,12624273.0
2018-07-06,6350,6580,6310,6580,58038,83068.0,12624273.0
2018-07-09,6590,6820,6480,6790,39285,85719.0,12624273.0
2018-07-10,6900,7150,6700,6760,101743,85340.0,12624273.0
2018-07-11,6820,6820,6590,6720,28526,84835.0,12624273.0
2018-07-12,6700,6810,6650,6810,62840,85971.0,12624273.0
2018-07-13,6700,6820,6650,6780,41932,85593.0,12624273.0
2018-07-16,6760,6850,6680,6760,61710,85340.0,12624273.0
2018-07-17,6810,6810,6530,6610,46184,83446.0,12624273.0
2018-07-18,6700,6700,6460,6500,47237,82058.0,12624273.0
2018-07-19,6520,7090,6520,6940,248254,87612.0,12624273.0
2018-07-20,7020,7050,6830,6940,65529,87612.0,12624273.0
2018-07-23,6940,7040,6410,6460,69191,81553.0,12624273.0
2018-07-24,6460,6630,6340,6540,42605,82563.0,12624273.0
2018-07-25,6530,6620,6290,6290,35575,79407.0,12624273.0
2018-07-26,6290,6590,6290,6450,22128,81427.0,12624273.0
2018-07-27,6350,6630,6350,6520,18779,82310.0,12624273.0
2018-07-30,6470,6990,6430,6770,222232,85466.0,12624273.0
2018-07-31,6720,6860,6650,6790,39981,85719.0,12624273.0
2018-08-01,6900,6960,6790,6790,62314,85719.0,12624273.0
2018-08-02,6790,7140,6720,7060,183500,89127.0,12624273.0
2018-08-03,7080,7130,6950,7040,98281,88875.0,12624273.0
2018-08-06,7090,7250,6820,6990,87494,88244.0,12624273.0
2018-08-07,7050,7070,6800,6950,51330,87739.0,12624273.0
2018-08-08,6920,7430,6920,7240,369029,91400.0,12624273.0
2018-08-09,7240,7280,7070,7100,87938,89632.0,12624273.0
2018-08-10,7100,7270,7070,7100,113369,89632.0,12624273.0
2018-08-13,7100,7180,6600,6690,140349,84456.0,12624273.0
2018-08-14,6660,6950,6660,6870,195805,86729.0,12624273.0
2018-08-16,6850,6850,6400,6630,172836,83699.0,12624273.0
2018-08-17,6680,7030,6630,6950,180918,87739.0,12624273.0
2018-08-20,7030,7290,6950,7280,225408,91905.0,12624273.0
2018-08-21,7280,7410,7240,7320,208049,92410.0,12624273.0
2018-08-22,7330,7550,7100,7240,219733,91400.0,12624273.0
2018-08-23,7220,7270,7100,7230,76681,91273.0,12624273.0
2018-08-24,7230,7280,7100,7280,52182,91905.0,12624273.0
2018-08-27,7280,7280,7120,7210,56191,91021.0,12624273.0
2018-08-28,7300,7500,7180,7240,210532,91400.0,12624273.0
2018-08-29,7240,7440,7150,7440,159140,93925.0,12624273.0
2018-08-30,7460,7500,7240,7380,117266,93167.0,12624273.0
2018-08-31,7380,7380,7170,7240,113567,91400.0,12624273.0
2018-09-03,7300,7310,7150,7160,67456,90390.0,12624273.0
2018-09-04,7160,7230,6950,7200,333134,90895.0,12624273.0
2018-09-05,7200,7200,6910,6910,245397,87234.0,12624273.0
2018-09-06,6960,6960,6800,6870,105704,86729.0,12624273.0
2018-09-07,6870,6900,6670,6700,125215,84583.0,12624273.0
2018-09-10,6680,6860,6610,6770,53743,85466.0,12624273.0
2018-09-11,6740,6810,6640,6700,63351,84583.0,12624273.0
2018-09-12,6710,6760,6430,6520,156718,82310.0,12624273.0
2018-09-13,6520,6570,6460,6520,45589,82310.0,12624273.0
2018-09-14,6560,6590,6490,6560,46465,82815.0,12624273.0
2018-09-17,6560,6760,6490,6710,152327,84709.0,12624273.0
2018-09-18,6710,6990,6620,6920,215829,87360.0,12624273.0
2018-09-19,6930,6930,6750,6850,80812,86476.0,12624273.0
2018-09-20,6860,6890,6640,6640,74397,83825.0,12624273.0
2018-09-21,6640,6650,6430,6500,107712,82058.0,12624273.0
2018-09-27,6440,6620,6400,6560,91835,82815.0,12624273.0
2018-09-28,6620,6620,6500,6500,51412,82058.0,12624273.0
2018-10-01,6590,6990,6520,6590,202928,83194.0,12624273.0
2018-10-02,6650,6650,6360,6360,58855,80290.0,12624273.0
2018-10-04,6360,6430,6030,6050,127921,76377.0,12624273.0
2018-10-05,6150,6180,5970,6040,44615,76251.0,12624273.0
2018-10-08,5980,6130,5980,6060,25845,76503.0,12624273.0
2018-10-10,6060,6260,5820,5960,130201,75241.0,12624273.0
2018-10-11,5760,5810,5290,5350,237915,67540.0,12624273.0
2018-10-12,5250,5560,5250,5430,66743,68550.0,12624273.0
2018-10-15,5460,5560,5400,5540,45171,69938.0,12624273.0
2018-10-16,5610,5760,5540,5720,35548,72211.0,12624273.0
2018-10-17,5690,5970,5690,5900,70766,74483.0,12624273.0
2018-10-18,5890,5960,5830,5900,16889,74483.0,12624273.0
2018-10-19,5840,5860,5720,5810,18093,73347.0,12624273.0
2018-10-22,5810,5880,5720,5810,6345,73347.0,12624273.0
2018-10-23,5810,5840,5650,5660,22984,71453.0,12624273.0
2018-10-24,5660,5790,5460,5500,25287,69434.0,12624273.0
2018-10-25,5440,5440,4900,5400,52929,68171.0,12624273.0
2018-10-26,5400,5500,5180,5180,39009,65394.0,12624273.0
2018-10-29,5100,5360,4630,4630,40544,58450.0,12624273.0
2018-10-30,4630,4945,4460,4860,73229,61354.0,12624273.0
2018-10-31,5000,5090,4790,4920,18581,62111.0,12624273.0
2018-11-01,4920,5160,4920,5000,26874,63121.0,12624273.0
2018-11-02,5030,5260,5020,5260,28383,66404.0,12624273.0
2018-11-05,5280,5400,5190,5210,8326,65772.0,12624273.0
2018-11-06,5310,5310,5150,5240,24945,66151.0,12624273.0
2018-11-07,5290,5340,5110,5210,19382,65772.0,12624273.0
2018-11-08,5210,5730,5210,5420,93742,68424.0,12624273.0
2018-11-09,5400,5580,5390,5450,26613,68802.0,12624273.0
2018-11-12,5360,5470,5310,5350,31648,67540.0,12624273.0
2018-11-13,5190,5450,5160,5380,29823,67919.0,12624273.0
2018-11-14,5380,5380,5250,5330,15342,67287.0,12624273.0
2018-11-15,5330,5460,5210,5450,9964,68802.0,12624273.0
2018-11-16,5450,5510,5400,5460,15900,68929.0,12624273.0
2018-11-19,5460,5560,5460,5500,20390,69434.0,12624273.0
2018-11-20,5410,5550,5340,5440,21258,68676.0,12624273.0
2018-11-21,5390,5490,5260,5460,30874,68929.0,12624273.0
2018-11-22,5460,5530,5370,5420,27447,68424.0,12624273.0
2018-11-23,5410,5470,5260,5280,13988,66656.0,12624273.0
2018-11-26,5280,5330,5250,5320,22594,67161.0,12624273.0
2018-11-27,5310,5410,5290,5290,23944,66782.0,12624273.0
2018-11-28,5340,5780,5330,5670,101137,71580.0,12624273.0
2018-11-29,5680,6010,5600,5980,156229,75493.0,12624273.0
2018-11-30,5950,6030,5900,5950,52293,75114.0,12624273.0
2018-12-03,5910,6050,5880,5890,28851,74357.0,12624273.0
2018-12-04,5890,6030,5850,5930,60671,74862.0,12624273.0
2018-12-05,5930,6040,5850,5950,32942,75114.0,12624273.0
2018-12-06,5900,6020,5730,5740,48245,72463.0,12624273.0
2018-12-07,5850,5860,5700,5760,15910,72716.0,12624273.0
2018-12-10,5760,5790,5620,5740,20191,72463.0,12624273.0
2018-12-11,5850,5870,5650,5700,21869,71958.0,12624273.0
2018-12-12,5760,5980,5720,5860,51342,73978.0,12624273.0
2018-12-13,5920,5920,5780,5880,25183,74231.0,12624273.0
2018-12-14,5830,5950,5820,5920,21931,74736.0,12624273.0
2018-12-17,6060,6120,5920,6080,116817,76756.0,12624273.0
2018-12-18,6070,6120,5890,5970,48005,75367.0,12624273.0
2018-12-19,5990,6080,5780,5900,35034,74483.0,12624273.0
2018-12-20,6000,6030,5700,5800,68333,73221.0,12624273.0
2018-12-21,5700,5900,5600,5640,64996,71201.0,12624273.0
2018-12-24,5640,5640,5370,5380,54856,67919.0,12624273.0
