아바코(083930),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-04-03,7750,7810,7520,7760,93506,124133.0,15996505.0
2018-04-04,7850,7850,7530,7680,47695,122853.0,15996505.0
2018-04-05,7690,7910,7670,7870,96892,125892.0,15996505.0
2018-04-06,7730,7770,7210,7660,403832,122533.0,15996505.0
2018-04-09,7660,7690,7480,7670,108375,122693.0,15996505.0
2018-04-10,7680,7800,7630,7800,131168,124773.0,15996505.0
2018-04-11,7760,7950,7740,7950,78744,127172.0,15996505.0
2018-04-12,7990,8140,7850,8140,108074,130212.0,15996505.0
2018-04-13,8100,8180,7970,8070,44313,129092.0,15996505.0
2018-04-16,8140,8140,7940,8000,29154,127972.0,15996505.0
2018-04-17,8000,8140,7930,8050,83209,128772.0,15996505.0
2018-04-18,8080,8130,7950,8100,80361,129572.0,15996505.0
2018-04-19,8050,8170,7910,8020,76827,128292.0,15996505.0
2018-04-20,8020,8120,7950,8080,55861,129252.0,15996505.0
2018-04-23,8000,8090,7880,7920,56202,126692.0,15996505.0
2018-04-24,7900,8140,7750,7920,86123,126692.0,15996505.0
2018-04-25,7900,8080,7850,8030,62552,128452.0,15996505.0
2018-04-26,7950,8160,7900,8140,112535,130212.0,15996505.0
2018-04-27,8140,8260,8100,8180,115902,130851.0,15996505.0
2018-04-30,8180,8230,8060,8160,57401,130531.0,15996505.0
2018-05-02,8100,8100,7810,7890,90096,126212.0,15996505.0
2018-05-03,7900,7950,7680,7710,62499,123333.0,15996505.0
2018-05-04,7690,7800,7490,7600,132573,121573.0,15996505.0
2018-05-08,7600,7690,7500,7590,99931,121413.0,15996505.0
2018-05-09,7590,7610,7350,7610,100261,121733.0,15996505.0
2018-05-10,7610,7640,7500,7600,17099,121573.0,15996505.0
2018-05-11,7600,7700,7510,7700,36212,123173.0,15996505.0
2018-05-14,7780,7840,7400,7550,74083,120774.0,15996505.0
2018-05-15,7550,7550,7210,7210,127715,115335.0,15996505.0
2018-05-16,7350,7370,7210,7370,79732,117894.0,15996505.0
2018-05-17,7340,7380,7220,7370,75558,117894.0,15996505.0
2018-05-18,7370,7510,7250,7500,55538,119974.0,15996505.0
2018-05-21,7560,7670,7410,7600,46757,121573.0,15996505.0
2018-05-23,7600,7660,7480,7540,31995,120614.0,15996505.0
2018-05-24,7600,7600,7330,7440,27973,119014.0,15996505.0
2018-05-25,7390,7600,7300,7590,36707,121413.0,15996505.0
2018-05-28,7500,7550,7280,7330,99455,117254.0,15996505.0
2018-05-29,7330,7460,7230,7240,100247,115815.0,15996505.0
2018-05-30,7240,7350,6990,7010,195009,112136.0,15996505.0
2018-05-31,7000,7400,7000,7390,62815,118214.0,15996505.0
2018-06-01,7390,7780,7220,7450,62985,119174.0,15996505.0
2018-06-04,7520,7520,7360,7450,31307,119174.0,15996505.0
2018-06-05,7350,7630,7310,7380,55132,118054.0,15996505.0
2018-06-07,7350,7470,7100,7290,81641,116615.0,15996505.0
2018-06-08,7290,7300,7000,7080,64872,113255.0,15996505.0
2018-06-11,7080,7150,7010,7090,30656,113415.0,15996505.0
2018-06-12,7090,7160,6990,7100,55143,113575.0,15996505.0
2018-06-14,7000,7100,6800,6940,110607,111016.0,15996505.0
2018-06-15,6900,6950,6790,6810,61079,108936.0,15996505.0
2018-06-18,6710,6750,6340,6410,177290,102538.0,15996505.0
2018-06-19,6380,6460,6130,6140,168212,98219.0,15996505.0
2018-06-20,6010,6370,6010,6370,70354,101898.0,15996505.0
2018-06-21,6170,6350,6150,6330,55902,101258.0,15996505.0
2018-06-22,6330,6350,6060,6340,78757,101418.0,15996505.0
2018-06-25,6280,6900,6200,6340,797838,101418.0,15996505.0
2018-06-26,6340,6340,5900,6030,240744,96459.0,15996505.0
2018-06-27,6040,6210,5950,6210,105588,99338.0,15996505.0
2018-06-28,6180,6400,6100,6370,194107,101898.0,15996505.0
2018-06-29,6370,6420,6240,6410,90215,102538.0,15996505.0
2018-07-02,6410,6410,6060,6200,98356,99178.0,15996505.0
2018-07-03,6200,6270,6070,6270,71160,100298.0,15996505.0
2018-07-04,6260,6260,6000,6070,119861,97099.0,15996505.0
2018-07-05,6070,6070,5870,6010,84751,96139.0,15996505.0
2018-07-06,6000,6140,5840,6120,102904,97899.0,15996505.0
2018-07-09,6230,6300,6120,6200,96202,99178.0,15996505.0
2018-07-10,6150,6440,6150,6440,114465,103017.0,15996505.0
2018-07-11,6900,6900,6440,6600,276235,105577.0,15996505.0
2018-07-12,6450,6590,6350,6540,107700,104617.0,15996505.0
2018-07-13,6450,6640,6450,6580,77251,105257.0,15996505.0
2018-07-16,6580,6640,6520,6620,60573,105897.0,15996505.0
2018-07-17,6620,6670,6530,6640,53518,106217.0,15996505.0
2018-07-18,6680,6750,6640,6690,86978,107017.0,15996505.0
2018-07-19,6690,6720,6420,6680,50726,106857.0,15996505.0
2018-07-20,6650,6650,6480,6560,58581,104937.0,15996505.0
2018-07-23,6560,6610,6420,6440,37183,103017.0,15996505.0
2018-07-24,6440,6480,6250,6450,71308,103177.0,15996505.0
2018-07-25,6450,6880,6360,6690,130248,107017.0,15996505.0
2018-07-26,6760,7180,6710,7140,345466,114215.0,15996505.0
2018-07-27,7000,7280,7000,7220,90600,115495.0,15996505.0
2018-07-30,7190,7220,6950,7150,63268,114375.0,15996505.0
2018-07-31,7040,7150,7000,7150,47780,114375.0,15996505.0
2018-08-01,7140,7290,7080,7260,69572,116135.0,15996505.0
2018-08-02,7300,7300,7050,7070,40798,113095.0,15996505.0
2018-08-03,7140,7140,6900,7060,51906,112935.0,15996505.0
2018-08-06,7080,7170,7000,7050,36812,112775.0,15996505.0
2018-08-07,7120,7120,6930,7120,21606,113895.0,15996505.0
2018-08-08,7060,7140,6990,7140,237696,114215.0,15996505.0
2018-08-09,7640,7680,6860,7100,841955,113575.0,15996505.0
2018-08-10,7030,7030,6780,6900,182348,110376.0,15996505.0
2018-08-13,6870,6910,6640,6830,148146,109256.0,15996505.0
2018-08-14,6770,7140,6770,7100,163502,113575.0,15996505.0
2018-08-16,7140,7260,6950,7190,112841,115015.0,15996505.0
2018-08-17,7270,7270,7100,7160,92618,114535.0,15996505.0
2018-08-20,7170,7200,7080,7170,66625,114695.0,15996505.0
2018-08-21,7210,7230,7090,7170,36094,114695.0,15996505.0
2018-08-22,7170,7340,7170,7300,105523,116774.0,15996505.0
2018-08-23,7310,7480,7310,7470,116187,119494.0,15996505.0
2018-08-24,7470,7510,7400,7460,86267,119334.0,15996505.0
2018-08-27,7460,7600,7380,7440,86740,119014.0,15996505.0
2018-08-28,7500,7540,7310,7530,156901,120454.0,15996505.0
2018-08-29,7540,7580,7480,7530,31285,120454.0,15996505.0
2018-08-30,7560,7600,7410,7470,25040,119494.0,15996505.0
2018-08-31,7410,7540,7260,7400,72171,118374.0,15996505.0
2018-09-03,7400,7470,7360,7460,67700,119334.0,15996505.0
2018-09-04,7500,7550,7400,7490,33162,119814.0,15996505.0
2018-09-05,7550,7550,7320,7340,49405,117414.0,15996505.0
2018-09-06,7430,7430,7130,7330,73237,117254.0,15996505.0
2018-09-07,7200,7340,7050,7340,119707,117414.0,15996505.0
2018-09-10,7350,7370,7160,7300,31867,116774.0,15996505.0
2018-09-11,7300,7310,7100,7220,43484,115495.0,15996505.0
2018-09-12,7220,7390,7100,7180,37046,114855.0,15996505.0
2018-09-13,7180,7250,7090,7220,31364,115495.0,15996505.0
2018-09-14,7220,7440,7220,7360,103637,117734.0,15996505.0
2018-09-17,7360,7450,7270,7310,12631,116934.0,15996505.0
2018-09-18,7260,7350,7120,7290,48069,116615.0,15996505.0
2018-09-19,7290,7460,7250,7250,223141,115975.0,15996505.0
2018-09-20,7450,7450,7200,7200,152584,115175.0,15996505.0
2018-09-21,7300,7300,7000,7140,135460,114215.0,15996505.0
2018-09-27,7090,7200,6930,6930,85327,110856.0,15996505.0
2018-09-28,6940,6960,6700,6730,147318,107656.0,15996505.0
2018-10-01,6740,6870,6720,6720,40838,107497.0,15996505.0
2018-10-02,6740,6770,6510,6630,87561,106057.0,15996505.0
2018-10-04,6620,6620,6400,6620,71206,105897.0,15996505.0
2018-10-05,6620,6680,6480,6640,40469,106217.0,15996505.0
2018-10-08,6630,6650,6450,6650,53636,106377.0,15996505.0
2018-10-10,6510,6610,6230,6440,82527,103017.0,15996505.0
2018-10-11,6120,6310,5820,6120,130947,97899.0,15996505.0
2018-10-12,5910,6190,5870,6170,171119,98698.0,15996505.0
2018-10-15,6020,6100,5970,6030,55412,96459.0,15996505.0
2018-10-16,6030,6160,5980,6120,47430,97899.0,15996505.0
2018-10-17,6180,6250,6100,6160,21326,98538.0,15996505.0
2018-10-18,6160,6170,6040,6140,10854,98219.0,15996505.0
2018-10-19,6110,6190,5990,6100,33730,97579.0,15996505.0
2018-10-22,6050,6100,5980,6100,18561,97579.0,15996505.0
2018-10-23,6100,6150,5910,5930,23846,94859.0,15996505.0
2018-10-24,5930,5990,5610,5920,90710,94699.0,15996505.0
2018-10-25,5590,5680,5400,5470,136338,87501.0,15996505.0
2018-10-26,5470,5530,5070,5130,264791,82062.0,15996505.0
2018-10-29,5080,5180,4910,5060,97507,80942.0,15996505.0
2018-10-30,4900,5110,4900,5110,71124,81742.0,15996505.0
2018-10-31,5110,5330,5070,5320,45639,85101.0,15996505.0
2018-11-01,5320,5460,5320,5430,28493,86861.0,15996505.0
2018-11-02,5490,5640,5450,5640,29172,90220.0,15996505.0
2018-11-05,5560,5640,5500,5570,10756,89101.0,15996505.0
2018-11-06,5570,6120,5530,5900,270321,94379.0,15996505.0
2018-11-07,6060,6260,5780,5900,159859,94379.0,15996505.0
2018-11-08,5970,6050,5900,6040,40206,96619.0,15996505.0
2018-11-09,6050,6080,5930,6020,30257,96299.0,15996505.0
2018-11-12,6030,6200,5920,6140,56569,98219.0,15996505.0
2018-11-13,6040,6110,5870,6110,43043,97739.0,15996505.0
2018-11-14,6110,6200,6040,6100,33391,97579.0,15996505.0
2018-11-15,6100,6120,5900,6020,46934,96299.0,15996505.0
2018-11-16,6020,6120,5900,6020,76865,96299.0,15996505.0
2018-11-19,6060,6080,5970,6030,53375,96459.0,15996505.0
2018-11-20,6000,6020,5920,6000,31301,95979.0,15996505.0
2018-11-21,5920,6140,5910,6130,50502,98059.0,15996505.0
2018-11-22,6130,6300,6130,6250,67338,99978.0,15996505.0
2018-11-23,6260,6290,6090,6140,25227,98219.0,15996505.0
2018-11-26,6100,6200,6090,6170,38260,98698.0,15996505.0
2018-11-27,6230,6230,6070,6080,35598,97259.0,15996505.0
2018-11-28,6000,6150,5990,6090,97397,97419.0,15996505.0
2018-11-29,6120,6210,6050,6160,85016,98538.0,15996505.0
2018-11-30,6160,6200,6050,6130,40424,98059.0,15996505.0
2018-12-03,6130,6190,6040,6120,84284,97899.0,15996505.0
2018-12-04,6140,6140,6020,6110,52951,97739.0,15996505.0
2018-12-05,6000,6060,5970,6040,41757,96619.0,15996505.0
2018-12-06,6100,6100,5750,5810,64285,92940.0,15996505.0
2018-12-07,5870,5910,5710,5910,59619,94539.0,15996505.0
2018-12-10,5890,6070,5780,6000,62853,95979.0,15996505.0
2018-12-11,6070,6070,5860,5910,28638,94539.0,15996505.0
2018-12-12,5890,6120,5830,6080,80161,97259.0,15996505.0
2018-12-13,6030,6130,6030,6120,40521,97899.0,15996505.0
2018-12-14,6120,6120,5900,5990,52289,95819.0,15996505.0
2018-12-17,5990,6000,5900,5910,19300,94539.0,15996505.0
2018-12-18,5850,5960,5770,5860,29768,93740.0,15996505.0
2018-12-19,5860,6020,5790,6000,37452,95979.0,15996505.0
2018-12-20,5980,5980,5850,5940,27593,95019.0,15996505.0
2018-12-21,5840,5910,5750,5770,87892,92300.0,15996505.0
2018-12-24,5770,5800,5550,5770,61414,92300.0,15996505.0
2018-12-26,5620,5770,5580,5770,35880,92300.0,15996505.0
2018-12-27,5830,5890,5720,5840,26899,93420.0,15996505.0
2018-12-28,5840,5930,5800,5850,20765,93580.0,15996505.0
2019-01-02,5890,5990,5750,5820,26454,93100.0,15996505.0
2019-01-03,5820,5870,5650,5770,55908,92300.0,15996505.0
2019-01-04,5700,6060,5630,5990,124049,95819.0,15996505.0
2019-01-07,6000,6100,5940,6070,54029,97099.0,15996505.0
2019-01-08,6070,6110,5990,6100,33845,97579.0,15996505.0
2019-01-09,6090,6460,6090,6350,135706,101578.0,15996505.0
2019-01-10,6380,6420,6260,6360,37010,101738.0,15996505.0
2019-01-11,6370,6430,6290,6430,36940,102858.0,15996505.0
2019-01-14,6430,6470,6350,6350,18766,101578.0,15996505.0
2019-01-15,6370,6470,6310,6430,53381,102858.0,15996505.0
2019-01-16,6490,6490,6350,6440,29490,103017.0,15996505.0
2019-01-17,6440,6510,6350,6400,23020,102378.0,15996505.0
2019-01-18,6410,6460,6350,6410,17614,102538.0,15996505.0
2019-01-21,6410,6550,6410,6510,40972,104137.0,15996505.0
2019-01-22,6570,6570,6430,6510,22747,104137.0,15996505.0
2019-01-23,6470,6540,6450,6530,30289,104457.0,15996505.0
2019-01-24,6570,6570,6460,6560,22683,104937.0,15996505.0
2019-01-25,6560,6740,6540,6720,46057,107497.0,15996505.0
2019-01-28,6650,6800,6650,6740,32768,107816.0,15996505.0
2019-01-29,6700,6790,6670,6730,17979,107656.0,15996505.0
2019-01-30,6700,6780,6650,6690,29186,107017.0,15996505.0
2019-01-31,6670,6740,6530,6620,53905,105897.0,15996505.0
2019-02-01,6600,6660,6500,6600,35752,105577.0,15996505.0
2019-02-07,6670,6800,6590,6800,105205,108776.0,15996505.0
2019-02-08,6940,7000,6470,6620,330884,105897.0,15996505.0
2019-02-11,6690,6690,6570,6630,54965,106057.0,15996505.0
2019-02-12,6650,6670,6560,6640,60601,106217.0,15996505.0
2019-02-13,6640,6780,6580,6730,209930,107656.0,15996505.0
2019-02-14,6770,6830,6680,6820,214336,109096.0,15996505.0
2019-02-15,6830,6940,6820,6870,181467,109896.0,15996505.0
2019-02-18,6960,6960,6800,6900,86261,110376.0,15996505.0
2019-02-19,6930,6930,6750,6830,62406,109256.0,15996505.0
2019-02-20,6830,6840,6720,6810,54337,108936.0,15996505.0
2019-02-21,6780,6880,6690,6710,43459,107337.0,15996505.0
2019-02-22,6680,6700,6600,6690,73734,107017.0,15996505.0
2019-02-25,6650,6760,6600,6760,43485,108136.0,15996505.0
2019-02-26,6700,6760,6560,6580,56440,105257.0,15996505.0
2019-02-27,6580,6630,6430,6510,129694,104137.0,15996505.0
2019-02-28,6510,6540,6270,6300,72086,100778.0,15996505.0
2019-03-04,6370,6430,6310,6390,44893,102218.0,15996505.0
2019-03-05,6390,6450,6220,6330,58814,101258.0,15996505.0
2019-03-06,6280,6430,6260,6350,34754,101578.0,15996505.0
2019-03-07,6350,6350,6180,6310,64275,100938.0,15996505.0
2019-03-08,6300,6300,6170,6200,37689,99178.0,15996505.0
2019-03-11,6200,6200,5940,6130,120618,98059.0,15996505.0
2019-03-12,6200,6250,6080,6190,60884,99018.0,15996505.0
2019-03-13,6230,6300,6130,6300,40590,100778.0,15996505.0
2019-03-14,6300,6360,6250,6330,56341,101258.0,15996505.0
2019-03-15,6390,6420,6280,6360,55783,101738.0,15996505.0
2019-03-18,6360,6400,6300,6380,29947,102058.0,15996505.0
2019-03-19,6390,6430,6370,6400,40293,102378.0,15996505.0
2019-03-20,6440,6440,6300,6390,42392,102218.0,15996505.0
2019-03-21,6390,6480,6320,6390,46010,102218.0,15996505.0
2019-03-22,6450,6450,6260,6270,73707,100298.0,15996505.0
2019-03-25,6200,6270,6060,6120,62637,97899.0,15996505.0
2019-03-26,6100,6250,6030,6070,43589,97099.0,15996505.0
2019-03-27,6080,6190,5990,6070,51403,97099.0,15996505.0
2019-03-28,6100,6110,5950,6000,28681,95979.0,15996505.0
2019-03-29,6080,6130,5850,6110,61916,97739.0,15996505.0
2019-04-01,6130,6140,6040,6130,15995,98059.0,15996505.0
2019-04-02,6160,6200,6110,6150,29499,98379.0,15996505.0
2019-04-03,6180,6220,6130,6220,31358,99498.0,15996505.0
2019-04-04,6250,6280,6170,6230,44083,99658.0,15996505.0
2019-04-05,6260,6290,6210,6270,66754,100298.0,15996505.0
2019-04-08,6320,6330,6230,6270,57311,100298.0,15996505.0
2019-04-09,6310,6320,6220,6300,62717,100778.0,15996505.0
2019-04-10,6320,6340,6260,6280,58086,100458.0,15996505.0
2019-04-11,6310,6370,6280,6350,45173,101578.0,15996505.0
2019-04-12,6360,6530,6330,6530,91750,104457.0,15996505.0
2019-04-15,6570,6580,6460,6530,65577,104457.0,15996505.0
2019-04-16,6550,6550,6380,6430,55020,102858.0,15996505.0
2019-04-17,6470,6510,6400,6450,57163,103177.0,15996505.0
2019-04-18,6440,6480,6290,6350,99463,101578.0,15996505.0
2019-04-19,6350,6490,6340,6460,45918,103337.0,15996505.0
2019-04-22,6480,6520,6340,6400,45193,102378.0,15996505.0
2019-04-23,6410,6410,6320,6360,47513,101738.0,15996505.0
2019-04-24,6370,6400,6290,6330,34646,101258.0,15996505.0
2019-04-25,6310,6440,6230,6410,98931,102538.0,15996505.0
2019-04-26,6420,6420,6240,6320,36387,101098.0,15996505.0
2019-04-29,6300,7310,6300,6990,1183981,111816.0,15996505.0
2019-04-30,6990,7050,6780,6940,336926,111016.0,15996505.0
2019-05-02,6920,7050,6850,6940,253888,111016.0,15996505.0
2019-05-03,6990,7080,6700,6800,197695,108776.0,15996505.0
2019-05-07,6660,6810,6580,6710,100537,107337.0,15996505.0
2019-05-08,6690,6740,6600,6700,99039,107177.0,15996505.0
2019-05-09,6720,6770,6420,6580,145359,105257.0,15996505.0
2019-05-10,6530,6620,6400,6600,106722,105577.0,15996505.0
2019-05-13,6640,6690,6520,6530,99494,104457.0,15996505.0
2019-05-14,6400,6570,6370,6570,110123,105097.0,15996505.0
2019-05-15,6600,6810,6590,6790,140360,108616.0,15996505.0
2019-05-16,6870,7040,6740,6770,276267,108296.0,15996505.0
2019-05-17,6930,6990,6770,6770,183051,108296.0,15996505.0
2019-05-20,6790,6920,6770,6830,145237,109256.0,15996505.0
2019-05-21,6760,6880,6640,6660,160084,106537.0,15996505.0
2019-05-22,6660,6710,6530,6590,99312,105417.0,15996505.0
2019-05-23,6550,6600,6410,6430,120880,102858.0,15996505.0
2019-05-24,6350,6430,6260,6290,79380,100618.0,15996505.0
2019-05-27,6230,6360,6160,6290,77730,100618.0,15996505.0
2019-05-28,6300,6400,6280,6400,35763,102378.0,15996505.0
2019-05-29,6390,6390,6180,6220,88690,99498.0,15996505.0
2019-05-30,6210,6330,6130,6240,46687,99818.0,15996505.0
2019-05-31,6240,6280,6150,6250,44202,99978.0,15996505.0
2019-06-03,6250,6290,6140,6200,64752,99178.0,15996505.0
2019-06-04,6210,6430,6210,6430,53386,102858.0,15996505.0
2019-06-05,6470,6650,6360,6560,166517,104937.0,15996505.0
2019-06-07,6530,6740,6530,6620,152418,105897.0,15996505.0
2019-06-10,6710,6710,6580,6690,119848,107017.0,15996505.0
2019-06-11,6700,6960,6660,6920,233950,110696.0,15996505.0
2019-06-12,6880,6920,6810,6870,86865,109896.0,15996505.0
2019-06-13,6900,7140,6870,7140,372504,114215.0,15996505.0
2019-06-14,7100,7200,7080,7180,206797,114855.0,15996505.0
2019-06-17,7240,7250,7070,7150,132585,114375.0,15996505.0
2019-06-18,7260,7700,7060,7120,1388613,113895.0,15996505.0
2019-06-19,7120,7240,7040,7130,186557,114055.0,15996505.0
2019-06-20,7100,7240,7000,7160,262275,114535.0,15996505.0
2019-06-21,7150,7210,6970,6970,174746,111496.0,15996505.0
2019-06-24,7010,7240,6920,7140,416839,114215.0,15996505.0
2019-06-25,7140,7250,6650,6730,685553,107656.0,15996505.0
2019-06-26,6740,7020,6700,6820,214454,109096.0,15996505.0
2019-06-27,6850,6970,6720,6750,115120,107976.0,15996505.0
2019-06-28,6700,6820,6600,6740,116908,107816.0,15996505.0
2019-07-01,6750,6810,6600,6760,135630,108136.0,15996505.0
2019-07-02,6770,6780,6640,6750,64247,107976.0,15996505.0
2019-07-03,6770,6770,6610,6680,80097,106857.0,15996505.0
2019-07-04,6660,6770,6590,6700,99606,107177.0,15996505.0
2019-07-05,6730,6810,6570,6570,109525,105097.0,15996505.0
2019-07-08,6570,6570,6240,6310,219508,100938.0,15996505.0
2019-07-09,6300,6350,6120,6160,122787,98538.0,15996505.0
2019-07-10,6160,6330,6130,6250,100589,99978.0,15996505.0
2019-07-11,6230,6410,6230,6380,93761,102058.0,15996505.0
2019-07-12,6400,6410,6290,6350,69179,101578.0,15996505.0
2019-07-15,6320,6350,6150,6190,147083,99018.0,15996505.0
2019-07-16,6160,6260,6110,6250,78179,99978.0,15996505.0
2019-07-17,6210,6250,6100,6110,71035,97739.0,15996505.0
2019-07-18,6090,6290,6090,6190,43691,99018.0,15996505.0
2019-07-19,6250,6250,6160,6220,31636,99498.0,15996505.0
2019-07-22,6260,6260,6140,6210,40959,99338.0,15996505.0
2019-07-23,6490,6490,6170,6220,73690,99498.0,15996505.0
2019-07-24,6270,6270,5960,5960,123944,95339.0,15996505.0
2019-07-25,5960,6050,5810,5810,97765,92940.0,15996505.0
2019-07-26,5720,5880,5610,5800,83295,92780.0,15996505.0
2019-07-29,5750,5820,5440,5470,90390,87501.0,15996505.0
2019-07-30,5310,5810,5310,5810,163444,92940.0,15996505.0
2019-07-31,5940,5990,5590,5690,169845,91020.0,15996505.0
2019-08-01,5640,5860,5640,5800,101876,92780.0,15996505.0
2019-08-02,5700,5910,5660,5900,111845,94379.0,15996505.0
2019-08-05,5820,5880,5270,5270,172800,84302.0,15996505.0
2019-08-06,5060,5330,4950,5010,152125,80142.0,15996505.0
2019-08-07,4950,5210,4950,5100,220088,81582.0,15996505.0
2019-08-08,5150,5270,5080,5230,125583,83662.0,15996505.0
2019-08-09,5390,5390,5120,5170,119192,82702.0,15996505.0
2019-08-12,5170,5490,5160,5400,259204,86381.0,15996505.0
2019-08-13,5380,5450,5220,5260,141513,84142.0,15996505.0
2019-08-14,5340,5390,5240,5290,121063,84622.0,15996505.0
2019-08-16,5210,5320,5170,5250,193539,83982.0,15996505.0
2019-08-19,5320,5470,5300,5330,380415,85261.0,15996505.0
2019-08-20,5330,5390,5300,5360,208831,85741.0,15996505.0
2019-08-21,5360,5410,5320,5370,224862,85901.0,15996505.0
2019-08-22,5390,5480,5340,5350,340532,85581.0,15996505.0
2019-08-23,5290,5310,5170,5240,181482,83822.0,15996505.0
2019-08-26,5130,5130,4930,4930,408177,78863.0,15996505.0
2019-08-27,5010,5130,5000,5050,148592,80782.0,15996505.0
2019-08-28,5050,5120,5010,5090,123842,81422.0,15996505.0
2019-08-29,5090,5160,5020,5060,137975,80942.0,15996505.0
2019-08-30,5090,5230,5090,5150,258486,82382.0,15996505.0
2019-09-02,5170,5250,5120,5170,217022,82702.0,15996505.0
2019-09-03,5170,5380,5170,5380,496097,86061.0,15996505.0
2019-09-04,5370,5540,5330,5540,355141,88621.0,15996505.0
2019-09-05,5540,5640,5500,5600,286535,89580.0,15996505.0
2019-09-06,5640,5660,5440,5510,233233,88141.0,15996505.0
2019-09-09,5520,5830,5500,5680,501382,90860.0,15996505.0
2019-09-10,5680,5720,5530,5530,231697,88461.0,15996505.0
2019-09-11,5550,5580,5440,5520,146958,88301.0,15996505.0
2019-09-16,5520,5580,5450,5540,174485,88621.0,15996505.0
2019-09-17,5550,5640,5530,5620,183664,89900.0,15996505.0
2019-09-18,5620,5650,5570,5600,197018,89580.0,15996505.0
2019-09-19,5600,5760,5600,5710,186314,91340.0,15996505.0
2019-09-20,5720,5740,5650,5650,92827,90380.0,15996505.0
2019-09-23,5630,5630,5540,5570,137599,89101.0,15996505.0
2019-09-24,5570,5600,5500,5560,134032,88941.0,15996505.0
2019-09-25,5570,5600,5450,5500,190054,87981.0,15996505.0
2019-09-26,5510,5550,5450,5500,179318,87981.0,15996505.0
