알파홀딩스(117670),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-09-26,0,0,0,18000,0,,
2017-09-27,0,0,0,18000,0,,
2017-09-28,0,0,0,18000,0,,
2017-09-29,0,0,0,18000,0,,
2017-10-10,0,0,0,18000,0,,
2017-10-11,0,0,0,18000,0,,
2017-10-12,0,0,0,18000,0,,
2017-10-13,0,0,0,18000,0,,
2017-10-16,0,0,0,18000,0,,
2017-10-17,0,0,0,18000,0,,
2017-10-18,0,0,0,18000,0,,
2017-10-19,0,0,0,18000,0,,
2017-10-20,0,0,0,18000,0,,
2017-10-23,0,0,0,18000,0,,
2017-10-24,0,0,0,18000,0,,
2017-10-25,0,0,0,18000,0,,
2017-10-26,0,0,0,18000,0,,
2017-10-27,0,0,0,18000,0,,
2017-10-30,0,0,0,18000,0,,
2017-10-31,0,0,0,18000,0,,
2017-11-01,0,0,0,18000,0,,
2017-11-02,0,0,0,18000,0,,
2017-11-03,0,0,0,18000,0,,
2017-11-06,0,0,0,18000,0,,
2017-11-07,0,0,0,18000,0,,
2017-11-08,0,0,0,18000,0,,
2017-11-09,0,0,0,18000,0,,
2017-11-10,0,0,0,18000,0,,
2017-11-13,0,0,0,18000,0,,
2017-11-14,0,0,0,18000,0,,
2017-11-15,0,0,0,18000,0,,
2017-11-16,0,0,0,18000,0,,
2017-11-17,0,0,0,18000,0,,
2017-11-20,0,0,0,18000,0,,
2017-11-21,0,0,0,18000,0,,
2017-11-22,0,0,0,18000,0,,
2017-11-23,0,0,0,18000,0,,
2017-11-24,0,0,0,18000,0,,
2017-11-27,0,0,0,18000,0,,
2017-11-28,0,0,0,18000,0,,
2017-11-29,0,0,0,18000,0,,
2017-11-30,0,0,0,18000,0,,
2017-12-01,0,0,0,18000,0,,
2017-12-04,0,0,0,18000,0,,
2017-12-05,0,0,0,18000,0,,
2017-12-06,0,0,0,18000,0,,
2017-12-07,0,0,0,18000,0,,
2017-12-08,0,0,0,18000,0,,
2017-12-11,0,0,0,18000,0,,
2017-12-12,0,0,0,18000,0,,
2017-12-13,0,0,0,18000,0,,
2017-12-14,0,0,0,18000,0,,
2017-12-15,0,0,0,18000,0,,
2017-12-18,0,0,0,18000,0,,
2017-12-19,0,0,0,18000,0,,
2017-12-20,18000,18200,12600,12600,5919142,152130.0,12073809.0
2017-12-21,13100,13200,10400,10950,2288404,132208.0,12073809.0
2017-12-22,10600,13550,9990,12900,4140080,155752.0,12073809.0
2017-12-26,12900,13200,11650,12000,1181714,144886.0,12073809.0
2017-12-27,11800,12850,11400,11650,853243,140660.0,12073809.0
2017-12-28,11650,12200,11600,11750,613353,141867.0,12073809.0
2018-01-02,11850,13400,11750,13300,1075302,160582.0,12073809.0
2018-01-03,13550,14450,12950,13850,1268793,167222.0,12073809.0
2018-01-04,14050,14200,13400,13850,500465,167222.0,12073809.0
2018-01-05,13950,15000,13650,14600,702238,176278.0,12073809.0
2018-01-08,14600,15050,14350,14900,460822,179900.0,12073809.0
2018-01-09,14800,14900,13250,14050,677435,169637.0,12073809.0
2018-01-10,13950,13950,12650,13100,679761,158167.0,12073809.0
2018-01-11,12800,13700,12650,13100,319206,158167.0,12073809.0
2018-01-12,13100,13950,12600,13100,505247,171469.0,13089256.0
2018-01-15,13100,13800,12850,13650,324843,178668.0,13089256.0
2018-01-16,13650,14450,13250,13750,645278,179977.0,13089256.0
2018-01-17,13750,13900,12950,13000,374098,170160.0,13089256.0
2018-01-18,13100,13200,12350,12900,358747,168851.0,13089256.0
2018-01-19,12900,13300,12350,12450,381435,162961.0,13089256.0
2018-01-22,12550,12700,12050,12400,251254,162307.0,13089256.0
2018-01-23,12350,13050,12350,13000,326296,170160.0,13089256.0
2018-01-24,13150,14950,13100,14700,1464858,192412.0,13089256.0
2018-01-25,14900,15250,13450,14050,981552,183904.0,13089256.0
2018-01-26,14000,14300,12950,14150,702903,185213.0,13089256.0
2018-01-29,14150,14500,13750,13900,308214,181941.0,13089256.0
2018-01-30,13800,14350,13600,14000,304012,183250.0,13089256.0
2018-01-31,13800,13900,13450,13600,210099,178014.0,13089256.0
2018-02-01,13500,13550,12850,13050,377012,170815.0,13089256.0
2018-02-02,13000,13150,12500,12650,210579,165579.0,13089256.0
2018-02-05,12350,12650,12050,12150,199549,159034.0,13089256.0
2018-02-06,11550,13000,11400,12850,447379,168197.0,13089256.0
2018-02-07,13050,13800,12850,13000,519644,170160.0,13089256.0
2018-02-08,14500,16900,13900,16900,2151140,221208.0,13089256.0
2018-02-09,21950,21950,21950,21950,563204,287309.0,13089256.0
2018-02-12,25800,28500,24100,28500,6535471,373044.0,13089256.0
2018-02-13,27300,29000,25500,27500,6412129,359955.0,13089256.0
2018-02-14,27500,34250,25450,31300,8826120,410316.0,13109122.0
2018-02-19,30150,36650,29800,35750,4560475,468651.0,13109122.0
2018-02-20,36800,38650,32950,35650,4034635,467340.0,13109122.0
2018-02-21,32400,33950,29400,30050,3162388,393929.0,13109122.0
2018-02-22,28800,31500,27400,28550,3084232,374265.0,13109122.0
2018-02-23,30250,30600,25500,26450,3884216,346736.0,13109122.0
2018-02-26,26700,27800,25900,27650,2158847,362467.0,13109122.0
2018-02-27,27200,27500,25700,26350,1713031,345425.0,13109122.0
2018-02-28,25750,26150,23500,24500,2674067,321173.0,13109122.0
2018-03-02,23850,25950,23550,25650,2561534,336249.0,13109122.0
2018-03-05,25250,25850,24300,24300,1050841,318552.0,13109122.0
2018-03-06,24400,26450,24300,25850,1862410,338871.0,13109122.0
2018-03-07,25300,25550,21900,22250,2293217,291678.0,13109122.0
2018-03-08,22750,23100,20500,22550,2249495,295611.0,13109122.0
2018-03-09,21950,24800,21650,22850,2581555,299543.0,13109122.0
2018-03-12,23100,23350,22100,22800,903477,299693.0,13144440.0
2018-03-13,23400,24900,23150,23750,2055566,312180.0,13144440.0
2018-03-14,23700,24350,23500,24150,805126,317438.0,13144440.0
2018-03-15,23850,24000,22650,23100,763749,303637.0,13144440.0
2018-03-16,23100,23300,22150,22300,756137,293121.0,13144440.0
2018-03-19,22100,22100,21050,21550,756878,283263.0,13144440.0
2018-03-20,21250,22400,21100,21750,828870,285892.0,13144440.0
2018-03-21,22050,23500,20750,22450,1751414,295093.0,13144440.0
2018-03-22,22400,22800,20500,20800,1084580,273404.0,13144440.0
2018-03-23,19300,20150,17800,18500,1344324,243172.0,13144440.0
2018-03-26,18150,19700,18150,19150,784161,251716.0,13144440.0
2018-03-27,20150,20850,19600,19950,883612,262232.0,13144440.0
2018-03-28,19700,20000,18900,19350,540069,254345.0,13144440.0
2018-03-29,19550,20700,19200,20300,723648,266832.0,13144440.0
2018-03-30,20150,20750,19750,20150,479525,264860.0,13144440.0
2018-04-02,20450,20450,16150,17600,2155597,231342.0,13144440.0
2018-04-03,18050,18300,15000,16300,3472750,214254.0,13144440.0
2018-04-04,16200,17700,15450,16000,1814423,210311.0,13144440.0
2018-04-05,16400,17200,16100,16500,833929,216883.0,13144440.0
2018-04-06,16950,17600,16600,17250,757101,226742.0,13144440.0
2018-04-09,17250,17550,16650,16950,504606,222798.0,13144440.0
2018-04-10,17000,19450,16300,18150,2383297,238572.0,13144440.0
2018-04-11,18450,18500,17700,18250,522968,239886.0,13144440.0
2018-04-12,17850,18500,16800,18500,928897,243172.0,13144440.0
2018-04-13,18700,24000,18650,22300,4888271,293121.0,13144440.0
2018-04-16,21050,25950,20600,22700,8739720,298379.0,13144440.0
2018-04-17,23750,24200,21600,22700,2598562,298379.0,13144440.0
2018-04-18,21800,22550,15900,17600,6988594,231342.0,13144440.0
2018-04-19,16650,17200,15050,15500,2455599,203739.0,13144440.0
2018-04-20,15000,17450,14500,15850,2544710,208339.0,13144440.0
2018-04-23,16000,16000,13900,14450,1456114,189937.0,13144440.0
2018-04-24,14600,14850,14150,14400,532114,189280.0,13144440.0
2018-04-25,14100,14300,13650,13800,508056,181393.0,13144440.0
2018-04-26,13800,14700,13650,14100,569064,185337.0,13144440.0
2018-04-27,14350,14350,13750,13800,314541,181393.0,13144440.0
2018-04-30,14150,14150,12900,13900,764330,182708.0,13144440.0
2018-05-02,14350,16700,14100,15300,2078154,201110.0,13144440.0
2018-05-03,15350,16300,14850,15450,618008,203082.0,13144440.0
2018-05-04,15450,15600,14450,14500,449770,190594.0,13144440.0
2018-05-08,14500,15150,13900,14750,715594,193880.0,13144440.0
2018-05-09,15150,15650,14650,14900,716916,195852.0,13144440.0
2018-05-10,14900,14950,14050,14250,528995,187308.0,13144440.0
2018-05-11,14450,14600,14050,14150,433235,185994.0,13144440.0
2018-05-14,14150,14250,13350,13500,340553,177450.0,13144440.0
2018-05-15,13350,13850,13250,13400,289441,176135.0,13144440.0
2018-05-16,13300,13500,12850,13100,438600,172192.0,13144440.0
2018-05-17,13100,13350,12850,12900,231369,169563.0,13144440.0
2018-05-18,12950,14200,12900,13450,567671,176793.0,13144440.0
2018-05-21,13550,14450,13450,14300,445958,187965.0,13144440.0
2018-05-23,14400,14450,13700,13850,390165,182050.0,13144440.0
2018-05-24,13850,14100,13550,13850,278234,182050.0,13144440.0
2018-05-25,14250,14450,13250,13400,475737,176135.0,13144440.0
2018-05-28,13000,15700,12850,14000,1487080,184022.0,13144440.0
2018-05-29,13800,14100,13300,13350,401123,175478.0,13144440.0
2018-05-30,13450,13500,12800,13100,219749,172192.0,13144440.0
2018-05-31,13150,13250,12900,13000,124137,170878.0,13144440.0
2018-06-01,12950,14600,12800,13400,1414011,176135.0,13144440.0
2018-06-04,13300,13550,13000,13050,381810,171535.0,13144440.0
2018-06-05,13050,13800,13000,13350,439240,175478.0,13144440.0
2018-06-07,13350,13800,13150,13750,258297,180736.0,13144440.0
2018-06-08,13750,14550,13500,13650,588631,179422.0,13144440.0
2018-06-11,13550,13700,13150,13300,274205,174821.0,13144440.0
2018-06-12,13350,13600,12900,13000,357127,170878.0,13144440.0
2018-06-14,12900,13100,12400,12500,237414,164306.0,13144440.0
2018-06-15,12550,12650,12000,12100,302681,159048.0,13144440.0
2018-06-18,11950,12250,11400,11650,266769,153133.0,13144440.0
2018-06-19,11700,11800,11100,11450,166165,150504.0,13144440.0
2018-06-20,11400,12250,11300,12050,298501,158391.0,13144440.0
2018-06-21,12050,12050,11300,11550,139007,151818.0,13144440.0
2018-06-22,11550,11600,11000,11600,132694,152476.0,13144440.0
2018-06-25,11600,11950,11400,11700,115286,153790.0,13144440.0
2018-06-26,11350,11950,11200,11700,120290,153790.0,13144440.0
2018-06-27,11650,11800,11200,11350,112938,149189.0,13144440.0
2018-06-28,11600,12400,11250,12000,480478,157733.0,13144440.0
2018-06-29,12200,13800,11950,13450,999939,176793.0,13144440.0
2018-07-02,13550,14050,13150,13300,453574,174821.0,13144440.0
2018-07-03,13250,13600,12250,13350,424886,175478.0,13144440.0
2018-07-04,13300,14700,12850,13100,1673513,172192.0,13144440.0
2018-07-05,13250,13850,12150,12700,931901,166934.0,13144440.0
2018-07-06,12800,12850,12050,12400,277474,162991.0,13144440.0
2018-07-09,12450,12700,12250,12450,123802,163648.0,13144440.0
2018-07-10,12500,13200,12300,12900,292515,169563.0,13144440.0
2018-07-11,12900,13050,12600,12650,100738,166277.0,13144440.0
2018-07-12,12650,13250,12550,13100,211058,172192.0,13144440.0
2018-07-13,13300,13550,12850,12900,355190,169563.0,13144440.0
2018-07-16,13200,13300,12800,12950,311655,170220.0,13144440.0
2018-07-17,12950,13100,12750,12800,127720,168249.0,13144440.0
2018-07-18,12800,12850,12300,12400,140042,162991.0,13144440.0
2018-07-19,12450,12550,11800,12000,187358,157733.0,13144440.0
2018-07-20,11900,12200,11800,12150,108326,159705.0,13144440.0
2018-07-23,12300,12300,11450,11500,131140,151161.0,13144440.0
2018-07-24,11200,11650,11000,11350,149720,149189.0,13144440.0
2018-07-25,11350,11500,10250,10500,252400,138017.0,13144440.0
2018-07-26,10500,12200,10150,11100,743751,145903.0,13144440.0
2018-07-27,11100,11450,10950,11150,149945,146561.0,13144440.0
2018-07-30,11050,11450,11000,11400,154977,149847.0,13144440.0
2018-07-31,11800,12450,11600,12200,591768,160362.0,13144440.0
2018-08-01,12250,12650,12100,12400,267136,162991.0,13144440.0
2018-08-02,12400,12550,12150,12400,114487,162991.0,13144440.0
2018-08-03,12600,12600,12300,12500,107208,164306.0,13144440.0
2018-08-06,12500,12950,12400,12450,158364,163648.0,13144440.0
2018-08-07,12400,12900,12250,12800,254570,168249.0,13144440.0
2018-08-08,12850,13250,12600,12900,344660,169563.0,13144440.0
2018-08-09,13050,13400,12650,12700,245191,166934.0,13144440.0
2018-08-10,12550,12950,12500,12650,140319,166277.0,13144440.0
2018-08-13,12550,12800,11950,12000,167700,157733.0,13144440.0
2018-08-14,12000,12350,11850,12200,82787,160362.0,13144440.0
2018-08-16,12200,12350,11850,11950,108664,157076.0,13144440.0
2018-08-17,11950,13150,11950,13100,370956,172192.0,13144440.0
2018-08-20,13250,13250,12800,13100,233401,172192.0,13144440.0
2018-08-21,13400,13750,13200,13350,347911,175478.0,13144440.0
2018-08-22,13500,13600,13250,13300,163315,174821.0,13144440.0
2018-08-23,13450,13500,13050,13350,142299,175478.0,13144440.0
2018-08-24,13450,14100,13150,13800,515149,181393.0,13144440.0
2018-08-27,14100,14600,13750,14600,696879,191909.0,13144440.0
2018-08-28,14800,14850,14000,14650,602377,192566.0,13144440.0
2018-08-29,14950,15400,14100,14100,529062,185337.0,13144440.0
2018-08-30,14350,14550,14050,14050,222355,184679.0,13144440.0
2018-08-31,13700,14850,13600,14850,754723,195195.0,13144440.0
2018-09-03,15600,16650,14750,14900,2948957,195852.0,13144440.0
2018-09-04,15350,15900,15000,15700,1015250,206368.0,13144440.0
2018-09-05,15900,16200,15450,15550,659770,204396.0,13144440.0
2018-09-06,15450,15700,14900,15350,562445,201767.0,13144440.0
2018-09-07,16450,16550,15100,15300,1000431,201110.0,13144440.0
2018-09-10,15300,15300,14500,14700,572770,193223.0,13144440.0
2018-09-11,15200,15200,14600,14700,359495,193223.0,13144440.0
2018-09-12,14650,15800,14300,15250,1078918,200453.0,13144440.0
2018-09-13,15400,15500,14900,15100,290318,198481.0,13144440.0
2018-09-14,15400,15550,14800,15150,506878,199138.0,13144440.0
2018-09-17,15150,15250,14850,14850,188223,195195.0,13144440.0
2018-09-18,14950,14950,14100,14400,321115,189280.0,13144440.0
2018-09-19,14400,14450,13650,13750,300150,180736.0,13144440.0
2018-09-20,13650,14750,13450,13900,721446,182708.0,13144440.0
2018-09-21,14200,14300,13900,14150,149890,185994.0,13144440.0
2018-09-27,14050,14300,14000,14100,157856,185337.0,13144440.0
2018-09-28,14200,14200,13750,13950,151619,183365.0,13144440.0
2018-10-01,13950,14500,13600,14400,266381,189280.0,13144440.0
2018-10-02,14350,14350,13300,13350,290989,175478.0,13144440.0
2018-10-04,13650,15000,13150,14850,719011,195195.0,13144440.0
2018-10-05,14600,14900,14000,14150,395932,185994.0,13144440.0
2018-10-08,14050,14500,13750,13750,166500,180736.0,13144440.0
2018-10-10,13700,13800,12700,12700,230240,166934.0,13144440.0
2018-10-11,12300,15450,11800,12950,2118916,170220.0,13144440.0
2018-10-12,12750,13550,12550,13300,482538,174821.0,13144440.0
2018-10-15,13300,13800,12800,13000,283498,170878.0,13144440.0
2018-10-16,13000,14250,12950,13750,742711,180736.0,13144440.0
2018-10-17,13950,14100,13550,13900,310993,182708.0,13144440.0
2018-10-18,14000,14600,13750,14050,336451,184679.0,13144440.0
2018-10-19,13850,14250,13500,14100,220467,185337.0,13144440.0
2018-10-22,14250,14250,13850,14100,134651,185337.0,13144440.0
2018-10-23,14200,14550,13650,14150,484244,185994.0,13144440.0
2018-10-24,14250,14400,13400,13600,296863,178764.0,13144440.0
2018-10-25,12700,13750,12650,13150,336721,172849.0,13144440.0
2018-10-26,13250,13400,11550,11650,407291,153133.0,13144440.0
2018-10-29,11150,11450,9270,9500,588618,124872.0,13144440.0
2018-10-30,9500,10150,9100,10050,345416,132102.0,13144440.0
2018-10-31,10200,10750,9990,10450,284177,137359.0,13144440.0
2018-11-01,10450,11200,10450,10700,248145,140646.0,13144440.0
2018-11-02,10900,12950,10900,12500,729622,164306.0,13144440.0
2018-11-05,12500,13650,12050,13200,506599,173507.0,13144440.0
2018-11-06,12950,13500,12950,13450,271172,176793.0,13144440.0
2018-11-07,12500,13000,12000,12850,689284,168906.0,13144440.0
2018-11-08,13200,13250,12600,12700,219401,166934.0,13144440.0
2018-11-09,12700,12700,11900,12100,200820,159048.0,13144440.0
2018-11-12,11900,11900,10450,10800,345331,141960.0,13144440.0
2018-11-13,10400,11900,10400,11650,337397,153133.0,13144440.0
2018-11-14,11600,11700,11200,11300,128010,148532.0,13144440.0
2018-11-15,11150,11500,10850,11250,134062,147875.0,13144440.0
2018-11-16,11300,11500,11150,11300,157288,148532.0,13144440.0
2018-11-19,11450,11700,11300,11400,134286,149847.0,13144440.0
2018-11-20,11100,11650,11100,11250,128785,147875.0,13144440.0
2018-11-21,11200,11700,10900,11500,192622,151161.0,13144440.0
2018-11-22,11700,11800,11050,11150,193866,146561.0,13144440.0
2018-11-23,11150,11400,11050,11150,123362,146561.0,13144440.0
2018-11-26,11400,12400,11300,11550,431582,151818.0,13144440.0
2018-11-27,11700,11750,11200,11550,117416,151818.0,13144440.0
2018-11-28,11500,11800,11300,11500,141888,151161.0,13144440.0
2018-11-29,11550,11750,11200,11250,139328,147875.0,13144440.0
2018-11-30,11250,11600,11150,11350,141695,149189.0,13144440.0
2018-12-03,11350,11850,11250,11550,182710,151818.0,13144440.0
2018-12-04,11600,11650,11400,11550,98763,151818.0,13144440.0
2018-12-05,11400,11400,11000,11200,129124,147218.0,13144440.0
2018-12-06,11100,11200,10600,10650,131299,139988.0,13144440.0
2018-12-07,10700,10900,10550,10650,53755,139988.0,13144440.0
2018-12-10,10350,10500,10100,10150,103058,133416.0,13144440.0
2018-12-11,10300,10400,9940,9940,85809,130656.0,13144440.0
2018-12-12,9940,10600,9940,10100,132595,132759.0,13144440.0
2018-12-13,10250,13100,10150,13100,1302053,172192.0,13144440.0
2018-12-14,12750,14450,12350,13950,3692246,183365.0,13144440.0
2018-12-17,13700,13800,12900,13650,927134,179422.0,13144440.0
2018-12-18,13400,13600,12300,12750,880805,167592.0,13144440.0
2018-12-19,12550,12600,11850,12350,800153,162334.0,13144440.0
2018-12-20,12600,12950,11950,12600,752542,165620.0,13144440.0
2018-12-21,12350,12500,12150,12250,260964,161019.0,13144440.0
2018-12-24,12050,12150,11450,11500,265657,151161.0,13144440.0
2018-12-26,11150,11300,10800,10900,289084,143274.0,13144440.0
2018-12-27,11400,11400,10900,10950,153034,143932.0,13144440.0
2018-12-28,11000,11650,10900,11500,283660,151161.0,13144440.0
2019-01-02,11600,11800,11100,11250,132023,147875.0,13144440.0
2019-01-03,11400,11400,10700,10750,183775,141303.0,13144440.0
2019-01-04,10750,11350,10500,11150,236422,146561.0,13144440.0
2019-01-07,11450,11600,11000,11500,170101,151161.0,13144440.0
2019-01-08,11600,12300,11300,11550,469984,151818.0,13144440.0
2019-01-09,11600,12100,11300,11350,306404,149189.0,13144440.0
2019-01-10,11500,11500,11000,11150,138883,146561.0,13144440.0
2019-01-11,11150,11400,11150,11250,81072,147875.0,13144440.0
2019-01-14,11400,11550,11100,11500,118233,151161.0,13144440.0
2019-01-15,11400,11600,11350,11500,92153,151161.0,13144440.0
2019-01-16,11700,11700,11350,11400,101755,149847.0,13144440.0
2019-01-17,11450,12000,11250,11500,231330,151161.0,13144440.0
2019-01-18,11600,11900,11400,11650,111929,153133.0,13144440.0
2019-01-21,11800,11800,11350,11400,110832,149847.0,13144440.0
2019-01-22,11400,11600,11300,11350,77415,149189.0,13144440.0
2019-01-23,11250,11350,11100,11150,110935,146561.0,13144440.0
2019-01-24,11200,11750,11150,11600,186640,152476.0,13144440.0
2019-01-25,11600,11950,11600,11650,102786,153133.0,13144440.0
2019-01-28,11650,11950,11600,11800,161042,155104.0,13144440.0
2019-01-29,11800,11850,11550,11650,79276,153133.0,13144440.0
2019-01-30,11750,12400,11650,12150,318174,159705.0,13144440.0
2019-01-31,12300,13100,12050,12900,871926,169563.0,13144440.0
2019-02-01,13400,13400,12300,12850,368254,168906.0,13144440.0
2019-02-07,11800,12250,11100,12000,364282,157733.0,13144440.0
2019-02-08,11950,12250,11700,11850,127794,155762.0,13144440.0
2019-02-11,11900,12050,11800,11850,122534,155762.0,13144440.0
2019-02-12,11850,12050,11350,11600,181576,152476.0,13144440.0
2019-02-13,11850,11900,11550,11900,173681,156419.0,13144440.0
2019-02-14,12050,12050,11750,12000,90406,157733.0,13144440.0
2019-02-15,12100,12100,11600,11700,123665,153790.0,13144440.0
2019-02-18,11800,11900,11600,11850,139457,155762.0,13144440.0
2019-02-19,11950,11950,11650,11750,96178,154447.0,13144440.0
2019-02-20,11750,11950,11700,11850,108014,155762.0,13144440.0
2019-02-21,11850,11950,11600,11750,126617,154447.0,13144440.0
2019-02-22,11650,11800,11500,11650,122660,153133.0,13144440.0
2019-02-25,11650,11800,11550,11800,137694,155104.0,13144440.0
2019-02-26,11800,11800,11600,11600,93091,152476.0,13144440.0
2019-02-27,11700,11800,11500,11650,95383,153133.0,13144440.0
2019-02-28,11650,12050,11500,11500,326427,151161.0,13144440.0
2019-03-04,11700,12600,11650,12250,572090,161019.0,13144440.0
2019-03-05,12300,12700,12150,12550,380293,164963.0,13144440.0
2019-03-06,12700,12700,12200,12450,189305,163648.0,13144440.0
2019-03-07,12550,12550,12000,12100,163023,159048.0,13144440.0
2019-03-08,12000,12250,11800,12100,104584,159048.0,13144440.0
2019-03-11,12250,12650,11950,12500,152635,164306.0,13144440.0
2019-03-12,12600,12650,12350,12500,199452,164306.0,13144440.0
2019-03-13,12500,12700,12300,12550,288954,164963.0,13144440.0
2019-03-14,12550,12900,12450,12750,262388,167592.0,13144440.0
2019-03-15,12800,12800,12100,12450,326169,163648.0,13144440.0
2019-03-18,12500,12600,12250,12400,181372,162991.0,13144440.0
2019-03-19,12450,12500,12250,12500,222350,164306.0,13144440.0
2019-03-20,12950,13050,12250,12400,651772,162991.0,13144440.0
2019-03-21,12300,12350,11700,12100,276821,159048.0,13144440.0
2019-03-22,12050,12500,11700,11900,328762,156419.0,13144440.0
2019-03-25,11800,11850,11350,11400,141293,149847.0,13144440.0
2019-03-26,11500,11600,11200,11450,127767,150504.0,13144440.0
2019-03-27,11550,11750,11050,11500,245710,151161.0,13144440.0
2019-03-28,11600,11900,11250,11300,326918,148532.0,13144440.0
2019-03-29,11300,11450,10450,11000,316323,144589.0,13144440.0
2019-04-01,10900,11300,10450,11300,257140,148532.0,13144440.0
2019-04-02,11450,11700,11050,11500,326621,151161.0,13144440.0
2019-04-03,11800,11900,11400,11500,188369,151161.0,13144440.0
2019-04-04,11600,11950,11250,11750,368931,154447.0,13144440.0
2019-04-05,11650,11750,11150,11300,203935,148532.0,13144440.0
2019-04-08,11200,11200,10900,10950,194150,143932.0,13144440.0
2019-04-09,10950,11050,10600,10900,188046,143274.0,13144440.0
2019-04-10,10800,11150,10750,10850,132177,142617.0,13144440.0
2019-04-11,10850,11900,10800,11150,712265,146561.0,13144440.0
2019-04-12,11150,11600,10950,11250,367967,153170.0,13615149.0
2019-04-15,11200,11250,10950,11050,177395,150447.0,13615149.0
2019-04-16,11000,11050,10750,10800,129557,147044.0,13615149.0
2019-04-17,10800,10900,10550,10700,178946,145682.0,13615149.0
2019-04-18,10650,10650,10300,10300,164497,140236.0,13615149.0
2019-04-19,10450,10800,10350,10450,150847,142278.0,13615149.0
2019-04-22,10500,11100,10350,10400,225723,141598.0,13615149.0
2019-04-23,10400,10900,10350,10500,282469,142959.0,13615149.0
2019-04-24,10500,12250,10450,11600,2103666,157936.0,13615149.0
2019-04-25,11850,12700,11550,11600,2034662,157936.0,13615149.0
2019-04-26,11500,11800,11000,11700,539310,159297.0,13615149.0
2019-04-29,11750,12300,11550,11950,600217,162701.0,13615149.0
2019-04-30,11950,12100,11650,11900,357462,162892.0,13688370.0
2019-05-02,12150,12650,12050,12400,865950,169736.0,13688370.0
2019-05-03,12300,12600,11900,12000,269967,164260.0,13688370.0
2019-05-07,11500,11900,11450,11700,192756,160154.0,13688370.0
2019-05-08,11450,12650,11350,11650,869019,159470.0,13688370.0
2019-05-09,11650,11700,10900,11000,331597,150572.0,13688370.0
2019-05-10,11000,11150,10600,10850,206875,148519.0,13688370.0
2019-05-13,10700,11000,10600,10600,119539,145097.0,13688370.0
2019-05-14,10300,10700,10200,10550,177175,145737.0,13813892.0
2019-05-15,10600,10750,10450,10750,149870,148499.0,13813892.0
2019-05-16,10750,10800,10200,10200,168027,140902.0,13813892.0
2019-05-17,10300,10400,9950,9950,220899,137448.0,13813892.0
2019-05-20,9900,10100,9650,9710,155590,134133.0,13813892.0
2019-05-21,9530,10200,9530,10050,231095,138830.0,13813892.0
2019-05-22,10000,10100,9620,9750,230345,138306.0,14185227.0
2019-05-23,9660,10400,9640,9780,241331,138732.0,14185227.0
2019-05-24,9770,9990,9710,9860,129698,139866.0,14185227.0
2019-05-27,9760,9820,9410,9490,182018,134618.0,14185227.0
2019-05-28,9490,9510,9110,9210,205194,130646.0,14185227.0
2019-05-29,9210,9760,9060,9250,384611,131987.0,14268908.0
2019-05-30,9260,9640,9120,9250,157514,131987.0,14268908.0
2019-05-31,9230,9460,9220,9340,96215,133272.0,14268908.0
2019-06-03,9350,9410,9240,9280,60778,132415.0,14268908.0
2019-06-04,9280,9430,9240,9290,75481,132558.0,14268908.0
2019-06-05,9350,9430,9160,9180,93223,130989.0,14268908.0
2019-06-07,9240,9270,8860,8890,250056,126851.0,14268908.0
2019-06-10,8890,8990,8710,8950,194615,127707.0,14268908.0
2019-06-11,9000,9110,8940,9100,109740,129847.0,14268908.0
2019-06-12,9110,9570,9030,9360,374780,133557.0,14268908.0
2019-06-13,9260,9400,9130,9160,142295,130703.0,14268908.0
2019-06-14,9180,9200,8960,9000,140031,128420.0,14268908.0
2019-06-17,9000,9000,8710,8770,134506,125138.0,14268908.0
2019-06-18,8740,8890,8680,8760,100426,124996.0,14268908.0
2019-06-19,8860,8860,8450,8460,197692,120715.0,14268908.0
2019-06-20,8460,8590,8410,8540,94736,121856.0,14268908.0
2019-06-21,8550,8570,8250,8270,141782,118004.0,14268908.0
2019-06-24,8330,8330,8000,8230,135918,117433.0,14268908.0
2019-06-25,8230,8270,8090,8190,62231,116862.0,14268908.0
2019-06-26,8180,8290,8070,8190,88850,116862.0,14268908.0
2019-06-27,8170,8240,7400,8100,171138,115578.0,14268908.0
2019-06-28,8090,8090,7770,7920,132347,113010.0,14268908.0
2019-07-01,7810,8250,7520,8120,177910,115864.0,14268908.0
2019-07-02,8150,8210,7950,8080,71197,115293.0,14268908.0
2019-07-03,8050,8050,7740,7890,90951,112582.0,14268908.0
2019-07-04,7880,7880,7390,7750,146777,110584.0,14268908.0
2019-07-05,7660,8090,7590,8030,121627,114579.0,14268908.0
2019-07-08,8030,8030,7410,7730,100748,110299.0,14268908.0
2019-07-09,7680,7680,7330,7470,76633,106589.0,14268908.0
2019-07-10,7430,9320,7330,8500,2597562,121286.0,14268908.0
2019-07-11,8620,8650,8180,8270,473499,118004.0,14268908.0
2019-07-12,8270,8390,7920,8000,226103,114151.0,14268908.0
2019-07-15,8010,8650,7890,8350,447109,119145.0,14268908.0
2019-07-16,8390,8400,8040,8140,168465,116149.0,14268908.0
2019-07-17,8120,8300,7810,7930,111835,113152.0,14268908.0
2019-07-18,7930,7950,7660,7810,94382,111440.0,14268908.0
2019-07-19,7730,7890,7710,7800,72032,111297.0,14268908.0
2019-07-22,7800,8150,7800,7980,84443,113866.0,14268908.0
