제이엔케이히터(126880),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-12-05,3645,3700,3565,3680,85923,54550.0,14823466.0
2017-12-06,3680,3720,3600,3675,78296,54476.0,14823466.0
2017-12-07,3690,3690,3510,3545,89724,52549.0,14823466.0
2017-12-08,3545,3680,3530,3625,68085,53735.0,14823466.0
2017-12-11,3625,3725,3580,3680,85611,54550.0,14823466.0
2017-12-12,3715,3740,3570,3630,50979,53809.0,14823466.0
2017-12-13,3615,3730,3575,3715,83824,55069.0,14823466.0
2017-12-14,3715,3930,3715,3780,237735,56033.0,14823466.0
2017-12-15,3730,3860,3725,3840,80767,56922.0,14823466.0
2017-12-18,3840,3840,3675,3675,59617,54476.0,14823466.0
2017-12-19,3660,3680,3500,3520,99056,52179.0,14823466.0
2017-12-20,3525,3555,3480,3510,30325,52030.0,14823466.0
2017-12-21,3520,3530,3300,3350,108587,49659.0,14823466.0
2017-12-22,3305,3475,3305,3440,39916,50993.0,14823466.0
2017-12-26,3440,3470,3340,3380,46987,50103.0,14823466.0
2017-12-27,3340,3910,3340,3475,566190,51512.0,14823466.0
2017-12-28,3475,3585,3475,3500,100379,51882.0,14823466.0
2018-01-02,3505,3600,3450,3600,74776,53364.0,14823466.0
2018-01-03,3640,3645,3530,3605,58350,53439.0,14823466.0
2018-01-04,3660,3685,3540,3600,56887,53364.0,14823466.0
2018-01-05,3635,3635,3555,3620,62132,53661.0,14823466.0
2018-01-08,3620,3775,3600,3710,127743,54995.0,14823466.0
2018-01-09,3735,3790,3685,3710,100132,54995.0,14823466.0
2018-01-10,3720,3810,3715,3770,92652,55884.0,14823466.0
2018-01-11,3800,3845,3675,3735,66992,55366.0,14823466.0
2018-01-12,3785,3785,3585,3595,105681,53290.0,14823466.0
2018-01-15,3580,3645,3570,3615,47045,53587.0,14823466.0
2018-01-16,3645,3670,3490,3575,87086,52994.0,14823466.0
2018-01-17,3575,3680,3525,3640,67219,53957.0,14823466.0
2018-01-18,3640,3760,3640,3730,93949,55292.0,14823466.0
2018-01-19,3730,3850,3730,3750,136682,55588.0,14823466.0
2018-01-22,3820,3830,3685,3785,62304,56107.0,14823466.0
2018-01-23,3810,4095,3765,4090,567309,60628.0,14823466.0
2018-01-24,4090,4495,4020,4180,1136261,61962.0,14823466.0
2018-01-25,4185,4440,4155,4410,750184,65371.0,14823466.0
2018-01-26,4445,4710,4340,4700,904293,69670.0,14823466.0
2018-01-29,4845,5080,4665,4700,775670,69670.0,14823466.0
2018-01-30,4600,5200,4360,5080,1424250,75303.0,14823466.0
2018-01-31,5090,5100,4830,4905,308714,72709.0,14823466.0
2018-02-01,4870,4950,4545,4560,458260,67595.0,14823466.0
2018-02-02,4535,4895,4470,4705,385969,69744.0,14823466.0
2018-02-05,4705,4905,4625,4670,350442,69226.0,14823466.0
2018-02-06,4490,4710,4190,4470,644227,66261.0,14823466.0
2018-02-07,4590,4595,4230,4230,221284,62703.0,14823466.0
2018-02-08,4215,4285,3980,4100,621775,60776.0,14823466.0
2018-02-09,4000,4040,3900,3935,462956,58330.0,14823466.0
2018-02-12,3955,4035,3870,3930,203252,61503.0,15649666.0
2018-02-13,3935,4000,3775,3775,156048,59077.0,15649666.0
2018-02-14,3775,3850,3740,3800,100836,59861.0,15752941.0
2018-02-19,3840,4090,3840,4030,319497,63484.0,15752941.0
2018-02-20,4035,4085,3865,3920,396076,61752.0,15752941.0
2018-02-21,3920,4900,3900,4275,2581420,67344.0,15752941.0
2018-02-22,4340,4470,4150,4305,881232,67816.0,15752941.0
2018-02-23,4370,4580,4305,4480,839789,70573.0,15752941.0
2018-02-26,4470,4500,4250,4300,437264,67738.0,15752941.0
2018-02-27,4350,4430,4110,4160,370330,65532.0,15752941.0
2018-02-28,4200,4220,3995,4025,241125,63406.0,15752941.0
2018-03-02,3920,4130,3915,4110,167908,64745.0,15752941.0
2018-03-05,4035,4355,4035,4150,432008,65375.0,15752941.0
2018-03-06,4260,4260,4070,4185,180751,65926.0,15752941.0
2018-03-07,4110,4250,4010,4155,249195,65453.0,15752941.0
2018-03-08,4185,4690,4180,4555,1938719,71755.0,15752941.0
2018-03-09,4605,4605,4420,4465,487406,70337.0,15752941.0
2018-03-12,4485,4565,4415,4535,276065,71440.0,15752941.0
2018-03-13,4550,4605,4270,4315,443523,67974.0,15752941.0
2018-03-14,4300,4510,4280,4455,186625,70179.0,15752941.0
2018-03-15,4435,4450,4275,4305,174527,67816.0,15752941.0
2018-03-16,4345,4500,4295,4455,212351,70179.0,15752941.0
2018-03-19,4490,4510,4325,4390,350802,69155.0,15752941.0
2018-03-20,4340,4660,4330,4565,491310,71912.0,15752941.0
2018-03-21,4620,4930,4595,4705,1132827,74118.0,15752941.0
2018-03-22,4785,4860,4620,4640,460951,73162.0,15767694.0
2018-03-23,4510,4585,4360,4410,374306,69536.0,15767694.0
2018-03-26,4350,4630,4280,4500,375466,70955.0,15767694.0
2018-03-27,4570,4855,4545,4750,521815,74897.0,15767694.0
2018-03-28,4730,4830,4600,4660,423460,73670.0,15809004.0
2018-03-29,4660,6050,4645,5730,11448973,90586.0,15809004.0
2018-03-30,5930,6650,5780,5970,8958540,94380.0,15809004.0
2018-04-02,5930,6090,5750,6090,2717687,96277.0,15809004.0
2018-04-03,6250,6540,5850,5870,3837924,92972.0,15838511.0
2018-04-04,5840,6070,5550,5720,1584466,90596.0,15838511.0
2018-04-05,5790,5840,5460,5560,1127725,88062.0,15838511.0
2018-04-06,5480,5500,5210,5270,1150504,83469.0,15838511.0
2018-04-09,5280,5360,5090,5270,613752,83469.0,15838511.0
2018-04-10,5230,5260,5040,5200,722201,82360.0,15838511.0
2018-04-11,5200,5380,5130,5350,793897,84736.0,15838511.0
2018-04-12,5350,5650,5200,5200,1285684,83005.0,15962441.0
2018-04-13,5190,5420,5120,5330,592397,85300.0,16003751.0
2018-04-16,5400,5540,5330,5450,572118,87220.0,16003751.0
2018-04-17,5510,5690,5370,5650,1170592,91255.0,16151287.0
2018-04-18,5710,5720,5390,5520,588901,89155.0,16151287.0
2018-04-19,5500,5510,5210,5360,486104,86571.0,16151287.0
2018-04-20,5350,5380,5110,5180,457076,83664.0,16151287.0
2018-04-23,5130,5140,4820,4850,642638,78334.0,16151287.0
2018-04-24,4860,4945,4795,4795,222613,77445.0,16151287.0
2018-04-25,4770,5060,4750,5050,591585,81639.0,16166040.0
2018-04-26,5030,5160,4975,4995,267673,80749.0,16166040.0
2018-04-27,5210,5650,5040,5130,2018670,83007.0,16180793.0
2018-04-30,5050,5200,4825,4880,373319,78962.0,16180793.0
2018-05-02,4860,4890,4695,4755,397497,76940.0,16180793.0
2018-05-03,4790,5100,4790,5000,367019,80904.0,16180793.0
2018-05-04,4885,4945,4780,4810,663865,77830.0,16180793.0
2018-05-08,4880,5010,4750,4750,230786,76859.0,16180793.0
2018-05-09,4750,4840,4465,4610,239566,74593.0,16180793.0
2018-05-10,4620,4690,4540,4640,146746,75079.0,16180793.0
2018-05-11,4670,4800,4460,4485,277747,73894.0,16475865.0
2018-05-14,4520,4585,4335,4395,269208,72411.0,16475865.0
2018-05-15,4430,4485,4335,4420,291509,72823.0,16475865.0
2018-05-16,4305,4390,4050,4115,478837,67798.0,16475865.0
2018-05-17,4170,4350,4100,4150,241521,68375.0,16475865.0
2018-05-18,4235,4435,4175,4430,318763,72988.0,16475865.0
2018-05-21,4480,4480,4315,4365,218943,72046.0,16505372.0
2018-05-23,4365,4450,4300,4405,155339,72706.0,16505372.0
2018-05-24,4405,4450,4290,4320,142644,71303.0,16505372.0
2018-05-25,4205,4240,4100,4135,201402,68250.0,16505372.0
2018-05-28,4125,4360,4115,4350,184190,71798.0,16505372.0
2018-05-29,4345,4345,4165,4165,114523,68745.0,16505372.0
2018-05-30,4165,4245,3865,3990,454117,65856.0,16505372.0
2018-05-31,3970,4055,3900,3975,135309,65609.0,16505372.0
2018-06-01,4035,4045,3915,4030,148340,66517.0,16505372.0
2018-06-04,4030,4160,4030,4140,139247,68332.0,16505372.0
2018-06-05,4150,4195,4080,4170,82013,68827.0,16505372.0
2018-06-07,4180,4345,4125,4280,128865,70643.0,16505372.0
2018-06-08,4300,4545,4235,4460,787487,73614.0,16505372.0
2018-06-11,4510,4585,4420,4440,448286,73284.0,16505372.0
2018-06-12,4450,4480,4230,4300,191999,70973.0,16505372.0
2018-06-14,4310,4645,4310,4520,786150,74604.0,16505372.0
2018-06-15,4520,4580,4385,4450,326887,73449.0,16505372.0
2018-06-18,4430,4435,4035,4090,346259,67507.0,16505372.0
2018-06-19,4095,4170,3865,3940,214715,65031.0,16505372.0
2018-06-20,3895,4060,3870,4030,123146,66517.0,16505372.0
2018-06-21,4095,4095,3930,3930,127532,64866.0,16505372.0
2018-06-22,3970,3970,3680,3705,198931,61152.0,16505372.0
2018-06-25,3730,4500,3730,4250,2065869,70148.0,16505372.0
2018-06-26,4255,4495,4215,4415,881454,72871.0,16505372.0
2018-06-27,4445,4450,4180,4185,499711,69075.0,16505372.0
2018-06-28,4215,4365,4030,4165,258943,68745.0,16505372.0
2018-06-29,4220,4240,4005,4235,207580,69900.0,16505372.0
2018-07-02,4255,4555,4165,4170,1022946,68827.0,16505372.0
2018-07-03,4170,4365,4120,4310,336082,71138.0,16505372.0
2018-07-04,4320,4485,4250,4410,386483,72789.0,16505372.0
2018-07-05,4430,4430,4110,4155,297143,68580.0,16505372.0
2018-07-06,4140,4160,3975,4100,267142,67672.0,16505372.0
2018-07-09,4100,4100,3955,4055,130712,66929.0,16505372.0
2018-07-10,4075,4230,4075,4175,118084,68910.0,16505372.0
2018-07-11,4155,4210,4105,4115,99434,67920.0,16505372.0
2018-07-12,4145,4195,4065,4140,131943,68332.0,16505372.0
2018-07-13,4255,4345,4190,4210,176944,69488.0,16505372.0
2018-07-16,4180,4245,4145,4160,95347,68662.0,16505372.0
2018-07-17,4180,4205,4080,4135,94290,68250.0,16505372.0
2018-07-18,4135,4190,3920,3970,197745,66229.0,16682415.0
2018-07-19,4015,4025,3940,3980,192832,66396.0,16682415.0
2018-07-20,3880,4020,3850,3910,254098,65228.0,16682415.0
2018-07-23,3910,3910,3565,3565,310700,59473.0,16682415.0
2018-07-24,3480,3650,3480,3575,159725,59640.0,16682415.0
2018-07-25,3630,3630,3420,3460,196029,57721.0,16682415.0
2018-07-26,3505,3590,3460,3570,109306,59556.0,16682415.0
2018-07-27,3570,3870,3515,3715,147314,61975.0,16682415.0
2018-07-30,3750,3805,3710,3790,117559,63226.0,16682415.0
2018-07-31,3790,4065,3740,4065,509124,67814.0,16682415.0
2018-08-01,4210,4210,3895,3935,502747,65645.0,16682415.0
2018-08-02,3905,3990,3865,3950,126587,65896.0,16682415.0
2018-08-03,3945,3945,3830,3890,112805,64895.0,16682415.0
2018-08-06,3835,3935,3835,3900,61375,65061.0,16682415.0
2018-08-07,3925,3955,3870,3925,41021,65478.0,16682415.0
2018-08-08,3930,3965,3875,3940,57811,65729.0,16682415.0
2018-08-09,3945,4095,3900,4005,155474,66813.0,16682415.0
2018-08-10,4000,4025,3945,4020,147919,67063.0,16682415.0
2018-08-13,3950,4060,3750,3750,165277,62559.0,16682415.0
2018-08-14,3810,3880,3760,3865,75795,64478.0,16682415.0
2018-08-16,3800,3815,3680,3770,171839,62893.0,16682415.0
2018-08-17,3770,3850,3730,3815,65222,63643.0,16682415.0
2018-08-20,3880,3945,3815,3900,129932,65061.0,16682415.0
2018-08-21,3900,3955,3860,3945,69706,65812.0,16682415.0
2018-08-22,3950,4010,3865,3900,102669,65061.0,16682415.0
2018-08-23,3885,3980,3875,3930,47363,65562.0,16682415.0
2018-08-24,3990,4000,3900,3940,70675,65729.0,16682415.0
2018-08-27,3985,3985,3830,3860,106359,64394.0,16682415.0
2018-08-28,3910,3985,3870,3955,87914,65979.0,16682415.0
2018-08-29,4000,4030,3940,4000,130750,66730.0,16682415.0
2018-08-30,4040,4300,4005,4040,632286,67397.0,16682415.0
2018-08-31,4005,4095,3995,4070,108582,67897.0,16682415.0
2018-09-03,4025,4120,4025,4090,87886,68231.0,16682415.0
2018-09-04,4140,4140,4030,4095,94058,68314.0,16682415.0
2018-09-05,4105,4120,4030,4035,75221,67314.0,16682415.0
2018-09-06,4050,4150,3995,4135,109506,68982.0,16682415.0
2018-09-07,4145,4270,4110,4215,334572,70316.0,16682415.0
2018-09-10,4295,4295,4125,4180,145870,69732.0,16682415.0
2018-09-11,4180,4225,4135,4200,95077,70066.0,16682415.0
2018-09-12,4220,4250,4120,4130,113461,68898.0,16682415.0
2018-09-13,4155,4175,4075,4085,84356,68148.0,16682415.0
2018-09-14,4115,4145,4035,4090,91368,68231.0,16682415.0
2018-09-17,4065,4105,4030,4070,58581,67897.0,16682415.0
2018-09-18,4120,4310,4090,4110,278201,68565.0,16682415.0
2018-09-19,4135,4180,4035,4075,123705,67981.0,16682415.0
2018-09-20,4095,4100,3865,3870,179563,64561.0,16682415.0
2018-09-21,3870,3960,3870,3930,34787,65562.0,16682415.0
2018-09-27,3970,3970,3780,3865,73311,64478.0,16682415.0
2018-09-28,3910,3910,3740,3760,194908,62726.0,16682415.0
2018-10-01,3785,3830,3710,3785,106970,63143.0,16682415.0
2018-10-02,3775,3840,3610,3650,123484,60891.0,16682415.0
2018-10-04,3650,3780,3620,3675,75912,61308.0,16682415.0
2018-10-05,3620,3690,3525,3625,98278,60474.0,16682415.0
2018-10-08,3585,3940,3560,3740,395446,62392.0,16682415.0
2018-10-10,3740,3830,3640,3655,109651,60974.0,16682415.0
2018-10-11,3450,3595,3380,3380,171034,56387.0,16682415.0
2018-10-12,3250,3490,3250,3410,229214,56887.0,16682415.0
2018-10-15,3495,3790,3475,3510,276363,58866.0,16770936.0
2018-10-16,3520,3645,3515,3600,144755,60375.0,16770936.0
2018-10-17,3735,3735,3525,3535,148304,59285.0,16770936.0
2018-10-18,3490,3570,3470,3570,57927,59872.0,16770936.0
2018-10-19,3570,3570,3450,3565,55454,59788.0,16770936.0
2018-10-22,3560,3560,3465,3535,32911,59285.0,16770936.0
2018-10-23,3535,3585,3355,3380,72457,56686.0,16770936.0
2018-10-24,3395,3425,3300,3300,101218,55344.0,16770936.0
2018-10-25,3150,3300,3100,3180,122507,53332.0,16770936.0
2018-10-26,3205,3260,3010,3055,153913,51235.0,16770936.0
2018-10-29,3010,3210,2705,2705,129494,45365.0,16770936.0
2018-10-30,2505,2910,2505,2850,254510,47797.0,16770936.0
2018-10-31,2890,2955,2815,2890,81939,48468.0,16770936.0
2018-11-01,2910,3090,2910,2980,119214,49977.0,16770936.0
2018-11-02,3055,3120,3015,3100,95810,51990.0,16770936.0
2018-11-05,3100,3145,3030,3115,39648,52241.0,16770936.0
2018-11-06,3190,3190,2990,3060,57528,51319.0,16770936.0
2018-11-07,3160,3160,2935,3005,64110,50397.0,16770936.0
2018-11-08,3320,3320,3050,3120,73943,52325.0,16770936.0
2018-11-09,3070,3190,3050,3105,61327,52074.0,16770936.0
2018-11-12,3105,3230,3070,3130,45764,52493.0,16770936.0
2018-11-13,3110,3185,3000,3180,41529,53332.0,16770936.0
2018-11-14,3200,3515,3160,3370,274235,56518.0,16770936.0
2018-11-15,3360,3445,3320,3425,71278,57440.0,16770936.0
2018-11-16,3455,3540,3420,3470,79215,58195.0,16770936.0
2018-11-19,3450,3610,3435,3555,127864,59621.0,16770936.0
2018-11-20,3470,3650,3460,3575,88853,59956.0,16770936.0
2018-11-21,3525,3895,3525,3795,396136,63646.0,16770936.0
2018-11-22,3755,3870,3660,3660,102983,61382.0,16770936.0
2018-11-23,3670,3740,3625,3700,43412,62052.0,16770936.0
2018-11-26,3735,3780,3645,3680,48555,61717.0,16770936.0
2018-11-27,3685,3775,3650,3650,52285,61214.0,16770936.0
2018-11-28,3650,3720,3620,3670,52366,61549.0,16770936.0
2018-11-29,3715,3715,3640,3640,35837,61046.0,16770936.0
2018-11-30,3630,3815,3580,3685,33009,61801.0,16770936.0
2018-12-03,3760,3760,3600,3690,40987,61885.0,16770936.0
2018-12-04,3715,3715,3590,3650,72330,61214.0,16770936.0
2018-12-05,3600,3680,3565,3610,25232,60543.0,16770936.0
2018-12-06,3650,3650,3440,3445,62227,57776.0,16770936.0
2018-12-07,3410,3535,3410,3440,70546,57895.0,16829950.0
2018-12-10,3635,3995,3505,3660,677631,61598.0,16829950.0
2018-12-11,3620,3745,3530,3665,108348,61682.0,16829950.0
2018-12-12,3830,4165,3765,4130,2237117,69751.0,16888964.0
2018-12-13,4135,4200,4060,4165,671824,70343.0,16888964.0
2018-12-14,4140,4145,3950,4030,353199,68063.0,16888964.0
2018-12-17,4030,4465,3910,4395,2101528,74227.0,16888964.0
2018-12-18,4370,4865,4300,4630,2561021,78196.0,16888964.0
2018-12-19,4890,5470,4510,4535,4637995,76591.0,16888964.0
2018-12-20,4575,5090,4555,5050,2618886,85289.0,16888964.0
2018-12-21,4930,5090,4730,4830,869550,81574.0,16888964.0
2018-12-24,4800,5190,4770,5040,1952489,85120.0,16888964.0
2018-12-26,4940,5230,4920,5070,1139341,85627.0,16888964.0
2018-12-27,5160,5310,5070,5070,921574,85627.0,16888964.0
2018-12-28,5140,5200,4830,5200,782142,87823.0,16888964.0
2019-01-02,5550,5950,5250,5810,3186159,98125.0,16888964.0
2019-01-03,5780,6350,5560,5960,2447565,100658.0,16888964.0
2019-01-04,5960,6180,5750,5920,1166824,99983.0,16888964.0
2019-01-07,5950,6010,5630,5830,653577,98463.0,16888964.0
2019-01-08,5830,5920,5570,5720,1201665,96605.0,16888964.0
2019-01-09,5810,5810,5620,5680,414871,95929.0,16888964.0
2019-01-10,5710,5970,5620,5700,1073148,96267.0,16888964.0
2019-01-11,5950,5950,5610,5850,956541,98800.0,16888964.0
2019-01-14,5780,6100,5660,6060,832331,102347.0,16888964.0
2019-01-15,6080,6230,5910,5970,878681,100827.0,16888964.0
2019-01-16,6000,6420,5930,6250,1735367,105556.0,16888964.0
2019-01-17,6530,8120,6260,8120,8280146,137138.0,16888964.0
2019-01-18,8730,10100,8680,9370,13358186,158250.0,16888964.0
2019-01-21,9480,10200,8950,9730,5215456,164330.0,16888964.0
2019-01-22,9500,9520,8620,9080,2693450,153352.0,16888964.0
2019-01-23,8900,9340,8820,9140,1293827,154365.0,16888964.0
2019-01-24,9180,9460,8880,9060,1182750,153014.0,16888964.0
2019-01-25,8890,9390,8650,9080,1691453,153352.0,16888964.0
2019-01-28,9140,9320,8860,9030,744598,152507.0,16888964.0
2019-01-29,8970,9300,8840,8970,940330,151494.0,16888964.0
2019-01-30,9070,9070,8170,8300,1429745,140178.0,16888964.0
2019-01-31,8350,8420,7890,8100,955052,136801.0,16888964.0
2019-02-01,8100,8120,7700,8060,903114,136125.0,16888964.0
2019-02-07,7880,8110,7800,7840,674172,132409.0,16888964.0
2019-02-08,8040,8130,7760,7790,787021,131565.0,16888964.0
2019-02-11,7930,8120,7440,7850,1794077,132578.0,16888964.0
2019-02-12,8240,8250,7620,7710,1721234,130214.0,16888964.0
2019-02-13,7730,7920,7550,7550,657584,127512.0,16888964.0
2019-02-14,7600,7660,7190,7240,798608,122276.0,16888964.0
2019-02-15,7240,7370,7010,7330,785807,123796.0,16888964.0
2019-02-18,7300,7300,7050,7080,503914,119574.0,16888964.0
2019-02-19,7100,8720,6950,7880,9243131,133085.0,16888964.0
2019-02-20,7880,7910,7620,7640,1346584,135795.0,17774172.0
2019-02-21,7680,8360,7670,8010,3650470,142371.0,17774172.0
2019-02-22,8100,8390,7810,8200,1284501,145748.0,17774172.0
2019-02-25,8320,9300,8060,8900,4729455,158190.0,17774172.0
2019-02-26,9100,9120,8580,8880,1681962,157835.0,17774172.0
2019-02-27,8770,9030,8750,8910,1016289,158368.0,17774172.0
2019-02-28,8910,8960,7860,8220,1343593,146104.0,17774172.0
2019-03-04,8550,8880,8400,8560,949049,152147.0,17774172.0
2019-03-05,8450,8870,8420,8870,722941,157657.0,17774172.0
2019-03-06,9030,9100,8780,8950,850484,159079.0,17774172.0
2019-03-07,9000,9030,8610,8660,586313,153924.0,17774172.0
2019-03-08,8600,8900,8410,8860,729404,157479.0,17774172.0
2019-03-11,9480,9740,8820,9070,2283726,161212.0,17774172.0
2019-03-12,8860,8930,8230,8230,3256757,146281.0,17774172.0
2019-03-13,8230,8320,7530,7580,1933617,134728.0,17774172.0
2019-03-14,7730,7920,7580,7920,1080236,140771.0,17774172.0
2019-03-15,7780,7860,7560,7560,737814,134373.0,17774172.0
2019-03-18,7560,7760,7410,7590,522829,134906.0,17774172.0
2019-03-19,7670,7670,7310,7360,485500,130818.0,17774172.0
2019-03-20,7530,8320,7510,7690,3905431,136683.0,17774172.0
2019-03-21,7690,7730,7330,7350,994929,130640.0,17774172.0
2019-03-22,7430,7550,7100,7110,1070145,126374.0,17774172.0
2019-03-25,7200,7710,7080,7080,1436536,125841.0,17774172.0
2019-03-26,7160,7260,7020,7120,340657,126552.0,17774172.0
2019-03-27,7150,7200,6450,6610,1125914,117487.0,17774172.0
2019-03-28,6670,6920,6610,6710,908011,119265.0,17774172.0
2019-03-29,6610,6750,6240,6520,748198,115888.0,17774172.0
2019-04-01,6590,6690,6350,6630,474041,117843.0,17774172.0
2019-04-02,6690,6700,6340,6370,1986954,113221.0,17774172.0
2019-04-03,6380,6590,6310,6410,1032909,113932.0,17774172.0
2019-04-04,6490,6490,6250,6300,525556,111977.0,17774172.0
2019-04-05,6330,6450,6260,6380,514316,113399.0,17774172.0
2019-04-08,6370,6400,6100,6160,527146,109489.0,17774172.0
2019-04-09,6160,6290,6080,6220,440981,110555.0,17774172.0
2019-04-10,6220,6290,6120,6280,278435,111622.0,17774172.0
2019-04-11,6290,6600,6240,6450,1309183,114643.0,17774172.0
2019-04-12,6430,6520,6340,6420,429259,114110.0,17774172.0
2019-04-15,6420,6470,6150,6180,550829,109844.0,17774172.0
2019-04-16,6200,6240,5970,6130,477141,108956.0,17774172.0
2019-04-17,6180,6290,6130,6250,354695,111089.0,17774172.0
2019-04-18,6270,6350,6100,6150,304215,109311.0,17774172.0
2019-04-19,6190,6440,6120,6360,716944,113044.0,17774172.0
2019-04-22,6480,6670,6400,6470,1186416,114999.0,17774172.0
2019-04-23,6540,6560,6260,6320,385646,112333.0,17774172.0
2019-04-24,6290,6350,6090,6120,514428,108778.0,17774172.0
2019-04-25,6120,6160,5950,6010,285335,106823.0,17774172.0
2019-04-26,6030,6120,5800,5860,407115,104157.0,17774172.0
2019-04-29,6090,6130,5920,5960,441037,105934.0,17774172.0
2019-04-30,6150,6150,5990,6030,220650,107178.0,17774172.0
2019-05-02,5980,6230,5910,6210,312273,110378.0,17774172.0
2019-05-03,6180,6210,6020,6050,267391,107534.0,17774172.0
2019-05-07,5890,5910,5590,5630,565602,100069.0,17774172.0
2019-05-08,5570,5680,5460,5590,247374,99358.0,17774172.0
2019-05-09,5500,5720,5320,5350,531224,95092.0,17774172.0
2019-05-10,5350,6400,5330,5880,2869011,104512.0,17774172.0
2019-05-13,5760,5840,5390,5420,595005,96336.0,17774172.0
2019-05-14,5250,5820,5230,5580,723244,99180.0,17774172.0
2019-05-15,5510,5590,5360,5510,1191111,97936.0,17774172.0
2019-05-16,5620,5680,5280,5310,971183,94381.0,17774172.0
2019-05-17,5340,5440,5170,5170,555945,96974.0,18756992.0
2019-05-20,5150,5630,5150,5260,858035,98662.0,18756992.0
2019-05-21,5230,5360,5150,5300,284322,99412.0,18756992.0
2019-05-22,5380,5500,5270,5420,379778,101663.0,18756992.0
2019-05-23,5420,5500,5200,5210,310910,102127.0,19602138.0
2019-05-24,5110,5170,4990,5060,547311,99187.0,19602138.0
2019-05-27,5020,5170,4955,5090,331738,99775.0,19602138.0
2019-05-28,5150,5440,5130,5290,667644,103695.0,19602138.0
2019-05-29,5290,6300,5270,5470,5881524,107224.0,19602138.0
2019-05-30,5460,5640,5410,5550,1306226,108792.0,19602138.0
2019-05-31,5600,5670,5420,5530,1090693,108852.0,19683926.0
2019-06-03,5530,5790,5460,5710,669807,112395.0,19683926.0
2019-06-04,5750,5800,5600,5790,607520,113970.0,19683926.0
2019-06-05,5930,5930,5530,5690,724589,112002.0,19683926.0
2019-06-07,5750,5890,5540,5770,945164,113576.0,19683926.0
2019-06-10,5830,5880,5620,5640,473304,111017.0,19683926.0
2019-06-11,5620,5700,5600,5650,392383,113910.0,20161023.0
2019-06-12,5650,5730,5270,5360,789906,108063.0,20161023.0
2019-06-13,5300,5480,5290,5450,395351,110408.0,20258349.0
2019-06-14,5480,5480,5150,5220,491874,105749.0,20258349.0
2019-06-17,5350,5980,5320,5640,3463703,114257.0,20258349.0
2019-06-18,5590,5610,5420,5510,655207,111624.0,20258349.0
2019-06-19,5600,5780,5470,5570,967961,112839.0,20258349.0
2019-06-20,5690,5780,5570,5760,558602,116688.0,20258349.0
2019-06-21,5790,5810,5470,5520,585349,111826.0,20258349.0
2019-06-24,5500,5520,5340,5380,357342,108990.0,20258349.0
2019-06-25,5360,5630,5300,5420,920188,109800.0,20258349.0
2019-06-26,5440,5500,5210,5330,509785,107977.0,20258349.0
2019-06-27,5440,5680,5350,5410,1979472,109598.0,20258349.0
2019-06-28,5450,5570,5290,5290,665969,107167.0,20258349.0
2019-07-01,5260,5310,5120,5160,405389,104533.0,20258349.0
2019-07-02,5150,5270,5120,5170,279946,105018.0,20312874.0
2019-07-03,5170,5200,5030,5060,490160,102783.0,20312874.0
2019-07-04,5090,5100,4760,4850,544906,98517.0,20312874.0
2019-07-05,4850,4960,4850,4925,219080,100981.0,20503713.0
2019-07-08,4885,4915,4605,4605,362491,94420.0,20503713.0
2019-07-09,4790,5260,4610,4700,715366,96367.0,20503713.0
2019-07-10,4670,5090,4670,4920,493954,100878.0,20503713.0
2019-07-11,4935,5130,4935,5080,366959,104159.0,20503713.0
2019-07-12,5150,5160,5010,5110,156776,104774.0,20503713.0
2019-07-15,5150,5180,5050,5100,207873,104569.0,20503713.0
2019-07-16,5070,5290,5050,5210,449634,106824.0,20503713.0
2019-07-17,5200,5260,5080,5130,261117,105184.0,20503713.0
2019-07-18,5110,5870,5070,5480,2985087,112360.0,20503713.0
2019-07-19,5510,5710,5450,5510,924997,112975.0,20503713.0
2019-07-22,5520,5680,5410,5570,356813,114206.0,20503713.0
2019-07-23,5570,5610,5260,5400,444520,110720.0,20503713.0
2019-07-24,5450,5510,5270,5320,287980,109080.0,20503713.0
2019-07-25,5280,5380,5160,5270,222146,108055.0,20503713.0
2019-07-26,5270,5350,5000,5100,346888,104569.0,20503713.0
2019-07-29,5100,5100,4630,4630,401896,94932.0,20503713.0
2019-07-30,4545,4900,4545,4755,298810,98403.0,20694552.0
2019-07-31,4870,5990,4630,5690,4781839,117752.0,20694552.0
2019-08-01,5560,5610,5330,5380,1652915,111337.0,20694552.0
2019-08-02,5280,5550,5100,5390,1064768,111544.0,20694552.0
2019-08-05,5330,5370,4625,4625,1370443,95712.0,20694552.0
2019-08-06,4450,4850,4185,4480,1003720,92712.0,20694552.0
2019-08-07,4505,4700,4500,4610,594949,95402.0,20694552.0
2019-08-08,4685,4795,4640,4695,447441,97161.0,20694552.0
2019-08-09,4775,4840,4685,4770,266864,98713.0,20694552.0
2019-08-12,4790,5240,4720,5100,1131062,105542.0,20694552.0
2019-08-13,5020,5370,4995,5350,1080231,110716.0,20694552.0
2019-08-14,5410,5430,4970,5040,943384,104301.0,20694552.0
2019-08-16,4980,5010,4850,4905,310294,101507.0,20694552.0
2019-08-19,5000,5180,4900,5000,726372,103473.0,20694552.0
2019-08-20,5090,5300,5000,5220,777221,108026.0,20694552.0
2019-08-21,5190,5300,5090,5150,540700,106577.0,20694552.0
2019-08-22,5250,5450,5120,5130,1032973,106163.0,20694552.0
