우노앤컴퍼니(114630),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-11-09,6810,6860,6100,6430,161383,87281.0,13573965.0
2016-11-10,6530,6740,6520,6690,45175,90810.0,13573965.0
2016-11-11,6690,6920,6690,6880,119089,93389.0,13573965.0
2016-11-14,6940,7000,6740,6870,179604,93253.0,13573965.0
2016-11-15,6840,6860,6740,6820,88302,92574.0,13573965.0
2016-11-16,6890,6980,6820,6890,112404,93525.0,13573965.0
2016-11-17,6900,6900,6480,6600,180447,89588.0,13573965.0
2016-11-18,6510,6730,6510,6670,101328,90538.0,13573965.0
2016-11-21,6580,6670,6500,6500,58523,88231.0,13573965.0
2016-11-22,6510,6870,6430,6780,90470,92031.0,13573965.0
2016-11-23,6830,6930,6750,6770,115145,91896.0,13573965.0
2016-11-24,6600,6930,6550,6800,98855,92303.0,13573965.0
2016-11-25,6740,6900,6720,6800,56654,92303.0,13573965.0
2016-11-28,6810,6970,6710,6820,118711,92574.0,13573965.0
2016-11-29,6840,6900,6770,6860,56113,93117.0,13573965.0
2016-11-30,6860,6940,6820,6850,85370,92982.0,13573965.0
2016-12-01,6800,6970,6690,6720,185403,91217.0,13573965.0
2016-12-02,6600,6690,5930,6070,574376,82394.0,13573965.0
2016-12-05,6000,6070,5490,5540,159680,75200.0,13573965.0
2016-12-06,5390,5630,5350,5440,159817,73842.0,13573965.0
2016-12-07,5510,5950,5480,5800,191625,78729.0,13573965.0
2016-12-08,5750,5970,5750,5830,95990,79136.0,13573965.0
2016-12-09,5890,6020,5780,6020,97857,81715.0,13573965.0
2016-12-12,6070,6070,5910,5980,59376,81172.0,13573965.0
2016-12-13,6030,6050,5870,6040,74134,81987.0,13573965.0
2016-12-14,6040,6040,5870,6000,60234,81444.0,13573965.0
2016-12-15,6000,6130,5880,6130,63598,83208.0,13573965.0
2016-12-16,6120,6160,6040,6140,51948,83344.0,13573965.0
2016-12-19,6150,6150,5970,6080,29979,82530.0,13573965.0
2016-12-20,5980,6110,5940,6070,32804,82394.0,13573965.0
2016-12-21,6000,6190,6000,6150,45520,83480.0,13573965.0
2016-12-22,6060,6220,6040,6070,43651,82394.0,13573965.0
2016-12-23,6070,6150,5890,6080,69731,82530.0,13573965.0
2016-12-26,6070,6140,5930,6030,44253,81851.0,13573965.0
2016-12-27,6030,6090,5920,6080,51741,82530.0,13573965.0
2016-12-28,6080,6180,5980,6160,59030,83616.0,13573965.0
2016-12-29,6180,6210,6050,6130,47813,83208.0,13573965.0
2017-01-02,6060,6130,5940,5990,31711,81308.0,13573965.0
2017-01-03,5910,6010,5890,5980,38466,81172.0,13573965.0
2017-01-04,5920,6050,5900,5910,19391,80222.0,13573965.0
2017-01-05,5820,5930,5700,5760,81397,78186.0,13573965.0
2017-01-06,5770,5820,5660,5780,36987,78458.0,13573965.0
2017-01-09,5740,5800,5690,5770,12131,78322.0,13573965.0
2017-01-10,5750,5790,5620,5630,27159,76421.0,13573965.0
2017-01-11,5600,5890,5560,5850,41249,79408.0,13573965.0
2017-01-12,5780,5930,5750,5850,22267,79408.0,13573965.0
2017-01-13,5770,6080,5740,5830,41650,79136.0,13573965.0
2017-01-16,5820,5820,5600,5690,38695,77236.0,13573965.0
2017-01-17,5530,5770,5530,5710,27980,77507.0,13573965.0
2017-01-18,5710,5960,5620,5850,24676,79408.0,13573965.0
2017-01-19,5910,5930,5840,5860,16532,79543.0,13573965.0
2017-01-20,5890,5920,5800,5870,22904,79679.0,13573965.0
2017-01-23,5870,5990,5790,5880,20455,79815.0,13573965.0
2017-01-24,5770,5890,5770,5860,21592,79543.0,13573965.0
2017-01-25,5860,5920,5760,5870,15027,79679.0,13573965.0
2017-01-26,5910,5910,5770,5870,10731,79679.0,13573965.0
2017-01-31,5890,5990,5850,5920,25779,80358.0,13573965.0
2017-02-01,5960,6040,5870,6010,41250,81580.0,13573965.0
2017-02-02,5990,6190,5970,6150,117861,83480.0,13573965.0
2017-02-03,6110,6190,6000,6140,97585,83344.0,13573965.0
2017-02-06,6100,6150,5930,6040,77987,81987.0,13573965.0
2017-02-07,6040,6070,5890,5980,111071,81172.0,13573965.0
2017-02-08,5980,6000,5780,5890,58158,79951.0,13573965.0
2017-02-09,5840,5880,5660,5800,66337,78729.0,13573965.0
2017-02-10,5750,5800,5660,5790,37017,78593.0,13573965.0
2017-02-13,5850,5990,5740,5920,84497,80358.0,13573965.0
2017-02-14,5970,6020,5840,5840,25410,79272.0,13573965.0
2017-02-15,5840,5900,5780,5840,23230,79272.0,13573965.0
2017-02-16,5840,5840,5680,5750,41952,78050.0,13573965.0
2017-02-17,5750,5770,5550,5700,87608,77372.0,13573965.0
2017-02-20,5700,5720,5600,5690,49677,77236.0,13573965.0
2017-02-21,5610,5720,5610,5690,51548,77236.0,13573965.0
2017-02-22,5690,5710,5580,5610,49835,76150.0,13573965.0
2017-02-23,5600,5680,5580,5670,26465,76964.0,13573965.0
2017-02-24,5870,6400,5750,5950,405819,80765.0,13573965.0
2017-02-27,5950,5950,5590,5650,145543,76693.0,13573965.0
2017-02-28,5670,5750,5600,5720,59021,77643.0,13573965.0
2017-03-02,5800,5800,5640,5670,45765,76964.0,13573965.0
2017-03-03,5670,5680,5570,5670,73042,76964.0,13573965.0
2017-03-06,5660,5670,5570,5660,13307,76829.0,13573965.0
2017-03-07,5660,5690,5580,5600,22842,76014.0,13573965.0
2017-03-08,5600,5660,5540,5630,31176,76421.0,13573965.0
2017-03-09,5630,5630,5550,5600,47664,76014.0,13573965.0
2017-03-10,5550,5650,5520,5630,36828,76421.0,13573965.0
2017-03-13,5640,5680,5580,5640,28063,76557.0,13573965.0
2017-03-14,5610,5710,5610,5660,41371,76829.0,13573965.0
2017-03-15,5660,5860,5660,5830,59416,79136.0,13573965.0
2017-03-16,5830,5980,5830,5940,49620,80629.0,13573965.0
2017-03-17,5960,6150,5860,6100,109386,82801.0,13573965.0
2017-03-20,6110,6270,5950,6100,84808,82801.0,13573965.0
2017-03-21,6160,6160,6010,6110,21537,82937.0,13573965.0
2017-03-22,6120,6160,5960,6050,35233,82122.0,13573965.0
2017-03-23,6050,6050,5830,6030,520562,81851.0,13573965.0
2017-03-24,6030,6030,5920,5940,8366,80629.0,13573965.0
2017-03-27,5940,6000,5800,5880,38870,79815.0,13573965.0
2017-03-28,5800,5880,5700,5760,32633,78186.0,13573965.0
2017-03-29,5760,5790,5690,5740,23346,77915.0,13573965.0
2017-03-30,5740,5980,5700,5940,46873,80629.0,13573965.0
2017-03-31,5800,5980,5800,5910,33500,80222.0,13573965.0
2017-04-03,5930,5930,5810,5830,16928,79136.0,13573965.0
2017-04-04,5830,6030,5780,5810,16523,78865.0,13573965.0
2017-04-05,5790,5900,5790,5850,9166,79408.0,13573965.0
2017-04-06,5850,5910,5710,5810,53274,78865.0,13573965.0
2017-04-07,5750,5930,5750,5830,12954,79136.0,13573965.0
2017-04-10,5890,5890,5710,5740,30134,77915.0,13573965.0
2017-04-11,5700,5790,5700,5750,31096,78050.0,13573965.0
2017-04-12,5690,5800,5690,5710,19241,77507.0,13573965.0
2017-04-13,5710,5800,5710,5790,22940,78593.0,13573965.0
2017-04-14,5840,5840,5730,5810,9934,78865.0,13573965.0
2017-04-17,5870,5930,5820,5860,14857,79543.0,13573965.0
2017-04-18,5920,5920,5740,5740,25839,77915.0,13573965.0
2017-04-19,5790,5860,5780,5790,12388,78593.0,13573965.0
2017-04-20,5790,5860,5730,5800,13955,78729.0,13573965.0
2017-04-21,5850,5850,5730,5730,17909,77779.0,13573965.0
2017-04-24,5730,5840,5700,5720,14714,77643.0,13573965.0
2017-04-25,5720,5780,5700,5730,27263,77779.0,13573965.0
2017-04-26,5740,5830,5690,5730,18825,77779.0,13573965.0
2017-04-27,5750,5830,5710,5770,41821,78322.0,13573965.0
2017-04-28,5800,5810,5740,5800,15528,78729.0,13573965.0
2017-05-02,5820,5820,5710,5720,18187,77643.0,13573965.0
2017-05-04,5700,5740,5680,5740,19706,77915.0,13573965.0
2017-05-08,5740,5790,5730,5780,8432,78458.0,13573965.0
2017-05-10,5790,5910,5750,5900,26398,80086.0,13573965.0
2017-05-11,5940,6020,5830,5970,31755,81037.0,13573965.0
2017-05-12,5970,6020,5880,5980,13807,81172.0,13573965.0
2017-05-15,6020,6020,5840,5840,8660,79272.0,13573965.0
2017-05-16,5800,5870,5700,5780,26018,78458.0,13573965.0
2017-05-17,5760,5820,5700,5790,9551,78593.0,13573965.0
2017-05-18,5780,5780,5670,5690,52825,77236.0,13573965.0
2017-05-19,5690,5750,5610,5720,16661,77643.0,13573965.0
2017-05-22,5660,5780,5650,5690,53844,77236.0,13573965.0
2017-05-23,5690,5780,5690,5770,14954,78322.0,13573965.0
2017-05-24,5700,5980,5700,5910,89447,80222.0,13573965.0
2017-05-25,5910,5990,5810,5910,37894,80222.0,13573965.0
2017-05-26,5950,6040,5900,5940,70347,80629.0,13573965.0
2017-05-29,5950,5990,5820,5910,20769,80222.0,13573965.0
2017-05-30,5940,5940,5720,5780,29505,78458.0,13573965.0
2017-05-31,5740,5880,5740,5840,15587,79272.0,13573965.0
2017-06-01,5840,5870,5790,5840,8065,79272.0,13573965.0
2017-06-02,5840,5890,5800,5820,8003,79000.0,13573965.0
2017-06-05,5820,5900,5760,5820,11805,79000.0,13573965.0
2017-06-07,5790,5890,5740,5770,22212,78322.0,13573965.0
2017-06-08,5760,5790,5730,5750,15948,78050.0,13573965.0
2017-06-09,5750,5790,5680,5700,22133,77372.0,13573965.0
2017-06-12,5690,5690,5580,5640,25067,76557.0,13573965.0
2017-06-13,5610,5670,5540,5600,27401,76014.0,13573965.0
2017-06-14,5600,5640,5570,5610,12004,76150.0,13573965.0
2017-06-15,5610,5620,5550,5600,15401,76014.0,13573965.0
2017-06-16,5590,5620,5550,5620,12002,76286.0,13573965.0
2017-06-19,5610,5630,5540,5610,21688,76150.0,13573965.0
2017-06-20,5570,5630,5530,5590,30718,75878.0,13573965.0
2017-06-21,5590,5600,5520,5580,10854,75743.0,13573965.0
2017-06-22,5540,5610,5480,5610,32147,76150.0,13573965.0
2017-06-23,5610,5610,5550,5610,6938,76150.0,13573965.0
2017-06-26,5600,5660,5500,5590,49487,75878.0,13573965.0
2017-06-27,5590,6750,5510,6040,531234,81987.0,13573965.0
2017-06-28,6070,6350,6000,6240,251390,84702.0,13573965.0
2017-06-29,6300,6300,6010,6180,63337,83887.0,13573965.0
2017-06-30,6180,6180,5890,5960,75808,80901.0,13573965.0
2017-07-03,5960,6120,5820,5930,76460,80494.0,13573965.0
2017-07-04,5930,5970,5730,5760,52842,78186.0,13573965.0
2017-07-05,5720,5800,5710,5780,23716,78458.0,13573965.0
2017-07-06,5790,5790,5740,5760,16514,78186.0,13573965.0
2017-07-07,5740,5810,5640,5640,30099,76557.0,13573965.0
2017-07-10,5590,5700,5590,5600,16533,76014.0,13573965.0
2017-07-11,5550,5670,5540,5640,22504,76557.0,13573965.0
2017-07-12,5560,5640,5560,5560,17694,75471.0,13573965.0
2017-07-13,5560,5610,5530,5580,13520,75743.0,13573965.0
2017-07-14,5500,5580,5430,5440,51938,73842.0,13573965.0
2017-07-17,5440,5580,5440,5580,17687,75743.0,13573965.0
2017-07-18,5580,5660,5570,5650,9973,76693.0,13573965.0
2017-07-19,5620,5620,5540,5620,9945,76286.0,13573965.0
2017-07-20,5610,5650,5550,5570,5316,75607.0,13573965.0
2017-07-21,5570,5620,5500,5600,10728,76014.0,13573965.0
2017-07-24,5520,5610,5520,5590,14845,75878.0,13573965.0
2017-07-25,5440,5580,5440,5540,32878,75200.0,13573965.0
2017-07-26,5540,5580,5450,5540,22164,75200.0,13573965.0
2017-07-27,5540,5580,5450,5520,4652,74928.0,13573965.0
2017-07-28,5460,5520,5220,5470,29838,74250.0,13573965.0
2017-07-31,5470,5470,5310,5470,35476,74250.0,13573965.0
2017-08-01,5330,5430,5330,5390,9601,73164.0,13573965.0
2017-08-02,5390,5430,5290,5370,19959,72892.0,13573965.0
2017-08-03,5370,5390,5200,5290,32711,71806.0,13573965.0
2017-08-04,5220,5320,5060,5060,34705,68684.0,13573965.0
2017-08-07,5060,5220,5060,5210,4526,70720.0,13573965.0
2017-08-08,5140,5270,5140,5250,5977,71263.0,13573965.0
2017-08-09,5310,5310,5150,5270,4953,71535.0,13573965.0
2017-08-10,5270,5270,5060,5180,35798,70313.0,13573965.0
2017-08-11,5170,5170,5040,5070,34828,68820.0,13573965.0
2017-08-14,5070,5170,5070,5110,8266,69363.0,13573965.0
2017-08-16,5030,5140,5030,5110,15079,69363.0,13573965.0
2017-08-17,5040,5170,5040,5100,12295,69227.0,13573965.0
2017-08-18,5100,5150,5080,5150,2916,69906.0,13573965.0
2017-08-21,5190,5190,5050,5150,7873,69906.0,13573965.0
2017-08-22,5080,5190,5080,5160,6333,70042.0,13573965.0
2017-08-23,5190,5190,5080,5150,9728,69906.0,13573965.0
2017-08-24,5150,5190,5070,5170,8240,70177.0,13573965.0
2017-08-25,5210,5210,5080,5140,4812,69770.0,13573965.0
2017-08-28,5170,5170,5080,5100,10071,69227.0,13573965.0
2017-08-29,5120,5150,5070,5100,11302,69227.0,13573965.0
2017-08-30,5100,5220,5080,5190,19017,70449.0,13573965.0
2017-08-31,5240,5340,5190,5220,14005,70856.0,13573965.0
2017-09-01,5280,5320,5220,5290,9354,71806.0,13573965.0
2017-09-04,5150,5300,5080,5250,10207,71263.0,13573965.0
2017-09-05,5300,5300,5150,5220,6855,70856.0,13573965.0
2017-09-06,5210,5250,5150,5200,2896,70585.0,13573965.0
2017-09-07,5200,5250,5100,5220,6754,70856.0,13573965.0
2017-09-08,5220,5230,5130,5230,14826,70992.0,13573965.0
2017-09-11,5180,5240,5180,5240,5139,71128.0,13573965.0
2017-09-12,5270,5270,5230,5270,6618,71535.0,13573965.0
2017-09-13,5330,5400,5240,5390,25197,73164.0,13573965.0
2017-09-14,5410,5470,5340,5390,16705,73164.0,13573965.0
2017-09-15,5390,5450,5340,5360,7097,72756.0,13573965.0
2017-09-18,5310,5420,5300,5410,20019,73435.0,13573965.0
2017-09-19,5360,5420,5360,5400,7912,73299.0,13573965.0
2017-09-20,5380,5450,5370,5410,9516,73435.0,13573965.0
2017-09-21,5380,5420,5320,5320,10586,72213.0,13573965.0
2017-09-22,5320,5380,5250,5290,10508,71806.0,13573965.0
2017-09-25,5280,5290,5180,5180,25728,70313.0,13573965.0
2017-09-26,5150,5260,5150,5260,11073,71399.0,13573965.0
2017-09-27,5260,5350,5250,5350,8042,72621.0,13573965.0
2017-09-28,5440,5440,5130,5350,11524,72621.0,13573965.0
2017-09-29,5390,5410,5350,5380,9067,73028.0,13573965.0
2017-10-10,5420,5420,5370,5390,12819,73164.0,13573965.0
2017-10-11,5350,5450,5310,5370,6421,72892.0,13573965.0
2017-10-12,5370,5370,5300,5350,5358,72621.0,13573965.0
2017-10-13,5350,5420,5260,5360,7611,72756.0,13573965.0
2017-10-16,5360,5400,5330,5360,13850,72756.0,13573965.0
2017-10-17,5360,5430,5340,5410,57209,73435.0,13573965.0
2017-10-18,5440,5440,5380,5420,6258,73571.0,13573965.0
2017-10-19,5390,5430,5280,5420,4152,73571.0,13573965.0
2017-10-20,5420,5430,5360,5410,4610,73435.0,13573965.0
2017-10-23,5430,5430,5360,5390,7897,73164.0,13573965.0
2017-10-24,5390,5390,5340,5390,13482,73164.0,13573965.0
2017-10-25,5390,5420,5360,5420,16876,73571.0,13573965.0
2017-10-26,5420,5430,5330,5430,11472,73707.0,13573965.0
2017-10-27,5430,5470,5350,5450,21787,73978.0,13573965.0
2017-10-30,5480,5500,5400,5500,8632,74657.0,13573965.0
2017-10-31,5530,5610,5460,5610,10379,76150.0,13573965.0
2017-11-01,5610,5680,5600,5650,21200,76693.0,13573965.0
2017-11-02,5650,5660,5610,5640,5423,76557.0,13573965.0
2017-11-03,5670,5760,5650,5720,20426,77643.0,13573965.0
2017-11-06,5800,5800,5720,5720,12871,77643.0,13573965.0
2017-11-07,5770,5820,5730,5820,14903,79000.0,13573965.0
2017-11-08,5830,5840,5680,5800,55953,78729.0,13573965.0
2017-11-09,5850,5850,5610,5660,6590,76829.0,13573965.0
2017-11-10,5670,5740,5580,5630,9288,76421.0,13573965.0
2017-11-13,5620,5750,5300,5720,27350,77643.0,13573965.0
2017-11-14,5720,5720,5550,5700,19717,77372.0,13573965.0
2017-11-15,5700,5720,5640,5690,27721,77236.0,13573965.0
2017-11-16,5730,5730,5600,5690,24022,77236.0,13573965.0
2017-11-17,5730,5730,5610,5700,7251,77372.0,13573965.0
2017-11-20,5700,5700,5640,5680,13429,77100.0,13573965.0
2017-11-21,5680,5710,5640,5700,21709,77372.0,13573965.0
2017-11-22,5780,5780,5660,5700,19787,77372.0,13573965.0
2017-11-23,5700,5720,5600,5700,31122,77372.0,13573965.0
2017-11-24,5700,5740,5610,5700,14525,77372.0,13573965.0
2017-11-27,5700,5760,5570,5700,17105,77372.0,13573965.0
2017-11-28,5750,5790,5560,5790,11421,78593.0,13573965.0
2017-11-29,5840,5840,5720,5780,39911,78458.0,13573965.0
2017-11-30,5820,5820,5690,5690,3631,77236.0,13573965.0
2017-12-01,5690,5850,5670,5850,24931,79408.0,13573965.0
2017-12-04,5880,5880,5770,5790,17901,78593.0,13573965.0
2017-12-05,5760,5810,5730,5800,8528,78729.0,13573965.0
2017-12-06,5760,5830,5760,5800,9230,78729.0,13573965.0
2017-12-07,5810,6180,5810,5970,113505,81037.0,13573965.0
2017-12-08,5890,6010,5680,5980,34913,81172.0,13573965.0
2017-12-11,5810,5990,5810,5950,10872,80765.0,13573965.0
2017-12-12,6000,6000,5830,5990,14453,81308.0,13573965.0
2017-12-13,5990,6080,5850,6020,35373,81715.0,13573965.0
2017-12-14,5910,6100,5910,6030,26103,81851.0,13573965.0
2017-12-15,6080,6080,6020,6050,43036,82122.0,13573965.0
2017-12-18,6100,6180,6010,6110,34337,82937.0,13573965.0
2017-12-19,6120,6160,6000,6040,56659,81987.0,13573965.0
2017-12-20,6040,6140,6030,6140,27637,83344.0,13573965.0
2017-12-21,6210,6220,5900,5900,862741,80086.0,13573965.0
2017-12-22,5910,6150,5780,6030,531974,81851.0,13573965.0
2017-12-26,6030,6040,5880,6010,101388,81580.0,13573965.0
2017-12-27,6010,6010,5800,5800,18596,78729.0,13573965.0
2017-12-28,5750,6000,5700,5750,25574,78050.0,13573965.0
2018-01-02,5730,6300,5440,5480,182726,74385.0,13573965.0
2018-01-03,5470,5770,5440,5650,53984,76693.0,13573965.0
2018-01-04,5570,5770,5510,5610,23846,76150.0,13573965.0
2018-01-05,5610,5700,5580,5580,13704,75743.0,13573965.0
2018-01-08,5620,5840,5520,5580,17057,75743.0,13573965.0
2018-01-09,5640,5640,5500,5510,11946,74793.0,13573965.0
2018-01-10,5510,5600,5480,5600,15702,76014.0,13573965.0
2018-01-11,5700,5700,5550,5620,18356,76286.0,13573965.0
2018-01-12,5680,5680,5500,5660,13720,76829.0,13573965.0
2018-01-15,5660,5670,5520,5640,18444,76557.0,13573965.0
2018-01-16,5690,5690,5560,5650,5308,76693.0,13573965.0
2018-01-17,5450,5660,5450,5630,22093,76421.0,13573965.0
2018-01-18,5630,5690,5540,5620,15492,76286.0,13573965.0
2018-01-19,5620,5620,5480,5580,7058,75743.0,13573965.0
2018-01-22,5580,5620,5500,5540,96737,75200.0,13573965.0
2018-01-23,5540,5560,5490,5530,7133,75064.0,13573965.0
2018-01-24,5530,5670,5480,5650,25520,76693.0,13573965.0
2018-01-25,5690,5700,5610,5610,20849,76150.0,13573965.0
2018-01-26,5670,5670,5540,5610,10536,76150.0,13573965.0
2018-01-29,5650,5670,5590,5660,33360,76829.0,13573965.0
2018-01-30,5670,5710,5540,5540,17887,75200.0,13573965.0
2018-01-31,5540,5600,5430,5540,9743,75200.0,13573965.0
2018-02-01,5520,5850,5520,5820,90136,79000.0,13573965.0
2018-02-02,5950,5950,5740,5850,36415,79408.0,13573965.0
2018-02-05,5710,5880,5620,5640,18069,76557.0,13573965.0
2018-02-06,5470,5750,5400,5730,64139,77779.0,13573965.0
2018-02-07,5730,5790,5560,5640,12080,76557.0,13573965.0
2018-02-08,5640,5700,5500,5700,16089,77372.0,13573965.0
2018-02-09,5390,5650,5390,5600,10159,76014.0,13573965.0
2018-02-12,5600,5650,5510,5600,11583,76014.0,13573965.0
2018-02-13,5600,5650,5480,5630,4789,76421.0,13573965.0
2018-02-14,5640,5640,5510,5640,19654,76557.0,13573965.0
2018-02-19,5640,5650,5510,5600,288336,76014.0,13573965.0
2018-02-20,5600,5660,5540,5660,20351,76829.0,13573965.0
2018-02-21,5660,5870,5660,5790,42525,78593.0,13573965.0
2018-02-22,5790,5830,5580,5590,30690,75878.0,13573965.0
2018-02-23,5570,5740,5550,5660,9412,76829.0,13573965.0
2018-02-26,5700,5700,5570,5600,7592,76014.0,13573965.0
2018-02-27,5600,5660,5580,5640,9386,76557.0,13573965.0
2018-02-28,5640,5640,5540,5590,8283,75878.0,13573965.0
2018-03-02,5580,5590,5460,5590,8665,75878.0,13573965.0
2018-03-05,5590,5590,5460,5560,7236,75471.0,13573965.0
2018-03-06,5560,5680,5520,5680,875,77100.0,13573965.0
2018-03-07,5680,5680,5530,5640,792,76557.0,13573965.0
2018-03-08,5640,5640,5410,5540,5531,75200.0,13573965.0
2018-03-09,5540,5570,5440,5570,4871,75607.0,13573965.0
2018-03-12,5600,5620,5480,5560,3691,75471.0,13573965.0
2018-03-13,5570,5570,5440,5480,5770,74385.0,13573965.0
2018-03-14,5480,5520,5400,5410,4647,73435.0,13573965.0
2018-03-15,5410,5500,5360,5400,16083,73299.0,13573965.0
2018-03-16,5400,5430,5350,5420,10249,73571.0,13573965.0
2018-03-19,5420,5420,5350,5400,7611,73299.0,13573965.0
2018-03-20,5400,5400,5330,5400,7622,73299.0,13573965.0
2018-03-21,5400,5450,5310,5350,8345,72621.0,13573965.0
2018-03-22,5350,5460,5350,5460,23354,74114.0,13573965.0
2018-03-23,5470,5490,5270,5380,45397,73028.0,13573965.0
2018-03-26,5330,5350,5290,5350,7631,72621.0,13573965.0
2018-03-27,5360,5390,5310,5390,6481,73164.0,13573965.0
2018-03-28,5400,5420,5310,5350,8973,72621.0,13573965.0
2018-03-29,5350,5350,5290,5350,8746,72621.0,13573965.0
2018-03-30,5340,5350,5210,5300,16144,71942.0,13573965.0
2018-04-02,5300,5330,5240,5260,18513,71399.0,13573965.0
2018-04-03,5250,5350,5200,5330,20063,72349.0,13573965.0
2018-04-04,5380,5400,5210,5290,13711,71806.0,13573965.0
2018-04-05,5290,5600,5260,5580,38850,75743.0,13573965.0
2018-04-06,5600,5740,5500,5570,30728,75607.0,13573965.0
2018-04-09,5480,5610,5480,5480,20489,74385.0,13573965.0
2018-04-10,5580,5590,5410,5580,22395,75743.0,13573965.0
2018-04-11,5580,5600,5480,5600,25280,76014.0,13573965.0
2018-04-12,5590,5620,5500,5590,18111,75878.0,13573965.0
2018-04-13,5550,5710,5510,5620,68951,76286.0,13573965.0
2018-04-16,5730,5730,5570,5600,20956,76014.0,13573965.0
2018-04-17,5600,5660,5550,5630,15909,76421.0,13573965.0
2018-04-18,5690,5690,5550,5600,28358,76014.0,13573965.0
2018-04-19,5580,5590,5500,5570,18507,75607.0,13573965.0
2018-04-20,5510,5580,5420,5450,24877,73978.0,13573965.0
2018-04-23,5450,5500,5380,5460,13556,74114.0,13573965.0
2018-04-24,5410,5480,5380,5460,23835,74114.0,13573965.0
2018-04-25,5400,5460,5300,5400,14628,73299.0,13573965.0
2018-04-26,5390,5460,5360,5440,20542,73842.0,13573965.0
2018-04-27,5440,5460,5370,5400,2497,73299.0,13573965.0
2018-04-30,5400,5420,5270,5390,16897,73164.0,13573965.0
2018-05-02,5330,5380,5270,5330,6965,72349.0,13573965.0
2018-05-03,5330,5360,5050,5330,35728,72349.0,13573965.0
2018-05-04,5330,5340,5200,5300,9760,71942.0,13573965.0
2018-05-08,5300,5340,5090,5200,7409,70585.0,13573965.0
2018-05-09,5090,5200,5050,5160,11132,70042.0,13573965.0
2018-05-10,5160,5160,5050,5080,14536,68956.0,13573965.0
2018-05-11,5080,5300,5080,5230,29046,70992.0,13573965.0
2018-05-14,5250,5350,5170,5290,24119,71806.0,13573965.0
2018-05-15,5340,5340,5150,5290,48808,71806.0,13573965.0
2018-05-16,5270,5380,5200,5300,24878,71942.0,13573965.0
2018-05-17,5360,5440,5260,5320,40033,72213.0,13573965.0
2018-05-18,5380,5610,5330,5510,30763,74793.0,13573965.0
2018-05-21,5510,5560,5450,5530,17227,75064.0,13573965.0
2018-05-23,5580,5580,5450,5500,4681,74657.0,13573965.0
2018-05-24,5560,5560,5430,5460,3363,74114.0,13573965.0
2018-05-25,5290,5460,5290,5290,7226,71806.0,13573965.0
2018-05-28,5290,5350,5150,5150,5902,69906.0,13573965.0
2018-05-29,5210,5210,5100,5190,9749,70449.0,13573965.0
2018-05-30,5190,5190,5090,5120,5413,69499.0,13573965.0
2018-05-31,5120,5170,5070,5130,3722,69634.0,13573965.0
2018-06-01,5130,5150,5100,5100,8362,69227.0,13573965.0
2018-06-04,5100,5140,5000,5090,8445,69091.0,13573965.0
2018-06-05,5090,5090,4815,5050,20357,68549.0,13573965.0
2018-06-07,5110,5110,4990,5050,10227,68549.0,13573965.0
2018-06-08,5050,5060,4960,5020,6132,68141.0,13573965.0
2018-06-11,5110,5110,4990,4990,3627,67734.0,13573965.0
2018-06-12,4990,5040,4910,5000,7122,67870.0,13573965.0
2018-06-14,5040,5040,4925,4970,10853,67463.0,13573965.0
2018-06-15,4970,4980,4930,4970,2838,67463.0,13573965.0
2018-06-18,4900,4970,4830,4910,9499,66648.0,13573965.0
2018-06-19,4835,4950,4835,4890,2410,66377.0,13573965.0
2018-06-20,4865,4890,4850,4875,2042,66173.0,13573965.0
2018-06-21,4875,4875,4815,4850,2739,65834.0,13573965.0
2018-06-22,4850,4870,4780,4830,3600,65562.0,13573965.0
2018-06-25,4830,4855,4790,4820,1609,65427.0,13573965.0
2018-06-26,4820,4930,4750,4860,2840,65969.0,13573965.0
2018-06-27,4880,4940,4800,4910,1075,66648.0,13573965.0
2018-06-28,4960,4960,4810,4880,473,66241.0,13573965.0
2018-06-29,4880,4880,4710,4820,4978,65427.0,13573965.0
2018-07-02,4730,4820,4730,4805,1691,65223.0,13573965.0
2018-07-03,4805,4855,4685,4825,9360,65494.0,13573965.0
2018-07-04,4760,4875,4760,4865,6021,66037.0,13573965.0
2018-07-05,4870,4920,4815,4900,4913,66512.0,13573965.0
2018-07-06,4940,4950,4850,4915,4008,66716.0,13573965.0
2018-07-09,4910,4940,4810,4900,5417,66512.0,13573965.0
2018-07-10,4900,4920,4865,4895,2658,66445.0,13573965.0
2018-07-11,4900,4900,4855,4900,8827,66512.0,13573965.0
2018-07-12,4900,4920,4870,4910,9344,66648.0,13573965.0
2018-07-13,4890,4950,4890,4935,7322,66988.0,13573965.0
2018-07-16,4935,4945,4935,4935,2295,66988.0,13573965.0
2018-07-17,4870,4980,4870,4960,6434,67327.0,13573965.0
2018-07-18,4880,4995,4810,4955,9746,67259.0,13573965.0
2018-07-19,4940,5090,4940,5060,16888,68684.0,13573965.0
2018-07-20,5020,5110,4900,5100,6605,69227.0,13573965.0
2018-07-23,5030,5090,4915,4960,1446,67327.0,13573965.0
2018-07-24,4950,5070,4820,5050,6036,68549.0,13573965.0
2018-07-25,4975,5110,4975,5070,7484,68820.0,13573965.0
2018-07-26,5010,5100,4975,5030,3568,68277.0,13573965.0
2018-07-27,5030,5150,4960,5030,4917,68277.0,13573965.0
2018-07-30,5130,5130,4970,5060,5517,68684.0,13573965.0
