신진에스엠(138070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-10-08,6650,6720,6460,6540,4266,58678.0,8972183.0
2018-10-10,6450,6540,6270,6400,17151,57422.0,8972183.0
2018-10-11,6170,6330,6000,6100,27070,54730.0,8972183.0
2018-10-12,5800,6110,5800,6100,29456,54730.0,8972183.0
2018-10-15,6080,6230,5900,6020,5740,54013.0,8972183.0
2018-10-16,6020,6120,5920,5950,10331,53384.0,8972183.0
2018-10-17,5930,6200,5920,6090,7002,54641.0,8972183.0
2018-10-18,6140,6140,5970,6040,6553,54192.0,8972183.0
2018-10-19,5970,6090,5900,6090,8298,54641.0,8972183.0
2018-10-22,6140,6140,5900,6110,1832,54820.0,8972183.0
2018-10-23,6120,6120,5880,6000,10397,53833.0,8972183.0
2018-10-24,6070,6070,5800,5920,8064,53115.0,8972183.0
2018-10-25,5690,5900,5640,5740,14910,51500.0,8972183.0
2018-10-26,5800,5800,5560,5690,7279,51052.0,8972183.0
2018-10-29,5550,5680,5270,5380,19346,48270.0,8972183.0
2018-10-30,5270,5470,5140,5360,20079,48091.0,8972183.0
2018-10-31,5310,5420,5280,5370,4084,48181.0,8972183.0
2018-11-01,5400,5590,5370,5430,16074,48719.0,8972183.0
2018-11-02,5530,5740,5480,5740,17597,51500.0,8972183.0
2018-11-05,5740,5860,5600,5650,4973,50693.0,8972183.0
2018-11-06,5750,5900,5710,5770,3555,51769.0,8972183.0
2018-11-07,5850,5870,5760,5850,6167,52487.0,8972183.0
2018-11-08,5870,5920,5700,5790,11462,51949.0,8972183.0
2018-11-09,5790,5790,5620,5720,6443,51321.0,8972183.0
2018-11-12,5820,5820,5650,5730,1594,51411.0,8972183.0
2018-11-13,5740,5740,5550,5640,2641,50603.0,8972183.0
2018-11-14,5660,5660,5540,5570,4314,49975.0,8972183.0
2018-11-15,5550,5640,5510,5580,6836,50065.0,8972183.0
2018-11-16,5640,5640,5500,5600,6849,50244.0,8972183.0
2018-11-19,5660,5660,5580,5630,1176,50513.0,8972183.0
2018-11-20,5640,5640,5540,5540,1502,49706.0,8972183.0
2018-11-21,5620,5620,5520,5550,1466,49796.0,8972183.0
2018-11-22,5550,5640,5550,5590,3381,50155.0,8972183.0
2018-11-23,5630,5630,5530,5600,11543,50244.0,8972183.0
2018-11-26,5620,5620,5550,5600,1637,50244.0,8972183.0
2018-11-27,5620,5650,5590,5590,2904,50155.0,8972183.0
2018-11-28,5640,5640,5550,5590,5197,50155.0,8972183.0
2018-11-29,5640,5650,5560,5560,6252,49885.0,8972183.0
2018-11-30,5620,5620,5550,5570,1767,49975.0,8972183.0
2018-12-03,5580,5800,5580,5690,8351,51052.0,8972183.0
2018-12-04,5700,5720,5680,5720,2821,51321.0,8972183.0
2018-12-05,5650,5690,5550,5550,6397,49796.0,8972183.0
2018-12-06,5550,5550,5300,5390,14125,48360.0,8972183.0
2018-12-07,5430,5430,5320,5350,3550,48001.0,8972183.0
2018-12-10,5350,5370,5190,5200,9054,46655.0,8972183.0
2018-12-11,5250,5250,5120,5230,6029,46925.0,8972183.0
2018-12-12,5240,5360,5240,5320,6543,47732.0,8972183.0
2018-12-13,5360,5470,5350,5470,3737,49078.0,8972183.0
2018-12-14,5470,5490,5330,5400,6056,48450.0,8972183.0
2018-12-17,5440,5460,5360,5400,2598,48450.0,8972183.0
2018-12-18,5440,5440,5150,5300,13086,47553.0,8972183.0
2018-12-19,5310,5340,5210,5320,4879,47732.0,8972183.0
2018-12-20,5320,5340,5250,5330,1291,47822.0,8972183.0
2018-12-21,5320,5390,5310,5380,13362,48270.0,8972183.0
2018-12-24,5300,5440,5300,5430,8384,48719.0,8972183.0
2018-12-26,5370,5370,5290,5300,8676,47553.0,8972183.0
2018-12-27,5370,5430,5360,5420,3852,48629.0,8972183.0
2018-12-28,5400,5430,5390,5430,2530,48719.0,8972183.0
2019-01-02,5430,5740,5420,5500,3371,49347.0,8972183.0
2019-01-03,5500,5560,5470,5500,3400,49347.0,8972183.0
2019-01-04,5510,5540,5410,5540,612,49706.0,8972183.0
2019-01-07,5540,5560,5450,5550,2288,49796.0,8972183.0
2019-01-08,5560,5560,5480,5550,2543,49796.0,8972183.0
2019-01-09,5560,5560,5500,5540,7190,49706.0,8972183.0
2019-01-10,5560,5560,5500,5550,2300,49796.0,8972183.0
2019-01-11,5560,5580,5460,5540,6968,49706.0,8972183.0
2019-01-14,5570,5570,5460,5550,5967,49796.0,8972183.0
2019-01-15,5550,5570,5520,5540,2707,49706.0,8972183.0
2019-01-16,5570,5570,5510,5550,5095,49796.0,8972183.0
2019-01-17,5580,5580,5470,5550,4375,49796.0,8972183.0
2019-01-18,5530,5550,5480,5530,9008,49616.0,8972183.0
2019-01-21,5570,5570,5450,5520,7066,49526.0,8972183.0
2019-01-22,5540,5900,5510,5870,37841,52667.0,8972183.0
2019-01-23,6000,6170,5680,5830,33119,52308.0,8972183.0
2019-01-24,5830,5930,5740,5820,8579,52218.0,8972183.0
2019-01-25,5870,5870,5740,5800,6563,52039.0,8972183.0
2019-01-28,5890,6000,5750,5800,18674,52039.0,8972183.0
2019-01-29,5850,5960,5800,5960,10375,53474.0,8972183.0
2019-01-30,5960,6120,5950,6050,20623,54282.0,8972183.0
2019-01-31,6130,6150,6010,6100,12560,54730.0,8972183.0
2019-02-01,6150,6170,6030,6100,7207,54730.0,8972183.0
2019-02-07,6170,6250,6050,6230,22623,55897.0,8972183.0
2019-02-08,6290,6310,6150,6200,13688,55628.0,8972183.0
2019-02-11,6300,6300,6170,6260,5326,56166.0,8972183.0
2019-02-12,6250,6400,6250,6300,13901,56525.0,8972183.0
2019-02-13,6390,6400,6300,6330,18671,56794.0,8972183.0
2019-02-14,6410,6410,6300,6380,9291,57243.0,8972183.0
2019-02-15,6400,6400,6250,6320,7331,56704.0,8972183.0
2019-02-18,6320,6390,6310,6310,4570,56614.0,8972183.0
2019-02-19,6390,6390,6280,6320,12413,56704.0,8972183.0
2019-02-20,6380,6410,6320,6400,9382,57422.0,8972183.0
2019-02-21,6410,6450,6350,6360,4973,57063.0,8972183.0
2019-02-22,6400,6400,6270,6350,10269,56973.0,8972183.0
2019-02-25,6350,6450,6350,6450,4159,57871.0,8972183.0
2019-02-26,6490,6520,6390,6450,11032,57871.0,8972183.0
2019-02-27,6500,6500,6260,6420,8500,57601.0,8972183.0
2019-02-28,6420,6480,6350,6440,3421,57781.0,8972183.0
2019-03-04,6480,6490,6350,6350,3229,56973.0,8972183.0
2019-03-05,6390,6410,6310,6380,2633,57243.0,8972183.0
2019-03-06,6400,6410,6280,6320,5379,56704.0,8972183.0
2019-03-07,6330,6360,6230,6330,6550,56794.0,8972183.0
2019-03-08,6330,6370,6260,6340,1416,56884.0,8972183.0
2019-03-11,6330,7320,6200,6240,52980,55986.0,8972183.0
2019-03-12,6240,6340,6200,6320,4251,56704.0,8972183.0
2019-03-13,6280,6330,6250,6300,4922,56525.0,8972183.0
2019-03-14,6350,6350,6250,6260,1933,56166.0,8972183.0
2019-03-15,6270,6280,6110,6200,6364,55628.0,8972183.0
2019-03-18,6200,6350,6200,6300,3802,56525.0,8972183.0
2019-03-19,6290,6310,6210,6280,2873,56345.0,8972183.0
2019-03-20,6310,6310,6200,6260,2214,56166.0,8972183.0
2019-03-21,6230,6300,6190,6300,3035,56525.0,8972183.0
2019-03-22,6310,6320,6190,6280,5245,56345.0,8972183.0
2019-03-25,6280,6280,6170,6180,2049,55448.0,8972183.0
2019-03-26,6180,6260,6170,6260,3050,56166.0,8972183.0
2019-03-27,6260,6260,6190,6250,781,56076.0,8972183.0
2019-03-28,6280,6280,6170,6170,1350,55358.0,8972183.0
2019-03-29,6250,6250,6140,6210,5924,55717.0,8972183.0
2019-04-01,6260,6400,6220,6300,1666,56525.0,8972183.0
2019-04-02,6350,6350,6240,6300,1207,56525.0,8972183.0
2019-04-03,6300,6400,6260,6390,3829,57332.0,8972183.0
2019-04-04,6390,6520,6310,6470,6749,58050.0,8972183.0
2019-04-05,6520,6520,6430,6470,6499,58050.0,8972183.0
2019-04-08,6520,6520,6420,6520,3825,58499.0,8972183.0
2019-04-09,6520,6530,6430,6510,1884,58409.0,8972183.0
2019-04-10,6500,6510,6400,6480,3029,58140.0,8972183.0
2019-04-11,6480,6520,6300,6350,9863,56973.0,8972183.0
2019-04-12,6360,6450,6250,6410,6243,57512.0,8972183.0
2019-04-15,6420,6450,6380,6380,749,57243.0,8972183.0
2019-04-16,6410,6430,6300,6380,1731,57243.0,8972183.0
2019-04-17,6410,6430,6330,6400,2751,57422.0,8972183.0
2019-04-18,6320,6400,6310,6360,2322,57063.0,8972183.0
2019-04-19,6380,6400,6360,6390,1711,57332.0,8972183.0
2019-04-22,6390,6500,6380,6430,6531,57691.0,8972183.0
2019-04-23,6510,6660,6420,6640,14881,59575.0,8972183.0
2019-04-24,6660,6660,6450,6600,9865,59216.0,8972183.0
2019-04-25,6600,6620,6470,6540,3862,58678.0,8972183.0
2019-04-26,6640,6640,6430,6580,6979,59037.0,8972183.0
2019-04-29,6450,6660,6450,6500,4573,58319.0,8972183.0
2019-04-30,6540,6800,6420,6700,15345,60114.0,8972183.0
2019-05-02,6800,6900,6710,6870,9210,61639.0,8972183.0
2019-05-03,6900,6950,6800,6920,14657,62088.0,8972183.0
2019-05-07,6890,6960,6790,6920,6880,62088.0,8972183.0
2019-05-08,6920,6940,6800,6810,10373,61101.0,8972183.0
2019-05-09,6780,7100,6750,6850,19536,61459.0,8972183.0
2019-05-10,6800,6920,6580,6640,14535,59575.0,8972183.0
2019-05-13,6600,6640,6550,6550,1859,58768.0,8972183.0
2019-05-14,6460,6580,6390,6490,4929,58229.0,8972183.0
2019-05-15,6490,6490,6350,6480,3710,58140.0,8972183.0
2019-05-16,6570,6570,6250,6430,8097,57691.0,8972183.0
2019-05-17,6490,6490,6390,6460,7483,57960.0,8972183.0
2019-05-20,6490,6490,6300,6450,5362,57871.0,8972183.0
2019-05-21,6490,6490,6230,6230,4326,55897.0,8972183.0
2019-05-22,6280,6320,6230,6280,2248,56345.0,8972183.0
2019-05-23,6400,6400,6230,6230,3021,55897.0,8972183.0
2019-05-24,6190,6230,6000,6100,7254,54730.0,8972183.0
2019-05-27,6100,6100,5820,6100,6427,54730.0,8972183.0
2019-05-28,6220,6220,6070,6100,3275,54730.0,8972183.0
2019-05-29,6230,6230,5960,5960,4852,53474.0,8972183.0
2019-05-30,5970,6090,5940,6090,2733,54641.0,8972183.0
2019-05-31,6000,6190,6000,6190,905,55538.0,8972183.0
2019-06-03,6050,6250,6040,6210,1247,55717.0,8972183.0
2019-06-04,6290,6290,6110,6240,857,55986.0,8972183.0
2019-06-05,6280,6280,6100,6110,1465,54820.0,8972183.0
2019-06-07,6110,6150,6050,6100,2040,54730.0,8972183.0
2019-06-10,6150,6150,5930,6000,12172,53833.0,8972183.0
2019-06-11,6080,6080,5950,6030,4366,54102.0,8972183.0
2019-06-12,6090,6100,6000,6010,7309,53923.0,8972183.0
2019-06-13,6080,6080,5980,6040,4775,54192.0,8972183.0
2019-06-14,6070,6070,5950,5950,7199,53384.0,8972183.0
2019-06-17,6000,6050,5850,5980,8852,53654.0,8972183.0
2019-06-18,5920,6030,5850,5900,8190,52936.0,8972183.0
2019-06-19,6000,6000,5850,5910,6758,53026.0,8972183.0
2019-06-20,5970,5970,5850,5950,4313,53384.0,8972183.0
2019-06-21,6000,6000,5700,5700,33729,51141.0,8972183.0
2019-06-24,5710,5800,5500,5700,14800,51141.0,8972183.0
2019-06-25,5720,6000,5720,5940,12308,53295.0,8972183.0
2019-06-26,5990,6120,5940,6020,16751,54013.0,8972183.0
2019-06-27,6030,6080,5900,5950,4438,53384.0,8972183.0
2019-06-28,5950,5950,5830,5930,2866,53205.0,8972183.0
2019-07-01,5930,6050,5890,5960,604,53474.0,8972183.0
2019-07-02,6000,6000,5860,5950,2704,53384.0,8972183.0
2019-07-03,5950,5950,5800,5870,5129,52667.0,8972183.0
2019-07-04,5900,5940,5780,5930,5501,53205.0,8972183.0
2019-07-05,5990,6050,5870,6000,2090,53833.0,8972183.0
2019-07-08,6000,6030,5940,6000,931,53833.0,8972183.0
2019-07-09,6000,6020,5750,5750,4147,51590.0,8972183.0
2019-07-10,5800,5960,5800,5940,901,53295.0,8972183.0
2019-07-11,5950,5960,5850,5930,677,53205.0,8972183.0
2019-07-12,5930,5950,5840,5920,5973,53115.0,8972183.0
2019-07-15,5940,5940,5900,5910,289,53026.0,8972183.0
2019-07-16,5920,5920,5820,5900,2462,52936.0,8972183.0
2019-07-17,5940,5940,5790,5850,3662,52487.0,8972183.0
2019-07-18,5850,5850,5800,5830,1039,52308.0,8972183.0
2019-07-19,5830,5830,5790,5820,1122,52218.0,8972183.0
2019-07-22,5820,5960,5810,5900,3907,52936.0,8972183.0
2019-07-23,5900,5920,5860,5900,1440,52936.0,8972183.0
2019-07-24,5920,5920,5820,5860,4315,52577.0,8972183.0
2019-07-25,5860,5860,5590,5700,8795,51141.0,8972183.0
2019-07-26,5690,5700,5480,5700,8524,51141.0,8972183.0
2019-07-29,5890,5890,5400,5600,5407,50244.0,8972183.0
2019-07-30,5500,5920,5500,5590,2133,50155.0,8972183.0
2019-07-31,5790,6030,5580,6030,15459,54102.0,8972183.0
2019-08-01,6020,6020,5730,5760,5486,51680.0,8972183.0
2019-08-02,5750,6030,5680,5900,1287,52936.0,8972183.0
2019-08-05,5900,5900,5670,5850,3680,52487.0,8972183.0
2019-08-06,5650,5950,5270,5690,6709,51052.0,8972183.0
2019-08-07,5550,5730,5550,5700,1712,51141.0,8972183.0
2019-08-08,5700,5950,5700,5840,5894,52398.0,8972183.0
2019-08-09,5910,5940,5660,5700,1507,51141.0,8972183.0
2019-08-12,5690,5720,5690,5700,2215,51141.0,8972183.0
2019-08-13,5450,5980,5450,5600,8416,50244.0,8972183.0
2019-08-14,5610,5730,5610,5700,64,51141.0,8972183.0
2019-08-16,5990,5990,5620,5710,1482,51231.0,8972183.0
2019-08-19,5780,5800,5610,5730,733,51411.0,8972183.0
2019-08-20,5730,5750,5610,5700,2558,51141.0,8972183.0
2019-08-21,5830,5830,5620,5720,4813,51321.0,8972183.0
2019-08-22,5800,5800,5660,5720,490,51321.0,8972183.0
2019-08-23,5610,5790,5610,5670,634,50872.0,8972183.0
2019-08-26,5660,5660,5520,5580,935,50065.0,8972183.0
2019-08-27,5580,5720,5580,5620,518,50424.0,8972183.0
2019-08-28,5670,5670,5580,5650,212,50693.0,8972183.0
2019-08-29,5720,5730,5620,5620,644,50424.0,8972183.0
2019-08-30,5770,5770,5620,5670,461,50872.0,8972183.0
2019-09-02,5670,5670,5420,5650,1984,50693.0,8972183.0
2019-09-03,5780,5780,5530,5650,1483,50693.0,8972183.0
2019-09-04,5710,5710,5580,5660,2804,50783.0,8972183.0
2019-09-05,5770,5770,5700,5720,3721,51321.0,8972183.0
2019-09-06,5760,5760,5660,5740,2329,51500.0,8972183.0
2019-09-09,5850,5850,5620,5700,3488,51141.0,8972183.0
2019-09-10,5740,5790,5620,5700,4114,51141.0,8972183.0
2019-09-11,5760,5760,5630,5720,3054,51321.0,8972183.0
2019-09-16,5810,5850,5680,5800,3997,52039.0,8972183.0
2019-09-17,5840,5850,5660,5740,5112,51500.0,8972183.0
2019-09-18,5740,5800,5720,5780,3746,51859.0,8972183.0
2019-09-19,5780,5850,5730,5830,16049,52308.0,8972183.0
2019-09-20,5820,5860,5770,5830,1900,52308.0,8972183.0
2019-09-23,5890,5890,5780,5870,487,52667.0,8972183.0
2019-09-24,5960,5960,5770,5850,5388,52487.0,8972183.0
2019-09-25,5870,5880,5700,5740,2680,51500.0,8972183.0
2019-09-26,5740,5770,5600,5600,3622,50244.0,8972183.0
2019-09-27,5630,5780,5550,5640,4616,50603.0,8972183.0
2019-09-30,5630,5820,5620,5630,9206,50513.0,8972183.0
2019-10-01,5650,5790,5620,5680,1059,50962.0,8972183.0
2019-10-02,5720,5760,5500,5630,15425,50513.0,8972183.0
2019-10-04,5630,5680,5580,5670,2811,50872.0,8972183.0
2019-10-07,5570,5730,5570,5690,2596,51052.0,8972183.0
