안랩(053800),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-06-03,13184,13752,13108,13183,219876,130922.0,7524234.0
2003-06-04,13411,13449,13108,13297,100466,132050.0,7524234.0
2003-06-05,13487,13525,13070,13070,93322,129793.0,7524234.0
2003-06-09,13070,13942,13070,13562,242236,134684.0,7524234.0
2003-06-10,13373,13563,13335,13449,103844,133555.0,7524234.0
2003-06-11,13601,13714,13373,13373,127428,132803.0,7524234.0
2003-06-12,13411,13638,13146,13297,133473,132057.0,7524634.0
2003-06-13,13298,14093,13298,13941,475898,138453.0,7524634.0
2003-06-16,13942,15608,13866,15608,802837,155007.0,7524634.0
2003-06-17,16139,16215,15154,15381,619348,152750.0,7524634.0
2003-06-18,15608,15684,14889,15305,261533,151998.0,7524634.0
2003-06-19,15533,17124,15495,17123,731459,170057.0,7524634.0
2003-06-20,17313,17578,15154,15305,951696,151998.0,7524634.0
2003-06-23,15192,15230,14396,14396,392547,142968.0,7524634.0
2003-06-24,14017,14737,14017,14244,256545,141463.0,7524634.0
2003-06-25,14396,14851,14245,14244,317505,141463.0,7524634.0
2003-06-26,14093,14737,14093,14282,205877,141839.0,7524634.0
2003-06-27,14548,14661,14282,14396,188843,143048.0,7528834.0
2003-06-30,14472,15040,14358,14888,338673,147942.0,7528834.0
2003-07-01,14927,15419,14813,14850,227465,147565.0,7528834.0
2003-07-02,15078,15230,14737,15078,203932,149824.0,7528834.0
2003-07-03,15305,16139,15116,15456,584533,153588.0,7528834.0
2003-07-04,15684,16063,15457,16063,452505,159611.0,7528834.0
2003-07-07,16593,16669,15722,15911,438237,158181.0,7532434.0
2003-07-08,16177,16215,15343,15381,285814,152908.0,7532434.0
2003-07-09,15419,15646,15154,15153,150216,150649.0,7532434.0
2003-07-10,15192,16290,15154,15835,457785,157428.0,7532434.0
2003-07-11,15381,15760,15343,15608,167652,155168.0,7532434.0
2003-07-14,15722,16215,15722,15760,264949,156675.0,7532434.0
2003-07-15,15684,15836,14699,14737,271512,146506.0,7532434.0
2003-07-16,15002,15002,14396,14471,143309,143869.0,7532434.0
2003-07-18,14245,14358,13979,14017,119857,139350.0,7532434.0
2003-07-21,13790,14434,13298,13297,109979,132194.0,7532434.0
2003-07-22,13297,13828,13260,13638,123990,135584.0,7532434.0
2003-07-23,13638,13904,13373,13373,85542,132947.0,7532434.0
2003-07-24,13373,13638,13297,13638,81859,135584.0,7532434.0
2003-07-25,13487,13904,13335,13638,89335,135584.0,7532434.0
2003-07-28,13942,14510,13828,14320,188579,142363.0,7532434.0
2003-07-29,14320,14434,13866,14168,79030,140857.0,7532434.0
2003-07-30,14093,14434,13942,13979,119594,138973.0,7532434.0
2003-07-31,13866,14207,13638,13790,70923,137090.0,7532434.0
2003-08-01,13942,14093,13676,13676,72647,135960.0,7532434.0
2003-08-04,13563,13904,13335,13486,68565,134077.0,7532434.0
2003-08-05,13525,13676,13449,13486,61873,134077.0,7532434.0
2003-08-06,13184,13449,13146,13297,64829,132222.0,7534034.0
2003-08-07,13260,13601,13146,13486,99929,134106.0,7534034.0
2003-08-08,13449,13563,13260,13259,51451,131846.0,7534034.0
2003-08-11,13335,13828,13297,13600,133963,135236.0,7534034.0
2003-08-12,13752,14775,13752,14244,507069,141640.0,7534034.0
2003-08-13,14775,14775,13790,13941,232326,138626.0,7534034.0
2003-08-14,14093,14093,13297,13335,250999,132599.0,7534034.0
2003-08-18,13335,13563,13222,13335,157528,132599.0,7534034.0
2003-08-19,13411,13601,13184,13221,163891,131469.0,7534034.0
2003-08-20,13146,14320,13146,13865,565046,137873.0,7534034.0
2003-08-21,13676,14093,13335,13562,302899,134859.0,7534034.0
2003-08-22,13676,13979,13411,13411,169230,133512.0,7543034.0
2003-08-25,13411,13904,13411,13638,132523,135775.0,7543034.0
2003-08-26,13563,13904,13335,13486,97549,134266.0,7543034.0
2003-08-27,13487,13601,13335,13373,121770,133135.0,7543034.0
2003-08-28,13563,13790,13373,13373,143257,133135.0,7543034.0
2003-08-29,13487,13714,13411,13600,82265,135397.0,7543034.0
2003-09-01,13790,13904,13563,13600,99770,135397.0,7543034.0
2003-09-02,13638,13790,13525,13752,132958,136906.0,7543034.0
2003-09-03,13866,13979,13525,13562,223415,135020.0,7543034.0
2003-09-04,13525,13638,13032,13145,145618,130872.0,7543034.0
2003-09-05,13108,13260,12653,12805,120391,127477.0,7543034.0
2003-09-08,12502,12729,12350,12350,81167,122951.0,7543034.0
2003-09-09,12161,12653,12161,12501,83887,124470.0,7543634.0
2003-09-15,12464,12957,12464,12615,80920,125602.0,7543634.0
2003-09-16,12653,13563,12653,13108,308862,130505.0,7543634.0
2003-09-17,13146,13184,12729,12729,68990,126733.0,7543634.0
2003-09-18,12616,13032,12616,12805,83279,127487.0,7543634.0
2003-09-19,12881,12994,12578,12577,91678,125224.0,7543634.0
2003-09-22,12388,12540,11631,11744,81947,116926.0,7543634.0
2003-09-23,11441,11631,11214,11554,88873,115040.0,7543634.0
2003-09-24,11479,11820,11479,11744,50204,116926.0,7543634.0
2003-09-25,11365,11744,11290,11365,74014,113155.0,7543634.0
2003-09-26,11138,11896,11138,11365,100503,113155.0,7543634.0
2003-09-29,11593,11593,11290,11327,43399,112777.0,7543634.0
2003-09-30,11441,11668,11327,11365,43045,113155.0,7543634.0
2003-10-01,11138,11290,10949,11062,54705,110137.0,7543634.0
2003-10-02,11214,11403,11138,11289,52645,112400.0,7543634.0
2003-10-06,11328,11479,11214,11327,40700,112777.0,7543634.0
2003-10-07,11517,11517,11214,11365,46364,113155.0,7543634.0
2003-10-08,11403,11479,11138,11138,44882,110891.0,7543634.0
2003-10-09,11024,11365,11024,11251,36119,112023.0,7543634.0
2003-10-10,11365,11517,11365,11403,63742,113532.0,7543634.0
2003-10-13,11479,12047,11328,11744,193087,116926.0,7543634.0
2003-10-14,11858,11858,11593,11630,72057,115795.0,7543634.0
2003-10-15,11820,12161,11706,11895,136649,118435.0,7543634.0
2003-10-16,11744,11934,11668,11668,45821,116172.0,7543634.0
2003-10-17,11706,11858,11555,11744,47331,116926.0,7543634.0
2003-10-20,11593,11972,11593,11782,88676,117304.0,7543634.0
2003-10-21,11820,11934,11593,11592,50645,115418.0,7543634.0
2003-10-22,11631,11744,11365,11365,70823,113155.0,7543634.0
2003-10-23,11214,11290,10987,10986,61146,109383.0,7543634.0
2003-10-24,10987,11138,10683,10797,51417,107497.0,7543634.0
2003-10-27,10797,11024,10683,10759,109611,107120.0,7543634.0
2003-10-28,10646,10835,10646,10759,75359,107120.0,7543634.0
2003-10-29,10835,11024,10683,10683,68343,106365.0,7543634.0
2003-10-30,10721,10873,10721,10721,38898,106742.0,7543634.0
2003-10-31,10646,10797,10646,10645,61860,105988.0,7543634.0
2003-11-03,10646,10911,10570,10683,161279,106365.0,7543634.0
2003-11-04,10797,10911,10456,10456,90623,104102.0,7543634.0
2003-11-05,10456,10532,10039,10039,113575,99953.0,7543634.0
2003-11-06,10002,10229,9850,9887,89962,98444.0,7543634.0
2003-11-07,9850,10002,9774,10001,78580,99576.0,7543634.0
2003-11-10,9926,10949,9926,10531,314534,104887.0,7545834.0
2003-11-11,10305,10911,10305,10380,159185,103378.0,7545834.0
2003-11-12,10456,10987,10380,10910,263202,108660.0,7545834.0
2003-11-13,10987,11365,10797,10797,145305,107528.0,7545834.0
2003-11-14,10721,10797,10418,10607,117053,105642.0,7545834.0
2003-11-17,10380,10683,10305,10456,60156,104133.0,7545834.0
2003-11-18,10380,10759,10380,10645,108097,106019.0,7545834.0
2003-11-19,10380,10608,10153,10153,79026,101114.0,7545834.0
2003-11-20,10267,10380,10115,10153,49370,101114.0,7545834.0
2003-11-21,10153,10342,10115,10153,27865,101114.0,7545834.0
2003-11-24,10115,10305,9585,9584,62172,95455.0,7545834.0
2003-11-25,9661,9850,9509,9774,84099,97341.0,7545834.0
2003-11-26,9623,10077,9623,9812,114491,97719.0,7545834.0
2003-11-27,9812,9850,9547,9622,87145,95832.0,7545834.0
2003-11-28,9698,9774,9623,9660,62949,96209.0,7545834.0
2003-12-01,9623,10077,9623,9963,128786,99228.0,7545834.0
2003-12-02,10039,10115,9926,9963,72443,99228.0,7545834.0
2003-12-03,9964,10456,9926,10001,118784,99605.0,7545834.0
2003-12-04,10002,10305,10002,10153,91439,101114.0,7545834.0
2003-12-05,10153,10229,9926,9925,50854,98850.0,7545834.0
2003-12-08,9964,10153,9926,10115,64581,100737.0,7545834.0
2003-12-09,10191,10229,9774,9963,65207,99228.0,7545834.0
2003-12-10,9926,9926,9774,9774,39161,97341.0,7545834.0
2003-12-11,10002,10115,9812,9812,47115,97721.0,7546034.0
2003-12-12,9888,10002,9774,9850,39764,98098.0,7546034.0
2003-12-15,9926,10267,9926,10077,158912,100362.0,7546034.0
2003-12-16,10039,10342,9964,10153,146597,101117.0,7546034.0
2003-12-17,10229,10418,10002,10153,235118,101117.0,7546034.0
2003-12-18,10115,10153,9926,10039,72461,99985.0,7546034.0
2003-12-19,10077,10153,9774,9774,71049,97344.0,7546034.0
2003-12-22,9585,9774,9585,9622,44304,95835.0,7546034.0
2003-12-23,9623,9812,9471,9546,44334,95080.0,7546034.0
2003-12-24,9623,9698,9395,9395,62401,93571.0,7546034.0
2003-12-26,9395,9471,9017,9054,137464,90175.0,7546034.0
2003-12-29,9017,9471,9017,9243,133898,92062.0,7546034.0
2003-12-30,9320,9547,9244,9357,123388,93194.0,7546034.0
2004-01-02,9471,9471,9320,9357,48580,93194.0,7546034.0
2004-01-05,9395,9395,9282,9281,67841,92439.0,7546034.0
2004-01-06,9358,9395,9244,9243,53155,92062.0,7546034.0
2004-01-07,9206,9395,9130,9281,109377,92439.0,7546034.0
2004-01-08,9206,9358,9092,9092,97660,90552.0,7546034.0
2004-01-09,9168,9244,9054,9205,75134,91684.0,7546034.0
2004-01-12,9244,9964,9244,9622,318391,95835.0,7546034.0
2004-01-13,9850,10759,9774,10607,712017,105644.0,7546034.0
2004-01-14,10229,10532,9964,10039,304703,99985.0,7546034.0
2004-01-15,10191,10191,9661,9774,118080,97344.0,7546034.0
2004-01-16,9774,10077,9698,9774,134810,97344.0,7546034.0
2004-01-19,9850,10380,9774,10228,326114,101871.0,7546034.0
2004-01-20,10229,10797,10115,10607,343616,105644.0,7546034.0
2004-01-26,10608,10759,10380,10380,273041,103381.0,7546034.0
2004-01-27,10570,11024,10342,10948,497317,109040.0,7546034.0
2004-01-28,10911,10949,10380,10380,236439,103381.0,7546034.0
2004-01-29,10191,10949,10077,10569,352675,105267.0,7546034.0
2004-01-30,10608,10721,10115,10115,145905,100740.0,7546034.0
2004-02-02,10115,10494,10077,10342,135829,103003.0,7546034.0
2004-02-03,10343,10683,10267,10342,194286,103003.0,7546034.0
2004-02-04,10267,10532,10077,10190,107789,101494.0,7546034.0
2004-02-05,10115,10418,10002,10190,117431,101494.0,7546034.0
2004-02-06,10191,10305,10002,10039,95396,99985.0,7546034.0
2004-02-09,10191,10229,10039,10077,83196,100362.0,7546034.0
2004-02-10,10456,10911,10380,10456,483841,104135.0,7546034.0
2004-02-11,10683,10797,10532,10531,197574,104890.0,7546034.0
2004-02-12,10608,10683,10305,10304,105005,102626.0,7546034.0
2004-02-13,10305,10608,10267,10531,134902,104890.0,7546034.0
2004-02-16,10532,10949,10532,10721,176100,106776.0,7546034.0
2004-02-17,10797,10873,10532,10531,125319,104890.0,7546034.0
2004-02-18,10608,10873,10570,10607,138520,105644.0,7546034.0
2004-02-19,10759,11252,10683,11138,423026,110927.0,7546034.0
2004-02-20,11138,11252,10911,11175,171902,111304.0,7546034.0
2004-02-23,11441,11555,11100,11175,251000,111304.0,7546034.0
2004-02-24,11062,11252,10873,11024,131890,109795.0,7546034.0
2004-02-25,11252,11517,11214,11213,165667,111681.0,7546034.0
2004-02-26,11176,11252,10873,10910,122394,108663.0,7546034.0
2004-02-27,10759,11138,10721,11138,66622,110991.0,7550434.0
2004-03-02,11138,11479,11062,11175,119523,111369.0,7550434.0
2004-03-03,11441,11706,11365,11441,134996,114012.0,7550434.0
2004-03-04,11593,11668,11290,11479,116299,114389.0,7550434.0
2004-03-05,11517,11631,11403,11630,86698,115899.0,7550434.0
2004-03-08,11706,11858,11555,11592,115246,115522.0,7550434.0
2004-03-09,11479,12085,11441,11744,195928,117032.0,7550434.0
2004-03-10,11896,11896,11517,11516,88574,114767.0,7550434.0
2004-03-11,11365,11593,11176,11592,112210,115522.0,7550434.0
2004-03-12,11403,11631,10229,10835,230289,107971.0,7550434.0
2004-03-15,10911,10987,10721,10835,86580,107971.0,7550434.0
2004-03-16,10683,11024,10608,10759,84108,107216.0,7550434.0
2004-03-17,10835,11934,10835,11441,743208,114012.0,7550434.0
2004-03-18,11668,11782,11176,11630,260181,115899.0,7550434.0
2004-03-19,11593,12199,11555,11668,351300,116277.0,7550434.0
2004-03-22,11555,11555,11176,11175,116279,111369.0,7550434.0
2004-03-23,11176,11327,11062,11138,95246,110991.0,7550434.0
2004-03-24,11138,11290,10987,10986,81529,109481.0,7550434.0
2004-03-25,10987,11100,10608,10607,100168,105706.0,7550434.0
2004-03-26,10721,10987,10721,10759,55952,107216.0,7550434.0
2004-03-29,10835,11062,10721,10721,123940,106839.0,7550434.0
2004-03-30,10873,10949,10721,10759,69623,107216.0,7550434.0
2004-03-31,10835,10873,10646,10683,71202,106461.0,7550434.0
2004-04-01,10721,11024,10683,10986,70009,109481.0,7550434.0
2004-04-02,11062,11062,10835,10986,67080,109481.0,7550434.0
2004-04-06,11100,11214,10987,11175,97497,111369.0,7550434.0
2004-04-07,11214,11365,11100,11213,83357,111746.0,7550434.0
2004-04-08,11290,11328,11062,11062,49948,110236.0,7550434.0
2004-04-09,11176,11290,11024,11062,54331,110236.0,7550434.0
2004-04-12,11024,11176,10949,11024,71716,109859.0,7550434.0
2004-04-13,11024,11176,10797,10872,75098,108349.0,7550434.0
2004-04-14,10683,10835,10608,10683,91352,106461.0,7550434.0
2004-04-16,10835,10835,10532,10531,56228,105455.0,7586684.0
2004-04-19,10532,10570,10418,10494,58384,105076.0,7586684.0
2004-04-20,10494,10721,10494,10569,48244,105834.0,7586684.0
2004-04-21,10418,10949,10418,10607,105507,106214.0,7586684.0
2004-04-22,10646,10987,10608,10645,73400,106593.0,7586684.0
2004-04-23,10911,11252,10759,11062,183838,110766.0,7586684.0
2004-04-26,11214,11782,11138,11516,270082,113016.0,7435250.0
2004-04-27,11706,12009,11441,11820,423722,115990.0,7435250.0
2004-04-28,12275,13108,12123,12501,617344,122682.0,7435250.0
2004-04-29,12199,12729,11896,12577,412573,123425.0,7435250.0
2004-04-30,12313,12957,12313,12539,416644,123053.0,7435250.0
2004-05-03,13297,13638,12616,12880,470942,126399.0,7435250.0
2004-05-04,13260,13260,12199,12274,330564,120451.0,7435250.0
2004-05-06,12275,12502,11252,11365,203316,111529.0,7435250.0
2004-05-07,11365,11706,10949,11213,287930,110042.0,7435250.0
2004-05-10,11100,11744,10229,10759,386953,105581.0,7435250.0
2004-05-11,10608,10987,10380,10531,135579,103350.0,7435250.0
2004-05-12,10835,10949,10494,10759,129730,105581.0,7435250.0
2004-05-13,10608,10797,10267,10304,150591,101119.0,7435250.0
2004-05-14,10418,10494,9395,9698,206207,95171.0,7435250.0
2004-05-17,9623,10153,9244,9319,200460,91454.0,7435250.0
2004-05-18,9433,9585,9206,9471,229039,92941.0,7435250.0
2004-05-19,9661,10077,9585,9925,190469,97402.0,7435250.0
2004-05-20,9850,9850,9358,9509,229060,93312.0,7435250.0
2004-05-21,9547,9812,9509,9660,191259,94799.0,7435250.0
2004-05-24,9774,9926,9661,9850,112055,96658.0,7435250.0
2004-05-25,9774,9774,9395,9433,173064,92569.0,7435250.0
2004-05-27,9698,9850,9585,9622,195061,94428.0,7435250.0
2004-05-28,9812,10191,9623,10115,253945,99261.0,7435250.0
2004-05-31,10153,10229,9812,9963,116601,97774.0,7435250.0
2004-06-01,10002,10153,9926,9925,132733,97402.0,7435250.0
2004-06-02,9926,10305,9926,10190,188252,100004.0,7435250.0
2004-06-03,10343,10418,9471,9584,135167,94056.0,7435250.0
2004-06-04,9736,9850,9585,9850,76100,96658.0,7435250.0
2004-06-07,9850,10077,9850,10001,59389,98145.0,7435250.0
2004-06-08,10039,10153,9774,9925,63842,97402.0,7435250.0
2004-06-09,10077,10115,9698,9736,120796,95543.0,7435250.0
2004-06-10,9812,9964,9736,9736,103184,95543.0,7435250.0
2004-06-11,9736,9774,9320,9471,129319,92941.0,7435250.0
2004-06-14,9547,9698,9320,9319,94367,91454.0,7435250.0
2004-06-15,9320,9433,9130,9281,71074,91082.0,7435250.0
2004-06-16,9320,9509,9320,9319,83465,91454.0,7435250.0
2004-06-17,9471,9623,9320,9395,80608,92197.0,7435250.0
2004-06-18,9395,9471,9168,9243,79613,90710.0,7435250.0
2004-06-21,9282,10267,9282,9812,370857,96286.0,7435250.0
2004-06-22,9812,9850,9471,9660,84571,94799.0,7435250.0
2004-06-23,9585,9623,9357,9395,60678,92197.0,7435250.0
2004-06-24,9471,9661,9395,9509,52438,93312.0,7435250.0
2004-06-25,9471,9926,9471,9925,152955,97402.0,7435250.0
2004-06-28,9926,9926,9736,9736,32827,95543.0,7435250.0
2004-06-29,9661,9888,9661,9887,69070,97114.0,7441700.0
2004-06-30,9964,10002,9736,10001,83081,98230.0,7441700.0
2004-07-01,10002,10077,9812,9850,44263,96742.0,7441700.0
2004-07-02,9623,9926,9585,9660,45874,94882.0,7441700.0
2004-07-05,9623,9736,9547,9584,26764,94138.0,7441700.0
2004-07-06,9585,9736,9585,9622,37486,94510.0,7441700.0
2004-07-07,9395,9736,9358,9509,75072,93393.0,7441700.0
2004-07-08,9433,9623,9395,9395,34717,92277.0,7441700.0
2004-07-09,9320,9585,9320,9546,56331,93765.0,7441700.0
2004-07-12,9509,9661,9433,9433,31903,92649.0,7441700.0
2004-07-13,9433,9812,9433,9774,51026,95998.0,7441700.0
2004-07-14,10191,10418,9774,9925,408932,97486.0,7441700.0
2004-07-15,9812,9812,9433,9546,81549,93765.0,7441700.0
2004-07-16,9509,9547,9320,9433,88257,92649.0,7441700.0
2004-07-19,9320,9471,9282,9433,53844,92649.0,7441700.0
2004-07-20,9433,9471,9320,9319,53486,91533.0,7441700.0
2004-07-21,9471,9547,9358,9357,66149,91905.0,7441700.0
2004-07-22,9395,9395,9244,9281,42099,91161.0,7441700.0
2004-07-23,9320,9395,9282,9319,25608,91533.0,7441700.0
2004-07-26,9282,9433,9244,9433,30676,92649.0,7441700.0
2004-07-27,9547,9623,9357,9471,74057,93021.0,7441700.0
2004-07-28,9698,9774,9433,9433,64176,92649.0,7441700.0
2004-07-29,9547,9547,9168,9168,58071,90045.0,7441700.0
2004-07-30,9244,9320,9168,9168,24582,90045.0,7441700.0
2004-08-02,9092,9168,8789,8789,59238,86324.0,7441700.0
2004-08-03,8751,8903,8638,8713,37760,85580.0,7441700.0
2004-08-04,8751,8789,8600,8751,31691,85952.0,7441700.0
2004-08-05,8751,9168,8751,9054,83822,88928.0,7441700.0
2004-08-06,8789,9092,8789,9016,53631,88556.0,7441700.0
2004-08-09,8903,9206,8827,9092,35222,89300.0,7441700.0
2004-08-10,9054,9206,9017,9130,43886,89672.0,7441700.0
2004-08-11,9206,9320,9130,9168,58300,90045.0,7441700.0
2004-08-12,9282,9320,9168,9205,35123,90417.0,7441700.0
2004-08-13,9130,9736,9130,9509,125423,93393.0,7441700.0
2004-08-16,9585,9585,9395,9433,31471,92649.0,7441700.0
2004-08-17,9585,9888,9547,9584,98466,94138.0,7441700.0
2004-08-18,9698,9698,9471,9509,57318,93393.0,7441700.0
2004-08-19,9623,9888,9585,9736,122960,95693.0,7446900.0
2004-08-20,9623,9698,9471,9584,37895,94203.0,7446900.0
2004-08-23,9661,9736,9509,9509,39069,93459.0,7446900.0
2004-08-24,9547,9623,9471,9546,34377,93831.0,7446900.0
2004-08-25,9623,9774,9547,9622,55453,94576.0,7446900.0
2004-08-26,9661,9812,9623,9622,45615,94576.0,7446900.0
2004-08-27,9698,9812,9623,9622,72136,94576.0,7446900.0
2004-08-30,9698,9698,9509,9509,44695,93459.0,7446900.0
2004-08-31,9471,9585,9433,9509,36189,93459.0,7446900.0
2004-09-01,9623,9812,9623,9774,82797,96065.0,7446900.0
2004-09-02,9774,9888,9698,9850,58631,96810.0,7446900.0
2004-09-03,9926,9964,9623,9698,103848,95320.0,7446900.0
2004-09-06,9926,10835,9926,10835,490912,106491.0,7446900.0
2004-09-07,11138,11138,10456,10721,280856,105374.0,7446900.0
2004-09-08,10759,10949,10494,10910,196407,107235.0,7446900.0
2004-09-09,10835,10911,10608,10835,116453,106491.0,7446900.0
2004-09-10,10911,11365,10911,11100,278810,109097.0,7446900.0
2004-09-13,10987,11062,10759,11024,115983,108352.0,7446900.0
2004-09-14,11138,11176,10418,10607,117572,104257.0,7446900.0
2004-09-15,10608,10721,10380,10456,64353,102767.0,7446900.0
2004-09-16,10456,10797,10456,10531,64872,103512.0,7446900.0
2004-09-17,10418,10646,10342,10456,73892,102767.0,7446900.0
2004-09-20,10456,10608,10267,10342,92664,101650.0,7446900.0
2004-09-21,10380,10683,10380,10607,119475,104257.0,7446900.0
2004-09-22,10721,10721,10267,10266,98027,100905.0,7446900.0
2004-09-23,10191,10229,9812,9887,73271,97182.0,7446900.0
2004-09-24,9774,10039,9774,9887,43186,97182.0,7446900.0
2004-09-30,9812,10077,9812,9963,34433,97927.0,7446900.0
2004-10-01,9926,10229,9926,10228,37641,100533.0,7446900.0
2004-10-04,10380,10835,10343,10569,139823,103884.0,7446900.0
