태웅(044490),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-07-30,2215,2265,2130,2210,79126,34741.0,15720000.0
2003-07-31,2190,2250,2160,2220,75262,34898.0,15720000.0
2003-08-01,2210,2330,2210,2325,108044,36549.0,15720000.0
2003-08-04,2450,2510,2355,2425,167862,38121.0,15720000.0
2003-08-05,2480,2550,2160,2400,412842,37728.0,15720000.0
2003-08-06,2385,2385,2170,2175,113044,34191.0,15720000.0
2003-08-07,2010,2235,2010,2070,219835,32540.0,15720000.0
2003-08-08,2070,2130,2070,2090,56640,32855.0,15720000.0
2003-08-11,2050,2110,1980,2030,47280,31912.0,15720000.0
2003-08-12,2000,2030,1930,2000,23091,31440.0,15720000.0
2003-08-13,2000,2000,1900,1970,29162,30968.0,15720000.0
2003-08-14,1970,2160,1940,2080,23806,32698.0,15720000.0
2003-08-18,2090,2240,2050,2200,51035,34584.0,15720000.0
2003-08-19,2235,2400,2220,2220,59668,34898.0,15720000.0
2003-08-20,2380,2380,2100,2210,33724,34741.0,15720000.0
2003-08-21,2130,2380,2130,2330,107688,36628.0,15720000.0
2003-08-22,2340,2440,2340,2415,113213,37964.0,15720000.0
2003-08-25,2480,2600,2450,2560,194838,40243.0,15720000.0
2003-08-26,2570,2585,2470,2470,94082,38828.0,15720000.0
2003-08-27,2470,2470,2350,2350,52986,36942.0,15720000.0
2003-08-28,2310,2380,2265,2340,79786,36785.0,15720000.0
2003-08-29,2340,2550,2330,2500,131615,39300.0,15720000.0
2003-09-01,2490,2585,2435,2535,198960,39850.0,15720000.0
2003-09-02,2430,2535,2420,2460,25345,38671.0,15720000.0
2003-09-03,2435,2510,2400,2410,45431,37885.0,15720000.0
2003-09-04,2410,2450,2380,2405,63006,37807.0,15720000.0
2003-09-05,2470,2470,2350,2430,53953,38200.0,15720000.0
2003-09-08,2480,2480,2310,2380,18105,37414.0,15720000.0
2003-09-09,2345,2510,2300,2510,99585,39457.0,15720000.0
2003-09-15,2470,2510,2360,2420,21149,38042.0,15720000.0
2003-09-16,2420,2615,2420,2615,148223,41108.0,15720000.0
2003-09-17,2690,2690,2540,2600,139697,40872.0,15720000.0
2003-09-18,2600,2610,2550,2610,139371,41029.0,15720000.0
2003-09-19,2650,2650,2500,2560,164936,40243.0,15720000.0
2003-09-22,2450,2585,2450,2585,146541,40636.0,15720000.0
2003-09-23,2550,2650,2425,2620,226580,41186.0,15720000.0
2003-09-24,2630,2830,2620,2800,287627,44016.0,15720000.0
2003-09-25,2720,2860,2705,2720,194165,42758.0,15720000.0
2003-09-26,2720,2735,2450,2490,1618967,39143.0,15720000.0
2003-09-29,2520,2600,2520,2545,209271,40007.0,15720000.0
2003-09-30,2550,2850,2550,2840,565438,44645.0,15720000.0
2003-10-01,2780,2930,2710,2770,236989,43544.0,15720000.0
2003-10-02,2800,2850,2710,2740,172021,43073.0,15720000.0
2003-10-06,2690,2840,2500,2640,64106,41501.0,15720000.0
2003-10-07,2610,2745,2520,2610,128353,41029.0,15720000.0
2003-10-08,2570,2620,2390,2420,212178,38042.0,15720000.0
2003-10-09,2500,2510,2420,2470,120177,38828.0,15720000.0
2003-10-10,2475,2510,2390,2445,143842,38435.0,15720000.0
2003-10-13,2410,2480,2410,2440,93317,38357.0,15720000.0
2003-10-14,2450,2475,2405,2430,65508,38200.0,15720000.0
2003-10-15,2420,2510,2420,2430,60007,38200.0,15720000.0
2003-10-16,2440,2560,2385,2415,219739,37964.0,15720000.0
2003-10-17,2480,2480,2230,2230,101228,35056.0,15720000.0
2003-10-20,2230,2280,1965,1965,484266,30890.0,15720000.0
2003-10-21,2000,2190,1895,2150,119404,33798.0,15720000.0
2003-10-22,2105,2175,2060,2070,174413,32540.0,15720000.0
2003-10-23,2045,2140,1985,2050,145396,32226.0,15720000.0
2003-10-24,2020,2070,1960,2010,94614,31597.0,15720000.0
2003-10-27,2000,2070,1985,1990,131484,31283.0,15720000.0
2003-10-28,1980,2010,1905,1910,140796,30025.0,15720000.0
2003-10-29,1905,1980,1800,1900,157187,29868.0,15720000.0
2003-10-30,1850,1995,1850,1920,186898,30182.0,15720000.0
2003-10-31,1940,1940,1800,1800,78580,28296.0,15720000.0
2003-11-03,1770,1995,1770,1985,172536,31204.0,15720000.0
2003-11-04,2050,2220,1980,2220,501476,34898.0,15720000.0
2003-11-05,2330,2485,2270,2485,395789,39064.0,15720000.0
2003-11-06,2450,2760,2445,2600,604988,40872.0,15720000.0
2003-11-07,2680,2680,2500,2630,178734,41344.0,15720000.0
2003-11-10,2700,2700,2560,2670,169539,41972.0,15720000.0
2003-11-11,2640,2730,2600,2650,155466,41658.0,15720000.0
2003-11-12,2675,2700,2570,2650,171058,41658.0,15720000.0
2003-11-13,2620,2820,2620,2650,266457,41658.0,15720000.0
2003-11-14,2600,2610,2470,2610,169695,41029.0,15720000.0
2003-11-17,2680,2680,2550,2640,60959,41501.0,15720000.0
2003-11-18,2515,2650,2515,2600,116138,40872.0,15720000.0
2003-11-19,2550,2620,2425,2550,75729,40086.0,15720000.0
2003-11-20,2530,2560,2470,2480,56903,38986.0,15720000.0
2003-11-21,2430,2650,2430,2610,159663,41029.0,15720000.0
2003-11-24,2570,2640,2300,2300,253438,36156.0,15720000.0
2003-11-25,2260,2380,2220,2315,96211,36392.0,15720000.0
2003-11-26,2285,2580,2140,2470,115007,38828.0,15720000.0
2003-11-27,2430,2550,2350,2430,95122,38200.0,15720000.0
2003-11-28,2405,2460,2310,2415,92350,37964.0,15720000.0
2003-12-01,2375,2440,2280,2360,93530,37099.0,15720000.0
2003-12-02,2360,2400,2330,2365,77446,37178.0,15720000.0
2003-12-03,2375,2375,2285,2285,76369,35920.0,15720000.0
2003-12-04,2240,2310,2220,2270,60259,35684.0,15720000.0
2003-12-05,2235,2410,2235,2410,56705,37885.0,15720000.0
2003-12-08,2370,2445,2330,2405,30953,37807.0,15720000.0
2003-12-09,2450,2590,2300,2590,172074,40715.0,15720000.0
2003-12-10,2590,2730,2430,2550,344843,40086.0,15720000.0
2003-12-11,2550,2550,2445,2500,37996,39300.0,15720000.0
2003-12-12,2530,2555,2450,2550,114319,40086.0,15720000.0
2003-12-15,2525,2760,2525,2680,390321,42130.0,15720000.0
2003-12-16,2680,2880,2620,2850,315112,44802.0,15720000.0
2003-12-17,2890,3045,2810,2925,818443,45981.0,15720000.0
2003-12-18,2940,3020,2840,2960,445523,46531.0,15720000.0
2003-12-19,2910,2955,2700,2840,263158,44645.0,15720000.0
2003-12-22,2770,2880,2550,2580,279243,40558.0,15720000.0
2003-12-23,2555,2700,2540,2630,179707,41344.0,15720000.0
2003-12-24,2705,2885,2610,2810,264023,44173.0,15720000.0
2003-12-26,2755,2840,2730,2770,66260,43544.0,15720000.0
2003-12-29,2800,2845,2765,2765,66816,43466.0,15720000.0
2003-12-30,2765,2810,2680,2800,120375,44016.0,15720000.0
2004-01-02,2760,2800,2740,2800,19837,44016.0,15720000.0
2004-01-05,2780,2790,2720,2790,71589,43859.0,15720000.0
2004-01-06,2850,2880,2790,2830,226332,44488.0,15720000.0
2004-01-07,2850,2860,2740,2785,167435,43780.0,15720000.0
2004-01-08,2740,2790,2500,2770,155687,43544.0,15720000.0
2004-01-09,2650,2760,2640,2750,130401,43230.0,15720000.0
2004-01-12,2750,2920,2710,2810,153368,44173.0,15720000.0
2004-01-13,2800,2805,2720,2790,55287,43859.0,15720000.0
2004-01-14,2750,2800,2700,2780,38380,43702.0,15720000.0
2004-01-15,2720,2780,2630,2725,80522,42837.0,15720000.0
2004-01-16,2740,2740,2510,2630,48834,41344.0,15720000.0
2004-01-19,2590,2660,2555,2570,26927,40400.0,15720000.0
2004-01-20,2550,2620,2515,2570,35069,40400.0,15720000.0
2004-01-26,2565,2640,2480,2530,62411,39772.0,15720000.0
2004-01-27,2530,2570,2395,2410,74868,37885.0,15720000.0
2004-01-28,2270,2490,2210,2390,45955,37571.0,15720000.0
2004-01-29,2405,2405,2295,2340,26187,36785.0,15720000.0
2004-01-30,2380,2410,2250,2410,64359,37885.0,15720000.0
2004-02-02,2390,2540,2300,2465,28092,38750.0,15720000.0
2004-02-03,2420,2420,2360,2400,15229,37728.0,15720000.0
2004-02-04,2350,2540,2300,2530,53189,39772.0,15720000.0
2004-02-05,2545,2545,2400,2470,8568,38828.0,15720000.0
2004-02-06,2420,2520,2360,2490,36673,39143.0,15720000.0
2004-02-09,2455,2515,2430,2430,6082,38200.0,15720000.0
2004-02-10,2400,2530,2350,2390,33172,37571.0,15720000.0
2004-02-11,2350,2400,2350,2380,17546,37414.0,15720000.0
2004-02-12,2350,2410,2305,2375,37657,37335.0,15720000.0
2004-02-13,2340,2450,2305,2410,55674,37885.0,15720000.0
2004-02-16,2410,2425,2330,2420,32686,38042.0,15720000.0
2004-02-17,2370,2520,2360,2400,40953,37728.0,15720000.0
2004-02-18,2370,2470,2320,2415,116901,37964.0,15720000.0
2004-02-19,2415,2550,2415,2460,171907,38671.0,15720000.0
2004-02-20,2460,2470,2385,2385,29613,37492.0,15720000.0
2004-02-23,2350,2350,2250,2300,80325,36156.0,15720000.0
2004-02-24,2320,2335,2250,2290,98390,35999.0,15720000.0
2004-02-25,2290,2300,2240,2300,41849,36156.0,15720000.0
2004-02-26,2340,2340,2155,2260,34846,35527.0,15720000.0
2004-02-27,2250,2500,2200,2450,51642,38514.0,15720000.0
2004-03-02,2405,2460,2355,2405,16724,37807.0,15720000.0
2004-03-03,2405,2405,2335,2390,10770,37571.0,15720000.0
2004-03-04,2390,2390,2260,2335,16957,36706.0,15720000.0
2004-03-05,2300,2440,2250,2390,71223,37571.0,15720000.0
2004-03-08,2365,2400,2350,2350,13987,36942.0,15720000.0
2004-03-09,2330,2445,2330,2410,55435,37885.0,15720000.0
2004-03-10,2480,2650,2480,2650,294825,41658.0,15720000.0
2004-03-11,2560,2700,2560,2700,125554,42444.0,15720000.0
2004-03-12,2675,2720,2450,2600,119867,40872.0,15720000.0
2004-03-15,2600,2730,2600,2640,119805,41501.0,15720000.0
2004-03-16,2600,2690,2460,2620,21155,41186.0,15720000.0
2004-03-17,2550,2700,2550,2700,86794,42444.0,15720000.0
2004-03-18,2660,2700,2660,2700,29959,42444.0,15720000.0
2004-03-19,2650,2700,2615,2680,26527,42130.0,15720000.0
2004-03-22,2625,2650,2570,2580,27851,40558.0,15720000.0
2004-03-23,2500,2570,2415,2570,45325,40400.0,15720000.0
2004-03-24,2520,2600,2480,2600,18459,40872.0,15720000.0
2004-03-25,2560,2590,2480,2480,11112,38986.0,15720000.0
2004-03-26,2460,2520,2425,2430,33077,38200.0,15720000.0
2004-03-29,2495,2495,2365,2450,18748,38514.0,15720000.0
2004-03-30,2430,2450,2375,2450,16446,38514.0,15720000.0
2004-03-31,2450,2590,2440,2590,60127,40715.0,15720000.0
2004-04-01,2500,2750,2460,2740,177907,43073.0,15720000.0
2004-04-02,2750,2770,2660,2695,109280,42365.0,15720000.0
2004-04-06,2835,2835,2700,2710,62652,42601.0,15720000.0
2004-04-07,2700,2730,2555,2595,73892,40793.0,15720000.0
2004-04-08,2580,2640,2580,2600,64421,40872.0,15720000.0
2004-04-09,2600,2910,2600,2900,258275,45588.0,15720000.0
2004-04-12,2900,3130,2900,3040,262105,47789.0,15720000.0
2004-04-13,3070,3145,2945,3130,291534,49204.0,15720000.0
2004-04-14,3200,3325,3020,3050,588219,47946.0,15720000.0
2004-04-16,3070,3230,3050,3120,236797,49046.0,15720000.0
2004-04-19,3150,3255,3070,3255,246722,51169.0,15720000.0
2004-04-20,3295,3295,3070,3180,202026,49990.0,15720000.0
2004-04-21,3245,3305,3085,3215,503637,50540.0,15720000.0
2004-04-22,3240,3270,3060,3100,330401,48732.0,15720000.0
2004-04-23,3110,3190,2920,3160,342033,49675.0,15720000.0
2004-04-26,3110,3400,3050,3395,510621,53369.0,15720000.0
2004-04-27,3500,3540,3350,3360,447869,52819.0,15720000.0
2004-04-28,3390,3430,3210,3250,244079,51090.0,15720000.0
2004-04-29,3140,3230,2950,2960,183568,46531.0,15720000.0
2004-04-30,2810,3000,2700,3000,164246,47160.0,15720000.0
2004-05-03,2950,2975,2870,2940,81503,46217.0,15720000.0
2004-05-04,2940,3140,2900,3110,232557,48889.0,15720000.0
2004-05-06,3190,3200,2900,3000,134312,47160.0,15720000.0
2004-05-07,2900,2965,2820,2950,87326,46374.0,15720000.0
2004-05-10,2880,2895,2600,2700,187478,42444.0,15720000.0
2004-05-11,2570,2810,2570,2780,164927,43702.0,15720000.0
2004-05-12,2780,2910,2780,2900,83469,45588.0,15720000.0
2004-05-13,2940,2940,2800,2850,61328,44802.0,15720000.0
2004-05-14,2835,2950,2750,2835,140122,44566.0,15720000.0
2004-05-17,2850,2880,2620,2700,135341,42444.0,15720000.0
2004-05-18,2615,2890,2615,2800,112958,44016.0,15720000.0
2004-05-19,2850,3040,2850,3040,131306,47789.0,15720000.0
2004-05-20,3040,3040,2860,2990,105591,47003.0,15720000.0
2004-05-21,2990,3055,2950,3030,79485,47632.0,15720000.0
2004-05-24,3100,3270,3100,3190,245408,50147.0,15720000.0
2004-05-25,3270,3270,3100,3185,198315,50068.0,15720000.0
2004-05-27,3230,3335,3170,3235,178921,50854.0,15720000.0
2004-05-28,3200,3250,3070,3235,138486,50854.0,15720000.0
2004-05-31,3190,3250,3130,3210,96582,50461.0,15720000.0
2004-06-01,3195,3195,3000,3155,252556,49597.0,15720000.0
2004-06-02,3110,3160,3050,3150,83254,49518.0,15720000.0
2004-06-03,3195,3485,3100,3325,548622,52269.0,15720000.0
2004-06-04,3375,3375,3100,3255,166090,51169.0,15720000.0
2004-06-07,3260,3285,3180,3205,104273,50383.0,15720000.0
2004-06-08,3205,3280,3130,3175,125018,49911.0,15720000.0
2004-06-09,3175,3410,3130,3340,502855,52505.0,15720000.0
2004-06-10,3290,3320,3130,3260,144460,51247.0,15720000.0
2004-06-11,3240,3280,3110,3120,67947,49046.0,15720000.0
2004-06-14,3065,3195,2910,2995,125987,47081.0,15720000.0
2004-06-15,3100,3240,2980,3240,232589,50933.0,15720000.0
2004-06-16,3170,3330,3170,3300,145365,51876.0,15720000.0
2004-06-17,3240,3390,3175,3290,96257,51719.0,15720000.0
2004-06-18,3310,3340,3155,3295,102085,51797.0,15720000.0
2004-06-21,3300,3410,3265,3270,143030,51404.0,15720000.0
2004-06-22,3200,3300,3115,3185,66748,50068.0,15720000.0
2004-06-23,3110,3200,3050,3100,97055,48732.0,15720000.0
2004-06-24,3080,3125,3050,3100,48744,48732.0,15720000.0
2004-06-25,3070,3140,3015,3050,86647,47946.0,15720000.0
2004-06-28,3075,3140,2995,3000,69589,47160.0,15720000.0
2004-06-29,3040,3065,2960,3045,187034,47867.0,15720000.0
2004-06-30,3140,3160,3030,3120,73653,49046.0,15720000.0
2004-07-01,3230,3230,3050,3095,144261,48653.0,15720000.0
2004-07-02,3050,3175,2990,3080,94986,48418.0,15720000.0
2004-07-05,3010,3080,2975,3055,43740,48025.0,15720000.0
2004-07-06,3000,3085,3000,3055,80583,48025.0,15720000.0
2004-07-07,3055,3065,2990,3060,62949,48103.0,15720000.0
2004-07-08,3060,3080,3000,3050,64711,47946.0,15720000.0
2004-07-09,3050,3075,2990,3000,44902,47160.0,15720000.0
2004-07-12,2990,3030,2960,3000,111209,47160.0,15720000.0
2004-07-13,3040,3040,2970,2995,16663,47081.0,15720000.0
2004-07-14,2950,3000,2930,2980,62704,46846.0,15720000.0
2004-07-15,2940,2980,2925,2970,87676,46688.0,15720000.0
2004-07-16,2940,3000,2930,2945,51230,46295.0,15720000.0
2004-07-19,2920,3000,2920,3000,17763,47160.0,15720000.0
2004-07-20,2950,3000,2940,2985,62831,46924.0,15720000.0
2004-07-21,2955,3010,2950,2950,78480,46374.0,15720000.0
2004-07-22,2915,2950,2840,2920,37664,45902.0,15720000.0
2004-07-23,2930,3100,2930,3050,125732,47946.0,15720000.0
2004-07-26,3035,3150,2935,2945,68894,46295.0,15720000.0
2004-07-27,2910,2980,2890,2950,40321,46374.0,15720000.0
2004-07-28,2950,2970,2850,2850,182641,44802.0,15720000.0
2004-07-29,2835,2880,2750,2800,33908,44016.0,15720000.0
2004-07-30,2705,2935,2660,2800,61041,44016.0,15720000.0
2004-08-02,2700,2800,2700,2750,25868,43230.0,15720000.0
2004-08-03,2725,2790,2705,2750,17477,43230.0,15720000.0
2004-08-04,2700,2890,2700,2880,22854,45274.0,15720000.0
2004-08-05,2835,3045,2835,3045,43946,47867.0,15720000.0
2004-08-06,3070,3100,2965,3040,101649,47789.0,15720000.0
2004-08-09,2950,3185,2950,3090,144420,48575.0,15720000.0
2004-08-10,3100,3140,3055,3090,96894,48575.0,15720000.0
2004-08-11,3060,3150,3010,3085,44846,48496.0,15720000.0
2004-08-12,3085,3100,3000,3075,74133,48339.0,15720000.0
2004-08-13,3070,3250,3050,3150,197961,49518.0,15720000.0
2004-08-16,3120,3150,3050,3135,16448,49282.0,15720000.0
2004-08-17,3090,3140,3080,3085,28302,48496.0,15720000.0
2004-08-18,3140,3140,3040,3085,76781,48496.0,15720000.0
2004-08-19,3050,3095,3025,3095,82322,48653.0,15720000.0
2004-08-20,3050,3055,3030,3050,21545,47946.0,15720000.0
2004-08-23,3050,3080,3000,3055,32403,48025.0,15720000.0
2004-08-24,3020,3080,3020,3050,9017,47946.0,15720000.0
2004-08-25,3005,3070,3000,3050,31366,47946.0,15720000.0
2004-08-26,3015,3070,3015,3035,14398,47710.0,15720000.0
2004-08-27,3055,3055,3005,3040,2371,47789.0,15720000.0
2004-08-30,2995,3100,2995,3010,35411,47317.0,15720000.0
2004-08-31,3030,3030,2995,3030,16270,47632.0,15720000.0
2004-09-01,2995,3050,2995,3050,23173,47946.0,15720000.0
2004-09-02,3000,3090,3000,3060,75461,48103.0,15720000.0
2004-09-03,3060,3085,3010,3070,48223,48260.0,15720000.0
2004-09-06,3045,3110,3045,3085,90302,48496.0,15720000.0
2004-09-07,3095,3170,3095,3100,107371,48732.0,15720000.0
2004-09-08,3115,3120,3050,3090,72528,48575.0,15720000.0
2004-09-09,3090,3200,3090,3200,69522,50304.0,15720000.0
2004-09-10,3200,3320,3160,3300,129536,51876.0,15720000.0
2004-09-13,3390,3590,3380,3400,617388,53448.0,15720000.0
2004-09-14,3550,3590,3400,3450,337447,54234.0,15720000.0
2004-09-15,3460,3470,3350,3410,139314,53605.0,15720000.0
2004-09-16,3310,3470,3310,3410,126885,53605.0,15720000.0
2004-09-17,3410,3730,3395,3670,350525,57692.0,15720000.0
2004-09-20,3710,3835,3680,3700,189053,58164.0,15720000.0
2004-09-21,3620,3990,3610,3910,330795,61465.0,15720000.0
2004-09-22,3980,4120,3800,3820,352111,60050.0,15720000.0
2004-09-23,3910,3910,3760,3780,110411,59422.0,15720000.0
2004-09-24,3805,3880,3710,3780,136834,59422.0,15720000.0
2004-09-30,3760,4230,3760,4130,783483,64924.0,15720000.0
2004-10-01,4130,4195,4050,4140,229230,65081.0,15720000.0
2004-10-04,4150,4185,4050,4160,168175,65395.0,15720000.0
2004-10-05,4250,4390,4165,4165,393359,65474.0,15720000.0
2004-10-06,4310,4350,4100,4160,310174,65395.0,15720000.0
2004-10-07,4130,4200,4005,4065,158895,63902.0,15720000.0
2004-10-08,4065,4100,3995,4000,172745,62880.0,15720000.0
2004-10-11,3810,3995,3810,3925,135166,61701.0,15720000.0
2004-10-12,3925,4000,3870,3920,108519,61622.0,15720000.0
2004-10-13,3950,4155,3905,4120,195245,64766.0,15720000.0
2004-10-14,4005,4085,3995,4030,89619,63352.0,15720000.0
2004-10-15,4000,4060,3905,4000,79525,62880.0,15720000.0
2004-10-18,4000,4070,3950,3995,83239,62801.0,15720000.0
2004-10-19,4000,4155,4000,4120,134874,64766.0,15720000.0
2004-10-20,4160,4590,4065,4520,1500350,71054.0,15720000.0
2004-10-21,4520,4900,4520,4855,1799899,76321.0,15720000.0
2004-10-22,4900,4940,4690,4800,618947,75456.0,15720000.0
2004-10-25,4850,4870,4690,4760,533379,74827.0,15720000.0
2004-10-26,4900,4950,4350,4500,850044,70740.0,15720000.0
2004-10-27,4500,4550,4250,4345,412970,68303.0,15720000.0
2004-10-28,4375,4625,4350,4405,551714,69247.0,15720000.0
2004-10-29,4325,4405,4015,4250,338529,66810.0,15720000.0
2004-11-01,4255,4400,4255,4290,222187,67439.0,15720000.0
2004-11-02,4340,4530,4340,4525,375738,71133.0,15720000.0
2004-11-03,4550,4565,4430,4480,178490,70426.0,15720000.0
2004-11-04,4500,4760,4420,4710,528439,74041.0,15720000.0
2004-11-05,4800,5070,4710,4760,743981,74827.0,15720000.0
2004-11-08,4900,5140,4820,5000,719357,78600.0,15720000.0
2004-11-09,5060,5140,4880,5060,353850,79543.0,15720000.0
2004-11-10,5060,5120,4950,4950,198275,77814.0,15720000.0
2004-11-11,4890,4930,4790,4925,220883,77421.0,15720000.0
2004-11-12,4925,5200,4805,5170,479008,81272.0,15720000.0
2004-11-15,5250,5300,5040,5130,305193,80644.0,15720000.0
2004-11-16,5130,5130,4990,4990,155445,78443.0,15720000.0
2004-11-17,4910,5030,4900,5000,213933,78600.0,15720000.0
2004-11-18,5010,5010,4805,4815,177364,75692.0,15720000.0
2004-11-19,4750,4910,4750,4815,109356,75692.0,15720000.0
2004-11-22,4750,4890,4750,4810,118926,75613.0,15720000.0
2004-11-23,4980,5050,4800,4840,380713,76085.0,15720000.0
2004-11-24,4850,4930,4820,4890,197215,76871.0,15720000.0
2004-11-25,4960,5170,4960,5140,697797,80801.0,15720000.0
2004-11-26,5170,5170,5050,5140,321395,80801.0,15720000.0
2004-11-29,5210,5450,5170,5260,445698,82687.0,15720000.0
2004-11-30,5340,5490,5170,5450,569394,85674.0,15720000.0
2004-12-01,5520,5530,5350,5350,261894,84102.0,15720000.0
2004-12-02,5440,5440,5180,5200,182553,81744.0,15720000.0
2004-12-03,5190,5220,5050,5120,202814,80486.0,15720000.0
2004-12-06,5120,5270,5120,5170,165168,81272.0,15720000.0
2004-12-07,5100,5170,5070,5120,157453,80486.0,15720000.0
2004-12-08,5060,5260,5060,5130,214270,80644.0,15720000.0
2004-12-09,5130,5300,5110,5260,179456,82687.0,15720000.0
2004-12-10,5440,5680,5320,5560,943562,87403.0,15720000.0
2004-12-13,5590,5670,5370,5480,188015,86146.0,15720000.0
2004-12-14,5570,5720,5360,5490,353340,86303.0,15720000.0
2004-12-15,5360,5570,5360,5570,322818,87560.0,15720000.0
2004-12-16,5580,5620,5420,5420,159587,85202.0,15720000.0
2004-12-17,5370,5470,5260,5260,219004,82687.0,15720000.0
2004-12-20,5260,5380,5250,5340,123438,83945.0,15720000.0
2004-12-21,5330,5550,5330,5430,270855,85360.0,15720000.0
2004-12-22,5400,5580,4800,5050,884227,79386.0,15720000.0
2004-12-23,5060,5240,4825,5240,314294,82373.0,15720000.0
2004-12-24,5060,5270,4980,5000,269666,78600.0,15720000.0
2004-12-27,4950,5100,4940,5000,121537,78600.0,15720000.0
2004-12-28,4900,5010,4900,4920,99531,77342.0,15720000.0
2004-12-29,5000,5110,4950,5110,86656,80329.0,15720000.0
2004-12-30,5070,5200,5050,5200,122901,81744.0,15720000.0
2005-01-03,5140,5520,5080,5490,368414,86303.0,15720000.0
2005-01-04,5480,5520,5400,5440,119307,85517.0,15720000.0
2005-01-05,5400,5640,5300,5630,215444,88504.0,15720000.0
2005-01-06,5720,5770,5470,5650,216395,88818.0,15720000.0
2005-01-07,5650,5690,5480,5600,161458,88032.0,15720000.0
2005-01-10,5700,5800,5500,5730,157258,90076.0,15720000.0
2005-01-11,5780,6100,5700,5900,282931,92748.0,15720000.0
2005-01-12,5830,5930,5760,5850,122942,91962.0,15720000.0
2005-01-13,5860,6440,5860,6430,453210,101080.0,15720000.0
2005-01-14,6430,6740,6300,6460,402594,101551.0,15720000.0
2005-01-17,6570,6590,6350,6590,151118,103595.0,15720000.0
2005-01-18,6780,7020,6620,6900,513001,108468.0,15720000.0
2005-01-19,6880,6930,6660,6790,246503,106739.0,15720000.0
2005-01-20,6940,7140,6710,6850,327999,107682.0,15720000.0
2005-01-21,6820,7150,6810,7090,252572,111455.0,15720000.0
2005-01-24,7190,7300,6910,7000,290554,110040.0,15720000.0
2005-01-25,7090,7090,6800,6860,200313,107839.0,15720000.0
2005-01-26,7000,7300,6850,7250,489737,113970.0,15720000.0
2005-01-27,7430,7430,7100,7100,267015,111612.0,15720000.0
2005-01-28,7050,7190,6830,7100,200528,111612.0,15720000.0
2005-01-31,7050,7210,7050,7080,279380,111298.0,15720000.0
2005-02-01,7090,7910,7020,7430,755275,116800.0,15720000.0
2005-02-02,7570,7570,7240,7250,198700,113970.0,15720000.0
2005-02-03,7220,7370,7010,7010,180954,110197.0,15720000.0
2005-02-04,6900,7510,6900,7290,392779,114599.0,15720000.0
2005-02-07,7310,7350,7180,7300,258059,114756.0,15720000.0
