모다(149940),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-11-14,7000,7320,6770,7240,306946,117627.0,16246773.0
2017-11-15,7240,7410,7090,7150,295457,116164.0,16246773.0
2017-11-16,7220,7410,7150,7370,264862,119739.0,16246773.0
2017-11-17,7410,7590,7300,7530,235995,122338.0,16246773.0
2017-11-20,7450,7520,7270,7370,184925,119739.0,16246773.0
2017-11-21,7400,7440,7230,7370,189637,121016.0,16420083.0
2017-11-22,7380,7510,7260,7500,259802,123151.0,16420083.0
2017-11-23,7510,7530,7320,7470,139651,122658.0,16420083.0
2017-11-24,7460,7580,7400,7550,217007,123972.0,16420083.0
2017-11-27,7630,8050,7630,8000,754351,131361.0,16420083.0
2017-11-28,8030,8180,7850,8000,276365,131361.0,16420083.0
2017-11-29,8000,8000,7580,7720,366593,126763.0,16420083.0
2017-11-30,7640,7650,7140,7250,400397,119046.0,16420083.0
2017-12-01,7100,7900,7100,7860,529761,129062.0,16420083.0
2017-12-04,7890,8020,7490,7850,328562,129032.0,16437215.0
2017-12-05,7840,8000,7700,7860,175805,129197.0,16437215.0
2017-12-06,7860,7870,7640,7750,219085,127388.0,16437215.0
2017-12-07,7920,8450,7750,8390,1662296,137908.0,16437215.0
2017-12-08,8400,8760,7940,7940,1184201,130511.0,16437215.0
2017-12-11,8020,8300,7830,8160,463674,134128.0,16437215.0
2017-12-12,8200,8270,7850,8000,404701,131498.0,16437215.0
2017-12-13,8000,8150,7560,7560,610768,124265.0,16437215.0
2017-12-14,7690,9820,7690,8690,11229223,142839.0,16437215.0
2017-12-15,9240,9250,8490,8900,2970846,146291.0,16437215.0
2017-12-18,8970,11550,8970,11550,10251849,189850.0,16437215.0
2017-12-19,10500,11650,9280,9790,6181165,160920.0,16437215.0
2017-12-20,9910,10450,8920,9220,2753984,151551.0,16437215.0
2017-12-21,9280,9300,7550,8050,1943373,132320.0,16437215.0
2017-12-22,7900,8710,7840,8040,1174379,132155.0,16437215.0
2017-12-26,8410,8560,7600,7600,727632,124923.0,16437215.0
2017-12-27,7610,8300,7610,8300,814365,156899.0,18903508.0
2017-12-28,8360,9400,7620,7970,2295778,150661.0,18903508.0
2018-01-02,8300,8680,8040,8650,719561,163515.0,18903508.0
2018-01-03,8900,8900,8300,8760,776876,165595.0,18903508.0
2018-01-04,9000,9480,8830,9170,2012899,173345.0,18903508.0
2018-01-05,9290,9400,8860,9110,1002498,172211.0,18903508.0
2018-01-08,9050,9430,8780,9290,1196486,175614.0,18903508.0
2018-01-09,9310,9340,8800,8920,647752,168619.0,18903508.0
2018-01-10,8900,9780,8590,9170,3378999,175021.0,19086234.0
2018-01-11,8490,8770,6850,7650,2545015,146010.0,19086234.0
2018-01-12,8000,8230,7290,8190,1087941,156316.0,19086234.0
2018-01-15,8390,8820,8270,8580,1125470,163760.0,19086234.0
2018-01-16,10900,10950,8930,9030,5112068,172349.0,19086234.0
2018-01-17,9200,9400,8180,8760,2060309,167195.0,19086234.0
2018-01-18,8900,8900,8410,8500,991212,162233.0,19086234.0
2018-01-19,8450,8560,7950,8050,773324,153644.0,19086234.0
2018-01-22,8120,8300,7950,8130,498065,155171.0,19086234.0
2018-01-23,8210,8460,8120,8410,710022,160515.0,19086234.0
2018-01-24,8530,8890,8350,8360,1257651,159561.0,19086234.0
2018-01-25,8390,8430,8150,8320,772564,158797.0,19086234.0
2018-01-26,8330,8850,8320,8700,1140584,166050.0,19086234.0
2018-01-29,8720,8880,8610,8730,523468,166623.0,19086234.0
2018-01-30,8700,9350,8700,9320,1641174,177884.0,19086234.0
2018-01-31,9500,9770,8870,9020,2624271,172158.0,19086234.0
2018-02-01,9150,9410,8900,9200,1022644,175593.0,19086234.0
2018-02-02,9090,9130,8710,8800,783577,167959.0,19086234.0
2018-02-05,8400,8600,8150,8160,479736,155744.0,19086234.0
2018-02-06,7780,8090,7400,7890,676200,150590.0,19086234.0
2018-02-07,8100,8170,7840,7880,366413,150400.0,19086234.0
2018-02-08,7800,8020,7760,7820,340734,149254.0,19086234.0
2018-02-09,7600,7700,7500,7610,283625,145246.0,19086234.0
2018-02-12,7610,8110,7490,7920,445421,151163.0,19086234.0
2018-02-13,7960,8810,7950,8430,1033244,160897.0,19086234.0
2018-02-14,8480,8560,8110,8450,464444,161279.0,19086234.0
2018-02-19,8550,8600,8330,8420,287196,160706.0,19086234.0
2018-02-20,8530,8530,8060,8140,364115,155362.0,19086234.0
2018-02-21,8170,8300,7990,8000,405096,152690.0,19086234.0
2018-02-22,8090,8340,7850,8210,533215,156698.0,19086234.0
2018-02-23,8220,8450,8110,8200,432772,156507.0,19086234.0
2018-02-26,8200,8280,7830,7860,359021,150018.0,19086234.0
2018-02-27,7950,8100,7680,7970,345877,152117.0,19086234.0
2018-02-28,7970,8520,7880,8320,655621,158797.0,19086234.0
2018-03-02,8320,8390,7990,8180,402354,156125.0,19086234.0
2018-03-05,8180,8260,7940,8010,301123,152881.0,19086234.0
2018-03-06,8000,8200,7850,8000,309264,155643.0,19455365.0
2018-03-07,8000,8050,7760,7900,353892,153697.0,19455365.0
2018-03-08,7850,8380,7850,8200,668865,159534.0,19455365.0
2018-03-09,8200,8830,8200,8630,1064221,167900.0,19455365.0
2018-03-12,8700,8820,8550,8610,518722,167511.0,19455365.0
2018-03-13,8630,9130,8520,8900,908087,182070.0,20457298.0
2018-03-14,8910,8930,8560,8660,540046,177160.0,20457298.0
2018-03-15,8560,8680,7710,8410,1648510,172046.0,20457298.0
2018-03-16,8590,8590,8120,8480,551470,173478.0,20457298.0
2018-03-19,8480,8480,8000,8030,668955,164272.0,20457298.0
2018-03-20,8030,8180,7950,8030,279269,164272.0,20457298.0
2018-03-21,7970,8040,7850,7870,476855,160999.0,20457298.0
2018-03-22,0,0,0,7870,0,160999.0,20457298.0
2018-03-23,0,0,0,7870,0,,
2018-03-26,0,0,0,7870,0,,
2018-03-27,0,0,0,7870,0,,
2018-03-28,0,0,0,7870,0,,
2018-03-29,0,0,0,7870,0,,
2018-03-30,0,0,0,7870,0,166532.0,21160409.0
2018-04-02,0,0,0,7870,0,,
2018-04-03,0,0,0,7870,0,,
2018-04-04,0,0,0,7870,0,,
2018-04-05,0,0,0,7870,0,,
2018-04-06,0,0,0,7870,0,,
2018-04-09,0,0,0,7870,0,,
2018-04-10,0,0,0,7870,0,,
2018-04-11,0,0,0,7870,0,,
2018-04-12,0,0,0,7870,0,,
2018-04-13,0,0,0,7870,0,,
2018-04-16,0,0,0,7870,0,,
2018-04-17,0,0,0,7870,0,,
2018-04-18,0,0,0,7870,0,,
2018-04-19,0,0,0,7870,0,,
2018-04-20,0,0,0,7870,0,,
2018-04-23,0,0,0,7870,0,,
2018-04-24,0,0,0,7870,0,,
2018-04-25,0,0,0,7870,0,,
2018-04-26,0,0,0,7870,0,,
2018-04-27,0,0,0,7870,0,,
2018-04-30,0,0,0,7870,0,,
2018-05-02,0,0,0,7870,0,,
2018-05-03,0,0,0,7870,0,,
2018-05-04,0,0,0,7870,0,,
2018-05-08,0,0,0,7870,0,,
2018-05-09,0,0,0,7870,0,,
2018-05-10,0,0,0,7870,0,,
2018-05-11,0,0,0,7870,0,,
2018-05-14,0,0,0,7870,0,,
2018-05-15,0,0,0,7870,0,,
2018-05-16,0,0,0,7870,0,,
2018-05-17,0,0,0,7870,0,,
2018-05-18,0,0,0,7870,0,,
2018-05-21,0,0,0,7870,0,,
2018-05-23,0,0,0,7870,0,,
2018-05-24,0,0,0,7870,0,,
2018-05-25,0,0,0,7870,0,,
2018-05-28,0,0,0,7870,0,,
2018-05-29,0,0,0,7870,0,,
2018-05-30,0,0,0,7870,0,,
2018-05-31,0,0,0,7870,0,,
2018-06-01,0,0,0,7870,0,,
2018-06-04,0,0,0,7870,0,,
2018-06-05,0,0,0,7870,0,,
2018-06-07,0,0,0,7870,0,,
2018-06-08,0,0,0,7870,0,,
2018-06-11,0,0,0,7870,0,,
2018-06-12,0,0,0,7870,0,,
2018-06-14,0,0,0,7870,0,,
2018-06-15,0,0,0,7870,0,,
2018-06-18,0,0,0,7870,0,,
2018-06-19,0,0,0,7870,0,,
2018-06-20,0,0,0,7870,0,,
2018-06-21,0,0,0,7870,0,,
2018-06-22,0,0,0,7870,0,,
2018-06-25,0,0,0,7870,0,,
2018-06-26,0,0,0,7870,0,,
2018-06-27,0,0,0,7870,0,,
2018-06-28,0,0,0,7870,0,,
2018-06-29,0,0,0,7870,0,,
2018-07-02,0,0,0,7870,0,,
2018-07-03,0,0,0,7870,0,,
2018-07-04,0,0,0,7870,0,,
2018-07-05,0,0,0,7870,0,,
2018-07-06,0,0,0,7870,0,,
2018-07-09,0,0,0,7870,0,,
2018-07-10,0,0,0,7870,0,,
2018-07-11,0,0,0,7870,0,,
2018-07-12,0,0,0,7870,0,,
2018-07-13,0,0,0,7870,0,,
2018-07-16,0,0,0,7870,0,,
2018-07-17,0,0,0,7870,0,,
2018-07-18,0,0,0,7870,0,,
2018-07-19,0,0,0,7870,0,,
2018-07-20,0,0,0,7870,0,,
2018-07-23,0,0,0,7870,0,,
2018-07-24,0,0,0,7870,0,,
2018-07-25,0,0,0,7870,0,,
2018-07-26,0,0,0,7870,0,,
2018-07-27,0,0,0,7870,0,,
2018-07-30,0,0,0,7870,0,,
2018-07-31,0,0,0,7870,0,,
2018-08-01,0,0,0,7870,0,,
2018-08-02,0,0,0,7870,0,,
2018-08-03,0,0,0,7870,0,,
2018-08-06,0,0,0,7870,0,,
2018-08-07,0,0,0,7870,0,,
2018-08-08,0,0,0,7870,0,,
2018-08-09,0,0,0,7870,0,,
2018-08-10,0,0,0,7870,0,,
2018-08-13,0,0,0,7870,0,,
2018-08-14,0,0,0,7870,0,,
2018-08-16,0,0,0,7870,0,,
2018-08-17,0,0,0,7870,0,,
2018-08-20,0,0,0,7870,0,,
2018-08-21,0,0,0,7870,0,,
2018-08-22,0,0,0,7870,0,,
2018-08-23,0,0,0,7870,0,,
2018-08-24,0,0,0,7870,0,,
2018-08-27,0,0,0,7870,0,,
2018-08-28,0,0,0,7870,0,,
2018-08-29,0,0,0,7870,0,,
2018-08-30,0,0,0,7870,0,,
2018-08-31,0,0,0,7870,0,,
2018-09-03,0,0,0,7870,0,,
2018-09-04,0,0,0,7870,0,,
2018-09-05,0,0,0,7870,0,,
2018-09-06,0,0,0,7870,0,,
2018-09-07,0,0,0,7870,0,,
2018-09-10,0,0,0,7870,0,,
2018-09-11,0,0,0,7870,0,,
2018-09-12,0,0,0,7870,0,,
2018-09-13,0,0,0,7870,0,,
2018-09-14,0,0,0,7870,0,,
2018-09-17,0,0,0,7870,0,,
2018-09-18,0,0,0,7870,0,,
2018-09-19,0,0,0,7870,0,,
2018-09-20,0,0,0,7870,0,,
2018-09-21,0,0,0,7870,0,,
2018-09-27,0,0,0,7870,0,,
2018-09-28,430,497,321,321,10893680,6792.0,21160409.0
2018-10-01,320,398,308,341,5721706,7216.0,21160409.0
2018-10-02,390,450,299,299,5701748,6327.0,21160409.0
2018-10-04,320,320,210,210,4529663,4444.0,21160409.0
2018-10-05,192,192,150,155,4766575,3280.0,21160409.0
2018-10-08,0,0,0,155,0,3280.0,21160409.0
2018-10-10,0,0,0,155,0,,
2018-10-11,0,0,0,155,0,,
2018-10-12,0,0,0,155,0,,
2018-10-15,0,0,0,155,0,,
2018-10-16,0,0,0,155,0,,
2018-10-17,0,0,0,155,0,,
2018-10-18,0,0,0,155,0,,
2018-10-19,0,0,0,155,0,,
2018-10-22,0,0,0,155,0,,
2018-10-23,0,0,0,155,0,,
2018-10-24,0,0,0,155,0,,
2018-10-25,0,0,0,155,0,,
2018-10-26,0,0,0,155,0,,
2018-10-29,0,0,0,155,0,,
2018-10-30,0,0,0,155,0,,
2018-10-31,0,0,0,155,0,,
2018-11-01,0,0,0,155,0,,
2018-11-02,0,0,0,155,0,,
2018-11-05,0,0,0,155,0,,
2018-11-06,0,0,0,155,0,,
2018-11-07,0,0,0,155,0,,
2018-11-08,0,0,0,155,0,,
2018-11-09,0,0,0,155,0,,
2018-11-12,0,0,0,155,0,,
2018-11-13,0,0,0,155,0,,
2018-11-14,0,0,0,155,0,,
2018-11-15,0,0,0,155,0,,
2018-11-16,0,0,0,155,0,,
2018-11-19,0,0,0,155,0,,
2018-11-20,0,0,0,155,0,,
2018-11-21,0,0,0,155,0,,
2018-11-22,0,0,0,155,0,,
2018-11-23,0,0,0,155,0,,
2018-11-26,0,0,0,155,0,,
2018-11-27,0,0,0,155,0,,
2018-11-28,0,0,0,155,0,,
2018-11-29,0,0,0,155,0,,
2018-11-30,0,0,0,155,0,,
2018-12-03,0,0,0,155,0,,
2018-12-04,0,0,0,155,0,,
2018-12-05,0,0,0,155,0,,
2018-12-06,0,0,0,155,0,,
2018-12-07,0,0,0,155,0,,
2018-12-10,0,0,0,155,0,,
2018-12-11,0,0,0,155,0,,
2018-12-12,0,0,0,155,0,,
2018-12-13,0,0,0,155,0,,
2018-12-14,0,0,0,155,0,,
2018-12-17,0,0,0,155,0,,
2018-12-18,0,0,0,155,0,,
2018-12-19,0,0,0,155,0,,
2018-12-20,0,0,0,155,0,,
2018-12-21,0,0,0,155,0,,
2018-12-24,0,0,0,155,0,,
2018-12-26,0,0,0,155,0,,
2018-12-27,0,0,0,155,0,,
2018-12-28,0,0,0,155,0,,
2019-01-02,0,0,0,155,0,,
2019-01-03,0,0,0,155,0,,
2019-01-04,0,0,0,155,0,,
2019-01-07,0,0,0,155,0,,
2019-01-08,0,0,0,155,0,,
2019-01-09,0,0,0,155,0,,
2019-01-10,0,0,0,155,0,,
2019-01-11,0,0,0,155,0,,
2019-01-14,0,0,0,155,0,,
2019-01-15,0,0,0,155,0,,
2019-01-16,0,0,0,155,0,,
2019-01-17,0,0,0,155,0,,
2019-01-18,0,0,0,155,0,,
2019-01-21,0,0,0,155,0,,
2019-01-22,0,0,0,155,0,,
2019-01-23,0,0,0,155,0,,
2019-01-24,0,0,0,155,0,,
2019-01-25,0,0,0,155,0,,
2019-01-28,0,0,0,155,0,,
2019-01-29,0,0,0,155,0,,
2019-01-30,0,0,0,155,0,,
2019-01-31,0,0,0,155,0,,
2019-02-01,0,0,0,155,0,,
2019-02-07,0,0,0,155,0,,
2019-02-08,0,0,0,155,0,,
2019-02-11,0,0,0,155,0,,
2019-02-12,0,0,0,155,0,,
2019-02-13,0,0,0,155,0,,
2019-02-14,0,0,0,155,0,,
2019-02-15,0,0,0,155,0,,
2019-02-18,0,0,0,155,0,,
2019-02-19,0,0,0,155,0,,
2019-02-20,0,0,0,155,0,,
2019-02-21,0,0,0,155,0,,
2019-02-22,0,0,0,155,0,,
2019-02-25,0,0,0,155,0,,
2019-02-26,0,0,0,155,0,,
2019-02-27,0,0,0,155,0,,
2019-02-28,0,0,0,155,0,,
2019-03-04,0,0,0,155,0,,
2019-03-05,0,0,0,155,0,,
2019-03-06,0,0,0,155,0,,
2019-03-07,0,0,0,155,0,,
2019-03-08,0,0,0,155,0,,
2019-03-11,0,0,0,155,0,,
2019-03-12,0,0,0,155,0,,
2019-03-13,0,0,0,155,0,,
2019-03-14,0,0,0,155,0,,
2019-03-15,0,0,0,155,0,,
2019-03-18,0,0,0,155,0,,
2019-03-19,0,0,0,155,0,,
2019-03-20,0,0,0,155,0,,
2019-03-21,0,0,0,155,0,,
2019-03-22,0,0,0,155,0,,
2019-03-25,0,0,0,155,0,,
2019-03-26,0,0,0,155,0,,
2019-03-27,0,0,0,155,0,,
2019-03-28,0,0,0,155,0,,
2019-03-29,0,0,0,155,0,,
2019-04-01,0,0,0,155,0,,
2019-04-02,0,0,0,155,0,,
2019-04-03,0,0,0,155,0,,
2019-04-04,0,0,0,155,0,,
2019-04-05,0,0,0,155,0,,
2019-04-08,0,0,0,155,0,,
2019-04-09,0,0,0,155,0,,
2019-04-10,0,0,0,155,0,,
2019-04-11,0,0,0,155,0,,
2019-04-12,0,0,0,155,0,,
2019-04-15,0,0,0,155,0,,
2019-04-16,0,0,0,155,0,,
2019-04-17,0,0,0,155,0,,
2019-04-18,0,0,0,155,0,,
2019-04-19,0,0,0,155,0,,
2019-04-22,0,0,0,155,0,,
2019-04-23,0,0,0,155,0,,
2019-04-24,0,0,0,155,0,,
2019-04-25,0,0,0,155,0,,
2019-04-26,0,0,0,155,0,,
2019-04-29,0,0,0,155,0,,
2019-04-30,0,0,0,155,0,,
2019-05-02,0,0,0,155,0,,
2019-05-03,0,0,0,155,0,,
2019-05-07,0,0,0,155,0,,
2019-05-08,0,0,0,155,0,,
2019-05-09,0,0,0,155,0,,
2019-05-10,0,0,0,155,0,,
2019-05-13,0,0,0,155,0,,
2019-05-14,0,0,0,155,0,,
2019-05-15,0,0,0,155,0,,
2019-05-16,0,0,0,155,0,,
2019-05-17,0,0,0,155,0,,
2019-05-20,0,0,0,155,0,,
2019-05-21,0,0,0,155,0,,
2019-05-22,0,0,0,155,0,,
2019-05-23,0,0,0,155,0,,
2019-05-24,0,0,0,155,0,,
2019-05-27,0,0,0,155,0,,
2019-05-28,0,0,0,155,0,,
2019-05-29,0,0,0,155,0,,
2019-05-30,0,0,0,155,0,,
2019-05-31,0,0,0,155,0,,
2019-06-03,0,0,0,155,0,,
2019-06-04,0,0,0,155,0,,
2019-06-05,0,0,0,155,0,,
2019-06-07,0,0,0,155,0,,
2019-06-10,0,0,0,155,0,,
2019-06-11,0,0,0,155,0,,
2019-06-12,0,0,0,155,0,,
2019-06-13,0,0,0,155,0,,
2019-06-14,0,0,0,155,0,,
2019-06-17,0,0,0,155,0,,
2019-06-18,0,0,0,155,0,,
2019-06-19,0,0,0,155,0,,
2019-06-20,0,0,0,155,0,,
2019-06-21,0,0,0,155,0,,
2019-06-24,0,0,0,155,0,,
2019-06-25,0,0,0,155,0,,
2019-06-26,0,0,0,155,0,,
2019-06-27,0,0,0,155,0,,
2019-06-28,0,0,0,155,0,,
2019-07-01,0,0,0,155,0,,
2019-07-02,0,0,0,155,0,,
2019-07-03,0,0,0,155,0,,
2019-07-04,0,0,0,155,0,,
2019-07-05,0,0,0,155,0,,
2019-07-08,0,0,0,155,0,,
2019-07-09,0,0,0,155,0,,
2019-07-10,0,0,0,155,0,,
2019-07-11,0,0,0,155,0,,
2019-07-12,0,0,0,155,0,,
2019-07-15,0,0,0,155,0,,
2019-07-16,0,0,0,155,0,,
2019-07-17,0,0,0,155,0,,
2019-07-18,0,0,0,155,0,,
2019-07-19,0,0,0,155,0,,
2019-07-22,0,0,0,155,0,,
2019-07-23,0,0,0,155,0,,
2019-07-24,0,0,0,155,0,,
2019-07-25,0,0,0,155,0,,
2019-07-26,0,0,0,155,0,,
2019-07-29,0,0,0,155,0,,
2019-07-30,0,0,0,155,0,,
2019-07-31,0,0,0,155,0,,
2019-08-01,0,0,0,155,0,,
2019-08-02,0,0,0,155,0,,
2019-08-05,0,0,0,155,0,,
2019-08-06,0,0,0,155,0,,
2019-08-07,0,0,0,155,0,,
2019-08-08,0,0,0,155,0,,
2019-08-09,0,0,0,155,0,,
2019-08-12,0,0,0,155,0,,
2019-08-13,0,0,0,155,0,,
2019-08-14,0,0,0,155,0,,
2019-08-16,0,0,0,155,0,,
2019-08-19,0,0,0,155,0,,
2019-08-20,0,0,0,155,0,,
2019-08-21,0,0,0,155,0,,
2019-08-22,0,0,0,155,0,,
2019-08-23,0,0,0,155,0,,
2019-08-26,0,0,0,155,0,,
2019-08-27,0,0,0,155,0,,
2019-08-28,0,0,0,155,0,,
2019-08-29,0,0,0,155,0,,
2019-08-30,0,0,0,155,0,,
2019-09-02,0,0,0,155,0,,
2019-09-03,0,0,0,155,0,,
2019-09-04,0,0,0,155,0,,
2019-09-05,0,0,0,155,0,,
2019-09-06,0,0,0,155,0,,
2019-09-09,0,0,0,155,0,,
2019-09-10,0,0,0,155,0,,
2019-09-11,0,0,0,155,0,,
2019-09-16,0,0,0,155,0,,
2019-09-17,0,0,0,155,0,,
2019-09-18,0,0,0,155,0,,
2019-09-19,0,0,0,155,0,,
2019-09-20,0,0,0,155,0,,
2019-09-23,0,0,0,155,0,,
2019-09-24,0,0,0,155,0,,
2019-09-25,0,0,0,155,0,,
2019-09-26,0,0,0,155,0,,
2019-09-27,0,0,0,155,0,,
2019-09-30,0,0,0,155,0,,
2019-10-01,0,0,0,155,0,,
2019-10-02,0,0,0,155,0,,
2019-10-04,0,0,0,155,0,,
2019-10-07,0,0,0,155,0,,
