이노와이어리스(073490),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-08-08,13000,13150,12700,12950,58611,77732.0,6002500.0
2017-08-09,12700,12950,12400,12850,69082,77132.0,6002500.0
2017-08-10,12750,12900,12150,12450,75263,74731.0,6002500.0
2017-08-11,12300,12300,11750,12100,71550,72630.0,6002500.0
2017-08-14,12100,12200,11600,11850,43349,71130.0,6002500.0
2017-08-16,11900,12350,11900,12300,33428,73831.0,6002500.0
2017-08-17,12300,12350,12050,12300,31784,73831.0,6002500.0
2017-08-18,12200,12450,12100,12400,18855,74431.0,6002500.0
2017-08-21,12500,12550,12150,12400,45811,74431.0,6002500.0
2017-08-22,12400,12450,12150,12350,26054,74131.0,6002500.0
2017-08-23,12300,12700,12200,12650,23651,75932.0,6002500.0
2017-08-24,12600,12700,12400,12700,27208,76232.0,6002500.0
2017-08-25,12600,12900,12500,12850,33215,77132.0,6002500.0
2017-08-28,12900,13000,12750,12850,22668,77132.0,6002500.0
2017-08-29,12800,12800,12350,12550,26737,75331.0,6002500.0
2017-08-30,12650,13900,12500,13900,242745,83435.0,6002500.0
2017-08-31,14000,14050,13500,13950,102933,83735.0,6002500.0
2017-09-01,13950,13950,13700,13800,58310,82834.0,6002500.0
2017-09-04,13150,13600,12700,13200,78660,79233.0,6002500.0
2017-09-05,13250,13400,12800,13150,45356,78933.0,6002500.0
2017-09-06,12950,13350,12850,13050,44917,78333.0,6002500.0
2017-09-07,13050,13300,13000,13250,20416,79533.0,6002500.0
2017-09-08,13250,13250,13000,13250,47940,79533.0,6002500.0
2017-09-11,13650,14000,13450,13850,93578,83135.0,6002500.0
2017-09-12,13800,14150,13700,13950,61266,83735.0,6002500.0
2017-09-13,14000,14350,13850,14100,60410,84635.0,6002500.0
2017-09-14,14200,14450,13900,14300,45113,85836.0,6002500.0
2017-09-15,14050,14250,13400,13900,73580,83435.0,6002500.0
2017-09-18,13900,13900,13350,13700,45540,82234.0,6002500.0
2017-09-19,13500,13700,13300,13550,25170,81334.0,6002500.0
2017-09-20,13400,13550,12750,12800,60234,76832.0,6002500.0
2017-09-21,12900,12950,12550,12800,24546,76832.0,6002500.0
2017-09-22,12800,13350,12200,13000,70832,78032.0,6002500.0
2017-09-25,12750,12950,12300,12400,37815,74431.0,6002500.0
2017-09-26,12200,12550,12000,12350,38320,74131.0,6002500.0
2017-09-27,12200,12450,12050,12300,32112,73831.0,6002500.0
2017-09-28,12300,12500,12200,12400,18951,74431.0,6002500.0
2017-09-29,12400,12550,12200,12500,20204,75031.0,6002500.0
2017-10-10,12600,12900,12400,12450,25151,74731.0,6002500.0
2017-10-11,12350,12550,12200,12500,19092,75031.0,6002500.0
2017-10-12,12500,12600,12150,12350,26741,74131.0,6002500.0
2017-10-13,12350,12350,11500,11900,85999,71430.0,6002500.0
2017-10-16,11800,11800,11250,11600,52205,69629.0,6002500.0
2017-10-17,11600,12100,11500,11800,29332,70830.0,6002500.0
2017-10-18,11600,11750,11500,11600,26988,69629.0,6002500.0
2017-10-19,11600,11750,11550,11600,19830,69629.0,6002500.0
2017-10-20,11650,11750,11400,11550,19812,69329.0,6002500.0
2017-10-23,11550,11650,11000,11050,100237,66328.0,6002500.0
2017-10-24,11050,11550,10800,11350,30059,68128.0,6002500.0
2017-10-25,11350,11500,11150,11500,30418,69029.0,6002500.0
2017-10-26,11500,11500,11250,11500,21071,69029.0,6002500.0
2017-10-27,11500,11600,11250,11600,19743,69629.0,6002500.0
2017-10-30,11600,11800,11450,11800,675371,70830.0,6002500.0
2017-10-31,11800,12150,11500,12150,45761,72930.0,6002500.0
2017-11-01,12150,13050,12000,12850,94749,77132.0,6002500.0
2017-11-02,13000,13200,12600,12950,49049,77732.0,6002500.0
2017-11-03,13000,13300,12750,13300,32177,79833.0,6002500.0
2017-11-06,13300,13300,12850,13150,32468,78933.0,6002500.0
2017-11-07,13150,13300,12700,13000,25557,78032.0,6002500.0
2017-11-08,13000,13000,12650,12900,23813,77432.0,6002500.0
2017-11-09,12750,13150,12700,12850,18150,77132.0,6002500.0
2017-11-10,12900,13400,12850,13050,26583,78333.0,6002500.0
2017-11-13,13100,13250,12750,13200,16993,79233.0,6002500.0
2017-11-14,13200,13300,12950,13300,29614,79833.0,6002500.0
2017-11-15,13350,13400,12800,13250,43402,79533.0,6002500.0
2017-11-16,13050,13150,12750,12900,20900,77432.0,6002500.0
2017-11-17,12800,13800,12550,13300,100195,79833.0,6002500.0
2017-11-20,13450,14150,13400,14100,111507,84635.0,6002500.0
2017-11-21,14100,15250,13850,15100,323718,90638.0,6002500.0
2017-11-22,15250,15250,14650,15100,121926,90638.0,6002500.0
2017-11-23,15100,15900,14950,15350,177716,92138.0,6002500.0
2017-11-24,15450,16650,15100,16400,144697,98441.0,6002500.0
2017-11-27,16400,16550,15450,16000,144183,96040.0,6002500.0
2017-11-28,16000,16000,14800,15150,115854,90938.0,6002500.0
2017-11-29,15200,15500,14650,14850,84873,89137.0,6002500.0
2017-11-30,14900,15400,14500,14650,60101,87937.0,6002500.0
2017-12-01,14850,16200,14650,16000,177213,96040.0,6002500.0
2017-12-04,16050,17200,15750,16900,154108,101442.0,6002500.0
2017-12-05,16950,18050,16650,17100,218585,102643.0,6002500.0
2017-12-06,17950,18800,17150,18600,311604,111646.0,6002500.0
2017-12-07,18900,18950,17500,18300,182915,109846.0,6002500.0
2017-12-08,18250,18400,17400,17650,100177,105944.0,6002500.0
2017-12-11,17650,19950,17650,19900,287273,119450.0,6002500.0
2017-12-12,20000,21250,19650,20950,296599,125752.0,6002500.0
2017-12-13,20950,21200,20150,20800,127142,124852.0,6002500.0
2017-12-14,21150,21150,20000,20500,162745,123051.0,6002500.0
2017-12-15,20600,21700,19600,20050,180673,120350.0,6002500.0
2017-12-18,20200,20200,19500,19900,76241,119450.0,6002500.0
2017-12-19,20150,21100,19100,20500,177867,123051.0,6002500.0
2017-12-20,20500,20600,19750,20250,92261,121551.0,6002500.0
2017-12-21,20200,20200,18800,18800,94320,112847.0,6002500.0
2017-12-22,18800,19900,18800,19850,72989,119150.0,6002500.0
2017-12-26,20150,20150,19400,19650,50656,117949.0,6002500.0
2017-12-27,19700,22000,19650,21850,173874,131155.0,6002500.0
2017-12-28,21850,22400,21200,22250,106025,133556.0,6002500.0
2018-01-02,23000,24050,22100,22400,263545,134456.0,6002500.0
2018-01-03,22250,23100,21600,22200,123412,133256.0,6002500.0
2018-01-04,22600,22800,20800,21000,192921,126052.0,6002500.0
2018-01-05,21300,22650,20900,22200,147282,133256.0,6002500.0
2018-01-08,22600,22900,21650,21750,119363,130554.0,6002500.0
2018-01-09,21900,22250,20950,21350,86132,128153.0,6002500.0
2018-01-10,21550,21750,20150,21450,124476,128754.0,6002500.0
2018-01-11,21850,21850,20550,21200,74093,127253.0,6002500.0
2018-01-12,21200,21200,19250,20500,176491,123051.0,6002500.0
2018-01-15,20300,20400,19350,19950,71247,119750.0,6002500.0
2018-01-16,19800,21550,19800,20950,143124,125752.0,6002500.0
2018-01-17,21200,21350,19750,20200,97949,121250.0,6002500.0
2018-01-18,20000,21100,19850,20350,100770,122151.0,6002500.0
2018-01-19,20300,20500,19850,20300,75881,121851.0,6002500.0
2018-01-22,20300,20300,19600,20250,47423,121551.0,6002500.0
2018-01-23,20150,20400,19900,20000,66400,120050.0,6002500.0
2018-01-24,19900,20200,19850,19900,58783,119450.0,6002500.0
2018-01-25,20000,20400,19650,20000,63792,120050.0,6002500.0
2018-01-26,20000,20800,19550,20600,147656,123652.0,6002500.0
2018-01-29,20800,20850,20200,20350,72442,122151.0,6002500.0
2018-01-30,20350,20350,19200,19650,152591,117949.0,6002500.0
2018-01-31,19250,19600,18650,19050,136312,114348.0,6002500.0
2018-02-01,19300,19400,18600,18750,52640,112547.0,6002500.0
2018-02-02,18700,19000,17550,18200,140939,109246.0,6002500.0
2018-02-05,17700,18100,17150,18000,117844,108045.0,6002500.0
2018-02-06,17300,18050,16700,17700,124960,106244.0,6002500.0
2018-02-07,18200,18350,17000,17550,73036,105344.0,6002500.0
2018-02-08,17550,18000,17350,17900,44194,107445.0,6002500.0
2018-02-09,17150,17800,17000,17550,57329,105344.0,6002500.0
2018-02-12,18150,18150,16600,16600,77929,99642.0,6002500.0
2018-02-13,16600,16800,15900,16250,149125,97541.0,6002500.0
2018-02-14,16250,16650,16050,16650,80453,99942.0,6002500.0
2018-02-19,16900,18100,16500,17950,86469,107745.0,6002500.0
2018-02-20,17900,18300,17700,18000,41932,108045.0,6002500.0
2018-02-21,18250,18450,18000,18300,62212,109846.0,6002500.0
2018-02-22,18300,18500,17950,18000,39864,108045.0,6002500.0
2018-02-23,18000,18300,17300,17450,45148,104744.0,6002500.0
2018-02-26,17500,17650,16700,16750,52471,100542.0,6002500.0
2018-02-27,16950,18350,16900,17800,106756,106844.0,6002500.0
2018-02-28,17800,17800,17000,17250,51875,103543.0,6002500.0
2018-03-02,16700,17200,16600,17150,54342,102943.0,6002500.0
2018-03-05,17150,17150,16150,16150,55460,96940.0,6002500.0
2018-03-06,16200,16900,16100,16700,52818,100242.0,6002500.0
2018-03-07,16350,16600,16050,16100,35475,96640.0,6002500.0
2018-03-08,16300,16400,15550,15600,62639,93639.0,6002500.0
2018-03-09,15450,16250,15450,15900,54872,95440.0,6002500.0
2018-03-12,16000,16950,15900,16750,68030,100542.0,6002500.0
2018-03-13,16700,17100,16500,17100,34753,102643.0,6002500.0
2018-03-14,17050,17750,16800,17150,35752,102943.0,6002500.0
2018-03-15,17150,17300,16800,17200,26226,103243.0,6002500.0
2018-03-16,16850,17200,16850,17150,20011,102943.0,6002500.0
2018-03-19,17200,17600,17050,17200,45655,103243.0,6002500.0
2018-03-20,17250,17250,16750,17100,25086,102643.0,6002500.0
2018-03-21,17250,17250,16550,16900,26865,101442.0,6002500.0
2018-03-22,16700,17150,16450,16500,24032,99041.0,6002500.0
2018-03-23,15900,16200,15000,15000,109277,90038.0,6002500.0
2018-03-26,14750,16000,14750,15750,49296,94539.0,6002500.0
2018-03-27,15850,16300,15500,16300,24913,97841.0,6002500.0
2018-03-28,15900,16250,15250,15500,52192,93039.0,6002500.0
2018-03-29,15600,15850,15150,15500,29872,93039.0,6002500.0
2018-03-30,15700,15950,15500,15900,33429,95440.0,6002500.0
2018-04-02,15950,16150,15350,15750,30086,94539.0,6002500.0
2018-04-03,15350,15600,15150,15400,35061,92438.0,6002500.0
2018-04-04,15400,15500,14600,14800,66089,88837.0,6002500.0
2018-04-05,14800,15000,14350,14500,37998,87036.0,6002500.0
2018-04-06,14500,14850,13800,14700,80071,88237.0,6002500.0
2018-04-09,14550,14900,14000,14250,45666,85536.0,6002500.0
2018-04-10,14100,14350,13800,14250,55212,85536.0,6002500.0
2018-04-11,14400,16200,13850,16150,181583,96940.0,6002500.0
2018-04-12,16200,17250,16150,16450,123046,98741.0,6002500.0
2018-04-13,16500,17050,16350,16700,52205,100242.0,6002500.0
2018-04-16,16700,16950,16350,16900,59021,101442.0,6002500.0
2018-04-17,17000,17350,16850,17150,57850,102943.0,6002500.0
2018-04-18,17150,17350,16500,16950,51449,101742.0,6002500.0
2018-04-19,16950,16950,16350,16500,45868,99041.0,6002500.0
2018-04-20,16500,17700,16500,17500,139308,105044.0,6002500.0
2018-04-23,17500,17650,16800,17200,59510,103243.0,6002500.0
2018-04-24,17450,17450,16900,17200,52562,103243.0,6002500.0
2018-04-25,16800,17300,16600,16950,49286,101742.0,6002500.0
2018-04-26,17000,17750,16850,17500,66221,105044.0,6002500.0
2018-04-27,17500,17500,17150,17450,43681,104744.0,6002500.0
2018-04-30,17450,17950,17300,17850,153365,107145.0,6002500.0
2018-05-02,18000,18300,17300,17450,113708,104744.0,6002500.0
2018-05-03,17300,18650,17150,18250,169467,109546.0,6002500.0
2018-05-04,18300,18650,17850,18300,93940,109846.0,6002500.0
2018-05-08,18350,18750,18000,18000,79967,108045.0,6002500.0
2018-05-09,18000,18450,17500,18200,74676,109246.0,6002500.0
2018-05-10,18200,18400,17900,18150,31206,108945.0,6002500.0
2018-05-11,18350,18350,17750,18200,24784,109246.0,6002500.0
2018-05-14,17950,18300,17200,17650,76341,105944.0,6002500.0
2018-05-15,17700,17700,16750,17200,86364,103243.0,6002500.0
2018-05-16,16600,17000,16100,16100,89967,96640.0,6002500.0
2018-05-17,16300,16800,16200,16250,295089,97541.0,6002500.0
2018-05-18,16250,16900,16250,16850,37830,101142.0,6002500.0
2018-05-21,17300,17300,16500,16900,39914,101442.0,6002500.0
2018-05-23,16900,17450,16800,16900,48614,101442.0,6002500.0
2018-05-24,16800,17700,16700,17500,56456,105044.0,6002500.0
2018-05-25,17150,17450,17000,17400,37625,104444.0,6002500.0
2018-05-28,17500,17500,16900,17350,63265,104143.0,6002500.0
2018-05-29,17400,17400,16900,16900,32346,101442.0,6002500.0
2018-05-30,17050,17300,16450,16850,44956,101142.0,6002500.0
2018-05-31,17000,17200,16600,17100,47877,102643.0,6002500.0
2018-06-01,17100,19550,17100,19550,422730,117349.0,6002500.0
2018-06-04,19900,20850,19750,19850,324970,119150.0,6002500.0
2018-06-05,20300,20800,19800,20400,129894,122451.0,6002500.0
2018-06-07,20600,20650,19900,20250,101677,121551.0,6002500.0
2018-06-08,20250,21450,20250,20300,304732,121851.0,6002500.0
2018-06-11,20100,20300,19450,19650,97316,117949.0,6002500.0
2018-06-12,20000,20750,19250,19950,98913,119750.0,6002500.0
2018-06-14,19900,19950,18550,19000,92018,114048.0,6002500.0
2018-06-15,19100,19450,17700,18100,191734,108645.0,6002500.0
2018-06-18,18000,18000,16800,17300,143221,103843.0,6002500.0
2018-06-19,17350,18200,17300,17400,105471,104444.0,6002500.0
2018-06-20,17300,17800,17150,17750,38189,106544.0,6002500.0
2018-06-21,17750,18100,17050,17050,67387,102343.0,6002500.0
2018-06-22,16850,17100,16200,16800,75267,100842.0,6002500.0
2018-06-25,16550,17100,16550,16800,41537,100842.0,6002500.0
2018-06-26,16400,16700,16100,16300,49635,97841.0,6002500.0
2018-06-27,16500,16700,16300,16450,23157,98741.0,6002500.0
2018-06-28,16150,16350,15250,15450,76008,92739.0,6002500.0
2018-06-29,15750,16450,15000,16050,93330,96340.0,6002500.0
2018-07-02,15700,16500,15500,15600,39789,93639.0,6002500.0
2018-07-03,15650,15950,15100,15700,59441,94239.0,6002500.0
2018-07-04,15550,16150,15550,15750,30422,94539.0,6002500.0
2018-07-05,15750,15800,14800,15000,72489,90038.0,6002500.0
2018-07-06,15250,15250,14350,15050,61909,90338.0,6002500.0
2018-07-09,15100,15400,14950,15100,33878,90638.0,6002500.0
2018-07-10,15200,17200,15200,16750,185393,100542.0,6002500.0
2018-07-11,16650,17500,16450,17450,112502,104744.0,6002500.0
2018-07-12,17450,17950,17350,17450,48694,104744.0,6002500.0
2018-07-13,17450,17800,17150,17700,35519,106244.0,6002500.0
2018-07-16,17650,19000,17650,18850,145784,113147.0,6002500.0
2018-07-17,19150,19400,18600,18850,121822,113147.0,6002500.0
2018-07-18,18850,18900,18200,18750,76013,112547.0,6002500.0
2018-07-19,18600,18900,18050,18350,55248,110146.0,6002500.0
2018-07-20,18450,18650,17750,18300,32421,109846.0,6002500.0
2018-07-23,18300,18450,17750,17800,48728,106844.0,6002500.0
2018-07-24,17800,18500,17450,18250,54369,109546.0,6002500.0
2018-07-25,18500,19200,18400,18700,81769,112247.0,6002500.0
2018-07-26,18850,18950,18450,18850,70934,113147.0,6002500.0
2018-07-27,18800,19200,18500,18850,44591,113147.0,6002500.0
2018-07-30,18800,18800,18200,18350,42745,110146.0,6002500.0
2018-07-31,18350,19200,18050,19150,73666,114948.0,6002500.0
2018-08-01,19200,19600,18950,19100,56452,114648.0,6002500.0
2018-08-02,19300,19300,18400,18700,53842,112247.0,6002500.0
2018-08-03,18700,19100,18500,18750,22459,112547.0,6002500.0
2018-08-06,19000,19000,18300,18300,41068,109846.0,6002500.0
2018-08-07,18300,18400,17700,17900,72380,107445.0,6002500.0
2018-08-08,17800,18500,17700,18250,35392,109546.0,6002500.0
2018-08-09,18450,21050,18150,20700,504526,124252.0,6002500.0
2018-08-10,20600,20650,19950,20400,135558,122451.0,6002500.0
2018-08-13,20250,20400,18250,18600,276600,111646.0,6002500.0
2018-08-14,18600,19100,18300,18600,101675,111646.0,6002500.0
2018-08-16,18150,20000,16950,19850,173771,119150.0,6002500.0
2018-08-17,19950,20700,19350,20500,125638,123051.0,6002500.0
2018-08-20,20500,21050,19850,20950,118913,125752.0,6002500.0
2018-08-21,20950,21300,20250,20650,81516,123952.0,6002500.0
2018-08-22,20300,21700,20300,21000,172392,126052.0,6002500.0
2018-08-23,21200,21350,20400,20900,79696,125452.0,6002500.0
2018-08-24,20750,21700,20750,20900,101565,125452.0,6002500.0
2018-08-27,20950,23000,20900,22950,395083,137757.0,6002500.0
2018-08-28,23200,23700,22150,22350,276517,134156.0,6002500.0
2018-08-29,22250,23700,22050,23500,222526,141059.0,6002500.0
2018-08-30,23550,23650,23050,23500,150747,141059.0,6002500.0
2018-08-31,23450,23600,22850,23400,77198,140458.0,6002500.0
2018-09-03,23350,23350,21900,23000,204724,138058.0,6002500.0
2018-09-04,23050,23350,22450,22750,115777,136557.0,6002500.0
2018-09-05,22500,22850,22050,22050,106202,132355.0,6002500.0
2018-09-06,22100,22600,21700,22100,77941,132655.0,6002500.0
2018-09-07,22100,23000,22050,22350,121028,134156.0,6002500.0
2018-09-10,22350,22600,21850,22100,58887,132655.0,6002500.0
2018-09-11,22000,22750,22000,22250,59246,133556.0,6002500.0
2018-09-12,22500,23150,22050,22250,97120,133556.0,6002500.0
2018-09-13,23350,23500,22250,22700,221075,136257.0,6002500.0
2018-09-14,22700,23500,22600,23500,122228,141059.0,6002500.0
2018-09-17,23750,23750,22050,22500,178613,135056.0,6002500.0
2018-09-18,22300,22850,22050,22450,83489,134756.0,6002500.0
2018-09-19,22500,23450,22450,22900,111092,137457.0,6002500.0
2018-09-20,23100,25150,22100,24900,371280,149462.0,6002500.0
2018-09-21,24350,24500,22250,22500,516491,135056.0,6002500.0
2018-09-27,22000,23600,21500,23000,196651,138058.0,6002500.0
2018-09-28,23100,23150,22600,22900,128782,137457.0,6002500.0
2018-10-01,22800,22850,22000,22700,69119,136257.0,6002500.0
2018-10-02,22400,22950,21800,22100,80310,132655.0,6002500.0
2018-10-04,22000,22100,20550,21300,131948,127853.0,6002500.0
2018-10-05,21000,21400,20550,20900,65414,125452.0,6002500.0
2018-10-08,20800,21200,19900,20250,68093,121551.0,6002500.0
2018-10-10,20250,20250,18850,19000,133138,114048.0,6002500.0
2018-10-11,18000,18700,17600,18150,179156,108945.0,6002500.0
2018-10-12,17950,19200,17950,19000,109771,114048.0,6002500.0
2018-10-15,19200,19200,18500,18700,76846,112247.0,6002500.0
2018-10-16,19050,19650,18800,19500,74855,117049.0,6002500.0
2018-10-17,19700,19800,19250,19700,64475,118249.0,6002500.0
2018-10-18,19700,20000,19450,19800,41984,118850.0,6002500.0
2018-10-19,19750,20000,19050,19950,40843,119750.0,6002500.0
2018-10-22,20100,20100,19650,19950,20166,119750.0,6002500.0
2018-10-23,19950,20050,18900,19050,45709,114348.0,6002500.0
2018-10-24,19100,19300,17750,18050,93502,108345.0,6002500.0
2018-10-25,17300,17950,17050,17500,130859,105044.0,6002500.0
2018-10-26,17700,17900,16000,17100,97269,102643.0,6002500.0
2018-10-29,16600,17200,15250,15350,114081,92138.0,6002500.0
2018-10-30,14550,16500,14400,16350,118611,98141.0,6002500.0
2018-10-31,16650,17000,16200,17000,58041,102042.0,6002500.0
2018-11-01,17200,17700,16900,17200,60411,103243.0,6002500.0
2018-11-02,17300,17900,17300,17800,42951,106844.0,6002500.0
2018-11-05,17400,17750,17050,17550,31300,105344.0,6002500.0
2018-11-06,17700,18800,17400,18300,68539,109846.0,6002500.0
2018-11-07,18200,18700,17700,18100,60282,108645.0,6002500.0
2018-11-08,18500,18600,18100,18300,47268,109846.0,6002500.0
2018-11-09,18300,18700,17850,18400,38630,110446.0,6002500.0
2018-11-12,18600,19100,18050,18450,39773,110746.0,6002500.0
2018-11-13,17950,19100,17650,19100,82131,114648.0,6002500.0
2018-11-14,19000,20250,19000,20000,84531,120050.0,6002500.0
2018-11-15,20400,20450,19750,20250,66020,121551.0,6002500.0
2018-11-16,20250,21100,20100,20700,99694,124252.0,6002500.0
2018-11-19,20800,21150,20150,20600,56429,123652.0,6002500.0
2018-11-20,20000,21000,19950,20350,75996,122151.0,6002500.0
2018-11-21,19900,21400,19750,20600,96912,123652.0,6002500.0
2018-11-22,20900,21300,20400,20750,43321,124552.0,6002500.0
2018-11-23,20750,21200,20350,20550,43795,123351.0,6002500.0
2018-11-26,20050,20650,20050,20350,46631,122151.0,6002500.0
2018-11-27,20600,20750,19900,20550,58160,123351.0,6002500.0
2018-11-28,20850,22000,20550,21900,156829,131455.0,6002500.0
2018-11-29,22050,22150,21300,21300,105593,127853.0,6002500.0
2018-11-30,21300,22050,20850,21350,88419,128153.0,6002500.0
2018-12-03,21850,21850,21000,21400,65844,128454.0,6002500.0
2018-12-04,21450,21650,20300,20900,55304,125452.0,6002500.0
2018-12-05,20200,20650,20050,20350,79706,122151.0,6002500.0
2018-12-06,20150,20350,19500,19700,70799,118249.0,6002500.0
2018-12-07,20150,20500,19800,20100,42341,120650.0,6002500.0
2018-12-10,19950,20850,19800,20600,60023,123652.0,6002500.0
2018-12-11,20650,21000,20300,21000,58046,126052.0,6002500.0
2018-12-12,21200,21200,20500,21100,38220,126653.0,6002500.0
2018-12-13,20950,21950,20800,21850,64341,131155.0,6002500.0
2018-12-14,21900,21900,21250,21550,34935,129354.0,6002500.0
2018-12-17,21300,22000,20800,22000,71892,132055.0,6002500.0
2018-12-18,21500,22500,21500,21900,62126,131455.0,6002500.0
2018-12-19,22200,22250,21650,21900,28692,131455.0,6002500.0
2018-12-20,21500,22000,21500,21650,29590,129954.0,6002500.0
2018-12-21,21700,22200,21500,22000,39226,132055.0,6002500.0
2018-12-24,22000,22200,21000,21500,59161,129054.0,6002500.0
2018-12-26,20800,22150,20750,21850,121077,131155.0,6002500.0
2018-12-27,22750,24500,22250,24450,306955,146761.0,6002500.0
2018-12-28,24900,26650,24600,25200,288959,151263.0,6002500.0
2019-01-02,25600,26200,25000,25750,129012,154564.0,6002500.0
2019-01-03,25700,26700,25200,26100,204323,156665.0,6002500.0
2019-01-04,26200,27750,25700,26850,247954,161167.0,6002500.0
2019-01-07,27100,27250,26100,27050,139795,162368.0,6002500.0
2019-01-08,27050,27050,24750,25400,200419,152464.0,6002500.0
2019-01-09,25350,26050,24950,25200,106094,151263.0,6002500.0
2019-01-10,25550,26100,25150,25850,78867,155165.0,6002500.0
2019-01-11,26300,27450,26200,26400,214606,158466.0,6002500.0
2019-01-14,26650,27100,25950,25950,60079,155765.0,6002500.0
2019-01-15,26050,26450,25550,26300,35387,157866.0,6002500.0
2019-01-16,26450,26450,25800,26250,28882,157566.0,6002500.0
2019-01-17,26250,26450,25400,25850,61476,155165.0,6002500.0
