잉크테크(049550),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-07-01,4550,4656,4488,4647,3293,40742.0,7731000.0
2008-07-02,4647,4673,4338,4488,10615,39351.0,7731000.0
2008-07-03,4276,4814,4232,4436,5998,38887.0,7731000.0
2008-07-04,4656,4656,4426,4427,571,38810.0,7731000.0
2008-07-07,4576,4576,4276,4409,5214,38655.0,7731000.0
2008-07-08,4426,4426,4144,4149,13093,36374.0,7731000.0
2008-07-09,4656,4770,4144,4250,6267,37263.0,7731000.0
2008-07-10,4206,4404,4153,4405,1655,38616.0,7731000.0
2008-07-11,4585,4664,4254,4383,2052,38423.0,7731000.0
2008-07-14,4911,4929,4329,4832,6331,42366.0,7731000.0
2008-07-15,4638,4850,4232,4347,9881,38114.0,7731000.0
2008-07-16,4576,4629,4320,4436,6175,38887.0,7731000.0
2008-07-17,4338,4576,4325,4396,4864,38539.0,7731000.0
2008-07-18,4395,4453,4325,4400,3162,38578.0,7731000.0
2008-07-21,4325,4673,4325,4524,7990,39660.0,7731000.0
2008-07-22,4761,4761,4347,4400,4072,38578.0,7731000.0
2008-07-23,4435,4567,4347,4533,8907,39737.0,7731000.0
2008-07-24,4409,4559,4144,4387,12048,38462.0,7731000.0
2008-07-25,4453,4567,4365,4541,3997,39815.0,7731000.0
2008-07-28,4541,4541,4395,4444,8590,38964.0,7731000.0
2008-07-29,4329,4479,4250,4480,3026,39273.0,7731000.0
2008-07-30,4541,4541,4365,4480,716,39273.0,7731000.0
2008-07-31,4585,4585,4382,4541,749,39815.0,7731000.0
2008-08-01,4558,4558,4409,4497,4872,39428.0,7731000.0
2008-08-04,4417,4417,4166,4197,4077,36800.0,7731000.0
2008-08-05,4206,4298,4104,4233,8428,37109.0,7731000.0
2008-08-06,4479,4479,4276,4277,3267,37495.0,7731000.0
2008-08-07,4523,4523,4193,4308,5516,37766.0,7731000.0
2008-08-08,4320,4497,4320,4497,1618,39428.0,7731000.0
2008-08-11,4585,4585,4347,4453,1400,39042.0,7731000.0
2008-08-12,4453,4497,4365,4365,3866,38268.0,7731000.0
2008-08-13,4232,4365,4232,4321,2999,37882.0,7731000.0
2008-08-14,4356,4629,4356,4488,1931,39351.0,7731000.0
2008-08-18,4365,4444,4276,4277,3608,37495.0,7731000.0
2008-08-19,4206,4404,4206,4286,5899,37573.0,7731000.0
2008-08-20,4285,4356,4232,4321,1059,37882.0,7731000.0
2008-08-21,4241,4320,4148,4193,10803,36761.0,7731000.0
2008-08-22,4232,4409,4109,4365,5281,38268.0,7731000.0
2008-08-25,4320,4338,4215,4255,2323,37302.0,7731000.0
2008-08-26,4391,4541,4232,4277,5813,37495.0,7731000.0
2008-08-27,4206,4585,4206,4418,7493,38732.0,7731000.0
2008-08-28,4497,4497,4320,4409,6474,38655.0,7731000.0
2008-08-29,4559,4559,4320,4321,9362,37882.0,7731000.0
2008-09-01,4215,4462,4215,4308,2209,37766.0,7731000.0
2008-09-02,4391,4391,4056,4224,4103,37031.0,7731000.0
2008-09-03,4268,4268,3968,3977,6464,34867.0,7731000.0
2008-09-04,3976,4140,3968,4096,5513,35910.0,7731000.0
2008-09-05,3977,4100,3968,4100,531,35949.0,7731000.0
2008-09-08,4228,4228,3999,4021,8477,35253.0,7731000.0
2008-09-09,4179,4179,3928,4012,2577,35176.0,7731000.0
2008-09-10,3968,4021,3928,3968,3225,34790.0,7731000.0
2008-09-11,4206,4206,3857,4003,9785,35099.0,7731000.0
2008-09-12,4188,4268,3941,4268,11307,37418.0,7731000.0
2008-09-16,3800,4228,3800,4145,5161,36336.0,7731000.0
2008-09-17,4197,4206,4065,4197,1411,36800.0,7731000.0
2008-09-18,4153,4197,4074,4197,977,36800.0,7731000.0
2008-09-19,4320,4320,4197,4268,487,37418.0,7731000.0
2008-09-22,4259,4259,3968,4052,6416,35524.0,7731000.0
2008-09-23,3968,4056,3968,4043,10885,35447.0,7731000.0
2008-09-24,4056,4056,3968,4008,5217,35137.0,7731000.0
2008-09-25,3999,4268,3994,3995,2153,35021.0,7731000.0
2008-09-26,3968,4096,3915,3995,2461,35021.0,7731000.0
2008-09-29,4223,4223,3844,3845,6512,33707.0,7731000.0
2008-09-30,3774,3835,3615,3624,7618,31774.0,7731000.0
2008-10-01,3641,3791,3624,3660,5839,32084.0,7731000.0
2008-10-02,3747,3747,3615,3615,4921,31697.0,7731000.0
2008-10-06,3791,3791,3359,3395,1858,29764.0,7731000.0
2008-10-07,2993,3355,2993,3342,11690,29300.0,7731000.0
2008-10-08,3518,3518,3183,3236,1051,28373.0,7731000.0
2008-10-09,3478,3478,2927,3179,63,27870.0,7731000.0
2008-10-10,3430,3430,2711,2901,13371,25435.0,7731000.0
2008-10-13,3315,3315,3015,3263,4590,28605.0,7731000.0
2008-10-14,3606,3606,3262,3527,799,30924.0,7731000.0
2008-10-15,3597,3597,3478,3510,743,30769.0,7731000.0
2008-10-16,3086,3509,3042,3360,3969,29455.0,7731000.0
2008-10-17,3342,3342,3007,3047,1411,26711.0,7731000.0
2008-10-20,2742,3170,2742,2998,1889,26285.0,7731000.0
2008-10-21,3350,3350,2760,2910,1908,25512.0,7731000.0
2008-10-22,2910,3095,2720,2910,2735,25512.0,7731000.0
2008-10-23,2910,2910,2654,2791,303,24469.0,7731000.0
2008-10-24,2389,2998,2376,2513,10070,22033.0,7731000.0
2008-10-27,2641,2654,2248,2509,1042,21995.0,7731000.0
2008-10-28,2292,2292,2134,2134,36273,18709.0,7731000.0
2008-10-29,2292,2292,1816,2160,21909,18941.0,7731000.0
2008-10-30,2160,2367,2037,2328,24241,20410.0,7731000.0
2008-10-31,2328,2420,2297,2403,10474,21067.0,7731000.0
2008-11-03,2402,2645,2402,2557,6678,22420.0,7731000.0
2008-11-04,2645,2680,2442,2681,4596,23502.0,7731000.0
2008-11-05,2755,2954,2601,2698,13726,23657.0,7731000.0
2008-11-06,2429,2768,2429,2522,4359,22111.0,7731000.0
2008-11-07,2821,2821,2517,2645,12808,23193.0,7731000.0
2008-11-10,2566,2984,2566,2734,18116,23966.0,7731000.0
2008-11-11,2605,2927,2605,2725,11864,23889.0,7731000.0
2008-11-12,2645,2733,2557,2698,5324,23657.0,7731000.0
2008-11-13,2561,2777,2482,2681,6457,23502.0,7731000.0
2008-11-14,2901,2901,2398,2725,1429,23889.0,7731000.0
2008-11-17,2702,2702,2513,2685,7205,23541.0,7731000.0
2008-11-18,2583,2998,2513,2998,27332,26285.0,7731000.0
2008-11-19,3328,3395,2821,3056,59039,26788.0,7731000.0
2008-11-20,2649,3086,2601,2601,51011,22806.0,7731000.0
2008-11-21,2301,2425,2213,2350,58645,20603.0,7731000.0
2008-11-24,2292,2420,2129,2240,10636,19637.0,7731000.0
2008-11-25,2239,2358,1944,2196,11049,19250.0,7731000.0
2008-11-26,2354,2522,2160,2482,19501,21763.0,7731000.0
2008-11-27,2777,2777,2455,2557,3233,22420.0,7731000.0
2008-11-28,2804,2804,2385,2403,2446,21067.0,7731000.0
2008-12-01,2328,2636,2328,2597,4647,22768.0,7731000.0
2008-12-02,2504,2570,2442,2540,2430,22265.0,7731000.0
2008-12-03,2773,2773,2433,2531,2038,22188.0,7731000.0
2008-12-04,2557,2557,2380,2496,5959,21879.0,7731000.0
2008-12-05,2491,2491,2367,2469,384,21647.0,7731000.0
2008-12-08,2552,2552,2363,2390,15454,20951.0,7731000.0
2008-12-09,2376,2513,2367,2403,11011,21067.0,7731000.0
2008-12-10,2350,2473,2350,2368,7457,20758.0,7731000.0
2008-12-11,2596,2596,2380,2465,20543,21608.0,7731000.0
2008-12-12,2469,2469,2380,2447,1226,21454.0,7731000.0
2008-12-15,2566,2566,2433,2434,11533,21338.0,7731000.0
2008-12-16,2433,2486,2372,2425,6390,21260.0,7731000.0
2008-12-17,2460,2689,2301,2354,18656,20642.0,7731000.0
2008-12-18,2402,2482,2305,2460,4675,21569.0,7731000.0
2008-12-19,2389,2544,2380,2407,4704,21106.0,7731000.0
2008-12-22,2451,2522,2380,2460,9609,21569.0,7731000.0
2008-12-23,2425,2455,2363,2425,4086,21260.0,7731000.0
2008-12-24,2438,2486,2354,2429,934,21299.0,7731000.0
2008-12-26,2429,2513,2297,2297,9753,20139.0,7731000.0
2008-12-29,2336,2376,2279,2328,2678,20410.0,7731000.0
2008-12-30,2380,2416,2257,2337,522,20487.0,7731000.0
2009-01-02,2557,2557,2336,2421,560,21222.0,7731000.0
2009-01-05,2601,2601,2358,2460,800,21569.0,7731000.0
2009-01-06,2627,2627,2380,2390,1280,20951.0,7731000.0
2009-01-07,2363,2491,2363,2421,1669,21222.0,7731000.0
2009-01-08,2451,2451,2380,2381,196,20874.0,7731000.0
2009-01-09,2513,2513,2372,2469,2505,21647.0,7731000.0
2009-01-12,2473,2513,2425,2469,3400,21647.0,7731000.0
2009-01-13,2469,2513,2389,2407,3856,21106.0,7731000.0
2009-01-14,2583,2583,2380,2460,2082,21569.0,7731000.0
2009-01-15,2464,2469,2380,2416,4092,21183.0,7731000.0
2009-01-16,2645,2645,2420,2465,8492,21608.0,7731000.0
2009-01-19,2464,2504,2464,2500,69,21917.0,7731000.0
2009-01-20,2521,2521,2389,2469,514,21647.0,7731000.0
2009-01-21,2460,2460,2345,2346,918,20564.0,7731000.0
2009-01-22,2469,2522,2398,2425,2532,21260.0,7731000.0
2009-01-23,2380,2495,2345,2438,2352,21376.0,7731000.0
2009-01-28,2513,2513,2292,2381,3359,20874.0,7731000.0
2009-01-29,2469,2469,2376,2443,347,21415.0,7731000.0
2009-01-30,2438,2469,2438,2443,240,21415.0,7731000.0
2009-02-02,2557,2557,2358,2381,7945,20874.0,7731000.0
2009-02-03,2416,2416,2380,2399,506,21028.0,7731000.0
2009-02-04,2429,2535,2328,2474,15268,21685.0,7731000.0
2009-02-05,2548,2548,2425,2443,3343,21415.0,7731000.0
2009-02-06,2530,2530,2385,2429,3797,21299.0,7731000.0
2009-02-09,2438,2460,2398,2429,13494,21299.0,7731000.0
2009-02-10,2460,2469,2398,2412,3490,21144.0,7731000.0
2009-02-11,2367,2433,2310,2407,8597,21106.0,7731000.0
2009-02-12,2407,2764,2407,2531,54963,22188.0,7731000.0
2009-02-13,2716,2716,2513,2593,12090,22729.0,7731000.0
2009-02-16,2804,2804,2566,2690,13473,23580.0,7731000.0
2009-02-17,2649,2777,2425,2438,18880,21376.0,7731000.0
2009-02-18,2394,2592,2394,2579,5091,22613.0,7731000.0
2009-02-19,2795,2795,2495,2637,6331,23116.0,7731000.0
2009-02-20,2557,2588,2425,2425,5253,21260.0,7731000.0
2009-02-23,2425,2733,2402,2544,6409,22304.0,7731000.0
2009-02-24,2460,2544,2425,2544,9809,22304.0,7731000.0
2009-02-25,2645,2923,2561,2866,94718,25126.0,7731000.0
2009-02-26,2830,2830,2557,2557,39026,22420.0,7731000.0
2009-02-27,2610,2742,2486,2676,10993,23464.0,7731000.0
2009-03-02,2535,2649,2319,2474,10721,21685.0,7731000.0
2009-03-03,2499,2499,2350,2425,2723,21260.0,7731000.0
2009-03-04,2380,2583,2363,2535,6899,22227.0,7731000.0
2009-03-05,2733,2733,2425,2474,2103,21685.0,7731000.0
2009-03-06,2548,2548,2367,2416,5159,21183.0,7731000.0
2009-03-09,2341,2583,2341,2557,5962,22420.0,7731000.0
2009-03-10,2601,2680,2460,2654,8501,23270.0,7731000.0
2009-03-11,2645,2760,2636,2698,7592,23657.0,7731000.0
2009-03-12,2729,2729,2522,2619,5009,22961.0,7731000.0
2009-03-13,2566,2724,2486,2518,10547,22072.0,7731000.0
2009-03-16,2495,2685,2495,2575,1338,22575.0,7731000.0
2009-03-17,2645,2649,2557,2566,5062,22497.0,7731000.0
2009-03-18,2579,2654,2469,2526,10592,22149.0,7731000.0
2009-03-19,2521,2627,2513,2553,3673,22381.0,7731000.0
2009-03-20,2557,2596,2521,2553,2530,22381.0,7731000.0
2009-03-23,2627,2627,2504,2601,6059,22806.0,7731000.0
2009-03-24,2561,2733,2561,2601,6438,22806.0,7731000.0
2009-03-25,2707,2711,2601,2712,10712,23773.0,7731000.0
2009-03-26,2711,2755,2654,2734,15096,23966.0,7731000.0
2009-03-27,2733,2936,2663,2663,7530,23348.0,7731000.0
2009-03-30,2645,2698,2601,2637,6428,23116.0,7731000.0
2009-03-31,2557,2663,2557,2645,2639,23193.0,7731000.0
2009-04-01,2729,2773,2610,2676,5913,23464.0,7731000.0
2009-04-02,2689,3064,2663,3047,34106,26711.0,7731000.0
2009-04-03,3152,3245,2962,3056,33645,26788.0,7731000.0
2009-04-06,3007,3403,3007,3404,21792,29842.0,7731000.0
2009-04-07,3403,3611,3364,3576,28508,31349.0,7731000.0
2009-04-08,3465,4078,3439,3999,92167,35060.0,7731000.0
2009-04-09,4135,4228,3840,3995,30715,35021.0,7731000.0
2009-04-10,3844,4316,3844,4092,12484,35872.0,7731000.0
2009-04-13,4210,4409,4012,4409,21745,38655.0,7731000.0
2009-04-14,4585,4585,4219,4281,17005,37534.0,7731000.0
2009-04-15,4241,4320,3968,4145,30618,36336.0,7731000.0
2009-04-16,4241,4356,3968,4233,9200,37109.0,7731000.0
2009-04-17,4320,4382,3994,4008,16314,35137.0,7731000.0
2009-04-20,4135,4135,3571,3977,5660,34867.0,7731000.0
2009-04-21,3716,3941,3716,3792,15397,33243.0,7731000.0
2009-04-22,3791,3968,3223,3664,61428,32122.0,7731000.0
2009-04-23,3703,3946,3628,3871,25185,33939.0,7731000.0
2009-04-24,3994,3994,3703,3787,12371,33205.0,7731000.0
2009-04-27,3941,4144,3633,3845,26687,33707.0,7731000.0
2009-04-28,3800,4409,3725,4206,79887,36877.0,7731000.0
2009-04-29,4126,4497,4003,4405,48814,38616.0,7731000.0
2009-04-30,4497,5061,4453,5062,187357,44376.0,7731000.0
2009-05-04,5282,5820,5220,5644,187547,49478.0,7731000.0
2009-05-06,5749,5749,5061,5538,102245,48551.0,7731000.0
2009-05-07,5520,5529,5202,5361,25056,47004.0,7731000.0
2009-05-08,5379,5731,5202,5485,82628,48087.0,7731000.0
2009-05-11,5502,5502,5044,5203,31906,45613.0,7731000.0
2009-05-12,5290,5361,5026,5194,35404,45536.0,7731000.0
2009-05-13,5193,5370,5123,5229,17580,45845.0,7731000.0
2009-05-14,5202,5202,4964,5115,26502,44840.0,7731000.0
2009-05-15,5255,5255,4850,4876,27177,42752.0,7731000.0
2009-05-18,4982,4982,4805,4859,13469,42598.0,7731000.0
2009-05-19,5105,5581,4938,5582,50661,48937.0,7731000.0
2009-05-20,5969,5969,5458,5538,35482,48551.0,7731000.0
2009-05-21,5467,5467,5026,5159,48134,45226.0,7731000.0
2009-05-22,5026,5511,4938,5185,30721,45458.0,7731000.0
2009-05-25,5035,5229,4770,5185,28250,45458.0,7731000.0
2009-05-26,5273,5290,4938,5167,15747,45304.0,7731000.0
2009-05-27,5299,5299,5035,5115,8176,44840.0,7731000.0
2009-05-28,4938,5238,4832,4921,27527,43139.0,7731000.0
2009-05-29,4867,5193,4770,5000,11145,43835.0,7731000.0
2009-06-01,5079,5202,4788,4938,13680,43294.0,7731000.0
2009-06-02,4894,5052,4779,4894,13066,42907.0,7731000.0
2009-06-03,4894,4902,4647,4868,20349,42675.0,7731000.0
2009-06-04,4841,5026,4726,4965,17959,43526.0,7731000.0
2009-06-05,4964,5026,4717,4850,14205,42520.0,7731000.0
2009-06-08,4788,5044,4691,4868,14716,42675.0,7731000.0
2009-06-09,4797,4920,4585,4594,18775,40279.0,7731000.0
2009-06-10,4664,4691,4462,4462,15064,39119.0,7731000.0
2009-06-11,4691,4902,4523,4850,16956,42520.0,7731000.0
2009-06-12,4850,5546,4594,5062,96837,44376.0,7731000.0
2009-06-15,4999,5238,4832,5115,23352,44840.0,7731000.0
2009-06-16,4902,5193,4850,4965,9799,43526.0,7731000.0
2009-06-17,4894,5026,4788,4903,10131,42984.0,7731000.0
2009-06-18,4973,4973,4770,4771,4021,41825.0,7731000.0
2009-06-19,4770,4894,4638,4788,2981,41979.0,7731000.0
2009-06-22,4911,4938,4744,4815,9185,42211.0,7731000.0
2009-06-23,4603,4832,4541,4709,11273,41284.0,7731000.0
2009-06-24,4673,4850,4532,4753,5013,41670.0,7731000.0
2009-06-25,4700,4761,4576,4735,10618,41515.0,7731000.0
2009-06-26,4673,4973,4541,4585,12738,40201.0,7731000.0
2009-06-29,4603,4761,4541,4585,6795,40201.0,7731000.0
2009-06-30,4594,4656,4523,4585,3721,40201.0,7731000.0
2009-07-01,4611,4664,4523,4665,4919,40897.0,7731000.0
2009-07-02,4682,4982,4682,4868,14325,42675.0,7731000.0
2009-07-03,4850,5008,4744,5009,8273,43912.0,7731000.0
2009-07-06,5008,5105,4885,5106,10516,44762.0,7731000.0
2009-07-07,5105,5185,4982,5026,14542,44067.0,7731000.0
2009-07-08,5088,5088,4770,4991,7777,43757.0,7731000.0
2009-07-09,4894,5290,4894,5115,17610,44840.0,7731000.0
2009-07-10,5229,5264,5105,5203,13388,45613.0,7731000.0
2009-07-13,5132,5202,4911,4929,5781,43216.0,7731000.0
2009-07-14,4947,5079,4850,4938,13621,43294.0,7731000.0
2009-07-15,4911,5096,4885,4991,7684,43757.0,7731000.0
2009-07-16,5114,5193,5088,5159,16183,45226.0,7731000.0
2009-07-17,5044,5255,5044,5220,14535,45768.0,7731000.0
2009-07-20,5290,5529,5211,5450,58743,47778.0,7731000.0
2009-07-21,5529,5546,5343,5511,39795,48319.0,7731000.0
2009-07-22,5573,5599,5423,5547,31860,48628.0,7731000.0
2009-07-23,5546,5546,5317,5450,15599,47778.0,7731000.0
2009-07-24,5467,5573,5379,5494,27136,48164.0,7731000.0
2009-07-27,5652,5670,5290,5458,26241,47855.0,7731000.0
2009-07-28,5467,5467,5229,5423,26958,47546.0,7731000.0
2009-07-29,5255,5537,5202,5220,19684,45768.0,7731000.0
2009-07-30,5149,5343,5132,5220,12990,45768.0,7731000.0
2009-07-31,5141,5555,5141,5379,23532,47159.0,7731000.0
2009-08-03,5502,5564,5370,5555,19041,48705.0,7731000.0
2009-08-04,5476,5555,5432,5511,12030,48319.0,7731000.0
2009-08-05,5423,5555,5379,5485,31638,48087.0,7731000.0
2009-08-06,5590,5864,5467,5767,56028,50561.0,7731000.0
2009-08-07,5864,6631,5864,6631,88090,58137.0,7731000.0
2009-08-10,7283,7477,6657,6702,271098,58756.0,7731000.0
2009-08-11,6710,6816,6393,6614,99226,57982.0,7731000.0
2009-08-12,6613,7345,6525,7187,205475,63008.0,7731000.0
2009-08-13,7089,7204,6878,7143,90604,62621.0,7731000.0
2009-08-14,7169,7751,6966,7584,115049,66487.0,7731000.0
2009-08-17,7715,8721,7592,8069,280801,70739.0,7731000.0
2009-08-18,8068,8324,7804,8069,111420,70739.0,7731000.0
2009-08-19,8200,8200,7715,7919,56409,69424.0,7731000.0
2009-08-20,7927,7927,7336,7460,93789,65404.0,7731000.0
2009-08-21,7504,7504,7010,7090,84218,62157.0,7731000.0
2009-08-24,7222,7627,7222,7628,94016,66873.0,7731000.0
2009-08-25,7495,7592,7054,7469,36662,65482.0,7731000.0
2009-08-26,7477,7865,7469,7760,57984,68033.0,7731000.0
2009-08-27,7909,8139,7407,7584,200834,66487.0,7731000.0
2009-08-28,7548,7583,7195,7584,75901,66487.0,7731000.0
2009-08-31,7742,7742,7319,7557,26936,66255.0,7731000.0
2009-09-01,7557,7627,7380,7557,91414,66255.0,7731000.0
2009-09-02,7618,8033,7363,7804,153779,68419.0,7731000.0
2009-09-03,7892,8015,7680,7892,58989,69192.0,7731000.0
2009-09-04,8006,8006,7698,7707,32802,67569.0,7731000.0
2009-09-07,7768,7830,7530,7716,33235,67646.0,7731000.0
2009-09-08,7760,7892,7636,7716,41652,67646.0,7731000.0
2009-09-09,7751,7760,7327,7443,52913,65250.0,7731000.0
2009-09-10,7345,7442,7222,7301,51169,64013.0,7731000.0
2009-09-11,7195,7195,6904,7099,72921,62235.0,7731000.0
2009-09-14,6966,6983,6604,6631,83727,58137.0,7731000.0
2009-09-15,6728,6860,6393,6781,73663,59451.0,7731000.0
2009-09-16,6966,6966,6596,6649,38379,58292.0,7731000.0
2009-09-17,6657,6772,6569,6605,30864,57905.0,7731000.0
2009-09-18,6613,6781,6569,6631,17916,58137.0,7731000.0
2009-09-21,6772,7072,6666,6913,34478,60611.0,7731000.0
2009-09-22,6922,7054,6798,6852,26763,60070.0,7731000.0
2009-09-23,6816,7036,6719,6719,32013,58910.0,7731000.0
2009-09-24,6737,6966,6287,6376,35563,55895.0,7731000.0
2009-09-25,6375,6701,6199,6367,34091,55818.0,7731000.0
2009-09-28,6093,6525,6093,6331,12335,55509.0,7731000.0
2009-09-29,6543,6560,6305,6402,17469,56127.0,7731000.0
2009-09-30,6490,6490,5670,5979,26260,52416.0,7731000.0
2009-10-01,5828,6172,5740,6155,17852,53962.0,7731000.0
2009-10-05,6128,6128,5837,5838,8890,51179.0,7731000.0
2009-10-06,6084,6084,5784,5935,11805,52030.0,7731000.0
2009-10-07,5828,6084,5493,5846,13877,51257.0,7731000.0
2009-10-08,5740,5934,5643,5926,21116,51952.0,7731000.0
2009-10-09,6084,6807,6084,6693,200428,58678.0,7731000.0
2009-10-12,6622,6675,6472,6596,61984,57828.0,7731000.0
2009-10-13,6578,6728,6402,6437,39481,56436.0,7731000.0
2009-10-14,6437,6569,6225,6270,39699,54967.0,7731000.0
2009-10-15,6305,6481,6287,6437,33859,56436.0,7731000.0
2009-10-16,6357,6481,6172,6261,46026,54890.0,7731000.0
2009-10-19,6181,6340,6066,6270,4136,54967.0,7731000.0
2009-10-20,6225,6454,6137,6199,15170,54349.0,7731000.0
2009-10-21,6172,6234,6040,6173,9798,54117.0,7731000.0
2009-10-22,6216,6216,6066,6173,5875,54117.0,7731000.0
2009-10-23,6172,6331,6040,6331,7617,55509.0,7731000.0
2009-10-26,6331,6437,6128,6437,8579,56436.0,7731000.0
2009-10-27,6340,6419,6137,6190,9700,54272.0,7731000.0
2009-10-28,6225,6225,5934,6040,11366,52957.0,7731000.0
2009-10-29,5749,5987,5740,5811,17065,50947.0,7731000.0
2009-10-30,5811,5899,5652,5864,14684,51411.0,7731000.0
2009-11-02,5573,5969,5573,5688,11285,49865.0,7731000.0
2009-11-03,5670,5881,5652,5776,8492,50638.0,7731000.0
2009-11-04,5820,5969,5687,5961,8432,52262.0,7731000.0
2009-11-05,5899,6084,5731,5952,8253,52184.0,7731000.0
2009-11-06,6066,6066,5731,5996,9786,52571.0,7731000.0
2009-11-09,5996,6172,5793,5988,37313,52493.0,7731000.0
2009-11-10,5987,6146,5890,5996,13518,52571.0,7731000.0
2009-11-11,5996,6137,5872,6137,17993,53808.0,7731000.0
2009-11-12,6172,6172,5934,5935,11008,52030.0,7731000.0
2009-11-13,5908,6075,5767,5829,5364,51102.0,7731000.0
2009-11-16,5828,6296,5731,6173,45010,54117.0,7731000.0
2009-11-17,6172,6543,5908,5988,98521,52493.0,7731000.0
2009-11-18,5925,6084,5925,6005,21312,52648.0,7731000.0
2009-11-19,6260,6260,5775,6032,11893,52880.0,7731000.0
2009-11-20,5917,6155,5917,6120,5801,53653.0,7731000.0
2009-11-23,6084,6428,6084,6349,32109,55663.0,7731000.0
2009-11-24,6349,6446,6243,6305,16165,55277.0,7731000.0
2009-11-25,6243,6393,6243,6279,23524,55045.0,7731000.0
2009-11-26,6260,6375,6216,6340,13678,55586.0,7731000.0
2009-11-27,6243,6252,5423,5970,21991,52339.0,7731000.0
2009-11-30,5943,6190,5943,6102,7694,53499.0,7731000.0
2009-12-01,6040,6172,5996,6102,8889,53499.0,7731000.0
2009-12-02,6084,6216,6040,6040,16967,52957.0,7731000.0
2009-12-03,6172,6172,5952,6076,18134,53267.0,7731000.0
2009-12-04,6128,6419,5996,6411,22146,56204.0,7731000.0
2009-12-07,6490,6772,6393,6693,40444,58678.0,7731000.0
2009-12-08,6693,6701,6499,6614,11845,57982.0,7731000.0
2009-12-09,6604,6693,6534,6552,23630,57441.0,7731000.0
2009-12-10,6613,6613,6357,6596,25173,57828.0,7731000.0
2009-12-11,6684,7283,6587,7231,106565,63394.0,7731000.0
2009-12-14,7230,7442,7142,7434,87748,65172.0,7731000.0
2009-12-15,7451,7521,7275,7354,73810,64477.0,7731000.0
2009-12-16,7319,7319,7107,7196,37189,63085.0,7731000.0
2009-12-17,7230,7239,7036,7160,29092,62776.0,7731000.0
2009-12-18,7142,7230,6922,7231,79748,63394.0,7731000.0
2009-12-21,7142,7222,7010,7055,57658,61848.0,7731000.0
2009-12-22,7098,7142,6834,6861,39981,60147.0,7731000.0
2009-12-23,6904,6904,6728,6781,28278,59451.0,7731000.0
2009-12-24,6781,6834,6710,6719,16037,58910.0,7731000.0
2009-12-28,6781,6878,6666,6852,32627,60070.0,7731000.0
2009-12-29,6754,6957,6657,6728,26366,58988.0,7731000.0
2009-12-30,6710,6966,6525,6958,25076,60998.0,7731000.0
2010-01-04,6922,6957,6684,6746,49942,59142.0,7731000.0
2010-01-05,6860,6860,6560,6658,49296,58369.0,7731000.0
2010-01-06,6613,7204,6551,7055,46313,61848.0,7731000.0
2010-01-07,7054,7142,6878,6913,45708,60611.0,7731000.0
2010-01-08,7001,7945,6966,7945,278353,69656.0,7731000.0
2010-01-11,8412,9126,8333,8739,630986,76614.0,7731000.0
2010-01-12,8747,8906,8297,8774,290168,76923.0,7731000.0
2010-01-13,8774,9523,8650,8818,465256,77310.0,7731000.0
2010-01-14,9038,9038,8527,8721,151279,76460.0,7731000.0
2010-01-15,8641,8809,8412,8421,109351,73831.0,7731000.0
2010-01-18,8500,9655,8474,9656,324889,84654.0,7731000.0
2010-01-19,9655,9832,9170,9480,284026,83108.0,7731000.0
2010-01-20,9611,10449,9126,9524,366953,83495.0,7731000.0
2010-01-21,9523,10273,9347,10053,223865,88133.0,7731000.0
2010-01-22,9744,10581,9700,10053,270912,88133.0,7731000.0
2010-01-25,9832,10405,9303,9700,162018,85041.0,7731000.0
2010-01-26,9876,9876,8800,9083,198146,79629.0,7731000.0
2010-01-27,9126,9215,8677,8774,143460,76923.0,7731000.0
2010-01-28,9038,10052,8774,9700,507952,85041.0,7731000.0
2010-01-29,9391,10096,9347,9788,348729,85814.0,7731000.0
2010-02-01,9832,10273,9567,9876,146975,86587.0,7731000.0
2010-02-02,9920,10890,9744,10582,362586,92772.0,7731000.0
