삼영이엔씨(065570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-10-06,2112,2130,2094,2130,2200,18720.0,8000000.0
2004-10-07,2130,2130,2094,2093,384,18400.0,8000000.0
2004-10-08,2089,2112,2089,2111,4037,18560.0,8000000.0
2004-10-11,2062,2135,2057,2116,2283,18600.0,8000000.0
2004-10-12,2094,2094,2094,2093,103,18400.0,8000000.0
2004-10-13,2130,2130,2057,2093,20123,18400.0,8000000.0
2004-10-14,2094,2094,2057,2093,15130,18400.0,8000000.0
2004-10-15,2048,2094,2048,2093,12319,18400.0,8000000.0
2004-10-18,2094,2094,2066,2093,5713,18400.0,8000000.0
2004-10-19,2094,2094,2048,2093,23499,18400.0,8000000.0
2004-10-20,2094,2094,2048,2084,37237,18320.0,8000000.0
2004-10-21,2048,2080,2048,2075,9801,18240.0,8000000.0
2004-10-22,2080,2080,2066,2075,10996,18240.0,8000000.0
2004-10-25,2075,2075,2003,2070,6821,18200.0,8000000.0
2004-10-26,2071,2075,2012,2075,30385,18240.0,8000000.0
2004-10-27,2085,2162,2048,2161,12993,19000.0,8000000.0
2004-10-28,2157,2157,2066,2111,13614,18560.0,8000000.0
2004-10-29,2116,2258,2066,2180,25574,19160.0,8000000.0
2004-11-01,2194,2440,2103,2439,91068,21440.0,8000000.0
2004-11-02,2503,2585,2367,2567,93716,22560.0,8000000.0
2004-11-03,2567,2640,2380,2512,40872,22080.0,8000000.0
2004-11-04,2576,2576,2421,2535,22081,22280.0,8000000.0
2004-11-05,2430,2544,2299,2457,55354,21600.0,8000000.0
2004-11-08,2499,2499,2344,2348,19424,20640.0,8000000.0
2004-11-09,2380,2531,2294,2321,87039,20400.0,8000000.0
2004-11-10,2380,2380,2276,2321,8493,20400.0,8000000.0
2004-11-11,2285,2330,2239,2312,20471,20320.0,8000000.0
2004-11-12,2312,2449,2258,2321,37557,20400.0,8000000.0
2004-11-15,2403,2403,2303,2362,16580,20760.0,8000000.0
2004-11-16,2367,2367,2299,2303,3034,20240.0,8000000.0
2004-11-17,2230,2339,2230,2275,12860,20000.0,8000000.0
2004-11-18,2362,2362,2258,2284,7005,20080.0,8000000.0
2004-11-19,2335,2335,2267,2330,462,20480.0,8000000.0
2004-11-22,2349,2349,2212,2330,4921,20480.0,8000000.0
2004-11-23,2330,2330,2235,2330,2031,20480.0,8000000.0
2004-11-24,2239,2358,2239,2339,17488,20560.0,8000000.0
2004-11-25,2385,2385,2294,2330,37411,20480.0,8000000.0
2004-11-26,2335,2335,2248,2307,15134,20280.0,8000000.0
2004-11-29,2303,2308,2276,2293,6502,20160.0,8000000.0
2004-11-30,2258,2503,2258,2275,53636,20000.0,8000000.0
2004-12-01,2262,2349,2262,2284,6578,20080.0,8000000.0
2004-12-02,2285,2312,2276,2312,4255,20320.0,8000000.0
2004-12-03,2321,2335,2285,2334,14336,20520.0,8000000.0
2004-12-06,2330,2330,2285,2293,3312,20160.0,8000000.0
2004-12-07,2267,2358,2267,2321,20202,20400.0,8000000.0
2004-12-08,2294,2385,2294,2362,13210,20760.0,8000000.0
2004-12-09,2403,2458,2299,2457,19874,21600.0,8000000.0
2004-12-10,2344,2467,2344,2466,23823,21680.0,8000000.0
2004-12-13,2417,2458,2417,2448,3877,21520.0,8000000.0
2004-12-14,2421,2549,2421,2485,23306,21840.0,8000000.0
2004-12-15,2430,2503,2430,2503,7574,22000.0,8000000.0
2004-12-16,2462,2540,2462,2485,7840,21840.0,8000000.0
2004-12-17,2485,2522,2476,2516,12277,22120.0,8000000.0
2004-12-20,2490,2576,2490,2567,56283,22560.0,8000000.0
2004-12-21,2581,2681,2581,2639,70040,23200.0,8000000.0
2004-12-22,2654,2776,2649,2726,76885,23960.0,8000000.0
2004-12-23,2817,2995,2731,2976,76144,26160.0,8000000.0
2004-12-24,3004,3186,2731,2849,254377,25040.0,8000000.0
2004-12-27,2958,2958,2549,2821,83891,24800.0,8000000.0
2004-12-28,2776,2877,2735,2740,92521,24080.0,8000000.0
2004-12-29,2700,2800,2650,2735,61204,21880.0,8000000.0
2004-12-30,2995,2995,2640,2780,14800,22240.0,8000000.0
2005-01-03,2780,2850,2710,2800,21854,22400.0,8000000.0
2005-01-04,2760,2880,2760,2845,34571,22760.0,8000000.0
2005-01-05,2755,2870,2755,2870,13828,22960.0,8000000.0
2005-01-06,2850,2870,2825,2870,10409,22960.0,8000000.0
2005-01-07,3000,3000,2835,2860,9544,22880.0,8000000.0
2005-01-10,2800,2950,2800,2930,14155,23440.0,8000000.0
2005-01-11,2870,2940,2850,2920,26457,23360.0,8000000.0
2005-01-12,2900,2900,2840,2840,8774,22720.0,8000000.0
2005-01-13,2785,2885,2785,2830,10864,22640.0,8000000.0
2005-01-14,2800,2845,2770,2840,9984,22720.0,8000000.0
2005-01-17,2800,2825,2750,2810,14073,22480.0,8000000.0
2005-01-18,2725,2805,2705,2780,13963,22240.0,8000000.0
2005-01-19,2750,2775,2730,2740,7197,21920.0,8000000.0
2005-01-20,2960,3025,2755,2900,77685,23200.0,8000000.0
2005-01-21,2990,3245,2880,3245,216786,25960.0,8000000.0
2005-01-24,3390,3390,2950,3180,282620,25440.0,8000000.0
2005-01-25,3110,3230,3030,3160,83482,25280.0,8000000.0
2005-01-26,3060,3160,3040,3040,90749,24320.0,8000000.0
2005-01-27,3005,3095,3000,3060,25448,24480.0,8000000.0
2005-01-28,3100,3275,3040,3040,107023,24320.0,8000000.0
2005-01-31,3100,3290,2850,3200,775232,25600.0,8000000.0
2005-02-01,3120,3215,3110,3190,31595,25520.0,8000000.0
2005-02-02,3115,3180,3100,3100,46021,24800.0,8000000.0
2005-02-03,3140,3180,3030,3165,77687,25320.0,8000000.0
2005-02-04,3170,3210,3145,3185,79582,25480.0,8000000.0
2005-02-07,3155,3260,3155,3240,85816,25920.0,8000000.0
2005-02-11,3245,3250,3000,3240,496768,25920.0,8000000.0
2005-02-14,3300,3610,3150,3525,174008,28200.0,8000000.0
2005-02-15,3770,3770,3480,3555,139726,28440.0,8000000.0
2005-02-16,3580,3600,3450,3590,87977,28720.0,8000000.0
2005-02-17,3850,3850,3590,3750,107743,30000.0,8000000.0
2005-02-18,3750,3830,3650,3830,91446,30640.0,8000000.0
2005-02-21,3800,4000,3800,3800,87279,30400.0,8000000.0
2005-02-22,3800,3850,3555,3625,112086,29000.0,8000000.0
2005-02-23,3620,3620,3410,3585,17634,28680.0,8000000.0
2005-02-24,3600,3730,3590,3685,62870,29480.0,8000000.0
2005-02-25,3715,3820,3645,3660,101085,29280.0,8000000.0
2005-02-28,3610,3785,3600,3750,74991,30000.0,8000000.0
2005-03-02,3750,3800,3675,3740,106089,29920.0,8000000.0
2005-03-03,3790,3790,3605,3675,27207,29400.0,8000000.0
2005-03-04,3610,3670,3570,3650,20645,29200.0,8000000.0
2005-03-07,3650,3650,3460,3570,28676,28560.0,8000000.0
2005-03-08,3450,3570,3250,3400,91243,27200.0,8000000.0
2005-03-09,3350,3370,3250,3300,27093,26400.0,8000000.0
2005-03-10,3250,3345,3115,3285,25899,26280.0,8000000.0
2005-03-11,3215,3550,3150,3395,37913,27160.0,8000000.0
2005-03-14,3430,3500,3370,3435,39855,27480.0,8000000.0
2005-03-15,3500,3500,3260,3320,20458,26560.0,8000000.0
2005-03-16,3120,3320,3120,3320,29967,26560.0,8000000.0
2005-03-17,3300,3350,3205,3250,91450,26000.0,8000000.0
2005-03-18,3205,3340,3155,3250,41446,26000.0,8000000.0
2005-03-21,3245,3250,3115,3200,38225,25600.0,8000000.0
2005-03-22,3135,3270,3135,3150,17849,25200.0,8000000.0
2005-03-23,3400,3400,3120,3150,29235,25200.0,8000000.0
2005-03-24,3125,3170,3100,3140,48347,25120.0,8000000.0
2005-03-25,3100,3280,3100,3170,60392,25360.0,8000000.0
2005-03-28,3170,3350,3100,3300,16315,26400.0,8000000.0
2005-03-29,3260,3440,3260,3280,17738,26240.0,8000000.0
2005-03-30,3430,3430,3220,3290,17935,26320.0,8000000.0
2005-03-31,3290,3345,3290,3345,10041,26760.0,8000000.0
2005-04-01,3255,3500,3255,3415,417351,27320.0,8000000.0
2005-04-04,3470,3495,3360,3410,40082,27280.0,8000000.0
2005-04-06,3380,3470,3380,3450,64722,27600.0,8000000.0
2005-04-07,3425,3500,3425,3450,32035,27600.0,8000000.0
2005-04-08,3500,3510,3450,3500,37348,28000.0,8000000.0
2005-04-11,3500,3550,3460,3530,35571,28240.0,8000000.0
2005-04-12,3625,3625,3500,3540,16397,28320.0,8000000.0
2005-04-13,3540,3590,3505,3510,16779,28080.0,8000000.0
2005-04-14,3450,3540,3450,3505,31750,28040.0,8000000.0
2005-04-15,3450,3505,3400,3500,29347,28000.0,8000000.0
2005-04-18,3400,3480,3360,3455,69349,30404.0,8800000.0
2005-04-19,3420,3530,3400,3445,56901,30316.0,8800000.0
2005-04-20,3495,3495,3400,3420,31634,30096.0,8800000.0
2005-04-21,3400,3450,3230,3450,51408,30360.0,8800000.0
2005-04-22,3550,3560,3410,3560,35350,31328.0,8800000.0
2005-04-25,3510,3845,3510,3680,63346,32384.0,8800000.0
2005-04-26,3685,3970,3680,3810,143404,33528.0,8800000.0
2005-04-27,3850,3900,3740,3810,161654,33528.0,8800000.0
2005-04-28,3905,3905,3715,3790,83315,33352.0,8800000.0
2005-04-29,3730,3790,3630,3685,47866,32428.0,8800000.0
2005-05-02,3600,3725,3600,3620,26926,31856.0,8800000.0
2005-05-03,3600,3755,3500,3620,69447,31856.0,8800000.0
2005-05-04,3600,3665,3540,3595,35445,31636.0,8800000.0
2005-05-06,3595,3735,3540,3700,85985,32560.0,8800000.0
2005-05-09,3800,3800,3640,3695,15771,32516.0,8800000.0
2005-05-10,3645,3700,3600,3700,19474,32560.0,8800000.0
2005-05-11,3690,3745,3640,3700,15938,32560.0,8800000.0
2005-05-12,3650,3800,3555,3690,119792,32472.0,8800000.0
2005-05-13,3725,3725,3605,3650,21557,32120.0,8800000.0
2005-05-16,3580,3640,3520,3640,48363,32032.0,8800000.0
2005-05-17,3600,3650,3530,3630,35830,31944.0,8800000.0
2005-05-18,3575,3700,3575,3650,36221,32120.0,8800000.0
2005-05-19,3580,3650,3580,3620,34661,31856.0,8800000.0
2005-05-20,3610,3625,3550,3625,37025,31900.0,8800000.0
2005-05-23,3580,3620,3575,3575,5884,31460.0,8800000.0
2005-05-24,3520,3590,3520,3540,21563,31152.0,8800000.0
2005-05-25,3500,3545,3470,3545,25293,31196.0,8800000.0
2005-05-26,3480,3550,3465,3540,16232,31152.0,8800000.0
2005-05-27,3540,3540,3480,3500,6007,30800.0,8800000.0
2005-05-30,3500,3515,3415,3440,16443,30272.0,8800000.0
2005-05-31,3440,3495,3400,3460,11135,30448.0,8800000.0
2005-06-01,3460,3530,3420,3450,15153,30360.0,8800000.0
2005-06-02,3600,3600,3405,3455,8456,30404.0,8800000.0
2005-06-03,3500,3500,3435,3435,2016,30228.0,8800000.0
2005-06-07,3400,3470,3330,3385,21456,29788.0,8800000.0
2005-06-08,3310,3410,3310,3380,33060,29744.0,8800000.0
2005-06-09,3330,3380,3330,3370,14397,29656.0,8800000.0
2005-06-10,3340,3440,3320,3410,27936,30008.0,8800000.0
2005-06-13,3400,3450,3390,3390,9890,29832.0,8800000.0
2005-06-14,3400,3400,3310,3350,19720,29480.0,8800000.0
2005-06-15,3350,3365,3260,3360,36555,29568.0,8800000.0
2005-06-16,3330,3495,3330,3360,12483,29568.0,8800000.0
2005-06-17,3395,3400,3340,3380,15895,29744.0,8800000.0
2005-06-20,3400,3400,3300,3345,10554,29436.0,8800000.0
2005-06-21,3345,3360,3260,3360,27688,29568.0,8800000.0
2005-06-22,3350,3430,3325,3350,8062,29480.0,8800000.0
2005-06-23,3350,3375,3330,3370,61801,29656.0,8800000.0
2005-06-24,3440,3440,3400,3420,11579,30096.0,8800000.0
2005-06-27,3440,3440,3375,3420,15404,30096.0,8800000.0
2005-06-28,3400,3450,3380,3420,46147,30096.0,8800000.0
2005-06-29,3450,3450,3400,3445,17399,30316.0,8800000.0
2005-06-30,3405,3500,3405,3500,15901,30800.0,8800000.0
2005-07-01,3500,3555,3475,3510,26534,30888.0,8800000.0
2005-07-04,3550,3560,3500,3545,4691,31196.0,8800000.0
2005-07-05,3480,3560,3480,3530,7992,31064.0,8800000.0
2005-07-06,3495,3555,3495,3550,12707,31240.0,8800000.0
2005-07-07,3430,3555,3430,3460,19944,30448.0,8800000.0
2005-07-08,3460,3515,3440,3510,18006,30888.0,8800000.0
2005-07-11,3510,3550,3460,3530,6519,31064.0,8800000.0
2005-07-12,3535,3650,3535,3635,25032,31988.0,8800000.0
2005-07-13,3640,3640,3555,3600,6401,31680.0,8800000.0
2005-07-14,3580,3590,3550,3570,21101,31416.0,8800000.0
2005-07-15,3600,3600,3545,3600,16310,31680.0,8800000.0
2005-07-18,3635,3635,3560,3580,10886,31504.0,8800000.0
2005-07-19,3600,3615,3550,3575,35405,31460.0,8800000.0
2005-07-20,3695,3695,3475,3545,25865,31196.0,8800000.0
2005-07-21,3480,3520,3430,3430,13071,30184.0,8800000.0
2005-07-22,3500,3500,3450,3495,9469,30756.0,8800000.0
2005-07-25,3515,3575,3490,3540,79803,31152.0,8800000.0
2005-07-26,3540,3585,3505,3555,27314,31284.0,8800000.0
2005-07-27,3600,3735,3580,3650,47200,32120.0,8800000.0
2005-07-28,3700,3770,3670,3765,49538,33132.0,8800000.0
2005-07-29,3800,4100,3800,3915,96530,34452.0,8800000.0
2005-08-01,3990,3990,3820,3915,66661,34452.0,8800000.0
2005-08-02,3790,3910,3760,3880,53614,34144.0,8800000.0
2005-08-03,3900,3900,3800,3890,62198,34232.0,8800000.0
2005-08-04,3900,3950,3815,3910,52110,34408.0,8800000.0
2005-08-05,3870,3905,3720,3795,80957,33396.0,8800000.0
2005-08-08,3800,3800,3650,3735,35535,32868.0,8800000.0
2005-08-09,3765,3955,3665,3730,688690,32824.0,8800000.0
2005-08-10,3730,3750,3600,3620,51043,31856.0,8800000.0
2005-08-11,3610,3755,3590,3645,60973,32076.0,8800000.0
2005-08-12,3590,3655,3590,3625,71150,31900.0,8800000.0
2005-08-16,3580,3680,3540,3615,87558,31812.0,8800000.0
2005-08-17,3560,3625,3550,3600,94061,31680.0,8800000.0
2005-08-18,3615,3785,3550,3780,180307,33264.0,8800000.0
2005-08-19,3840,3840,3700,3810,109857,33528.0,8800000.0
2005-08-22,3900,3900,3660,3660,69598,32208.0,8800000.0
2005-08-23,3610,3675,3580,3625,92192,31900.0,8800000.0
2005-08-24,3600,3680,3570,3650,50369,32120.0,8800000.0
2005-08-25,3595,3695,3595,3645,37521,32076.0,8800000.0
2005-08-26,3620,3780,3620,3780,44843,33264.0,8800000.0
2005-08-29,3685,3745,3620,3700,73939,32560.0,8800000.0
2005-08-30,3800,3800,3670,3670,46247,32296.0,8800000.0
2005-08-31,3670,3725,3650,3725,44792,32780.0,8800000.0
2005-09-01,3725,3735,3660,3695,27380,32516.0,8800000.0
2005-09-02,3720,3720,3640,3700,56023,32560.0,8800000.0
2005-09-05,3660,3800,3660,3795,62710,33396.0,8800000.0
2005-09-06,3800,3805,3750,3790,27501,33352.0,8800000.0
2005-09-07,3800,3815,3765,3800,42654,33440.0,8800000.0
2005-09-08,3810,3830,3750,3810,28075,33528.0,8800000.0
2005-09-09,3760,3810,3750,3750,48697,33000.0,8800000.0
2005-09-12,3795,3810,3755,3795,50670,33396.0,8800000.0
2005-09-13,3850,3850,3775,3800,24667,33440.0,8800000.0
2005-09-14,3785,3805,3770,3800,21673,33440.0,8800000.0
2005-09-15,3800,3800,3750,3790,33145,33352.0,8800000.0
2005-09-16,3790,3795,3755,3795,23443,33396.0,8800000.0
2005-09-20,3820,3880,3795,3795,72836,33396.0,8800000.0
2005-09-21,3800,3895,3795,3870,104363,34056.0,8800000.0
2005-09-22,3850,3990,3850,3945,118468,34716.0,8800000.0
2005-09-23,4080,4080,3935,4000,148965,35200.0,8800000.0
2005-09-26,4000,4400,4000,4155,261019,36564.0,8800000.0
2005-09-27,4155,4200,4090,4150,111115,36520.0,8800000.0
2005-09-28,4200,4270,4135,4190,210900,36872.0,8800000.0
2005-09-29,4190,4230,4120,4195,132002,36916.0,8800000.0
2005-09-30,4210,4220,4125,4150,85310,36520.0,8800000.0
2005-10-04,4110,4185,4100,4140,80751,36432.0,8800000.0
2005-10-05,4110,4200,4100,4150,77272,36520.0,8800000.0
2005-10-06,4105,4210,4105,4200,92129,36960.0,8800000.0
2005-10-07,4310,4780,4260,4475,203915,39380.0,8800000.0
2005-10-10,4495,4660,4405,4530,500006,39864.0,8800000.0
2005-10-11,4520,4520,3855,4340,184668,38192.0,8800000.0
2005-10-12,4320,4470,4205,4300,149678,37840.0,8800000.0
2005-10-13,4300,4350,4160,4300,69222,37840.0,8800000.0
2005-10-14,4300,4370,4150,4300,105765,37840.0,8800000.0
2005-10-17,4270,4315,4195,4245,56809,37356.0,8800000.0
2005-10-18,4165,4340,4165,4300,191462,37840.0,8800000.0
2005-10-19,4230,4400,3865,3900,154150,34320.0,8800000.0
2005-10-20,3980,4170,3980,4100,60554,36080.0,8800000.0
2005-10-21,4200,4200,4005,4110,30758,36168.0,8800000.0
2005-10-24,4040,4220,4040,4160,60082,36608.0,8800000.0
2005-10-25,4110,4280,4100,4280,51555,37664.0,8800000.0
2005-10-26,4295,4530,4230,4500,102447,39600.0,8800000.0
2005-10-27,4500,4750,4450,4600,131837,40480.0,8800000.0
2005-10-28,4650,4650,4400,4600,185951,40480.0,8800000.0
2005-10-31,4550,4675,4550,4600,33717,40480.0,8800000.0
2005-11-01,4505,4700,4505,4650,50899,40920.0,8800000.0
2005-11-02,4580,4775,4580,4710,89953,41448.0,8800000.0
2005-11-03,4715,4860,4680,4685,56982,41228.0,8800000.0
2005-11-04,4685,4795,4660,4790,81366,42152.0,8800000.0
2005-11-07,4720,4840,4650,4800,42664,42240.0,8800000.0
2005-11-08,4890,4945,4790,4860,64466,42768.0,8800000.0
2005-11-09,4900,4930,4860,4930,63136,43384.0,8800000.0
2005-11-10,4900,4990,4860,4965,58817,43692.0,8800000.0
2005-11-11,5040,5040,4920,5000,28013,44000.0,8800000.0
2005-11-14,4925,5000,4820,5000,66021,44000.0,8800000.0
2005-11-15,5060,5060,4850,4950,41643,43560.0,8800000.0
2005-11-16,4980,4980,4800,4900,29363,43120.0,8800000.0
2005-11-17,4810,4940,4805,4870,26010,42856.0,8800000.0
2005-11-18,4870,4975,4830,4905,34420,43164.0,8800000.0
2005-11-21,5250,5250,4870,4900,29190,43120.0,8800000.0
2005-11-22,4850,4920,4830,4910,28178,43208.0,8800000.0
2005-11-23,4910,4940,4770,4870,80839,42856.0,8800000.0
2005-11-24,4800,4875,4715,4875,41438,42900.0,8800000.0
2005-11-25,4855,4995,4805,4870,28397,42856.0,8800000.0
2005-11-28,4870,4990,4870,4900,164412,43120.0,8800000.0
2005-11-29,4980,4980,4850,4860,41779,42768.0,8800000.0
2005-11-30,4805,4945,4805,4885,65123,42988.0,8800000.0
2005-12-01,4865,4925,4865,4900,22081,43120.0,8800000.0
2005-12-02,4900,5100,4900,5040,61141,44352.0,8800000.0
2005-12-05,5060,5200,4990,5000,90239,44000.0,8800000.0
2005-12-06,5100,5100,4955,5030,52730,44264.0,8800000.0
2005-12-07,4970,5030,4910,4940,49493,43472.0,8800000.0
2005-12-08,4840,5000,4840,4990,70505,43912.0,8800000.0
2005-12-09,4990,5040,4900,4960,33673,43648.0,8800000.0
2005-12-12,4950,4995,4905,4985,31540,43868.0,8800000.0
2005-12-13,4985,5010,4925,4965,45252,43692.0,8800000.0
2005-12-14,4890,4990,4890,4980,80896,43824.0,8800000.0
2005-12-15,4990,5030,4915,5020,76209,44176.0,8800000.0
2005-12-16,4970,5100,4950,5070,66420,44616.0,8800000.0
2005-12-19,5100,5500,5050,5300,123565,46640.0,8800000.0
2005-12-20,5200,5600,5200,5490,143607,48312.0,8800000.0
2005-12-21,5590,5590,5320,5490,83042,48312.0,8800000.0
2005-12-22,5340,5480,5180,5400,92602,47520.0,8800000.0
2005-12-23,5260,5550,5260,5450,107825,47960.0,8800000.0
2005-12-26,5500,5560,5430,5500,32321,48400.0,8800000.0
2005-12-27,5460,5550,5360,5500,55529,48400.0,8800000.0
2005-12-28,5430,5430,5250,5380,40298,47344.0,8800000.0
2005-12-29,5480,5480,5060,5400,113819,47520.0,8800000.0
2006-01-02,5400,5400,5160,5320,42050,46816.0,8800000.0
2006-01-03,5340,5340,5150,5320,46927,46816.0,8800000.0
2006-01-04,5320,5360,5200,5340,91291,46992.0,8800000.0
2006-01-05,5230,5290,5050,5140,66647,45232.0,8800000.0
2006-01-06,5150,5270,5050,5250,89485,46200.0,8800000.0
2006-01-09,5230,5240,5020,5240,47720,46112.0,8800000.0
2006-01-10,5130,5250,5050,5250,42994,46200.0,8800000.0
2006-01-11,5200,5280,5120,5280,38627,46464.0,8800000.0
2006-01-12,5140,5300,5140,5200,36742,45760.0,8800000.0
2006-01-13,5160,5270,5150,5270,66917,46376.0,8800000.0
2006-01-16,5220,5280,5200,5210,39528,45848.0,8800000.0
2006-01-17,5200,5270,5110,5210,28755,45848.0,8800000.0
2006-01-18,5060,5200,4545,5030,74959,44264.0,8800000.0
2006-01-19,5040,5180,4815,5170,160165,45496.0,8800000.0
2006-01-20,5170,5350,5110,5260,271235,46288.0,8800000.0
2006-01-23,5210,5300,4910,5200,77291,45760.0,8800000.0
2006-01-24,4655,5190,4650,5000,69317,44000.0,8800000.0
2006-01-25,5010,5190,5000,5030,28814,44264.0,8800000.0
2006-01-26,4920,5100,4900,4950,41203,43560.0,8800000.0
2006-01-27,5000,5070,4855,5000,31688,44000.0,8800000.0
2006-01-31,4905,5480,4905,5080,230802,44704.0,8800000.0
2006-02-01,5080,5090,4920,4985,43338,43868.0,8800000.0
2006-02-02,5100,5100,4850,4970,40052,43736.0,8800000.0
2006-02-03,4720,5140,4720,5050,70425,44440.0,8800000.0
2006-02-06,5040,5040,4910,5040,48965,44352.0,8800000.0
2006-02-07,5090,5090,4950,5040,11030,44352.0,8800000.0
2006-02-08,5040,5130,5000,5050,284706,44440.0,8800000.0
2006-02-09,5100,5100,4990,5050,13761,44440.0,8800000.0
2006-02-10,5010,5150,5010,5120,40922,45056.0,8800000.0
2006-02-13,5120,5230,5080,5150,6907,45320.0,8800000.0
2006-02-14,5090,5890,5010,5610,233389,49368.0,8800000.0
2006-02-15,5780,5900,5520,5780,174003,50864.0,8800000.0
2006-02-16,5780,5900,5610,5890,66195,51832.0,8800000.0
2006-02-17,5940,6490,5800,6300,416558,55440.0,8800000.0
2006-02-20,6250,6540,6000,6250,202841,55000.0,8800000.0
2006-02-21,6160,6280,5930,6220,153226,54736.0,8800000.0
2006-02-22,6110,6430,6050,6190,276813,54472.0,8800000.0
2006-02-23,6390,6390,6010,6150,113581,54120.0,8800000.0
2006-02-24,6040,6200,5950,6200,140994,54560.0,8800000.0
2006-02-27,6170,6180,6000,6050,118456,53240.0,8800000.0
2006-02-28,6010,6090,5960,6000,47110,52800.0,8800000.0
2006-03-02,6150,6150,5710,5940,80206,52272.0,8800000.0
2006-03-03,5810,5920,5560,5590,104159,49192.0,8800000.0
2006-03-06,5450,5620,5450,5600,83218,49280.0,8800000.0
2006-03-07,5500,5600,5400,5600,58552,49280.0,8800000.0
2006-03-08,5510,5590,5400,5490,60267,48312.0,8800000.0
2006-03-09,5450,5650,5440,5630,92514,49544.0,8800000.0
2006-03-10,5550,5750,5500,5620,70650,49456.0,8800000.0
2006-03-13,5740,5740,5620,5650,56851,49720.0,8800000.0
2006-03-14,5610,5750,5550,5650,42649,49720.0,8800000.0
2006-03-15,5770,5770,5550,5700,39939,50160.0,8800000.0
2006-03-16,5630,5680,5620,5660,20678,49808.0,8800000.0
2006-03-17,5660,5660,5510,5600,27546,49280.0,8800000.0
2006-03-20,5520,5640,5520,5570,27814,49016.0,8800000.0
2006-03-21,5510,5550,5450,5450,21119,47960.0,8800000.0
2006-03-22,5400,5600,5300,5440,64370,47872.0,8800000.0
2006-03-23,5410,5540,5330,5440,28650,47872.0,8800000.0
2006-03-24,5440,5600,5350,5400,10726,47520.0,8800000.0
2006-03-27,5300,5400,5210,5330,53178,46904.0,8800000.0
2006-03-28,5240,5530,5240,5400,11959,47520.0,8800000.0
2006-03-29,5400,5400,5200,5320,96516,46816.0,8800000.0
2006-03-30,5320,5500,5300,5380,74492,47344.0,8800000.0
2006-03-31,5340,5450,5300,5450,45245,47960.0,8800000.0
2006-04-03,5500,5500,5290,5400,89072,47520.0,8800000.0
2006-04-04,5430,5430,5290,5350,36605,47080.0,8800000.0
2006-04-05,5280,5380,5240,5260,81952,46288.0,8800000.0
2006-04-06,5350,5350,5160,5200,68279,45760.0,8800000.0
2006-04-07,5230,5290,5160,5180,50675,45584.0,8800000.0
2006-04-10,5160,5240,5120,5200,41860,45760.0,8800000.0
2006-04-11,5300,5300,5060,5200,60549,45760.0,8800000.0
2006-04-12,5150,5200,5100,5140,28232,45232.0,8800000.0
2006-04-13,5240,5240,5150,5180,15086,45584.0,8800000.0
2006-04-14,5180,5370,5180,5260,61460,46288.0,8800000.0
2006-04-17,5260,5370,5260,5320,39455,46816.0,8800000.0
2006-04-18,5350,5470,5290,5450,62125,47960.0,8800000.0
2006-04-19,5500,5580,5370,5440,166424,47872.0,8800000.0
2006-04-20,5400,5450,5350,5400,61543,47520.0,8800000.0
2006-04-21,5490,5490,5310,5400,182544,47520.0,8800000.0
2006-04-24,5400,5530,5390,5450,137319,47960.0,8800000.0
2006-04-25,5480,5480,5370,5420,148604,47696.0,8800000.0
2006-04-26,5430,5430,5250,5290,111175,46552.0,8800000.0
2006-04-27,5270,5320,5120,5290,50393,46552.0,8800000.0
2006-04-28,5300,5350,5220,5330,115092,46904.0,8800000.0
2006-05-02,5330,5450,5310,5320,8488,46816.0,8800000.0
2006-05-03,5300,5380,5260,5320,99316,46816.0,8800000.0
