리노공업(058470),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-12-14,43250,43500,42100,42900,8358,653898.0,15242370.0
2015-12-15,42700,43200,42500,43000,7909,655422.0,15242370.0
2015-12-16,43200,43600,42850,43500,12410,663043.0,15242370.0
2015-12-17,44600,44600,43550,44400,15617,676761.0,15242370.0
2015-12-18,44200,45400,43550,45000,20434,685907.0,15242370.0
2015-12-21,44600,46300,44500,46300,28293,705722.0,15242370.0
2015-12-22,46500,46550,45700,46000,14740,701149.0,15242370.0
2015-12-23,45150,46350,45150,45900,18332,699625.0,15242370.0
2015-12-24,45700,45950,44500,45500,18454,693528.0,15242370.0
2015-12-28,45950,46000,45050,45600,18688,695052.0,15242370.0
2015-12-29,44750,46400,44750,46400,14750,707246.0,15242370.0
2015-12-30,46400,46900,45550,46900,29780,714867.0,15242370.0
2016-01-04,47400,47400,44600,44800,21013,682858.0,15242370.0
2016-01-05,44700,44850,43000,43000,44315,655422.0,15242370.0
2016-01-06,43350,43650,42950,43200,20081,658470.0,15242370.0
2016-01-07,42950,43050,42000,42950,24250,654660.0,15242370.0
2016-01-08,42650,42650,41500,41550,29726,633320.0,15242370.0
2016-01-11,41000,41850,40200,40200,29486,612743.0,15242370.0
2016-01-12,40400,40850,40300,40300,17599,614268.0,15242370.0
2016-01-13,40300,40550,39700,39700,28334,605122.0,15242370.0
2016-01-14,39800,39800,37950,38450,59021,586069.0,15242370.0
2016-01-15,38800,41050,38800,40000,44630,609695.0,15242370.0
2016-01-18,40000,40850,38900,39100,22535,595977.0,15242370.0
2016-01-19,38600,39600,38600,39350,26361,599787.0,15242370.0
2016-01-20,39400,40250,38400,39000,28864,594452.0,15242370.0
2016-01-21,38800,39800,38400,39800,21571,606646.0,15242370.0
2016-01-22,39200,40700,39200,40400,20851,615792.0,15242370.0
2016-01-25,40400,40900,39650,39750,17143,605884.0,15242370.0
2016-01-26,39400,40500,39400,39950,27963,608933.0,15242370.0
2016-01-27,40000,40600,38850,39600,34409,603598.0,15242370.0
2016-01-28,39050,39750,38650,39050,35069,595215.0,15242370.0
2016-01-29,39050,39450,38700,38700,22920,589880.0,15242370.0
2016-02-01,38700,39500,38100,38300,24394,583783.0,15242370.0
2016-02-02,38050,38700,37100,37550,26073,572351.0,15242370.0
2016-02-03,37550,39150,37550,38850,27735,592166.0,15242370.0
2016-02-04,39150,39500,38550,38850,10635,592166.0,15242370.0
2016-02-05,38850,39650,38650,39450,14258,601311.0,15242370.0
2016-02-11,37750,38900,37050,38750,29397,590642.0,15242370.0
2016-02-12,38800,38800,37200,37700,39464,574637.0,15242370.0
2016-02-15,37750,38350,37100,37450,21809,570827.0,15242370.0
2016-02-16,37250,37800,36850,37500,28419,571589.0,15242370.0
2016-02-17,37450,37700,36800,36800,30559,560919.0,15242370.0
2016-02-18,37100,37900,37000,37450,17993,570827.0,15242370.0
2016-02-19,37450,37750,37000,37200,29525,567016.0,15242370.0
2016-02-22,37200,37400,36550,37000,23207,563968.0,15242370.0
2016-02-23,37200,37350,36500,36500,29642,556347.0,15242370.0
2016-02-24,36300,37350,36300,36700,28586,559395.0,15242370.0
2016-02-25,36800,38100,36300,36450,70388,555584.0,15242370.0
2016-02-26,36700,36900,36250,36450,30036,555584.0,15242370.0
2016-02-29,36250,38150,36250,38150,42462,581496.0,15242370.0
2016-03-02,38500,39500,38400,39200,52765,597501.0,15242370.0
2016-03-03,38600,39900,38300,39800,54151,606646.0,15242370.0
2016-03-04,39750,40500,39250,39950,35145,608933.0,15242370.0
2016-03-07,39500,40900,39500,40600,26999,618840.0,15242370.0
2016-03-08,40650,41100,39550,40100,28311,611219.0,15242370.0
2016-03-09,40250,40400,39100,39300,19397,599025.0,15242370.0
2016-03-10,39300,41000,39300,41000,26865,624937.0,15242370.0
2016-03-11,41750,41900,40350,40900,23610,623413.0,15242370.0
2016-03-14,42400,42400,40500,40900,30372,623413.0,15242370.0
2016-03-15,41450,41450,40100,40100,16797,611219.0,15242370.0
2016-03-16,39600,40300,39400,40150,15357,611981.0,15242370.0
2016-03-17,39750,40600,39750,40150,13147,611981.0,15242370.0
2016-03-18,40150,40550,39350,39950,25842,608933.0,15242370.0
2016-03-21,39500,40550,39500,39500,17328,602074.0,15242370.0
2016-03-22,39900,39950,38950,39300,20178,599025.0,15242370.0
2016-03-23,39250,39450,39000,39200,14773,597501.0,15242370.0
2016-03-24,38750,39050,38650,38800,23775,591404.0,15242370.0
2016-03-25,38600,39750,38600,39600,17975,603598.0,15242370.0
2016-03-28,39350,39650,38600,39300,19579,599025.0,15242370.0
2016-03-29,39200,39200,38500,38550,22081,587593.0,15242370.0
2016-03-30,38750,39400,38550,38650,15217,589118.0,15242370.0
2016-03-31,38800,39200,38300,38850,12279,592166.0,15242370.0
2016-04-01,39150,39250,38500,38600,7884,588355.0,15242370.0
2016-04-04,39200,39500,38650,39000,11706,594452.0,15242370.0
2016-04-05,39100,39100,38300,38450,12152,586069.0,15242370.0
2016-04-06,38500,38600,37800,38100,22897,580734.0,15242370.0
2016-04-07,38100,38750,37850,38450,12231,586069.0,15242370.0
2016-04-08,38650,38700,37800,38250,15050,583021.0,15242370.0
2016-04-11,38450,39150,38300,39100,22544,595977.0,15242370.0
2016-04-12,39200,39250,38600,38600,15457,588355.0,15242370.0
2016-04-14,39050,39100,38100,38500,13034,586831.0,15242370.0
2016-04-15,38450,38500,38050,38050,12822,579972.0,15242370.0
2016-04-18,38000,38250,37900,37900,7641,577686.0,15242370.0
2016-04-19,38000,38200,37600,37750,17592,575399.0,15242370.0
2016-04-20,37750,38250,37750,37950,14476,578448.0,15242370.0
2016-04-21,37950,40900,37950,40700,106878,620364.0,15242370.0
2016-04-22,40700,41000,40100,41000,39207,624937.0,15242370.0
2016-04-25,40600,42900,40600,42550,67367,648563.0,15242370.0
2016-04-26,43200,45500,42650,44050,89174,671426.0,15242370.0
2016-04-27,44300,44550,42850,42850,30054,653136.0,15242370.0
2016-04-28,42600,43050,41800,42400,11632,646276.0,15242370.0
2016-04-29,42400,43800,42400,42850,23417,653136.0,15242370.0
2016-05-02,42600,43200,41400,42650,30674,650087.0,15242370.0
2016-05-03,44000,44100,42000,43950,39635,669902.0,15242370.0
2016-05-04,43500,44400,42800,44200,25218,673713.0,15242370.0
2016-05-09,44400,44400,43100,43150,11961,657708.0,15242370.0
2016-05-10,43650,43650,42000,42800,18086,652373.0,15242370.0
2016-05-11,42500,43000,41550,41800,29624,637131.0,15242370.0
2016-05-12,42200,42800,41600,42400,21355,646276.0,15242370.0
2016-05-13,42400,42600,41800,41900,9798,638655.0,15242370.0
2016-05-16,41900,42500,41350,41450,12114,631796.0,15242370.0
2016-05-17,41450,44100,41450,42600,35662,649325.0,15242370.0
2016-05-18,42150,44000,41550,41600,14358,634083.0,15242370.0
2016-05-19,41650,41900,40200,41000,32630,624937.0,15242370.0
2016-05-20,41350,41700,40800,41400,7640,631034.0,15242370.0
2016-05-23,41200,42000,40800,41450,10372,631796.0,15242370.0
2016-05-24,41950,41950,40950,41050,8555,625699.0,15242370.0
2016-05-25,41600,42200,41150,41900,18212,638655.0,15242370.0
2016-05-26,42250,42500,41700,42300,11613,644752.0,15242370.0
2016-05-27,42450,42500,41600,41650,12531,634845.0,15242370.0
2016-05-30,41650,41650,40850,41350,8303,630272.0,15242370.0
2016-05-31,42450,42500,41500,42450,16366,647039.0,15242370.0
2016-06-01,42300,42600,41150,41150,24657,627224.0,15242370.0
2016-06-02,41350,41650,40900,41000,20738,624937.0,15242370.0
2016-06-03,41300,41300,40700,41100,9462,626461.0,15242370.0
2016-06-07,41200,42300,41200,42100,17547,641704.0,15242370.0
2016-06-08,42100,42150,41450,41550,16223,633320.0,15242370.0
2016-06-09,42450,42650,41550,42650,32220,650087.0,15242370.0
2016-06-10,42650,42650,42000,42450,22218,647039.0,15242370.0
2016-06-13,42000,42250,41150,41250,15754,628748.0,15242370.0
2016-06-14,40950,42150,40950,41850,14321,637893.0,15242370.0
2016-06-15,41850,42100,41300,41750,15770,636369.0,15242370.0
2016-06-16,42050,42200,41500,41600,13568,634083.0,15242370.0
2016-06-17,41500,42000,41150,41150,10405,627224.0,15242370.0
2016-06-20,41000,41950,41000,41200,17389,627986.0,15242370.0
2016-06-21,41250,41700,41150,41350,10459,630272.0,15242370.0
2016-06-22,41700,41800,41100,41300,6891,629510.0,15242370.0
2016-06-23,41100,41750,41100,41350,9465,630272.0,15242370.0
2016-06-24,41850,41900,39900,40500,28283,617316.0,15242370.0
2016-06-27,40000,40500,39850,39950,14535,608933.0,15242370.0
2016-06-28,39600,40900,39550,40100,15636,611219.0,15242370.0
2016-06-29,40900,41300,40300,41300,13610,629510.0,15242370.0
2016-06-30,41350,41350,40650,40650,13851,619602.0,15242370.0
2016-07-01,40650,42050,40650,41400,31599,631034.0,15242370.0
2016-07-04,41900,42050,41400,41450,13974,631796.0,15242370.0
2016-07-05,41300,41450,40850,40950,24344,624175.0,15242370.0
2016-07-06,40800,41200,40350,40800,23447,621889.0,15242370.0
2016-07-07,40900,41300,40700,41000,18678,624937.0,15242370.0
2016-07-08,41150,41600,40750,40850,8665,622651.0,15242370.0
2016-07-11,40900,41450,40700,40950,18352,624175.0,15242370.0
2016-07-12,41050,41200,40700,40900,15210,623413.0,15242370.0
2016-07-13,41200,42850,41100,41900,45210,638655.0,15242370.0
2016-07-14,42000,42000,41350,41500,31904,632558.0,15242370.0
2016-07-15,41500,41750,41000,41300,25533,629510.0,15242370.0
2016-07-18,41100,41250,40700,40900,26520,623413.0,15242370.0
2016-07-19,40900,40900,40450,40550,31233,618078.0,15242370.0
2016-07-20,40550,41100,40550,40800,26404,621889.0,15242370.0
2016-07-21,40800,42200,40800,42000,78799,640180.0,15242370.0
2016-07-22,42200,42700,41950,42150,28637,642466.0,15242370.0
2016-07-25,42300,42750,42300,42500,25464,647801.0,15242370.0
2016-07-26,42500,42750,42100,42450,17838,647039.0,15242370.0
2016-07-27,42300,42700,41750,42200,17255,643228.0,15242370.0
2016-07-28,42200,42550,41500,42000,16045,640180.0,15242370.0
2016-07-29,42250,42300,41750,42050,43024,640942.0,15242370.0
2016-08-01,41900,42400,41750,42150,31678,642466.0,15242370.0
2016-08-02,42150,42800,42150,42700,40278,650849.0,15242370.0
2016-08-03,42800,43250,42350,42750,38914,651611.0,15242370.0
2016-08-04,42700,43000,42450,42600,15394,649325.0,15242370.0
2016-08-05,42800,42800,42250,42550,13193,648563.0,15242370.0
2016-08-08,42550,42800,41900,42250,22881,643990.0,15242370.0
2016-08-09,42250,42250,41100,41350,30191,630272.0,15242370.0
2016-08-10,41500,41750,40600,40950,36215,624175.0,15242370.0
2016-08-11,40750,40750,39800,40000,53647,609695.0,15242370.0
2016-08-12,39950,41450,39900,40900,41583,623413.0,15242370.0
2016-08-16,40900,41200,40700,40700,27927,620364.0,15242370.0
2016-08-17,41300,41300,39800,40200,44308,612743.0,15242370.0
2016-08-18,40100,40300,39850,39850,45693,607408.0,15242370.0
2016-08-19,40000,40800,40000,40600,27711,618840.0,15242370.0
2016-08-22,41000,41000,40000,40600,23682,618840.0,15242370.0
2016-08-23,40600,40900,39900,40900,53785,623413.0,15242370.0
2016-08-24,41000,41000,40200,40750,54062,621127.0,15242370.0
2016-08-25,40650,41000,40350,41000,35239,624937.0,15242370.0
2016-08-26,41100,41100,40150,40200,53454,612743.0,15242370.0
2016-08-29,40250,40800,40250,40500,28616,617316.0,15242370.0
2016-08-30,40600,41550,40500,41250,44481,628748.0,15242370.0
2016-08-31,41000,41400,40750,41250,29936,628748.0,15242370.0
2016-09-01,41250,41250,40400,41000,30939,624937.0,15242370.0
2016-09-02,41200,41450,40600,40850,42254,622651.0,15242370.0
2016-09-05,41000,41050,40450,40500,40187,617316.0,15242370.0
2016-09-06,40600,40700,39900,39900,52136,608171.0,15242370.0
2016-09-07,40000,40450,39150,39150,88721,596739.0,15242370.0
2016-09-08,39200,40400,38050,40400,117460,615792.0,15242370.0
2016-09-09,40400,41100,39850,41000,67342,624937.0,15242370.0
2016-09-12,40500,41100,40100,40850,36148,622651.0,15242370.0
2016-09-13,40850,41700,40800,41700,61911,635607.0,15242370.0
2016-09-19,41800,43300,41700,43200,61310,658470.0,15242370.0
2016-09-20,42800,44000,42750,43500,67579,663043.0,15242370.0
2016-09-21,43900,43900,42800,43400,35247,661519.0,15242370.0
2016-09-22,43900,44600,43300,44450,47776,677523.0,15242370.0
2016-09-23,44550,45000,43800,45000,46809,685907.0,15242370.0
2016-09-26,45000,45650,44400,45200,47375,688955.0,15242370.0
2016-09-27,44900,45600,44700,45600,35462,695052.0,15242370.0
2016-09-28,45850,46000,45300,45700,26243,696576.0,15242370.0
2016-09-29,45900,46000,45200,45750,38776,697338.0,15242370.0
2016-09-30,45500,45850,44800,44900,43298,684382.0,15242370.0
2016-10-04,44900,45600,44100,44450,28534,677523.0,15242370.0
2016-10-05,44250,44900,44050,44600,16971,679810.0,15242370.0
2016-10-06,44800,44950,43950,44600,28402,679810.0,15242370.0
2016-10-07,44200,45000,43550,45000,40347,685907.0,15242370.0
2016-10-10,45050,45300,44400,44800,20923,682858.0,15242370.0
2016-10-11,44500,44500,42850,43700,46343,666092.0,15242370.0
2016-10-12,42650,43700,42250,43350,46390,660757.0,15242370.0
2016-10-13,43600,43600,42550,43100,15263,656946.0,15242370.0
2016-10-14,43550,43550,42850,43400,11130,661519.0,15242370.0
2016-10-17,43250,43450,42700,43100,14964,656946.0,15242370.0
2016-10-18,43000,43900,42600,43000,24031,655422.0,15242370.0
2016-10-19,43750,43750,42750,43300,14930,659995.0,15242370.0
2016-10-20,42800,43400,42250,42750,30127,651611.0,15242370.0
2016-10-21,42200,43500,41750,43500,48181,663043.0,15242370.0
2016-10-24,42850,43150,42000,42750,28238,651611.0,15242370.0
2016-10-25,42300,42700,41900,41950,22322,639417.0,15242370.0
2016-10-26,42250,42500,41450,42500,18793,647801.0,15242370.0
2016-10-27,42100,43100,42100,43050,18552,656184.0,15242370.0
2016-10-28,43050,43300,42500,43050,11679,656184.0,15242370.0
2016-10-31,43000,43150,42500,43000,16828,655422.0,15242370.0
2016-11-01,42750,43050,42550,42650,13509,650087.0,15242370.0
2016-11-02,42700,42700,41750,42450,26175,647039.0,15242370.0
2016-11-03,42350,42600,41950,42600,18612,649325.0,15242370.0
2016-11-04,42200,42750,41850,42700,18074,650849.0,15242370.0
2016-11-07,42850,43150,42250,43150,15891,657708.0,15242370.0
2016-11-08,42900,43450,42600,43450,13025,662281.0,15242370.0
2016-11-09,43450,43950,42400,42550,45729,648563.0,15242370.0
2016-11-10,42750,43400,42100,42900,37981,653898.0,15242370.0
2016-11-11,42900,42900,41550,41550,26769,633320.0,15242370.0
2016-11-14,41300,42000,40350,41500,23494,632558.0,15242370.0
2016-11-15,41550,42050,40650,41950,28527,639417.0,15242370.0
2016-11-16,41500,42200,41500,42050,17267,640942.0,15242370.0
2016-11-17,42050,42050,41100,41100,21951,626461.0,15242370.0
2016-11-18,41200,41350,40650,41250,18981,628748.0,15242370.0
2016-11-21,41200,41300,40500,41000,20790,624937.0,15242370.0
2016-11-22,41000,42100,40600,42100,28573,641704.0,15242370.0
2016-11-23,41550,41900,40850,40950,28552,624175.0,15242370.0
2016-11-24,41200,41350,40550,41300,28752,629510.0,15242370.0
2016-11-25,41000,41700,41000,41150,13823,627224.0,15242370.0
2016-11-28,41700,41700,41050,41450,12229,631796.0,15242370.0
2016-11-29,41450,41750,41150,41350,13399,630272.0,15242370.0
2016-11-30,41550,41950,41050,41950,16555,639417.0,15242370.0
2016-12-01,41550,42200,41550,42000,11774,640180.0,15242370.0
2016-12-02,41950,42300,41650,42100,11506,641704.0,15242370.0
2016-12-05,42100,42200,41900,42150,12367,642466.0,15242370.0
2016-12-06,42050,42450,42000,42250,9776,643990.0,15242370.0
2016-12-07,42150,42700,42100,42650,14631,650087.0,15242370.0
2016-12-08,43150,43250,42550,42700,17390,650849.0,15242370.0
2016-12-09,42400,43050,42300,42900,12779,653898.0,15242370.0
2016-12-12,43050,43550,42750,43400,15873,661519.0,15242370.0
2016-12-13,43250,43700,43050,43200,16105,658470.0,15242370.0
2016-12-14,43200,43450,42650,42750,19329,651611.0,15242370.0
2016-12-15,42750,42900,42450,42500,14522,647801.0,15242370.0
2016-12-16,43100,43200,42900,43000,16224,655422.0,15242370.0
2016-12-19,43450,43850,43000,43650,16587,665329.0,15242370.0
2016-12-20,43700,44000,43150,43200,13868,658470.0,15242370.0
2016-12-21,43200,43900,43050,43050,15213,656184.0,15242370.0
2016-12-22,43850,43850,42300,42500,25876,647801.0,15242370.0
2016-12-23,42500,43000,42250,43000,20760,655422.0,15242370.0
2016-12-26,42800,43100,42250,42750,15693,651611.0,15242370.0
2016-12-27,42850,43550,42850,43550,27311,663805.0,15242370.0
2016-12-28,43000,43350,42700,43200,24598,658470.0,15242370.0
2016-12-29,43300,43700,43000,43350,16587,660757.0,15242370.0
2017-01-02,43350,43350,42100,42100,12551,641704.0,15242370.0
2017-01-03,42350,43350,42350,42800,21435,652373.0,15242370.0
2017-01-04,42900,43000,42650,42700,24799,650849.0,15242370.0
2017-01-05,42700,43000,42350,42550,41567,648563.0,15242370.0
2017-01-06,42750,42900,42300,42450,28487,647039.0,15242370.0
2017-01-09,42400,42750,42200,42500,18956,647801.0,15242370.0
2017-01-10,42350,42600,41600,41750,54009,636369.0,15242370.0
2017-01-11,41750,42250,41500,41750,16404,636369.0,15242370.0
2017-01-12,41750,42050,40650,41000,25909,624937.0,15242370.0
2017-01-13,40600,40950,40100,40350,32804,615030.0,15242370.0
2017-01-16,40000,40250,39400,39950,41279,608933.0,15242370.0
2017-01-17,39900,39950,39300,39300,27423,599025.0,15242370.0
2017-01-18,39350,39650,39000,39100,29926,595977.0,15242370.0
2017-01-19,39100,39250,38550,38650,37699,589118.0,15242370.0
2017-01-20,38550,38800,37800,37850,45864,576924.0,15242370.0
2017-01-23,37600,38100,37300,37800,35705,576162.0,15242370.0
2017-01-24,38000,39300,38000,38450,31946,586069.0,15242370.0
2017-01-25,38500,39200,38500,38850,28555,592166.0,15242370.0
2017-01-26,39250,39250,38500,39100,19653,595977.0,15242370.0
2017-01-31,39050,39400,38800,39250,16059,598263.0,15242370.0
2017-02-01,39100,39450,38950,39450,17447,601311.0,15242370.0
2017-02-02,39500,39500,38950,38950,22035,593690.0,15242370.0
2017-02-03,38550,38850,38250,38500,253555,586831.0,15242370.0
2017-02-06,38650,39300,38400,38500,23010,586831.0,15242370.0
2017-02-07,38500,38600,38350,38600,17648,588355.0,15242370.0
2017-02-08,38400,38950,38400,38500,13432,586831.0,15242370.0
2017-02-09,38750,39000,38550,38950,12656,593690.0,15242370.0
2017-02-10,39000,39000,38450,38500,15966,586831.0,15242370.0
2017-02-13,38550,38650,38300,38650,13638,589118.0,15242370.0
2017-02-14,38800,38900,38450,38700,12122,589880.0,15242370.0
2017-02-15,38850,39200,38450,39200,15681,597501.0,15242370.0
2017-02-16,39200,39600,38900,39400,17078,600549.0,15242370.0
2017-02-17,39300,39900,39100,39850,21225,607408.0,15242370.0
2017-02-20,39850,40450,39450,40350,17909,615030.0,15242370.0
2017-02-21,40350,40600,40100,40150,14259,611981.0,15242370.0
2017-02-22,39850,40950,39800,40300,28500,614268.0,15242370.0
2017-02-23,40300,40600,39950,40050,13048,610457.0,15242370.0
2017-02-24,40200,40850,39750,40700,23973,620364.0,15242370.0
2017-02-27,40700,41100,40150,40950,20135,624175.0,15242370.0
2017-02-28,41100,41700,40450,41600,23859,634083.0,15242370.0
2017-03-02,41600,41850,41250,41750,18877,636369.0,15242370.0
2017-03-03,41350,41850,41150,41550,20794,633320.0,15242370.0
2017-03-06,41550,41850,41150,41650,21844,634845.0,15242370.0
2017-03-07,41600,41800,40800,41100,25064,626461.0,15242370.0
2017-03-08,41100,41150,40250,40350,29195,615030.0,15242370.0
2017-03-09,40200,40500,39950,40500,44358,617316.0,15242370.0
2017-03-10,40500,41000,39850,41000,23633,624937.0,15242370.0
2017-03-13,40900,40950,40250,40750,27877,621127.0,15242370.0
2017-03-14,40800,40950,40200,40800,30673,621889.0,15242370.0
2017-03-15,40500,40800,40100,40400,29032,615792.0,15242370.0
2017-03-16,40400,40800,40250,40800,22272,621889.0,15242370.0
2017-03-17,40800,41900,40450,41900,29654,638655.0,15242370.0
2017-03-20,41900,41900,41300,41700,30944,635607.0,15242370.0
2017-03-21,41500,42000,41450,41800,27939,637131.0,15242370.0
2017-03-22,41350,42000,41350,41500,28728,632558.0,15242370.0
2017-03-23,41550,41900,41500,41900,25480,638655.0,15242370.0
2017-03-24,41800,42100,41500,41550,28652,633320.0,15242370.0
2017-03-27,41500,41900,40800,41500,29668,632558.0,15242370.0
2017-03-28,41500,41800,41400,41800,31157,637131.0,15242370.0
2017-03-29,41550,41850,41450,41700,18977,635607.0,15242370.0
2017-03-30,41850,42100,41600,41850,15463,637893.0,15242370.0
2017-03-31,41850,41950,41550,41850,13949,637893.0,15242370.0
2017-04-03,41650,42500,41450,42500,28660,647801.0,15242370.0
2017-04-04,42500,42600,42150,42550,19505,648563.0,15242370.0
2017-04-05,42800,42950,42100,42750,28266,651611.0,15242370.0
2017-04-06,42200,43150,42200,42900,19048,653898.0,15242370.0
2017-04-07,43050,43600,42550,43300,29446,659995.0,15242370.0
2017-04-10,43300,43550,42750,42900,17139,653898.0,15242370.0
2017-04-11,42700,43300,42450,43000,19870,655422.0,15242370.0
2017-04-12,43050,43400,42850,43400,29540,661519.0,15242370.0
2017-04-13,43550,43600,43000,43250,21225,659233.0,15242370.0
2017-04-14,43100,43250,42350,42650,15815,650087.0,15242370.0
2017-04-17,42450,43000,42200,42600,9599,649325.0,15242370.0
2017-04-18,43000,43000,41850,42000,24362,640180.0,15242370.0
2017-04-19,42300,42450,41550,41600,14655,634083.0,15242370.0
2017-04-20,41850,42200,41450,41600,32757,634083.0,15242370.0
2017-04-21,41450,41900,40500,40900,81022,623413.0,15242370.0
2017-04-24,40900,41550,40800,41350,26112,630272.0,15242370.0
2017-04-25,41400,41950,41350,41950,41361,639417.0,15242370.0
2017-04-26,42250,42450,41950,42400,29654,646276.0,15242370.0
2017-04-27,42400,42400,41700,42350,25100,645514.0,15242370.0
2017-04-28,42350,42750,41750,42600,23292,649325.0,15242370.0
2017-05-02,42500,42800,42000,42300,15082,644752.0,15242370.0
2017-05-04,42000,42300,41700,42200,39595,643228.0,15242370.0
2017-05-08,42250,42800,42200,42800,22915,652373.0,15242370.0
2017-05-10,43600,43600,42700,42900,42590,653898.0,15242370.0
2017-05-11,42500,43050,42400,43000,27170,655422.0,15242370.0
2017-05-12,42700,43200,42550,42750,23634,651611.0,15242370.0
2017-05-15,42850,43200,42550,42950,24524,654660.0,15242370.0
2017-05-16,42900,43300,42700,43300,33771,659995.0,15242370.0
2017-05-17,43300,43300,42700,43000,28203,655422.0,15242370.0
2017-05-18,42750,42900,41950,42400,25375,646276.0,15242370.0
2017-05-19,42150,42550,42000,42350,27742,645514.0,15242370.0
2017-05-22,42400,42400,42000,42200,172916,643228.0,15242370.0
2017-05-23,42150,44950,42100,44950,79643,685145.0,15242370.0
2017-05-24,44550,44950,43150,43150,31061,657708.0,15242370.0
2017-05-25,43150,43600,42550,42750,14284,651611.0,15242370.0
2017-05-26,42750,43550,42750,43450,17617,662281.0,15242370.0
2017-05-29,43600,43650,42200,42700,14191,650849.0,15242370.0
2017-05-30,42650,42850,42100,42300,23839,644752.0,15242370.0
2017-05-31,42450,42950,42250,42950,32920,654660.0,15242370.0
2017-06-01,42950,42950,42300,42750,14602,651611.0,15242370.0
2017-06-02,42400,42750,42250,42300,24491,644752.0,15242370.0
2017-06-05,42450,42850,42300,42450,8362,647039.0,15242370.0
2017-06-07,42450,43850,42400,43550,37719,663805.0,15242370.0
2017-06-08,43550,43900,43150,43900,26339,669140.0,15242370.0
2017-06-09,43650,44300,43150,44150,29259,672951.0,15242370.0
2017-06-12,44000,44800,43500,44750,34659,682096.0,15242370.0
2017-06-13,44300,44600,44150,44300,21941,675237.0,15242370.0
2017-06-14,44300,44300,43650,44200,30027,673713.0,15242370.0
2017-06-15,44200,44700,43500,44700,22685,681334.0,15242370.0
2017-06-16,44700,45750,44100,45100,48341,687431.0,15242370.0
2017-06-19,45250,46100,45200,46100,41722,702673.0,15242370.0
2017-06-20,45800,46800,45700,46200,30663,704197.0,15242370.0
2017-06-21,45650,47500,45650,47000,37719,716391.0,15242370.0
2017-06-22,47750,47750,45800,45950,28347,700387.0,15242370.0
2017-06-23,45650,46600,45500,45700,24882,696576.0,15242370.0
2017-06-26,46350,46350,45300,45700,18741,696576.0,15242370.0
2017-06-27,45450,46200,45450,46100,18195,702673.0,15242370.0
2017-06-28,46000,46150,45800,46100,20182,702673.0,15242370.0
2017-06-29,46250,47050,46250,47050,24234,717154.0,15242370.0
2017-06-30,46650,48300,46400,48000,24424,731634.0,15242370.0
2017-07-03,47950,48050,47100,48000,35158,731634.0,15242370.0
2017-07-04,48000,48100,47400,47750,17616,727823.0,15242370.0
2017-07-05,47750,49000,47450,49000,36415,746876.0,15242370.0
2017-07-06,49200,49200,48000,48650,27130,741541.0,15242370.0
2017-07-07,48550,49050,48250,49050,24351,747638.0,15242370.0
2017-07-10,49050,49050,48200,48600,25124,740779.0,15242370.0
2017-07-11,48600,48850,47550,47900,31946,730110.0,15242370.0
2017-07-12,47400,48150,47150,47500,27052,724013.0,15242370.0
2017-07-13,47750,49700,47350,49000,43252,746876.0,15242370.0
2017-07-14,49000,49900,49000,49800,18357,759070.0,15242370.0
2017-07-17,49950,49950,49050,49900,15172,760594.0,15242370.0
2017-07-18,49900,50900,49450,50400,27765,768215.0,15242370.0
2017-07-19,50200,51000,49850,51000,26736,777361.0,15242370.0
2017-07-20,51100,52500,50400,51900,37734,791079.0,15242370.0
2017-07-21,51300,52300,51000,51500,38327,784982.0,15242370.0
2017-07-24,51500,52400,51000,51100,37401,778885.0,15242370.0
2017-07-25,51900,51900,50100,51100,30714,778885.0,15242370.0
2017-07-26,51000,51000,49550,50000,29202,762118.0,15242370.0
2017-07-27,49500,50400,48750,49900,20243,760594.0,15242370.0
2017-07-28,49150,50100,48200,49000,25413,746876.0,15242370.0
2017-07-31,48200,49600,48200,49600,28749,756022.0,15242370.0
2017-08-01,49500,49800,49100,49350,10285,752211.0,15242370.0
2017-08-02,49050,49550,48300,48500,21574,739255.0,15242370.0
2017-08-03,49000,49400,47700,48250,30298,735444.0,15242370.0
2017-08-04,49000,49800,48350,49650,21327,756784.0,15242370.0
2017-08-07,50500,50500,48350,48750,20639,743066.0,15242370.0
2017-08-08,49100,49100,48050,48350,12224,736969.0,15242370.0
2017-08-09,48350,48550,47100,47400,23434,722488.0,15242370.0
2017-08-10,47350,48600,46500,46500,23284,708770.0,15242370.0
2017-08-11,46500,49500,46500,48900,42285,745352.0,15242370.0
2017-08-14,49200,51400,48500,50800,39840,774312.0,15242370.0
2017-08-16,50000,51400,49050,49650,46797,756784.0,15242370.0
2017-08-17,50100,50500,49300,50100,21647,763643.0,15242370.0
2017-08-18,49950,51500,49750,51400,27617,783458.0,15242370.0
2017-08-21,51600,52000,51000,51500,19238,784982.0,15242370.0
2017-08-22,51400,51900,50500,50700,28829,772788.0,15242370.0
2017-08-23,50500,51500,50500,50900,30657,775837.0,15242370.0
2017-08-24,51000,51400,49900,50300,27708,766691.0,15242370.0
2017-08-25,50300,50800,48800,48950,51918,746114.0,15242370.0
2017-08-28,49100,49800,48650,49800,27305,759070.0,15242370.0
2017-08-29,49200,50100,49200,49950,29038,761356.0,15242370.0
2017-08-30,49950,49950,49100,49550,23459,755259.0,15242370.0
2017-08-31,49550,50800,49150,50400,41924,768215.0,15242370.0
