케이엔더블유(105330),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-04-13,5200,5280,5120,5280,9587,29892.0,5661347.0
2018-04-16,5340,5340,5030,5230,16260,29609.0,5661347.0
2018-04-17,5230,5240,5190,5230,4908,29609.0,5661347.0
2018-04-18,5290,5290,5210,5260,4379,29779.0,5661347.0
2018-04-19,5260,5320,5220,5310,6903,30062.0,5661347.0
2018-04-20,5300,5310,5230,5250,9342,29722.0,5661347.0
2018-04-23,5280,5310,5240,5290,14476,29949.0,5661347.0
2018-04-24,5340,5340,5200,5270,11046,29835.0,5661347.0
2018-04-25,5270,5330,5220,5310,13721,30062.0,5661347.0
2018-04-26,5310,5330,5240,5330,2176,30175.0,5661347.0
2018-04-27,5380,5510,5300,5490,7446,31081.0,5661347.0
2018-04-30,5550,5670,5500,5530,14210,31307.0,5661347.0
2018-05-02,5530,5650,5530,5570,10340,31534.0,5661347.0
2018-05-03,5570,5650,5520,5590,5857,31647.0,5661347.0
2018-05-04,5650,5650,5440,5620,11445,31817.0,5661347.0
2018-05-08,5620,5650,5410,5410,15784,30628.0,5661347.0
2018-05-09,5410,5420,5280,5410,6715,30628.0,5661347.0
2018-05-10,5410,5470,5370,5430,1256,30741.0,5661347.0
2018-05-11,5430,5580,5430,5570,6165,31534.0,5661347.0
2018-05-14,5580,5690,5500,5680,20109,32156.0,5661347.0
2018-05-15,5690,5890,5670,5850,19899,33119.0,5661347.0
2018-05-16,6000,6000,5790,5910,25463,33459.0,5661347.0
2018-05-17,5950,5950,5790,5840,8216,33062.0,5661347.0
2018-05-18,5840,5900,5760,5890,13828,33345.0,5661347.0
2018-05-21,5890,5950,5810,5890,6261,33345.0,5661347.0
2018-05-23,5890,5920,5730,5870,10839,33232.0,5661347.0
2018-05-24,5770,5900,5630,5670,13268,32100.0,5661347.0
2018-05-25,5580,5690,5480,5690,16025,32213.0,5661347.0
2018-05-28,5700,5800,5650,5760,19919,32609.0,5661347.0
2018-05-29,5760,5830,5760,5760,2964,32609.0,5661347.0
2018-05-30,5760,5760,5600,5740,913,32496.0,5661347.0
2018-05-31,5740,5750,5540,5540,15711,31364.0,5661347.0
2018-06-01,5540,5730,5540,5700,13642,32270.0,5661347.0
2018-06-04,5760,5800,5690,5770,4946,32666.0,5661347.0
2018-06-05,5760,5830,5610,5790,8433,32779.0,5661347.0
2018-06-07,5780,5900,5780,5870,8557,33232.0,5661347.0
2018-06-08,5870,5980,5720,5880,10741,33289.0,5661347.0
2018-06-11,5880,5940,5820,5820,7780,32949.0,5661347.0
2018-06-12,5830,5930,5730,5820,4956,32949.0,5661347.0
2018-06-14,5820,5850,5700,5780,8915,32723.0,5661347.0
2018-06-15,5780,5950,5680,5910,7882,33459.0,5661347.0
2018-06-18,5860,5980,5700,5760,9941,32609.0,5661347.0
2018-06-19,5710,5760,5600,5750,8455,32553.0,5661347.0
2018-06-20,5740,5890,5670,5830,6334,33006.0,5661347.0
2018-06-21,5820,6250,5780,6250,57579,35383.0,5661347.0
2018-06-22,6250,6660,5970,6600,99391,37365.0,5661347.0
2018-06-25,6600,6750,6250,6750,34039,38214.0,5661347.0
2018-06-26,6740,6740,6520,6620,20228,37478.0,5661347.0
2018-06-27,6500,6580,6260,6280,19050,35553.0,5661347.0
2018-06-28,6190,6470,5860,6160,27243,34874.0,5661347.0
2018-06-29,6100,6220,5880,6200,12011,35100.0,5661347.0
2018-07-02,6200,6250,5990,6070,11988,34364.0,5661347.0
2018-07-03,6070,6070,5880,5910,16915,33459.0,5661347.0
2018-07-04,5910,6150,5870,6140,17260,34761.0,5661347.0
2018-07-05,6140,6200,5840,6000,11471,33968.0,5661347.0
2018-07-06,6010,6200,5860,6130,8227,34704.0,5661347.0
2018-07-09,6170,6170,6020,6120,10676,34647.0,5661347.0
2018-07-10,6040,6370,6010,6220,9569,35214.0,5661347.0
2018-07-11,6220,6390,6110,6290,9130,35610.0,5661347.0
2018-07-12,6250,6300,6130,6290,15810,35610.0,5661347.0
2018-07-13,6300,6340,6200,6340,8833,35893.0,5661347.0
2018-07-16,6480,6480,6280,6380,11676,36119.0,5661347.0
2018-07-17,6430,6480,6320,6450,14586,36516.0,5661347.0
2018-07-18,6550,6550,6370,6450,14595,36516.0,5661347.0
2018-07-19,6450,6450,6190,6220,14963,35214.0,5661347.0
2018-07-20,6140,6370,6140,6360,10266,36006.0,5661347.0
2018-07-23,6360,6400,6060,6230,9830,35270.0,5661347.0
2018-07-24,6230,6350,6140,6140,2924,34761.0,5661347.0
2018-07-25,6220,6230,6090,6190,11347,35044.0,5661347.0
2018-07-26,6190,6270,6050,6180,17387,34987.0,5661347.0
2018-07-27,6180,6400,6150,6390,18281,36176.0,5661347.0
2018-07-30,6450,6450,6210,6300,6777,35666.0,5661347.0
2018-07-31,6270,6300,6190,6270,4596,35497.0,5661347.0
2018-08-01,6270,6340,6170,6290,11819,35610.0,5661347.0
2018-08-02,6290,6330,6170,6300,21170,35666.0,5661347.0
2018-08-03,6240,6420,6240,6320,12336,35780.0,5661347.0
2018-08-06,6330,6480,6020,6130,7398,34704.0,5661347.0
2018-08-07,6130,6260,6080,6230,5849,35270.0,5661347.0
2018-08-08,6230,6340,6150,6190,20550,35044.0,5661347.0
2018-08-09,6210,6250,6150,6240,14546,35327.0,5661347.0
2018-08-10,6280,6450,6200,6400,15634,36233.0,5661347.0
2018-08-13,6500,6510,6310,6510,19435,36855.0,5661347.0
2018-08-14,6590,7590,6510,7130,546301,40365.0,5661347.0
2018-08-16,7060,7310,6830,6830,184905,38667.0,5661347.0
2018-08-17,6960,7000,6750,6900,75419,39063.0,5661347.0
2018-08-20,6900,7120,6830,6850,89826,38780.0,5661347.0
2018-08-21,6940,6940,6510,6730,78232,38101.0,5661347.0
2018-08-22,6730,6790,6600,6680,36516,37818.0,5661347.0
2018-08-23,6750,6880,6540,6800,49510,38497.0,5661347.0
2018-08-24,6800,7060,6700,7020,75578,39743.0,5661347.0
2018-08-27,6920,7150,6920,7020,34025,39743.0,5661347.0
2018-08-28,6970,7050,6650,6680,69857,37818.0,5661347.0
2018-08-29,6630,6770,6620,6620,24077,37478.0,5661347.0
2018-08-30,6620,6740,6440,6560,33376,37138.0,5661347.0
2018-08-31,6510,6530,6340,6460,63386,36572.0,5661347.0
2018-09-03,6410,6530,6360,6400,25631,36233.0,5661347.0
2018-09-04,6330,6520,6320,6430,36601,36402.0,5661347.0
2018-09-05,6500,6500,6320,6400,11559,36233.0,5661347.0
2018-09-06,6320,6400,6200,6400,27226,36233.0,5661347.0
2018-09-07,6390,6390,6150,6250,29668,35383.0,5661347.0
2018-09-10,6250,6250,6140,6220,13969,35214.0,5661347.0
2018-09-11,6220,6220,6070,6180,13562,34987.0,5661347.0
2018-09-12,6130,6160,5970,5970,22881,33798.0,5661347.0
2018-09-13,5970,6230,5970,6200,16966,35100.0,5661347.0
2018-09-14,6230,6350,6100,6180,16773,34987.0,5661347.0
2018-09-17,6170,6180,6050,6150,7721,34817.0,5661347.0
2018-09-18,6130,6130,5900,5970,26699,33798.0,5661347.0
2018-09-19,5970,6050,5940,6000,7490,33968.0,5661347.0
2018-09-20,6000,6000,5830,5920,17689,33515.0,5661347.0
2018-09-21,5950,5990,5720,5830,20134,33006.0,5661347.0
2018-09-27,5840,5960,5700,5840,13922,33062.0,5661347.0
2018-09-28,5840,5840,5640,5820,11373,32949.0,5661347.0
2018-10-01,5800,5800,5610,5720,12035,32383.0,5661347.0
2018-10-02,5720,5920,5600,5600,9822,31704.0,5661347.0
2018-10-04,5630,5690,5330,5620,14619,31817.0,5661347.0
2018-10-05,5620,5620,5400,5590,13762,31647.0,5661347.0
2018-10-08,5590,5590,5300,5300,25367,30005.0,5661347.0
2018-10-10,5300,5680,5250,5380,30613,30458.0,5661347.0
2018-10-11,5320,5500,5100,5370,7767,30401.0,5661347.0
2018-10-12,5290,5800,5180,5500,38340,31137.0,5661347.0
2018-10-15,5420,5690,5420,5580,2028,31590.0,5661347.0
2018-10-16,5580,5620,5470,5470,9740,30968.0,5661347.0
2018-10-17,5470,5600,5420,5570,3395,31534.0,5661347.0
2018-10-18,5570,5570,5440,5500,3818,31137.0,5661347.0
2018-10-19,5460,5540,5270,5400,23971,30571.0,5661347.0
2018-10-22,5330,5600,5250,5600,12698,31704.0,5661347.0
2018-10-23,5590,5600,5430,5560,8876,31477.0,5661347.0
2018-10-24,5560,5600,5240,5380,21462,30458.0,5661347.0
2018-10-25,5250,5290,5080,5230,12141,29609.0,5661347.0
2018-10-26,5100,5220,4820,4920,36885,27854.0,5661347.0
2018-10-29,4650,4880,4280,4300,33481,24344.0,5661347.0
2018-10-30,3665,4225,3665,4000,60693,22645.0,5661347.0
2018-10-31,4150,4150,3970,4020,16794,22759.0,5661347.0
2018-11-01,4120,4120,4000,4045,35139,22900.0,5661347.0
2018-11-02,4100,4190,4050,4190,53338,23721.0,5661347.0
2018-11-05,4270,4460,4065,4420,27174,25023.0,5661347.0
2018-11-06,4415,4700,4300,4345,35786,24599.0,5661347.0
2018-11-07,4345,4620,4150,4195,38514,23749.0,5661347.0
2018-11-08,4240,4350,4100,4215,25957,23863.0,5661347.0
2018-11-09,4215,4215,4040,4145,24118,23466.0,5661347.0
2018-11-12,4105,4200,4020,4185,5563,23693.0,5661347.0
2018-11-13,4125,4145,3905,4085,17774,23127.0,5661347.0
2018-11-14,4010,4075,3975,4050,14581,22928.0,5661347.0
2018-11-15,3970,4190,3970,4180,20292,23664.0,5661347.0
2018-11-16,4190,4190,4050,4055,16531,22957.0,5661347.0
2018-11-19,4090,4240,4000,4190,20699,23721.0,5661347.0
2018-11-20,4190,4490,4120,4235,23493,23976.0,5661347.0
2018-11-21,4150,4280,4140,4255,12630,24089.0,5661347.0
2018-11-22,4255,4460,4255,4350,9094,24627.0,5661347.0
2018-11-23,4300,4490,4230,4355,9522,24655.0,5661347.0
2018-11-26,4355,4355,4225,4295,7135,24315.0,5661347.0
2018-11-27,4490,4490,4290,4375,13898,24768.0,5661347.0
2018-11-28,4450,4450,4220,4385,17800,24825.0,5661347.0
2018-11-29,4385,4400,4265,4400,41069,24910.0,5661347.0
2018-11-30,4280,4390,4210,4210,14909,23834.0,5661347.0
2018-12-03,4195,4275,4195,4255,6968,24089.0,5661347.0
2018-12-04,4265,4355,4205,4260,4424,24117.0,5661347.0
2018-12-05,4110,4270,4105,4270,17884,24174.0,5661347.0
2018-12-06,4255,4270,4065,4135,7844,23410.0,5661347.0
2018-12-07,4135,4200,4050,4180,7185,23664.0,5661347.0
2018-12-10,4095,4120,3865,3995,25802,22617.0,5661347.0
2018-12-11,3995,4025,3900,3975,4522,22504.0,5661347.0
2018-12-12,3915,4170,3915,4100,18966,23212.0,5661347.0
2018-12-13,4220,4220,4035,4130,11390,23381.0,5661347.0
2018-12-14,4130,4230,4000,4225,8977,23919.0,5661347.0
2018-12-17,4210,4255,4060,4250,25605,24061.0,5661347.0
2018-12-18,4240,4240,4060,4180,15866,23664.0,5661347.0
2018-12-19,4220,4220,4080,4100,12610,23212.0,5661347.0
2018-12-20,4100,4115,3970,3995,20365,22617.0,5661347.0
2018-12-21,3995,4000,3935,3970,6698,22476.0,5661347.0
2018-12-24,3970,4005,3905,4005,11447,22674.0,5661347.0
2018-12-26,3950,3995,3700,3700,29011,20947.0,5661347.0
2018-12-27,3740,3850,3720,3850,5330,21796.0,5661347.0
2018-12-28,3885,3990,3750,3990,4448,22589.0,5661347.0
2019-01-02,4010,4010,3780,3790,19709,21457.0,5661347.0
2019-01-03,3790,3975,3755,3775,29806,21372.0,5661347.0
2019-01-04,3810,3910,3755,3885,16725,21994.0,5661347.0
2019-01-07,4000,4010,3885,3960,7884,22419.0,5661347.0
2019-01-08,3985,4070,3905,4070,24799,23042.0,5661347.0
2019-01-09,4070,4250,4050,4065,20189,23013.0,5661347.0
2019-01-10,4065,4160,4025,4100,13019,23212.0,5661347.0
2019-01-11,4075,4330,4045,4310,20527,24400.0,5661347.0
2019-01-14,4315,4380,4245,4325,19046,24485.0,5661347.0
2019-01-15,4290,4475,4285,4475,14474,25335.0,5661347.0
2019-01-16,4475,4475,4325,4420,11754,25023.0,5661347.0
2019-01-17,4420,4450,4330,4450,8404,25193.0,5661347.0
2019-01-18,4595,5780,4425,4620,613620,26155.0,5661347.0
2019-01-21,4600,4685,4500,4540,41947,25703.0,5661347.0
2019-01-22,4510,4540,4345,4360,34327,24683.0,5661347.0
2019-01-23,4335,4440,4335,4360,10975,24683.0,5661347.0
2019-01-24,4400,4400,4260,4390,11379,24853.0,5661347.0
2019-01-25,4390,4420,4240,4400,88337,24910.0,5661347.0
2019-01-28,4400,4480,4290,4395,35704,24882.0,5661347.0
2019-01-29,4395,4395,4235,4330,16774,24514.0,5661347.0
2019-01-30,4330,4365,4235,4265,32175,24146.0,5661347.0
2019-01-31,4305,4305,4250,4280,11006,24231.0,5661347.0
2019-02-01,4345,4345,4210,4295,19689,24315.0,5661347.0
2019-02-07,4300,4480,4300,4450,26465,25193.0,5661347.0
2019-02-08,4460,4580,4445,4550,30971,25759.0,5661347.0
2019-02-11,4600,4605,4450,4480,14222,25363.0,5661347.0
2019-02-12,4480,4540,4435,4475,19044,25335.0,5661347.0
2019-02-13,4515,4590,4450,4590,31507,25986.0,5661347.0
2019-02-14,4635,5000,4460,4690,71204,26552.0,5661347.0
2019-02-15,4690,4770,4610,4740,17966,26835.0,5661347.0
2019-02-18,4740,4840,4655,4790,23524,27118.0,5661347.0
2019-02-19,4790,4800,4710,4800,20095,27174.0,5661347.0
2019-02-20,4770,4860,4755,4840,14195,27401.0,5661347.0
2019-02-21,4870,4935,4770,4915,15092,27826.0,5661347.0
2019-02-22,4900,4925,4770,4850,21751,27458.0,5661347.0
2019-02-25,4850,4875,4710,4810,13035,27231.0,5661347.0
2019-02-26,4810,4810,4710,4780,9230,27061.0,5661347.0
2019-02-27,4800,4820,4745,4800,3632,27174.0,5661347.0
2019-02-28,4800,4825,4500,4510,10783,25533.0,5661347.0
2019-03-04,4525,4765,4525,4745,13248,26863.0,5661347.0
2019-03-05,4745,4900,4700,4850,14642,27458.0,5661347.0
2019-03-06,4845,5040,4750,4890,18003,27684.0,5661347.0
2019-03-07,4880,4925,4720,4880,16648,27627.0,5661347.0
2019-03-08,4785,5000,4755,4800,17345,27174.0,5661347.0
2019-03-11,4845,5750,4615,4710,592154,26665.0,5661347.0
2019-03-12,4735,4790,4635,4710,28866,26665.0,5661347.0
2019-03-13,4755,4755,4595,4665,20027,26410.0,5661347.0
2019-03-14,4710,4710,4595,4635,23229,26240.0,5661347.0
2019-03-15,4655,4655,4540,4625,15753,26184.0,5661347.0
2019-03-18,4665,4670,4590,4670,6609,26438.0,5661347.0
2019-03-19,4705,4705,4610,4685,11931,26523.0,5661347.0
2019-03-20,4670,4680,4555,4680,13935,26495.0,5661347.0
2019-03-21,4700,4700,4585,4660,12127,26382.0,5661347.0
2019-03-22,4665,4665,4510,4595,17945,26014.0,5661347.0
2019-03-25,4520,4555,4350,4440,21673,25136.0,5661347.0
2019-03-26,4435,4640,4435,4545,11935,25731.0,5661347.0
2019-03-27,4655,4655,4560,4560,2782,25816.0,5661347.0
2019-03-28,4605,4605,4490,4530,5819,25646.0,5661347.0
2019-03-29,4575,4710,4505,4680,10708,26495.0,5661347.0
2019-04-01,4680,4830,4680,4745,24345,26863.0,5661347.0
2019-04-02,4820,4820,4710,4760,11174,26948.0,5661347.0
2019-04-03,4770,4860,4760,4850,21313,27458.0,5661347.0
2019-04-04,4880,4950,4815,4850,14280,27458.0,5661347.0
2019-04-05,4565,4945,4565,4880,13982,27627.0,5661347.0
2019-04-08,4950,4950,4875,4890,10428,27684.0,5661347.0
2019-04-09,4875,5040,4875,4935,10546,27939.0,5661347.0
2019-04-10,4935,4965,4890,4960,18016,28080.0,5661347.0
2019-04-11,4970,5090,4930,5000,21613,28307.0,5661347.0
2019-04-12,5000,5090,4950,5000,14632,28307.0,5661347.0
2019-04-15,5000,5250,5000,5170,18170,29269.0,5661347.0
2019-04-16,5290,5630,5200,5400,47629,30571.0,5661347.0
2019-04-17,5400,5480,5180,5480,55398,31024.0,5661347.0
2019-04-18,5310,5670,5300,5490,24119,31081.0,5661347.0
2019-04-19,5490,5580,5330,5480,14866,31024.0,5661347.0
2019-04-22,5490,5660,5460,5650,33264,31987.0,5661347.0
2019-04-23,5700,5710,5470,5480,11560,31024.0,5661347.0
2019-04-24,5480,5560,5290,5290,14867,29949.0,5661347.0
2019-04-25,5300,5440,5200,5300,7220,30005.0,5661347.0
2019-04-26,5270,5300,5020,5080,19796,28760.0,5661347.0
2019-04-29,5130,5200,5070,5120,7035,28986.0,5661347.0
2019-04-30,5120,5200,5050,5120,6606,28986.0,5661347.0
2019-05-02,5160,5370,5110,5330,27519,30175.0,5661347.0
2019-05-03,5330,5430,5270,5400,11560,30571.0,5661347.0
2019-05-07,5230,5370,5230,5250,5874,29722.0,5661347.0
2019-05-08,5250,5410,5220,5410,10824,30628.0,5661347.0
2019-05-09,5410,5410,5210,5270,9617,29835.0,5661347.0
2019-05-10,5390,5390,5160,5280,9745,29892.0,5661347.0
2019-05-13,5280,5280,5110,5180,6731,29326.0,5661347.0
2019-05-14,5120,5170,4985,5120,11953,28986.0,5661347.0
2019-05-15,5000,5120,4980,5030,18700,28477.0,5661347.0
2019-05-16,5030,5030,4930,5030,10977,28477.0,5661347.0
2019-05-17,4955,5060,4950,4950,2351,28024.0,5661347.0
2019-05-20,5080,5080,4750,4860,5567,27514.0,5661347.0
2019-05-21,4705,4790,4640,4685,17729,26523.0,5661347.0
2019-05-22,4730,4730,4660,4730,8786,26778.0,5661347.0
2019-05-23,4775,4895,4550,4895,5707,27712.0,5661347.0
2019-05-24,4890,4890,4585,4585,9089,25957.0,5661347.0
2019-05-27,4585,4585,4405,4540,7241,25703.0,5661347.0
2019-05-28,4530,4800,4450,4800,5927,27174.0,5661347.0
2019-05-29,4730,4770,4440,4470,16193,25306.0,5661347.0
2019-05-30,4465,4600,4410,4520,16908,25589.0,5661347.0
2019-05-31,4515,4520,4390,4400,7269,24910.0,5661347.0
2019-06-03,4400,4445,4350,4370,6497,24740.0,5661347.0
2019-06-04,4575,4575,4310,4350,8267,24627.0,5661347.0
2019-06-05,4370,4430,4295,4315,9529,24429.0,5661347.0
2019-06-07,4315,4400,4315,4350,8675,24627.0,5661347.0
2019-06-10,4500,4500,4365,4490,6155,25419.0,5661347.0
2019-06-11,4490,4490,4380,4485,6715,25391.0,5661347.0
2019-06-12,4485,4650,4425,4530,7832,25646.0,5661347.0
2019-06-13,4530,4600,4500,4575,7105,25901.0,5661347.0
2019-06-14,4670,4670,4425,4570,5846,25872.0,5661347.0
2019-06-17,4570,4650,4450,4605,4637,26071.0,5661347.0
2019-06-18,4605,4680,4560,4680,4105,26495.0,5661347.0
2019-06-19,4680,4680,4425,4515,20476,25561.0,5661347.0
2019-06-20,4515,4580,4500,4520,3927,25589.0,5661347.0
2019-06-21,4520,4560,4405,4560,4624,25816.0,5661347.0
2019-06-24,4630,4640,4455,4565,9529,25844.0,5661347.0
2019-06-25,4615,4695,4475,4690,6288,26552.0,5661347.0
2019-06-26,4690,4800,4525,4615,9927,26127.0,5661347.0
2019-06-27,4615,4615,4540,4540,3433,25703.0,5661347.0
2019-06-28,4540,4555,4430,4545,3436,25731.0,5661347.0
2019-07-01,4545,4585,4425,4425,9451,25051.0,5661347.0
2019-07-02,4425,4600,4365,4490,13628,25419.0,5661347.0
2019-07-03,4490,4750,4490,4655,12190,26354.0,5661347.0
2019-07-04,4740,4740,4535,4550,10426,25759.0,5661347.0
2019-07-05,4580,4740,4550,4740,13447,26835.0,5661347.0
2019-07-08,4735,4735,4500,4690,5998,26552.0,5661347.0
2019-07-09,4710,4720,4480,4500,15814,25476.0,5661347.0
2019-07-10,4600,4600,4405,4555,6822,25787.0,5661347.0
2019-07-11,4555,4635,4455,4600,3190,26042.0,5661347.0
2019-07-12,4640,4675,4560,4610,8121,26099.0,5661347.0
2019-07-15,4610,4660,4545,4660,6552,26382.0,5661347.0
2019-07-16,4700,4700,4500,4550,11535,25759.0,5661347.0
2019-07-17,4500,4595,4465,4550,4902,25759.0,5661347.0
2019-07-18,4550,4645,4435,4550,7018,25759.0,5661347.0
2019-07-19,4550,4595,4455,4480,9218,25363.0,5661347.0
2019-07-22,4480,4530,4435,4520,3937,25589.0,5661347.0
2019-07-23,4455,4540,4455,4500,3180,25476.0,5661347.0
2019-07-24,4520,4525,4390,4410,6520,24967.0,5661347.0
2019-07-25,4410,4410,4300,4380,5491,24797.0,5661347.0
2019-07-26,4380,4380,4300,4355,4386,24655.0,5661347.0
2019-07-29,4355,4370,4240,4335,8604,24542.0,5661347.0
2019-07-30,4335,4335,4220,4230,2329,23947.0,5661347.0
2019-07-31,4230,4615,4190,4315,10868,24429.0,5661347.0
2019-08-01,4315,4315,4160,4230,10786,23947.0,5661347.0
2019-08-02,4185,4230,4105,4230,4109,23947.0,5661347.0
2019-08-05,4025,4175,3910,4000,16246,22645.0,5661347.0
2019-08-06,4000,4000,3810,3810,7228,21570.0,5661347.0
2019-08-07,3615,3990,3610,3970,16832,22476.0,5661347.0
2019-08-08,4080,4080,3905,4030,1796,22815.0,5661347.0
2019-08-09,4070,4070,3985,4030,6914,22815.0,5661347.0
2019-08-12,4015,4095,3985,4085,4352,23127.0,5661347.0
2019-08-13,4095,4170,3925,4090,5581,23155.0,5661347.0
2019-08-14,4150,4200,4100,4200,4646,23778.0,5661347.0
2019-08-16,4245,4245,4080,4165,3552,23580.0,5661347.0
2019-08-19,4200,4245,4030,4155,4308,23523.0,5661347.0
2019-08-20,4150,4200,4110,4190,4281,23721.0,5661347.0
2019-08-21,4230,4230,4070,4210,5180,23834.0,5661347.0
2019-08-22,4250,4250,4150,4220,4846,23891.0,5661347.0
2019-08-23,4165,4250,4110,4165,5949,23580.0,5661347.0
2019-08-26,4155,4165,3945,4130,6290,23381.0,5661347.0
2019-08-27,4130,4200,4100,4125,1244,23353.0,5661347.0
2019-08-28,4080,4200,4060,4135,2084,23410.0,5661347.0
2019-08-29,4195,4195,3990,4050,11481,22928.0,5661347.0
2019-08-30,4085,4150,4015,4080,6373,23098.0,5661347.0
2019-09-02,4120,4120,4005,4060,5497,22985.0,5661347.0
2019-09-03,4060,4100,3940,3940,18005,22306.0,5661347.0
2019-09-04,3975,4190,3975,4100,9531,23212.0,5661347.0
2019-09-05,4145,4235,4100,4195,12567,23749.0,5661347.0
2019-09-06,4160,4245,4150,4200,15133,23778.0,5661347.0
2019-09-09,4200,4345,4200,4260,17747,24117.0,5661347.0
2019-09-10,4260,4495,4260,4365,12200,24712.0,5661347.0
2019-09-11,4400,4530,4365,4490,11797,25419.0,5661347.0
2019-09-16,4490,4525,4450,4500,5374,25476.0,5661347.0
2019-09-17,4500,4550,4450,4545,7905,25731.0,5661347.0
2019-09-18,4545,4620,4470,4620,12745,26155.0,5661347.0
2019-09-19,4650,4745,4580,4720,7174,26722.0,5661347.0
2019-09-20,4720,4950,4720,4900,18965,27741.0,5661347.0
2019-09-23,4910,4945,4780,4845,5270,27429.0,5661347.0
2019-09-24,4845,4845,4745,4815,2928,27259.0,5661347.0
2019-09-25,4850,4850,4770,4830,2202,27344.0,5661347.0
2019-09-26,4830,4840,4725,4760,3563,26948.0,5661347.0
2019-09-27,4760,4900,4760,4885,7970,27656.0,5661347.0
2019-09-30,4755,4900,4755,4890,16157,27684.0,5661347.0
2019-10-01,4900,5180,4800,5160,30243,29213.0,5661347.0
2019-10-02,5080,5150,4900,4900,18516,27741.0,5661347.0
2019-10-04,4925,5030,4830,4830,5693,27344.0,5661347.0
2019-10-07,4825,4825,4610,4760,12325,26948.0,5661347.0
