한컴MDS(086960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-04-30,17750,17800,17000,17450,58175,154059.0,8828608.0
2018-05-02,17200,17450,17000,17150,58842,151411.0,8828608.0
2018-05-03,17350,17750,17200,17750,46943,156708.0,8828608.0
2018-05-04,17750,18050,17600,18000,47190,158915.0,8828608.0
2018-05-08,18000,18000,17500,17550,36945,154942.0,8828608.0
2018-05-09,17450,17750,17150,17650,15920,155825.0,8828608.0
2018-05-10,17750,18300,17500,18200,51301,160681.0,8828608.0
2018-05-11,18000,18600,17950,18300,38876,161564.0,8828608.0
2018-05-14,18300,18350,17900,18200,35887,160681.0,8828608.0
2018-05-15,18200,18600,18050,18500,53362,163329.0,8828608.0
2018-05-16,18200,18400,18000,18200,32809,160681.0,8828608.0
2018-05-17,18300,18350,18200,18200,21093,160681.0,8828608.0
2018-05-18,18500,18850,18300,18550,51008,163771.0,8828608.0
2018-05-21,18550,18850,18350,18600,44064,164212.0,8828608.0
2018-05-23,18700,18850,18450,18450,28288,162888.0,8828608.0
2018-05-24,18550,18650,18400,18450,24985,162888.0,8828608.0
2018-05-25,18350,18600,17950,18250,35971,161122.0,8828608.0
2018-05-28,18100,18300,17650,17850,68172,157591.0,8828608.0
2018-05-29,17750,18000,17650,17850,35071,157591.0,8828608.0
2018-05-30,17850,18100,17800,18000,39090,158915.0,8828608.0
2018-05-31,18000,18000,17700,17850,24961,157591.0,8828608.0
2018-06-01,17850,17950,17700,17900,30229,158032.0,8828608.0
2018-06-04,17900,18150,17750,18100,17075,159798.0,8828608.0
2018-06-05,18150,18250,18000,18250,22305,161122.0,8828608.0
2018-06-07,18450,18500,18100,18300,22997,161564.0,8828608.0
2018-06-08,18300,18300,18000,18050,21953,159356.0,8828608.0
2018-06-11,18050,18250,18050,18150,15201,160239.0,8828608.0
2018-06-12,18150,18300,18000,18000,22518,158915.0,8828608.0
2018-06-14,18100,18100,17650,17900,23857,158032.0,8828608.0
2018-06-15,18050,18050,17700,17900,24201,158032.0,8828608.0
2018-06-18,18000,18100,17550,17700,30187,156266.0,8828608.0
2018-06-19,17550,17800,17250,17250,34756,152293.0,8828608.0
2018-06-20,17200,17500,17000,17400,19272,153618.0,8828608.0
2018-06-21,17300,17550,17000,17200,16225,151852.0,8828608.0
2018-06-22,17100,17400,16900,17300,14661,152735.0,8828608.0
2018-06-25,17500,17850,17250,17750,22519,156708.0,8828608.0
2018-06-26,17550,18100,17550,18000,35475,158915.0,8828608.0
2018-06-27,18000,18500,17800,18350,50628,162005.0,8828608.0
2018-06-28,18600,18700,18400,18450,74157,162888.0,8828608.0
2018-06-29,18450,18700,18200,18700,55553,165095.0,8828608.0
2018-07-02,18750,20350,18600,19600,460149,173041.0,8828608.0
2018-07-03,20100,20300,19050,19850,239867,175248.0,8828608.0
2018-07-04,19400,20100,19350,19850,94651,175248.0,8828608.0
2018-07-05,19850,19900,19450,19650,85209,173482.0,8828608.0
2018-07-06,19800,19950,19050,19700,85283,173924.0,8828608.0
2018-07-09,19600,19950,19200,19750,76999,174365.0,8828608.0
2018-07-10,19800,20200,19600,19750,56459,174365.0,8828608.0
2018-07-11,19600,19800,19300,19750,46608,174365.0,8828608.0
2018-07-12,19750,20100,19550,19950,82867,176131.0,8828608.0
2018-07-13,19950,20350,19950,20000,95609,176572.0,8828608.0
2018-07-16,20250,20550,19850,20400,112082,180104.0,8828608.0
2018-07-17,20500,20550,20050,20150,78438,177896.0,8828608.0
2018-07-18,20250,20400,20050,20250,54519,178779.0,8828608.0
2018-07-19,20250,20300,19700,19750,70540,174365.0,8828608.0
2018-07-20,19700,20200,19500,19800,34137,174806.0,8828608.0
2018-07-23,19800,19950,18800,18900,89592,166861.0,8828608.0
2018-07-24,18850,19250,18750,19100,43810,168626.0,8828608.0
2018-07-25,18950,19200,18450,18750,71794,165536.0,8828608.0
2018-07-26,18850,19150,18650,18950,46175,167302.0,8828608.0
2018-07-27,19250,19250,18950,19200,29141,169509.0,8828608.0
2018-07-30,19250,19300,18750,19100,42661,168626.0,8828608.0
2018-07-31,18950,19150,18300,18400,71234,162446.0,8828608.0
2018-08-01,18500,18700,18300,18700,26687,165095.0,8828608.0
2018-08-02,18750,18850,18300,18700,37859,165095.0,8828608.0
2018-08-03,18950,19050,18700,18800,42084,165978.0,8828608.0
2018-08-06,18950,18950,18400,18400,26280,162446.0,8828608.0
2018-08-07,18400,18450,18100,18350,34525,162005.0,8828608.0
2018-08-08,18550,19450,18400,19150,84127,169068.0,8828608.0
2018-08-09,19100,19650,19000,19450,73188,171716.0,8828608.0
2018-08-10,19650,19700,19200,19400,51232,171275.0,8828608.0
2018-08-13,19400,19450,18950,19100,61389,168626.0,8828608.0
2018-08-14,19150,19450,18900,19050,54998,168185.0,8828608.0
2018-08-16,18950,19100,18650,19050,51950,168185.0,8828608.0
2018-08-17,19050,19350,19050,19050,24707,168185.0,8828608.0
2018-08-20,19100,19250,18800,19000,30459,167744.0,8828608.0
2018-08-21,19000,19050,18600,18900,46863,166861.0,8828608.0
2018-08-22,18850,19150,18700,18800,34810,165978.0,8828608.0
2018-08-23,18800,19000,18450,18950,41545,167302.0,8828608.0
2018-08-24,19000,19050,18700,18850,15691,166419.0,8828608.0
2018-08-27,19000,19100,18650,19050,27431,168185.0,8828608.0
2018-08-28,19200,19500,19000,19000,48554,167744.0,8828608.0
2018-08-29,19000,19500,18850,19450,54897,171716.0,8828608.0
2018-08-30,19600,19800,19300,19800,64335,174806.0,8828608.0
2018-08-31,19850,20050,19650,19950,58487,176131.0,8828608.0
2018-09-03,19900,20150,19750,20100,70003,177455.0,8828608.0
2018-09-04,20100,20200,19900,20050,39575,177014.0,8828608.0
2018-09-05,20100,20250,19750,20150,58756,177896.0,8828608.0
2018-09-06,20150,20200,19700,19850,46580,175248.0,8828608.0
2018-09-07,19700,19950,19400,19600,49158,173041.0,8828608.0
2018-09-10,19750,19800,19150,19700,27385,173924.0,8828608.0
2018-09-11,19700,19950,19500,19900,30059,175689.0,8828608.0
2018-09-12,20000,20000,19650,19900,28961,175689.0,8828608.0
2018-09-13,19850,20000,19750,19900,20901,175689.0,8828608.0
2018-09-14,20000,20000,19700,19700,27432,173924.0,8828608.0
2018-09-17,19800,19800,19050,19300,72359,170392.0,8828608.0
2018-09-18,19400,19500,18950,19150,34919,169068.0,8828608.0
2018-09-19,19150,19350,19000,19150,38841,169068.0,8828608.0
2018-09-20,19150,19400,19000,19100,31819,168626.0,8828608.0
2018-09-21,19100,19400,19100,19300,22761,170392.0,8828608.0
2018-09-27,19150,19250,18600,18850,56893,166419.0,8828608.0
2018-09-28,18750,18750,18000,18300,78370,161564.0,8828608.0
2018-10-01,18400,18450,17700,17950,62633,158474.0,8828608.0
2018-10-02,17950,18100,17650,17800,35283,157149.0,8828608.0
2018-10-04,17800,17950,17150,17350,50629,153176.0,8828608.0
2018-10-05,17200,17700,17200,17500,39699,154501.0,8828608.0
2018-10-08,17350,17700,17250,17300,24082,152735.0,8828608.0
2018-10-10,17250,17550,16900,16900,40111,149203.0,8828608.0
2018-10-11,16200,16750,16200,16250,67396,143465.0,8828608.0
2018-10-12,16150,16700,16150,16600,36454,146555.0,8828608.0
2018-10-15,16500,16800,16450,16450,27796,145231.0,8828608.0
2018-10-16,16450,16700,16450,16650,32990,146996.0,8828608.0
2018-10-17,16700,17000,16600,16650,16615,146996.0,8828608.0
2018-10-18,16650,16750,16600,16600,45124,146555.0,8828608.0
2018-10-19,16400,16950,16400,16900,36320,149203.0,8828608.0
2018-10-22,16850,17000,16650,16950,17617,149645.0,8828608.0
2018-10-23,17000,17000,16000,16000,67786,141258.0,8828608.0
2018-10-24,16100,16350,15600,15750,39253,139051.0,8828608.0
2018-10-25,15150,15500,14850,15300,49366,135078.0,8828608.0
2018-10-26,15250,15450,14300,14450,51322,127573.0,8828608.0
2018-10-29,14100,14650,13500,13500,53837,119186.0,8828608.0
2018-10-30,13100,13950,13100,13950,44207,123159.0,8828608.0
2018-10-31,14000,14300,13700,14200,18874,125366.0,8828608.0
2018-11-01,14200,14600,14050,14150,42126,124925.0,8828608.0
2018-11-02,14300,14800,14200,14800,42765,130663.0,8828608.0
2018-11-05,14800,14850,14300,14500,22678,128015.0,8828608.0
2018-11-06,14550,14600,14250,14500,37743,128015.0,8828608.0
2018-11-07,14500,14700,14150,14300,28555,126249.0,8828608.0
2018-11-08,14450,14700,14200,14600,33545,128898.0,8828608.0
2018-11-09,14600,14600,14100,14400,34039,127132.0,8828608.0
2018-11-12,14250,14550,14100,14300,34694,126249.0,8828608.0
2018-11-13,14000,14150,13500,14100,44260,124483.0,8828608.0
2018-11-14,14150,14250,14000,14150,27040,124925.0,8828608.0
2018-11-15,14150,14900,14100,14850,36919,131105.0,8828608.0
2018-11-16,14850,15100,14600,14900,20300,131546.0,8828608.0
2018-11-19,14950,15250,14750,14950,18619,131988.0,8828608.0
2018-11-20,14700,14800,14500,14700,27632,129781.0,8828608.0
2018-11-21,14450,14750,14250,14650,19259,129339.0,8828608.0
2018-11-22,14600,14950,14600,14750,10755,130222.0,8828608.0
2018-11-23,14650,14800,14400,14500,13229,128015.0,8828608.0
2018-11-26,14300,14950,14300,14900,28710,131546.0,8828608.0
2018-11-27,14850,15100,14700,15000,19275,132429.0,8828608.0
2018-11-28,14900,15150,14900,15000,19919,132429.0,8828608.0
2018-11-29,15200,15300,14950,15050,22882,132871.0,8828608.0
2018-11-30,15050,15150,14850,14950,11006,131988.0,8828608.0
2018-12-03,14950,15250,14950,15050,14247,132871.0,8828608.0
2018-12-04,15000,15200,14900,15050,28450,132871.0,8828608.0
2018-12-05,14800,15150,14750,15050,24023,132871.0,8828608.0
2018-12-06,15150,15150,14550,14800,20642,130663.0,8828608.0
2018-12-07,14850,15100,14850,14900,10022,131546.0,8828608.0
2018-12-10,14750,14750,14150,14350,21999,126691.0,8828608.0
2018-12-11,14500,14600,14050,14200,14489,125366.0,8828608.0
2018-12-12,14250,14600,14200,14600,14518,128898.0,8828608.0
2018-12-13,14500,14650,14250,14600,21549,128898.0,8828608.0
2018-12-14,14550,14700,14250,14400,11905,127132.0,8828608.0
2018-12-17,14400,14550,14200,14400,23800,127132.0,8828608.0
2018-12-18,14200,14350,14050,14350,12046,126691.0,8828608.0
2018-12-19,14400,14500,14150,14450,18790,127573.0,8828608.0
2018-12-20,14400,14550,14050,14350,19593,126691.0,8828608.0
2018-12-21,14350,14450,14200,14450,18674,127573.0,8828608.0
2018-12-24,14450,14500,14350,14500,12329,128015.0,8828608.0
2018-12-26,14100,14350,14050,14100,20568,124483.0,8828608.0
2018-12-27,14350,14500,14200,14350,11586,126691.0,8828608.0
2018-12-28,14400,14600,14100,14600,13904,128898.0,8828608.0
2019-01-02,14700,15650,14700,15200,75606,134195.0,8828608.0
2019-01-03,15700,16000,15250,15500,84837,136843.0,8828608.0
2019-01-04,15450,15650,15100,15500,41365,136843.0,8828608.0
2019-01-07,15650,15700,15350,15550,31065,137285.0,8828608.0
2019-01-08,15850,15850,15150,15400,24045,135961.0,8828608.0
2019-01-09,15300,15500,15150,15450,23125,136402.0,8828608.0
2019-01-10,15500,15700,15250,15550,17154,137285.0,8828608.0
2019-01-11,15650,15950,15550,15800,40062,139492.0,8828608.0
2019-01-14,15900,15900,15550,15650,13447,138168.0,8828608.0
2019-01-15,15500,15800,15450,15650,11981,138168.0,8828608.0
2019-01-16,15600,15800,15450,15600,11020,137726.0,8828608.0
2019-01-17,15450,15700,15300,15550,22381,137285.0,8828608.0
2019-01-18,15600,15750,15300,15550,24842,137285.0,8828608.0
2019-01-21,15650,15650,15400,15600,13946,137726.0,8828608.0
2019-01-22,15550,15650,15400,15500,10145,136843.0,8828608.0
2019-01-23,15600,15650,15450,15550,12974,137285.0,8828608.0
2019-01-24,15600,15750,15450,15650,13958,138168.0,8828608.0
2019-01-25,15650,15750,15500,15700,18104,138609.0,8828608.0
2019-01-28,15750,16150,15700,16050,61117,141699.0,8828608.0
2019-01-29,16000,16000,15550,15800,26653,139492.0,8828608.0
2019-01-30,15950,16000,15700,15800,19557,139492.0,8828608.0
2019-01-31,15800,16000,15550,15650,15660,138168.0,8828608.0
2019-02-01,15600,15800,15400,15600,18175,137726.0,8828608.0
2019-02-07,15700,15700,15350,15550,17171,137285.0,8828608.0
2019-02-08,15500,15700,15250,15400,21091,135961.0,8828608.0
2019-02-11,15350,15450,14950,15150,34331,133753.0,8828608.0
2019-02-12,15200,15250,14950,15150,22610,133753.0,8828608.0
2019-02-13,15200,15500,15100,15450,37301,136402.0,8828608.0
2019-02-14,15650,15650,15300,15600,24091,137726.0,8828608.0
2019-02-15,15650,15800,15400,15600,24481,137726.0,8828608.0
2019-02-18,15700,15850,15550,15650,22001,138168.0,8828608.0
2019-02-19,15650,15800,15350,15500,24038,136843.0,8828608.0
2019-02-20,15600,15650,15300,15500,30030,136843.0,8828608.0
2019-02-21,15550,16050,15300,15850,74018,139933.0,8828608.0
2019-02-22,15900,16050,15700,15900,33028,140375.0,8828608.0
2019-02-25,15900,16050,15750,15950,29190,140816.0,8828608.0
2019-02-26,16000,16350,15900,16200,45961,143023.0,8828608.0
2019-02-27,16200,16300,16000,16200,24613,143023.0,8828608.0
2019-02-28,16200,16300,15550,15800,33056,139492.0,8828608.0
2019-03-04,15800,15950,15650,15900,25939,140375.0,8828608.0
2019-03-05,16000,16000,15550,15550,24594,137285.0,8828608.0
2019-03-06,15550,15650,15300,15600,14678,137726.0,8828608.0
2019-03-07,15700,15700,15350,15450,18332,136402.0,8828608.0
2019-03-08,15450,15650,15150,15400,31888,135961.0,8828608.0
2019-03-11,15300,15350,14950,15150,23565,133753.0,8828608.0
2019-03-12,15050,15350,14850,15050,32034,132871.0,8828608.0
2019-03-13,15100,15500,15000,15350,46450,135519.0,8828608.0
2019-03-14,15450,15450,15250,15350,15071,135519.0,8828608.0
2019-03-15,15450,15500,14950,15150,39247,133753.0,8828608.0
2019-03-18,15150,15350,15100,15350,30236,135519.0,8828608.0
2019-03-19,15400,15400,15150,15250,13922,134636.0,8828608.0
2019-03-20,15250,15450,15000,15450,44891,136402.0,8828608.0
2019-03-21,15500,15650,15300,15450,32602,136402.0,8828608.0
2019-03-22,15600,15600,15300,15450,16762,136402.0,8828608.0
2019-03-25,15150,15450,15150,15200,22569,134195.0,8828608.0
2019-03-26,15150,15750,15150,15600,49365,137726.0,8828608.0
2019-03-27,15600,15650,15350,15500,34516,136843.0,8828608.0
2019-03-28,15350,15700,15200,15250,25020,134636.0,8828608.0
2019-03-29,15400,15400,15050,15300,35901,135078.0,8828608.0
2019-04-01,15350,15450,15200,15400,13293,135961.0,8828608.0
2019-04-02,15300,15350,15100,15250,16667,134636.0,8828608.0
2019-04-03,15300,15450,15200,15300,13516,135078.0,8828608.0
2019-04-04,15350,15500,15200,15500,19038,136843.0,8828608.0
2019-04-05,15500,15550,15250,15400,14487,135961.0,8828608.0
2019-04-08,15500,15800,15400,15650,31511,138168.0,8828608.0
2019-04-09,15550,15700,15400,15650,23764,138168.0,8828608.0
2019-04-10,15650,15700,15300,15550,15047,137285.0,8828608.0
2019-04-11,15600,15850,15350,15700,47525,138609.0,8828608.0
2019-04-12,15700,16350,15500,15950,93301,140816.0,8828608.0
2019-04-15,16050,16450,15950,16150,44206,142582.0,8828608.0
2019-04-16,16250,16300,15700,15750,42471,139051.0,8828608.0
2019-04-17,15700,16300,15700,16000,58919,141258.0,8828608.0
2019-04-18,16100,16200,15750,15850,37542,139933.0,8828608.0
2019-04-19,15950,16300,15750,16000,40568,141258.0,8828608.0
2019-04-22,16100,16400,15800,15900,55186,140375.0,8828608.0
2019-04-23,15900,16100,15800,15850,41001,139933.0,8828608.0
2019-04-24,15900,15950,15750,15900,22795,140375.0,8828608.0
2019-04-25,15900,16000,15750,15850,17245,139933.0,8828608.0
2019-04-26,15850,15850,15450,15450,33457,136402.0,8828608.0
2019-04-29,15500,15650,15350,15400,23818,135961.0,8828608.0
2019-04-30,15300,15550,15200,15550,23342,137285.0,8828608.0
2019-05-02,15550,15850,15350,15600,35163,137726.0,8828608.0
2019-05-03,16050,16850,16000,16750,281528,147879.0,8828608.0
2019-05-07,16500,17100,16500,16800,128591,148321.0,8828608.0
2019-05-08,16600,16700,16250,16350,72429,144348.0,8828608.0
2019-05-09,16450,16550,15400,15600,88959,137726.0,8828608.0
2019-05-10,15600,15700,15000,15300,61153,135078.0,8828608.0
2019-05-13,15400,15400,14950,15150,42711,133753.0,8828608.0
2019-05-14,14850,15050,14600,14800,41550,130663.0,8828608.0
2019-05-15,14900,15150,14750,15150,37095,133753.0,8828608.0
2019-05-16,15050,15150,14400,14750,66684,130222.0,8828608.0
2019-05-17,14750,14800,14150,14250,58837,125808.0,8828608.0
2019-05-20,14200,14350,14050,14300,54911,126249.0,8828608.0
2019-05-21,14300,14350,13800,14000,46796,123601.0,8828608.0
2019-05-22,13800,14000,13600,13900,39125,122718.0,8828608.0
2019-05-23,13800,14000,13550,13550,33139,119628.0,8828608.0
2019-05-24,13300,13550,13200,13200,39233,116538.0,8828608.0
2019-05-27,13100,13400,12950,13100,33036,115655.0,8828608.0
2019-05-28,13050,13150,12950,13050,41837,115213.0,8828608.0
2019-05-29,13000,13150,12900,13050,28018,115213.0,8828608.0
2019-05-30,13000,13350,13000,13300,16522,117420.0,8828608.0
2019-05-31,13250,13400,13050,13200,19890,116538.0,8828608.0
2019-06-03,13050,13200,13000,13050,13757,115213.0,8828608.0
2019-06-04,13200,13250,13000,13150,25378,116096.0,8828608.0
2019-06-05,13350,13400,13100,13250,25360,116979.0,8828608.0
2019-06-07,13400,13750,13300,13600,31613,120069.0,8828608.0
2019-06-10,13750,13850,13550,13850,42616,122276.0,8828608.0
2019-06-11,13850,13900,13650,13900,17717,122718.0,8828608.0
2019-06-12,13850,13950,13750,13800,16260,121835.0,8828608.0
2019-06-13,13800,14050,13750,13900,28593,122718.0,8828608.0
2019-06-14,13850,13950,13650,13750,29185,121393.0,8828608.0
2019-06-17,13850,13850,13500,13650,26163,120510.0,8828608.0
2019-06-18,13650,13800,13600,13750,12529,121393.0,8828608.0
2019-06-19,13850,14100,13850,14100,26883,124483.0,8828608.0
2019-06-20,14100,14400,14000,14050,27011,124042.0,8828608.0
2019-06-21,14050,14250,13950,14050,18697,124042.0,8828608.0
2019-06-24,14100,14250,13900,14100,16977,124483.0,8828608.0
2019-06-25,14100,14250,13900,14100,19433,124483.0,8828608.0
2019-06-26,14100,14100,13850,14050,9436,124042.0,8828608.0
2019-06-27,13950,14150,13850,14050,13814,124042.0,8828608.0
2019-06-28,14000,14100,13550,13800,29115,121835.0,8828608.0
2019-07-01,13800,14050,13750,13850,16587,122276.0,8828608.0
2019-07-02,13850,13950,13700,13850,10278,122276.0,8828608.0
2019-07-03,13750,13950,13600,13700,10303,120952.0,8828608.0
2019-07-04,13700,13800,13500,13650,15179,120510.0,8828608.0
2019-07-05,13550,13900,13550,13800,9264,121835.0,8828608.0
2019-07-08,13900,13900,13150,13150,20199,116096.0,8828608.0
2019-07-09,13000,13300,13000,13100,14238,115655.0,8828608.0
2019-07-10,13050,13200,13000,13000,24399,114772.0,8828608.0
2019-07-11,13150,13350,13050,13250,18950,116979.0,8828608.0
2019-07-12,13350,13400,13050,13300,12542,117420.0,8828608.0
2019-07-15,13400,13400,13000,13000,22690,114772.0,8828608.0
2019-07-16,13100,13100,12850,12950,15364,114330.0,8828608.0
2019-07-17,13050,13050,12500,12500,64938,110358.0,8828608.0
2019-07-18,12700,12700,12300,12600,36113,111240.0,8828608.0
2019-07-19,12650,12950,12500,12950,13072,114330.0,8828608.0
2019-07-22,12850,13000,12750,12900,10003,113889.0,8828608.0
2019-07-23,13000,13000,12300,12650,17742,111682.0,8828608.0
2019-07-24,12550,12700,12250,12300,25207,108592.0,8828608.0
2019-07-25,12400,12400,11550,11650,73651,102853.0,8828608.0
2019-07-26,11650,11750,11350,11650,38334,102853.0,8828608.0
2019-07-29,11650,11650,11050,11400,43306,100646.0,8828608.0
2019-07-30,11400,11750,11300,11600,28010,102412.0,8828608.0
2019-07-31,11650,11750,11300,11700,15799,103295.0,8828608.0
2019-08-01,11700,11850,11500,11600,11835,102412.0,8828608.0
2019-08-02,11450,11700,11300,11650,10723,102853.0,8828608.0
2019-08-05,11650,11650,10700,10700,57189,94466.0,8828608.0
2019-08-06,10250,10900,10150,10250,56854,90493.0,8828608.0
2019-08-07,10300,10650,10250,10600,36770,93583.0,8828608.0
2019-08-08,10800,10950,10650,10950,24295,96673.0,8828608.0
2019-08-09,10950,11150,10750,11100,11918,97998.0,8828608.0
2019-08-12,11250,11350,10950,11350,11526,100205.0,8828608.0
2019-08-13,11300,11400,11200,11350,9648,100205.0,8828608.0
2019-08-14,11550,11650,11300,11300,12198,99763.0,8828608.0
2019-08-16,11000,11100,10400,10450,86240,92259.0,8828608.0
2019-08-19,10500,10950,10500,10800,70795,95349.0,8828608.0
2019-08-20,10800,10950,10600,10850,29831,95790.0,8828608.0
2019-08-21,10850,11250,10700,11000,17510,97115.0,8828608.0
2019-08-22,11100,11300,10900,11200,66444,98880.0,8828608.0
2019-08-23,11050,11250,11050,11250,35978,99322.0,8828608.0
2019-08-26,10850,11050,10650,10700,13489,94466.0,8828608.0
2019-08-27,10850,10950,10650,10750,10111,94908.0,8828608.0
2019-08-28,10750,10900,10700,10850,7382,95790.0,8828608.0
2019-08-29,10950,10950,10650,10750,10592,94908.0,8828608.0
2019-08-30,10800,10900,10750,10900,8794,96232.0,8828608.0
