지스마트글로벌(114570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-06-05,3499,3593,3463,3524,512169,305412.0,20428882.0
2017-06-07,3511,3593,3404,3417,541383,296219.0,20428882.0
2017-06-08,3393,3487,3381,3488,373976,302347.0,20428882.0
2017-06-09,3511,3522,3440,3464,344041,300305.0,20428882.0
2017-06-12,3428,3475,3334,3359,395565,291112.0,20428882.0
2017-06-13,3381,3417,3346,3382,220706,293154.0,20428882.0
2017-06-14,3393,3404,3322,3323,291030,288047.0,20428882.0
2017-06-15,3334,3346,3227,3264,382709,282940.0,20428882.0
2017-06-16,3263,3299,3228,3299,192591,286004.0,20428882.0
2017-06-19,3310,3381,3299,3323,217959,288047.0,20428882.0
2017-06-20,3321,3357,3239,3264,203653,282940.0,20428882.0
2017-06-21,3252,3263,3181,3205,211742,277833.0,20428882.0
2017-06-22,3192,3239,3192,3205,150122,277833.0,20428882.0
2017-06-23,3205,3310,3205,3276,183251,283961.0,20428882.0
2017-06-26,3192,3205,3063,3123,524953,270683.0,20428882.0
2017-06-27,3134,3134,3074,3111,192079,269661.0,20428882.0
2017-06-28,3122,3169,3098,3111,160492,269661.0,20428882.0
2017-06-29,3122,3134,3087,3134,85853,271704.0,20428882.0
2017-06-30,3122,3263,3122,3241,257129,280897.0,20428882.0
2017-07-03,3263,3263,3169,3181,136004,275790.0,20428882.0
2017-07-04,3181,3227,3098,3123,157596,270683.0,20428882.0
2017-07-05,3205,3252,3180,3194,223724,276811.0,20428882.0
2017-07-06,3205,3228,3145,3158,112962,273747.0,20428882.0
2017-07-07,3169,3181,3122,3170,79173,274768.0,20428882.0
2017-07-10,3205,3275,3169,3229,144718,279876.0,20428882.0
2017-07-11,3216,3228,3145,3181,110881,275790.0,20428882.0
2017-07-12,3157,3181,3122,3134,99572,271704.0,20428882.0
2017-07-13,3134,3216,3122,3134,123249,271704.0,20428882.0
2017-07-14,3181,3181,3134,3158,75673,273747.0,20428882.0
2017-07-17,3157,3181,3134,3158,82393,273747.0,20428882.0
2017-07-18,3145,3252,3145,3229,212175,279876.0,20428882.0
2017-07-19,3252,3334,3239,3335,465694,289069.0,20428882.0
2017-07-20,3346,3417,3287,3288,400805,284983.0,20428882.0
2017-07-21,3321,3346,3275,3312,208551,287026.0,20428882.0
2017-07-24,3334,3428,3310,3417,553623,296219.0,20428882.0
2017-07-25,3416,3428,3357,3359,252602,291112.0,20428882.0
2017-07-26,3381,3440,3299,3323,303774,288047.0,20428882.0
2017-07-27,3322,3370,3228,3252,248227,281919.0,20428882.0
2017-07-28,3252,3263,3133,3170,245085,274768.0,20428882.0
2017-07-31,3145,3216,3134,3194,145823,276811.0,20428882.0
2017-08-01,3205,3334,3192,3299,227085,286004.0,20428882.0
2017-08-02,3299,3334,3252,3276,131172,283961.0,20428882.0
2017-08-03,3263,3287,3145,3170,230334,274768.0,20428882.0
2017-08-04,3169,3216,3145,3205,122457,277833.0,20428882.0
2017-08-07,3216,3228,3169,3181,100848,275790.0,20428882.0
2017-08-08,3181,3357,3181,3323,409560,288047.0,20428882.0
2017-08-09,3299,3299,3205,3205,195228,277833.0,20428882.0
2017-08-10,3205,3263,3133,3264,277297,282940.0,20428882.0
2017-08-11,3205,3239,3169,3170,200572,274768.0,20428882.0
2017-08-14,3275,3275,3205,3229,159351,279876.0,20428882.0
2017-08-16,3252,3263,3181,3205,141250,277833.0,20428882.0
2017-08-17,3192,3299,3180,3288,235792,284983.0,20428882.0
2017-08-18,3252,3370,3228,3323,288577,288047.0,20428882.0
2017-08-21,3310,3357,3275,3299,145279,286004.0,20428882.0
2017-08-22,3321,3346,3205,3217,249330,278854.0,20428882.0
2017-08-23,3239,3239,3169,3194,277993,276811.0,20428882.0
2017-08-24,3205,3228,3122,3134,338630,271704.0,20428882.0
2017-08-25,3145,3181,3122,3181,162821,275790.0,20428882.0
2017-08-28,3181,3192,3145,3181,96178,275790.0,20428882.0
2017-08-29,3157,3180,3122,3147,171950,272726.0,20428882.0
2017-08-30,3145,3157,3087,3111,229417,269661.0,20428882.0
2017-08-31,3110,3134,3087,3134,168076,271704.0,20428882.0
2017-09-01,3145,3157,3110,3111,150167,269661.0,20428882.0
2017-09-04,3040,3098,3016,3040,206874,263533.0,20428882.0
2017-09-05,3063,3074,2839,2958,433185,256382.0,20428882.0
2017-09-06,2933,2933,2851,2864,285310,248211.0,20428882.0
2017-09-07,2862,2910,2862,2899,154029,251275.0,20428882.0
2017-09-08,2897,2910,2768,2770,290023,240039.0,20428882.0
2017-09-11,2792,2827,2733,2757,225143,239018.0,20428882.0
2017-09-12,2804,2839,2757,2804,151406,243104.0,20428882.0
2017-09-13,2792,2792,2650,2734,425136,236975.0,20428882.0
2017-09-14,2710,2721,2639,2675,236129,231868.0,20428882.0
2017-09-15,2663,2969,2650,2969,599010,257404.0,20428882.0
2017-09-18,3016,3063,2945,2993,299219,259447.0,20428882.0
2017-09-19,2992,3016,2886,3017,250550,261490.0,20428882.0
2017-09-20,3027,3027,2910,2911,143480,252297.0,20428882.0
2017-09-21,2886,2922,2803,2817,151136,244125.0,20428882.0
2017-09-22,2815,2886,2780,2804,144649,243104.0,20428882.0
2017-09-25,2804,2815,2697,2746,131978,237996.0,20428882.0
2017-09-26,2710,2815,2710,2746,92378,237996.0,20428882.0
2017-09-27,2768,2839,2745,2828,93358,245147.0,20428882.0
2017-09-28,2875,2875,2780,2793,98511,242082.0,20428882.0
2017-09-29,2792,2897,2792,2817,101961,244125.0,20428882.0
2017-10-10,2862,2969,2839,2899,140493,251275.0,20428882.0
2017-10-11,2922,2933,2875,2922,96871,253318.0,20428882.0
2017-10-12,2910,2969,2886,2922,107360,253318.0,20428882.0
2017-10-13,2910,2969,2839,2875,109306,249232.0,20428882.0
2017-10-16,2886,2944,2875,2935,121341,254340.0,20428882.0
2017-10-17,2945,2980,2886,2899,70716,251275.0,20428882.0
2017-10-18,2886,2922,2815,2817,140447,244125.0,20428882.0
2017-10-19,2827,2898,2792,2875,125186,249232.0,20428882.0
2017-10-20,2862,2886,2839,2864,73464,248211.0,20428882.0
2017-10-23,2862,2898,2839,2852,76055,247189.0,20428882.0
2017-10-24,2850,2886,2804,2887,111206,252922.0,20646657.0
2017-10-25,2898,2910,2850,2887,98491,252922.0,20646657.0
2017-10-26,2898,3040,2886,2946,349900,258083.0,20646657.0
2017-10-27,2969,3027,2922,2946,203488,258083.0,20646657.0
2017-10-30,2980,3063,2957,3029,232559,265310.0,20646657.0
2017-10-31,3051,3063,2992,3017,115454,264277.0,20646657.0
2017-11-01,3004,3040,2922,2946,170764,258083.0,20646657.0
2017-11-02,2933,2969,2875,2875,190600,251889.0,20646657.0
2017-11-03,2875,2992,2875,2982,257829,261180.0,20646657.0
2017-11-06,2980,3087,2957,3040,249191,266342.0,20646657.0
2017-11-07,3040,3098,3004,3040,206047,266342.0,20646657.0
2017-11-08,3063,3275,3063,3276,959001,286989.0,20646657.0
2017-11-09,3275,3381,3227,3359,639335,294215.0,20646657.0
2017-11-10,3370,3393,3275,3370,380535,295247.0,20646657.0
2017-11-13,3393,3428,3299,3370,357940,295247.0,20646657.0
2017-11-14,3357,3475,3310,3453,553129,302474.0,20646657.0
2017-11-15,3369,3487,3239,3288,731542,288021.0,20646657.0
2017-11-16,3346,3522,3263,3488,685938,305571.0,20646657.0
2017-11-17,3475,3652,3452,3535,869435,309700.0,20646657.0
2017-11-20,3604,3664,3534,3642,561248,318991.0,20646657.0
2017-11-21,3676,3687,3511,3559,586103,311765.0,20646657.0
2017-11-22,3546,3569,3322,3335,714064,292150.0,20646657.0
2017-11-23,3370,3440,3334,3394,273163,297312.0,20646657.0
2017-11-24,3428,3452,3346,3346,270603,293183.0,20646657.0
2017-11-27,3404,3428,3310,3346,197528,293183.0,20646657.0
2017-11-28,3381,3393,3299,3299,181442,289053.0,20646657.0
2017-11-29,3299,3404,3263,3382,320472,296280.0,20646657.0
2017-11-30,3381,3487,3216,3217,682777,281827.0,20646657.0
2017-12-01,3263,3346,3239,3299,273004,289053.0,20646657.0
2017-12-04,3299,3334,3145,3158,457612,276665.0,20646657.0
2017-12-05,3145,3239,3134,3158,237233,276665.0,20646657.0
2017-12-06,3169,3252,3145,3170,272388,277698.0,20646657.0
2017-12-07,3169,3205,3074,3111,342308,272536.0,20646657.0
2017-12-08,3122,3169,3016,3029,271620,265310.0,20646657.0
2017-12-11,2992,3181,2980,3181,184789,278730.0,20646657.0
2017-12-12,3192,3205,3110,3123,116285,273568.0,20646657.0
2017-12-13,3133,3192,3122,3123,105778,273568.0,20646657.0
2017-12-14,3157,3216,3110,3134,247462,274601.0,20646657.0
2017-12-15,3157,3169,3086,3147,107295,275633.0,20646657.0
2017-12-18,3145,3157,3051,3087,153616,270471.0,20646657.0
2017-12-19,3074,3122,3040,3040,148223,266342.0,20646657.0
2017-12-20,3063,3122,3004,3099,160835,271504.0,20646657.0
2017-12-21,3086,3157,3004,3005,195805,263245.0,20646657.0
2017-12-22,3004,3087,3004,3064,172205,268407.0,20646657.0
2017-12-26,3063,3169,3063,3158,198290,276665.0,20646657.0
2017-12-27,3205,3216,3134,3205,180022,280795.0,20646657.0
2017-12-28,3181,3205,3145,3170,160206,277698.0,20646657.0
2018-01-02,3169,3192,3122,3158,166342,276665.0,20646657.0
2018-01-03,3157,3205,3040,3040,466668,266342.0,20646657.0
2018-01-04,3040,3110,3004,3005,295515,263245.0,20646657.0
2018-01-05,3027,3027,2945,2958,303978,259116.0,20646657.0
2018-01-08,2945,2945,2815,2852,541699,249825.0,20646657.0
2018-01-09,2850,2910,2827,2840,247121,248792.0,20646657.0
2018-01-10,2862,2886,2839,2887,181016,252922.0,20646657.0
2018-01-11,2886,2945,2851,2922,195020,256019.0,20646657.0
2018-01-12,2910,3004,2886,2922,228071,256019.0,20646657.0
2018-01-15,2910,2980,2886,2935,153566,257051.0,20646657.0
2018-01-16,2910,2945,2886,2922,177375,256019.0,20646657.0
2018-01-17,2969,3074,2945,3064,427457,268407.0,20646657.0
2018-01-18,3098,3122,3040,3087,256670,270471.0,20646657.0
2018-01-19,3098,3122,3039,3076,172026,269439.0,20646657.0
2018-01-22,3063,3087,3040,3064,177098,268407.0,20646657.0
2018-01-23,3122,3145,3087,3123,209525,273568.0,20646657.0
2018-01-24,3122,3169,3122,3158,205690,276665.0,20646657.0
2018-01-25,3181,3181,3110,3134,164736,274601.0,20646657.0
2018-01-26,3133,3510,3133,3453,1549996,302474.0,20646657.0
2018-01-29,3534,3582,3393,3441,760984,301441.0,20646657.0
2018-01-30,3416,3428,3299,3359,563048,294215.0,20646657.0
2018-01-31,3299,3404,3263,3323,430803,291118.0,20646657.0
2018-02-01,3346,3404,3322,3346,306655,293183.0,20646657.0
2018-02-02,3322,3346,3192,3252,364855,284924.0,20646657.0
2018-02-05,3157,3252,3122,3123,304261,273568.0,20646657.0
2018-02-06,2957,3169,2957,3134,450948,274601.0,20646657.0
2018-02-07,3205,3205,3016,3017,289681,264277.0,20646657.0
2018-02-08,3063,3310,3063,3299,631070,289053.0,20646657.0
2018-02-09,3180,3252,3145,3194,320657,279762.0,20646657.0
2018-02-12,3239,3334,3192,3205,286694,280795.0,20646657.0
2018-02-13,3228,3239,3110,3111,195964,272536.0,20646657.0
2018-02-14,3169,3346,3157,3276,366872,286989.0,20646657.0
2018-02-19,3299,3404,3252,3370,314972,295247.0,20646657.0
2018-02-20,3393,3440,3287,3335,300764,292150.0,20646657.0
2018-02-21,3334,3357,3299,3312,175800,290086.0,20646657.0
2018-02-22,3370,3370,3228,3252,264236,284924.0,20646657.0
2018-02-23,3263,3381,3216,3359,346112,294215.0,20646657.0
2018-02-26,3346,3381,3275,3312,259799,290086.0,20646657.0
2018-02-27,3322,3334,3239,3252,155973,284924.0,20646657.0
2018-02-28,3228,3263,3134,3147,261521,275633.0,20646657.0
2018-03-02,3087,3169,3074,3123,158688,273568.0,20646657.0
2018-03-05,3133,3145,3027,3029,154744,265310.0,20646657.0
2018-03-06,3051,3087,2992,3076,154608,269439.0,20646657.0
2018-03-07,3122,3122,3016,3017,163137,264277.0,20646657.0
2018-03-08,3039,3110,3016,3076,140377,270505.0,20728389.0
2018-03-09,3110,3145,3063,3099,136859,272578.0,20728389.0
2018-03-12,3122,3169,3087,3170,164473,278797.0,20728389.0
2018-03-13,3169,3192,3134,3158,136949,277760.0,20728389.0
2018-03-14,3145,3145,3063,3123,115459,274651.0,20728389.0
2018-03-15,3122,3122,3051,3099,127422,272578.0,20728389.0
2018-03-16,3087,3110,3051,3064,134321,269469.0,20728389.0
2018-03-19,3086,3098,2992,3005,126529,264287.0,20728389.0
2018-03-20,2969,3074,2957,3076,120461,270505.0,20728389.0
2018-03-21,3110,3110,3004,3005,174810,264287.0,20728389.0
2018-03-22,3004,3051,3004,3005,124190,264287.0,20728389.0
2018-03-23,2957,2992,2862,2875,296054,252886.0,20728389.0
2018-03-26,2815,2992,2804,2993,206713,263251.0,20728389.0
2018-03-27,3004,3016,2910,2993,165265,263251.0,20728389.0
2018-03-28,2957,3004,2933,2982,96735,262214.0,20728389.0
2018-03-29,3004,3087,2980,3087,118946,271542.0,20728389.0
2018-03-30,3087,3098,3051,3076,97146,270505.0,20728389.0
2018-04-02,3074,3110,3040,3087,153879,271542.0,20728389.0
2018-04-03,3063,3181,3016,3158,255495,277760.0,20728389.0
2018-04-04,3181,3192,3110,3158,252739,277760.0,20728389.0
2018-04-05,3157,3169,3098,3170,128906,278797.0,20728389.0
2018-04-06,3145,3157,3074,3134,120998,275688.0,20728389.0
2018-04-09,3098,3110,3027,3064,127375,269469.0,20728389.0
2018-04-10,3051,3063,2933,2982,169967,262214.0,20728389.0
2018-04-11,2980,3040,2969,3005,120517,264287.0,20728389.0
2018-04-12,2969,3016,2969,2982,102424,262214.0,20728389.0
2018-04-13,2992,3016,2945,2969,116903,261178.0,20728389.0
2018-04-16,2957,2980,2910,2982,152115,262214.0,20728389.0
2018-04-17,2969,2980,2898,2946,146727,259105.0,20728389.0
2018-04-18,2945,2957,2875,2899,140194,254959.0,20728389.0
2018-04-19,2886,2910,2851,2899,175462,254959.0,20728389.0
2018-04-20,2898,2957,2886,2935,146947,258068.0,20728389.0
2018-04-23,2933,2944,2850,2887,189724,253923.0,20728389.0
2018-04-24,2875,2897,2851,2864,94539,251850.0,20728389.0
2018-04-25,2839,2875,2839,2852,83981,250814.0,20728389.0
2018-04-26,2886,2886,2839,2852,77583,250814.0,20728389.0
2018-04-27,2851,2875,2768,2828,180521,248741.0,20728389.0
2018-04-30,2827,2839,2710,2722,228286,239413.0,20728389.0
2018-05-02,2721,2804,2686,2793,201962,245631.0,20728389.0
2018-05-03,2792,2815,2757,2804,267439,247640.0,20810121.0
2018-05-04,2804,2839,2757,2757,164700,243478.0,20810121.0
2018-05-08,2792,2875,2745,2746,239803,242438.0,20810121.0
2018-05-09,2757,2780,2663,2699,214104,238276.0,20810121.0
2018-05-10,2710,2721,2650,2652,226901,234114.0,20810121.0
2018-05-11,2663,2721,2663,2722,199903,240357.0,20810121.0
2018-05-14,2710,2768,2627,2687,250461,237235.0,20810121.0
2018-05-15,2697,2721,2663,2722,92613,240357.0,20810121.0
2018-05-16,2697,2721,2639,2652,231160,234114.0,20810121.0
2018-05-17,2650,2697,2650,2687,131338,237235.0,20810121.0
2018-05-18,2686,2792,2686,2757,200251,243478.0,20810121.0
2018-05-21,2745,2756,2710,2746,123002,242438.0,20810121.0
2018-05-23,2745,2757,2663,2663,203949,235154.0,20810121.0
2018-05-24,2674,2697,2521,2534,496921,223709.0,20810121.0
2018-05-25,2521,2592,2485,2557,288297,225790.0,20810121.0
2018-05-28,2556,2556,2450,2534,355704,223709.0,20810121.0
2018-05-29,2532,2674,2509,2628,279490,232033.0,20810121.0
2018-05-30,2627,2627,2474,2522,255872,222668.0,20810121.0
2018-05-31,2532,2592,2521,2581,145590,227871.0,20810121.0
2018-06-01,2580,2592,2509,2581,89441,227871.0,20810121.0
2018-06-04,2603,2603,2485,2522,270694,222668.0,20810121.0
2018-06-05,2521,2556,2498,2534,141106,223709.0,20810121.0
2018-06-07,2545,2639,2532,2616,239528,230992.0,20810121.0
2018-06-08,2603,2615,2532,2557,125523,225790.0,20810121.0
2018-06-11,2509,2592,2509,2545,153668,224749.0,20810121.0
2018-06-12,2521,2556,2450,2463,290952,217466.0,20810121.0
2018-06-14,2462,2521,2283,2312,1099244,204147.0,20810121.0
2018-06-15,2344,2438,2344,2392,390418,211223.0,20810121.0
2018-06-18,2391,2438,2330,2404,219352,212263.0,20810121.0
2018-06-19,2403,2403,2306,2312,150682,204147.0,20810121.0
2018-06-20,2297,2337,2276,2333,132878,206020.0,20810121.0
2018-06-21,2339,2344,2283,2322,137697,204980.0,20810121.0
2018-06-22,2297,2314,2250,2284,143397,201650.0,20810121.0
2018-06-25,2297,2403,2290,2380,150807,210182.0,20810121.0
2018-06-26,2356,2427,2344,2369,135633,209142.0,20810121.0
2018-06-27,2380,2380,2295,2341,132653,206645.0,20810121.0
2018-06-28,2339,2339,2281,2305,97869,203523.0,20810121.0
2018-06-29,2304,2306,2196,2223,197803,196239.0,20810121.0
2018-07-02,2191,2221,2026,2100,694386,185418.0,20810121.0
2018-07-03,2078,2158,2078,2121,169796,187291.0,20810121.0
2018-07-04,2144,2304,2144,2261,256194,199569.0,20810121.0
2018-07-05,2273,2273,2155,2209,106045,194991.0,20810121.0
2018-07-06,2212,2278,2186,2279,76585,201234.0,20810121.0
2018-07-09,2278,2415,2262,2345,190772,207061.0,20810121.0
2018-07-10,2391,2498,2380,2440,270718,215385.0,20810121.0
2018-07-11,2438,2521,2415,2474,221813,218506.0,20810121.0
2018-07-12,2485,2521,2450,2487,75127,219547.0,20810121.0
2018-07-13,2498,2509,2438,2474,87422,218506.0,20810121.0
2018-07-16,2485,2498,2380,2416,134866,213304.0,20810121.0
2018-07-17,2427,2521,2380,2498,139246,220587.0,20810121.0
2018-07-18,2509,2521,2462,2474,68502,218506.0,20810121.0
2018-07-19,2485,2485,2347,2369,213553,209142.0,20810121.0
2018-07-20,2367,2391,2342,2369,112538,209142.0,20810121.0
2018-07-23,2367,2367,2226,2228,201277,196656.0,20810121.0
2018-07-24,2238,2309,2234,2286,190269,201858.0,20810121.0
2018-07-25,2292,2391,2292,2338,194085,206436.0,20810121.0
2018-07-26,2380,2733,2380,2699,1413039,238276.0,20810121.0
2018-07-27,2733,2757,2663,2722,504169,240357.0,20810121.0
2018-07-30,2733,2851,2697,2734,467326,241397.0,20810121.0
2018-07-31,2733,2768,2639,2687,279317,237235.0,20810121.0
2018-08-01,2686,2686,2568,2616,372098,230992.0,20810121.0
2018-08-02,2627,2627,2532,2569,213306,226830.0,20810121.0
2018-08-03,2592,2686,2568,2639,325707,233073.0,20810121.0
2018-08-06,2650,2663,2556,2581,202922,227871.0,20810121.0
2018-08-07,2580,2663,2532,2628,303798,232033.0,20810121.0
2018-08-08,2639,2686,2580,2628,279124,232033.0,20810121.0
2018-08-09,2615,2639,2568,2581,123193,227871.0,20810121.0
2018-08-10,2580,2603,2532,2592,153602,228911.0,20810121.0
2018-08-13,2556,2580,2380,2404,242921,212263.0,20810121.0
2018-08-14,2403,2474,2367,2474,131386,218506.0,20810121.0
2018-08-16,2474,2498,2353,2474,144946,218506.0,20810121.0
2018-08-17,2462,2545,2462,2545,78842,224749.0,20810121.0
2018-08-20,2545,2545,2380,2451,233280,216425.0,20810121.0
2018-08-21,2474,2474,2403,2451,76205,218377.0,20997827.0
2018-08-22,2427,2462,2415,2440,79792,217328.0,20997827.0
2018-08-23,2462,2568,2462,2522,186402,224677.0,20997827.0
2018-08-24,2509,2532,2438,2487,97717,221527.0,20997827.0
2018-08-27,2450,2532,2450,2510,105356,223627.0,20997827.0
2018-08-28,2509,2521,2474,2510,97090,223627.0,20997827.0
2018-08-29,2521,2603,2485,2569,315389,228876.0,20997827.0
2018-08-30,2603,2650,2545,2557,199590,227826.0,20997827.0
2018-08-31,2556,2603,2545,2545,69729,226777.0,20997827.0
2018-09-03,2556,2580,2521,2522,92161,224677.0,20997827.0
2018-09-04,2532,2556,2498,2522,77072,224677.0,20997827.0
2018-09-05,2532,2545,2485,2510,78843,223627.0,20997827.0
2018-09-06,2509,2521,2474,2487,75461,221527.0,20997827.0
2018-09-07,2485,2498,2356,2416,186616,215228.0,20997827.0
2018-09-10,2427,2532,2403,2474,169050,220477.0,20997827.0
2018-09-11,2485,2498,2427,2451,76875,218377.0,20997827.0
2018-09-12,2462,2498,2450,2474,119951,220477.0,20997827.0
2018-09-13,2474,2498,2403,2474,138281,220477.0,20997827.0
2018-09-14,2474,2686,2450,2652,490502,236226.0,20997827.0
2018-09-17,2650,2757,2627,2675,544366,238325.0,20997827.0
2018-09-18,2663,2945,2639,2946,934426,262473.0,20997827.0
2018-09-19,3087,3346,3039,3170,3251661,282421.0,20997827.0
2018-09-20,3027,3299,2992,3299,1765396,293970.0,20997827.0
2018-09-21,3157,3310,2944,3264,1910499,291299.0,21032404.0
2018-09-27,3299,3428,3228,3252,891732,290247.0,21032404.0
2018-09-28,3275,3357,3192,3264,745829,291299.0,21032404.0
2018-10-01,3310,3511,3275,3464,890653,309176.0,21032404.0
2018-10-02,3487,3558,3381,3547,770623,316538.0,21032404.0
2018-10-04,3569,3640,3522,3559,472208,317589.0,21032404.0
2018-10-05,3558,3605,3310,3417,847322,304970.0,21032404.0
2018-10-08,3417,3475,3228,3252,575202,290247.0,21032404.0
2018-10-10,3275,3310,3145,3252,537138,290247.0,21032404.0
2018-10-11,3063,3181,2980,3029,621008,270266.0,21032404.0
2018-10-12,3027,3157,2980,3147,439558,280783.0,21032404.0
2018-10-15,3145,3169,3004,3040,389322,271318.0,21032404.0
2018-10-16,3063,3110,3027,3052,261058,272370.0,21032404.0
2018-10-17,3016,3074,2827,2899,692938,258699.0,21032404.0
2018-10-18,2898,3134,2886,3087,676591,275524.0,21032404.0
2018-10-19,3027,3063,2886,2935,575585,270955.0,21763477.0
2018-10-22,2933,2957,2839,2887,317661,266603.0,21763477.0
2018-10-23,2910,3016,2827,2852,367254,263338.0,21763477.0
2018-10-24,2886,3027,2827,2852,625021,263338.0,21763477.0
2018-10-25,2721,3051,2721,3052,785123,281837.0,21763477.0
2018-10-26,3228,3334,2757,2828,2277948,261162.0,21763477.0
2018-10-29,2839,2862,2120,2121,1929535,195871.0,21763477.0
2018-10-30,2089,2285,1979,2192,1535848,202400.0,21763477.0
2018-10-31,2203,2450,2198,2392,998032,220899.0,21763477.0
2018-11-01,2427,2450,2356,2357,394762,217635.0,21763477.0
2018-11-02,2380,2498,2367,2487,491514,229605.0,21763477.0
2018-11-05,2415,2474,2351,2392,731902,220899.0,21763477.0
2018-11-06,2403,2603,2380,2416,1180501,223076.0,21763477.0
2018-11-07,2391,2462,2347,2380,1259294,219811.0,21763477.0
2018-11-08,2818,3091,2611,2611,10931837,60285.0,21763477.0
2018-11-09,2639,2648,2516,2569,1447526,59305.0,21763477.0
2018-11-12,2521,2686,2479,2484,1187668,57347.0,21763477.0
2018-11-13,2450,2837,2450,2804,6612628,64746.0,21763477.0
2018-11-14,2733,2912,2700,2913,2663740,67249.0,21763477.0
2018-11-15,2799,2865,2776,2809,1012921,64855.0,21763477.0
2018-11-16,2809,2842,2710,2715,765986,62679.0,21763477.0
2018-11-19,2738,2795,2653,2691,776858,62135.0,21763477.0
2018-11-20,2648,2696,2587,2611,646524,60285.0,21763477.0
2018-11-21,2573,2705,2564,2611,423281,60367.0,21793113.0
2018-11-22,2639,2663,2526,2564,588526,59277.0,21793113.0
2018-11-23,2592,2606,2526,2536,416727,58623.0,21793113.0
2018-11-26,2516,2549,2474,2479,331746,57316.0,21793113.0
2018-11-27,2526,2597,2479,2578,715748,59604.0,21793113.0
2018-11-28,2573,2587,2474,2493,326951,57643.0,21793113.0
2018-11-29,2309,2356,2139,2159,6708598,49906.0,21793113.0
2018-11-30,2158,2158,2069,2069,1536002,47836.0,21793113.0
2018-12-03,2069,2196,2036,2102,4934251,194395.0,87172452.0
2018-12-04,2111,2135,2045,2055,2278905,190036.0,87172452.0
2018-12-05,1979,2036,1941,1956,2564975,180883.0,87172452.0
2018-12-06,1974,1998,1791,1800,3319893,166499.0,87172452.0
2018-12-07,1809,1847,1748,1791,2389126,165628.0,87172452.0
2018-12-10,1772,1828,1715,1749,2289778,161705.0,87172452.0
2018-12-11,1762,1805,1729,1739,1031359,160833.0,87172452.0
2018-12-12,1739,1819,1739,1782,1857743,164756.0,87172452.0
2018-12-13,1791,1828,1758,1810,1244227,167371.0,87172452.0
2018-12-14,1805,1814,1706,1711,1570529,158218.0,87172452.0
2018-12-17,1748,1748,1621,1636,1931428,151244.0,87172452.0
2018-12-18,1621,1682,1607,1636,1397076,151244.0,87172452.0
2018-12-19,1640,1659,1588,1603,1371120,148193.0,87172452.0
2018-12-20,1602,1644,1578,1584,1083009,146450.0,87172452.0
2018-12-21,1611,1833,1588,1772,10894639,163884.0,87172452.0
2018-12-24,1758,1795,1701,1716,2803130,158654.0,87172452.0
2018-12-26,1687,1692,1626,1636,1707396,151244.0,87172452.0
2018-12-27,1649,1701,1630,1631,1698778,150808.0,87172452.0
2018-12-28,1635,1795,1635,1706,5504067,157782.0,87172452.0
2019-01-02,1795,1857,1758,1767,4611104,163448.0,87172452.0
2019-01-03,1786,1809,1743,1758,1693878,162577.0,87172452.0
2019-01-04,1762,1960,1739,1881,11718827,173909.0,87172452.0
2019-01-07,1908,1946,1875,1881,3489677,173909.0,87172452.0
2019-01-08,1894,1899,1791,1810,2917681,167371.0,87172452.0
2019-01-09,1838,1974,1828,1895,7171912,175217.0,87172452.0
2019-01-10,1894,1927,1875,1899,2403180,175652.0,87172452.0
2019-01-11,1913,1937,1880,1890,2719747,174781.0,87172452.0
2019-01-14,1890,1904,1861,1904,1482016,176088.0,87172452.0
2019-01-15,1908,1927,1857,1871,1606422,173037.0,87172452.0
2019-01-16,1885,1904,1852,1899,1844806,175652.0,87172452.0
2019-01-17,1984,1998,1899,1914,4608086,176960.0,87172452.0
2019-01-18,1885,1899,1800,1824,3435426,168679.0,87172452.0
2019-01-21,1824,1890,1814,1881,2632662,173909.0,87172452.0
2019-01-22,1894,1899,1833,1862,1301776,172166.0,87172452.0
2019-01-23,1842,1885,1842,1848,1051549,170858.0,87172452.0
2019-01-24,1861,1951,1857,1942,3268649,179575.0,87172452.0
2019-01-25,2003,2017,1861,1899,4230566,175652.0,87172452.0
2019-01-28,1885,1946,1852,1885,4523687,174345.0,87172452.0
2019-01-29,1894,1899,1847,1876,2540921,173473.0,87172452.0
2019-01-30,1885,1885,1805,1852,2615891,171294.0,87172452.0
2019-01-31,1866,1894,1809,1819,1730711,168243.0,87172452.0
2019-02-01,1819,1842,1753,1805,2243598,166935.0,87172452.0
2019-02-07,1819,1828,1772,1777,1345088,164320.0,87172452.0
2019-02-08,1758,1824,1748,1810,2121003,167371.0,87172452.0
2019-02-11,1852,1885,1805,1810,2042849,167371.0,87172452.0
2019-02-12,1838,1838,1729,1744,2241040,161269.0,87172452.0
2019-02-13,1767,1786,1725,1749,2430936,174175.0,93895141.0
2019-02-14,1776,1776,1682,1720,4245734,171359.0,93895141.0
2019-02-15,1729,1753,1701,1744,1643902,173706.0,93895141.0
2019-02-18,1739,1748,1706,1716,1579516,170889.0,93895141.0
2019-02-19,1715,1729,1677,1702,1885328,169481.0,93895141.0
2019-02-20,1706,1725,1696,1725,843326,171828.0,93895141.0
2019-02-21,1743,1743,1687,1687,1833149,168072.0,93895141.0
2019-02-22,1677,1701,1640,1640,1969258,163378.0,93895141.0
2019-02-25,1649,1682,1630,1659,1364410,165255.0,93895141.0
