아이씨디(040910),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-06-14,10800,10800,10250,10350,108429,172498.0,16666497.0
2018-06-15,10300,10600,10100,10100,105859,168332.0,16666497.0
2018-06-18,10000,10100,9400,9470,219053,157832.0,16666497.0
2018-06-19,9550,9620,9020,9070,118065,151165.0,16666497.0
2018-06-20,9070,9300,8580,9180,85147,152998.0,16666497.0
2018-06-21,9180,9430,9070,9170,96083,152832.0,16666497.0
2018-06-22,9250,9250,8920,9140,118803,152332.0,16666497.0
2018-06-25,9160,9280,9070,9280,65603,154665.0,16666497.0
2018-06-26,9060,9370,8940,9320,48390,155332.0,16666497.0
2018-06-27,9300,9450,9290,9350,45177,155832.0,16666497.0
2018-06-28,9220,9510,9050,9370,49555,156165.0,16666497.0
2018-06-29,9310,9350,8800,9000,62249,149998.0,16666497.0
2018-07-02,8850,9180,8690,8700,88093,144999.0,16666497.0
2018-07-03,8720,8890,8610,8700,44430,144999.0,16666497.0
2018-07-04,8600,8850,8600,8790,32126,146499.0,16666497.0
2018-07-05,8700,9110,8700,9000,83892,149998.0,16666497.0
2018-07-06,9000,9080,8850,9060,37230,150998.0,16666497.0
2018-07-09,9060,9180,8950,9100,33757,151665.0,16666497.0
2018-07-10,9140,9240,9110,9180,63077,152998.0,16666497.0
2018-07-11,9260,9430,9200,9290,82332,154832.0,16666497.0
2018-07-12,9290,9350,9230,9330,25094,155498.0,16666497.0
2018-07-13,9390,9530,9340,9400,50197,156665.0,16666497.0
2018-07-16,9450,9560,9400,9520,57579,158665.0,16666497.0
2018-07-17,9500,9700,9500,9660,78141,160998.0,16666497.0
2018-07-18,9710,9760,9620,9700,51457,161665.0,16666497.0
2018-07-19,9630,9750,9400,9500,52282,158332.0,16666497.0
2018-07-20,9540,9600,9200,9600,41203,159998.0,16666497.0
2018-07-23,9680,9720,9120,9190,79059,153165.0,16666497.0
2018-07-24,9150,9310,9100,9240,26599,153998.0,16666497.0
2018-07-25,9240,9350,9060,9300,36347,154998.0,16666497.0
2018-07-26,9360,9600,9290,9580,62530,159665.0,16666497.0
2018-07-27,9710,9710,9540,9690,48093,161498.0,16666497.0
2018-07-30,9700,10100,9700,10050,167302,167498.0,16666497.0
2018-07-31,10100,10200,9940,10150,91876,169165.0,16666497.0
2018-08-01,10250,10450,10150,10350,113660,172498.0,16666497.0
2018-08-02,10350,10450,10200,10350,47517,172498.0,16666497.0
2018-08-03,10350,10500,10100,10500,80602,174998.0,16666497.0
2018-08-06,10500,10500,10250,10450,62941,174165.0,16666497.0
2018-08-07,10400,10500,10300,10450,40225,174165.0,16666497.0
2018-08-08,10450,10550,10300,10450,91217,174165.0,16666497.0
2018-08-09,10600,10600,10200,10400,81486,173332.0,16666497.0
2018-08-10,10400,10400,10000,10000,77462,166665.0,16666497.0
2018-08-13,9980,10050,9770,9950,56703,165832.0,16666497.0
2018-08-14,9920,10000,9780,9890,37692,164832.0,16666497.0
2018-08-16,9720,9880,9510,9720,77947,161998.0,16666497.0
2018-08-17,9700,9890,9700,9880,29272,164665.0,16666497.0
2018-08-20,9900,9930,9800,9880,31927,164665.0,16666497.0
2018-08-21,9880,9980,9810,9950,34791,165832.0,16666497.0
2018-08-22,9990,9990,9850,9950,21265,165832.0,16666497.0
2018-08-23,9980,9990,9850,9950,28377,165832.0,16666497.0
2018-08-24,9970,10400,9900,10300,186089,171665.0,16666497.0
2018-08-27,10400,10450,10200,10400,81809,173332.0,16666497.0
2018-08-28,10450,10500,10200,10200,91923,169998.0,16666497.0
2018-08-29,10350,10600,10300,10550,153172,175832.0,16666497.0
2018-08-30,10600,10700,10350,10600,63649,176665.0,16666497.0
2018-08-31,10450,10650,10300,10650,68435,177498.0,16666497.0
2018-09-03,10550,10650,10250,10400,62780,173332.0,16666497.0
2018-09-04,10400,10450,10100,10300,99143,171665.0,16666497.0
2018-09-05,10300,10300,9990,10200,81544,169998.0,16666497.0
2018-09-06,10100,10150,9990,10100,63112,168332.0,16666497.0
2018-09-07,10000,10100,9810,9920,70665,165332.0,16666497.0
2018-09-10,9870,9980,9800,9900,33133,164998.0,16666497.0
2018-09-11,9850,9960,9800,9870,40901,164498.0,16666497.0
2018-09-12,9860,9950,9840,9890,36102,164832.0,16666497.0
2018-09-13,9860,9990,9800,9890,40496,164832.0,16666497.0
2018-09-14,9900,9990,9840,9890,56505,164832.0,16666497.0
2018-09-17,9920,9940,9710,9850,54204,164165.0,16666497.0
2018-09-18,9730,9820,9580,9610,57464,160165.0,16666497.0
2018-09-19,9540,9770,9510,9650,50326,160832.0,16666497.0
2018-09-20,9650,9700,9480,9660,39868,160998.0,16666497.0
2018-09-21,9630,9670,9540,9650,36836,160832.0,16666497.0
2018-09-27,9640,9700,9490,9580,55882,159665.0,16666497.0
2018-09-28,9620,9620,9390,9550,35702,159165.0,16666497.0
2018-10-01,9400,9490,9170,9270,65649,154498.0,16666497.0
2018-10-02,9150,9250,9080,9150,55243,152498.0,16666497.0
2018-10-04,9150,9190,8880,8990,40989,149832.0,16666497.0
2018-10-05,8990,9100,8730,9000,34025,149998.0,16666497.0
2018-10-08,8900,9190,8900,9110,32976,151832.0,16666497.0
2018-10-10,9050,9190,8550,8940,80679,148998.0,16666497.0
2018-10-11,8450,8800,8280,8400,84777,139999.0,16666497.0
2018-10-12,8080,8490,8080,8450,58870,140832.0,16666497.0
2018-10-15,8450,8520,8300,8430,25966,140499.0,16666497.0
2018-10-16,8370,8520,8370,8490,22853,141499.0,16666497.0
2018-10-17,8520,8630,8410,8560,32085,142665.0,16666497.0
2018-10-18,8510,8600,8430,8500,35771,141665.0,16666497.0
2018-10-19,8500,8520,8090,8490,96618,141838.0,16706497.0
2018-10-22,8450,8520,8220,8490,56648,141838.0,16706497.0
2018-10-23,8450,8470,8140,8420,48346,140669.0,16706497.0
2018-10-24,8410,8480,8110,8350,53301,139499.0,16706497.0
2018-10-25,8090,8250,7790,8250,94240,137829.0,16706497.0
2018-10-26,8230,8240,7740,7940,81565,132650.0,16706497.0
2018-10-29,7740,7940,6500,6520,325289,108926.0,16706497.0
2018-10-30,6000,6600,6000,6300,266397,105251.0,16706497.0
2018-10-31,6460,7310,6430,7090,214631,118449.0,16706497.0
2018-11-01,7340,7530,7120,7180,130671,119953.0,16706497.0
2018-11-02,7410,8060,7290,7920,122510,132315.0,16706497.0
2018-11-05,8060,8090,7830,8060,77408,134654.0,16706497.0
2018-11-06,8090,8270,7910,8060,61647,134654.0,16706497.0
2018-11-07,8130,8230,7950,8100,59820,135323.0,16706497.0
2018-11-08,8290,8340,8170,8280,36211,138330.0,16706497.0
2018-11-09,8320,8340,8180,8200,50539,136993.0,16706497.0
2018-11-12,8030,8250,7960,8000,87197,133652.0,16706497.0
2018-11-13,7850,8000,7630,7990,93985,133485.0,16706497.0
2018-11-14,7990,8020,7770,7910,54449,132148.0,16706497.0
2018-11-15,7840,7970,7750,7950,32019,132817.0,16706497.0
2018-11-16,8050,8290,8030,8110,26582,135490.0,16706497.0
2018-11-19,8090,8230,8080,8140,32170,135991.0,16706497.0
2018-11-20,8010,8080,7910,7920,44950,132315.0,16706497.0
2018-11-21,7860,7900,7740,7770,51716,129809.0,16706497.0
2018-11-22,7790,7930,7790,7880,51990,131647.0,16706497.0
2018-11-23,7820,7920,7770,7880,58366,131647.0,16706497.0
2018-11-26,7790,8020,7790,7960,70966,132984.0,16706497.0
2018-11-27,7900,8100,7890,7940,63103,132650.0,16706497.0
2018-11-28,7940,8010,7810,7860,55164,131313.0,16706497.0
2018-11-29,7880,7950,7800,7870,38635,131480.0,16706497.0
2018-11-30,7750,7900,7750,7880,11704,131647.0,16706497.0
2018-12-03,8030,8030,7750,7830,53350,130812.0,16706497.0
2018-12-04,7830,7850,7620,7700,54020,128640.0,16706497.0
2018-12-05,7600,7770,7480,7600,56966,126969.0,16706497.0
2018-12-06,7600,7730,7380,7600,67937,126969.0,16706497.0
2018-12-07,7600,7600,7310,7380,81703,123294.0,16706497.0
2018-12-10,7220,7320,6820,6970,77363,116444.0,16706497.0
2018-12-11,6970,7020,6800,6980,64399,116611.0,16706497.0
2018-12-12,6980,7140,6980,7130,36639,119117.0,16706497.0
2018-12-13,7140,7230,7080,7190,38422,120120.0,16706497.0
2018-12-14,7190,7220,7030,7170,37370,119786.0,16706497.0
2018-12-17,7170,7170,7030,7140,24845,119284.0,16706497.0
2018-12-18,6960,7100,6950,7020,57125,117280.0,16706497.0
2018-12-19,7020,7090,6990,7070,28730,118115.0,16706497.0
2018-12-20,7010,7410,7010,7200,69853,120287.0,16706497.0
2018-12-21,7130,7270,7050,7140,20660,119284.0,16706497.0
2018-12-24,7070,7150,7050,7080,21492,118565.0,16746497.0
2018-12-26,7020,7050,6480,6850,108634,114714.0,16746497.0
2018-12-27,6810,6920,6600,6700,69352,112202.0,16746497.0
2018-12-28,6700,6780,6630,6720,44588,112536.0,16746497.0
2019-01-02,6690,6750,6600,6600,28990,110527.0,16746497.0
2019-01-03,6570,6900,6570,6730,41539,112704.0,16746497.0
2019-01-04,6680,6800,6510,6730,24017,112704.0,16746497.0
2019-01-07,6820,6820,6690,6730,29912,112704.0,16746497.0
2019-01-08,6740,6820,6670,6800,24951,113876.0,16746497.0
2019-01-09,6800,7100,6790,7060,56277,118230.0,16746497.0
2019-01-10,7060,7110,6980,7070,25650,118398.0,16746497.0
2019-01-11,7070,7240,7070,7170,30661,120072.0,16746497.0
2019-01-14,7120,7200,7060,7160,26871,119905.0,16746497.0
2019-01-15,7150,7370,7150,7340,39854,122919.0,16746497.0
2019-01-16,7290,7340,7200,7320,23452,122584.0,16746497.0
2019-01-17,7310,7370,7100,7110,42073,119068.0,16746497.0
2019-01-18,7110,7190,7010,7080,47034,118565.0,16746497.0
2019-01-21,7120,7650,7110,7630,103305,127776.0,16746497.0
2019-01-22,7630,7870,7600,7820,88531,130958.0,16746497.0
2019-01-23,7800,7860,7660,7730,23125,129450.0,16746497.0
2019-01-24,7730,7920,7660,7770,45431,130120.0,16746497.0
2019-01-25,7920,8020,7780,8000,42842,133972.0,16746497.0
2019-01-28,8000,9200,8000,9040,614147,151388.0,16746497.0
2019-01-29,9190,9230,8900,8930,179302,149546.0,16746497.0
2019-01-30,8940,9320,8940,9010,171713,150886.0,16746497.0
2019-01-31,9010,9580,9010,9170,229091,153593.0,16749497.0
2019-02-01,9200,9330,9120,9170,87267,153593.0,16749497.0
2019-02-07,9190,9950,9180,9870,266692,165318.0,16749497.0
2019-02-08,9800,9970,9520,9810,174077,164313.0,16749497.0
2019-02-11,9810,9810,9560,9630,65601,161298.0,16749497.0
2019-02-12,9600,9930,9460,9800,123659,164145.0,16749497.0
2019-02-13,9850,10400,9710,10300,316990,172520.0,16749497.0
2019-02-14,10500,11900,10350,10850,2083158,181732.0,16749497.0
2019-02-15,10800,11400,10200,11200,932190,187594.0,16749497.0
2019-02-18,11200,12000,10950,11900,668103,199319.0,16749497.0
2019-02-19,11900,12050,11500,11750,483461,196807.0,16749497.0
2019-02-20,11750,12100,11200,11450,457467,191782.0,16749497.0
2019-02-21,11550,11650,11050,11200,224375,187594.0,16749497.0
2019-02-22,11200,11200,10700,11000,293779,184244.0,16749497.0
2019-02-25,11050,11800,11000,11500,587160,192619.0,16749497.0
2019-02-26,11400,11400,10700,10800,334221,180895.0,16749497.0
2019-02-27,10800,11100,10400,10600,279652,177545.0,16749497.0
2019-02-28,10600,10750,10200,10300,271300,172520.0,16749497.0
2019-03-04,10500,10900,10450,10750,179834,180057.0,16749497.0
2019-03-05,10650,10850,10050,10400,217416,174715.0,16799497.0
2019-03-06,10450,10650,10000,10250,227130,172195.0,16799497.0
2019-03-07,10200,10800,10150,10550,328571,177235.0,16799497.0
2019-03-08,10500,10550,10000,10150,178750,170515.0,16799497.0
2019-03-11,10100,10350,9940,10150,232865,170515.0,16799497.0
2019-03-12,10300,11100,10250,10400,827191,174715.0,16799497.0
2019-03-13,10450,10750,10150,10650,282259,178915.0,16799497.0
2019-03-14,10550,11250,10550,11000,476867,184794.0,16799497.0
2019-03-15,11050,11050,10350,10800,319445,181435.0,16799497.0
2019-03-18,10800,10800,10500,10700,155636,179755.0,16799497.0
2019-03-19,10700,11200,10650,11000,350578,184794.0,16799497.0
2019-03-20,11100,11150,10500,10900,293036,183115.0,16799497.0
2019-03-21,10950,11100,10700,10850,240165,182275.0,16799497.0
2019-03-22,11000,11100,10700,10950,168791,183954.0,16799497.0
2019-03-25,10600,10900,10400,10500,226685,176395.0,16799497.0
2019-03-26,10600,11000,10500,10900,169671,183115.0,16799497.0
2019-03-27,10900,10950,10300,10450,170273,175555.0,16799497.0
2019-03-28,10450,10500,10050,10100,121853,169675.0,16799497.0
2019-03-29,10200,10650,10050,10500,132770,176395.0,16799497.0
2019-04-01,10500,11200,10500,11200,315826,188154.0,16799497.0
2019-04-02,11300,11350,10900,11200,236643,188154.0,16799497.0
2019-04-03,11200,11200,10700,10800,198084,181435.0,16799497.0
2019-04-04,10850,11300,10750,11200,267083,188154.0,16799497.0
2019-04-05,11350,11400,11000,11200,278303,188154.0,16799497.0
2019-04-08,11150,11300,10900,10900,135318,183115.0,16799497.0
2019-04-09,10900,11250,10900,11200,172306,188154.0,16799497.0
2019-04-10,11150,11200,10850,11200,194340,188154.0,16799497.0
2019-04-11,11200,11200,10900,11000,124114,184794.0,16799497.0
2019-04-12,10950,11000,10800,11000,131076,184794.0,16799497.0
2019-04-15,10950,11000,10550,10700,206175,179755.0,16799497.0
2019-04-16,10700,10700,10300,10500,166689,176395.0,16799497.0
2019-04-17,10600,10850,10500,10800,138837,181959.0,16848040.0
2019-04-18,10800,10900,10550,10750,155997,181116.0,16848040.0
2019-04-19,10750,11300,10650,11100,346684,187013.0,16848040.0
2019-04-22,11100,11150,10750,10800,101721,181959.0,16848040.0
2019-04-23,10800,10950,10700,10850,98343,182801.0,16848040.0
2019-04-24,10900,11150,10750,10900,139898,183644.0,16848040.0
2019-04-25,11000,11100,10650,10650,135690,179432.0,16848040.0
2019-04-26,10650,10700,9860,9900,405224,166796.0,16848040.0
2019-04-29,10000,10250,9950,10100,90380,170165.0,16848040.0
2019-04-30,10150,10200,9980,10150,113633,171008.0,16848040.0
2019-05-02,10050,10500,9970,10250,131808,172692.0,16848040.0
2019-05-03,10400,10550,10200,10300,281869,173535.0,16848040.0
2019-05-07,10100,10300,9980,10000,132816,168480.0,16848040.0
2019-05-08,9900,9920,9200,9330,380120,157192.0,16848040.0
2019-05-09,9470,9510,8990,9280,145842,156350.0,16848040.0
2019-05-10,9100,9370,8800,9230,187732,155507.0,16848040.0
2019-05-13,9230,9370,9000,9000,78862,151632.0,16848040.0
2019-05-14,8780,9330,8780,9130,158240,153823.0,16848040.0
2019-05-15,9140,9310,9140,9290,110602,156518.0,16848040.0
2019-05-16,9170,9170,8580,8750,319316,147420.0,16848040.0
2019-05-17,8760,9000,8450,8780,189038,147926.0,16848040.0
2019-05-20,8790,8940,8530,8530,44994,143714.0,16848040.0
2019-05-21,8400,8890,8400,8840,106203,148937.0,16848040.0
2019-05-22,8910,8910,8510,8800,65289,148263.0,16848040.0
2019-05-23,8800,8900,8600,8700,52371,146578.0,16848040.0
2019-05-24,8770,8830,8500,8650,49159,145736.0,16848040.0
2019-05-27,8550,9100,8550,8850,117029,149105.0,16848040.0
2019-05-28,9030,9150,8820,9110,116719,153486.0,16848040.0
2019-05-29,9100,9130,8780,8990,80384,151464.0,16848040.0
2019-05-30,8950,9110,8880,9010,68943,151801.0,16848040.0
2019-05-31,9020,9330,9000,9150,113945,154160.0,16848040.0
2019-06-03,9460,9800,9070,9290,171573,156518.0,16848040.0
2019-06-04,9340,9530,9300,9420,85248,158709.0,16848040.0
2019-06-05,9600,9840,9500,9800,137870,165111.0,16848040.0
2019-06-07,9890,9890,9640,9710,89311,163594.0,16848040.0
2019-06-10,9770,9800,9620,9670,49095,162921.0,16848040.0
2019-06-11,9750,10200,9600,9930,186797,167301.0,16848040.0
2019-06-12,9930,9980,9630,9760,65002,164437.0,16848040.0
2019-06-13,9700,9890,9690,9750,40970,164268.0,16848040.0
2019-06-14,9800,9810,9550,9610,66129,161910.0,16848040.0
2019-06-17,9550,9680,9330,9400,45573,158372.0,16848040.0
2019-06-18,9400,9630,9310,9390,63563,158203.0,16848040.0
2019-06-19,9540,9600,9380,9440,53908,159045.0,16848040.0
2019-06-20,9620,10100,9570,10050,285332,169323.0,16848040.0
2019-06-21,10100,10100,9910,9980,148900,168143.0,16848040.0
2019-06-24,10300,10300,9960,10100,401910,170165.0,16848040.0
2019-06-25,10450,10900,10300,10550,1247081,177747.0,16848040.0
2019-06-26,10500,10750,10200,10350,338754,174377.0,16848040.0
2019-06-27,10450,11150,10350,10750,924498,181116.0,16848040.0
2019-06-28,10700,10800,10350,10450,259343,176062.0,16848040.0
2019-07-01,10400,10400,9970,10250,324673,172692.0,16848040.0
2019-07-02,10150,10450,10100,10200,170557,171850.0,16848040.0
2019-07-03,10250,10400,9870,10150,460322,171008.0,16848040.0
2019-07-04,10050,10150,9500,9590,357855,161573.0,16848040.0
2019-07-05,9530,9620,9290,9600,178018,161741.0,16848040.0
2019-07-08,9600,9600,9010,9070,208467,152812.0,16848040.0
2019-07-09,9070,9410,9070,9250,166267,155844.0,16848040.0
2019-07-10,9300,9600,9220,9230,139016,155507.0,16848040.0
2019-07-11,9300,9920,9300,9880,268713,166459.0,16848040.0
2019-07-12,9830,10150,9730,10150,140149,171008.0,16848040.0
2019-07-15,10150,10200,9900,10050,115284,169323.0,16848040.0
2019-07-16,10000,10450,9940,10200,215596,171850.0,16848040.0
2019-07-17,10250,10700,10200,10400,379505,175220.0,16848040.0
2019-07-18,10500,12700,10400,12150,3686737,204704.0,16848040.0
2019-07-19,12200,12650,12000,12200,1090976,205546.0,16848040.0
2019-07-22,12500,13000,12050,12400,865747,208916.0,16848040.0
2019-07-23,12400,12500,11650,11900,604563,200492.0,16848040.0
2019-07-24,11800,12050,11400,11600,439346,195437.0,16848040.0
2019-07-25,11500,11750,11150,11550,459742,194595.0,16848040.0
2019-07-26,11300,11700,11000,11650,535224,196280.0,16848040.0
2019-07-29,11550,11600,10700,10900,483053,183644.0,16848040.0
2019-07-30,11050,11600,11050,11150,525907,187856.0,16848040.0
2019-07-31,11000,11550,10750,11550,415816,194595.0,16848040.0
2019-08-01,11400,11550,10900,11050,594966,186171.0,16848040.0
2019-08-02,10800,11650,10700,11350,406298,191225.0,16848040.0
2019-08-05,11350,11700,10400,10400,567322,175220.0,16848040.0
2019-08-06,10250,10900,9800,10000,804593,168480.0,16848040.0
2019-08-07,10150,10450,10000,10150,290289,171008.0,16848040.0
2019-08-08,10400,10900,10250,10850,376033,182801.0,16848040.0
2019-08-09,10800,11000,10500,10550,200115,177747.0,16848040.0
2019-08-12,10500,10800,10350,10600,181613,178589.0,16848040.0
2019-08-13,10450,11450,10450,10950,560820,184486.0,16848040.0
2019-08-14,11200,11350,10950,11250,279945,189540.0,16848040.0
2019-08-16,10750,12400,10750,12250,1367068,206388.0,16848040.0
2019-08-19,12300,12550,11950,12300,623027,207231.0,16848040.0
2019-08-20,12250,12300,11600,11800,550413,198807.0,16848040.0
2019-08-21,11800,12200,11700,11950,323999,201334.0,16848040.0
2019-08-22,12050,12100,11550,11600,268332,195437.0,16848040.0
2019-08-23,11450,11850,11400,11500,238593,193752.0,16848040.0
2019-08-26,11050,11400,10950,11100,184526,187013.0,16848040.0
2019-08-27,11500,11650,11250,11350,235206,191225.0,16848040.0
2019-08-28,11350,11750,11350,11550,125927,194595.0,16848040.0
2019-08-29,11600,11700,10700,10950,351117,184486.0,16848040.0
2019-08-30,11150,11450,11000,11200,194358,189459.0,16916001.0
2019-09-02,11050,11550,11050,11450,167350,193688.0,16916001.0
2019-09-03,11450,11800,11400,11650,189948,197071.0,16916001.0
2019-09-04,11700,12150,11500,11950,336219,202146.0,16916001.0
2019-09-05,12100,13950,11950,13750,1957675,232595.0,16916001.0
2019-09-06,13700,13850,13150,13150,749424,222445.0,16916001.0
2019-09-09,13250,13500,12750,13000,508620,219908.0,16916001.0
2019-09-10,13000,13150,12700,13000,359473,219908.0,16916001.0
2019-09-11,13050,13050,12750,12750,251869,215679.0,16916001.0
2019-09-16,12850,13400,12650,13250,500349,224137.0,16916001.0
2019-09-17,13100,13200,12800,13100,262557,221600.0,16916001.0
2019-09-18,13150,14200,13100,14000,819722,236824.0,16916001.0
2019-09-19,13850,14400,13550,13550,457835,229212.0,16916001.0
2019-09-20,13600,14450,13550,14300,429642,241899.0,16916001.0
2019-09-23,14150,14600,13900,14400,321975,243590.0,16916001.0
2019-09-24,14800,15350,14500,14750,1087341,249511.0,16916001.0
2019-09-25,14550,15200,14300,14800,537200,250357.0,16916001.0
2019-09-26,14950,15050,14400,14700,252058,248665.0,16916001.0
2019-09-27,14650,15150,14500,15050,249505,254586.0,16916001.0
2019-09-30,14950,14950,14450,14700,223079,248665.0,16916001.0
2019-10-01,14650,14850,14250,14700,245943,248665.0,16916001.0
2019-10-02,14450,15400,14200,14300,613928,241899.0,16916001.0
2019-10-04,14400,14800,14300,14400,210400,243590.0,16916001.0
2019-10-07,14400,15050,14350,14400,229315,,
