바른테크놀로지(029480),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-04-04,29213,30056,28300,29424,1432450,173154.0,82650952.0
2011-04-05,29634,30126,28862,29213,1411389,171914.0,82650952.0
2011-04-06,29002,29775,28019,28160,1820092,165715.0,82650952.0
2011-04-07,27738,28862,27387,27669,1179349,162822.0,82650952.0
2011-04-08,27668,28160,26755,26756,1463077,157450.0,82650952.0
2011-04-11,27106,27387,26474,26756,823960,157450.0,82650952.0
2011-04-12,26825,27387,25561,27388,1060431,161169.0,82650952.0
2011-04-13,27949,28862,26966,27388,2613701,161169.0,82650952.0
2011-04-14,27457,27457,26264,26545,958774,156210.0,82650952.0
2011-04-15,26685,26755,25632,25983,892326,152904.0,82650952.0
2011-04-18,26264,26615,25140,25140,824363,147945.0,82650952.0
2011-04-19,25000,25000,24016,24228,1016578,142573.0,82650952.0
2011-04-20,24297,26193,24227,25211,1938427,148358.0,82650952.0
2011-04-21,25561,26053,24929,25281,1057756,148772.0,82650952.0
2011-04-22,25632,25632,24157,24157,843089,142160.0,82650952.0
2011-04-25,24227,24789,23525,23806,898384,140093.0,82650952.0
2011-04-26,23384,25210,23174,24087,1352931,141746.0,82650952.0
2011-04-27,24016,24438,23174,23736,997690,139680.0,82650952.0
2011-04-28,23876,24227,23033,23174,573325,136374.0,82650952.0
2011-04-29,23103,23735,22471,22683,457462,133481.0,82650952.0
2011-05-02,23174,23174,22191,23034,409739,135548.0,82650952.0
2011-05-03,23033,23525,22823,22963,418399,135134.0,82650952.0
2011-05-04,23174,24016,22963,23455,655550,138027.0,82650952.0
2011-05-06,23455,24297,23314,24228,780896,142573.0,82650952.0
2011-05-09,24227,24719,23665,23876,622926,140507.0,82650952.0
2011-05-11,23595,24016,22612,22893,750677,134721.0,82650952.0
2011-05-12,22893,23384,22612,22683,598711,133481.0,82650952.0
2011-05-13,22682,23033,22120,22191,475572,130589.0,82650952.0
2011-05-16,22050,22542,21207,21419,640740,126043.0,82650952.0
2011-05-17,22050,23174,22050,22191,676972,130589.0,82650952.0
2011-05-18,22050,22542,21699,21699,438585,127696.0,82650952.0
2011-05-19,22191,22401,21067,21067,672404,123976.0,82650952.0
2011-05-20,20365,20926,19803,20365,784562,119844.0,82650952.0
2011-05-23,19803,20435,18960,18961,957992,111579.0,82650952.0
2011-05-24,18469,19803,18469,19171,538568,112819.0,82650952.0
2011-05-25,18890,19733,18820,18890,551908,111166.0,82650952.0
2011-05-26,19382,19382,18820,19101,417093,112405.0,82650952.0
2011-05-27,18960,20365,18820,19944,1100626,117364.0,82650952.0
2011-05-30,20224,20224,19452,19522,389028,114885.0,82650952.0
2011-05-31,19522,19873,19241,19593,555139,115298.0,82650952.0
2011-06-01,19452,20154,19101,19452,597537,114472.0,82650952.0
2011-06-02,19171,19452,18750,18750,404772,110339.0,82650952.0
2011-06-03,18820,19171,17626,17697,795255,104140.0,82650952.0
2011-06-07,17626,18469,17345,18048,592591,106206.0,82650952.0
2011-06-08,15730,16151,15379,15379,1366179,90503.0,82650952.0
2011-06-09,14115,14466,13834,14185,3633245,83477.0,82650952.0
2011-06-10,14396,14536,13342,13483,1919769,79345.0,82650952.0
2011-06-13,13202,13272,11910,12500,2278721,73559.0,82650952.0
2011-06-14,12106,12921,12106,12626,1122903,74303.0,82650952.0
2011-06-15,12696,12823,12429,12500,926554,73559.0,82650952.0
2011-06-16,12401,13132,12148,12781,1615318,75212.0,82650952.0
2011-06-17,12780,13272,12766,12851,1215254,75626.0,82650952.0
2011-06-20,13117,13117,12443,12500,1099783,73559.0,82650952.0
2011-06-21,12570,13061,12373,13034,1180967,76700.0,82650952.0
2011-06-22,13623,14957,13553,14958,8860221,88023.0,82650952.0
2011-06-23,15449,15941,14030,14607,6687392,85957.0,82650952.0
2011-06-24,14466,14747,13932,14537,2917033,85544.0,82650952.0
2011-06-27,14325,15941,14030,14888,4598256,87610.0,82650952.0
2011-06-28,14887,15870,14817,15309,3325109,90090.0,82650952.0
2011-06-29,15449,17064,15098,16292,6400438,95875.0,82650952.0
2011-06-30,16502,16783,15519,15590,2865874,91743.0,82650952.0
2011-07-01,16011,17205,15870,15871,6951574,93396.0,82650952.0
2011-07-04,16011,16081,14536,15028,3147229,88437.0,82650952.0
2011-07-05,15028,15449,14817,15098,1348993,88850.0,82650952.0
2011-07-06,14957,15941,14957,15590,2679015,91743.0,82650952.0
2011-07-07,13272,13272,13272,13272,429909,78105.0,82650952.0
2011-07-08,11348,14255,11348,13104,12081635,77113.0,82650952.0
2011-07-11,13342,14887,13103,14396,5086520,84717.0,82650952.0
2011-07-12,14016,15660,13834,14607,4217521,85957.0,82650952.0
2011-07-13,14957,15308,13904,14115,2243186,83064.0,82650952.0
2011-07-14,14255,14957,14044,14466,2096766,85130.0,82650952.0
2011-07-15,14676,14747,14044,14256,1108930,83891.0,82650952.0
2011-07-18,14325,14817,14044,14747,1466989,86783.0,82650952.0
2011-07-19,15168,16924,14957,16924,5805310,99594.0,82650952.0
2011-07-20,17837,19452,17766,19452,6317619,114472.0,82650952.0
2011-07-21,20575,22050,19803,20716,14827651,121910.0,82650952.0
2011-07-22,20505,21629,19171,21067,9390600,123976.0,82650952.0
2011-07-25,20646,22401,20575,20927,6743810,123150.0,82650952.0
2011-07-26,20365,21558,19803,20295,4643789,119431.0,82650952.0
2011-07-27,20926,20926,19030,19382,4056160,114058.0,82650952.0
2011-07-28,19171,19873,18469,19593,3295562,115298.0,82650952.0
2011-07-29,19592,20365,18609,18610,2398587,109513.0,82650952.0
2011-08-01,18258,19311,18047,19312,2331211,113931.0,82858851.0
2011-08-02,19241,19733,18609,19382,1583486,114345.0,82858851.0
2011-08-03,19101,21207,18750,20084,8020518,118488.0,82858851.0
2011-08-04,20435,20575,18047,18820,3618058,112424.0,83898352.0
2011-08-05,16853,19311,16011,17416,6160368,104034.0,83898352.0
2011-08-08,16011,17626,14817,14817,3083602,88732.0,84106252.0
2011-08-09,12935,13904,12640,13146,2455170,78723.0,84106252.0
2011-08-10,14396,14957,14016,14747,1661859,88312.0,84106252.0
2011-08-11,14002,16011,13202,15169,1991324,90835.0,84106252.0
2011-08-12,16081,16362,15028,15028,1646764,89994.0,84106252.0
2011-08-16,16081,17064,15449,16573,2251307,99245.0,84106252.0
2011-08-17,16151,17626,15730,16994,3344201,101769.0,84106252.0
2011-08-18,16994,17766,15519,16292,2575842,97563.0,84106252.0
2011-08-19,14817,15800,14747,14747,1612942,88312.0,84106252.0
2011-08-22,15168,15730,14536,14817,985744,88732.0,84106252.0
2011-08-23,15028,15238,14115,14537,2117716,87050.0,84106252.0
2011-08-24,15168,15168,14044,14045,1150897,84106.0,84106252.0
2011-08-25,14466,14606,14044,14185,792500,85997.0,85145753.0
2011-08-26,14115,14325,13890,14115,789290,85571.0,85145753.0
2011-08-29,14466,15379,14044,14607,2400106,88552.0,85145753.0
2011-08-30,14817,15519,14676,15309,1926603,92809.0,85145753.0
2011-08-31,15589,15800,15168,15801,2151218,95789.0,85145753.0
2011-09-01,16502,16502,15098,15169,3442908,91957.0,85145753.0
2011-09-02,15168,15168,14255,14677,1648420,88977.0,85145753.0
2011-09-05,14676,15589,14185,14537,2708324,89203.0,86186416.0
2011-09-06,14255,14396,12794,13427,1583385,82394.0,86186416.0
2011-09-07,13497,14016,13497,13876,596253,85152.0,86186416.0
2011-09-08,14044,14325,13412,13680,768375,83946.0,86186416.0
2011-09-09,13735,13764,13342,13553,480368,83170.0,86186416.0
2011-09-14,13553,13553,12654,12711,753462,77999.0,86186416.0
2011-09-15,12935,14606,12935,14607,6924843,89634.0,86186416.0
2011-09-16,15308,15379,14185,14326,5337545,89501.0,87745666.0
2011-09-19,14030,14325,13553,13680,1711738,86487.0,88796086.0
2011-09-20,13764,15308,13764,14185,6996940,104584.0,103548457.0
2011-09-21,14536,16292,14016,16292,9805277,120116.0,103548457.0
2011-09-22,16292,18679,16221,18680,10712909,137719.0,103548457.0
2011-09-23,19382,21207,15941,16081,27723896,118563.0,103548457.0
2011-09-26,16853,18469,14044,18469,25871519,136166.0,103548457.0
2011-09-27,19873,20786,18679,19803,17346120,146003.0,103548457.0
2011-09-28,19030,20646,18539,19242,14410306,141861.0,103548457.0
2011-09-29,19943,22120,19241,22121,24107637,163089.0,103548457.0
2011-09-30,23174,25140,22191,23315,23727947,171890.0,103548457.0
2011-10-04,22050,24719,21558,23876,17841684,176032.0,103548457.0
2011-10-05,24157,24578,20294,21208,11142501,156358.0,103548457.0
2011-10-06,22120,23384,19522,20716,11777952,152734.0,103548457.0
2011-10-07,21488,23735,20365,23596,15478986,173961.0,103548457.0
2011-10-10,20786,21839,20084,20084,14132183,148074.0,103548457.0
2011-10-11,20294,20505,18679,19733,13097245,145486.0,103548457.0
2011-10-12,19803,21839,19452,20716,17170453,155910.0,105701817.0
2011-10-13,21137,22542,20786,20787,10698395,156439.0,105701817.0
2011-10-14,20505,21488,19452,19663,9066396,147983.0,105701817.0
2011-10-17,20014,20505,19311,19874,7438215,149568.0,105701817.0
2011-10-18,19522,19733,17977,18258,8338883,137412.0,105701817.0
2011-10-19,18539,18609,16573,16924,7382262,127371.0,105701817.0
2011-10-20,17275,18188,16221,16292,10415402,122614.0,105701817.0
2011-10-21,16713,17485,16292,17275,5705109,132984.0,108117385.0
2011-10-24,17626,18117,17345,17697,6157964,136228.0,108117385.0
2011-10-25,17696,17837,16502,16784,4550683,129200.0,108117385.0
2011-10-26,16081,16292,15168,16292,5965388,125416.0,108117385.0
2011-10-27,16502,17205,16081,16222,4428092,124876.0,108117385.0
2011-10-28,16713,17064,16151,16292,3434115,125416.0,108117385.0
2011-10-31,16362,16643,15800,16011,2274523,123254.0,108117385.0
2011-11-01,15870,16432,15519,15941,2380212,122713.0,108117385.0
2011-11-02,15449,16081,15238,15660,1962299,120551.0,108117385.0
2011-11-03,16011,16011,15449,15449,1707807,118929.0,108117385.0
2011-11-04,15660,15941,15379,15660,1901513,120551.0,108117385.0
2011-11-07,15941,17977,15870,17978,11228694,138390.0,108117385.0
2011-11-08,18258,19452,17275,17416,11815391,134066.0,108117385.0
2011-11-09,17485,17977,16853,17065,4697568,131363.0,108117385.0
2011-11-10,16362,16643,15730,16011,3342683,123254.0,108117385.0
2011-11-11,16362,17064,15941,16713,3823126,128660.0,108117385.0
2011-11-14,17275,17275,16713,16784,2962323,129200.0,108117385.0
2011-11-15,16221,17345,15941,16222,4129705,124876.0,108117385.0
2011-11-16,16502,16994,16151,16573,2886479,127579.0,108117385.0
2011-11-17,16362,17275,16292,17135,2845495,131903.0,108117385.0
2011-11-18,17345,19311,16994,17907,10590346,137850.0,108117385.0
2011-11-21,17977,18960,17556,17697,4919676,136228.0,108117385.0
2011-11-22,17696,17837,16643,16924,4037723,130281.0,108117385.0
2011-11-23,17064,17415,16292,16362,3733135,125957.0,108117385.0
2011-11-24,16151,16783,15730,15871,3339998,122173.0,108117385.0
2011-11-25,15800,17134,14466,15169,7715583,116767.0,108117385.0
2011-11-28,15168,17415,15098,16854,9875434,129741.0,108117385.0
2011-11-29,17134,17275,16362,16854,5295571,129741.0,108117385.0
2011-11-30,16924,17275,15519,15520,4212267,119470.0,108117385.0
2011-12-01,15941,16362,15449,16011,3788871,123254.0,108117385.0
2011-12-02,16011,16362,15660,16081,1821459,123794.0,108117385.0
2011-12-05,16081,17485,16081,17135,3801045,131903.0,108117385.0
2011-12-06,17134,18328,16502,17135,9691699,131903.0,108117385.0
2011-12-07,17626,17766,16853,17135,3117509,131903.0,108117385.0
2011-12-08,14606,15238,14606,14607,23936413,112442.0,108117385.0
2011-12-09,14185,14676,14002,14466,6497225,111361.0,108117385.0
2011-12-12,14676,14887,14030,14256,5127107,125472.0,123617385.0
2011-12-13,13553,13679,12668,13258,8388345,116695.0,123617385.0
2011-12-14,13778,14606,13426,13947,9547353,122752.0,123617385.0
2011-12-15,13806,13806,12500,12570,6949763,110638.0,123617385.0
2011-12-16,12752,12893,12500,12500,3714916,110019.0,123617385.0
2011-12-19,12457,12500,10632,11222,5699660,98770.0,123617385.0
2011-12-20,10884,11938,10884,11868,1881526,104457.0,123617385.0
2011-12-21,12148,12219,11910,12051,1738219,106064.0,123617385.0
2011-12-22,12134,12584,11896,12289,2541676,108165.0,123617385.0
2011-12-23,12415,12500,12176,12275,1798216,108042.0,123617385.0
2011-12-26,12359,12429,11811,12022,1780807,105816.0,123617385.0
2011-12-27,12148,12289,11671,12247,3266074,107794.0,123617385.0
2011-12-28,12668,13370,12514,12935,7949470,114047.0,123829699.0
2011-12-29,12935,12991,12289,12865,2091311,113428.0,123829699.0
2012-01-02,12078,12289,12022,12177,2893616,107360.0,123829699.0
2012-01-03,12780,12991,12471,12640,4501548,111447.0,123829699.0
2012-01-04,12921,12963,12570,12683,2766082,111818.0,123829699.0
2012-01-05,12794,14030,12654,13174,8611838,116152.0,123829699.0
2012-01-06,13216,13230,12654,12781,2521237,112685.0,123829699.0
2012-01-09,12696,12780,12359,12416,1574017,109465.0,123829699.0
2012-01-10,12359,12921,12359,12837,2303988,114636.0,125422055.0
2012-01-11,12500,12696,12443,12500,2723783,111626.0,125422055.0
2012-01-12,12429,12584,12303,12360,1692096,110371.0,125422055.0
2012-01-13,12331,12696,12247,12472,1687964,112850.0,127083055.0
2012-01-16,12471,12682,12303,12486,1482671,112977.0,127083055.0
2012-01-17,12500,12640,12373,12374,1578086,111960.0,127083055.0
2012-01-18,12471,12471,11980,11994,1915667,108529.0,127083055.0
2012-01-19,12106,12148,11755,11812,1855601,106877.0,127083055.0
2012-01-20,11867,11882,10716,10857,5697814,98235.0,127083055.0
2012-01-25,10955,11418,10842,11194,2618190,101285.0,127083055.0
2012-01-26,11292,11306,11025,11081,1464860,100269.0,127083055.0
2012-01-27,11095,11615,11011,11236,2758379,101666.0,127083055.0
2012-01-30,11460,11783,11362,11362,2215658,102810.0,127083055.0
2012-01-31,11432,11558,11165,11194,1629036,101285.0,127083055.0
2012-02-01,11193,11488,11193,11292,1492890,102175.0,127083055.0
2012-02-02,11418,11882,11306,11587,3644755,104844.0,127083055.0
2012-02-03,11727,11839,11474,11503,2331381,104081.0,127083055.0
2012-02-06,11544,11713,11334,11433,1805573,103446.0,127083055.0
2012-02-07,11404,11530,11193,11236,2374128,101666.0,127083055.0
2012-02-08,11264,11334,11109,11152,2401638,100904.0,127083055.0
2012-02-09,11165,11390,11109,11208,2057585,101412.0,127083055.0
2012-02-10,11348,11573,11221,11433,3661686,103446.0,127083055.0
2012-02-13,11573,11783,11418,11531,2441047,104335.0,127083055.0
2012-02-14,11558,11741,11418,11545,3503665,104462.0,127083055.0
2012-02-15,11699,13272,11558,13272,18355935,120093.0,127083055.0
2012-02-16,13834,14957,13412,13989,23896869,126575.0,127083055.0
2012-02-17,14044,14185,13356,13666,9662525,123652.0,127083055.0
2012-02-20,13792,14325,13637,14185,9571515,128354.0,127083055.0
2012-02-21,14536,16081,14325,15730,23226215,142333.0,127083055.0
2012-02-22,15168,15308,14185,14607,10386655,132166.0,127083055.0
2012-02-23,14255,14466,13342,13343,7988282,120729.0,127083055.0
2012-02-24,13469,14255,13469,13694,5756034,123906.0,127083055.0
2012-02-27,13834,13974,12879,13006,4734303,117933.0,127357005.0
2012-02-28,13244,13342,12949,13076,2972618,118569.0,127357005.0
2012-02-29,13061,13426,12949,13329,2669550,120862.0,127357005.0
2012-03-02,13455,13679,13370,13483,2245668,122263.0,127357005.0
2012-03-05,13525,13820,13132,13287,3264566,120480.0,127357005.0
2012-03-06,13272,13623,12640,12767,3880035,115768.0,127357005.0
2012-03-07,12570,12794,12401,12683,2484907,115003.0,127357005.0
2012-03-08,12851,14016,12668,13385,8329630,121371.0,127357005.0
2012-03-09,13623,13862,13019,13076,3983508,118569.0,127357005.0
2012-03-12,13061,13146,12668,12683,3462176,115003.0,127357005.0
2012-03-13,12584,12907,12401,12697,3023271,115131.0,127357005.0
2012-03-14,10814,11025,10800,10801,5229027,97938.0,127357005.0
2012-03-15,9564,10533,9396,10323,15423716,93607.0,127357005.0
2012-03-16,10182,10702,9901,9944,5353294,90169.0,127357005.0
2012-03-19,10252,10533,10070,10295,3240122,93353.0,127357005.0
2012-03-20,10365,10533,10070,10183,3643789,92334.0,127357005.0
2012-03-21,10210,10407,10056,10126,2693926,91824.0,127357005.0
2012-03-22,10182,10449,10140,10183,2695148,92334.0,127357005.0
2012-03-23,10154,10421,9999,10281,3401770,93225.0,127357005.0
2012-03-26,10463,10463,10252,10281,1790390,93225.0,127357005.0
2012-03-27,10308,11713,10252,11110,12091150,100739.0,127357005.0
2012-03-28,11376,11769,11095,11222,5268892,101758.0,127357005.0
2012-03-29,11292,11292,10575,10618,3067987,96282.0,127357005.0
2012-03-30,10421,10589,10266,10295,2320373,93353.0,127357005.0
2012-04-02,10421,10955,10280,10365,2550294,93989.0,127357005.0
2012-04-03,10407,10505,9901,9916,3396023,89914.0,127357005.0
2012-04-04,9845,9873,8497,9199,6281957,83419.0,127357005.0
2012-04-05,8988,9466,8918,9270,1883795,84056.0,127357005.0
2012-04-06,9269,9971,9129,9382,3641928,85074.0,127357005.0
2012-04-09,9382,9480,8595,8708,1776764,78961.0,127357005.0
2012-04-10,8721,8721,8075,8216,2128034,74504.0,127357005.0
2012-04-12,8160,8174,7514,7978,1914961,72339.0,127357005.0
2012-04-13,8033,8342,8033,8287,982919,75141.0,127357005.0
2012-04-16,8160,9269,8160,8806,4708116,79853.0,127357005.0
2012-04-17,8988,8988,8426,8469,1692555,76796.0,127357005.0
2012-04-18,8904,9058,8581,8778,3688904,79598.0,127357005.0
2012-04-19,8778,8918,8553,8638,2244572,78325.0,127357005.0
2012-04-20,8595,8595,8314,8357,1468617,75777.0,127357005.0
2012-04-23,8384,8426,8033,8188,1247825,74249.0,127357005.0
2012-04-24,7991,8117,7893,7949,1227165,72084.0,127357005.0
2012-04-25,8033,8216,7654,7767,1167168,70428.0,127357005.0
2012-04-26,7766,7977,7247,7247,2070273,65716.0,127357005.0
2012-04-27,7205,7500,7205,7430,1469961,67372.0,127357005.0
2012-04-30,7556,7584,6994,7163,1354366,64952.0,127357005.0
2012-05-02,6095,6095,6095,6096,384167,55273.0,127357005.0
2012-05-03,5238,6713,5224,6053,8683854,54891.0,127357005.0
2012-05-04,6306,6376,5898,5997,2219471,54381.0,127357005.0
2012-05-07,5955,6432,5955,6138,3487974,55655.0,127357005.0
2012-05-08,6320,6671,6123,6306,3337997,57183.0,127357005.0
2012-05-09,6306,6615,6221,6334,1762760,57438.0,127357005.0
2012-05-10,6334,6516,6109,6208,1191277,56292.0,127357005.0
2012-05-11,6179,6516,6109,6180,2591597,56037.0,127357005.0
2012-05-14,6039,6193,5674,5758,2039080,52216.0,127357005.0
2012-05-15,5477,5660,5379,5506,1735901,49924.0,127357005.0
2012-05-16,5744,5814,5505,5562,1266017,50433.0,127357005.0
2012-05-17,5505,5660,5407,5562,1222805,50433.0,127357005.0
2012-05-18,5449,5477,5126,5197,1584225,47122.0,127357005.0
2012-05-21,4985,5407,4971,5070,1468731,45976.0,127357005.0
2012-05-22,5098,5435,5098,5365,1335678,48650.0,127357005.0
2012-05-23,5407,5617,5337,5337,1295271,48396.0,127357005.0
2012-05-24,5407,5547,5351,5449,803689,49415.0,127357005.0
2012-05-25,5407,5589,5407,5463,1204702,49542.0,127357005.0
2012-05-29,5477,6278,5393,6278,6131194,56929.0,127357005.0
2012-05-30,7219,7219,6797,7219,5607464,65462.0,127357005.0
2012-05-31,7654,8216,7331,7640,20730666,69282.0,127357005.0
2012-06-01,7345,7766,7036,7135,9247217,64697.0,127357005.0
2012-06-04,6741,7219,6446,6461,5779074,58584.0,127357005.0
2012-06-05,6502,6797,6362,6390,4276365,57947.0,127357005.0
2012-06-07,6601,7345,6530,7346,9629699,66608.0,127357005.0
2012-06-08,7710,8342,7303,7303,12719438,66226.0,127357005.0
2012-06-11,7556,8398,7415,8006,18436788,72593.0,127357005.0
2012-06-12,8033,9101,7626,8371,13028591,75905.0,127357005.0
2012-06-13,8539,8806,7865,7949,7699156,72084.0,127357005.0
2012-06-14,8019,8230,7724,7753,4170876,70301.0,127357005.0
2012-06-15,7893,7935,7317,7402,3101812,67117.0,127357005.0
2012-06-18,7935,7935,7485,7711,2997180,69919.0,127357005.0
2012-06-19,7528,7823,7457,7654,3284790,69410.0,127357005.0
2012-06-20,7724,8300,7654,7963,5541743,72211.0,127357005.0
2012-06-21,7977,8230,7808,7837,2449940,71065.0,127357005.0
2012-06-22,7654,7949,7640,7753,1838336,70301.0,127357005.0
2012-06-25,7837,7837,7471,7584,1658177,68773.0,127357005.0
