리켐(131100),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-06-12,4940,4960,4700,4960,10215,92005.0,3709898.0
2018-06-14,4790,5000,4720,4870,7744,90336.0,3709898.0
2018-06-15,4790,4960,4790,4890,10008,90707.0,3709898.0
2018-06-18,4890,4950,4700,4760,6965,88296.0,3709898.0
2018-06-19,4760,4760,4110,4480,21781,83102.0,3709898.0
2018-06-20,4550,4560,4230,4510,6171,83658.0,3709898.0
2018-06-21,4520,4520,4300,4400,10227,81618.0,3709898.0
2018-06-22,4200,4560,4200,4540,13598,84215.0,3709898.0
2018-06-25,4540,4780,4540,4740,10681,87925.0,3709898.0
2018-06-26,4750,4760,4250,4740,26999,87925.0,3709898.0
2018-06-27,4420,4980,4420,4510,23246,83658.0,3709898.0
2018-06-28,4450,4840,4450,4680,11762,86812.0,3709898.0
2018-06-29,4800,4800,4500,4780,15144,92424.0,3867103.0
2018-07-02,4840,4990,4720,4820,9591,93197.0,3867103.0
2018-07-03,4860,4870,4620,4740,4897,91650.0,3867103.0
2018-07-04,4520,4870,4400,4580,9943,88557.0,3867103.0
2018-07-05,4690,4690,4400,4540,4537,87783.0,3867103.0
2018-07-06,4420,4650,4420,4560,2879,88170.0,3867103.0
2018-07-09,4570,4640,4470,4540,3493,87783.0,3867103.0
2018-07-10,4650,4650,4240,4320,16381,83529.0,3867103.0
2018-07-11,4320,4410,4160,4200,8524,81209.0,3867103.0
2018-07-12,4340,4340,4080,4140,7866,80049.0,3867103.0
2018-07-13,4190,4420,4009,4050,9191,78309.0,3867103.0
2018-07-16,4140,4140,3730,3760,17926,72702.0,3867103.0
2018-07-17,3780,3790,3560,3610,12704,69801.0,3867103.0
2018-07-18,3640,3640,3390,3440,27927,66514.0,3867103.0
2018-07-19,3520,3520,3270,3480,11833,67288.0,3867103.0
2018-07-20,3460,3580,3380,3550,11375,68641.0,3867103.0
2018-07-23,3690,3850,3420,3500,15259,67674.0,3867103.0
2018-07-24,3690,3860,3530,3820,14064,73862.0,3867103.0
2018-07-25,3820,3820,3660,3720,7918,71928.0,3867103.0
2018-07-26,3800,3820,3650,3740,2682,72315.0,3867103.0
2018-07-27,3930,3930,3629,3790,5914,73282.0,3867103.0
2018-07-30,3830,3830,3649,3730,5509,72121.0,3867103.0
2018-07-31,3720,3800,3540,3800,7109,73475.0,3867103.0
2018-08-01,3900,4940,3790,4420,128857,85463.0,3867103.0
2018-08-02,4330,4590,4150,4310,51385,83336.0,3867103.0
2018-08-03,4300,4410,4160,4240,15392,81983.0,3867103.0
2018-08-06,4280,4340,4140,4260,6874,82369.0,3867103.0
2018-08-07,4210,4240,4130,4130,18359,79856.0,3867103.0
2018-08-08,4130,4140,3969,4010,7311,77535.0,3867103.0
2018-08-09,4020,4020,3820,3940,6822,76182.0,3867103.0
2018-08-10,3920,3920,3770,3840,7824,74248.0,3867103.0
2018-08-13,3700,3870,3550,3650,16174,70575.0,3867103.0
2018-08-14,4740,4740,4740,4740,137940,91650.0,3867103.0
2018-08-16,4840,4980,3860,4730,522838,91457.0,3867103.0
2018-08-17,4650,4720,4300,4300,109800,83143.0,3867103.0
2018-08-20,4049,4300,3929,3930,59747,75989.0,3867103.0
2018-08-21,4020,5000,3840,4230,314962,81789.0,3867103.0
2018-08-22,4230,4650,4210,4300,88894,83143.0,3867103.0
2018-08-23,4300,4400,4060,4290,33770,82949.0,3867103.0
2018-08-24,4250,4270,4089,4170,24449,80629.0,3867103.0
2018-08-27,4120,4170,3980,4010,30015,77535.0,3867103.0
2018-08-28,4080,4160,3900,4030,18097,77922.0,3867103.0
2018-08-29,4000,4380,3960,4100,46194,79276.0,3867103.0
2018-08-30,4250,4330,4020,4250,25526,82176.0,3867103.0
2018-08-31,4320,4320,4150,4260,41390,92851.0,4359215.0
2018-09-03,4290,4290,4089,4170,38680,90890.0,4359215.0
2018-09-04,4170,4220,4100,4180,39321,95178.0,4553965.0
2018-09-05,4320,4320,4130,4160,26185,94722.0,4553965.0
2018-09-06,4160,4180,4040,4110,19344,93584.0,4553965.0
2018-09-07,4000,4130,3940,3960,31144,90169.0,4553965.0
2018-09-10,3960,4030,3810,3960,21905,90169.0,4553965.0
2018-09-11,3960,4020,3920,3970,11601,90396.0,4553965.0
2018-09-12,3970,4060,3920,3980,163316,90624.0,4553965.0
2018-09-13,4060,4150,3920,4010,19116,91307.0,4553965.0
2018-09-14,4000,4360,4000,4270,62134,97227.0,4553965.0
2018-09-17,4270,4350,4030,4200,12828,95633.0,4553965.0
2018-09-18,4160,4290,4080,4130,31767,94039.0,4553965.0
2018-09-19,4130,4130,4020,4100,17723,93356.0,4553965.0
2018-09-20,4050,4100,3970,4070,14527,92673.0,4553965.0
2018-09-21,4170,4170,3770,4000,17401,91079.0,4553965.0
2018-09-27,4010,4090,3850,3920,9177,89258.0,4553965.0
2018-09-28,4050,4060,3900,3910,9566,89030.0,4553965.0
2018-10-01,3910,4010,3880,3900,11672,88802.0,4553965.0
2018-10-02,3910,3990,3790,3880,11305,88347.0,4553965.0
2018-10-04,3970,3970,3710,3800,10338,86525.0,4553965.0
2018-10-05,3770,3800,3640,3640,10564,82882.0,4553965.0
2018-10-08,3640,3660,3500,3580,5582,81516.0,4553965.0
2018-10-10,3600,3600,3310,3440,12580,78328.0,4553965.0
2018-10-11,3230,3490,3020,3420,21939,77873.0,4553965.0
2018-10-12,3280,3580,3280,3580,7701,81516.0,4553965.0
2018-10-15,3580,3580,3420,3540,4073,80605.0,4553965.0
2018-10-16,3460,3600,3440,3600,10807,81971.0,4553965.0
2018-10-17,3740,3740,3460,3570,6610,81288.0,4553965.0
2018-10-18,3410,3570,3340,3480,8307,79239.0,4553965.0
2018-10-19,3310,3510,3270,3470,3243,79011.0,4553965.0
2018-10-22,3400,3570,3340,3570,5336,81288.0,4553965.0
2018-10-23,3570,3570,3440,3510,698,79922.0,4553965.0
2018-10-24,3590,3590,3240,3440,13067,78328.0,4553965.0
2018-10-25,3420,3440,3200,3440,8686,78328.0,4553965.0
2018-10-26,3470,3470,3230,3430,5728,78100.0,4553965.0
2018-10-29,3550,3550,3230,3420,9515,77873.0,4553965.0
2018-10-30,3040,3400,3040,3240,13011,73774.0,4553965.0
2018-10-31,3390,3450,3270,3430,7890,78100.0,4553965.0
2018-11-01,3510,3510,3310,3440,5353,78328.0,4553965.0
2018-11-02,3340,3500,3340,3500,16343,79694.0,4553965.0
2018-11-05,3480,3480,3360,3430,2909,78100.0,4553965.0
2018-11-06,3320,3430,3320,3430,10256,78100.0,4553965.0
2018-11-07,3440,3440,3330,3430,6241,78100.0,4553965.0
2018-11-08,3440,3460,3370,3450,9846,78556.0,4553965.0
2018-11-09,3400,3440,3350,3370,4422,76734.0,4553965.0
2018-11-12,3380,3400,3340,3400,5517,77417.0,4553965.0
2018-11-13,3400,3710,3340,3430,17000,78100.0,4553965.0
2018-11-14,3460,3800,3340,3540,24696,80605.0,4553965.0
2018-11-15,3570,3680,3500,3680,13806,83793.0,4553965.0
2018-11-16,3620,3690,3590,3610,8325,82199.0,4553965.0
2018-11-19,3610,3660,3500,3640,6031,82882.0,4553965.0
2018-11-20,3550,3660,3550,3620,3508,82427.0,4553965.0
2018-11-21,3640,3640,3460,3620,5695,82427.0,4553965.0
2018-11-22,3640,3640,3460,3530,12948,80377.0,4553965.0
2018-11-23,3580,3580,3470,3530,4106,80377.0,4553965.0
2018-11-26,3550,3550,3440,3550,4759,80833.0,4553965.0
2018-11-27,3580,3580,3460,3510,8317,79922.0,4553965.0
2018-11-28,3510,3530,3350,3420,15408,77873.0,4553965.0
2018-11-29,3420,3480,3380,3430,4933,78100.0,4553965.0
2018-11-30,3430,3430,3280,3420,17307,77873.0,4553965.0
2018-12-03,3300,3470,3300,3420,6870,77873.0,4553965.0
2018-12-04,3360,3440,3350,3420,4499,77873.0,4553965.0
2018-12-05,3420,3420,3320,3380,5649,76962.0,4553965.0
2018-12-06,3330,3400,3270,3370,21782,76734.0,4553965.0
2018-12-07,3300,3400,3150,3300,15034,75140.0,4553965.0
2018-12-10,3300,4110,3110,3640,35185,82882.0,4553965.0
2018-12-11,3640,3800,3600,3620,31420,82427.0,4553965.0
2018-12-12,3640,3769,3550,3730,27477,84931.0,4553965.0
2018-12-13,3800,3860,3630,3840,47751,87436.0,4553965.0
2018-12-14,3840,4360,3840,4240,156096,96544.0,4553965.0
2018-12-17,4280,4700,4000,4500,164795,102464.0,4553965.0
2018-12-18,4880,4880,4000,4340,159806,98821.0,4553965.0
2018-12-19,4330,4330,3949,3950,49904,89941.0,4553965.0
2018-12-20,3960,4000,3700,3840,38658,87436.0,4553965.0
2018-12-21,3760,4130,3689,3890,24147,88575.0,4553965.0
2018-12-24,3890,3920,3780,3840,7747,87436.0,4553965.0
2018-12-26,3790,3880,3660,3880,14273,88347.0,4553965.0
2018-12-27,4000,4000,3750,3840,22752,87436.0,4553965.0
2018-12-28,3870,3990,3770,3960,23065,90169.0,4553965.0
2019-01-02,3900,4000,3880,3960,10858,90169.0,4553965.0
2019-01-03,3920,4000,3900,3980,12326,90624.0,4553965.0
2019-01-04,3960,4030,3940,3960,26820,90169.0,4553965.0
2019-01-07,4000,4010,3810,3880,22438,88347.0,4553965.0
2019-01-08,3900,3900,3780,3820,27464,86981.0,4553965.0
2019-01-09,3889,4180,3780,4010,23000,91307.0,4553965.0
2019-01-10,4120,4300,3970,4140,48849,94267.0,4553965.0
2019-01-11,4140,4320,4090,4280,20712,97455.0,4553965.0
2019-01-14,4280,4390,4190,4310,13487,98138.0,4553965.0
2019-01-15,4580,4580,4310,4490,18435,102237.0,4553965.0
2019-01-16,4570,4760,4560,4750,47219,108157.0,4553965.0
2019-01-17,4800,4800,4610,4750,19889,108157.0,4553965.0
2019-01-18,4750,4890,4710,4800,35165,109295.0,4553965.0
2019-01-21,4980,5000,4810,4860,28763,110661.0,4553965.0
2019-01-22,4840,4880,4620,4870,35154,110889.0,4553965.0
2019-01-23,4870,4870,4660,4700,30020,107018.0,4553965.0
2019-01-24,4620,4680,4230,4370,81202,99504.0,4553965.0
2019-01-25,4370,4740,4270,4740,76723,107929.0,4553965.0
2019-01-28,0,0,0,4740,0,107929.0,4553965.0
2019-01-29,0,0,0,4740,0,,
2019-01-30,0,0,0,4740,0,,
2019-01-31,0,0,0,4740,0,,
2019-02-01,0,0,0,4740,0,,
2019-02-07,0,0,0,4740,0,,
2019-02-08,0,0,0,4740,0,,
2019-02-11,0,0,0,4740,0,,
2019-02-12,0,0,0,4740,0,,
2019-02-13,0,0,0,4740,0,,
2019-02-14,0,0,0,4740,0,,
2019-02-15,4530,4530,3880,4075,1424807,92787.0,22769825.0
2019-02-18,4075,4120,3840,3900,296062,88802.0,22769825.0
2019-02-19,3900,4020,3655,3940,243759,89713.0,22769825.0
2019-02-20,3940,3990,3860,3945,80953,89827.0,22769825.0
2019-02-21,3850,4000,3800,3860,77744,87892.0,22769825.0
2019-02-22,3860,3940,3825,3850,58555,87664.0,22769825.0
2019-02-25,3850,3850,3600,3770,68056,85842.0,22769825.0
2019-02-26,3770,3770,3400,3600,188541,81971.0,22769825.0
2019-02-27,3600,3600,3415,3430,87443,78100.0,22769825.0
2019-02-28,3430,3430,3010,3030,207762,68993.0,22769825.0
2019-03-04,3060,3935,3060,3775,726696,85956.0,22769825.0
2019-03-05,3605,4390,3550,3930,344627,89485.0,22769825.0
2019-03-06,4010,4010,3775,3825,137759,87095.0,22769825.0
2019-03-07,3825,3955,3600,3705,97306,84362.0,22769825.0
2019-03-08,3705,3850,3580,3690,75144,84021.0,22769825.0
2019-03-11,3860,3870,3410,3585,158844,81630.0,22769825.0
2019-03-12,3690,3785,3580,3685,131179,83907.0,22769825.0
2019-03-13,3685,3800,3610,3720,92350,84704.0,22769825.0
2019-03-14,3725,3850,3725,3775,92744,85956.0,22769825.0
2019-03-15,3700,3920,3700,3920,176682,89258.0,22769825.0
2019-03-18,3945,4500,3945,4295,426673,97796.0,22769825.0
2019-03-19,4290,4290,3880,3980,385711,90624.0,22769825.0
2019-03-20,4000,4085,3785,3835,100746,87322.0,22769825.0
2019-03-21,3850,3955,3825,3845,71265,87550.0,22769825.0
2019-03-22,3845,4340,3845,4095,262959,93242.0,22769825.0
2019-03-25,4185,4275,3965,4000,149281,91079.0,22769825.0
2019-03-26,4075,4090,3950,4045,67854,92104.0,22769825.0
2019-03-27,3935,4090,3915,3915,70673,89144.0,22769825.0
2019-03-28,3855,4045,3855,4005,45450,91193.0,22769825.0
2019-03-29,4095,4095,3860,4050,73676,92218.0,22769825.0
2019-04-01,4170,4250,3990,4200,97162,95633.0,22769825.0
2019-04-02,4270,4695,4165,4300,413515,97910.0,22769825.0
2019-04-03,4250,4335,3950,3965,305807,90282.0,22769825.0
2019-04-04,4075,4340,4070,4225,261876,96203.0,22769825.0
2019-04-05,4460,4465,4160,4295,92637,97796.0,22769825.0
2019-04-08,4310,4495,4300,4430,117508,100870.0,22769825.0
2019-04-09,4540,4540,4150,4320,133907,98366.0,22769825.0
2019-04-10,4395,4395,4070,4100,147504,93356.0,22769825.0
2019-04-11,4090,4175,3990,4045,104655,92104.0,22769825.0
2019-04-12,4055,4055,3995,4040,79081,91990.0,22769825.0
2019-04-15,4015,4015,3870,3970,154812,90396.0,22769825.0
2019-04-16,4035,4320,3965,4075,178075,92787.0,22769825.0
2019-04-17,4190,4195,4045,4080,38982,92901.0,22769825.0
2019-04-18,4000,4225,4000,4105,78713,93470.0,22769825.0
2019-04-19,4215,4215,4095,4140,49093,94267.0,22769825.0
2019-04-22,4140,4170,4100,4105,60345,93470.0,22769825.0
2019-04-23,4110,4110,3935,4060,102179,92445.0,22769825.0
2019-04-24,4070,4090,3950,4015,67499,91421.0,22769825.0
2019-04-25,4095,4095,3885,3970,72830,90396.0,22769825.0
2019-04-26,3945,3945,3595,3595,188064,81858.0,22769825.0
2019-04-29,3595,3705,3465,3595,106350,81858.0,22769825.0
2019-04-30,3595,3670,3520,3600,88711,81971.0,22769825.0
2019-05-02,3600,3865,3545,3550,220940,80833.0,22769825.0
2019-05-03,3645,3645,3350,3410,187309,77645.0,22769825.0
2019-05-07,3455,3455,3310,3410,81126,77645.0,22769825.0
2019-05-08,3410,3450,3350,3360,58382,76507.0,22769825.0
2019-05-09,3360,3400,3310,3350,39661,76279.0,22769825.0
2019-05-10,3445,3540,3350,3460,149604,78784.0,22769825.0
2019-05-13,3475,3475,3310,3340,107206,76051.0,22769825.0
2019-05-14,3360,3430,3150,3400,39841,77417.0,22769825.0
2019-05-15,3400,3550,3300,3340,47453,76051.0,22769825.0
2019-05-16,3340,3340,3180,3280,64439,74685.0,22769825.0
2019-05-17,3385,3385,3250,3355,30963,76393.0,22769825.0
2019-05-20,3425,3425,3230,3290,31306,74913.0,22769825.0
2019-05-21,3280,3460,3170,3420,106078,77873.0,22769825.0
2019-05-22,3445,3645,3445,3600,176912,81971.0,22769825.0
2019-05-23,3565,3650,3360,3625,69469,82541.0,22769825.0
2019-05-24,3650,3795,3620,3765,88434,85728.0,22769825.0
2019-05-27,3765,3855,3620,3620,29387,82427.0,22769825.0
2019-05-28,3800,3800,3555,3625,16677,82541.0,22769825.0
2019-05-29,3620,3750,3595,3630,20277,82654.0,22769825.0
2019-05-30,3520,3715,3465,3635,28593,82768.0,22769825.0
2019-05-31,3695,3695,3620,3645,11262,82996.0,22769825.0
2019-06-03,3695,3715,3615,3615,24745,82313.0,22769825.0
2019-06-04,3615,3650,3520,3630,33387,82654.0,22769825.0
2019-06-05,3680,3680,3600,3630,17807,82654.0,22769825.0
2019-06-07,3690,3700,3575,3595,12702,81858.0,22769825.0
2019-06-10,3585,3610,3395,3600,92890,81971.0,22769825.0
2019-06-11,3700,3700,3380,3450,62329,78556.0,22769825.0
2019-06-12,3465,3530,3445,3500,28232,79694.0,22769825.0
2019-06-13,3400,3505,3360,3445,29018,78442.0,22769825.0
2019-06-14,3430,3430,3200,3200,175690,72863.0,22769825.0
2019-06-17,3350,3350,3105,3260,57119,74230.0,22769825.0
2019-06-18,3260,3450,3220,3450,93189,78556.0,22769825.0
2019-06-19,3575,3900,3475,3810,412956,86753.0,22769825.0
2019-06-20,3930,4150,3825,4005,262503,91193.0,22769825.0
2019-06-21,4025,4200,3945,4055,182413,92332.0,22769825.0
2019-06-24,4120,4195,3860,4120,154849,93812.0,22769825.0
2019-06-25,4145,4195,4025,4025,134859,91649.0,22769825.0
2019-06-26,4095,4165,3920,4105,93695,93470.0,22769825.0
2019-06-27,4190,4460,4135,4170,371737,94950.0,22769825.0
2019-06-28,4280,4280,4000,4200,116396,95633.0,22769825.0
2019-07-01,4290,4290,3980,4130,103260,94039.0,22769825.0
2019-07-02,4205,4285,4110,4220,184687,96089.0,22769825.0
2019-07-03,4400,4560,4120,4155,162481,94609.0,22769825.0
2019-07-04,4060,4230,3995,4125,112740,93926.0,22769825.0
2019-07-05,4240,4240,3970,3980,56726,90624.0,22769825.0
2019-07-08,4005,4005,3580,3595,248048,81858.0,22769825.0
2019-07-09,3595,3725,3450,3490,126577,94381.0,27043329.0
2019-07-10,3670,3670,3340,3490,91398,94381.0,27043329.0
2019-07-11,3400,3700,3400,3570,86783,96545.0,27043329.0
2019-07-12,3570,3650,3560,3625,47233,98032.0,27043329.0
2019-07-15,3685,3685,3505,3550,84126,96004.0,27043329.0
2019-07-16,3465,3590,3225,3350,159953,90595.0,27043329.0
2019-07-17,3425,3425,3160,3255,175287,88026.0,27043329.0
2019-07-18,3260,3355,3250,3290,53058,88973.0,27043329.0
2019-07-19,3515,3520,3320,3390,74374,91677.0,27043329.0
2019-07-22,3400,3880,3400,3750,307120,101412.0,27043329.0
2019-07-23,3680,3790,3630,3700,105660,100060.0,27043329.0
2019-07-24,3700,3700,3450,3565,110028,96409.0,27043329.0
2019-07-25,3690,3700,3405,3435,97492,92894.0,27043329.0
2019-07-26,3435,3680,3395,3550,166888,96004.0,27043329.0
2019-07-29,3600,3760,3330,3425,151482,92623.0,27043329.0
2019-07-30,3305,3370,3230,3250,160152,87891.0,27043329.0
2019-07-31,3250,3395,3110,3255,158455,88026.0,27043329.0
2019-08-01,3255,3345,3170,3260,64216,88161.0,27043329.0
2019-08-02,3110,3370,3110,3305,78352,89378.0,27043329.0
2019-08-05,3380,3380,2900,3190,203869,86268.0,27043329.0
2019-08-06,3100,3280,2910,3200,160176,86539.0,27043329.0
2019-08-07,3220,3220,3050,3175,61200,85863.0,27043329.0
2019-08-08,3135,3445,3070,3395,173203,99369.0,29269084.0
2019-08-09,3400,3410,3260,3400,143319,99515.0,29269084.0
2019-08-12,3420,3430,3365,3405,83698,99661.0,29269084.0
2019-08-13,3400,3480,3390,3440,158886,100686.0,29269084.0
2019-08-14,3525,3570,3405,3530,120796,103320.0,29269084.0
2019-08-16,3480,3700,3420,3700,231005,108296.0,29269084.0
2019-08-19,3700,3790,3630,3710,99172,108588.0,29269084.0
2019-08-20,3710,3780,3660,3755,117035,109905.0,29269084.0
2019-08-21,3755,3895,3740,3850,122698,112686.0,29269084.0
2019-08-22,3950,3950,3610,3690,174777,108003.0,29269084.0
2019-08-23,3680,3740,3545,3605,61500,105515.0,29269084.0
2019-08-26,3575,3675,3500,3560,118931,104198.0,29269084.0
2019-08-27,3580,4200,3580,4200,994824,122930.0,29269084.0
2019-08-28,4300,4350,4045,4335,511911,126881.0,29269084.0
2019-08-29,4420,4860,3815,4500,1331167,131711.0,29269084.0
2019-08-30,4595,4610,4345,4530,412498,132589.0,29269084.0
2019-09-02,4550,4700,4385,4700,512534,137565.0,29269084.0
2019-09-03,4870,4905,4375,4545,883774,133028.0,29269084.0
2019-09-04,4545,4545,4285,4285,318624,125418.0,29269084.0
2019-09-05,4250,4555,4030,4500,593686,131711.0,29269084.0
2019-09-06,4550,4675,4520,4630,531342,135516.0,29269084.0
2019-09-09,4630,4770,4320,4600,559675,134638.0,29269084.0
2019-09-10,4600,4600,4390,4490,327267,131418.0,29269084.0
2019-09-11,4490,4650,4490,4625,425592,135370.0,29269084.0
2019-09-16,4700,4820,4645,4790,461170,140199.0,29269084.0
2019-09-17,4790,5940,4720,5840,1698175,170931.0,29269084.0
2019-09-18,5960,6480,5370,5820,1775660,170346.0,29269084.0
2019-09-19,6170,6170,5900,6050,491639,177078.0,29269084.0
2019-09-20,6110,6480,5900,6420,702213,187908.0,29269084.0
2019-09-23,6430,6450,5800,5880,1048532,172102.0,29269084.0
2019-09-24,6000,6100,5440,5960,788282,174444.0,29269084.0
2019-09-25,5830,5980,5300,5300,853579,155126.0,29269084.0
2019-09-26,5300,5450,4800,5100,994957,149272.0,29269084.0
2019-09-27,5110,5110,4400,4660,1357614,136394.0,29269084.0
2019-09-30,4460,4850,4240,4670,867618,136687.0,29269084.0
2019-10-01,4700,4840,4255,4260,495820,124686.0,29269084.0
2019-10-02,4255,4490,4205,4385,348629,128345.0,29269084.0
2019-10-04,4385,4390,4000,4120,443672,120589.0,29269084.0
2019-10-07,4205,4235,3875,3890,340446,113857.0,29269084.0
