디엔에이링크(127120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-11-06,4360,4460,4330,4420,19004,47461.0,10737800.0
2018-11-07,4375,4495,4210,4270,46878,45850.0,10737800.0
2018-11-08,4280,4440,4280,4405,35538,47300.0,10737800.0
2018-11-09,4400,4435,4260,4410,47647,47354.0,10737800.0
2018-11-12,4350,4420,4205,4205,22781,45152.0,10737800.0
2018-11-13,4110,4190,4030,4140,39919,44454.0,10737800.0
2018-11-14,4160,4370,4130,4185,59963,44938.0,10737800.0
2018-11-15,4025,4395,4025,4240,51935,45528.0,10737800.0
2018-11-16,4240,4410,4215,4390,30640,47139.0,10737800.0
2018-11-19,4400,4600,4240,4600,86731,49394.0,10737800.0
2018-11-20,4530,4750,4425,4725,49171,50736.0,10737800.0
2018-11-21,4695,4830,4620,4735,73908,50843.0,10737800.0
2018-11-22,4740,4930,4500,4565,38014,49018.0,10737800.0
2018-11-23,4620,4785,4405,4450,38274,47783.0,10737800.0
2018-11-26,4450,4655,4450,4500,40519,48320.0,10737800.0
2018-11-27,4600,4630,4430,4615,33795,49555.0,10737800.0
2018-11-28,4620,4660,4490,4540,31580,48750.0,10737800.0
2018-11-29,4620,4620,4435,4560,33626,48964.0,10737800.0
2018-11-30,4595,4870,4505,4650,68421,49931.0,10737800.0
2018-12-03,4685,4770,4595,4770,133562,51219.0,10737800.0
2018-12-04,4825,4865,4630,4660,94009,50038.0,10737800.0
2018-12-05,4515,4590,4500,4500,37184,48320.0,10737800.0
2018-12-06,4500,4600,4260,4300,29436,46173.0,10737800.0
2018-12-07,4300,4450,4300,4380,23446,47032.0,10737800.0
2018-12-10,4300,4600,4170,4270,105622,45850.0,10737800.0
2018-12-11,4275,4365,3850,4000,64431,42951.0,10737800.0
2018-12-12,4035,4280,3955,4210,55518,45206.0,10737800.0
2018-12-13,4100,4460,4000,4355,74396,46763.0,10737800.0
2018-12-14,4300,4450,4150,4190,27665,44991.0,10737800.0
2018-12-17,4110,4230,3995,4020,33547,43166.0,10737800.0
2018-12-18,3950,4060,3895,3930,34466,42200.0,10737800.0
2018-12-19,3930,4070,3890,4070,30110,43703.0,10737800.0
2018-12-20,3965,4085,3965,4020,9191,43166.0,10737800.0
2018-12-21,4050,4050,3910,3910,21418,41985.0,10737800.0
2018-12-24,4000,4000,3860,3900,24472,41877.0,10737800.0
2018-12-26,3855,3960,3800,3850,23192,41341.0,10737800.0
2018-12-27,3855,4040,3855,3990,53825,42844.0,10737800.0
2018-12-28,4015,4070,3920,4060,21948,43595.0,10737800.0
2019-01-02,4150,4200,4060,4090,25824,43918.0,10737800.0
2019-01-03,4080,4145,4010,4010,28007,43059.0,10737800.0
2019-01-04,3950,4060,3900,4050,36326,43488.0,10737800.0
2019-01-07,4170,4170,3990,4060,69996,43595.0,10737800.0
2019-01-08,4075,4190,4000,4050,68973,43488.0,10737800.0
2019-01-09,4130,4145,4050,4145,24732,44508.0,10737800.0
2019-01-10,4230,4480,4150,4275,77433,45904.0,10737800.0
2019-01-11,4270,4350,4185,4185,37521,44938.0,10737800.0
2019-01-14,4165,4280,4070,4120,41088,44240.0,10737800.0
2019-01-15,4230,4650,4230,4260,282405,45743.0,10737800.0
2019-01-16,4270,4450,4270,4450,77034,47783.0,10737800.0
2019-01-17,4570,4720,4430,4475,106732,48052.0,10737800.0
2019-01-18,4630,4630,4370,4495,68255,48266.0,10737800.0
2019-01-21,4500,4500,4210,4340,97737,46602.0,10737800.0
2019-01-22,4340,4385,4200,4315,29700,46334.0,10737800.0
2019-01-23,4315,4370,4260,4300,29722,46173.0,10737800.0
2019-01-24,4300,4415,4285,4405,30794,47300.0,10737800.0
2019-01-25,4500,4510,4350,4400,50205,47246.0,10737800.0
2019-01-28,4690,5430,4675,4885,1938170,52454.0,10737800.0
2019-01-29,4890,4995,4790,4890,234257,52508.0,10737800.0
2019-01-30,4920,4930,4705,4760,118983,51112.0,10737800.0
2019-01-31,4765,5060,4720,5010,263124,53796.0,10737800.0
2019-02-01,5010,5010,4870,4870,100594,52293.0,10737800.0
2019-02-07,4870,4945,4800,4900,60145,52615.0,10737800.0
2019-02-08,4890,4930,4840,4890,38839,52508.0,10737800.0
2019-02-11,4885,5280,4885,5070,395432,58186.0,11476541.0
2019-02-12,5150,5190,5070,5130,151883,58875.0,11476541.0
2019-02-13,5120,5180,5020,5150,85002,59104.0,11476541.0
2019-02-14,5240,5240,4995,5100,68859,58530.0,11476541.0
2019-02-15,5100,5120,4850,4885,75961,56063.0,11476541.0
2019-02-18,4860,5060,4820,5020,64758,57612.0,11476541.0
2019-02-19,5120,5170,5000,5050,89740,57957.0,11476541.0
2019-02-20,5110,5110,4950,4970,55637,57038.0,11476541.0
2019-02-21,4940,5060,4895,5010,60640,57497.0,11476541.0
2019-02-22,5010,5160,4975,5100,71770,58530.0,11476541.0
2019-02-25,5170,5170,5020,5060,52976,58071.0,11476541.0
2019-02-26,5040,5180,5040,5110,102004,58645.0,11476541.0
2019-02-27,5120,5390,5000,5300,177828,60826.0,11476541.0
2019-02-28,5340,5360,4860,4900,196486,56235.0,11476541.0
2019-03-04,4925,5120,4740,5050,118210,57957.0,11476541.0
2019-03-05,5000,5100,4930,5030,50448,57727.0,11476541.0
2019-03-06,5030,5090,4750,4880,61080,56006.0,11476541.0
2019-03-07,4860,4950,4525,4570,129743,52448.0,11476541.0
2019-03-08,4485,4500,4335,4370,88465,50152.0,11476541.0
2019-03-11,4335,4370,4130,4240,94702,48661.0,11476541.0
2019-03-12,4240,4370,4180,4370,56000,50152.0,11476541.0
2019-03-13,4360,4770,4300,4530,199766,51989.0,11476541.0
2019-03-14,4580,4680,4510,4605,61874,52849.0,11476541.0
2019-03-15,4605,4660,4405,4465,79177,51243.0,11476541.0
2019-03-18,4465,4540,4390,4465,47767,51243.0,11476541.0
2019-03-19,4465,4530,4390,4465,20278,51243.0,11476541.0
2019-03-20,4465,4505,4070,4165,121318,47800.0,11476541.0
2019-03-21,4175,4260,4125,4165,46240,47800.0,11476541.0
2019-03-22,4250,4250,4085,4085,32614,46882.0,11476541.0
2019-03-25,4030,4165,4020,4120,61955,47283.0,11476541.0
2019-03-26,4125,4170,3980,4070,94764,46710.0,11476541.0
2019-03-27,4120,4120,3980,4050,34990,46480.0,11476541.0
2019-03-28,4050,4080,3900,3990,31786,45791.0,11476541.0
2019-03-29,3990,4235,3980,4230,46906,48546.0,11476541.0
2019-04-01,4250,4250,4135,4200,31399,48201.0,11476541.0
2019-04-02,4200,4230,4120,4170,28533,47857.0,11476541.0
2019-04-03,4130,4950,4085,4425,1820297,50784.0,11476541.0
2019-04-04,4425,4430,4315,4390,235747,50382.0,11476541.0
2019-04-05,4520,4525,4370,4415,181337,50669.0,11476541.0
2019-04-08,4415,4445,4350,4395,53356,50439.0,11476541.0
2019-04-09,4395,4470,4395,4425,54853,50784.0,11476541.0
2019-04-10,4415,4620,4415,4530,193268,51989.0,11476541.0
2019-04-11,4695,4780,4540,4655,298163,53423.0,11476541.0
2019-04-12,4690,4690,4535,4550,51422,52218.0,11476541.0
2019-04-15,4545,4575,4445,4480,55533,51415.0,11476541.0
2019-04-16,4490,4490,4365,4430,64285,50841.0,11476541.0
2019-04-17,4435,4480,4340,4435,36893,50898.0,11476541.0
2019-04-18,4400,4435,4335,4365,49527,50095.0,11476541.0
2019-04-19,4385,4425,4330,4405,21403,50554.0,11476541.0
2019-04-22,4405,4450,4350,4380,32026,50267.0,11476541.0
2019-04-23,4360,4390,4275,4345,34421,49866.0,11476541.0
2019-04-24,4345,4345,4200,4205,43640,48259.0,11476541.0
2019-04-25,4285,4350,4225,4340,33578,49808.0,11476541.0
2019-04-26,4300,4340,4220,4260,25906,48890.0,11476541.0
2019-04-29,4200,4360,4200,4350,28188,49923.0,11476541.0
2019-04-30,4350,4395,4265,4320,35857,49579.0,11476541.0
2019-05-02,4330,4615,4285,4475,288265,51358.0,11476541.0
2019-05-03,4480,4525,4425,4475,45833,51358.0,11476541.0
2019-05-07,4400,4440,4320,4400,38868,50497.0,11476541.0
2019-05-08,4330,4395,4205,4215,62688,48374.0,11476541.0
2019-05-09,4210,4260,3980,3995,73478,45849.0,11476541.0
2019-05-10,4030,4060,3900,4030,33102,46250.0,11476541.0
2019-05-13,4295,4295,3880,3995,37954,45849.0,11476541.0
2019-05-14,3955,4010,3900,3995,14491,45849.0,11476541.0
2019-05-15,3990,4075,3960,4030,23136,46250.0,11476541.0
2019-05-16,4000,4050,3850,3910,38100,44873.0,11476541.0
2019-05-17,3900,4080,3900,3950,15208,45332.0,11476541.0
2019-05-20,3920,3995,3865,3865,11795,44357.0,11476541.0
2019-05-21,3860,3960,3790,3915,53779,44931.0,11476541.0
2019-05-22,3980,4485,3860,4025,567303,46193.0,11476541.0
2019-05-23,4005,4060,3905,3905,65293,44816.0,11476541.0
2019-05-24,3900,3990,3835,3900,40114,44759.0,11476541.0
2019-05-27,3880,4005,3790,4000,47690,45906.0,11476541.0
2019-05-28,3935,4530,3935,4530,463234,51989.0,11476541.0
2019-05-29,4305,4305,4010,4030,214780,46250.0,11476541.0
2019-05-30,4030,4130,3905,3905,83098,44816.0,11476541.0
2019-05-31,3900,3980,3860,3915,23500,44931.0,11476541.0
2019-06-03,3900,3970,3880,3915,16560,44931.0,11476541.0
2019-06-04,3880,3960,3880,3920,19994,44988.0,11476541.0
2019-06-05,3930,4050,3930,4030,26261,46250.0,11476541.0
2019-06-07,4030,4245,4005,4100,150959,47054.0,11476541.0
2019-06-10,4150,4175,4065,4170,36448,47857.0,11476541.0
2019-06-11,4170,4200,4070,4150,28576,47628.0,11476541.0
2019-06-12,4105,4180,4070,4105,22917,47111.0,11476541.0
2019-06-13,4105,4145,4060,4105,22197,47111.0,11476541.0
2019-06-14,4120,4120,4020,4065,27197,46652.0,11476541.0
2019-06-17,4065,4075,4005,4055,18224,46537.0,11476541.0
2019-06-18,4040,4130,4040,4055,21351,46537.0,11476541.0
2019-06-19,4060,4090,4035,4070,19466,46710.0,11476541.0
2019-06-20,4070,4185,4050,4165,25201,47800.0,11476541.0
2019-06-21,4165,4165,4055,4110,18400,47169.0,11476541.0
2019-06-24,4180,4180,4010,4035,20580,46308.0,11476541.0
2019-06-25,4015,4085,3995,4035,41287,46308.0,11476541.0
2019-06-26,4035,4040,3975,4000,19042,45906.0,11476541.0
2019-06-27,4000,4000,3930,3960,27445,45447.0,11476541.0
2019-06-28,3940,3960,3860,3865,25350,44357.0,11476541.0
2019-07-01,3865,3980,3855,3970,21875,45562.0,11476541.0
2019-07-02,3975,4010,3860,3995,21320,45849.0,11476541.0
2019-07-03,4005,4035,3950,3980,24009,45677.0,11476541.0
2019-07-04,3980,3985,3870,3935,23640,45160.0,11476541.0
2019-07-05,3935,4010,3890,4000,15649,45906.0,11476541.0
2019-07-08,3995,3995,3810,3835,35085,44013.0,11476541.0
2019-07-09,3840,3850,3700,3755,23903,43094.0,11476541.0
2019-07-10,3755,3800,3670,3760,29293,43152.0,11476541.0
2019-07-11,3750,3805,3710,3770,20290,43267.0,11476541.0
2019-07-12,3745,3990,3745,3790,26820,43496.0,11476541.0
2019-07-15,3770,3850,3700,3740,16981,42922.0,11476541.0
2019-07-16,3740,3765,3655,3700,16565,42463.0,11476541.0
2019-07-17,3700,3760,3660,3680,14913,42234.0,11476541.0
2019-07-18,3660,3780,3625,3650,14347,41889.0,11476541.0
2019-07-19,3620,3710,3620,3670,10146,42119.0,11476541.0
2019-07-22,3650,3745,3640,3720,9686,42693.0,11476541.0
2019-07-23,3710,3760,3655,3680,7356,42234.0,11476541.0
2019-07-24,3650,3730,3630,3650,16961,41889.0,11476541.0
2019-07-25,3625,3650,3530,3550,20655,40742.0,11476541.0
2019-07-26,3550,3555,3340,3420,26188,39250.0,11476541.0
2019-07-29,3335,3385,3050,3140,73400,36036.0,11476541.0
2019-07-30,3045,3250,3045,3150,26128,36151.0,11476541.0
2019-07-31,3140,3180,2975,3175,30241,36438.0,11476541.0
2019-08-01,3110,3290,3110,3190,23186,36610.0,11476541.0
2019-08-02,3185,3185,3035,3120,14115,35807.0,11476541.0
2019-08-05,3130,3130,2870,2870,17833,32938.0,11476541.0
2019-08-06,2800,2830,2445,2505,120785,28749.0,11476541.0
2019-08-07,2440,2785,2440,2630,116941,30183.0,11476541.0
2019-08-08,2630,2710,2630,2695,21084,30929.0,11476541.0
2019-08-09,2755,2795,2705,2720,34111,31216.0,11476541.0
2019-08-12,2710,2745,2665,2725,24191,31274.0,11476541.0
2019-08-13,2700,2735,2675,2700,18449,30987.0,11476541.0
2019-08-14,2680,2715,2680,2710,15308,31101.0,11476541.0
2019-08-16,2680,2695,2575,2575,18126,29552.0,11476541.0
2019-08-19,2585,3250,2570,2870,336715,32938.0,11476541.0
2019-08-20,2830,2940,2800,2880,50748,33052.0,11476541.0
2019-08-21,2845,3075,2840,3060,46351,35118.0,11476541.0
2019-08-22,3015,3105,3010,3020,34696,34659.0,11476541.0
2019-08-23,3010,3170,2950,3165,28246,36323.0,11476541.0
2019-08-26,3040,3155,3020,3085,26577,35405.0,11476541.0
2019-08-27,3085,3170,3050,3090,10467,35463.0,11476541.0
2019-08-28,3080,3160,3060,3100,13478,35577.0,11476541.0
2019-08-29,3100,3130,3055,3095,12809,35520.0,11476541.0
2019-08-30,3095,3140,3065,3125,19079,35864.0,11476541.0
2019-09-02,3100,3160,3095,3125,13849,35864.0,11476541.0
2019-09-03,3090,3140,3090,3135,4308,35979.0,11476541.0
2019-09-04,3125,3430,3125,3300,75768,37873.0,11476541.0
2019-09-05,3285,3340,3260,3300,20755,37873.0,11476541.0
2019-09-06,3290,3340,3260,3300,11922,37873.0,11476541.0
2019-09-09,3295,3320,3270,3320,6166,38102.0,11476541.0
2019-09-10,3300,3315,3270,3300,8702,37873.0,11476541.0
2019-09-11,3285,3420,3285,3400,38016,39020.0,11476541.0
2019-09-16,3375,3435,3375,3420,10955,39250.0,11476541.0
2019-09-17,3405,3500,3355,3500,27676,40168.0,11476541.0
2019-09-18,3460,3550,3460,3550,27045,40742.0,11476541.0
2019-09-19,3550,3610,3500,3575,48884,41029.0,11476541.0
2019-09-20,3575,3615,3520,3605,47822,41373.0,11476541.0
2019-09-23,3560,3605,3560,3565,22785,40914.0,11476541.0
2019-09-24,3535,3550,3460,3540,24170,40627.0,11476541.0
2019-09-25,3525,3610,3520,3550,16355,40742.0,11476541.0
2019-09-26,3540,3600,3525,3555,14762,40799.0,11476541.0
2019-09-27,3535,3560,3475,3530,11367,40512.0,11476541.0
2019-09-30,3490,3530,3425,3435,14532,39422.0,11476541.0
2019-10-01,3435,3500,3370,3435,16394,39422.0,11476541.0
2019-10-02,3440,3470,3370,3420,3420,39250.0,11476541.0
2019-10-04,3400,3420,3355,3410,5912,39135.0,11476541.0
2019-10-07,3390,3685,3260,3290,113706,,
