이수앱지스(086890),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-10-04,13413,13502,13056,13102,136382,165177.0,11236510.0
2010-10-05,13012,13146,12833,12879,89961,162368.0,11236510.0
2010-10-06,12878,13101,12878,12879,94451,162368.0,11236510.0
2010-10-07,12878,13012,12745,12790,96327,161244.0,11236510.0
2010-10-08,12789,13012,12789,12835,80144,161806.0,11236510.0
2010-10-11,12922,13324,12922,13146,153551,165739.0,11236510.0
2010-10-12,13146,13591,12967,13191,259986,166300.0,11236510.0
2010-10-13,13279,13458,13056,13102,105105,165177.0,11236510.0
2010-10-14,13101,13234,13012,13191,81239,166300.0,11236510.0
2010-10-15,13190,13502,13190,13413,123932,169109.0,11236510.0
2010-10-18,13458,13725,13413,13637,176629,171919.0,11236510.0
2010-10-19,13635,13680,13234,13280,110626,167424.0,11236510.0
2010-10-20,13947,14348,13368,13592,562338,171357.0,11236510.0
2010-10-21,13680,13680,13234,13325,176166,167986.0,11236510.0
2010-10-22,13502,13502,13190,13236,107226,166862.0,11236510.0
2010-10-25,13234,13547,13146,13458,153685,169671.0,11236510.0
2010-10-26,13458,13458,13234,13325,89281,167986.0,11236510.0
2010-10-27,13324,13368,12922,12969,161391,163491.0,11236510.0
2010-10-28,12967,13279,12967,13057,91596,164615.0,11236510.0
2010-10-29,13146,13234,12833,12924,85716,162929.0,11236510.0
2010-11-01,12922,13056,12833,12879,77193,162368.0,11236510.0
2010-11-02,12878,12967,12655,12656,107213,159558.0,11236510.0
2010-11-03,12655,12833,12521,12612,104184,158997.0,11236510.0
2010-11-04,12611,13324,12611,12969,201904,163491.0,11236510.0
2010-11-05,13012,13101,12655,12656,68332,159558.0,11236510.0
2010-11-08,12655,13101,12655,12745,99810,160682.0,11236510.0
2010-11-09,12833,13279,12745,13191,221526,166300.0,11236510.0
2010-11-10,13190,13279,12967,12969,73122,163491.0,11236510.0
2010-11-11,13012,13234,12789,12790,102733,161244.0,11236510.0
2010-11-12,12745,12967,11942,12879,217557,162368.0,11236510.0
2010-11-15,12700,12922,12388,12879,78793,162368.0,11236510.0
2010-11-16,12878,13146,12745,13057,195853,164615.0,11236510.0
2010-11-17,12878,13279,12833,13236,145810,166862.0,11236510.0
2010-11-18,13146,13279,12922,12969,131275,163491.0,11236510.0
2010-11-19,13056,13056,12655,12656,112433,159558.0,11236510.0
2010-11-22,12789,12833,12566,12612,99771,158997.0,11236510.0
2010-11-23,12922,14215,12789,13325,1205517,167986.0,11236510.0
2010-11-24,12521,13146,12477,12879,298454,162368.0,11236510.0
2010-11-25,13146,13992,13012,13637,606875,171919.0,11236510.0
2010-11-26,13591,13814,12967,13057,325211,164615.0,11236510.0
2010-11-29,12922,13101,12388,12612,236406,158997.0,11236510.0
2010-11-30,12700,12878,12566,12700,126080,160120.0,11236510.0
2010-12-01,12700,12700,12566,12656,129647,159558.0,11236510.0
2010-12-02,12789,12878,12655,12700,95297,160120.0,11236510.0
2010-12-03,12833,13591,12833,13146,379425,165739.0,11236510.0
2010-12-06,13234,13324,12833,13057,114766,164615.0,11236510.0
2010-12-07,13056,13146,12878,13102,67991,165177.0,11236510.0
2010-12-08,13146,13769,13146,13236,380024,166862.0,11236510.0
2010-12-09,13234,13458,13146,13369,111907,168548.0,11236510.0
2010-12-10,13635,14081,13324,13369,387766,168548.0,11236510.0
2010-12-13,13502,13547,13279,13325,106957,167986.0,11236510.0
2010-12-14,13635,13814,13279,13325,225227,167986.0,11236510.0
2010-12-15,13814,14171,13635,13637,639289,171919.0,11236510.0
2010-12-16,13591,15061,13591,14260,1619493,179784.0,11236510.0
2010-12-17,14215,14884,14081,14260,623736,179784.0,11236510.0
2010-12-20,13903,13992,13279,13413,463072,169109.0,11236510.0
2010-12-21,13680,13992,13458,13592,254614,171357.0,11236510.0
2010-12-22,13680,13769,13324,13413,157667,169109.0,11236510.0
2010-12-23,13413,13458,12878,12879,266848,162368.0,11236510.0
2010-12-24,12833,13056,12789,12924,121723,162929.0,11236510.0
2010-12-27,12922,13101,12789,12879,73895,162368.0,11236510.0
2010-12-28,12922,13012,12655,12700,146339,160120.0,11236510.0
2010-12-29,12789,12922,12700,12835,68440,161806.0,11236510.0
2010-12-30,12878,13101,12745,13102,102875,165177.0,11236510.0
2011-01-03,13056,13190,12967,13146,91325,165739.0,11236510.0
2011-01-04,13101,13190,13012,13102,89854,165177.0,11236510.0
2011-01-05,13190,13769,13146,13369,367396,168548.0,11236510.0
2011-01-06,13725,13769,13368,13547,216736,170795.0,11236510.0
2011-01-07,13635,13680,13234,13369,141504,168548.0,11236510.0
2011-01-10,13324,13591,13234,13413,140651,169109.0,11236510.0
2011-01-11,13368,14037,13368,13637,323687,171919.0,11236510.0
2011-01-12,13725,13903,13502,13547,181872,170795.0,11236510.0
2011-01-13,13591,13680,13234,13325,159204,167986.0,11236510.0
2011-01-14,13324,13591,13234,13236,116016,166862.0,11236510.0
2011-01-17,13279,13547,13234,13369,140855,168548.0,11236510.0
2011-01-18,13324,13502,13190,13191,138211,166300.0,11236510.0
2011-01-19,13279,13591,13012,13592,200918,171357.0,11236510.0
2011-01-20,13413,13547,13234,13280,112625,167424.0,11236510.0
2011-01-21,13279,13324,12922,12924,142716,162929.0,11236510.0
2011-01-24,12922,13056,12789,12969,63292,163491.0,11236510.0
2011-01-25,12967,13190,12833,12924,84177,162929.0,11236510.0
2011-01-26,12922,12967,12745,12745,82297,160682.0,11236510.0
2011-01-27,12745,12967,12700,12745,72864,160682.0,11236510.0
2011-01-28,12745,12922,12745,12745,68270,160682.0,11236510.0
2011-01-31,12655,12789,12388,12433,128542,156749.0,11236510.0
2011-02-01,12477,12611,12433,12523,56372,157873.0,11236510.0
2011-02-07,12566,12655,12477,12567,59782,158435.0,11236510.0
2011-02-08,12655,13056,12655,12745,79495,160682.0,11236510.0
2011-02-09,12833,13190,12521,12612,266358,158997.0,11236510.0
2011-02-10,12611,12700,12120,12122,125641,152817.0,11236510.0
2011-02-11,12076,12299,11452,11453,188486,144389.0,11236510.0
2011-02-14,11407,11586,10918,11141,148178,140456.0,11236510.0
2011-02-15,11051,11319,10873,11007,92453,138771.0,11236510.0
2011-02-16,11006,11362,11006,11275,82323,142142.0,11236510.0
2011-02-17,11407,12922,11407,12745,842957,160682.0,11236510.0
2011-02-18,12477,12566,11586,11765,342337,148322.0,11236510.0
2011-02-21,11942,12566,11853,12166,245831,153378.0,11236510.0
2011-02-22,11942,11942,11496,11586,133939,146075.0,11236510.0
2011-02-23,11362,12878,11319,11720,489013,147760.0,11236510.0
2011-02-24,11631,11898,11496,11676,88140,147198.0,11236510.0
2011-02-25,13190,13413,12254,12389,1954686,156187.0,11236510.0
2011-02-28,12700,14215,12521,13726,1779116,173042.0,11236510.0
2011-03-02,13547,14215,12789,12969,1440651,163491.0,11236510.0
2011-03-03,13190,13992,12700,13993,913658,176413.0,11236510.0
2011-03-04,13547,13992,13279,13949,915035,175851.0,11236510.0
2011-03-07,13859,14260,13190,13236,578388,166862.0,11236510.0
2011-03-08,13234,13859,12967,13280,486262,167424.0,11236510.0
2011-03-09,13769,14839,12878,13236,1965235,166862.0,11236510.0
2011-03-10,13324,13413,12566,12700,385951,160120.0,11236510.0
2011-03-11,12433,12878,12343,12656,206105,159558.0,11236510.0
2011-03-14,12209,12388,10784,11097,698443,139895.0,11236510.0
2011-03-15,11095,11452,9892,10785,291631,135962.0,11236510.0
2011-03-16,10784,11140,10382,10873,199273,137085.0,11236510.0
2011-03-17,10472,10739,10382,10651,136056,134276.0,11236510.0
2011-03-18,10784,11140,10694,11141,128274,140519.0,11241510.0
2011-03-21,11407,11407,11140,11275,120074,142205.0,11241510.0
2011-03-22,11407,11407,11051,11097,116350,139957.0,11241510.0
2011-03-23,11185,11407,10606,11007,137365,138833.0,11241510.0
2011-03-24,11095,11319,10962,11141,118568,140519.0,11241510.0
2011-03-25,11274,11274,10873,10963,114412,138271.0,11241510.0
2011-03-28,10962,11006,10739,10873,85153,137146.0,11241510.0
2011-03-29,10873,10873,10694,10740,100563,135460.0,11241510.0
2011-03-30,10739,11051,10739,11007,86535,138833.0,11241510.0
2011-03-31,11006,11274,10962,10963,101527,138271.0,11241510.0
2011-04-01,11051,11140,10828,11007,87070,138833.0,11241510.0
2011-04-04,11095,11319,11006,11052,121505,139395.0,11241510.0
2011-04-05,11006,11185,10962,11097,83871,139957.0,11241510.0
2011-04-06,11586,12120,11274,11319,640684,142767.0,11241510.0
2011-04-07,11407,11407,11095,11230,152166,141643.0,11241510.0
2011-04-08,11319,11362,11095,11185,89638,141081.0,11241510.0
2011-04-11,11051,11229,10962,11097,98103,139957.0,11241510.0
2011-04-12,11452,12032,11140,11364,761905,143329.0,11241510.0
2011-04-13,11274,11452,11095,11230,189909,141643.0,11241510.0
2011-04-14,11229,11764,11140,11409,231316,143891.0,11241510.0
2011-04-15,11274,11631,11229,11319,115448,142767.0,11241510.0
2011-04-18,11496,11586,11319,11409,138256,143891.0,11241510.0
2011-04-19,11319,11452,11185,11409,106346,143891.0,11241510.0
2011-04-20,11496,11675,11229,11631,258507,146702.0,11241510.0
2011-04-21,11586,11675,10561,10740,378013,135460.0,11241510.0
2011-04-22,10739,10873,10249,10250,294436,129277.0,11241510.0
2011-04-25,10249,10516,10071,10250,234139,129277.0,11241510.0
2011-04-26,10293,10293,9892,9938,152810,125343.0,11241510.0
2011-04-27,10071,10160,9803,9804,103148,123657.0,11241510.0
2011-04-28,9981,10071,9313,9314,136345,117474.0,11241510.0
2011-04-29,9358,9535,8689,8771,261905,110616.0,11241510.0
2011-05-02,8814,9268,8724,9046,126729,114101.0,11241510.0
2011-05-03,8511,8582,7762,8137,740546,102635.0,11241510.0
2011-05-04,8164,8867,8127,8378,349959,105670.0,11241510.0
2011-05-06,8288,8350,8109,8111,109226,102298.0,11241510.0
2011-05-09,8119,8734,8038,8146,110073,102747.0,11241510.0
2011-05-11,8323,8520,8181,8182,86345,103197.0,11241510.0
2011-05-12,8119,8288,8048,8066,48444,101736.0,11241510.0
2011-05-13,8199,8288,8065,8209,44382,103534.0,11241510.0
2011-05-16,8207,8822,8207,8289,174730,104546.0,11241510.0
2011-05-17,8288,8439,8235,8360,65290,105445.0,11241510.0
2011-05-18,8529,8529,8207,8289,57843,104546.0,11241510.0
2011-05-19,8333,8341,7842,7844,100442,98925.0,11241510.0
2011-05-20,7718,8003,7263,7335,161134,92518.0,11241510.0
2011-05-23,7182,7361,6907,7059,102165,89033.0,11241510.0
2011-05-24,6933,7227,6933,7184,39731,90607.0,11241510.0
2011-05-25,7040,7343,6987,7103,68293,89595.0,11241510.0
2011-05-26,7111,7272,7040,7273,38013,91731.0,11241510.0
2011-05-27,7361,7842,7174,7273,293896,91731.0,11241510.0
2011-05-30,7352,7352,7174,7174,42563,90494.0,11241510.0
2011-05-31,7129,7272,6960,7077,84406,89258.0,11241510.0
2011-06-01,6978,7272,6960,7121,77551,89820.0,11241510.0
2011-06-02,7040,7040,6773,6774,62506,85435.0,11241510.0
2011-06-03,6791,6933,6514,6524,77890,82288.0,11241510.0
2011-06-07,6506,6612,6300,6328,55783,79815.0,11241510.0
2011-06-08,6247,7254,6247,6506,241995,82063.0,11241510.0
2011-06-09,6425,6550,6372,6471,43345,81613.0,11241510.0
2011-06-10,6506,6523,6300,6328,41740,79815.0,11241510.0
2011-06-13,6309,7147,6300,6417,264169,80939.0,11241510.0
2011-06-14,6416,6853,6416,6596,121582,83187.0,11241510.0
2011-06-15,6594,6720,6514,6516,34514,82175.0,11241510.0
2011-06-16,6496,6604,6408,6596,33501,83187.0,11241510.0
2011-06-17,6683,6995,6630,6720,84192,84761.0,11241510.0
2011-06-20,6728,7040,6665,6693,56248,84424.0,11241510.0
2011-06-21,6648,6853,6506,6516,54754,82175.0,11241510.0
2011-06-22,6862,6862,6612,6675,36119,84199.0,11241510.0
2011-06-23,6612,6799,6612,6649,52283,83862.0,11241510.0
2011-06-24,6693,7147,6693,6997,189877,88246.0,11241510.0
2011-06-27,7192,8038,7129,8040,687655,101398.0,11241510.0
2011-06-28,8199,8199,7423,7424,333864,93642.0,11241510.0
2011-06-29,7451,7575,7237,7540,113981,95103.0,11241510.0
2011-06-30,7682,7726,7237,7237,118740,91281.0,11241510.0
2011-07-01,7263,7370,7201,7282,69734,91843.0,11241510.0
2011-07-04,7298,7486,7280,7335,69020,92518.0,11241510.0
2011-07-05,7352,7522,7352,7406,57065,93417.0,11241510.0
2011-07-06,7451,7726,7352,7594,150094,95778.0,11241510.0
2011-07-07,7664,7824,7512,7576,107978,95553.0,11241510.0
2011-07-08,7602,7664,7396,7398,66088,93305.0,11241510.0
2011-07-11,7335,7459,7280,7353,39415,92742.0,11241510.0
2011-07-12,7237,7816,7237,7388,94742,93192.0,11241510.0
2011-07-13,7433,7575,7396,7406,56082,93417.0,11241510.0
2011-07-14,7459,7468,7317,7398,33794,93305.0,11241510.0
2011-07-15,7396,8493,7396,8173,560876,103085.0,11241510.0
2011-07-18,8074,9179,8065,8681,507094,109492.0,11241510.0
2011-07-19,8832,9001,8377,8601,215014,108481.0,11241510.0
2011-07-20,8814,8912,8431,8618,149716,108705.0,11241510.0
2011-07-21,8734,8787,8395,8405,98638,106007.0,11241510.0
2011-07-22,8422,8484,8225,8351,87745,105333.0,11241510.0
2011-07-25,8368,9046,8235,8761,278702,110504.0,11241510.0
2011-07-26,9001,9179,8565,8618,255662,108705.0,11241510.0
2011-07-27,8742,8779,8547,8583,91850,108256.0,11241510.0
2011-07-28,8457,8645,8368,8476,101125,106907.0,11241510.0
2011-07-29,8493,9224,8493,8779,376249,110729.0,11241510.0
2011-08-01,8956,9090,8787,9002,134902,113539.0,11241510.0
2011-08-02,9135,9268,8608,8726,141864,110054.0,11241510.0
2011-08-03,8537,8547,8243,8244,111640,103984.0,11241510.0
2011-08-04,8377,8573,8011,8013,66387,101061.0,11241510.0
2011-08-05,7005,7486,7005,7131,125752,89932.0,11241510.0
2011-08-08,6773,7138,6060,6248,154850,78803.0,11241510.0
2011-08-09,5569,6104,5311,5553,215981,70035.0,11241510.0
2011-08-10,5881,6113,5819,5962,153932,75206.0,11241510.0
2011-08-11,5338,6149,5338,6150,126740,77566.0,11241510.0
2011-08-12,6390,7067,6390,7068,297743,89145.0,11241510.0
2011-08-16,7317,8119,7174,8119,438116,102410.0,11241510.0
2011-08-17,8449,8805,8065,8271,432707,104321.0,11241510.0
2011-08-18,8413,8431,7673,7897,213235,99600.0,11241510.0
2011-08-19,7459,7637,6773,6997,208218,88246.0,11241510.0
2011-08-22,6924,8038,6897,8040,235080,101398.0,11241510.0
2011-08-23,8341,9046,7967,8200,768839,103422.0,11241510.0
2011-08-24,8511,8894,8065,8066,264511,101736.0,11241510.0
2011-08-25,8279,9268,8225,9270,1276040,116912.0,11241510.0
2011-08-26,9268,9848,8903,9180,1269806,115788.0,11241510.0
2011-08-29,9447,9535,9001,9225,525280,116350.0,11241510.0
2011-08-30,9402,10071,8840,8913,1335126,112415.0,11241510.0
2011-08-31,9001,9492,8867,8913,389445,112415.0,11241510.0
2011-09-01,9224,9268,8395,8494,328028,107132.0,11241510.0
2011-09-02,8431,8645,8315,8449,189328,106570.0,11241510.0
2011-09-05,8608,9535,8003,9002,1187247,113539.0,11241510.0
2011-09-06,8814,8814,7789,7852,393999,99038.0,11241510.0
2011-09-07,8199,8270,7878,7887,133695,99487.0,11241510.0
2011-09-08,7914,8199,7451,7451,231664,93979.0,11241510.0
2011-09-09,7451,7637,7237,7380,85391,93080.0,11241510.0
2011-09-14,7379,7771,7138,7139,102493,90044.0,11241510.0
2011-09-15,7396,7512,7129,7308,83593,92180.0,11241510.0
2011-09-16,7548,8181,7504,8013,251397,101061.0,11241510.0
2011-09-19,8065,9001,8021,8467,468372,106794.0,11241510.0
2011-09-20,8466,8466,8048,8129,206341,102523.0,11241510.0
2011-09-21,8243,8822,8199,8645,334788,109043.0,11241510.0
2011-09-22,8466,9001,8288,8467,356091,106794.0,11241510.0
2011-09-23,8074,8466,7726,7844,216947,98925.0,11241510.0
2011-09-26,7985,8457,6933,6952,218373,87684.0,11241510.0
2011-09-27,7227,7744,7227,7558,82740,95328.0,11241510.0
2011-09-28,7914,7914,7298,7300,67284,92068.0,11241510.0
2011-09-29,7138,7566,7138,7451,86907,93979.0,11241510.0
2011-09-30,7620,7664,7396,7460,62898,94091.0,11241510.0
2011-10-04,6728,7219,6728,6952,76425,87684.0,11241510.0
2011-10-05,7049,7192,6683,6693,75748,84424.0,11241510.0
2011-10-06,6862,7121,6826,6899,69121,87009.0,11241510.0
2011-10-07,7085,7192,6995,7041,61935,88808.0,11241510.0
2011-10-10,7049,7628,7049,7549,113683,95216.0,11241510.0
2011-10-11,7664,8021,7539,7567,93968,95440.0,11241510.0
2011-10-12,7726,7726,7423,7567,48497,95440.0,11241510.0
2011-10-13,7664,7922,7602,7861,100171,99150.0,11241510.0
2011-10-14,7860,7860,7308,7504,83403,94654.0,11241510.0
2011-10-17,7602,8422,7539,8217,332725,103647.0,11241510.0
2011-10-18,8109,8627,7967,8021,399296,101174.0,11241510.0
2011-10-19,8217,8413,7317,7647,353848,96452.0,11241510.0
2011-10-20,7664,7744,7237,7255,160676,91506.0,11241510.0
2011-10-21,7433,7708,7317,7487,80411,94429.0,11241510.0
2011-10-24,7628,7691,7494,7558,99122,95328.0,11241510.0
2011-10-25,7708,8235,7593,8021,220956,101174.0,11241510.0
2011-10-26,8172,8466,7878,8021,264884,101174.0,11241510.0
2011-10-27,8092,9224,7985,9225,1218835,116350.0,11241510.0
2011-10-28,9046,9135,8368,8476,480066,106907.0,11241510.0
2011-10-31,8636,8663,8199,8289,266363,104546.0,11241510.0
2011-11-01,8261,8663,8217,8333,172204,105108.0,11241510.0
2011-11-02,8083,8154,7664,8075,146419,101848.0,11241510.0
2011-11-03,8154,8341,7842,7844,148655,98925.0,11241510.0
2011-11-04,8021,8164,7958,8101,126388,102185.0,11241510.0
2011-11-07,8127,9179,8119,8824,711391,111291.0,11241510.0
2011-11-08,8761,8822,8350,8414,292326,106120.0,11241510.0
2011-11-09,8591,8636,8270,8271,173187,104321.0,11241510.0
2011-11-10,7887,8092,7824,7887,148581,99487.0,11241510.0
2011-11-11,8101,8270,7905,8191,105483,103309.0,11241510.0
2011-11-14,8377,8573,8127,8298,135596,104658.0,11241510.0
2011-11-15,8315,8903,8306,8476,412946,106907.0,11241510.0
2011-11-16,8636,8956,8377,8734,590640,110167.0,11241510.0
2011-11-17,8796,8805,7958,8200,493708,103422.0,11241510.0
2011-11-18,8074,8261,8065,8119,107819,102410.0,11241510.0
2011-11-21,8154,8288,8119,8137,94344,102635.0,11241510.0
2011-11-22,7895,8270,7789,7977,158998,100612.0,11241510.0
2011-11-23,7905,7950,7361,7576,191705,95553.0,11241510.0
2011-11-24,7406,7878,7245,7504,117606,94654.0,11241510.0
2011-11-25,7691,7691,7192,7237,65516,91281.0,11241510.0
2011-11-28,7272,7433,7263,7264,49513,91618.0,11241510.0
2011-11-29,7396,7504,7263,7478,67758,94316.0,11241510.0
2011-11-30,7486,7494,7317,7345,41883,92630.0,11241510.0
2011-12-01,7494,7566,7423,7478,55515,94316.0,11241510.0
2011-12-02,7575,7575,7388,7398,31910,93305.0,11241510.0
2011-12-05,7486,7486,7280,7380,59810,93080.0,11241510.0
2011-12-06,7414,8297,7352,7808,400113,98476.0,11241510.0
2011-12-07,7842,7860,7530,7612,117618,96002.0,11241510.0
2011-12-08,7575,7798,7477,7487,61133,94429.0,11241510.0
2011-12-09,7325,7539,7325,7478,47641,94316.0,11241510.0
2011-12-12,7557,7708,7451,7531,67554,94991.0,11241510.0
2011-12-13,7486,7762,7361,7549,93668,95216.0,11241510.0
2011-12-14,7575,7744,7504,7549,38055,95216.0,11241510.0
2011-12-15,7655,7655,7370,7380,48908,93080.0,11241510.0
2011-12-16,7388,7414,7254,7264,62500,91618.0,11241510.0
2011-12-19,7263,7308,6416,6747,92680,85098.0,11241510.0
2011-12-20,6648,7023,6648,6952,51874,87684.0,11241510.0
2011-12-21,7013,7352,6951,7139,60550,90044.0,11241510.0
2011-12-22,7138,7308,7076,7077,38902,89258.0,11241510.0
2011-12-23,7219,7290,7111,7121,25480,89820.0,11241510.0
2011-12-26,7138,7477,7138,7300,48274,92068.0,11241510.0
2011-12-27,7486,7486,7040,7131,54119,89932.0,11241510.0
2011-12-28,7201,7227,6862,7095,26173,89482.0,11241510.0
2011-12-29,6969,7147,6969,7015,35415,88471.0,11241510.0
2012-01-02,7111,7396,7013,7219,57530,91056.0,11241510.0
2012-01-03,7263,7414,7219,7380,70582,93080.0,11241510.0
2012-01-04,7459,7530,7254,7335,72742,92518.0,11241510.0
2012-01-05,7468,7610,7343,7443,61773,93867.0,11241510.0
2012-01-06,7566,7779,7352,7620,111159,96115.0,11241510.0
2012-01-09,7708,8288,7584,8013,281893,101061.0,11241510.0
2012-01-10,8190,8190,7834,7915,87298,99825.0,11241510.0
2012-01-11,7976,8279,7950,7986,178916,100724.0,11241510.0
2012-01-12,8030,8101,7798,7870,72625,99263.0,11241510.0
2012-01-13,7869,8021,7708,7754,70031,97801.0,11241510.0
2012-01-16,7682,7922,7441,7567,47400,95440.0,11241510.0
2012-01-17,7566,7700,7486,7576,49114,95553.0,11241510.0
2012-01-18,7593,7664,7494,7504,30455,94654.0,11241510.0
2012-01-19,7539,7673,7512,7576,38047,95553.0,11241510.0
2012-01-20,7708,7718,7486,7540,26847,95103.0,11241510.0
2012-01-25,7753,7753,7566,7585,36297,95665.0,11241510.0
2012-01-26,7620,7736,7575,7585,37683,95665.0,11241510.0
2012-01-27,7700,7798,7593,7656,40490,96565.0,11241510.0
2012-01-30,7708,7708,7352,7433,71887,93754.0,11241510.0
2012-01-31,7433,7486,7352,7398,29120,93305.0,11241510.0
2012-02-01,7477,7486,7308,7451,32822,93979.0,11241510.0
2012-02-02,7352,7504,7352,7433,49703,93754.0,11241510.0
2012-02-03,7593,7602,7414,7416,29304,93529.0,11241510.0
2012-02-06,7423,7548,7325,7353,36088,92742.0,11241510.0
2012-02-07,7396,7441,7280,7335,47348,92518.0,11241510.0
2012-02-08,7388,7433,7308,7327,36272,92405.0,11241510.0
2012-02-09,7441,7441,7280,7308,26863,92180.0,11241510.0
2012-02-10,7308,7396,7263,7290,40925,91956.0,11241510.0
2012-02-13,7352,7691,7290,7620,87186,96115.0,11241510.0
2012-02-14,8565,8645,7798,7905,463917,99712.0,11241510.0
2012-02-15,7932,8101,7718,7790,123428,98251.0,11241510.0
2012-02-16,7753,7905,7718,7754,54085,97801.0,11241510.0
2012-02-17,7869,7869,7700,7710,42124,97239.0,11241510.0
2012-02-20,7708,7736,7610,7683,46209,96902.0,11241510.0
2012-02-21,7673,7726,7610,7710,39916,97239.0,11241510.0
2012-02-22,7744,8003,7655,7826,93504,98700.0,11241510.0
2012-02-23,7824,7914,7664,7674,44359,96789.0,11241510.0
2012-02-24,7824,7824,7620,7718,34187,97351.0,11241510.0
2012-02-27,7664,7779,7388,7451,45292,93979.0,11241510.0
2012-02-28,7451,7602,7406,7451,37210,93979.0,11241510.0
2012-02-29,7451,7655,7451,7567,36335,95440.0,11241510.0
2012-03-02,7575,7700,7566,7602,26011,95890.0,11241510.0
2012-03-05,7646,7646,7451,7549,39481,95216.0,11241510.0
2012-03-06,7593,7593,7129,7398,34617,93305.0,11241510.0
2012-03-07,7201,7370,7182,7308,30827,92180.0,11241510.0
2012-03-08,7317,7628,7317,7620,44388,96115.0,11241510.0
2012-03-09,7726,7789,7584,7701,44374,97127.0,11241510.0
2012-03-12,7816,7976,7744,7844,86375,98925.0,11241510.0
2012-03-13,7762,7985,7682,7701,39466,97127.0,11241510.0
2012-03-14,7753,7834,7673,7718,22053,97351.0,11241510.0
2012-03-15,7718,7779,7646,7692,17692,97014.0,11241510.0
2012-03-16,7691,7816,7620,7754,14494,97801.0,11241510.0
2012-03-19,7895,7895,7726,7754,36082,97801.0,11241510.0
2012-03-20,7700,7958,7655,7950,77260,100274.0,11241510.0
2012-03-21,7950,7950,7789,7834,23001,98813.0,11241510.0
2012-03-22,7842,7922,7637,7638,31191,96340.0,11241510.0
2012-03-23,7691,7691,7494,7522,27585,94878.0,11241510.0
2012-03-26,7522,7673,7468,7469,25563,94204.0,11241510.0
2012-03-27,7486,7637,7486,7567,16973,95440.0,11241510.0
2012-03-28,7673,7673,7396,7487,28184,94429.0,11241510.0
2012-03-29,7486,7620,7406,7487,23205,94429.0,11241510.0
2012-03-30,7486,7575,7468,7487,22015,94429.0,11241510.0
2012-04-02,7504,7655,7486,7576,18798,95553.0,11241510.0
2012-04-03,7602,7700,7468,7469,32735,94204.0,11241510.0
2012-04-04,7468,7530,7272,7273,28869,91731.0,11241510.0
2012-04-05,7272,7352,7129,7184,28397,90607.0,11241510.0
2012-04-06,7182,7451,7094,7193,19744,90719.0,11241510.0
2012-04-09,7201,7379,7076,7086,28262,89370.0,11241510.0
2012-04-10,7023,7566,6907,7086,97656,89370.0,11241510.0
2012-04-12,7263,7263,7040,7086,23520,89370.0,11241510.0
2012-04-13,7174,7352,7174,7255,15389,91506.0,11241510.0
2012-04-16,7254,7379,7156,7273,13964,91731.0,11241510.0
2012-04-17,7388,7423,7263,7380,22622,93080.0,11241510.0
2012-04-18,7388,7423,7335,7335,14381,92518.0,11241510.0
2012-04-19,7352,7396,7201,7273,19579,91731.0,11241510.0
2012-04-20,7308,7308,7165,7184,17533,90607.0,11241510.0
2012-04-23,7182,7272,7013,7041,21968,88808.0,11241510.0
2012-04-24,6942,7620,6915,7148,96403,90157.0,11241510.0
2012-04-25,7182,7237,6951,7041,21071,88808.0,11241510.0
2012-04-26,7058,7165,6915,6917,15886,87234.0,11241510.0
2012-04-27,6915,7040,6781,6818,16192,85998.0,11241510.0
2012-04-30,6978,7040,6871,6889,7431,86897.0,11241510.0
2012-05-02,6907,7094,6897,7086,18222,89370.0,11241510.0
2012-05-03,7040,7272,7040,7077,13487,89258.0,11241510.0
2012-05-04,7085,7129,6995,7023,12204,88583.0,11241510.0
2012-05-07,6951,7058,6951,7023,10337,88583.0,11241510.0
2012-05-08,7067,7414,6995,7041,58165,88808.0,11241510.0
2012-05-09,7121,7254,6951,7184,29170,90607.0,11241510.0
2012-05-10,7219,7237,7138,7166,15378,90382.0,11241510.0
2012-05-11,7103,7352,7085,7113,18259,89707.0,11241510.0
2012-05-14,7308,7308,7005,7005,13765,88358.0,11241510.0
2012-05-15,7129,7129,6826,6827,14612,86110.0,11241510.0
2012-05-16,6978,6978,6683,6747,12004,85098.0,11241510.0
2012-05-17,6933,6933,6506,6596,37167,83187.0,11241510.0
2012-05-18,6612,6612,6015,6043,27984,76217.0,11241510.0
2012-05-21,5970,6683,5899,6685,26047,84311.0,11241510.0
2012-05-22,6728,6862,6345,6863,20505,86560.0,11241510.0
2012-05-23,6746,6862,6594,6685,7527,84311.0,11241510.0
2012-05-24,6720,6853,6567,6614,13818,83412.0,11241510.0
2012-05-25,6755,6755,6559,6587,10723,83075.0,11241510.0
2012-05-29,6577,6683,6506,6587,13441,83075.0,11241510.0
2012-05-30,6746,6746,6496,6587,15712,83075.0,11241510.0
2012-05-31,6585,6585,6461,6587,9463,83075.0,11241510.0
2012-06-01,6488,6738,6488,6498,14215,81951.0,11241510.0
2012-06-04,6300,6398,6149,6150,19229,77566.0,11241510.0
2012-06-05,6238,6309,6086,6088,10034,76780.0,11241510.0
2012-06-07,6220,6363,6220,6257,9511,78915.0,11241510.0
2012-06-08,6443,6506,6282,6417,22639,80939.0,11241510.0
2012-06-11,6425,6630,6398,6596,29674,83187.0,11241510.0
2012-06-12,6514,6710,6434,6533,9232,82400.0,11241510.0
