바텍(043150),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-04-20,42200,42450,41400,41750,156322,620165.0,14854256.0
2018-04-23,41750,42150,39650,40050,183357,594913.0,14854256.0
2018-04-24,40200,40550,39500,40200,105891,597141.0,14854256.0
2018-04-25,40200,40200,38800,39100,71283,580801.0,14854256.0
2018-04-26,39400,40500,38900,40350,86923,599369.0,14854256.0
2018-04-27,40600,41800,40350,41600,108147,617937.0,14854256.0
2018-04-30,41850,41850,39850,40050,91667,594913.0,14854256.0
2018-05-02,40050,40850,38700,39900,85469,592685.0,14854256.0
2018-05-03,39750,40150,39200,39200,32009,582287.0,14854256.0
2018-05-04,39450,39550,38100,38200,87928,567433.0,14854256.0
2018-05-08,38350,39850,38000,38050,109438,565204.0,14854256.0
2018-05-09,38500,39400,38050,38850,91213,577088.0,14854256.0
2018-05-10,38850,39150,37350,37600,105128,558520.0,14854256.0
2018-05-11,37600,38000,37000,37650,77109,559263.0,14854256.0
2018-05-14,37650,37750,36100,36150,136168,536981.0,14854256.0
2018-05-15,36350,36700,35150,35600,144017,528812.0,14854256.0
2018-05-16,35400,35400,33950,34650,224985,514700.0,14854256.0
2018-05-17,34650,35500,34500,34950,78008,519156.0,14854256.0
2018-05-18,34550,35350,34550,35100,68969,521384.0,14854256.0
2018-05-21,34900,35050,33900,34250,124668,508758.0,14854256.0
2018-05-23,34350,35150,34350,34500,67211,512472.0,14854256.0
2018-05-24,34650,35150,34100,34550,77200,513215.0,14854256.0
2018-05-25,34400,35100,33550,35050,123019,520642.0,14854256.0
2018-05-28,34750,35350,34400,35150,95953,522127.0,14854256.0
2018-05-29,34850,35100,34500,34500,65644,512472.0,14854256.0
2018-05-30,34250,34750,33900,34500,54183,512472.0,14854256.0
2018-05-31,34500,35750,33900,35700,111891,530297.0,14854256.0
2018-06-01,35250,35900,35000,35850,68623,532525.0,14854256.0
2018-06-04,36050,36700,36000,36150,101991,536981.0,14854256.0
2018-06-05,36600,36600,35700,35800,28590,531782.0,14854256.0
2018-06-07,35650,36150,35200,36150,44680,536981.0,14854256.0
2018-06-08,36200,36200,35600,35900,34275,533268.0,14854256.0
2018-06-11,35900,36300,35500,36300,33688,539209.0,14854256.0
2018-06-12,36300,36950,36050,36950,60130,548865.0,14854256.0
2018-06-14,36650,36950,35800,36150,62766,536981.0,14854256.0
2018-06-15,36400,37150,36200,37100,74204,551093.0,14854256.0
2018-06-18,36850,36950,35050,35250,47887,523613.0,14854256.0
2018-06-19,34950,35800,33800,33850,57921,502817.0,14854256.0
2018-06-20,34450,34800,34150,34700,35614,515443.0,14854256.0
2018-06-21,34450,34850,33150,33300,69019,494647.0,14854256.0
2018-06-22,33100,33900,32750,33700,59425,500588.0,14854256.0
2018-06-25,33600,33850,33050,33400,45525,496132.0,14854256.0
2018-06-26,33000,34300,32900,34300,71274,509501.0,14854256.0
2018-06-27,34300,35200,33900,33950,53453,504302.0,14854256.0
2018-06-28,33700,34000,32950,33000,43541,490190.0,14854256.0
2018-06-29,33550,33600,32650,33500,28912,497618.0,14854256.0
2018-07-02,33100,33450,31400,31450,61048,467166.0,14854256.0
2018-07-03,31600,32350,31600,32050,30613,476079.0,14854256.0
2018-07-04,31700,32550,31650,32200,33347,478307.0,14854256.0
2018-07-05,32150,32450,31550,32050,29644,476079.0,14854256.0
2018-07-06,32000,33300,31950,33300,35479,494647.0,14854256.0
2018-07-09,33250,33350,32250,32900,44492,488705.0,14854256.0
2018-07-10,33100,33250,32700,32950,22534,489448.0,14854256.0
2018-07-11,32850,32850,32100,32100,31167,476822.0,14854256.0
2018-07-12,32500,33300,32300,33100,51297,491676.0,14854256.0
2018-07-13,33450,34100,33350,33650,40542,499846.0,14854256.0
2018-07-16,33900,34200,33450,33900,31567,503559.0,14854256.0
2018-07-17,33900,34000,33100,33100,32622,491676.0,14854256.0
2018-07-18,33100,33900,32800,33000,24582,490190.0,14854256.0
2018-07-19,33200,33650,32500,32550,26316,483506.0,14854256.0
2018-07-20,32700,33800,32700,33550,51356,498360.0,14854256.0
2018-07-23,33600,33600,32050,32050,37264,476079.0,14854256.0
2018-07-24,32550,32950,32050,32200,24606,478307.0,14854256.0
2018-07-25,32250,32500,31350,31650,44069,470137.0,14854256.0
2018-07-26,31650,32350,31650,32150,20530,477564.0,14854256.0
2018-07-27,32100,32350,31900,32200,13542,478307.0,14854256.0
2018-07-30,32200,32200,31100,31300,45108,464938.0,14854256.0
2018-07-31,31200,31450,30650,31450,49836,467166.0,14854256.0
2018-08-01,31450,31650,31150,31600,35267,469394.0,14854256.0
2018-08-02,31450,31700,31250,31300,27993,464938.0,14854256.0
2018-08-03,31400,32300,31350,32150,59172,477564.0,14854256.0
2018-08-06,32450,32550,31600,31800,21812,472365.0,14854256.0
2018-08-07,31700,31850,31150,31600,27793,469394.0,14854256.0
2018-08-08,32450,33350,32100,32200,93444,478307.0,14854256.0
2018-08-09,32350,33600,32000,33150,62542,492419.0,14854256.0
2018-08-10,33200,33400,31900,32050,50476,476079.0,14854256.0
2018-08-13,31800,32000,31050,31550,37299,468652.0,14854256.0
2018-08-14,31700,32250,31400,32050,34108,476079.0,14854256.0
2018-08-16,32000,33350,31600,33300,65730,494647.0,14854256.0
2018-08-17,33000,33300,32700,32700,40801,485734.0,14854256.0
2018-08-20,32550,33050,32100,32150,21374,477564.0,14854256.0
2018-08-21,32400,33750,32100,33700,46276,500588.0,14854256.0
2018-08-22,34100,34300,33600,33700,38995,500588.0,14854256.0
2018-08-23,33650,34100,33350,34000,32100,505045.0,14854256.0
2018-08-24,33600,34250,33450,34000,33482,505045.0,14854256.0
2018-08-27,34200,34400,33100,33350,45896,495389.0,14854256.0
2018-08-28,33550,34050,33000,33000,36511,490190.0,14854256.0
2018-08-29,33050,33250,32750,33250,27302,493904.0,14854256.0
2018-08-30,33400,33650,33200,33200,23962,493161.0,14854256.0
2018-08-31,33200,34000,33200,33550,54987,498360.0,14854256.0
2018-09-03,33650,33700,33100,33400,21835,496132.0,14854256.0
2018-09-04,33200,34000,33100,33550,39302,498360.0,14854256.0
2018-09-05,33550,33700,32450,32450,59231,482021.0,14854256.0
2018-09-06,32300,32650,31700,31750,54169,471623.0,14854256.0
2018-09-07,31750,32200,31400,32000,29710,475336.0,14854256.0
2018-09-10,31800,32250,31700,32150,28464,477564.0,14854256.0
2018-09-11,32100,32750,32100,32600,29793,484249.0,14854256.0
2018-09-12,32450,33200,32400,32700,64110,485734.0,14854256.0
2018-09-13,33000,33000,32050,32700,46758,485734.0,14854256.0
2018-09-14,32450,32750,32000,32150,39756,477564.0,14854256.0
2018-09-17,32150,32300,31450,31750,30870,471623.0,14854256.0
2018-09-18,31400,31950,31400,31600,24561,469394.0,14854256.0
2018-09-19,31950,31950,31200,31300,33507,464938.0,14854256.0
2018-09-20,31450,31800,31050,31450,46603,467166.0,14854256.0
2018-09-21,31500,31850,31150,31350,23279,465681.0,14854256.0
2018-09-27,31350,31850,31200,31700,23942,470880.0,14854256.0
2018-09-28,31650,31950,31350,31600,35175,469394.0,14854256.0
2018-10-01,31900,32400,31600,31750,28001,471623.0,14854256.0
2018-10-02,31600,31800,31000,31000,37368,460482.0,14854256.0
2018-10-04,31500,31950,30500,30800,46048,457511.0,14854256.0
2018-10-05,30800,31100,30100,30350,39298,450827.0,14854256.0
2018-10-08,30500,31050,29800,29900,30288,444142.0,14854256.0
2018-10-10,29500,30150,28600,28850,40824,428545.0,14854256.0
2018-10-11,28000,28250,26350,27050,130984,401808.0,14854256.0
2018-10-12,26400,27500,26400,27400,67550,407007.0,14854256.0
2018-10-15,27500,27500,26250,26250,54099,389924.0,14854256.0
2018-10-16,26650,27650,26550,27050,71316,401808.0,14854256.0
2018-10-17,27500,28300,27250,28150,37285,418147.0,14854256.0
2018-10-18,28200,28200,27450,27650,22776,410720.0,14854256.0
2018-10-19,27500,27500,26550,26950,53452,400322.0,14854256.0
2018-10-22,26950,26950,26350,26650,36952,395866.0,14854256.0
2018-10-23,26400,26550,24750,24900,113168,369871.0,14854256.0
2018-10-24,25300,25350,24400,24400,75577,362444.0,14854256.0
2018-10-25,23800,25000,22900,24150,78500,358730.0,14854256.0
2018-10-26,24300,24400,22450,22650,122972,336449.0,14854256.0
2018-10-29,22800,23500,22250,22400,62070,332735.0,14854256.0
2018-10-30,22200,22950,21800,22600,68537,335706.0,14854256.0
2018-10-31,22750,23350,22150,22600,46450,335706.0,14854256.0
2018-11-01,22800,23500,22750,23050,48471,342391.0,14854256.0
2018-11-02,23400,24650,23150,24600,78122,365415.0,14854256.0
2018-11-05,24350,24350,23550,23950,53086,355759.0,14854256.0
2018-11-06,24000,24000,23450,23750,33753,352789.0,14854256.0
2018-11-07,23800,24100,23450,23650,55849,351303.0,14854256.0
2018-11-08,23800,23950,22850,22900,96690,340162.0,14854256.0
2018-11-09,22900,23450,22550,22950,50185,340905.0,14854256.0
2018-11-12,22950,23000,22200,22300,64274,331250.0,14854256.0
2018-11-13,21900,22500,21200,22350,64151,331993.0,14854256.0
2018-11-14,22350,22450,21600,21900,59636,325308.0,14854256.0
2018-11-15,21700,22400,21350,22400,75413,332735.0,14854256.0
2018-11-16,22400,22600,22050,22300,53742,331250.0,14854256.0
2018-11-19,22300,23150,22300,22950,89407,340905.0,14854256.0
2018-11-20,22300,22750,22100,22150,54367,329022.0,14854256.0
2018-11-21,21800,22350,21400,22300,68900,331250.0,14854256.0
2018-11-22,22300,22350,21900,22300,31904,331250.0,14854256.0
2018-11-23,22450,22800,21900,21950,38033,326051.0,14854256.0
2018-11-26,22000,22400,21900,22050,30083,327536.0,14854256.0
2018-11-27,22100,22400,21900,22300,43517,331250.0,14854256.0
2018-11-28,22250,23500,22250,23150,121610,343876.0,14854256.0
2018-11-29,23400,23450,22600,22850,49125,339420.0,14854256.0
2018-11-30,23000,23050,22400,22450,46578,333478.0,14854256.0
2018-12-03,22650,23300,22550,23250,53827,345361.0,14854256.0
2018-12-04,23600,23700,23250,23300,92567,346104.0,14854256.0
2018-12-05,22800,23600,22800,23300,51397,346104.0,14854256.0
2018-12-06,23350,23350,22500,22600,53106,335706.0,14854256.0
2018-12-07,22900,22900,22000,22050,71972,327536.0,14854256.0
2018-12-10,21650,21750,20800,21000,96278,311939.0,14854256.0
2018-12-11,21000,21350,20950,21300,52801,316396.0,14854256.0
2018-12-12,21050,22000,21050,21900,41941,325308.0,14854256.0
2018-12-13,22050,22050,21600,21600,73065,320852.0,14854256.0
2018-12-14,21600,21750,21100,21250,51292,315653.0,14854256.0
2018-12-17,21250,21500,21000,21500,20103,319367.0,14854256.0
2018-12-18,21200,21750,21100,21700,23902,322337.0,14854256.0
2018-12-19,21500,21850,21150,21700,38393,322337.0,14854256.0
2018-12-20,21600,21600,20800,21200,74926,314910.0,14854256.0
2018-12-21,20900,21250,20850,21100,40009,313425.0,14854256.0
2018-12-24,21100,21700,21100,21200,42032,314910.0,14854256.0
2018-12-26,21000,21100,20600,21000,37193,311939.0,14854256.0
2018-12-27,21200,21700,20850,20850,58126,309711.0,14854256.0
2018-12-28,20950,21800,20950,21600,49084,320852.0,14854256.0
2019-01-02,21850,21950,21050,21050,39472,312682.0,14854256.0
2019-01-03,21050,21250,20400,20400,58377,303027.0,14854256.0
2019-01-04,20400,20600,19500,19850,80342,294857.0,14854256.0
2019-01-07,20200,20250,19550,19750,99840,293372.0,14854256.0
2019-01-08,19850,19900,19250,19400,97762,288173.0,14854256.0
2019-01-09,19500,20650,19300,20600,119404,305998.0,14854256.0
2019-01-10,20400,20850,20000,20800,63271,308969.0,14854256.0
2019-01-11,20800,21450,20700,21150,59194,314168.0,14854256.0
2019-01-14,21050,21350,20800,20900,32647,310454.0,14854256.0
2019-01-15,20800,21900,20800,21700,60654,322337.0,14854256.0
2019-01-16,21700,22050,21350,21950,54071,326051.0,14854256.0
2019-01-17,21800,22150,21050,21550,43003,320109.0,14854256.0
2019-01-18,21800,21800,21300,21650,34854,321595.0,14854256.0
2019-01-21,21700,22150,21600,22000,101890,326794.0,14854256.0
2019-01-22,22350,22450,21350,21750,89459,323080.0,14854256.0
2019-01-23,21450,21800,21250,21600,48465,320852.0,14854256.0
2019-01-24,21600,22600,21550,22450,104812,333478.0,14854256.0
2019-01-25,22400,22600,22150,22500,62361,334221.0,14854256.0
2019-01-28,22300,22500,21900,22350,73696,331993.0,14854256.0
2019-01-29,22550,22650,21850,22350,129387,331993.0,14854256.0
2019-01-30,22450,23350,22150,23150,185095,343876.0,14854256.0
2019-01-31,23650,23650,22750,23100,114285,343133.0,14854256.0
2019-02-01,23100,23100,22350,22700,96907,337192.0,14854256.0
2019-02-07,22600,23600,22150,23550,151479,349818.0,14854256.0
2019-02-08,23350,23550,23050,23450,89176,348332.0,14854256.0
2019-02-11,23400,24000,23000,23900,102772,355017.0,14854256.0
2019-02-12,23750,24150,23550,24000,82679,356502.0,14854256.0
2019-02-13,23950,24200,23600,24050,100602,357245.0,14854256.0
2019-02-14,24050,24500,23550,24300,114487,360958.0,14854256.0
2019-02-15,24050,24350,23850,24100,105990,357988.0,14854256.0
2019-02-18,24400,25050,24050,24850,134964,369128.0,14854256.0
2019-02-19,25300,25300,24550,25100,104477,372842.0,14854256.0
2019-02-20,25250,25350,24850,25100,63893,372842.0,14854256.0
2019-02-21,25100,25300,24850,25000,47060,371356.0,14854256.0
2019-02-22,24850,24950,24350,24450,75941,363187.0,14854256.0
2019-02-25,24700,24850,24500,24750,35222,367643.0,14854256.0
2019-02-26,24400,24900,24300,24450,45716,363187.0,14854256.0
2019-02-27,24400,24650,24150,24300,30518,360958.0,14854256.0
2019-02-28,24300,24600,23750,23750,66239,352789.0,14854256.0
2019-03-04,24100,24950,24000,24950,61176,370614.0,14854256.0
2019-03-05,25100,25300,24350,24400,83508,362444.0,14854256.0
2019-03-06,24400,24750,24150,24450,30266,363187.0,14854256.0
2019-03-07,24500,24700,23850,23950,44662,355759.0,14854256.0
2019-03-08,24100,24100,23000,23250,79484,345361.0,14854256.0
2019-03-11,23250,23950,23100,23450,45146,348332.0,14854256.0
2019-03-12,23750,24400,23550,24200,50108,359473.0,14854256.0
2019-03-13,24050,25100,24050,25000,83970,371356.0,14854256.0
2019-03-14,25200,25550,24850,25100,91508,372842.0,14854256.0
2019-03-15,25300,25300,24250,24500,69756,363929.0,14854256.0
2019-03-18,24500,24750,24300,24600,24406,365415.0,14854256.0
2019-03-19,24600,24950,24400,24500,30447,363929.0,14854256.0
2019-03-20,24400,24850,23950,24400,26362,362444.0,14854256.0
2019-03-21,24550,24600,23900,23900,47886,355017.0,14854256.0
2019-03-22,24100,24250,23750,24000,34792,356502.0,14854256.0
2019-03-25,23250,23950,23000,23000,74684,341648.0,14854256.0
2019-03-26,23000,23350,22900,23050,47556,342391.0,14854256.0
2019-03-27,23200,23600,22650,23500,36526,349075.0,14854256.0
2019-03-28,23600,23800,23100,23400,54339,347590.0,14854256.0
2019-03-29,23400,24450,23250,24100,57745,357988.0,14854256.0
2019-04-01,24450,24850,24050,24750,59005,367643.0,14854256.0
2019-04-02,24950,25100,24550,24850,44544,369128.0,14854256.0
2019-04-03,24800,25400,24650,25300,70932,375813.0,14854256.0
2019-04-04,25500,26700,25300,26450,223871,392895.0,14854256.0
2019-04-05,26450,27300,25800,27100,153933,402550.0,14854256.0
2019-04-08,27050,27350,26450,26800,73821,398094.0,14854256.0
2019-04-09,26500,26650,25750,25800,69409,383240.0,14854256.0
2019-04-10,25750,26500,25550,26500,45944,393638.0,14854256.0
2019-04-11,26700,26700,25900,26150,35547,388439.0,14854256.0
2019-04-12,25850,26850,25800,26650,61604,395866.0,14854256.0
2019-04-15,26700,26750,25550,25850,89953,383983.0,14854256.0
2019-04-16,25850,26050,25300,25750,45474,382497.0,14854256.0
2019-04-17,25750,26100,25100,25850,56864,383983.0,14854256.0
2019-04-18,25850,25850,25350,25650,45621,381012.0,14854256.0
2019-04-19,25450,26150,25400,26100,41686,387696.0,14854256.0
2019-04-22,26300,27250,26300,27000,126971,401065.0,14854256.0
2019-04-23,27250,27250,26250,26850,56786,398837.0,14854256.0
2019-04-24,27100,27100,26100,26300,42591,390667.0,14854256.0
2019-04-25,26450,26900,25950,26650,42874,395866.0,14854256.0
2019-04-26,26500,26500,25600,25800,50142,383240.0,14854256.0
2019-04-29,26150,26450,25750,26450,40267,392895.0,14854256.0
2019-04-30,26600,26850,25950,26650,49094,395866.0,14854256.0
2019-05-02,26500,27050,26150,27000,31367,401065.0,14854256.0
2019-05-03,27000,27050,26450,26500,46437,393638.0,14854256.0
2019-05-07,26050,26350,25850,26300,36465,390667.0,14854256.0
2019-05-08,26200,26300,25500,26250,78345,389924.0,14854256.0
2019-05-09,26200,26200,25000,25100,70577,372842.0,14854256.0
2019-05-10,25100,26200,25050,25950,72114,385468.0,14854256.0
2019-05-13,25950,26000,24600,24700,45142,366900.0,14854256.0
2019-05-14,24300,25350,24250,24550,42689,364672.0,14854256.0
2019-05-15,24600,26000,24500,25900,67861,384725.0,14854256.0
2019-05-16,25950,26100,25400,25800,50926,383240.0,14854256.0
2019-05-17,25700,26550,25550,25800,60141,383240.0,14854256.0
2019-05-20,25600,26000,25400,25400,28702,377298.0,14854256.0
2019-05-21,25400,26450,25100,26450,104943,392895.0,14854256.0
2019-05-22,26700,26800,26100,26650,53540,395866.0,14854256.0
2019-05-23,26750,27000,26350,26700,62039,396609.0,14854256.0
2019-05-24,26500,26950,26150,26600,48032,395123.0,14854256.0
2019-05-27,26750,26750,25400,26250,59251,389924.0,14854256.0
2019-05-28,26050,26500,25750,26500,68579,393638.0,14854256.0
2019-05-29,26650,26650,25000,25800,51348,383240.0,14854256.0
2019-05-30,25600,25950,24650,25350,59165,376555.0,14854256.0
2019-05-31,25350,25600,24900,25150,28725,373585.0,14854256.0
2019-06-03,25150,25950,25000,25500,33791,378784.0,14854256.0
2019-06-04,25950,26200,25450,25850,34237,383983.0,14854256.0
2019-06-05,26100,26650,25900,26250,57089,389924.0,14854256.0
2019-06-07,26350,26750,26200,26300,53000,390667.0,14854256.0
2019-06-10,26750,28200,26350,27850,230800,413691.0,14854256.0
2019-06-11,28050,28800,27650,28400,141925,421861.0,14854256.0
2019-06-12,28400,28550,27500,27950,84655,415176.0,14854256.0
2019-06-13,28000,28250,27650,27650,94268,410720.0,14854256.0
2019-06-14,27700,28650,27650,28000,78725,415919.0,14854256.0
2019-06-17,27950,28250,27500,27900,42380,414434.0,14854256.0
2019-06-18,27900,28450,27550,27900,62387,414434.0,14854256.0
2019-06-19,28300,28400,27600,27950,48270,415176.0,14854256.0
2019-06-20,27950,28500,27800,28100,49026,417405.0,14854256.0
2019-06-21,28150,28150,27850,28000,33281,415919.0,14854256.0
2019-06-24,28400,28500,27750,27950,41148,415176.0,14854256.0
2019-06-25,28050,29150,28050,28550,91331,424089.0,14854256.0
2019-06-26,28800,28800,28250,28500,43402,423346.0,14854256.0
2019-06-27,28350,28800,27950,28150,78859,418147.0,14854256.0
2019-06-28,28400,28400,27900,28300,33608,420375.0,14854256.0
2019-07-01,28400,29100,28300,28600,68564,424832.0,14854256.0
2019-07-02,28800,28850,28150,28750,32893,427060.0,14854256.0
2019-07-03,28600,28950,28400,28600,45766,424832.0,14854256.0
2019-07-04,28600,29100,28450,28950,50824,430031.0,14854256.0
2019-07-05,29100,30050,28750,29050,154670,431516.0,14854256.0
2019-07-08,28900,28900,27600,27600,89038,409977.0,14854256.0
2019-07-09,27600,28350,27500,27550,53380,409235.0,14854256.0
2019-07-10,28150,28400,27600,28400,37311,421861.0,14854256.0
2019-07-11,28400,28450,27950,28350,46568,421118.0,14854256.0
2019-07-12,28350,29000,28100,28800,38910,427803.0,14854256.0
2019-07-15,28650,28950,28350,28950,47112,430031.0,14854256.0
2019-07-16,28850,29100,28100,28100,72021,417405.0,14854256.0
2019-07-17,28100,28300,27400,27500,30425,408492.0,14854256.0
2019-07-18,27500,27800,27250,27500,18339,408492.0,14854256.0
2019-07-19,27900,27900,27300,27450,22984,407749.0,14854256.0
2019-07-22,27700,27800,27350,27650,25919,410720.0,14854256.0
2019-07-23,27650,28400,26700,27050,56672,401808.0,14854256.0
2019-07-24,27350,27350,26300,26500,57139,393638.0,14854256.0
2019-07-25,26700,26700,25750,25900,57073,384725.0,14854256.0
2019-07-26,25700,26000,25150,25500,39416,378784.0,14854256.0
2019-07-29,25500,25500,24150,24250,59860,360216.0,14854256.0
2019-07-30,23900,24600,23900,24600,25648,365415.0,14854256.0
