인탑스(049070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-11-27,14434,14434,13331,13682,123739,234780.0,8600000.0
2012-11-28,13582,13782,13131,13632,110418,233920.0,8600000.0
2012-11-29,13807,14108,13682,13958,102720,239510.0,8600000.0
2012-11-30,14058,14058,13682,13858,65702,237790.0,8600000.0
2012-12-03,13882,14008,13607,13632,66817,233920.0,8600000.0
2012-12-04,13632,14108,13532,14108,106515,242090.0,8600000.0
2012-12-05,14108,14308,13532,13532,113926,232200.0,8600000.0
2012-12-06,13757,14133,12680,12956,195258,222310.0,8600000.0
2012-12-07,12930,13331,12254,12655,111923,217150.0,8600000.0
2012-12-10,12880,13231,12730,13006,68586,223170.0,8600000.0
2012-12-11,13131,13557,12880,13231,71840,227040.0,8600000.0
2012-12-12,13481,13481,13106,13181,44831,226180.0,8600000.0
2012-12-13,13381,13933,13206,13682,94916,234780.0,8600000.0
2012-12-14,13782,13782,13281,13382,53346,229620.0,8600000.0
2012-12-17,13331,13331,12980,13006,32343,223170.0,8600000.0
2012-12-18,13131,13481,12830,13407,47839,230050.0,8600000.0
2012-12-20,13507,13582,13281,13382,52055,229620.0,8600000.0
2012-12-21,13331,13381,12955,13106,36104,224890.0,8600000.0
2012-12-24,13206,13256,12930,13131,42235,225320.0,8600000.0
2012-12-26,12955,13281,12955,13106,53730,224890.0,8600000.0
2012-12-27,12955,13632,12930,13432,34439,230480.0,8600000.0
2012-12-28,13481,14058,13431,14008,49936,240370.0,8600000.0
2013-01-02,14233,14233,13807,13883,33511,238220.0,8600000.0
2013-01-03,13832,14033,13406,13682,50429,234780.0,8600000.0
2013-01-04,13532,13757,13381,13733,75685,235640.0,8600000.0
2013-01-07,13807,13832,13557,13707,33751,235210.0,8600000.0
2013-01-08,13782,13832,13456,13532,31194,232200.0,8600000.0
2013-01-09,13456,13532,13331,13482,26427,231340.0,8600000.0
2013-01-10,13532,14058,13406,14008,75540,240370.0,8600000.0
2013-01-11,14058,14409,13907,14334,86295,245960.0,8600000.0
2013-01-14,14283,14333,13582,13682,78132,234780.0,8600000.0
2013-01-15,13632,13907,13557,13858,58453,237790.0,8600000.0
2013-01-16,13832,13882,13356,13357,56999,229190.0,8600000.0
2013-01-17,13456,13782,13281,13632,33598,233920.0,8600000.0
2013-01-18,13782,13857,13481,13808,36764,236930.0,8600000.0
2013-01-21,13958,14108,13682,13783,46955,236500.0,8600000.0
2013-01-22,13807,13933,13481,13682,49716,234780.0,8600000.0
2013-01-23,13933,14333,13782,14209,103685,243810.0,8600000.0
2013-01-24,14233,14333,13857,13983,67973,239940.0,8600000.0
2013-01-25,14108,14108,13281,13457,130464,230910.0,8600000.0
2013-01-28,13532,13707,12980,13156,93935,225750.0,8600000.0
2013-01-29,13256,13456,13131,13357,36873,229190.0,8600000.0
2013-01-30,13431,13607,13331,13507,36870,231770.0,8600000.0
2013-01-31,13406,13682,13181,13307,45888,228330.0,8600000.0
2013-02-01,13381,13507,13231,13407,20583,230050.0,8600000.0
2013-02-04,13582,13732,13356,13707,40186,235210.0,8600000.0
2013-02-05,13582,13907,13356,13407,59320,230050.0,8600000.0
2013-02-06,13431,13857,13431,13858,48060,237790.0,8600000.0
2013-02-07,13907,14308,13782,14284,80149,245100.0,8600000.0
2013-02-08,14333,14409,13983,13983,74092,239940.0,8600000.0
2013-02-12,14033,14283,13933,14083,44662,241660.0,8600000.0
2013-02-13,14108,14258,14008,14159,35893,242950.0,8600000.0
2013-02-14,14434,14960,14183,14910,167976,255850.0,8600000.0
2013-02-15,15135,16113,15110,15612,261590,267890.0,8600000.0
2013-02-18,15687,15837,15286,15687,75239,269180.0,8600000.0
2013-02-19,15737,16288,15737,16138,115913,276920.0,8600000.0
2013-02-20,16188,16388,16012,16389,57958,281220.0,8600000.0
2013-02-21,16489,17316,16213,16940,140089,290680.0,8600000.0
2013-02-22,16839,17215,16589,16715,83414,286810.0,8600000.0
2013-02-25,16739,17140,16514,17141,82598,294120.0,8600000.0
2013-02-26,16940,17165,16188,16264,133803,279070.0,8600000.0
2013-02-27,16338,16438,16163,16264,62682,279070.0,8600000.0
2013-02-28,16438,16438,15937,16038,73869,275200.0,8600000.0
2013-03-04,16163,16814,16163,16715,119862,286810.0,8600000.0
2013-03-05,16789,16890,16489,16765,73705,287670.0,8600000.0
2013-03-06,16839,16940,16238,16439,96618,282080.0,8600000.0
2013-03-07,16338,16338,15762,16289,86340,279500.0,8600000.0
2013-03-08,16163,16438,15962,16088,53744,276060.0,8600000.0
2013-03-11,16138,16188,15511,15787,56955,270900.0,8600000.0
2013-03-12,15712,16238,15712,16113,94434,276490.0,8600000.0
2013-03-13,16138,16338,15837,16088,108116,276060.0,8600000.0
2013-03-14,16163,16263,15937,16163,67415,277350.0,8600000.0
2013-03-15,16238,16664,15787,15863,126992,272190.0,8600000.0
2013-03-18,15712,15787,14985,14986,113560,257140.0,8600000.0
2013-03-19,15060,15411,14960,15261,89584,261870.0,8600000.0
2013-03-20,15386,15386,14910,15086,46652,258860.0,8600000.0
2013-03-21,15386,15712,15085,15286,70350,262300.0,8600000.0
2013-03-22,15286,15787,15135,15637,86206,268320.0,8600000.0
2013-03-25,15887,15887,15311,15562,42511,267030.0,8600000.0
2013-03-26,15486,16138,15436,15988,81050,274340.0,8600000.0
2013-03-27,16038,16138,15762,15888,48945,272620.0,8600000.0
2013-03-28,15887,16012,15637,16013,35709,274770.0,8600000.0
2013-03-29,15912,15912,13832,14083,775175,241660.0,8600000.0
2013-04-01,14759,14860,14308,14334,253856,245960.0,8600000.0
2013-04-02,14534,14609,14133,14234,187234,244240.0,8600000.0
2013-04-03,14333,14384,13933,14133,205554,242520.0,8600000.0
2013-04-04,14158,14158,13356,13833,127944,237360.0,8600000.0
2013-04-05,13983,14534,13983,14384,216123,246820.0,8600000.0
2013-04-08,14559,14584,13657,13657,129508,234350.0,8600000.0
2013-04-09,13532,13882,13181,13557,93474,232630.0,8600000.0
2013-04-10,13682,13857,13431,13783,66245,236500.0,8600000.0
2013-04-11,13958,14208,13882,14159,69320,242950.0,8600000.0
2013-04-12,14208,14634,13983,14359,134489,246390.0,8600000.0
2013-04-15,14158,14634,14158,14409,76274,247250.0,8600000.0
2013-04-16,14083,14409,14008,14284,59152,245100.0,8600000.0
2013-04-17,14484,15010,14283,14960,180195,256710.0,8600000.0
2013-04-18,14810,15110,14359,14434,170455,247680.0,8600000.0
2013-04-19,14935,15060,14534,14785,196026,253700.0,8600000.0
2013-04-22,15035,15536,14860,15537,142068,266600.0,8600000.0
2013-04-23,15737,16113,15561,15838,116341,271760.0,8600000.0
2013-04-24,16038,16038,15561,15762,93733,270470.0,8600000.0
2013-04-25,15687,15887,15461,15712,89955,269610.0,8600000.0
2013-04-26,15837,16489,15637,16489,120810,282940.0,8600000.0
2013-04-29,16664,16689,16113,16589,81765,284660.0,8600000.0
2013-04-30,16739,16739,16063,16163,97288,277350.0,8600000.0
2013-05-02,16288,16413,15486,15512,96911,266170.0,8600000.0
2013-05-03,15737,15987,15536,15812,59227,271330.0,8600000.0
2013-05-06,16012,16113,15561,15612,72763,267890.0,8600000.0
2013-05-07,15712,16539,15712,16063,119435,275630.0,8600000.0
2013-05-08,16238,16288,15887,15938,73643,273480.0,8600000.0
2013-05-09,16213,16338,15887,16013,69335,274770.0,8600000.0
2013-05-10,16012,16438,15662,15687,69644,269180.0,8600000.0
2013-05-13,15812,15962,15586,15637,47272,268320.0,8600000.0
2013-05-14,15812,15962,14810,15011,117636,257570.0,8600000.0
2013-05-15,15060,15211,14910,15036,49822,258000.0,8600000.0
2013-05-16,15311,15662,15185,15537,66978,266600.0,8600000.0
2013-05-20,15486,15486,14985,15136,36921,259720.0,8600000.0
2013-05-21,15085,15486,15085,15386,29269,264020.0,8600000.0
2013-05-22,15486,15611,15236,15512,45226,266170.0,8600000.0
2013-05-23,15586,15611,15185,15211,33156,261010.0,8600000.0
2013-05-24,15236,15862,15110,15587,73211,267460.0,8600000.0
2013-05-27,15812,16012,15611,15737,36864,270040.0,8600000.0
2013-05-28,15637,16313,15486,16188,86956,277780.0,8600000.0
2013-05-29,16388,16388,15937,16188,75073,277780.0,8600000.0
2013-05-30,16188,16188,15386,15487,84391,265740.0,8600000.0
2013-05-31,15436,15586,15035,15311,50702,262730.0,8600000.0
2013-06-03,15135,15461,14785,14810,49197,254130.0,8600000.0
2013-06-04,14935,15261,14709,14935,56742,256280.0,8600000.0
2013-06-05,14985,15060,14233,14234,51035,244240.0,8600000.0
2013-06-07,14033,14283,13156,13156,108364,225750.0,8600000.0
2013-06-10,13181,13657,13181,13332,74537,228760.0,8600000.0
2013-06-11,13381,13933,13181,13733,79373,235640.0,8600000.0
2013-06-12,13682,14008,13481,13682,52963,234780.0,8600000.0
2013-06-13,13682,13933,13206,13457,47574,230910.0,8600000.0
2013-06-14,13657,13732,13005,13081,40119,224460.0,8600000.0
2013-06-17,13181,13206,12504,12730,37476,218440.0,8600000.0
2013-06-18,12755,13381,12604,13231,61451,227040.0,8600000.0
2013-06-19,13281,13481,13131,13357,32719,229190.0,8600000.0
2013-06-20,13080,13381,12930,13156,37693,225750.0,8600000.0
2013-06-21,12780,13131,12730,13006,18446,223170.0,8600000.0
2013-06-24,13055,13106,12228,12229,50360,209840.0,8600000.0
2013-06-25,12128,12379,11251,11252,113317,193070.0,8600000.0
2013-06-26,11452,11828,11376,11728,94818,201240.0,8600000.0
2013-06-27,11903,12379,11903,12379,80626,212420.0,8600000.0
2013-06-28,12529,12980,12228,12755,68949,218870.0,8600000.0
2013-07-01,12680,12930,12654,12780,44283,219300.0,8600000.0
2013-07-02,13080,13080,12354,12429,53127,213280.0,8600000.0
2013-07-03,12429,12529,12003,12029,40281,206400.0,8600000.0
2013-07-04,12078,12379,11727,12179,29659,208980.0,8600000.0
2013-07-05,12279,12379,11777,11853,33220,203390.0,8600000.0
2013-07-08,11853,12003,11427,11527,24983,197800.0,8600000.0
2013-07-09,11652,11752,11502,11728,25417,201240.0,8600000.0
2013-07-10,11702,11928,11502,11502,37873,197370.0,8600000.0
2013-07-11,11602,12153,11602,12104,31566,207690.0,8600000.0
2013-07-12,12078,12228,11953,11978,32567,205540.0,8600000.0
2013-07-15,11928,12078,11602,11853,22537,203390.0,8600000.0
2013-07-16,11953,12329,11802,12279,36584,210700.0,8600000.0
2013-07-17,12304,12629,12103,12605,39151,216290.0,8600000.0
2013-07-18,12554,12604,12304,12404,24493,212850.0,8600000.0
2013-07-19,12479,12504,12203,12404,15442,212850.0,8600000.0
2013-07-22,12304,12404,12178,12279,17582,210700.0,8600000.0
2013-07-23,12228,12379,12228,12279,11282,210700.0,8600000.0
2013-07-24,12203,12379,12153,12204,8864,209410.0,8600000.0
2013-07-25,12128,12454,12128,12154,15852,208550.0,8600000.0
2013-07-26,12153,12178,11802,11878,21840,203820.0,8600000.0
2013-07-29,11878,11953,11577,11577,25957,198660.0,8600000.0
2013-07-30,11527,11953,11527,11828,25877,202960.0,8600000.0
2013-07-31,11727,11903,11727,11828,24955,202960.0,8600000.0
2013-08-01,11878,12053,11752,12029,25138,206400.0,8600000.0
2013-08-02,12078,12228,11978,11978,23977,205540.0,8600000.0
2013-08-05,12028,12128,11953,12054,9682,206830.0,8600000.0
2013-08-06,12053,12178,11928,12029,15404,206400.0,8600000.0
2013-08-07,11978,12379,11978,12229,29995,209840.0,8600000.0
2013-08-08,12203,12504,12178,12179,25114,208980.0,8600000.0
2013-08-09,12178,12228,11928,11978,14536,205540.0,8600000.0
2013-08-12,11928,12028,11853,11978,10401,205540.0,8600000.0
2013-08-13,11928,12203,11928,12154,20422,208550.0,8600000.0
2013-08-14,12153,12279,12128,12154,23409,208550.0,8600000.0
2013-08-16,12128,12153,11928,12054,15558,206830.0,8600000.0
2013-08-19,12078,12078,11853,11903,20926,204250.0,8600000.0
2013-08-20,11953,11953,11627,11628,35899,199520.0,8600000.0
2013-08-21,11677,11802,11326,11703,24744,200810.0,8600000.0
2013-08-22,11376,11527,11226,11302,25097,193930.0,8600000.0
2013-08-23,11527,11602,11427,11427,24838,196080.0,8600000.0
2013-08-26,11527,11577,11452,11527,14952,197800.0,8600000.0
2013-08-27,11376,11502,11301,11327,14543,194360.0,8600000.0
2013-08-28,11276,11276,11026,11176,17669,191780.0,8600000.0
2013-08-29,11126,11552,11126,11377,16100,195220.0,8600000.0
2013-08-30,11527,11552,11126,11151,36704,191350.0,8600000.0
2013-09-02,11176,11402,11151,11252,33964,193070.0,8600000.0
2013-09-03,11376,11402,11276,11277,20332,193500.0,8600000.0
2013-09-04,11201,11326,11126,11227,16136,192640.0,8600000.0
2013-09-05,11326,11326,11126,11202,23893,192210.0,8600000.0
2013-09-06,11176,11251,11076,11176,23116,191780.0,8600000.0
2013-09-09,11201,11427,11201,11327,25547,194360.0,8600000.0
2013-09-10,11351,11677,11351,11577,36252,198660.0,8600000.0
2013-09-11,11627,11752,11502,11577,26729,198660.0,8600000.0
2013-09-12,11577,11652,11477,11527,26098,197800.0,8600000.0
2013-09-13,11602,11677,11477,11653,25603,199950.0,8600000.0
2013-09-16,11652,11928,11577,11653,37387,199950.0,8600000.0
2013-09-17,11627,11727,11602,11703,19464,200810.0,8600000.0
2013-09-23,11702,11752,11577,11577,26727,198660.0,8600000.0
2013-09-24,11477,11552,11201,11227,42567,192640.0,8600000.0
2013-09-25,11226,11326,10675,10951,73882,187910.0,8600000.0
2013-09-26,10976,11151,10925,11151,24080,191350.0,8600000.0
2013-09-27,11151,11226,10976,11026,13688,189200.0,8600000.0
2013-09-30,10925,11602,10925,11577,61060,198660.0,8600000.0
2013-10-01,11502,11928,11276,11678,58840,200380.0,8600000.0
2013-10-02,11627,12028,11627,11878,59436,203820.0,8600000.0
2013-10-04,11727,12053,11702,11828,31080,202960.0,8600000.0
2013-10-07,11802,11953,11577,11577,24985,198660.0,8600000.0
2013-10-08,11452,11577,11226,11277,31307,193500.0,8600000.0
2013-10-10,11301,11527,11151,11327,25583,194360.0,8600000.0
2013-10-11,11477,11552,11351,11452,20760,196510.0,8600000.0
2013-10-14,11452,11527,11301,11327,10081,194360.0,8600000.0
2013-10-15,11276,11427,11176,11202,19624,192210.0,8600000.0
2013-10-16,11201,11376,11176,11227,18090,192640.0,8600000.0
2013-10-17,11301,11351,10976,11227,26289,192640.0,8600000.0
2013-10-18,11226,11226,11026,11076,29736,190060.0,8600000.0
2013-10-21,11076,11226,11076,11227,10524,192640.0,8600000.0
2013-10-22,11301,11351,11226,11277,19986,193500.0,8600000.0
2013-10-23,11226,11301,11076,11101,27610,190490.0,8600000.0
2013-10-24,11201,11402,11101,11327,25586,194360.0,8600000.0
2013-10-25,11326,11376,11126,11202,22126,192210.0,8600000.0
2013-10-28,11251,11502,11176,11377,18341,195220.0,8600000.0
2013-10-29,11376,11602,11351,11502,25637,197370.0,8600000.0
2013-10-30,11502,11602,11427,11602,19695,199090.0,8600000.0
2013-10-31,11627,11677,11326,11327,19797,194360.0,8600000.0
2013-11-01,11326,12053,11326,12029,64078,206400.0,8600000.0
2013-11-04,11978,12329,11828,11928,42810,204680.0,8600000.0
2013-11-05,11928,11978,11627,11678,25515,200380.0,8600000.0
2013-11-06,11652,11677,11402,11502,34780,197370.0,8600000.0
2013-11-07,11502,11627,11251,11302,21303,193930.0,8600000.0
2013-11-08,11126,11402,11101,11126,30427,190920.0,8600000.0
2013-11-11,11201,11226,10900,11101,26823,190490.0,8600000.0
2013-11-12,10950,11201,10950,11101,17699,190490.0,8600000.0
2013-11-13,11101,11176,10925,11126,9300,190920.0,8600000.0
2013-11-14,11201,11201,10900,10976,13175,188340.0,8600000.0
2013-11-15,10900,11076,10825,10926,23501,187480.0,8600000.0
2013-11-18,10925,11026,10224,10299,83698,176730.0,8600000.0
2013-11-19,10224,10424,10199,10299,49587,176730.0,8600000.0
2013-11-20,10249,10324,10098,10224,28623,175440.0,8600000.0
2013-11-21,10199,10249,9923,9974,38560,171140.0,8600000.0
2013-11-22,10098,10149,10023,10149,24956,174150.0,8600000.0
2013-11-25,10174,10274,10098,10124,24659,173720.0,8600000.0
2013-11-26,10199,10600,10174,10525,44268,180600.0,8600000.0
2013-11-27,10499,10499,10299,10324,28206,177160.0,8600000.0
2013-11-28,10299,10449,10299,10425,20362,178880.0,8600000.0
2013-11-29,10374,10374,10224,10274,25734,176300.0,8600000.0
2013-12-02,10274,10274,10048,10224,36968,175440.0,8600000.0
2013-12-03,10123,10224,10048,10224,21644,175440.0,8600000.0
2013-12-04,10149,10324,10149,10224,18203,175440.0,8600000.0
2013-12-05,10224,10274,10073,10074,12940,172860.0,8600000.0
2013-12-06,10073,10199,9998,9999,22531,171570.0,8600000.0
2013-12-09,10048,10098,9948,9949,21398,170710.0,8600000.0
2013-12-10,9923,10023,9823,9873,26857,169420.0,8600000.0
2013-12-11,9848,10073,9823,10074,46308,172860.0,8600000.0
2013-12-12,9948,10023,9823,9924,50155,170280.0,8600000.0
2013-12-13,9873,9923,9773,9848,26510,168990.0,8600000.0
2013-12-16,9898,9998,9823,9848,29886,168990.0,8600000.0
2013-12-17,9873,9923,9597,9648,37854,165550.0,8600000.0
2013-12-18,9522,9672,9246,9447,57414,162110.0,8600000.0
2013-12-19,9522,9572,9297,9322,24243,159960.0,8600000.0
2013-12-20,9322,9597,9221,9573,30480,164260.0,8600000.0
2013-12-23,9723,9723,9597,9623,10412,165120.0,8600000.0
2013-12-24,9622,9773,9622,9773,10344,167700.0,8600000.0
2013-12-26,9773,9823,9697,9748,11645,167270.0,8600000.0
2013-12-27,9723,10048,9647,9974,29168,171140.0,8600000.0
2013-12-30,9998,10023,9773,9773,11838,167700.0,8600000.0
2014-01-02,9898,9948,9622,9623,15150,165120.0,8600000.0
2014-01-03,9697,9773,9572,9723,5916,166840.0,8600000.0
2014-01-06,10023,10399,9973,10124,52487,173720.0,8600000.0
2014-01-07,10174,10174,9873,9974,15955,171140.0,8600000.0
2014-01-08,9948,10123,9723,9848,40614,168990.0,8600000.0
2014-01-09,9798,10023,9773,9798,19441,168130.0,8600000.0
2014-01-10,9898,9898,9697,9723,19838,166840.0,8600000.0
2014-01-13,9723,10023,9723,9848,18928,168990.0,8600000.0
2014-01-14,9848,9848,9748,9823,14826,168560.0,8600000.0
2014-01-15,9898,9923,9773,9798,12787,168130.0,8600000.0
2014-01-16,9823,9998,9823,9974,22363,171140.0,8600000.0
2014-01-17,9898,10098,9848,9924,19678,170280.0,8600000.0
2014-01-20,9848,10149,9848,10099,15652,173290.0,8600000.0
2014-01-21,10023,10324,10023,10224,25271,175440.0,8600000.0
2014-01-22,10249,10550,10174,10425,42677,178880.0,8600000.0
2014-01-23,10449,10650,10399,10400,26450,178450.0,8600000.0
2014-01-24,10324,10524,10123,10299,28093,176730.0,8600000.0
2014-01-27,10073,10123,9948,10124,30067,173720.0,8600000.0
2014-01-28,10174,10249,10023,10124,12439,173720.0,8600000.0
2014-01-29,10098,10149,9973,10049,19096,172430.0,8600000.0
2014-02-03,9998,10123,9848,9898,16032,169850.0,8600000.0
2014-02-04,9748,9773,9622,9623,29313,165120.0,8600000.0
2014-02-05,9647,9898,9647,9773,28656,167700.0,8600000.0
2014-02-06,9773,9998,9773,9949,13029,170710.0,8600000.0
2014-02-07,9973,10374,9873,10324,21689,177160.0,8600000.0
2014-02-10,10399,10524,10349,10475,37225,179740.0,8600000.0
2014-02-11,10524,10625,10474,10550,39949,181030.0,8600000.0
2014-02-12,10600,10600,10274,10299,29679,176730.0,8600000.0
2014-02-13,10399,10399,10299,10324,12682,177160.0,8600000.0
2014-02-14,10324,10499,10324,10450,7396,179310.0,8600000.0
2014-02-17,10524,10524,10424,10525,11135,180600.0,8600000.0
2014-02-18,10424,10524,10324,10400,11308,178450.0,8600000.0
2014-02-19,10349,10550,10349,10500,17280,180170.0,8600000.0
2014-02-20,10499,10650,10374,10600,23816,181890.0,8600000.0
2014-02-21,10600,10650,10449,10525,15396,180600.0,8600000.0
2014-02-24,10524,10725,10524,10625,11890,182320.0,8600000.0
2014-02-25,10650,10675,10424,10500,19800,180170.0,8600000.0
2014-02-26,10524,10625,10474,10575,12423,181460.0,8600000.0
2014-02-27,10524,10625,10499,10600,28781,181890.0,8600000.0
2014-02-28,10575,10700,10575,10625,16463,182320.0,8600000.0
2014-03-03,10600,10700,10449,10525,19146,180600.0,8600000.0
2014-03-04,10550,10950,10524,10876,30535,186620.0,8600000.0
2014-03-05,10925,11076,10875,11051,31570,189630.0,8600000.0
2014-03-06,11051,11201,10950,11026,34030,189200.0,8600000.0
2014-03-07,10976,11201,10976,11101,15606,190490.0,8600000.0
2014-03-10,11101,11176,10976,11101,22058,190490.0,8600000.0
2014-03-11,11151,11176,10900,11001,31452,188770.0,8600000.0
2014-03-12,11001,11051,10725,10826,14629,185760.0,8600000.0
2014-03-13,10825,11026,10800,11001,22406,188770.0,8600000.0
2014-03-14,10950,11126,10750,10851,32143,186190.0,8600000.0
2014-03-17,10875,10925,10449,10801,75508,185330.0,8600000.0
2014-03-18,10875,10925,10750,10750,20608,184470.0,8600000.0
2014-03-19,10850,10850,10675,10700,6467,183610.0,8600000.0
2014-03-20,10675,10900,10675,10826,16766,185760.0,8600000.0
2014-03-21,10775,10925,10600,10600,54822,181890.0,8600000.0
2014-03-24,10600,10800,10600,10776,10297,184900.0,8600000.0
2014-03-25,10700,10825,10575,10826,23835,185760.0,8600000.0
2014-03-26,10825,10925,10750,10826,7694,185760.0,8600000.0
2014-03-27,10775,11026,10750,10976,12244,188340.0,8600000.0
2014-03-28,10900,11051,10800,11001,10250,188770.0,8600000.0
2014-03-31,11026,11076,10925,11001,8995,188770.0,8600000.0
2014-04-01,11001,11026,10775,10826,12119,185760.0,8600000.0
2014-04-02,10875,11101,10850,11076,26190,190060.0,8600000.0
2014-04-03,11101,11376,11026,11302,38977,193930.0,8600000.0
2014-04-04,11301,11502,11226,11452,28178,196510.0,8600000.0
2014-04-07,11402,11527,11326,11427,18213,196080.0,8600000.0
2014-04-08,11301,11552,11301,11552,18429,198230.0,8600000.0
2014-04-09,11552,11602,11326,11477,17154,196940.0,8600000.0
2014-04-10,11427,11627,11427,11502,10051,197370.0,8600000.0
2014-04-11,11201,11552,11201,11527,18431,197800.0,8600000.0
2014-04-14,11552,12529,11477,12229,103813,209840.0,8600000.0
2014-04-15,12379,12379,12078,12079,32651,207260.0,8600000.0
2014-04-16,12078,12128,11928,12003,12289,205970.0,8600000.0
2014-04-17,11953,12254,11928,12254,18851,210270.0,8600000.0
2014-04-18,12254,12354,12028,12079,13103,207260.0,8600000.0
2014-04-21,12028,12028,11752,11778,24859,202100.0,8600000.0
2014-04-22,11752,11878,11652,11753,22633,201670.0,8600000.0
2014-04-23,11752,11853,11677,11778,19016,202100.0,8600000.0
2014-04-24,11853,11878,11677,11878,21690,203820.0,8600000.0
2014-04-25,11878,12128,11802,12029,13436,206400.0,8600000.0
2014-04-28,12053,12178,11828,11853,11653,203390.0,8600000.0
2014-04-29,11853,12028,11828,11978,9004,205540.0,8600000.0
2014-04-30,11828,12178,11828,12104,14259,207690.0,8600000.0
