에코바이오(038870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-02-11,67953,69996,65914,67906,88116,15249.0,15249400.0
2003-02-12,67913,73315,67913,70617,136820,15859.0,15249400.0
2003-02-13,70639,72013,68600,71300,43564,16012.0,15249400.0
2003-02-14,67913,72656,67913,70617,52326,15859.0,15249400.0
2003-02-17,71292,74048,71292,73337,133118,16469.0,15249400.0
2003-02-18,74716,74716,69974,71300,103210,16012.0,15249400.0
2003-02-19,74067,74067,71363,71976,53770,16164.0,15249400.0
2003-02-20,71330,73368,70617,72661,37151,16317.0,15249400.0
2003-02-21,71994,73368,70617,72661,50506,16317.0,15249400.0
2003-02-24,73346,74724,72016,74012,84567,16622.0,15249400.0
2003-02-25,72678,74056,69974,71300,49452,16012.0,15249400.0
2003-02-26,70617,71990,68573,70617,57423,15859.0,15249400.0
2003-02-27,69307,69972,65895,67221,107338,15097.0,15249400.0
2003-02-28,67253,67918,65875,66545,20126,14944.0,15249400.0
2003-03-03,65257,67965,62553,65869,80457,14792.0,15249400.0
2003-03-04,66562,66562,63858,65185,70597,14639.0,15249400.0
2003-03-05,64584,64584,57745,61114,104711,13724.0,15249400.0
2003-03-06,60502,63206,54381,61114,233815,13724.0,15249400.0
2003-03-07,57737,60441,55034,56360,32468,12657.0,15249400.0
2003-03-10,51617,59116,51617,56360,119399,12657.0,15249400.0
2003-03-11,54366,60482,52987,58396,109900,13114.0,15249400.0
2003-03-12,60441,60441,55699,56360,56686,12657.0,15249400.0
2003-03-13,57760,57760,53012,52966,44752,11895.0,15249400.0
2003-03-14,55031,58453,54371,54324,143896,12200.0,15249400.0
2003-03-17,52310,53635,48228,48893,130551,10980.0,15249400.0
2003-03-18,49567,52319,48902,49569,68673,11132.0,15249400.0
2003-03-19,48938,50982,48938,50929,42832,11437.0,15249400.0
2003-03-20,50276,55679,50276,53641,235553,12047.0,15249400.0
2003-03-21,54357,55682,52318,55684,175574,12505.0,15249400.0
2003-03-24,57057,57057,52975,53641,136493,12047.0,15249400.0
2003-03-25,50982,50982,48938,50929,72940,11437.0,15249400.0
2003-03-26,51622,52335,49583,50245,84205,11285.0,15249400.0
2003-03-27,48918,50956,48918,50245,67285,11285.0,15249400.0
2003-03-28,50982,50982,46899,50929,149175,11437.0,15249400.0
2003-03-31,50941,50941,48242,49569,27977,11132.0,15249400.0
2003-04-01,47529,50941,47529,49569,37755,11132.0,15249400.0
2003-04-02,48930,53678,48930,52966,78022,11895.0,15249400.0
2003-04-03,52335,54378,50956,52288,105481,11742.0,15249400.0
2003-04-04,52317,52317,49561,51605,62726,11590.0,15249400.0
2003-04-07,50956,53665,50956,52288,152927,11742.0,15249400.0
2003-04-08,50982,52360,49603,50929,128413,11437.0,15249400.0
2003-04-09,51622,53000,50296,52288,123848,11742.0,15249400.0
2003-04-10,52987,58443,50944,58396,680586,13114.0,15249400.0
2003-04-11,62503,63216,59134,61790,537516,13877.0,15249400.0
2003-04-14,59768,62520,57065,62473,305878,14029.0,15249400.0
2003-04-15,63176,68583,61797,66545,338427,14944.0,15249400.0
2003-04-16,68594,68594,64516,67221,355758,15097.0,15249400.0
2003-04-17,65216,69293,64503,68582,168036,15402.0,15249400.0
2003-04-18,67913,71990,66535,70617,243016,15859.0,15249400.0
2003-04-21,69264,77428,68603,74012,275388,16622.0,15249400.0
2003-04-22,75434,80178,65236,65185,1385928,14639.0,15249400.0
2003-04-23,65221,67260,58387,64509,466063,14487.0,15249400.0
2003-04-24,64559,65889,60482,62473,447376,14029.0,15249400.0
2003-04-25,60505,61170,56422,59079,199540,13267.0,15249400.0
2003-04-28,57752,59125,55043,59079,112569,13267.0,15249400.0
2003-04-29,55671,60413,55671,59754,269758,13419.0,15249400.0
2003-04-30,61797,66540,60424,66545,544885,14944.0,15249400.0
2003-05-02,66555,69307,64516,67221,492408,15097.0,15249400.0
2003-05-06,67953,68618,65249,67906,206521,15249.0,15249400.0
2003-05-07,67965,68626,63883,65869,239075,14792.0,15249400.0
2003-05-09,65221,65886,63182,64509,141698,14487.0,15249400.0
2003-05-12,64501,67253,63841,66545,241896,14944.0,15249400.0
2003-05-13,67929,68594,66555,67221,225996,15097.0,15249400.0
2003-05-14,67965,67965,63883,65869,185244,14792.0,15249400.0
2003-05-15,65895,69311,65895,69264,233907,15554.0,15249400.0
2003-05-16,69292,71282,64501,66545,276372,14944.0,15249400.0
2003-05-19,64556,66546,62517,64509,185989,14487.0,15249400.0
2003-05-20,61835,64539,61835,63827,97874,14334.0,15249400.0
2003-05-21,62495,64539,62495,63827,139716,14334.0,15249400.0
2003-05-22,63868,65241,63203,63151,221857,14182.0,15249400.0
2003-05-23,63883,70669,63218,65869,984419,14792.0,15249400.0
2003-05-26,65895,71350,65230,67221,1043351,15097.0,15249400.0
2003-05-27,72650,74688,72650,74695,1052203,16774.0,15249400.0
2003-05-28,80169,80169,67928,73337,1201335,16469.0,15249400.0
2003-05-29,75432,75432,65895,69264,460777,15554.0,15249400.0
2003-05-30,67915,69293,65876,68582,358996,15402.0,15249400.0
2003-06-02,69293,69959,67255,68582,274346,15402.0,15249400.0
2003-06-03,67965,68626,63883,65869,290332,14792.0,15249400.0
2003-06-04,65257,67965,63883,65869,416421,14792.0,15249400.0
2003-06-05,65252,65917,63874,63827,196413,14334.0,15249400.0
2003-06-09,63843,64556,61804,64509,161798,14487.0,15249400.0
2003-06-10,63874,64539,62495,63827,126346,14334.0,15249400.0
2003-06-11,65224,65224,62520,62473,215578,14029.0,15249400.0
2003-06-12,63874,64539,61835,63827,178735,14334.0,15249400.0
2003-06-13,63874,64539,62495,63827,206065,14334.0,15249400.0
2003-06-16,64528,64528,63203,63151,96684,14182.0,15249400.0
2003-06-17,64556,66546,63182,64509,256958,14487.0,15249400.0
2003-06-18,65257,67300,65257,65869,220212,14792.0,15249400.0
2003-06-19,65216,71997,65216,68582,713771,15402.0,15249400.0
2003-06-20,68613,71312,67283,69940,562174,15707.0,15249400.0
2003-06-23,71332,71332,68580,68582,456627,15402.0,15249400.0
2003-06-24,67273,69311,65230,69264,443926,15554.0,15249400.0
2003-06-25,70624,77406,70624,77406,1820310,17384.0,15249400.0
2003-06-26,77430,82885,76765,78091,1233937,17537.0,15249400.0
2003-06-27,78147,82894,75395,80803,880810,18147.0,15249400.0
2003-06-30,84246,90314,83533,88277,1654018,19824.0,15249400.0
2003-07-01,89007,90332,83551,86916,793113,19519.0,15249400.0
2003-07-02,88319,96425,85562,92349,1213620,20739.0,15249400.0
2003-07-03,90357,96425,89644,92349,654088,20739.0,15249400.0
2003-07-04,91041,93744,86958,90988,523939,20434.0,15249400.0
2003-07-07,90312,92351,86235,90313,507273,20282.0,15249400.0
2003-07-08,87621,91038,86296,88952,363589,19977.0,15249400.0
2003-07-09,89002,98492,89002,97780,972125,21959.0,15249400.0
2003-07-10,97819,103226,94402,95067,694968,21349.0,15249400.0
2003-07-11,93708,105226,93708,104567,539180,23484.0,15249400.0
2003-07-14,105938,111345,105938,108648,694223,24399.0,15249400.0
2003-07-15,110022,110022,102527,104567,316449,23484.0,15249400.0
2003-07-16,107336,108662,103259,107290,363292,24094.0,15249400.0
2003-07-18,108020,108020,103938,105929,183007,23789.0,15249400.0
2003-07-21,105955,106620,96779,98462,339227,22112.0,15249400.0
2003-07-22,93346,97785,86922,88609,625752,19900.0,15249400.0
2003-07-23,88275,91336,86945,88277,290806,19824.0,15249400.0
2003-07-24,95116,95116,90017,89970,83255,20205.0,15249400.0
2003-07-25,88334,90378,87977,88952,182752,19977.0,15249400.0
2003-07-28,93729,93729,88987,90313,76108,20282.0,15249400.0
2003-07-29,89661,93388,89661,90988,178900,20434.0,15249400.0
2003-07-30,91018,94386,90357,92349,432564,20739.0,15249400.0
2003-07-31,93388,103234,92371,101856,597086,22874.0,15249400.0
2003-08-01,99841,103923,98824,100156,212091,22493.0,15249400.0
2003-08-04,101158,101158,93051,94383,231654,21197.0,15249400.0
2003-08-05,93052,97795,92339,95401,205073,21425.0,15249400.0
2003-08-06,92730,97478,92730,95743,110103,21502.0,15249400.0
2003-08-07,96415,102536,96415,100498,188545,22569.0,15249400.0
2003-08-08,99130,101525,95101,101174,119993,22722.0,15249400.0
2003-08-11,106991,106991,95106,98119,115579,22035.0,15249400.0
2003-08-12,96781,109326,96781,106272,347125,23865.0,15249400.0
2003-08-13,108664,118506,108664,118150,1195103,26534.0,15249400.0
2003-08-14,132120,132120,126004,132072,977398,29660.0,15249400.0
2003-08-18,142611,142611,116456,116456,1317717,26153.0,15249400.0
2003-08-19,112381,116155,102539,114420,1286390,25695.0,15249400.0
2003-08-20,117473,125989,114413,117475,473403,26381.0,15249400.0
2003-08-21,116084,124955,112059,121544,535477,27296.0,15249400.0
2003-08-22,122940,127017,119219,124266,295267,27906.0,15249400.0
2003-08-25,123630,134493,123630,127660,679543,28669.0,15249400.0
2003-08-26,126306,129057,117486,122230,417343,27449.0,15249400.0
2003-08-27,126299,126299,111358,111359,382510,25009.0,15249400.0
2003-08-28,111082,120210,109347,114756,284839,25771.0,15249400.0
2003-08-29,113384,117461,105224,108648,335399,24399.0,15249400.0
2003-09-01,109696,112756,106635,110001,150862,24704.0,15249400.0
2003-09-02,113440,115835,110071,110683,171645,24857.0,15249400.0
2003-09-03,111386,116128,111386,114756,316153,25771.0,15249400.0
2003-09-04,118132,128330,117472,128335,1857726,28821.0,15249400.0
2003-09-05,129747,131125,124648,128678,774396,35177.0,18563000.0
2003-09-08,131096,131400,117481,120186,704052,32857.0,18563000.0
2003-09-09,124242,125259,119857,121544,538497,33228.0,18563000.0
2003-09-15,119550,122605,112764,114756,342428,31371.0,18563000.0
2003-09-16,113783,118221,110366,115774,331316,31650.0,18563000.0
2003-09-17,116101,118140,109319,111359,324130,30443.0,18563000.0
2003-09-18,110071,114456,109714,110683,322267,30258.0,18563000.0
2003-09-19,112366,120882,112366,120527,684971,32949.0,18563000.0
2003-09-22,118847,119869,110384,117475,262947,32114.0,18563000.0
2003-09-23,114135,116838,110718,112044,226602,30629.0,18563000.0
2003-09-24,108013,114799,107300,108983,388198,29794.0,18563000.0
2003-09-25,105621,108022,103939,103893,156869,28401.0,18563000.0
2003-09-26,101514,104271,99832,100498,292233,27473.0,18563000.0
2003-09-29,99176,101875,98462,99480,132458,27195.0,18563000.0
2003-09-30,99866,102570,99206,100841,159184,27566.0,18563000.0
2003-10-01,99167,102536,95394,100498,384020,27473.0,18563000.0
2003-10-02,103210,103923,99841,100156,250067,27380.0,18563000.0
2003-10-06,98496,103292,98193,99822,443983,27288.0,18563000.0
2003-10-07,101211,102536,99476,100498,196339,27473.0,18563000.0
2003-10-08,100540,101253,98496,99822,144104,27288.0,18563000.0
2003-10-09,98454,100497,98150,100498,151884,27473.0,18563000.0
2003-10-10,100186,104572,100186,102535,162674,28030.0,18563000.0
2003-10-13,102565,105269,102261,102875,125386,28123.0,18563000.0
2003-10-14,102884,104923,102527,104567,116333,28587.0,18563000.0
2003-10-15,107308,115468,103226,114756,345617,31371.0,18563000.0
2003-10-16,113389,114768,110691,113395,180532,31000.0,18563000.0
2003-10-17,113778,115460,110052,112044,148944,30629.0,18563000.0
2003-10-20,110693,113748,101868,102535,205452,28030.0,18563000.0
2003-10-21,100499,105955,95757,98462,258031,26916.0,18563000.0
2003-10-22,98496,104974,98496,99822,275954,27288.0,18563000.0
2003-10-23,96436,99853,96132,97101,158527,26545.0,18563000.0
2003-10-24,96805,100174,96805,97780,57794,26731.0,18563000.0
2003-10-27,93073,97820,93073,96086,184367,26267.0,18563000.0
2003-10-28,96473,97490,92391,96426,138189,26359.0,18563000.0
2003-10-29,96138,98480,94403,96086,122241,26267.0,18563000.0
2003-10-30,97162,101905,96449,98798,142195,27009.0,18563000.0
2003-10-31,103560,103560,96422,98462,54932,26916.0,18563000.0
2003-11-03,97161,101190,97161,97780,123780,26731.0,18563000.0
2003-11-04,97158,97823,93741,94050,183933,25710.0,18563000.0
2003-11-05,94067,94067,84227,89635,183494,24503.0,18563000.0
2003-11-06,88275,91692,84246,88277,243852,24132.0,18563000.0
2003-11-07,86963,94462,85584,93032,254640,25431.0,18563000.0
2003-11-10,91698,96797,91698,95067,98181,25988.0,18563000.0
2003-11-11,93717,98455,93717,95401,93684,26081.0,18563000.0
2003-11-12,96145,101909,90327,101856,269890,27844.0,18563000.0
2003-11-13,103275,108018,99193,104911,264145,28680.0,18563000.0
2003-11-14,108645,108645,103546,105586,234774,28865.0,18563000.0
2003-11-17,104584,108353,104584,107290,329861,29330.0,18563000.0
2003-11-18,107291,109334,96124,105253,1007266,28773.0,18563000.0
2003-11-19,103926,105251,100866,102192,295345,27937.0,18563000.0
2003-11-20,101872,113092,101872,110341,1294455,30165.0,18563000.0
2003-11-21,111076,111736,104599,106946,937201,29237.0,18563000.0
2003-11-24,108650,109007,101512,103553,628025,28309.0,18563000.0
2003-11-25,103560,106977,95757,98462,904772,26916.0,18563000.0
2003-11-26,95478,98848,89666,93032,919905,25431.0,18563000.0
2003-11-27,95115,96797,90325,95067,434765,25988.0,18563000.0
2003-11-28,94380,99480,94380,99480,716482,27195.0,18563000.0
2003-12-01,99188,103270,95414,97101,900278,26545.0,18563000.0
2003-12-02,97437,98815,94073,94383,891285,25803.0,18563000.0
2003-12-03,93720,94742,90303,93364,478075,25524.0,18563000.0
2003-12-04,91705,94462,91705,93032,555714,25431.0,18563000.0
2003-12-05,92382,96108,90647,90653,505199,24782.0,18563000.0
2003-12-08,88988,91691,87306,87259,336507,23853.0,18563000.0
2003-12-09,87609,95412,87609,91330,2286787,24967.0,18563000.0
2003-12-10,95083,95748,89628,92689,1071566,25338.0,18563000.0
2003-12-11,92687,92687,87593,91671,613357,25060.0,18563000.0
2003-12-12,92418,94765,90380,93032,1166915,25431.0,18563000.0
2003-12-15,93044,94726,90292,91671,675568,25060.0,18563000.0
2003-12-16,91015,91015,83217,83522,641695,22832.0,18563000.0
2003-12-17,83914,85292,77793,79785,504737,21812.0,18563000.0
2003-12-18,78499,80542,77125,77074,377251,21069.0,18563000.0
2003-12-19,77119,78141,68960,74012,595929,20234.0,18563000.0
2003-12-22,71990,76732,70617,70617,325590,19306.0,18563000.0
2003-12-23,68322,74086,64240,65869,568534,18006.0,18563000.0
2003-12-24,65220,66907,63181,63491,447768,17356.0,18563000.0
2003-12-26,63203,65906,63203,63151,257618,17264.0,18563000.0
2003-12-29,61499,63846,61499,62473,202354,17078.0,18563000.0
2003-12-30,64494,65516,63834,64851,330965,17728.0,18563000.0
2004-01-02,66274,66577,62852,63827,199226,17449.0,18563000.0
2004-01-05,64211,69618,63854,68246,366761,18656.0,18563000.0
2004-01-06,69310,70997,67575,68246,366096,18656.0,18563000.0
2004-01-07,68280,68946,62165,63491,402029,17356.0,18563000.0
2004-01-08,64867,64867,62520,62473,140194,17078.0,18563000.0
2004-01-09,62456,63834,58735,58736,329333,16057.0,18563000.0
2004-01-12,57065,58751,51966,58396,1067393,15964.0,18563000.0
2004-01-13,60469,60778,54657,57718,273621,15779.0,18563000.0
2004-01-14,56043,64202,56043,62473,627798,17078.0,18563000.0
2004-01-15,61456,63186,59774,61458,159775,16800.0,18563000.0
2004-01-16,60502,62540,60145,61114,374970,16707.0,18563000.0
2004-01-19,61827,62540,60502,61114,249974,16707.0,18563000.0
2004-01-20,62172,68293,60795,68246,660791,18656.0,18563000.0
2004-01-26,68282,76442,68282,75372,1331128,23290.0,20982290.0
2004-01-27,74697,75714,71328,73677,406741,22766.0,20982290.0
2004-01-28,73042,77481,72382,76055,583150,23500.0,20982290.0
2004-01-29,74691,77747,73313,76730,463425,23710.0,20982290.0
2004-01-30,77427,79465,73041,72993,452537,22556.0,20982290.0
2004-02-02,71342,71342,64556,64509,1071729,19933.0,20982290.0
2004-02-03,64514,64514,58749,60432,404753,18674.0,20982290.0
2004-02-04,60809,61831,59123,60097,364399,18569.0,20982290.0
2004-02-05,59109,62473,59109,61458,367656,18989.0,20982290.0
2004-02-06,60774,62152,58735,58736,180867,18150.0,20982290.0
2004-02-09,57056,60478,55682,55684,349217,17205.0,20982290.0
2004-02-10,55715,56375,51990,53981,422921,16681.0,20982290.0
2004-02-11,54370,55035,51618,53306,294877,16471.0,20982290.0
2004-02-12,51953,53327,48893,48893,573980,15107.0,20982290.0
2004-02-13,49300,50982,48634,50929,374074,15737.0,20982290.0
2004-02-16,50277,52321,49564,50587,357435,15632.0,20982290.0
2004-02-17,50968,56072,50611,53981,517345,16681.0,20982290.0
2004-02-18,52656,54699,51996,52966,222681,16366.0,20982290.0
2004-02-19,53290,54003,48903,50587,285799,15632.0,20982290.0
2004-02-20,47906,49944,46219,48211,375393,14897.0,20982290.0
2004-02-23,47223,48905,46202,47532,365044,14688.0,20982290.0
2004-02-24,47223,48597,46558,47532,179646,14688.0,20982290.0
2004-02-25,47548,49592,46223,47193,267041,14583.0,20982290.0
2004-02-26,46871,47532,41768,43456,532108,13429.0,20982290.0
2004-02-27,44479,44479,40759,41419,177310,12799.0,20982290.0
2004-03-02,41423,41779,39379,40401,297686,12484.0,20982290.0
2004-03-03,40106,40463,38728,40059,223679,12380.0,20982290.0
2004-03-04,39379,40401,38054,40401,282858,12484.0,20982290.0
2004-03-05,40082,40082,39417,39726,189559,12275.0,20982290.0
2004-03-08,39073,40451,38412,38366,164587,11855.0,20982290.0
2004-03-09,37326,37326,33962,34629,892801,10701.0,20982290.0
2004-03-10,34984,34984,34319,34629,164269,10701.0,20982290.0
2004-03-11,32980,37419,32980,34971,467691,10806.0,20982290.0
2004-03-12,34628,37689,33611,37690,496939,11645.0,20982290.0
2004-03-15,40467,42149,38732,42103,1073792,13009.0,20982290.0
2004-03-16,40467,42453,38067,42103,628750,13009.0,20982290.0
2004-03-17,42148,42457,40110,41084,347370,12694.0,20982290.0
2004-03-18,41132,41792,38731,39040,182151,12065.0,20982290.0
2004-03-19,38384,39401,36698,37008,287775,11435.0,20982290.0
2004-03-22,37385,38045,36672,37690,95673,11645.0,20982290.0
2004-03-23,36020,37398,35663,36329,139152,11226.0,20982290.0
2004-03-24,36010,40401,36010,40401,451974,12484.0,20982290.0
2004-03-25,42149,45215,39446,42103,1028327,13009.0,20982290.0
2004-03-26,41755,43134,41399,42777,414485,13219.0,20982290.0
2004-03-29,42814,43835,38731,39040,454499,12065.0,20982290.0
2004-03-30,37719,39401,36698,37008,408933,11435.0,20982290.0
2004-03-31,36676,41419,36368,41419,597170,12799.0,20982290.0
2004-04-01,41783,46222,41783,46174,945710,14268.0,20982290.0
2004-04-02,47872,48894,43438,43796,775777,13534.0,20982290.0
2004-04-06,44151,47872,43795,43796,1060119,13534.0,20982290.0
2004-04-07,44196,45574,42817,44814,482759,15359.0,23270619.0
2004-04-08,45881,49606,45524,46850,821183,16057.0,23270619.0
2004-04-09,46884,49588,45559,48211,426237,16522.0,23270619.0
2004-04-12,48894,48894,42416,43796,917601,15010.0,23270619.0
2004-04-13,44455,44816,42778,43796,465966,15010.0,23270619.0
2004-04-14,42798,44842,42798,44481,458375,15242.0,23270619.0
2004-04-16,43820,47540,43820,44481,586081,15242.0,23270619.0
2004-04-19,43469,46226,43469,45156,302108,15475.0,23270619.0
