실리콘웍스(108320),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-07-15,35500,36050,35450,35800,50611,582262.0,16264300.0
2015-07-16,35800,36150,35650,36000,32554,585515.0,16264300.0
2015-07-17,36100,37200,35000,36800,117354,598526.0,16264300.0
2015-07-20,36800,37050,36200,36600,63737,595273.0,16264300.0
2015-07-21,36700,36950,36400,36750,23362,597713.0,16264300.0
2015-07-22,37350,38400,36900,38200,172727,621296.0,16264300.0
2015-07-23,38200,38500,37400,37400,65324,608285.0,16264300.0
2015-07-24,37400,37550,36650,36800,43721,598526.0,16264300.0
2015-07-27,36350,36700,36200,36250,27686,589581.0,16264300.0
2015-07-28,35750,35800,33400,35500,140266,577383.0,16264300.0
2015-07-29,35500,35550,34500,34750,50582,565184.0,16264300.0
2015-07-30,34850,35100,32900,32950,88301,535909.0,16264300.0
2015-07-31,32950,34150,32900,33950,41338,552173.0,16264300.0
2015-08-03,34150,34150,33100,33450,41561,544041.0,16264300.0
2015-08-04,33000,34150,33000,34000,54061,552986.0,16264300.0
2015-08-05,33700,34500,33700,34450,36644,560305.0,16264300.0
2015-08-06,34200,34700,33700,34450,42524,560305.0,16264300.0
2015-08-07,34050,34350,33750,34200,39284,556239.0,16264300.0
2015-08-10,34150,34400,33400,33750,42072,548920.0,16264300.0
2015-08-11,35450,37550,35150,35500,239057,577383.0,16264300.0
2015-08-12,35900,38500,35850,38300,221748,622923.0,16264300.0
2015-08-13,38600,38950,37100,37350,489147,607472.0,16264300.0
2015-08-17,37350,38250,37150,37150,53147,604219.0,16264300.0
2015-08-18,37200,37850,36750,37550,48864,610724.0,16264300.0
2015-08-19,37450,37500,34000,36500,95404,593647.0,16264300.0
2015-08-20,35500,36500,35450,35900,59325,583888.0,16264300.0
2015-08-21,34050,35200,33750,35050,69105,570064.0,16264300.0
2015-08-24,34350,35350,33700,34500,46021,561118.0,16264300.0
2015-08-25,34500,35400,34150,34750,42049,565184.0,16264300.0
2015-08-26,34700,35300,34450,34800,53061,565998.0,16264300.0
2015-08-27,35050,35500,34800,34800,48614,565998.0,16264300.0
2015-08-28,35200,35550,34950,35350,73228,574943.0,16264300.0
2015-08-31,35350,35350,34600,35350,49400,574943.0,16264300.0
2015-09-01,35050,36300,35000,35450,99227,576569.0,16264300.0
2015-09-02,33500,35400,33500,35200,48308,572503.0,16264300.0
2015-09-03,35050,35350,34750,34750,22839,565184.0,16264300.0
2015-09-04,35450,35600,34150,35200,80959,572503.0,16264300.0
2015-09-07,34800,35250,34300,34600,35790,562745.0,16264300.0
2015-09-08,34600,34850,33800,34200,32223,556239.0,16264300.0
2015-09-09,34500,36100,34500,36100,102481,587141.0,16264300.0
2015-09-10,35950,35950,34800,34850,81427,566811.0,16264300.0
2015-09-11,34800,35050,33650,33850,118243,550547.0,16264300.0
2015-09-14,33650,33750,31650,31950,115209,519644.0,16264300.0
2015-09-15,31750,32200,31400,31700,102046,515578.0,16264300.0
2015-09-16,32100,32800,31850,32600,71000,530216.0,16264300.0
2015-09-17,32650,33050,32500,32800,59280,533469.0,16264300.0
2015-09-18,32850,33150,32550,33150,65294,539162.0,16264300.0
2015-09-21,33000,33000,32450,32600,23824,530216.0,16264300.0
2015-09-22,32600,33000,32150,32700,33612,531843.0,16264300.0
2015-09-23,32350,32600,32050,32150,24980,522897.0,16264300.0
2015-09-24,32050,32500,32000,32350,19877,526150.0,16264300.0
2015-09-25,32050,32700,32050,32700,28740,531843.0,16264300.0
2015-09-30,32150,33050,32050,32900,38247,535095.0,16264300.0
2015-10-01,33450,34550,33000,34550,89343,561932.0,16264300.0
2015-10-02,34800,34900,33650,33750,51804,548920.0,16264300.0
2015-10-05,33950,34700,33800,34200,27261,556239.0,16264300.0
2015-10-06,34500,35400,34200,35200,85016,572503.0,16264300.0
2015-10-07,35700,35950,34500,34650,85162,563558.0,16264300.0
2015-10-08,34850,35200,34250,34350,36661,558679.0,16264300.0
2015-10-12,34750,34950,34050,34250,47791,557052.0,16264300.0
2015-10-13,34100,34500,33600,34000,40868,552986.0,16264300.0
2015-10-14,33900,35250,33600,35000,44956,569250.0,16264300.0
2015-10-15,34800,35050,34450,34650,61865,563558.0,16264300.0
2015-10-16,34500,34850,33750,34400,64400,559492.0,16264300.0
2015-10-19,34200,34200,32800,33400,114295,543228.0,16264300.0
2015-10-20,33400,33450,32700,33100,48756,538348.0,16264300.0
2015-10-21,33350,34050,32850,33550,91390,545667.0,16264300.0
2015-10-22,33800,36400,33800,35800,288440,582262.0,16264300.0
2015-10-23,35700,35850,35000,35500,138197,577383.0,16264300.0
2015-10-26,36000,36250,35250,35450,77975,576569.0,16264300.0
2015-10-27,35150,36100,35150,35400,93208,575756.0,16264300.0
2015-10-28,35500,35900,34500,34500,71193,561118.0,16264300.0
2015-10-29,34400,35000,33550,33800,89633,549733.0,16264300.0
2015-10-30,33650,34200,33100,34000,64941,552986.0,16264300.0
2015-11-02,34200,34200,33150,33300,44022,541601.0,16264300.0
2015-11-03,33500,33950,32700,33950,84364,552173.0,16264300.0
2015-11-04,33950,33950,32800,32900,57348,535095.0,16264300.0
2015-11-05,32550,33300,32550,33250,32028,540788.0,16264300.0
2015-11-06,32900,33200,32750,33200,31724,539975.0,16264300.0
2015-11-09,33150,33650,32550,33300,46540,541601.0,16264300.0
2015-11-10,34000,34100,32050,32100,155023,522084.0,16264300.0
2015-11-11,32150,32400,31400,31400,89254,510699.0,16264300.0
2015-11-12,31500,32850,31500,32700,39033,531843.0,16264300.0
2015-11-13,32500,32600,31500,31600,56552,513952.0,16264300.0
2015-11-16,31150,31250,30700,31000,42594,504193.0,16264300.0
2015-11-17,31150,31950,31150,31700,47482,515578.0,16264300.0
2015-11-18,31400,31800,31050,31050,37365,505007.0,16264300.0
2015-11-19,31150,31700,30950,31500,51799,512325.0,16264300.0
2015-11-20,31400,31700,31300,31550,63359,513139.0,16264300.0
2015-11-23,31650,31750,31050,31350,57949,509886.0,16264300.0
2015-11-24,31100,32500,31100,32100,56064,522084.0,16264300.0
2015-11-25,32100,32950,31850,32700,82163,531843.0,16264300.0
2015-11-26,33500,33700,32700,33250,89562,540788.0,16264300.0
2015-11-27,33250,33800,33250,33600,54214,546480.0,16264300.0
2015-11-30,34300,34300,31600,33550,44169,545667.0,16264300.0
2015-12-01,33200,34050,33200,33850,55336,550547.0,16264300.0
2015-12-02,33800,34200,33600,33850,49816,550547.0,16264300.0
2015-12-03,34000,34000,33500,33900,29144,551360.0,16264300.0
2015-12-04,33150,33650,33150,33400,48916,543228.0,16264300.0
2015-12-07,33700,34300,33400,33800,26696,549733.0,16264300.0
2015-12-08,33500,34250,32850,33500,60230,544854.0,16264300.0
2015-12-09,33350,33950,33050,33350,35592,542414.0,16264300.0
2015-12-10,33950,35900,33900,35850,178221,583075.0,16264300.0
2015-12-11,35800,35850,34550,35100,118041,570877.0,16264300.0
2015-12-14,34600,35400,34150,34700,63042,564371.0,16264300.0
2015-12-15,34600,35250,34050,34300,43918,557865.0,16264300.0
2015-12-16,34550,35300,34200,34300,61100,557865.0,16264300.0
2015-12-17,34500,34800,34050,34550,57658,561932.0,16264300.0
2015-12-18,34550,34600,34050,34250,69114,557052.0,16264300.0
2015-12-21,35100,36150,34850,36100,152804,587141.0,16264300.0
2015-12-22,36400,38400,36150,37950,253520,617230.0,16264300.0
2015-12-23,38050,39200,37600,38150,127534,620483.0,16264300.0
2015-12-24,38150,38400,37200,37650,79010,612351.0,16264300.0
2015-12-28,37800,38100,37650,38000,70071,618043.0,16264300.0
2015-12-29,37500,37850,37050,37800,75019,614791.0,16264300.0
2015-12-30,37550,39100,37550,38500,91796,626176.0,16264300.0
2016-01-04,38650,38800,36550,36550,88708,594460.0,16264300.0
2016-01-05,36300,36300,34350,34700,303220,564371.0,16264300.0
2016-01-06,34800,34850,33000,34250,185980,557052.0,16264300.0
2016-01-07,34150,34250,32450,32550,129963,529403.0,16264300.0
2016-01-08,32000,33100,31900,33050,66291,537535.0,16264300.0
2016-01-11,32550,33000,31850,31850,64113,518018.0,16264300.0
2016-01-12,31950,32300,31650,32050,52234,521271.0,16264300.0
2016-01-13,32950,33400,31950,32100,93585,522084.0,16264300.0
2016-01-14,31450,31950,31100,31550,79346,513139.0,16264300.0
2016-01-15,31950,31950,30550,30900,130181,502567.0,16264300.0
2016-01-18,30300,31400,29900,31400,74488,510699.0,16264300.0
2016-01-19,31050,31500,30600,31100,52285,505820.0,16264300.0
2016-01-20,30700,31100,29600,29850,73343,485489.0,16264300.0
2016-01-21,29500,30000,29000,29350,93858,477357.0,16264300.0
2016-01-22,29750,29900,29000,29400,109234,478170.0,16264300.0
2016-01-25,29800,30050,29450,29900,49060,486303.0,16264300.0
2016-01-26,29700,29700,28550,28550,129447,464346.0,16264300.0
2016-01-27,28750,29050,28250,28350,109695,461093.0,16264300.0
2016-01-28,28250,28750,27950,28550,75632,464346.0,16264300.0
2016-01-29,28650,28750,27300,28000,145280,455400.0,16264300.0
2016-02-01,28050,29750,28050,29750,153092,483863.0,16264300.0
2016-02-02,29700,29900,29000,29350,100025,477357.0,16264300.0
2016-02-03,28850,29200,28500,28550,49464,464346.0,16264300.0
2016-02-04,28550,29300,28250,28700,90320,466785.0,16264300.0
2016-02-05,28550,28700,28000,28050,67568,456214.0,16264300.0
2016-02-11,27250,27450,26800,26800,85629,435883.0,16264300.0
2016-02-12,26750,27850,26350,27250,101444,443202.0,16264300.0
2016-02-15,27350,28200,27350,28050,35471,456214.0,16264300.0
2016-02-16,28400,28400,27650,27900,38603,453774.0,16264300.0
2016-02-17,28000,28150,27600,28000,46818,455400.0,16264300.0
2016-02-18,28000,28100,27650,27700,93128,450521.0,16264300.0
2016-02-19,27450,28100,27450,27750,71064,451334.0,16264300.0
2016-02-22,28100,30050,27900,29750,245697,483863.0,16264300.0
2016-02-23,29750,29750,28550,28600,133403,465159.0,16264300.0
2016-02-24,28450,28950,27850,27900,106707,453774.0,16264300.0
2016-02-25,28200,28300,27300,27650,81064,449708.0,16264300.0
2016-02-26,27850,28350,27550,28200,44361,458653.0,16264300.0
2016-02-29,28450,29400,28200,29000,91892,471665.0,16264300.0
2016-03-02,29100,29450,28750,29000,88696,471665.0,16264300.0
2016-03-03,29650,30050,29000,29450,186883,478984.0,16264300.0
2016-03-04,29550,30350,28650,29100,148628,473291.0,16264300.0
2016-03-07,29300,29450,28650,28900,94688,470038.0,16264300.0
2016-03-08,29050,30200,29050,29950,208337,487116.0,16264300.0
2016-03-09,30150,31000,29850,30700,216257,499314.0,16264300.0
2016-03-10,30900,32400,30700,32100,261058,522084.0,16264300.0
2016-03-11,32250,32500,31350,31450,126139,511512.0,16264300.0
2016-03-14,31600,32250,31400,31650,100837,514765.0,16264300.0
2016-03-15,31500,31850,30800,30850,92271,501754.0,16264300.0
2016-03-16,30750,33400,30750,32750,228609,532656.0,16264300.0
2016-03-17,32750,32800,32150,32150,115363,522897.0,16264300.0
2016-03-18,32200,32750,31950,32100,80476,522084.0,16264300.0
2016-03-21,32600,32700,31950,31950,66480,519644.0,16264300.0
2016-03-22,31750,32300,31750,32000,48442,520458.0,16264300.0
2016-03-23,32250,32850,31550,32700,86218,531843.0,16264300.0
2016-03-24,32750,33050,32250,32950,60739,535909.0,16264300.0
2016-03-25,33000,33950,32650,33400,102493,543228.0,16264300.0
2016-03-28,33200,33350,32650,32900,74279,535095.0,16264300.0
2016-03-29,32850,33300,32700,32850,74933,534282.0,16264300.0
2016-03-30,32900,33800,32850,33250,140097,540788.0,16264300.0
2016-03-31,33300,34100,33050,33300,140020,541601.0,16264300.0
2016-04-01,33750,34350,33500,33650,112423,547294.0,16264300.0
2016-04-04,33600,34300,33600,33950,65695,552173.0,16264300.0
2016-04-05,33600,34050,33300,33450,53964,544041.0,16264300.0
2016-04-06,33050,33400,32650,32900,97789,535095.0,16264300.0
2016-04-07,32700,33750,32650,33500,103640,544854.0,16264300.0
2016-04-08,33450,33500,32900,33150,56250,539162.0,16264300.0
2016-04-11,33650,33750,33200,33750,56343,548920.0,16264300.0
2016-04-12,34150,34150,33500,33850,46722,550547.0,16264300.0
2016-04-14,33750,33950,33200,33600,44749,546480.0,16264300.0
2016-04-15,33300,33350,32750,33100,96499,538348.0,16264300.0
2016-04-18,33000,34000,32950,33900,74264,551360.0,16264300.0
2016-04-19,34300,34300,33400,34000,51887,552986.0,16264300.0
2016-04-20,33450,33700,32250,32250,154270,524524.0,16264300.0
2016-04-21,32000,32900,31700,32350,74528,526150.0,16264300.0
2016-04-22,32450,32850,31900,32700,32552,531843.0,16264300.0
2016-04-25,32700,32850,32100,32100,33053,522084.0,16264300.0
2016-04-26,32100,32600,31900,32400,43464,526963.0,16264300.0
2016-04-27,32400,32500,31450,31550,84548,513139.0,16264300.0
2016-04-28,31550,32500,31050,31650,86126,514765.0,16264300.0
2016-04-29,31700,32350,31150,31900,42359,518831.0,16264300.0
2016-05-02,32100,32350,31700,32000,40523,520458.0,16264300.0
2016-05-03,32050,32050,31150,31600,82524,513952.0,16264300.0
2016-05-04,31600,32300,31450,31800,56572,517205.0,16264300.0
2016-05-09,31950,32250,31100,31750,55412,516392.0,16264300.0
2016-05-10,31850,32050,31400,31850,40294,518018.0,16264300.0
2016-05-11,32150,32300,31800,32300,48543,525337.0,16264300.0
2016-05-12,32250,32350,31950,32000,18495,520458.0,16264300.0
2016-05-13,31950,33200,31950,33050,70173,537535.0,16264300.0
2016-05-16,33850,34900,33700,34500,234045,561118.0,16264300.0
2016-05-17,34350,35250,34350,35100,198306,570877.0,16264300.0
2016-05-18,34950,35150,33900,35050,77434,570064.0,16264300.0
2016-05-19,35000,35450,34300,34550,53367,561932.0,16264300.0
2016-05-20,34550,35400,34400,35400,61182,575756.0,16264300.0
2016-05-23,35350,35650,34700,35150,42299,571690.0,16264300.0
2016-05-24,34850,35400,34700,35400,54010,575756.0,16264300.0
2016-05-25,35500,36250,35000,36250,71534,589581.0,16264300.0
2016-05-26,36050,37500,35850,37250,94148,605845.0,16264300.0
2016-05-27,37250,37600,36550,37100,51364,603406.0,16264300.0
2016-05-30,36850,37250,36550,37100,42957,603406.0,16264300.0
2016-05-31,37100,37450,36550,37450,77244,609098.0,16264300.0
2016-06-01,37050,37350,36550,36550,46475,594460.0,16264300.0
2016-06-02,36550,36950,35850,36750,51104,597713.0,16264300.0
2016-06-03,37100,37100,35300,35600,60573,579009.0,16264300.0
2016-06-07,35750,36450,35650,36350,36781,591207.0,16264300.0
2016-06-08,36350,36600,35650,36500,30183,593647.0,16264300.0
2016-06-09,36050,36350,34700,35500,127000,577383.0,16264300.0
2016-06-10,35500,35650,34700,35300,43038,574130.0,16264300.0
2016-06-13,35000,35450,34600,35000,50255,569250.0,16264300.0
2016-06-14,34650,35550,34650,35550,33422,578196.0,16264300.0
2016-06-15,35550,36150,35200,35900,49668,583888.0,16264300.0
2016-06-16,35650,36000,34750,35050,31797,570064.0,16264300.0
2016-06-17,35250,35600,34100,34700,43958,564371.0,16264300.0
2016-06-20,34350,35000,34350,34800,38132,565998.0,16264300.0
2016-06-21,34500,34650,33600,33950,64813,552173.0,16264300.0
2016-06-22,33650,34250,33500,34100,57775,554613.0,16264300.0
2016-06-23,33700,34550,33700,34450,59808,560305.0,16264300.0
2016-06-24,34600,34600,32350,32750,95656,532656.0,16264300.0
2016-06-27,32050,33250,32000,32400,75357,526963.0,16264300.0
2016-06-28,32100,32900,32000,32650,47134,531029.0,16264300.0
2016-06-29,32650,33300,32350,32850,71559,534282.0,16264300.0
2016-06-30,33100,34400,32950,33100,99339,538348.0,16264300.0
2016-07-01,33550,34250,33250,33650,61453,547294.0,16264300.0
2016-07-04,33700,34200,33700,33900,28120,551360.0,16264300.0
2016-07-05,33900,35100,33900,34050,110631,553799.0,16264300.0
2016-07-06,34400,34700,33650,34000,46247,552986.0,16264300.0
2016-07-07,34100,34350,33750,33900,33402,551360.0,16264300.0
2016-07-08,33950,34500,32850,33450,64796,544041.0,16264300.0
2016-07-11,33500,34300,32800,33200,120454,539975.0,16264300.0
2016-07-12,33200,33250,32500,32550,60926,529403.0,16264300.0
2016-07-13,33000,33150,32800,32850,61334,534282.0,16264300.0
2016-07-14,33000,33300,32700,33150,51678,539162.0,16264300.0
2016-07-15,33250,34250,33150,33550,96595,545667.0,16264300.0
2016-07-18,33550,33750,32300,32450,108140,527777.0,16264300.0
2016-07-19,32600,33200,32400,32500,42910,528590.0,16264300.0
2016-07-20,32300,32300,31650,31700,102039,515578.0,16264300.0
2016-07-21,31450,32750,31450,32700,72101,531843.0,16264300.0
2016-07-22,32250,32550,30800,32000,72467,520458.0,16264300.0
2016-07-25,32100,32100,31600,31850,50568,518018.0,16264300.0
2016-07-26,31700,31850,31350,31650,54987,514765.0,16264300.0
2016-07-27,31600,32200,31450,31950,51617,519644.0,16264300.0
2016-07-28,31650,32450,31600,32350,60716,526150.0,16264300.0
2016-07-29,32250,32500,31550,31600,60081,513952.0,16264300.0
2016-08-01,31850,32450,31600,32300,61820,525337.0,16264300.0
2016-08-02,32300,32450,31800,32150,43058,522897.0,16264300.0
2016-08-03,31850,32450,31600,32250,37571,524524.0,16264300.0
2016-08-04,32100,32550,32000,32150,31082,522897.0,16264300.0
2016-08-05,32150,32850,32150,32700,51374,531843.0,16264300.0
2016-08-08,33000,33150,32650,32700,35754,531843.0,16264300.0
2016-08-09,33000,33000,32500,32650,36293,531029.0,16264300.0
2016-08-10,32700,32850,32000,32000,51294,520458.0,16264300.0
2016-08-11,32000,32250,31400,31450,52964,511512.0,16264300.0
2016-08-12,31350,31950,31250,31900,73366,518831.0,16264300.0
2016-08-16,31900,32000,31200,31300,50183,509073.0,16264300.0
2016-08-17,30600,30950,29750,30100,269935,489555.0,16264300.0
2016-08-18,30000,30900,29600,30850,132654,501754.0,16264300.0
2016-08-19,30400,30750,29700,30100,105705,489555.0,16264300.0
2016-08-22,30100,30400,29650,30000,56945,487929.0,16264300.0
2016-08-23,29800,30250,29700,30050,75774,488742.0,16264300.0
2016-08-24,30000,30050,29500,29800,80896,484676.0,16264300.0
2016-08-25,29800,29800,29350,29500,81479,479797.0,16264300.0
2016-08-26,29350,29550,29200,29350,65167,477357.0,16264300.0
2016-08-29,29300,29350,28650,28700,81666,466785.0,16264300.0
2016-08-30,28700,29250,28500,28800,49398,468412.0,16264300.0
2016-08-31,28550,29400,28300,28550,62076,464346.0,16264300.0
2016-09-01,28500,29150,28500,28750,35605,467599.0,16264300.0
2016-09-02,28600,29400,28600,29150,60410,474104.0,16264300.0
2016-09-05,29200,29600,29150,29250,38222,475731.0,16264300.0
2016-09-06,29250,29500,28900,29100,35703,473291.0,16264300.0
2016-09-07,29300,29300,28550,28700,79862,466785.0,16264300.0
2016-09-08,29350,29350,28450,28800,80852,468412.0,16264300.0
2016-09-09,28800,29150,28550,28950,46796,470851.0,16264300.0
2016-09-12,28350,28700,28100,28100,61755,457027.0,16264300.0
2016-09-13,28150,28750,28150,28750,47210,467599.0,16264300.0
2016-09-19,28750,28900,28500,28750,38109,467599.0,16264300.0
2016-09-20,28850,29750,28800,29550,65927,480610.0,16264300.0
2016-09-21,29600,29650,29150,29550,39851,480610.0,16264300.0
2016-09-22,29550,29800,29550,29550,30973,480610.0,16264300.0
2016-09-23,29550,29550,29050,29050,48705,472478.0,16264300.0
2016-09-26,29100,29800,29100,29300,41041,476544.0,16264300.0
2016-09-27,29200,30000,29100,29900,51155,486303.0,16264300.0
2016-09-28,29900,30000,29600,29800,48148,484676.0,16264300.0
2016-09-29,29750,30350,29750,30200,38300,491182.0,16264300.0
2016-09-30,30000,30100,29550,29850,45481,485489.0,16264300.0
2016-10-04,29800,30100,29350,29550,45808,480610.0,16264300.0
2016-10-05,29550,29550,29100,29200,39436,474918.0,16264300.0
2016-10-06,29150,29450,29000,29200,37145,474918.0,16264300.0
2016-10-07,29200,29200,28500,28900,72087,470038.0,16264300.0
2016-10-10,29150,29150,28300,28450,45173,462719.0,16264300.0
2016-10-11,28450,28750,28200,28250,63042,459466.0,16264300.0
2016-10-12,28250,28400,27400,28300,132867,460280.0,16264300.0
2016-10-13,28400,28400,27550,27600,52094,448895.0,16264300.0
2016-10-14,27800,28150,27500,28100,42737,457027.0,16264300.0
2016-10-17,28150,28200,27750,27900,19163,453774.0,16264300.0
2016-10-18,27950,28150,27850,28050,28550,456214.0,16264300.0
2016-10-19,27700,27800,27000,27150,89364,441576.0,16264300.0
2016-10-20,27200,27200,26400,26450,88181,430191.0,16264300.0
2016-10-21,26400,27550,26300,27550,51626,448081.0,16264300.0
2016-10-24,27500,27500,26600,27200,68842,442389.0,16264300.0
2016-10-25,27200,27500,26850,27500,41523,447268.0,16264300.0
2016-10-26,27100,27450,26650,27250,43314,443202.0,16264300.0
2016-10-27,27400,27700,27050,27700,35713,450521.0,16264300.0
2016-10-28,27750,27750,26900,27150,48151,441576.0,16264300.0
2016-10-31,26950,27200,26500,26750,41161,435070.0,16264300.0
2016-11-01,26350,26900,26100,26400,52745,429378.0,16264300.0
2016-11-02,26150,26500,25800,26150,58865,425311.0,16264300.0
2016-11-03,25800,26150,25800,26150,35187,425311.0,16264300.0
2016-11-04,25850,26350,25750,26000,45084,422872.0,16264300.0
2016-11-07,26100,26650,26000,26650,37356,433444.0,16264300.0
2016-11-08,26650,26750,26100,26650,34780,433444.0,16264300.0
2016-11-09,26750,26850,25150,25700,84220,417993.0,16264300.0
2016-11-10,25850,26450,25800,26150,49283,425311.0,16264300.0
2016-11-11,26250,26400,25500,25600,61444,416366.0,16264300.0
2016-11-14,25600,25600,25050,25250,69723,410674.0,16264300.0
2016-11-15,25050,25400,24900,25000,85277,406608.0,16264300.0
2016-11-16,24900,26800,24900,26700,131515,434257.0,16264300.0
2016-11-17,26700,26750,26000,26350,65424,428564.0,16264300.0
2016-11-18,25950,26400,25900,26050,41941,423685.0,16264300.0
2016-11-21,26300,26300,25450,26100,63452,424498.0,16264300.0
2016-11-22,25950,26400,25650,26150,46517,425311.0,16264300.0
2016-11-23,25950,26150,25450,25750,93749,418806.0,16264300.0
2016-11-24,25750,26100,25550,25950,53192,422059.0,16264300.0
2016-11-25,25900,26150,25550,26000,49195,422872.0,16264300.0
2016-11-28,25900,26050,25550,25950,20696,422059.0,16264300.0
2016-11-29,25800,26350,25750,26250,53118,426938.0,16264300.0
2016-11-30,26150,26700,26150,26700,48420,434257.0,16264300.0
2016-12-01,26800,26800,26000,26550,32837,431817.0,16264300.0
2016-12-02,26550,26550,25800,25800,41466,419619.0,16264300.0
2016-12-05,25400,25750,25400,25400,31325,413113.0,16264300.0
2016-12-06,25400,25950,25400,25700,40691,417993.0,16264300.0
2016-12-07,26350,26450,26000,26000,47912,422872.0,16264300.0
2016-12-08,26150,26550,26000,26100,81445,424498.0,16264300.0
2016-12-09,26150,26450,25900,26450,70886,430191.0,16264300.0
2016-12-12,26500,26650,26250,26600,69060,432630.0,16264300.0
2016-12-13,26550,26750,26300,26600,57551,432630.0,16264300.0
2016-12-14,26700,27700,26600,27250,88979,443202.0,16264300.0
2016-12-15,27050,27450,26950,27300,76281,444015.0,16264300.0
2016-12-16,27300,27350,27050,27050,43612,439949.0,16264300.0
2016-12-19,27000,27550,26850,27350,46753,444829.0,16264300.0
2016-12-20,27350,27500,27050,27300,27173,444015.0,16264300.0
2016-12-21,27300,27850,27250,27800,50202,452148.0,16264300.0
2016-12-22,27600,27750,27400,27450,41588,446455.0,16264300.0
2016-12-23,27600,27600,27200,27200,37677,442389.0,16264300.0
2016-12-26,27400,27550,26850,27400,39814,445642.0,16264300.0
2016-12-27,27300,27750,27300,27700,33838,450521.0,16264300.0
2016-12-28,27550,27950,27250,27900,44782,453774.0,16264300.0
2016-12-29,27500,28100,27500,27800,42605,452148.0,16264300.0
2017-01-02,27800,28650,27650,28450,59791,462719.0,16264300.0
2017-01-03,28700,31350,28650,30350,362843,493622.0,16264300.0
2017-01-04,30700,31000,30200,30550,139841,496874.0,16264300.0
2017-01-05,30600,31100,30000,30200,69601,491182.0,16264300.0
2017-01-06,30200,30450,29800,30000,65976,487929.0,16264300.0
2017-01-09,29950,30850,29750,30750,128231,500127.0,16264300.0
2017-01-10,30550,30550,29600,29600,109143,481423.0,16264300.0
2017-01-11,29600,30100,29300,29950,80717,487116.0,16264300.0
2017-01-12,29950,30050,29300,29950,46421,487116.0,16264300.0
2017-01-13,29700,30150,29650,29800,29775,484676.0,16264300.0
2017-01-16,29750,29800,29150,29400,55298,478170.0,16264300.0
2017-01-17,29400,30050,29400,30000,52316,487929.0,16264300.0
2017-01-18,30250,30750,30100,30550,65943,496874.0,16264300.0
2017-01-19,30800,30850,30300,30550,50649,496874.0,16264300.0
2017-01-20,30300,30550,29900,30000,36616,487929.0,16264300.0
2017-01-23,30200,31700,30150,31100,141755,505820.0,16264300.0
2017-01-24,31250,32500,31200,32350,185939,526150.0,16264300.0
2017-01-25,32350,33050,31800,32550,141322,529403.0,16264300.0
2017-01-26,32500,33250,31950,32200,70326,523710.0,16264300.0
2017-01-31,32200,32250,31300,31950,69462,519644.0,16264300.0
2017-02-01,31750,32550,31700,32300,78842,525337.0,16264300.0
2017-02-02,32100,32150,31050,31250,69510,508259.0,16264300.0
2017-02-03,31400,31650,30600,30850,91085,501754.0,16264300.0
2017-02-06,30800,30800,29600,29750,93927,483863.0,16264300.0
2017-02-07,29750,31350,29750,31200,131831,507446.0,16264300.0
2017-02-08,31100,31200,29900,29900,84091,486303.0,16264300.0
2017-02-09,30000,30450,29750,30300,45773,492808.0,16264300.0
2017-02-10,30300,30350,29600,29900,47206,486303.0,16264300.0
2017-02-13,29650,30000,29350,30000,34990,487929.0,16264300.0
2017-02-14,29700,30150,29150,29400,63885,478170.0,16264300.0
2017-02-15,29450,29700,29200,29600,40348,481423.0,16264300.0
2017-02-16,29600,29900,29500,29900,37246,486303.0,16264300.0
2017-02-17,29950,30400,29600,30300,34891,492808.0,16264300.0
2017-02-20,30150,30350,29850,30200,44732,491182.0,16264300.0
2017-02-21,30200,30650,30100,30500,55099,496061.0,16264300.0
2017-02-22,30400,32100,30400,32000,199992,520458.0,16264300.0
2017-02-23,32000,32450,31700,32300,149386,525337.0,16264300.0
2017-02-24,32050,32450,31550,31850,127718,518018.0,16264300.0
2017-02-27,31450,31800,30600,30700,78755,499314.0,16264300.0
2017-02-28,30850,31550,30750,30800,55254,500940.0,16264300.0
2017-03-02,31000,32150,31000,31850,73522,518018.0,16264300.0
2017-03-03,31950,32150,31500,31500,26748,512325.0,16264300.0
2017-03-06,31250,32500,31250,32300,45621,525337.0,16264300.0
2017-03-07,32100,32350,31650,31700,34924,515578.0,16264300.0
2017-03-08,31900,32250,31650,31750,29387,516392.0,16264300.0
2017-03-09,31900,32350,31450,31700,45165,515578.0,16264300.0
2017-03-10,31700,32250,31350,32100,47363,522084.0,16264300.0
2017-03-13,32150,32250,31450,31800,46666,517205.0,16264300.0
2017-03-14,31800,31900,30800,30800,84405,500940.0,16264300.0
2017-03-15,30500,31100,30500,30750,44843,500127.0,16264300.0
2017-03-16,30750,31050,30150,30600,108176,497688.0,16264300.0
2017-03-17,30850,31250,30500,31250,91439,508259.0,16264300.0
2017-03-20,31000,31000,29750,30200,108282,491182.0,16264300.0
2017-03-21,30200,30400,29650,29950,71365,487116.0,16264300.0
2017-03-22,29800,29800,29250,29300,80106,476544.0,16264300.0
2017-03-23,29450,30200,29300,30100,95032,489555.0,16264300.0
2017-03-24,30100,30150,29650,30000,72012,487929.0,16264300.0
2017-03-27,30200,30250,29850,30150,32791,490369.0,16264300.0
2017-03-28,30000,30000,29750,29950,33762,487116.0,16264300.0
2017-03-29,30000,30550,29800,30050,62908,488742.0,16264300.0
