테크윙(089030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-09-17,15350,15500,14950,15000,45224,282416.0,18827732.0
2018-09-18,14700,15100,14500,14800,89157,278650.0,18827732.0
2018-09-19,14850,15200,14750,14800,29066,278650.0,18827732.0
2018-09-20,14750,15100,14300,14400,64410,271119.0,18827732.0
2018-09-21,14400,14800,14300,14700,54626,276768.0,18827732.0
2018-09-27,14500,14700,14200,14200,46341,267354.0,18827732.0
2018-09-28,14300,14450,13700,13700,76424,257940.0,18827732.0
2018-10-01,13850,14000,13350,13350,71777,251350.0,18827732.0
2018-10-02,13350,14000,13250,13350,79958,251350.0,18827732.0
2018-10-04,13300,13600,13050,13200,39562,248526.0,18827732.0
2018-10-05,13200,13350,12150,12450,165658,234405.0,18827732.0
2018-10-08,12250,13650,12000,13100,211337,246643.0,18827732.0
2018-10-10,12950,13200,12600,12600,63768,237229.0,18827732.0
2018-10-11,11750,12200,11250,11300,140328,212753.0,18827732.0
2018-10-12,10950,12200,10950,12200,248662,229698.0,18827732.0
2018-10-15,12050,12400,11500,11900,147559,224050.0,18827732.0
2018-10-16,11900,12150,11800,11950,73952,224991.0,18827732.0
2018-10-17,12250,12650,11800,11950,120729,224991.0,18827732.0
2018-10-18,12050,12050,11700,11800,32690,222167.0,18827732.0
2018-10-19,11900,11900,11450,11600,40053,218402.0,18827732.0
2018-10-22,11550,11600,11000,11300,75579,212753.0,18827732.0
2018-10-23,11400,11450,11000,11100,101750,208988.0,18827732.0
2018-10-24,11200,11300,10800,10850,76958,204281.0,18827732.0
2018-10-25,10300,10650,10050,10400,175541,195808.0,18827732.0
2018-10-26,10450,10700,9980,10200,115654,192043.0,18827732.0
2018-10-29,10100,10450,9880,9980,79313,187901.0,18827732.0
2018-10-30,9850,10450,9850,10300,105759,193926.0,18827732.0
2018-10-31,10400,10600,10100,10100,86917,190160.0,18827732.0
2018-11-01,10250,10650,10000,10200,165426,192043.0,18827732.0
2018-11-02,10300,10700,10250,10700,116057,201457.0,18827732.0
2018-11-05,10500,10600,10350,10350,77414,194867.0,18827732.0
2018-11-06,10450,10500,10200,10500,98540,197691.0,18827732.0
2018-11-07,10550,10750,10000,10050,189848,189219.0,18827732.0
2018-11-08,10200,10450,10100,10150,148607,191101.0,18827732.0
2018-11-09,10100,10350,9890,10250,157418,192984.0,18827732.0
2018-11-12,10100,10200,9850,9850,124812,185453.0,18827732.0
2018-11-13,9680,9680,9200,9500,240763,178863.0,18827732.0
2018-11-14,9450,9530,9320,9420,117059,177357.0,18827732.0
2018-11-15,9350,9900,9260,9390,111013,176792.0,18827732.0
2018-11-16,9450,9810,9420,9700,74701,182629.0,18827732.0
2018-11-19,9710,9790,9620,9640,33896,181499.0,18827732.0
2018-11-20,9540,9600,9380,9530,31602,179428.0,18827732.0
2018-11-21,9480,9710,9320,9710,56514,182817.0,18827732.0
2018-11-22,9700,9700,9380,9450,62041,177922.0,18827732.0
2018-11-23,9450,9580,9310,9500,76072,178863.0,18827732.0
2018-11-26,9500,9640,9450,9520,35703,179240.0,18827732.0
2018-11-27,9560,9600,9430,9500,46081,178863.0,18827732.0
2018-11-28,9500,9560,9400,9550,62820,179805.0,18827732.0
2018-11-29,9660,9680,9460,9470,65424,178299.0,18827732.0
2018-11-30,9480,9570,9450,9500,48478,178863.0,18827732.0
2018-12-03,9580,9740,9570,9630,105361,181311.0,18827732.0
2018-12-04,9700,9890,9590,9640,107986,181499.0,18827732.0
2018-12-05,9600,9900,9480,9860,107615,185641.0,18827732.0
2018-12-06,9900,9900,9430,9450,117841,177922.0,18827732.0
2018-12-07,9500,9540,9310,9440,88852,177734.0,18827732.0
2018-12-10,9310,9350,8890,9090,102340,171144.0,18827732.0
2018-12-11,9120,9120,8780,8800,90718,165684.0,18827732.0
2018-12-12,8800,9030,8800,8910,55083,167755.0,18827732.0
2018-12-13,8940,9660,8940,9660,177497,181876.0,18827732.0
2018-12-14,9700,9860,9360,9500,96090,178863.0,18827732.0
2018-12-17,9480,10300,9480,9970,247845,187712.0,18827732.0
2018-12-18,9850,9850,9450,9470,130276,178299.0,18827732.0
2018-12-19,9470,9540,9240,9400,60772,176981.0,18827732.0
2018-12-20,9350,9350,9050,9170,67580,172650.0,18827732.0
2018-12-21,9170,9480,9170,9430,40193,177546.0,18827732.0
2018-12-24,9420,9510,9360,9360,25621,176228.0,18827732.0
2018-12-26,9180,9470,9180,9360,30599,176228.0,18827732.0
2018-12-27,9380,9460,9190,9240,41976,173968.0,18827732.0
2018-12-28,9300,9310,9070,9170,49752,172650.0,18827732.0
2019-01-02,9200,9240,8780,8800,83825,165684.0,18827732.0
2019-01-03,8730,8850,8480,8480,60370,159659.0,18827732.0
2019-01-04,8370,8490,8250,8370,91613,157588.0,18827732.0
2019-01-07,8420,8760,8420,8700,59896,163801.0,18827732.0
2019-01-08,8700,8840,8670,8790,49706,165496.0,18827732.0
2019-01-09,8750,9100,8750,8950,66148,168508.0,18827732.0
2019-01-10,9000,9130,8890,9020,32412,169826.0,18827732.0
2019-01-11,9020,9240,9020,9030,25899,170014.0,18827732.0
2019-01-14,9000,9010,8920,8940,14124,168320.0,18827732.0
2019-01-15,8940,9050,8920,8950,21141,168508.0,18827732.0
2019-01-16,9010,9080,8940,9070,35010,170768.0,18827732.0
2019-01-17,9120,9290,9070,9180,36715,172839.0,18827732.0
2019-01-18,9280,9310,9100,9260,23543,174345.0,18827732.0
2019-01-21,9290,9480,9160,9420,52883,177357.0,18827732.0
2019-01-22,9350,9530,9270,9480,71246,178487.0,18827732.0
2019-01-23,9450,9450,9210,9260,30551,174345.0,18827732.0
2019-01-24,9300,9350,9200,9320,23247,175474.0,18827732.0
2019-01-25,9320,9490,9240,9490,50096,178675.0,18827732.0
2019-01-28,9650,9650,9340,9400,76409,176981.0,18827732.0
2019-01-29,9440,9440,9210,9360,28760,176228.0,18827732.0
2019-01-30,9360,9760,9300,9690,83786,182441.0,18827732.0
2019-01-31,9820,10300,9810,9850,158784,185453.0,18827732.0
2019-02-01,9970,10050,9900,9930,92064,186959.0,18827732.0
2019-02-07,10000,11000,9910,11000,558774,207105.0,18827732.0
2019-02-08,10900,11100,10600,11000,388647,207105.0,18827732.0
2019-02-11,11000,11500,10800,11500,442693,216519.0,18827732.0
2019-02-12,11500,11700,11300,11650,263049,219343.0,18827732.0
2019-02-13,11650,12450,11600,12250,434730,230640.0,18827732.0
2019-02-14,12250,12550,12000,12350,219031,232522.0,18827732.0
2019-02-15,12300,12400,11500,12350,240589,232522.0,18827732.0
2019-02-18,12550,12700,11900,12050,180342,226874.0,18827732.0
2019-02-19,12100,12400,11700,12100,136133,227816.0,18827732.0
2019-02-20,12000,12750,12000,12600,198987,237229.0,18827732.0
2019-02-21,12450,12700,12000,12350,146928,232522.0,18827732.0
2019-02-22,12350,12450,12050,12150,60001,228757.0,18827732.0
2019-02-25,12150,12600,12050,12400,93778,233464.0,18827732.0
2019-02-26,12550,12550,12050,12050,82518,226874.0,18827732.0
2019-02-27,12200,12200,11950,12000,95561,225933.0,18827732.0
2019-02-28,12050,12150,11450,11450,82819,215578.0,18827732.0
2019-03-04,11550,11950,11450,11650,78408,219343.0,18827732.0
2019-03-05,11450,11650,11200,11250,59041,211812.0,18827732.0
2019-03-06,11350,11350,11150,11250,35357,211812.0,18827732.0
2019-03-07,11150,11850,11150,11350,96295,213695.0,18827732.0
2019-03-08,11200,11350,10850,11050,46613,208046.0,18827732.0
2019-03-11,11200,11250,10150,10850,92982,204281.0,18827732.0
2019-03-12,11000,11600,11000,11400,165464,214636.0,18827732.0
2019-03-13,11350,11600,11300,11500,50295,216519.0,18827732.0
2019-03-14,11550,12050,11550,11750,143248,221226.0,18827732.0
2019-03-15,11800,12000,11300,11300,80800,212753.0,18827732.0
2019-03-18,11500,11650,11300,11350,17110,213695.0,18827732.0
2019-03-19,11450,12050,11200,11750,131183,221226.0,18827732.0
2019-03-20,11700,12100,11650,12000,122225,225933.0,18827732.0
2019-03-21,12150,12550,12000,12250,281107,230640.0,18827732.0
2019-03-22,12450,12500,12050,12200,110350,229698.0,18827732.0
2019-03-25,11800,12100,11700,11700,60145,220284.0,18827732.0
2019-03-26,11700,12000,11400,11950,60350,224991.0,18827732.0
2019-03-27,11850,12000,11500,11900,85377,224050.0,18827732.0
2019-03-28,11850,11850,11250,11500,96347,216519.0,18827732.0
2019-03-29,11500,11650,11200,11400,130443,214636.0,18827732.0
2019-04-01,11550,11900,11400,11650,97238,219343.0,18827732.0
2019-04-02,11850,11850,11550,11600,46421,218402.0,18827732.0
2019-04-03,11600,11700,11100,11400,182664,214636.0,18827732.0
2019-04-04,11550,12200,11350,11900,451672,224050.0,18827732.0
2019-04-05,11950,12550,11850,12550,519704,236288.0,18827732.0
2019-04-08,12700,13500,12600,13150,786056,247585.0,18827732.0
2019-04-09,13200,13450,12800,13150,469821,247585.0,18827732.0
2019-04-10,13200,13850,12800,13700,548871,257940.0,18827732.0
2019-04-11,13650,14150,13500,13800,352746,259823.0,18827732.0
2019-04-12,13800,14000,13550,13650,179074,256999.0,18827732.0
2019-04-15,13800,13850,13050,13450,412712,253233.0,18827732.0
2019-04-16,13450,13450,12900,13150,259153,247585.0,18827732.0
2019-04-17,13250,14650,13250,14150,787407,266412.0,18827732.0
2019-04-18,14050,14450,13400,13750,357797,258881.0,18827732.0
2019-04-19,13800,14350,13700,13900,400951,261705.0,18827732.0
2019-04-22,13750,15700,13750,14500,1709928,273002.0,18827732.0
2019-04-23,14550,15550,14500,15250,857763,290155.0,19026539.0
2019-04-24,15350,15800,14700,15150,370038,288252.0,19026539.0
2019-04-25,14900,15350,14000,14700,633215,279690.0,19026539.0
2019-04-26,14450,14500,13700,14050,398376,267323.0,19026539.0
2019-04-29,14050,14650,13800,14500,365827,275885.0,19026539.0
2019-04-30,14500,15250,14000,14600,313111,279964.0,19175645.0
2019-05-02,14700,16100,14700,15500,949619,297222.0,19175645.0
2019-05-03,15500,15600,14900,14900,311253,285717.0,19175645.0
2019-05-07,14550,14850,14250,14400,262373,276129.0,19175645.0
2019-05-08,14150,14500,13700,13750,250169,263665.0,19175645.0
2019-05-09,13850,14100,13000,13300,213945,255036.0,19175645.0
2019-05-10,13300,13700,12950,13650,130982,261748.0,19175645.0
2019-05-13,13500,13500,12700,12700,295727,244591.0,19259144.0
2019-05-14,12550,13200,12350,13000,241641,250369.0,19259144.0
2019-05-15,13100,13900,12900,13800,271481,265776.0,19259144.0
2019-05-16,13850,14000,13500,13800,146548,265776.0,19259144.0
2019-05-17,14000,14200,13500,13700,218545,263850.0,19259144.0
2019-05-20,13700,14000,12650,12750,195597,245554.0,19259144.0
2019-05-21,12600,13000,12400,12800,161437,246517.0,19259144.0
2019-05-22,13150,13400,12850,13200,141009,254221.0,19259144.0
2019-05-23,13200,13300,12600,12600,127627,242665.0,19259144.0
2019-05-24,12450,13200,12250,12900,151433,248443.0,19259144.0
2019-05-27,12800,12900,11900,12300,213398,236887.0,19259144.0
2019-05-28,12300,13250,12300,13100,220511,252295.0,19259144.0
2019-05-29,12950,13000,12500,12950,144779,249406.0,19259144.0
2019-05-30,12900,13400,12800,13100,102463,252295.0,19259144.0
2019-05-31,13100,13300,12700,13250,126781,255184.0,19259144.0
2019-06-03,13200,13350,12800,12800,176994,246517.0,19259144.0
2019-06-04,12900,12950,12700,12750,61171,245554.0,19259144.0
2019-06-05,12900,13550,12850,13150,352870,253258.0,19259144.0
2019-06-07,13100,13550,13000,13450,249750,259035.0,19259144.0
2019-06-10,13600,13600,13200,13300,142010,256147.0,19259144.0
2019-06-11,13400,13450,12950,13050,275007,251332.0,19259144.0
2019-06-12,13050,13150,12000,12350,638320,237850.0,19259144.0
2019-06-13,12150,12450,12000,12150,235076,233999.0,19259144.0
2019-06-14,12100,12200,11650,11800,284133,227962.0,19318786.0
2019-06-17,11700,11900,11350,11400,315614,220234.0,19318786.0
2019-06-18,11550,11800,11450,11650,216878,225064.0,19318786.0
2019-06-19,12200,12500,11750,11900,727780,229894.0,19318786.0
2019-06-20,11900,11950,11600,11800,256031,227962.0,19318786.0
2019-06-21,11850,11900,11500,11500,188358,222166.0,19318786.0
2019-06-24,11600,11700,11300,11300,185649,218302.0,19318786.0
2019-06-25,11250,11550,11200,11350,180525,219268.0,19318786.0
2019-06-26,11350,11450,11100,11200,175152,216370.0,19318786.0
2019-06-27,11350,11650,11200,11300,188852,218302.0,19318786.0
2019-06-28,11400,11500,11050,11400,178900,220234.0,19318786.0
2019-07-01,11450,11550,11100,11350,151960,219268.0,19318786.0
2019-07-02,11350,11550,11300,11400,118501,220234.0,19318786.0
2019-07-03,11400,11750,11400,11550,201494,223132.0,19318786.0
2019-07-04,11650,11700,11250,11500,266971,222166.0,19318786.0
2019-07-05,11500,11500,10550,10700,332302,206711.0,19318786.0
2019-07-08,10550,10550,9560,9600,975174,185460.0,19318786.0
2019-07-09,9620,9950,9570,9740,331826,188165.0,19318786.0
2019-07-10,9750,10300,9750,10000,406370,193188.0,19318786.0
2019-07-11,10150,10900,10150,10750,547280,207677.0,19318786.0
2019-07-12,10700,10850,10400,10750,229542,207677.0,19318786.0
2019-07-15,10800,11350,10600,10800,691997,208643.0,19318786.0
2019-07-16,10800,11000,10000,10200,451105,197052.0,19318786.0
2019-07-17,10150,10400,9960,10200,233214,197052.0,19318786.0
2019-07-18,10250,11150,10200,11000,669401,212507.0,19318786.0
2019-07-19,11000,11300,10700,10700,287228,206711.0,19318786.0
2019-07-22,10200,10650,10150,10550,260078,203813.0,19318786.0
2019-07-23,10550,11250,10550,10750,509019,207677.0,19318786.0
2019-07-24,11150,11150,10400,10400,315827,200915.0,19318786.0
2019-07-25,10450,10850,10300,10750,309583,207677.0,19318786.0
2019-07-26,10700,11000,10450,10900,244676,210575.0,19318786.0
2019-07-29,10800,10900,10000,10000,359242,193188.0,19318786.0
2019-07-30,10050,10600,10000,10350,206948,199949.0,19318786.0
2019-07-31,10150,10600,9920,10600,246812,204779.0,19318786.0
2019-08-01,10400,10550,9900,9910,388128,191449.0,19318786.0
2019-08-02,9610,10050,9520,9870,130979,190676.0,19318786.0
2019-08-05,9600,9790,8850,8850,504697,170971.0,19318786.0
2019-08-06,8650,8840,8100,8320,407160,160732.0,19318786.0
2019-08-07,8320,8670,8320,8600,141439,166142.0,19318786.0
2019-08-08,8600,8950,8600,8820,220730,170392.0,19318786.0
2019-08-09,8970,9040,8730,8810,110526,170199.0,19318786.0
2019-08-12,8720,9130,8720,9110,83994,175994.0,19318786.0
2019-08-13,9020,9250,8900,9190,70226,177540.0,19318786.0
2019-08-14,9390,9440,9170,9250,82242,178699.0,19318786.0
2019-08-16,9200,9200,8960,9080,120697,175415.0,19318786.0
2019-08-19,9120,9380,9050,9150,53142,176767.0,19318786.0
2019-08-20,9290,9530,9150,9460,124261,182756.0,19318786.0
2019-08-21,9460,9560,9370,9520,84869,183915.0,19318786.0
2019-08-22,9530,9620,9410,9490,64023,183335.0,19318786.0
2019-08-23,9360,9500,9220,9320,70343,180051.0,19318786.0
2019-08-26,9040,9140,8540,8610,230016,166335.0,19318786.0
2019-08-27,8770,8970,8740,8790,79327,169812.0,19318786.0
2019-08-28,8940,9120,8910,9050,63649,174835.0,19318786.0
2019-08-29,9080,9080,8850,8890,74143,171744.0,19318786.0
2019-08-30,9080,9320,9040,9250,109410,178699.0,19318786.0
2019-09-02,9170,9400,9080,9200,83451,177733.0,19318786.0
2019-09-03,9230,9340,8870,8980,127823,173483.0,19318786.0
2019-09-04,8980,9420,8980,9410,194683,181790.0,19318786.0
2019-09-05,9420,10250,9420,10200,332265,197052.0,19318786.0
2019-09-06,10450,10500,10050,10250,217043,198018.0,19318786.0
2019-09-09,10250,10300,9930,9970,130557,192608.0,19318786.0
2019-09-10,10000,10150,9940,10100,102311,195120.0,19318786.0
2019-09-11,10050,10200,9850,10050,137839,194154.0,19318786.0
2019-09-16,10000,10300,9950,10150,99197,196086.0,19318786.0
2019-09-17,10050,10200,9980,10150,86925,196086.0,19318786.0
2019-09-18,10150,10700,10100,10600,228725,204779.0,19318786.0
2019-09-19,10550,11450,10500,11100,598558,214439.0,19318786.0
2019-09-20,11050,11250,10900,11150,181655,215404.0,19318786.0
2019-09-23,11100,11100,10750,10900,125762,210575.0,19318786.0
2019-09-24,10900,11000,10800,11000,79898,212507.0,19318786.0
2019-09-25,10900,11550,10650,11050,232381,213473.0,19318786.0
2019-09-26,11350,11350,10850,10950,134591,211541.0,19318786.0
2019-09-27,11150,11150,10650,10900,93346,210575.0,19318786.0
2019-09-30,10900,11000,10600,10850,66352,209609.0,19318786.0
2019-10-01,10850,11400,10850,11200,197633,216370.0,19318786.0
2019-10-02,11100,11200,10750,10850,103401,209609.0,19318786.0
2019-10-04,10800,10900,10550,10750,94955,207677.0,19318786.0
2019-10-07,11000,11050,10700,10800,48368,208643.0,19318786.0
