오리엔트정공(065500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-06-18,619,636,619,625,6615,14755.0,12143627.0
2013-06-19,647,647,616,633,2643,14937.0,12143627.0
2013-06-20,632,647,621,636,8381,14997.0,12143627.0
2013-06-21,639,639,593,623,10130,14694.0,12143627.0
2013-06-24,627,662,619,620,2808,14633.0,12143627.0
2013-06-25,613,642,593,595,6175,14026.0,12143627.0
2013-06-26,611,616,588,608,6426,14329.0,12143627.0
2013-06-27,611,611,578,582,16525,13722.0,12143627.0
2013-06-28,578,629,576,623,18230,14694.0,12143627.0
2013-07-01,658,658,598,618,15058,14572.0,12143627.0
2013-07-02,613,636,598,613,8136,14451.0,12143627.0
2013-07-03,601,624,570,590,11356,13904.0,12143627.0
2013-07-04,593,598,578,599,1095,14147.0,12143627.0
2013-07-05,598,619,588,602,10365,14208.0,12143627.0
2013-07-08,613,613,590,592,304,13965.0,12143627.0
2013-07-09,583,611,583,584,1397,13783.0,12143627.0
2013-07-10,593,593,576,587,3448,13844.0,12143627.0
2013-07-11,588,621,588,618,9024,14572.0,12143627.0
2013-07-12,629,629,598,623,9101,14694.0,12143627.0
2013-07-15,636,653,616,625,10177,14755.0,12143627.0
2013-07-16,627,653,606,639,8308,15058.0,12143627.0
2013-07-17,647,647,619,636,5174,14997.0,12143627.0
2013-07-18,647,647,619,641,6126,15119.0,12143627.0
2013-07-19,650,658,619,639,16332,15058.0,12143627.0
2013-07-22,655,655,619,643,3113,15180.0,12143627.0
2013-07-23,642,645,619,639,8324,15058.0,12143627.0
2013-07-24,636,647,601,618,19962,14572.0,12143627.0
2013-07-25,609,621,606,616,4939,14512.0,12143627.0
2013-07-26,627,627,603,628,1255,14815.0,12143627.0
2013-07-29,611,629,606,608,1388,14329.0,12143627.0
2013-07-30,616,627,586,610,1020,14390.0,12143627.0
2013-07-31,598,632,598,610,5770,14390.0,12143627.0
2013-08-01,624,624,609,613,5419,14451.0,12143627.0
2013-08-02,635,635,606,623,1113,14694.0,12143627.0
2013-08-05,635,635,601,620,1412,14633.0,12143627.0
2013-08-06,609,619,601,616,422,14512.0,12143627.0
2013-08-07,606,629,595,608,4315,14329.0,12143627.0
2013-08-08,616,627,606,618,3453,14572.0,12143627.0
2013-08-09,627,627,616,618,7,14572.0,12143627.0
2013-08-12,616,624,609,623,1239,14694.0,12143627.0
2013-08-13,598,621,598,602,3214,14208.0,12143627.0
2013-08-14,611,613,601,608,1937,14329.0,12143627.0
2013-08-16,613,635,598,623,4909,14694.0,12143627.0
2013-08-19,642,642,606,628,11900,14815.0,12143627.0
2013-08-20,627,629,609,620,5325,14633.0,12143627.0
2013-08-21,616,616,603,610,946,14390.0,12143627.0
2013-08-22,613,613,586,605,1321,14269.0,12143627.0
2013-08-23,601,613,601,605,6679,14269.0,12143627.0
2013-08-26,593,613,576,592,8270,13965.0,12143627.0
2013-08-27,588,595,586,595,7541,14026.0,12143627.0
2013-08-28,583,595,573,584,14903,13783.0,12143627.0
2013-08-29,586,598,583,599,17412,14147.0,12143627.0
2013-08-30,601,613,601,616,548,14512.0,12143627.0
2013-09-02,616,627,613,616,1682,14512.0,12143627.0
2013-09-03,573,621,573,599,1232,14147.0,12143627.0
2013-09-04,609,609,583,592,1711,13965.0,12143627.0
2013-09-05,590,616,583,618,6748,14572.0,12143627.0
2013-09-06,616,616,576,590,3641,13904.0,12143627.0
2013-09-09,593,593,576,592,5451,13965.0,12143627.0
2013-09-10,593,616,580,597,20249,14087.0,12143627.0
2013-09-11,595,670,576,608,16388,14329.0,12143627.0
2013-09-12,606,621,586,608,3609,14329.0,12143627.0
2013-09-13,606,627,593,618,10018,14572.0,12143627.0
2013-09-16,611,624,606,618,1685,14572.0,12143627.0
2013-09-17,616,642,613,631,4638,14876.0,12143627.0
2013-09-23,613,629,606,623,1991,14694.0,12143627.0
2013-09-24,616,619,611,618,650,14572.0,12143627.0
2013-09-25,681,681,611,613,12268,14451.0,12143627.0
2013-09-26,639,658,586,628,12772,14815.0,12143627.0
2013-09-27,627,639,624,633,20700,14937.0,12143627.0
2013-09-30,627,655,603,639,3085,15058.0,12143627.0
2013-10-01,619,668,619,657,2575,15483.0,12143627.0
2013-10-02,642,704,636,639,27677,15058.0,12143627.0
2013-10-04,668,668,616,643,10129,15180.0,12143627.0
2013-10-07,642,647,621,623,6872,14694.0,12143627.0
2013-10-08,616,635,616,628,3761,14815.0,12143627.0
2013-10-10,611,639,611,631,3254,14876.0,12143627.0
2013-10-11,629,629,613,616,1307,14512.0,12143627.0
2013-10-14,606,621,593,602,3312,14208.0,12143627.0
2013-10-15,593,647,593,610,10945,14390.0,12143627.0
2013-10-16,629,629,598,599,1346,14147.0,12143627.0
2013-10-17,611,611,588,590,6305,13904.0,12143627.0
2013-10-18,586,635,580,602,2120,14208.0,12143627.0
2013-10-21,598,611,593,605,317,14269.0,12143627.0
2013-10-22,616,642,603,616,8768,14512.0,12143627.0
2013-10-23,650,650,606,613,2024,14451.0,12143627.0
2013-10-24,629,642,593,613,7084,14451.0,12143627.0
2013-10-25,629,629,601,616,2867,14512.0,12143627.0
2013-10-28,595,613,595,616,1763,14512.0,12143627.0
2013-10-29,598,658,593,631,9315,14876.0,12143627.0
2013-10-30,655,655,616,636,2937,14997.0,12143627.0
2013-10-31,621,662,621,636,4693,14997.0,12143627.0
2013-11-01,665,665,616,620,4261,14633.0,12143627.0
2013-11-04,619,647,611,631,4321,14876.0,12143627.0
2013-11-05,619,645,606,613,2213,14451.0,12143627.0
2013-11-06,616,642,611,625,14936,14755.0,12143627.0
2013-11-07,619,624,611,613,1877,14451.0,12143627.0
2013-11-08,603,665,603,633,11101,14937.0,12143627.0
2013-11-11,650,650,619,620,1269,14633.0,12143627.0
2013-11-12,616,653,527,595,28775,14026.0,12143627.0
2013-11-13,598,639,595,636,2996,14997.0,12143627.0
2013-11-14,642,647,590,616,3309,14512.0,12143627.0
2013-11-15,611,632,611,633,1274,14937.0,12143627.0
2013-11-18,635,635,601,625,3151,14755.0,12143627.0
2013-11-19,611,629,595,625,14425,14755.0,12143627.0
2013-11-20,595,613,595,616,201,14512.0,12143627.0
2013-11-21,629,629,603,608,5080,14329.0,12143627.0
2013-11-22,609,624,603,616,1292,14512.0,12143627.0
2013-11-25,609,613,601,610,4192,14390.0,12143627.0
2013-11-26,609,616,606,610,204,14390.0,12143627.0
2013-11-27,613,613,603,605,1910,14269.0,12143627.0
2013-11-28,603,619,601,613,1291,14451.0,12143627.0
2013-11-29,601,616,601,610,4191,14390.0,12143627.0
2013-12-02,624,624,609,610,416,14390.0,12143627.0
2013-12-03,606,613,601,613,3879,14451.0,12143627.0
2013-12-04,606,611,601,602,1823,14208.0,12143627.0
2013-12-05,616,616,601,602,12,14208.0,12143627.0
2013-12-06,595,613,595,608,822,14329.0,12143627.0
2013-12-09,609,611,606,608,3759,14329.0,12143627.0
2013-12-10,590,639,590,610,2283,14390.0,12143627.0
2013-12-11,616,616,576,582,5925,13722.0,12143627.0
2013-12-12,588,588,565,587,3969,13844.0,12143627.0
2013-12-13,576,603,555,582,7144,13722.0,12143627.0
2013-12-16,580,583,580,584,122,13783.0,12143627.0
2013-12-17,583,583,565,576,1414,13601.0,12143627.0
2013-12-18,565,570,542,543,8172,12812.0,12143627.0
2013-12-19,542,562,521,535,11159,12629.0,12143627.0
2013-12-20,529,537,524,530,10646,12508.0,12143627.0
2013-12-23,524,535,521,530,1189,12508.0,12143627.0
2013-12-24,535,547,527,528,2863,12447.0,12143627.0
2013-12-26,542,544,527,541,64,12751.0,12143627.0
2013-12-27,539,547,539,549,1286,12933.0,12143627.0
2013-12-30,576,576,537,561,390,13237.0,12143627.0
2014-01-02,580,580,544,558,582,13176.0,12143627.0
2014-01-03,586,586,550,558,5215,13176.0,12143627.0
2014-01-06,580,580,555,566,3044,13358.0,12143627.0
2014-01-07,555,606,555,592,8155,13965.0,12143627.0
2014-01-08,583,588,565,590,385,13904.0,12143627.0
2014-01-09,590,601,576,592,2745,13965.0,12143627.0
2014-01-10,593,595,568,579,7992,13662.0,12143627.0
2014-01-13,578,578,562,579,11775,13662.0,12143627.0
2014-01-14,580,593,565,579,6789,13662.0,12143627.0
2014-01-15,583,586,583,584,2080,13783.0,12143627.0
2014-01-16,580,627,576,602,5604,14208.0,12143627.0
2014-01-17,601,601,583,599,2309,14147.0,12143627.0
2014-01-20,578,609,578,602,3129,14208.0,12143627.0
2014-01-21,598,639,595,623,9457,14694.0,12143627.0
2014-01-22,636,636,601,628,229,14815.0,12143627.0
2014-01-23,624,660,619,628,5940,14815.0,12143627.0
2014-01-24,603,645,586,613,21634,14451.0,12143627.0
2014-01-27,609,611,590,599,6045,14147.0,12143627.0
2014-01-28,598,655,598,641,169,15119.0,12143627.0
2014-01-29,619,645,619,620,1501,14633.0,12143627.0
2014-02-03,611,653,611,641,29684,15119.0,12143627.0
2014-02-04,639,658,624,636,2764,14997.0,12143627.0
2014-02-05,636,650,616,625,6159,14755.0,12143627.0
2014-02-06,619,642,619,625,8765,14755.0,12143627.0
2014-02-07,627,632,616,628,3211,14815.0,12143627.0
2014-02-10,627,686,619,643,9323,15180.0,12143627.0
2014-02-11,601,668,601,641,3351,15119.0,12143627.0
2014-02-12,621,645,621,631,3974,14876.0,12143627.0
2014-02-13,629,658,603,646,753,15240.0,12143627.0
2014-02-14,632,650,621,636,8137,14997.0,12143627.0
2014-02-17,636,665,621,636,22412,14997.0,12143627.0
2014-02-18,616,636,616,636,4183,14997.0,12143627.0
2014-02-19,632,639,627,641,5255,15119.0,12143627.0
2014-02-20,668,668,627,639,2726,15058.0,12143627.0
2014-02-21,639,639,621,623,4288,14694.0,12143627.0
2014-02-24,595,642,595,628,1591,14815.0,12143627.0
2014-02-25,627,655,627,631,8287,14876.0,12143627.0
2014-02-26,665,665,616,625,2942,14755.0,12143627.0
2014-02-27,650,650,606,625,2849,14755.0,12143627.0
2014-02-28,627,627,537,625,718,14755.0,12143627.0
2014-03-03,642,642,611,636,5053,14997.0,12143627.0
2014-03-04,642,642,616,639,5352,15058.0,12143627.0
2014-03-05,642,658,624,651,13955,15362.0,12143627.0
2014-03-06,635,735,635,669,3454,15787.0,12143627.0
2014-03-07,688,694,658,675,2155,15908.0,12143627.0
2014-03-10,670,670,645,659,1100,15544.0,12143627.0
2014-03-11,658,668,642,659,198,15544.0,12143627.0
2014-03-12,653,668,635,651,2941,15362.0,12143627.0
2014-03-13,665,665,650,651,1549,15362.0,12143627.0
2014-03-14,668,668,639,657,7826,15483.0,12143627.0
2014-03-17,655,658,627,646,12333,15240.0,12143627.0
2014-03-18,653,653,624,631,6635,14876.0,12143627.0
2014-03-19,639,642,619,643,349,15180.0,12143627.0
2014-03-20,660,660,621,651,587,15362.0,12143627.0
2014-03-21,650,650,627,651,2904,15362.0,12143627.0
2014-03-24,632,650,632,646,361,15240.0,12143627.0
2014-03-25,665,665,627,654,738,15422.0,12143627.0
2014-03-26,629,650,621,641,1876,15119.0,12143627.0
2014-03-27,616,645,616,628,11889,14815.0,12143627.0
2014-03-28,627,655,616,654,2940,15422.0,12143627.0
2014-03-31,658,658,616,633,2035,14937.0,12143627.0
2014-04-01,629,665,624,649,12447,15301.0,12143627.0
2014-04-02,665,665,627,643,4387,15180.0,12143627.0
2014-04-03,670,670,639,641,14195,15119.0,12143627.0
2014-04-04,629,658,629,657,4702,15483.0,12143627.0
2014-04-07,658,658,629,649,170,15301.0,12143627.0
2014-04-08,642,668,632,643,8516,15180.0,12143627.0
2014-04-09,647,647,632,636,3204,14997.0,12143627.0
2014-04-10,658,658,616,636,9809,14997.0,12143627.0
2014-04-11,642,642,627,639,705,15058.0,12143627.0
2014-04-14,642,642,642,643,5,15180.0,12143627.0
2014-04-15,629,642,629,643,1869,15180.0,12143627.0
2014-04-16,642,642,624,625,4175,14755.0,12143627.0
2014-04-17,627,653,627,628,1361,14815.0,12143627.0
2014-04-18,647,650,632,641,2091,15119.0,12143627.0
2014-04-21,636,639,632,639,1630,15058.0,12143627.0
2014-04-22,647,647,624,639,4115,15058.0,12143627.0
2014-04-23,627,636,616,631,9536,14876.0,12143627.0
2014-04-24,629,632,619,620,4809,14633.0,12143627.0
2014-04-25,629,645,601,610,10530,14390.0,12143627.0
2014-04-28,555,555,519,520,111597,12265.0,12143627.0
2014-04-29,497,503,483,490,134692,11549.0,12143627.0
2014-04-30,488,502,478,489,47965,11536.0,12143627.0
2014-05-02,511,511,484,490,15646,11549.0,12143627.0
2014-05-07,488,492,455,457,29097,10771.0,12143627.0
2014-05-08,456,461,452,453,13901,10686.0,12143627.0
2014-05-09,468,468,437,459,12346,10832.0,12143627.0
2014-05-12,465,465,437,440,18295,10383.0,12143627.0
2014-05-13,441,456,436,448,13440,10577.0,12143627.0
2014-05-14,456,456,433,448,24519,10565.0,12143627.0
2014-05-15,461,461,439,463,3922,10905.0,12143627.0
2014-05-16,452,467,444,455,13726,10723.0,12143627.0
2014-05-19,456,456,439,454,5606,10711.0,12143627.0
2014-05-20,442,477,440,446,41399,10516.0,12143627.0
2014-05-21,458,458,437,450,2010,10614.0,12143627.0
2014-05-22,456,456,442,447,12812,10541.0,12143627.0
2014-05-23,455,455,385,438,6100,10334.0,12143627.0
2014-05-26,436,459,424,460,15717,10856.0,12143627.0
2014-05-27,456,456,433,448,18448,10565.0,12143627.0
2014-05-28,475,475,436,438,18645,10334.0,12143627.0
2014-05-29,437,460,435,437,1651,10298.0,12143627.0
2014-05-30,452,452,421,447,43076,10541.0,12143627.0
2014-06-02,451,451,436,447,619,10541.0,12143627.0
2014-06-03,437,459,437,454,3398,10711.0,12143627.0
2014-06-05,455,488,390,431,17333,10152.0,12143627.0
2014-06-09,436,436,412,419,15732,9885.0,12143627.0
2014-06-10,418,433,394,414,40982,9763.0,12143627.0
2014-06-11,412,424,406,412,4156,9727.0,12143627.0
2014-06-12,411,417,400,409,14656,9654.0,12143627.0
2014-06-13,408,419,396,402,3932,9484.0,12143627.0
2014-06-16,402,407,401,406,17481,9569.0,12143627.0
2014-06-17,405,420,394,418,6325,9861.0,12143627.0
2014-06-18,418,418,402,416,2085,9812.0,12143627.0
2014-06-19,420,420,407,408,779,9630.0,12143627.0
2014-06-20,414,414,401,405,12276,9533.0,12143627.0
2014-06-23,421,463,402,465,34377,10954.0,12143627.0
2014-06-24,533,533,473,534,352442,10055.0,12143627.0
2014-06-25,502,502,463,477,216514,8986.0,12143627.0
2014-06-26,477,495,465,471,70271,8865.0,12143627.0
2014-06-27,472,473,441,442,61997,8331.0,12143627.0
2014-06-30,448,460,430,448,22407,8428.0,12143627.0
2014-07-01,460,514,440,515,124863,9691.0,12143627.0
2014-07-02,590,590,589,591,71007,11136.0,12143627.0
2014-07-03,657,676,651,677,167577,12751.0,12143627.0
2014-07-04,709,776,683,697,1957150,13115.0,12143627.0
2014-07-07,695,767,663,683,999819,12872.0,12143627.0
2014-07-08,683,715,644,700,561536,13176.0,12143627.0
2014-07-09,702,728,663,709,543125,13358.0,12143627.0
2014-07-10,721,728,670,671,192983,12629.0,12143627.0
2014-07-11,693,693,644,645,128342,12144.0,12143627.0
2014-07-14,628,670,628,640,142393,12046.0,12143627.0
2014-07-15,651,651,609,639,82381,12022.0,12143627.0
2014-07-16,637,637,610,613,71037,11536.0,12143627.0
2014-07-17,615,615,591,611,119933,11500.0,12143627.0
2014-07-18,620,683,599,637,519257,11986.0,12143627.0
2014-07-21,657,731,644,732,720900,13783.0,12143627.0
2014-07-22,841,841,695,709,3066009,13358.0,12143627.0
2014-07-23,715,725,639,641,1457087,12059.0,12143627.0
2014-07-24,640,679,575,576,1330913,10844.0,12143627.0
2014-07-25,562,577,527,541,600342,10201.0,12143627.0
2014-07-28,542,542,527,534,238948,10067.0,12143627.0
2014-07-29,530,596,530,552,781276,10395.0,12143627.0
2014-07-30,554,604,554,581,686103,10929.0,12143627.0
2014-07-31,584,590,555,564,302541,10614.0,12143627.0
2014-08-01,556,577,549,556,67407,10468.0,12143627.0
2014-08-04,544,561,536,545,160498,10261.0,12143627.0
2014-08-05,578,578,544,546,79006,10274.0,12143627.0
2014-08-06,544,546,525,525,113142,9897.0,12143627.0
2014-08-07,516,526,506,517,140931,9739.0,12143627.0
2014-08-08,527,527,511,515,32073,9703.0,12143627.0
2014-08-11,505,525,502,515,83073,9691.0,12143627.0
2014-08-12,525,525,507,524,96359,9873.0,12143627.0
2014-08-13,527,530,510,520,64690,9788.0,12143627.0
2014-08-14,515,516,504,515,45579,9691.0,12143627.0
2014-08-18,511,527,511,515,96453,9691.0,12143627.0
2014-08-19,511,519,498,507,460421,9557.0,12143627.0
2014-08-20,516,516,498,505,113311,9508.0,12143627.0
2014-08-21,495,508,491,502,130631,17228.0,22143627.0
2014-08-22,503,504,493,504,107926,17294.0,22143627.0
2014-08-25,502,504,489,497,85462,17051.0,22143627.0
2014-08-26,493,499,490,498,91768,17095.0,22143627.0
2014-08-27,497,502,491,497,37664,17051.0,22143627.0
2014-08-28,502,502,495,498,22854,17073.0,22143627.0
2014-08-29,507,511,502,506,144153,17361.0,22143627.0
2014-09-01,503,510,498,510,126288,17516.0,22143627.0
2014-09-02,510,513,505,512,90007,17582.0,22143627.0
2014-09-03,512,514,502,503,90661,17272.0,22143627.0
2014-09-04,504,511,497,499,77940,17139.0,22143627.0
2014-09-05,496,502,494,500,51231,17183.0,22143627.0
2014-09-11,502,503,486,498,252764,17095.0,22143627.0
2014-09-12,497,498,492,497,14335,17051.0,22143627.0
2014-09-15,495,503,491,497,83660,17051.0,22143627.0
2014-09-16,493,498,490,492,46276,16896.0,22143627.0
2014-09-17,492,495,490,495,69218,16984.0,22143627.0
2014-09-18,491,495,491,496,52304,17028.0,22143627.0
2014-09-19,495,511,495,497,180737,17051.0,22143627.0
2014-09-22,502,507,498,507,62152,17427.0,22143627.0
2014-09-23,502,504,498,502,70164,17250.0,22143627.0
2014-09-24,499,501,493,499,77070,17139.0,22143627.0
2014-09-25,494,500,491,493,186646,16940.0,22143627.0
2014-09-26,500,504,492,503,81956,17272.0,22143627.0
2014-09-29,501,501,486,495,126030,17006.0,22143627.0
2014-09-30,492,495,484,492,105540,16896.0,22143627.0
2014-10-01,491,495,477,488,162934,16763.0,22143627.0
2014-10-02,487,487,473,487,54466,16718.0,22143627.0
2014-10-06,487,495,474,482,77647,16541.0,22143627.0
2014-10-07,495,495,472,476,73022,16364.0,22143627.0
2014-10-08,489,489,468,473,83316,16253.0,22143627.0
2014-10-10,469,475,465,470,39787,16121.0,22143627.0
2014-10-13,473,476,460,474,31860,16298.0,22143627.0
2014-10-14,465,479,458,474,28703,16298.0,22143627.0
2014-10-15,474,483,464,473,14249,16253.0,22143627.0
2014-10-16,464,474,464,471,12457,16165.0,22143627.0
2014-10-17,525,525,469,477,21893,16386.0,22143627.0
2014-10-20,475,486,468,475,28698,16320.0,22143627.0
2014-10-21,469,475,462,463,37031,15899.0,22143627.0
2014-10-22,476,476,457,464,45602,15921.0,22143627.0
2014-10-23,469,469,449,451,174879,15478.0,22143627.0
2014-10-24,451,457,444,455,66415,15611.0,22143627.0
2014-10-27,452,455,448,454,18537,15589.0,22143627.0
2014-10-28,451,460,439,450,97858,15456.0,22143627.0
2014-10-29,460,460,445,454,29216,15589.0,22143627.0
2014-10-30,448,456,448,455,5504,15611.0,22143627.0
2014-10-31,460,460,448,460,32389,15811.0,22143627.0
2014-11-03,472,498,447,448,68559,15412.0,22143627.0
2014-11-04,448,453,435,444,47595,15257.0,22143627.0
2014-11-05,437,444,428,440,32832,15080.0,22143627.0
2014-11-06,437,442,421,423,28901,14548.0,22143627.0
2014-11-07,423,442,413,437,3788,15013.0,22143627.0
2014-11-10,435,447,432,432,18973,14858.0,22143627.0
2014-11-11,449,449,429,442,17341,15168.0,22143627.0
2014-11-12,441,464,440,448,39480,15390.0,22143627.0
2014-11-13,441,494,441,473,118569,16253.0,22143627.0
2014-11-14,472,478,453,465,80576,15988.0,22143627.0
2014-11-17,465,480,462,465,52412,15988.0,22143627.0
2014-11-18,466,466,452,465,25822,15988.0,22143627.0
2014-11-19,481,481,441,443,99785,15213.0,22143627.0
2014-11-20,457,469,444,465,97711,15943.0,22143627.0
2014-11-21,448,469,448,456,16285,15656.0,22143627.0
2014-11-24,475,475,458,458,11053,15744.0,22143627.0
2014-11-25,452,479,452,456,15695,15633.0,22143627.0
2014-11-26,452,463,452,458,15406,15744.0,22143627.0
2014-11-27,463,463,452,459,23672,15766.0,22143627.0
2014-11-28,453,465,451,458,27903,15722.0,22143627.0
2014-12-01,468,468,439,441,55545,15146.0,22143627.0
2014-12-02,435,457,435,451,37524,15501.0,22143627.0
2014-12-03,444,456,439,448,30766,15390.0,22143627.0
2014-12-04,456,456,436,447,28116,15346.0,22143627.0
2014-12-05,437,446,437,447,13726,15323.0,22143627.0
2014-12-08,456,456,435,439,60126,15058.0,22143627.0
2014-12-09,445,445,435,437,15300,14991.0,22143627.0
2014-12-10,435,439,433,438,6378,15036.0,22143627.0
2014-12-11,432,437,422,439,30502,15058.0,22143627.0
2014-12-12,432,440,405,425,54270,14593.0,22143627.0
2014-12-15,437,444,420,431,18759,14770.0,22143627.0
2014-12-16,425,435,419,431,44656,14770.0,22143627.0
2014-12-17,433,433,419,428,61598,14681.0,22143627.0
2014-12-18,436,469,422,437,596550,14991.0,22143627.0
2014-12-19,439,456,422,435,87762,14947.0,22143627.0
2014-12-22,453,456,423,435,62710,14947.0,22143627.0
2014-12-23,437,437,424,435,29620,14925.0,22143627.0
2014-12-24,428,435,416,434,119333,14903.0,22143627.0
2014-12-26,433,437,426,432,18915,14858.0,22143627.0
2014-12-29,438,438,425,432,25987,14836.0,22143627.0
2014-12-30,426,431,425,425,38797,14615.0,22143627.0
2015-01-02,419,430,411,412,102618,14150.0,22143627.0
2015-01-05,419,419,399,413,138060,14172.0,22143627.0
2015-01-06,399,419,399,415,82289,14260.0,22143627.0
2015-01-07,410,423,402,423,26782,14504.0,22143627.0
2015-01-08,428,428,412,421,10111,14460.0,22143627.0
2015-01-09,425,426,412,422,105615,14482.0,22143627.0
2015-01-12,423,428,412,425,47706,14615.0,22143627.0
2015-01-13,437,437,419,431,13028,14792.0,22143627.0
2015-01-14,421,432,407,428,70025,14681.0,22143627.0
2015-01-15,426,436,419,422,50616,14482.0,22143627.0
2015-01-16,437,437,405,421,15539,14460.0,22143627.0
2015-01-19,412,419,412,420,12620,14416.0,22143627.0
2015-01-20,424,424,412,419,8388,14393.0,22143627.0
2015-01-21,414,422,403,415,17500,14238.0,22143627.0
2015-01-22,414,418,408,411,17314,14105.0,22143627.0
2015-01-23,411,424,410,419,24722,14371.0,22143627.0
2015-01-26,411,430,411,416,61535,14305.0,22143627.0
2015-01-27,441,441,414,428,83297,14703.0,22143627.0
2015-01-28,421,456,421,447,107752,15346.0,22143627.0
2015-01-29,450,451,437,447,29840,15323.0,22143627.0
2015-01-30,456,456,429,447,26179,15323.0,22143627.0
2015-02-02,439,448,427,439,25503,15058.0,22143627.0
2015-02-03,444,451,430,450,74157,15456.0,22143627.0
2015-02-04,451,475,440,465,233864,15966.0,22143627.0
2015-02-05,479,481,454,456,128173,15633.0,22143627.0
2015-02-06,455,463,451,456,42112,15656.0,22143627.0
2015-02-09,455,462,435,442,106555,15168.0,22143627.0
2015-02-10,441,456,434,441,24535,15146.0,22143627.0
2015-02-11,440,453,432,451,50028,15501.0,22143627.0
2015-02-12,456,456,440,449,10184,15434.0,22143627.0
2015-02-13,460,469,449,450,68187,15456.0,22143627.0
2015-02-16,450,481,449,472,80601,16209.0,22143627.0
2015-02-17,473,473,450,451,106439,15501.0,22143627.0
2015-02-23,451,460,437,441,218627,15146.0,22143627.0
2015-02-24,441,442,429,432,213543,14858.0,22143627.0
2015-02-25,440,440,425,436,267833,14969.0,22143627.0
2015-02-26,433,445,432,447,76921,15323.0,22143627.0
2015-02-27,445,450,439,446,37482,15301.0,22143627.0
2015-03-02,449,456,440,451,51844,15478.0,22143627.0
2015-03-03,450,454,443,456,78993,15633.0,22143627.0
2015-03-04,457,478,454,470,184380,16121.0,22143627.0
2015-03-05,460,521,459,523,348117,17936.0,22143627.0
2015-03-06,519,521,486,511,322178,17560.0,22143627.0
2015-03-09,511,517,498,510,136785,17516.0,22143627.0
2015-03-10,511,511,494,506,59951,17361.0,22143627.0
2015-03-11,485,508,481,503,72562,17272.0,22143627.0
2015-03-12,497,509,486,490,109279,16807.0,22143627.0
2015-03-13,486,493,475,482,99524,16541.0,22143627.0
2015-03-16,477,481,457,467,102976,16054.0,22143627.0
2015-03-17,477,479,468,470,73679,16121.0,22143627.0
2015-03-18,469,469,450,462,369937,15855.0,22143627.0
2015-03-19,457,482,455,471,71092,16165.0,22143627.0
2015-03-20,469,477,465,472,42137,16187.0,22143627.0
2015-03-23,470,475,460,473,50339,16253.0,22143627.0
2015-03-24,477,511,470,490,367918,16807.0,22143627.0
2015-03-25,495,510,493,495,157558,16984.0,22143627.0
2015-03-26,493,504,484,500,51008,17183.0,22143627.0
2015-03-27,495,499,486,493,42700,16940.0,22143627.0
2015-03-30,488,495,478,497,79994,17051.0,22143627.0
2015-03-31,499,499,487,496,20643,17028.0,22143627.0
2015-04-01,488,495,479,488,52941,16741.0,22143627.0
2015-04-02,486,486,472,476,84741,16364.0,22143627.0
2015-04-03,475,487,472,485,31292,16652.0,22143627.0
2015-04-06,487,487,470,476,130790,16342.0,22143627.0
2015-04-07,476,481,475,477,67697,16386.0,22143627.0
2015-04-08,475,498,475,488,112105,16741.0,22143627.0
2015-04-09,488,491,480,487,73778,16718.0,22143627.0
2015-04-10,484,494,484,493,52363,16940.0,22143627.0
2015-04-13,493,506,493,502,110936,17250.0,22143627.0
2015-04-14,510,512,498,503,122140,17272.0,22143627.0
2015-04-15,502,527,502,519,120638,17826.0,22143627.0
2015-04-16,519,521,511,514,72070,17626.0,22143627.0
2015-04-17,515,521,507,514,74229,17648.0,22143627.0
2015-04-20,507,515,502,511,54870,17560.0,22143627.0
2015-04-21,511,511,502,507,70334,17405.0,22143627.0
2015-04-22,521,521,477,493,86573,16940.0,22143627.0
2015-04-23,494,511,488,489,72362,16785.0,22143627.0
2015-04-24,509,511,489,513,90555,17604.0,22143627.0
2015-04-27,553,588,524,565,3657333,19398.0,22143627.0
2015-04-28,544,562,521,528,898358,18113.0,22143627.0
2015-04-29,529,535,504,525,226642,18047.0,22143627.0
