네오위즈(095660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-07,23300,23350,22600,22850,201699,500758.0,21915008.0
2015-04-08,22850,24000,22800,24000,514386,525960.0,21915008.0
2015-04-09,24100,24250,23600,23950,315272,524864.0,21915008.0
2015-04-10,23950,23950,23400,23700,310372,519386.0,21915008.0
2015-04-13,23750,23800,23050,23100,345713,506237.0,21915008.0
2015-04-14,23050,23450,22650,22900,363122,501854.0,21915008.0
2015-04-15,22950,23300,22800,22900,198355,501854.0,21915008.0
2015-04-16,22950,23150,22650,23050,227891,505141.0,21915008.0
2015-04-17,23000,23100,22750,22900,218593,501854.0,21915008.0
2015-04-20,22700,23150,22500,22550,201635,494183.0,21915008.0
2015-04-21,22550,23100,22100,23000,319779,504045.0,21915008.0
2015-04-22,23000,23250,21500,22450,431531,491992.0,21915008.0
2015-04-23,22500,22650,21750,21850,226620,478843.0,21915008.0
2015-04-24,21750,22250,21500,21700,170563,475556.0,21915008.0
2015-04-27,21950,22700,21850,22350,175948,489800.0,21915008.0
2015-04-28,22500,22650,22000,22000,118583,482130.0,21915008.0
2015-04-29,22200,22250,21550,21950,147426,481034.0,21915008.0
2015-04-30,22050,22050,21600,21850,99697,478843.0,21915008.0
2015-05-04,22150,22250,21600,21800,151403,477747.0,21915008.0
2015-05-06,21300,21650,21000,21150,187640,463502.0,21915008.0
2015-05-07,21300,22000,21200,21700,170168,475556.0,21915008.0
2015-05-08,22350,22500,21650,21650,174312,474460.0,21915008.0
2015-05-11,21700,22050,21650,21800,127643,477747.0,21915008.0
2015-05-12,21750,22450,21700,21750,148071,476651.0,21915008.0
2015-05-13,21750,22100,21600,22100,112788,484322.0,21915008.0
2015-05-14,22250,23050,22050,22250,497739,487609.0,21915008.0
2015-05-15,22400,22700,22050,22200,241403,486513.0,21915008.0
2015-05-18,21950,22350,21450,21450,202402,470077.0,21915008.0
2015-05-19,21250,21600,21250,21350,126736,467885.0,21915008.0
2015-05-20,21350,21750,21250,21450,142005,470077.0,21915008.0
2015-05-21,21400,21650,20450,21000,283753,460215.0,21915008.0
2015-05-22,20950,21000,20200,20200,323852,442683.0,21915008.0
2015-05-26,20300,20400,20100,20350,141307,445970.0,21915008.0
2015-05-27,20000,20250,19550,19600,273048,429534.0,21915008.0
2015-05-28,19750,19850,19200,19200,166380,420768.0,21915008.0
2015-05-29,19050,19650,18950,19100,196535,418577.0,21915008.0
2015-06-01,18950,19450,18950,19300,112676,422960.0,21915008.0
2015-06-02,19300,19650,18550,18550,260680,406523.0,21915008.0
2015-06-03,18600,19500,18300,19500,258006,427343.0,21915008.0
2015-06-04,19350,19800,19050,19200,147691,420768.0,21915008.0
2015-06-05,19150,19200,18650,18850,117181,413098.0,21915008.0
2015-06-08,18650,19150,18500,18950,118813,415289.0,21915008.0
2015-06-09,19000,19400,18800,19050,108396,417481.0,21915008.0
2015-06-10,19050,19450,18800,19050,129654,417481.0,21915008.0
2015-06-11,19150,19550,18950,19200,157709,420768.0,21915008.0
2015-06-12,19300,19550,18900,18900,167539,414194.0,21915008.0
2015-06-15,18800,19850,18700,19600,251154,429534.0,21915008.0
2015-06-16,19550,19850,19150,19450,176068,426247.0,21915008.0
2015-06-17,19450,19800,19200,19600,144736,429534.0,21915008.0
2015-06-18,19600,19800,19300,19400,142558,425151.0,21915008.0
2015-06-19,19400,19650,19000,19350,125211,424055.0,21915008.0
2015-06-22,19500,20600,19300,20150,400107,441587.0,21915008.0
2015-06-23,20200,20450,20000,20200,127491,442683.0,21915008.0
2015-06-24,20150,20350,19900,20100,97398,440492.0,21915008.0
2015-06-25,20000,20150,19900,20050,116679,439396.0,21915008.0
2015-06-26,20200,20750,19800,20250,200704,443779.0,21915008.0
2015-06-29,19850,20000,19250,19250,199468,421864.0,21915008.0
2015-06-30,19000,19450,19000,19400,128775,425151.0,21915008.0
2015-07-01,19450,20750,19450,20750,296313,454736.0,21915008.0
2015-07-02,20650,20850,20400,20650,131972,452545.0,21915008.0
2015-07-03,20550,21500,20550,21200,252167,464598.0,21915008.0
2015-07-06,20900,21250,20300,20350,237083,445970.0,21915008.0
2015-07-07,20600,21900,20350,21900,540339,479939.0,21915008.0
2015-07-08,21750,22250,21150,21350,374763,467885.0,21915008.0
2015-07-09,21000,21550,20200,21550,224431,472268.0,21915008.0
2015-07-10,21600,22150,21250,21300,245828,466790.0,21915008.0
2015-07-13,21350,21800,21150,21500,158326,471173.0,21915008.0
2015-07-14,21700,21850,21400,21800,153354,477747.0,21915008.0
2015-07-15,22200,22300,21350,21400,177884,468981.0,21915008.0
2015-07-16,21500,22150,21250,22100,219311,484322.0,21915008.0
2015-07-17,22050,22900,21900,22150,336885,485417.0,21915008.0
2015-07-20,22500,23000,22250,22450,299903,491992.0,21915008.0
2015-07-21,22850,23100,22250,22800,276927,499662.0,21915008.0
2015-07-22,22700,23150,22450,22500,141793,493088.0,21915008.0
2015-07-23,22650,22650,21800,21950,175668,481034.0,21915008.0
2015-07-24,21750,22400,21700,22200,133005,486513.0,21915008.0
2015-07-27,22200,22350,21400,21450,184860,470077.0,21915008.0
2015-07-28,21000,21300,20650,21050,166983,461311.0,21915008.0
2015-07-29,21300,21450,20900,20900,124677,458024.0,21915008.0
2015-07-30,20900,21300,20750,21250,173957,465694.0,21915008.0
2015-07-31,21750,21750,21100,21550,130246,472268.0,21915008.0
2015-08-03,21550,21800,21250,21400,99552,468981.0,21915008.0
2015-08-04,21250,22400,21200,22300,174707,488705.0,21915008.0
2015-08-05,22250,22700,22000,22300,233454,488705.0,21915008.0
2015-08-06,22350,22600,22150,22250,175686,487609.0,21915008.0
2015-08-07,22300,24400,22150,24200,1390422,530343.0,21915008.0
2015-08-10,24200,25000,24050,25000,883051,547875.0,21915008.0
2015-08-11,25000,25200,24250,24300,511955,532535.0,21915008.0
2015-08-12,24350,24750,23200,24750,662804,542396.0,21915008.0
2015-08-13,24750,25900,24450,24450,874145,535822.0,21915008.0
2015-08-17,23950,24350,23550,23650,483481,518290.0,21915008.0
2015-08-18,23800,23800,21750,22100,613822,484322.0,21915008.0
2015-08-19,21950,22100,20950,21350,458981,467885.0,21915008.0
2015-08-20,20850,21550,20200,20200,376751,442683.0,21915008.0
2015-08-21,18800,19650,18500,18650,688448,408715.0,21915008.0
2015-08-24,19000,19650,18450,18600,472623,407619.0,21915008.0
2015-08-25,19350,19800,18600,19250,554317,421864.0,21915008.0
2015-08-26,19450,20200,19200,19850,512854,435013.0,21915008.0
2015-08-27,20200,20250,19400,19500,464639,427343.0,21915008.0
2015-08-28,19800,20600,19800,20500,403877,449258.0,21915008.0
2015-08-31,20300,20850,20050,20050,279888,439396.0,21915008.0
2015-09-01,20000,20200,18900,19150,524798,419672.0,21915008.0
2015-09-02,18700,19400,18650,19150,210182,419672.0,21915008.0
2015-09-03,19500,19750,19150,19250,214036,421864.0,21915008.0
2015-09-04,19250,19350,18500,18600,300735,407619.0,21915008.0
2015-09-07,18500,18950,18500,18650,130877,408715.0,21915008.0
2015-09-08,18700,18900,17850,18250,226864,399949.0,21915008.0
2015-09-09,18750,18850,18500,18600,185349,407619.0,21915008.0
2015-09-10,18500,19000,18350,18950,153100,415289.0,21915008.0
2015-09-11,18900,19100,18750,18950,154241,415289.0,21915008.0
2015-09-14,19050,19300,18350,18400,131351,403236.0,21915008.0
2015-09-15,18400,18650,18150,18650,114304,408715.0,21915008.0
2015-09-16,18900,19700,18900,19200,289249,420768.0,21915008.0
2015-09-17,19450,19450,18800,18850,182562,413098.0,21915008.0
2015-09-18,19100,19500,18850,19200,215748,420768.0,21915008.0
2015-09-21,19100,19100,18550,18700,210975,409811.0,21915008.0
2015-09-22,18800,19200,18700,18700,164074,409811.0,21915008.0
2015-09-23,18500,18600,17850,17900,268924,392279.0,21915008.0
2015-09-24,18100,18150,17350,17350,241193,380225.0,21915008.0
2015-09-25,17400,18050,17150,17850,175557,391183.0,21915008.0
2015-09-30,17850,18650,17600,18550,182743,406523.0,21915008.0
2015-10-01,18550,18550,18300,18450,106412,404332.0,21915008.0
2015-10-02,18450,18800,18250,18400,97853,403236.0,21915008.0
2015-10-05,18500,18650,18200,18350,95839,402140.0,21915008.0
2015-10-06,18350,18550,17850,17900,119689,392279.0,21915008.0
2015-10-07,17900,18150,17600,18000,106858,394470.0,21915008.0
2015-10-08,17900,18150,17600,17650,114494,386800.0,21915008.0
2015-10-12,17800,18200,17700,18050,130264,395566.0,21915008.0
2015-10-13,18200,18450,17850,17850,117497,391183.0,21915008.0
2015-10-14,17900,18050,17800,18000,70376,394470.0,21915008.0
2015-10-15,17900,18100,17850,18000,66501,394470.0,21915008.0
2015-10-16,18050,18050,17750,17800,108630,390087.0,21915008.0
2015-10-19,17850,17950,17550,17700,107681,387896.0,21915008.0
2015-10-20,17750,17850,17450,17750,91995,388991.0,21915008.0
2015-10-21,17650,17750,17450,17450,111876,382417.0,21915008.0
2015-10-22,17550,17550,16800,16900,241691,370364.0,21915008.0
2015-10-23,17000,17200,16600,16600,156488,363789.0,21915008.0
2015-10-26,16550,17200,16500,17050,160289,373651.0,21915008.0
2015-10-27,17100,17450,17100,17100,120650,374747.0,21915008.0
2015-10-28,17050,17350,17050,17200,76154,376938.0,21915008.0
2015-10-29,17450,18200,17300,18150,318566,397757.0,21915008.0
2015-10-30,18000,18400,17850,18200,207497,398853.0,21915008.0
2015-11-02,18300,18350,17850,17900,113615,392279.0,21915008.0
2015-11-03,17900,18950,17800,18800,310660,412002.0,21915008.0
2015-11-04,18700,18900,18450,18700,189333,409811.0,21915008.0
2015-11-05,18700,18700,18250,18450,107236,404332.0,21915008.0
2015-11-06,18300,19000,18200,18600,169052,407619.0,21915008.0
2015-11-09,18800,19700,18600,19600,734917,429534.0,21915008.0
2015-11-10,19200,19350,18750,18950,375556,415289.0,21915008.0
2015-11-11,19000,19250,18400,18550,206332,406523.0,21915008.0
2015-11-12,18400,18650,17900,18100,199159,396662.0,21915008.0
2015-11-13,18150,18700,18050,18300,187535,401045.0,21915008.0
2015-11-16,17950,17950,17100,17150,269308,375842.0,21915008.0
2015-11-17,17150,17600,16950,17000,318096,372555.0,21915008.0
2015-11-18,17150,17300,16400,16850,359398,369268.0,21915008.0
2015-11-19,16900,17000,16600,16850,188838,369268.0,21915008.0
2015-11-20,16800,17150,16750,17050,138934,373651.0,21915008.0
2015-11-23,17100,17200,17000,17000,92779,372555.0,21915008.0
2015-11-24,16850,17000,16450,16600,276469,363789.0,21915008.0
2015-11-25,16700,16700,15800,15950,342394,349544.0,21915008.0
2015-11-26,16000,16150,15900,16050,245095,351736.0,21915008.0
2015-11-27,16200,16500,16050,16250,200204,356119.0,21915008.0
2015-11-30,16250,16300,15650,15650,183366,342970.0,21915008.0
2015-12-01,15650,16000,15650,15800,96847,346257.0,21915008.0
2015-12-02,15850,16350,15850,16350,187898,358310.0,21915008.0
2015-12-03,16350,16400,16000,16150,94405,353927.0,21915008.0
2015-12-04,16150,16300,15850,16100,79669,352832.0,21915008.0
2015-12-07,16350,16400,16100,16150,70620,353927.0,21915008.0
2015-12-08,16050,16400,15750,15800,129284,346257.0,21915008.0
2015-12-09,15800,16000,15700,15700,83946,344066.0,21915008.0
2015-12-10,15700,15800,15000,15350,176885,336395.0,21915008.0
2015-12-11,15500,15600,15050,15550,110295,340778.0,21915008.0
2015-12-14,15100,15450,14550,14550,144769,318863.0,21915008.0
2015-12-15,14450,14800,14300,14300,175585,313385.0,21915008.0
2015-12-16,14600,15000,14550,14900,132626,326534.0,21915008.0
2015-12-17,14900,15100,14800,15050,109228,329821.0,21915008.0
2015-12-18,15000,15200,14800,15200,90069,333108.0,21915008.0
2015-12-21,15150,15500,14900,15500,93799,339683.0,21915008.0
2015-12-22,15250,15400,15050,15250,97270,334204.0,21915008.0
2015-12-23,15200,15400,14900,15100,91391,330917.0,21915008.0
2015-12-24,15100,15200,14850,14900,71087,326534.0,21915008.0
2015-12-28,15000,15050,14600,14700,99519,322151.0,21915008.0
2015-12-29,14850,15800,14850,15800,244064,346257.0,21915008.0
2015-12-30,15800,16400,15800,16150,206447,353927.0,21915008.0
2016-01-04,16250,16300,15800,15850,154189,347353.0,21915008.0
2016-01-05,15550,16200,15500,16150,105123,353927.0,21915008.0
2016-01-06,16200,16500,15650,15950,160604,349544.0,21915008.0
2016-01-07,16000,16800,15900,16350,320979,358310.0,21915008.0
2016-01-08,16100,16400,15850,16300,193763,357215.0,21915008.0
2016-01-11,16350,16550,16100,16350,181352,358310.0,21915008.0
2016-01-12,16400,16800,16400,16750,182680,367076.0,21915008.0
2016-01-13,16950,17200,16650,16850,231171,369268.0,21915008.0
2016-01-14,16600,17150,16550,17100,156159,374747.0,21915008.0
2016-01-15,17350,17350,16800,16950,187950,371459.0,21915008.0
2016-01-18,16800,17250,16500,16500,241621,361598.0,21915008.0
2016-01-19,16450,16900,16100,16900,216593,370364.0,21915008.0
2016-01-20,16950,17100,16000,16300,309393,357215.0,21915008.0
2016-01-21,16300,16600,15950,16150,207596,353927.0,21915008.0
2016-01-22,16500,19350,16450,18400,1972275,403236.0,21915008.0
2016-01-25,19100,19550,18550,18750,955994,410906.0,21915008.0
2016-01-26,18600,19400,18350,19150,464438,419672.0,21915008.0
2016-01-27,19150,19150,17150,17250,1049835,378034.0,21915008.0
2016-01-28,17450,17700,15350,15750,2013170,345161.0,21915008.0
2016-01-29,16050,16500,15800,16200,909640,355023.0,21915008.0
2016-02-01,16600,16700,15650,15700,661854,344066.0,21915008.0
2016-02-02,16400,17100,16300,16500,1021511,361598.0,21915008.0
2016-02-03,16500,16600,15900,16050,477629,351736.0,21915008.0
2016-02-04,16250,16250,15500,15950,572793,349544.0,21915008.0
2016-02-05,15550,15800,15350,15450,412163,338587.0,21915008.0
2016-02-11,14850,15100,14250,14300,518483,313385.0,21915008.0
2016-02-12,14100,14350,12600,13000,1007459,284895.0,21915008.0
2016-02-15,13300,13450,13050,13300,438403,291470.0,21915008.0
2016-02-16,13600,13800,13450,13500,315608,295853.0,21915008.0
2016-02-17,13600,14050,13400,13500,367491,295853.0,21915008.0
2016-02-18,13750,13850,13400,13600,324678,298044.0,21915008.0
2016-02-19,13650,13750,13450,13700,228205,300236.0,21915008.0
2016-02-22,14000,14500,13950,14100,497529,309002.0,21915008.0
2016-02-23,14200,14200,13550,13600,286772,298044.0,21915008.0
2016-02-24,13500,13850,13300,13600,183011,298044.0,21915008.0
2016-02-25,13650,13900,13500,13700,239889,300236.0,21915008.0
2016-02-26,13750,13850,13550,13750,189379,301331.0,21915008.0
2016-02-29,13750,14000,13700,13850,144075,303523.0,21915008.0
2016-03-02,13950,14000,13750,13800,184087,302427.0,21915008.0
2016-03-03,13900,14550,13850,14350,487196,314480.0,21915008.0
2016-03-04,14350,14500,14250,14400,226633,315576.0,21915008.0
2016-03-07,14500,14700,14300,14400,236302,315576.0,21915008.0
2016-03-08,14500,14750,14250,14400,198522,315576.0,21915008.0
2016-03-09,14600,15000,14500,14550,267953,318863.0,21915008.0
2016-03-10,14700,14850,14400,14850,248566,325438.0,21915008.0
2016-03-11,14750,14800,14450,14650,209062,321055.0,21915008.0
2016-03-14,14750,14750,14100,14200,251699,311193.0,21915008.0
2016-03-15,14350,14700,14300,14600,325017,319959.0,21915008.0
2016-03-16,14600,15000,14500,14800,226578,324342.0,21915008.0
2016-03-17,14900,15100,14700,14800,201835,324342.0,21915008.0
2016-03-18,14900,15050,14750,14900,163150,326534.0,21915008.0
2016-03-21,15200,15450,14900,15200,324423,333108.0,21915008.0
2016-03-22,15400,15650,15300,15450,248968,338587.0,21915008.0
2016-03-23,15500,15950,15450,15800,293327,346257.0,21915008.0
2016-03-24,15900,16050,15700,15850,194127,347353.0,21915008.0
2016-03-25,15850,16100,15550,16000,231020,350640.0,21915008.0
2016-03-28,16000,16000,15550,15750,248992,345161.0,21915008.0
2016-03-29,15650,15950,15600,15650,190003,342970.0,21915008.0
2016-03-30,15800,15850,15650,15750,109321,345161.0,21915008.0
2016-03-31,15750,15800,15600,15750,124949,345161.0,21915008.0
2016-04-01,15800,16000,15650,15800,105211,346257.0,21915008.0
2016-04-04,15750,15750,15350,15350,157544,336395.0,21915008.0
2016-04-05,15300,15550,15300,15500,71373,339683.0,21915008.0
2016-04-06,15600,15850,15300,15700,127671,344066.0,21915008.0
2016-04-07,15750,15750,15400,15650,116003,342970.0,21915008.0
2016-04-08,15650,15650,15300,15550,132502,340778.0,21915008.0
2016-04-11,15650,16200,15550,15750,415211,345161.0,21915008.0
2016-04-12,15850,15900,15500,15650,147002,342970.0,21915008.0
2016-04-14,15750,15800,14900,15250,305362,334204.0,21915008.0
2016-04-15,15300,15450,14950,15100,211088,330917.0,21915008.0
2016-04-18,14950,15100,14650,14900,203199,326534.0,21915008.0
2016-04-19,14950,15650,14950,15550,222618,340778.0,21915008.0
2016-04-20,15650,15700,15400,15500,94208,339683.0,21915008.0
2016-04-21,15600,16000,15600,15750,210788,345161.0,21915008.0
2016-04-22,15900,16400,15750,16400,292319,359406.0,21915008.0
2016-04-25,16800,16950,16450,16500,345521,361598.0,21915008.0
2016-04-26,16200,16300,15400,15450,493242,338587.0,21915008.0
2016-04-27,15700,15800,15350,15400,167826,337491.0,21915008.0
2016-04-28,15500,15650,14850,15000,295621,328725.0,21915008.0
2016-04-29,14950,15100,14700,14950,190515,327629.0,21915008.0
2016-05-02,14850,15000,13950,13950,675019,305714.0,21915008.0
2016-05-03,13950,14100,13700,14000,205724,306810.0,21915008.0
2016-05-04,14000,14350,13950,14000,238922,306810.0,21915008.0
2016-05-09,14100,14150,13700,13750,162800,301331.0,21915008.0
2016-05-10,13750,14200,13750,14050,113549,307906.0,21915008.0
2016-05-11,14150,14450,14150,14350,210166,314480.0,21915008.0
2016-05-12,14300,14600,14150,14600,159202,319959.0,21915008.0
2016-05-13,14600,14600,14200,14350,141170,314480.0,21915008.0
2016-05-16,15350,15650,15050,15250,676604,334204.0,21915008.0
2016-05-17,15000,16150,15000,16050,769428,351736.0,21915008.0
2016-05-18,16050,16200,15800,16100,390710,352832.0,21915008.0
2016-05-19,16150,16150,15700,15900,180986,348449.0,21915008.0
2016-05-20,15900,16100,15750,15800,223307,346257.0,21915008.0
2016-05-23,15950,16250,15700,16250,210875,356119.0,21915008.0
2016-05-24,16250,16350,15900,16050,154084,351736.0,21915008.0
2016-05-25,16150,16300,15900,16000,218017,350640.0,21915008.0
2016-05-26,16100,16600,16100,16150,392741,353927.0,21915008.0
2016-05-27,16200,16600,16150,16400,241237,359406.0,21915008.0
2016-05-30,16400,16400,15650,15700,270894,344066.0,21915008.0
2016-05-31,15800,16800,15750,16400,455869,359406.0,21915008.0
2016-06-01,16500,17100,16300,16900,562031,370364.0,21915008.0
2016-06-02,17000,17100,16600,16700,233304,365981.0,21915008.0
2016-06-03,16800,16850,16450,16850,147671,369268.0,21915008.0
2016-06-07,16800,17350,16600,17150,274882,375842.0,21915008.0
2016-06-08,17000,17000,15350,15400,981475,337491.0,21915008.0
2016-06-09,15400,15650,15300,15600,276919,341874.0,21915008.0
2016-06-10,15750,15750,15250,15500,227653,339683.0,21915008.0
2016-06-13,15250,15350,14550,14700,310728,322151.0,21915008.0
2016-06-14,14700,15000,14600,14750,148391,323246.0,21915008.0
2016-06-15,14750,15200,14750,15050,200288,329821.0,21915008.0
2016-06-16,15250,15250,14100,14500,210012,317768.0,21915008.0
2016-06-17,14700,14750,14250,14650,118601,321055.0,21915008.0
2016-06-20,14650,14750,14450,14600,87632,319959.0,21915008.0
2016-06-21,14700,14700,14400,14600,138947,319959.0,21915008.0
2016-06-22,14450,14700,14400,14450,90107,316672.0,21915008.0
2016-06-23,14450,14550,14000,14150,167071,310097.0,21915008.0
2016-06-24,14350,14400,13050,13200,361062,289278.0,21915008.0
2016-06-27,12900,13600,12750,13500,158109,295853.0,21915008.0
2016-06-28,13350,13900,13250,13750,108132,301331.0,21915008.0
2016-06-29,13850,14200,13700,13900,150381,304619.0,21915008.0
2016-06-30,14050,14300,14000,14100,96868,309002.0,21915008.0
