KH바텍(060720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-03-05,31082,31202,29960,30001,315928,599200.0,16000000.0
2015-03-06,30160,30521,29199,30321,229850,605600.0,16000000.0
2015-03-09,29840,29920,28758,28879,225047,576800.0,16000000.0
2015-03-10,29159,29359,27957,28318,283501,565600.0,16000000.0
2015-03-11,28037,29840,27957,29600,370529,591200.0,16000000.0
2015-03-12,30100,32600,30100,30900,390578,494400.0,16000000.0
2015-03-13,31150,32150,31150,31150,123606,498400.0,16000000.0
2015-03-16,30750,31600,30650,31350,102984,501600.0,16000000.0
2015-03-17,31150,31500,30500,31100,154866,497600.0,16000000.0
2015-03-18,30750,31150,29650,29650,178442,474400.0,16000000.0
2015-03-19,29600,29900,28150,28600,285076,457600.0,16000000.0
2015-03-20,29300,29500,27800,28500,540732,456000.0,16000000.0
2015-03-23,28950,29900,28700,29150,322656,466400.0,16000000.0
2015-03-24,29150,30250,28800,29450,230206,471200.0,16000000.0
2015-03-25,29600,30800,29250,30800,264153,492800.0,16000000.0
2015-03-26,30250,31100,30050,30150,238119,482400.0,16000000.0
2015-03-27,29850,30000,28900,28900,207740,462400.0,16000000.0
2015-03-30,29000,30650,28750,30300,169036,484800.0,16000000.0
2015-03-31,30700,32800,30350,31950,450379,511200.0,16000000.0
2015-04-01,31950,32150,31100,31300,209231,500800.0,16000000.0
2015-04-02,31400,33050,31150,32350,365028,517600.0,16000000.0
2015-04-03,31700,32200,30900,31850,378477,637000.0,20000000.0
2015-04-06,32000,32000,30950,31200,212301,624000.0,20000000.0
2015-04-07,31600,31600,29600,29750,547580,595000.0,20000000.0
2015-04-08,29750,30350,28500,28500,653339,570000.0,20000000.0
2015-04-09,28500,29300,28400,28750,392672,575000.0,20000000.0
2015-04-10,28700,29000,27600,27800,674333,556000.0,20000000.0
2015-04-13,28050,28150,27400,27900,352746,558000.0,20000000.0
2015-04-14,28050,28150,25700,26400,649907,528000.0,20000000.0
2015-04-15,26500,27450,26500,27200,359596,544000.0,20000000.0
2015-04-16,27600,27900,26700,26700,307455,534000.0,20000000.0
2015-04-17,26900,27400,26850,26900,205301,538000.0,20000000.0
2015-04-20,26800,26800,25800,25900,384376,518000.0,20000000.0
2015-04-21,26300,26350,24250,24700,1035684,494000.0,20000000.0
2015-04-22,24700,24950,23000,24000,967605,480000.0,20000000.0
2015-04-23,24100,24350,23300,23600,632466,472000.0,20000000.0
2015-04-24,23700,24900,23600,24500,688428,490000.0,20000000.0
2015-04-27,24700,24750,23250,23250,590579,465000.0,20000000.0
2015-04-28,23250,24000,23100,23650,408601,473000.0,20000000.0
2015-04-29,23850,23950,22450,22650,624546,453000.0,20000000.0
2015-04-30,22750,23050,21750,21750,404311,435000.0,20000000.0
2015-05-04,21900,22500,21450,22150,275923,443000.0,20000000.0
2015-05-06,22050,22350,21450,21950,247272,439000.0,20000000.0
2015-05-07,21900,22850,21700,22800,399340,456000.0,20000000.0
2015-05-08,22600,22900,22050,22250,333034,445000.0,20000000.0
2015-05-11,22500,22800,22250,22650,211843,453000.0,20000000.0
2015-05-12,22650,22650,20050,20100,1016853,402000.0,20000000.0
2015-05-13,20100,20100,18950,19200,1058240,384000.0,20000000.0
2015-05-14,19100,20950,19100,20600,1081646,412000.0,20000000.0
2015-05-15,20950,21450,20350,20600,646889,412000.0,20000000.0
2015-05-18,20550,20650,19100,19200,525275,384000.0,20000000.0
2015-05-19,19250,19300,18150,18300,701417,366000.0,20000000.0
2015-05-20,18350,20900,18350,20400,1139109,408000.0,20000000.0
2015-05-21,20650,21000,19250,20450,790279,409000.0,20000000.0
2015-05-22,20850,21350,20350,20550,576951,411000.0,20000000.0
2015-05-26,20550,21350,20150,21050,435901,421000.0,20000000.0
2015-05-27,20850,21200,20400,20800,271791,416000.0,20000000.0
2015-05-28,21000,21350,20550,20850,305494,417000.0,20000000.0
2015-05-29,20850,21400,20750,21100,320661,422000.0,20000000.0
2015-06-01,21300,22300,20600,22300,615034,446000.0,20000000.0
2015-06-02,22250,22600,21150,21150,416467,423000.0,20000000.0
2015-06-03,20800,20850,19500,19800,521164,396000.0,20000000.0
2015-06-04,19900,22750,19900,22650,838584,453000.0,20000000.0
2015-06-05,22350,25900,22100,25400,2602912,508000.0,20000000.0
2015-06-08,25250,26000,24450,25600,794593,512000.0,20000000.0
2015-06-09,25300,25600,23550,23800,977607,476000.0,20000000.0
2015-06-10,23850,24200,22750,22950,733375,459000.0,20000000.0
2015-06-11,23350,23650,22600,23250,645603,465000.0,20000000.0
2015-06-12,23350,23450,21800,22550,912130,451000.0,20000000.0
2015-06-15,22000,22600,20650,20900,640505,418000.0,20000000.0
2015-06-16,20700,21250,20150,20600,387670,412000.0,20000000.0
2015-06-17,20800,21650,20150,21550,402273,431000.0,20000000.0
2015-06-18,21400,21900,20400,20600,463681,412000.0,20000000.0
2015-06-19,20700,20750,19650,20300,389945,406000.0,20000000.0
2015-06-22,20500,21350,20100,21100,363660,422000.0,20000000.0
2015-06-23,21600,21700,20300,20450,477709,409000.0,20000000.0
2015-06-24,20500,20900,20350,20750,302340,415000.0,20000000.0
2015-06-25,20500,20600,19950,20050,364106,401000.0,20000000.0
2015-06-26,20000,20500,19750,20000,357422,400000.0,20000000.0
2015-06-29,19600,20000,18650,18750,387638,375000.0,20000000.0
2015-06-30,18650,20300,18650,19700,485387,394000.0,20000000.0
2015-07-01,19850,20150,19500,19900,231254,398000.0,20000000.0
2015-07-02,20150,20600,19800,20000,324209,400000.0,20000000.0
2015-07-03,20000,20150,19250,19250,252637,385000.0,20000000.0
2015-07-06,19000,19300,18100,18200,474009,364000.0,20000000.0
2015-07-07,18350,18850,17900,18150,417452,363000.0,20000000.0
2015-07-08,18350,18500,17750,17750,253596,355000.0,20000000.0
2015-07-09,17550,17700,16450,17200,595860,344000.0,20000000.0
2015-07-10,17250,17650,16900,17300,265339,346000.0,20000000.0
2015-07-13,17450,18050,17400,17600,216401,352000.0,20000000.0
2015-07-14,17700,18200,17600,17700,205900,354000.0,20000000.0
2015-07-15,17950,17950,17600,17850,136134,357000.0,20000000.0
2015-07-16,17900,19450,17900,19250,691496,385000.0,20000000.0
2015-07-17,19350,19400,18500,18550,285336,371000.0,20000000.0
2015-07-20,18800,19350,18450,19000,224858,380000.0,20000000.0
2015-07-21,18900,19050,18350,18450,232745,369000.0,20000000.0
2015-07-22,18300,18550,17850,17950,211884,359000.0,20000000.0
2015-07-23,18300,18500,18100,18400,253061,368000.0,20000000.0
2015-07-24,18450,18500,17950,18200,167883,364000.0,20000000.0
2015-07-27,18050,18050,17000,17100,393619,342000.0,20000000.0
2015-07-28,16800,17100,16500,16750,266166,335000.0,20000000.0
2015-07-29,16800,17450,16500,16550,267674,331000.0,20000000.0
2015-07-30,16450,16650,15400,15500,508111,310000.0,20000000.0
2015-07-31,15300,15850,15050,15500,208304,310000.0,20000000.0
2015-08-03,15650,16250,15650,15950,203960,319000.0,20000000.0
2015-08-04,16100,16950,15950,16850,263760,337000.0,20000000.0
2015-08-05,16900,17350,16350,17200,206909,344000.0,20000000.0
2015-08-06,17100,17350,16900,17100,183872,342000.0,20000000.0
2015-08-07,17200,17350,17050,17100,85122,342000.0,20000000.0
2015-08-10,17200,17300,16750,16750,102596,335000.0,20000000.0
2015-08-11,16950,17500,16850,16950,167116,339000.0,20000000.0
2015-08-12,16800,17200,15850,16300,156530,326000.0,20000000.0
2015-08-13,16000,18100,15800,18000,542618,360000.0,20000000.0
2015-08-17,18050,18100,16800,17250,344206,345000.0,20000000.0
2015-08-18,17250,17250,15900,16000,454730,320000.0,20000000.0
2015-08-19,15700,16000,14100,14800,560209,296000.0,20000000.0
2015-08-20,14400,14900,14000,14000,297825,280000.0,20000000.0
2015-08-21,13000,15700,12950,15300,703462,306000.0,20000000.0
2015-08-24,15300,15750,14800,15400,288687,308000.0,20000000.0
2015-08-25,15550,16750,15200,15900,379464,318000.0,20000000.0
2015-08-26,16250,16600,15800,16450,179911,329000.0,20000000.0
2015-08-27,16600,16750,16150,16350,177072,327000.0,20000000.0
2015-08-28,16400,17100,16400,16700,209196,334000.0,20000000.0
2015-08-31,16550,16700,16250,16300,142940,326000.0,20000000.0
2015-09-01,16300,16600,15700,15700,207160,314000.0,20000000.0
2015-09-02,15300,16250,15250,16200,81245,324000.0,20000000.0
2015-09-03,16450,17700,16100,17300,542322,346000.0,20000000.0
2015-09-04,17300,18850,17300,17950,1342407,359000.0,20000000.0
2015-09-07,18250,18450,17500,18450,565017,369000.0,20000000.0
2015-09-08,18350,18450,16750,17050,518152,341000.0,20000000.0
2015-09-09,17300,18000,17100,17800,327643,356000.0,20000000.0
2015-09-10,17600,17950,17300,17900,224252,358000.0,20000000.0
2015-09-11,17700,18200,17200,17900,351880,358000.0,20000000.0
2015-09-14,17900,18000,17000,17600,236382,352000.0,20000000.0
2015-09-15,17450,17550,16750,17000,308101,340000.0,20000000.0
2015-09-16,17050,17350,16750,17000,238599,340000.0,20000000.0
2015-09-17,17100,17250,16400,16600,262840,332000.0,20000000.0
2015-09-18,16800,16900,16500,16550,254915,331000.0,20000000.0
2015-09-21,16300,16600,15750,15800,363880,316000.0,20000000.0
2015-09-22,15900,16100,15700,15900,165544,318000.0,20000000.0
2015-09-23,15900,16300,15500,15550,218874,311000.0,20000000.0
2015-09-24,15600,15850,15500,15550,134629,311000.0,20000000.0
2015-09-25,15550,15800,14950,15200,218515,304000.0,20000000.0
2015-09-30,15100,15450,14900,15350,130939,307000.0,20000000.0
2015-10-01,15400,16100,15400,15800,202867,316000.0,20000000.0
2015-10-02,15900,16150,15700,15950,148148,319000.0,20000000.0
2015-10-05,16100,16400,15750,15900,144503,318000.0,20000000.0
2015-10-06,16000,16100,15750,15900,114476,318000.0,20000000.0
2015-10-07,15950,16850,15850,16700,345356,334000.0,20000000.0
2015-10-08,16900,17150,16550,16900,276815,338000.0,20000000.0
2015-10-12,17050,17750,16950,17000,291879,340000.0,20000000.0
2015-10-13,17000,18300,17000,18100,791068,362000.0,20000000.0
2015-10-14,18250,18800,17750,17950,662140,359000.0,20000000.0
2015-10-15,18300,19150,18150,18800,669973,376000.0,20000000.0
2015-10-16,19200,20100,19150,19700,847349,394000.0,20000000.0
2015-10-19,19850,20050,19150,19200,384959,384000.0,20000000.0
2015-10-20,19350,20500,19250,20500,676063,410000.0,20000000.0
2015-10-21,20400,21000,20050,20900,377906,418000.0,20000000.0
2015-10-22,20850,21000,20300,20650,344173,413000.0,20000000.0
2015-10-23,20900,20900,19550,19850,446705,397000.0,20000000.0
2015-10-26,20000,21200,19750,20600,433428,412000.0,20000000.0
2015-10-27,20700,20700,19950,20700,198590,414000.0,20000000.0
2015-10-28,20650,20700,20150,20500,162659,410000.0,20000000.0
2015-10-29,20650,20650,19900,19900,168183,398000.0,20000000.0
2015-10-30,20150,20500,19300,20100,225729,402000.0,20000000.0
2015-11-02,19950,20600,19650,20200,136482,404000.0,20000000.0
2015-11-03,20200,20250,19750,20150,171467,403000.0,20000000.0
2015-11-04,20000,20150,19600,19950,182975,399000.0,20000000.0
2015-11-05,19850,20500,19500,20050,239305,401000.0,20000000.0
2015-11-06,20150,20700,19900,20650,305632,413000.0,20000000.0
2015-11-09,20900,21600,20650,21100,866393,422000.0,20000000.0
2015-11-10,21100,21300,19800,20300,515679,406000.0,20000000.0
2015-11-11,20300,20500,19150,19750,389527,395000.0,20000000.0
2015-11-12,20000,20000,18850,19350,520083,387000.0,20000000.0
2015-11-13,19150,19650,19050,19350,244410,387000.0,20000000.0
2015-11-16,18700,19300,18700,19050,165952,381000.0,20000000.0
2015-11-17,19200,19650,19200,19350,176668,387000.0,20000000.0
2015-11-18,19400,19500,19100,19350,180847,387000.0,20000000.0
2015-11-19,19600,20650,19150,20600,391006,412000.0,20000000.0
2015-11-20,20600,20850,20350,20600,158083,412000.0,20000000.0
2015-11-23,20700,20750,20050,20250,104517,405000.0,20000000.0
2015-11-24,20250,20650,20100,20250,105361,405000.0,20000000.0
2015-11-25,20300,20500,19700,20150,181848,403000.0,20000000.0
2015-11-26,20250,20500,19750,20100,157570,402000.0,20000000.0
2015-11-27,20150,20300,19400,19600,326883,392000.0,20000000.0
2015-11-30,19400,19750,18900,19750,273771,395000.0,20000000.0
2015-12-01,19550,19650,18400,18450,422518,369000.0,20000000.0
2015-12-02,18450,18800,18200,18250,319452,365000.0,20000000.0
2015-12-03,18150,19050,17950,18850,274208,377000.0,20000000.0
2015-12-04,18600,19100,18400,18800,118130,376000.0,20000000.0
2015-12-07,18800,19050,18150,18150,107568,363000.0,20000000.0
2015-12-08,18200,18400,17400,17850,165000,357000.0,20000000.0
2015-12-09,17800,18100,17000,17000,226895,340000.0,20000000.0
2015-12-10,16950,17350,16650,17250,108331,345000.0,20000000.0
2015-12-11,17350,17350,16800,16800,76111,336000.0,20000000.0
2015-12-14,16400,16700,15200,15250,372486,305000.0,20000000.0
2015-12-15,15300,16100,15300,15950,369010,319000.0,20000000.0
2015-12-16,16200,16650,16100,16550,145620,331000.0,20000000.0
2015-12-17,16700,17050,16300,17050,135417,341000.0,20000000.0
2015-12-18,16750,17200,16650,17050,128625,341000.0,20000000.0
2015-12-21,16800,17350,16750,16900,119981,338000.0,20000000.0
2015-12-22,16950,17150,16250,16600,121164,332000.0,20000000.0
2015-12-23,16600,16700,16300,16350,137074,327000.0,20000000.0
2015-12-24,16500,16600,16250,16550,126496,331000.0,20000000.0
2015-12-28,16400,16500,15800,16000,220209,320000.0,20000000.0
2015-12-29,15950,16400,15950,16250,180653,325000.0,20000000.0
2015-12-30,16350,17050,16300,16900,175673,338000.0,20000000.0
2016-01-04,16950,17150,16200,16250,120093,325000.0,20000000.0
2016-01-05,15850,16550,15450,16550,291186,331000.0,20000000.0
2016-01-06,16550,16550,15800,16000,172050,320000.0,20000000.0
2016-01-07,15800,16100,15550,15550,152254,311000.0,20000000.0
2016-01-08,15400,15700,15050,15550,149236,311000.0,20000000.0
2016-01-11,15600,15700,15100,15100,138080,302000.0,20000000.0
2016-01-12,15150,15400,14850,14850,110393,297000.0,20000000.0
2016-01-13,15000,15250,14800,15000,152487,300000.0,20000000.0
2016-01-14,15300,17250,15200,16750,947248,335000.0,20000000.0
2016-01-15,16950,17000,16350,16650,262516,333000.0,20000000.0
2016-01-18,16350,17000,16050,16600,187319,332000.0,20000000.0
2016-01-19,16850,17550,16650,17500,369343,350000.0,20000000.0
2016-01-20,17600,17600,16500,17050,238017,341000.0,20000000.0
2016-01-21,17100,17400,16700,16750,139659,335000.0,20000000.0
2016-01-22,17050,17550,16650,17050,185291,341000.0,20000000.0
2016-01-25,17350,18100,17100,17800,282359,356000.0,20000000.0
2016-01-26,17850,19150,17700,19100,481720,382000.0,20000000.0
2016-01-27,19100,19350,18550,19250,515104,385000.0,20000000.0
2016-01-28,19100,19300,18600,18750,261464,375000.0,20000000.0
2016-01-29,18600,19350,18400,19300,296737,386000.0,20000000.0
2016-02-01,19600,19600,19000,19250,162053,385000.0,20000000.0
2016-02-02,19050,19400,18750,19000,192466,380000.0,20000000.0
2016-02-03,18850,19250,18450,18650,155238,373000.0,20000000.0
2016-02-04,18900,19150,18750,19000,133101,380000.0,20000000.0
2016-02-05,19150,19250,18850,19100,91695,382000.0,20000000.0
2016-02-11,18350,18500,17550,17900,223996,358000.0,20000000.0
2016-02-12,17500,17900,16650,17550,263470,351000.0,20000000.0
2016-02-15,17850,18050,17400,17600,98465,352000.0,20000000.0
2016-02-16,17650,17900,17500,17650,90614,353000.0,20000000.0
2016-02-17,17800,18950,17800,18150,271548,363000.0,20000000.0
2016-02-18,18650,18700,17700,18200,223532,364000.0,20000000.0
2016-02-19,18000,18500,17950,18400,117669,368000.0,20000000.0
2016-02-22,18450,18500,17950,18000,150169,360000.0,20000000.0
2016-02-23,18100,18200,17000,17000,343830,340000.0,20000000.0
2016-02-24,17100,17650,16800,17250,168585,345000.0,20000000.0
2016-02-25,17550,18100,17000,18000,241736,360000.0,20000000.0
2016-02-26,18050,18100,17650,17650,83003,353000.0,20000000.0
2016-02-29,17800,18500,17050,17350,270786,347000.0,20000000.0
2016-03-02,17500,17750,17250,17500,142210,350000.0,20000000.0
2016-03-03,17500,18050,17450,17500,138586,350000.0,20000000.0
2016-03-04,17550,17850,17500,17600,140946,352000.0,20000000.0
2016-03-07,17800,17850,17200,17350,176731,347000.0,20000000.0
2016-03-08,17300,17650,16950,17250,147409,345000.0,20000000.0
2016-03-09,17100,17300,16450,16750,208271,335000.0,20000000.0
2016-03-10,16750,17000,16650,17000,90901,340000.0,20000000.0
2016-03-11,17000,17150,16750,16900,77489,338000.0,20000000.0
2016-03-14,17100,17150,16500,16600,150958,332000.0,20000000.0
2016-03-15,16600,17050,16400,16550,191328,331000.0,20000000.0
2016-03-16,16600,16650,16000,16200,233915,324000.0,20000000.0
2016-03-17,16300,16500,16000,16200,164637,324000.0,20000000.0
2016-03-18,16350,17100,16250,16700,221273,334000.0,20000000.0
2016-03-21,16950,17250,16700,16850,135307,337000.0,20000000.0
2016-03-22,17100,17200,16800,16900,89053,338000.0,20000000.0
2016-03-23,16900,17250,16900,17050,111410,341000.0,20000000.0
2016-03-24,16950,17250,16800,16900,107719,338000.0,20000000.0
2016-03-25,16850,16950,16200,16500,149952,330000.0,20000000.0
2016-03-28,16450,16700,16150,16300,111321,326000.0,20000000.0
2016-03-29,16250,16900,16250,16700,111783,334000.0,20000000.0
2016-03-30,16800,16900,16350,16450,131918,329000.0,20000000.0
2016-03-31,16350,16600,16350,16350,115575,327000.0,20000000.0
2016-04-01,16350,17350,16350,16850,313118,337000.0,20000000.0
2016-04-04,17100,17150,16900,17000,94352,340000.0,20000000.0
2016-04-05,17000,17850,16550,17750,483882,355000.0,20000000.0
2016-04-06,17550,18000,17300,18000,356882,360000.0,20000000.0
2016-04-07,18000,18350,17750,17900,334687,358000.0,20000000.0
2016-04-08,17800,19150,17500,19000,627006,380000.0,20000000.0
2016-04-11,19150,19900,18900,19600,924295,392000.0,20000000.0
2016-04-12,19700,20000,19350,19600,376598,392000.0,20000000.0
2016-04-14,19550,19750,19250,19650,281638,393000.0,20000000.0
2016-04-15,19700,20000,19200,19650,282387,393000.0,20000000.0
2016-04-18,19600,19750,19250,19450,172976,389000.0,20000000.0
2016-04-19,19300,20050,19100,19450,383485,389000.0,20000000.0
2016-04-20,19500,19700,18950,18950,200839,379000.0,20000000.0
2016-04-21,18950,19100,18300,18750,484406,375000.0,20000000.0
2016-04-22,18800,19150,18650,18750,236792,375000.0,20000000.0
2016-04-25,18800,18900,18450,18550,190752,371000.0,20000000.0
2016-04-26,18550,18800,18300,18500,207274,370000.0,20000000.0
2016-04-27,18400,18500,17450,17550,480207,351000.0,20000000.0
2016-04-28,17700,17900,17500,17500,186867,350000.0,20000000.0
2016-04-29,17450,17800,17400,17450,199551,349000.0,20000000.0
2016-05-02,17600,17600,16900,17000,200143,340000.0,20000000.0
2016-05-03,17100,17400,17000,17200,132418,344000.0,20000000.0
2016-05-04,17050,17450,17000,17000,140931,340000.0,20000000.0
2016-05-09,17000,17150,16350,16450,219762,329000.0,20000000.0
2016-05-10,16400,16750,16350,16450,137445,329000.0,20000000.0
2016-05-11,16550,17350,16450,17000,224628,340000.0,20000000.0
2016-05-12,17100,17100,16600,16750,175703,335000.0,20000000.0
2016-05-13,16700,16750,16200,16400,156499,328000.0,20000000.0
2016-05-16,16100,16100,14900,15050,724299,301000.0,20000000.0
2016-05-17,15000,15050,13950,14150,872915,283000.0,20000000.0
2016-05-18,14050,14550,14000,14000,294704,280000.0,20000000.0
2016-05-19,14000,14400,13950,14150,222703,283000.0,20000000.0
2016-05-20,14100,14150,13750,14000,278453,280000.0,20000000.0
2016-05-23,14150,14450,14100,14300,165765,286000.0,20000000.0
2016-05-24,14200,14250,13300,13350,432409,267000.0,20000000.0
2016-05-25,13550,13600,12900,12950,461006,259000.0,20000000.0
2016-05-26,13000,13050,12350,12750,631165,255000.0,20000000.0
2016-05-27,12650,12800,12450,12650,318607,253000.0,20000000.0
2016-05-30,12650,13000,12500,12900,326829,258000.0,20000000.0
2016-05-31,13000,13250,12750,12750,464508,255000.0,20000000.0
2016-06-01,12800,12800,12500,12750,218010,255000.0,20000000.0
2016-06-02,13050,13450,12650,12650,394614,253000.0,20000000.0
2016-06-03,12650,12750,11850,12000,574192,240000.0,20000000.0
2016-06-07,12000,12150,11700,11900,457464,238000.0,20000000.0
2016-06-08,12000,12550,11900,11900,692860,238000.0,20000000.0
2016-06-09,11950,12300,11900,12200,331493,244000.0,20000000.0
2016-06-10,12150,12250,11950,12000,235381,240000.0,20000000.0
2016-06-13,11900,12100,11700,12100,247978,242000.0,20000000.0
2016-06-14,12050,12050,11750,11800,163056,236000.0,20000000.0
2016-06-15,11800,11850,11450,11650,254811,233000.0,20000000.0
2016-06-16,11600,11800,11500,11550,204993,231000.0,20000000.0
2016-06-17,11650,11750,11450,11500,163621,230000.0,20000000.0
2016-06-20,11500,12050,11500,11950,206774,239000.0,20000000.0
2016-06-21,11950,12050,11850,11950,95403,239000.0,20000000.0
2016-06-22,12050,12100,11850,12000,100388,240000.0,20000000.0
2016-06-23,11950,11950,11500,11600,175006,232000.0,20000000.0
2016-06-24,11800,11800,10400,10400,543518,208000.0,20000000.0
2016-06-27,10000,11550,9980,11550,511363,231000.0,20000000.0
2016-06-28,11100,11900,11100,11750,327270,235000.0,20000000.0
2016-06-29,11900,12350,11800,12000,305183,240000.0,20000000.0
2016-06-30,12050,12200,11750,12050,191982,241000.0,20000000.0
2016-07-01,12450,13100,12400,12800,959841,256000.0,20000000.0
2016-07-04,12850,12950,12550,12800,402828,256000.0,20000000.0
2016-07-05,12750,12750,12300,12350,232673,247000.0,20000000.0
2016-07-06,12350,12650,12150,12450,217021,249000.0,20000000.0
2016-07-07,12500,12800,12350,12650,213108,253000.0,20000000.0
2016-07-08,12650,12750,12300,12400,184868,248000.0,20000000.0
2016-07-11,12500,12550,12300,12500,145882,250000.0,20000000.0
2016-07-12,12550,12650,12300,12450,155511,249000.0,20000000.0
2016-07-13,12450,12550,12200,12450,188310,249000.0,20000000.0
2016-07-14,12450,12500,12200,12300,193879,246000.0,20000000.0
2016-07-15,12400,12400,12100,12150,207852,243000.0,20000000.0
2016-07-18,12300,12300,11900,12000,185184,240000.0,20000000.0
2016-07-19,12100,12200,11800,12000,261283,240000.0,20000000.0
2016-07-20,12050,12100,11750,11800,147318,236000.0,20000000.0
2016-07-21,11850,12900,11850,12650,921616,253000.0,20000000.0
2016-07-22,12700,12950,12500,12600,308374,252000.0,20000000.0
2016-07-25,12800,12850,12250,12300,211793,246000.0,20000000.0
2016-07-26,12300,12650,12000,12600,235233,252000.0,20000000.0
2016-07-27,12600,12600,12100,12250,240899,245000.0,20000000.0
2016-07-28,12300,12350,11950,12050,186122,241000.0,20000000.0
2016-07-29,12050,12350,11950,12300,146479,246000.0,20000000.0
2016-08-01,12400,13550,12400,13100,1632552,262000.0,20000000.0
2016-08-02,13000,13150,12700,13100,427575,262000.0,20000000.0
2016-08-03,13100,13250,12750,12750,355008,255000.0,20000000.0
2016-08-04,12750,13250,12700,12950,333742,259000.0,20000000.0
2016-08-05,13000,13550,12950,13400,555977,268000.0,20000000.0
2016-08-08,13600,13800,12850,12900,533793,258000.0,20000000.0
2016-08-09,12900,13200,12750,13100,335477,262000.0,20000000.0
2016-08-10,13150,13950,13100,13850,924178,277000.0,20000000.0
2016-08-11,13750,13900,13350,13450,429567,269000.0,20000000.0
2016-08-12,13450,13700,13350,13500,283078,270000.0,20000000.0
2016-08-16,13550,14150,13400,13900,653018,278000.0,20000000.0
2016-08-17,14000,14350,13850,14150,517693,283000.0,20000000.0
2016-08-18,14250,14300,13900,13950,237741,279000.0,20000000.0
2016-08-19,14200,14300,13600,13600,310726,272000.0,20000000.0
2016-08-22,13600,14200,13600,13750,390730,275000.0,20000000.0
2016-08-23,13750,14100,13750,13950,178279,279000.0,20000000.0
2016-08-24,14100,14150,13850,14150,226248,283000.0,20000000.0
2016-08-25,14150,14200,13900,14000,172304,280000.0,20000000.0
2016-08-26,14050,14050,13400,13500,317775,270000.0,20000000.0
2016-08-29,13400,13450,13100,13400,276479,268000.0,20000000.0
2016-08-30,13500,14100,13500,14100,239719,282000.0,20000000.0
2016-08-31,14100,14150,13650,14100,170228,282000.0,20000000.0
2016-09-01,14000,14050,13700,13800,189248,276000.0,20000000.0
2016-09-02,13800,13850,13200,13400,290171,268000.0,20000000.0
2016-09-05,13500,13500,13150,13400,133548,268000.0,20000000.0
2016-09-06,13300,13400,12850,13150,238539,263000.0,20000000.0
2016-09-07,13200,13450,13050,13150,205793,263000.0,20000000.0
2016-09-08,13050,13100,12300,12750,442429,255000.0,20000000.0
2016-09-09,12500,12650,12100,12450,209971,249000.0,20000000.0
2016-09-12,12000,12250,11850,11900,231539,238000.0,20000000.0
2016-09-13,12200,12350,11900,12250,103059,245000.0,20000000.0
2016-09-19,12200,12650,12200,12550,74699,251000.0,20000000.0
2016-09-20,12400,12650,12300,12600,48699,252000.0,20000000.0
2016-09-21,12600,12650,12400,12500,44205,250000.0,20000000.0
2016-09-22,12600,12800,12500,12600,70228,252000.0,20000000.0
2016-09-23,12700,12700,12300,12350,81978,247000.0,20000000.0
2016-09-26,12350,12400,12100,12300,118187,246000.0,20000000.0
2016-09-27,12250,12500,12150,12500,59161,250000.0,20000000.0
2016-09-28,12500,12750,12250,12400,113136,248000.0,20000000.0
2016-09-29,12350,12600,12350,12500,74100,250000.0,20000000.0
2016-09-30,12500,12550,12000,12350,87330,247000.0,20000000.0
2016-10-04,12500,13000,12250,13000,187243,260000.0,20000000.0
2016-10-05,13050,13100,12750,13050,103806,261000.0,20000000.0
2016-10-06,13050,13600,13000,13500,249919,270000.0,20000000.0
2016-10-07,13500,13700,13000,13350,154349,267000.0,20000000.0
2016-10-10,13300,13350,12700,12850,178525,257000.0,20000000.0
2016-10-11,12850,12950,12350,12450,176767,249000.0,20000000.0
2016-10-12,12450,13000,12300,12900,148015,258000.0,20000000.0
2016-10-13,13000,13050,12600,12750,75395,255000.0,20000000.0
2016-10-14,12750,13100,12700,13100,103295,262000.0,20000000.0
2016-10-17,13050,13250,12800,13050,76685,261000.0,20000000.0
2016-10-18,12900,13000,12700,12850,63627,257000.0,20000000.0
2016-10-19,12850,13200,12750,13000,72081,260000.0,20000000.0
2016-10-20,13050,13100,12750,12900,53591,258000.0,20000000.0
2016-10-21,12900,12950,12750,12750,52441,255000.0,20000000.0
2016-10-24,12750,12900,12350,12350,108779,247000.0,20000000.0
2016-10-25,12250,12350,11900,12100,136752,242000.0,20000000.0
2016-10-26,11900,12250,11900,12200,66025,244000.0,20000000.0
2016-10-27,12050,12750,12050,12750,87194,255000.0,20000000.0
2016-10-28,12700,12750,12400,12600,69965,252000.0,20000000.0
2016-10-31,12550,12750,12400,12600,88263,252000.0,20000000.0
2016-11-01,12600,12800,12450,12750,70606,255000.0,20000000.0
2016-11-02,12600,12800,12200,12450,109964,249000.0,20000000.0
2016-11-03,12650,12650,12300,12550,96741,251000.0,20000000.0
2016-11-04,12350,12850,12300,12800,97904,256000.0,20000000.0
2016-11-07,12700,13100,12700,13000,138748,260000.0,20000000.0
2016-11-08,12950,13150,12850,13050,71184,261000.0,20000000.0
2016-11-09,13100,13150,11950,12450,221442,249000.0,20000000.0
2016-11-10,12650,12950,12550,12950,96464,259000.0,20000000.0
2016-11-11,12800,13050,12650,12800,60749,256000.0,20000000.0
2016-11-14,12900,12900,12650,12800,31609,256000.0,20000000.0
2016-11-15,12800,12850,12550,12850,64672,257000.0,20000000.0
2016-11-16,12950,13000,12650,12850,110470,257000.0,20000000.0
