리더스 기술투자(019570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-07-17,656,656,639,653,86445,9472.0,24413570.0
2014-07-18,653,656,627,651,134700,9448.0,24413570.0
2014-07-21,642,654,639,651,107820,9448.0,24413570.0
2014-07-22,632,658,632,656,53780,9521.0,24413570.0
2014-07-23,656,658,641,656,130207,9521.0,24413570.0
2014-07-24,659,753,631,640,5088361,9277.0,24413570.0
2014-07-25,641,720,609,651,1217124,9448.0,24413570.0
2014-07-28,686,718,651,693,446894,10058.0,24413570.0
2014-07-29,693,696,658,678,564933,9839.0,24413570.0
2014-07-30,678,686,666,687,156184,9961.0,24413570.0
2014-07-31,681,705,669,675,190757,9790.0,24413570.0
2014-08-01,690,713,649,690,239248,10010.0,24413570.0
2014-08-04,701,785,681,729,584447,10571.0,24413570.0
2014-08-05,727,740,718,724,174709,10498.0,24413570.0
2014-08-06,720,732,684,702,241617,10180.0,24413570.0
2014-08-07,698,742,695,714,167902,10351.0,24413570.0
2014-08-08,705,745,684,690,307329,10010.0,24413570.0
2014-08-11,735,792,688,695,8470363,10083.0,24413570.0
2014-08-12,683,696,647,651,769646,9448.0,24413570.0
2014-08-13,661,676,653,677,181679,9814.0,24413570.0
2014-08-14,676,690,663,677,165580,9814.0,24413570.0
2014-08-18,681,700,666,682,180625,9887.0,24413570.0
2014-08-19,674,708,649,670,571127,9717.0,24413570.0
2014-08-20,683,703,671,692,209421,10034.0,24413570.0
2014-08-21,700,705,673,700,166853,10156.0,24413570.0
2014-08-22,700,716,674,683,136726,9912.0,24413570.0
2014-08-25,686,695,664,675,68073,9790.0,24413570.0
2014-08-26,649,688,649,675,87280,9790.0,24413570.0
2014-08-27,691,698,669,695,117471,10083.0,24413570.0
2014-08-28,690,698,688,697,44436,10107.0,24413570.0
2014-08-29,706,706,683,695,30719,10083.0,24413570.0
2014-09-01,681,708,681,695,155478,10083.0,24413570.0
2014-09-02,684,715,681,715,330947,10376.0,24413570.0
2014-09-03,708,723,701,719,117623,10425.0,24413570.0
2014-09-04,727,811,706,749,676138,10864.0,24413570.0
2014-09-05,752,762,733,757,181440,10986.0,24413570.0
2014-09-11,759,789,747,766,189150,11108.0,24413570.0
2014-09-12,774,789,762,779,270724,11303.0,24413570.0
2014-09-15,782,782,748,754,271959,10937.0,24413570.0
2014-09-16,762,762,740,761,61932,11035.0,24413570.0
2014-09-17,750,774,745,759,154261,11011.0,24413570.0
2014-09-18,759,760,723,744,163995,10791.0,24413570.0
2014-09-19,733,743,708,717,184449,10400.0,24413570.0
2014-09-22,720,757,698,741,73598,10742.0,24413570.0
2014-09-23,716,748,715,739,55313,10718.0,24413570.0
2014-09-24,738,745,713,739,128839,10718.0,24413570.0
2014-09-25,727,748,718,734,35566,10644.0,24413570.0
2014-09-26,713,730,696,712,90540,10327.0,24413570.0
2014-09-29,711,715,696,697,71770,10107.0,24413570.0
2014-09-30,684,701,666,673,98727,9765.0,24413570.0
2014-10-01,674,698,673,693,15997,10058.0,24413570.0
2014-10-02,693,710,678,698,23540,10132.0,24413570.0
2014-10-06,673,705,673,695,98377,10083.0,24413570.0
2014-10-07,678,715,678,695,35600,10083.0,24413570.0
2014-10-08,713,713,681,690,30609,10010.0,24413570.0
2014-10-10,681,691,674,690,55139,10010.0,24413570.0
2014-10-13,690,718,673,680,114004,9863.0,24413570.0
2014-10-14,624,683,624,673,56098,9765.0,24413570.0
2014-10-15,663,698,661,673,64823,9765.0,24413570.0
2014-10-16,666,674,659,673,181178,9765.0,24413570.0
2014-10-17,679,679,644,666,84107,9668.0,24413570.0
2014-10-20,656,696,656,668,36097,9692.0,24413570.0
2014-10-21,681,690,663,683,87810,9912.0,24413570.0
2014-10-22,690,695,671,683,75041,9912.0,24413570.0
2014-10-23,686,686,663,687,40930,9961.0,24413570.0
2014-10-24,688,696,676,692,42483,10034.0,24413570.0
2014-10-27,683,695,674,692,11069,10034.0,24413570.0
2014-10-28,706,706,669,670,101592,9717.0,24413570.0
2014-10-29,671,674,656,660,35278,9570.0,24413570.0
2014-10-30,653,678,615,638,139126,9253.0,24413570.0
2014-10-31,624,634,609,623,159302,9033.0,24413570.0
2014-11-03,614,632,607,626,85631,9082.0,24413570.0
2014-11-04,622,631,614,631,79146,9155.0,24413570.0
2014-11-05,617,629,605,616,87238,8935.0,24413570.0
2014-11-06,615,626,590,591,56409,8569.0,24413570.0
2014-11-07,605,612,590,601,37821,8716.0,24413570.0
2014-11-10,604,615,590,599,25064,8691.0,24413570.0
2014-11-11,592,609,592,606,14712,8789.0,24413570.0
2014-11-12,607,622,594,608,39362,8813.0,24413570.0
2014-11-13,624,624,605,609,53029,8838.0,24413570.0
2014-11-14,597,622,597,604,48710,8764.0,24413570.0
2014-11-17,604,610,602,608,16514,8813.0,24413570.0
2014-11-18,614,614,602,613,16410,8887.0,24413570.0
2014-11-19,614,631,599,619,31481,8984.0,24413570.0
2014-11-20,607,629,607,624,18564,9057.0,24413570.0
2014-11-21,629,629,615,628,26410,9106.0,24413570.0
2014-11-24,605,634,599,621,83344,9009.0,24413570.0
2014-11-25,607,637,607,635,10958,9204.0,24413570.0
2014-11-26,639,641,614,633,50194,9180.0,24413570.0
2014-11-27,636,636,614,626,23582,9082.0,24413570.0
2014-11-28,641,642,615,626,11681,9082.0,24413570.0
2014-12-01,641,641,607,628,30328,9106.0,24413570.0
2014-12-02,641,641,607,626,9934,9082.0,24413570.0
2014-12-03,627,634,609,626,4817,9082.0,24413570.0
2014-12-04,644,644,602,631,14911,9155.0,24413570.0
2014-12-05,614,669,614,633,71964,9180.0,24413570.0
2014-12-08,649,649,605,629,75683,9131.0,24413570.0
2014-12-09,629,641,615,631,40764,9155.0,24413570.0
2014-12-10,647,647,615,616,12425,8935.0,24413570.0
2014-12-11,631,632,612,628,26379,9106.0,24413570.0
2014-12-12,644,644,612,633,10573,9180.0,24413570.0
2014-12-15,659,659,614,629,15340,9131.0,24413570.0
2014-12-16,644,644,590,613,62008,8887.0,24413570.0
2014-12-17,605,617,590,609,73338,8838.0,24413570.0
2014-12-18,609,647,592,633,113025,9180.0,24413570.0
2014-12-19,634,641,610,631,8725,9155.0,24413570.0
2014-12-22,641,641,599,635,64348,9204.0,24413570.0
2014-12-23,647,647,609,626,51165,9082.0,24413570.0
2014-12-24,663,663,592,628,36089,9106.0,24413570.0
2014-12-26,621,621,573,603,141741,8740.0,24413570.0
2014-12-29,605,610,580,594,45737,8618.0,24413570.0
2014-12-30,580,614,580,597,15312,8667.0,24413570.0
2015-01-02,615,615,592,601,5703,8716.0,24413570.0
2015-01-05,600,621,575,621,65554,9009.0,24413570.0
2015-01-06,644,644,592,616,22817,8935.0,24413570.0
2015-01-07,622,622,597,606,19895,8789.0,24413570.0
2015-01-08,627,627,594,603,54914,8740.0,24413570.0
2015-01-09,597,614,594,606,30570,8789.0,24413570.0
2015-01-12,621,621,594,614,15548,8911.0,24413570.0
2015-01-13,610,626,595,611,132144,8862.0,24413570.0
2015-01-14,622,622,597,604,112750,8764.0,24413570.0
2015-01-15,599,607,594,601,26717,8716.0,24413570.0
2015-01-16,595,622,594,603,14632,8740.0,24413570.0
2015-01-19,614,615,582,586,124627,8496.0,24413570.0
2015-01-20,582,599,563,599,68281,8691.0,24413570.0
2015-01-21,602,615,592,614,26655,8911.0,24413570.0
2015-01-22,617,619,597,599,63663,8691.0,24413570.0
2015-01-23,612,614,592,597,19234,8667.0,24413570.0
2015-01-26,582,615,582,613,66390,8887.0,24413570.0
2015-01-27,622,622,595,599,151354,8691.0,24413570.0
2015-01-28,595,614,594,609,58352,8838.0,24413570.0
2015-01-29,609,627,607,614,111254,8911.0,24413570.0
2015-01-30,610,627,609,614,45434,8911.0,24413570.0
2015-02-02,631,647,599,616,303546,8935.0,24413570.0
2015-02-03,614,637,614,619,140072,8984.0,24413570.0
2015-02-04,619,710,612,641,507680,9302.0,24413570.0
2015-02-05,641,663,632,638,248516,9253.0,24413570.0
2015-02-06,637,646,632,638,121274,9253.0,24413570.0
2015-02-09,658,658,626,645,143468,9350.0,24413570.0
2015-02-10,637,656,636,645,70796,9350.0,24413570.0
2015-02-11,641,651,636,643,90484,9326.0,24413570.0
2015-02-12,642,642,627,633,100341,9180.0,24413570.0
2015-02-13,632,646,622,631,86001,9155.0,24413570.0
2015-02-16,641,644,622,635,163305,9204.0,24413570.0
2015-02-17,622,639,615,635,44335,9204.0,24413570.0
2015-02-23,654,654,629,653,65691,9472.0,24413570.0
2015-02-24,651,683,639,660,356851,9570.0,24413570.0
2015-02-25,656,664,644,653,65738,9472.0,24413570.0
2015-02-26,663,663,639,658,181924,9546.0,24413570.0
2015-02-27,656,661,647,653,62900,9472.0,24413570.0
2015-03-02,654,669,642,666,83610,9668.0,24413570.0
2015-03-03,651,688,651,680,208473,9863.0,24413570.0
2015-03-04,683,772,668,754,1469303,10937.0,24413570.0
2015-03-05,753,779,728,747,528416,10840.0,24413570.0
2015-03-06,750,760,695,715,470824,10376.0,24413570.0
2015-03-09,723,730,693,717,324003,10400.0,24413570.0
2015-03-10,716,723,681,702,206864,10180.0,24413570.0
2015-03-11,701,713,669,695,369821,10083.0,24413570.0
2015-03-12,690,705,671,677,224983,9814.0,24413570.0
2015-03-13,688,715,676,702,528859,10180.0,24413570.0
2015-03-16,696,791,690,751,1236388,10888.0,24413570.0
2015-03-17,737,775,735,759,560474,11011.0,24413570.0
2015-03-18,764,833,762,818,1047733,11865.0,24413570.0
2015-03-19,816,833,806,831,399714,12060.0,24413570.0
2015-03-20,831,858,819,858,309625,12451.0,24413570.0
2015-03-23,897,897,841,875,279178,12695.0,24413570.0
2015-03-24,834,883,834,840,229608,12182.0,24413570.0
2015-03-25,841,875,799,875,472687,12695.0,24413570.0
2015-03-26,880,886,824,830,511806,12036.0,24413570.0
2015-03-27,824,829,723,727,522449,10547.0,24413570.0
2015-03-30,745,745,674,693,695797,10058.0,24413570.0
2015-03-31,688,723,679,702,340201,10180.0,24413570.0
2015-04-01,691,706,690,690,184991,10010.0,24413570.0
2015-04-02,706,711,679,705,327939,10229.0,24413570.0
2015-04-03,703,725,686,704,548393,10205.0,24413570.0
2015-04-06,703,745,703,735,505690,10669.0,24413570.0
2015-04-07,738,765,727,764,345047,11084.0,24413570.0
2015-04-08,784,784,732,734,267292,10644.0,24413570.0
2015-04-09,735,753,725,751,167668,10888.0,24413570.0
2015-04-10,775,861,765,862,4175794,12500.0,24413570.0
2015-04-13,989,989,908,941,11540357,13647.0,24413570.0
2015-04-14,912,920,802,843,4637826,12231.0,24413570.0
2015-04-15,833,853,789,821,2153276,11914.0,24413570.0
2015-04-16,838,848,794,823,1091777,11938.0,24413570.0
2015-04-17,821,826,779,784,1041405,11377.0,24413570.0
2015-04-20,775,811,759,799,814513,11596.0,24413570.0
2015-04-21,807,807,777,778,532351,11279.0,24413570.0
2015-04-22,782,863,723,791,3532830,11474.0,24413570.0
2015-04-23,785,791,740,756,1078138,10962.0,24413570.0
2015-04-24,757,760,706,724,691531,10498.0,24413570.0
2015-04-27,722,743,705,725,909840,10522.0,24413570.0
2015-04-28,723,725,681,687,1004335,9961.0,24413570.0
2015-04-29,684,698,669,685,795789,9936.0,24413570.0
2015-04-30,693,695,644,645,827871,9350.0,24413570.0
2015-05-04,649,658,615,653,481050,9472.0,24413570.0
2015-05-06,653,673,629,646,362288,9375.0,24413570.0
2015-05-07,656,666,627,665,331207,9643.0,24413570.0
2015-05-08,664,666,642,665,309260,9643.0,24413570.0
2015-05-11,664,695,659,693,402047,10058.0,24413570.0
2015-05-12,696,696,671,677,359659,9814.0,24413570.0
2015-05-13,679,681,656,665,306116,9643.0,24413570.0
2015-05-14,674,674,646,672,1961869,9741.0,24413570.0
2015-05-15,681,681,632,656,1171120,9521.0,24413570.0
2015-05-18,656,659,624,660,601452,9570.0,24413570.0
2015-05-19,656,663,629,653,728349,9472.0,24413570.0
2015-05-20,651,656,634,645,635099,9350.0,24413570.0
2015-05-21,651,656,621,636,735105,9228.0,24413570.0
2015-05-22,636,636,582,608,1501774,8813.0,24413570.0
2015-05-26,609,609,578,582,526055,8447.0,24413570.0
2015-05-27,582,590,548,550,699855,7983.0,24413570.0
2015-05-28,555,604,540,581,1110952,8423.0,24413570.0
2015-05-29,585,600,565,579,468512,8398.0,24413570.0
2015-06-01,572,589,555,581,498946,8423.0,24413570.0
2015-06-02,597,597,546,555,563333,8056.0,24413570.0
2015-06-03,546,567,535,544,392891,7886.0,24413570.0
2015-06-04,545,582,536,569,524905,8252.0,24413570.0
2015-06-05,567,595,558,569,270930,8252.0,24413570.0
2015-06-08,568,597,568,584,378415,8472.0,24413570.0
2015-06-09,592,632,584,603,455844,8740.0,24413570.0
2015-06-10,612,629,589,608,802129,8813.0,24413570.0
2015-06-11,612,619,599,608,189245,8813.0,24413570.0
2015-06-12,614,658,590,629,787860,9131.0,24413570.0
2015-06-15,621,644,607,614,495984,8911.0,24413570.0
2015-06-16,607,624,577,601,422746,8716.0,24413570.0
2015-06-17,600,617,587,603,249979,8740.0,24413570.0
2015-06-18,607,629,599,609,162644,8838.0,24413570.0
2015-06-19,619,627,590,609,246259,8838.0,24413570.0
2015-06-22,605,626,605,624,268627,9057.0,24413570.0
2015-06-23,656,656,609,616,269816,8935.0,24413570.0
2015-06-24,617,668,609,623,450209,9033.0,24413570.0
2015-06-25,626,651,624,641,351991,9302.0,24413570.0
2015-06-26,644,651,612,614,600226,8911.0,24413570.0
2015-06-29,605,629,592,614,356507,8911.0,24413570.0
2015-06-30,610,626,600,616,159026,8935.0,24413570.0
2015-07-01,614,653,614,636,785368,9228.0,24413570.0
2015-07-02,636,654,636,641,329216,9302.0,24413570.0
2015-07-03,654,654,631,640,262215,9277.0,24413570.0
2015-07-06,639,639,610,613,608535,8887.0,24413570.0
2015-07-07,614,632,614,624,181252,9057.0,24413570.0
2015-07-08,631,641,614,623,541970,9033.0,24413570.0
2015-07-09,629,629,605,623,332683,9033.0,24413570.0
2015-07-10,637,637,610,613,287151,8887.0,24413570.0
2015-07-13,617,634,599,623,325393,9033.0,24413570.0
2015-07-14,629,629,610,621,546150,9009.0,24413570.0
2015-07-15,622,624,612,621,308938,9009.0,24413570.0
2015-07-16,619,649,619,646,815228,9375.0,24413570.0
2015-07-17,647,799,646,725,4458150,10522.0,24413570.0
2015-07-20,715,762,710,714,1375720,10351.0,24413570.0
2015-07-21,723,730,686,702,671797,10180.0,24413570.0
2015-07-22,701,804,698,704,4352645,10205.0,24413570.0
2015-07-23,710,722,683,700,794719,10156.0,24413570.0
2015-07-24,701,706,676,695,526675,10083.0,24413570.0
2015-07-27,695,698,673,683,540063,9912.0,24413570.0
2015-07-28,681,681,656,673,399287,9765.0,24413570.0
2015-07-29,666,691,666,666,227004,9668.0,24413570.0
2015-07-30,666,718,664,673,619660,9765.0,24413570.0
2015-07-31,653,696,653,677,251661,9814.0,24413570.0
2015-08-03,676,690,659,670,253083,9717.0,24413570.0
2015-08-04,666,678,661,678,391894,9839.0,24413570.0
2015-08-05,679,723,673,714,894878,10351.0,24413570.0
2015-08-06,716,743,691,704,634319,10205.0,24413570.0
2015-08-07,705,705,681,705,472676,10229.0,24413570.0
2015-08-10,708,713,691,707,178806,10254.0,24413570.0
2015-08-11,703,716,690,700,362993,10156.0,24413570.0
2015-08-12,696,703,661,672,512836,9741.0,24413570.0
2015-08-13,671,684,663,680,276252,9863.0,24413570.0
2015-08-17,700,723,653,660,565607,9570.0,24413570.0
2015-08-18,659,664,610,628,425797,9106.0,24413570.0
2015-08-19,622,637,575,589,553239,8545.0,24413570.0
2015-08-20,572,597,563,577,344751,8374.0,24413570.0
2015-08-21,555,555,513,528,528306,7666.0,24413570.0
2015-08-24,496,541,496,527,261906,7641.0,24413570.0
2015-08-25,540,553,515,542,120303,7861.0,24413570.0
2015-08-26,535,570,531,567,246524,8227.0,24413570.0
2015-08-27,597,597,562,567,140955,8227.0,24413570.0
2015-08-28,572,621,568,581,173511,8423.0,24413570.0
2015-08-31,580,604,572,592,84012,8594.0,24413570.0
2015-09-01,602,602,565,576,276970,8349.0,24413570.0
2015-09-02,555,573,553,571,275075,8276.0,24413570.0
2015-09-03,572,577,568,577,85986,8374.0,24413570.0
2015-09-04,577,585,548,557,369679,8081.0,24413570.0
2015-09-07,557,562,535,550,307317,7983.0,24413570.0
2015-09-08,553,572,543,550,319918,7983.0,24413570.0
2015-09-09,558,715,558,715,15267279,10376.0,24413570.0
2015-09-10,747,875,681,705,25895623,10229.0,24413570.0
2015-09-11,705,720,632,655,8247035,9497.0,24413570.0
2015-09-14,646,647,595,604,4121195,8764.0,24413570.0
2015-09-15,599,653,595,611,5258196,8862.0,24413570.0
2015-09-16,631,644,604,641,3022586,9302.0,24413570.0
2015-09-17,634,637,615,616,2171683,8935.0,24413570.0
2015-09-18,615,634,612,635,1073697,9204.0,24413570.0
2015-09-21,629,629,607,619,906766,8984.0,24413570.0
2015-09-22,624,632,610,621,1277729,9009.0,24413570.0
2015-09-23,615,622,612,613,824828,8887.0,24413570.0
2015-09-24,621,647,610,623,946941,9033.0,24413570.0
2015-09-25,622,634,614,633,551167,9180.0,24413570.0
2015-09-30,641,656,626,651,1032161,9448.0,24413570.0
2015-10-01,654,666,642,643,1232029,9326.0,24413570.0
2015-10-02,642,656,627,656,987752,9521.0,24413570.0
2015-10-05,673,691,658,665,982197,9643.0,24413570.0
2015-10-06,676,679,656,678,1636545,9839.0,24413570.0
2015-10-07,681,698,663,673,1377778,9765.0,24413570.0
2015-10-08,671,686,666,680,938875,9863.0,24413570.0
2015-10-12,679,747,669,698,2779826,10132.0,24413570.0
2015-10-13,700,701,676,690,865762,10010.0,24413570.0
2015-10-14,690,695,679,695,635972,10083.0,24413570.0
2015-10-15,693,700,679,685,565804,9936.0,24413570.0
2015-10-16,684,696,674,680,652644,9863.0,24413570.0
2015-10-19,684,698,668,698,880084,10132.0,24413570.0
2015-10-20,700,711,686,692,788487,10034.0,24413570.0
2015-10-21,708,807,696,715,6914466,10376.0,24413570.0
2015-10-22,713,775,711,722,2483292,10473.0,24413570.0
2015-10-23,743,890,727,767,8779178,11133.0,24413570.0
2015-10-26,792,848,765,798,2377664,11572.0,24413570.0
2015-10-27,791,814,747,751,1759508,10888.0,24413570.0
2015-10-28,772,774,723,744,936408,10791.0,24413570.0
2015-10-29,747,757,727,741,765977,10742.0,24413570.0
2015-10-30,737,753,723,741,630007,10742.0,24413570.0
2015-11-02,732,740,690,698,1319552,10132.0,24413570.0
2015-11-03,706,716,690,702,919632,10180.0,24413570.0
2015-11-04,708,711,695,700,830115,10156.0,24413570.0
2015-11-05,695,745,693,722,1248266,10473.0,24413570.0
2015-11-06,723,890,708,784,8639285,11377.0,24413570.0
2015-11-09,769,784,711,724,2078222,10498.0,24413570.0
2015-11-10,715,732,701,714,832034,10351.0,24413570.0
2015-11-11,716,728,681,704,929179,10205.0,24413570.0
2015-11-12,711,715,642,685,1425079,9936.0,24413570.0
2015-11-13,683,691,658,666,723734,9668.0,24413570.0
2015-11-16,647,659,627,640,1131568,9277.0,24413570.0
2015-11-17,641,673,637,648,1113806,9399.0,24413570.0
2015-11-18,654,666,626,656,1817759,9521.0,24413570.0
2015-11-19,663,838,658,719,9964788,10425.0,24413570.0
2015-11-20,720,774,693,707,2269338,10254.0,24413570.0
2015-11-23,706,745,701,717,1105503,10400.0,24413570.0
2015-11-24,716,732,681,720,925656,10449.0,24413570.0
2015-11-25,733,769,720,757,1838361,10986.0,24413570.0
2015-11-26,984,984,779,794,39802803,11523.0,24413570.0
2015-11-27,772,814,718,739,8229286,10718.0,24413570.0
2015-11-30,732,752,710,719,2208562,10425.0,24413570.0
2015-12-01,725,732,708,724,1375927,10498.0,24413570.0
2015-12-02,725,728,708,712,1437618,10327.0,24413570.0
2015-12-03,711,723,695,710,1180923,10303.0,24413570.0
2015-12-04,698,705,673,697,2094726,10107.0,24413570.0
2015-12-07,700,769,695,749,3973646,10864.0,24413570.0
2015-12-08,753,753,718,719,1961806,10425.0,24413570.0
2015-12-09,730,745,706,710,1513062,10303.0,24413570.0
2015-12-10,710,723,693,700,850299,10156.0,24413570.0
2015-12-11,711,716,688,702,920450,10180.0,24413570.0
2015-12-14,703,705,673,698,1030410,10132.0,24413570.0
2015-12-15,706,716,691,715,920515,10376.0,24413570.0
2015-12-16,722,747,711,746,1690284,10815.0,24413570.0
2015-12-17,765,839,748,769,5270358,11157.0,24413570.0
2015-12-18,777,819,762,789,2080209,11450.0,24413570.0
2015-12-21,780,917,779,867,6804222,12573.0,24413570.0
2015-12-22,863,863,809,850,2564976,12329.0,24413570.0
2015-12-23,848,1104,844,1104,16321847,16015.0,24413570.0
2015-12-24,1178,1344,1001,1003,28989443,14550.0,24413570.0
2015-12-28,1056,1302,987,1303,38217733,18896.0,24413570.0
2015-12-29,1430,1509,1240,1274,35897029,18481.0,24413570.0
2015-12-30,1304,1304,1077,1112,12765107,16137.0,24413570.0
2016-01-04,1141,1198,1095,1111,7649601,16113.0,24413570.0
2016-01-05,1083,1093,1040,1060,4814466,15381.0,24413570.0
2016-01-06,1083,1203,1036,1054,13812132,15283.0,24413570.0
2016-01-07,1055,1070,1014,1028,2740965,14917.0,24413570.0
2016-01-08,1006,1023,959,993,3320837,14404.0,24413570.0
2016-01-11,1038,1083,996,1033,3704100,14990.0,24413570.0
2016-01-12,1026,1068,1003,1047,2291284,15185.0,24413570.0
2016-01-13,1043,1132,1026,1081,4107230,15674.0,24413570.0
2016-01-14,1043,1110,1043,1081,1544498,15674.0,24413570.0
2016-01-15,1104,1127,1072,1081,1214552,15674.0,24413570.0
2016-01-18,1078,1149,1043,1141,3580470,16552.0,24413570.0
2016-01-19,1127,1144,1078,1079,1789318,15649.0,24413570.0
2016-01-20,1078,1080,974,974,2114887,14135.0,24413570.0
2016-01-21,972,1023,927,966,1584978,14013.0,24413570.0
2016-01-22,969,1060,950,1022,1951055,14819.0,24413570.0
2016-01-25,1040,1104,1019,1081,1783785,15674.0,24413570.0
2016-01-26,1067,1082,1035,1043,777192,15136.0,24413570.0
2016-01-27,1060,1060,1009,1027,1032089,14892.0,24413570.0
2016-01-28,1038,1040,992,1030,1116408,14941.0,24413570.0
2016-01-29,1043,1050,998,1006,982939,14599.0,24413570.0
2016-02-01,1028,1144,1016,1106,4568879,16040.0,24413570.0
2016-02-02,1114,1437,1102,1239,21417413,17968.0,24413570.0
2016-02-03,1233,1427,1230,1363,16057732,19775.0,24413570.0
2016-02-04,1497,1767,1486,1767,34407465,25634.0,24413570.0
2016-02-05,1994,2095,1725,1767,38153243,25634.0,24413570.0
2016-02-11,1683,1876,1630,1683,14559792,24414.0,24413570.0
2016-02-12,1733,1775,1312,1345,13697775,19506.0,24413570.0
2016-02-15,1363,1470,1346,1407,6616802,20410.0,24413570.0
2016-02-16,1430,1465,1351,1372,2323463,19897.0,24413570.0
2016-02-17,1354,1418,1346,1414,3119707,20507.0,24413570.0
2016-02-18,1396,1452,1361,1419,3297893,20581.0,24413570.0
2016-02-19,1425,1425,1354,1394,2028029,20214.0,24413570.0
2016-02-22,1364,1385,1312,1338,2350272,19409.0,24413570.0
2016-02-23,1339,1354,1316,1345,1943202,19506.0,24413570.0
2016-02-24,1346,1489,1316,1424,5558644,20654.0,24413570.0
2016-02-25,1423,1428,1381,1397,1352991,20263.0,24413570.0
2016-02-26,1375,1506,1263,1355,4117999,19653.0,24413570.0
2016-02-29,1329,1430,1287,1382,2219398,20044.0,24413570.0
2016-03-02,1395,1398,1354,1375,1272874,19946.0,24413570.0
2016-03-03,1375,1487,1346,1363,3145423,19775.0,24413570.0
2016-03-04,1435,1767,1433,1767,22341333,25634.0,24413570.0
2016-03-07,1884,1901,1672,1750,14298913,25390.0,24413570.0
2016-03-08,1767,1792,1624,1666,6682431,24169.0,24413570.0
2016-03-09,1651,1679,1553,1596,5353904,23144.0,24413570.0
2016-03-10,1590,1619,1514,1587,6128182,23022.0,24413570.0
2016-03-11,1585,1630,1533,1582,3480817,22949.0,24413570.0
2016-03-14,1582,1654,1565,1624,3047790,23559.0,24413570.0
2016-03-15,1625,2103,1605,2104,14949051,30517.0,24413570.0
2016-03-16,2474,2734,2230,2735,34415590,39672.0,24413570.0
2016-03-17,2642,2768,2406,2525,23405271,36620.0,24413570.0
2016-03-18,2474,3281,2364,3282,64465414,47606.0,24413570.0
2016-03-21,3315,4047,3189,3661,41793741,53100.0,24413570.0
2016-03-22,3660,4081,3534,3619,21137498,52489.0,24413570.0
2016-03-23,3652,3820,2995,2996,17802263,43456.0,24413570.0
2016-03-24,2953,3677,2861,3374,39480575,48949.0,24413570.0
2016-03-25,3433,3702,3130,3257,13120962,47240.0,24413570.0
2016-03-28,3239,3349,2861,2945,6290010,42724.0,24413570.0
2016-03-29,2995,3071,2894,2996,5943616,43456.0,24413570.0
2016-03-30,3366,3618,3096,3164,19913632,45898.0,24413570.0
2016-03-31,2987,3256,2936,3013,4733487,43700.0,24413570.0
2016-04-01,3021,3374,2911,3097,10952510,44921.0,24413570.0
2016-04-04,3265,3265,3071,3130,2804661,45409.0,24413570.0
2016-04-05,3155,3416,3054,3231,9057175,46874.0,24413570.0
2016-04-06,3450,3921,3315,3417,18485618,49560.0,24413570.0
2016-04-07,3433,3467,3231,3282,4384616,47606.0,24413570.0
2016-04-08,3298,3416,3105,3215,3743129,46630.0,24413570.0
2016-04-11,3256,3576,3164,3299,7939183,47851.0,24413570.0
2016-04-12,3349,3424,2785,2785,10956802,40404.0,24413570.0
2016-04-14,2793,2936,2457,2516,11107585,36498.0,24413570.0
2016-04-15,2373,2431,2297,2356,7865903,34179.0,24413570.0
2016-04-18,2415,2482,2339,2398,4510738,34789.0,24413570.0
2016-04-19,2440,2440,2280,2339,2726106,54256.0,39033451.0
2016-04-20,2339,2381,2145,2306,6201300,53476.0,39033451.0
2016-04-21,2339,2566,2288,2457,7907981,56989.0,39033451.0
2016-04-22,2474,2558,2398,2541,2970940,58941.0,39033451.0
2016-04-25,2490,2600,2474,2558,1170863,59331.0,39033451.0
2016-04-26,2591,2591,2415,2474,1389902,57379.0,39033451.0
2016-04-27,2474,2507,2356,2390,1260612,55428.0,39033451.0
2016-04-28,2381,2490,2364,2424,1012613,56208.0,39033451.0
2016-04-29,2389,2499,2364,2390,881913,55428.0,39033451.0
2016-05-02,2398,2760,2373,2474,4862550,57379.0,39033451.0
2016-05-03,2490,2617,2490,2525,1185794,58550.0,39033451.0
2016-05-04,2558,3063,2532,2676,7897592,62063.0,39033451.0
2016-05-09,2743,3037,2684,2861,9611417,66357.0,39033451.0
2016-05-10,2920,2945,2785,2920,2723212,67723.0,39033451.0
2016-05-11,2995,2995,2844,2844,1384301,65967.0,39033451.0
2016-05-12,2844,2877,2667,2760,2039150,64015.0,39033451.0
2016-05-13,2760,2987,2676,2920,2240769,67723.0,39033451.0
2016-05-16,2978,2978,2802,2836,1161663,65771.0,39033451.0
2016-05-17,2835,2877,2684,2727,1363521,63234.0,39033451.0
2016-05-18,2490,2625,2171,2381,4439786,55232.0,39033451.0
2016-05-19,2381,2575,2330,2390,1167309,55428.0,39033451.0
2016-05-20,2423,2760,2398,2634,2397520,61087.0,39033451.0
2016-05-23,2776,3046,2718,2895,3107036,67138.0,39033451.0
2016-05-24,2852,2928,2743,2760,875314,64015.0,39033451.0
2016-05-25,2709,2793,2524,2752,865096,63820.0,39033451.0
2016-05-26,2810,2894,2625,2693,1267323,62454.0,39033451.0
2016-05-27,2659,2751,2541,2626,799896,60892.0,39033451.0
2016-05-30,2676,2995,2659,2861,2629377,66357.0,39033451.0
2016-05-31,2911,3349,2877,3231,8421687,74944.0,39033451.0
2016-06-01,3281,3323,2995,3156,2552562,73188.0,39033451.0
