청담러닝(096240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-07-18,16950,17050,16650,16700,27768,103766.0,6213550.0
2013-07-19,16900,16950,16200,16300,34939,101281.0,6213550.0
2013-07-22,16300,16450,15750,16000,81251,99417.0,6213550.0
2013-07-23,16100,16200,15850,16200,28129,100660.0,6213550.0
2013-07-24,16050,16450,15900,16450,44591,102213.0,6213550.0
2013-07-25,16450,16650,16050,16050,27197,99727.0,6213550.0
2013-07-26,16100,16400,16000,16100,16564,100038.0,6213550.0
2013-07-29,16300,16300,15700,15750,24151,97863.0,6213550.0
2013-07-30,15600,15700,15150,15650,55148,97242.0,6213550.0
2013-07-31,15500,15800,15450,15650,18699,97242.0,6213550.0
2013-08-01,15600,16350,15400,16350,37029,101592.0,6213550.0
2013-08-02,16350,16350,15650,15700,53579,97553.0,6213550.0
2013-08-05,15700,15900,15500,15700,15241,97553.0,6213550.0
2013-08-06,15700,15850,15250,15400,24437,95689.0,6213550.0
2013-08-07,15400,15550,14900,15200,62688,94446.0,6213550.0
2013-08-08,15100,15400,15100,15200,20550,94446.0,6213550.0
2013-08-09,15100,15350,14700,14900,37709,92582.0,6213550.0
2013-08-12,14900,15300,14700,15250,32048,94757.0,6213550.0
2013-08-13,15150,15550,15150,15550,47400,96621.0,6213550.0
2013-08-14,15550,15700,15400,15500,19232,96310.0,6213550.0
2013-08-16,15250,15600,15100,15400,20139,95689.0,6213550.0
2013-08-19,15400,15400,14900,15000,33876,93203.0,6213550.0
2013-08-20,15100,15300,14500,14500,28334,90096.0,6213550.0
2013-08-21,14750,14750,14150,14400,32355,89475.0,6213550.0
2013-08-22,14350,14650,13950,14650,23620,91029.0,6213550.0
2013-08-23,14700,15050,14700,14900,8922,92582.0,6213550.0
2013-08-26,14950,15250,14750,15150,16524,94135.0,6213550.0
2013-08-27,15100,15200,14750,14750,15080,91650.0,6213550.0
2013-08-28,14300,14700,14200,14250,16213,88543.0,6213550.0
2013-08-29,14250,14500,14150,14350,12716,89164.0,6213550.0
2013-08-30,14750,14750,14200,14200,24157,88232.0,6213550.0
2013-09-02,14100,14300,13700,13950,32553,86679.0,6213550.0
2013-09-03,13950,14150,13750,13750,34739,85436.0,6213550.0
2013-09-04,13800,14150,13450,14150,35441,87922.0,6213550.0
2013-09-05,14150,14250,13800,13950,26048,86679.0,6213550.0
2013-09-06,13950,14100,13650,13950,26329,86679.0,6213550.0
2013-09-09,13950,14000,13600,13700,25983,85126.0,6213550.0
2013-09-10,13700,14350,13700,14250,26413,88543.0,6213550.0
2013-09-11,14250,14350,14050,14300,15555,88854.0,6213550.0
2013-09-12,14400,14550,14250,14250,13981,88543.0,6213550.0
2013-09-13,14250,14450,13900,13900,23371,86368.0,6213550.0
2013-09-16,13900,14000,13700,14000,20795,86990.0,6213550.0
2013-09-17,13850,14100,13800,14000,14726,86990.0,6213550.0
2013-09-23,14100,14100,13800,14050,24158,87300.0,6213550.0
2013-09-24,13950,14200,13950,14100,20188,87611.0,6213550.0
2013-09-25,14200,14200,14000,14150,15505,87922.0,6213550.0
2013-09-26,14150,14450,14150,14450,26029,89786.0,6213550.0
2013-09-27,14500,14650,14300,14500,7413,90096.0,6213550.0
2013-09-30,14550,14600,14400,14550,20756,90407.0,6213550.0
2013-10-01,14550,14550,14200,14450,31374,89786.0,6213550.0
2013-10-02,14500,14650,14400,14650,26806,91029.0,6213550.0
2013-10-04,14700,14700,14400,14500,13688,90096.0,6213550.0
2013-10-07,14400,14650,14250,14450,18449,89786.0,6213550.0
2013-10-08,14300,14450,14100,14200,8227,88232.0,6213550.0
2013-10-10,13950,14250,13850,14000,27831,86990.0,6213550.0
2013-10-11,14100,14150,13450,13650,43984,84815.0,6213550.0
2013-10-14,13700,13750,13050,13450,48583,83572.0,6213550.0
2013-10-15,13400,13400,13000,13200,44654,82019.0,6213550.0
2013-10-16,13050,13300,13050,13150,26265,81708.0,6213550.0
2013-10-17,13250,13350,13100,13250,11548,82330.0,6213550.0
2013-10-18,13300,13300,13000,13200,30909,82019.0,6213550.0
2013-10-21,13300,13350,12950,13150,23736,81708.0,6213550.0
2013-10-22,13050,13300,13050,13150,14215,81708.0,6213550.0
2013-10-23,13150,13200,12800,12900,29279,80155.0,6213550.0
2013-10-24,12800,13000,12600,12700,57746,78912.0,6213550.0
2013-10-25,12750,13150,12700,13000,49931,80776.0,6213550.0
2013-10-28,13000,13150,12900,13000,15321,80776.0,6213550.0
2013-10-29,13150,14850,13150,13850,387913,86058.0,6213550.0
2013-10-30,13750,14000,13500,13800,71963,85747.0,6213550.0
2013-10-31,13900,14050,13600,13650,32349,84815.0,6213550.0
2013-11-01,13650,13750,13150,13400,36282,83262.0,6213550.0
2013-11-04,13500,13900,13100,13750,45269,85436.0,6213550.0
2013-11-05,13750,13850,13500,13550,18950,84194.0,6213550.0
2013-11-06,13700,14000,13500,13800,31111,85747.0,6213550.0
2013-11-07,13900,14350,13900,14350,77194,89164.0,6213550.0
2013-11-08,14200,14650,14100,14500,44608,90096.0,6213550.0
2013-11-11,14650,14650,13750,13750,63633,85436.0,6213550.0
2013-11-12,13700,14550,13700,14300,40640,88854.0,6213550.0
2013-11-13,14300,14400,14050,14300,31580,88854.0,6213550.0
2013-11-14,14300,15100,14150,15050,84922,93514.0,6213550.0
2013-11-15,15000,15350,14800,15000,42601,93203.0,6213550.0
2013-11-18,15000,15050,14700,14900,50970,92582.0,6213550.0
2013-11-19,15000,15200,14750,14950,29814,92893.0,6213550.0
2013-11-20,15000,15100,14500,14600,39697,90718.0,6213550.0
2013-11-21,14650,14850,14600,14600,32686,90718.0,6213550.0
2013-11-22,14600,14900,14600,14850,19686,92271.0,6213550.0
2013-11-25,14850,15150,14850,15050,28681,93514.0,6213550.0
2013-11-26,15150,15200,14950,15150,23438,94135.0,6213550.0
2013-11-27,15050,15150,14750,14750,17880,91650.0,6213550.0
2013-11-28,14750,15100,14450,14650,58808,91029.0,6213550.0
2013-11-29,14100,14450,13750,14400,122677,89475.0,6213550.0
2013-12-02,14250,14600,13900,14150,32229,87922.0,6213550.0
2013-12-03,14150,14350,14000,14300,17001,88854.0,6213550.0
2013-12-04,14250,14300,13900,14250,8320,88543.0,6213550.0
2013-12-05,14100,14400,14050,14350,17768,89164.0,6213550.0
2013-12-06,14400,14400,14000,14250,13987,88543.0,6213550.0
2013-12-09,14250,14300,13750,13900,30861,86368.0,6213550.0
2013-12-10,13750,14050,13750,14000,24141,86990.0,6213550.0
2013-12-11,14000,14150,13800,14150,12393,87922.0,6213550.0
2013-12-12,14150,14200,13900,14100,15088,87611.0,6213550.0
2013-12-13,14050,14050,13750,13850,10319,86058.0,6213550.0
2013-12-16,13850,14000,13400,13700,24136,85126.0,6213550.0
2013-12-17,13650,13900,13550,13900,11458,86368.0,6213550.0
2013-12-18,13850,13900,13650,13800,3744,85747.0,6213550.0
2013-12-19,13800,14100,13700,14000,15027,86990.0,6213550.0
2013-12-20,14100,14100,13700,14000,5691,86990.0,6213550.0
2013-12-23,13900,14350,13900,14200,27146,88232.0,6213550.0
2013-12-24,14500,14600,14300,14350,30097,89164.0,6213550.0
2013-12-26,14400,14550,14350,14450,38246,89786.0,6213550.0
2013-12-27,14100,14250,14050,14150,15341,87922.0,6213550.0
2013-12-30,14150,14150,13850,14000,11694,86990.0,6213550.0
2014-01-02,13850,14000,13700,13700,20789,85126.0,6213550.0
2014-01-03,13800,14000,13600,13800,12297,85747.0,6213550.0
2014-01-06,13800,14000,13800,13900,12856,86368.0,6213550.0
2014-01-07,13900,14250,13850,14150,27520,87922.0,6213550.0
2014-01-08,14150,14200,13900,13950,18047,86679.0,6213550.0
2014-01-09,14000,14000,13700,13800,22021,85747.0,6213550.0
2014-01-10,13800,13850,13150,13550,33480,84194.0,6213550.0
2014-01-13,13400,13700,13300,13450,29595,83572.0,6213550.0
2014-01-14,13250,13350,12950,13000,62357,80776.0,6213550.0
2014-01-15,13050,13100,12800,12950,32024,80465.0,6213550.0
2014-01-16,12950,13100,12900,13000,12344,80776.0,6213550.0
2014-01-17,13000,13350,12950,13300,37842,82640.0,6213550.0
2014-01-20,13200,13400,13200,13250,31833,82330.0,6213550.0
2014-01-21,13350,13550,13300,13550,21871,84194.0,6213550.0
2014-01-22,13600,13800,13400,13750,30839,85436.0,6213550.0
2014-01-23,13850,13850,13250,13400,19104,83262.0,6213550.0
2014-01-24,13300,13500,13250,13400,11959,83262.0,6213550.0
2014-01-27,13250,13250,12750,13050,27256,81087.0,6213550.0
2014-01-28,12900,13200,12900,13100,17113,81398.0,6213550.0
2014-01-29,13050,13150,12850,13000,22007,80776.0,6213550.0
2014-02-03,12900,13000,12650,12900,27814,80155.0,6213550.0
2014-02-04,12650,12800,12600,12750,19297,79223.0,6213550.0
2014-02-05,13100,13100,12750,12750,17558,79223.0,6213550.0
2014-02-06,12750,12950,12600,12850,17629,79844.0,6213550.0
2014-02-07,12900,13100,12900,13050,19092,81087.0,6213550.0
2014-02-10,13050,13050,12800,12950,18324,80465.0,6213550.0
2014-02-11,12900,13250,12900,13150,18910,81708.0,6213550.0
2014-02-12,13150,13200,12950,13050,11104,81087.0,6213550.0
2014-02-13,13100,13100,12850,12900,18622,80155.0,6213550.0
2014-02-14,12900,12900,12800,12900,17089,80155.0,6213550.0
2014-02-17,12900,13200,12900,12950,8156,80465.0,6213550.0
2014-02-18,12950,12950,12650,12700,29502,78912.0,6213550.0
2014-02-19,12700,12750,12600,12600,24693,78291.0,6213550.0
2014-02-20,12600,12600,12250,12300,43593,76427.0,6213550.0
2014-02-21,12300,12550,12200,12250,28881,76116.0,6213550.0
2014-02-24,12250,12450,12250,12350,10388,76737.0,6213550.0
2014-02-25,12300,12500,12250,12500,10353,77669.0,6213550.0
2014-02-26,12500,12550,12350,12350,8511,76737.0,6213550.0
2014-02-27,12400,12450,12100,12200,25076,75805.0,6213550.0
2014-02-28,12200,12250,12150,12150,9701,75495.0,6213550.0
2014-03-03,12200,12300,12100,12250,16349,76116.0,6213550.0
2014-03-04,12100,12250,12000,12050,15301,74873.0,6213550.0
2014-03-05,12050,12300,12050,12050,20356,74873.0,6213550.0
2014-03-06,12100,12200,11950,12000,34395,74563.0,6213550.0
2014-03-07,12050,12100,11850,11900,31331,73941.0,6213550.0
2014-03-10,11850,12000,11800,12000,24524,74563.0,6213550.0
2014-03-11,12000,12350,12000,12250,42120,76116.0,6213550.0
2014-03-12,12150,12300,11900,12000,22306,74563.0,6213550.0
2014-03-13,12000,12100,11900,12000,31799,74563.0,6213550.0
2014-03-14,11900,12050,11850,11950,30772,74252.0,6213550.0
2014-03-17,11950,12000,11450,11500,78271,71456.0,6213550.0
2014-03-18,11550,11700,11500,11650,29354,72388.0,6213550.0
2014-03-19,11650,11900,11650,11800,20171,73320.0,6213550.0
2014-03-20,11800,12050,11800,11900,22748,73941.0,6213550.0
2014-03-21,12000,12000,11800,11800,16730,73320.0,6213550.0
2014-03-24,11800,12300,11800,12200,39696,75805.0,6213550.0
2014-03-25,12350,12350,11950,12200,12209,75805.0,6213550.0
2014-03-26,12250,12250,12000,12000,12985,74563.0,6213550.0
2014-03-27,12150,12150,11800,11900,15846,73941.0,6213550.0
2014-03-28,11850,12200,11850,12200,9982,75805.0,6213550.0
2014-03-31,12400,12700,12050,12050,78272,74873.0,6213550.0
2014-04-01,12100,12350,12100,12100,21389,75184.0,6213550.0
2014-04-02,12150,12350,12150,12300,16083,76427.0,6213550.0
2014-04-03,12300,12350,12150,12250,16127,76116.0,6213550.0
2014-04-04,12300,12300,12150,12250,18082,76116.0,6213550.0
2014-04-07,12250,12300,12050,12250,16496,76116.0,6213550.0
2014-04-08,12250,12250,12100,12150,22232,75495.0,6213550.0
2014-04-09,12150,12250,12100,12100,22096,75184.0,6213550.0
2014-04-10,12150,12450,12150,12400,28885,77048.0,6213550.0
2014-04-11,12250,12450,12250,12400,15936,77048.0,6213550.0
2014-04-14,12400,12550,12400,12500,10573,77669.0,6213550.0
2014-04-15,12450,12550,12300,12300,20954,76427.0,6213550.0
2014-04-16,12250,12550,12250,12350,12010,76737.0,6213550.0
2014-04-17,12400,12950,12400,12600,56201,78291.0,6213550.0
2014-04-18,12700,12750,12550,12750,6082,79223.0,6213550.0
2014-04-21,12750,12900,12600,12700,16478,78912.0,6213550.0
2014-04-22,12650,12700,12300,12500,27899,77669.0,6213550.0
2014-04-23,12500,12550,12350,12500,23103,77669.0,6213550.0
2014-04-24,12600,12600,12300,12400,24409,77048.0,6213550.0
2014-04-25,12450,12450,12250,12300,10507,76427.0,6213550.0
2014-04-28,12300,12300,12050,12200,13240,75805.0,6213550.0
2014-04-29,12200,12250,12100,12100,9620,75184.0,6213550.0
2014-04-30,12100,12150,12050,12100,18480,75184.0,6213550.0
2014-05-02,12050,12100,12000,12050,23092,74873.0,6213550.0
2014-05-07,12000,12100,11850,11900,33222,73941.0,6213550.0
2014-05-08,11900,12000,11800,11800,24992,73320.0,6213550.0
2014-05-09,11850,11950,11800,11950,12078,74252.0,6213550.0
2014-05-12,11950,12050,11950,12050,9001,74873.0,6213550.0
2014-05-13,12100,12100,11900,11900,19040,73941.0,6213550.0
2014-05-14,11900,12100,11850,12050,12646,74873.0,6213550.0
2014-05-15,12100,12100,11950,12000,20169,74563.0,6213550.0
2014-05-16,12000,12050,11850,11900,12887,73941.0,6213550.0
2014-05-19,11900,12050,11750,11800,38720,73320.0,6213550.0
2014-05-20,11800,11900,11700,11750,13619,73009.0,6213550.0
2014-05-21,11800,11950,11700,11950,49322,74252.0,6213550.0
2014-05-22,11900,11950,11700,11850,36184,73631.0,6213550.0
2014-05-23,11750,11900,11750,11800,20080,73320.0,6213550.0
2014-05-26,11800,11950,11750,11950,48901,74252.0,6213550.0
2014-05-27,11850,11950,11750,11800,21987,73320.0,6213550.0
2014-05-28,11800,11900,11750,11800,32503,73320.0,6213550.0
2014-05-29,11800,11900,11750,11800,11819,73320.0,6213550.0
2014-05-30,11800,11800,11650,11700,20782,72699.0,6213550.0
2014-06-02,11600,11650,11450,11600,55010,72077.0,6213550.0
2014-06-03,11550,11750,11550,11750,33054,73009.0,6213550.0
2014-06-05,11700,11750,11450,11550,18813,71767.0,6213550.0
2014-06-09,11550,11600,11400,11500,35436,71456.0,6213550.0
2014-06-10,11450,11900,11450,11750,7631,73009.0,6213550.0
2014-06-11,11850,12000,11700,11950,29737,74252.0,6213550.0
2014-06-12,11900,12000,11800,11900,9320,73941.0,6213550.0
2014-06-13,11850,11950,11800,11950,8124,74252.0,6213550.0
2014-06-16,11950,12050,11900,12000,20592,74563.0,6213550.0
2014-06-17,12000,12150,11950,12050,14639,74873.0,6213550.0
2014-06-18,12000,12100,11850,11900,12607,73941.0,6213550.0
2014-06-19,11950,11950,11750,11850,10579,73631.0,6213550.0
2014-06-20,11850,11900,11700,11750,10006,73009.0,6213550.0
2014-06-23,11750,11850,11650,11750,21491,73009.0,6213550.0
2014-06-24,11700,11750,11500,11700,17810,72699.0,6213550.0
2014-06-25,11650,11700,11500,11550,25044,71767.0,6213550.0
2014-06-26,11550,11650,11500,11600,37789,72077.0,6213550.0
2014-06-27,11450,11500,11300,11450,27306,71145.0,6213550.0
2014-06-30,11450,11450,11300,11400,15078,70834.0,6213550.0
2014-07-01,11400,11650,11400,11600,16101,72077.0,6213550.0
2014-07-02,11650,11650,11450,11450,10974,71145.0,6213550.0
2014-07-03,11500,11500,11350,11400,14657,70834.0,6213550.0
2014-07-04,11450,11550,11400,11500,7997,71456.0,6213550.0
2014-07-07,11500,11600,11450,11500,10857,71456.0,6213550.0
2014-07-08,11500,11500,11250,11350,24409,70524.0,6213550.0
2014-07-09,11250,11350,11000,11150,92611,69281.0,6213550.0
2014-07-10,11150,11250,11000,11150,30605,69281.0,6213550.0
2014-07-11,11200,11300,11100,11250,27331,69902.0,6213550.0
2014-07-14,11300,11350,11150,11300,21304,70213.0,6213550.0
2014-07-15,11250,11350,11100,11300,37009,70213.0,6213550.0
2014-07-16,11250,11650,11250,11650,29031,72388.0,6213550.0
2014-07-17,11650,11750,11550,11750,25801,73009.0,6213550.0
2014-07-18,11700,13500,11700,13500,663082,83883.0,6213550.0
2014-07-21,13300,13850,13200,13600,197786,84504.0,6213550.0
2014-07-22,13650,13900,13550,13900,101449,86368.0,6213550.0
2014-07-23,13950,14700,13600,13900,126829,86368.0,6213550.0
2014-07-24,14000,14200,13700,14200,46953,88232.0,6213550.0
2014-07-25,14250,14350,13850,13850,35301,86058.0,6213550.0
2014-07-28,13700,13900,13450,13450,40414,83572.0,6213550.0
2014-07-29,13400,13600,13400,13450,29662,83572.0,6213550.0
2014-07-30,13300,13750,13300,13350,63010,82951.0,6213550.0
2014-07-31,13300,13500,12800,13100,48036,81398.0,6213550.0
2014-08-01,13250,13550,13100,13500,29243,83883.0,6213550.0
2014-08-04,13300,13500,13250,13250,8970,82330.0,6213550.0
2014-08-05,13350,14050,13200,13900,45839,86368.0,6213550.0
2014-08-06,13700,13950,13600,13900,29981,86368.0,6213550.0
2014-08-07,14050,14050,13400,13600,11967,84504.0,6213550.0
2014-08-08,13700,13700,13300,13500,15167,83883.0,6213550.0
2014-08-11,13550,13550,13150,13250,34054,82330.0,6213550.0
2014-08-12,13400,13450,12950,13200,15475,82019.0,6213550.0
2014-08-13,13200,13300,13000,13100,12618,81398.0,6213550.0
2014-08-14,13300,13650,12950,13200,39268,82019.0,6213550.0
2014-08-18,13400,13400,13150,13350,16449,82951.0,6213550.0
2014-08-19,13350,13500,12950,13200,25309,82019.0,6213550.0
2014-08-20,13200,13250,12950,13100,13709,81398.0,6213550.0
2014-08-21,13100,13350,12900,13300,19814,82640.0,6213550.0
2014-08-22,13350,13450,13150,13350,8639,82951.0,6213550.0
2014-08-25,13250,13600,13000,13050,14850,81087.0,6213550.0
2014-08-26,13150,13200,12950,13200,10086,82019.0,6213550.0
2014-08-27,13200,13200,12650,12900,41992,80155.0,6213550.0
2014-08-28,12900,13400,12800,13150,36151,81708.0,6213550.0
2014-08-29,13150,13600,13150,13450,39707,83572.0,6213550.0
2014-09-01,13500,14350,13500,14100,106574,87611.0,6213550.0
2014-09-02,14250,14250,13700,13850,37496,86058.0,6213550.0
2014-09-03,13850,14600,13850,14450,85585,89786.0,6213550.0
2014-09-04,14600,14700,14000,14700,76861,91339.0,6213550.0
2014-09-05,14700,14950,14550,14750,34565,91650.0,6213550.0
2014-09-11,14450,15150,14450,14700,58540,91339.0,6213550.0
2014-09-12,14850,14900,14200,14300,23363,88854.0,6213550.0
2014-09-15,14300,14700,14200,14300,18842,88854.0,6213550.0
2014-09-16,14300,14400,13900,14300,27005,88854.0,6213550.0
2014-09-17,14300,14650,13900,14200,29360,88232.0,6213550.0
2014-09-18,14100,14950,14000,14400,53196,89475.0,6213550.0
2014-09-19,14250,14300,13800,14250,16399,88543.0,6213550.0
2014-09-22,14300,14400,13600,13950,45525,86679.0,6213550.0
2014-09-23,13850,14050,13150,13600,60418,84504.0,6213550.0
2014-09-24,13550,14050,13450,13900,42045,86368.0,6213550.0
2014-09-25,13900,14150,13800,13950,10656,86679.0,6213550.0
2014-09-26,13850,13950,13500,13550,14792,84194.0,6213550.0
2014-09-29,13550,13900,13450,13600,9456,84504.0,6213550.0
2014-09-30,13200,13700,13200,13350,9212,82951.0,6213550.0
2014-10-01,13400,13600,12700,12950,32994,80465.0,6213550.0
2014-10-02,12950,13100,12700,13000,12871,80776.0,6213550.0
2014-10-06,13000,13200,12950,12950,10450,80465.0,6213550.0
2014-10-07,12950,13250,12850,13250,21303,82330.0,6213550.0
2014-10-08,13050,13250,12900,13150,16391,81708.0,6213550.0
2014-10-10,13150,13400,12850,13150,20707,81708.0,6213550.0
2014-10-13,12900,13050,12550,12700,15281,78912.0,6213550.0
2014-10-14,12600,12950,12500,12650,9371,78601.0,6213550.0
2014-10-15,12700,12900,12600,12850,14387,79844.0,6213550.0
2014-10-16,12750,12800,12550,12750,5766,79223.0,6213550.0
2014-10-17,12550,12600,12200,12200,21211,75805.0,6213550.0
2014-10-20,12200,12300,11900,11950,15625,74252.0,6213550.0
2014-10-21,11950,12550,11850,12550,21274,77980.0,6213550.0
2014-10-22,12600,12650,12250,12350,9591,76737.0,6213550.0
2014-10-23,12350,13400,12250,12800,38187,79533.0,6213550.0
2014-10-24,12800,12850,12200,12300,26318,76427.0,6213550.0
2014-10-27,12300,13100,12300,12950,73639,80465.0,6213550.0
2014-10-28,12800,13000,12450,13000,29059,80776.0,6213550.0
2014-10-29,12850,13100,12500,12600,30435,78291.0,6213550.0
2014-10-30,12550,12650,12200,12250,28126,76116.0,6213550.0
2014-10-31,12250,12650,12250,12350,16005,76737.0,6213550.0
2014-11-03,12350,12400,12000,12050,15940,74873.0,6213550.0
2014-11-04,12100,12150,11550,11750,29639,73009.0,6213550.0
2014-11-05,11750,11900,11650,11650,15135,72388.0,6213550.0
2014-11-06,11650,11900,11050,11250,110721,69902.0,6213550.0
2014-11-07,11250,11550,11050,11450,74777,71145.0,6213550.0
2014-11-10,11500,11600,11200,11400,59518,70834.0,6213550.0
2014-11-11,11400,11500,11200,11350,53576,70524.0,6213550.0
2014-11-12,11350,11650,11300,11600,18163,72077.0,6213550.0
2014-11-13,11550,11600,11300,11500,31821,71456.0,6213550.0
2014-11-14,11550,11750,11450,11650,20370,72388.0,6213550.0
2014-11-17,11750,11850,11550,11650,16914,72388.0,6213550.0
2014-11-18,11650,11750,11450,11600,27368,72077.0,6213550.0
2014-11-19,11650,11700,11450,11500,22895,71456.0,6213550.0
2014-11-20,11450,11650,11450,11500,10714,71456.0,6213550.0
2014-11-21,11500,12300,11500,12000,79672,74563.0,6213550.0
2014-11-24,11900,12000,11550,11850,55484,73631.0,6213550.0
2014-11-25,11650,11900,11650,11850,18819,73631.0,6213550.0
2014-11-26,11850,12100,11650,11700,42930,72699.0,6213550.0
2014-11-27,11700,11800,11500,11700,27124,72699.0,6213550.0
2014-11-28,11750,12000,11750,11750,23115,73009.0,6213550.0
2014-12-01,11550,11650,11250,11400,42417,70834.0,6213550.0
2014-12-02,11450,11550,11400,11500,8235,71456.0,6213550.0
2014-12-03,11500,11500,11400,11500,8153,71456.0,6213550.0
2014-12-04,11450,11500,11300,11450,21198,71145.0,6213550.0
2014-12-05,11500,11600,11350,11500,13628,71456.0,6213550.0
2014-12-08,11500,12050,11500,11750,81483,73009.0,6213550.0
2014-12-09,11850,12000,11600,12000,47792,74563.0,6213550.0
2014-12-10,12000,12100,11750,11800,17062,73320.0,6213550.0
2014-12-11,11800,11800,11300,11400,39184,70834.0,6213550.0
2014-12-12,11450,11850,11450,11750,39825,73009.0,6213550.0
2014-12-15,11700,11750,11550,11750,15378,73009.0,6213550.0
2014-12-16,11700,11900,11500,11550,19424,71767.0,6213550.0
2014-12-17,11500,11650,11100,11400,48769,70834.0,6213550.0
2014-12-18,11400,11500,11150,11350,32803,70524.0,6213550.0
2014-12-19,11350,11450,11250,11300,22117,70213.0,6213550.0
2014-12-22,11250,11500,11250,11300,31622,70213.0,6213550.0
2014-12-23,11400,11550,11300,11500,20430,71456.0,6213550.0
2014-12-24,11450,11650,11450,11550,18224,71767.0,6213550.0
2014-12-26,11500,11900,11400,11800,87583,73320.0,6213550.0
2014-12-29,11350,11450,11200,11250,30515,69902.0,6213550.0
2014-12-30,11250,11250,11150,11200,11582,69592.0,6213550.0
2015-01-02,11200,11250,11150,11250,6550,69902.0,6213550.0
2015-01-05,11300,11700,11200,11650,45378,72388.0,6213550.0
2015-01-06,11550,11550,11250,11350,13754,70524.0,6213550.0
2015-01-07,11450,11450,11300,11350,12025,70524.0,6213550.0
2015-01-08,11300,11400,11200,11300,9051,70213.0,6213550.0
2015-01-09,11300,11400,11000,11150,68966,69281.0,6213550.0
2015-01-12,11150,11300,11100,11250,12662,69902.0,6213550.0
2015-01-13,11250,11400,11250,11350,15338,70524.0,6213550.0
2015-01-14,11400,11450,11350,11400,7343,70834.0,6213550.0
2015-01-15,11250,11400,11250,11300,7483,70213.0,6213550.0
2015-01-16,11250,11300,11050,11200,15883,69592.0,6213550.0
2015-01-19,11200,11300,11100,11250,9804,69902.0,6213550.0
2015-01-20,11250,11400,11200,11400,10209,70834.0,6213550.0
2015-01-21,11450,11550,11300,11350,20913,70524.0,6213550.0
2015-01-22,11400,11450,11300,11400,16559,70834.0,6213550.0
2015-01-23,11400,11550,11250,11350,15319,70524.0,6213550.0
2015-01-26,11350,11350,11200,11250,8448,69902.0,6213550.0
2015-01-27,11300,11300,10950,11100,28332,68970.0,6213550.0
2015-01-28,11050,11400,11050,11300,62711,70213.0,6213550.0
2015-01-29,11300,11550,11250,11450,60004,71145.0,6213550.0
2015-01-30,11400,11450,11100,11250,51226,69902.0,6213550.0
2015-02-02,11250,11950,11200,11800,87878,73320.0,6213550.0
2015-02-03,11900,11900,11500,11800,56502,73320.0,6213550.0
2015-02-04,11700,11850,11500,11500,71823,71456.0,6213550.0
2015-02-05,11500,11650,11300,11350,41960,70524.0,6213550.0
2015-02-06,11350,11400,11100,11300,56105,70213.0,6213550.0
2015-02-09,11250,11300,10900,11100,143338,68970.0,6213550.0
2015-02-10,10950,11100,10800,10900,100736,67728.0,6213550.0
2015-02-11,10900,11000,10800,10950,51558,68038.0,6213550.0
2015-02-12,10950,11050,10850,11000,42640,68349.0,6213550.0
2015-02-13,11000,11100,10900,11050,46270,68660.0,6213550.0
2015-02-16,11100,11250,10950,11100,70777,68970.0,6213550.0
2015-02-17,11150,11450,11100,11350,67252,70524.0,6213550.0
2015-02-23,11400,11450,11150,11200,25490,69592.0,6213550.0
2015-02-24,11250,11300,11000,11150,63068,69281.0,6213550.0
2015-02-25,11150,11250,11100,11150,29553,69281.0,6213550.0
2015-02-26,11200,11300,11050,11200,40953,69592.0,6213550.0
2015-02-27,11250,11300,11050,11150,89948,69281.0,6213550.0
2015-03-02,11200,11350,11100,11350,81822,70524.0,6213550.0
2015-03-03,11350,11500,11300,11450,64964,71145.0,6213550.0
2015-03-04,11500,11650,11400,11450,64896,71145.0,6213550.0
2015-03-05,11600,11650,11350,11550,55210,71767.0,6213550.0
2015-03-06,11550,11550,11400,11500,36091,71456.0,6213550.0
2015-03-09,11400,11500,11350,11400,43207,70834.0,6213550.0
2015-03-10,11450,11450,11200,11350,39163,70524.0,6213550.0
2015-03-11,11300,11750,11300,11600,46177,72077.0,6213550.0
2015-03-12,11600,11700,11450,11600,41234,72077.0,6213550.0
2015-03-13,11750,11750,11450,11550,41100,71767.0,6213550.0
2015-03-16,11550,11600,11400,11550,35583,71767.0,6213550.0
2015-03-17,11550,11600,11400,11500,61793,71456.0,6213550.0
2015-03-18,11500,11750,11500,11650,51494,72388.0,6213550.0
2015-03-19,11700,11700,11500,11600,34101,72077.0,6213550.0
2015-03-20,11500,11700,11500,11700,66696,72699.0,6213550.0
2015-03-23,11650,11750,11600,11600,74808,72077.0,6213550.0
2015-03-24,11600,12450,11600,12200,137034,75805.0,6213550.0
2015-03-25,12100,12300,12050,12200,46189,75805.0,6213550.0
2015-03-26,12150,12500,12100,12100,74822,75184.0,6213550.0
2015-03-27,12200,12350,11950,12100,27962,75184.0,6213550.0
2015-03-30,12050,12300,11950,12050,28480,74873.0,6213550.0
2015-03-31,12150,12250,11950,12150,34355,75495.0,6213550.0
2015-04-01,12150,12300,11750,12150,44942,75495.0,6213550.0
2015-04-02,12200,12350,11950,12250,63261,76116.0,6213550.0
2015-04-03,12300,12800,12300,12500,122956,77669.0,6213550.0
2015-04-06,12650,12750,12250,12400,57558,77048.0,6213550.0
2015-04-07,12550,12550,12250,12450,33465,77359.0,6213550.0
2015-04-08,12500,12500,12250,12500,38318,77669.0,6213550.0
