제닉(123330),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-06-12,14950,15300,14700,14900,45664,104300.0,7000000.0
2018-06-14,14750,15350,14700,14700,79308,102900.0,7000000.0
2018-06-15,14750,16050,14750,15250,133635,106750.0,7000000.0
2018-06-18,15050,15400,13950,14400,127576,100800.0,7000000.0
2018-06-19,14250,14600,13250,14100,174319,98700.0,7000000.0
2018-06-20,14000,15800,13700,15800,453900,110600.0,7000000.0
2018-06-21,15800,16150,15400,15850,155358,110950.0,7000000.0
2018-06-22,16100,17700,15800,17450,768399,122150.0,7000000.0
2018-06-25,17600,17600,16400,17000,360033,119000.0,7000000.0
2018-06-26,16650,17000,15800,15950,183907,111650.0,7000000.0
2018-06-27,15850,16950,15850,16250,142256,113750.0,7000000.0
2018-06-28,16200,17800,16150,17400,280361,121800.0,7000000.0
2018-06-29,17700,17700,16550,16900,157794,118300.0,7000000.0
2018-07-02,16900,17650,16700,16800,139298,117600.0,7000000.0
2018-07-03,16800,17250,15850,17100,175097,119700.0,7000000.0
2018-07-04,17000,17100,16250,16700,98738,116900.0,7000000.0
2018-07-05,16850,17450,16100,17250,164590,120750.0,7000000.0
2018-07-06,17150,17800,16500,17500,157198,122500.0,7000000.0
2018-07-09,17650,17700,17100,17600,134083,123200.0,7000000.0
2018-07-10,17750,17750,16900,16900,92482,118300.0,7000000.0
2018-07-11,16650,16900,16200,16750,139016,117250.0,7000000.0
2018-07-12,16650,17250,16600,17000,106543,119000.0,7000000.0
2018-07-13,17000,17100,16250,17000,189902,119000.0,7000000.0
2018-07-16,17450,17500,16600,17050,107070,119350.0,7000000.0
2018-07-17,17050,17300,16600,16750,97002,117250.0,7000000.0
2018-07-18,17000,17000,15400,15500,119346,108500.0,7000000.0
2018-07-19,15500,15700,14300,14500,270232,101500.0,7000000.0
2018-07-20,14500,15200,14200,14250,150341,99750.0,7000000.0
2018-07-23,14400,14450,13250,13250,140737,92750.0,7000000.0
2018-07-24,13250,14000,13250,13300,107665,93100.0,7000000.0
2018-07-25,13350,13600,12950,13050,91036,91350.0,7000000.0
2018-07-26,13250,13450,13050,13050,46281,91350.0,7000000.0
2018-07-27,13200,13700,13050,13600,46835,95200.0,7000000.0
2018-07-30,13600,13750,13200,13400,49990,93800.0,7000000.0
2018-07-31,13400,13700,13400,13600,30671,95200.0,7000000.0
2018-08-01,13650,15000,13450,14700,215979,102900.0,7000000.0
2018-08-02,14700,14850,14050,14350,78279,100450.0,7000000.0
2018-08-03,14250,14600,14250,14550,38209,101850.0,7000000.0
2018-08-06,14450,14900,14450,14550,30719,101850.0,7000000.0
2018-08-07,14650,14850,14400,14450,23016,101150.0,7000000.0
2018-08-08,14500,14650,13850,13950,64363,97650.0,7000000.0
2018-08-09,13850,14100,13700,14050,23254,98350.0,7000000.0
2018-08-10,14000,14050,13700,13800,25138,96600.0,7000000.0
2018-08-13,13700,13700,13050,13050,68991,91350.0,7000000.0
2018-08-14,13100,13500,12650,13100,50642,91700.0,7000000.0
2018-08-16,12700,13300,12350,13300,81966,93100.0,7000000.0
2018-08-17,13300,13650,13200,13500,24292,94500.0,7000000.0
2018-08-20,13550,13800,13200,13450,38070,94150.0,7000000.0
2018-08-21,13400,13800,13400,13600,31489,95200.0,7000000.0
2018-08-22,13700,13700,13300,13350,21065,93450.0,7000000.0
2018-08-23,13700,14350,13650,13800,90656,96600.0,7000000.0
2018-08-24,13800,14350,13800,14100,54860,98700.0,7000000.0
2018-08-27,14150,14200,13850,13850,30844,96950.0,7000000.0
2018-08-28,14150,14400,13750,13750,25136,96250.0,7000000.0
2018-08-29,13800,14150,13750,13900,49493,97300.0,7000000.0
2018-08-30,14500,14600,14050,14050,58714,98350.0,7000000.0
2018-08-31,13900,14500,13750,14050,60397,98350.0,7000000.0
2018-09-03,13900,14100,13600,13800,39173,96600.0,7000000.0
2018-09-04,13650,14150,13500,13900,59487,97300.0,7000000.0
2018-09-05,14000,14300,13950,14050,27742,98350.0,7000000.0
2018-09-06,14000,14250,13700,13750,23798,96250.0,7000000.0
2018-09-07,13750,13900,13450,13550,56643,94850.0,7000000.0
2018-09-10,13500,13500,12750,12950,124199,90650.0,7000000.0
2018-09-11,13150,13250,12800,13050,86772,91350.0,7000000.0
2018-09-12,13100,13200,12750,12900,42377,90300.0,7000000.0
2018-09-13,12900,13050,12750,13050,39359,91350.0,7000000.0
2018-09-14,13100,13150,12800,13000,49763,91000.0,7000000.0
2018-09-17,12900,13000,12400,12600,78750,88200.0,7000000.0
2018-09-18,12700,12700,12300,12600,66457,88200.0,7000000.0
2018-09-19,12650,12650,11650,11900,151632,83300.0,7000000.0
2018-09-20,11800,11950,11150,11150,121765,78050.0,7000000.0
2018-09-21,11200,11750,11200,11550,91574,80850.0,7000000.0
2018-09-27,11650,11800,11400,11550,59032,80850.0,7000000.0
2018-09-28,11450,11550,11000,11250,107322,78750.0,7000000.0
2018-10-01,11350,11600,11150,11250,84286,78750.0,7000000.0
2018-10-02,11350,11350,10900,10900,46448,76300.0,7000000.0
2018-10-04,10850,10850,10050,10150,145630,71050.0,7000000.0
2018-10-05,10000,10200,9900,10050,63864,70350.0,7000000.0
2018-10-08,9950,10200,9880,9880,22525,69160.0,7000000.0
2018-10-10,9940,9940,9230,9270,71499,64890.0,7000000.0
2018-10-11,8800,8990,8010,8010,263954,56070.0,7000000.0
2018-10-12,7740,8650,7740,8600,126182,60200.0,7000000.0
2018-10-15,8540,8640,8390,8450,61754,59150.0,7000000.0
2018-10-16,8530,8850,8470,8840,29870,61880.0,7000000.0
2018-10-17,9000,9100,8650,8840,49706,61880.0,7000000.0
2018-10-18,8890,8920,8550,8610,42298,60270.0,7000000.0
2018-10-19,8460,8640,8320,8630,30821,60410.0,7000000.0
2018-10-22,8630,9080,8630,8810,73968,61670.0,7000000.0
2018-10-23,8870,8870,8240,8310,53066,58170.0,7000000.0
2018-10-24,8320,8430,7790,7930,78760,55510.0,7000000.0
2018-10-25,7530,7720,7290,7700,106422,53900.0,7000000.0
2018-10-26,7710,7800,7200,7460,43352,52220.0,7000000.0
2018-10-29,7200,7690,6720,6770,67884,47390.0,7000000.0
2018-10-30,6310,6860,6310,6810,127608,47670.0,7000000.0
2018-10-31,6810,7060,6620,7030,51491,49210.0,7000000.0
2018-11-01,7030,7430,7030,7250,47527,50750.0,7000000.0
2018-11-02,7390,7800,7390,7760,31616,54320.0,7000000.0
2018-11-05,8000,8000,7530,7720,27871,54040.0,7000000.0
2018-11-06,7870,7870,7570,7690,19072,53830.0,7000000.0
2018-11-07,7850,7880,7280,7510,40628,52570.0,7000000.0
2018-11-08,7720,7720,7510,7550,22521,52850.0,7000000.0
2018-11-09,7610,7640,7320,7550,17420,52850.0,7000000.0
2018-11-12,7530,7530,7160,7310,24627,51170.0,7000000.0
2018-11-13,7230,7290,6700,7230,24709,50610.0,7000000.0
2018-11-14,7230,7500,7190,7310,26387,51170.0,7000000.0
2018-11-15,7400,8300,7270,7730,248126,54110.0,7000000.0
2018-11-16,7840,8190,7740,7850,109840,54950.0,7000000.0
2018-11-19,7870,8080,7850,7970,44086,55790.0,7000000.0
2018-11-20,7880,7880,7550,7810,45509,54670.0,7000000.0
2018-11-21,7740,8790,7530,8390,394482,58730.0,7000000.0
2018-11-22,8400,8490,8070,8170,110106,57190.0,7000000.0
2018-11-23,8110,8150,7720,7800,85405,54600.0,7000000.0
2018-11-26,7760,7980,7700,7820,39976,54740.0,7000000.0
2018-11-27,7910,8090,7810,7950,37278,55650.0,7000000.0
2018-11-28,7980,8090,7880,7880,35924,55160.0,7000000.0
2018-11-29,7950,8000,7810,7870,27265,55090.0,7000000.0
2018-11-30,7870,7970,7810,7850,30331,54950.0,7000000.0
2018-12-03,7890,8070,7870,7980,40893,55860.0,7000000.0
2018-12-04,8070,8070,7920,8000,31304,56000.0,7000000.0
2018-12-05,7850,7900,7720,7840,29159,54880.0,7000000.0
2018-12-06,7780,7810,7290,7410,52170,51870.0,7000000.0
2018-12-07,7540,7570,7360,7550,16086,52850.0,7000000.0
2018-12-10,7400,7470,7030,7030,40833,49210.0,7000000.0
2018-12-11,7160,7180,6700,6790,45945,47530.0,7000000.0
2018-12-12,6930,7100,6800,7040,31514,49280.0,7000000.0
2018-12-13,7040,7140,6890,7080,24755,49560.0,7000000.0
2018-12-14,7050,7090,6890,6950,20835,48650.0,7000000.0
2018-12-17,6880,6880,6510,6800,40098,47600.0,7000000.0
2018-12-18,6760,6870,6660,6830,26017,47810.0,7000000.0
2018-12-19,6880,6940,6720,6860,19072,48020.0,7000000.0
2018-12-20,6800,6910,6750,6790,20058,47530.0,7000000.0
2018-12-21,6750,6870,6700,6750,24284,47250.0,7000000.0
2018-12-24,6710,6830,6630,6690,20016,46830.0,7000000.0
2018-12-26,6470,6560,6380,6430,53941,45010.0,7000000.0
2018-12-27,6620,6690,6500,6510,17023,45570.0,7000000.0
2018-12-28,6560,6700,6460,6570,39288,45990.0,7000000.0
2019-01-02,6520,6660,6470,6480,20123,45360.0,7000000.0
2019-01-03,6440,6520,6320,6380,32694,44660.0,7000000.0
2019-01-04,6420,6420,6190,6300,33760,44100.0,7000000.0
2019-01-07,6400,6430,6320,6410,26387,44870.0,7000000.0
2019-01-08,6470,7110,6460,6610,123559,46270.0,7000000.0
2019-01-09,6710,6790,6590,6740,39141,47180.0,7000000.0
2019-01-10,6730,6990,6720,6770,42575,47390.0,7000000.0
2019-01-11,6790,6950,6760,6780,47870,47460.0,7000000.0
2019-01-14,6810,6890,6770,6850,18736,47950.0,7000000.0
2019-01-15,6800,7080,6800,6960,31565,48720.0,7000000.0
2019-01-16,6990,7070,6920,6990,36159,48930.0,7000000.0
2019-01-17,7000,7060,6850,6860,22546,48020.0,7000000.0
2019-01-18,6820,6940,6790,6900,28807,48300.0,7000000.0
2019-01-21,7050,7150,6880,7150,35541,50050.0,7000000.0
2019-01-22,7170,7350,7170,7220,46524,50540.0,7000000.0
2019-01-23,7290,8060,7180,7250,346072,50750.0,7000000.0
2019-01-24,7310,7490,6870,7430,70296,52010.0,7000000.0
2019-01-25,7580,7580,7350,7450,64107,52150.0,7000000.0
2019-01-28,7470,7520,7310,7390,33099,51730.0,7000000.0
2019-01-29,7390,7480,7220,7270,26494,50890.0,7000000.0
2019-01-30,7270,7340,7060,7220,19336,50540.0,7000000.0
2019-01-31,7220,7490,7220,7350,28738,51450.0,7000000.0
2019-02-01,7320,7440,7240,7300,18599,51100.0,7000000.0
2019-02-07,7270,7300,7010,7140,46233,49980.0,7000000.0
2019-02-08,7040,7140,6990,7090,29949,49630.0,7000000.0
2019-02-11,7160,7160,7000,7080,27751,49560.0,7000000.0
2019-02-12,7000,7140,7000,7080,14969,49560.0,7000000.0
2019-02-13,7150,7160,7030,7110,32435,49770.0,7000000.0
2019-02-14,7280,7670,7170,7670,198371,53690.0,7000000.0
2019-02-15,7770,9820,7740,8800,3654646,61600.0,7000000.0
2019-02-18,8990,9400,8820,8980,652327,62860.0,7000000.0
2019-02-19,9060,9070,8550,8760,278652,61320.0,7000000.0
2019-02-20,8780,10200,8720,9440,3145983,66080.0,7000000.0
2019-02-21,9340,9630,9080,9470,571724,66290.0,7000000.0
2019-02-22,9350,9600,8900,8910,298966,62370.0,7000000.0
2019-02-25,8820,9500,8820,9220,294592,64540.0,7000000.0
2019-02-26,9360,9360,9050,9120,99863,63840.0,7000000.0
2019-02-27,9180,9560,9020,9340,244496,65380.0,7000000.0
2019-02-28,9340,9340,8600,8700,180181,60900.0,7000000.0
2019-03-04,8860,9270,8850,9150,104135,64050.0,7000000.0
2019-03-05,9150,9190,8890,9040,69553,63280.0,7000000.0
2019-03-06,8980,9160,8930,9050,56402,63350.0,7000000.0
2019-03-07,9100,9490,8970,9140,244054,63980.0,7000000.0
2019-03-08,9100,9660,9000,9370,275641,65590.0,7000000.0
2019-03-11,9430,9460,8920,9300,114357,65100.0,7000000.0
2019-03-12,9440,9440,9070,9190,100724,64330.0,7000000.0
2019-03-13,9170,9390,9080,9260,108209,64820.0,7000000.0
2019-03-14,9320,9440,9180,9300,116885,65100.0,7000000.0
2019-03-15,9440,10150,9270,9370,1276542,65590.0,7000000.0
2019-03-18,9380,9480,9310,9450,177735,66150.0,7000000.0
2019-03-19,9550,9650,9170,9170,183373,64190.0,7000000.0
2019-03-20,9170,9250,8620,8660,276843,60620.0,7000000.0
2019-03-21,8700,8810,8180,8190,186126,57330.0,7000000.0
2019-03-22,8260,8460,8240,8300,73880,58100.0,7000000.0
2019-03-25,8060,8340,8040,8230,31560,57610.0,7000000.0
2019-03-26,8300,8350,8130,8200,48760,57400.0,7000000.0
2019-03-27,8300,8300,8040,8080,46899,56560.0,7000000.0
2019-03-28,8140,8140,7770,7770,79334,54390.0,7000000.0
2019-03-29,7750,7900,7420,7810,96445,54670.0,7000000.0
2019-04-01,7850,8050,7840,8020,46510,56140.0,7000000.0
2019-04-02,8030,8410,7980,8320,108633,58240.0,7000000.0
2019-04-03,8340,8430,8200,8400,52122,58800.0,7000000.0
2019-04-04,8400,8500,8310,8500,62445,59500.0,7000000.0
2019-04-05,8530,8620,8320,8400,54806,58800.0,7000000.0
2019-04-08,8470,9060,8400,8790,331047,61530.0,7000000.0
2019-04-09,8820,8930,8500,8900,167861,62300.0,7000000.0
2019-04-10,8940,8950,8670,8700,76860,60900.0,7000000.0
2019-04-11,8780,8780,8590,8590,56419,60130.0,7000000.0
2019-04-12,8750,9020,8600,8940,143973,62580.0,7000000.0
2019-04-15,9050,9320,8930,9080,283539,63560.0,7000000.0
2019-04-16,9100,9190,8700,8800,97317,61600.0,7000000.0
2019-04-17,8810,9000,8800,8960,80300,62720.0,7000000.0
2019-04-18,9050,9050,8610,8670,78242,60690.0,7000000.0
2019-04-19,8780,9650,8600,9330,505993,65310.0,7000000.0
2019-04-22,9330,9580,9110,9470,228360,66290.0,7000000.0
2019-04-23,9420,9900,9260,9690,307945,67830.0,7000000.0
2019-04-24,9920,9950,9310,9360,145401,65520.0,7000000.0
2019-04-25,9370,9610,9130,9440,160824,66080.0,7000000.0
2019-04-26,9550,9640,9240,9530,191682,66710.0,7000000.0
2019-04-29,9680,9850,9380,9570,179377,66990.0,7000000.0
2019-04-30,9570,9700,9040,9430,194825,66010.0,7000000.0
2019-05-02,9330,9750,9260,9570,179346,66990.0,7000000.0
2019-05-03,9570,9800,9450,9500,128968,66500.0,7000000.0
2019-05-07,9260,9470,9150,9450,80901,66150.0,7000000.0
2019-05-08,9320,9570,9200,9560,118914,66920.0,7000000.0
2019-05-09,9560,9590,8670,9250,169889,64750.0,7000000.0
2019-05-10,9120,9290,8730,9030,86263,63210.0,7000000.0
2019-05-13,9030,9110,8260,8400,99593,58800.0,7000000.0
2019-05-14,8380,9380,8060,9100,222129,63700.0,7000000.0
2019-05-15,8910,9200,8820,8820,140356,61740.0,7000000.0
2019-05-16,8860,8980,7980,8040,186895,56280.0,7000000.0
2019-05-17,8210,8900,8080,8700,193976,60900.0,7000000.0
2019-05-20,8480,8750,8480,8730,49662,61110.0,7000000.0
2019-05-21,8730,8900,8520,8700,62989,60900.0,7000000.0
2019-05-22,8700,8800,8440,8440,28223,59080.0,7000000.0
2019-05-23,8500,8580,8160,8350,48699,58450.0,7000000.0
2019-05-24,8100,8350,7950,7980,75630,55860.0,7000000.0
2019-05-27,7850,8120,7710,7980,44268,55860.0,7000000.0
2019-05-28,8000,8100,7930,8000,30768,56000.0,7000000.0
2019-05-29,8070,8070,7710,7720,30133,54040.0,7000000.0
2019-05-30,7720,7980,7600,7670,22506,53690.0,7000000.0
2019-05-31,7910,8270,7680,8070,56995,56490.0,7000000.0
2019-06-03,7930,8190,7890,7950,15277,55650.0,7000000.0
2019-06-04,8000,8470,7960,7960,28737,55720.0,7000000.0
2019-06-05,8020,8340,8010,8130,22760,56910.0,7000000.0
2019-06-07,8280,8280,8050,8150,23588,57050.0,7000000.0
2019-06-10,8150,8400,8060,8400,84118,58800.0,7000000.0
2019-06-11,8650,8790,8170,8180,154744,57260.0,7000000.0
2019-06-12,8180,8220,7790,7940,174311,55580.0,7000000.0
2019-06-13,7940,8070,7870,8050,54188,56350.0,7000000.0
2019-06-14,7950,8150,7900,7940,59242,55580.0,7000000.0
2019-06-17,7990,7990,7490,7640,148887,53480.0,7000000.0
2019-06-18,7630,7640,7250,7300,121908,51100.0,7000000.0
2019-06-19,7440,7480,7200,7290,118293,51030.0,7000000.0
2019-06-20,7290,7470,7290,7390,69596,51730.0,7000000.0
2019-06-21,7460,7470,7000,7040,147526,49280.0,7000000.0
2019-06-24,7030,7140,6800,7050,51400,49350.0,7000000.0
2019-06-25,7130,7130,6830,6980,45371,48860.0,7000000.0
2019-06-26,6940,7080,6810,6980,30553,48860.0,7000000.0
2019-06-27,7050,7050,6830,6960,24772,48720.0,7000000.0
2019-06-28,6960,6960,6650,6700,53983,46900.0,7000000.0
2019-07-01,6700,7070,6700,6870,51923,48090.0,7000000.0
2019-07-02,6800,6970,6770,6900,17511,48300.0,7000000.0
2019-07-03,6980,6980,6550,6660,66421,46620.0,7000000.0
2019-07-04,6700,6770,6490,6750,39482,47250.0,7000000.0
2019-07-05,6800,7280,6780,7030,119113,49210.0,7000000.0
2019-07-08,7100,7120,6740,6850,56945,47950.0,7000000.0
2019-07-09,6650,6850,6510,6600,57944,46200.0,7000000.0
2019-07-10,6520,6640,6460,6520,44071,45640.0,7000000.0
2019-07-11,6520,6880,6520,6680,45961,46760.0,7000000.0
2019-07-12,6850,6850,6660,6740,11829,47180.0,7000000.0
2019-07-15,6690,6830,6630,6660,11768,46620.0,7000000.0
2019-07-16,6550,6750,6530,6600,22674,46200.0,7000000.0
2019-07-17,6600,6600,6250,6320,52986,44240.0,7000000.0
2019-07-18,6320,6350,6190,6220,37833,43540.0,7000000.0
2019-07-19,6190,6290,6190,6280,38564,43960.0,7000000.0
2019-07-22,6280,6380,6180,6350,24055,44450.0,7000000.0
2019-07-23,6400,6410,6140,6150,64833,43050.0,7000000.0
2019-07-24,6160,6180,5940,5970,90634,41790.0,7000000.0
2019-07-25,5960,5960,5580,5660,103375,39620.0,7000000.0
2019-07-26,5680,5780,5260,5770,61853,40390.0,7000000.0
2019-07-29,5760,5760,5370,5370,27093,37590.0,7000000.0
2019-07-30,5200,5690,5200,5560,43586,38920.0,7000000.0
2019-07-31,5550,5750,5400,5720,34754,40040.0,7000000.0
2019-08-01,5720,5880,5570,5600,6625,39200.0,7000000.0
2019-08-02,5500,5680,5460,5650,15710,39550.0,7000000.0
2019-08-05,5430,5540,4820,4870,81850,34090.0,7000000.0
2019-08-06,4535,4870,4000,4560,126944,31920.0,7000000.0
2019-08-07,4560,5000,4560,4800,36941,33600.0,7000000.0
2019-08-08,4800,5690,4800,5340,259790,37380.0,7000000.0
2019-08-09,5290,5440,5250,5290,32444,37030.0,7000000.0
2019-08-12,5310,5610,5200,5290,102833,37030.0,7000000.0
2019-08-13,5300,5490,5250,5320,38620,37240.0,7000000.0
2019-08-14,5450,5450,5250,5300,30414,37100.0,7000000.0
2019-08-16,5110,5230,5070,5130,24013,35910.0,7000000.0
2019-08-19,5110,5270,5100,5100,12081,35700.0,7000000.0
2019-08-20,5160,5290,5100,5240,22498,36680.0,7000000.0
2019-08-21,5260,5340,5230,5290,11811,37030.0,7000000.0
2019-08-22,5230,5340,5170,5170,16119,36190.0,7000000.0
2019-08-23,5180,5210,5060,5160,16386,36120.0,7000000.0
2019-08-26,5140,5140,4800,4810,25010,33670.0,7000000.0
2019-08-27,4990,4990,4820,4835,11566,33845.0,7000000.0
2019-08-28,4835,4960,4800,4870,13992,34090.0,7000000.0
2019-08-29,4870,4970,4825,4825,8937,33775.0,7000000.0
2019-08-30,4845,5090,4845,5050,23870,35350.0,7000000.0
2019-09-02,5100,5160,5030,5150,20554,36050.0,7000000.0
2019-09-03,5150,5610,5090,5340,106299,37380.0,7000000.0
2019-09-04,5450,5450,5280,5330,21273,37310.0,7000000.0
2019-09-05,5330,5420,5310,5330,25458,37310.0,7000000.0
2019-09-06,5330,5440,5330,5400,23827,37800.0,7000000.0
2019-09-09,5400,5510,5300,5340,29534,37380.0,7000000.0
2019-09-10,5470,5470,5280,5360,10693,37520.0,7000000.0
2019-09-11,5280,5450,5280,5400,9852,37800.0,7000000.0
2019-09-16,5400,5540,5380,5400,23836,37800.0,7000000.0
2019-09-17,5380,5480,5340,5460,23322,38220.0,7000000.0
2019-09-18,5540,5540,5380,5430,14700,38010.0,7000000.0
2019-09-19,5490,5490,5330,5350,19430,37450.0,7000000.0
2019-09-20,5350,5400,4990,5300,32202,37100.0,7000000.0
2019-09-23,5300,5300,5120,5200,12966,36400.0,7000000.0
2019-09-24,5250,5280,5180,5250,21740,36750.0,7000000.0
2019-09-25,5270,5270,5140,5200,23017,36400.0,7000000.0
2019-09-26,5210,5210,5030,5050,19141,35350.0,7000000.0
2019-09-27,5060,5350,5050,5170,45407,36190.0,7000000.0
2019-09-30,5230,5230,5110,5160,17053,36120.0,7000000.0
2019-10-01,5080,5230,5060,5110,22120,35770.0,7000000.0
2019-10-02,5070,5280,5060,5280,31756,36960.0,7000000.0
2019-10-04,5380,5910,5130,5160,109721,36120.0,7000000.0
2019-10-07,5150,5230,5020,5140,24134,35980.0,7000000.0
