엔텔스(069410),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-07-24,4863,5036,4863,4929,2386,31944.0,3300000.0
2012-07-25,5036,5036,4746,4863,7611,31515.0,3300000.0
2012-07-26,4771,4888,4771,4884,10269,31647.0,3300000.0
2012-07-27,5082,5082,4893,4965,3877,32175.0,3300000.0
2012-07-30,5046,5046,4919,5031,1549,32604.0,3300000.0
2012-07-31,4995,5072,4949,5031,1560,32604.0,3300000.0
2012-08-01,5061,5061,4944,5036,2864,32637.0,3300000.0
2012-08-02,5036,5077,4980,5042,2182,32670.0,3300000.0
2012-08-03,5041,5056,4954,5052,3975,32736.0,3300000.0
2012-08-06,5143,5143,4970,5042,3987,32670.0,3300000.0
2012-08-07,4939,5041,4934,4950,5219,32076.0,3300000.0
2012-08-08,4944,4975,4848,4965,6887,32175.0,3300000.0
2012-08-09,4965,4990,4863,4960,2648,32142.0,3300000.0
2012-08-10,5005,5005,4868,4929,5339,31944.0,3300000.0
2012-08-13,5000,5092,4898,5042,6499,32670.0,3300000.0
2012-08-14,5092,5194,4939,5031,13757,32604.0,3300000.0
2012-08-16,5092,5092,4893,5042,9431,32670.0,3300000.0
2012-08-17,5082,5082,4985,5011,3489,32472.0,3300000.0
2012-08-20,5087,5117,4944,5082,15546,32934.0,3300000.0
2012-08-21,5082,5143,4939,5118,5481,33165.0,3300000.0
2012-08-22,5092,5092,4837,4838,10840,31350.0,3300000.0
2012-08-23,4888,5036,4842,4991,10564,32340.0,3300000.0
2012-08-24,5005,5092,4990,5031,174287,32604.0,3300000.0
2012-08-27,5168,5168,4949,4985,7028,32307.0,3300000.0
2012-08-28,5087,5678,4990,5423,51043,35145.0,3300000.0
2012-08-29,5347,5474,5270,5296,10729,34320.0,3300000.0
2012-08-30,5347,5347,5077,5092,35939,33000.0,3300000.0
2012-08-31,5117,5194,5041,5082,13577,32934.0,3300000.0
2012-09-03,5066,5143,5041,5067,17039,32835.0,3300000.0
2012-09-04,5066,5087,4980,5006,15519,32439.0,3300000.0
2012-09-05,5010,5168,5010,5087,7637,32967.0,3300000.0
2012-09-06,5087,5245,5005,5220,27454,33825.0,3300000.0
2012-09-07,5245,5448,5245,5322,17328,34485.0,3300000.0
2012-09-10,5499,5499,5143,5194,10739,33660.0,3300000.0
2012-09-11,5117,5245,5092,5118,15050,33165.0,3300000.0
2012-09-12,5168,5219,5041,5194,18706,33660.0,3300000.0
2012-09-13,5245,5296,5168,5245,5829,33990.0,3300000.0
2012-09-14,5321,5321,5143,5220,12438,33825.0,3300000.0
2012-09-17,5245,5983,5245,5805,133451,37620.0,3300000.0
2012-09-18,5856,6238,5728,6085,82231,39435.0,3300000.0
2012-09-19,6085,6187,5881,5933,43473,38445.0,3300000.0
2012-09-20,5932,6110,5830,6111,22104,39600.0,3300000.0
2012-09-21,6110,6187,5958,6162,14697,39930.0,3300000.0
2012-09-24,6238,6238,5856,5984,24830,38775.0,3300000.0
2012-09-25,6060,6060,5779,5856,29429,37950.0,3300000.0
2012-09-26,5856,5958,5703,5780,17935,38131.0,3359522.0
2012-09-27,5728,5856,5576,5653,24757,37291.0,3359522.0
2012-09-28,5754,5754,5550,5678,14378,37459.0,3359522.0
2012-10-02,5678,5983,5550,5958,16951,39306.0,3359522.0
2012-10-04,6034,6238,5881,6136,35934,40482.0,3359522.0
2012-10-05,6110,6340,6060,6111,25997,40314.0,3359522.0
2012-10-08,6060,6238,6009,6136,17123,40482.0,3359522.0
2012-10-09,6110,6161,5983,6085,10479,40146.0,3359522.0
2012-10-10,5958,6238,5932,6085,23403,40146.0,3359522.0
2012-10-11,6060,6594,6034,6391,84515,42162.0,3359522.0
2012-10-12,6391,6772,6391,6620,69211,43674.0,3359522.0
2012-10-15,6671,6849,6263,6391,45860,42162.0,3359522.0
2012-10-16,6518,6569,6212,6391,25515,42162.0,3359522.0
2012-10-17,6518,6518,6263,6340,17878,41826.0,3359522.0
2012-10-18,6340,6467,6238,6391,31789,42162.0,3359522.0
2012-10-19,6518,6543,6238,6442,9419,42498.0,3359522.0
2012-10-22,6416,6416,6289,6289,4733,41490.0,3359522.0
2012-10-23,6314,6543,6289,6289,7868,41490.0,3359522.0
2012-10-24,6161,6263,5856,5984,56522,39474.0,3359522.0
2012-10-25,6110,6263,5856,5933,12273,39138.0,3359522.0
2012-10-26,5907,5983,5627,5882,19405,38802.0,3359522.0
2012-10-29,5907,5958,5728,5754,8478,37963.0,3359522.0
2012-10-30,5703,6060,5703,5856,9587,40346.0,3508331.0
2012-10-31,5856,6060,5856,5933,5051,40872.0,3508331.0
2012-11-01,5907,6034,5881,5933,5460,40872.0,3508331.0
2012-11-02,5932,6289,5932,6238,19349,42977.0,3508331.0
2012-11-05,6492,6492,6136,6264,5191,43152.0,3508331.0
2012-11-06,6314,6314,6187,6238,10464,42977.0,3508331.0
2012-11-07,6212,6289,6060,6162,9703,42451.0,3508331.0
2012-11-08,6085,6161,6009,6136,12182,42275.0,3508331.0
2012-11-09,6085,6187,6009,6136,4061,42275.0,3508331.0
2012-11-12,6060,6314,6060,6264,11559,43152.0,3508331.0
2012-11-13,6238,6492,6238,6340,19716,43679.0,3508331.0
2012-11-14,6289,6391,6212,6289,9318,43328.0,3508331.0
2012-11-15,6263,6391,5958,6085,18762,41925.0,3508331.0
2012-11-16,6085,6161,5856,6111,20915,42100.0,3508331.0
2012-11-19,6187,6849,6110,6315,192871,43503.0,3508331.0
2012-11-20,6492,6492,6110,6162,58772,42451.0,3508331.0
2012-11-21,6136,6314,6110,6162,42056,42451.0,3508331.0
2012-11-22,6187,6441,6085,6162,40409,42451.0,3508331.0
2012-11-23,6136,6340,6085,6162,19446,42451.0,3508331.0
2012-11-26,6110,6314,6110,6187,25924,42626.0,3508331.0
2012-11-27,6187,6187,5958,6035,24074,41574.0,3508331.0
2012-11-28,6085,6110,5983,6085,17420,41925.0,3508331.0
2012-11-29,6187,6187,6009,6035,15505,41574.0,3508331.0
2012-11-30,5958,6110,5907,6035,21417,41574.0,3508331.0
2012-12-03,5830,6238,5805,6060,75414,41749.0,3508331.0
2012-12-04,6070,6780,6070,6710,157758,23541.0,3508331.0
2012-12-05,7710,7710,7600,7710,658384,27049.0,3508331.0
2012-12-06,7320,7470,6920,7230,491931,25365.0,3508331.0
2012-12-07,7280,7310,6860,7010,142042,24593.0,3508331.0
2012-12-10,6910,6950,6410,6570,194397,23050.0,3508331.0
2012-12-11,6660,6730,6400,6400,106398,22453.0,3508331.0
2012-12-12,6410,6510,6150,6210,102757,21787.0,3508331.0
2012-12-13,6230,6410,6170,6370,30436,22348.0,3508331.0
2012-12-14,6440,6460,6300,6350,22886,22278.0,3508331.0
2012-12-17,6350,6350,6110,6110,31283,21436.0,3508331.0
2012-12-18,6180,6220,5700,5850,113717,20524.0,3508331.0
2012-12-20,5840,6060,5800,5850,30483,20524.0,3508331.0
2012-12-21,5870,5980,5650,5750,31762,20173.0,3508331.0
2012-12-24,5750,5980,5590,5750,49175,20173.0,3508331.0
2012-12-26,5850,5990,5770,5850,28681,20524.0,3508331.0
2012-12-27,5750,5920,5620,5890,48782,40636.0,6899227.0
2012-12-28,5850,5950,5700,5810,36221,40085.0,6899227.0
2013-01-02,5850,5930,5770,5830,31868,40222.0,6899227.0
2013-01-03,5840,6100,5750,6010,61971,41464.0,6899227.0
2013-01-04,6090,6360,6010,6320,108132,43603.0,6899227.0
2013-01-07,6330,6550,6260,6430,76181,44362.0,6899227.0
2013-01-08,6370,6430,6300,6390,42677,44086.0,6899227.0
2013-01-09,6410,6420,6230,6330,38021,43672.0,6899227.0
2013-01-10,6300,6350,6090,6100,61322,42085.0,6899227.0
2013-01-11,6190,6190,5990,6020,14036,41533.0,6899227.0
2013-01-14,6020,6130,5880,5920,49913,40843.0,6899227.0
2013-01-15,5880,6000,5800,5940,33539,40981.0,6899227.0
2013-01-16,5940,6130,5850,6040,31880,41671.0,6899227.0
2013-01-17,6190,6190,5920,5940,34585,40981.0,6899227.0
2013-01-18,5920,6260,5920,6220,38698,42913.0,6899227.0
2013-01-21,6290,6830,6290,6600,136540,45535.0,6899227.0
2013-01-22,6600,6990,6460,6710,115891,46294.0,6899227.0
2013-01-23,6730,6790,6510,6660,55622,45949.0,6899227.0
2013-01-24,6670,7290,6670,7030,241189,48502.0,6899227.0
2013-01-25,7030,7030,6620,7030,136648,48502.0,6899227.0
2013-01-28,7290,7490,7130,7250,194153,50019.0,6899227.0
2013-01-29,7250,7300,6900,7180,96170,49536.0,6899227.0
2013-01-30,7180,7340,6950,7150,135763,49329.0,6899227.0
2013-01-31,7060,7230,7060,7190,49112,49605.0,6899227.0
2013-02-01,7190,7650,7090,7600,164326,52434.0,6899227.0
2013-02-04,7710,7890,7520,7700,116788,53124.0,6899227.0
2013-02-05,7580,7770,7540,7700,52922,53124.0,6899227.0
2013-02-06,7730,7900,7560,7780,88297,53676.0,6899227.0
2013-02-07,7800,7800,7630,7700,48473,53124.0,6899227.0
2013-02-08,7720,7770,7550,7720,28125,53262.0,6899227.0
2013-02-12,7720,7770,7560,7700,34806,53124.0,6899227.0
2013-02-13,7800,7910,7710,7800,75630,53814.0,6899227.0
2013-02-14,7800,8050,7780,8040,73974,55470.0,6899227.0
2013-02-15,8070,8110,7970,8030,37599,55401.0,6899227.0
2013-02-18,8200,8800,8190,8500,226889,58643.0,6899227.0
2013-02-19,8550,8590,8350,8480,80328,58505.0,6899227.0
2013-02-20,8680,8700,8390,8390,56295,57885.0,6899227.0
2013-02-21,8390,8390,7950,8050,109766,55539.0,6899227.0
2013-02-22,8110,8380,7880,8380,87173,57816.0,6899227.0
2013-02-25,8420,9000,8420,8850,186408,61058.0,6899227.0
2013-02-26,8710,8890,8710,8840,51240,60989.0,6899227.0
2013-02-27,8900,8900,8610,8850,80947,61058.0,6899227.0
2013-02-28,8890,8890,8690,8740,56942,60299.0,6899227.0
2013-03-04,8740,8740,8150,8340,215579,57540.0,6899227.0
2013-03-05,8370,8980,8350,8960,153568,61817.0,6899227.0
2013-03-06,9480,10200,9410,9900,905972,68302.0,6899227.0
2013-03-07,9780,9980,9500,9810,198142,67681.0,6899227.0
2013-03-08,9810,10750,9750,10350,411099,71407.0,6899227.0
2013-03-11,10500,10550,9810,10300,167376,71062.0,6899227.0
2013-03-12,10450,10900,10300,10550,198222,72787.0,6899227.0
2013-03-13,10500,11250,10400,10650,240221,73477.0,6899227.0
2013-03-14,10700,11100,10550,11100,107002,76581.0,6899227.0
2013-03-15,11200,11950,11150,11950,241594,82446.0,6899227.0
2013-03-18,12150,13450,11550,13300,446200,91760.0,6899227.0
2013-03-19,13400,13600,12500,13350,466642,92105.0,6899227.0
2013-03-20,13100,13550,12600,13000,207970,89690.0,6899227.0
2013-03-21,13150,13950,12950,13400,245854,92450.0,6899227.0
2013-03-22,13550,13600,12800,13100,160975,90380.0,6899227.0
2013-03-25,13150,13650,12700,12950,133890,89345.0,6899227.0
2013-03-26,12900,13400,12750,13300,144899,91760.0,6899227.0
2013-03-27,13400,13400,12550,12550,121192,86585.0,6899227.0
2013-03-28,12600,12900,11950,12600,226395,86930.0,6899227.0
2013-03-29,12600,13100,12550,12600,145404,86930.0,6899227.0
2013-04-01,12600,13200,12400,12900,100416,89000.0,6899227.0
2013-04-02,13000,13450,12700,12700,136482,87620.0,6899227.0
2013-04-03,12800,13150,12450,12750,75875,87965.0,6899227.0
2013-04-04,12800,13200,12400,12800,106292,88310.0,6899227.0
2013-04-05,12800,13100,12650,12950,152110,89345.0,6899227.0
2013-04-08,13000,13150,11800,12100,120592,83481.0,6899227.0
2013-04-09,11850,12300,11000,11500,203673,79341.0,6899227.0
2013-04-10,11600,12150,11450,11800,83723,81411.0,6899227.0
2013-04-11,12000,12650,11700,12650,124899,87275.0,6899227.0
2013-04-12,12800,13000,12450,12650,85764,87275.0,6899227.0
2013-04-15,12650,12750,12400,12500,60263,86240.0,6899227.0
2013-04-16,12300,12700,11900,12150,201946,83826.0,6899227.0
2013-04-17,12300,12300,11500,11800,185175,81411.0,6899227.0
2013-04-18,11800,12500,11450,12500,166280,86240.0,6899227.0
2013-04-19,12550,12550,11350,11400,281009,78651.0,6899227.0
2013-04-22,11400,11600,11100,11300,119680,77961.0,6899227.0
2013-04-23,11350,11700,11250,11500,157462,79341.0,6899227.0
2013-04-24,11650,12200,11500,12150,218869,83826.0,6899227.0
2013-04-25,12350,12350,11950,11950,127033,82446.0,6899227.0
2013-04-26,12150,12750,11750,12650,210105,87275.0,6899227.0
2013-04-29,13050,13400,12700,13350,236761,92105.0,6899227.0
2013-04-30,13350,13700,12850,13500,202955,93140.0,6899227.0
2013-05-02,13700,13850,13400,13800,209269,95209.0,6899227.0
2013-05-03,13900,13900,13400,13500,116708,93140.0,6899227.0
2013-05-06,13700,13700,12750,12900,177090,89000.0,6899227.0
2013-05-07,12800,13200,12650,13100,118607,90380.0,6899227.0
2013-05-08,13100,13750,12950,13350,186847,92105.0,6899227.0
2013-05-09,13250,13650,12900,13450,153308,92795.0,6899227.0
2013-05-10,13600,13700,13250,13550,80771,93485.0,6899227.0
2013-05-13,13650,14150,13400,13400,238093,92450.0,6899227.0
2013-05-14,13300,13700,12650,12750,183166,87965.0,6899227.0
2013-05-15,12800,13150,12200,13150,147926,90725.0,6899227.0
2013-05-16,13200,13200,12650,12950,60164,89345.0,6899227.0
2013-05-20,12900,12950,12600,12650,57822,87275.0,6899227.0
2013-05-21,12750,13100,12450,13100,79496,90380.0,6899227.0
2013-05-22,13200,13700,13100,13200,135118,91070.0,6899227.0
2013-05-23,13200,13850,13050,13800,202247,95209.0,6899227.0
2013-05-24,13850,14800,13850,14100,322239,97279.0,6899227.0
2013-05-27,14100,14750,13900,14700,208614,101419.0,6899227.0
2013-05-28,14750,15200,14650,14950,171213,103143.0,6899227.0
2013-05-29,14900,15000,14550,14800,91992,102109.0,6899227.0
2013-05-30,14700,14800,14250,14250,167485,98314.0,6899227.0
2013-05-31,14300,14450,13750,13800,155588,95209.0,6899227.0
2013-06-03,13550,13950,13300,13500,96418,93140.0,6899227.0
2013-06-04,13700,13700,13050,13200,134549,91070.0,6899227.0
2013-06-05,12950,13600,12600,13400,182663,92450.0,6899227.0
2013-06-07,13450,13700,11850,13100,189256,90380.0,6899227.0
2013-06-10,12900,13900,12900,13750,90850,94864.0,6899227.0
2013-06-11,14000,14050,13600,13950,58053,96244.0,6899227.0
2013-06-12,13650,14000,13550,13550,39931,93485.0,6899227.0
2013-06-13,13500,13650,13050,13250,43369,91415.0,6899227.0
2013-06-14,13300,13400,13100,13150,37088,90725.0,6899227.0
2013-06-17,12950,13150,12000,12300,138726,84860.0,6899227.0
2013-06-18,12200,12700,11850,12650,113150,87275.0,6899227.0
2013-06-19,12600,13400,12600,12950,83365,89345.0,6899227.0
2013-06-20,12650,13050,12450,12650,35179,87275.0,6899227.0
2013-06-21,12300,13150,12000,13100,81170,90380.0,6899227.0
2013-06-24,13250,13250,12500,12500,61133,86240.0,6899227.0
2013-06-25,12200,12550,11550,11800,90534,81411.0,6899227.0
2013-06-26,12000,12400,11550,11750,74012,81066.0,6899227.0
2013-06-27,12300,12850,12200,12800,101235,88310.0,6899227.0
2013-06-28,12850,13500,12500,13300,125270,91760.0,6899227.0
2013-07-01,13500,14450,13350,14100,230111,97279.0,6899227.0
2013-07-02,14250,14350,13750,13750,131825,94864.0,6899227.0
2013-07-03,13750,14450,13650,14350,178833,99004.0,6899227.0
2013-07-04,14500,15150,14300,15000,294597,103488.0,6899227.0
2013-07-05,15200,15700,14750,15000,316882,103488.0,6899227.0
2013-07-08,15100,15600,14700,14800,174782,102109.0,6899227.0
2013-07-09,15050,15300,14500,15000,148596,103488.0,6899227.0
2013-07-10,15100,15150,14550,14550,75166,100384.0,6899227.0
2013-07-11,14700,15450,14600,14750,202765,101764.0,6899227.0
2013-07-12,14850,15600,14650,15600,153657,107628.0,6899227.0
2013-07-15,15650,15800,15300,15700,134687,108318.0,6899227.0
2013-07-16,15700,15800,15400,15800,97860,109008.0,6899227.0
2013-07-17,15650,15800,15000,15000,188153,103488.0,6899227.0
2013-07-18,15050,15200,14700,15100,123570,104178.0,6899227.0
2013-07-19,15100,15100,14600,14650,107592,101074.0,6899227.0
2013-07-22,14350,14750,14200,14350,137964,99004.0,6899227.0
2013-07-23,14350,14700,14150,14400,82407,99349.0,6899227.0
2013-07-24,14550,14650,14050,14150,66634,97624.0,6899227.0
2013-07-25,14050,14300,13700,13900,126975,95899.0,6899227.0
2013-07-26,14100,14350,13850,14000,86744,96589.0,6899227.0
2013-07-29,14150,14150,13600,13750,65839,94864.0,6899227.0
2013-07-30,13800,14450,13750,14400,138295,99349.0,6899227.0
2013-07-31,14400,14750,14350,14650,102349,101074.0,6899227.0
2013-08-01,14650,14700,14350,14500,50071,100039.0,6899227.0
2013-08-02,14400,14600,13900,14000,97408,96589.0,6899227.0
2013-08-05,13800,14550,13800,14350,72686,99004.0,6899227.0
2013-08-06,14450,14500,13950,14000,43421,96589.0,6899227.0
2013-08-07,14000,14150,13700,13800,72121,95209.0,6899227.0
2013-08-08,13700,13900,13250,13850,110945,95554.0,6899227.0
2013-08-09,14000,14150,13700,14100,90300,97279.0,6899227.0
2013-08-12,14150,14150,13550,13950,45206,96244.0,6899227.0
2013-08-13,13950,13950,13450,13600,43845,93829.0,6899227.0
2013-08-14,13500,13600,12900,13350,88224,92105.0,6899227.0
2013-08-16,13000,13500,13000,13350,28802,92105.0,6899227.0
2013-08-19,13350,13700,13250,13400,26373,92450.0,6899227.0
2013-08-20,13400,13500,12200,12350,216639,85205.0,6899227.0
2013-08-21,12200,12700,11700,12550,74762,86585.0,6899227.0
2013-08-22,12600,12600,12200,12200,26851,84171.0,6899227.0
2013-08-23,12300,12900,12300,12750,35634,87965.0,6899227.0
2013-08-26,12700,12900,12450,12550,25889,86585.0,6899227.0
2013-08-27,12700,12700,12000,12050,44891,83136.0,6899227.0
2013-08-28,11800,11900,11150,11350,123342,78306.0,6899227.0
2013-08-29,11450,11950,11250,11900,64288,82101.0,6899227.0
2013-08-30,11950,12300,11850,12250,37698,84516.0,6899227.0
2013-09-02,12300,12350,12150,12300,13698,84860.0,6899227.0
2013-09-03,12000,12350,12000,12100,13805,83481.0,6899227.0
2013-09-04,12100,12600,11700,12600,39243,86930.0,6899227.0
2013-09-05,12500,12750,12400,12400,16836,85550.0,6899227.0
2013-09-06,12650,12650,11900,12250,23094,84516.0,6899227.0
2013-09-09,12100,12200,11550,11700,57478,80721.0,6899227.0
2013-09-10,11750,12000,11750,11750,12328,81066.0,6899227.0
2013-09-11,11800,12000,11700,11700,10781,80721.0,6899227.0
2013-09-12,11800,11850,11450,11700,26477,80721.0,6899227.0
2013-09-13,11700,11800,11500,11500,19078,79341.0,6899227.0
2013-09-16,11650,11750,11400,11500,16561,79341.0,6899227.0
2013-09-17,11450,11600,11250,11350,27104,78306.0,6899227.0
2013-09-23,11450,11600,11200,11300,19910,77961.0,6899227.0
2013-09-24,11150,11450,11000,11150,37261,76926.0,6899227.0
2013-09-25,11300,11300,10700,10800,53324,74512.0,6899227.0
2013-09-26,11000,11700,10550,11700,64664,80721.0,6899227.0
2013-09-27,11750,12550,11700,12500,109567,86240.0,6899227.0
2013-09-30,12500,12500,11950,12050,23963,83136.0,6899227.0
2013-10-01,11800,12000,11600,11850,25137,81756.0,6899227.0
2013-10-02,12050,12050,11500,11750,23753,81066.0,6899227.0
2013-10-04,11650,11850,11550,11600,10618,80031.0,6899227.0
2013-10-07,11550,12100,11500,11600,43000,80031.0,6899227.0
2013-10-08,11500,11750,11100,11450,35380,78996.0,6899227.0
2013-10-10,11450,11650,11150,11500,13816,79341.0,6899227.0
2013-10-11,11700,12200,11700,12050,44969,83136.0,6899227.0
2013-10-14,12050,12200,11900,12050,24211,83136.0,6899227.0
2013-10-15,12350,12350,11800,12100,11517,83481.0,6899227.0
2013-10-16,12000,12150,11500,11900,27655,82101.0,6899227.0
2013-10-17,11950,12200,11650,11900,20990,82101.0,6899227.0
2013-10-18,12100,12300,11850,12050,44527,83136.0,6899227.0
2013-10-21,12050,12250,11750,11850,22638,81756.0,6899227.0
2013-10-22,11750,12000,11550,11850,27763,81756.0,6899227.0
2013-10-23,11850,11950,11500,11850,32064,81756.0,6899227.0
2013-10-24,11700,12100,11700,12050,23795,83136.0,6899227.0
2013-10-25,12050,12600,12000,12550,69802,86585.0,6899227.0
2013-10-28,12700,13050,12400,12700,59343,87620.0,6899227.0
2013-10-29,12850,13200,12600,13000,79741,89690.0,6899227.0
2013-10-30,12900,13150,12750,13000,34272,89690.0,6899227.0
2013-10-31,13100,13100,12700,12900,24407,89000.0,6899227.0
2013-11-01,13000,13700,13000,13400,149262,92450.0,6899227.0
2013-11-04,13500,13550,13200,13300,17851,91760.0,6899227.0
2013-11-05,13650,13650,13150,13350,31311,92105.0,6899227.0
2013-11-06,13450,13450,13000,13100,19398,90380.0,6899227.0
2013-11-07,13250,13300,12550,12550,41588,86585.0,6899227.0
2013-11-08,12550,12950,12350,12850,26687,88655.0,6899227.0
2013-11-11,13000,13000,12150,12350,38321,85205.0,6899227.0
2013-11-12,12550,12700,12150,12550,18564,86585.0,6899227.0
2013-11-13,12550,12650,12250,12400,20016,85550.0,6899227.0
2013-11-14,12300,12500,12150,12200,21567,84171.0,6899227.0
2013-11-15,12300,12500,12250,12500,19419,86240.0,6899227.0
2013-11-18,12750,12750,12200,12350,15255,85205.0,6899227.0
2013-11-19,12300,12300,11700,11900,49503,82101.0,6899227.0
2013-11-20,12300,12400,11800,12300,36342,84860.0,6899227.0
2013-11-21,12300,12550,12100,12500,17082,86240.0,6899227.0
2013-11-22,12450,12700,12400,12550,17185,86585.0,6899227.0
2013-11-25,12650,12850,12450,12850,14705,88655.0,6899227.0
2013-11-26,12900,12950,12600,12800,8890,88310.0,6899227.0
2013-11-27,12800,13050,12700,12850,11949,88655.0,6899227.0
2013-11-28,13000,13000,12700,12850,8330,88655.0,6899227.0
2013-11-29,12950,12950,12500,12700,15649,87620.0,6899227.0
2013-12-02,12600,12800,12450,12800,12815,88310.0,6899227.0
2013-12-03,12850,12850,12500,12650,14108,87275.0,6899227.0
2013-12-04,12650,12850,12500,12500,12555,86240.0,6899227.0
2013-12-05,12400,12700,12400,12550,9033,86585.0,6899227.0
2013-12-06,12450,12600,12400,12550,13367,86585.0,6899227.0
2013-12-09,12700,12700,12100,12100,14713,83481.0,6899227.0
2013-12-10,12150,12300,11750,11750,44945,81066.0,6899227.0
2013-12-11,11750,12000,11250,11350,33685,78306.0,6899227.0
2013-12-12,11250,11650,11250,11500,6814,79341.0,6899227.0
2013-12-13,11500,11900,11450,11900,13075,82101.0,6899227.0
2013-12-16,11850,11900,11500,11600,9258,80031.0,6899227.0
2013-12-17,11600,11700,11450,11550,17210,79686.0,6899227.0
2013-12-18,11400,11550,11100,11300,16234,77961.0,6899227.0
2013-12-19,11300,11550,11150,11250,11329,77616.0,6899227.0
2013-12-20,11100,11400,11100,11300,14450,77961.0,6899227.0
2013-12-23,11300,11350,11000,11250,29675,77616.0,6899227.0
2013-12-24,11350,11350,11050,11300,9443,77961.0,6899227.0
2013-12-26,11400,11450,11150,11450,20189,78996.0,6899227.0
2013-12-27,11500,11800,11350,11800,9818,81411.0,6899227.0
2013-12-30,11950,11950,11650,11850,5474,81756.0,6899227.0
2014-01-02,11900,11900,11500,11650,9899,80376.0,6899227.0
2014-01-03,11650,11800,11350,11500,12681,79341.0,6899227.0
2014-01-06,11550,11850,11300,11500,37460,79341.0,6899227.0
2014-01-07,11400,11750,11400,11750,20504,81066.0,6899227.0
2014-01-08,11900,11900,11500,11700,32610,80721.0,6899227.0
2014-01-09,11700,11800,11500,11800,16383,81411.0,6899227.0
2014-01-10,11850,12000,11600,12000,19381,82791.0,6899227.0
2014-01-13,12100,13550,12100,13100,452786,90380.0,6899227.0
2014-01-14,13200,13250,12700,13000,119185,89690.0,6899227.0
2014-01-15,13200,13300,12700,13100,79133,90380.0,6899227.0
2014-01-16,13000,14300,12900,13900,343987,95899.0,6899227.0
2014-01-17,14050,14100,13200,13400,114995,92450.0,6899227.0
2014-01-20,13400,13550,13050,13100,68926,90380.0,6899227.0
2014-01-21,13000,13600,12800,12850,123668,88655.0,6899227.0
2014-01-22,12950,13400,12850,13000,59868,89690.0,6899227.0
2014-01-23,13100,13200,12800,13150,37808,90725.0,6899227.0
2014-01-24,13300,13400,12950,13300,52745,91760.0,6899227.0
2014-01-27,12800,13000,12600,12600,47533,86930.0,6899227.0
2014-01-28,12450,13050,12250,12800,34626,88310.0,6899227.0
2014-01-29,12800,13100,12700,13100,24315,90380.0,6899227.0
2014-02-03,12950,13250,12750,13150,30586,90725.0,6899227.0
2014-02-04,13100,13100,12800,13000,29798,89690.0,6899227.0
2014-02-05,13300,13300,12950,13000,34638,89690.0,6899227.0
2014-02-06,13150,13450,12900,13350,52008,92105.0,6899227.0
2014-02-07,13500,13800,13000,13200,120766,91070.0,6899227.0
2014-02-10,13250,13550,13000,13450,41261,92795.0,6899227.0
2014-02-11,13500,13650,13250,13400,49465,92450.0,6899227.0
2014-02-12,13350,13350,12750,12900,67429,89000.0,6899227.0
2014-02-13,12900,13400,12750,13400,108509,92450.0,6899227.0
2014-02-14,13750,14450,13200,13200,594703,91070.0,6899227.0
2014-02-17,13400,13550,13000,13450,97736,92795.0,6899227.0
2014-02-18,13750,14950,13600,14950,888894,103143.0,6899227.0
2014-02-19,15350,15900,14800,15800,667862,109008.0,6899227.0
2014-02-20,15550,15700,15150,15300,375116,105558.0,6899227.0
2014-02-21,15250,15800,15150,15300,349457,105558.0,6899227.0
2014-02-24,15400,16350,15200,16100,376604,111078.0,6899227.0
2014-02-25,16100,16200,14900,15100,352867,104178.0,6899227.0
2014-02-26,15500,15950,14950,15100,703265,104178.0,6899227.0
2014-02-27,15200,17300,14900,16500,1119351,113837.0,6899227.0
2014-02-28,16700,16950,15500,16950,813266,116942.0,6899227.0
2014-03-03,16850,17500,16700,17100,445378,117977.0,6899227.0
2014-03-04,17300,18750,17150,18300,939261,126256.0,6899227.0
2014-03-05,18300,19500,18150,18700,688860,129016.0,6899227.0
2014-03-06,18650,19100,18450,19000,287162,131085.0,6899227.0
2014-03-07,19200,19450,18150,18500,620031,127636.0,6899227.0
2014-03-10,18450,18750,18050,18350,286319,126601.0,6899227.0
2014-03-11,18750,19350,18600,18750,421399,129361.0,6899227.0
2014-03-12,18950,18950,18100,18200,278071,125566.0,6899227.0
2014-03-13,18300,19100,18100,18750,221666,129361.0,6899227.0
2014-03-14,18500,19100,18350,19100,171472,131775.0,6899227.0
2014-03-17,19050,19150,17800,19000,355302,131085.0,6899227.0
2014-03-18,19050,19200,18350,18400,201765,126946.0,6899227.0
2014-03-19,18400,18900,18250,18600,138017,128326.0,6899227.0
2014-03-20,18850,21350,18800,21350,983554,147298.0,6899227.0
2014-03-21,21350,23600,20850,21700,1523327,149713.0,6899227.0
2014-03-24,21800,22700,21300,21650,508778,149368.0,6899227.0
2014-03-25,21550,23200,21400,22150,520657,152818.0,6899227.0
2014-03-26,22250,23450,21000,21500,877599,148333.0,6899227.0
2014-03-27,21400,21500,20450,20450,369337,141089.0,6899227.0
2014-03-28,20650,20900,19400,19900,731667,137295.0,6899227.0
2014-03-31,20350,20550,19800,20350,498126,140399.0,6899227.0
2014-04-01,20450,21350,20000,20600,645704,142124.0,6899227.0
2014-04-02,21000,21000,20000,20100,342283,138674.0,6899227.0
2014-04-03,20450,21450,20200,20200,579541,139364.0,6899227.0
2014-04-04,20300,20550,19450,19800,296690,136605.0,6899227.0
2014-04-07,19750,20150,18400,18500,460923,127636.0,6899227.0
