선데이토즈(123420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-02-07,21350,21350,20900,20900,23221,200010.0,9569842.0
2017-02-08,20850,21700,20700,21700,96122,207666.0,9569842.0
2017-02-09,21750,22000,21350,21700,93366,207666.0,9569842.0
2017-02-10,21550,21700,21250,21550,58292,206230.0,9569842.0
2017-02-13,21550,22050,21450,21950,83087,210058.0,9569842.0
2017-02-14,21850,22000,21400,21450,74094,205273.0,9569842.0
2017-02-15,21350,21600,21150,21150,54398,202402.0,9569842.0
2017-02-16,21150,21300,20900,21000,49175,200967.0,9569842.0
2017-02-17,21100,22000,20950,21950,161797,210058.0,9569842.0
2017-02-20,21800,22150,21700,22000,69261,210537.0,9569842.0
2017-02-21,22200,23600,22000,23400,340355,223934.0,9569842.0
2017-02-22,23600,23900,23050,23750,126867,227284.0,9569842.0
2017-02-23,23800,23900,23000,23350,117491,223456.0,9569842.0
2017-02-24,23400,23900,22450,22450,106726,214843.0,9569842.0
2017-02-27,22400,22600,21700,21800,138036,208623.0,9569842.0
2017-02-28,21900,22150,21550,21950,75866,210058.0,9569842.0
2017-03-02,22200,22350,21500,21550,93052,206230.0,9569842.0
2017-03-03,21550,21650,20550,20950,93649,200488.0,9569842.0
2017-03-06,20950,21150,20500,21000,47597,200967.0,9569842.0
2017-03-07,20800,20800,20500,20750,68894,198574.0,9569842.0
2017-03-08,20850,21100,20600,20800,30951,199053.0,9569842.0
2017-03-09,21000,21600,20900,21250,61442,203359.0,9569842.0
2017-03-10,21250,21550,20600,21450,65962,205273.0,9569842.0
2017-03-13,21450,21600,21300,21350,32215,204316.0,9569842.0
2017-03-14,21600,22400,21500,21600,139710,206709.0,9569842.0
2017-03-15,21650,21700,20900,20950,57766,200488.0,9569842.0
2017-03-16,21000,21300,20950,21050,28004,201445.0,9569842.0
2017-03-17,21150,21550,20950,21450,42431,205273.0,9569842.0
2017-03-20,21500,21850,21400,21650,39634,207187.0,9569842.0
2017-03-21,21550,22050,21400,21650,59811,207187.0,9569842.0
2017-03-22,21650,22450,21500,22350,105057,213886.0,9569842.0
2017-03-23,22650,22700,21750,22050,81523,211015.0,9569842.0
2017-03-24,22150,22200,21750,22200,42559,212450.0,9569842.0
2017-03-27,22500,22500,21800,22000,44636,210537.0,9569842.0
2017-03-28,22000,22150,21750,22100,42573,211494.0,9569842.0
2017-03-29,22300,22350,21950,22250,59816,212929.0,9569842.0
2017-03-30,22400,23450,22400,23200,195763,222020.0,9569842.0
2017-03-31,23550,23650,23000,23150,121234,221542.0,9569842.0
2017-04-03,23200,23800,23150,23550,96054,225370.0,9569842.0
2017-04-04,23800,23800,23400,23450,72581,224413.0,9569842.0
2017-04-05,23650,23850,22900,23550,168930,225370.0,9569842.0
2017-04-06,23650,23700,23150,23150,61768,221542.0,9569842.0
2017-04-07,23100,23300,22800,23000,61597,220106.0,9569842.0
2017-04-10,23200,23250,22200,22300,90134,213407.0,9569842.0
2017-04-11,22200,22750,21950,22650,66542,216757.0,9569842.0
2017-04-12,22550,22600,22150,22400,38734,214364.0,9569842.0
2017-04-13,22400,22650,22200,22550,59148,215800.0,9569842.0
2017-04-14,22400,22600,22150,22150,46514,211972.0,9569842.0
2017-04-17,22150,22800,22150,22750,46868,217714.0,9569842.0
2017-04-18,22800,23500,22700,23450,92586,224413.0,9569842.0
2017-04-19,23350,23900,23300,23750,115218,227284.0,9569842.0
2017-04-20,23700,23800,23200,23300,65137,222977.0,9569842.0
2017-04-21,23750,24100,23450,23650,72688,226327.0,9569842.0
2017-04-24,23650,23900,22950,23050,52224,220585.0,9569842.0
2017-04-25,23050,23450,23050,23250,41722,222499.0,9569842.0
2017-04-26,23250,23850,23250,23750,54537,227284.0,9569842.0
2017-04-27,23750,23750,22600,22700,91068,217235.0,9569842.0
2017-04-28,22650,22650,22300,22400,44945,214364.0,9569842.0
2017-05-02,22450,22500,21550,21650,113099,207187.0,9569842.0
2017-05-04,21650,22250,21600,22050,43887,211015.0,9569842.0
2017-05-08,22450,22750,22150,22500,83271,215321.0,9569842.0
2017-05-10,22600,22650,22100,22100,71394,211494.0,9569842.0
2017-05-11,22250,22250,21800,21950,58743,210058.0,9569842.0
2017-05-12,22000,22400,21850,22050,64145,211015.0,9569842.0
2017-05-15,22050,22200,21600,21850,64858,209101.0,9569842.0
2017-05-16,21900,21950,21500,21600,54202,206709.0,9569842.0
2017-05-17,21700,21700,21150,21200,65072,202881.0,9569842.0
2017-05-18,20950,21150,20400,20700,104776,198096.0,9569842.0
2017-05-19,20750,21100,20450,20800,59308,199053.0,9569842.0
2017-05-22,20750,21000,20700,20850,33014,199531.0,9569842.0
2017-05-23,21100,21100,20750,20750,40903,198574.0,9569842.0
2017-05-24,20750,21000,20750,21000,31029,200967.0,9569842.0
2017-05-25,21100,21100,20750,20800,34033,199053.0,9569842.0
2017-05-26,20750,21050,20750,21000,30470,200967.0,9569842.0
2017-05-29,21050,21100,20700,20800,43830,199053.0,9569842.0
2017-05-30,20750,21000,20750,20800,36803,199053.0,9569842.0
2017-05-31,20900,21100,20750,20800,73092,199053.0,9569842.0
2017-06-01,20950,20950,20750,20800,32825,199053.0,9569842.0
2017-06-02,20800,20900,20550,20650,63295,197617.0,9569842.0
2017-06-05,20700,21200,20600,21150,79692,202402.0,9569842.0
2017-06-07,21250,21750,20950,21700,93343,207666.0,9569842.0
2017-06-08,21650,21700,20900,21300,136743,203838.0,9569842.0
2017-06-09,21250,21250,21000,21200,34684,202881.0,9569842.0
2017-06-12,21050,21250,20650,20700,65454,198096.0,9569842.0
2017-06-13,20700,20900,20550,20700,43345,198096.0,9569842.0
2017-06-14,20800,21000,20700,21000,31999,200967.0,9569842.0
2017-06-15,20900,21000,20700,20750,28242,198574.0,9569842.0
2017-06-16,20900,20900,20550,20750,44172,198574.0,9569842.0
2017-06-19,20650,20800,20550,20600,37040,197139.0,9569842.0
2017-06-20,20600,20650,20000,20000,110288,191397.0,9569842.0
2017-06-21,20000,20150,19750,20100,36904,192354.0,9569842.0
2017-06-22,20100,20250,19700,19700,48699,188526.0,9569842.0
2017-06-23,19700,20150,19450,19950,48971,190918.0,9569842.0
2017-06-26,19950,20050,19750,19800,24634,189483.0,9569842.0
2017-06-27,19750,20100,19500,19500,41881,186612.0,9569842.0
2017-06-28,19350,19450,19150,19200,46218,183741.0,9569842.0
2017-06-29,19200,19300,18950,19100,50996,182784.0,9569842.0
2017-06-30,19150,19600,19000,19400,32819,185655.0,9569842.0
2017-07-03,19350,19650,19200,19550,24181,187090.0,9569842.0
2017-07-04,19400,19550,19150,19300,28683,184698.0,9569842.0
2017-07-05,19300,19750,19200,19750,30010,189004.0,9569842.0
2017-07-06,19800,20100,19650,19750,31108,189004.0,9569842.0
2017-07-07,19750,19850,19400,19400,21438,185655.0,9569842.0
2017-07-10,19650,19650,19150,19300,17838,184698.0,9569842.0
2017-07-11,19250,19350,19000,19150,31196,183262.0,9569842.0
2017-07-12,19050,19250,18750,18800,44737,179913.0,9569842.0
2017-07-13,18800,19100,18700,18750,26996,179435.0,9569842.0
2017-07-14,18750,18950,18750,18900,17788,180870.0,9569842.0
2017-07-17,19000,19050,18400,18600,40650,177999.0,9569842.0
2017-07-18,18500,18700,18200,18250,33554,174650.0,9569842.0
2017-07-19,18250,18750,18250,18750,21181,179435.0,9569842.0
2017-07-20,18750,19400,18600,19300,37392,184698.0,9569842.0
2017-07-21,19400,19500,19150,19350,21476,185176.0,9569842.0
2017-07-24,19350,19350,18750,19100,33957,182784.0,9569842.0
2017-07-25,19250,19250,18850,18850,19421,180392.0,9569842.0
2017-07-26,18900,19100,18550,18600,35695,177999.0,9569842.0
2017-07-27,18650,18950,18550,18950,23238,181349.0,9569842.0
2017-07-28,18950,19100,18400,18550,36213,177521.0,9569842.0
2017-07-31,18350,18600,17900,18150,48923,173693.0,9569842.0
2017-08-01,18050,18300,18050,18250,18378,174650.0,9569842.0
2017-08-02,18350,18500,18150,18250,31626,174650.0,9569842.0
2017-08-03,18250,18400,17550,17600,63843,168429.0,9569842.0
2017-08-04,17800,17800,17000,17150,74203,164123.0,9569842.0
2017-08-07,17150,17600,17150,17500,17374,167472.0,9569842.0
2017-08-08,17500,17700,17400,17550,24725,167951.0,9569842.0
2017-08-09,17600,17700,17250,17250,28887,165080.0,9569842.0
2017-08-10,17250,17500,17050,17400,21317,166515.0,9569842.0
2017-08-11,17500,17700,17250,17300,36191,165558.0,9569842.0
2017-08-14,17300,17750,17250,17350,18333,166037.0,9569842.0
2017-08-16,17350,17550,17000,17050,25220,163166.0,9569842.0
2017-08-17,17100,17250,16900,17150,23687,164123.0,9569842.0
2017-08-18,17000,17350,17000,17200,17617,164601.0,9569842.0
2017-08-21,17350,17400,17150,17150,9910,164123.0,9569842.0
2017-08-22,17200,17500,17200,17400,22409,166515.0,9569842.0
2017-08-23,17650,17650,17350,17500,14033,167472.0,9569842.0
2017-08-24,17600,17700,17450,17700,20929,169386.0,9569842.0
2017-08-25,17700,17750,17500,17600,7937,168429.0,9569842.0
2017-08-28,17600,17650,17250,17550,22674,167951.0,9569842.0
2017-08-29,17400,17550,17300,17450,6463,166994.0,9569842.0
2017-08-30,17450,17650,17300,17600,14508,168429.0,9569842.0
2017-08-31,17650,18300,17600,18100,73253,173214.0,9569842.0
2017-09-01,18450,18750,18200,18600,57979,177999.0,9569842.0
2017-09-04,17950,18550,17950,18200,34843,174171.0,9569842.0
2017-09-05,18400,18400,17900,18300,38715,175128.0,9569842.0
2017-09-06,18400,19000,18100,18950,68283,181349.0,9569842.0
2017-09-07,19000,19000,18600,18900,46342,180870.0,9569842.0
2017-09-08,18850,18850,18300,18350,35715,175607.0,9569842.0
2017-09-11,18400,18400,18000,18100,31401,173214.0,9569842.0
2017-09-12,18100,19450,18100,19200,143269,183741.0,9569842.0
2017-09-13,19300,19400,18950,19050,45750,182305.0,9569842.0
2017-09-14,19000,19850,19000,19750,129731,189004.0,9569842.0
2017-09-15,19600,20700,19550,20650,247101,197617.0,9569842.0
2017-09-18,21050,22350,20800,20800,586396,199053.0,9569842.0
2017-09-19,21150,21200,19900,19950,222415,190918.0,9569842.0
2017-09-20,19950,20600,19400,20150,188694,192832.0,9569842.0
2017-09-21,20200,20450,19550,19600,76818,187569.0,9569842.0
2017-09-22,19350,19700,18800,18850,98867,180392.0,9569842.0
2017-09-25,18650,18950,17750,17750,109946,169865.0,9569842.0
2017-09-26,17550,18350,17550,18050,66333,172736.0,9569842.0
2017-09-27,18250,18500,18100,18150,40005,173693.0,9569842.0
2017-09-28,18450,18450,17900,18000,24535,172257.0,9569842.0
2017-09-29,18300,19550,18050,19200,86448,183741.0,9569842.0
2017-10-10,19250,20200,18950,19900,93078,190440.0,9569842.0
2017-10-11,19750,20050,19650,19850,45609,189961.0,9569842.0
2017-10-12,20100,20100,18450,18600,160743,177999.0,9569842.0
2017-10-13,18750,19200,18500,18950,122628,181349.0,9569842.0
2017-10-16,18950,19150,18600,19150,65080,183262.0,9569842.0
2017-10-17,19300,19350,18900,19150,58145,183262.0,9569842.0
2017-10-18,19300,20200,19100,19950,147692,190918.0,9569842.0
2017-10-19,20100,20100,19500,19750,74157,189004.0,9569842.0
2017-10-20,19800,20200,19550,19650,76379,188047.0,9569842.0
2017-10-23,19850,20450,19750,20300,103005,194268.0,9569842.0
2017-10-24,20300,20350,19750,19800,74686,189483.0,9569842.0
2017-10-25,19800,20600,19500,20600,107065,197139.0,9569842.0
2017-10-26,20500,22300,20250,22100,549681,211494.0,9569842.0
2017-10-27,22200,22400,21750,21800,137024,208623.0,9569842.0
2017-10-30,21950,23300,21650,22350,438112,213886.0,9569842.0
2017-10-31,22150,22150,20950,21300,222606,203838.0,9569842.0
2017-11-01,21050,21300,20300,20950,122511,200488.0,9569842.0
2017-11-02,20750,21400,20400,20750,185096,198574.0,9569842.0
2017-11-03,20850,20900,20450,20800,88693,199053.0,9569842.0
2017-11-06,20700,21000,20100,20600,128808,197139.0,9569842.0
2017-11-07,20550,21050,20300,20800,97588,199053.0,9569842.0
2017-11-08,20700,21100,20550,21000,58529,200967.0,9569842.0
2017-11-09,21150,21150,20400,21150,103540,202402.0,9569842.0
2017-11-10,20900,22100,20900,21950,242461,210058.0,9569842.0
2017-11-13,22200,22250,21600,22150,144215,211972.0,9569842.0
2017-11-14,22000,22200,21650,22200,150486,212450.0,9569842.0
2017-11-15,22100,22150,21250,21500,189527,205752.0,9569842.0
2017-11-16,21300,21800,21050,21750,85520,208144.0,9569842.0
2017-11-17,21750,21800,20700,20700,94998,198096.0,9569842.0
2017-11-20,20650,21300,20350,21100,111274,201924.0,9569842.0
2017-11-21,21050,21500,20800,21500,94533,205752.0,9569842.0
2017-11-22,21650,21800,21200,21600,79449,206709.0,9569842.0
2017-11-23,21750,23000,21750,22550,317745,215800.0,9569842.0
2017-11-24,22650,22800,22050,22600,103437,216278.0,9569842.0
2017-11-27,22800,22800,21950,22700,100470,217235.0,9569842.0
2017-11-28,22750,23150,22450,22650,180521,216757.0,9569842.0
2017-11-29,22650,23050,22600,22700,78019,217235.0,9569842.0
2017-11-30,22650,23300,22500,22800,119206,218192.0,9569842.0
2017-12-01,23100,23950,22800,23900,252449,228719.0,9569842.0
2017-12-04,23900,25000,23200,25000,319618,239246.0,9569842.0
2017-12-05,24950,26200,24450,25900,253961,247859.0,9569842.0
2017-12-06,26150,26650,24900,25400,206040,243074.0,9569842.0
2017-12-07,25450,25850,24200,25400,124124,243074.0,9569842.0
2017-12-08,25450,26350,25300,25900,127331,247859.0,9569842.0
2017-12-11,26100,26550,24900,26250,110235,251208.0,9569842.0
2017-12-12,26500,28250,26200,26300,325140,251687.0,9569842.0
2017-12-13,26600,27400,26550,27000,108552,258386.0,9569842.0
2017-12-14,27450,27450,26150,26350,95644,252165.0,9569842.0
2017-12-15,26350,27250,26050,27250,94081,260778.0,9569842.0
2017-12-18,27250,27500,26600,27000,60232,258386.0,9569842.0
2017-12-19,26800,27100,25300,26250,102371,251208.0,9569842.0
2017-12-20,26400,26400,25150,25150,66281,240682.0,9569842.0
2017-12-21,25150,25550,24000,24350,126550,233026.0,9569842.0
2017-12-22,24500,29250,24350,27300,649447,261257.0,9569842.0
2017-12-26,27100,27600,26800,27300,142848,261257.0,9569842.0
2017-12-27,27300,27550,27050,27450,115655,262692.0,9569842.0
2017-12-28,27450,27450,26300,26850,81029,256950.0,9569842.0
2018-01-02,26900,27600,26850,27150,74660,259821.0,9569842.0
2018-01-03,27300,27300,25950,26100,121746,249773.0,9569842.0
2018-01-04,26600,27550,25950,26050,178116,249294.0,9569842.0
2018-01-05,26600,26600,25100,25700,136894,245945.0,9569842.0
2018-01-08,25950,26000,25050,25300,83442,242117.0,9569842.0
2018-01-09,25150,25300,23000,24200,220304,231590.0,9569842.0
2018-01-10,24500,25500,24450,25450,74537,243552.0,9569842.0
2018-01-11,25850,25850,24700,24900,83421,238289.0,9569842.0
2018-01-12,24500,24900,23550,23750,108716,227284.0,9569842.0
2018-01-15,24300,24300,21550,21750,262155,208144.0,9569842.0
2018-01-16,22000,23050,22000,22900,140166,219149.0,9569842.0
2018-01-17,23000,23150,22300,23050,74923,220585.0,9569842.0
2018-01-18,23250,23400,22750,23300,84468,222977.0,9569842.0
2018-01-19,23450,23450,22950,23100,54099,221063.0,9569842.0
2018-01-22,23450,23850,22650,23850,97764,228241.0,9569842.0
2018-01-23,23850,24050,23500,23750,89281,227284.0,9569842.0
2018-01-24,23750,24300,23350,24300,191199,232547.0,9569842.0
2018-01-25,24400,25000,24000,24500,168142,234461.0,9569842.0
2018-01-26,24900,31250,24700,30600,1741684,292837.0,9569842.0
2018-01-29,30700,32700,30200,31850,848533,304799.0,9569842.0
2018-01-30,31900,39500,31850,35150,2060490,336380.0,9569842.0
2018-01-31,34250,38800,33600,34950,1215051,334466.0,9569842.0
2018-02-01,36200,40000,36150,38900,1588618,372267.0,9569842.0
2018-02-02,39700,40650,36750,37150,707401,355520.0,9569842.0
2018-02-05,35500,36400,30850,31300,1160041,299536.0,9569842.0
2018-02-06,29250,30800,28200,30400,796791,290923.0,9569842.0
2018-02-07,31250,31350,28150,28450,632075,272262.0,9569842.0
2018-02-08,28650,30100,28350,29800,322006,285181.0,9569842.0
2018-02-09,28000,29600,27900,29000,220757,277525.0,9569842.0
2018-02-12,29500,30650,29000,29000,308912,277525.0,9569842.0
2018-02-13,29750,30750,29350,30000,301518,287095.0,9569842.0
2018-02-14,30300,30450,29450,30000,188914,287095.0,9569842.0
2018-02-19,30350,31800,29600,31700,384575,303364.0,9569842.0
2018-02-20,32000,33550,31300,32450,436467,310541.0,9569842.0
2018-02-21,32700,35700,32200,35400,595967,338772.0,9569842.0
2018-02-22,35600,36400,33350,33900,355141,324418.0,9569842.0
2018-02-23,33850,38250,33800,37350,1006192,357434.0,9569842.0
2018-02-26,37250,39950,36800,38000,772666,363654.0,9569842.0
2018-02-27,38600,39450,36500,36600,358917,350256.0,9569842.0
2018-02-28,36600,37550,35200,35850,221797,343079.0,9569842.0
2018-03-02,35150,37600,34700,37050,219988,354563.0,9569842.0
2018-03-05,38100,38200,33500,33500,339943,320590.0,9569842.0
2018-03-06,34400,36000,34050,35250,220150,337337.0,9569842.0
2018-03-07,35250,35250,33100,33500,184003,320590.0,9569842.0
2018-03-08,34200,37550,34000,36700,373091,351213.0,9569842.0
2018-03-09,36900,37900,35750,36800,207298,352170.0,9569842.0
2018-03-12,37750,38300,36450,36500,170667,349299.0,9569842.0
2018-03-13,36250,38100,36250,37000,158251,354084.0,9569842.0
2018-03-14,36500,37150,35650,36000,134357,344514.0,9569842.0
2018-03-15,35950,37150,35400,36700,151553,351213.0,9569842.0
2018-03-16,36950,37050,35700,35850,90017,343079.0,9569842.0
2018-03-19,35700,36750,34600,36300,106802,347385.0,9569842.0
2018-03-20,35850,38000,35500,37000,204656,354084.0,9569842.0
2018-03-21,37750,41200,36550,41200,606850,394277.0,9569842.0
2018-03-22,41600,42550,39700,40300,426514,385665.0,9569842.0
2018-03-23,39050,40200,37950,38000,296563,363654.0,9569842.0
2018-03-26,38050,39750,37050,38800,255667,371310.0,9569842.0
2018-03-27,40100,44100,39850,41200,825928,394277.0,9569842.0
2018-03-28,40500,42850,40450,41700,318917,399062.0,9569842.0
2018-03-29,41800,43850,41700,43500,224219,416288.0,9569842.0
2018-03-30,43200,43700,41100,41650,213370,398584.0,9569842.0
2018-04-02,41700,42750,40850,42350,150314,405283.0,9569842.0
2018-04-03,41900,44700,41800,42950,321169,411025.0,9569842.0
2018-04-04,43500,44100,42000,43400,140441,415331.0,9569842.0
2018-04-05,43750,44050,41700,42000,139813,401933.0,9569842.0
2018-04-06,41950,42800,39550,40650,225588,389014.0,9569842.0
2018-04-09,40300,41850,40200,40650,140666,389014.0,9569842.0
2018-04-10,40650,41000,39400,40900,143313,391407.0,9569842.0
2018-04-11,41200,42250,40700,41900,152910,400976.0,9569842.0
2018-04-12,41700,42250,39600,39900,168692,381837.0,9569842.0
2018-04-13,39750,40800,39300,40550,89390,388057.0,9569842.0
2018-04-16,41300,41300,40100,40400,87701,386622.0,9569842.0
2018-04-17,40400,42700,40250,42100,173008,402890.0,9569842.0
2018-04-18,42400,42600,40300,40300,148487,385665.0,9569842.0
2018-04-19,39850,40300,37800,38750,257682,370831.0,9569842.0
2018-04-20,38500,39150,37950,38650,91079,369874.0,9569842.0
2018-04-23,38550,39200,37150,38550,129867,368917.0,9569842.0
2018-04-24,39900,41000,39450,39500,167270,378009.0,9569842.0
2018-04-25,39050,41250,39050,39650,113696,379444.0,9569842.0
2018-04-26,40350,41700,39500,41450,134100,396670.0,9569842.0
2018-04-27,41450,43900,40550,43200,242480,413417.0,9569842.0
2018-04-30,43050,45100,42000,44950,208331,430164.0,9569842.0
2018-05-02,44750,44750,42350,42850,188331,410068.0,9569842.0
2018-05-03,42400,45650,42400,44150,179689,422509.0,9569842.0
2018-05-04,44000,45600,43350,45000,155783,430643.0,9569842.0
2018-05-08,44600,45200,43450,43500,99487,416288.0,9569842.0
2018-05-09,43150,44700,41950,43500,149404,416288.0,9569842.0
2018-05-10,43400,45200,43000,44000,125283,421073.0,9569842.0
2018-05-11,42100,43950,42050,42950,111782,411025.0,9569842.0
2018-05-14,43950,46300,43650,44500,173991,425858.0,9569842.0
2018-05-15,44350,44950,43350,43400,78733,415331.0,9569842.0
2018-05-16,43550,43800,42150,43150,81003,412939.0,9569842.0
2018-05-17,43200,45300,43200,44600,97128,426815.0,9569842.0
2018-05-18,44550,47700,44300,47650,209213,456003.0,9569842.0
2018-05-21,47050,47450,45250,46000,151778,440213.0,9569842.0
2018-05-23,46000,46050,43600,43900,135762,420116.0,9569842.0
2018-05-24,43850,44150,41200,41850,252648,400498.0,9569842.0
2018-05-25,41000,44100,40750,43900,159697,420116.0,9569842.0
2018-05-28,43400,45150,42100,44600,141705,426815.0,9569842.0
2018-05-29,44900,45200,41650,41900,228271,400976.0,9569842.0
2018-05-30,41200,42850,40700,41200,172953,394277.0,9569842.0
2018-05-31,41000,42950,40300,40500,186518,387579.0,9569842.0
2018-06-01,40600,47150,40600,45200,467156,432557.0,9569842.0
2018-06-04,43500,44450,40700,40800,422269,390450.0,9569842.0
2018-06-05,40700,41350,36650,36900,517988,353127.0,9569842.0
2018-06-07,37300,37550,35500,36150,319787,345950.0,9569842.0
2018-06-08,36450,37300,34900,35650,276630,341165.0,9569842.0
2018-06-11,35850,36750,34900,35150,109745,336380.0,9569842.0
2018-06-12,35350,35750,34300,34650,153816,331595.0,9569842.0
2018-06-14,35500,35500,32050,32300,255471,309106.0,9569842.0
2018-06-15,32150,33850,32150,32700,208023,312934.0,9569842.0
2018-06-18,32200,32700,28800,29050,398407,278004.0,9569842.0
2018-06-19,29250,30100,28400,29150,198701,278961.0,9569842.0
2018-06-20,29500,30450,29300,30400,174274,290923.0,9569842.0
2018-06-21,30700,30700,28100,28300,217020,270827.0,9569842.0
2018-06-22,28200,29600,28200,29000,222350,277525.0,9569842.0
2018-06-25,29200,30050,28700,29650,126898,283746.0,9569842.0
2018-06-26,29300,29850,28900,29700,65686,284224.0,9569842.0
2018-06-27,29800,29850,27050,27200,270650,260300.0,9569842.0
2018-06-28,26950,27750,25100,25300,309571,242117.0,9569842.0
2018-06-29,25600,25950,24950,25700,161617,245945.0,9569842.0
2018-07-02,25600,25700,23850,24350,195029,233026.0,9569842.0
2018-07-03,24600,25400,23950,24900,125887,238289.0,9569842.0
2018-07-04,24650,25200,24450,24900,80670,238289.0,9569842.0
2018-07-05,24950,25250,23000,23500,180996,224891.0,9569842.0
2018-07-06,23500,24100,22300,23400,215942,223934.0,9569842.0
2018-07-09,23050,23400,22550,23050,100484,220585.0,9569842.0
2018-07-10,23800,24450,23300,23500,211112,224891.0,9569842.0
2018-07-11,23100,23400,22900,23250,101510,222499.0,9569842.0
2018-07-12,23200,24400,23000,24000,135813,229676.0,9569842.0
2018-07-13,23950,24600,23850,24200,83497,231590.0,9569842.0
2018-07-16,24300,24350,23450,23600,69878,225848.0,9569842.0
2018-07-17,23700,24250,23600,23900,63721,228719.0,9569842.0
2018-07-18,24100,24450,23700,24100,59979,230633.0,9569842.0
2018-07-19,24150,24150,22400,23000,109098,220106.0,9569842.0
2018-07-20,22500,23000,21800,22100,129748,211494.0,9569842.0
2018-07-23,22350,22400,21150,21700,135833,207666.0,9569842.0
2018-07-24,21650,22600,21300,22300,76779,213407.0,9569842.0
2018-07-25,22500,22800,22000,22550,43188,215800.0,9569842.0
2018-07-26,22700,23000,22350,22550,30535,215800.0,9569842.0
2018-07-27,22550,23750,22550,23100,68590,221063.0,9569842.0
2018-07-30,23300,23350,22350,22600,59623,216278.0,9569842.0
2018-07-31,22700,22700,22100,22250,39309,212929.0,9569842.0
2018-08-01,22500,23800,22350,23600,85233,225848.0,9569842.0
2018-08-02,23600,23900,23100,23450,66281,224413.0,9569842.0
2018-08-03,22800,23150,21800,22600,170676,216278.0,9569842.0
2018-08-06,22600,25050,22600,24400,381985,233504.0,9569842.0
2018-08-07,24600,24750,23600,23800,123322,227762.0,9569842.0
2018-08-08,23800,23800,23350,23350,67499,223456.0,9569842.0
2018-08-09,23500,23950,23200,23550,63353,225370.0,9569842.0
2018-08-10,23650,23700,22700,22800,93527,218192.0,9569842.0
2018-08-13,22650,22850,21200,21450,101248,205273.0,9569842.0
2018-08-14,21150,21850,20700,20900,130002,200010.0,9569842.0
2018-08-16,21050,21950,21050,21550,88208,206230.0,9569842.0
2018-08-17,21950,22500,21900,22250,73267,212929.0,9569842.0
2018-08-20,22550,22550,21900,22200,39097,212450.0,9569842.0
2018-08-21,22200,23050,22100,22850,49307,218671.0,9569842.0
2018-08-22,23050,23300,22700,22850,38372,218671.0,9569842.0
2018-08-23,22750,23100,22750,22850,48568,218671.0,9569842.0
2018-08-24,22700,24400,22600,24050,165087,230155.0,9569842.0
2018-08-27,24300,24350,23400,23550,91945,225370.0,9569842.0
2018-08-28,23600,23950,23200,23250,53011,222499.0,9569842.0
2018-08-29,23200,23950,23200,23700,52300,226805.0,9569842.0
2018-08-30,23700,23700,23100,23300,62400,222977.0,9569842.0
2018-08-31,23150,23300,22700,23150,47462,221542.0,9569842.0
2018-09-03,23250,23250,22900,23000,29897,220106.0,9569842.0
2018-09-04,23000,23100,21950,22200,154633,212450.0,9569842.0
2018-09-05,22450,22950,22300,22800,74131,218192.0,9569842.0
2018-09-06,22550,22950,22200,22700,32262,217235.0,9569842.0
2018-09-07,22950,22950,22250,22750,29995,217714.0,9569842.0
2018-09-10,22750,22850,22300,22450,27475,214843.0,9569842.0
2018-09-11,22400,23000,22400,22900,40678,219149.0,9569842.0
2018-09-12,23000,23100,22400,22800,48483,218192.0,9569842.0
2018-09-13,22600,22950,22350,22600,45879,216278.0,9569842.0
2018-09-14,22600,22750,22200,22650,47537,216757.0,9569842.0
2018-09-17,22600,22850,22150,22300,39366,213407.0,9569842.0
2018-09-18,22350,22600,21950,22350,43168,213886.0,9569842.0
2018-09-19,22200,22350,21500,21700,67498,207666.0,9569842.0
2018-09-20,21700,21850,20850,20900,94775,200010.0,9569842.0
2018-09-21,20950,21350,20000,21200,65871,202881.0,9569842.0
2018-09-27,21450,21650,21000,21150,38285,202402.0,9569842.0
2018-09-28,21150,21400,20900,21150,29932,202402.0,9569842.0
2018-10-01,21050,21300,20150,20250,60135,193789.0,9569842.0
2018-10-02,20350,21000,19800,19800,75145,189483.0,9569842.0
2018-10-04,20000,20200,18750,18850,106288,180392.0,9569842.0
2018-10-05,18700,19300,18650,18650,79327,178478.0,9569842.0
2018-10-08,18600,20050,18600,19300,54704,184698.0,9569842.0
2018-10-10,19750,20150,19150,19350,80624,185176.0,9569842.0
2018-10-11,18400,19150,17350,17350,132861,166037.0,9569842.0
2018-10-12,17100,18150,17100,17800,60343,170343.0,9569842.0
2018-10-15,18250,18500,17800,17950,37441,171779.0,9569842.0
2018-10-16,17850,18950,17850,18700,46056,178956.0,9569842.0
2018-10-17,19000,19300,18700,18850,30454,180392.0,9569842.0
2018-10-18,18900,19250,18650,18800,26737,179913.0,9569842.0
2018-10-19,18500,19150,18500,19000,39381,181827.0,9569842.0
2018-10-22,18750,18950,18400,18500,37648,177042.0,9569842.0
2018-10-23,18700,18700,17800,18000,48767,172257.0,9569842.0
2018-10-24,18050,20600,18050,19500,314649,186612.0,9569842.0
2018-10-25,18950,19850,18700,18800,118939,179913.0,9569842.0
2018-10-26,18950,19050,16550,16750,216355,160295.0,9569842.0
2018-10-29,16550,17150,15000,15000,138434,143548.0,9569842.0
2018-10-30,14450,15400,14000,14950,204257,143069.0,9569842.0
2018-10-31,15250,17400,14950,17050,173995,163166.0,9569842.0
