컴투스(078340),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-12-12,86300,87500,85200,85900,61557,1105225.0,12866420.0
2016-12-13,86000,86800,85800,86000,34098,1106512.0,12866420.0
2016-12-14,86600,89600,86500,89300,80350,1148971.0,12866420.0
2016-12-15,88400,89800,87800,88500,49450,1138678.0,12866420.0
2016-12-16,88900,90700,87100,88200,38384,1134818.0,12866420.0
2016-12-19,88500,88900,87600,87600,44889,1127098.0,12866420.0
2016-12-20,88200,89700,88000,88100,40944,1133532.0,12866420.0
2016-12-21,88600,88900,86600,86800,41201,1116805.0,12866420.0
2016-12-22,86500,87200,86100,86100,27497,1107799.0,12866420.0
2016-12-23,87600,87700,85600,85600,43534,1101366.0,12866420.0
2016-12-26,85800,87500,85800,86900,31803,1118092.0,12866420.0
2016-12-27,87300,88800,87000,88500,60029,1138678.0,12866420.0
2016-12-28,88100,88100,86000,87700,38984,1128385.0,12866420.0
2016-12-29,87900,88300,86900,87200,38429,1121952.0,12866420.0
2017-01-02,87900,91000,87300,91000,74084,1170844.0,12866420.0
2017-01-03,91300,96500,91100,96000,175469,1235176.0,12866420.0
2017-01-04,96400,96600,93800,96300,84341,1239036.0,12866420.0
2017-01-05,96300,96300,94100,94200,77746,1212017.0,12866420.0
2017-01-06,94200,96900,93900,94000,70967,1209443.0,12866420.0
2017-01-09,93600,95500,93000,94600,67739,1217163.0,12866420.0
2017-01-10,95000,95000,91500,91600,95972,1178564.0,12866420.0
2017-01-11,92000,93200,91500,92500,49985,1190144.0,12866420.0
2017-01-12,92000,93300,91000,91000,43059,1170844.0,12866420.0
2017-01-13,91300,92700,91300,91600,42075,1178564.0,12866420.0
2017-01-16,92500,92500,89600,91200,49388,1173418.0,12866420.0
2017-01-17,90900,91700,88600,88700,57881,1141251.0,12866420.0
2017-01-18,89600,89900,88800,89900,35130,1156691.0,12866420.0
2017-01-19,90400,91000,88000,88300,41514,1136105.0,12866420.0
2017-01-20,88300,89700,88000,89200,36149,1147685.0,12866420.0
2017-01-23,89700,93400,89400,91500,115616,1177277.0,12866420.0
2017-01-24,91600,92000,88700,89200,55608,1147685.0,12866420.0
2017-01-25,89200,89400,85600,86300,84180,1110372.0,12866420.0
2017-01-26,86300,88800,86300,87700,51917,1128385.0,12866420.0
2017-01-31,86700,87400,85300,85500,58330,1100079.0,12866420.0
2017-02-01,84900,87900,84900,87700,63028,1128385.0,12866420.0
2017-02-02,87200,89300,86900,87400,36126,1124525.0,12866420.0
2017-02-03,87500,88100,85700,86200,34165,1109085.0,12866420.0
2017-02-06,85700,89100,84500,89100,70019,1146398.0,12866420.0
2017-02-07,89300,92100,89300,91000,121176,1170844.0,12866420.0
2017-02-08,92200,107900,90000,100900,608768,1298222.0,12866420.0
2017-02-09,101300,106600,100400,105900,459079,1362554.0,12866420.0
2017-02-10,105900,108500,104500,105600,165229,1358694.0,12866420.0
2017-02-13,105700,109500,105600,108200,141876,1392147.0,12866420.0
2017-02-14,109000,109800,106500,109500,136603,1408873.0,12866420.0
2017-02-15,108600,110000,107400,110000,97011,1415306.0,12866420.0
2017-02-16,110200,111900,107700,111700,114790,1437179.0,12866420.0
2017-02-17,110000,115200,110000,110300,150182,1419166.0,12866420.0
2017-02-20,110300,113500,109800,112000,79822,1441039.0,12866420.0
2017-02-21,112800,113000,109800,111400,79539,1433319.0,12866420.0
2017-02-22,112600,114900,111000,114800,101755,1477065.0,12866420.0
2017-02-23,114600,116000,112000,112000,87361,1441039.0,12866420.0
2017-02-24,112100,114200,112000,113500,65442,1460339.0,12866420.0
2017-02-27,113100,113900,108100,108100,103825,1390860.0,12866420.0
2017-02-28,108600,110600,106800,109500,84775,1408873.0,12866420.0
2017-03-02,110000,115000,109500,111300,151354,1432033.0,12866420.0
2017-03-03,111500,113800,110100,111400,80301,1433319.0,12866420.0
2017-03-06,112500,112500,107800,107900,94617,1388287.0,12866420.0
2017-03-07,105200,110400,104100,110100,113171,1416593.0,12866420.0
2017-03-08,110400,110800,107900,107900,51405,1388287.0,12866420.0
2017-03-09,108300,110700,107000,107000,60260,1376707.0,12866420.0
2017-03-10,107800,113100,107200,112700,155293,1450046.0,12866420.0
2017-03-13,113100,113600,112200,112900,57253,1452619.0,12866420.0
2017-03-14,113500,114000,110800,112600,49505,1448759.0,12866420.0
2017-03-15,112600,112600,109500,110400,41999,1420453.0,12866420.0
2017-03-16,111500,113400,111100,112900,58027,1452619.0,12866420.0
2017-03-17,112500,113600,111200,113100,61222,1455192.0,12866420.0
2017-03-20,113100,113600,110700,110700,62850,1424313.0,12866420.0
2017-03-21,110400,113100,110400,112400,54183,1446186.0,12866420.0
2017-03-22,112000,118500,112000,117100,208383,1506658.0,12866420.0
2017-03-23,118500,120700,118200,119500,121117,1537537.0,12866420.0
2017-03-24,120100,122300,120000,121500,89750,1563270.0,12866420.0
2017-03-27,122300,122500,119400,121600,100797,1564557.0,12866420.0
2017-03-28,122100,122300,118400,118400,85133,1523384.0,12866420.0
2017-03-29,118700,119200,116200,118300,78218,1522097.0,12866420.0
2017-03-30,118700,120500,117900,118700,40556,1527244.0,12866420.0
2017-03-31,118300,121100,118300,121100,69563,1558123.0,12866420.0
2017-04-03,122500,124300,120200,124300,75804,1599296.0,12866420.0
2017-04-04,124300,124900,122700,123500,64777,1589003.0,12866420.0
2017-04-05,124800,132900,124100,129000,258458,1659768.0,12866420.0
2017-04-06,129600,132300,127500,130100,120461,1673921.0,12866420.0
2017-04-07,130800,131000,128900,130400,69309,1677781.0,12866420.0
2017-04-10,127700,129900,123700,123700,101940,1591576.0,12866420.0
2017-04-11,124000,128200,123900,126500,76028,1627602.0,12866420.0
2017-04-12,126500,129300,125800,127600,65195,1641755.0,12866420.0
2017-04-13,128500,129000,127400,129000,38783,1659768.0,12866420.0
2017-04-14,128800,128800,121500,122200,116722,1572277.0,12866420.0
2017-04-17,122600,125800,122600,124900,49524,1607016.0,12866420.0
2017-04-18,126700,126700,119100,119200,155961,1533677.0,12866420.0
2017-04-19,118700,127200,118000,120200,233437,1546544.0,12866420.0
2017-04-20,121000,121900,118700,121600,67569,1564557.0,12866420.0
2017-04-21,121200,122500,119800,120300,58257,1547830.0,12866420.0
2017-04-24,120500,122700,119600,119600,60573,1538824.0,12866420.0
2017-04-25,119900,123000,119900,122400,71043,1574850.0,12866420.0
2017-04-26,122700,123300,121000,121000,68817,1556837.0,12866420.0
2017-04-27,121000,122800,121000,121200,50339,1559410.0,12866420.0
2017-04-28,122200,122200,119800,120000,43515,1543970.0,12866420.0
2017-05-02,119700,120600,116800,118100,75749,1519524.0,12866420.0
2017-05-04,116000,118000,115500,116800,81431,1502798.0,12866420.0
2017-05-08,117400,121700,116800,121100,111473,1558123.0,12866420.0
2017-05-10,121100,122600,119000,119500,75701,1537537.0,12866420.0
2017-05-11,120200,129400,120200,124400,304938,1600583.0,12866420.0
2017-05-12,126000,127300,119200,119300,163720,1534964.0,12866420.0
2017-05-15,119500,120300,117800,119200,89054,1533677.0,12866420.0
2017-05-16,119300,119700,112600,113800,184221,1464199.0,12866420.0
2017-05-17,114100,115200,111700,113600,121514,1461625.0,12866420.0
2017-05-18,113000,117000,112300,116500,122805,1498938.0,12866420.0
2017-05-19,118000,119300,115100,115100,97485,1480925.0,12866420.0
2017-05-22,117200,118800,116200,118100,62725,1519524.0,12866420.0
2017-05-23,118800,118800,116500,118400,57490,1523384.0,12866420.0
2017-05-24,118400,119500,117700,119400,60408,1536251.0,12866420.0
2017-05-25,120100,120300,118400,118600,33303,1525957.0,12866420.0
2017-05-26,118400,118500,115000,115700,117542,1488645.0,12866420.0
2017-05-29,115800,117800,114300,115400,61127,1484785.0,12866420.0
2017-05-30,116300,119900,115800,119600,72548,1538824.0,12866420.0
2017-05-31,121000,121600,118000,118000,98894,1518238.0,12866420.0
2017-06-01,119300,119300,116300,116500,55666,1498938.0,12866420.0
2017-06-02,116500,117700,116000,116500,36160,1498938.0,12866420.0
2017-06-05,115000,126100,115000,125900,229065,1619882.0,12866420.0
2017-06-07,127300,130600,125400,130000,228315,1672635.0,12866420.0
2017-06-08,129300,130300,127500,127500,112357,1640469.0,12866420.0
2017-06-09,127600,128100,125500,126900,79425,1632749.0,12866420.0
2017-06-12,126600,126600,122600,125100,57779,1609589.0,12866420.0
2017-06-13,125100,125600,123700,124700,45687,1604443.0,12866420.0
2017-06-14,125100,126700,121700,122200,234935,1572277.0,12866420.0
2017-06-15,122300,125800,122300,124000,71069,1595436.0,12866420.0
2017-06-16,125300,125600,121000,121900,55342,1568417.0,12866420.0
2017-06-19,121500,122800,120800,121000,44646,1556837.0,12866420.0
2017-06-20,122000,122600,118400,120200,62961,1546544.0,12866420.0
2017-06-21,120400,122000,118100,118200,60445,1520811.0,12866420.0
2017-06-22,118700,118900,116200,116600,54232,1500225.0,12866420.0
2017-06-23,117000,118100,115700,116800,60201,1502798.0,12866420.0
2017-06-26,116900,117300,115000,116000,46140,1492505.0,12866420.0
2017-06-27,116600,116700,115000,115700,40188,1488645.0,12866420.0
2017-06-28,116100,117300,113600,113900,64094,1465485.0,12866420.0
2017-06-29,114400,117700,113000,117700,57953,1514378.0,12866420.0
2017-06-30,117200,118700,114800,117800,80580,1515664.0,12866420.0
2017-07-03,118000,118300,115500,116200,40485,1495078.0,12866420.0
2017-07-04,115900,120000,115700,118000,79941,1518238.0,12866420.0
2017-07-05,119200,119800,116600,118700,46530,1527244.0,12866420.0
2017-07-06,119200,119200,116600,117000,47746,1505371.0,12866420.0
2017-07-07,116500,118200,115500,117900,38509,1516951.0,12866420.0
2017-07-10,117100,117700,115600,116200,43069,1495078.0,12866420.0
2017-07-11,115600,116000,114200,114500,44632,1473205.0,12866420.0
2017-07-12,114200,117900,114200,117400,55093,1510518.0,12866420.0
2017-07-13,117700,118900,116800,117400,41841,1510518.0,12866420.0
2017-07-14,118900,119000,117300,118900,33912,1529817.0,12866420.0
2017-07-17,118800,119100,117700,118900,20242,1529817.0,12866420.0
2017-07-18,118900,120200,115200,115900,76563,1491218.0,12866420.0
2017-07-19,116000,116400,115100,116100,47254,1493791.0,12866420.0
2017-07-20,116100,118400,115500,117700,49681,1514378.0,12866420.0
2017-07-21,118000,118000,115900,116000,39472,1492505.0,12866420.0
2017-07-24,116000,116100,110300,110300,154133,1419166.0,12866420.0
2017-07-25,110400,112500,110400,112500,58168,1447472.0,12866420.0
2017-07-26,112900,114200,112600,114200,55799,1469345.0,12866420.0
2017-07-27,114200,114500,113200,113500,39258,1460339.0,12866420.0
2017-07-28,114600,115300,113600,114800,62075,1477065.0,12866420.0
2017-07-31,114800,114800,112300,114700,48631,1475778.0,12866420.0
2017-08-01,114700,114700,113400,114000,34136,1466772.0,12866420.0
2017-08-02,114000,114200,112200,112400,33590,1446186.0,12866420.0
2017-08-03,113200,113200,108800,109500,47237,1408873.0,12866420.0
2017-08-04,109100,110500,107200,107500,34392,1383140.0,12866420.0
2017-08-07,108000,109300,107400,108700,51404,1398580.0,12866420.0
2017-08-08,110500,113800,109700,110300,77429,1419166.0,12866420.0
2017-08-09,111600,111900,110400,111000,45901,1428173.0,12866420.0
2017-08-10,111000,112300,110300,110300,58623,1419166.0,12866420.0
2017-08-11,109600,111200,108000,110100,38576,1416593.0,12866420.0
2017-08-14,110100,111300,108500,109300,41318,1406300.0,12866420.0
2017-08-16,110700,113000,109100,112200,59699,1443612.0,12866420.0
2017-08-17,112800,113400,112200,112900,38915,1452619.0,12866420.0
2017-08-18,112400,113800,112100,112200,31553,1443612.0,12866420.0
2017-08-21,112200,113000,112100,112200,22026,1443612.0,12866420.0
2017-08-22,113000,114200,112300,114200,37931,1469345.0,12866420.0
2017-08-23,115000,115000,113100,114000,38320,1466772.0,12866420.0
2017-08-24,114000,114500,111700,112000,69730,1441039.0,12866420.0
2017-08-25,112100,112500,109600,110000,45640,1415306.0,12866420.0
2017-08-28,110200,111200,108500,109300,48308,1406300.0,12866420.0
2017-08-29,108600,110100,108200,109200,41187,1405013.0,12866420.0
2017-08-30,109500,110500,108800,109100,50454,1403726.0,12866420.0
2017-08-31,109200,110500,108500,109000,50322,1402440.0,12866420.0
2017-09-01,109800,114800,108300,113900,100383,1465485.0,12866420.0
2017-09-04,112000,114000,111500,112400,54359,1446186.0,12866420.0
2017-09-05,113000,114000,111800,113500,59073,1460339.0,12866420.0
2017-09-06,113500,114300,112800,114000,47797,1466772.0,12866420.0
2017-09-07,114400,116600,114400,115800,124526,1489931.0,12866420.0
2017-09-08,116000,121900,116000,120500,194550,1550404.0,12866420.0
2017-09-11,121000,122900,120100,122200,71713,1572277.0,12866420.0
2017-09-12,122200,122600,120900,121500,63338,1563270.0,12866420.0
2017-09-13,121200,122000,120400,121900,47650,1568417.0,12866420.0
2017-09-14,123400,123500,121800,122500,46336,1576136.0,12866420.0
2017-09-15,121500,125300,120700,124900,91909,1607016.0,12866420.0
2017-09-18,125000,130800,124000,128000,170197,1646902.0,12866420.0
2017-09-19,128600,129600,125900,128700,69154,1655908.0,12866420.0
2017-09-20,128900,129000,123700,124000,88755,1595436.0,12866420.0
2017-09-21,124200,127000,121800,126600,90135,1628889.0,12866420.0
2017-09-22,127100,131400,126400,126500,129840,1627602.0,12866420.0
2017-09-25,127000,127200,120800,121500,67232,1563270.0,12866420.0
2017-09-26,121500,124700,121400,123500,58792,1589003.0,12866420.0
2017-09-27,123600,127700,123500,126100,52535,1622456.0,12866420.0
2017-09-28,127000,127500,121600,123600,46375,1590290.0,12866420.0
2017-09-29,124700,125000,121600,125000,28652,1608302.0,12866420.0
2017-10-10,124600,125300,121600,121800,72357,1567130.0,12866420.0
2017-10-11,121600,123100,120700,120900,77066,1555550.0,12866420.0
2017-10-12,120900,123200,120600,121100,65322,1558123.0,12866420.0
2017-10-13,121600,124400,120100,124400,82778,1600583.0,12866420.0
2017-10-16,124500,125000,122600,124500,41749,1601869.0,12866420.0
2017-10-17,125400,129500,125100,127500,97702,1640469.0,12866420.0
2017-10-18,127000,130400,125500,129900,103596,1671348.0,12866420.0
2017-10-19,132000,132500,127500,128100,104038,1648188.0,12866420.0
2017-10-20,128600,130400,128000,130200,61478,1675208.0,12866420.0
2017-10-23,132500,137200,131100,132000,158300,1698367.0,12866420.0
2017-10-24,132000,133200,130500,132700,81874,1707374.0,12866420.0
2017-10-25,133900,135800,133400,134400,75073,1729247.0,12866420.0
2017-10-26,135400,135400,129200,129200,65860,1662341.0,12866420.0
2017-10-27,128900,131500,127800,130600,50610,1680354.0,12866420.0
2017-10-30,130100,132600,129300,131400,47625,1690648.0,12866420.0
2017-10-31,130500,133600,130500,133400,28316,1716380.0,12866420.0
2017-11-01,134000,134100,131700,134100,36131,1725387.0,12866420.0
2017-11-02,133900,136500,132800,135000,59341,1736967.0,12866420.0
2017-11-03,134500,135000,130400,133500,34302,1717667.0,12866420.0
2017-11-06,132500,136000,132500,135800,47532,1747260.0,12866420.0
2017-11-07,138000,143000,123500,124800,586569,1605729.0,12866420.0
2017-11-08,124000,125500,120500,123200,206978,1585143.0,12866420.0
2017-11-09,123500,125300,119000,119200,230215,1533677.0,12866420.0
2017-11-10,119300,121900,119300,121800,136839,1567130.0,12866420.0
2017-11-13,120800,121600,119100,120000,102772,1543970.0,12866420.0
2017-11-14,120900,124400,120800,124400,134366,1600583.0,12866420.0
2017-11-15,125600,127500,124400,127500,158778,1640469.0,12866420.0
2017-11-16,128000,129000,124600,126500,57718,1627602.0,12866420.0
2017-11-17,126500,128300,125300,126400,50470,1626315.0,12866420.0
2017-11-20,126900,127500,124800,126700,46866,1630175.0,12866420.0
2017-11-21,127800,131100,125300,131100,141827,1686788.0,12866420.0
2017-11-22,132100,134500,129300,129300,146219,1663628.0,12866420.0
2017-11-23,131000,133800,130100,133000,100030,1711234.0,12866420.0
2017-11-24,131300,135300,131300,133700,92888,1720240.0,12866420.0
2017-11-27,136100,141000,132800,135000,184094,1736967.0,12866420.0
2017-11-28,135600,136800,130000,130000,89605,1672635.0,12866420.0
2017-11-29,130200,132300,126300,128800,95122,1657195.0,12866420.0
2017-11-30,127900,127900,124400,125900,95466,1619882.0,12866420.0
2017-12-01,127500,128700,125500,128600,72711,1654622.0,12866420.0
2017-12-04,128500,129600,126900,128000,37577,1646902.0,12866420.0
2017-12-05,127200,128000,126000,126000,57802,1621169.0,12866420.0
2017-12-06,127400,127900,124800,125100,69848,1609589.0,12866420.0
2017-12-07,126100,127000,124300,124500,65405,1601869.0,12866420.0
2017-12-08,124500,126500,124200,124700,43666,1604443.0,12866420.0
2017-12-11,125000,130600,124800,130600,100699,1680354.0,12866420.0
2017-12-12,131100,131800,129000,130200,54127,1675208.0,12866420.0
2017-12-13,131200,132100,129800,130100,86136,1673921.0,12866420.0
2017-12-14,130600,132000,128700,130300,113252,1676495.0,12866420.0
2017-12-15,130300,131100,129300,129600,39258,1667488.0,12866420.0
2017-12-18,130900,132200,130400,131800,76853,1695794.0,12866420.0
2017-12-19,132500,132500,129100,131300,50271,1689361.0,12866420.0
2017-12-20,131300,131600,129300,129500,50777,1666201.0,12866420.0
2017-12-21,130500,131600,128000,128000,62179,1646902.0,12866420.0
2017-12-22,128000,134000,127500,133500,125071,1717667.0,12866420.0
2017-12-26,133500,136300,131000,135000,109033,1736967.0,12866420.0
2017-12-27,135000,136400,132000,136300,63800,1753693.0,12866420.0
2017-12-28,136800,137700,134800,136100,53068,1751120.0,12866420.0
2018-01-02,136200,139400,134000,136500,74158,1756266.0,12866420.0
2018-01-03,137000,137000,131300,131400,94691,1690648.0,12866420.0
2018-01-04,131900,132300,126100,126600,102232,1628889.0,12866420.0
2018-01-05,126800,127900,125100,125900,74970,1619882.0,12866420.0
2018-01-08,125200,128400,122900,128100,122943,1648188.0,12866420.0
2018-01-09,128100,128500,125200,125200,92496,1610876.0,12866420.0
2018-01-10,125900,126800,124500,125500,55708,1614736.0,12866420.0
2018-01-11,126000,128600,124600,126900,76193,1632749.0,12866420.0
2018-01-12,127100,130800,126900,130800,87100,1682928.0,12866420.0
2018-01-15,129200,132000,127300,131900,89689,1697081.0,12866420.0
2018-01-16,131000,135000,130700,134900,91447,1735680.0,12866420.0
2018-01-17,135000,137500,134400,137000,130962,1762700.0,12866420.0
2018-01-18,138500,154400,137400,153500,514224,1974995.0,12866420.0
2018-01-19,153400,155300,149700,152900,221231,1967276.0,12866420.0
2018-01-22,153500,156300,146200,149200,180072,1919670.0,12866420.0
2018-01-23,150400,153000,148700,152600,110918,1963416.0,12866420.0
2018-01-24,153000,155000,149000,149700,85551,1926103.0,12866420.0
2018-01-25,149500,157200,148500,152500,123808,1962129.0,12866420.0
2018-01-26,153400,165500,153400,159100,274247,2047047.0,12866420.0
2018-01-29,159200,159200,152500,154100,168985,1982715.0,12866420.0
2018-01-30,153800,154000,149300,150200,120727,1932536.0,12866420.0
2018-01-31,149000,150200,145200,145700,160975,1874637.0,12866420.0
2018-02-01,146000,149400,145000,148100,137871,1905517.0,12866420.0
2018-02-02,148100,149500,143500,147000,133882,1891364.0,12866420.0
2018-02-05,144000,149400,138600,138600,121591,1783286.0,12866420.0
2018-02-06,134500,149900,134000,149300,274655,1920957.0,12866420.0
2018-02-07,149800,154900,145000,146700,216747,1887504.0,12866420.0
2018-02-08,147500,153300,145600,149000,277147,1917097.0,12866420.0
2018-02-09,148000,149500,144300,145100,96083,1866918.0,12866420.0
2018-02-12,146900,148800,140100,140100,98333,1802585.0,12866420.0
2018-02-13,142000,146600,141800,142600,109575,1834751.0,12866420.0
2018-02-14,145300,150600,143000,150600,94282,1937683.0,12866420.0
2018-02-19,151000,154000,149200,153400,112366,1973709.0,12866420.0
2018-02-20,150600,152600,148800,150100,57060,1931250.0,12866420.0
2018-02-21,150500,152500,149600,152500,102727,1962129.0,12866420.0
2018-02-22,150600,152400,147500,151500,60492,1949263.0,12866420.0
2018-02-23,153100,156100,151100,156100,120570,2008448.0,12866420.0
2018-02-26,157500,167000,157300,160000,289042,2058627.0,12866420.0
2018-02-27,162200,165400,161900,162100,139791,2085647.0,12866420.0
2018-02-28,161600,165000,160000,163100,102349,2098513.0,12866420.0
2018-03-02,162700,162900,159200,162400,104263,2089507.0,12866420.0
2018-03-05,162400,163300,155600,155900,95547,2005875.0,12866420.0
2018-03-06,160000,161400,154500,159400,123514,2050907.0,12866420.0
2018-03-07,160000,162000,157700,160000,71616,2058627.0,12866420.0
2018-03-08,162800,172900,162100,169900,290695,2186005.0,12866420.0
2018-03-09,170000,179000,168000,177900,184092,2288936.0,12866420.0
2018-03-12,178200,179300,172000,174300,128157,2242617.0,12866420.0
2018-03-13,174300,177500,172400,173500,91775,2232324.0,12866420.0
2018-03-14,172800,174500,169200,173000,80021,2225891.0,12866420.0
2018-03-15,172000,175000,170000,174000,61998,2238757.0,12866420.0
2018-03-16,172600,181700,172100,181300,121702,2332682.0,12866420.0
2018-03-19,181800,181800,176900,178000,88316,2290223.0,12866420.0
2018-03-20,179100,187700,177000,187300,221120,2409880.0,12866420.0
2018-03-21,187500,187800,182800,186500,157031,2399587.0,12866420.0
2018-03-22,186500,187500,183800,185000,94337,2380288.0,12866420.0
2018-03-23,178700,184000,172600,172600,152525,2220744.0,12866420.0
2018-03-26,174400,183300,174400,183300,167627,2358415.0,12866420.0
2018-03-27,183300,186300,180600,182000,98087,2341688.0,12866420.0
2018-03-28,179000,182300,177500,180000,75657,2315956.0,12866420.0
2018-03-29,181800,187900,180200,186600,93504,2400874.0,12866420.0
2018-03-30,188000,188000,183900,186700,62037,2402161.0,12866420.0
2018-04-02,185800,185800,178100,180000,82628,2315956.0,12866420.0
2018-04-03,177500,181600,174500,176500,103569,2270923.0,12866420.0
2018-04-04,177200,179000,173500,175600,73470,2259343.0,12866420.0
2018-04-05,178700,180300,175700,179700,85986,2312096.0,12866420.0
2018-04-06,179600,180000,176500,177700,47715,2286363.0,12866420.0
2018-04-09,178900,181000,176500,178900,75217,2301803.0,12866420.0
2018-04-10,180900,180900,174900,178300,50956,2294083.0,12866420.0
2018-04-11,178200,179200,171800,172200,78568,2215598.0,12866420.0
2018-04-12,172000,174600,166000,166900,163875,2147405.0,12866420.0
2018-04-13,168300,173700,167900,172400,111329,2218171.0,12866420.0
2018-04-16,173900,173900,169000,170300,55526,2191151.0,12866420.0
2018-04-17,171000,174000,169400,170000,58923,2187291.0,12866420.0
2018-04-18,171500,176800,170400,175500,135034,2258057.0,12866420.0
2018-04-19,177300,178700,171000,172900,159801,2224604.0,12866420.0
2018-04-20,171300,176600,171300,172900,75700,2224604.0,12866420.0
2018-04-23,173000,175600,166100,166700,108608,2144832.0,12866420.0
2018-04-24,166800,171400,166800,169300,62594,2178285.0,12866420.0
2018-04-25,170500,170500,166000,168300,63246,2165418.0,12866420.0
2018-04-26,169500,169500,159900,162100,129842,2085647.0,12866420.0
2018-04-27,162900,164500,160900,164500,97466,2116526.0,12866420.0
2018-04-30,164600,165100,160000,160000,69010,2058627.0,12866420.0
2018-05-02,159500,165500,157200,163000,114930,2097226.0,12866420.0
2018-05-03,163000,165500,160300,162300,49563,2088220.0,12866420.0
2018-05-04,162500,166000,162400,163800,94427,2107520.0,12866420.0
2018-05-08,165800,166500,157900,159000,105458,2045761.0,12866420.0
2018-05-09,161400,166200,159600,166100,84725,2137112.0,12866420.0
2018-05-10,163000,175700,161000,172000,195903,2213024.0,12866420.0
2018-05-11,174500,183900,174500,177400,215878,2282503.0,12866420.0
2018-05-14,176100,178000,168500,168600,135393,2169278.0,12866420.0
2018-05-15,169700,170500,166200,168800,79066,2171852.0,12866420.0
2018-05-16,168100,171000,166400,169400,69501,2179572.0,12866420.0
2018-05-17,168100,169400,166700,169400,72445,2179572.0,12866420.0
2018-05-18,168200,172200,168100,171500,72351,2206591.0,12866420.0
2018-05-21,171900,180000,171500,177000,176869,2277356.0,12866420.0
2018-05-23,175900,179500,173500,178800,84006,2300516.0,12866420.0
2018-05-24,177200,186300,177100,185500,181325,2386721.0,12866420.0
2018-05-25,183500,189200,183500,188200,145314,2421460.0,12866420.0
2018-05-28,191000,191000,187200,188200,79493,2421460.0,12866420.0
2018-05-29,186000,190000,183800,184000,89117,2367421.0,12866420.0
2018-05-30,185500,189100,183200,189000,111355,2431753.0,12866420.0
2018-05-31,190800,191500,186000,191500,92124,2463919.0,12866420.0
2018-06-01,191500,191500,184600,186200,84439,2395727.0,12866420.0
2018-06-04,186100,187800,183100,183900,56705,2366135.0,12866420.0
2018-06-05,184400,190000,184400,187100,107813,2407307.0,12866420.0
2018-06-07,185300,187200,180800,183900,95672,2366135.0,12866420.0
2018-06-08,183900,184800,180600,181500,61441,2335255.0,12866420.0
2018-06-11,183000,188000,181800,188000,89608,2418887.0,12866420.0
2018-06-12,186100,187600,183300,187100,57906,2407307.0,12866420.0
2018-06-14,184200,191000,174100,174400,182375,2243904.0,12866420.0
2018-06-15,176700,177900,170100,172900,219958,2224604.0,12866420.0
2018-06-18,173200,174600,159600,163500,191281,2103660.0,12866420.0
2018-06-19,163600,168600,163600,163600,135608,2104946.0,12866420.0
2018-06-20,164600,169100,164500,168500,140906,2167992.0,12866420.0
2018-06-21,168300,169500,164100,164100,68721,2111380.0,12866420.0
2018-06-22,164400,173900,162900,173700,107669,2234897.0,12866420.0
2018-06-25,176500,179600,175200,179400,127718,2308236.0,12866420.0
2018-06-26,176900,178000,172600,176800,56789,2274783.0,12866420.0
2018-06-27,175300,181000,173900,174200,97257,2241330.0,12866420.0
2018-06-28,172900,174200,166100,167200,78634,2151265.0,12866420.0
2018-06-29,169800,170400,165300,168000,70866,2161559.0,12866420.0
2018-07-02,170500,170500,163800,163800,72265,2107520.0,12866420.0
2018-07-03,167900,170800,164500,170300,106526,2191151.0,12866420.0
2018-07-04,169500,173700,166600,172700,82008,2222031.0,12866420.0
2018-07-05,171100,173300,168100,173300,64658,2229751.0,12866420.0
2018-07-06,171900,178500,169500,177600,88117,2285076.0,12866420.0
2018-07-09,176100,181400,176100,179700,86688,2312096.0,12866420.0
2018-07-10,180000,181100,177500,177600,56896,2285076.0,12866420.0
2018-07-11,175800,178000,172700,172900,52020,2224604.0,12866420.0
2018-07-12,174500,184300,172600,181900,106605,2340402.0,12866420.0
2018-07-13,181900,186600,180000,182000,47649,2341688.0,12866420.0
2018-07-16,181000,184400,174200,174400,93981,2243904.0,12866420.0
2018-07-17,176000,179500,174400,177000,64128,2277356.0,12866420.0
2018-07-18,177000,182100,176000,176400,75912,2269636.0,12866420.0
2018-07-19,177200,178200,169800,173800,98687,2236184.0,12866420.0
2018-07-20,173100,173800,166500,168600,112409,2169278.0,12866420.0
2018-07-23,168600,169100,161000,161500,119689,2077927.0,12866420.0
2018-07-24,163300,164900,160800,162700,88298,2093367.0,12866420.0
2018-07-25,162500,169700,160600,168600,103516,2169278.0,12866420.0
2018-07-26,170900,170900,166300,170000,46507,2187291.0,12866420.0
2018-07-27,168500,170300,152600,160000,301223,2058627.0,12866420.0
2018-07-30,159500,159500,151800,152100,200971,1956982.0,12866420.0
2018-07-31,150000,154000,150000,151900,101152,1954409.0,12866420.0
2018-08-01,152100,157000,152100,156400,88043,2012308.0,12866420.0
2018-08-02,155300,156300,152900,153900,57929,1980142.0,12866420.0
2018-08-03,154000,157900,154000,157900,54081,2031608.0,12866420.0
2018-08-06,158700,159200,155300,155300,55616,1998155.0,12866420.0
2018-08-07,155700,156100,151600,153200,74119,1971136.0,12866420.0
2018-08-08,152000,152000,144200,144600,279215,1860484.0,12866420.0
2018-08-09,145800,146500,143600,145100,119526,1866918.0,12866420.0
2018-08-10,144600,146300,141200,142000,119162,1827032.0,12866420.0
2018-08-13,140500,142800,137200,137600,138666,1770419.0,12866420.0
2018-08-14,138400,143400,138300,143300,103739,1843758.0,12866420.0
