팅크웨어(084730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-04-14,10900,11200,10850,10900,7027,86616.0,7946403.0
2011-04-15,10850,11100,10800,10900,10293,86616.0,7946403.0
2011-04-18,11000,11000,10650,10700,18480,85027.0,7946403.0
2011-04-19,10750,10850,10350,10650,13466,84629.0,7946403.0
2011-04-20,10750,10750,10300,10300,21809,81848.0,7946403.0
2011-04-21,10400,10450,10000,10050,28064,79861.0,7946403.0
2011-04-22,10200,10300,10050,10050,14060,79861.0,7946403.0
2011-04-25,10100,10200,10000,10150,13769,80656.0,7946403.0
2011-04-26,10150,10150,9970,9970,13657,79226.0,7946403.0
2011-04-27,10000,10150,9900,9920,6759,78828.0,7946403.0
2011-04-28,9900,10000,9770,9800,12684,77875.0,7946403.0
2011-04-29,9880,10500,9810,10250,27347,81451.0,7946403.0
2011-05-02,10250,10400,10100,10300,10196,81848.0,7946403.0
2011-05-03,10450,10450,10100,10350,22640,82245.0,7946403.0
2011-05-04,10450,10500,10150,10350,16059,82245.0,7946403.0
2011-05-06,10450,10450,10000,10000,15187,79464.0,7946403.0
2011-05-09,10100,10100,9950,10000,9774,79464.0,7946403.0
2011-05-11,9940,10050,9920,9940,16365,78987.0,7946403.0
2011-05-12,9950,9950,9620,9690,37031,77001.0,7946403.0
2011-05-13,9700,9800,9400,9400,17808,74696.0,7946403.0
2011-05-16,9400,9400,8970,9110,26402,72481.0,7956203.0
2011-05-17,9090,9480,9090,9150,33809,72799.0,7956203.0
2011-05-18,9180,9330,9180,9310,13544,74072.0,7956203.0
2011-05-19,9310,9450,9000,9160,8310,72879.0,7956203.0
2011-05-20,9160,9270,8900,8900,25205,70810.0,7956203.0
2011-05-23,8900,9010,8500,8520,28552,67787.0,7956203.0
2011-05-24,8480,8710,8300,8370,29238,66593.0,7956203.0
2011-05-25,8250,8480,8230,8230,26046,65480.0,7956203.0
2011-05-26,8150,8340,8150,8290,34304,65957.0,7956203.0
2011-05-27,8360,8380,8230,8300,23751,66036.0,7956203.0
2011-05-30,8310,8430,8300,8300,20300,66036.0,7956203.0
2011-05-31,8400,8400,7720,7720,36289,61422.0,7956203.0
2011-06-01,7800,8440,7800,8210,36756,65320.0,7956203.0
2011-06-02,8090,8390,8090,8270,14652,65798.0,7956203.0
2011-06-03,8270,8450,8250,8280,5770,65877.0,7956203.0
2011-06-07,8380,8380,8280,8350,10192,66434.0,7956203.0
2011-06-08,8220,8400,8220,8350,11742,66434.0,7956203.0
2011-06-09,8420,8420,8010,8050,23556,64047.0,7956203.0
2011-06-10,8220,8220,8090,8100,9809,64445.0,7956203.0
2011-06-13,8020,8400,8010,8320,13857,66196.0,7956203.0
2011-06-14,8440,8830,8390,8650,25818,68821.0,7956203.0
2011-06-15,8550,8690,8550,8610,10501,68503.0,7956203.0
2011-06-16,8610,8690,8510,8690,11909,69139.0,7956203.0
2011-06-17,8790,8790,8570,8640,7559,68742.0,7956203.0
2011-06-20,8630,8640,8200,8220,14139,65400.0,7956203.0
2011-06-21,8300,8300,8150,8220,8528,65400.0,7956203.0
2011-06-22,8110,8350,8110,8260,12476,65718.0,7956203.0
2011-06-23,8290,8290,8150,8270,9813,65798.0,7956203.0
2011-06-24,8220,8540,8220,8300,10102,66036.0,7956203.0
2011-06-27,8250,8460,8250,8360,6569,66514.0,7956203.0
2011-06-28,8360,8480,8360,8400,9194,66832.0,7956203.0
2011-06-29,8520,8520,8350,8430,8850,67071.0,7956203.0
2011-06-30,8440,8450,8280,8430,6428,67071.0,7956203.0
2011-07-01,8330,8450,8150,8200,39613,65241.0,7956203.0
2011-07-04,8250,8270,8210,8240,31170,65559.0,7956203.0
2011-07-05,8270,8290,8200,8290,22231,65957.0,7956203.0
2011-07-06,8300,8450,8290,8430,31253,67071.0,7956203.0
2011-07-07,8480,8530,8380,8450,24799,67230.0,7956203.0
2011-07-08,8490,8680,8450,8680,21473,69060.0,7956203.0
2011-07-11,8670,8960,8670,8930,26969,71049.0,7956203.0
2011-07-12,8970,9000,8610,8770,25604,69776.0,7956203.0
2011-07-13,8870,8880,8670,8780,19399,69855.0,7956203.0
2011-07-14,8780,8860,8580,8640,15262,68742.0,7956203.0
2011-07-15,8690,8700,8560,8640,16634,68742.0,7956203.0
2011-07-18,8610,8820,8590,8800,25665,70015.0,7956203.0
2011-07-19,8710,8830,8690,8800,27913,70015.0,7956203.0
2011-07-20,8850,8950,8750,8830,28019,70253.0,7956203.0
2011-07-21,8860,9970,8860,9340,155053,74311.0,7956203.0
2011-07-22,9400,9400,9200,9250,28892,73595.0,7956203.0
2011-07-25,9250,9310,8970,9100,33892,72401.0,7956203.0
2011-07-26,9290,9290,9090,9200,18137,73197.0,7956203.0
2011-07-27,10450,10550,10100,10550,578808,83938.0,7956203.0
2011-07-28,10500,11500,10100,10350,795989,82347.0,7956203.0
2011-07-29,10350,10650,9340,9690,357115,77096.0,7956203.0
2011-08-01,9870,9940,9560,9750,109860,77573.0,7956203.0
2011-08-02,9700,9840,9260,9340,113324,74311.0,7956203.0
2011-08-03,9440,9440,9000,9090,75429,72322.0,7956203.0
2011-08-04,9150,9320,8920,9060,69080,72083.0,7956203.0
2011-08-05,8460,8460,8110,8200,100955,65241.0,7956203.0
2011-08-08,8180,8290,7390,7770,85439,61820.0,7956203.0
2011-08-09,7300,7600,7050,7390,86774,58796.0,7956203.0
2011-08-10,7570,7970,7570,7730,69253,61501.0,7956203.0
2011-08-11,7580,8130,7310,8100,50625,64445.0,7956203.0
2011-08-12,8390,8390,7960,8110,58611,64525.0,7956203.0
2011-08-16,8260,8460,8200,8390,40880,66753.0,7956203.0
2011-08-17,8390,8500,8240,8420,39965,66991.0,7956203.0
2011-08-18,8430,8640,8180,8600,61608,68423.0,7956203.0
2011-08-19,8250,8400,8100,8250,60695,65639.0,7956203.0
2011-08-22,8250,8800,8250,8700,69126,69219.0,7956203.0
2011-08-23,8700,9150,8610,9050,61611,72004.0,7956203.0
2011-08-24,9140,9260,8910,9190,43760,73118.0,7956203.0
2011-08-25,9110,9320,9000,9160,32521,72879.0,7956203.0
2011-08-26,9010,9310,9010,9190,62255,73118.0,7956203.0
2011-08-29,9120,9290,9100,9170,36410,72958.0,7956203.0
2011-08-30,9240,9250,8760,8900,135994,70810.0,7956203.0
2011-08-31,9360,9650,8990,9320,495374,74152.0,7956203.0
2011-09-01,9400,9430,9020,9020,211828,71765.0,7956203.0
2011-09-02,8910,9370,8860,9360,168577,74470.0,7956203.0
2011-09-05,9290,9360,9090,9300,124384,73993.0,7956203.0
2011-09-06,9210,9680,8050,8100,638174,64445.0,7956203.0
2011-09-07,8260,8380,8020,8090,132153,64366.0,7956203.0
2011-09-08,8150,8170,7900,7900,74816,62854.0,7956203.0
2011-09-09,7850,8100,7750,7910,35358,62934.0,7956203.0
2011-09-14,7880,8010,7310,7310,68416,58160.0,7956203.0
2011-09-15,7510,7600,7110,7280,90495,57921.0,7956203.0
2011-09-16,7450,7500,7340,7420,62968,59035.0,7956203.0
2011-09-19,7420,7500,7240,7310,36920,58160.0,7956203.0
2011-09-20,7250,7460,7230,7460,49136,59353.0,7956203.0
2011-09-21,7480,7540,7380,7480,52144,59512.0,7956203.0
2011-09-22,7450,7450,7160,7270,40567,57842.0,7956203.0
2011-09-23,7120,7120,6800,6850,66752,54500.0,7956203.0
2011-09-26,6910,7000,6200,6400,83800,50920.0,7956203.0
2011-09-27,6400,6830,6400,6830,39557,54341.0,7956203.0
2011-09-28,6950,6970,6830,6960,16795,55375.0,7956203.0
2011-09-29,6950,7000,6820,6990,16658,55614.0,7956203.0
2011-09-30,6950,7010,6860,6980,21405,55534.0,7956203.0
2011-10-04,6770,6800,6620,6750,10107,53704.0,7956203.0
2011-10-05,6770,6830,6560,6730,30628,53545.0,7956203.0
2011-10-06,6730,7030,6730,6940,39386,55216.0,7956203.0
2011-10-07,7020,7120,6950,7060,32723,56171.0,7956203.0
2011-10-10,7130,7320,7050,7290,24676,58001.0,7956203.0
2011-10-11,7410,7410,7110,7280,29008,57921.0,7956203.0
2011-10-12,7430,7430,7080,7330,24894,58319.0,7956203.0
2011-10-13,7400,7430,7300,7420,29283,59035.0,7956203.0
2011-10-14,7420,7420,7200,7370,11879,58637.0,7956203.0
2011-10-17,7310,7860,7300,7790,59311,61979.0,7956203.0
2011-10-18,7600,7790,7560,7600,21013,60467.0,7956203.0
2011-10-19,7700,7800,7470,7580,30177,60308.0,7956203.0
2011-10-20,7690,7690,7370,7380,28052,58717.0,7956203.0
2011-10-21,7480,7480,7310,7450,29693,59274.0,7956203.0
2011-10-24,7450,7500,7300,7440,24187,59194.0,7956203.0
2011-10-25,7490,7490,7310,7450,26340,59274.0,7956203.0
2011-10-26,7460,7780,7450,7650,31097,60865.0,7956203.0
2011-10-27,7700,7940,7600,7880,42100,62695.0,7956203.0
2011-10-28,8060,8060,7500,7740,42935,61581.0,7956203.0
2011-10-31,8000,8030,7510,7650,24091,60865.0,7956203.0
2011-11-01,7450,7600,7410,7560,21721,60149.0,7956203.0
2011-11-02,7330,7570,7330,7560,31482,60149.0,7956203.0
2011-11-03,7560,7750,7400,7680,34718,61104.0,7956203.0
2011-11-04,7800,8230,7800,8070,43400,64207.0,7956203.0
2011-11-07,7930,8260,7860,8240,56550,65559.0,7956203.0
2011-11-08,8180,8280,8100,8230,61811,65480.0,7956203.0
2011-11-09,8240,8320,8090,8320,38194,66196.0,7956203.0
2011-11-10,8290,9000,8040,8730,126375,69458.0,7956203.0
2011-11-11,8800,9300,8740,9000,117214,71606.0,7956203.0
2011-11-14,8900,9000,8610,8990,102352,71526.0,7956203.0
2011-11-15,8810,9390,8770,9360,75948,74470.0,7956203.0
2011-11-16,9510,9990,9300,9470,182514,75345.0,7956203.0
2011-11-17,9330,9550,8900,8930,126840,71049.0,7956203.0
2011-11-18,8920,9840,8800,9620,132911,76539.0,7956203.0
2011-11-21,9900,11050,9900,11050,932461,87916.0,7956203.0
2011-11-22,11300,12150,10900,11600,841262,92292.0,7956203.0
2011-11-23,11750,12500,11100,12050,395159,95872.0,7956203.0
2011-11-24,12000,12500,11100,11250,740944,89507.0,7956203.0
2011-11-25,11150,12050,9600,10400,1601341,82745.0,7956203.0
2011-11-28,10800,11850,10600,10800,764573,85927.0,7956203.0
2011-11-29,10800,11150,9950,10300,288908,81949.0,7956203.0
2011-11-30,10500,10600,10000,10300,203431,81949.0,7956203.0
2011-12-01,10550,11000,10200,10200,287800,81153.0,7956203.0
2011-12-02,10200,10400,9700,10400,226508,82745.0,7956203.0
2011-12-05,10400,10600,10250,10600,127973,84336.0,7956203.0
2011-12-06,10700,11300,10450,10700,421367,85131.0,7956203.0
2011-12-07,10850,11050,10550,10750,210570,85529.0,7956203.0
2011-12-08,10750,10800,10100,10250,131881,81551.0,7956203.0
2011-12-09,10150,10250,9740,9810,106554,78050.0,7956203.0
2011-12-12,10050,10100,9660,9700,77358,77175.0,7956203.0
2011-12-13,9690,9810,9370,9720,93242,77334.0,7956203.0
2011-12-14,9700,10450,9700,10200,235791,81153.0,7956203.0
2011-12-15,10250,10400,9900,10100,74434,80358.0,7956203.0
2011-12-16,10150,10150,9850,9960,43200,79244.0,7956203.0
2011-12-19,10100,10100,8500,9160,128284,72879.0,7956203.0
2011-12-20,9110,9500,8900,9450,25361,75186.0,7956203.0
2011-12-21,9580,9930,9550,9740,51470,77493.0,7956203.0
2011-12-22,9690,10350,9680,10200,108929,81153.0,7956203.0
2011-12-23,10150,10400,10000,10300,115697,81949.0,7956203.0
2011-12-26,10300,10300,10000,10150,70614,80755.0,7956203.0
2011-12-27,10300,10300,9900,10150,108929,80755.0,7956203.0
2011-12-28,10050,11650,10050,11650,598115,92690.0,7956203.0
2011-12-29,12050,12450,11550,11650,867078,92690.0,7956203.0
2012-01-02,11700,11950,11300,11850,326221,94281.0,7956203.0
2012-01-03,12400,13500,12200,12500,1178679,99453.0,7956203.0
2012-01-04,12600,13600,12250,13400,501324,106613.0,7956203.0
2012-01-05,13200,13850,12950,13400,320693,106613.0,7956203.0
2012-01-06,13400,14000,13100,13650,242996,108602.0,7956203.0
2012-01-09,13650,13900,13250,13500,186223,107409.0,7956203.0
2012-01-10,13750,14150,13350,13450,203380,107011.0,7956203.0
2012-01-11,13650,13800,13000,13000,126453,103431.0,7956203.0
2012-01-12,13150,13350,12800,13200,124624,105022.0,7956203.0
2012-01-13,13200,13600,12950,13250,120015,105420.0,7956203.0
2012-01-16,13150,13450,12850,13400,95173,106613.0,7956203.0
2012-01-17,13600,13600,12350,12900,443510,102635.0,7956203.0
2012-01-18,12800,13050,12350,12550,222581,99850.0,7956203.0
2012-01-19,12700,12950,12400,12950,91694,103033.0,7956203.0
2012-01-20,13100,13150,12850,12900,92051,102635.0,7956203.0
2012-01-25,12900,12950,12650,12750,63331,101442.0,7956203.0
2012-01-26,12750,13350,12750,13350,145277,106215.0,7956203.0
2012-01-27,13450,13850,13150,13850,191779,110193.0,7956203.0
2012-01-30,13800,14050,13650,13800,128991,109796.0,7956203.0
2012-01-31,13850,14300,13700,14050,165178,111785.0,7956203.0
2012-02-01,14500,14650,13900,14250,284963,113376.0,7956203.0
2012-02-02,14300,14550,14050,14400,166958,114569.0,7956203.0
2012-02-03,14400,14400,13800,13800,111401,109796.0,7956203.0
2012-02-06,14150,14800,14050,14450,324587,114967.0,7956203.0
2012-02-07,14550,14750,14400,14750,173156,117354.0,7956203.0
2012-02-08,14800,15000,14550,15000,161649,119343.0,7956203.0
2012-02-09,15000,15550,14800,15000,197850,119343.0,7956203.0
2012-02-10,15200,17250,15200,16350,792304,130084.0,7956203.0
2012-02-13,16300,16900,16300,16650,169845,132471.0,7956203.0
2012-02-14,16950,16950,16150,16700,150013,132869.0,7956203.0
2012-02-15,16350,16800,16000,16750,123755,133266.0,7956203.0
2012-02-16,16750,16750,15900,15900,108089,126504.0,7956203.0
2012-02-17,16100,16250,15700,16200,106617,128890.0,7956203.0
2012-02-20,16250,16400,15950,16200,87719,128890.0,7956203.0
2012-02-21,16100,16600,15950,16600,99101,132073.0,7956203.0
2012-02-22,16750,18050,16600,17550,385341,139631.0,7956203.0
2012-02-23,17500,17650,17250,17300,71925,137642.0,7956203.0
2012-02-24,17750,19200,17650,18100,321674,144007.0,7956203.0
2012-02-27,18000,18500,17550,18400,153232,146394.0,7956203.0
2012-02-28,18400,18600,17900,18000,86405,143212.0,7956203.0
2012-02-29,17850,18300,17450,18150,173205,144405.0,7956203.0
2012-03-02,18350,18600,18000,18400,113213,146394.0,7956203.0
2012-03-05,18650,19100,17900,18100,143096,144719.0,7995503.0
2012-03-06,18450,18450,17350,17450,99476,139522.0,7995503.0
2012-03-07,17300,17950,17000,17700,73817,141520.0,7995503.0
2012-03-08,17750,18100,17650,17900,73101,143120.0,7995503.0
2012-03-09,17900,18200,17500,18200,76344,145518.0,7995503.0
2012-03-12,18250,19000,18000,18800,128644,150315.0,7995503.0
2012-03-13,18800,19050,18400,18950,107969,151515.0,7995503.0
2012-03-14,19150,19150,18550,18550,66177,148317.0,7995503.0
2012-03-15,18100,18850,18000,18550,90372,148317.0,7995503.0
2012-03-16,18800,18900,18300,18400,56760,147117.0,7995503.0
2012-03-19,18400,18400,17800,17800,118734,142320.0,7995503.0
2012-03-20,17800,17800,16700,16800,278322,134324.0,7995503.0
2012-03-21,16800,17150,16800,16950,130523,135524.0,7995503.0
2012-03-22,17100,17250,16650,16700,51282,133525.0,7995503.0
2012-03-23,16700,17200,16200,17200,82850,137523.0,7995503.0
2012-03-26,17300,17800,16900,17200,77180,137523.0,7995503.0
2012-03-27,17250,17500,17050,17350,36365,138722.0,7995503.0
2012-03-28,17350,17550,16750,17400,57012,139122.0,7995503.0
2012-03-29,17300,17450,17000,17200,58760,137523.0,7995503.0
2012-03-30,17200,17400,17050,17150,49671,137123.0,7995503.0
2012-04-02,17050,17300,16300,16350,109065,130726.0,7995503.0
2012-04-03,16500,16700,16250,16600,55081,132725.0,7995503.0
2012-04-04,16500,18100,16500,17750,287055,141920.0,7995503.0
2012-04-05,17500,18900,17500,18500,200334,147917.0,7995503.0
2012-04-06,18550,18800,18300,18500,97376,147917.0,7995503.0
2012-04-09,18800,20000,18700,19600,254885,156712.0,7995503.0
2012-04-10,19900,20850,19900,20700,390022,165507.0,7995503.0
2012-04-12,20950,22300,20450,21150,350467,169105.0,7995503.0
2012-04-13,21100,21900,20700,21650,197725,173103.0,7995503.0
2012-04-16,21450,22650,21450,22550,170555,180299.0,7995503.0
2012-04-17,23500,23500,21400,22000,238082,175901.0,7995503.0
2012-04-18,22400,22700,21550,22100,130148,176701.0,7995503.0
2012-04-19,22100,22300,20850,22150,269701,177100.0,7995503.0
2012-04-20,22100,22750,21500,22050,114481,176301.0,7995503.0
2012-04-23,21700,21900,21050,21450,133337,171504.0,7995503.0
2012-04-24,21500,21750,20150,21100,199397,168705.0,7995503.0
2012-04-25,21200,21500,20600,20650,91717,165107.0,7995503.0
2012-04-26,20800,21150,20350,20900,80382,167106.0,7995503.0
2012-04-27,21100,23750,21000,23550,373350,188294.0,7995503.0
2012-04-30,23500,24300,22150,22400,243053,179099.0,7995503.0
2012-05-02,22300,22750,21200,22750,155083,181898.0,7995503.0
2012-05-03,22750,22750,22050,22350,66388,178699.0,7995503.0
2012-05-04,21900,22300,21250,21700,65087,173502.0,7995503.0
2012-05-07,21100,22000,20550,21500,154191,171903.0,7995503.0
2012-05-08,21600,22800,21600,21650,119688,173103.0,7995503.0
2012-05-09,21800,22450,21150,21550,84581,172303.0,7995503.0
2012-05-10,21650,22050,21000,21000,95193,167906.0,7995503.0
2012-05-11,21150,21250,20450,21100,79546,168705.0,7995503.0
2012-05-14,20800,21100,19500,19500,329482,155912.0,7995503.0
2012-05-15,19150,20200,18400,20000,148195,159910.0,7995503.0
2012-05-16,19950,21250,19700,20350,136910,162708.0,7995503.0
2012-05-17,20350,20950,20050,20800,52927,166306.0,7995503.0
2012-05-18,20500,20900,20250,20400,67210,163108.0,7995503.0
2012-05-21,20200,20700,19850,19850,68310,158711.0,7995503.0
2012-05-22,20250,20750,19900,20200,51866,161509.0,7995503.0
2012-05-23,20500,20800,19900,20000,36698,159910.0,7995503.0
2012-05-24,20050,20350,19850,20000,37694,159910.0,7995503.0
2012-05-25,20400,20400,19900,20050,26533,160310.0,7995503.0
2012-05-29,20700,21600,20550,20700,134356,165507.0,7995503.0
2012-05-30,21000,21150,20200,20400,46674,163108.0,7995503.0
2012-05-31,20400,20450,19950,20450,28707,163508.0,7995503.0
2012-06-01,20450,21300,20250,21000,73291,167906.0,7995503.0
2012-06-04,20050,20650,19850,19900,70669,159111.0,7995503.0
2012-06-05,20100,20700,19900,20400,61361,163108.0,7995503.0
2012-06-07,20950,20950,20000,20100,133249,160710.0,7995503.0
2012-06-08,20300,20600,19100,19150,144702,153114.0,7995503.0
2012-06-11,19300,19650,19000,19550,67759,156312.0,7995503.0
2012-06-12,19200,19750,19200,19600,65576,156712.0,7995503.0
2012-06-13,19550,19600,18400,18400,154799,147117.0,7995503.0
2012-06-14,18050,18750,17900,18450,90089,147517.0,7995503.0
2012-06-15,18650,18650,16850,17050,188117,136323.0,7995503.0
2012-06-18,17500,17800,17350,17400,74628,139122.0,7995503.0
2012-06-19,17600,17750,17200,17600,60849,140721.0,7995503.0
2012-06-20,17900,18500,17800,18500,83483,147917.0,7995503.0
2012-06-21,18350,18550,17550,17650,72536,141121.0,7995503.0
2012-06-22,17500,17800,17150,17800,46122,142320.0,7995503.0
2012-06-25,18000,18050,17500,17850,36155,142720.0,7995503.0
2012-06-26,17900,17900,17500,17850,25234,142720.0,7995503.0
2012-06-27,17900,18700,17600,18300,71908,146318.0,7995503.0
2012-06-28,18450,18700,18000,18400,31121,147117.0,7995503.0
2012-06-29,18150,18500,17950,18250,26674,145918.0,7995503.0
2012-07-02,18300,18450,18100,18100,23826,144719.0,7995503.0
2012-07-03,18100,18350,17650,17650,56058,141121.0,7995503.0
2012-07-04,17800,17800,17150,17750,59865,141920.0,7995503.0
2012-07-05,17950,18650,17900,18150,104367,145118.0,7995503.0
2012-07-06,18450,18600,18200,18450,83696,147517.0,7995503.0
2012-07-09,18600,19150,18500,19100,145003,152714.0,7995503.0
2012-07-10,19250,19800,18900,19450,119087,155513.0,7995503.0
2012-07-11,19450,19600,19000,19100,42272,152714.0,7995503.0
2012-07-12,19250,19250,18500,18500,54365,147917.0,7995503.0
2012-07-13,18300,18700,17550,18100,65636,144719.0,7995503.0
2012-07-16,18100,18200,17750,17950,30062,143519.0,7995503.0
2012-07-17,18200,18350,17750,17850,35080,142720.0,7995503.0
2012-07-18,17750,18050,17400,17400,39863,139122.0,7995503.0
2012-07-19,17750,17950,17400,17600,25204,140721.0,7995503.0
2012-07-20,17650,17900,16750,17000,113955,135924.0,7995503.0
2012-07-23,17000,17000,15900,16100,114045,128728.0,7995503.0
2012-07-24,15950,16350,15450,15950,122365,127528.0,7995503.0
2012-07-25,15600,16150,15100,15700,76943,125529.0,7995503.0
2012-07-26,16000,16650,15950,16500,51151,131926.0,7995503.0
2012-07-27,16800,16900,16350,16600,19342,132725.0,7995503.0
2012-07-30,16800,16900,16350,16550,20722,132326.0,7995503.0
2012-07-31,16750,16900,16400,16600,22694,132725.0,7995503.0
2012-08-01,16600,16700,16200,16200,19539,129527.0,7995503.0
2012-08-02,16200,16400,16100,16200,39397,129527.0,7995503.0
2012-08-03,16000,16600,15900,16200,28059,129527.0,7995503.0
2012-08-06,16400,16850,16400,16750,30873,133925.0,7995503.0
2012-08-07,16750,17800,16750,17500,92348,139921.0,7995503.0
2012-08-08,17550,17800,17300,17500,37635,139921.0,7995503.0
2012-08-09,17500,17700,17100,17400,41018,139122.0,7995503.0
2012-08-10,17400,17500,16850,16850,47772,134724.0,7995503.0
2012-08-13,17000,17350,16800,17300,38586,138322.0,7995503.0
2012-08-14,17100,17700,17100,17200,51450,137523.0,7995503.0
2012-08-16,17150,17550,16900,17100,27499,136723.0,7995503.0
2012-08-17,17100,17900,17100,17800,126258,142320.0,7995503.0
2012-08-20,17700,17850,17300,17400,53665,139122.0,7995503.0
2012-08-21,17400,17400,16750,16850,103927,134724.0,7995503.0
2012-08-22,16850,16900,16150,16500,95616,131926.0,7995503.0
