조이맥스(101730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-12-06,9210,9360,9210,9320,11132,79269.0,8505234.0
2017-12-07,9320,9330,9010,9280,20647,78929.0,8505234.0
2017-12-08,9050,9410,9050,9330,31111,79354.0,8505234.0
2017-12-11,9620,9620,9230,9280,18821,78929.0,8505234.0
2017-12-12,9280,9420,9250,9320,7137,79269.0,8505234.0
2017-12-13,9260,9640,9260,9580,19946,81480.0,8505234.0
2017-12-14,9720,10650,9540,10000,69323,85052.0,8505234.0
2017-12-15,9980,10400,9870,10250,22654,87179.0,8505234.0
2017-12-18,10250,10300,10000,10200,15182,86753.0,8505234.0
2017-12-19,10400,10400,9750,9750,15965,82926.0,8505234.0
2017-12-20,9750,9800,9640,9760,7940,83011.0,8505234.0
2017-12-21,9600,9800,9180,9700,14240,82501.0,8505234.0
2017-12-22,9700,10200,9460,9910,21773,84287.0,8505234.0
2017-12-26,9910,10050,9580,9870,26325,83947.0,8505234.0
2017-12-27,9870,10500,9870,10500,23607,89305.0,8505234.0
2017-12-28,10500,10750,10200,10600,17268,90155.0,8505234.0
2018-01-02,10600,11300,10450,11150,26139,94833.0,8505234.0
2018-01-03,11150,11150,10800,10900,13705,92707.0,8505234.0
2018-01-04,11050,11450,10500,11300,42825,96109.0,8505234.0
2018-01-05,11500,11550,10900,11300,25826,96109.0,8505234.0
2018-01-08,11300,12000,10850,11950,65503,101638.0,8505234.0
2018-01-09,11900,12700,11650,12600,136085,107166.0,8505234.0
2018-01-10,12700,13200,12400,12900,61101,109718.0,8505234.0
2018-01-11,13050,13900,12750,13850,116398,117797.0,8505234.0
2018-01-12,13850,14000,12600,13200,95190,112269.0,8505234.0
2018-01-15,13500,13650,13300,13650,40671,116096.0,8505234.0
2018-01-16,13800,14800,13500,13950,84005,118648.0,8505234.0
2018-01-17,14300,14300,13700,14050,26496,119499.0,8505234.0
2018-01-18,14250,14350,13300,13800,58302,117372.0,8505234.0
2018-01-19,13800,14050,13400,14000,25513,119073.0,8505234.0
2018-01-22,14000,14150,13300,13750,37704,116947.0,8505234.0
2018-01-23,13700,14500,13400,14500,35976,123326.0,8505234.0
2018-01-24,14550,15250,13750,15200,64628,129280.0,8505234.0
2018-01-25,15350,15900,15150,15750,44786,133957.0,8505234.0
2018-01-26,16100,19350,16000,18300,371577,155646.0,8505234.0
2018-01-29,18300,18400,17200,17500,99167,148842.0,8505234.0
2018-01-30,17050,19550,16950,19250,202256,163726.0,8505234.0
2018-01-31,19050,19200,17650,19000,137853,161599.0,8505234.0
2018-02-01,18500,18850,17400,18200,109285,154795.0,8505234.0
2018-02-02,18150,18450,17600,17850,48335,151818.0,8505234.0
2018-02-05,17800,17800,16600,16950,70526,144164.0,8505234.0
2018-02-06,16250,16950,15200,16550,160261,140762.0,8505234.0
2018-02-07,16500,16550,14350,14350,281130,122050.0,8505234.0
2018-02-08,14700,15550,14300,15450,120887,131406.0,8505234.0
2018-02-09,15050,16000,14750,15800,84898,134383.0,8505234.0
2018-02-12,15400,15950,15000,15850,58357,134808.0,8505234.0
2018-02-13,15850,16000,15100,15400,32461,130981.0,8505234.0
2018-02-14,15400,15600,15100,15550,14931,132256.0,8505234.0
2018-02-19,15550,16100,15400,15700,43438,133532.0,8505234.0
2018-02-20,15900,15900,15000,15250,26549,129705.0,8505234.0
2018-02-21,15250,15450,14400,15000,53327,127579.0,8505234.0
2018-02-22,15050,15450,14650,15400,32447,130981.0,8505234.0
2018-02-23,15550,15550,15000,15250,17336,129705.0,8505234.0
2018-02-26,15250,15250,14700,15050,16491,128004.0,8505234.0
2018-02-27,15100,15100,14150,14500,63760,123326.0,8505234.0
2018-02-28,14500,14700,13650,14000,52865,119073.0,8505234.0
2018-03-02,13900,14000,13350,13950,27559,118648.0,8505234.0
2018-03-05,13700,14000,13500,14000,10232,119073.0,8505234.0
2018-03-06,14000,14250,13750,13950,11902,118648.0,8505234.0
2018-03-07,13750,14050,13500,13800,19371,117372.0,8505234.0
2018-03-08,13800,14350,13750,14000,15554,119073.0,8505234.0
2018-03-09,14350,14600,13800,14600,22393,124176.0,8505234.0
2018-03-12,14600,14600,13750,14100,48743,119924.0,8505234.0
2018-03-13,14050,14100,13750,14100,15589,119924.0,8505234.0
2018-03-14,14100,14550,13900,14150,39124,120349.0,8505234.0
2018-03-15,13850,14200,13700,14100,15263,119924.0,8505234.0
2018-03-16,14300,14500,14100,14300,6730,121625.0,8505234.0
2018-03-19,14300,14650,14250,14500,12765,123326.0,8505234.0
2018-03-20,14600,14650,14200,14600,22171,124176.0,8505234.0
2018-03-21,14750,14950,14450,14750,16629,125452.0,8505234.0
2018-03-22,14750,14900,14350,14900,20615,126728.0,8505234.0
2018-03-23,14850,14850,14250,14350,16768,122050.0,8505234.0
2018-03-26,14300,14800,14200,14500,11678,123326.0,8505234.0
2018-03-27,14500,14800,14200,14400,19640,122475.0,8505234.0
2018-03-28,14550,15750,14250,15700,67154,133532.0,8505234.0
2018-03-29,16000,16000,15300,15650,33600,133107.0,8505234.0
2018-03-30,15600,16900,15600,16650,66677,141612.0,8505234.0
2018-04-02,16500,17350,15950,17300,87561,147141.0,8505234.0
2018-04-03,17200,17800,16900,17800,37124,151393.0,8505234.0
2018-04-04,17600,17800,16350,16900,50209,143738.0,8505234.0
2018-04-05,16800,17200,16200,16200,39428,137785.0,8505234.0
2018-04-06,16400,17100,15500,16950,32164,144164.0,8505234.0
2018-04-09,16950,17200,16550,17000,31275,144589.0,8505234.0
2018-04-10,17000,17000,16400,16750,11666,142463.0,8505234.0
2018-04-11,16900,17650,16750,17100,27932,145440.0,8505234.0
2018-04-12,17250,17700,17150,17600,26147,149692.0,8505234.0
2018-04-13,17750,17750,17300,17400,18425,147991.0,8505234.0
2018-04-16,17600,17600,16650,17250,24159,146715.0,8505234.0
2018-04-17,17250,17400,16900,17250,18662,146715.0,8505234.0
2018-04-18,17450,17450,16400,16500,44999,140336.0,8505234.0
2018-04-19,16350,16900,16350,16700,20895,142037.0,8505234.0
2018-04-20,16750,16800,16500,16700,12052,142037.0,8505234.0
2018-04-23,16450,17350,16400,17200,20848,146290.0,8505234.0
2018-04-24,17200,17200,16750,17050,19836,145014.0,8505234.0
2018-04-25,17050,17200,16550,16900,21490,143738.0,8505234.0
2018-04-26,16900,17350,16500,17250,31508,146715.0,8505234.0
2018-04-27,17300,18550,17050,18300,97346,155646.0,8505234.0
2018-04-30,18450,18700,17950,18650,66137,158623.0,8505234.0
2018-05-02,18000,18400,16650,17950,95520,152669.0,8505234.0
2018-05-03,17900,18250,17000,17450,35389,148416.0,8505234.0
2018-05-04,17450,18000,17250,17850,26626,151818.0,8505234.0
2018-05-08,17650,18200,17300,17800,18480,151393.0,8505234.0
2018-05-09,17650,17800,16400,17450,32701,148416.0,8505234.0
2018-05-10,17450,17800,16800,17800,19341,151393.0,8505234.0
2018-05-11,18100,18750,17550,18700,40785,159048.0,8505234.0
2018-05-14,19000,20200,18700,20050,74771,170530.0,8505234.0
2018-05-15,20300,20350,19750,20100,20826,170955.0,8505234.0
2018-05-16,20000,20550,19500,20400,25078,173507.0,8505234.0
2018-05-17,20550,20550,19600,20000,39042,170105.0,8505234.0
2018-05-18,19900,20200,19250,20000,34933,170105.0,8505234.0
2018-05-21,19900,20200,18850,20000,53038,170105.0,8505234.0
2018-05-23,20400,20400,19000,19000,23710,161599.0,8505234.0
2018-05-24,18800,19350,18250,19000,40409,161599.0,8505234.0
2018-05-25,19000,19050,18350,19050,23197,162025.0,8505234.0
2018-05-28,18800,18950,17800,18400,31033,156496.0,8505234.0
2018-05-29,18000,18400,16650,17200,85685,146290.0,8505234.0
2018-05-30,17200,17700,15800,17000,72090,144589.0,8505234.0
2018-05-31,17000,17550,16800,17400,29785,147991.0,8505234.0
2018-06-01,17400,17400,16250,16850,57750,143313.0,8505234.0
2018-06-04,16950,17050,15150,15500,55413,131831.0,8505234.0
2018-06-05,15050,15950,15050,15400,39523,130981.0,8505234.0
2018-06-07,15150,15800,15000,15350,18124,130555.0,8505234.0
2018-06-08,15350,15400,14050,14050,66752,119499.0,8505234.0
2018-06-11,14200,14300,13850,14000,32878,119073.0,8505234.0
2018-06-12,14200,14800,14000,14100,24867,119924.0,8505234.0
2018-06-14,14050,14300,13750,13800,9304,117372.0,8505234.0
2018-06-15,13800,14100,13450,13900,24829,118223.0,8505234.0
2018-06-18,13800,13950,12450,13050,36252,110993.0,8505234.0
2018-06-19,13400,13400,12000,12400,61944,105465.0,8505234.0
2018-06-20,12400,12500,11900,12300,36666,104614.0,8505234.0
2018-06-21,12600,12600,11350,11650,31772,99086.0,8505234.0
2018-06-22,11850,11850,10650,11650,95634,99086.0,8505234.0
2018-06-25,11650,12300,11500,12050,26732,102488.0,8505234.0
2018-06-26,12050,12050,11450,11750,21829,99936.0,8505234.0
2018-06-27,11600,12300,11600,11750,25875,99936.0,8505234.0
2018-06-28,11950,11950,11000,11500,17300,97810.0,8505234.0
2018-06-29,11800,11800,11250,11450,12873,97385.0,8505234.0
2018-07-02,11150,11500,10800,11050,10397,93983.0,8505234.0
2018-07-03,11400,11800,10550,11150,10174,94833.0,8505234.0
2018-07-04,11250,11250,9760,9990,123370,84967.0,8505234.0
2018-07-05,9910,10200,9600,9920,39283,84372.0,8505234.0
2018-07-06,10000,10300,9700,10250,21985,87179.0,8505234.0
2018-07-09,10250,10400,10000,10400,15518,88454.0,8505234.0
2018-07-10,10400,11150,10300,10900,22719,92707.0,8505234.0
2018-07-11,10800,12450,10800,11750,115381,99936.0,8505234.0
2018-07-12,12000,13050,11850,12500,94724,106315.0,8505234.0
2018-07-13,12500,13150,12350,13000,51452,110568.0,8505234.0
2018-07-16,13250,13250,11500,11750,87651,99936.0,8505234.0
2018-07-17,11750,11800,10800,11300,67877,96109.0,8505234.0
2018-07-18,11200,11750,11000,11200,35224,95259.0,8505234.0
2018-07-19,11300,11450,10750,11100,20970,94408.0,8505234.0
2018-07-20,11200,11450,10700,11100,19040,94408.0,8505234.0
2018-07-23,11200,11200,9950,10050,63789,85478.0,8505234.0
2018-07-24,9900,10900,9700,10900,47189,92707.0,8505234.0
2018-07-25,10900,11750,10550,11650,38435,99086.0,8505234.0
2018-07-26,11950,12000,10800,11450,92091,97385.0,8505234.0
2018-07-27,11700,11800,10300,10450,124447,88880.0,8505234.0
2018-07-30,10400,10500,9740,9990,120901,84967.0,8505234.0
2018-07-31,9960,10200,9750,9980,44749,84882.0,8505234.0
2018-08-01,10000,10100,9760,10050,44551,85478.0,8505234.0
2018-08-02,10050,10150,9900,9970,24650,84797.0,8505234.0
2018-08-03,10050,10050,9860,9910,19563,84287.0,8505234.0
2018-08-06,9950,9990,9220,9600,27844,81650.0,8505234.0
2018-08-07,9580,9580,8980,9060,44755,77057.0,8505234.0
2018-08-08,8980,9250,8880,9070,32363,77142.0,8505234.0
2018-08-09,9070,9140,8530,8750,34432,74421.0,8505234.0
2018-08-10,8730,8730,8230,8310,56821,70678.0,8505234.0
2018-08-13,8180,8360,7740,7900,56907,67191.0,8505234.0
2018-08-14,8000,8150,7850,7970,8405,67787.0,8505234.0
2018-08-16,7970,8000,7710,7890,14703,67106.0,8505234.0
2018-08-17,8000,8100,7880,7920,3460,67361.0,8505234.0
2018-08-20,8070,8070,7500,7740,12531,65831.0,8505234.0
2018-08-21,7740,7940,7610,7920,9191,67361.0,8505234.0
2018-08-22,7950,8150,7920,8040,16720,68382.0,8505234.0
2018-08-23,8080,8080,7900,7910,16671,67276.0,8505234.0
2018-08-24,7830,8170,7830,8140,26353,69233.0,8505234.0
2018-08-27,8140,8180,8040,8150,18660,69318.0,8505234.0
2018-08-28,8100,8150,8060,8120,8522,69063.0,8505234.0
2018-08-29,8090,8280,8050,8210,17726,69828.0,8505234.0
2018-08-30,8210,8250,8010,8190,5025,69658.0,8505234.0
2018-08-31,8190,8200,8090,8200,8957,69743.0,8505234.0
2018-09-03,8240,8240,8020,8190,9235,69658.0,8505234.0
2018-09-04,8090,8250,8090,8130,6367,69148.0,8505234.0
2018-09-05,8210,8210,8000,8110,8652,68977.0,8505234.0
2018-09-06,8100,8110,7970,7970,9045,67787.0,8505234.0
2018-09-07,8000,8000,7480,7570,47590,64385.0,8505234.0
2018-09-10,7620,7650,7510,7510,9823,63874.0,8505234.0
2018-09-11,7510,7950,7510,7790,26097,66256.0,8505234.0
2018-09-12,7790,7790,7440,7590,28165,64555.0,8505234.0
2018-09-13,7430,7680,7310,7450,23787,63364.0,8505234.0
2018-09-14,7430,7580,7230,7320,36645,62258.0,8505234.0
2018-09-17,7320,7320,6950,7000,64683,59537.0,8505234.0
2018-09-18,7050,7060,6950,6960,9322,59196.0,8505234.0
2018-09-19,6740,6970,6670,6810,64517,57921.0,8505234.0
2018-09-20,6720,6850,6700,6730,30454,57240.0,8505234.0
2018-09-21,6750,7890,6750,7030,189885,59792.0,8505234.0
2018-09-27,7030,7140,6940,6970,29653,59281.0,8505234.0
2018-09-28,6950,6990,6550,6790,27030,57751.0,8505234.0
2018-10-01,6850,6890,6550,6700,41042,56985.0,8505234.0
2018-10-02,6700,6880,6600,6610,13455,56220.0,8505234.0
2018-10-04,6610,6770,6480,6650,16097,56560.0,8505234.0
2018-10-05,6600,6670,6350,6520,22561,55454.0,8505234.0
2018-10-08,6400,6580,6310,6350,10579,54008.0,8505234.0
2018-10-10,6300,6310,5700,6020,35883,51202.0,8505234.0
2018-10-11,5840,5980,5700,5860,24864,49841.0,8505234.0
2018-10-12,5800,6000,5680,5760,19008,48990.0,8505234.0
2018-10-15,5840,5840,5260,5340,53203,45418.0,8505234.0
2018-10-16,5390,5690,5390,5640,9355,47970.0,8505234.0
2018-10-17,5530,6200,5530,5780,25255,49160.0,8505234.0
2018-10-18,5970,6130,5670,5990,17287,50946.0,8505234.0
2018-10-19,5890,6000,5730,5980,9178,50861.0,8505234.0
2018-10-22,5970,6170,5800,5990,6455,50946.0,8505234.0
2018-10-23,5950,5950,5730,5820,3571,49500.0,8505234.0
2018-10-24,5730,5990,5310,5560,11326,47289.0,8505234.0
2018-10-25,5400,5400,4940,5170,79736,43972.0,8505234.0
2018-10-26,5200,5200,4540,4580,87472,38954.0,8505234.0
2018-10-29,4675,4675,4210,4410,55380,37508.0,8505234.0
2018-10-30,4150,4500,4100,4485,47236,38146.0,8505234.0
2018-10-31,4500,4790,4395,4715,12191,40102.0,8505234.0
2018-11-01,4710,5280,4710,5190,36758,44142.0,8505234.0
2018-11-02,5190,5450,5120,5400,29213,45928.0,8505234.0
2018-11-05,5220,5540,5220,5490,9956,46694.0,8505234.0
2018-11-06,5410,5620,5320,5480,13643,46609.0,8505234.0
2018-11-07,5480,5630,5310,5440,20458,46268.0,8505234.0
2018-11-08,5500,5590,5290,5370,14105,45673.0,8505234.0
2018-11-09,5370,5480,5180,5440,10019,46268.0,8505234.0
2018-11-12,5440,5600,5280,5480,28181,46609.0,8505234.0
2018-11-13,5400,5430,5110,5350,14822,45503.0,8505234.0
2018-11-14,5280,5500,5180,5350,4997,45503.0,8505234.0
2018-11-15,5350,5450,5260,5380,6471,45758.0,8505234.0
2018-11-16,5410,6020,5370,5750,75012,48905.0,8505234.0
2018-11-19,5890,5890,5570,5720,17646,48650.0,8505234.0
2018-11-20,5530,5750,5530,5750,7669,48905.0,8505234.0
2018-11-21,5650,5720,5530,5710,6897,48565.0,8505234.0
2018-11-22,5750,5860,5680,5790,22668,49245.0,8505234.0
2018-11-23,5600,5790,5590,5730,8513,48735.0,8505234.0
2018-11-26,5890,5890,5710,5790,4532,49245.0,8505234.0
2018-11-27,5790,5790,5660,5700,2818,48480.0,8505234.0
2018-11-28,5800,5800,5540,5670,12077,48225.0,8505234.0
2018-11-29,5790,5800,5590,5720,2064,48650.0,8505234.0
2018-11-30,5890,5890,5620,5740,2008,48820.0,8505234.0
2018-12-03,5870,5870,5540,5620,15902,47799.0,8505234.0
2018-12-04,5600,5760,5560,5670,10131,48225.0,8505234.0
2018-12-05,5650,5650,5540,5630,2376,47884.0,8505234.0
2018-12-06,5630,5630,5350,5490,11878,46694.0,8505234.0
2018-12-07,5480,5510,5380,5500,9240,46779.0,8505234.0
2018-12-10,5800,5800,5280,5420,11991,46098.0,8505234.0
2018-12-11,5450,5450,5030,5370,23270,45673.0,8505234.0
2018-12-12,5250,5360,4965,5270,78978,44823.0,8505234.0
2018-12-13,5200,5400,5080,5320,11480,45248.0,8505234.0
2018-12-14,5300,5300,5120,5200,5418,44227.0,8505234.0
2018-12-17,5100,5230,4945,5150,17749,43802.0,8505234.0
2018-12-18,5140,5150,4870,4905,40575,41718.0,8505234.0
2018-12-19,4905,5040,4850,4975,2022,42314.0,8505234.0
2018-12-20,4910,5030,4910,5000,5696,42526.0,8505234.0
2018-12-21,5000,5200,4945,5120,10492,43547.0,8505234.0
2018-12-24,5380,5600,5100,5370,49765,45673.0,8505234.0
2018-12-26,5400,5400,5080,5320,22736,45248.0,8505234.0
2018-12-27,5320,5360,5190,5330,6891,45333.0,8505234.0
2018-12-28,5380,5440,5320,5410,6045,46013.0,8505234.0
2019-01-02,5800,6390,5570,5670,79410,48225.0,8505234.0
2019-01-03,5600,6150,5500,6040,104786,51372.0,8505234.0
2019-01-04,6030,6860,5900,6600,264832,56135.0,8505234.0
2019-01-07,6600,6960,6480,6830,116433,58091.0,8505234.0
2019-01-08,6800,6800,6430,6550,42034,55709.0,8505234.0
2019-01-09,6500,6650,6300,6590,12634,56049.0,8505234.0
2019-01-10,6680,6680,6200,6510,32451,55369.0,8505234.0
2019-01-11,6600,6600,6220,6360,14229,54093.0,8505234.0
2019-01-14,6240,6310,5850,6130,47237,52137.0,8505234.0
2019-01-15,6130,6360,5960,6050,40817,51457.0,8505234.0
2019-01-16,5960,6060,5890,6050,20606,51457.0,8505234.0
2019-01-17,6050,6830,6050,6270,205439,53328.0,8505234.0
2019-01-18,6270,6370,6090,6250,26610,53158.0,8505234.0
2019-01-21,6390,6390,6050,6060,20459,51542.0,8505234.0
2019-01-22,6060,6170,5970,5970,19725,50776.0,8505234.0
2019-01-23,5850,6120,5850,5910,21060,50266.0,8505234.0
2019-01-24,5920,6030,5790,5820,29554,49500.0,8505234.0
2019-01-25,5820,6400,5820,6030,171895,51287.0,8505234.0
2019-01-28,6030,6090,5950,6030,18297,51287.0,8505234.0
2019-01-29,6050,6050,5800,5930,17540,50436.0,8505234.0
2019-01-30,5900,5950,5830,5890,16430,50096.0,8505234.0
2019-01-31,5840,6260,5840,6140,50502,52222.0,8505234.0
2019-02-01,6250,6650,6200,6580,203771,55964.0,8505234.0
2019-02-07,6620,6740,6320,6440,60986,54774.0,8505234.0
2019-02-08,6340,6380,6120,6200,60667,52732.0,8505234.0
2019-02-11,6190,6200,6100,6190,15340,52647.0,8505234.0
2019-02-12,6180,6240,6110,6240,18131,53073.0,8505234.0
2019-02-13,6240,6440,6100,6300,32729,53583.0,8505234.0
2019-02-14,6390,6390,6200,6300,10853,53583.0,8505234.0
2019-02-15,6300,6300,6100,6250,12098,53158.0,8505234.0
2019-02-18,6300,6330,6200,6300,7493,53583.0,8505234.0
2019-02-19,6340,6500,6170,6500,24959,55284.0,8505234.0
2019-02-20,6730,7000,6480,6550,47228,55709.0,8505234.0
2019-02-21,6600,6980,6470,6980,58810,59367.0,8505234.0
2019-02-22,6980,7000,6400,6750,82315,57410.0,8505234.0
2019-02-25,6330,6770,6330,6620,35815,56305.0,8505234.0
2019-02-26,6620,6750,6350,6470,25175,55029.0,8505234.0
2019-02-27,6470,6800,6330,6670,38395,56730.0,8505234.0
2019-02-28,6670,6680,6210,6480,23471,55114.0,8505234.0
2019-03-04,6400,6530,6210,6420,23646,54604.0,8505234.0
2019-03-05,6420,6420,6110,6220,21216,52903.0,8505234.0
2019-03-06,6330,6330,6100,6210,11272,52818.0,8505234.0
2019-03-07,6360,6360,6080,6170,7783,52477.0,8505234.0
2019-03-08,6170,6230,6090,6160,10520,52392.0,8505234.0
2019-03-11,6250,6250,6090,6160,12615,52392.0,8505234.0
2019-03-12,6160,6300,6130,6240,8538,53073.0,8505234.0
2019-03-13,6240,6480,6200,6340,37127,53923.0,8505234.0
2019-03-14,6340,6340,6240,6320,6740,53753.0,8505234.0
2019-03-15,6340,6470,6180,6300,18650,53583.0,8505234.0
2019-03-18,6300,6630,6300,6390,56236,54348.0,8505234.0
2019-03-19,6390,6390,6320,6390,22530,54348.0,8505234.0
2019-03-20,6390,6390,6240,6360,6459,54093.0,8505234.0
2019-03-21,6300,6380,6190,6230,12088,52988.0,8505234.0
2019-03-22,6210,6270,6170,6210,10363,52818.0,8505234.0
2019-03-25,6150,6200,5950,6110,6751,51967.0,8505234.0
2019-03-26,6180,6180,5820,5960,37281,50691.0,8505234.0
2019-03-27,5960,5960,5660,5810,18478,49415.0,8505234.0
2019-03-28,5800,5850,5730,5780,8707,49160.0,8505234.0
2019-03-29,5840,5890,5600,5600,10674,47629.0,8505234.0
2019-04-01,5690,5750,5550,5690,12369,48395.0,8505234.0
2019-04-02,5690,5780,5570,5600,12352,47629.0,8505234.0
2019-04-03,5710,5850,5620,5810,13538,49415.0,8505234.0
2019-04-04,5810,6170,5810,6000,39851,51031.0,8505234.0
2019-04-05,6000,6080,5930,5980,15897,50861.0,8505234.0
2019-04-08,6000,6000,5890,5980,4068,50861.0,8505234.0
2019-04-09,5950,6050,5920,6040,12234,51372.0,8505234.0
2019-04-10,5950,6050,5950,6050,8070,51457.0,8505234.0
2019-04-11,6050,6050,5840,5990,9680,50946.0,8505234.0
2019-04-12,6000,6100,5940,6080,43110,51712.0,8505234.0
2019-04-15,6110,7180,6080,6440,328907,54774.0,8505234.0
2019-04-16,6600,7100,6600,7100,242402,60387.0,8505234.0
2019-04-17,7110,7110,6800,6910,90367,58771.0,8505234.0
2019-04-18,6870,7230,6770,6910,66117,58771.0,8505234.0
2019-04-19,6990,6990,6720,6910,20616,58771.0,8505234.0
2019-04-22,6880,6880,6550,6590,44905,56049.0,8505234.0
2019-04-23,6590,6590,6160,6480,28026,55114.0,8505234.0
2019-04-24,6520,6610,6470,6560,12484,55794.0,8505234.0
2019-04-25,6560,6600,6300,6460,14196,54944.0,8505234.0
2019-04-26,6460,6480,6150,6450,34721,54859.0,8505234.0
2019-04-29,6440,6440,6300,6370,9274,54178.0,8505234.0
2019-04-30,6370,7030,6000,6860,132535,58346.0,8505234.0
2019-05-02,6970,6990,6530,6690,37881,56900.0,8505234.0
2019-05-03,6680,6790,6510,6590,11225,56049.0,8505234.0
2019-05-07,6410,6580,6200,6560,18068,55794.0,8505234.0
2019-05-08,6550,6550,6210,6290,39563,53498.0,8505234.0
2019-05-09,6290,6350,5910,6200,47206,52732.0,8505234.0
2019-05-10,6190,6190,5950,6010,10373,51116.0,8505234.0
2019-05-13,6000,6190,5810,5960,19052,50691.0,8505234.0
2019-05-14,5900,5990,5800,5930,17361,50436.0,8505234.0
2019-05-15,5860,5980,5800,5970,12795,50776.0,8505234.0
2019-05-16,5940,5990,5800,5890,11140,50096.0,8505234.0
2019-05-17,5890,6050,5840,6010,6474,51116.0,8505234.0
2019-05-20,6010,6010,5840,5840,10815,49671.0,8505234.0
2019-05-21,5840,5950,5740,5820,6618,49500.0,8505234.0
2019-05-22,5940,5940,5750,5830,3793,49586.0,8505234.0
2019-05-23,5920,5920,5480,5590,20338,47544.0,8505234.0
2019-05-24,5600,5740,5100,5590,18905,47544.0,8505234.0
2019-05-27,5790,5790,4865,5590,27917,47544.0,8505234.0
2019-05-28,5400,5600,5380,5600,6774,47629.0,8505234.0
2019-05-29,5680,5680,5430,5600,2616,47629.0,8505234.0
2019-05-30,5420,5600,5370,5570,6534,47374.0,8505234.0
2019-05-31,5400,5590,5350,5580,1392,47459.0,8505234.0
2019-06-03,5590,5640,5460,5560,3206,47289.0,8505234.0
2019-06-04,5480,5550,5310,5540,6447,47119.0,8505234.0
2019-06-05,5460,5700,5370,5620,4717,47799.0,8505234.0
2019-06-07,5540,5540,5190,5460,15355,46439.0,8505234.0
2019-06-10,5460,5590,5360,5540,7226,47119.0,8505234.0
2019-06-11,5600,5670,5520,5640,5547,47970.0,8505234.0
2019-06-12,5620,5740,5590,5690,2318,48395.0,8505234.0
2019-06-13,5690,5690,5500,5640,6471,47970.0,8505234.0
2019-06-14,5620,5620,5530,5600,1985,47629.0,8505234.0
2019-06-17,5580,5780,5500,5640,6608,47970.0,8505234.0
2019-06-18,5550,5660,5470,5630,8883,47884.0,8505234.0
2019-06-19,5630,5630,5490,5630,10135,47884.0,8505234.0
2019-06-20,5640,5690,5460,5600,13902,47629.0,8505234.0
2019-06-21,5590,5590,5410,5410,16436,46013.0,8505234.0
2019-06-24,5410,5410,5210,5240,32547,44567.0,8505234.0
2019-06-25,5240,5500,5180,5180,10093,44057.0,8505234.0
2019-06-26,5180,5210,5090,5160,5784,43887.0,8505234.0
2019-06-27,5060,5080,5000,5050,14375,42951.0,8505234.0
2019-06-28,5050,5070,4870,5070,14633,43122.0,8505234.0
2019-07-01,5090,5200,4995,5100,5817,43377.0,8505234.0
2019-07-02,5110,5110,4990,5090,6883,43292.0,8505234.0
2019-07-03,5090,5250,5090,5090,4472,43292.0,8505234.0
2019-07-04,5190,5600,5090,5350,45254,45503.0,8505234.0
2019-07-05,5250,6150,5250,6100,220560,51882.0,8505234.0
2019-07-08,5970,6040,5750,5750,66291,48905.0,8505234.0
2019-07-09,5710,5820,5570,5680,31124,48310.0,8505234.0
2019-07-10,5750,6250,5620,6030,90793,51287.0,8505234.0
2019-07-11,6030,7540,5980,6880,1863469,58516.0,8505234.0
2019-07-12,6880,6930,6380,6470,387554,55029.0,8505234.0
2019-07-15,6430,6790,5920,6070,546808,51627.0,8505234.0
2019-07-16,6070,6140,5710,5920,147918,50351.0,8505234.0
2019-07-17,5920,5920,5630,5740,68976,48820.0,8505234.0
2019-07-18,5740,5740,5420,5450,74967,46354.0,8505234.0
2019-07-19,5450,5720,5250,5610,83193,47714.0,8505234.0
2019-07-22,5620,5870,5610,5730,45350,48735.0,8505234.0
2019-07-23,5650,6020,5650,5710,110878,48565.0,8505234.0
2019-07-24,5880,5880,5400,5550,40339,47204.0,8505234.0
2019-07-25,5550,5550,5190,5450,51155,46354.0,8505234.0
2019-07-26,5450,5450,5150,5340,29971,45418.0,8505234.0
2019-07-29,5150,5310,5020,5220,41934,44397.0,8505234.0
2019-07-30,5220,5280,4990,5250,12196,44652.0,8505234.0
2019-07-31,5250,5360,5000,5360,18876,45588.0,8505234.0
2019-08-01,5400,5450,5100,5370,10962,45673.0,8505234.0
2019-08-02,5350,5350,5180,5270,6277,44823.0,8505234.0
2019-08-05,5270,5270,4905,5000,28364,42526.0,8505234.0
2019-08-06,4445,5190,4445,5000,23354,42526.0,8505234.0
2019-08-07,5050,5200,4900,5130,23194,43632.0,8505234.0
2019-08-08,5300,5300,5030,5180,14751,44057.0,8505234.0
2019-08-09,5180,5320,5110,5200,9598,44227.0,8505234.0
2019-08-12,5300,5300,5080,5160,8701,43887.0,8505234.0
2019-08-13,4990,5170,4990,5060,11131,43036.0,8505234.0
2019-08-14,5000,5200,4975,5030,11805,42781.0,8505234.0
2019-08-16,4965,5050,4745,4980,9364,42356.0,8505234.0
2019-08-19,5000,5200,4925,5050,9776,42951.0,8505234.0
2019-08-20,5010,5180,4930,5140,9792,43717.0,8505234.0
2019-08-21,5140,5180,5080,5130,5954,43632.0,8505234.0
2019-08-22,5180,5450,5030,5370,47294,45673.0,8505234.0
2019-08-23,5290,5610,5290,5480,43792,46609.0,8505234.0
2019-08-26,5450,5600,5340,5480,21216,46609.0,8505234.0
2019-08-27,5400,5550,5370,5540,11657,47119.0,8505234.0
