마크로젠(038290),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-11-05,29200,30600,28900,29300,156761,259056.0,5894337.0
2014-11-06,29566,29666,26800,27300,406285,241373.0,5894337.0
2014-11-07,27200,27966,26533,27833,152209,246089.0,5894337.0
2014-11-10,27833,28100,27133,27233,113945,240784.0,5894337.0
2014-11-11,27233,28466,27200,27667,148964,244615.0,5894337.0
2014-11-12,27933,28099,27400,27400,77034,242257.0,5894337.0
2014-11-13,27733,27800,27166,27267,91748,241078.0,5894337.0
2014-11-14,27333,27533,26600,26667,128541,235773.0,5894337.0
2014-11-17,26866,26866,25233,25333,200936,223985.0,5894337.0
2014-11-18,25233,26200,25233,25933,87068,229290.0,5894337.0
2014-11-19,26200,27133,26200,26667,119289,235773.0,5894337.0
2014-11-20,27133,27233,25966,26267,63808,232237.0,5894337.0
2014-11-21,26800,27033,25866,25867,74962,228700.0,5894337.0
2014-11-24,26133,26133,25200,25800,126204,228111.0,5894337.0
2014-11-25,25800,27133,25800,26400,111635,233416.0,5894337.0
2014-11-26,26666,27033,26466,27000,76294,238721.0,5894337.0
2014-11-27,27133,27133,26100,26600,85578,235184.0,5894337.0
2014-11-28,26833,26833,26066,26167,84348,231353.0,5894337.0
2014-12-01,26066,26066,25166,25433,94989,224869.0,5894337.0
2014-12-02,25200,27000,25200,26933,152178,238131.0,5894337.0
2014-12-03,27166,28133,26800,27900,182577,246678.0,5894337.0
2014-12-04,28000,28233,27333,28000,101656,247562.0,5894337.0
2014-12-05,28033,28533,27766,28000,116017,247562.0,5894337.0
2014-12-08,27766,28100,27366,27633,156263,244320.0,5894337.0
2014-12-09,28066,28400,27700,27867,199273,246383.0,5894337.0
2014-12-10,27966,28266,27300,28033,127881,247857.0,5894337.0
2014-12-11,28066,28066,27433,27633,118681,244320.0,5894337.0
2014-12-12,27833,27866,27000,27000,79040,238721.0,5894337.0
2014-12-15,27000,27500,26866,27333,54914,241668.0,5894337.0
2014-12-16,27300,28266,26200,26200,140605,231647.0,5894337.0
2014-12-17,26333,26500,25566,25867,104657,228700.0,5894337.0
2014-12-18,26000,26200,24400,25567,159015,226048.0,5894337.0
2014-12-19,25700,26400,25600,25900,76838,228995.0,5894337.0
2014-12-22,26300,26300,25666,25833,48619,228406.0,5894337.0
2014-12-23,26066,27500,25966,26800,142031,236952.0,5894337.0
2014-12-24,26966,27133,26433,26800,39786,236952.0,5894337.0
2014-12-26,26699,27299,26466,26467,81073,234005.0,5894337.0
2014-12-29,26666,27133,26033,26300,92891,232532.0,5894337.0
2014-12-30,26333,26466,25633,25800,83092,228111.0,5894337.0
2015-01-02,25866,26833,25666,26400,75735,233416.0,5894337.0
2015-01-05,26533,28333,26533,28333,234783,250509.0,5894337.0
2015-01-06,28266,29300,27933,28733,231460,254046.0,5894337.0
2015-01-07,28733,29233,28433,28933,96986,255814.0,5894337.0
2015-01-08,29600,30000,28800,28933,153285,255814.0,5894337.0
2015-01-09,29300,29933,28933,29733,118546,262887.0,5894337.0
2015-01-12,29566,29966,29333,29900,86784,264361.0,5894337.0
2015-01-13,30100,33033,30100,31633,690641,279686.0,5894337.0
2015-01-14,32300,32666,31533,31933,254046,282339.0,5894337.0
2015-01-15,32133,33333,31666,33267,298770,294127.0,5894337.0
2015-01-16,33333,33533,32033,32067,170454,283518.0,5894337.0
2015-01-19,32566,32566,31566,32333,159541,285875.0,5894337.0
2015-01-20,32300,33133,31666,32900,144590,290886.0,5894337.0
2015-01-21,33033,33666,32366,32533,129669,287644.0,5894337.0
2015-01-22,32400,32633,30800,31500,197770,278507.0,5894337.0
2015-01-23,31633,32133,31266,32000,85597,282928.0,5894337.0
2015-01-26,31900,32300,31200,31733,79098,280570.0,5894337.0
2015-01-27,32033,35133,31966,34600,514626,305916.0,5894337.0
2015-01-28,34466,36200,34000,35933,337556,317705.0,5894337.0
2015-01-29,35666,36666,35066,35733,233833,315936.0,5894337.0
2015-01-30,35999,37666,35199,37333,298693,330083.0,5894337.0
2015-02-02,37200,38666,36266,38000,281424,335977.0,5894337.0
2015-02-03,38333,38933,37466,38000,182839,335977.0,5894337.0
2015-02-04,38133,39600,37733,38400,177963,339514.0,5894337.0
2015-02-05,38666,39133,38066,38067,129538,336567.0,5894337.0
2015-02-06,38200,38333,36666,37133,254843,328315.0,5894337.0
2015-02-09,37599,38733,35533,35933,342971,317705.0,5894337.0
2015-02-10,35933,36200,34533,36133,284841,319473.0,5894337.0
2015-02-11,36400,38466,36333,37867,241940,334798.0,5894337.0
2015-02-12,37799,37999,36466,36533,127353,323010.0,5894337.0
2015-02-13,36533,40999,36333,39533,660547,349742.0,5897837.0
2015-02-16,38533,40599,36466,36933,505148,326740.0,5897837.0
2015-02-17,36799,37466,34600,34733,315021,307277.0,5897837.0
2015-02-23,35466,37333,35000,36667,299534,324381.0,5897837.0
2015-02-24,36800,36933,35666,35867,149731,317304.0,5897837.0
2015-02-25,36066,36266,33466,34000,318360,300790.0,5897837.0
2015-02-26,33866,35333,33866,34867,260810,308457.0,5897837.0
2015-02-27,34666,37733,34133,36533,522930,323201.0,5897837.0
2015-03-02,37066,38866,34866,35467,457686,313765.0,5897837.0
2015-03-03,36000,36133,34466,34600,178460,306098.0,5897837.0
2015-03-04,34600,35533,34533,35267,109462,311996.0,5897837.0
2015-03-05,35466,35599,34333,34533,96333,305508.0,5897837.0
2015-03-06,34666,35733,34266,35667,116073,315534.0,5897837.0
2015-03-09,35533,35600,34266,34400,121826,304328.0,5897837.0
2015-03-10,34600,34866,32933,33800,142825,299020.0,5897837.0
2015-03-11,33133,34333,33133,34267,64233,303149.0,5897837.0
2015-03-12,34533,35333,34000,35133,90834,310816.0,5897837.0
2015-03-13,35400,35400,34466,35000,107574,309636.0,5897837.0
2015-03-16,35133,36533,34600,36333,176930,321432.0,5897837.0
2015-03-17,36333,37600,36200,37200,254802,329099.0,5897837.0
2015-03-18,39000,41950,38400,39050,662625,230311.0,5897837.0
2015-03-19,39700,39700,36950,37900,237963,223528.0,5897837.0
2015-03-20,38300,39650,38250,38600,138870,227657.0,5897837.0
2015-03-23,39050,39250,38000,38000,82382,224118.0,5897837.0
2015-03-24,38000,38550,37300,37800,83481,222938.0,5897837.0
2015-03-25,37600,39150,37600,39000,95444,230016.0,5897837.0
2015-03-26,38500,38500,37400,37950,109431,223823.0,5897837.0
2015-03-27,37950,38150,36950,37200,93296,219400.0,5897837.0
2015-03-30,37600,38000,36850,37700,52846,222348.0,5897837.0
2015-03-31,37850,37900,37250,37250,57020,219694.0,5897837.0
2015-04-01,37300,37400,36200,36500,109201,215271.0,5897837.0
2015-04-02,36500,41700,36500,40200,450549,237093.0,5897837.0
2015-04-03,41300,43350,40250,40650,326923,239747.0,5897837.0
2015-04-06,40650,40650,39450,39600,120309,233554.0,5897837.0
2015-04-07,40000,42250,39800,40750,254427,240337.0,5897837.0
2015-04-08,40600,41000,39500,40100,114873,236503.0,5897837.0
2015-04-09,39700,41150,39150,40500,156334,238862.0,5897837.0
2015-04-10,41000,41400,39650,39700,192783,234144.0,5897837.0
2015-04-13,39000,40500,38750,39700,326349,351215.0,8846736.0
2015-04-14,39850,43100,39150,40200,900365,355639.0,8846736.0
2015-04-15,40950,41850,40500,41500,347035,367140.0,8846736.0
2015-04-16,41500,42650,40300,41700,405072,368909.0,8846736.0
2015-04-17,42000,45750,41450,44550,942067,394122.0,8846736.0
2015-04-20,43900,45750,43800,44200,475130,391026.0,8846736.0
2015-04-21,44050,44850,43050,43400,273293,383948.0,8846736.0
2015-04-22,43900,44550,40050,41600,604380,368024.0,8846736.0
2015-04-23,41600,41850,39500,40100,293078,354754.0,8846736.0
2015-04-24,40700,40950,39150,39800,209599,352100.0,8846736.0
2015-04-27,40050,40500,39300,39500,162623,349446.0,8846736.0
2015-04-28,39550,39900,38650,38900,191172,344138.0,8846736.0
2015-04-29,38900,39600,38300,39150,146748,346350.0,8846736.0
2015-04-30,39100,39150,36700,37500,328133,331753.0,8846736.0
2015-05-04,37650,37800,35400,35450,235730,313617.0,8846736.0
2015-05-06,35000,35450,34000,34150,206326,302116.0,8846736.0
2015-05-07,34250,35750,32800,35750,329249,316271.0,8846736.0
2015-05-08,35800,36300,35300,35800,121857,316713.0,8846736.0
2015-05-11,36200,36350,35450,35450,126452,313617.0,8846736.0
2015-05-12,35100,36450,34900,35300,121309,312290.0,8846736.0
2015-05-13,34950,35800,33800,35700,166350,315828.0,8846736.0
2015-05-14,35950,35950,34250,34700,154452,306982.0,8846736.0
2015-05-15,34950,35300,34450,35000,167201,309636.0,8846736.0
2015-05-18,35550,37800,35500,36600,458248,323791.0,8846736.0
2015-05-19,36650,37650,35800,36700,204701,324675.0,8846736.0
2015-05-20,36600,38350,35950,37350,346561,330426.0,8846736.0
2015-05-21,37450,39450,37450,38550,349772,341042.0,8846736.0
2015-05-22,38600,39150,36500,36800,236948,325560.0,8846736.0
2015-05-26,36350,36400,35000,35700,191017,315828.0,8846736.0
2015-05-27,35600,36700,34500,35750,177329,316271.0,8846736.0
2015-05-28,36700,37050,36250,36300,118637,321137.0,8846736.0
2015-05-29,36000,38000,35700,37800,257172,334407.0,8846736.0
2015-06-01,38650,41000,38650,39300,538243,347677.0,8846736.0
2015-06-02,39900,40000,38100,39200,246994,346792.0,8846736.0
2015-06-03,39250,39800,37050,37100,229792,328214.0,8846736.0
2015-06-04,37450,38100,36650,37550,125531,332195.0,8846736.0
2015-06-05,37100,38450,36850,38200,168106,337945.0,8846736.0
2015-06-08,38700,38850,36800,36900,146928,326445.0,8846736.0
2015-06-09,36900,37150,36050,36800,158855,325560.0,8846736.0
2015-06-10,37150,37350,35500,36150,205237,319810.0,8846736.0
2015-06-11,36200,36350,35450,35800,115328,316713.0,8846736.0
2015-06-12,35800,36900,35650,35650,139515,315386.0,8846736.0
2015-06-15,35550,36900,35400,35650,118142,315386.0,8846736.0
2015-06-16,35700,36250,34300,35200,151472,311405.0,8846736.0
2015-06-17,35600,37150,34400,36400,155867,322021.0,8846736.0
2015-06-18,36700,39100,36600,39100,422225,345907.0,8846736.0
2015-06-19,39500,39900,38300,38950,186601,344580.0,8846736.0
2015-06-22,38900,39050,38000,38600,174410,343318.0,8894258.0
2015-06-23,39050,41500,38700,41500,678070,369112.0,8894258.0
2015-06-24,41950,42750,41200,41650,401015,370446.0,8894258.0
2015-06-25,41650,42350,40800,42100,274156,374448.0,8894258.0
2015-06-26,42300,43350,39300,39300,517521,349544.0,8894258.0
2015-06-29,37850,39400,37650,38250,247380,340205.0,8894258.0
2015-06-30,39000,39700,37600,38750,226542,344652.0,8894258.0
2015-07-01,38850,40250,38550,40000,195287,355770.0,8894258.0
2015-07-02,40300,42150,39800,40600,372097,361107.0,8894258.0
2015-07-03,40600,41950,39500,41500,313761,369112.0,8894258.0
2015-07-06,40500,44800,40000,42050,819233,374004.0,8894258.0
2015-07-07,43050,44300,37700,38300,695451,340650.0,8894258.0
2015-07-08,38350,38700,36600,37600,252485,334424.0,8894258.0
2015-07-09,37000,38150,35600,38150,275269,339316.0,8894258.0
2015-07-10,38250,39300,37900,38800,308759,345097.0,8894258.0
2015-07-13,38800,40850,38300,40350,197877,358883.0,8894258.0
2015-07-14,40550,40950,39900,40300,90724,358439.0,8894258.0
2015-07-15,40600,41850,40100,40450,183260,359773.0,8894258.0
2015-07-16,40450,41250,39000,39600,189799,352213.0,8894258.0
2015-07-17,40300,42850,39600,41800,462028,371780.0,8894258.0
2015-07-20,42350,44450,41650,43700,547365,388679.0,8894258.0
2015-07-21,44100,49600,43800,48450,1637964,430927.0,8894258.0
2015-07-22,48650,49650,47400,48800,591905,434040.0,8894258.0
2015-07-23,49050,49500,47650,49000,376529,435819.0,8894258.0
2015-07-24,49200,50400,48150,49350,478160,438932.0,8894258.0
2015-07-27,48400,48400,44850,44850,592316,398907.0,8894258.0
2015-07-28,43800,46700,42950,46600,475683,414472.0,8894258.0
2015-07-29,47200,47500,42500,42600,320259,378895.0,8894258.0
2015-07-30,43400,44150,41500,41800,292027,371780.0,8894258.0
2015-07-31,41500,43100,40350,42850,227140,381119.0,8894258.0
2015-08-03,42900,43450,38350,38350,398065,341095.0,8894258.0
2015-08-04,38000,39500,37450,39500,242974,351323.0,8894258.0
2015-08-05,39900,41200,39550,40500,172785,360217.0,8894258.0
2015-08-06,41200,42150,40600,41200,166999,366443.0,8894258.0
2015-08-07,40100,41700,39650,41600,166004,370001.0,8894258.0
2015-08-10,41600,41800,39700,41000,180033,364665.0,8894258.0
2015-08-11,41300,42400,39950,39950,154487,356038.0,8912079.0
2015-08-12,39500,39550,36200,38200,303564,340441.0,8912079.0
2015-08-13,38200,39550,37500,39350,119374,350690.0,8912079.0
2015-08-17,39750,39750,38500,38500,83171,343115.0,8912079.0
2015-08-18,39950,41900,38700,39300,377845,350245.0,8912079.0
2015-08-19,38500,39300,36350,37350,259497,332866.0,8912079.0
2015-08-20,37000,38750,36350,36750,198963,327519.0,8912079.0
2015-08-21,34850,35300,32100,33200,351184,295881.0,8912079.0
2015-08-24,32500,33700,29850,30000,454483,267362.0,8912079.0
2015-08-25,30750,32550,29800,31600,337718,281622.0,8912079.0
2015-08-26,31150,33350,31150,33300,228508,296772.0,8912079.0
2015-08-27,33950,34450,33050,33300,152839,296772.0,8912079.0
2015-08-28,34000,34550,33500,34000,121492,303011.0,8912079.0
2015-08-31,34100,34300,32900,33300,113808,296772.0,8912079.0
2015-09-01,33150,33900,32850,32850,70134,292762.0,8912079.0
2015-09-02,32000,32850,31500,32850,108744,292762.0,8912079.0
2015-09-03,33550,33800,32700,32800,64646,292316.0,8912079.0
2015-09-04,32800,33300,30750,31600,119268,281622.0,8912079.0
2015-09-07,31550,32700,30450,31400,81375,279839.0,8912079.0
2015-09-08,31400,31750,30400,31300,92073,278948.0,8912079.0
2015-09-09,32200,32850,31700,32850,91165,292762.0,8912079.0
2015-09-10,32500,33250,32300,33100,63979,294990.0,8912079.0
2015-09-11,33150,33300,32400,32750,65983,291871.0,8912079.0
2015-09-14,33200,33200,31800,32550,55375,290088.0,8912079.0
2015-09-15,32350,33050,32350,32950,47278,293653.0,8912079.0
2015-09-16,33300,34000,32950,33900,94049,302119.0,8912079.0
2015-09-17,34350,34350,33450,34100,81785,303902.0,8912079.0
2015-09-18,34300,35500,34250,35500,145179,316379.0,8912079.0
2015-09-21,34900,35400,34450,35400,67635,315488.0,8912079.0
2015-09-22,35200,35550,34800,35500,74437,316379.0,8912079.0
2015-09-23,35000,35200,34200,34950,120867,311477.0,8912079.0
2015-09-24,35000,35800,34600,35350,94817,315042.0,8912079.0
2015-09-25,35350,35650,34300,34600,99730,308358.0,8912079.0
2015-09-30,33700,34300,32750,34300,85118,305684.0,8912079.0
2015-10-01,34950,34950,34050,34300,51795,305684.0,8912079.0
2015-10-02,34400,34800,34100,34300,67865,305684.0,8912079.0
2015-10-05,34700,35300,34250,34350,88807,306130.0,8912079.0
2015-10-06,34600,35150,34350,34700,85221,309249.0,8912079.0
2015-10-07,34350,34800,34050,34050,75715,303456.0,8912079.0
2015-10-08,34600,34800,34150,34500,65996,307467.0,8912079.0
2015-10-12,34700,35200,34350,34900,62737,311032.0,8912079.0
2015-10-13,35000,36650,34900,36450,232908,324845.0,8912079.0
2015-10-14,36600,37100,35900,36650,144079,326628.0,8912079.0
2015-10-15,36700,37450,36600,37200,109702,331529.0,8912079.0
2015-10-16,37600,37800,36850,37800,90890,336877.0,8912079.0
2015-10-19,37800,38050,37200,37850,64318,337322.0,8912079.0
2015-10-20,38000,39200,37500,38700,180313,344897.0,8912079.0
2015-10-21,38750,39000,38050,38400,101577,342224.0,8912079.0
2015-10-22,37950,38650,37150,37850,118050,337322.0,8912079.0
2015-10-23,38500,38700,37650,37950,96543,338213.0,8912079.0
2015-10-26,38600,39500,37950,39400,141781,351136.0,8912079.0
2015-10-27,39400,39500,38150,39400,75265,351136.0,8912079.0
2015-10-28,39400,39850,39000,39400,85849,351136.0,8912079.0
2015-10-29,39300,39300,38450,39000,86084,347571.0,8912079.0
2015-10-30,38900,38900,37600,38100,75504,339550.0,8912079.0
2015-11-02,37900,38450,37450,38100,60324,339550.0,8912079.0
2015-11-03,38100,38400,37350,37800,57235,336877.0,8912079.0
2015-11-04,38000,38600,37500,38200,70821,340441.0,8912079.0
2015-11-05,38200,39700,38200,39250,102727,349799.0,8912079.0
2015-11-06,40000,40900,38750,40800,234621,363613.0,8912079.0
2015-11-09,40750,40900,38350,38350,201803,341778.0,8912079.0
2015-11-10,38350,38350,36000,36900,168997,328856.0,8912079.0
2015-11-11,36750,38550,36700,38350,75163,341778.0,8912079.0
2015-11-12,38400,40600,38350,39400,136926,351136.0,8912079.0
2015-11-13,39200,39200,38050,39000,80622,347571.0,8912079.0
2015-11-16,38050,39000,37900,38300,65592,341333.0,8912079.0
2015-11-17,39000,39700,38650,39450,89378,351582.0,8912079.0
2015-11-18,39450,40000,38400,38500,90829,343115.0,8912079.0
2015-11-19,39200,39950,38750,39850,110912,355146.0,8912079.0
2015-11-20,39750,40100,39150,39400,139642,351136.0,8912079.0
2015-11-23,39850,41500,38650,38800,327544,345789.0,8912079.0
2015-11-24,38900,39350,38200,38500,129848,343115.0,8912079.0
2015-11-25,38800,39200,38050,38050,92177,339105.0,8912079.0
2015-11-26,38150,38450,37350,38200,93275,340441.0,8912079.0
2015-11-27,38050,38550,37150,37250,102960,331975.0,8912079.0
2015-11-30,36800,37900,36750,37900,82048,337768.0,8912079.0
2015-12-01,37900,38000,37450,37550,45530,334649.0,8912079.0
2015-12-02,37900,38600,37450,38250,88816,340887.0,8912079.0
2015-12-03,38250,38250,37400,37700,48705,335985.0,8912079.0
2015-12-04,37250,37600,37000,37100,41944,330638.0,8912079.0
2015-12-07,37550,37550,36600,36900,40876,328856.0,8912079.0
2015-12-08,36900,37050,35700,36000,76713,320835.0,8912079.0
2015-12-09,36000,36350,35500,35700,58761,318161.0,8912079.0
2015-12-10,35950,36050,34650,35250,84056,314151.0,8912079.0
2015-12-11,35500,35550,34100,34300,66705,305684.0,8912079.0
2015-12-14,33800,34150,33000,33000,109318,294099.0,8912079.0
2015-12-15,33450,34400,33100,33850,78140,301674.0,8912079.0
2015-12-16,34400,34750,34300,34500,51429,307467.0,8912079.0
2015-12-17,34800,35150,34400,34550,59721,307912.0,8912079.0
2015-12-18,34400,35250,33800,34850,65151,310586.0,8912079.0
2015-12-21,34500,35300,34450,34750,78903,309695.0,8912079.0
2015-12-22,34850,35000,34000,34000,68649,303011.0,8912079.0
2015-12-23,34150,34350,33500,33500,101475,298555.0,8912079.0
2015-12-24,33600,34300,33600,34300,142754,305684.0,8912079.0
2015-12-28,34500,34500,33200,33400,114898,297663.0,8912079.0
2015-12-29,33900,35250,33700,35100,114309,312814.0,8912079.0
2015-12-30,35500,35500,34600,34700,106804,309353.0,8915079.0
2016-01-04,35000,35900,34950,35100,95812,312919.0,8915079.0
2016-01-05,34750,36600,34750,36550,110036,325846.0,8915079.0
2016-01-06,36950,37150,36000,36600,179552,326292.0,8915079.0
2016-01-07,36300,37000,35900,36250,103987,323172.0,8915079.0
2016-01-08,35800,36600,35100,36300,97435,323617.0,8915079.0
2016-01-11,36300,38800,36300,38200,356530,340556.0,8915079.0
2016-01-12,37900,38500,37500,38100,128395,339665.0,8915079.0
2016-01-13,38350,38350,37850,38000,104872,338773.0,8915079.0
2016-01-14,37100,38300,37050,38200,124338,340556.0,8915079.0
2016-01-15,38400,39050,37350,37700,148449,336098.0,8915079.0
2016-01-18,37000,38050,37000,37550,64557,334761.0,8915079.0
2016-01-19,37850,38350,37500,37800,99489,336990.0,8915079.0
2016-01-20,38000,39300,36950,37700,238902,336098.0,8915079.0
2016-01-21,38200,38550,37300,37650,121170,335653.0,8915079.0
2016-01-22,37900,38000,36500,37100,125646,330749.0,8915079.0
2016-01-25,37500,38350,37250,38100,95054,339665.0,8915079.0
2016-01-26,37950,37950,37250,37500,60120,334315.0,8915079.0
2016-01-27,37800,38650,37400,38150,136855,340110.0,8915079.0
2016-01-28,37800,38200,37550,37800,75876,337084.0,8917579.0
2016-01-29,37800,37900,36000,36900,175313,329059.0,8917579.0
2016-02-01,37200,37350,36650,36900,72664,329059.0,8917579.0
2016-02-02,37300,38700,37250,37750,207239,336639.0,8917579.0
2016-02-03,37500,38800,37100,38800,140452,346002.0,8917579.0
2016-02-04,38950,39000,38200,38350,126063,341989.0,8917579.0
2016-02-05,38350,38650,37550,38100,76202,339760.0,8917579.0
2016-02-11,36950,37250,35100,35500,278706,316574.0,8917579.0
2016-02-12,34950,35200,33150,34500,296837,307656.0,8917579.0
2016-02-15,35450,35500,33700,34600,111496,308548.0,8917579.0
2016-02-16,34800,35400,34800,35000,81687,312115.0,8917579.0
2016-02-17,35050,35300,34000,34200,95418,304981.0,8917579.0
2016-02-18,34900,35750,34700,35600,107274,317466.0,8917579.0
2016-02-19,35500,35500,34900,35450,54428,316128.0,8917579.0
2016-02-22,35450,36350,35300,35500,83324,316574.0,8917579.0
2016-02-23,36050,36100,34700,34750,68005,309886.0,8917579.0
2016-02-24,34700,35200,34250,34300,65273,305873.0,8917579.0
2016-02-25,34500,34800,33950,34200,71982,304981.0,8917579.0
2016-02-26,34750,34750,34100,34200,44319,304981.0,8917579.0
2016-02-29,34400,34650,33800,34200,34204,304981.0,8917579.0
2016-03-02,34600,35300,34400,35250,55884,314345.0,8917579.0
2016-03-03,35250,35450,34900,35400,48511,315682.0,8917579.0
2016-03-04,35150,35600,35150,35400,45082,315682.0,8917579.0
2016-03-07,35450,35500,34850,35250,52476,314345.0,8917579.0
2016-03-08,34900,35250,34500,34750,52622,309886.0,8917579.0
2016-03-09,34750,35700,34700,35500,61576,316574.0,8917579.0
2016-03-10,35550,35800,35250,35750,56040,318803.0,8917579.0
2016-03-11,35750,35950,35250,35250,38323,314345.0,8917579.0
2016-03-14,35450,36900,35400,36700,127731,327275.0,8917579.0
2016-03-15,36850,36950,35550,35700,84923,318358.0,8917579.0
2016-03-16,35700,35950,35150,35600,57678,317466.0,8917579.0
2016-03-17,35600,35900,35250,35250,58862,314345.0,8917579.0
2016-03-18,35250,35900,35250,35600,51378,317466.0,8917579.0
2016-03-21,35900,35900,34900,35100,50827,313007.0,8917579.0
2016-03-22,35450,35800,35100,35400,53083,315682.0,8917579.0
2016-03-23,35350,35500,34400,34500,85749,307656.0,8917579.0
2016-03-24,34500,34800,34200,34700,59931,309440.0,8917579.0
2016-03-25,34750,34750,34050,34200,54989,304981.0,8917579.0
2016-03-28,34100,34400,33900,33950,40352,302752.0,8917579.0
2016-03-29,33750,34800,33750,34750,51262,309886.0,8917579.0
2016-03-30,35050,35050,34400,34950,43094,311669.0,8917579.0
2016-03-31,35050,35050,34300,34550,32886,308102.0,8917579.0
2016-04-01,34800,36250,34600,35950,148362,320587.0,8917579.0
2016-04-04,36200,36500,35900,36250,86700,323262.0,8917579.0
2016-04-05,36200,36350,35500,36200,66127,322816.0,8917579.0
2016-04-06,36250,36850,35850,36100,85023,321925.0,8917579.0
2016-04-07,36600,36600,35600,35600,52919,317466.0,8917579.0
2016-04-08,35600,36900,35350,36900,149357,329059.0,8917579.0
2016-04-11,37250,37900,36400,36800,182054,328167.0,8917579.0
2016-04-12,36500,37200,36150,36900,67241,329059.0,8917579.0
2016-04-14,37350,37600,35900,36050,89426,321479.0,8917579.0
2016-04-15,36000,36350,35700,35900,47123,320141.0,8917579.0
2016-04-18,35900,36350,35450,36150,49273,322370.0,8917579.0
2016-04-19,36350,36550,36000,36200,45133,322816.0,8917579.0
2016-04-20,36050,36650,35250,35900,80771,320141.0,8917579.0
2016-04-21,35800,35800,35000,35100,90653,313007.0,8917579.0
2016-04-22,35200,35750,35000,35300,80280,314791.0,8917579.0
2016-04-25,35300,35350,34900,34950,40014,311669.0,8917579.0
2016-04-26,34950,35550,34950,35400,44936,315682.0,8917579.0
2016-04-27,35300,35400,34850,34850,41543,310778.0,8917579.0
2016-04-28,35250,35250,34500,34950,53066,311669.0,8917579.0
2016-04-29,34850,35100,34750,35100,33490,313007.0,8917579.0
2016-05-02,34900,35300,34700,34800,41502,310332.0,8917579.0
2016-05-03,34800,35450,34700,35250,35366,314345.0,8917579.0
2016-05-04,35200,35250,34750,35050,38651,312561.0,8917579.0
2016-05-09,35750,36100,35350,35900,93989,320141.0,8917579.0
2016-05-10,36050,36600,35750,36300,74729,323708.0,8917579.0
2016-05-11,36300,36500,35450,35800,53301,319249.0,8917579.0
2016-05-12,35800,36850,35800,36100,88270,321925.0,8917579.0
2016-05-13,36450,37200,36100,37100,143241,330842.0,8917579.0
2016-05-16,37100,37500,36350,37050,96401,330396.0,8917579.0
2016-05-17,37050,37250,36000,36300,93896,323708.0,8917579.0
2016-05-18,36200,36650,35700,35800,53391,319249.0,8917579.0
2016-05-19,35700,36400,35400,35500,60429,316574.0,8917579.0
2016-05-20,35500,36450,35500,36350,49078,324154.0,8917579.0
2016-05-23,36650,38100,36650,37250,238236,332180.0,8917579.0
2016-05-24,37050,37600,36950,37150,83747,331288.0,8917579.0
2016-05-25,37900,40450,37450,39100,705705,348677.0,8917579.0
2016-05-26,39050,39350,38250,39000,177777,347786.0,8917579.0
2016-05-27,38950,39300,38300,39050,137665,348231.0,8917579.0
2016-05-30,39150,39150,38300,38750,97606,345556.0,8917579.0
2016-05-31,38900,40000,38750,39250,225579,350015.0,8917579.0
2016-06-01,39500,39750,39000,39350,120876,350907.0,8917579.0
2016-06-02,39350,40650,39100,40250,189012,358933.0,8917579.0
2016-06-03,40500,41150,39900,40400,130224,360270.0,8917579.0
2016-06-07,40350,40550,38850,39550,186903,352690.0,8917579.0
2016-06-08,39450,40050,38700,39950,149562,356257.0,8917579.0
2016-06-09,40700,41700,38900,40500,345712,361162.0,8917579.0
2016-06-10,40500,41050,39600,41050,135236,366067.0,8917579.0
2016-06-13,40500,40600,39750,39850,115684,355366.0,8917579.0
2016-06-14,39350,39900,38900,39550,101461,352690.0,8917579.0
2016-06-15,39500,39850,39050,39700,56511,354028.0,8917579.0
2016-06-16,39950,39950,38000,38000,147685,338868.0,8917579.0
2016-06-17,38600,38950,37600,38300,103665,341543.0,8917579.0
2016-06-20,38550,39150,38100,38850,63485,346448.0,8917579.0
2016-06-21,39000,39000,38450,38650,46866,344664.0,8917579.0
2016-06-22,38600,39450,38450,38700,72592,345110.0,8917579.0
2016-06-23,38700,38800,37250,37650,102699,335747.0,8917579.0
2016-06-24,38300,38350,35000,35550,215500,317020.0,8917579.0
2016-06-27,34550,35900,34550,35900,151543,320141.0,8917579.0
2016-06-28,35600,40150,35450,38950,523342,347340.0,8917579.0
2016-06-29,39550,39550,38800,39150,144339,349123.0,8917579.0
2016-06-30,39400,40700,39100,39100,220084,348677.0,8917579.0
2016-07-01,39300,41300,39150,40150,361231,358041.0,8917579.0
2016-07-04,40850,42200,40650,41000,245267,365621.0,8917579.0
2016-07-05,41000,41400,39900,40850,187561,364283.0,8917579.0
2016-07-06,40350,40800,39500,39850,135151,355366.0,8917579.0
2016-07-07,40200,40750,40100,40650,98726,362500.0,8917579.0
2016-07-08,40850,40900,39300,40000,120220,356703.0,8917579.0
2016-07-11,40000,40650,39550,40650,94857,362500.0,8917579.0
2016-07-12,40850,41050,39700,39700,108669,354028.0,8917579.0
2016-07-13,40400,40450,39500,39550,59743,352690.0,8917579.0
2016-07-14,39550,39850,39100,39300,72343,350461.0,8917579.0
2016-07-15,39350,39700,38550,38900,169242,346894.0,8917579.0
2016-07-18,38900,39300,38650,38950,52933,347340.0,8917579.0
2016-07-19,39150,39750,39150,39250,62609,350015.0,8917579.0
2016-07-20,39250,39450,38700,38850,47493,346448.0,8917579.0
