한글과컴퓨터(030520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-01-27,4900,4900,4785,4815,59774,111141.0,23082211.0
2011-01-28,4760,4840,4630,4745,107648,109525.0,23082211.0
2011-01-31,4720,4795,4635,4650,65186,107332.0,23082211.0
2011-02-01,4650,4780,4605,4640,68276,107101.0,23082211.0
2011-02-07,4650,5050,4650,4920,103251,113564.0,23082211.0
2011-02-08,5000,5020,4845,4915,56150,113449.0,23082211.0
2011-02-09,4890,4895,4715,4750,120890,109641.0,23082211.0
2011-02-10,4750,4900,4730,4750,68581,109641.0,23082211.0
2011-02-11,4805,5000,4750,4820,122835,111256.0,23082211.0
2011-02-14,4850,4960,4785,4805,66859,110910.0,23082211.0
2011-02-15,4820,4850,4730,4815,111896,111141.0,23082211.0
2011-02-16,4820,5070,4800,4990,280359,115180.0,23082211.0
2011-02-17,5050,5130,4905,5050,116945,116565.0,23082211.0
2011-02-18,5100,5250,5070,5140,132038,118643.0,23082211.0
2011-02-21,5190,5190,4955,4990,122446,115180.0,23082211.0
2011-02-22,5000,5030,4905,4930,93367,113795.0,23082211.0
2011-02-23,4905,5110,4900,4965,267052,114603.0,23082211.0
2011-02-24,4965,5100,4960,5030,208851,116104.0,23082211.0
2011-02-25,5040,5160,4935,4935,157529,113911.0,23082211.0
2011-02-28,5000,5000,4730,4740,165394,109410.0,23082211.0
2011-03-02,4715,4785,4660,4725,121962,109063.0,23082211.0
2011-03-03,4700,4850,4700,4800,68294,110795.0,23082211.0
2011-03-04,4805,4855,4730,4760,94620,109871.0,23082211.0
2011-03-07,4780,4780,4670,4700,79701,108486.0,23082211.0
2011-03-08,4660,4730,4660,4705,48050,108602.0,23082211.0
2011-03-09,4700,4750,4685,4750,95359,109641.0,23082211.0
2011-03-10,4795,4855,4745,4785,142153,110448.0,23082211.0
2011-03-11,4770,4770,4685,4695,153206,108371.0,23082211.0
2011-03-14,4690,4925,4670,4925,126947,113680.0,23082211.0
2011-03-15,4960,5380,4900,5080,417114,117258.0,23082211.0
2011-03-16,5160,5460,5150,5340,490800,123259.0,23082211.0
2011-03-17,5200,5440,5200,5380,176272,124182.0,23082211.0
2011-03-18,5420,5580,5300,5300,228068,122336.0,23082211.0
2011-03-21,5300,5350,5150,5250,174500,121182.0,23082211.0
2011-03-22,5250,5410,5190,5260,107079,121412.0,23082211.0
2011-03-23,5280,5360,5150,5260,91103,121412.0,23082211.0
2011-03-24,5340,5340,5180,5200,122505,120027.0,23082211.0
2011-03-25,5270,5270,5160,5200,75241,120027.0,23082211.0
2011-03-28,5160,5220,5100,5190,123618,119797.0,23082211.0
2011-03-29,5200,5220,5050,5100,127146,117719.0,23082211.0
2011-03-30,5130,5170,4940,5000,195876,115411.0,23082211.0
2011-03-31,4960,5080,4950,5020,55833,115873.0,23082211.0
2011-04-01,5050,5050,4975,5030,76498,116104.0,23082211.0
2011-04-04,5080,5320,5040,5210,115629,120258.0,23082211.0
2011-04-05,5270,5280,5120,5190,64842,119797.0,23082211.0
2011-04-06,5190,5230,5000,5140,162250,118643.0,23082211.0
2011-04-07,5140,5170,5000,5000,71865,115411.0,23082211.0
2011-04-08,5000,5060,4950,5060,81074,116796.0,23082211.0
2011-04-11,5020,5070,4930,4950,77777,114257.0,23082211.0
2011-04-12,4950,4990,4890,4950,49039,114257.0,23082211.0
2011-04-13,4950,5040,4910,4950,33504,114257.0,23082211.0
2011-04-14,4955,5000,4910,4950,67328,114257.0,23082211.0
2011-04-15,4910,5020,4905,5000,47685,115411.0,23082211.0
2011-04-18,5030,5200,4980,5190,134496,119797.0,23082211.0
2011-04-19,5130,5220,5120,5180,102838,119566.0,23082211.0
2011-04-20,5190,5260,5010,5120,105321,118181.0,23082211.0
2011-04-21,5190,5240,5070,5160,107209,119104.0,23082211.0
2011-04-22,5220,5820,5200,5440,973975,125567.0,23082211.0
2011-04-25,5550,6000,5510,6000,911425,138493.0,23082211.0
2011-04-26,6210,6540,6000,6050,2431791,139647.0,23082211.0
2011-04-27,6150,6150,5760,5900,673233,136185.0,23082211.0
2011-04-28,5890,6250,5810,6000,650275,138493.0,23082211.0
2011-04-29,5870,6000,5610,5750,438082,132723.0,23082211.0
2011-05-02,5710,5890,5650,5700,309870,131569.0,23082211.0
2011-05-03,5700,5700,5470,5510,238361,127183.0,23082211.0
2011-05-04,5530,5680,5530,5630,149034,129953.0,23082211.0
2011-05-06,5580,5670,5460,5550,113955,128106.0,23082211.0
2011-05-09,5560,5730,5540,5620,114618,129722.0,23082211.0
2011-05-11,5690,5740,5540,5550,141908,128106.0,23082211.0
2011-05-12,5550,5600,5350,5410,132871,124875.0,23082211.0
2011-05-13,5450,5500,5200,5420,97914,125106.0,23082211.0
2011-05-16,5310,5440,5290,5400,72162,124644.0,23082211.0
2011-05-17,5470,5470,5250,5340,76555,123259.0,23082211.0
2011-05-18,5290,5390,5250,5270,65428,121643.0,23082211.0
2011-05-19,5300,5580,5230,5320,159719,122797.0,23082211.0
2011-05-20,5470,5470,5250,5340,71573,123259.0,23082211.0
2011-05-23,5300,5320,5070,5150,110849,118873.0,23082211.0
2011-05-24,4920,5220,4920,5090,131564,117488.0,23082211.0
2011-05-25,5080,5190,5040,5090,58273,117488.0,23082211.0
2011-05-26,5150,5240,5090,5190,43870,119797.0,23082211.0
2011-05-27,5220,5260,5160,5190,44366,119797.0,23082211.0
2011-05-30,5230,5290,5130,5190,52728,119797.0,23082211.0
2011-05-31,5160,5230,5100,5160,49091,119104.0,23082211.0
2011-06-01,5200,5240,5110,5160,52834,119104.0,23082211.0
2011-06-02,5070,5190,5010,5100,58502,117719.0,23082211.0
2011-06-03,5100,5140,5040,5100,32532,117719.0,23082211.0
2011-06-07,5190,5250,5060,5200,42016,120027.0,23082211.0
2011-06-08,5170,5310,5150,5190,44372,119797.0,23082211.0
2011-06-09,5270,5270,5110,5110,39550,117950.0,23082211.0
2011-06-10,5150,5170,4955,5000,99785,115411.0,23082211.0
2011-06-13,4950,5010,4880,4905,68679,113218.0,23082211.0
2011-06-14,4930,5020,4900,4955,44749,114372.0,23082211.0
2011-06-15,5000,5000,4910,4995,35698,115296.0,23082211.0
2011-06-16,4980,4990,4925,4990,37000,115180.0,23082211.0
2011-06-17,4990,5100,4855,4895,66267,112987.0,23082211.0
2011-06-20,4990,4995,4870,4920,27959,113564.0,23082211.0
2011-06-21,4930,5000,4900,4920,23473,113564.0,23082211.0
2011-06-22,5000,5050,4930,5050,42282,116565.0,23082211.0
2011-06-23,5090,5090,4990,5040,28119,116334.0,23082211.0
2011-06-24,5060,5070,4970,5070,38225,117027.0,23082211.0
2011-06-27,5010,5070,4985,5030,27527,116104.0,23082211.0
2011-06-28,5050,5060,4950,5000,34508,115411.0,23082211.0
2011-06-29,5000,5060,4920,4945,60208,114142.0,23082211.0
2011-06-30,4950,5000,4920,4960,17309,114488.0,23082211.0
2011-07-01,4970,5090,4970,5080,76103,117258.0,23082211.0
2011-07-04,5110,5160,5070,5110,54341,117950.0,23082211.0
2011-07-05,5100,5140,4950,5030,120571,116104.0,23082211.0
2011-07-06,5040,5050,4900,5000,91216,115411.0,23082211.0
2011-07-07,5080,5080,4960,5000,35272,115411.0,23082211.0
2011-07-08,4990,5080,4980,5050,34265,116565.0,23082211.0
2011-07-11,5070,5070,4945,4990,51994,115180.0,23082211.0
2011-07-12,4965,4990,4880,4950,95069,114257.0,23082211.0
2011-07-13,4900,5000,4900,4965,47689,114603.0,23082211.0
2011-07-14,5000,5150,4950,5100,75461,117719.0,23082211.0
2011-07-15,5100,5230,5060,5200,107520,120027.0,23082211.0
2011-07-18,5300,5490,5230,5390,103176,124413.0,23082211.0
2011-07-19,5380,5450,5240,5300,77710,122336.0,23082211.0
2011-07-20,5350,5650,5340,5590,175268,129030.0,23082211.0
2011-07-21,5550,5710,5490,5490,82862,126721.0,23082211.0
2011-07-22,5420,5810,5420,5750,216671,132723.0,23082211.0
2011-07-25,5750,5810,5670,5780,142138,133415.0,23082211.0
2011-07-26,5850,5940,5600,5660,234830,130645.0,23082211.0
2011-07-27,5720,5900,5670,5720,182702,132030.0,23082211.0
2011-07-28,5700,6110,5650,5960,403909,137570.0,23082211.0
2011-07-29,6100,6260,6000,6150,530837,141956.0,23082211.0
2011-08-01,6230,6250,6070,6080,192092,140340.0,23082211.0
2011-08-02,6130,6130,5870,5930,248298,136878.0,23082211.0
2011-08-03,5800,6180,5720,6150,254184,141956.0,23082211.0
2011-08-04,6120,6390,5840,5940,286509,137108.0,23082211.0
2011-08-05,5550,5900,5550,5650,343255,130414.0,23082211.0
2011-08-08,5570,5730,5040,5570,330866,128568.0,23082211.0
2011-08-09,5460,5600,4900,5500,282318,126952.0,23082211.0
2011-08-10,5680,6310,5570,6120,698900,141263.0,23082211.0
2011-08-11,5870,6580,5700,6490,962952,149804.0,23082211.0
2011-08-12,6700,6850,6200,6400,946203,147726.0,23082211.0
2011-08-16,6550,6870,6450,6700,798908,154651.0,23082211.0
2011-08-17,6700,6900,6580,6670,426767,153958.0,23082211.0
2011-08-18,6890,7670,6850,7670,3678159,177041.0,23082211.0
2011-08-19,7830,8780,7510,7800,7146459,180041.0,23082211.0
2011-08-22,7870,7940,6630,6700,3516220,154651.0,23082211.0
2011-08-23,7060,7700,6760,7700,2654180,177733.0,23082211.0
2011-08-24,8230,8450,7160,7300,6874937,168500.0,23082211.0
2011-08-25,7410,7760,6910,6960,3397494,160652.0,23082211.0
2011-08-26,7050,7280,6710,6960,1727445,160652.0,23082211.0
2011-08-29,7100,7550,6980,7350,1456288,169654.0,23082211.0
2011-08-30,7390,7740,7240,7510,1520386,173347.0,23082211.0
2011-08-31,7600,7710,7360,7400,654280,170808.0,23082211.0
2011-09-01,7420,7630,7130,7400,967254,170808.0,23082211.0
2011-09-02,7890,8290,7560,7660,4712894,176810.0,23082211.0
2011-09-05,8450,8540,7660,7750,3726308,178887.0,23082211.0
2011-09-06,7450,7510,6760,6900,2372281,159267.0,23082211.0
2011-09-07,7060,7140,6880,7000,821476,161575.0,23082211.0
2011-09-08,7180,7210,6400,7190,1134662,165961.0,23082211.0
2011-09-09,7070,7240,6870,7100,436668,163884.0,23082211.0
2011-09-14,7010,7080,6550,6700,546407,154651.0,23082211.0
2011-09-15,6870,6950,6490,6750,616510,155805.0,23082211.0
2011-09-16,7010,7160,6860,7020,609323,162037.0,23082211.0
2011-09-19,6990,7010,6800,6950,383283,160421.0,23082211.0
2011-09-20,6800,7210,6710,7000,635631,161575.0,23082211.0
2011-09-21,6990,7110,6890,6960,412881,160652.0,23082211.0
2011-09-22,6790,7000,6740,6800,379751,156959.0,23082211.0
2011-09-23,6480,6620,6140,6240,581955,144033.0,23082211.0
2011-09-26,6320,6500,5440,5690,711166,131338.0,23082211.0
2011-09-27,5900,6150,5690,6120,414280,141263.0,23082211.0
2011-09-28,6210,6450,6090,6250,452939,144264.0,23082211.0
2011-09-29,6080,6780,6080,6410,798018,147957.0,23082211.0
2011-09-30,6500,6560,6250,6260,336957,144495.0,23082211.0
2011-10-04,5810,6140,5750,6120,293528,141263.0,23082211.0
2011-10-05,6150,6320,5850,6080,321850,140340.0,23082211.0
2011-10-06,6130,6320,6130,6200,318873,143110.0,23082211.0
2011-10-07,6270,6740,6260,6600,510636,152343.0,23082211.0
2011-10-10,6990,7380,6910,7100,920893,163884.0,23082211.0
2011-10-11,7250,7250,6920,7000,513716,161575.0,23082211.0
2011-10-12,7000,7270,6810,7200,509141,166192.0,23082211.0
2011-10-13,7290,7300,6970,7060,456869,162960.0,23082211.0
2011-10-14,7060,7250,6870,7100,435661,163884.0,23082211.0
2011-10-17,7210,7720,7140,7600,691195,175425.0,23082211.0
2011-10-18,7450,7950,7400,7600,1087445,175425.0,23082211.0
2011-10-19,7690,7690,7470,7600,374192,175425.0,23082211.0
2011-10-20,7670,7830,7100,7100,444709,163884.0,23082211.0
2011-10-21,7250,7800,7140,7800,593201,180041.0,23082211.0
2011-10-24,8030,8250,7780,7980,787267,184196.0,23082211.0
2011-10-25,8000,8250,7790,7900,434929,182349.0,23082211.0
2011-10-26,7810,8250,7790,8140,469398,187889.0,23082211.0
2011-10-27,8250,8410,8050,8160,481190,188351.0,23082211.0
2011-10-28,8450,8550,8060,8350,639621,192736.0,23082211.0
2011-10-31,8350,8350,8080,8200,254554,189274.0,23082211.0
2011-11-01,8010,8270,7950,8250,219932,190428.0,23082211.0
2011-11-02,8300,8480,8010,8260,488704,190659.0,23082211.0
2011-11-03,8380,8400,7850,8000,400544,184658.0,23082211.0
2011-11-04,8120,8240,7950,8160,330012,188351.0,23082211.0
2011-11-07,8170,8320,8080,8250,246623,190428.0,23082211.0
2011-11-08,8260,8510,8150,8350,592872,192736.0,23082211.0
2011-11-09,8400,8500,8050,8100,388727,186966.0,23082211.0
2011-11-10,7820,7850,7410,7670,443014,177041.0,23082211.0
2011-11-11,7800,7870,7610,7780,240288,179580.0,23082211.0
2011-11-14,7780,8140,7780,8040,209583,185581.0,23082211.0
2011-11-15,8060,8270,7950,8100,216400,186966.0,23082211.0
2011-11-16,8260,8260,7850,7970,158012,183965.0,23082211.0
2011-11-17,7980,8040,7710,7980,173036,184196.0,23082211.0
2011-11-18,7950,7950,7700,7800,137354,180041.0,23082211.0
2011-11-21,7740,7830,7660,7700,107696,177733.0,23082211.0
2011-11-22,7560,7730,7560,7670,98410,177041.0,23082211.0
2011-11-23,7740,7740,7250,7320,268196,168962.0,23082211.0
2011-11-24,7320,7600,7250,7400,110026,170808.0,23082211.0
2011-11-25,7300,7570,7100,7400,95206,170808.0,23082211.0
2011-11-28,7410,8010,7330,7990,341771,184427.0,23082211.0
2011-11-29,8100,8220,7960,8130,259710,187658.0,23082211.0
2011-11-30,8250,8500,8130,8280,423536,191121.0,23082211.0
2011-12-01,8400,8570,8150,8260,267357,190659.0,23082211.0
2011-12-02,8360,9400,8200,9020,1367462,208202.0,23082211.0
2011-12-05,9200,9550,9020,9270,764849,213972.0,23082211.0
2011-12-06,9270,9420,8990,9420,417859,217434.0,23082211.0
2011-12-07,9310,9740,9310,9380,524433,216511.0,23082211.0
2011-12-08,0,0,0,9380,0,216511.0,23082211.0
2011-12-09,0,0,0,9380,0,,
2011-12-12,0,0,0,9380,0,,
2011-12-13,0,0,0,9380,0,,
2011-12-14,0,0,0,9380,0,,
2011-12-15,0,0,0,9380,0,,
2011-12-16,0,0,0,9380,0,,
2011-12-19,0,0,0,9380,0,,
2011-12-20,0,0,0,9380,0,,
2011-12-21,0,0,0,9380,0,,
2011-12-22,0,0,0,9380,0,,
2011-12-23,9450,10750,9380,10400,3255204,240055.0,23082211.0
2011-12-26,10250,10450,9800,10200,893592,235439.0,23082211.0
2011-12-27,10000,11200,9950,10500,1682934,242363.0,23082211.0
2011-12-28,10700,12050,10700,12050,2838494,278141.0,23082211.0
2011-12-29,12350,13300,12050,12150,3212250,280449.0,23082211.0
2012-01-02,12600,12800,12050,12650,1438134,291990.0,23082211.0
2012-01-03,12600,13100,12300,12450,1366114,287374.0,23082211.0
2012-01-04,12300,13050,12100,13000,1365752,300069.0,23082211.0
2012-01-05,13250,14700,12700,13800,3020283,318535.0,23082211.0
2012-01-06,13850,14700,13000,13100,1413698,302377.0,23082211.0
2012-01-09,13000,14300,12500,13950,1200155,321997.0,23082211.0
2012-01-10,13850,14700,13700,14400,1302036,332384.0,23082211.0
2012-01-11,14500,15200,13900,14000,1100036,323151.0,23082211.0
2012-01-12,14300,14950,13950,14950,960745,345079.0,23082211.0
2012-01-13,14900,15150,14450,14550,524315,335846.0,23082211.0
2012-01-16,14350,14700,13950,14550,515943,335846.0,23082211.0
2012-01-17,14750,14800,13600,14000,818150,323151.0,23082211.0
2012-01-18,14150,14900,13800,14200,933595,327767.0,23082211.0
2012-01-19,14300,14350,13850,14300,504949,330076.0,23082211.0
2012-01-20,14350,14450,13500,13800,649117,318535.0,23082211.0
2012-01-25,13800,14100,13550,13800,463214,318535.0,23082211.0
2012-01-26,13800,14050,13650,13850,241852,319689.0,23082211.0
2012-01-27,13900,14700,13800,14350,688266,331230.0,23082211.0
2012-01-30,14350,14450,13850,14200,328067,327767.0,23082211.0
2012-01-31,14200,14750,13950,14650,437155,338154.0,23082211.0
2012-02-01,14700,15450,14500,14900,684416,343925.0,23082211.0
2012-02-02,14850,14950,14150,14450,520796,333538.0,23082211.0
2012-02-03,14400,14550,14100,14150,177068,326613.0,23082211.0
2012-02-06,13950,14000,13400,13550,570478,312764.0,23082211.0
2012-02-07,14000,14350,13400,13700,696308,316226.0,23082211.0
2012-02-08,13850,14050,13650,13850,298227,319689.0,23082211.0
2012-02-09,13900,14000,13400,13850,230528,319689.0,23082211.0
2012-02-10,13750,13900,13500,13550,196761,312764.0,23082211.0
2012-02-13,13600,13600,12850,13000,446869,300069.0,23082211.0
2012-02-14,12900,13200,12800,13000,324240,300069.0,23082211.0
2012-02-15,13100,13500,12850,13400,282932,309302.0,23082211.0
2012-02-16,13400,14000,13400,13550,387323,312764.0,23082211.0
2012-02-17,13700,13750,13250,13600,247732,313918.0,23082211.0
2012-02-20,13800,13800,13000,13350,458707,308148.0,23082211.0
2012-02-21,13350,13450,13100,13300,229584,306993.0,23082211.0
2012-02-22,13300,13400,13100,13350,240380,308148.0,23082211.0
2012-02-23,13200,14200,13200,13950,474407,321997.0,23082211.0
2012-02-24,13900,15250,13900,15100,971231,348541.0,23082211.0
2012-02-27,15250,15750,14900,14950,506032,345079.0,23082211.0
2012-02-28,15000,15250,14550,15150,271383,349695.0,23082211.0
2012-02-29,15150,15800,14900,15550,395935,358928.0,23082211.0
2012-03-02,15650,15700,15050,15400,229937,355466.0,23082211.0
2012-03-05,15100,16000,14450,14800,753198,341617.0,23082211.0
2012-03-06,15000,15100,14250,14700,408301,339309.0,23082211.0
2012-03-07,14300,14750,14100,14600,179790,337000.0,23082211.0
2012-03-08,14800,14950,14400,14600,252448,337000.0,23082211.0
2012-03-09,14750,14750,14350,14450,146588,333538.0,23082211.0
2012-03-12,14350,15000,14350,14850,227618,342771.0,23082211.0
2012-03-13,15000,15250,14700,14800,214073,341617.0,23082211.0
2012-03-14,15000,15000,14600,14850,165108,342771.0,23082211.0
2012-03-15,14850,15200,14650,14700,168122,339309.0,23082211.0
2012-03-16,14850,14850,14100,14500,229675,334692.0,23082211.0
2012-03-19,14850,14900,13800,14050,266173,324305.0,23082211.0
2012-03-20,14000,14350,13900,14350,110381,331230.0,23082211.0
2012-03-21,14250,14550,13850,14100,219264,325459.0,23082211.0
2012-03-22,14150,14150,13150,13300,572459,306993.0,23082211.0
2012-03-23,13150,13450,13150,13200,174393,304685.0,23082211.0
2012-03-26,13200,13300,12850,13100,223614,302377.0,23082211.0
2012-03-27,13150,13200,12800,12900,235897,297761.0,23082211.0
2012-03-28,13000,13900,12950,13100,486513,302377.0,23082211.0
2012-03-29,13200,13300,12350,12750,243977,294298.0,23082211.0
2012-03-30,12700,12900,12450,12700,156252,293144.0,23082211.0
2012-04-02,12850,13100,12700,12800,92984,295452.0,23082211.0
2012-04-03,12500,13100,12500,12850,124165,296606.0,23082211.0
2012-04-04,12950,12950,11850,12150,364256,280449.0,23082211.0
2012-04-05,11850,12100,11600,12000,372177,276987.0,23082211.0
2012-04-06,12050,12150,11850,12150,223229,280449.0,23082211.0
2012-04-09,12150,12450,12050,12150,140082,280449.0,23082211.0
2012-04-10,12450,12950,12450,12700,281590,293144.0,23082211.0
2012-04-12,13150,13150,12500,12700,190462,293144.0,23082211.0
2012-04-13,12650,13150,12650,13000,156270,300069.0,23082211.0
2012-04-16,13000,13250,12850,13000,112295,300069.0,23082211.0
2012-04-17,13000,13100,12850,13100,91315,302377.0,23082211.0
2012-04-18,13450,13450,13050,13100,115148,302377.0,23082211.0
2012-04-19,13100,13800,13100,13700,303410,316226.0,23082211.0
2012-04-20,13550,13850,13450,13650,89984,315072.0,23082211.0
2012-04-23,13750,14000,13450,13650,196739,315072.0,23082211.0
2012-04-24,13400,13550,13100,13300,139391,306993.0,23082211.0
2012-04-25,13250,13400,12900,13000,140353,300069.0,23082211.0
2012-04-26,13100,13200,12750,13000,191332,300069.0,23082211.0
2012-04-27,13100,13200,12750,13100,118991,302377.0,23082211.0
2012-04-30,13250,13400,12800,13350,174425,308148.0,23082211.0
2012-05-02,13450,13500,12950,13400,205104,309302.0,23082211.0
2012-05-03,13550,14200,13550,14150,562749,326613.0,23082211.0
2012-05-04,14150,14300,13850,14250,232275,328922.0,23082211.0
2012-05-07,13950,14150,13650,13800,218999,318535.0,23082211.0
2012-05-08,13800,14050,13750,13850,159905,319689.0,23082211.0
2012-05-09,13750,13950,13300,13300,164331,306993.0,23082211.0
2012-05-10,13200,13600,13050,13550,103919,312764.0,23082211.0
2012-05-11,13600,13600,13000,13300,133195,306993.0,23082211.0
2012-05-14,13200,13300,12150,12350,329922,285065.0,23082211.0
2012-05-15,12100,12250,11700,12200,178349,281603.0,23082211.0
2012-05-16,12050,12500,11100,11300,329656,260829.0,23082211.0
2012-05-17,11400,11900,11000,11700,257317,270062.0,23082211.0
2012-05-18,11250,11500,10550,10800,236937,249288.0,23082211.0
2012-05-21,11000,11000,10500,10750,152683,248134.0,23082211.0
2012-05-22,10900,11350,10700,11250,245988,259675.0,23082211.0
2012-05-23,11250,11250,10900,11000,78021,253904.0,23082211.0
2012-05-24,11150,11250,10600,10900,100026,251596.0,23082211.0
2012-05-25,11150,11200,10750,10900,88292,251596.0,23082211.0
2012-05-29,11000,11500,10600,11300,163762,260829.0,23082211.0
2012-05-30,11450,11600,11150,11400,109167,263137.0,23082211.0
2012-05-31,12250,12500,11650,11850,651071,273524.0,23082211.0
2012-06-01,11900,11950,11550,11750,127546,271216.0,23082211.0
2012-06-04,11150,11350,10000,10750,252207,248134.0,23082211.0
2012-06-05,10900,11000,10700,10900,123799,251596.0,23082211.0
2012-06-07,11150,11300,10900,11050,130496,255058.0,23082211.0
2012-06-08,11200,11200,10950,11150,61673,257367.0,23082211.0
2012-06-11,11250,11300,10950,11150,132879,257367.0,23082211.0
2012-06-12,10900,11200,10850,11200,125386,258521.0,23082211.0
2012-06-13,11350,11400,10850,11100,128235,256213.0,23082211.0
2012-06-14,11000,11100,10850,11000,127808,253904.0,23082211.0
2012-06-15,11300,11750,10950,11000,389075,253904.0,23082211.0
2012-06-18,11200,11300,10850,11000,178803,253904.0,23082211.0
2012-06-19,10950,11050,10650,10800,190483,249288.0,23082211.0
2012-06-20,10950,11050,10750,10950,161367,252750.0,23082211.0
2012-06-21,10950,11450,10900,11000,301003,253904.0,23082211.0
2012-06-22,10800,10900,10500,10700,220299,246980.0,23082211.0
2012-06-25,10750,10850,10550,10850,76121,250442.0,23082211.0
2012-06-26,10900,11100,10850,10950,134308,252750.0,23082211.0
2012-06-27,11000,11100,10750,10850,100292,250442.0,23082211.0
2012-06-28,10950,11000,10500,10750,194145,248134.0,23082211.0
2012-06-29,10750,10950,10600,10950,96956,252750.0,23082211.0
2012-07-02,10950,11100,10850,10900,133228,251596.0,23082211.0
2012-07-03,11000,11050,10800,11000,138586,253904.0,23082211.0
2012-07-04,11050,11550,11050,11300,307318,260829.0,23082211.0
2012-07-05,11300,11350,11100,11250,93991,259675.0,23082211.0
2012-07-06,11350,11350,10900,10900,119291,251596.0,23082211.0
2012-07-09,10750,10950,10650,10900,143044,251596.0,23082211.0
2012-07-10,11100,11300,10850,10900,175896,251596.0,23082211.0
2012-07-11,11000,11150,10900,11050,97597,255058.0,23082211.0
