KTH(036030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-03-24,8240,8280,8170,8270,57729,295363.0,35715022.0
2016-03-25,8270,8480,8270,8450,98352,301792.0,35715022.0
2016-03-28,8450,8500,8310,8360,84875,298578.0,35715022.0
2016-03-29,8380,8440,8300,8350,54016,298220.0,35715022.0
2016-03-30,8420,8450,8340,8400,57906,300006.0,35715022.0
2016-03-31,8400,8920,8340,8720,227467,311435.0,35715022.0
2016-04-01,8740,8850,8610,8690,90199,310364.0,35715022.0
2016-04-04,8710,8820,8580,8730,96601,311792.0,35715022.0
2016-04-05,8730,8920,8660,8860,109195,316435.0,35715022.0
2016-04-06,8850,8950,8770,8900,110560,317864.0,35715022.0
2016-04-07,8830,8900,8670,8680,104355,310006.0,35715022.0
2016-04-08,8610,8820,8600,8660,60609,309292.0,35715022.0
2016-04-11,8700,9060,8670,8930,149198,318935.0,35715022.0
2016-04-12,8930,8950,8720,8770,119011,313221.0,35715022.0
2016-04-14,8770,8830,8600,8680,72461,310006.0,35715022.0
2016-04-15,8680,8790,8650,8700,37027,310721.0,35715022.0
2016-04-18,8690,8690,8530,8540,74503,305006.0,35715022.0
2016-04-19,8430,8550,8410,8490,107345,303221.0,35715022.0
2016-04-20,8470,8520,8410,8440,82387,301435.0,35715022.0
2016-04-21,8450,8500,8390,8430,67175,301078.0,35715022.0
2016-04-22,8450,8680,8410,8620,80459,307863.0,35715022.0
2016-04-25,8630,8700,8540,8620,81670,307863.0,35715022.0
2016-04-26,8570,8680,8570,8620,54856,307863.0,35715022.0
2016-04-27,8750,8910,8660,8880,172449,317149.0,35715022.0
2016-04-28,8880,9600,8880,9230,391109,329650.0,35715022.0
2016-04-29,9190,9190,8620,8770,396231,313221.0,35715022.0
2016-05-02,8680,8700,8210,8250,388623,294649.0,35715022.0
2016-05-03,8250,8510,8250,8360,127881,298578.0,35715022.0
2016-05-04,8340,8460,8310,8340,108249,297863.0,35715022.0
2016-05-09,8330,8390,8020,8350,122731,298220.0,35715022.0
2016-05-10,8280,8390,8190,8250,116688,294649.0,35715022.0
2016-05-11,8290,8310,8230,8270,82209,295363.0,35715022.0
2016-05-12,8330,8330,8150,8250,86044,294649.0,35715022.0
2016-05-13,8200,8250,8180,8230,72606,293935.0,35715022.0
2016-05-16,8180,8250,8090,8140,99316,290720.0,35715022.0
2016-05-17,8130,8180,8070,8080,81191,288577.0,35715022.0
2016-05-18,8140,8140,7960,8010,99432,286077.0,35715022.0
2016-05-19,8010,8160,8010,8040,57178,287149.0,35715022.0
2016-05-20,8040,8080,8000,8000,64500,285720.0,35715022.0
2016-05-23,8040,8090,7960,8080,74794,288577.0,35715022.0
2016-05-24,8010,8100,7950,8060,99528,287863.0,35715022.0
2016-05-25,8040,8120,8010,8070,65434,288220.0,35715022.0
2016-05-26,8090,8100,8000,8100,61274,289292.0,35715022.0
2016-05-27,8020,8100,8000,8080,72978,288577.0,35715022.0
2016-05-30,8080,8350,8050,8310,161380,296792.0,35715022.0
2016-05-31,8310,8450,8240,8450,95507,301792.0,35715022.0
2016-06-01,8450,8500,8380,8450,109606,301792.0,35715022.0
2016-06-02,8490,8490,8360,8460,39953,302149.0,35715022.0
2016-06-03,8490,8510,8390,8500,172605,303578.0,35715022.0
2016-06-07,8460,8600,8400,8480,52707,302863.0,35715022.0
2016-06-08,8420,8460,8280,8350,121190,298220.0,35715022.0
2016-06-09,8380,8400,8300,8370,64823,298935.0,35715022.0
2016-06-10,8380,8750,8330,8710,259336,311078.0,35715022.0
2016-06-13,8660,8730,8600,8710,116201,311078.0,35715022.0
2016-06-14,8750,8760,8610,8650,94168,308935.0,35715022.0
2016-06-15,8640,8850,8530,8740,137164,312149.0,35715022.0
2016-06-16,8750,8850,8450,8630,127453,308221.0,35715022.0
2016-06-17,8620,8780,8420,8420,74381,300720.0,35715022.0
2016-06-20,8440,8540,8380,8510,55027,303935.0,35715022.0
2016-06-21,8520,8600,8440,8470,41859,302506.0,35715022.0
2016-06-22,8400,8560,8400,8510,34673,303935.0,35715022.0
2016-06-23,8440,8480,8230,8410,70470,300363.0,35715022.0
2016-06-24,8500,8500,7870,8080,209380,288577.0,35715022.0
2016-06-27,7850,8190,7850,8000,116085,285720.0,35715022.0
2016-06-28,8010,8110,7940,8050,62813,287506.0,35715022.0
2016-06-29,8100,8250,8050,8100,72157,289292.0,35715022.0
2016-06-30,8220,8220,8100,8140,46236,290720.0,35715022.0
2016-07-01,8130,8250,8130,8230,51066,293935.0,35715022.0
2016-07-04,8340,8340,8180,8190,26060,292506.0,35715022.0
2016-07-05,8260,8260,8080,8120,106709,290006.0,35715022.0
2016-07-06,8080,8130,8020,8120,97319,290006.0,35715022.0
2016-07-07,8120,8180,8050,8140,74811,290720.0,35715022.0
2016-07-08,8120,8150,8070,8140,60282,290720.0,35715022.0
2016-07-11,8190,8220,8120,8200,67081,292863.0,35715022.0
2016-07-12,8240,8240,8030,8120,108598,290006.0,35715022.0
2016-07-13,8150,8170,7990,8000,102551,285720.0,35715022.0
2016-07-14,8030,8280,8010,8090,79583,288935.0,35715022.0
2016-07-15,8150,8150,8060,8080,64567,288577.0,35715022.0
2016-07-18,8050,8440,8050,8310,191472,296792.0,35715022.0
2016-07-19,8280,8280,8100,8130,86650,290363.0,35715022.0
2016-07-20,8200,8220,8060,8070,91850,288220.0,35715022.0
2016-07-21,8060,8150,8060,8080,42885,288577.0,35715022.0
2016-07-22,8090,8160,8060,8100,47665,289292.0,35715022.0
2016-07-25,8150,8190,8060,8160,47609,291435.0,35715022.0
2016-07-26,8180,8250,8120,8250,103509,294649.0,35715022.0
2016-07-27,8250,8260,8130,8230,51233,293935.0,35715022.0
2016-07-28,8230,8410,8230,8280,112739,295720.0,35715022.0
2016-07-29,8260,8280,8120,8160,81314,291435.0,35715022.0
2016-08-01,8120,8160,8050,8090,88713,288935.0,35715022.0
2016-08-02,8080,8130,8080,8110,39742,289649.0,35715022.0
2016-08-03,8060,8110,8020,8070,46840,288220.0,35715022.0
2016-08-04,8090,8090,8000,8040,71135,287149.0,35715022.0
2016-08-05,8020,8060,7990,8020,58346,286434.0,35715022.0
2016-08-08,8030,8070,8010,8070,18483,288220.0,35715022.0
2016-08-09,8070,8100,8030,8100,52954,289292.0,35715022.0
2016-08-10,8070,8130,8030,8100,49141,289292.0,35715022.0
2016-08-11,8050,8130,7990,8010,44940,286077.0,35715022.0
2016-08-12,8030,8060,7990,8030,50555,286792.0,35715022.0
2016-08-16,8060,8070,7980,8010,38768,286077.0,35715022.0
2016-08-17,8030,8030,7910,7950,42977,283934.0,35715022.0
2016-08-18,7930,7970,7900,7950,41757,283934.0,35715022.0
2016-08-19,7930,8000,7890,7900,39056,282149.0,35715022.0
2016-08-22,7900,7950,7790,7810,67316,278934.0,35715022.0
2016-08-23,7780,7860,7780,7810,26292,278934.0,35715022.0
2016-08-24,7880,7880,7730,7780,33816,277863.0,35715022.0
2016-08-25,7780,7840,7740,7770,15799,277506.0,35715022.0
2016-08-26,7800,7830,7600,7600,74325,271434.0,35715022.0
2016-08-29,7600,7670,7400,7450,71206,266077.0,35715022.0
2016-08-30,7450,7590,7420,7430,56069,265363.0,35715022.0
2016-08-31,7410,7480,7380,7430,24044,265363.0,35715022.0
2016-09-01,7430,7590,7420,7590,15495,271077.0,35715022.0
2016-09-02,7590,7750,7570,7660,18568,273577.0,35715022.0
2016-09-05,7610,7710,7600,7650,23994,273220.0,35715022.0
2016-09-06,7620,7740,7620,7660,42326,273577.0,35715022.0
2016-09-07,7630,7670,7540,7560,27195,270006.0,35715022.0
2016-09-08,7560,7600,7400,7500,39489,267863.0,35715022.0
2016-09-09,7410,7480,7400,7420,22495,265005.0,35715022.0
2016-09-12,7390,7460,7320,7380,24203,263577.0,35715022.0
2016-09-13,7400,7460,7320,7370,16309,263220.0,35715022.0
2016-09-19,7360,7640,7360,7600,33565,271434.0,35715022.0
2016-09-20,7590,7730,7580,7730,17137,276077.0,35715022.0
2016-09-21,7790,7790,7640,7700,19000,275006.0,35715022.0
2016-09-22,7710,7710,7620,7640,16139,272863.0,35715022.0
2016-09-23,7660,7860,7610,7720,25388,275720.0,35715022.0
2016-09-26,7750,7800,7600,7800,34353,278577.0,35715022.0
2016-09-27,7790,7890,7710,7870,26914,281077.0,35715022.0
2016-09-28,7860,7870,7800,7800,8055,278577.0,35715022.0
2016-09-29,7810,7920,7800,7890,18255,281792.0,35715022.0
2016-09-30,7920,7990,7810,7910,37111,282506.0,35715022.0
2016-10-04,7830,7930,7800,7870,15676,281077.0,35715022.0
2016-10-05,7820,7930,7820,7850,12417,280363.0,35715022.0
2016-10-06,7860,7930,7740,7910,27615,282506.0,35715022.0
2016-10-07,7940,7940,7820,7820,18973,279291.0,35715022.0
2016-10-10,7840,7850,7740,7740,8682,276434.0,35715022.0
2016-10-11,7740,7780,7720,7730,18036,276077.0,35715022.0
2016-10-12,7710,7790,7690,7700,14489,275006.0,35715022.0
2016-10-13,7710,7790,7630,7670,15339,273934.0,35715022.0
2016-10-14,7680,7770,7610,7710,14329,275363.0,35715022.0
2016-10-17,7700,7700,7540,7570,19667,270363.0,35715022.0
2016-10-18,7570,7690,7430,7560,36130,270006.0,35715022.0
2016-10-19,7530,7590,7510,7590,17178,271077.0,35715022.0
2016-10-20,7660,7660,7470,7530,16718,268934.0,35715022.0
2016-10-21,7500,7580,7480,7560,12728,270006.0,35715022.0
2016-10-24,7520,7590,7470,7470,12976,266791.0,35715022.0
2016-10-25,7470,7580,7220,7350,41959,262505.0,35715022.0
2016-10-26,7390,7490,7260,7320,19245,261434.0,35715022.0
2016-10-27,7310,7500,7310,7500,14316,267863.0,35715022.0
2016-10-28,7430,7610,7430,7540,20720,269291.0,35715022.0
2016-10-31,7490,7520,7340,7370,25845,263220.0,35715022.0
2016-11-01,7350,7400,7270,7380,10688,263577.0,35715022.0
2016-11-02,7300,7380,7210,7250,33573,258934.0,35715022.0
2016-11-03,7220,7250,7060,7170,50845,256077.0,35715022.0
2016-11-04,7120,7200,7120,7190,11941,256791.0,35715022.0
2016-11-07,7250,7270,7170,7220,11669,257862.0,35715022.0
2016-11-08,7230,7320,7180,7210,15609,257505.0,35715022.0
2016-11-09,7290,7290,6770,7080,90088,252862.0,35715022.0
2016-11-10,7070,7190,7070,7180,42017,256434.0,35715022.0
2016-11-11,7280,7280,7090,7160,23954,255720.0,35715022.0
2016-11-14,7100,7190,7060,7150,20025,255362.0,35715022.0
2016-11-15,7150,7160,6950,6960,46515,248577.0,35715022.0
2016-11-16,6960,7120,6950,7120,23779,254291.0,35715022.0
2016-11-17,7130,7140,7050,7120,15131,254291.0,35715022.0
2016-11-18,7130,7180,6950,7180,11325,256434.0,35715022.0
2016-11-21,7150,7190,6940,7110,18576,253934.0,35715022.0
2016-11-22,7100,7180,7050,7100,10164,253577.0,35715022.0
2016-11-23,7180,7180,7050,7100,10186,253577.0,35715022.0
2016-11-24,7090,7190,7050,7130,25832,254648.0,35715022.0
2016-11-25,7120,7190,7080,7120,12101,254291.0,35715022.0
2016-11-28,7120,7130,7000,7120,13035,254291.0,35715022.0
2016-11-29,7120,7170,7070,7110,5353,253934.0,35715022.0
2016-11-30,7170,7170,6970,7040,16310,251434.0,35715022.0
2016-12-01,6950,7040,6930,6930,16936,247505.0,35715022.0
2016-12-02,6940,6960,6690,6760,36867,241434.0,35715022.0
2016-12-05,6790,6790,6620,6680,13712,238576.0,35715022.0
2016-12-06,6730,6750,6600,6660,23705,237862.0,35715022.0
2016-12-07,6650,6660,6550,6650,15790,237505.0,35715022.0
2016-12-08,6700,6700,6080,6170,226606,220362.0,35715022.0
2016-12-09,6150,6260,6080,6100,92772,217862.0,35715022.0
2016-12-12,6170,6340,6150,6340,39872,226433.0,35715022.0
2016-12-13,6350,6350,6220,6340,21927,226433.0,35715022.0
2016-12-14,6350,6350,6250,6250,20357,223219.0,35715022.0
2016-12-15,6220,6350,6200,6320,17985,225719.0,35715022.0
2016-12-16,6280,6350,6250,6260,20403,223576.0,35715022.0
2016-12-19,6270,6320,6240,6270,11041,223933.0,35715022.0
2016-12-20,6280,6350,6240,6290,31209,224647.0,35715022.0
2016-12-21,6250,6300,6210,6280,22293,224290.0,35715022.0
2016-12-22,6340,6340,6280,6330,28056,226076.0,35715022.0
2016-12-23,6340,6410,6310,6400,23980,228576.0,35715022.0
2016-12-26,6480,6480,6390,6460,41783,230719.0,35715022.0
2016-12-27,6480,6560,6410,6550,38901,233933.0,35715022.0
2016-12-28,6560,6560,6450,6530,21070,233219.0,35715022.0
2016-12-29,6530,6540,6470,6540,8368,233576.0,35715022.0
2017-01-02,6530,6590,6470,6570,19625,234648.0,35715022.0
2017-01-03,6580,6580,6490,6520,17312,232862.0,35715022.0
2017-01-04,6500,7310,6500,6740,265163,240719.0,35715022.0
2017-01-05,6810,6830,6700,6740,16475,240719.0,35715022.0
2017-01-06,6740,6800,6700,6720,16005,240005.0,35715022.0
2017-01-09,6730,6790,6690,6760,10498,241434.0,35715022.0
2017-01-10,6710,6770,6650,6770,14988,241791.0,35715022.0
2017-01-11,6770,6770,6670,6750,22969,241076.0,35715022.0
2017-01-12,6750,6750,6670,6720,20134,240005.0,35715022.0
2017-01-13,6670,6810,6630,6800,23100,242862.0,35715022.0
2017-01-16,6800,6930,6770,6920,38514,247148.0,35715022.0
2017-01-17,6920,6940,6820,6920,21086,247148.0,35715022.0
2017-01-18,6910,6940,6840,6910,8293,246791.0,35715022.0
2017-01-19,6860,7140,6860,7060,52520,252148.0,35715022.0
2017-01-20,7140,7150,7000,7000,24963,250005.0,35715022.0
2017-01-23,7000,7030,6940,7000,12975,250005.0,35715022.0
2017-01-24,6900,7090,6840,7020,10724,250719.0,35715022.0
2017-01-25,7020,7110,6910,7030,18586,251077.0,35715022.0
2017-01-26,7030,7040,6870,7030,26663,251077.0,35715022.0
2017-01-31,7030,7060,6950,7060,26727,252148.0,35715022.0
2017-02-01,7130,7200,7030,7060,21870,252148.0,35715022.0
2017-02-02,7050,7190,7040,7120,33278,254291.0,35715022.0
2017-02-03,7130,7160,7040,7110,25037,253934.0,35715022.0
2017-02-06,7120,7140,7000,7100,15563,253577.0,35715022.0
2017-02-07,7110,7110,7010,7070,5899,252505.0,35715022.0
2017-02-08,7000,7080,6820,6950,23928,248219.0,35715022.0
2017-02-09,6960,7020,6860,6970,18639,248934.0,35715022.0
2017-02-10,6980,6980,6850,6970,20419,248934.0,35715022.0
2017-02-13,6970,7010,6850,6920,13081,247148.0,35715022.0
2017-02-14,6850,6940,6850,6930,16002,247505.0,35715022.0
2017-02-15,6930,7010,6860,6880,14663,245719.0,35715022.0
2017-02-16,7010,7230,7010,7090,34415,253220.0,35715022.0
2017-02-17,7100,7370,7040,7350,97710,262505.0,35715022.0
2017-02-20,7380,7390,7290,7390,19520,263934.0,35715022.0
2017-02-21,7300,7420,7290,7390,24624,263934.0,35715022.0
2017-02-22,7390,7420,7320,7400,21206,264291.0,35715022.0
2017-02-23,7350,7400,7110,7170,49422,256077.0,35715022.0
2017-02-24,7150,7360,7110,7360,46164,262863.0,35715022.0
2017-02-27,7360,7400,7290,7370,8848,263220.0,35715022.0
2017-02-28,7390,7390,7280,7350,12283,262505.0,35715022.0
2017-03-02,7390,7390,7240,7250,6597,258934.0,35715022.0
2017-03-03,7180,7310,7000,7260,28676,259291.0,35715022.0
2017-03-06,7250,7250,7110,7180,5979,256434.0,35715022.0
2017-03-07,7200,7200,6990,7120,14279,254291.0,35715022.0
2017-03-08,7120,7130,6900,7080,36708,252862.0,35715022.0
2017-03-09,7080,7080,6900,7000,42038,250005.0,35715022.0
2017-03-10,7000,7080,6880,7000,18048,250005.0,35715022.0
2017-03-13,7020,7090,6990,7040,17259,251434.0,35715022.0
2017-03-14,6980,7050,6970,7010,7665,250362.0,35715022.0
2017-03-15,7030,7040,6910,6910,19413,246791.0,35715022.0
2017-03-16,6920,7030,6880,7010,36431,250362.0,35715022.0
2017-03-17,7100,7100,6950,7000,8047,250005.0,35715022.0
2017-03-20,7010,7040,6950,7020,15424,250719.0,35715022.0
2017-03-21,7030,7040,6890,7010,22071,250362.0,35715022.0
2017-03-22,6940,7010,6940,7000,8317,250005.0,35715022.0
2017-03-23,7000,7050,6940,7050,22200,251791.0,35715022.0
2017-03-24,7050,7180,6880,7000,19902,250005.0,35715022.0
2017-03-27,7000,7000,6860,6880,21050,245719.0,35715022.0
2017-03-28,6900,6910,6750,6880,49874,245719.0,35715022.0
2017-03-29,6900,6900,6710,6820,29805,243576.0,35715022.0
2017-03-30,6820,7050,6700,7020,39671,250719.0,35715022.0
2017-03-31,7090,7410,7080,7180,110164,256434.0,35715022.0
2017-04-03,7220,7250,7060,7210,58764,257505.0,35715022.0
2017-04-04,7120,7220,7110,7130,24703,254648.0,35715022.0
2017-04-05,7120,7210,7120,7190,9566,256791.0,35715022.0
2017-04-06,7170,7180,7060,7130,20503,254648.0,35715022.0
2017-04-07,7130,7180,7070,7080,40695,252862.0,35715022.0
2017-04-10,7040,7100,6910,7020,17228,250719.0,35715022.0
2017-04-11,6950,7050,6910,6950,9071,248219.0,35715022.0
2017-04-12,6940,7000,6850,6920,19300,247148.0,35715022.0
2017-04-13,6900,6990,6850,6940,13491,247862.0,35715022.0
2017-04-14,6950,6970,6850,6850,10262,244648.0,35715022.0
2017-04-17,6890,6940,6850,6920,8473,247148.0,35715022.0
2017-04-18,6890,7000,6890,6940,7138,247862.0,35715022.0
2017-04-19,6940,6950,6880,6930,7564,247505.0,35715022.0
2017-04-20,6930,6970,6890,6970,9510,248934.0,35715022.0
2017-04-21,6960,6990,6900,6900,13573,246434.0,35715022.0
2017-04-24,6910,6980,6850,6900,10640,246434.0,35715022.0
2017-04-25,6900,6920,6850,6900,14191,246434.0,35715022.0
2017-04-26,6910,7050,6770,7020,23266,250719.0,35715022.0
2017-04-27,7010,7120,6910,7100,46438,253577.0,35715022.0
2017-04-28,7100,7140,7040,7040,14428,251434.0,35715022.0
2017-05-02,7060,7070,7000,7000,9583,250005.0,35715022.0
2017-05-04,6930,7020,6930,7000,17522,250005.0,35715022.0
2017-05-08,6970,7070,6970,7030,15938,251077.0,35715022.0
2017-05-10,7040,7050,6980,6980,19963,249291.0,35715022.0
2017-05-11,6960,7050,6960,7020,12776,250719.0,35715022.0
2017-05-12,7020,7060,6970,7030,11298,251077.0,35715022.0
2017-05-15,7040,7080,6910,6960,12910,248577.0,35715022.0
2017-05-16,6930,6970,6780,6790,58862,242505.0,35715022.0
2017-05-17,6830,6830,6750,6750,15369,241076.0,35715022.0
2017-05-18,6700,6770,6670,6710,21397,239648.0,35715022.0
2017-05-19,6720,6790,6680,6790,16491,242505.0,35715022.0
2017-05-22,6830,6830,6740,6770,15207,241791.0,35715022.0
2017-05-23,6700,6840,6700,6760,32101,241434.0,35715022.0
2017-05-24,6790,6810,6750,6780,14549,242148.0,35715022.0
2017-05-25,6800,6800,6670,6720,26450,240005.0,35715022.0
2017-05-26,6720,6780,6670,6720,49166,240005.0,35715022.0
2017-05-29,6750,6760,6640,6640,23563,237148.0,35715022.0
2017-05-30,6630,6660,6590,6630,36101,236791.0,35715022.0
2017-05-31,6670,6680,6470,6470,92273,231076.0,35715022.0
2017-06-01,6540,6680,6510,6640,48166,237148.0,35715022.0
2017-06-02,6650,6670,6600,6640,13755,237148.0,35715022.0
2017-06-05,6680,6750,6660,6700,18176,239291.0,35715022.0
2017-06-07,6710,6800,6670,6700,10971,239291.0,35715022.0
2017-06-08,6680,6720,6660,6670,11324,238219.0,35715022.0
2017-06-09,6700,6730,6670,6710,11035,239648.0,35715022.0
2017-06-12,6740,6740,6670,6670,7643,238219.0,35715022.0
2017-06-13,6700,6700,6640,6680,21597,238576.0,35715022.0
2017-06-14,6690,6710,6630,6660,15206,237862.0,35715022.0
2017-06-15,6600,6670,6600,6630,12441,236791.0,35715022.0
2017-06-16,6650,6670,6600,6650,13620,237505.0,35715022.0
2017-06-19,6670,6690,6640,6680,5305,238576.0,35715022.0
2017-06-20,6690,6690,6600,6630,17899,236791.0,35715022.0
2017-06-21,6650,6660,6590,6600,16608,235719.0,35715022.0
2017-06-22,6620,6720,6600,6660,16107,237862.0,35715022.0
2017-06-23,6680,6680,6550,6580,22898,235005.0,35715022.0
2017-06-26,6590,6630,6520,6520,16135,232862.0,35715022.0
2017-06-27,6500,6560,6450,6480,19711,231433.0,35715022.0
2017-06-28,6520,6520,6400,6440,27484,230005.0,35715022.0
2017-06-29,6470,6500,6400,6470,10072,231076.0,35715022.0
2017-06-30,6500,6510,6430,6490,5276,231790.0,35715022.0
2017-07-03,6500,6590,6460,6510,13658,232505.0,35715022.0
2017-07-04,6520,6630,6510,6600,15392,235719.0,35715022.0
2017-07-05,6620,6670,6570,6670,29827,238219.0,35715022.0
2017-07-06,6700,6890,6700,6830,79833,243934.0,35715022.0
2017-07-07,6820,6830,6730,6790,22490,242505.0,35715022.0
2017-07-10,6790,6790,6640,6720,12653,240005.0,35715022.0
2017-07-11,6730,6740,6620,6650,11665,237505.0,35715022.0
2017-07-12,6700,6750,6650,6730,12025,240362.0,35715022.0
2017-07-13,6780,6830,6700,6760,10402,241434.0,35715022.0
2017-07-14,6810,6810,6630,6720,19715,240005.0,35715022.0
2017-07-17,6670,6760,6650,6720,4826,240005.0,35715022.0
2017-07-18,6710,6740,6650,6670,11965,238219.0,35715022.0
2017-07-19,6680,6780,6670,6710,6536,239648.0,35715022.0
2017-07-20,6750,6790,6670,6680,10471,238576.0,35715022.0
2017-07-21,6720,6730,6620,6710,13166,239648.0,35715022.0
2017-07-24,6700,6770,6680,6720,10097,240005.0,35715022.0
2017-07-25,6730,6740,6680,6690,10030,238933.0,35715022.0
2017-07-26,6690,6730,6620,6700,12222,239291.0,35715022.0
2017-07-27,6780,6810,6700,6700,20971,239291.0,35715022.0
2017-07-28,6700,6700,6590,6660,21022,237862.0,35715022.0
2017-07-31,6670,6680,6580,6640,27013,237148.0,35715022.0
2017-08-01,6640,6650,6540,6540,30068,233576.0,35715022.0
2017-08-02,6550,6600,6450,6530,9321,233219.0,35715022.0
2017-08-03,6540,6570,6400,6440,18073,230005.0,35715022.0
2017-08-04,6430,6510,6350,6470,15652,231076.0,35715022.0
2017-08-07,6480,6520,6450,6520,15353,232862.0,35715022.0
2017-08-08,6530,6530,6430,6490,12273,231790.0,35715022.0
2017-08-09,6500,6500,6380,6420,15082,229290.0,35715022.0
2017-08-10,6430,6430,6230,6260,55460,223576.0,35715022.0
2017-08-11,6260,6270,6090,6170,36721,220362.0,35715022.0
2017-08-14,6130,6200,6100,6100,12174,217862.0,35715022.0
2017-08-16,6000,6160,5920,6000,51386,214290.0,35715022.0
2017-08-17,6020,6130,5970,6110,30415,218219.0,35715022.0
2017-08-18,6050,6110,5950,6110,13484,218219.0,35715022.0
2017-08-21,6110,6150,6020,6090,10927,217504.0,35715022.0
2017-08-22,6100,6190,6100,6100,10200,217862.0,35715022.0
2017-08-23,6120,6150,6080,6130,7045,218933.0,35715022.0
2017-08-24,6130,6180,6090,6140,20059,219290.0,35715022.0
2017-08-25,6180,6210,6090,6200,21580,221433.0,35715022.0
2017-08-28,6190,6210,6090,6190,12475,221076.0,35715022.0
2017-08-29,6150,6190,6110,6170,3535,220362.0,35715022.0
2017-08-30,6120,6140,6050,6110,16615,218219.0,35715022.0
2017-08-31,6150,6150,6070,6130,6123,218933.0,35715022.0
2017-09-01,6130,6160,6050,6130,16319,218933.0,35715022.0
2017-09-04,5910,6080,5910,6070,10257,216790.0,35715022.0
2017-09-05,6070,6070,5940,6050,18751,216076.0,35715022.0
2017-09-06,6060,6100,6040,6050,14693,216076.0,35715022.0
2017-09-07,6060,6130,6040,6040,7525,215719.0,35715022.0
2017-09-08,6010,6080,6000,6070,17867,216790.0,35715022.0
2017-09-11,6120,6130,5990,6060,11917,216433.0,35715022.0
2017-09-12,6050,6080,6010,6040,8639,215719.0,35715022.0
2017-09-13,6090,6090,6000,6070,15646,216790.0,35715022.0
2017-09-14,6070,6070,5980,5990,20534,213933.0,35715022.0
2017-09-15,6010,6050,5950,5970,12219,213219.0,35715022.0
2017-09-18,5980,6000,5940,5960,17672,212862.0,35715022.0
2017-09-19,5960,5990,5830,5880,31880,210004.0,35715022.0
2017-09-20,5910,5910,5660,5750,58837,205361.0,35715022.0
2017-09-21,5770,5790,5640,5680,17602,202861.0,35715022.0
2017-09-22,5670,5680,5230,5350,172445,191075.0,35715022.0
2017-09-25,5370,5380,5190,5200,37243,185718.0,35715022.0
2017-09-26,5180,5180,5070,5150,62908,183932.0,35715022.0
2017-09-27,5140,5320,5140,5310,33388,189647.0,35715022.0
2017-09-28,5320,5330,5180,5280,34921,188575.0,35715022.0
2017-09-29,5240,5340,5240,5320,12066,190004.0,35715022.0
2017-10-10,5350,5370,5300,5370,5684,191790.0,35715022.0
2017-10-11,5390,5490,5360,5470,11313,195361.0,35715022.0
2017-10-12,5470,5480,5380,5480,9997,195718.0,35715022.0
2017-10-13,5480,5500,5380,5450,19440,194647.0,35715022.0
2017-10-16,5490,5490,5400,5460,6865,195004.0,35715022.0
2017-10-17,5470,5470,5380,5450,11027,194647.0,35715022.0
2017-10-18,5440,5450,5270,5310,7880,189647.0,35715022.0
2017-10-19,5370,5370,5280,5290,13217,188932.0,35715022.0
2017-10-20,5300,5390,5290,5320,7345,190004.0,35715022.0
2017-10-23,5370,5370,5280,5300,5532,189290.0,35715022.0
2017-10-24,5310,5350,5250,5290,14803,188932.0,35715022.0
2017-10-25,5300,5300,5250,5300,5998,189290.0,35715022.0
2017-10-26,5280,5310,5220,5240,5643,187147.0,35715022.0
2017-10-27,5290,5310,5230,5240,14305,187147.0,35715022.0
2017-10-30,5290,5300,5230,5270,12128,188218.0,35715022.0
2017-10-31,5280,5290,5240,5280,14286,188575.0,35715022.0
2017-11-01,5290,5330,5260,5300,16744,189290.0,35715022.0
2017-11-02,5300,5380,5290,5340,19777,190718.0,35715022.0
2017-11-03,5350,5410,5310,5340,20891,190718.0,35715022.0
2017-11-06,5360,5410,5350,5410,9658,193218.0,35715022.0
2017-11-07,5430,5430,5410,5430,5336,193933.0,35715022.0
2017-11-08,5440,5650,5440,5530,34549,197504.0,35715022.0
2017-11-09,5520,5640,5500,5610,17000,200361.0,35715022.0
2017-11-10,5580,5700,5560,5670,20249,202504.0,35715022.0
2017-11-13,5660,5670,5510,5620,17847,200718.0,35715022.0
2017-11-14,5590,5610,5470,5520,20800,197147.0,35715022.0
2017-11-15,5520,5570,5320,5390,28158,192504.0,35715022.0
2017-11-16,5390,5390,5220,5280,42119,188575.0,35715022.0
2017-11-17,5310,5330,5230,5320,32055,190004.0,35715022.0
2017-11-20,5320,5420,5300,5380,43907,192147.0,35715022.0
2017-11-21,5430,5430,5310,5350,10165,191075.0,35715022.0
2017-11-22,5360,5510,5300,5490,35030,196075.0,35715022.0
2017-11-23,5480,6020,5400,5880,157365,210004.0,35715022.0
2017-11-24,5830,5960,5800,5890,27103,210361.0,35715022.0
2017-11-27,5890,5890,5600,5680,78089,202861.0,35715022.0
2017-11-28,5780,5780,5650,5680,12645,202861.0,35715022.0
2017-11-29,5620,5720,5610,5620,18047,200718.0,35715022.0
2017-11-30,5620,5730,5620,5700,32446,203576.0,35715022.0
2017-12-01,5700,5760,5650,5720,11790,204290.0,35715022.0
2017-12-04,5700,5740,5650,5690,20490,203218.0,35715022.0
2017-12-05,5700,5820,5620,5760,27841,205719.0,35715022.0
2017-12-06,5770,5830,5690,5750,25518,205361.0,35715022.0
2017-12-07,5750,5750,5610,5650,12256,201790.0,35715022.0
2017-12-08,5660,5790,5580,5630,13414,201076.0,35715022.0
2017-12-11,5630,5680,5560,5600,7041,200004.0,35715022.0
